Orthogroup	Pral	Pray
OG0001166	Pral.g_00126	Pray.g_01540
OG0001167	Pral.g_00143	Pray.g_01523
OG0001168	Pral.g_00145	Pray.g_01521
OG0001169	Pral.g_00147	Pray.g_01519
OG0001170	Pral.g_00149	Pray.g_01517
OG0001171	Pral.g_00160	Pray.g_01508
OG0001172	Pral.g_00175	Pray.g_01237
OG0001173	Pral.g_00176	Pray.g_01238
OG0001174	Pral.g_00184	Pray.g_01246
OG0001175	Pral.g_00185	Pray.g_01247
OG0001176	Pral.g_00194	Pray.g_01254
OG0001177	Pral.g_00196	Pray.g_01257
OG0001178	Pral.g_00112	Pray.g_01262
OG0001179	Pral.g_00226	Pray.g_01290
OG0001180	Pral.g_00249	Pray.g_01312
OG0001181	Pral.g_00253	Pray.g_01316
OG0001182	Pral.g_00261	Pray.g_01323
OG0001183	Pral.g_00267	Pray.g_01328
OG0001184	Pral.g_00284	Pray.g_01344
OG0001185	Pral.g_00300	Pray.g_01358
OG0001186	Pral.g_00324	Pray.g_01382
OG0001187	Pral.g_00327	Pray.g_01386
OG0001188	Pral.g_00329	Pray.g_01389
OG0001189	Pral.g_00346	Pray.g_01406
OG0001190	Pral.g_00351	Pray.g_01410
OG0001191	Pral.g_00361	Pray.g_01420
OG0001192	Pral.g_00366	Pray.g_01425
OG0001193	Pral.g_00380	Pray.g_01435
OG0001194	Pral.g_00381	Pray.g_01436
OG0001195	Pral.g_00382	Pray.g_01437
OG0001196	Pral.g_00398	Pray.g_01450
OG0001197	Pral.g_00400	Pray.g_01451
OG0001198	Pral.g_00407	Pray.g_01458
OG0001200	Pral.g_00971	Pray.g_00213
OG0001201	Pral.g_00939	Pray.g_00181
OG0001203	Pral.g_00802	Pray.g_00719
OG0001205	Pral.g_00648	Pray.g_00935
OG0001206	Pral.g_00626	Pray.g_00952
OG0001207	Pral.g_00615	Pray.g_00967
OG0001208	Pral.g_00609	Pray.g_00972
OG0001209	Pral.g_00555	Pray.g_01226
OG0001210	Pral.g_00550	Pray.g_01221
OG0001211	Pral.g_00540	Pray.g_01211
OG0001212	Pral.g_00493	Pray.g_01167
OG0001213	Pral.g_00458	Pray.g_01134
OG0001214	Pral.g_01438	Pray.g_01126
OG0001215	Pral.g_01751	Pray.g_01073
OG0001216	Pral.g_01727	Pray.g_01038
OG0001217	Pral.g_00023	Pray.g_00293
OG0001218	Pral.g_01308	Pray.g_00300
OG0001219	Pral.g_01660	Pray.g_00337
OG0001220	Pral.g_01542	Pray.g_00400
OG0001221	Pral.g_01788	Pray.g_00463
OG0001222	Pral.g_01605	Pray.g_00503
OG0001223	Pral.g_01610	Pray.g_00529
OG0001224	Pral.g_01565	Pray.g_00580
OG0001225	Pral.g_01563	Pray.g_00582
OG0001226	Pral.g_01320, Pral.g_00967	Pray.g_00608
OG0001227	Pral.g_01327	Pray.g_00626
OG0001228	Pral.g_01421	Pray.g_00018
OG0001229	Pral.g_01299	Pray.g_01831
OG0001230	Pral.g_01174	Pray.g_01730
OG0001232	Pral.g_00130	Pray.g_01536
OG0001233	Pral.g_00150	Pray.g_01516
OG0001234	Pral.g_00188	Pray.g_01249
OG0001235	Pral.g_00192	Pray.g_01259
OG0001236	Pral.g_00281	Pray.g_01341
OG0001237	Pral.g_00285	Pray.g_01345
OG0001238	Pral.g_00362	Pray.g_01421
OG0001239	Pral.g_00976	Pray.g_00218
OG0001240	Pral.g_00954	Pray.g_00196
OG0001241	Pral.g_00945	Pray.g_00188
OG0001242	Pral.g_00926	Pray.g_00170
OG0001243	Pral.g_00919	Pray.g_00164
OG0001244	Pral.g_00904	Pray.g_00148
OG0001245	Pral.g_01840	Pray.g_00858
OG0001246	Pral.g_00016, Pral.g_00586	Pray.g_00995
OG0001247	Pral.g_01758	Pray.g_01080
OG0001248	Pral.g_01756	Pray.g_01078
OG0001249	Pral.g_00701	Pray.g_00326
OG0001250	Pral.g_01529	Pray.g_00389
OG0001251	Pral.g_01819	Pray.g_00437
OG0001253	Pral.g_01032	Pray.g_00627
OG0001254	Pral.g_00076	Pray.g_00095
OG0001256	Pral.g_01069	Pray.g_01632
OG0001258	Pral.g_00103	Pray.g_01562
OG0001259	Pral.g_00148	Pray.g_01518
OG0001260	Pral.g_00166	Pray.g_01502
OG0001261	Pral.g_00234	Pray.g_01298
OG0001262	Pral.g_00344	Pray.g_01404
OG0001263	Pral.g_00917	Pray.g_00161
OG0001264	Pral.g_01006	Pray.g_00245, Pray.g_01501
OG0001265	Pral.g_00927	Pray.g_00171
OG0001266	Pral.g_00841	Pray.g_00684
OG0001267	Pral.g_00759	Pray.g_00759
OG0001268	Pral.g_00693	Pray.g_00817
OG0001269	Pral.g_01541	Pray.g_00837
OG0001270	Pral.g_00660	Pray.g_00924
OG0001271	Pral.g_00620	Pray.g_00962
OG0001272	Pral.g_00605	Pray.g_00976
OG0001273	Pral.g_01432	Pray.g_01132
OG0001274	Pral.g_00818	Pray.g_01060
OG0001275	Pral.g_01585	Pray.g_00539
OG0001276	Pral.g_01597	Pray.g_00559
OG0001277	Pral.g_01703	Pray.g_00616
OG0001278	Pral.g_01425	Pray.g_00013
OG0001279	Pral.g_00024	Pray.g_01926
OG0001280	Pral.g_01282	Pray.g_01871
OG0001281	Pral.g_01276	Pray.g_01865
OG0001282	Pral.g_01221	Pray.g_01828
OG0001283	Pral.g_00394	Pray.g_01809
OG0001284	Pral.g_01082	Pray.g_01652
OG0001285	Pral.g_00133	Pray.g_01533
OG0001286	Pral.g_00247	Pray.g_01310
OG0001287	Pral.g_00307	Pray.g_01366
OG0001288	Pral.g_00317	Pray.g_01375
OG0001289	Pral.g_00960	Pray.g_00202
OG0001290	Pral.g_00946	Pray.g_00189
OG0001291	Pral.g_00909	Pray.g_00154
OG0001292	Pral.g_00791	Pray.g_00729
OG0001293	Pral.g_00778	Pray.g_00741
OG0001294	Pral.g_00025	Pray.g_00856
OG0001296	Pral.g_00581	Pray.g_01000
OG0001297	Pral.g_00576	Pray.g_01005
OG0001298	Pral.g_00511	Pray.g_01185
OG0001299	Pral.g_01468	Pray.g_01097
OG0001300	Pral.g_01747	Pray.g_01070
OG0001301	Pral.g_01742	Pray.g_01067
OG0001302	Pral.g_01663	Pray.g_00335
OG0001304	Pral.g_01577	Pray.g_00569
OG0001305	Pral.g_01557	Pray.g_00588
OG0001306	Pral.g_01352	Pray.g_00078
OG0001307	Pral.g_01238	Pray.g_01846
OG0001308	Pral.g_01151	Pray.g_01712
OG0001309	Pral.g_00572	Pray.g_01628
OG0001310	Pral.g_00120	Pray.g_01547
OG0001311	Pral.g_01599	Pray.g_00561
OG0001312	Pral.g_01651	Pray.g_00492
OG0001315	Pral.g_01326	Pray.g_00227
OG0001316	Pral.g_00905	Pray.g_00149
OG0001317	Pral.g_00806	Pray.g_00715
OG0001318	Pral.g_00782	Pray.g_00737
OG0001319	Pral.g_00766	Pray.g_00752
OG0001320	Pral.g_01887, Pral.g_00062	Pray.g_00860
OG0001321	Pral.g_00642	Pray.g_00941
OG0001322	Pral.g_00641	Pray.g_00942
OG0001323	Pral.g_00570	Pray.g_01010
OG0001324	Pral.g_01746	Pray.g_01069
OG0001325	Pral.g_01724	Pray.g_01035
OG0001327	Pral.g_01810	Pray.g_00600
OG0001330	Pral.g_01047	Pray.g_01896
OG0001331	Pral.g_01216	Pray.g_01823
OG0001332	Pral.g_01112	Pray.g_01679
OG0001333	Pral.g_00144	Pray.g_01522
OG0001334	Pral.g_00270	Pray.g_01331
OG0001335	Pral.g_00271	Pray.g_01332
OG0001336	Pral.g_00395	Pray.g_01447
OG0001339	Pral.g_00943	Pray.g_00186
OG0001340	Pral.g_00706	Pray.g_00806
OG0001341	Pral.g_01304	Pray.g_00291
OG0001342	Pral.g_00090	Pray.g_00330
OG0001343	Pral.g_01822	Pray.g_00434
OG0001344	Pral.g_01371	Pray.g_00059
OG0001345	Pral.g_01389	Pray.g_00044
OG0001346	Pral.g_01280	Pray.g_01869
OG0001350	Pral.g_00803	Pray.g_00718
OG0001351	Pral.g_00634	Pray.g_00944
OG0001352	Pral.g_01762	Pray.g_01083
OG0001353	Pral.g_01520	Pray.g_00380
OG0001354	Pral.g_01617	Pray.g_00521
OG0001355	Pral.g_01040	Pray.g_01596
OG0001358	Pral.g_00467	Pray.g_01143
OG0001359	Pral.g_01821	Pray.g_00435
OG0001361	Pral.g_01386	Pray.g_00047
OG0001362	Pral.g_01147	Pray.g_01708
OG0001363	Pral.g_01145	Pray.g_01706
OG0001364	Pral.g_00273	Pray.g_01334
OG0001365	Pral.g_00355	Pray.g_01414
OG0001369	Pral.g_00955	Pray.g_00197
OG0001371	Pral.g_01763	Pray.g_01084
OG0001372	Pral.g_00043	Pray.g_00299
OG0001375	Pral.g_01823	Pray.g_00433
OG0001379	Pral.g_01287	Pray.g_01876
OG0001380	Pral.g_01345	Pray.g_01841
OG0001381	Pral.g_01343	Pray.g_01835
OG0001397	Pral.g_01146	Pray.g_01707
OG0001398	Pral.g_01710	Pray.g_01599
OG0001400	Pral.g_01057	Pray.g_01055, Pray.g_00249
OG0001402	Pral.g_00463	Pray.g_00307
OG0001403	Pral.g_01013	Pray.g_01492
OG0001404	Pral.g_00979	Pray.g_00221
OG0001405	Pral.g_00713	Pray.g_00804
OG0001407	Pral.g_00051	Pray.g_00606
OG0001409	Pral.g_01376	Pray.g_00056
OG0001410	Pral.g_01237	Pray.g_01845
OG0001411	Pral.g_01264	Pray.g_01784
OG0001414	Pral.g_00812	Pray.g_00710
OG0001415	Pral.g_00810	Pray.g_00712
OG0001418	Pral.g_01757	Pray.g_01079
OG0001419	Pral.g_00052	Pray.g_00607
OG0001421	Pral.g_01068	Pray.g_01631
OG0001424	Pral.g_01853	Pray.g_00622
OG0001425	Pral.g_00365	Pray.g_01424
OG0001429	Pral.g_01659	Pray.g_00338
OG0001430	Pral.g_01309	Pray.g_01901
OG0001431	Pral.g_00046	Pray.g_01898
OG0001434	Pral.g_01779	Pray.g_00472
OG0001437	Pral.g_00811	Pray.g_00711
OG0001441	Pral.g_00568	Pray.g_01012
OG0001446	Pral.g_00048	Pray.g_00210
OG0001448	Pral.g_01851	Pray.g_00844
OG0001450	Pral.g_01754	Pray.g_01076
OG0001451	Pral.g_01553	Pray.g_00409
OG0001452	Pral.g_01817	Pray.g_00439
OG0001453	Pral.g_00989	Pray.g_00533
OG0001455	Pral.g_00019	Pray.g_00110
OG0001463	Pral.g_00752	Pray.g_00765
OG0001464	Pral.g_00705	Pray.g_00807
OG0001465	Pral.g_01735	Pray.g_01061
OG0001466	Pral.g_00445	Pray.g_00282
OG0001467	Pral.g_01223	Pray.g_00327
OG0001468	Pral.g_01834	Pray.g_00598
OG0001481	Pral.g_00671	Pray.g_00851
OG0001485	Pral.g_00065	Pray.g_01595
OG0001486	Pral.g_01365	Pray.g_00066
OG0001490	Pral.g_01886	Pray.g_00244
OG0001491	Pral.g_01665	Pray.g_00333
OG0001499	Pral.g_01846	Pray.g_00228
OG0001500	Pral.g_00776	Pray.g_00743
OG0001501	Pral.g_01691	Pray.g_01058
OG0001503	Pral.g_01902	Pray.g_00090
OG0001505	Pral.g_00638	Pray.g_01796
OG0001506	Pral.g_01115	Pray.g_01681
OG0001521	Pral.g_01689	Pray.g_00292
OG0001522	Pral.g_01521	Pray.g_00381
OG0001523	Pral.g_00073	Pray.g_00093
OG0001524	Pral.g_00072	Pray.g_00092
OG0001548	Pral.g_01858	Pray.g_00324
OG0001550	Pral.g_01701	Pray.g_00107
OG0001552	Pral.g_01067	Pray.g_00248
OG0001553	Pral.g_01168	Pray.g_01725
OG0001557	Pral.g_01783	Pray.g_00468
OG0001565	Pral.g_01872	Pray.g_00909
OG0001566	Pral.g_01767	Pray.g_01087
OG0001571	Pral.g_00034	Pray.g_00114
OG0001581	Pral.g_00670	Pray.g_00145
OG0001583	Pral.g_01666	Pray.g_00332
OG0001584	Pral.g_01478	Pray.g_00484
OG0001587	Pral.g_00168	Pray.g_01230
OG0001595	Pral.g_00981	Pray.g_00222
OG0001596	Pral.g_00972	Pray.g_00214
OG0001597	Pral.g_01119	Pray.g_00839
OG0001599	Pral.g_00628	Pray.g_00950
OG0001600	Pral.g_00579	Pray.g_01002
OG0001601	Pral.g_01768	Pray.g_01089
OG0001602	Pral.g_01736	Pray.g_01062
OG0001603	Pral.g_01664	Pray.g_00334
OG0001604	Pral.g_01791	Pray.g_00460
OG0001605	Pral.g_01844	Pray.g_00552
OG0001606	Pral.g_01855	Pray.g_00613
OG0001607	Pral.g_01892	Pray.g_00091
OG0001608	Pral.g_01693	Pray.g_01838
OG0001609	Pral.g_01117	Pray.g_01683
OG0001610	Pral.g_01113	Pray.g_01680
OG0001611	Pral.g_01862	Pray.g_01617
OG0001612	Pral.g_00063	Pray.g_01593
OG0001613	Pral.g_00265	Pray.g_01326
OG0001628	Pral.g_00451	Pray.g_00302
OG0001630	Pral.g_01814	Pray.g_00441
OG0001632	Pral.g_01843	Pray.g_01923
OG0001648	Pral.g_00087, Pral.g_01294	Pray.g_00850
OG0001651	Pral.g_01863	Pray.g_01619
OG0001661	Pral.g_01865	Pray.g_00905
OG0001662	Pral.g_00426	Pray.g_00127
OG0001663	Pral.g_01349	Pray.g_00081
OG0001664	Pral.g_00054	Pray.g_01937
OG0001665	Pral.g_01329	Pray.g_01934
OG0001670	Pral.g_00070	Pray.g_01588
OG0001685	Pral.g_00448	Pray.g_00411
OG0001686	Pral.g_01330	Pray.g_00551
OG0001687	Pral.g_00630	Pray.g_00597
OG0001688	Pral.g_00428	Pray.g_00602
OG0001689	Pral.g_00315	Pray.g_01373
OG0001707	Pral.g_01325	Pray.g_00620
OG0001708	Pral.g_01348	Pray.g_00082
OG0001723	Pral.g_01690	Pray.g_01925
OG0001725	Pral.g_00035	Pray.g_00867
OG0001742	Pral.g_01880	Pray.g_00854
OG0001743	Pral.g_00047	Pray.g_00129
OG0001774	Pral.g_01766	Pray.g_01086
OG0001778	Pral.g_01866	Pray.g_01899
OG0001985	Pral.g_01061	Pray.g_00418
OG0001986	Pral.g_01583	Pray.g_00537
OG0001988	Pral.g_00011	Pray.g_01853
OG0002062	Pral.g_01882	Pray.g_00267
OG0002089	Pral.g_00017	Pray.g_00113
OG0002316	Pral.g_01831	Pray.g_00591
OG0002349	Pral.g_00152	Pray.g_01514
OG0002363	Pral.g_00666	Pray.g_00918, Pray.g_00917
OG0002783	Pral.g_01241	Pray.g_01050
OG0002915	Pral.g_01889	Pray.g_01750
