Orthogroup	Pral	Syae
OG0001177	Pral.g_00196	Syae.g_02073
OG0001178	Pral.g_00112	Syae.g_01168
OG0001179	Pral.g_00226	Syae.g_02106
OG0001180	Pral.g_00249	Syae.g_02130
OG0001181	Pral.g_00253	Syae.g_02134
OG0001182	Pral.g_00261	Syae.g_02143
OG0001183	Pral.g_00267	Syae.g_02147
OG0001184	Pral.g_00284	Syae.g_01862
OG0001185	Pral.g_00300	Syae.g_01835
OG0001188	Pral.g_00329	Syae.g_01783
OG0001189	Pral.g_00346	Syae.g_01767
OG0001190	Pral.g_00351	Syae.g_01567
OG0001191	Pral.g_00361	Syae.g_01580
OG0001192	Pral.g_00366	Syae.g_01587
OG0001193	Pral.g_00380	Syae.g_01617
OG0001194	Pral.g_00381	Syae.g_01625
OG0001195	Pral.g_00382	Syae.g_01626
OG0001196	Pral.g_00398	Syae.g_01695
OG0001197	Pral.g_00400	Syae.g_01697
OG0001198	Pral.g_00407	Syae.g_01709
OG0001200	Pral.g_00971	Syae.g_01293
OG0001201	Pral.g_00939	Syae.g_01364
OG0001203	Pral.g_00802	Syae.g_02240
OG0001205	Pral.g_00648	Syae.g_00984
OG0001206	Pral.g_00626	Syae.g_02502
OG0001207	Pral.g_00615	Syae.g_02300
OG0001208	Pral.g_00609	Syae.g_02311
OG0001209	Pral.g_00555	Syae.g_02377
OG0001210	Pral.g_00550	Syae.g_02387
OG0001211	Pral.g_00540	Syae.g_02403
OG0001212	Pral.g_00493	Syae.g_02460
OG0001213	Pral.g_00458	Syae.g_00062
OG0001214	Pral.g_01438	Syae.g_00076
OG0001215	Pral.g_01751	Syae.g_00757
OG0001216	Pral.g_01727	Syae.g_00470
OG0001217	Pral.g_00023	Syae.g_00151
OG0001218	Pral.g_01308	Syae.g_02605
OG0001219	Pral.g_01660	Syae.g_00312
OG0001220	Pral.g_01542	Syae.g_00880
OG0001221	Pral.g_01788	Syae.g_00559
OG0001222	Pral.g_01605	Syae.g_00347
OG0001223	Pral.g_01610	Syae.g_00392
OG0001224	Pral.g_01565	Syae.g_00797
OG0001225	Pral.g_01563	Syae.g_00795
OG0001226	Pral.g_01320	Syae.g_00135
OG0001227	Pral.g_01327	Syae.g_01600
OG0001228	Pral.g_01421	Syae.g_01004
OG0001229	Pral.g_01299	Syae.g_00771
OG0001230	Pral.g_01174	Syae.g_02662
OG0001232	Pral.g_00130	Syae.g_01197
OG0001233	Pral.g_00150	Syae.g_01038
OG0001234	Pral.g_00188	Syae.g_02050
OG0001235	Pral.g_00192	Syae.g_02066
OG0001236	Pral.g_00281	Syae.g_01867
OG0001237	Pral.g_00285	Syae.g_01860
OG0001238	Pral.g_00362	Syae.g_01582
OG0001239	Pral.g_00976	Syae.g_01288
OG0001240	Pral.g_00954	Syae.g_01347
OG0001241	Pral.g_00945	Syae.g_01357
OG0001242	Pral.g_00926	Syae.g_01387
OG0001243	Pral.g_00919	Syae.g_01395
OG0001244	Pral.g_00904	Syae.g_01425
OG0001245	Pral.g_01840	Syae.g_00149
OG0001246	Pral.g_00016, Pral.g_00586	Syae.g_02337
OG0001247	Pral.g_01758	Syae.g_00482
OG0001248	Pral.g_01756	Syae.g_00485
OG0001249	Pral.g_00701	Syae.g_02186
OG0001250	Pral.g_01529	Syae.g_00841
OG0001251	Pral.g_01819	Syae.g_01632
OG0001253	Pral.g_01032	Syae.g_00243
OG0001254	Pral.g_00076	Syae.g_00637
OG0001256	Pral.g_01069	Syae.g_01149
OG0001258	Pral.g_00103	Syae.g_01159
OG0001259	Pral.g_00148	Syae.g_01036
OG0001260	Pral.g_00166	Syae.g_01058
OG0001261	Pral.g_00234	Syae.g_02115
OG0001262	Pral.g_00344	Syae.g_01769
OG0001263	Pral.g_00917	Syae.g_01399
OG0001264	Pral.g_01006	Syae.g_01222
OG0001265	Pral.g_00927	Syae.g_01385
OG0001266	Pral.g_00841	Syae.g_01498
OG0001267	Pral.g_00759	Syae.g_01969
OG0001268	Pral.g_00693	Syae.g_02198
OG0001269	Pral.g_01541	Syae.g_00225
OG0001270	Pral.g_00660	Syae.g_00997
OG0001271	Pral.g_00620	Syae.g_02527
OG0001272	Pral.g_00605	Syae.g_02315
OG0001273	Pral.g_01432	Syae.g_00069
OG0001274	Pral.g_00818	Syae.g_01535
OG0001275	Pral.g_01585	Syae.g_00407
OG0001276	Pral.g_01597	Syae.g_00423
OG0001277	Pral.g_01703	Syae.g_01677
OG0001278	Pral.g_01425	Syae.g_00697
OG0001279	Pral.g_00024	Syae.g_00007
OG0001280	Pral.g_01282	Syae.g_00958
OG0001281	Pral.g_01276	Syae.g_00969
OG0001282	Pral.g_01221	Syae.g_02298
OG0001283	Pral.g_00394	Syae.g_01688
OG0001284	Pral.g_01082	Syae.g_01132
OG0001285	Pral.g_00133	Syae.g_00237
OG0001287	Pral.g_00307	Syae.g_01827
OG0001288	Pral.g_00317	Syae.g_01815
OG0001289	Pral.g_00960	Syae.g_01330
OG0001290	Pral.g_00946	Syae.g_01356
OG0001291	Pral.g_00909	Syae.g_01409
OG0001292	Pral.g_00791	Syae.g_02017
OG0001293	Pral.g_00778	Syae.g_01996
OG0001294	Pral.g_00025	Syae.g_00593
OG0001296	Pral.g_00581	Syae.g_02343
OG0001297	Pral.g_00576	Syae.g_02347
OG0001298	Pral.g_00511	Syae.g_02439
OG0001299	Pral.g_01468	Syae.g_00599
OG0001300	Pral.g_01747	Syae.g_00766
OG0001301	Pral.g_01742	Syae.g_00780
OG0001302	Pral.g_01663	Syae.g_00110
OG0001304	Pral.g_01577	Syae.g_00436
OG0001305	Pral.g_01557	Syae.g_00786
OG0001306	Pral.g_01352	Syae.g_00943
OG0001307	Pral.g_01238	Syae.g_02059
OG0001310	Pral.g_00120	Syae.g_01178
OG0001311	Pral.g_01599	Syae.g_00425
OG0001312	Pral.g_01651	Syae.g_00326
OG0001313	Pral.g_01673	Syae.g_02509, Syae.g_02511
OG0001315	Pral.g_01326	Syae.g_02145
OG0001316	Pral.g_00905	Syae.g_01415
OG0001317	Pral.g_00806	Syae.g_02235
OG0001318	Pral.g_00782	Syae.g_02004
OG0001319	Pral.g_00766	Syae.g_01980
OG0001321	Pral.g_00642	Syae.g_00978
OG0001322	Pral.g_00641	Syae.g_00977
OG0001323	Pral.g_00570	Syae.g_02355
OG0001324	Pral.g_01746	Syae.g_00767
OG0001325	Pral.g_01724	Syae.g_00465
OG0001327	Pral.g_01810	Syae.g_00586
OG0001330	Pral.g_01047	Syae.g_00950
OG0001331	Pral.g_01216	Syae.g_02293
OG0001332	Pral.g_01112	Syae.g_01077
OG0001333	Pral.g_00144	Syae.g_01032
OG0001334	Pral.g_00270	Syae.g_02156
OG0001335	Pral.g_00271	Syae.g_02157
OG0001336	Pral.g_00395	Syae.g_01689
OG0001337	Pral.g_00707	Syae.g_02153, Syae.g_02175
OG0001338	Pral.g_00704	Syae.g_02162, Syae.g_00689, Syae.g_02178
OG0001339	Pral.g_00943	Syae.g_01359
OG0001340	Pral.g_00706	Syae.g_02176
OG0001341	Pral.g_01304	Syae.g_00737
OG0001342	Pral.g_00090	Syae.g_02559
OG0001343	Pral.g_01822	Syae.g_01629
OG0001344	Pral.g_01371	Syae.g_00916
OG0001345	Pral.g_01389	Syae.g_00886
OG0001346	Pral.g_01280	Syae.g_00962
OG0001348	Pral.g_01303	Syae.g_00821
OG0001351	Pral.g_00634	Syae.g_02492
OG0001352	Pral.g_01762	Syae.g_00666
OG0001353	Pral.g_01520	Syae.g_00831
OG0001354	Pral.g_01617	Syae.g_00379
OG0001355	Pral.g_01040	Syae.g_00120
OG0001358	Pral.g_00467	Syae.g_00046
OG0001359	Pral.g_01821	Syae.g_01628
OG0001361	Pral.g_01386	Syae.g_00889
OG0001362	Pral.g_01147	Syae.g_02637
OG0001363	Pral.g_01145	Syae.g_02635
OG0001364	Pral.g_00273	Syae.g_01883
OG0001368	Pral.g_01899, Pral.g_01702	Syae.g_02023
OG0001369	Pral.g_00955	Syae.g_01346
OG0001375	Pral.g_01823	Syae.g_01630
OG0001379	Pral.g_01287	Syae.g_00952
OG0001394	Pral.g_01784	Syae.g_00553
OG0001397	Pral.g_01146	Syae.g_02636
OG0001398	Pral.g_01710	Syae.g_00289
OG0001400	Pral.g_01057	Syae.g_01423
OG0001401	Pral.g_01672	Syae.g_00835
OG0001402	Pral.g_00463	Syae.g_00051
OG0001404	Pral.g_00979	Syae.g_01283
OG0001405	Pral.g_00713	Syae.g_02159
OG0001407	Pral.g_00051	Syae.g_02368
OG0001410	Pral.g_01237	Syae.g_02060
OG0001419	Pral.g_00052	Syae.g_02369
OG0001421	Pral.g_01068	Syae.g_00241
OG0001425	Pral.g_00365	Syae.g_01586
OG0001429	Pral.g_01659	Syae.g_00315
OG0001430	Pral.g_01309	Syae.g_01560
OG0001434	Pral.g_01779	Syae.g_00548
OG0001435	Pral.g_01803	Syae.g_00579
OG0001438	Pral.g_00745	Syae.g_01954
OG0001443	Pral.g_01300	Syae.g_01594
OG0001452	Pral.g_01817	Syae.g_02009
OG0001453	Pral.g_00989	Syae.g_00399
OG0001461	Pral.g_00457	Syae.g_00063
OG0001465	Pral.g_01735	Syae.g_00475
OG0001468	Pral.g_01834	Syae.g_00113
OG0001476	Pral.g_01374	Syae.g_00908
OG0001484	Pral.g_01053	Syae.g_01649
OG0001487	Pral.g_01120	Syae.g_02606
OG0001488	Pral.g_01381	Syae.g_00898
OG0001489	Pral.g_00258	Syae.g_02139
OG0001495	Pral.g_00197	Syae.g_02072
OG0001498	Pral.g_00675	Syae.g_02220
OG0001499	Pral.g_01846	Syae.g_00216
OG0001510	Pral.g_00311	Syae.g_01823
OG0001511	Pral.g_00935	Syae.g_01372
OG0001512	Pral.g_01297	Syae.g_02241
OG0001515	Pral.g_01749	Syae.g_00762
OG0001516	Pral.g_01465	Syae.g_00602
OG0001517	Pral.g_00697	Syae.g_02193
OG0001518	Pral.g_00364	Syae.g_01584
OG0001519	Pral.g_00369	Syae.g_01596
OG0001527	Pral.g_00526	Syae.g_02417
OG0001529	Pral.g_01004	Syae.g_01760
OG0001530	Pral.g_00936	Syae.g_01370
OG0001531	Pral.g_00801	Syae.g_02242
OG0001532	Pral.g_01402	Syae.g_00655
OG0001534	Pral.g_01576	Syae.g_00437
OG0001535	Pral.g_01596	Syae.g_00421
OG0001536	Pral.g_01631	Syae.g_00355
OG0001537	Pral.g_01787	Syae.g_00558
OG0001538	Pral.g_01493	Syae.g_00516
OG0001539	Pral.g_01808	Syae.g_00584
OG0001540	Pral.g_00915	Syae.g_01401
OG0001541	Pral.g_00864	Syae.g_01465
OG0001542	Pral.g_00858	Syae.g_01474
OG0001543	Pral.g_01305	Syae.g_01516
OG0001544	Pral.g_00368	Syae.g_01595
OG0001545	Pral.g_00385	Syae.g_01676
OG0001548	Pral.g_01858	Syae.g_00142
OG0001557	Pral.g_01783	Syae.g_00552
OG0001558	Pral.g_00667, Pral.g_01676	Syae.g_01732
OG0001559	Pral.g_00937	Syae.g_01369
OG0001560	Pral.g_00947	Syae.g_01355
OG0001561	Pral.g_01601	Syae.g_00427
OG0001562	Pral.g_01589	Syae.g_00413
OG0001563	Pral.g_00242	Syae.g_02124
OG0001574	Pral.g_00528	Syae.g_02415
OG0001575	Pral.g_00523	Syae.g_02420
OG0001576	Pral.g_01268	Syae.g_02478
OG0001577	Pral.g_01362	Syae.g_00925
OG0001579	Pral.g_00709	Syae.g_02165
OG0001580	Pral.g_00997	Syae.g_01556
OG0001586	Pral.g_01260	Syae.g_01215
OG0001588	Pral.g_01229	Syae.g_01880
OG0001589	Pral.g_00153	Syae.g_01040
OG0001592	Pral.g_00998	Syae.g_01557
OG0001602	Pral.g_01736	Syae.g_00476
OG0001614	Pral.g_00299	Syae.g_01837
OG0001616	Pral.g_01392	Syae.g_00642
OG0001617	Pral.g_01745	Syae.g_00769
OG0001619	Pral.g_01641	Syae.g_00344
OG0001620	Pral.g_00689	Syae.g_02205
OG0001621	Pral.g_00786	Syae.g_02008
OG0001622	Pral.g_00393	Syae.g_01687
OG0001636	Pral.g_01010	Syae.g_01753
OG0001638	Pral.g_00118	Syae.g_01175
OG0001639	Pral.g_01109	Syae.g_01082
OG0001640	Pral.g_01572	Syae.g_00809
OG0001642	Pral.g_01540	Syae.g_00878
OG0001644	Pral.g_01714	Syae.g_00452
OG0001652	Pral.g_01678	Syae.g_01730
OG0001654	Pral.g_01111	Syae.g_01080
OG0001655	Pral.g_01302	Syae.g_00125
OG0001656	Pral.g_00710	Syae.g_02164
OG0001657	Pral.g_00889	Syae.g_01439
OG0001658	Pral.g_01002	Syae.g_01566
OG0001659	Pral.g_00433	Syae.g_00650
OG0001671	Pral.g_01685	Syae.g_01521
OG0001673	Pral.g_00808	Syae.g_02233
OG0001676	Pral.g_00708	Syae.g_02167
OG0001678	Pral.g_00174	Syae.g_02035
OG0001679	Pral.g_00703	Syae.g_02424
OG0001691	Pral.g_01574	Syae.g_00044
OG0001692	Pral.g_01170	Syae.g_02657
OG0001694	Pral.g_00757	Syae.g_01967
OG0001703	Pral.g_00614	Syae.g_02301
OG0001713	Pral.g_01375	Syae.g_00907
OG0001717	Pral.g_00876	Syae.g_01451
OG0001729	Pral.g_00798	Syae.g_02247
OG0001731	Pral.g_01096	Syae.g_01117
OG0001737	Pral.g_01686	Syae.g_01948
OG0001746	Pral.g_00434	Syae.g_01064
OG0001748	Pral.g_01684	Syae.g_01523
OG0001761	Pral.g_00473	Syae.g_00026
OG0001770	Pral.g_00028, Pral.g_00027, Pral.g_00001	Syae.g_00617
OG0001803	Pral.g_00652	Syae.g_00988
OG0001810	Pral.g_01688	Syae.g_01413
OG0001813	Pral.g_00372	Syae.g_01605
OG0001816	Pral.g_01811	Syae.g_00587
OG0001837	Pral.g_01683	Syae.g_01522
OG0001907	Pral.g_01056	Syae.g_01419
OG0001916	Pral.g_00594	Syae.g_02326
OG0001936	Pral.g_00069	Syae.g_00129
OG0001974	Pral.g_00014	Syae.g_01563
OG0002154	Pral.g_01224	Syae.g_01420
OG0002237	Pral.g_01431	Syae.g_00067
OG0002247	Pral.g_00517	Syae.g_02430
OG0002285	Pral.g_01648	Syae.g_00329
OG0002445	Pral.g_01242	Syae.g_02601
OG0002579	Pral.g_01225	Syae.g_01421
OG0002589	Pral.g_01877	Syae.g_00211
OG0002931	Pral.g_01876	Syae.g_00212
