Orthogroup	Pral	Syad
OG0001172	Pral.g_00175	Syad.g_00594
OG0001173	Pral.g_00176	Syad.g_00595
OG0001174	Pral.g_00184	Syad.g_00603
OG0001175	Pral.g_00185	Syad.g_00604
OG0001176	Pral.g_00194	Syad.g_00644
OG0001177	Pral.g_00196	Syad.g_00641
OG0001178	Pral.g_00112	Syad.g_02629
OG0001179	Pral.g_00226	Syad.g_00675
OG0001180	Pral.g_00249	Syad.g_00700
OG0001181	Pral.g_00253	Syad.g_00704
OG0001182	Pral.g_00261	Syad.g_00712
OG0001183	Pral.g_00267	Syad.g_00717
OG0001184	Pral.g_00284	Syad.g_00378
OG0001185	Pral.g_00300	Syad.g_00354
OG0001186	Pral.g_00324	Syad.g_00247
OG0001187	Pral.g_00327	Syad.g_00245
OG0001188	Pral.g_00329	Syad.g_00238
OG0001189	Pral.g_00346	Syad.g_00217
OG0001190	Pral.g_00351	Syad.g_03034
OG0001192	Pral.g_00366	Syad.g_00013
OG0001193	Pral.g_00380	Syad.g_00072
OG0001194	Pral.g_00381	Syad.g_00075
OG0001195	Pral.g_00382	Syad.g_00076
OG0001196	Pral.g_00398	Syad.g_00144
OG0001197	Pral.g_00400	Syad.g_00146
OG0001198	Pral.g_00407	Syad.g_00159
OG0001200	Pral.g_00971	Syad.g_02737
OG0001201	Pral.g_00939	Syad.g_02802
OG0001203	Pral.g_00802	Syad.g_00821
OG0001205	Pral.g_00648	Syad.g_02440
OG0001206	Pral.g_00626	Syad.g_02385
OG0001207	Pral.g_00615	Syad.g_00893
OG0001208	Pral.g_00609	Syad.g_00906
OG0001209	Pral.g_00555	Syad.g_00980
OG0001210	Pral.g_00550	Syad.g_00993
OG0001212	Pral.g_00493	Syad.g_01082
OG0001213	Pral.g_00458	Syad.g_02163
OG0001214	Pral.g_01438	Syad.g_02150
OG0001215	Pral.g_01751	Syad.g_01366
OG0001216	Pral.g_01727	Syad.g_01816
OG0001218	Pral.g_01308	Syad.g_02328
OG0001219	Pral.g_01660	Syad.g_01653
OG0001220	Pral.g_01542	Syad.g_01195
OG0001221	Pral.g_01788	Syad.g_01950
OG0001222	Pral.g_01605	Syad.g_01770
OG0001223	Pral.g_01610	Syad.g_01715
OG0001224	Pral.g_01565	Syad.g_01286
OG0001225	Pral.g_01563	Syad.g_01288
OG0001226	Pral.g_01320	Syad.g_02100
OG0001227	Pral.g_01327	Syad.g_00029
OG0001228	Pral.g_01421	Syad.g_02460
OG0001229	Pral.g_01299	Syad.g_01314
OG0001232	Pral.g_00130	Syad.g_02658
OG0001233	Pral.g_00150	Syad.g_02493
OG0001234	Pral.g_00188	Syad.g_00608
OG0001235	Pral.g_00192	Syad.g_00633
OG0001236	Pral.g_00281	Syad.g_00412
OG0001237	Pral.g_00285	Syad.g_00376
OG0001238	Pral.g_00362	Syad.g_00007
OG0001239	Pral.g_00976	Syad.g_02732
OG0001240	Pral.g_00954	Syad.g_02785
OG0001241	Pral.g_00945	Syad.g_02795
OG0001242	Pral.g_00926	Syad.g_02827
OG0001243	Pral.g_00919	Syad.g_02841
OG0001244	Pral.g_00904	Syad.g_02873
OG0001245	Pral.g_01840	Syad.g_02223
OG0001246	Pral.g_00016, Pral.g_00586	Syad.g_00933
OG0001247	Pral.g_01758	Syad.g_01837
OG0001248	Pral.g_01756	Syad.g_01843
OG0001249	Pral.g_00701	Syad.g_00756
OG0001250	Pral.g_01529	Syad.g_01227
OG0001251	Pral.g_01819	Syad.g_00083
OG0001253	Pral.g_01032	Syad.g_02037
OG0001254	Pral.g_00076	Syad.g_01528
OG0001256	Pral.g_01069	Syad.g_02609
OG0001258	Pral.g_00103	Syad.g_02619
OG0001260	Pral.g_00166	Syad.g_02514
OG0001261	Pral.g_00234	Syad.g_00684
OG0001262	Pral.g_00344	Syad.g_00219
OG0001263	Pral.g_00917	Syad.g_02844
OG0001265	Pral.g_00927	Syad.g_02825
OG0001266	Pral.g_00841	Syad.g_02949
OG0001267	Pral.g_00759	Syad.g_00523
OG0001268	Pral.g_00693	Syad.g_00767
OG0001270	Pral.g_00660	Syad.g_02453
OG0001271	Pral.g_00620	Syad.g_02356
OG0001272	Pral.g_00605	Syad.g_00910
OG0001273	Pral.g_01432	Syad.g_02157
OG0001274	Pral.g_00818	Syad.g_02988
OG0001275	Pral.g_01585	Syad.g_01699
OG0001276	Pral.g_01597	Syad.g_01683
OG0001277	Pral.g_01703	Syad.g_00127
OG0001278	Pral.g_01425	Syad.g_01445
OG0001279	Pral.g_00024	Syad.g_02248
OG0001280	Pral.g_01282	Syad.g_02402
OG0001281	Pral.g_01276	Syad.g_02413
OG0001282	Pral.g_01221	Syad.g_00890
OG0001283	Pral.g_00394	Syad.g_00138
OG0001284	Pral.g_01082	Syad.g_02585
OG0001285	Pral.g_00133	Syad.g_02043
OG0001286	Pral.g_00247	Syad.g_00698
OG0001287	Pral.g_00307	Syad.g_00346
OG0001288	Pral.g_00317	Syad.g_00326
OG0001289	Pral.g_00960	Syad.g_02767
OG0001290	Pral.g_00946	Syad.g_02794
OG0001291	Pral.g_00909	Syad.g_02854
OG0001292	Pral.g_00791	Syad.g_00572
OG0001293	Pral.g_00778	Syad.g_00549
OG0001294	Pral.g_00025	Syad.g_01597
OG0001296	Pral.g_00581	Syad.g_00939
OG0001297	Pral.g_00576	Syad.g_00943
OG0001298	Pral.g_00511	Syad.g_01055
OG0001299	Pral.g_01468	Syad.g_01591
OG0001300	Pral.g_01747	Syad.g_01339
OG0001301	Pral.g_01742	Syad.g_01303
OG0001302	Pral.g_01663	Syad.g_02123
OG0001304	Pral.g_01577	Syad.g_01669
OG0001305	Pral.g_01557	Syad.g_01296
OG0001306	Pral.g_01352	Syad.g_01119
OG0001307	Pral.g_01238	Syad.g_00626
OG0001309	Pral.g_00572	Syad.g_00950
OG0001310	Pral.g_00120	Syad.g_02638
OG0001311	Pral.g_01599	Syad.g_01681
OG0001312	Pral.g_01651	Syad.g_01788
OG0001313	Pral.g_01673	Syad.g_02372, Syad.g_02373
OG0001315	Pral.g_01326	Syad.g_00715
OG0001316	Pral.g_00905	Syad.g_02861
OG0001317	Pral.g_00806	Syad.g_00814
OG0001318	Pral.g_00782	Syad.g_00557
OG0001321	Pral.g_00642	Syad.g_02423
OG0001322	Pral.g_00641	Syad.g_02422
OG0001323	Pral.g_00570	Syad.g_00953
OG0001324	Pral.g_01746	Syad.g_01338
OG0001325	Pral.g_01724	Syad.g_01811
OG0001327	Pral.g_01810	Syad.g_01605
OG0001330	Pral.g_01047	Syad.g_02395
OG0001332	Pral.g_01112	Syad.g_02535
OG0001333	Pral.g_00144	Syad.g_02487
OG0001334	Pral.g_00270	Syad.g_00725
OG0001335	Pral.g_00271	Syad.g_00726
OG0001336	Pral.g_00395	Syad.g_00139
OG0001337	Pral.g_00707	Syad.g_00750, Syad.g_00741
OG0001338	Pral.g_00704	Syad.g_00735, Syad.g_00722, Syad.g_00745
OG0001339	Pral.g_00943	Syad.g_02797
OG0001340	Pral.g_00706	Syad.g_00742
OG0001341	Pral.g_01304	Syad.g_01312
OG0001343	Pral.g_01822	Syad.g_00079
OG0001344	Pral.g_01371	Syad.g_01157
OG0001345	Pral.g_01389	Syad.g_01188
OG0001346	Pral.g_01280	Syad.g_02406
OG0001348	Pral.g_01303	Syad.g_01250
OG0001352	Pral.g_01762	Syad.g_00969
OG0001353	Pral.g_01520	Syad.g_01244
OG0001354	Pral.g_01617	Syad.g_01728
OG0001355	Pral.g_01040	Syad.g_02116
OG0001358	Pral.g_00467	Syad.g_02179
OG0001359	Pral.g_01821	Syad.g_00078
OG0001361	Pral.g_01386	Syad.g_01185
OG0001362	Pral.g_01147	Syad.g_02294
OG0001363	Pral.g_01145	Syad.g_02296
OG0001364	Pral.g_00273	Syad.g_00431
OG0001368	Pral.g_01899, Pral.g_01702	Syad.g_00578
OG0001369	Pral.g_00955	Syad.g_02784
OG0001375	Pral.g_01823	Syad.g_00080
OG0001379	Pral.g_01287	Syad.g_02397
OG0001381	Pral.g_01343	Syad.g_01266, Syad.g_00614
OG0001394	Pral.g_01784	Syad.g_01920
OG0001397	Pral.g_01146	Syad.g_02295
OG0001398	Pral.g_01710	Syad.g_01977
OG0001400	Pral.g_01057	Syad.g_00984
OG0001401	Pral.g_01672	Syad.g_01233
OG0001402	Pral.g_00463	Syad.g_02174
OG0001403	Pral.g_01013	Syad.g_00197
OG0001404	Pral.g_00979	Syad.g_02727
OG0001405	Pral.g_00713	Syad.g_00728
OG0001407	Pral.g_00051	Syad.g_00970
OG0001410	Pral.g_01237	Syad.g_00627
OG0001411	Pral.g_01264	Syad.g_00372
OG0001414	Pral.g_00812	Syad.g_00615
OG0001419	Pral.g_00052	Syad.g_00971
OG0001421	Pral.g_01068	Syad.g_02105, Syad.g_02039
OG0001425	Pral.g_00365	Syad.g_00012
OG0001429	Pral.g_01659	Syad.g_01656
OG0001430	Pral.g_01309	Syad.g_03026
OG0001431	Pral.g_00046	Syad.g_00393
OG0001434	Pral.g_01779	Syad.g_01916
OG0001435	Pral.g_01803	Syad.g_01612
OG0001438	Pral.g_00745	Syad.g_00507
OG0001443	Pral.g_01300	Syad.g_00023
OG0001448	Pral.g_01851	Syad.g_02723
OG0001452	Pral.g_01817	Syad.g_00563
OG0001453	Pral.g_00989	Syad.g_01709
OG0001461	Pral.g_00457	Syad.g_02162
OG0001463	Pral.g_00752	Syad.g_01264
OG0001464	Pral.g_00705	Syad.g_00743
OG0001465	Pral.g_01735	Syad.g_01830
OG0001487	Pral.g_01120	Syad.g_02327
OG0001488	Pral.g_01381	Syad.g_01175
OG0001489	Pral.g_00258	Syad.g_00709
OG0001494	Pral.g_01252	Syad.g_00267
OG0001498	Pral.g_00675	Syad.g_00786
OG0001499	Pral.g_01846	Syad.g_02081
OG0001505	Pral.g_00638	Syad.g_00259
OG0001510	Pral.g_00311	Syad.g_00342
OG0001511	Pral.g_00935	Syad.g_02810
OG0001512	Pral.g_01297	Syad.g_00822
OG0001515	Pral.g_01749	Syad.g_01343
OG0001516	Pral.g_01465	Syad.g_01588
OG0001517	Pral.g_00697	Syad.g_00762
OG0001518	Pral.g_00364	Syad.g_00009
OG0001519	Pral.g_00369	Syad.g_00025
OG0001522	Pral.g_01521	Syad.g_01243
OG0001527	Pral.g_00526	Syad.g_01030
OG0001529	Pral.g_01004	Syad.g_00210
OG0001530	Pral.g_00936	Syad.g_02808
OG0001531	Pral.g_00801	Syad.g_00823
OG0001532	Pral.g_01402	Syad.g_01492
OG0001534	Pral.g_01576	Syad.g_01668
OG0001535	Pral.g_01596	Syad.g_01685
OG0001536	Pral.g_01631	Syad.g_01762
OG0001537	Pral.g_01787	Syad.g_01949
OG0001538	Pral.g_01493	Syad.g_01884
OG0001539	Pral.g_01808	Syad.g_01607
OG0001540	Pral.g_00915	Syad.g_02846
OG0001541	Pral.g_00864	Syad.g_02915
OG0001542	Pral.g_00858	Syad.g_02924
OG0001543	Pral.g_01305	Syad.g_02969
OG0001544	Pral.g_00368	Syad.g_00024
OG0001545	Pral.g_00385	Syad.g_00126
OG0001548	Pral.g_01858	Syad.g_02092
OG0001558	Pral.g_00667, Pral.g_01676	Syad.g_00182
OG0001559	Pral.g_00937	Syad.g_02807
OG0001560	Pral.g_00947	Syad.g_02793
OG0001561	Pral.g_01601	Syad.g_01679
OG0001562	Pral.g_01589	Syad.g_01693
OG0001563	Pral.g_00242	Syad.g_00693
OG0001574	Pral.g_00528	Syad.g_01028
OG0001575	Pral.g_00523	Syad.g_01033
OG0001576	Pral.g_01268	Syad.g_01103
OG0001577	Pral.g_01362	Syad.g_01148
OG0001579	Pral.g_00709	Syad.g_00732
OG0001580	Pral.g_00997	Syad.g_03020
OG0001588	Pral.g_01229	Syad.g_00428
OG0001589	Pral.g_00153	Syad.g_02495
OG0001591	Pral.g_01770	Syad.g_01599
OG0001592	Pral.g_00998	Syad.g_03021
OG0001602	Pral.g_01736	Syad.g_01831
OG0001614	Pral.g_00299	Syad.g_00356
OG0001616	Pral.g_01392	Syad.g_01515
OG0001617	Pral.g_01745	Syad.g_01335
OG0001619	Pral.g_01641	Syad.g_01773
OG0001620	Pral.g_00689	Syad.g_00774
OG0001621	Pral.g_00786	Syad.g_00562
OG0001622	Pral.g_00393	Syad.g_00137
OG0001636	Pral.g_01010	Syad.g_00203
OG0001638	Pral.g_00118	Syad.g_02636
OG0001639	Pral.g_01109	Syad.g_02539
OG0001640	Pral.g_01572	Syad.g_01274
OG0001642	Pral.g_01540	Syad.g_01197
OG0001644	Pral.g_01714	Syad.g_01799
OG0001652	Pral.g_01678	Syad.g_00180
OG0001654	Pral.g_01111	Syad.g_02537
OG0001655	Pral.g_01302	Syad.g_02108
OG0001656	Pral.g_00710	Syad.g_00731
OG0001657	Pral.g_00889	Syad.g_02889
OG0001658	Pral.g_01002	Syad.g_03033
OG0001659	Pral.g_00433	Syad.g_01507
OG0001671	Pral.g_01685	Syad.g_02974
OG0001673	Pral.g_00808	Syad.g_00812
OG0001676	Pral.g_00708	Syad.g_00734
OG0001678	Pral.g_00174	Syad.g_00593
OG0001679	Pral.g_00703	Syad.g_01038, Syad.g_01037
OG0001691	Pral.g_01574	Syad.g_02182
OG0001692	Pral.g_01170	Syad.g_02271
OG0001694	Pral.g_00757	Syad.g_00521
OG0001703	Pral.g_00614	Syad.g_00894
OG0001713	Pral.g_01375	Syad.g_01164
OG0001717	Pral.g_00876	Syad.g_02901
OG0001729	Pral.g_00798	Syad.g_00828
OG0001731	Pral.g_01096	Syad.g_02563
OG0001737	Pral.g_01686	Syad.g_00501
OG0001748	Pral.g_01684	Syad.g_02976
OG0001761	Pral.g_00473	Syad.g_02198
OG0001795	Pral.g_01836	Syad.g_00817
OG0001803	Pral.g_00652	Syad.g_02444
OG0001810	Pral.g_01688	Syad.g_02859
OG0001813	Pral.g_00372	Syad.g_00060
OG0001816	Pral.g_01811	Syad.g_01604
OG0001837	Pral.g_01683	Syad.g_02975
OG0001907	Pral.g_01056	Syad.g_02868
OG0001916	Pral.g_00594	Syad.g_00921
OG0001936	Pral.g_00069	Syad.g_02103
OG0002154	Pral.g_01224	Syad.g_02869
OG0002247	Pral.g_00517	Syad.g_01043
OG0002397	Pral.g_01668	Syad.g_02009
OG0002579	Pral.g_01225	Syad.g_02870
OG0002838	Pral.g_01250	Syad.g_00265
OG0003404	Pral.g_01251, Pral.g_01249	Syad.g_00266
OG0004259	Pral.g_01227	Syad.g_00281
OG0005536	Pral.g_01228	Syad.g_00282
