Orthogroup	Pral	Prai
OG0001170	Pral.g_00149	Prai.g_01680
OG0001171	Pral.g_00160	Prai.g_01689
OG0001172	Pral.g_00175	Prai.g_01704
OG0001173	Pral.g_00176	Prai.g_01705
OG0001174	Pral.g_00184	Prai.g_01713
OG0001175	Pral.g_00185	Prai.g_01714
OG0001176	Pral.g_00194	Prai.g_01721
OG0001177	Pral.g_00196	Prai.g_01724
OG0001178	Pral.g_00112	Prai.g_01729
OG0001179	Pral.g_00226	Prai.g_01761
OG0001180	Pral.g_00249	Prai.g_01788
OG0001181	Pral.g_00253	Prai.g_01792
OG0001182	Pral.g_00261	Prai.g_01799
OG0001183	Pral.g_00267	Prai.g_01803
OG0001184	Pral.g_00284	Prai.g_01819
OG0001185	Pral.g_00300	Prai.g_01833
OG0001186	Pral.g_00324	Prai.g_01856
OG0001187	Pral.g_00327	Prai.g_01862
OG0001188	Pral.g_00329	Prai.g_01864
OG0001189	Pral.g_00346	Prai.g_01881
OG0001190	Pral.g_00351	Prai.g_01885
OG0001191	Pral.g_00361	Prai.g_01895
OG0001192	Pral.g_00366	Prai.g_01899
OG0001193	Pral.g_00380	Prai.g_01909
OG0001194	Pral.g_00381	Prai.g_01910
OG0001195	Pral.g_00382	Prai.g_01911
OG0001196	Pral.g_00398	Prai.g_01924
OG0001197	Pral.g_00400	Prai.g_01925
OG0001198	Pral.g_00407	Prai.g_01933
OG0001200	Pral.g_00971	Prai.g_00076
OG0001201	Pral.g_00939	Prai.g_00108
OG0001203	Pral.g_00802	Prai.g_00249
OG0001205	Pral.g_00648	Prai.g_00476
OG0001206	Pral.g_00626	Prai.g_00493
OG0001207	Pral.g_00615	Prai.g_00507
OG0001208	Pral.g_00609	Prai.g_00512
OG0001209	Pral.g_00555	Prai.g_00563
OG0001210	Pral.g_00550	Prai.g_00568
OG0001211	Pral.g_00540	Prai.g_00578
OG0001212	Pral.g_00493	Prai.g_00624
OG0001213	Pral.g_00458	Prai.g_00658
OG0001214	Pral.g_01438	Prai.g_00666
OG0001215	Pral.g_01751	Prai.g_00719
OG0001216	Pral.g_01727	Prai.g_00750
OG0001217	Pral.g_00023	Prai.g_00894
OG0001218	Pral.g_01308	Prai.g_00887
OG0001219	Pral.g_01660	Prai.g_00858
OG0001220	Pral.g_01542	Prai.g_00795
OG0001221	Pral.g_01788	Prai.g_01035
OG0001222	Pral.g_01605	Prai.g_00997
OG0001223	Pral.g_01610	Prai.g_00971
OG0001224	Pral.g_01565	Prai.g_00922
OG0001225	Pral.g_01563	Prai.g_00920
OG0001226	Pral.g_01320, Pral.g_00967	Prai.g_01083
OG0001227	Pral.g_01327	Prai.g_01101
OG0001228	Pral.g_01421	Prai.g_01218
OG0001229	Pral.g_01299	Prai.g_01368
OG0001230	Pral.g_01174	Prai.g_01455
OG0001232	Pral.g_00130	Prai.g_01661
OG0001233	Pral.g_00150	Prai.g_01681
OG0001234	Pral.g_00188	Prai.g_01716
OG0001235	Pral.g_00192	Prai.g_01726
OG0001236	Pral.g_00281	Prai.g_01816
OG0001237	Pral.g_00285	Prai.g_01820
OG0001238	Pral.g_00362	Prai.g_01896
OG0001239	Pral.g_00976	Prai.g_00071
OG0001240	Pral.g_00954	Prai.g_00093
OG0001241	Pral.g_00945	Prai.g_00101
OG0001242	Pral.g_00926	Prai.g_00119
OG0001243	Pral.g_00919	Prai.g_00125
OG0001244	Pral.g_00904	Prai.g_00141
OG0001245	Pral.g_01840	Prai.g_00392
OG0001246	Pral.g_00016, Pral.g_00586	Prai.g_00534
OG0001247	Pral.g_01758	Prai.g_00712
OG0001248	Pral.g_01756	Prai.g_00714
OG0001249	Pral.g_00701	Prai.g_00869
OG0001250	Pral.g_01529	Prai.g_00806
OG0001253	Pral.g_01032	Prai.g_01102
OG0001254	Pral.g_00076	Prai.g_01145
OG0001256	Pral.g_01069	Prai.g_01553
OG0001258	Pral.g_00103	Prai.g_01635
OG0001259	Pral.g_00148	Prai.g_01679
OG0001260	Pral.g_00166	Prai.g_01695
OG0001261	Pral.g_00234	Prai.g_01769
OG0001262	Pral.g_00344	Prai.g_01879
OG0001263	Pral.g_00917	Prai.g_00128
OG0001265	Pral.g_00927	Prai.g_00118
OG0001266	Pral.g_00841	Prai.g_00214
OG0001267	Pral.g_00759	Prai.g_00293
OG0001268	Pral.g_00693	Prai.g_00352
OG0001269	Pral.g_01541	Prai.g_00372
OG0001270	Pral.g_00660	Prai.g_00465
OG0001271	Pral.g_00620	Prai.g_00502
OG0001272	Pral.g_00605	Prai.g_00516
OG0001273	Pral.g_01432	Prai.g_00660
OG0001275	Pral.g_01585	Prai.g_00961
OG0001276	Pral.g_01597	Prai.g_00942
OG0001277	Pral.g_01703	Prai.g_01090
OG0001278	Pral.g_01425	Prai.g_01223
OG0001279	Pral.g_00024	Prai.g_01583
OG0001280	Pral.g_01282	Prai.g_01334
OG0001281	Pral.g_01276	Prai.g_01340
OG0001282	Pral.g_01221	Prai.g_01371
OG0001284	Pral.g_01082	Prai.g_01532
OG0001285	Pral.g_00133	Prai.g_01664
OG0001286	Pral.g_00247	Prai.g_01786
OG0001287	Pral.g_00307	Prai.g_01840
OG0001288	Pral.g_00317	Prai.g_01849
OG0001289	Pral.g_00960	Prai.g_00087
OG0001290	Pral.g_00946	Prai.g_00100
OG0001291	Pral.g_00909	Prai.g_00135
OG0001292	Pral.g_00791	Prai.g_00261
OG0001293	Pral.g_00778	Prai.g_00274
OG0001294	Pral.g_00025	Prai.g_00389
OG0001296	Pral.g_00581	Prai.g_00539
OG0001298	Pral.g_00511	Prai.g_00605
OG0001299	Pral.g_01468	Prai.g_00695
OG0001300	Pral.g_01747	Prai.g_00722
OG0001301	Pral.g_01742	Prai.g_00725
OG0001302	Pral.g_01663	Prai.g_00860
OG0001304	Pral.g_01577	Prai.g_00933
OG0001305	Pral.g_01557	Prai.g_00914
OG0001306	Pral.g_01352	Prai.g_01158
OG0001307	Pral.g_01238	Prai.g_01354
OG0001308	Pral.g_01151	Prai.g_01473
OG0001309	Pral.g_00572	Prai.g_01557
OG0001310	Pral.g_00120	Prai.g_01650
OG0001312	Pral.g_01651	Prai.g_01008
OG0001315	Pral.g_01326	Prai.g_00061
OG0001316	Pral.g_00905	Prai.g_00140
OG0001317	Pral.g_00806	Prai.g_00245
OG0001318	Pral.g_00782	Prai.g_00269
OG0001320	Pral.g_01887, Pral.g_00062	Prai.g_01259
OG0001321	Pral.g_00642	Prai.g_00482
OG0001322	Pral.g_00641	Prai.g_00483
OG0001323	Pral.g_00570	Prai.g_00548
OG0001324	Pral.g_01746	Prai.g_00723
OG0001325	Pral.g_01724	Prai.g_00753
OG0001327	Pral.g_01810	Prai.g_01075
OG0001330	Pral.g_01047	Prai.g_01309
OG0001331	Pral.g_01216	Prai.g_01376
OG0001332	Pral.g_01112	Prai.g_01504
OG0001333	Pral.g_00144	Prai.g_01675
OG0001334	Pral.g_00270	Prai.g_01806
OG0001335	Pral.g_00271	Prai.g_01807
OG0001336	Pral.g_00395	Prai.g_01921
OG0001339	Pral.g_00943	Prai.g_00103
OG0001340	Pral.g_00706	Prai.g_00341
OG0001341	Pral.g_01304	Prai.g_00897
OG0001343	Pral.g_01822	Prai.g_01062
OG0001344	Pral.g_01371	Prai.g_01175
OG0001345	Pral.g_01389	Prai.g_01190
OG0001346	Pral.g_01280	Prai.g_01336
OG0001348	Pral.g_01303	Prai.g_01587
OG0001350	Pral.g_00803	Prai.g_00248
OG0001351	Pral.g_00634	Prai.g_00485
OG0001352	Pral.g_01762	Prai.g_00709
OG0001353	Pral.g_01520	Prai.g_00815
OG0001355	Pral.g_01040	Prai.g_01272
OG0001358	Pral.g_00467	Prai.g_00649
OG0001359	Pral.g_01821	Prai.g_01061
OG0001361	Pral.g_01386	Prai.g_01187
OG0001362	Pral.g_01147	Prai.g_01477
OG0001363	Pral.g_01145	Prai.g_01479
OG0001364	Pral.g_00273	Prai.g_01809
OG0001365	Pral.g_00355	Prai.g_01889
OG0001369	Pral.g_00955	Prai.g_00092
OG0001371	Pral.g_01763	Prai.g_00708
OG0001372	Pral.g_00043	Prai.g_00909
OG0001375	Pral.g_01823	Prai.g_01063
OG0001381	Pral.g_01343	Prai.g_01364
OG0001394	Pral.g_01784	Prai.g_01031
OG0001397	Pral.g_01146	Prai.g_01478
OG0001398	Pral.g_01710	Prai.g_01601
OG0001403	Pral.g_01013	Prai.g_00030
OG0001404	Pral.g_00979	Prai.g_00068
OG0001405	Pral.g_00713	Prai.g_00339
OG0001407	Pral.g_00051	Prai.g_01081
OG0001409	Pral.g_01376	Prai.g_01178
OG0001410	Pral.g_01237	Prai.g_01355
OG0001411	Pral.g_01264	Prai.g_01422
OG0001414	Pral.g_00812	Prai.g_00240
OG0001415	Pral.g_00810	Prai.g_00242
OG0001418	Pral.g_01757	Prai.g_00713
OG0001419	Pral.g_00052	Prai.g_01082
OG0001421	Pral.g_01068	Prai.g_01554
OG0001424	Pral.g_01853	Prai.g_01097
OG0001430	Pral.g_01309	Prai.g_01271
OG0001437	Pral.g_00811	Prai.g_00241
OG0001438	Pral.g_00745	Prai.g_00306
OG0001441	Pral.g_00568	Prai.g_00550
OG0001443	Pral.g_01300	Prai.g_01602
OG0001446	Pral.g_00048	Prai.g_00079
OG0001448	Pral.g_01851	Prai.g_00380
OG0001450	Pral.g_01754	Prai.g_00716
OG0001451	Pral.g_01553	Prai.g_00786
OG0001452	Pral.g_01817	Prai.g_01058
OG0001453	Pral.g_00989	Prai.g_00967
OG0001455	Pral.g_00019	Prai.g_01132
OG0001463	Pral.g_00752	Prai.g_00299
OG0001464	Pral.g_00705	Prai.g_00342
OG0001465	Pral.g_01735	Prai.g_00731
OG0001466	Pral.g_00445	Prai.g_01258, Prai.g_00431
OG0001467	Pral.g_01223	Prai.g_00868
OG0001468	Pral.g_01834	Prai.g_01073
OG0001481	Pral.g_00671	Prai.g_00386
OG0001484	Pral.g_01053	Prai.g_00893
OG0001485	Pral.g_00065	Prai.g_01270
OG0001486	Pral.g_01365	Prai.g_01169
OG0001490	Pral.g_01886	Prai.g_00046
OG0001491	Pral.g_01665	Prai.g_00862
OG0001495	Pral.g_00197	Prai.g_01723
OG0001499	Pral.g_01846	Prai.g_00060
OG0001500	Pral.g_00776	Prai.g_00276
OG0001501	Pral.g_01691	Prai.g_00733
OG0001503	Pral.g_01902	Prai.g_01151
OG0001505	Pral.g_00638	Prai.g_01394
OG0001506	Pral.g_01115	Prai.g_01502
OG0001521	Pral.g_01689	Prai.g_00896
OG0001522	Pral.g_01521	Prai.g_00814
OG0001523	Pral.g_00073	Prai.g_01147
OG0001524	Pral.g_00072	Prai.g_01148
OG0001527	Pral.g_00526	Prai.g_00591
OG0001532	Pral.g_01402	Prai.g_01199
OG0001548	Pral.g_01858	Prai.g_00871
OG0001550	Pral.g_01701	Prai.g_01134
OG0001552	Pral.g_01067	Prai.g_01237
OG0001553	Pral.g_01168	Prai.g_01460
OG0001562	Pral.g_01589	Prai.g_00949
OG0001565	Pral.g_01872	Prai.g_00447
OG0001566	Pral.g_01767	Prai.g_00705
OG0001571	Pral.g_00034	Prai.g_01128
OG0001581	Pral.g_00670	Prai.g_00155
OG0001583	Pral.g_01666	Prai.g_00863
OG0001584	Pral.g_01478	Prai.g_01016
OG0001587	Pral.g_00168	Prai.g_01697
OG0001588	Pral.g_01229	Prai.g_00778
OG0001595	Pral.g_00981	Prai.g_00067
OG0001596	Pral.g_00972	Prai.g_00075
OG0001597	Pral.g_01119	Prai.g_00376
OG0001598	Pral.g_01744	Prai.g_01267
OG0001599	Pral.g_00628	Prai.g_00491
OG0001600	Pral.g_00579	Prai.g_00541
OG0001601	Pral.g_01768	Prai.g_00703
OG0001602	Pral.g_01736	Prai.g_00730
OG0001603	Pral.g_01664	Prai.g_00861
OG0001604	Pral.g_01791	Prai.g_01038
OG0001605	Pral.g_01844	Prai.g_00950
OG0001606	Pral.g_01855	Prai.g_00738
OG0001607	Pral.g_01892	Prai.g_01149
OG0001608	Pral.g_01693	Prai.g_01361
OG0001609	Pral.g_01117	Prai.g_01501
OG0001610	Pral.g_01113	Prai.g_01503
OG0001611	Pral.g_01862	Prai.g_01566
OG0001613	Pral.g_00265	Prai.g_01801
OG0001628	Pral.g_00451	Prai.g_01293
OG0001630	Pral.g_01814	Prai.g_01056
OG0001648	Pral.g_00087, Pral.g_01294	Prai.g_00385
OG0001651	Pral.g_01863	Prai.g_01565
OG0001661	Pral.g_01865	Prai.g_01621
OG0001662	Pral.g_00426	Prai.g_01118
OG0001663	Pral.g_01349	Prai.g_01155
OG0001664	Pral.g_00054	Prai.g_01295
OG0001665	Pral.g_01329	Prai.g_01298
OG0001670	Pral.g_00070	Prai.g_00438
OG0001684	Pral.g_00500	Prai.g_01275, Prai.g_00617
OG0001685	Pral.g_00448	Prai.g_00785
OG0001686	Pral.g_01330	Prai.g_00951
OG0001687	Pral.g_00630	Prai.g_01072
OG0001688	Pral.g_00428	Prai.g_01077
OG0001689	Pral.g_00315	Prai.g_01847
OG0001707	Pral.g_01325	Prai.g_01095
OG0001708	Pral.g_01348	Prai.g_01154
OG0001723	Pral.g_01690	Prai.g_01607
OG0001725	Pral.g_00035	Prai.g_00401
OG0001742	Pral.g_01880	Prai.g_00388
OG0001743	Pral.g_00047	Prai.g_01116
OG0001746	Pral.g_00434	Prai.g_01260
OG0001774	Pral.g_01766	Prai.g_00706
OG0001778	Pral.g_01866	Prai.g_01308
OG0001985	Pral.g_01061	Prai.g_01065
OG0001986	Pral.g_01583	Prai.g_00963
OG0001988	Pral.g_00011	Prai.g_00371
OG0002062	Pral.g_01882	Prai.g_01629
OG0002089	Pral.g_00017	Prai.g_01129
OG0002097	Pral.g_01194	Prai.g_00775
OG0002274	Pral.g_01196	Prai.g_00776
OG0002316	Pral.g_01831	Prai.g_01066
OG0002363	Pral.g_00666	Prai.g_00459
OG0002426	Pral.g_00092	Prai.g_01302
OG0002427	Pral.g_01842	Prai.g_01562
OG0002583	Pral.g_01226, Pral.g_01301, Pral.g_01230	Prai.g_01322
