Orthogroup	Syah	Syal
OG0001156	Syah.g_02316	Syal.g_02972
OG0001157	Syah.g_02317	Syal.g_02973
OG0001158	Syah.g_02318	Syal.g_02974
OG0001159	Syah.g_02319	Syal.g_02975
OG0001161	Syah.g_00475	Syal.g_01104
OG0001162	Syah.g_01745	Syal.g_01577
OG0001163	Syah.g_02370	Syal.g_00573
OG0001164	Syah.g_02376	Syal.g_00579
OG0001165	Syah.g_02381	Syal.g_00584
OG0001166	Syah.g_02410	Syal.g_00613
OG0001167	Syah.g_02259	Syal.g_00638
OG0001168	Syah.g_02261	Syal.g_00640
OG0001169	Syah.g_02263	Syal.g_00642
OG0001170	Syah.g_02265	Syal.g_00644
OG0001172	Syah.g_00692	Syal.g_00198
OG0001173	Syah.g_00693	Syal.g_00199
OG0001174	Syah.g_00701	Syal.g_00207
OG0001175	Syah.g_00702	Syal.g_00208
OG0001176	Syah.g_00738	Syal.g_00226
OG0001177	Syah.g_00736	Syal.g_00224
OG0001178	Syah.g_02390	Syal.g_00592
OG0001179	Syah.g_00767	Syal.g_00256
OG0001180	Syah.g_00792	Syal.g_00282
OG0001182	Syah.g_00805	Syal.g_00295
OG0001183	Syah.g_00810	Syal.g_00302
OG0001184	Syah.g_00192	Syal.g_01359
OG0001185	Syah.g_00244	Syal.g_01453
OG0001186	Syah.g_00294	Syal.g_00179
OG0001187	Syah.g_00289	Syal.g_00175
OG0001188	Syah.g_00299	Syal.g_00172
OG0001189	Syah.g_00316	Syal.g_00152
OG0001190	Syah.g_00512	Syal.g_01067
OG0001191	Syah.g_00491	Syal.g_01083
OG0001192	Syah.g_00485	Syal.g_01090
OG0001193	Syah.g_00456	Syal.g_01128
OG0001194	Syah.g_00454	Syal.g_01130
OG0001195	Syah.g_00453	Syal.g_01131
OG0001196	Syah.g_00390	Syal.g_00078
OG0001197	Syah.g_00388	Syal.g_00080
OG0001198	Syah.g_00376	Syal.g_00093
OG0001199	Syah.g_02488	Syal.g_00757
OG0001200	Syah.g_02490	Syal.g_00759
OG0001201	Syah.g_02538	Syal.g_00821
OG0001202	Syah.g_00594	Syal.g_00956
OG0001203	Syah.g_00909	Syal.g_00683
OG0001204	Syah.g_00676	Syal.g_01201
OG0001205	Syah.g_02222	Syal.g_00515
OG0001206	Syah.g_01208	Syal.g_00490
OG0001207	Syah.g_00987	Syal.g_02889
OG0001208	Syah.g_00999	Syal.g_02899
OG0001209	Syah.g_01067	Syal.g_02835
OG0001210	Syah.g_01074	Syal.g_02827
OG0001211	Syah.g_01092	Syal.g_02811
OG0001212	Syah.g_01150	Syal.g_02754
OG0001213	Syah.g_01946	Syal.g_02701
OG0001214	Syah.g_01933	Syal.g_02634
OG0001215	Syah.g_01996	Syal.g_01786
OG0001216	Syah.g_01727	Syal.g_01861
OG0001217	Syah.g_01869	Syal.g_02067
OG0001218	Syah.g_01244	Syal.g_00429
OG0001219	Syah.g_01578	Syal.g_02036
OG0001220	Syah.g_02113	Syal.g_02494
OG0001221	Syah.g_01816	Syal.g_02258
OG0001223	Syah.g_01654	Syal.g_01960
OG0001224	Syah.g_02034	Syal.g_01827
OG0001225	Syah.g_02032	Syal.g_01825
OG0001226	Syah.g_01887	Syal.g_00767
OG0001227	Syah.g_00472	Syal.g_01575
OG0001228	Syah.g_02228	Syal.g_02451
OG0001229	Syah.g_02009	Syal.g_01801
OG0001230	Syah.g_01302	Syal.g_00029
OG0001231	Syah.g_00356	Syal.g_00114
OG0001232	Syah.g_02422	Syal.g_00622
OG0001233	Syah.g_02266	Syal.g_00645
OG0001234	Syah.g_00706	Syal.g_00212
OG0001236	Syah.g_00189	Syal.g_01352
OG0001237	Syah.g_00201	Syal.g_01362
OG0001238	Syah.g_00490	Syal.g_01085
OG0001240	Syah.g_02523	Syal.g_00804
OG0001241	Syah.g_02532	Syal.g_00814
OG0001242	Syah.g_00011	Syal.g_00844
OG0001243	Syah.g_00017	Syal.g_00852
OG0001244	Syah.g_00049	Syal.g_00882
OG0001245	Syah.g_01848	Syal.g_02522
OG0001246	Syah.g_01025	Syal.g_02927
OG0001247	Syah.g_01741	Syal.g_01126
OG0001248	Syah.g_01744	Syal.g_01778
OG0001249	Syah.g_00849	Syal.g_00337
OG0001250	Syah.g_02090	Syal.g_02469
OG0001251	Syah.g_00448	Syal.g_02576
OG0001252	Syah.g_02041	Syal.g_01834
OG0001253	Syah.g_01849	Syal.g_02521
OG0001254	Syah.g_01438	Syal.g_02507
OG0001255	Syah.g_00919	Syal.g_02609
OG0001256	Syah.g_02369	Syal.g_00571
OG0001257	Syah.g_01237	Syal.g_02262
OG0001258	Syah.g_02379	Syal.g_00582
OG0001259	Syah.g_02264	Syal.g_00643
OG0001260	Syah.g_02286	Syal.g_00665
OG0001262	Syah.g_00314	Syal.g_00154
OG0001263	Syah.g_00020	Syal.g_00856
OG0001265	Syah.g_00009	Syal.g_00842
OG0001266	Syah.g_00590	Syal.g_00960
OG0001267	Syah.g_00624	Syal.g_01263
OG0001268	Syah.g_00864	Syal.g_00353
OG0001269	Syah.g_00916	Syal.g_02567
OG0001270	Syah.g_02238	Syal.g_00528
OG0001271	Syah.g_01218	Syal.g_00466
OG0001272	Syah.g_01003	Syal.g_02903
OG0001273	Syah.g_01940	Syal.g_02641
OG0001274	Syah.g_00537	Syal.g_01007
OG0001275	Syah.g_01669	Syal.g_01932
OG0001276	Syah.g_01685	Syal.g_01914
OG0001277	Syah.g_00404	Syal.g_02963
OG0001278	Syah.g_01390	Syal.g_01766
OG0001279	Syah.g_01323	Syal.g_02565
OG0001280	Syah.g_02197	Syal.g_01604
OG0001281	Syah.g_02207	Syal.g_01592
OG0001282	Syah.g_00985	Syal.g_02887
OG0001283	Syah.g_00395	Syal.g_01179
OG0001284	Syah.g_02348	Syal.g_03007
OG0001286	Syah.g_00790	Syal.g_00280
OG0001287	Syah.g_00252	Syal.g_01461
OG0001288	Syah.g_00266	Syal.g_01513
OG0001289	Syah.g_02508	Syal.g_00781
OG0001291	Syah.g_00032	Syal.g_00866
OG0001292	Syah.g_00671	Syal.g_01206
OG0001293	Syah.g_00650	Syal.g_01236
OG0001294	Syah.g_01507	Syal.g_02207
OG0001295	Syah.g_01076	Syal.g_01828
OG0001296	Syah.g_01030	Syal.g_02933
OG0001298	Syah.g_01128	Syal.g_02777
OG0001299	Syah.g_01501	Syal.g_02200
OG0001300	Syah.g_02005	Syal.g_01795
OG0001301	Syah.g_02018	Syal.g_01941, Syal.g_01810
OG0001302	Syah.g_01901	Syal.g_02607
OG0001303	Syah.g_01580	Syal.g_02033
OG0001304	Syah.g_01698	Syal.g_01899
OG0001305	Syah.g_02024	Syal.g_01817
OG0001306	Syah.g_02179	Syal.g_01626
OG0001307	Syah.g_00724	Syal.g_02195
OG0001309	Syah.g_01040	Syal.g_02943
OG0001310	Syah.g_02402	Syal.g_00605
OG0001311	Syah.g_01687	Syal.g_01912
OG0001312	Syah.g_01590	Syal.g_02024
OG0001313	Syah.g_00564	Syal.g_00482
OG0001315	Syah.g_00808	Syal.g_00300
OG0001316	Syah.g_00039	Syal.g_00872
OG0001317	Syah.g_00905	Syal.g_00687
OG0001318	Syah.g_00658	Syal.g_01228
OG0001319	Syah.g_00635	Syal.g_01252
OG0001321	Syah.g_02216	Syal.g_00508
OG0001322	Syah.g_02215	Syal.g_00507
OG0001323	Syah.g_01043	Syal.g_02946
OG0001324	Syah.g_02006	Syal.g_01796
OG0001325	Syah.g_01723	Syal.g_01865
OG0001326	Syah.g_00443	Syal.g_01138
OG0001327	Syah.g_01519	Syal.g_02296
OG0001328	Syah.g_01822	Syal.g_02266
OG0001329	Syah.g_01906	Syal.g_01188
OG0001330	Syah.g_02190	Syal.g_01611
OG0001332	Syah.g_02308	Syal.g_02965
OG0001333	Syah.g_02260	Syal.g_00639
OG0001334	Syah.g_00818	Syal.g_00311
OG0001335	Syah.g_00819	Syal.g_00312
OG0001336	Syah.g_00394	Syal.g_01180
OG0001337	Syah.g_00815	Syal.g_00308
OG0001337	Syah.g_00837	Syal.g_00327
OG0001338	Syah.g_00841	Syal.g_00330
OG0001340	Syah.g_00838	Syal.g_00328
OG0001341	Syah.g_02011	Syal.g_02538
OG0001343	Syah.g_00450	Syal.g_01190
OG0001344	Syah.g_02153	Syal.g_01658
OG0001345	Syah.g_02124	Syal.g_01694
OG0001346	Syah.g_02200	Syal.g_01600
OG0001348	Syah.g_02073	Syal.g_01849
OG0001349	Syah.g_02427	Syal.g_01426
OG0001353	Syah.g_02079	Syal.g_02457
OG0001354	Syah.g_01641	Syal.g_01973
OG0001357	Syah.g_00935	Syal.g_00433
OG0001358	Syah.g_01963	Syal.g_02715
OG0001359	Syah.g_00451	Syal.g_01189
OG0001360	Syah.g_02122	Syal.g_01696
OG0001361	Syah.g_02127	Syal.g_01691
OG0001362	Syah.g_01275	Syal.g_00397
OG0001363	Syah.g_01273	Syal.g_00399
OG0001364	Syah.g_00174	Syal.g_01342
OG0001366	Syah.g_02413	Syal.g_00616
OG0001368	Syah.g_00677	Syal.g_01200
OG0001373	Syah.g_00444	Syal.g_01137
OG0001374	Syah.g_00436	Syal.g_01145
OG0001375	Syah.g_00449	Syal.g_01191
OG0001376	Syah.g_00483	Syal.g_01095
OG0001377	Syah.g_00484	Syal.g_01094
OG0001378	Syah.g_02239	Syal.g_00529
OG0001379	Syah.g_02192	Syal.g_01609
OG0001382	Syah.g_00258	Syal.g_00220
OG0001385	Syah.g_00447	Syal.g_01134
OG0001386	Syah.g_00446	Syal.g_01135
OG0001387	Syah.g_00445	Syal.g_01136
OG0001388	Syah.g_00442	Syal.g_01139
OG0001389	Syah.g_00441	Syal.g_01140
OG0001390	Syah.g_00440	Syal.g_01141
OG0001391	Syah.g_00439	Syal.g_01142
OG0001392	Syah.g_00438	Syal.g_01143
OG0001393	Syah.g_00437	Syal.g_01144
OG0001394	Syah.g_01810	Syal.g_02250
OG0001395	Syah.g_01705	Syal.g_02432
OG0001396	Syah.g_00149, Syah.g_00286	Syal.g_01532
OG0001397	Syah.g_01274	Syal.g_00398
OG0001398	Syah.g_01563	Syal.g_00774
OG0001400	Syah.g_00045	Syal.g_00877
OG0001401	Syah.g_02084	Syal.g_02463
OG0001402	Syah.g_01958	Syal.g_02711
OG0001404	Syah.g_02482	Syal.g_00750
OG0001405	Syah.g_00821	Syal.g_00314
OG0001406	Syah.g_00482	Syal.g_01096
OG0001407	Syah.g_01059	Syal.g_01774
OG0001408	Syah.g_01378	Syal.g_02589
OG0001410	Syah.g_00725	Syal.g_02194
OG0001412	Syah.g_00151	Syal.g_01530
OG0001413	Syah.g_01894	Syal.g_02570
OG0001416	Syah.g_02204	Syal.g_01595
OG0001417	Syah.g_01640	Syal.g_01974
OG0001419	Syah.g_01060	Syal.g_01775
OG0001420	Syah.g_01053	Syal.g_02955
OG0001423	Syah.g_00965	Syal.g_00726
OG0001425	Syah.g_00486	Syal.g_01089
OG0001426	Syah.g_02449	Syal.g_00694
OG0001428	Syah.g_00081	Syal.g_00915
OG0001430	Syah.g_00518	Syal.g_01055
OG0001432	Syah.g_01348	Syal.g_02578
OG0001433	Syah.g_01513	Syal.g_02212
OG0001434	Syah.g_01805	Syal.g_02245
OG0001435	Syah.g_01525	Syal.g_02290
OG0001436	Syah.g_00168	Syal.g_01335
OG0001436	Syah.g_00169	Syal.g_01336
OG0001438	Syah.g_00102	Syal.g_01278
OG0001439	Syah.g_00128	Syal.g_01306
OG0001442	Syah.g_01795	Syal.g_02234
OG0001443	Syah.g_00478	Syal.g_01101
OG0001444	Syah.g_02519	Syal.g_00798
OG0001447	Syah.g_00018	Syal.g_00853
OG0001448	Syah.g_01540	Syal.g_02552
OG0001449	Syah.g_00679	Syal.g_01198
OG0001452	Syah.g_00663	Syal.g_01223
OG0001454	Syah.g_01888	Syal.g_02566
OG0001456	Syah.g_00434	Syal.g_01146
OG0001457	Syah.g_00433	Syal.g_01147
OG0001458	Syah.g_00432	Syal.g_01148
OG0001459	Syah.g_01456	Syal.g_01493, Syal.g_02104
OG0001460	Syah.g_01512	Syal.g_02211
OG0001461	Syah.g_00711	Syal.g_02091
OG0001462	Syah.g_00335	Syal.g_00138
OG0001470	Syah.g_02242	Syal.g_00181
OG0001471	Syah.g_00123	Syal.g_01301
OG0001473	Syah.g_01903	Syal.g_02571
OG0001474	Syah.g_00865	Syal.g_00354
OG0001475	Syah.g_02244	Syal.g_00184
OG0001476	Syah.g_02145	Syal.g_01667
OG0001477	Syah.g_02015	Syal.g_01807
OG0001478	Syah.g_01211	Syal.g_00474
OG0001479	Syah.g_00862	Syal.g_00351
OG0001480	Syah.g_02114	Syal.g_02599
OG0001481	Syah.g_01703	Syal.g_00504
OG0001482	Syah.g_01650	Syal.g_01964
OG0001488	Syah.g_02136	Syal.g_01677
OG0001489	Syah.g_00801	Syal.g_00291
OG0001492	Syah.g_01393	Syal.g_01769
OG0001493	Syah.g_01385	Syal.g_01760
OG0001495	Syah.g_00735	Syal.g_00223
OG0001496	Syah.g_02013	Syal.g_01804
OG0001497	Syah.g_02014	Syal.g_01806
OG0001498	Syah.g_00889	Syal.g_00554
OG0001499	Syah.g_01463, Syah.g_01462	Syal.g_00086
OG0001502	Syah.g_02109	Syal.g_02489
OG0001504	Syah.g_01455	Syal.g_02103, Syal.g_01492
OG0001507	Syah.g_02464	Syal.g_02094
OG0001508	Syah.g_02241	Syal.g_00180
OG0001509	Syah.g_00282	Syal.g_00189
OG0001509	Syah.g_00148	Syal.g_00190
OG0001510	Syah.g_00256	Syal.g_01489
OG0001511	Syah.g_02546	Syal.g_00829
OG0001512	Syah.g_00910	Syal.g_00682
OG0001513	Syah.g_00200	Syal.g_01361
OG0001514	Syah.g_02012	Syal.g_01803
OG0001515	Syah.g_02001	Syal.g_01791
OG0001516	Syah.g_01498	Syal.g_02197
OG0001517	Syah.g_00859	Syal.g_00348
OG0001518	Syah.g_00488	Syal.g_01087, Syal.g_02309
OG0001519	Syah.g_00476	Syal.g_01103
OG0001520	Syah.g_01115	Syal.g_02790
OG0001527	Syah.g_01107	Syal.g_02796
OG0001528	Syah.g_02243	Syal.g_00182
OG0001529	Syah.g_00328	Syal.g_00145
OG0001530	Syah.g_02544	Syal.g_00827
OG0001531	Syah.g_00911	Syal.g_00681
OG0001532	Syah.g_01420	Syal.g_01710
OG0001533	Syah.g_01174	Syal.g_00533
OG0001534	Syah.g_01699	Syal.g_01898
OG0001535	Syah.g_01683	Syal.g_01917
OG0001536	Syah.g_01617	Syal.g_01996
OG0001537	Syah.g_01815	Syal.g_02257
OG0001538	Syah.g_01774	Syal.g_01870
OG0001539	Syah.g_01521	Syal.g_02294
OG0001540	Syah.g_00022	Syal.g_00858
OG0001541	Syah.g_00621	Syal.g_00924
OG0001542	Syah.g_00612	Syal.g_00935
OG0001543	Syah.g_00568	Syal.g_00988
OG0001544	Syah.g_00477	Syal.g_01102
OG0001545	Syah.g_00405	Syal.g_01170
OG0001546	Syah.g_01047	Syal.g_02950
OG0001547	Syah.g_01565	Syal.g_02050
OG0001551	Syah.g_02068	Syal.g_01781
OG0001557	Syah.g_01809	Syal.g_02249
OG0001558	Syah.g_00562	Syal.g_00117
OG0001559	Syah.g_02543	Syal.g_00826
OG0001560	Syah.g_02531	Syal.g_00812
OG0001561	Syah.g_01689	Syal.g_01910
OG0001562	Syah.g_01675	Syal.g_01926
OG0001563	Syah.g_00784	Syal.g_00274
OG0001567	Syah.g_01564	Syal.g_02051
OG0001568	Syah.g_01567	Syal.g_02049
OG0001570	Syah.g_01553	Syal.g_02053
OG0001572	Syah.g_01333	Syal.g_03017
OG0001574	Syah.g_01105	Syal.g_02798
OG0001575	Syah.g_01110	Syal.g_02793
OG0001576	Syah.g_01172	Syal.g_01582
OG0001577	Syah.g_02162	Syal.g_01648
OG0001578	Syah.g_01371	Syal.g_01562
OG0001579	Syah.g_00824, Syah.g_00828	Syal.g_00318
OG0001580	Syah.g_00523, Syah.g_00522	Syal.g_01052
OG0001582	Syah.g_02442	Syal.g_02644
OG0001585	Syah.g_01840	Syal.g_00712
OG0001589	Syah.g_02269	Syal.g_00647
OG0001590	Syah.g_01941	Syal.g_02642
OG0001591	Syah.g_01509	Syal.g_02209
OG0001592	Syah.g_00521	Syal.g_01053
OG0001593	Syah.g_01329	Syal.g_02118
OG0001614	Syah.g_00242	Syal.g_01451
OG0001615	Syah.g_02103	Syal.g_02482
OG0001615	Syah.g_01081	Syal.g_02820
OG0001616	Syah.g_01430	Syal.g_01699
OG0001617	Syah.g_02008	Syal.g_01800
OG0001618	Syah.g_01717	Syal.g_02420
OG0001619	Syah.g_01607	Syal.g_02009
OG0001620	Syah.g_00871	Syal.g_00360
OG0001621	Syah.g_00662	Syal.g_01224
OG0001622	Syah.g_00396	Syal.g_01178
OG0001623	Syah.g_00842	Syal.g_00331
OG0001624	Syah.g_00471	Syal.g_02606
OG0001625	Syah.g_00656	Syal.g_01230
OG0001634	Syah.g_01504	Syal.g_02203
OG0001635	Syah.g_00270	Syal.g_01517
OG0001636	Syah.g_00336	Syal.g_00137
OG0001637	Syah.g_02280	Syal.g_00659
OG0001638	Syah.g_02399	Syal.g_00599
OG0001639	Syah.g_02312	Syal.g_02968
OG0001640	Syah.g_02060	Syal.g_01839
OG0001641	Syah.g_01660	Syal.g_01955
OG0001643	Syah.g_01930	Syal.g_02631
OG0001644	Syah.g_01709	Syal.g_02426
OG0001645	Syah.g_01568	Syal.g_02825
OG0001652	Syah.g_00560	Syal.g_00115
OG0001654	Syah.g_02310	Syal.g_02966
OG0001655	Syah.g_02446	Syal.g_02854
OG0001656	Syah.g_00827	Syal.g_00317
OG0001657	Syah.g_00063	Syal.g_00897
OG0001658	Syah.g_00513	Syal.g_01066
OG0001659	Syah.g_01424	Syal.g_01706
OG0001666	Syah.g_01450	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001667	Syah.g_02458	Syal.g_02863
OG0001671	Syah.g_00550	Syal.g_00993
OG0001672	Syah.g_02497, Syah.g_02496	Syal.g_00765
OG0001673	Syah.g_01195, Syah.g_00903	Syal.g_00689
OG0001674	Syah.g_01308	Syal.g_00044
OG0001674	Syah.g_01309	Syal.g_00045
OG0001675	Syah.g_01673	Syal.g_01928
OG0001676	Syah.g_00826	Syal.g_00320
OG0001677	Syah.g_00811	Syal.g_00303
OG0001678	Syah.g_00691	Syal.g_00197
OG0001679	Syah.g_01114	Syal.g_00794
OG0001680	Syah.g_02404	Syal.g_00607
OG0001681	Syah.g_00957, Syah.g_01366	Syal.g_01109
OG0001682	Syah.g_02306	Syal.g_02407
OG0001692	Syah.g_01297	Syal.g_00024
OG0001693	Syah.g_02029	Syal.g_01822
OG0001694	Syah.g_00622	Syal.g_01265
OG0001695	Syah.g_00409	Syal.g_01165
OG0001702	Syah.g_02513	Syal.g_00786
OG0001703	Syah.g_00988	Syal.g_02890
OG0001712	Syah.g_01847	Syal.g_02524
OG0001713	Syah.g_02144	Syal.g_01668
OG0001714	Syah.g_00276	Syal.g_01529
OG0001715	Syah.g_01877	Syal.g_02550
OG0001716	Syah.g_02110	Syal.g_02491, Syal.g_01503
OG0001717	Syah.g_00076	Syal.g_00910
OG0001729	Syah.g_00914	Syal.g_00676
OG0001730	Syah.g_00921	Syal.g_00672
OG0001731	Syah.g_02332	Syal.g_02986
OG0001733	Syah.g_01514	Syal.g_02213
OG0001734	Syah.g_02111	Syal.g_02492
OG0001735	Syah.g_01491	Syal.g_02179
OG0001737	Syah.g_00108	Syal.g_01284
OG0001738	Syah.g_00142	Syal.g_01320
OG0001739	Syah.g_00411	Syal.g_01163
OG0001740	Syah.g_00407	Syal.g_01167
OG0001741	Syah.g_00938, Syah.g_02444	Syal.g_00708, Syal.g_02278
OG0001741	Syah.g_01867	Syal.g_02961
OG0001748	Syah.g_00549	Syal.g_00995
OG0001750	Syah.g_02520	Syal.g_00799
OG0001751	Syah.g_00902	Syal.g_00690
OG0001752	Syah.g_02289	Syal.g_00669
OG0001754	Syah.g_02282	Syal.g_00661
OG0001755	Syah.g_01039	Syal.g_02942
OG0001756	Syah.g_00479	Syal.g_01093
OG0001760	Syah.g_01861	Syal.g_02096
OG0001761	Syah.g_01971	Syal.g_02727
OG0001762	Syah.g_01666	Syal.g_01947
OG0001763	Syah.g_01653	Syal.g_01961
OG0001764	Syah.g_01571	Syal.g_02046
OG0001766	Syah.g_00119	Syal.g_01296
OG0001767	Syah.g_00167	Syal.g_01334
OG0001768	Syah.g_00606	Syal.g_00941
OG0001770	Syah.g_01448	Syal.g_02501
OG0001783	Syah.g_00247	Syal.g_01456
OG0001784	Syah.g_02515	Syal.g_00795
OG0001785	Syah.g_02281	Syal.g_00660
OG0001786	Syah.g_02350	Syal.g_03009
OG0001787	Syah.g_01063	Syal.g_02839
OG0001788	Syah.g_01066	Syal.g_02836
OG0001789	Syah.g_02198	Syal.g_01602
OG0001790	Syah.g_02171	Syal.g_01633
OG0001791	Syah.g_01197	Syal.g_02431
OG0001791	Syah.g_02143	Syal.g_01669
OG0001792	Syah.g_01398	Syal.g_01737
OG0001794	Syah.g_01696	Syal.g_01901
OG0001796	Syah.g_01677	Syal.g_01923
OG0001797	Syah.g_01598	Syal.g_02017
OG0001798	Syah.g_01956	Syal.g_02709
OG0001799	Syah.g_01919	Syal.g_02616
OG0001800	Syah.g_01322	Syal.g_01539
OG0001801	Syah.g_01314	Syal.g_00038
OG0001803	Syah.g_02226	Syal.g_00519
OG0001804	Syah.g_00890	Syal.g_00553
OG0001805	Syah.g_00667	Syal.g_01211
OG0001806	Syah.g_00634	Syal.g_01253
OG0001807	Syah.g_00170	Syal.g_01337
OG0001808	Syah.g_00180	Syal.g_01344
OG0001809	Syah.g_00035	Syal.g_00869
OG0001810	Syah.g_00037	Syal.g_00878
OG0001811	Syah.g_00615	Syal.g_00933
OG0001812	Syah.g_00520	Syal.g_01054
OG0001813	Syah.g_00467	Syal.g_01117
OG0001814	Syah.g_00387	Syal.g_00081
OG0001815	Syah.g_00378	Syal.g_00091
OG0001816	Syah.g_01518	Syal.g_02297
OG0001817	Syah.g_00428	Syal.g_02537
OG0001835	Syah.g_01363	Syal.g_00713
OG0001837	Syah.g_00555	Syal.g_00994
OG0001838	Syah.g_00365	Syal.g_00105
OG0001839	Syah.g_00339	Syal.g_00133
OG0001840	Syah.g_00317	Syal.g_00151
OG0001841	Syah.g_00309	Syal.g_00158
OG0001843	Syah.g_00241	Syal.g_01450
OG0001844	Syah.g_00240	Syal.g_01449
OG0001845	Syah.g_00239	Syal.g_01448
OG0001847	Syah.g_00010	Syal.g_00843
OG0001848	Syah.g_00006	Syal.g_00839
OG0001849	Syah.g_02507	Syal.g_00780
OG0001850	Syah.g_02498	Syal.g_00768
OG0001851	Syah.g_02492	Syal.g_00761
OG0001852	Syah.g_02491	Syal.g_00760
OG0001853	Syah.g_02485	Syal.g_00753
OG0001854	Syah.g_00907	Syal.g_00685
OG0001856	Syah.g_02361	Syal.g_00563
OG0001857	Syah.g_02358	Syal.g_00560
OG0001858	Syah.g_02326	Syal.g_02981
OG0001859	Syah.g_00977	Syal.g_02879
OG0001860	Syah.g_00990	Syal.g_02892
OG0001861	Syah.g_01004	Syal.g_02904
OG0001862	Syah.g_01015	Syal.g_02916
OG0001863	Syah.g_01020	Syal.g_02922
OG0001864	Syah.g_01072	Syal.g_02829
OG0001865	Syah.g_01140	Syal.g_02562
OG0001866	Syah.g_01164	Syal.g_02740
OG0001867	Syah.g_01973	Syal.g_02729
OG0001868	Syah.g_02203	Syal.g_01596
OG0001869	Syah.g_02163	Syal.g_01647
OG0001870	Syah.g_02155	Syal.g_01656
OG0001871	Syah.g_02149	Syal.g_01661
OG0001872	Syah.g_01394	Syal.g_01742
OG0001873	Syah.g_01429	Syal.g_01700
OG0001874	Syah.g_01432	Syal.g_01697
OG0001877	Syah.g_02002	Syal.g_01792
OG0001878	Syah.g_01670	Syal.g_01931
OG0001879	Syah.g_01664	Syal.g_01950
OG0001880	Syah.g_01626	Syal.g_01987
OG0001881	Syah.g_01625	Syal.g_01988
OG0001882	Syah.g_01601	Syal.g_02014
OG0001883	Syah.g_01597	Syal.g_02018
OG0001884	Syah.g_01588	Syal.g_02564
OG0001885	Syah.g_01576	Syal.g_02041
OG0001886	Syah.g_01572	Syal.g_02045
OG0001887	Syah.g_01823	Syal.g_02267
OG0001888	Syah.g_01803	Syal.g_02243
OG0001889	Syah.g_01763	Syal.g_01880
OG0001890	Syah.g_02097	Syal.g_02476
OG0001891	Syah.g_02101	Syal.g_02480
OG0001892	Syah.g_02115	Syal.g_02601
OG0001893	Syah.g_01955	Syal.g_02708
OG0001894	Syah.g_01936	Syal.g_02637
OG0001895	Syah.g_01318	Syal.g_00063
OG0001896	Syah.g_02230	Syal.g_00535
OG0001897	Syah.g_00868	Syal.g_00357
OG0001898	Syah.g_00848	Syal.g_00336
OG0001899	Syah.g_00774	Syal.g_00263
OG0001900	Syah.g_00649	Syal.g_01238
OG0001901	Syah.g_00648	Syal.g_01239
OG0001902	Syah.g_00093	Syal.g_01270
OG0001903	Syah.g_00103	Syal.g_01279
OG0001904	Syah.g_00172	Syal.g_01340
OG0001905	Syah.g_00182	Syal.g_01346
OG0001906	Syah.g_00024	Syal.g_00859
OG0001908	Syah.g_00619	Syal.g_00926
OG0001909	Syah.g_00608	Syal.g_00939
OG0001910	Syah.g_00545	Syal.g_00999
OG0001912	Syah.g_00495	Syal.g_01077
OG0001913	Syah.g_00493	Syal.g_01081
OG0001914	Syah.g_01442	Syal.g_02509
OG0001915	Syah.g_00381	Syal.g_00088
OG0001929	Syah.g_00302	Syal.g_00165
OG0001932	Syah.g_00243	Syal.g_01452
OG0001933	Syah.g_02540	Syal.g_00823
OG0001934	Syah.g_02527	Syal.g_00808
OG0001936	Syah.g_01889	Syal.g_02069
OG0001937	Syah.g_02340	Syal.g_02994
OG0001938	Syah.g_00992	Syal.g_02894
OG0001939	Syah.g_01998	Syal.g_02608
OG0001940	Syah.g_01127	Syal.g_02778
OG0001941	Syah.g_02208	Syal.g_01591
OG0001943	Syah.g_01844	Syal.g_01670
OG0001944	Syah.g_01560	Syal.g_02052
OG0001946	Syah.g_02003	Syal.g_01793
OG0001948	Syah.g_01655	Syal.g_01959
OG0001949	Syah.g_01635	Syal.g_01978
OG0001950	Syah.g_01633	Syal.g_01980
OG0001951	Syah.g_01624	Syal.g_01989
OG0001952	Syah.g_01600	Syal.g_02015
OG0001953	Syah.g_01599	Syal.g_02016
OG0001954	Syah.g_01545	Syal.g_02517
OG0001957	Syah.g_01950	Syal.g_02703
OG0001958	Syah.g_01493	Syal.g_02181
OG0001961	Syah.g_01216	Syal.g_00468
OG0001964	Syah.g_00704	Syal.g_00210
OG0001965	Syah.g_01902	Syal.g_02842
OG0001966	Syah.g_00654	Syal.g_01232
OG0001967	Syah.g_00652	Syal.g_01234
OG0001968	Syah.g_00651	Syal.g_01235
OG0001969	Syah.g_00125	Syal.g_01303
OG0001970	Syah.g_00026	Syal.g_00861
OG0001971	Syah.g_00610	Syal.g_00937
OG0001972	Syah.g_00533	Syal.g_01011
OG0001974	Syah.g_00515	Syal.g_01063
OG0001975	Syah.g_01441	Syal.g_02508
OG0001976	Syah.g_01443	Syal.g_02510
OG0001979	Syah.g_01999	Syal.g_01777
OG0001980	Syah.g_00844, Syah.g_01834	Syal.g_00333
OG0001990	Syah.g_00406	Syal.g_01168
OG0001995	Syah.g_01988	Syal.g_01208
OG0001997	Syah.g_02518	Syal.g_00797
OG0002000	Syah.g_01041	Syal.g_02944
OG0002007	Syah.g_02062	Syal.g_01843
OG0002008	Syah.g_01668	Syal.g_01933
OG0002009	Syah.g_01813	Syal.g_02254
OG0002011	Syah.g_00896	Syal.g_00547
