Orthogroup	Syah	Prbg
OG0001127	Syah.g_02057	Prbg.g_01244
OG0001128	Syah.g_02040	Prbg.g_01242
OG0001129	Syah.g_02038	Prbg.g_01241
OG0001130	Syah.g_02037	Prbg.g_01240
OG0001131	Syah.g_01819	Prbg.g_00141
OG0001132	Syah.g_01850	Prbg.g_00022
OG0001133	Syah.g_01957	Prbg.g_00528
OG0001134	Syah.g_01437	Prbg.g_00749
OG0001136	Syah.g_02160	Prbg.g_01489
OG0001137	Syah.g_02141	Prbg.g_01477
OG0001138	Syah.g_01421	Prbg.g_01456
OG0001139	Syah.g_01419	Prbg.g_01454
OG0001140	Syah.g_01418	Prbg.g_01453
OG0001141	Syah.g_01417	Prbg.g_01452
OG0001142	Syah.g_01416	Prbg.g_01451
OG0001143	Syah.g_01408	Prbg.g_01444
OG0001144	Syah.g_01399	Prbg.g_01439
OG0001145	Syah.g_02188	Prbg.g_00469
OG0001146	Syah.g_02206	Prbg.g_00481
OG0001147	Syah.g_01234	Prbg.g_00501
OG0001148	Syah.g_00984	Prbg.g_00531
OG0001149	Syah.g_00983	Prbg.g_00532
OG0001150	Syah.g_00982	Prbg.g_00533
OG0001151	Syah.g_00970	Prbg.g_00544
OG0001152	Syah.g_00969	Prbg.g_00545
OG0001153	Syah.g_01253	Prbg.g_00623
OG0001154	Syah.g_01252	Prbg.g_00624
OG0001155	Syah.g_02313	Prbg.g_00641
OG0001156	Syah.g_02316	Prbg.g_00644
OG0001157	Syah.g_02317	Prbg.g_00645
OG0001158	Syah.g_02318	Prbg.g_00646
OG0001159	Syah.g_02319	Prbg.g_00647
OG0001161	Syah.g_00475	Prbg.g_01593
OG0001162	Syah.g_01745	Prbg.g_00726
OG0001163	Syah.g_02370	Prbg.g_01641
OG0001164	Syah.g_02376	Prbg.g_01645
OG0001165	Syah.g_02381	Prbg.g_01648
OG0001166	Syah.g_02410	Prbg.g_01669
OG0001167	Syah.g_02259	Prbg.g_01686
OG0001168	Syah.g_02261	Prbg.g_01688
OG0001169	Syah.g_02263	Prbg.g_01690
OG0001170	Syah.g_02265	Prbg.g_01692
OG0001171	Syah.g_02276	Prbg.g_01702
OG0001172	Syah.g_00692	Prbg.g_01718
OG0001173	Syah.g_00693	Prbg.g_01719
OG0001174	Syah.g_00701	Prbg.g_01727
OG0001175	Syah.g_00702	Prbg.g_01728
OG0001176	Syah.g_00738	Prbg.g_01736
OG0001177	Syah.g_00736	Prbg.g_01738
OG0001178	Syah.g_02390	Prbg.g_01655
OG0001179	Syah.g_00767	Prbg.g_01768
OG0001180	Syah.g_00792	Prbg.g_01791
OG0001181	Syah.g_00796	Prbg.g_01795
OG0001182	Syah.g_00805	Prbg.g_01803
OG0001183	Syah.g_00810	Prbg.g_01808
OG0001184	Syah.g_00192	Prbg.g_01826
OG0001185	Syah.g_00244	Prbg.g_01842
OG0001186	Syah.g_00294	Prbg.g_01866
OG0001187	Syah.g_00289	Prbg.g_01869
OG0001188	Syah.g_00299	Prbg.g_01871
OG0001189	Syah.g_00316	Prbg.g_01888
OG0001190	Syah.g_00512	Prbg.g_01893
OG0001191	Syah.g_00491	Prbg.g_01903
OG0001192	Syah.g_00485	Prbg.g_01908
OG0001193	Syah.g_00456	Prbg.g_01920
OG0001194	Syah.g_00454	Prbg.g_01921
OG0001195	Syah.g_00453	Prbg.g_01922
OG0001196	Syah.g_00390	Prbg.g_01938
OG0001197	Syah.g_00388	Prbg.g_01940
OG0001198	Syah.g_00376	Prbg.g_00764
OG0001199	Syah.g_02488	Prbg.g_00795
OG0001200	Syah.g_02490	Prbg.g_00793
OG0001201	Syah.g_02538	Prbg.g_00880
OG0001202	Syah.g_00594	Prbg.g_00978
OG0001203	Syah.g_00909	Prbg.g_01020
OG0001204	Syah.g_00676	Prbg.g_01026
OG0001205	Syah.g_02222	Prbg.g_00165
OG0001206	Syah.g_01208	Prbg.g_00185
OG0001207	Syah.g_00987	Prbg.g_00196
OG0001208	Syah.g_00999	Prbg.g_00201
OG0001209	Syah.g_01067	Prbg.g_00252
OG0001210	Syah.g_01074	Prbg.g_00257
OG0001211	Syah.g_01092	Prbg.g_00268
OG0001212	Syah.g_01150	Prbg.g_00315
OG0001213	Syah.g_01946	Prbg.g_00350
OG0001214	Syah.g_01933	Prbg.g_01420
OG0001215	Syah.g_01996	Prbg.g_01132
OG0001216	Syah.g_01727	Prbg.g_01153
OG0001217	Syah.g_01869	Prbg.g_00006
OG0001218	Syah.g_01244	Prbg.g_01549
OG0001219	Syah.g_01578	Prbg.g_01258
OG0001220	Syah.g_02113	Prbg.g_01215
OG0001221	Syah.g_01816	Prbg.g_01095
OG0001223	Syah.g_01654	Prbg.g_01305
OG0001224	Syah.g_02034	Prbg.g_01238
OG0001225	Syah.g_02032	Prbg.g_01236
OG0001226	Syah.g_01887	Prbg.g_00358
OG0001227	Syah.g_00472	Prbg.g_01534
OG0001228	Syah.g_02228	Prbg.g_01436
OG0001229	Syah.g_02009	Prbg.g_01548
OG0001230	Syah.g_01302	Prbg.g_00584
OG0001231	Syah.g_00356	Prbg.g_00142
OG0001232	Syah.g_02422	Prbg.g_01673
OG0001233	Syah.g_02266	Prbg.g_01693
OG0001234	Syah.g_00706	Prbg.g_01730
OG0001236	Syah.g_00189	Prbg.g_01823
OG0001237	Syah.g_00201	Prbg.g_01827
OG0001238	Syah.g_00490	Prbg.g_01904
OG0001240	Syah.g_02523	Prbg.g_00863
OG0001241	Syah.g_02532	Prbg.g_00873
OG0001242	Syah.g_00011	Prbg.g_00893
OG0001243	Syah.g_00017	Prbg.g_00900
OG0001244	Syah.g_00049	Prbg.g_00915
OG0001245	Syah.g_01848	Prbg.g_01525
OG0001247	Syah.g_01741	Prbg.g_01125
OG0001248	Syah.g_01744	Prbg.g_01127
OG0001249	Syah.g_00849	Prbg.g_00114
OG0001250	Syah.g_02090	Prbg.g_01202
OG0001251	Syah.g_00448	Prbg.g_01063
OG0001252	Syah.g_02041	Prbg.g_01243
OG0001253	Syah.g_01849	Prbg.g_00361
OG0001254	Syah.g_01438	Prbg.g_00751
OG0001255	Syah.g_00919	Prbg.g_01504
OG0001256	Syah.g_02369	Prbg.g_00680
OG0001258	Syah.g_02379	Prbg.g_01646
OG0001259	Syah.g_02264	Prbg.g_01691
OG0001260	Syah.g_02286	Prbg.g_01708
OG0001262	Syah.g_00314	Prbg.g_01886
OG0001263	Syah.g_00020	Prbg.g_00902
OG0001265	Syah.g_00009	Prbg.g_00892
OG0001266	Syah.g_00590	Prbg.g_00982
OG0001267	Syah.g_00624	Prbg.g_00059
OG0001268	Syah.g_00864	Prbg.g_00122
OG0001269	Syah.g_00916	Prbg.g_01214
OG0001270	Syah.g_02238	Prbg.g_00154
OG0001271	Syah.g_01218	Prbg.g_00191
OG0001272	Syah.g_01003	Prbg.g_00205
OG0001273	Syah.g_01940	Prbg.g_01426
OG0001274	Syah.g_00537	Prbg.g_01006
OG0001275	Syah.g_01669	Prbg.g_01315
OG0001276	Syah.g_01685	Prbg.g_01329
OG0001277	Syah.g_00404	Prbg.g_01926
OG0001278	Syah.g_01390	Prbg.g_01432
OG0001279	Syah.g_01323	Prbg.g_00407
OG0001280	Syah.g_02197	Prbg.g_00476
OG0001281	Syah.g_02207	Prbg.g_00482
OG0001282	Syah.g_00985	Prbg.g_00530
OG0001283	Syah.g_00395	Prbg.g_01935
OG0001284	Syah.g_02348	Prbg.g_00666
OG0001286	Syah.g_00790	Prbg.g_01789
OG0001287	Syah.g_00252	Prbg.g_01849
OG0001288	Syah.g_00266	Prbg.g_01859
OG0001289	Syah.g_02508	Prbg.g_00783
OG0001291	Syah.g_00032	Prbg.g_00910
OG0001292	Syah.g_00671	Prbg.g_01031
OG0001293	Syah.g_00650	Prbg.g_01044
OG0001295	Syah.g_01076	Prbg.g_00714
OG0001296	Syah.g_01030	Prbg.g_00228
OG0001297	Syah.g_01034	Prbg.g_00233
OG0001298	Syah.g_01128	Prbg.g_00295
OG0001299	Syah.g_01501	Prbg.g_01389
OG0001300	Syah.g_02005	Prbg.g_01136
OG0001301	Syah.g_02018	Prbg.g_01141
OG0001302	Syah.g_01901	Prbg.g_01254
OG0001303	Syah.g_01580	Prbg.g_01612
OG0001304	Syah.g_01698	Prbg.g_01342
OG0001305	Syah.g_02024	Prbg.g_01230
OG0001306	Syah.g_02179	Prbg.g_01501
OG0001307	Syah.g_00724	Prbg.g_00504
OG0001309	Syah.g_01040	Prbg.g_00708
OG0001310	Syah.g_02402	Prbg.g_01663
OG0001311	Syah.g_01687	Prbg.g_01331
OG0001312	Syah.g_01590	Prbg.g_01267
OG0001314	Syah.g_02117	Prbg.g_00439
OG0001315	Syah.g_00808	Prbg.g_01539
OG0001316	Syah.g_00039	Prbg.g_00914
OG0001317	Syah.g_00905	Prbg.g_01016
OG0001318	Syah.g_00658	Prbg.g_01040
OG0001319	Syah.g_00635	Prbg.g_00052
OG0001321	Syah.g_02216	Prbg.g_00171
OG0001322	Syah.g_02215	Prbg.g_00172
OG0001323	Syah.g_01043	Prbg.g_00238
OG0001324	Syah.g_02006	Prbg.g_01137
OG0001325	Syah.g_01723	Prbg.g_01372
OG0001327	Syah.g_01519	Prbg.g_01072
OG0001328	Syah.g_01822	Prbg.g_00458
OG0001329	Syah.g_01906	Prbg.g_01609
OG0001330	Syah.g_02190	Prbg.g_00697
OG0001332	Syah.g_02308	Prbg.g_00637
OG0001333	Syah.g_02260	Prbg.g_01687
OG0001334	Syah.g_00818	Prbg.g_01811
OG0001335	Syah.g_00819	Prbg.g_01812
OG0001337	Syah.g_00815, Syah.g_00837	Prbg.g_00109
OG0001338	Syah.g_00856, Syah.g_02456, Syah.g_00841, Syah.g_00829	Prbg.g_00112
OG0001340	Syah.g_00838	Prbg.g_00110
OG0001341	Syah.g_02011	Prbg.g_01541
OG0001343	Syah.g_00450	Prbg.g_01060
OG0001344	Syah.g_02153	Prbg.g_01482
OG0001345	Syah.g_02124	Prbg.g_01466
OG0001346	Syah.g_02200	Prbg.g_00478
OG0001348	Syah.g_02073	Prbg.g_00712
OG0001349	Syah.g_02427	Prbg.g_00553
OG0001352	Syah.g_01058	Prbg.g_01121
OG0001353	Syah.g_02079	Prbg.g_01192
OG0001354	Syah.g_01641	Prbg.g_01297
OG0001355	Syah.g_01077	Prbg.g_01351
OG0001359	Syah.g_00451	Prbg.g_01061
OG0001362	Syah.g_01275	Prbg.g_00605
OG0001363	Syah.g_01273	Prbg.g_00607
OG0001364	Syah.g_00174	Prbg.g_01814
OG0001368	Syah.g_00677	Prbg.g_00452, Prbg.g_00035, Prbg.g_00441
OG0001370	Syah.g_00429, Syah.g_01732	Prbg.g_00182
OG0001372	Syah.g_01055	Prbg.g_00359
OG0001375	Syah.g_00449	Prbg.g_01059
OG0001379	Syah.g_02192	Prbg.g_00471
OG0001381	Syah.g_00717	Prbg.g_01511
OG0001382	Syah.g_00258	Prbg.g_01554
OG0001394	Syah.g_01810	Prbg.g_01099
OG0001397	Syah.g_01274	Prbg.g_00606
OG0001398	Syah.g_01563	Prbg.g_00737
OG0001401	Syah.g_02084	Prbg.g_01197
OG0001402	Syah.g_01958	Prbg.g_00344
OG0001403	Syah.g_00341	Prbg.g_00843
OG0001404	Syah.g_02482	Prbg.g_00801
OG0001407	Syah.g_01059	Prbg.g_01558
OG0001410	Syah.g_00725	Prbg.g_00503
OG0001414	Syah.g_00718	Prbg.g_01011
OG0001419	Syah.g_01060	Prbg.g_01557
OG0001421	Syah.g_01851	Prbg.g_00681
OG0001423	Syah.g_00965	Prbg.g_00429
OG0001425	Syah.g_00486	Prbg.g_01907
OG0001428	Syah.g_00081	Prbg.g_00950
OG0001430	Syah.g_00518	Prbg.g_01550
OG0001433	Syah.g_01513	Prbg.g_01637
OG0001434	Syah.g_01805	Prbg.g_01104
OG0001435	Syah.g_01525	Prbg.g_01080
OG0001443	Syah.g_00478	Prbg.g_01547
OG0001446	Syah.g_01731	Prbg.g_00017
OG0001448	Syah.g_01540	Prbg.g_00175
OG0001460	Syah.g_01512	Prbg.g_01636
OG0001461	Syah.g_00711	Prbg.g_00817
OG0001465	Syah.g_01737	Prbg.g_01148
OG0001468	Syah.g_01899	Prbg.g_01051
OG0001476	Syah.g_02145	Prbg.g_01479
OG0001477	Syah.g_02015	Prbg.g_00384
OG0001481	Syah.g_01703	Prbg.g_00457
OG0001484	Syah.g_00435	Prbg.g_00696
OG0001487	Syah.g_01245	Prbg.g_00631
OG0001488	Syah.g_02136	Prbg.g_01473
OG0001489	Syah.g_00801	Prbg.g_01800
OG0001496	Syah.g_02013	Prbg.g_00386
OG0001497	Syah.g_02014	Prbg.g_00385
OG0001498	Syah.g_00889	Prbg.g_00138
OG0001510	Syah.g_00256	Prbg.g_01853
OG0001511	Syah.g_02546	Prbg.g_00884
OG0001512	Syah.g_00910	Prbg.g_01543
OG0001514	Syah.g_02012	Prbg.g_00387
OG0001515	Syah.g_02001	Prbg.g_01134
OG0001516	Syah.g_01498	Prbg.g_01392
OG0001517	Syah.g_00859	Prbg.g_00118
OG0001518	Syah.g_00488	Prbg.g_01906
OG0001519	Syah.g_00476	Prbg.g_01911
OG0001522	Syah.g_02080	Prbg.g_01193
OG0001527	Syah.g_01107	Prbg.g_00281
OG0001529	Syah.g_00328	Prbg.g_00833
OG0001530	Syah.g_02544	Prbg.g_00883
OG0001531	Syah.g_00911	Prbg.g_01021
OG0001532	Syah.g_01420	Prbg.g_01455
OG0001534	Syah.g_01699	Prbg.g_01343
OG0001535	Syah.g_01683	Prbg.g_01327
OG0001536	Syah.g_01617	Prbg.g_01283
OG0001537	Syah.g_01815	Prbg.g_01096
OG0001538	Syah.g_01774	Prbg.g_01164
OG0001539	Syah.g_01521	Prbg.g_01074
OG0001540	Syah.g_00022	Prbg.g_00904
OG0001541	Syah.g_00621	Prbg.g_00958
OG0001542	Syah.g_00612	Prbg.g_00964
OG0001543	Syah.g_00568	Prbg.g_00463
OG0001544	Syah.g_00477	Prbg.g_01910
OG0001545	Syah.g_00405	Prbg.g_01925
OG0001549	Syah.g_02121	Prbg.g_01224
OG0001557	Syah.g_01809	Prbg.g_01100
OG0001559	Syah.g_02543	Prbg.g_00882
OG0001560	Syah.g_02531	Prbg.g_00871
OG0001561	Syah.g_01689	Prbg.g_01333
OG0001562	Syah.g_01675	Prbg.g_01320
OG0001563	Syah.g_00784	Prbg.g_01784
OG0001572	Syah.g_01333	Prbg.g_00406
OG0001574	Syah.g_01105	Prbg.g_00279
OG0001575	Syah.g_01110	Prbg.g_00284
OG0001576	Syah.g_01172	Prbg.g_00491
OG0001577	Syah.g_02162	Prbg.g_01491
OG0001579	Syah.g_00824, Syah.g_00828	Prbg.g_00107
OG0001580	Syah.g_00523, Syah.g_00522	Prbg.g_00826
OG0001588	Syah.g_00177	Prbg.g_00145
OG0001589	Syah.g_02269	Prbg.g_01695
OG0001591	Syah.g_01509	Prbg.g_01113
OG0001592	Syah.g_00521	Prbg.g_00827
OG0001614	Syah.g_00242	Prbg.g_01841
OG0001616	Syah.g_01430	Prbg.g_01463
OG0001617	Syah.g_02008	Prbg.g_01138
OG0001619	Syah.g_01607	Prbg.g_01276
OG0001620	Syah.g_00871	Prbg.g_00126
OG0001621	Syah.g_00662	Prbg.g_01036
OG0001622	Syah.g_00396	Prbg.g_01934
OG0001636	Syah.g_00336	Prbg.g_00839
OG0001638	Syah.g_02399	Prbg.g_01661
OG0001639	Syah.g_02312	Prbg.g_00640
OG0001640	Syah.g_02060	Prbg.g_01246
OG0001641	Syah.g_01660	Prbg.g_01308
OG0001643	Syah.g_01930	Prbg.g_01417
OG0001644	Syah.g_01709	Prbg.g_01362
OG0001654	Syah.g_02310	Prbg.g_00638
OG0001656	Syah.g_00827	Prbg.g_00106
OG0001657	Syah.g_00063	Prbg.g_00933
OG0001658	Syah.g_00513	Prbg.g_00831
OG0001659	Syah.g_01424	Prbg.g_00717
OG0001676	Syah.g_00826	Prbg.g_00108
OG0001678	Syah.g_00691	Prbg.g_01717
OG0001679	Syah.g_01114	Prbg.g_00113
OG0001691	Syah.g_01965	Prbg.g_01248
OG0001693	Syah.g_02029	Prbg.g_01594
OG0001717	Syah.g_00076	Prbg.g_00391
OG0001733	Syah.g_01514	Prbg.g_01634
OG0001747	Syah.g_00044	Prbg.g_00146
OG0001758	Syah.g_01464	Prbg.g_01628
OG0001769	Syah.g_01915	Prbg.g_01538
OG0001770	Syah.g_01448	Prbg.g_01565
OG0001771	Syah.g_02078	Prbg.g_01577
OG0001795	Syah.g_01461	Prbg.g_01617, Prbg.g_01049
OG0001807	Syah.g_00170	Prbg.g_00815
OG0001842	Syah.g_02303	Prbg.g_00020
OG0001875	Syah.g_01465	Prbg.g_01627
OG0001876	Syah.g_01466	Prbg.g_01626
OG0001916	Syah.g_01014	Prbg.g_00215
OG0001917	Syah.g_01684	Prbg.g_01328
OG0001930	Syah.g_02304	Prbg.g_00019
OG0001931	Syah.g_02305	Prbg.g_00018
OG0001965	Syah.g_01902	Prbg.g_01584
OG0002106	Syah.g_00469	Prbg.g_00449
OG0002340	Syah.g_00576	Prbg.g_00988
OG0002518	Syah.g_01479	Prbg.g_00374
