Orthogroup	Syah	Syas
OG0001212	Syah.g_01150	Syas.g_00847
OG0001213	Syah.g_01946	Syas.g_00100
OG0001214	Syah.g_01933	Syas.g_00744
OG0001215	Syah.g_01996	Syas.g_02245
OG0001217	Syah.g_01869	Syas.g_01397
OG0001218	Syah.g_01244	Syas.g_01309
OG0001219	Syah.g_01578	Syas.g_00399
OG0001220	Syah.g_02113	Syas.g_02447
OG0001221	Syah.g_01816	Syas.g_02669
OG0001223	Syah.g_01654	Syas.g_00541
OG0001224	Syah.g_02034	Syas.g_01015
OG0001225	Syah.g_02032	Syas.g_01017
OG0001226	Syah.g_01887	Syas.g_02506
OG0001227	Syah.g_00472	Syas.g_00824
OG0001228	Syah.g_02228	Syas.g_02195
OG0001229	Syah.g_02009	Syas.g_00285
OG0001230	Syah.g_01302	Syas.g_02806
OG0001231	Syah.g_00356	Syas.g_02050
OG0001232	Syah.g_02422	Syas.g_02649
OG0001233	Syah.g_02266	Syas.g_02592
OG0001234	Syah.g_00706	Syas.g_01310
OG0001236	Syah.g_00189	Syas.g_02191
OG0001237	Syah.g_00201	Syas.g_02187
OG0001238	Syah.g_00490	Syas.g_01901
OG0001240	Syah.g_02523	Syas.g_02435
OG0001241	Syah.g_02532	Syas.g_02427
OG0001242	Syah.g_00011	Syas.g_02398
OG0001243	Syah.g_00017	Syas.g_02391
OG0001244	Syah.g_00049	Syas.g_02370
OG0001245	Syah.g_01848	Syas.g_00524
OG0001246	Syah.g_01025	Syas.g_01224, Syas.g_01829
OG0001249	Syah.g_00849	Syas.g_01547
OG0001251	Syah.g_00448	Syas.g_00516, Syas.g_00408
OG0001252	Syah.g_02041	Syas.g_00994
OG0001253	Syah.g_01849	Syas.g_00143
OG0001255	Syah.g_00919	Syas.g_00492
OG0001256	Syah.g_02369	Syas.g_02698
OG0001257	Syah.g_01237	Syas.g_01407
OG0001258	Syah.g_02379	Syas.g_02688
OG0001259	Syah.g_02264	Syas.g_02594
OG0001260	Syah.g_02286	Syas.g_02572
OG0001262	Syah.g_00314	Syas.g_02091
OG0001263	Syah.g_00020	Syas.g_02388
OG0001265	Syah.g_00009	Syas.g_02399
OG0001266	Syah.g_00590	Syas.g_02266
OG0001267	Syah.g_00624	Syas.g_01753
OG0001268	Syah.g_00864	Syas.g_01535
OG0001269	Syah.g_00916	Syas.g_00510
OG0001270	Syah.g_02238	Syas.g_01499
OG0001271	Syah.g_01218	Syas.g_01336
OG0001272	Syah.g_01003	Syas.g_01247
OG0001273	Syah.g_01940	Syas.g_00751
OG0001274	Syah.g_00537	Syas.g_01849
OG0001275	Syah.g_01669	Syas.g_00554
OG0001276	Syah.g_01685	Syas.g_00215
OG0001277	Syah.g_00404	Syas.g_00110
OG0001278	Syah.g_01390	Syas.g_01074
OG0001279	Syah.g_01323	Syas.g_02792
OG0001280	Syah.g_02197	Syas.g_01095
OG0001281	Syah.g_02207	Syas.g_02845
OG0001282	Syah.g_00985	Syas.g_01262
OG0001284	Syah.g_02348	Syas.g_02713
OG0001286	Syah.g_00790	Syas.g_01585
OG0001287	Syah.g_00252	Syas.g_00136
OG0001288	Syah.g_00266	Syas.g_02144
OG0001289	Syah.g_02508	Syas.g_02474
OG0001291	Syah.g_00032	Syas.g_02378
OG0001292	Syah.g_00671	Syas.g_01693
OG0001293	Syah.g_00650	Syas.g_01720
OG0001294	Syah.g_01507	Syas.g_00692
OG0001295	Syah.g_01076	Syas.g_00770
OG0001296	Syah.g_01030	Syas.g_01217
OG0001297	Syah.g_01034	Syas.g_01213
OG0001298	Syah.g_01128	Syas.g_00829
OG0001299	Syah.g_01501	Syas.g_00700
OG0001303	Syah.g_01580	Syas.g_00400
OG0001304	Syah.g_01698	Syas.g_00199
OG0001305	Syah.g_02024	Syas.g_01027
OG0001306	Syah.g_02179	Syas.g_01202
OG0001307	Syah.g_00724	Syas.g_01923
OG0001309	Syah.g_01040	Syas.g_00003
OG0001310	Syah.g_02402	Syas.g_02666
OG0001311	Syah.g_01687	Syas.g_00213
OG0001312	Syah.g_01590	Syas.g_00414
OG0001314	Syah.g_02117	Syas.g_01925
OG0001315	Syah.g_00808	Syas.g_01566
OG0001317	Syah.g_00905	Syas.g_02553
OG0001318	Syah.g_00658	Syas.g_01706
OG0001319	Syah.g_00635	Syas.g_01736
OG0001323	Syah.g_01043	Syas.g_00006
OG0001325	Syah.g_01723	Syas.g_00179
OG0001326	Syah.g_00443	Syas.g_01960, Syas.g_01961
OG0001327	Syah.g_01519	Syas.g_00687
OG0001329	Syah.g_01906	Syas.g_00773
OG0001330	Syah.g_02190	Syas.g_02865
OG0001333	Syah.g_02260	Syas.g_02598
OG0001336	Syah.g_00394	Syas.g_02003
OG0001337	Syah.g_00815, Syah.g_00837	Syas.g_01548
OG0001345	Syah.g_02124	Syas.g_01132
OG0001346	Syah.g_02200	Syas.g_02853
OG0001348	Syah.g_02073	Syas.g_00119
OG0001349	Syah.g_02427	Syas.g_02643
OG0001353	Syah.g_02079	Syas.g_00228
OG0001354	Syah.g_01641	Syas.g_00526
OG0001355	Syah.g_01077	Syas.g_01057
OG0001358	Syah.g_01963	Syas.g_00122
OG0001360	Syah.g_02122	Syas.g_01130
OG0001361	Syah.g_02127	Syas.g_01135
OG0001364	Syah.g_00174	Syas.g_02212
OG0001366	Syah.g_02413	Syas.g_02655
OG0001373	Syah.g_00444	Syas.g_01959
OG0001374	Syah.g_00436	Syas.g_01968
OG0001376	Syah.g_00483	Syas.g_00468
OG0001377	Syah.g_00484	Syas.g_00467
OG0001378	Syah.g_02239	Syas.g_01500
OG0001379	Syah.g_02192	Syas.g_02861
OG0001385	Syah.g_00447	Syas.g_01956
OG0001386	Syah.g_00446	Syas.g_01957
OG0001387	Syah.g_00445	Syas.g_01958
OG0001388	Syah.g_00442	Syas.g_01962
OG0001389	Syah.g_00441	Syas.g_01963
OG0001390	Syah.g_00440	Syas.g_01964
OG0001391	Syah.g_00439	Syas.g_01965
OG0001392	Syah.g_00438	Syas.g_01966
OG0001393	Syah.g_00437	Syas.g_01967
OG0001394	Syah.g_01810	Syas.g_00627
OG0001395	Syah.g_01705	Syas.g_00195
OG0001396	Syah.g_00149, Syah.g_00286	Syas.g_01949
OG0001398	Syah.g_01563	Syas.g_02481
OG0001401	Syah.g_02084	Syas.g_00233
OG0001402	Syah.g_01958	Syas.g_00112
OG0001403	Syah.g_00341	Syas.g_02069
OG0001406	Syah.g_00482	Syas.g_00469
OG0001408	Syah.g_01378	Syas.g_00142
OG0001412	Syah.g_00151	Syas.g_01951
OG0001413	Syah.g_01894	Syas.g_01481
OG0001416	Syah.g_02204	Syas.g_01061
OG0001417	Syah.g_01640	Syas.g_00507
OG0001420	Syah.g_01053	Syas.g_00017
OG0001423	Syah.g_00965	Syas.g_02532
OG0001428	Syah.g_00081	Syas.g_02325
OG0001432	Syah.g_01348	Syas.g_01484
OG0001433	Syah.g_01513	Syas.g_01398
OG0001435	Syah.g_01525	Syas.g_00678
OG0001438	Syah.g_00102	Syas.g_01767
OG0001439	Syah.g_00128	Syas.g_01809
OG0001443	Syah.g_00478	Syas.g_01910
OG0001444	Syah.g_02519	Syas.g_02439
OG0001447	Syah.g_00018	Syas.g_02390
OG0001449	Syah.g_00679	Syas.g_02567
OG0001452	Syah.g_00663	Syas.g_01700
OG0001454	Syah.g_01888	Syas.g_01483
OG0001456	Syah.g_00434	Syas.g_01969
OG0001457	Syah.g_00433	Syas.g_01970
OG0001458	Syah.g_00432	Syas.g_01971
OG0001459	Syah.g_01456	Syas.g_02778
OG0001460	Syah.g_01512	Syas.g_01399
OG0001461	Syah.g_00711	Syas.g_00566
OG0001471	Syah.g_00123	Syas.g_01819
OG0001473	Syah.g_01903	Syas.g_00323
OG0001474	Syah.g_00865	Syas.g_01534
OG0001475	Syah.g_02244	Syas.g_02120
OG0001476	Syah.g_02145	Syas.g_00155
OG0001477	Syah.g_02015	Syas.g_00934
OG0001479	Syah.g_00862	Syas.g_01537
OG0001480	Syah.g_02114	Syas.g_00771
OG0001482	Syah.g_01650	Syas.g_00535
OG0001484	Syah.g_00435	Syas.g_00166, Syas.g_00167
OG0001488	Syah.g_02136	Syas.g_01142
OG0001489	Syah.g_00801	Syas.g_01574
OG0001492	Syah.g_01393	Syas.g_01077
OG0001493	Syah.g_01385	Syas.g_01069
OG0001494	Syah.g_02438, Syah.g_00325	Syas.g_02633
OG0001495	Syah.g_00735	Syas.g_01641
OG0001496	Syah.g_02013	Syas.g_00936
OG0001497	Syah.g_02014	Syas.g_00935
OG0001498	Syah.g_00889	Syas.g_01511
OG0001502	Syah.g_02109	Syas.g_00290
OG0001504	Syah.g_01455	Syas.g_02777
OG0001507	Syah.g_02464	Syas.g_01183
OG0001508	Syah.g_02241	Syas.g_02114
OG0001510	Syah.g_00256	Syas.g_02151
OG0001511	Syah.g_02546	Syas.g_02413
OG0001512	Syah.g_00910	Syas.g_02559
OG0001514	Syah.g_02012	Syas.g_00937
OG0001515	Syah.g_02001	Syas.g_00734
OG0001516	Syah.g_01498	Syas.g_00703
OG0001517	Syah.g_00859	Syas.g_01540
OG0001518	Syah.g_00488	Syas.g_01903
OG0001519	Syah.g_00476	Syas.g_01912
OG0001520	Syah.g_01115	Syas.g_00828
OG0001522	Syah.g_02080	Syas.g_00369
OG0001527	Syah.g_01107	Syas.g_00803
OG0001528	Syah.g_02243	Syas.g_02116
OG0001529	Syah.g_00328	Syas.g_02082
OG0001530	Syah.g_02544	Syas.g_02415
OG0001531	Syah.g_00911	Syas.g_02560
OG0001532	Syah.g_01420	Syas.g_01113
OG0001534	Syah.g_01699	Syas.g_00198
OG0001535	Syah.g_01683	Syas.g_00218
OG0001536	Syah.g_01617	Syas.g_00456
OG0001537	Syah.g_01815	Syas.g_00651
OG0001538	Syah.g_01774	Syas.g_00591
OG0001539	Syah.g_01521	Syas.g_00683
OG0001540	Syah.g_00022	Syas.g_02386
OG0001541	Syah.g_00621	Syas.g_02316
OG0001542	Syah.g_00612	Syas.g_02294
OG0001543	Syah.g_00568	Syas.g_02230
OG0001544	Syah.g_00477	Syas.g_01911
OG0001545	Syah.g_00405	Syas.g_01982
OG0001547	Syah.g_01565	Syas.g_00300
OG0001549	Syah.g_02121	Syas.g_00482
OG0001557	Syah.g_01809	Syas.g_00626
OG0001558	Syah.g_00562	Syas.g_02053
OG0001559	Syah.g_02543	Syas.g_02416
OG0001560	Syah.g_02531	Syas.g_02429
OG0001561	Syah.g_01689	Syas.g_00211
OG0001562	Syah.g_01675	Syas.g_00560
OG0001563	Syah.g_00784	Syas.g_01590
OG0001567	Syah.g_01564	Syas.g_00294
OG0001568	Syah.g_01567	Syas.g_00368
OG0001570	Syah.g_01553	Syas.g_00309
OG0001574	Syah.g_01105	Syas.g_00801
OG0001575	Syah.g_01110	Syas.g_00806
OG0001576	Syah.g_01172	Syas.g_02834
OG0001577	Syah.g_02162	Syas.g_01189
OG0001578	Syah.g_01885, Syah.g_01371, Syah.g_01445	Syas.g_01979
OG0001580	Syah.g_00523, Syah.g_00522	Syas.g_01875
OG0001586	Syah.g_02434, Syah.g_00218	Syas.g_02637
OG0001589	Syah.g_02269	Syas.g_02589
OG0001590	Syah.g_01941	Syas.g_00752
OG0001591	Syah.g_01509	Syas.g_00690
OG0001592	Syah.g_00521	Syas.g_01877
OG0001614	Syah.g_00242	Syas.g_02165
OG0001615	Syah.g_02103	Syas.g_00778
OG0001616	Syah.g_01430	Syas.g_01127
OG0001617	Syah.g_02008	Syas.g_00076
OG0001618	Syah.g_01717	Syas.g_00185
OG0001619	Syah.g_01607	Syas.g_00445
OG0001620	Syah.g_00871	Syas.g_01528
OG0001621	Syah.g_00662	Syas.g_01702
OG0001622	Syah.g_00396	Syas.g_02002
OG0001623	Syah.g_00842	Syas.g_00977, Syas.g_01554
OG0001624	Syah.g_00471	Syas.g_01926
OG0001625	Syah.g_00656	Syas.g_01708
OG0001634	Syah.g_01504	Syas.g_00697
OG0001635	Syah.g_00270	Syas.g_02140
OG0001636	Syah.g_00336	Syas.g_02075
OG0001637	Syah.g_02280	Syas.g_02242, Syas.g_02547
OG0001639	Syah.g_02312	Syas.g_01477
OG0001640	Syah.g_02060	Syas.g_00989
OG0001641	Syah.g_01660	Syas.g_00545
OG0001643	Syah.g_01930	Syas.g_00741
OG0001644	Syah.g_01709	Syas.g_00921, Syas.g_00767
OG0001645	Syah.g_01568, Syah.g_02049	Syas.g_01410
OG0001652	Syah.g_00560	Syas.g_02051
OG0001653	Syah.g_02522	Syas.g_02436
OG0001654	Syah.g_02310	Syas.g_01475
OG0001655	Syah.g_02446	Syas.g_01854
OG0001657	Syah.g_00063	Syas.g_02355
OG0001659	Syah.g_01424	Syas.g_01118
OG0001666	Syah.g_01450	Syas.g_02785
OG0001671	Syah.g_00550	Syas.g_01830
OG0001672	Syah.g_02497, Syah.g_02496	Syas.g_02508
OG0001673	Syah.g_01195, Syah.g_00903	Syas.g_02551
OG0001674	Syah.g_01308, Syah.g_01309	Syas.g_01745, Syas.g_01744, Syas.g_02533
OG0001675	Syah.g_01673	Syas.g_00558
OG0001677	Syah.g_00811	Syas.g_01563
OG0001678	Syah.g_00691	Syas.g_01666
OG0001679	Syah.g_01114	Syas.g_02407
OG0001680	Syah.g_00047, Syah.g_02139, Syah.g_02404	Syas.g_02664
OG0001682	Syah.g_02306, Syah.g_01719	Syas.g_00183
OG0001692	Syah.g_01297	Syas.g_02810
OG0001693	Syah.g_02029	Syas.g_01022
OG0001694	Syah.g_00622	Syas.g_01755
OG0001695	Syah.g_00409	Syas.g_01980
OG0001702	Syah.g_02513	Syas.g_02448, Syas.g_02468
OG0001703	Syah.g_00988	Syas.g_01259
OG0001714	Syah.g_02441	Syas.g_02632
OG0001715	Syah.g_01877	Syas.g_01409
OG0001716	Syah.g_02110	Syas.g_00512, Syas.g_01406
OG0001717	Syah.g_00076	Syas.g_02330
OG0001729	Syah.g_00914	Syas.g_02564
OG0001730	Syah.g_00921	Syas.g_00954
OG0001731	Syah.g_02332	Syas.g_02729
OG0001733	Syah.g_01514	Syas.g_00974
OG0001735	Syah.g_01491	Syas.g_00711
OG0001736	Syah.g_00154	Syas.g_00737
OG0001737	Syah.g_00108	Syas.g_01777
OG0001738	Syah.g_00142	Syas.g_01792
OG0001739	Syah.g_00411	Syas.g_01978
OG0001741	Syah.g_00938, Syah.g_02444, Syah.g_01867	Syas.g_01927
OG0001748	Syah.g_00549, Syah.g_00554	Syas.g_01832
OG0001749	Syah.g_00159	Syas.g_02217
OG0001750	Syah.g_02520	Syas.g_02438
OG0001751	Syah.g_00902	Syas.g_02550
OG0001752	Syah.g_02289	Syas.g_02570
OG0001754	Syah.g_02282	Syas.g_02545, Syas.g_02244
OG0001755	Syah.g_01039	Syas.g_01208
OG0001756	Syah.g_00479	Syas.g_01905
OG0001761	Syah.g_01971	Syas.g_01040
OG0001762	Syah.g_01666	Syas.g_00552
OG0001763	Syah.g_01653	Syas.g_00540
OG0001764	Syah.g_01571	Syas.g_00374
OG0001766	Syah.g_00119	Syas.g_01870
OG0001768	Syah.g_00606	Syas.g_02696
OG0001769	Syah.g_01915	Syas.g_00723
OG0001771	Syah.g_02078	Syas.g_00034
OG0001783	Syah.g_00247	Syas.g_02159
OG0001784	Syah.g_02515	Syas.g_02445
OG0001786	Syah.g_02350	Syas.g_02710
OG0001787	Syah.g_01063	Syas.g_00060
OG0001788	Syah.g_01066	Syas.g_00064
OG0001789	Syah.g_02198	Syas.g_02855
OG0001790	Syah.g_02171	Syas.g_01195
OG0001792	Syah.g_01398	Syas.g_01083
OG0001794	Syah.g_01696	Syas.g_00201
OG0001796	Syah.g_01677	Syas.g_00227
OG0001797	Syah.g_01598	Syas.g_02249
OG0001798	Syah.g_01956	Syas.g_00108
OG0001800	Syah.g_01322	Syas.g_00955
OG0001801	Syah.g_01314	Syas.g_02801
OG0001803	Syah.g_02226	Syas.g_02741
OG0001804	Syah.g_00890	Syas.g_01510
OG0001805	Syah.g_00667	Syas.g_00304
OG0001806	Syah.g_00634	Syas.g_01737
OG0001808	Syah.g_00180	Syas.g_02210
OG0001811	Syah.g_00615	Syas.g_02297
OG0001812	Syah.g_00520	Syas.g_01878
OG0001813	Syah.g_00467	Syas.g_01936
OG0001814	Syah.g_00387	Syas.g_02013
OG0001815	Syah.g_00378	Syas.g_02022
OG0001816	Syah.g_01518	Syas.g_00688
OG0001837	Syah.g_00555	Syas.g_01831
OG0001838	Syah.g_00365	Syas.g_02042
OG0001839	Syah.g_00339	Syas.g_02071
OG0001840	Syah.g_00317	Syas.g_02088
OG0001841	Syah.g_00309	Syas.g_02095
OG0001842	Syah.g_02303	Syas.g_00658
OG0001843	Syah.g_00241	Syas.g_02166
OG0001844	Syah.g_00240	Syas.g_02167
OG0001845	Syah.g_00239	Syas.g_02169
OG0001848	Syah.g_00006	Syas.g_02402
OG0001849	Syah.g_02507	Syas.g_02475
OG0001850	Syah.g_02498	Syas.g_02505
OG0001851	Syah.g_02492	Syas.g_02512
OG0001852	Syah.g_02491	Syas.g_02513
OG0001853	Syah.g_02485	Syas.g_02520
OG0001854	Syah.g_00907	Syas.g_02555
OG0001856	Syah.g_02361	Syas.g_02706
OG0001857	Syah.g_02358	Syas.g_02709
OG0001858	Syah.g_02326	Syas.g_02734
OG0001859	Syah.g_00977	Syas.g_01271
OG0001860	Syah.g_00990	Syas.g_01257
OG0001861	Syah.g_01004	Syas.g_01246
OG0001862	Syah.g_01015	Syas.g_01233
OG0001863	Syah.g_01020	Syas.g_01229
OG0001864	Syah.g_01072	Syas.g_00092
OG0001866	Syah.g_01164	Syas.g_00862
OG0001867	Syah.g_01973	Syas.g_00866
OG0001868	Syah.g_02203	Syas.g_02851
OG0001869	Syah.g_02163	Syas.g_01190
OG0001870	Syah.g_02155	Syas.g_01180
OG0001871	Syah.g_02149	Syas.g_01173
OG0001872	Syah.g_01394	Syas.g_01078
OG0001873	Syah.g_01429	Syas.g_01126
OG0001874	Syah.g_01432	Syas.g_01129
OG0001877	Syah.g_02002	Syas.g_00735
OG0001878	Syah.g_01670	Syas.g_00555
OG0001879	Syah.g_01664	Syas.g_00550
OG0001880	Syah.g_01626	Syas.g_00465
OG0001881	Syah.g_01625	Syas.g_00464
OG0001882	Syah.g_01601	Syas.g_02252
OG0001883	Syah.g_01597	Syas.g_00423
OG0001884	Syah.g_01588	Syas.g_00412
OG0001885	Syah.g_01576	Syas.g_00395
OG0001886	Syah.g_01572	Syas.g_00375
OG0001887	Syah.g_01823	Syas.g_00661, Syas.g_00664
OG0001888	Syah.g_01803	Syas.g_00622
OG0001889	Syah.g_01763	Syas.g_00581
OG0001890	Syah.g_02097	Syas.g_00283
OG0001891	Syah.g_02101	Syas.g_00289
OG0001892	Syah.g_02115	Syas.g_00422
OG0001893	Syah.g_01955	Syas.g_00863, Syas.g_00107
OG0001894	Syah.g_01936	Syas.g_00747
OG0001895	Syah.g_01318	Syas.g_02798
OG0001896	Syah.g_02230	Syas.g_01502
OG0001897	Syah.g_00868	Syas.g_01531
OG0001898	Syah.g_00848	Syas.g_01549
OG0001899	Syah.g_00774	Syas.g_01601
OG0001900	Syah.g_00649	Syas.g_01722
OG0001901	Syah.g_00648	Syas.g_01723
OG0001902	Syah.g_00093	Syas.g_01759
OG0001903	Syah.g_00103	Syas.g_01768
OG0001904	Syah.g_00172	Syas.g_02214
OG0001905	Syah.g_00182	Syas.g_02198
OG0001906	Syah.g_00024	Syas.g_02385
OG0001908	Syah.g_00619	Syas.g_02314
OG0001909	Syah.g_00608	Syas.g_02289
OG0001910	Syah.g_00545	Syas.g_01836
OG0001912	Syah.g_00495	Syas.g_01895
OG0001913	Syah.g_00493	Syas.g_01898
OG0001914	Syah.g_01442	Syas.g_00098
OG0001915	Syah.g_00381	Syas.g_02019
OG0001917	Syah.g_01684	Syas.g_00216
OG0001918	Syah.g_01852, Syah.g_00416	Syas.g_00759
OG0001928	Syah.g_00945	Syas.g_02787
OG0001929	Syah.g_00302	Syas.g_02102
OG0001930	Syah.g_02304	Syas.g_00657
OG0001931	Syah.g_02305	Syas.g_00656
OG0001932	Syah.g_00243	Syas.g_02164
OG0001933	Syah.g_02540	Syas.g_02418
OG0001934	Syah.g_02527	Syas.g_02430
OG0001935	Syah.g_02489	Syas.g_02515
OG0001936	Syah.g_01889	Syas.g_00945
OG0001937	Syah.g_02340	Syas.g_02721
OG0001938	Syah.g_00992	Syas.g_01255
OG0001939	Syah.g_01998	Syas.g_01526
OG0001940	Syah.g_01127	Syas.g_00826
OG0001941	Syah.g_02208	Syas.g_02844
OG0001943	Syah.g_01844	Syas.g_00388
OG0001944	Syah.g_01560	Syas.g_02794
OG0001946	Syah.g_02003	Syas.g_00928
OG0001948	Syah.g_01655	Syas.g_00542
OG0001949	Syah.g_01635	Syas.g_00502
OG0001950	Syah.g_01633	Syas.g_00499
OG0001951	Syah.g_01624	Syas.g_00463
OG0001952	Syah.g_01600	Syas.g_02251
OG0001953	Syah.g_01599	Syas.g_02250
OG0001954	Syah.g_01545	Syas.g_01433
OG0001957	Syah.g_01950	Syas.g_00102
OG0001958	Syah.g_01493	Syas.g_00709
OG0001960	Syah.g_01235	Syas.g_01313, Syas.g_01327
OG0001961	Syah.g_01216	Syas.g_01338
OG0001964	Syah.g_00704	Syas.g_01653
OG0001966	Syah.g_00654	Syas.g_01710
OG0001967	Syah.g_00652	Syas.g_01712
OG0001968	Syah.g_00651	Syas.g_01713
OG0001969	Syah.g_00125	Syas.g_01818
OG0001970	Syah.g_00026	Syas.g_02383
OG0001971	Syah.g_00610	Syas.g_02291
OG0001972	Syah.g_00533	Syas.g_01853
OG0001975	Syah.g_01441	Syas.g_00097
OG0001976	Syah.g_01443	Syas.g_00099
OG0001979	Syah.g_01999	Syas.g_01412
OG0001980	Syah.g_00844, Syah.g_01834	Syas.g_01045
OG0001990	Syah.g_00406	Syas.g_01973
OG0001995	Syah.g_01988	Syas.g_00916
OG0001997	Syah.g_02518	Syas.g_02440
OG0001998	Syah.g_00502, Syah.g_01305	Syas.g_00371
OG0002000	Syah.g_01041	Syas.g_00004
OG0002007	Syah.g_02062	Syas.g_00988
OG0002009	Syah.g_01813	Syas.g_00631
OG0002010	Syah.g_01261	Syas.g_01293
OG0002013	Syah.g_00886	Syas.g_02488
OG0002015	Syah.g_00163	Syas.g_02219
OG0002016	Syah.g_00551	Syas.g_02222
OG0002017	Syah.g_00458	Syas.g_01946
OG0002018	Syah.g_00408	Syas.g_01974
OG0002020	Syah.g_00413	Syas.g_01987
OG0002021	Syah.g_00415	Syas.g_01989
OG0002022	Syah.g_00417	Syas.g_01990
OG0002023	Syah.g_00418	Syas.g_01991
OG0002024	Syah.g_00426	Syas.g_01985
OG0002038	Syah.g_02148	Syas.g_02793
OG0002039	Syah.g_02135	Syas.g_01141
OG0002040	Syah.g_02134	Syas.g_01047
OG0002041	Syah.g_01651	Syas.g_00538
OG0002042	Syah.g_01629	Syas.g_00495
OG0002043	Syah.g_01581	Syas.g_00404
OG0002045	Syah.g_01213	Syas.g_01341
OG0002047	Syah.g_00885	Syas.g_01514
OG0002049	Syah.g_00730	Syas.g_01648
OG0002053	Syah.g_00474	Syas.g_00291
OG0002054	Syah.g_00427	Syas.g_01986
OG0002055	Syah.g_00423	Syas.g_01983
OG0002056	Syah.g_00104	Syas.g_01769
OG0002114	Syah.g_01310	Syas.g_00085
OG0002116	Syah.g_02345	Syas.g_02716
OG0002117	Syah.g_02142	Syas.g_02864
OG0002119	Syah.g_00569	Syas.g_00170
OG0002120	Syah.g_01543	Syas.g_00127
OG0002121	Syah.g_01460	Syas.g_02491
OG0002123	Syah.g_01725	Syas.g_00177
OG0002129	Syah.g_01277	Syas.g_02752
OG0002131	Syah.g_00414	Syas.g_01988
OG0002133	Syah.g_00424	Syas.g_01984
OG0002134	Syah.g_00232	Syas.g_02175
OG0002135	Syah.g_02419	Syas.g_02651
OG0002136	Syah.g_02418	Syas.g_02652
OG0002138	Syah.g_01997	Syas.g_00386
OG0002139	Syah.g_01381	Syas.g_01065
OG0002142	Syah.g_01313	Syas.g_02802
OG0002143	Syah.g_00893	Syas.g_02248
OG0002144	Syah.g_00733	Syas.g_00956
OG0002163	Syah.g_00480	Syas.g_01913
OG0002169	Syah.g_00884	Syas.g_01515
OG0002170	Syah.g_00854	Syas.g_01545
OG0002171	Syah.g_00156	Syas.g_02220
OG0002172	Syah.g_00548	Syas.g_01833
OG0002178	Syah.g_00420	Syas.g_01981
OG0002179	Syah.g_00185	Syas.g_02196
OG0002180	Syah.g_00094	Syas.g_01760
OG0002181	Syah.g_00646	Syas.g_01726
OG0002182	Syah.g_00664	Syas.g_02712
OG0002183	Syah.g_02509	Syas.g_02472
OG0002184	Syah.g_02506	Syas.g_02476
OG0002185	Syah.g_02499	Syas.g_02504
OG0002186	Syah.g_02417	Syas.g_02653
OG0002187	Syah.g_02415	Syas.g_02654
OG0002188	Syah.g_02378	Syas.g_02689
OG0002189	Syah.g_02377	Syas.g_02690
OG0002190	Syah.g_02331	Syas.g_02730
OG0002192	Syah.g_02132	Syas.g_01140
OG0002194	Syah.g_01384	Syas.g_01068
OG0002196	Syah.g_01792	Syas.g_00611
OG0002197	Syah.g_01659	Syas.g_00544
OG0002198	Syah.g_01914	Syas.g_00722
OG0002199	Syah.g_01920	Syas.g_00728
OG0002200	Syah.g_01291	Syas.g_02819
OG0002201	Syah.g_01162	Syas.g_00860
OG0002202	Syah.g_01161	Syas.g_00859
OG0002203	Syah.g_01160	Syas.g_00858
OG0002204	Syah.g_01142	Syas.g_00843
OG0002205	Syah.g_01126	Syas.g_00820
OG0002206	Syah.g_01113	Syas.g_00809, Syas.g_02759
OG0002207	Syah.g_01103	Syas.g_00799
OG0002208	Syah.g_00989	Syas.g_01258
OG0002209	Syah.g_00866	Syas.g_01533
OG0002210	Syah.g_00814	Syas.g_01559
OG0002211	Syah.g_00777	Syas.g_01597
OG0002212	Syah.g_00524	Syas.g_01874
OG0002213	Syah.g_00519	Syas.g_00922
OG0002214	Syah.g_00393	Syas.g_02005
OG0002230	Syah.g_00195	Syas.g_02622
OG0002235	Syah.g_01796	Syas.g_00616
OG0002238	Syah.g_01472	Syas.g_00306
OG0002239	Syah.g_01444	Syas.g_00024
OG0002242	Syah.g_00157	Syas.g_02218
OG0002244	Syah.g_02465	Syas.g_00244
OG0002245	Syah.g_00895	Syas.g_02246
OG0002247	Syah.g_01119	Syas.g_00813
OG0002248	Syah.g_02007	Syas.g_00986
OG0002250	Syah.g_02510	Syas.g_02471
OG0002251	Syah.g_02328	Syas.g_02733
OG0002253	Syah.g_02189	Syas.g_02866
OG0002254	Syah.g_01697	Syas.g_00200
OG0002255	Syah.g_01643	Syas.g_00528
OG0002256	Syah.g_01985	Syas.g_00768
OG0002257	Syah.g_01892	Syas.g_01101
OG0002258	Syah.g_01141	Syas.g_00842
OG0002259	Syah.g_01068	Syas.g_00067
OG0002260	Syah.g_01380	Syas.g_01064
OG0002276	Syah.g_00943	Syas.g_00095
OG0002277	Syah.g_00296	Syas.g_02105
OG0002280	Syah.g_01050	Syas.g_00014
OG0002285	Syah.g_01593	Syas.g_00418
OG0002297	Syah.g_01347	Syas.g_02828
OG0002298	Syah.g_01639	Syas.g_00506
OG0002299	Syah.g_01602	Syas.g_02253
OG0002301	Syah.g_01949	Syas.g_01416
OG0002302	Syah.g_00975	Syas.g_01273
OG0002303	Syah.g_00894	Syas.g_02247
OG0002305	Syah.g_02542	Syas.g_02417
OG0002309	Syah.g_02085	Syas.g_00234
OG0002332	Syah.g_01471	Syas.g_00305
OG0002333	Syah.g_01473	Syas.g_00307
OG0002349	Syah.g_02268	Syas.g_02590
OG0002354	Syah.g_01623	Syas.g_00462
