Orthogroup	Syah	Syai
OG0001150	Syah.g_00982	Syai.g_00624
OG0001151	Syah.g_00970	Syai.g_00611
OG0001152	Syah.g_00969	Syai.g_00610
OG0001153	Syah.g_01253	Syai.g_00903
OG0001154	Syah.g_01252	Syai.g_00901
OG0001155	Syah.g_02313	Syai.g_02298
OG0001156	Syah.g_02316	Syai.g_02301
OG0001157	Syah.g_02317	Syai.g_02302
OG0001158	Syah.g_02318	Syai.g_02303
OG0001159	Syah.g_02319	Syai.g_02304
OG0001161	Syah.g_00475	Syai.g_02803
OG0001162	Syah.g_01745	Syai.g_01374
OG0001163	Syah.g_02370	Syai.g_02363
OG0001164	Syah.g_02376	Syai.g_02369
OG0001165	Syah.g_02381	Syai.g_02374
OG0001166	Syah.g_02410	Syai.g_02400
OG0001167	Syah.g_02259	Syai.g_02254
OG0001168	Syah.g_02261	Syai.g_02256
OG0001169	Syah.g_02263	Syai.g_02258
OG0001170	Syah.g_02265	Syai.g_02260
OG0001171	Syah.g_02276	Syai.g_02270
OG0001172	Syah.g_00692	Syai.g_00323
OG0001173	Syah.g_00693	Syai.g_00324
OG0001174	Syah.g_00701	Syai.g_00332
OG0001175	Syah.g_00702	Syai.g_00333
OG0001176	Syah.g_00738	Syai.g_00352
OG0001177	Syah.g_00736	Syai.g_00350
OG0001178	Syah.g_02390	Syai.g_02383
OG0001179	Syah.g_00767	Syai.g_00385
OG0001180	Syah.g_00792	Syai.g_00410
OG0001181	Syah.g_00796	Syai.g_00414
OG0001182	Syah.g_00805	Syai.g_00423
OG0001183	Syah.g_00810	Syai.g_00429
OG0001184	Syah.g_00192	Syai.g_00156
OG0001185	Syah.g_00244	Syai.g_00117
OG0001186	Syah.g_00294	Syai.g_00084
OG0001187	Syah.g_00289	Syai.g_00081
OG0001188	Syah.g_00299	Syai.g_00078
OG0001189	Syah.g_00316	Syai.g_00061
OG0001190	Syah.g_00512	Syai.g_02776
OG0001191	Syah.g_00491	Syai.g_02788
OG0001192	Syah.g_00485	Syai.g_02793
OG0001193	Syah.g_00456	Syai.g_02835
OG0001194	Syah.g_00454	Syai.g_02838
OG0001195	Syah.g_00453	Syai.g_02839
OG0001196	Syah.g_00390	Syai.g_02913
OG0001197	Syah.g_00388	Syai.g_02915
OG0001198	Syah.g_00376	Syai.g_02930
OG0001199	Syah.g_02488	Syai.g_02480
OG0001200	Syah.g_02490	Syai.g_02482
OG0001202	Syah.g_00594	Syai.g_02674
OG0001203	Syah.g_00909	Syai.g_00540
OG0001204	Syah.g_00676	Syai.g_00312
OG0001205	Syah.g_02222	Syai.g_02212
OG0001206	Syah.g_01208	Syai.g_00853
OG0001207	Syah.g_00987	Syai.g_00629
OG0001208	Syah.g_00999	Syai.g_00640
OG0001209	Syah.g_01067	Syai.g_00711
OG0001210	Syah.g_01074	Syai.g_00720
OG0001211	Syah.g_01092	Syai.g_00735
OG0001212	Syah.g_01150	Syai.g_00799
OG0001213	Syah.g_01946	Syai.g_01082
OG0001214	Syah.g_01933	Syai.g_01106
OG0001215	Syah.g_01996	Syai.g_01958
OG0001216	Syah.g_01727	Syai.g_01388
OG0001217	Syah.g_01869	Syai.g_01185
OG0001218	Syah.g_01244	Syai.g_00893
OG0001219	Syah.g_01578	Syai.g_01561
OG0001220	Syah.g_02113	Syai.g_02087
OG0001221	Syah.g_01816	Syai.g_01284
OG0001223	Syah.g_01654	Syai.g_01463
OG0001224	Syah.g_02034	Syai.g_02011
OG0001225	Syah.g_02032	Syai.g_02009
OG0001226	Syah.g_01887	Syai.g_01154
OG0001227	Syah.g_00472	Syai.g_02806
OG0001228	Syah.g_02228	Syai.g_02218
OG0001229	Syah.g_02009	Syai.g_01986
OG0001230	Syah.g_01302	Syai.g_00964
OG0001231	Syah.g_00356	Syai.g_00017
OG0001232	Syah.g_02422	Syai.g_02410
OG0001233	Syah.g_02266	Syai.g_02261
OG0001234	Syah.g_00706	Syai.g_00337
OG0001236	Syah.g_00189	Syai.g_00159
OG0001237	Syah.g_00201	Syai.g_00137
OG0001238	Syah.g_00490	Syai.g_02789
OG0001240	Syah.g_02523	Syai.g_02527
OG0001241	Syah.g_02532	Syai.g_02537
OG0001242	Syah.g_00011	Syai.g_02566
OG0001243	Syah.g_00017	Syai.g_02573
OG0001244	Syah.g_00049	Syai.g_02605
OG0001245	Syah.g_01848	Syai.g_02091
OG0001246	Syah.g_01025	Syai.g_00666
OG0001247	Syah.g_01741	Syai.g_01380
OG0001248	Syah.g_01744	Syai.g_01377
OG0001249	Syah.g_00849	Syai.g_00464
OG0001250	Syah.g_02090	Syai.g_02053
OG0001251	Syah.g_00448	Syai.g_02845
OG0001252	Syah.g_02041	Syai.g_02018
OG0001254	Syah.g_01438	Syai.g_01744
OG0001255	Syah.g_00919	Syai.g_01915
OG0001256	Syah.g_02369	Syai.g_02362
OG0001257	Syah.g_01237	Syai.g_00848
OG0001258	Syah.g_02379	Syai.g_02372
OG0001259	Syah.g_02264	Syai.g_02259
OG0001260	Syah.g_02286	Syai.g_02281
OG0001262	Syah.g_00314	Syai.g_00063
OG0001263	Syah.g_00020	Syai.g_02576
OG0001265	Syah.g_00009	Syai.g_02563
OG0001266	Syah.g_00590	Syai.g_02679
OG0001267	Syah.g_00624	Syai.g_00259
OG0001268	Syah.g_00864	Syai.g_00492
OG0001269	Syah.g_00916	Syai.g_01699
OG0001270	Syah.g_02238	Syai.g_02231
OG0001271	Syah.g_01218	Syai.g_00862
OG0001272	Syah.g_01003	Syai.g_00644
OG0001273	Syah.g_01940	Syai.g_01099
OG0001274	Syah.g_00537	Syai.g_02706
OG0001275	Syah.g_01669	Syai.g_01447
OG0001276	Syah.g_01685	Syai.g_01431
OG0001277	Syah.g_00404	Syai.g_02899
OG0001278	Syah.g_01390	Syai.g_01799
OG0001279	Syah.g_01323	Syai.g_00991
OG0001280	Syah.g_02197	Syai.g_02176
OG0001281	Syah.g_02207	Syai.g_02186
OG0001282	Syah.g_00985	Syai.g_00627
OG0001283	Syah.g_00395	Syai.g_02908
OG0001284	Syah.g_02348	Syai.g_02338
OG0001286	Syah.g_00790	Syai.g_00408
OG0001287	Syah.g_00252	Syai.g_00109
OG0001289	Syah.g_02508	Syai.g_02504
OG0001291	Syah.g_00032	Syai.g_02587
OG0001292	Syah.g_00671	Syai.g_00306
OG0001293	Syah.g_00650	Syai.g_00285
OG0001294	Syah.g_01507	Syai.g_01242
OG0001295	Syah.g_01076	Syai.g_00722
OG0001296	Syah.g_01030	Syai.g_00672
OG0001297	Syah.g_01034	Syai.g_00676
OG0001298	Syah.g_01128	Syai.g_00773
OG0001299	Syah.g_01501	Syai.g_01236
OG0001300	Syah.g_02005	Syai.g_01982
OG0001301	Syah.g_02018	Syai.g_01995
OG0001302	Syah.g_01901	Syai.g_01142
OG0001303	Syah.g_01580	Syai.g_01559
OG0001304	Syah.g_01698	Syai.g_01418
OG0001305	Syah.g_02024	Syai.g_02001
OG0001306	Syah.g_02179	Syai.g_02160
OG0001307	Syah.g_00724	Syai.g_01717
OG0001309	Syah.g_01040	Syai.g_00682
OG0001311	Syah.g_01687	Syai.g_01429
OG0001312	Syah.g_01590	Syai.g_01549
OG0001315	Syah.g_00808	Syai.g_00427
OG0001316	Syah.g_00039	Syai.g_02593
OG0001317	Syah.g_00905	Syai.g_00534
OG0001318	Syah.g_00658	Syai.g_00293
OG0001319	Syah.g_00635	Syai.g_00270
OG0001321	Syah.g_02216	Syai.g_02195
OG0001322	Syah.g_02215	Syai.g_02194
OG0001323	Syah.g_01043	Syai.g_00685
OG0001324	Syah.g_02006	Syai.g_01983
OG0001325	Syah.g_01723	Syai.g_01392
OG0001326	Syah.g_00443	Syai.g_02856
OG0001327	Syah.g_01519	Syai.g_01250
OG0001328	Syah.g_01822	Syai.g_01278
OG0001330	Syah.g_02190	Syai.g_02167
OG0001332	Syah.g_02308	Syai.g_02293
OG0001333	Syah.g_02260	Syai.g_02255
OG0001334	Syah.g_00818	Syai.g_00438
OG0001335	Syah.g_00819	Syai.g_00439
OG0001336	Syah.g_00394	Syai.g_02909
OG0001337	Syah.g_00815	Syai.g_00434
OG0001337	Syah.g_00837	Syai.g_00452
OG0001338	Syah.g_00856	Syai.g_01658
OG0001338	Syah.g_00841	Syai.g_00456
OG0001340	Syah.g_00838	Syai.g_00453
OG0001343	Syah.g_00450	Syai.g_02842
OG0001344	Syah.g_02153	Syai.g_02139
OG0001345	Syah.g_02124	Syai.g_02110
OG0001346	Syah.g_02200	Syai.g_02180
OG0001348	Syah.g_02073	Syai.g_02033
OG0001349	Syah.g_02427	Syai.g_02417
OG0001352	Syah.g_01058	Syai.g_00700
OG0001353	Syah.g_02079	Syai.g_02042
OG0001354	Syah.g_01641	Syai.g_01477
OG0001355	Syah.g_01077	Syai.g_01698
OG0001357	Syah.g_00935	Syai.g_00918, Syai.g_01612
OG0001359	Syah.g_00451	Syai.g_02841
OG0001360	Syah.g_02122	Syai.g_02107
OG0001361	Syah.g_02127	Syai.g_02113
OG0001362	Syah.g_01275	Syai.g_00938
OG0001363	Syah.g_01273	Syai.g_00936
OG0001364	Syah.g_00174	Syai.g_00173
OG0001366	Syah.g_02413	Syai.g_02403
OG0001368	Syah.g_00677	Syai.g_00313
OG0001370	Syah.g_01732	Syai.g_02317
OG0001373	Syah.g_00444	Syai.g_02855
OG0001374	Syah.g_00436	Syai.g_02863
OG0001375	Syah.g_00449	Syai.g_02843
OG0001376	Syah.g_00483	Syai.g_02795
OG0001377	Syah.g_00484	Syai.g_02794
OG0001378	Syah.g_02239	Syai.g_02232
OG0001379	Syah.g_02192	Syai.g_02169
OG0001381	Syah.g_00717	Syai.g_01723
OG0001385	Syah.g_00447	Syai.g_02852
OG0001386	Syah.g_00446	Syai.g_02853
OG0001387	Syah.g_00445	Syai.g_02854
OG0001388	Syah.g_00442	Syai.g_02857
OG0001389	Syah.g_00441	Syai.g_02858
OG0001390	Syah.g_00440	Syai.g_02859
OG0001391	Syah.g_00439	Syai.g_02860
OG0001392	Syah.g_00438	Syai.g_02861
OG0001393	Syah.g_00437	Syai.g_02862
OG0001394	Syah.g_01810	Syai.g_01290
OG0001395	Syah.g_01705	Syai.g_01410
OG0001396	Syah.g_00149	Syai.g_02765
OG0001397	Syah.g_01274	Syai.g_00937
OG0001398	Syah.g_01563	Syai.g_01587
OG0001400	Syah.g_00045	Syai.g_02602, Syai.g_01928
OG0001401	Syah.g_02084	Syai.g_02046, Syai.g_02047
OG0001402	Syah.g_01958	Syai.g_01070
OG0001404	Syah.g_02482	Syai.g_02473
OG0001405	Syah.g_00821	Syai.g_00441
OG0001406	Syah.g_00482	Syai.g_02796
OG0001407	Syah.g_01059	Syai.g_00701
OG0001408	Syah.g_01378	Syai.g_01831
OG0001412	Syah.g_00151	Syai.g_02767
OG0001413	Syah.g_01894	Syai.g_01148
OG0001414	Syah.g_00718	Syai.g_01722
OG0001416	Syah.g_02204	Syai.g_02183
OG0001417	Syah.g_01640	Syai.g_01478
OG0001419	Syah.g_01060	Syai.g_00702
OG0001420	Syah.g_01053	Syai.g_00697
OG0001421	Syah.g_01851	Syai.g_01621
OG0001423	Syah.g_00965	Syai.g_02822
OG0001425	Syah.g_00486	Syai.g_02792
OG0001426	Syah.g_02449	Syai.g_00583, Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693
OG0001428	Syah.g_00081	Syai.g_02637
OG0001430	Syah.g_00518	Syai.g_02768
OG0001432	Syah.g_01348	Syai.g_01943
OG0001433	Syah.g_01513	Syai.g_02031
OG0001435	Syah.g_01525	Syai.g_01256
OG0001436	Syah.g_00168	Syai.g_00179
OG0001436	Syah.g_00169	Syai.g_00178
OG0001438	Syah.g_00102	Syai.g_00244
OG0001439	Syah.g_00128	Syai.g_00219
OG0001442	Syah.g_01795	Syai.g_01305
OG0001443	Syah.g_00478	Syai.g_02800
OG0001444	Syah.g_02519	Syai.g_02521
OG0001446	Syah.g_01731	Syai.g_00832
OG0001447	Syah.g_00018	Syai.g_02574
OG0001448	Syah.g_01540	Syai.g_02808
OG0001449	Syah.g_00679	Syai.g_00315
OG0001452	Syah.g_00663	Syai.g_00298
OG0001454	Syah.g_01888	Syai.g_01153
OG0001456	Syah.g_00434	Syai.g_02873
OG0001457	Syah.g_00433	Syai.g_02874
OG0001458	Syah.g_00432	Syai.g_02875
OG0001459	Syah.g_01456	Syai.g_01712
OG0001460	Syah.g_01512	Syai.g_02030
OG0001461	Syah.g_00711	Syai.g_01730
OG0001462	Syah.g_00335	Syai.g_00045
OG0001465	Syah.g_01737	Syai.g_01384
OG0001468	Syah.g_01899	Syai.g_01144
OG0001470	Syah.g_02242	Syai.g_02235
OG0001471	Syah.g_00123	Syai.g_00224
OG0001473	Syah.g_01903	Syai.g_01130
OG0001474	Syah.g_00865	Syai.g_00493
OG0001475	Syah.g_02244	Syai.g_02237
OG0001476	Syah.g_02145	Syai.g_02131
OG0001477	Syah.g_02015	Syai.g_01992
OG0001479	Syah.g_00862	Syai.g_00490
OG0001480	Syah.g_02114	Syai.g_02088
OG0001482	Syah.g_01650	Syai.g_01468
OG0001484	Syah.g_00435	Syai.g_02864
OG0001487	Syah.g_01245	Syai.g_00894
OG0001488	Syah.g_02136	Syai.g_02121
OG0001489	Syah.g_00801	Syai.g_00419
OG0001492	Syah.g_01393	Syai.g_01796
OG0001493	Syah.g_01385	Syai.g_01820
OG0001494	Syah.g_02438	Syai.g_02428
OG0001495	Syah.g_00735	Syai.g_00349
OG0001496	Syah.g_02013	Syai.g_01990
OG0001497	Syah.g_02014	Syai.g_01991
OG0001498	Syah.g_00889	Syai.g_00518
OG0001499	Syah.g_01463, Syah.g_01462	Syai.g_00831, Syai.g_01189
OG0001502	Syah.g_02109	Syai.g_02079
OG0001504	Syah.g_01455	Syai.g_01713
OG0001507	Syah.g_02464	Syai.g_01671
OG0001508	Syah.g_02241	Syai.g_02234
OG0001510	Syah.g_00256	Syai.g_00105
OG0001511	Syah.g_02546	Syai.g_02549
OG0001512	Syah.g_00910	Syai.g_00541
OG0001513	Syah.g_00200	Syai.g_00138
OG0001514	Syah.g_02012	Syai.g_01989
OG0001515	Syah.g_02001	Syai.g_01978
OG0001516	Syah.g_01498	Syai.g_01233
OG0001517	Syah.g_00859	Syai.g_00487
OG0001518	Syah.g_00488	Syai.g_02791
OG0001519	Syah.g_00476	Syai.g_02802
OG0001520	Syah.g_01115	Syai.g_00757
OG0001527	Syah.g_01107	Syai.g_00749
OG0001528	Syah.g_02243	Syai.g_02236
OG0001529	Syah.g_00328	Syai.g_00054
OG0001530	Syah.g_02544	Syai.g_02547
OG0001531	Syah.g_00911	Syai.g_00542
OG0001532	Syah.g_01420	Syai.g_01764
OG0001533	Syah.g_01174	Syai.g_00821
OG0001534	Syah.g_01699	Syai.g_01417
OG0001535	Syah.g_01683	Syai.g_01433
OG0001536	Syah.g_01617	Syai.g_01508
OG0001537	Syah.g_01815	Syai.g_01285
OG0001538	Syah.g_01774	Syai.g_01326
OG0001539	Syah.g_01521	Syai.g_01252
OG0001540	Syah.g_00022	Syai.g_02578
OG0001541	Syah.g_00621	Syai.g_02646
OG0001542	Syah.g_00612	Syai.g_02655
OG0001543	Syah.g_00568	Syai.g_02692
OG0001544	Syah.g_00477	Syai.g_02801
OG0001545	Syah.g_00405	Syai.g_02898
OG0001546	Syah.g_01047	Syai.g_00690
OG0001547	Syah.g_01565	Syai.g_01580
OG0001548	Syah.g_01882	Syai.g_01157
OG0001549	Syah.g_02121	Syai.g_02106
OG0001551	Syah.g_02068	Syai.g_02028
OG0001557	Syah.g_01809	Syai.g_01291
OG0001558	Syah.g_00562	Syai.g_00020, Syai.g_00021
OG0001559	Syah.g_02543	Syai.g_02546
OG0001560	Syah.g_02531	Syai.g_02535
OG0001561	Syah.g_01689	Syai.g_01427
OG0001562	Syah.g_01675	Syai.g_01441
OG0001563	Syah.g_00784	Syai.g_00403
OG0001567	Syah.g_01564	Syai.g_01581
OG0001568	Syah.g_01567	Syai.g_01578
OG0001572	Syah.g_01333	Syai.g_00564
OG0001574	Syah.g_01105	Syai.g_00747
OG0001575	Syah.g_01110	Syai.g_00752
OG0001576	Syah.g_01172	Syai.g_00817
OG0001577	Syah.g_02162	Syai.g_02148
OG0001578	Syah.g_01885	Syai.g_01155
OG0001578	Syah.g_01445	Syai.g_01734
OG0001579	Syah.g_00828	Syai.g_00447
OG0001580	Syah.g_00523, Syah.g_00522	Syai.g_02758
OG0001582	Syah.g_02442	Syai.g_01500
OG0001585	Syah.g_01840	Syai.g_01635
OG0001586	Syah.g_02434	Syai.g_02424
OG0001588	Syah.g_00177	Syai.g_00170
OG0001589	Syah.g_02269	Syai.g_02263
OG0001590	Syah.g_01941	Syai.g_01098
OG0001591	Syah.g_01509	Syai.g_01244
OG0001592	Syah.g_00521	Syai.g_02760
OG0001593	Syah.g_01329	Syai.g_01846, Syai.g_01909, Syai.g_01907, Syai.g_02100
OG0001594	Syah.g_01319	Syai.g_00987
OG0001594	Syah.g_00501, Syah.g_00503	Syai.g_02783
OG0001602	Syah.g_01738	Syai.g_01383
OG0001614	Syah.g_00242	Syai.g_00119
OG0001615	Syah.g_01081	Syai.g_00727
OG0001616	Syah.g_01430	Syai.g_01751
OG0001617	Syah.g_02008	Syai.g_01985
OG0001618	Syah.g_01717	Syai.g_01399
OG0001619	Syah.g_01607	Syai.g_01519
OG0001620	Syah.g_00871	Syai.g_00499
OG0001621	Syah.g_00662	Syai.g_00297
OG0001622	Syah.g_00396	Syai.g_02907
OG0001623	Syah.g_00842	Syai.g_00457
OG0001624	Syah.g_00471	Syai.g_02807
OG0001625	Syah.g_00656	Syai.g_00291
OG0001633	Syah.g_01551	Syai.g_00995
OG0001634	Syah.g_01504	Syai.g_01239
OG0001635	Syah.g_00270	Syai.g_00091
OG0001637	Syah.g_02280	Syai.g_02274
OG0001638	Syah.g_02399	Syai.g_02390
OG0001639	Syah.g_02312	Syai.g_02297
OG0001640	Syah.g_02060	Syai.g_02022
OG0001641	Syah.g_01660	Syai.g_01457
OG0001643	Syah.g_01930	Syai.g_01109
OG0001644	Syah.g_01709	Syai.g_01406
OG0001646	Syah.g_01360	Syai.g_00584, Syai.g_01940
OG0001652	Syah.g_00560	Syai.g_00018
OG0001653	Syah.g_02522	Syai.g_02524
OG0001654	Syah.g_02310	Syai.g_02295
OG0001655	Syah.g_02446	Syai.g_02094
OG0001656	Syah.g_00827	Syai.g_00445
OG0001657	Syah.g_00063	Syai.g_02619
OG0001658	Syah.g_00513	Syai.g_02775
OG0001659	Syah.g_01424	Syai.g_01759
OG0001667	Syah.g_02458	Syai.g_01923
OG0001672	Syah.g_02497, Syah.g_02496	Syai.g_02488, Syai.g_02489
OG0001673	Syah.g_00903	Syai.g_00532
OG0001674	Syah.g_01308	Syai.g_00974
OG0001674	Syah.g_01309	Syai.g_00976
OG0001675	Syah.g_01673	Syai.g_01443
OG0001676	Syah.g_00826	Syai.g_00444
OG0001677	Syah.g_00811	Syai.g_00430
OG0001678	Syah.g_00691	Syai.g_00322
OG0001679	Syah.g_01114	Syai.g_00756
OG0001680	Syah.g_02139	Syai.g_02124
OG0001680	Syah.g_02404	Syai.g_02394
OG0001682	Syah.g_02306	Syai.g_01152
OG0001682	Syah.g_01719	Syai.g_01396
OG0001691	Syah.g_01965	Syai.g_01064
OG0001692	Syah.g_01297	Syai.g_00959
OG0001694	Syah.g_00622	Syai.g_00257
OG0001695	Syah.g_00409	Syai.g_02894
OG0001702	Syah.g_02513	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syah.g_00988	Syai.g_00630
OG0001712	Syah.g_01847	Syai.g_01634
OG0001713	Syah.g_02144	Syai.g_02130
OG0001715	Syah.g_01877	Syai.g_01166
OG0001716	Syah.g_02110	Syai.g_02081, Syai.g_02082
OG0001717	Syah.g_00076	Syai.g_02632
OG0001729	Syah.g_00914	Syai.g_00545
OG0001730	Syah.g_00921	Syai.g_00552
OG0001731	Syah.g_02332	Syai.g_02315
OG0001733	Syah.g_01514	Syai.g_01247
OG0001735	Syah.g_01491	Syai.g_01226
OG0001736	Syah.g_00154	Syai.g_00193
OG0001737	Syah.g_00108	Syai.g_00238
OG0001738	Syah.g_00142	Syai.g_00204
OG0001739	Syah.g_00411	Syai.g_02892
OG0001740	Syah.g_00407	Syai.g_02896
OG0001741	Syah.g_00938, Syah.g_02444	Syai.g_01677
OG0001741	Syah.g_01867	Syai.g_01165
OG0001747	Syah.g_00044	Syai.g_02600
OG0001749	Syah.g_00159	Syai.g_00148, Syai.g_00188
OG0001750	Syah.g_02520	Syai.g_02522
OG0001751	Syah.g_00902	Syai.g_00531, Syai.g_01577
OG0001752	Syah.g_02289	Syai.g_02283
OG0001754	Syah.g_02282	Syai.g_02276
OG0001755	Syah.g_01039	Syai.g_00681
OG0001756	Syah.g_00479	Syai.g_02799
OG0001758	Syah.g_01464	Syai.g_01708
OG0001761	Syah.g_01971	Syai.g_01050
OG0001762	Syah.g_01666	Syai.g_01450
OG0001763	Syah.g_01653	Syai.g_01464, Syai.g_01465
OG0001764	Syah.g_01571	Syai.g_01572
OG0001766	Syah.g_00119	Syai.g_00228
OG0001767	Syah.g_00167	Syai.g_00180
OG0001768	Syah.g_00606	Syai.g_02661
OG0001769	Syah.g_01915	Syai.g_01123
OG0001771	Syah.g_02078	Syai.g_01697
OG0001783	Syah.g_00247	Syai.g_00114
OG0001784	Syah.g_02515	Syai.g_02513
OG0001785	Syah.g_02281	Syai.g_02275
OG0001786	Syah.g_02350	Syai.g_02340
OG0001787	Syah.g_01063	Syai.g_00706
OG0001788	Syah.g_01066	Syai.g_00710, Syai.g_00709
OG0001789	Syah.g_02198	Syai.g_02178
OG0001790	Syah.g_02171	Syai.g_02153
OG0001791	Syah.g_02143	Syai.g_02129
OG0001792	Syah.g_01398	Syai.g_01789
OG0001796	Syah.g_01677	Syai.g_01439
OG0001797	Syah.g_01598	Syai.g_01541
OG0001798	Syah.g_01956	Syai.g_01073
OG0001799	Syah.g_01919	Syai.g_01120
OG0001800	Syah.g_01322	Syai.g_00990
OG0001801	Syah.g_01314	Syai.g_00982
OG0001803	Syah.g_02226	Syai.g_02216
OG0001804	Syah.g_00890	Syai.g_00519
OG0001805	Syah.g_00667	Syai.g_00302
OG0001806	Syah.g_00634	Syai.g_00269
OG0001807	Syah.g_00170	Syai.g_00177
OG0001808	Syah.g_00180	Syai.g_00167
OG0001810	Syah.g_00037	Syai.g_02591
OG0001811	Syah.g_00615	Syai.g_02652
OG0001812	Syah.g_00520	Syai.g_02761
OG0001813	Syah.g_00467	Syai.g_02824
OG0001814	Syah.g_00387	Syai.g_02917, Syai.g_02916
OG0001815	Syah.g_00378	Syai.g_02928
OG0001816	Syah.g_01518	Syai.g_01249
OG0001817	Syah.g_00428	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489
OG0001835	Syah.g_01363	Syai.g_00585, Syai.g_01690
OG0001838	Syah.g_00365	Syai.g_00008
OG0001839	Syah.g_00339	Syai.g_00039
OG0001840	Syah.g_00317	Syai.g_00060
OG0001841	Syah.g_00309	Syai.g_00068
OG0001842	Syah.g_02303	Syai.g_02289
OG0001843	Syah.g_00241	Syai.g_00120
OG0001844	Syah.g_00240	Syai.g_00121
OG0001845	Syah.g_00239	Syai.g_00122
OG0001847	Syah.g_00010	Syai.g_02564, Syai.g_02565
OG0001848	Syah.g_00006	Syai.g_02560
OG0001849	Syah.g_02507	Syai.g_02503
OG0001850	Syah.g_02498	Syai.g_02491
OG0001851	Syah.g_02492	Syai.g_02484
OG0001852	Syah.g_02491	Syai.g_02483
OG0001853	Syah.g_02485	Syai.g_02476
OG0001854	Syah.g_00907	Syai.g_00536
OG0001856	Syah.g_02361	Syai.g_02354
OG0001857	Syah.g_02358	Syai.g_02351
OG0001858	Syah.g_02326	Syai.g_02309
OG0001859	Syah.g_00977	Syai.g_00618
OG0001860	Syah.g_00990	Syai.g_00632
OG0001861	Syah.g_01004	Syai.g_00645
OG0001862	Syah.g_01015	Syai.g_00656
OG0001863	Syah.g_01020	Syai.g_00661
OG0001864	Syah.g_01072	Syai.g_00718
OG0001865	Syah.g_01140	Syai.g_00785
OG0001866	Syah.g_01164	Syai.g_00813
OG0001867	Syah.g_01973	Syai.g_01048
OG0001868	Syah.g_02203	Syai.g_02182
OG0001869	Syah.g_02163	Syai.g_02149
OG0001870	Syah.g_02155	Syai.g_02141
OG0001871	Syah.g_02149	Syai.g_02136
OG0001872	Syah.g_01394	Syai.g_01795
OG0001873	Syah.g_01429	Syai.g_01752
OG0001874	Syah.g_01432	Syai.g_01749
OG0001875	Syah.g_01465	Syai.g_01707
OG0001876	Syah.g_01466	Syai.g_01706
OG0001877	Syah.g_02002	Syai.g_01979
OG0001878	Syah.g_01670	Syai.g_01446
OG0001879	Syah.g_01664	Syai.g_01452
OG0001880	Syah.g_01626	Syai.g_01498
OG0001881	Syah.g_01625	Syai.g_01501
OG0001882	Syah.g_01601	Syai.g_01524
OG0001883	Syah.g_01597	Syai.g_01542
OG0001884	Syah.g_01588	Syai.g_01551
OG0001885	Syah.g_01576	Syai.g_01567
OG0001886	Syah.g_01572	Syai.g_01571
OG0001887	Syah.g_01823	Syai.g_01277
OG0001888	Syah.g_01803	Syai.g_01298
OG0001889	Syah.g_01763	Syai.g_01354
OG0001890	Syah.g_02097	Syai.g_02060
OG0001891	Syah.g_02101	Syai.g_02064
OG0001892	Syah.g_02115	Syai.g_02089
OG0001893	Syah.g_01955	Syai.g_01074
OG0001894	Syah.g_01936	Syai.g_01103
OG0001895	Syah.g_01318	Syai.g_00986
OG0001896	Syah.g_02230	Syai.g_02222
OG0001897	Syah.g_00868	Syai.g_00496
OG0001898	Syah.g_00848	Syai.g_00463
OG0001899	Syah.g_00774	Syai.g_00392
OG0001900	Syah.g_00649	Syai.g_00284
OG0001901	Syah.g_00648	Syai.g_00283
OG0001902	Syah.g_00093	Syai.g_00252
OG0001903	Syah.g_00103	Syai.g_00243
OG0001904	Syah.g_00172	Syai.g_00175
OG0001905	Syah.g_00182	Syai.g_00165
OG0001906	Syah.g_00024	Syai.g_02579
OG0001907	Syah.g_00043	Syai.g_02597
OG0001908	Syah.g_00619	Syai.g_02648
OG0001909	Syah.g_00608	Syai.g_02659
OG0001910	Syah.g_00545	Syai.g_02698
OG0001912	Syah.g_00495	Syai.g_02785
OG0001913	Syah.g_00493	Syai.g_02787
OG0001914	Syah.g_01442	Syai.g_01739
OG0001915	Syah.g_00381	Syai.g_02922
OG0001916	Syah.g_01014	Syai.g_00655
OG0001917	Syah.g_01684	Syai.g_01432
OG0001918	Syah.g_01852	Syai.g_01623
OG0001918	Syah.g_00416	Syai.g_02887
OG0001928	Syah.g_00945	Syai.g_02810
OG0001929	Syah.g_00302	Syai.g_00075
OG0001930	Syah.g_02304	Syai.g_02290
OG0001931	Syah.g_02305	Syai.g_02291
OG0001932	Syah.g_00243	Syai.g_00118
OG0001933	Syah.g_02540	Syai.g_02543
OG0001934	Syah.g_02527	Syai.g_02531
OG0001935	Syah.g_02489	Syai.g_02481
OG0001936	Syah.g_01889	Syai.g_01653
OG0001937	Syah.g_02340	Syai.g_02329
OG0001938	Syah.g_00992	Syai.g_00634
OG0001939	Syah.g_01998	Syai.g_01960
OG0001940	Syah.g_01127	Syai.g_00771
OG0001941	Syah.g_02208	Syai.g_02187
OG0001943	Syah.g_01844	Syai.g_01920
OG0001944	Syah.g_01560	Syai.g_01932
OG0001946	Syah.g_02003	Syai.g_01980
OG0001948	Syah.g_01655	Syai.g_01462
OG0001949	Syah.g_01635	Syai.g_01483
OG0001950	Syah.g_01633	Syai.g_01485
