Orthogroup	Syah	Prbi
OG0001126	Syah.g_02058	Prbi.g_01075
OG0001127	Syah.g_02057	Prbi.g_01076
OG0001128	Syah.g_02040	Prbi.g_01078
OG0001129	Syah.g_02038	Prbi.g_01079
OG0001130	Syah.g_02037	Prbi.g_01080
OG0001131	Syah.g_01819	Prbi.g_01117
OG0001132	Syah.g_01850	Prbi.g_01127
OG0001133	Syah.g_01957	Prbi.g_01161
OG0001134	Syah.g_01437	Prbi.g_01174
OG0001136	Syah.g_02160	Prbi.g_01204
OG0001137	Syah.g_02141	Prbi.g_01215
OG0001138	Syah.g_01421	Prbi.g_01233
OG0001139	Syah.g_01419	Prbi.g_01234
OG0001140	Syah.g_01418	Prbi.g_01235
OG0001141	Syah.g_01417	Prbi.g_01236
OG0001142	Syah.g_01416	Prbi.g_01237
OG0001143	Syah.g_01408	Prbi.g_01244
OG0001144	Syah.g_01399	Prbi.g_01249
OG0001145	Syah.g_02188	Prbi.g_01383
OG0001146	Syah.g_02206	Prbi.g_01395
OG0001147	Syah.g_01234	Prbi.g_01425
OG0001148	Syah.g_00984	Prbi.g_01441
OG0001149	Syah.g_00983	Prbi.g_01442
OG0001150	Syah.g_00982	Prbi.g_01443
OG0001151	Syah.g_00970	Prbi.g_01454
OG0001152	Syah.g_00969	Prbi.g_01455
OG0001153	Syah.g_01253	Prbi.g_01622
OG0001154	Syah.g_01252	Prbi.g_01623
OG0001155	Syah.g_02313	Prbi.g_01635
OG0001156	Syah.g_02316	Prbi.g_01638
OG0001157	Syah.g_02317	Prbi.g_01639
OG0001158	Syah.g_02318	Prbi.g_01640
OG0001159	Syah.g_02319	Prbi.g_01641
OG0001161	Syah.g_00475	Prbi.g_01678
OG0001162	Syah.g_01745	Prbi.g_01689
OG0001163	Syah.g_02370	Prbi.g_01779
OG0001164	Syah.g_02376	Prbi.g_01783
OG0001166	Syah.g_02410	Prbi.g_01806
OG0001167	Syah.g_02259	Prbi.g_01823
OG0001168	Syah.g_02261	Prbi.g_01825
OG0001169	Syah.g_02263	Prbi.g_01827
OG0001170	Syah.g_02265	Prbi.g_01829
OG0001171	Syah.g_02276	Prbi.g_01838
OG0001172	Syah.g_00692	Prbi.g_01851
OG0001173	Syah.g_00693	Prbi.g_01852
OG0001174	Syah.g_00701	Prbi.g_01860
OG0001175	Syah.g_00702	Prbi.g_01861
OG0001176	Syah.g_00738	Prbi.g_01869
OG0001177	Syah.g_00736	Prbi.g_01872
OG0001178	Syah.g_02390	Prbi.g_01877
OG0001179	Syah.g_00767	Prbi.g_01922
OG0001180	Syah.g_00792	Prbi.g_01944
OG0001181	Syah.g_00796	Prbi.g_01948
OG0001182	Syah.g_00805	Prbi.g_01955
OG0001183	Syah.g_00810	Prbi.g_01959
OG0001184	Syah.g_00192	Prbi.g_01975
OG0001185	Syah.g_00244	Prbi.g_01989
OG0001186	Syah.g_00294	Prbi.g_02012
OG0001187	Syah.g_00289	Prbi.g_02028
OG0001188	Syah.g_00299	Prbi.g_02031
OG0001189	Syah.g_00316	Prbi.g_02048
OG0001190	Syah.g_00512	Prbi.g_02052
OG0001191	Syah.g_00491	Prbi.g_02062
OG0001192	Syah.g_00485	Prbi.g_02067
OG0001193	Syah.g_00456	Prbi.g_02077
OG0001194	Syah.g_00454	Prbi.g_02078
OG0001195	Syah.g_00453	Prbi.g_02079
OG0001196	Syah.g_00390	Prbi.g_02092
OG0001197	Syah.g_00388	Prbi.g_02093
OG0001198	Syah.g_00376	Prbi.g_02100
OG0001199	Syah.g_02488	Prbi.g_00081
OG0001200	Syah.g_02490	Prbi.g_00083
OG0001201	Syah.g_02538	Prbi.g_00115
OG0001202	Syah.g_00594	Prbi.g_00223
OG0001203	Syah.g_00909	Prbi.g_00262
OG0001204	Syah.g_00676	Prbi.g_00267
OG0001205	Syah.g_02222	Prbi.g_00446
OG0001206	Syah.g_01208	Prbi.g_00464
OG0001207	Syah.g_00987	Prbi.g_00480
OG0001208	Syah.g_00999	Prbi.g_00485
OG0001209	Syah.g_01067	Prbi.g_00538
OG0001210	Syah.g_01074	Prbi.g_00543
OG0001211	Syah.g_01092	Prbi.g_00553
OG0001212	Syah.g_01150	Prbi.g_00598
OG0001213	Syah.g_01946	Prbi.g_00631
OG0001214	Syah.g_01933	Prbi.g_00640
OG0001215	Syah.g_01996	Prbi.g_00693
OG0001216	Syah.g_01727	Prbi.g_00747
OG0001217	Syah.g_01869	Prbi.g_00792
OG0001218	Syah.g_01244	Prbi.g_00800
OG0001219	Syah.g_01578	Prbi.g_00835
OG0001220	Syah.g_02113	Prbi.g_00899
OG0001221	Syah.g_01816	Prbi.g_00962
OG0001223	Syah.g_01654	Prbi.g_01027
OG0001224	Syah.g_02034	Prbi.g_01082
OG0001225	Syah.g_02032	Prbi.g_01084
OG0001226	Syah.g_01887	Prbi.g_01111
OG0001227	Syah.g_00472	Prbi.g_01130
OG0001228	Syah.g_02228	Prbi.g_01252
OG0001229	Syah.g_02009	Prbi.g_01437
OG0001230	Syah.g_01302	Prbi.g_01581
OG0001231	Syah.g_00356	Prbi.g_01687
OG0001232	Syah.g_02422	Prbi.g_01810
OG0001233	Syah.g_02266	Prbi.g_01830
OG0001234	Syah.g_00706	Prbi.g_01864
OG0001236	Syah.g_00189	Prbi.g_01972
OG0001237	Syah.g_00201	Prbi.g_01976
OG0001238	Syah.g_00490	Prbi.g_02063
OG0001240	Syah.g_02523	Prbi.g_00100
OG0001241	Syah.g_02532	Prbi.g_00108
OG0001242	Syah.g_00011	Prbi.g_00127
OG0001243	Syah.g_00017	Prbi.g_00133
OG0001244	Syah.g_00049	Prbi.g_00149
OG0001245	Syah.g_01848	Prbi.g_00404
OG0001246	Syah.g_01025	Prbi.g_00507
OG0001247	Syah.g_01741	Prbi.g_00686
OG0001248	Syah.g_01744	Prbi.g_00688
OG0001249	Syah.g_00849	Prbi.g_00825
OG0001250	Syah.g_02090	Prbi.g_00888
OG0001251	Syah.g_00448	Prbi.g_00935
OG0001252	Syah.g_02041	Prbi.g_01077
OG0001253	Syah.g_01849	Prbi.g_01131
OG0001254	Syah.g_01438	Prbi.g_01176
OG0001255	Syah.g_00919	Prbi.g_01191
OG0001256	Syah.g_02369	Prbi.g_01680
OG0001257	Syah.g_01237	Prbi.g_01686
OG0001258	Syah.g_02379	Prbi.g_01784
OG0001259	Syah.g_02264	Prbi.g_01828
OG0001260	Syah.g_02286	Prbi.g_01844
OG0001262	Syah.g_00314	Prbi.g_02046
OG0001263	Syah.g_00020	Prbi.g_00136
OG0001265	Syah.g_00009	Prbi.g_00126
OG0001266	Syah.g_00590	Prbi.g_00227
OG0001267	Syah.g_00624	Prbi.g_00304
OG0001268	Syah.g_00864	Prbi.g_00363
OG0001269	Syah.g_00916	Prbi.g_00383
OG0001270	Syah.g_02238	Prbi.g_00435
OG0001271	Syah.g_01218	Prbi.g_00475
OG0001272	Syah.g_01003	Prbi.g_00489
OG0001273	Syah.g_01940	Prbi.g_00634
OG0001274	Syah.g_00537	Prbi.g_00707
OG0001275	Syah.g_01669	Prbi.g_01037
OG0001276	Syah.g_01685	Prbi.g_01061
OG0001277	Syah.g_00404	Prbi.g_01119
OG0001278	Syah.g_01390	Prbi.g_01257
OG0001279	Syah.g_01323	Prbi.g_01332
OG0001280	Syah.g_02197	Prbi.g_01390
OG0001281	Syah.g_02207	Prbi.g_01396
OG0001282	Syah.g_00985	Prbi.g_01440
OG0001283	Syah.g_00395	Prbi.g_01459
OG0001284	Syah.g_02348	Prbi.g_01660
OG0001286	Syah.g_00790	Prbi.g_01942
OG0001287	Syah.g_00252	Prbi.g_01996
OG0001288	Syah.g_00266	Prbi.g_02005
OG0001289	Syah.g_02508	Prbi.g_00094
OG0001291	Syah.g_00032	Prbi.g_00143
OG0001292	Syah.g_00671	Prbi.g_00272
OG0001293	Syah.g_00650	Prbi.g_00285
OG0001294	Syah.g_01507	Prbi.g_00402
OG0001295	Syah.g_01076	Prbi.g_00469
OG0001296	Syah.g_01030	Prbi.g_00512
OG0001297	Syah.g_01034	Prbi.g_00517
OG0001298	Syah.g_01128	Prbi.g_00579
OG0001299	Syah.g_01501	Prbi.g_00669
OG0001300	Syah.g_02005	Prbi.g_00696
OG0001301	Syah.g_02018	Prbi.g_00699
OG0001302	Syah.g_01901	Prbi.g_00834
OG0001303	Syah.g_01580	Prbi.g_01041
OG0001304	Syah.g_01698	Prbi.g_01071
OG0001305	Syah.g_02024	Prbi.g_01090
OG0001306	Syah.g_02179	Prbi.g_01193
OG0001307	Syah.g_00724	Prbi.g_01422
OG0001309	Syah.g_01040	Prbi.g_01684
OG0001310	Syah.g_02402	Prbi.g_01799
OG0001311	Syah.g_01687	Prbi.g_01063
OG0001312	Syah.g_01590	Prbi.g_00990
OG0001314	Syah.g_02117	Prbi.g_00723, Prbi.g_00783
OG0001315	Syah.g_00808	Prbi.g_00068
OG0001316	Syah.g_00039	Prbi.g_00148
OG0001317	Syah.g_00905	Prbi.g_00258
OG0001318	Syah.g_00658	Prbi.g_00280
OG0001319	Syah.g_00635	Prbi.g_00296
OG0001321	Syah.g_02216	Prbi.g_00452
OG0001322	Syah.g_02215	Prbi.g_00453
OG0001323	Syah.g_01043	Prbi.g_00522
OG0001324	Syah.g_02006	Prbi.g_00697
OG0001325	Syah.g_01723	Prbi.g_00750
OG0001326	Syah.g_00443	Prbi.g_00923
OG0001327	Syah.g_01519	Prbi.g_01102
OG0001328	Syah.g_01822	Prbi.g_01129
OG0001329	Syah.g_01906	Prbi.g_01169
OG0001330	Syah.g_02190	Prbi.g_01362
OG0001332	Syah.g_02308	Prbi.g_01633
OG0001333	Syah.g_02260	Prbi.g_01824
OG0001334	Syah.g_00818	Prbi.g_01962
OG0001335	Syah.g_00819	Prbi.g_01963
OG0001336	Syah.g_00394	Prbi.g_02089
OG0001340	Syah.g_00838	Prbi.g_00352
OG0001341	Syah.g_02011	Prbi.g_00790
OG0001343	Syah.g_00450	Prbi.g_00932
OG0001344	Syah.g_02153	Prbi.g_01211
OG0001345	Syah.g_02124	Prbi.g_01226
OG0001346	Syah.g_02200	Prbi.g_01392
OG0001348	Syah.g_02073	Prbi.g_01707
OG0001349	Syah.g_02427	Prbi.g_01590
OG0001352	Syah.g_01058	Prbi.g_00683
OG0001353	Syah.g_02079	Prbi.g_00879
OG0001354	Syah.g_01641	Prbi.g_01019
OG0001355	Syah.g_01077	Prbi.g_01724
OG0001358	Syah.g_01963	Prbi.g_00622
OG0001359	Syah.g_00451	Prbi.g_00933
OG0001360	Syah.g_02122	Prbi.g_01132
OG0001361	Syah.g_02127	Prbi.g_01223
OG0001362	Syah.g_01275	Prbi.g_01605
OG0001363	Syah.g_01273	Prbi.g_01607
OG0001364	Syah.g_00174	Prbi.g_01965
OG0001370	Syah.g_00429, Syah.g_01732	Prbi.g_00461
OG0001372	Syah.g_01055	Prbi.g_00799
OG0001373	Syah.g_00444	Prbi.g_00922
OG0001374	Syah.g_00436	Prbi.g_00930
OG0001375	Syah.g_00449	Prbi.g_00931
OG0001376	Syah.g_00483	Prbi.g_01096
OG0001377	Syah.g_00484	Prbi.g_01097
OG0001378	Syah.g_02239	Prbi.g_01141
OG0001379	Syah.g_02192	Prbi.g_01385
OG0001381	Syah.g_00717	Prbi.g_01433
OG0001382	Syah.g_00258	Prbi.g_01699
OG0001385	Syah.g_00447	Prbi.g_00919
OG0001386	Syah.g_00446	Prbi.g_00920
OG0001387	Syah.g_00445	Prbi.g_00921
OG0001388	Syah.g_00442	Prbi.g_00924
OG0001389	Syah.g_00441	Prbi.g_00925
OG0001390	Syah.g_00440	Prbi.g_00926
OG0001391	Syah.g_00439	Prbi.g_00927
OG0001392	Syah.g_00438	Prbi.g_00928
OG0001393	Syah.g_00437	Prbi.g_00929
OG0001394	Syah.g_01810	Prbi.g_00966
OG0001395	Syah.g_01705	Prbi.g_01073
OG0001397	Syah.g_01274	Prbi.g_01606
OG0001402	Syah.g_01958	Prbi.g_00808
OG0001403	Syah.g_00341	Prbi.g_00030
OG0001404	Syah.g_02482	Prbi.g_00075
OG0001405	Syah.g_00821	Prbi.g_00350
OG0001406	Syah.g_00482	Prbi.g_01095
OG0001407	Syah.g_01059	Prbi.g_01109
OG0001408	Syah.g_01378	Prbi.g_01114
OG0001410	Syah.g_00725	Prbi.g_01423
OG0001413	Syah.g_01894	Prbi.g_01675
OG0001414	Syah.g_00718	Prbi.g_00253
OG0001416	Syah.g_02204	Prbi.g_00460
OG0001417	Syah.g_01640	Prbi.g_00471
OG0001419	Syah.g_01060	Prbi.g_01110
OG0001420	Syah.g_01053	Prbi.g_01150
OG0001421	Syah.g_01851	Prbi.g_01681
OG0001423	Syah.g_00965	Prbi.g_01567, Prbi.g_02024
OG0001425	Syah.g_00486	Prbi.g_02066
OG0001428	Syah.g_00081	Prbi.g_00196
OG0001430	Syah.g_00518	Prbi.g_01356
OG0001432	Syah.g_01348	Prbi.g_01673
OG0001433	Syah.g_01513	Prbi.g_01302
OG0001435	Syah.g_01525	Prbi.g_00947
OG0001438	Syah.g_00102	Prbi.g_00317
OG0001439	Syah.g_00128	Prbi.g_00331
OG0001442	Syah.g_01795	Prbi.g_00781
OG0001446	Syah.g_01731	Prbi.g_00086
OG0001447	Syah.g_00018	Prbi.g_00134
OG0001448	Syah.g_01540	Prbi.g_00391
OG0001449	Syah.g_00679	Prbi.g_00421
OG0001452	Syah.g_00663	Prbi.g_00937
OG0001454	Syah.g_01888	Prbi.g_01125
OG0001456	Syah.g_00434	Prbi.g_01184
OG0001457	Syah.g_00433	Prbi.g_01185
OG0001458	Syah.g_00432	Prbi.g_01186
OG0001459	Syah.g_01456	Prbi.g_01344
OG0001460	Syah.g_01512	Prbi.g_01303
OG0001461	Syah.g_00711	Prbi.g_01545
OG0001462	Syah.g_00335	Prbi.g_00034
OG0001465	Syah.g_01737	Prbi.g_00706
OG0001468	Syah.g_01899	Prbi.g_01100
OG0001471	Syah.g_00123	Prbi.g_01676
OG0001473	Syah.g_01903	Prbi.g_02013
OG0001474	Syah.g_00865	Prbi.g_00364
OG0001475	Syah.g_02244	Prbi.g_01472
OG0001479	Syah.g_00862	Prbi.g_00361
OG0001480	Syah.g_02114	Prbi.g_00393
OG0001481	Syah.g_01703	Prbi.g_00397
OG0001482	Syah.g_01650	Prbi.g_00458
OG0001484	Syah.g_00435	Prbi.g_01369
OG0001492	Syah.g_01393	Prbi.g_01254
OG0001493	Syah.g_01385	Prbi.g_01262
OG0001494	Syah.g_00325	Prbi.g_01512
OG0001495	Syah.g_00735	Prbi.g_01871
OG0001499	Syah.g_01463, Syah.g_01462	Prbi.g_00067
OG0001502	Syah.g_02109	Prbi.g_00817
OG0001504	Syah.g_01455	Prbi.g_01345
OG0001507	Syah.g_02464	Prbi.g_01739
OG0001508	Syah.g_02241	Prbi.g_01473
OG0001520	Syah.g_01115	Prbi.g_00416
OG0001522	Syah.g_02080	Prbi.g_00880
OG0001546	Syah.g_01047	Prbi.g_00527
OG0001547	Syah.g_01565	Prbi.g_00819
OG0001548	Syah.g_01882	Prbi.g_00823
OG0001551	Syah.g_02068	Prbi.g_01183
OG0001557	Syah.g_01809	Prbi.g_00967
OG0001567	Syah.g_01564	Prbi.g_00818
OG0001568	Syah.g_01567	Prbi.g_00820
OG0001570	Syah.g_01553	Prbi.g_01152
OG0001572	Syah.g_01333	Prbi.g_01326
OG0001582	Syah.g_02442	Prbi.g_00470
OG0001585	Syah.g_01840	Prbi.g_01336
OG0001602	Syah.g_01738	Prbi.g_00705
OG0001625	Syah.g_00656	Prbi.g_00282
OG0001633	Syah.g_01551	Prbi.g_01436
OG0001667	Syah.g_02458	Prbi.g_01365
OG0001695	Syah.g_00409	Prbi.g_01299, Prbi.g_01550
OG0001718	Syah.g_02043	Prbi.g_00387
OG0001740	Syah.g_00407	Prbi.g_01298, Prbi.g_01551
OG0001758	Syah.g_01464	Prbi.g_01756
OG0001770	Syah.g_01448	Prbi.g_01537
OG0001875	Syah.g_01465	Prbi.g_01757
OG0001876	Syah.g_01466	Prbi.g_01758
OG0001995	Syah.g_01988	Prbi.g_01411
OG0002001	Syah.g_01201	Prbi.g_00771
OG0002020	Syah.g_00413	Prbi.g_01297, Prbi.g_01552
OG0002021	Syah.g_00415	Prbi.g_01295, Prbi.g_01554
OG0002022	Syah.g_00417	Prbi.g_01294, Prbi.g_01555
OG0002023	Syah.g_00418	Prbi.g_01293, Prbi.g_01556
OG0002024	Syah.g_00426	Prbi.g_01289, Prbi.g_01560
OG0002054	Syah.g_00427	Prbi.g_01288, Prbi.g_01561
OG0002055	Syah.g_00423	Prbi.g_01291, Prbi.g_01558
OG0002131	Syah.g_00414	Prbi.g_01296, Prbi.g_01553
OG0002132	Syah.g_00422	Prbi.g_01292, Prbi.g_01557
OG0002133	Syah.g_00424	Prbi.g_01290, Prbi.g_01559
OG0002178	Syah.g_00420	Prbi.g_01286, Prbi.g_01563
OG0002380	Syah.g_02298	Prbi.g_00425
OG0002399	Syah.g_00946	Prbi.g_01531
OG0002767	Syah.g_01192	Prbi.g_00045, Prbi.g_01412
OG0002794	Syah.g_00326	Prbi.g_01481
OG0003248	Syah.g_00721	Prbi.g_02018
OG0004670	Syah.g_00203	Prbi.g_01493
OG0004718	Syah.g_02295	Prbi.g_01477
