Orthogroup	Syah	Syae
OG0001149	Syah.g_00983	Syae.g_02296
OG0001150	Syah.g_00982	Syae.g_02295
OG0001151	Syah.g_00970	Syae.g_02282
OG0001152	Syah.g_00969	Syae.g_02281
OG0001153	Syah.g_01253	Syae.g_02613
OG0001155	Syah.g_02313	Syae.g_01083
OG0001156	Syah.g_02316	Syae.g_01093
OG0001157	Syah.g_02317	Syae.g_01094
OG0001158	Syah.g_02318	Syae.g_01100
OG0001159	Syah.g_02319	Syae.g_01103
OG0001161	Syah.g_00475	Syae.g_01597
OG0001162	Syah.g_01745	Syae.g_00487
OG0001163	Syah.g_02370	Syae.g_01150
OG0001164	Syah.g_02376	Syae.g_01156
OG0001165	Syah.g_02381	Syae.g_01161
OG0001166	Syah.g_02410	Syae.g_01186
OG0001167	Syah.g_02259	Syae.g_01031
OG0001168	Syah.g_02261	Syae.g_01033
OG0001169	Syah.g_02263	Syae.g_01035
OG0001170	Syah.g_02265	Syae.g_01037
OG0001171	Syah.g_02276	Syae.g_01047
OG0001172	Syah.g_00692	Syae.g_02036
OG0001173	Syah.g_00693	Syae.g_02037
OG0001174	Syah.g_00701	Syae.g_02045
OG0001175	Syah.g_00702	Syae.g_02046
OG0001176	Syah.g_00738	Syae.g_02076
OG0001177	Syah.g_00736	Syae.g_02073
OG0001178	Syah.g_02390	Syae.g_01168
OG0001179	Syah.g_00767	Syae.g_02106
OG0001180	Syah.g_00792	Syae.g_02130
OG0001181	Syah.g_00796	Syae.g_02134
OG0001182	Syah.g_00805	Syae.g_02143
OG0001183	Syah.g_00810	Syae.g_02147
OG0001184	Syah.g_00192	Syae.g_01862
OG0001185	Syah.g_00244	Syae.g_01835
OG0001188	Syah.g_00299	Syae.g_01783
OG0001189	Syah.g_00316	Syae.g_01767
OG0001190	Syah.g_00512	Syae.g_01567
OG0001191	Syah.g_00491	Syae.g_01580
OG0001192	Syah.g_00485	Syae.g_01587
OG0001193	Syah.g_00456	Syae.g_01617
OG0001194	Syah.g_00454	Syae.g_01625
OG0001195	Syah.g_00453	Syae.g_01626
OG0001196	Syah.g_00390	Syae.g_01695
OG0001197	Syah.g_00388	Syae.g_01697
OG0001198	Syah.g_00376	Syae.g_01709
OG0001199	Syah.g_02488	Syae.g_01291
OG0001200	Syah.g_02490	Syae.g_01293
OG0001201	Syah.g_02538	Syae.g_01364
OG0001202	Syah.g_00594	Syae.g_01494
OG0001203	Syah.g_00909	Syae.g_02240
OG0001204	Syah.g_00676	Syae.g_02022
OG0001205	Syah.g_02222	Syae.g_00984
OG0001206	Syah.g_01208	Syae.g_02502
OG0001207	Syah.g_00987	Syae.g_02300
OG0001208	Syah.g_00999	Syae.g_02311
OG0001209	Syah.g_01067	Syae.g_02377
OG0001210	Syah.g_01074	Syae.g_02387
OG0001211	Syah.g_01092	Syae.g_02403
OG0001212	Syah.g_01150	Syae.g_02460
OG0001213	Syah.g_01946	Syae.g_00062
OG0001214	Syah.g_01933	Syae.g_00076
OG0001215	Syah.g_01996	Syae.g_00757
OG0001216	Syah.g_01727	Syae.g_00470
OG0001217	Syah.g_01869	Syae.g_00151
OG0001218	Syah.g_01244	Syae.g_02605
OG0001219	Syah.g_01578	Syae.g_00312
OG0001220	Syah.g_02113	Syae.g_00880
OG0001221	Syah.g_01816	Syae.g_00559
OG0001223	Syah.g_01654	Syae.g_00392
OG0001224	Syah.g_02034	Syae.g_00797
OG0001225	Syah.g_02032	Syae.g_00795
OG0001226	Syah.g_01887	Syae.g_00135
OG0001227	Syah.g_00472	Syae.g_01600
OG0001228	Syah.g_02228	Syae.g_01004
OG0001229	Syah.g_02009	Syae.g_00771
OG0001230	Syah.g_01302	Syae.g_02662
OG0001231	Syah.g_00356	Syae.g_01729
OG0001232	Syah.g_02422	Syae.g_01197
OG0001233	Syah.g_02266	Syae.g_01038
OG0001234	Syah.g_00706	Syae.g_02050
OG0001236	Syah.g_00189	Syae.g_01867
OG0001237	Syah.g_00201	Syae.g_01860
OG0001238	Syah.g_00490	Syae.g_01582
OG0001240	Syah.g_02523	Syae.g_01347
OG0001241	Syah.g_02532	Syae.g_01357
OG0001242	Syah.g_00011	Syae.g_01387
OG0001243	Syah.g_00017	Syae.g_01395
OG0001244	Syah.g_00049	Syae.g_01425
OG0001245	Syah.g_01848	Syae.g_00149
OG0001246	Syah.g_01025	Syae.g_02337
OG0001247	Syah.g_01741	Syae.g_00482
OG0001248	Syah.g_01744	Syae.g_00485
OG0001249	Syah.g_00849	Syae.g_02186
OG0001250	Syah.g_02090	Syae.g_00841
OG0001251	Syah.g_00448	Syae.g_01632
OG0001252	Syah.g_02041	Syae.g_00804
OG0001253	Syah.g_01849	Syae.g_00243
OG0001254	Syah.g_01438	Syae.g_00637
OG0001255	Syah.g_00919	Syae.g_00667
OG0001256	Syah.g_02369	Syae.g_01149
OG0001257	Syah.g_01237	Syae.g_00295
OG0001258	Syah.g_02379	Syae.g_01159
OG0001259	Syah.g_02264	Syae.g_01036
OG0001260	Syah.g_02286	Syae.g_01058
OG0001262	Syah.g_00314	Syae.g_01769
OG0001263	Syah.g_00020	Syae.g_01399
OG0001265	Syah.g_00009	Syae.g_01385
OG0001266	Syah.g_00590	Syae.g_01498
OG0001267	Syah.g_00624	Syae.g_01969
OG0001268	Syah.g_00864	Syae.g_02198
OG0001269	Syah.g_00916	Syae.g_00225
OG0001270	Syah.g_02238	Syae.g_00997
OG0001271	Syah.g_01218	Syae.g_02527
OG0001272	Syah.g_01003	Syae.g_02315
OG0001273	Syah.g_01940	Syae.g_00069
OG0001274	Syah.g_00537	Syae.g_01535
OG0001275	Syah.g_01669	Syae.g_00407
OG0001276	Syah.g_01685	Syae.g_00423
OG0001277	Syah.g_00404	Syae.g_01677
OG0001278	Syah.g_01390	Syae.g_00697
OG0001279	Syah.g_01323	Syae.g_00007
OG0001280	Syah.g_02197	Syae.g_00958
OG0001281	Syah.g_02207	Syae.g_00969
OG0001282	Syah.g_00985	Syae.g_02298
OG0001283	Syah.g_00395	Syae.g_01688
OG0001284	Syah.g_02348	Syae.g_01132
OG0001287	Syah.g_00252	Syae.g_01827
OG0001288	Syah.g_00266	Syae.g_01815
OG0001289	Syah.g_02508	Syae.g_01330
OG0001291	Syah.g_00032	Syae.g_01409
OG0001292	Syah.g_00671	Syae.g_02017
OG0001293	Syah.g_00650	Syae.g_01996
OG0001294	Syah.g_01507	Syae.g_00593
OG0001295	Syah.g_01076	Syae.g_02389
OG0001296	Syah.g_01030	Syae.g_02343
OG0001297	Syah.g_01034	Syae.g_02347
OG0001298	Syah.g_01128	Syae.g_02439
OG0001299	Syah.g_01501	Syae.g_00599
OG0001300	Syah.g_02005	Syae.g_00766
OG0001301	Syah.g_02018	Syae.g_00780
OG0001302	Syah.g_01901	Syae.g_00110
OG0001303	Syah.g_01580	Syae.g_00314
OG0001304	Syah.g_01698	Syae.g_00436
OG0001305	Syah.g_02024	Syae.g_00786
OG0001306	Syah.g_02179	Syae.g_00943
OG0001307	Syah.g_00724	Syae.g_02059
OG0001310	Syah.g_02402	Syae.g_01178
OG0001311	Syah.g_01687	Syae.g_00425
OG0001312	Syah.g_01590	Syae.g_00326
OG0001313	Syah.g_00564	Syae.g_02509, Syae.g_02511
OG0001314	Syah.g_02117	Syae.g_00097
OG0001315	Syah.g_00808	Syae.g_02145
OG0001316	Syah.g_00039	Syae.g_01415
OG0001317	Syah.g_00905	Syae.g_02235
OG0001318	Syah.g_00658	Syae.g_02004
OG0001319	Syah.g_00635	Syae.g_01980
OG0001321	Syah.g_02216	Syae.g_00978
OG0001322	Syah.g_02215	Syae.g_00977
OG0001323	Syah.g_01043	Syae.g_02355
OG0001324	Syah.g_02006	Syae.g_00767
OG0001325	Syah.g_01723	Syae.g_00465
OG0001326	Syah.g_00443	Syae.g_01641
OG0001327	Syah.g_01519	Syae.g_00586
OG0001328	Syah.g_01822	Syae.g_00565
OG0001330	Syah.g_02190	Syae.g_00950
OG0001332	Syah.g_02308	Syae.g_01077
OG0001333	Syah.g_02260	Syae.g_01032
OG0001334	Syah.g_00818	Syae.g_02156
OG0001335	Syah.g_00819	Syae.g_02157
OG0001336	Syah.g_00394	Syae.g_01689
OG0001337	Syah.g_00815	Syae.g_02153
OG0001337	Syah.g_00837	Syae.g_02175
OG0001338	Syah.g_00856	Syae.g_02162
OG0001338	Syah.g_02456	Syae.g_00689
OG0001338	Syah.g_00841	Syae.g_02178
OG0001340	Syah.g_00838	Syae.g_02176
OG0001341	Syah.g_02011	Syae.g_00737
OG0001343	Syah.g_00450	Syae.g_01629
OG0001344	Syah.g_02153	Syae.g_00916
OG0001345	Syah.g_02124	Syae.g_00886
OG0001346	Syah.g_02200	Syae.g_00962
OG0001347	Syah.g_00284	Syae.g_01794
OG0001348	Syah.g_02073	Syae.g_00821
OG0001349	Syah.g_02427	Syae.g_01245
OG0001352	Syah.g_01058	Syae.g_00666
OG0001353	Syah.g_02079	Syae.g_00831
OG0001354	Syah.g_01641	Syae.g_00379
OG0001355	Syah.g_01077	Syae.g_00120
OG0001358	Syah.g_01963	Syae.g_00046
OG0001359	Syah.g_00451	Syae.g_01628
OG0001360	Syah.g_02122	Syae.g_00883
OG0001361	Syah.g_02127	Syae.g_00889
OG0001362	Syah.g_01275	Syae.g_02637
OG0001363	Syah.g_01273	Syae.g_02635
OG0001364	Syah.g_00174	Syae.g_01883
OG0001366	Syah.g_02413	Syae.g_01189
OG0001368	Syah.g_00677	Syae.g_02023
OG0001373	Syah.g_00444	Syae.g_01640
OG0001374	Syah.g_00436	Syae.g_01648
OG0001375	Syah.g_00449	Syae.g_01630
OG0001376	Syah.g_00483	Syae.g_01589
OG0001377	Syah.g_00484	Syae.g_01588
OG0001378	Syah.g_02239	Syae.g_00998
OG0001379	Syah.g_02192	Syae.g_00952
OG0001382	Syah.g_00258	Syae.g_02490
OG0001385	Syah.g_00447	Syae.g_01637
OG0001386	Syah.g_00446	Syae.g_01638
OG0001387	Syah.g_00445	Syae.g_01639
OG0001388	Syah.g_00442	Syae.g_01642
OG0001389	Syah.g_00441	Syae.g_01643
OG0001390	Syah.g_00440	Syae.g_01644
OG0001391	Syah.g_00439	Syae.g_01645
OG0001392	Syah.g_00438	Syae.g_01646
OG0001393	Syah.g_00437	Syae.g_01647
OG0001394	Syah.g_01810	Syae.g_00553
OG0001395	Syah.g_01705	Syae.g_00446
OG0001396	Syah.g_00149	Syae.g_01908
OG0001396	Syah.g_00286	Syae.g_01791
OG0001397	Syah.g_01274	Syae.g_02636
OG0001398	Syah.g_01563	Syae.g_00289
OG0001400	Syah.g_00045	Syae.g_01423
OG0001401	Syah.g_02084	Syae.g_00835
OG0001402	Syah.g_01958	Syae.g_00051
OG0001404	Syah.g_02482	Syae.g_01283
OG0001405	Syah.g_00821	Syae.g_02159
OG0001406	Syah.g_00482	Syae.g_01590
OG0001407	Syah.g_01059	Syae.g_02368
OG0001408	Syah.g_01378	Syae.g_00712
OG0001410	Syah.g_00725	Syae.g_02060
OG0001412	Syah.g_00151	Syae.g_01906
OG0001413	Syah.g_01894	Syae.g_00123
OG0001416	Syah.g_02204	Syae.g_00966
OG0001417	Syah.g_01640	Syae.g_00378
OG0001419	Syah.g_01060	Syae.g_02369
OG0001420	Syah.g_01053	Syae.g_02365
OG0001421	Syah.g_01851	Syae.g_00241
OG0001425	Syah.g_00486	Syae.g_01586
OG0001426	Syah.g_02449	Syae.g_00718, Syae.g_01277
OG0001428	Syah.g_00081	Syae.g_01456
OG0001430	Syah.g_00518	Syae.g_01560
OG0001432	Syah.g_01348	Syae.g_00742
OG0001433	Syah.g_01513	Syae.g_00819
OG0001434	Syah.g_01805	Syae.g_00548
OG0001435	Syah.g_01525	Syae.g_00579
OG0001436	Syah.g_00168	Syae.g_01889
OG0001436	Syah.g_00169	Syae.g_01888
OG0001438	Syah.g_00102	Syae.g_01954
OG0001439	Syah.g_00128	Syae.g_01929
OG0001442	Syah.g_01795	Syae.g_00538
OG0001443	Syah.g_00478	Syae.g_01594
OG0001444	Syah.g_02519	Syae.g_01342
OG0001447	Syah.g_00018	Syae.g_01396
OG0001449	Syah.g_00679	Syae.g_02253
OG0001452	Syah.g_00663	Syae.g_02009
OG0001454	Syah.g_01888	Syae.g_00131
OG0001456	Syah.g_00434	Syae.g_01650
OG0001457	Syah.g_00433	Syae.g_01651
OG0001458	Syah.g_00432	Syae.g_01652
OG0001459	Syah.g_01456	Syae.g_00621
OG0001460	Syah.g_01512	Syae.g_00818
OG0001461	Syah.g_00711	Syae.g_00063
OG0001462	Syah.g_00335	Syae.g_01754
OG0001465	Syah.g_01737	Syae.g_00475
OG0001468	Syah.g_01899	Syae.g_00113
OG0001470	Syah.g_02242	Syae.g_01006
OG0001471	Syah.g_00123	Syae.g_01934
OG0001473	Syah.g_01903	Syae.g_00107
OG0001474	Syah.g_00865	Syae.g_02199
OG0001475	Syah.g_02244	Syae.g_01008
OG0001476	Syah.g_02145	Syae.g_00908
OG0001477	Syah.g_02015	Syae.g_00776
OG0001478	Syah.g_01211	Syae.g_02519
OG0001479	Syah.g_00862	Syae.g_02196
OG0001482	Syah.g_01650	Syae.g_00388
OG0001484	Syah.g_00435	Syae.g_01649
OG0001487	Syah.g_01245	Syae.g_02606
OG0001488	Syah.g_02136	Syae.g_00898
OG0001489	Syah.g_00801	Syae.g_02139
OG0001492	Syah.g_01393	Syae.g_00694
OG0001493	Syah.g_01385	Syae.g_00702
OG0001494	Syah.g_02438	Syae.g_01255
OG0001495	Syah.g_00735	Syae.g_02072
OG0001496	Syah.g_02013	Syae.g_00774
OG0001497	Syah.g_02014	Syae.g_00775
OG0001498	Syah.g_00889	Syae.g_02220
OG0001499	Syah.g_01463, Syah.g_01462	Syae.g_00216
OG0001502	Syah.g_02109	Syae.g_00874
OG0001504	Syah.g_01455	Syae.g_00622
OG0001507	Syah.g_02464	Syae.g_00192
OG0001508	Syah.g_02241	Syae.g_01005
OG0001509	Syah.g_00282	Syae.g_01796
OG0001509	Syah.g_00148	Syae.g_01909
OG0001510	Syah.g_00256	Syae.g_01823
OG0001511	Syah.g_02546	Syae.g_01372
OG0001512	Syah.g_00910	Syae.g_02241
OG0001513	Syah.g_00200	Syae.g_01861
OG0001514	Syah.g_02012	Syae.g_00773
OG0001515	Syah.g_02001	Syae.g_00762
OG0001516	Syah.g_01498	Syae.g_00602
OG0001517	Syah.g_00859	Syae.g_02193
OG0001518	Syah.g_00488	Syae.g_01584
OG0001519	Syah.g_00476	Syae.g_01596
OG0001520	Syah.g_01115	Syae.g_02425
OG0001527	Syah.g_01107	Syae.g_02417
OG0001528	Syah.g_02243	Syae.g_01007
OG0001529	Syah.g_00328	Syae.g_01760
OG0001530	Syah.g_02544	Syae.g_01370
OG0001531	Syah.g_00911	Syae.g_02242
OG0001532	Syah.g_01420	Syae.g_00655
OG0001534	Syah.g_01699	Syae.g_00437
OG0001535	Syah.g_01683	Syae.g_00421
OG0001536	Syah.g_01617	Syae.g_00355
OG0001537	Syah.g_01815	Syae.g_00558
OG0001538	Syah.g_01774	Syae.g_00516
OG0001539	Syah.g_01521	Syae.g_00584
OG0001540	Syah.g_00022	Syae.g_01401
OG0001541	Syah.g_00621	Syae.g_01465
OG0001542	Syah.g_00612	Syae.g_01474
OG0001543	Syah.g_00568	Syae.g_01516
OG0001544	Syah.g_00477	Syae.g_01595
OG0001545	Syah.g_00405	Syae.g_01676
OG0001546	Syah.g_01047	Syae.g_02359
OG0001547	Syah.g_01565	Syae.g_00293
OG0001548	Syah.g_01882	Syae.g_00142
OG0001549	Syah.g_02121	Syae.g_00882
OG0001551	Syah.g_02068	Syae.g_00815
OG0001557	Syah.g_01809	Syae.g_00552
OG0001558	Syah.g_00562	Syae.g_01732
OG0001559	Syah.g_02543	Syae.g_01369
OG0001560	Syah.g_02531	Syae.g_01355
OG0001561	Syah.g_01689	Syae.g_00427
OG0001562	Syah.g_01675	Syae.g_00413
OG0001563	Syah.g_00784	Syae.g_02124
OG0001567	Syah.g_01564	Syae.g_00291
OG0001568	Syah.g_01567	Syae.g_00297
OG0001570	Syah.g_01553	Syae.g_00278
OG0001572	Syah.g_01333	Syae.g_00134
OG0001574	Syah.g_01105	Syae.g_02415
OG0001575	Syah.g_01110	Syae.g_02420
OG0001576	Syah.g_01172	Syae.g_02478
OG0001577	Syah.g_02162	Syae.g_00925
OG0001578	Syah.g_01445	Syae.g_00625
OG0001579	Syah.g_00824, Syah.g_00828	Syae.g_02165
OG0001580	Syah.g_00523, Syah.g_00522	Syae.g_01556
OG0001582	Syah.g_02442	Syae.g_00443
OG0001585	Syah.g_01840	Syae.g_02396, Syae.g_00440
OG0001586	Syah.g_02434	Syae.g_01251
OG0001586	Syah.g_00218	Syae.g_01215
OG0001588	Syah.g_00177	Syae.g_01880
OG0001589	Syah.g_02269	Syae.g_01040
OG0001590	Syah.g_01941	Syae.g_00068
OG0001592	Syah.g_00521	Syae.g_01557
OG0001594	Syah.g_01319	Syae.g_02685, Syae.g_02067, Syae.g_01107
OG0001594	Syah.g_00503	Syae.g_01574
OG0001602	Syah.g_01738	Syae.g_00476
OG0001614	Syah.g_00242	Syae.g_01837
OG0001615	Syah.g_02103	Syae.g_00854
OG0001615	Syah.g_01081	Syae.g_02393
OG0001616	Syah.g_01430	Syae.g_00642
OG0001617	Syah.g_02008	Syae.g_00769
OG0001618	Syah.g_01717	Syae.g_00459
OG0001619	Syah.g_01607	Syae.g_00344
OG0001620	Syah.g_00871	Syae.g_02205
OG0001621	Syah.g_00662	Syae.g_02008
OG0001622	Syah.g_00396	Syae.g_01687
OG0001623	Syah.g_00842	Syae.g_02179
OG0001624	Syah.g_00471	Syae.g_01601
OG0001625	Syah.g_00656	Syae.g_02002
OG0001634	Syah.g_01504	Syae.g_00596
OG0001635	Syah.g_00270	Syae.g_01811
OG0001636	Syah.g_00336	Syae.g_01753
OG0001637	Syah.g_02280	Syae.g_00477, Syae.g_01051
OG0001638	Syah.g_02399	Syae.g_01175
OG0001639	Syah.g_02312	Syae.g_01082
OG0001640	Syah.g_02060	Syae.g_00809
OG0001641	Syah.g_01660	Syae.g_00397
OG0001643	Syah.g_01930	Syae.g_00079
OG0001644	Syah.g_01709	Syae.g_00452
OG0001645	Syah.g_01568	Syae.g_00298
OG0001645	Syah.g_02049	Syae.g_00665
OG0001646	Syah.g_01360	Syae.g_00248
OG0001652	Syah.g_00560	Syae.g_01730
OG0001653	Syah.g_02522	Syae.g_01345
OG0001654	Syah.g_02310	Syae.g_01080
OG0001655	Syah.g_02446	Syae.g_00125
OG0001656	Syah.g_00827	Syae.g_02164
OG0001657	Syah.g_00063	Syae.g_01439
OG0001658	Syah.g_00513	Syae.g_01566
OG0001659	Syah.g_01424	Syae.g_00650
OG0001666	Syah.g_01450	Syae.g_00214
OG0001667	Syah.g_02458	Syae.g_00731
OG0001671	Syah.g_00550	Syae.g_01521
OG0001672	Syah.g_02497, Syah.g_02496	Syae.g_01318, Syae.g_01299
OG0001673	Syah.g_01195, Syah.g_00903	Syae.g_02233
OG0001674	Syah.g_01308	Syae.g_02672
OG0001674	Syah.g_01309	Syae.g_02673
OG0001675	Syah.g_01673	Syae.g_00411
OG0001676	Syah.g_00826	Syae.g_02167
OG0001677	Syah.g_00811	Syae.g_02148
OG0001678	Syah.g_00691	Syae.g_02035
OG0001679	Syah.g_01114	Syae.g_02424
OG0001680	Syah.g_02139	Syae.g_00901
OG0001680	Syah.g_02404	Syae.g_01180
OG0001681	Syah.g_01452, Syah.g_02445	Syae.g_01268
OG0001681	Syah.g_02120, Syah.g_00957, Syah.g_01366, Syah.g_02461	Syae.g_00860
OG0001682	Syah.g_02306	Syae.g_00130
OG0001682	Syah.g_01719	Syae.g_00461
OG0001691	Syah.g_01965	Syae.g_00044
OG0001692	Syah.g_01297	Syae.g_02657
OG0001693	Syah.g_02029	Syae.g_00792
OG0001694	Syah.g_00622	Syae.g_01967
OG0001695	Syah.g_00409	Syae.g_01670
OG0001702	Syah.g_02513	Syae.g_01335
OG0001703	Syah.g_00988	Syae.g_02301
OG0001712	Syah.g_01847	Syae.g_00150
OG0001713	Syah.g_02144	Syae.g_00907
OG0001714	Syah.g_00276	Syae.g_01803
OG0001714	Syah.g_02441	Syae.g_01257
OG0001715	Syah.g_01877	Syae.g_00148
OG0001716	Syah.g_02110	Syae.g_00875
OG0001717	Syah.g_00076	Syae.g_01451
OG0001728	Syah.g_02475	Syae.g_01619
OG0001729	Syah.g_00914	Syae.g_02247
OG0001730	Syah.g_00921	Syae.g_02260
OG0001731	Syah.g_02332	Syae.g_01117
OG0001733	Syah.g_01514	Syae.g_00589
OG0001734	Syah.g_02111	Syae.g_00876
OG0001735	Syah.g_01491	Syae.g_00611
OG0001736	Syah.g_00154	Syae.g_01903
OG0001737	Syah.g_00108	Syae.g_01948
OG0001738	Syah.g_00142	Syae.g_01915
OG0001739	Syah.g_00411	Syae.g_01668
OG0001740	Syah.g_00407	Syae.g_01673
OG0001741	Syah.g_00938, Syah.g_02444, Syah.g_01867	Syae.g_00250
OG0001747	Syah.g_00044	Syae.g_01422
OG0001748	Syah.g_00549	Syae.g_01523
OG0001749	Syah.g_00159	Syae.g_01899
OG0001750	Syah.g_02520	Syae.g_01343
OG0001751	Syah.g_00902	Syae.g_02232
OG0001752	Syah.g_02289	Syae.g_01060
OG0001754	Syah.g_02282	Syae.g_01053
OG0001755	Syah.g_01039	Syae.g_02352
OG0001756	Syah.g_00479	Syae.g_01593
OG0001758	Syah.g_01464	Syae.g_00620
OG0001760	Syah.g_01861	Syae.g_00223
OG0001761	Syah.g_01971	Syae.g_00026
OG0001762	Syah.g_01666	Syae.g_00404
OG0001763	Syah.g_01653	Syae.g_00391
OG0001764	Syah.g_01571	Syae.g_00301
OG0001766	Syah.g_00119	Syae.g_01938
OG0001767	Syah.g_00167	Syae.g_01890
OG0001768	Syah.g_00606	Syae.g_01482
OG0001769	Syah.g_01915	Syae.g_00093
OG0001770	Syah.g_01448	Syae.g_00617
OG0001771	Syah.g_02078	Syae.g_00183
OG0001783	Syah.g_00247	Syae.g_01832
OG0001784	Syah.g_02515	Syae.g_01338
OG0001785	Syah.g_02281	Syae.g_01052
OG0001786	Syah.g_02350	Syae.g_01134
OG0001787	Syah.g_01063	Syae.g_02373
OG0001788	Syah.g_01066	Syae.g_02376
OG0001789	Syah.g_02198	Syae.g_00960
OG0001790	Syah.g_02171	Syae.g_00936
OG0001791	Syah.g_01197	Syae.g_00447
OG0001791	Syah.g_02143	Syae.g_00906
OG0001792	Syah.g_01398	Syae.g_00685
OG0001796	Syah.g_01677	Syae.g_00415
OG0001797	Syah.g_01598	Syae.g_00335
OG0001798	Syah.g_01956	Syae.g_00054
OG0001799	Syah.g_01919	Syae.g_00090
OG0001800	Syah.g_01322	Syae.g_00006
OG0001801	Syah.g_01314	Syae.g_02679
OG0001803	Syah.g_02226	Syae.g_00988
OG0001804	Syah.g_00890	Syae.g_02221
OG0001805	Syah.g_00667	Syae.g_02013
OG0001806	Syah.g_00634	Syae.g_01979
OG0001807	Syah.g_00170	Syae.g_01887
OG0001808	Syah.g_00180	Syae.g_01877
OG0001810	Syah.g_00037	Syae.g_01413
OG0001811	Syah.g_00615	Syae.g_01472
OG0001812	Syah.g_00520	Syae.g_01558
OG0001813	Syah.g_00467	Syae.g_01605
OG0001814	Syah.g_00387	Syae.g_01698
OG0001815	Syah.g_00378	Syae.g_01707
OG0001816	Syah.g_01518	Syae.g_00587
OG0001817	Syah.g_00428	Syae.g_00162
OG0001835	Syah.g_01363	Syae.g_00862
OG0001837	Syah.g_00555	Syae.g_01522
OG0001838	Syah.g_00365	Syae.g_01720
OG0001839	Syah.g_00339	Syae.g_01749
OG0001840	Syah.g_00317	Syae.g_01766
OG0001841	Syah.g_00309	Syae.g_01773
OG0001842	Syah.g_02303	Syae.g_01072
OG0001843	Syah.g_00241	Syae.g_01838
OG0001844	Syah.g_00240	Syae.g_01839
OG0001845	Syah.g_00239	Syae.g_01840
OG0001847	Syah.g_00010	Syae.g_01386
OG0001848	Syah.g_00006	Syae.g_01382
OG0001849	Syah.g_02507	Syae.g_01329
OG0001850	Syah.g_02498	Syae.g_01320
OG0001851	Syah.g_02492	Syae.g_01295
OG0001852	Syah.g_02491	Syae.g_01294
OG0001853	Syah.g_02485	Syae.g_01287
OG0001854	Syah.g_00907	Syae.g_02237
OG0001856	Syah.g_02361	Syae.g_01141
OG0001857	Syah.g_02358	Syae.g_01138
OG0001858	Syah.g_02326	Syae.g_01110
OG0001859	Syah.g_00977	Syae.g_02289
OG0001860	Syah.g_00990	Syae.g_02303
OG0001861	Syah.g_01004	Syae.g_02316
OG0001862	Syah.g_01015	Syae.g_02327
OG0001863	Syah.g_01020	Syae.g_02332
OG0001864	Syah.g_01072	Syae.g_02385
OG0001865	Syah.g_01140	Syae.g_02451
OG0001866	Syah.g_01164	Syae.g_02474
OG0001867	Syah.g_01973	Syae.g_00024
OG0001868	Syah.g_02203	Syae.g_00965
OG0001869	Syah.g_02163	Syae.g_00926
OG0001870	Syah.g_02155	Syae.g_00918
OG0001871	Syah.g_02149	Syae.g_00913
OG0001872	Syah.g_01394	Syae.g_00693
OG0001873	Syah.g_01429	Syae.g_00643
OG0001874	Syah.g_01432	Syae.g_00640
OG0001875	Syah.g_01465	Syae.g_00619
OG0001876	Syah.g_01466	Syae.g_00618
OG0001877	Syah.g_02002	Syae.g_00763
OG0001878	Syah.g_01670	Syae.g_00408
OG0001879	Syah.g_01664	Syae.g_00402
OG0001880	Syah.g_01626	Syae.g_00364
OG0001881	Syah.g_01625	Syae.g_00363
OG0001882	Syah.g_01601	Syae.g_00338
OG0001883	Syah.g_01597	Syae.g_00333
OG0001884	Syah.g_01588	Syae.g_00324
OG0001885	Syah.g_01576	Syae.g_00309
OG0001886	Syah.g_01572	Syae.g_00302
OG0001887	Syah.g_01823	Syae.g_00566
OG0001888	Syah.g_01803	Syae.g_00546
OG0001889	Syah.g_01763	Syae.g_00505
OG0001890	Syah.g_02097	Syae.g_00848
OG0001891	Syah.g_02101	Syae.g_00852
OG0001892	Syah.g_02115	Syae.g_00881
OG0001893	Syah.g_01955	Syae.g_00055
OG0001894	Syah.g_01936	Syae.g_00073
OG0001895	Syah.g_01318	Syae.g_02684
OG0001896	Syah.g_02230	Syae.g_01001
OG0001897	Syah.g_00868	Syae.g_02202
OG0001898	Syah.g_00848	Syae.g_02185
OG0001899	Syah.g_00774	Syae.g_02113
OG0001900	Syah.g_00649	Syae.g_01994
OG0001901	Syah.g_00648	Syae.g_01993
OG0001902	Syah.g_00093	Syae.g_01962
OG0001903	Syah.g_00103	Syae.g_01953
OG0001904	Syah.g_00172	Syae.g_01885
OG0001905	Syah.g_00182	Syae.g_01875
OG0001906	Syah.g_00024	Syae.g_01402
OG0001907	Syah.g_00043	Syae.g_01419
OG0001908	Syah.g_00619	Syae.g_01467
OG0001909	Syah.g_00608	Syae.g_01480
OG0001910	Syah.g_00545	Syae.g_01527
OG0001912	Syah.g_00495	Syae.g_01576
OG0001913	Syah.g_00493	Syae.g_01578
OG0001914	Syah.g_01442	Syae.g_00633
OG0001915	Syah.g_00381	Syae.g_01704
OG0001916	Syah.g_01014	Syae.g_02326
OG0001917	Syah.g_01684	Syae.g_00422
OG0001918	Syah.g_01852	Syae.g_00235
OG0001929	Syah.g_00302	Syae.g_01780
OG0001930	Syah.g_02304	Syae.g_01073
OG0001931	Syah.g_02305	Syae.g_01074
OG0001932	Syah.g_00243	Syae.g_01836
OG0001933	Syah.g_02540	Syae.g_01366
OG0001934	Syah.g_02527	Syae.g_01351
OG0001935	Syah.g_02489	Syae.g_01292
OG0001936	Syah.g_01889	Syae.g_00129
