Orthogroup	Syah	Prbl
OG0001134	Syah.g_01437	Prbl.g_02204
OG0001135	Syah.g_01439	Prbl.g_02202
OG0001136	Syah.g_02160	Prbl.g_02082
OG0001137	Syah.g_02141	Prbl.g_02102
OG0001138	Syah.g_01421	Prbl.g_01118
OG0001139	Syah.g_01419	Prbl.g_01116
OG0001140	Syah.g_01418	Prbl.g_01115
OG0001141	Syah.g_01417	Prbl.g_01114
OG0001142	Syah.g_01416	Prbl.g_01113
OG0001143	Syah.g_01408	Prbl.g_01376
OG0001144	Syah.g_01399	Prbl.g_02580
OG0001145	Syah.g_02188	Prbl.g_01711
OG0001146	Syah.g_02206	Prbl.g_01727
OG0001147	Syah.g_01234	Prbl.g_01333
OG0001148	Syah.g_00984	Prbl.g_00501
OG0001149	Syah.g_00983	Prbl.g_00500
OG0001150	Syah.g_00982	Prbl.g_00499
OG0001151	Syah.g_00970	Prbl.g_00487
OG0001152	Syah.g_00969	Prbl.g_00486
OG0001153	Syah.g_01253	Prbl.g_00704
OG0001154	Syah.g_01252	Prbl.g_00705
OG0001155	Syah.g_02313	Prbl.g_00454
OG0001156	Syah.g_02316	Prbl.g_00451
OG0001157	Syah.g_02317	Prbl.g_01604
OG0001158	Syah.g_02318	Prbl.g_00450
OG0001159	Syah.g_02319	Prbl.g_00449
OG0001161	Syah.g_00475	Prbl.g_01601
OG0001162	Syah.g_01745	Prbl.g_00048
OG0001163	Syah.g_02370	Prbl.g_00406
OG0001164	Syah.g_02376	Prbl.g_00401
OG0001165	Syah.g_02381	Prbl.g_00398
OG0001166	Syah.g_02410	Prbl.g_00371
OG0001167	Syah.g_02259	Prbl.g_00350
OG0001168	Syah.g_02261	Prbl.g_00348
OG0001169	Syah.g_02263	Prbl.g_00346
OG0001170	Syah.g_02265	Prbl.g_00344
OG0001171	Syah.g_02276	Prbl.g_00334
OG0001173	Syah.g_00693	Prbl.g_01062
OG0001174	Syah.g_00701	Prbl.g_01054
OG0001175	Syah.g_00702	Prbl.g_01053
OG0001176	Syah.g_00738	Prbl.g_00953
OG0001177	Syah.g_00736	Prbl.g_00951
OG0001179	Syah.g_00767	Prbl.g_00982
OG0001180	Syah.g_00792	Prbl.g_01134
OG0001181	Syah.g_00796	Prbl.g_01138
OG0001182	Syah.g_00805	Prbl.g_01147
OG0001183	Syah.g_00810	Prbl.g_01175
OG0001184	Syah.g_00192	Prbl.g_00848
OG0001185	Syah.g_00244	Prbl.g_01291
OG0001186	Syah.g_00294	Prbl.g_02026
OG0001187	Syah.g_00289	Prbl.g_02022
OG0001188	Syah.g_00299	Prbl.g_02018
OG0001189	Syah.g_00316	Prbl.g_01996
OG0001190	Syah.g_00512	Prbl.g_02239
OG0001191	Syah.g_00491	Prbl.g_02226
OG0001192	Syah.g_00485	Prbl.g_02219
OG0001193	Syah.g_00456	Prbl.g_02181
OG0001194	Syah.g_00454	Prbl.g_02175
OG0001195	Syah.g_00453	Prbl.g_02174
OG0001196	Syah.g_00390	Prbl.g_02138
OG0001197	Syah.g_00388	Prbl.g_02136
OG0001198	Syah.g_00376	Prbl.g_02124
OG0001199	Syah.g_02488	Prbl.g_00602
OG0001200	Syah.g_02490	Prbl.g_00600
OG0001201	Syah.g_02538	Prbl.g_00551
OG0001202	Syah.g_00594	Prbl.g_00095
OG0001203	Syah.g_00909	Prbl.g_00197
OG0001204	Syah.g_00676	Prbl.g_02667
OG0001205	Syah.g_02222	Prbl.g_00642
OG0001206	Syah.g_01208	Prbl.g_01363
OG0001207	Syah.g_00987	Prbl.g_00503
OG0001208	Syah.g_00999	Prbl.g_00513
OG0001209	Syah.g_01067	Prbl.g_00763
OG0001210	Syah.g_01074	Prbl.g_00751
OG0001211	Syah.g_01092	Prbl.g_01884
OG0001212	Syah.g_01150	Prbl.g_01765
OG0001213	Syah.g_01946	Prbl.g_01631
OG0001214	Syah.g_01933	Prbl.g_01641
OG0001215	Syah.g_01996	Prbl.g_01858
OG0001216	Syah.g_01727	Prbl.g_02564
OG0001217	Syah.g_01869	Prbl.g_01904
OG0001218	Syah.g_01244	Prbl.g_00716
OG0001219	Syah.g_01578	Prbl.g_02435
OG0001220	Syah.g_02113	Prbl.g_01567
OG0001221	Syah.g_01816	Prbl.g_02383
OG0001223	Syah.g_01654	Prbl.g_02503
OG0001224	Syah.g_02034	Prbl.g_00931
OG0001225	Syah.g_02032	Prbl.g_00929
OG0001226	Syah.g_01887	Prbl.g_01704
OG0001227	Syah.g_00472	Prbl.g_00472
OG0001228	Syah.g_02228	Prbl.g_02585
OG0001229	Syah.g_02009	Prbl.g_00409
OG0001230	Syah.g_01302	Prbl.g_00252
OG0001231	Syah.g_00356	Prbl.g_01957
OG0001232	Syah.g_02422	Prbl.g_00366
OG0001233	Syah.g_02266	Prbl.g_00343
OG0001234	Syah.g_00706	Prbl.g_01050
OG0001236	Syah.g_00189	Prbl.g_00852
OG0001237	Syah.g_00201	Prbl.g_00845
OG0001238	Syah.g_00490	Prbl.g_02225
OG0001240	Syah.g_02523	Prbl.g_00568
OG0001241	Syah.g_02532	Prbl.g_00558
OG0001242	Syah.g_00011	Prbl.g_01322
OG0001243	Syah.g_00017	Prbl.g_00828
OG0001245	Syah.g_01848	Prbl.g_01693
OG0001246	Syah.g_01025	Prbl.g_00803
OG0001247	Syah.g_01741	Prbl.g_02295
OG0001248	Syah.g_01744	Prbl.g_01869
OG0001249	Syah.g_00849	Prbl.g_01195
OG0001250	Syah.g_02090	Prbl.g_01546
OG0001252	Syah.g_02041	Prbl.g_00936
OG0001253	Syah.g_01849	Prbl.g_01686
OG0001254	Syah.g_01438	Prbl.g_02203
OG0001255	Syah.g_00919	Prbl.g_00036
OG0001258	Syah.g_02379	Prbl.g_00400
OG0001259	Syah.g_02264	Prbl.g_00345
OG0001260	Syah.g_02286	Prbl.g_00315
OG0001262	Syah.g_00314	Prbl.g_01999
OG0001263	Syah.g_00020	Prbl.g_00826
OG0001265	Syah.g_00009	Prbl.g_01324
OG0001266	Syah.g_00590	Prbl.g_00099
OG0001267	Syah.g_00624	Prbl.g_01453
OG0001268	Syah.g_00864	Prbl.g_01207
OG0001269	Syah.g_00916	Prbl.g_01564
OG0001270	Syah.g_02238	Prbl.g_00654
OG0001271	Syah.g_01218	Prbl.g_01343
OG0001272	Syah.g_01003	Prbl.g_00517
OG0001273	Syah.g_01940	Prbl.g_01634
OG0001274	Syah.g_00537	Prbl.g_01263
OG0001275	Syah.g_01669	Prbl.g_02518
OG0001276	Syah.g_01685	Prbl.g_02535
OG0001277	Syah.g_00404	Prbl.g_02152
OG0001278	Syah.g_01390	Prbl.g_02592
OG0001279	Syah.g_01323	Prbl.g_00156
OG0001280	Syah.g_02197	Prbl.g_01719
OG0001281	Syah.g_02207	Prbl.g_01728
OG0001283	Syah.g_00395	Prbl.g_02143
OG0001286	Syah.g_00790	Prbl.g_01132
OG0001288	Syah.g_00266	Prbl.g_02059
OG0001291	Syah.g_00032	Prbl.g_00816
OG0001292	Syah.g_00671	Prbl.g_01512
OG0001293	Syah.g_00650	Prbl.g_01489
OG0001294	Syah.g_01507	Prbl.g_01393
OG0001295	Syah.g_01076	Prbl.g_00748
OG0001297	Syah.g_01034	Prbl.g_00793
OG0001298	Syah.g_01128	Prbl.g_01791
OG0001300	Syah.g_02005	Prbl.g_01873
OG0001301	Syah.g_02018	Prbl.g_00022
OG0001302	Syah.g_01901	Prbl.g_01930
OG0001303	Syah.g_01580	Prbl.g_02437
OG0001307	Syah.g_00724	Prbl.g_00723
OG0001309	Syah.g_01040	Prbl.g_00787
OG0001310	Syah.g_02402	Prbl.g_00377
OG0001311	Syah.g_01687	Prbl.g_02537
OG0001312	Syah.g_01590	Prbl.g_02448
OG0001313	Syah.g_00564	Prbl.g_01354, Prbl.g_01355
OG0001316	Syah.g_00039	Prbl.g_00809
OG0001319	Syah.g_00635	Prbl.g_01463
OG0001321	Syah.g_02216	Prbl.g_00633
OG0001322	Syah.g_02215	Prbl.g_00632
OG0001323	Syah.g_01043	Prbl.g_00784
OG0001324	Syah.g_02006	Prbl.g_01874
OG0001326	Syah.g_00443	Prbl.g_02168
OG0001328	Syah.g_01822	Prbl.g_02390
OG0001329	Syah.g_01906	Prbl.g_01079
OG0001330	Syah.g_02190	Prbl.g_01712
OG0001332	Syah.g_02308	Prbl.g_00466
OG0001333	Syah.g_02260	Prbl.g_00349
OG0001334	Syah.g_00818	Prbl.g_01179
OG0001335	Syah.g_00819	Prbl.g_01180
OG0001336	Syah.g_00394	Prbl.g_02142
OG0001337	Syah.g_00815, Syah.g_00837	Prbl.g_01189
OG0001340	Syah.g_00838	Prbl.g_01190
OG0001341	Syah.g_02011	Prbl.g_02285
OG0001344	Syah.g_02153	Prbl.g_02089
OG0001347	Syah.g_00284	Prbl.g_01002
OG0001348	Syah.g_02073	Prbl.g_01243
OG0001352	Syah.g_01058	Prbl.g_00027
OG0001353	Syah.g_02079	Prbl.g_01537
OG0001354	Syah.g_01641	Prbl.g_02494
OG0001355	Syah.g_01077	Prbl.g_02379
OG0001358	Syah.g_01963	Prbl.g_01615
OG0001360	Syah.g_02122	Prbl.g_01104
OG0001361	Syah.g_02127	Prbl.g_00182
OG0001362	Syah.g_01275	Prbl.g_00220
OG0001363	Syah.g_01273	Prbl.g_00218
OG0001370	Syah.g_00429, Syah.g_01732	Prbl.g_02288
OG0001372	Syah.g_01055	Prbl.g_01943
OG0001373	Syah.g_00444	Prbl.g_02169
OG0001374	Syah.g_00436	Prbl.g_02161
OG0001376	Syah.g_00483	Prbl.g_02216
OG0001377	Syah.g_00484	Prbl.g_02217
OG0001378	Syah.g_02239	Prbl.g_00661
OG0001379	Syah.g_02192	Prbl.g_01714
OG0001381	Syah.g_00717	Prbl.g_02577
OG0001382	Syah.g_00258	Prbl.g_02571
OG0001385	Syah.g_00447	Prbl.g_02172
OG0001386	Syah.g_00446	Prbl.g_02171
OG0001387	Syah.g_00445	Prbl.g_02170
OG0001388	Syah.g_00442	Prbl.g_02167
OG0001389	Syah.g_00441	Prbl.g_02166
OG0001390	Syah.g_00440	Prbl.g_02165
OG0001391	Syah.g_00439	Prbl.g_02164
OG0001392	Syah.g_00438	Prbl.g_02163
OG0001393	Syah.g_00437	Prbl.g_02162
OG0001394	Syah.g_01810	Prbl.g_02366
OG0001395	Syah.g_01705	Prbl.g_02548
OG0001396	Syah.g_00149, Syah.g_00286	Prbl.g_02050
OG0001397	Syah.g_01274	Prbl.g_00219
OG0001398	Syah.g_01563	Prbl.g_01692
OG0001400	Syah.g_00045	Prbl.g_00307
OG0001401	Syah.g_02084	Prbl.g_01541
OG0001402	Syah.g_01958	Prbl.g_01620
OG0001403	Syah.g_00341	Prbl.g_01976
OG0001405	Syah.g_00821	Prbl.g_01182
OG0001406	Syah.g_00482	Prbl.g_02215
OG0001410	Syah.g_00725	Prbl.g_00724
OG0001412	Syah.g_00151	Prbl.g_02052
OG0001414	Syah.g_00718	Prbl.g_01918
OG0001416	Syah.g_02204	Prbl.g_01725
OG0001423	Syah.g_00965	Prbl.g_02629, Prbl.g_00738
OG0001425	Syah.g_00486	Prbl.g_02222
OG0001434	Syah.g_01805	Prbl.g_02362
OG0001435	Syah.g_01525	Prbl.g_02411
OG0001436	Syah.g_00168	Prbl.g_00873
OG0001436	Syah.g_00169	Prbl.g_00872
OG0001438	Syah.g_00102	Prbl.g_01438
OG0001442	Syah.g_01795	Prbl.g_02358
OG0001443	Syah.g_00478	Prbl.g_00408
OG0001444	Syah.g_02519	Prbl.g_00574
OG0001446	Syah.g_01731	Prbl.g_01075
OG0001449	Syah.g_00679	Prbl.g_01940
OG0001461	Syah.g_00711	Prbl.g_00620
OG0001462	Syah.g_00335	Prbl.g_01983
OG0001470	Syah.g_02242	Prbl.g_02028
OG0001475	Syah.g_02244	Prbl.g_02030
OG0001476	Syah.g_02145	Prbl.g_02095
OG0001477	Syah.g_02015	Prbl.g_00017
OG0001479	Syah.g_00862	Prbl.g_01205
OG0001481	Syah.g_01703	Prbl.g_00627
OG0001484	Syah.g_00435	Prbl.g_02573
OG0001487	Syah.g_01245	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713
OG0001488	Syah.g_02136	Prbl.g_02106
OG0001489	Syah.g_00801	Prbl.g_01143
OG0001495	Syah.g_00735	Prbl.g_00950
OG0001496	Syah.g_02013	Prbl.g_00013
OG0001497	Syah.g_02014	Prbl.g_00016
OG0001498	Syah.g_00889	Prbl.g_02675
OG0001508	Syah.g_02241	Prbl.g_02027
OG0001509	Syah.g_00282	Prbl.g_02046
OG0001509	Syah.g_00148	Prbl.g_02048, Prbl.g_01299
OG0001510	Syah.g_00256	Prbl.g_02635
OG0001511	Syah.g_02546	Prbl.g_00544
OG0001512	Syah.g_00910	Prbl.g_00195
OG0001514	Syah.g_02012	Prbl.g_00012
OG0001515	Syah.g_02001	Prbl.g_01865
OG0001516	Syah.g_01498	Prbl.g_01402
OG0001517	Syah.g_00859	Prbl.g_01202
OG0001518	Syah.g_00488	Prbl.g_02223
OG0001519	Syah.g_00476	Prbl.g_02212
OG0001527	Syah.g_01107	Prbl.g_01898
OG0001528	Syah.g_02243	Prbl.g_02024
OG0001529	Syah.g_00328	Prbl.g_01989
OG0001530	Syah.g_02544	Prbl.g_00546
OG0001531	Syah.g_00911	Prbl.g_00194
OG0001532	Syah.g_01420	Prbl.g_01117
OG0001533	Syah.g_01174	Prbl.g_00662
OG0001534	Syah.g_01699	Prbl.g_02545
OG0001535	Syah.g_01683	Prbl.g_02533
OG0001536	Syah.g_01617	Prbl.g_02474
OG0001537	Syah.g_01815	Prbl.g_02374
OG0001538	Syah.g_01774	Prbl.g_02330
OG0001539	Syah.g_01521	Prbl.g_01587
OG0001540	Syah.g_00022	Prbl.g_00824
OG0001541	Syah.g_00621	Prbl.g_00267
OG0001542	Syah.g_00612	Prbl.g_00073
OG0001543	Syah.g_00568	Prbl.g_01241
OG0001544	Syah.g_00477	Prbl.g_02213
OG0001545	Syah.g_00405	Prbl.g_02153
OG0001558	Syah.g_00562	Prbl.g_01960
OG0001559	Syah.g_02543	Prbl.g_00547
OG0001560	Syah.g_02531	Prbl.g_00560
OG0001561	Syah.g_01689	Prbl.g_02539
OG0001562	Syah.g_01675	Prbl.g_02525
OG0001563	Syah.g_00784	Prbl.g_00999
OG0001572	Syah.g_01333	Prbl.g_01025
OG0001574	Syah.g_01105	Prbl.g_01896
OG0001575	Syah.g_01110	Prbl.g_01901
OG0001576	Syah.g_01172	Prbl.g_01737
OG0001577	Syah.g_02162	Prbl.g_02080
OG0001579	Syah.g_00824, Syah.g_00828	Prbl.g_01186
OG0001580	Syah.g_00523, Syah.g_00522	Prbl.g_02250
OG0001588	Syah.g_00177	Prbl.g_00865
OG0001589	Syah.g_02269	Prbl.g_00341
OG0001591	Syah.g_01509	Prbl.g_01591
OG0001592	Syah.g_00521	Prbl.g_02249
OG0001614	Syah.g_00242	Prbl.g_01293
OG0001615	Syah.g_02103	Prbl.g_02646
OG0001616	Syah.g_01430	Prbl.g_01380
OG0001617	Syah.g_02008	Prbl.g_00728
OG0001618	Syah.g_01717	Prbl.g_02557
OG0001619	Syah.g_01607	Prbl.g_02464
OG0001620	Syah.g_00871	Prbl.g_01215
OG0001621	Syah.g_00662	Prbl.g_01500
OG0001622	Syah.g_00396	Prbl.g_02144
OG0001634	Syah.g_01504	Prbl.g_01396
OG0001635	Syah.g_00270	Prbl.g_01814
OG0001636	Syah.g_00336	Prbl.g_01982
OG0001637	Syah.g_02280	Prbl.g_00325
OG0001638	Syah.g_02399	Prbl.g_00379
OG0001639	Syah.g_02312	Prbl.g_00455
OG0001640	Syah.g_02060	Prbl.g_00940
OG0001641	Syah.g_01660	Prbl.g_02507
OG0001643	Syah.g_01930	Prbl.g_01644
OG0001652	Syah.g_00560	Prbl.g_01958
OG0001653	Syah.g_02522	Prbl.g_00571
OG0001654	Syah.g_02310	Prbl.g_00457
OG0001655	Syah.g_02446	Prbl.g_00136, Prbl.g_00680
OG0001656	Syah.g_00827	Prbl.g_01185
OG0001657	Syah.g_00063	Prbl.g_00292
OG0001658	Syah.g_00513	Prbl.g_02240
OG0001671	Syah.g_00550	Prbl.g_01248
OG0001672	Syah.g_02497, Syah.g_02496	Prbl.g_00594
OG0001673	Syah.g_00903	Prbl.g_01921
OG0001674	Syah.g_01308	Prbl.g_00321
OG0001674	Syah.g_01309	Prbl.g_00320
OG0001675	Syah.g_01673	Prbl.g_02522, Prbl.g_02524
OG0001676	Syah.g_00826	Prbl.g_01188
OG0001677	Syah.g_00811	Prbl.g_01176
OG0001680	Syah.g_02139	Prbl.g_01485
OG0001691	Syah.g_01965	Prbl.g_02422
OG0001692	Syah.g_01297	Prbl.g_00247
OG0001693	Syah.g_02029	Prbl.g_00682
OG0001694	Syah.g_00622	Prbl.g_01451
OG0001695	Syah.g_00409	Prbl.g_02158
OG0001702	Syah.g_02513	Prbl.g_00581
OG0001703	Syah.g_00988	Prbl.g_00504
OG0001712	Syah.g_01847	Prbl.g_02283
OG0001714	Syah.g_00276	Prbl.g_02038
OG0001715	Syah.g_01877	Prbl.g_01675
OG0001716	Syah.g_02110	Prbl.g_01559
OG0001728	Syah.g_02475	Prbl.g_02029
OG0001729	Syah.g_00914	Prbl.g_00189
OG0001730	Syah.g_00921	Prbl.g_02624
OG0001731	Syah.g_02332	Prbl.g_00442
OG0001734	Syah.g_02111	Prbl.g_01561
OG0001735	Syah.g_01491	Prbl.g_01410
OG0001736	Syah.g_00154	Prbl.g_00887
OG0001737	Syah.g_00108	Prbl.g_01433
OG0001738	Syah.g_00142	Prbl.g_00899
OG0001740	Syah.g_00407	Prbl.g_02155
OG0001747	Syah.g_00044	Prbl.g_00309
OG0001748	Syah.g_00549	Prbl.g_01250
OG0001749	Syah.g_00159	Prbl.g_00882
OG0001750	Syah.g_02520	Prbl.g_00573
OG0001751	Syah.g_00902	Prbl.g_01920
OG0001752	Syah.g_02289	Prbl.g_02621
OG0001754	Syah.g_02282	Prbl.g_00322
OG0001755	Syah.g_01039	Prbl.g_00788
OG0001759	Syah.g_01167	Prbl.g_01518
OG0001761	Syah.g_01971	Prbl.g_01826
OG0001762	Syah.g_01666	Prbl.g_02515
OG0001763	Syah.g_01653	Prbl.g_02502
OG0001764	Syah.g_01571	Prbl.g_02428
OG0001766	Syah.g_00119	Prbl.g_01423
OG0001767	Syah.g_00167	Prbl.g_00874
OG0001783	Syah.g_00247	Prbl.g_01288
OG0001784	Syah.g_02515	Prbl.g_00578
OG0001785	Syah.g_02281	Prbl.g_00323
OG0001786	Syah.g_02350	Prbl.g_00426
OG0001787	Syah.g_01063	Prbl.g_00767
OG0001788	Syah.g_01066	Prbl.g_00764
OG0001789	Syah.g_02198	Prbl.g_01721
OG0001790	Syah.g_02171	Prbl.g_02073
OG0001791	Syah.g_02143	Prbl.g_02097
OG0001792	Syah.g_01398	Prbl.g_02581
OG0001794	Syah.g_01696	Prbl.g_02604
OG0001795	Syah.g_01461	Prbl.g_00047
OG0001796	Syah.g_01677	Prbl.g_02527
OG0001797	Syah.g_01598	Prbl.g_02457
OG0001798	Syah.g_01956	Prbl.g_01622
OG0001799	Syah.g_01919	Prbl.g_01661
OG0001800	Syah.g_01322	Prbl.g_00159
OG0001801	Syah.g_01314	Prbl.g_00256
OG0001803	Syah.g_02226	Prbl.g_00646
OG0001804	Syah.g_00890	Prbl.g_02676
OG0001805	Syah.g_00667	Prbl.g_01507
OG0001806	Syah.g_00634	Prbl.g_01462
OG0001807	Syah.g_00170	Prbl.g_00871
OG0001808	Syah.g_00180	Prbl.g_00860
OG0001809	Syah.g_00035	Prbl.g_00813
OG0001810	Syah.g_00037	Prbl.g_00811
OG0001811	Syah.g_00615	Prbl.g_00070
OG0001812	Syah.g_00520	Prbl.g_02248
OG0001813	Syah.g_00467	Prbl.g_02193
OG0001814	Syah.g_00387	Prbl.g_02135
OG0001815	Syah.g_00378	Prbl.g_02126
OG0001835	Syah.g_01363	Prbl.g_00020
OG0001837	Syah.g_00555	Prbl.g_01249
OG0001838	Syah.g_00365	Prbl.g_02113
OG0001839	Syah.g_00339	Prbl.g_01978
OG0001840	Syah.g_00317	Prbl.g_01995
OG0001841	Syah.g_00309	Prbl.g_02003
OG0001842	Syah.g_02303	Prbl.g_01232
OG0001843	Syah.g_00241	Prbl.g_01294
OG0001844	Syah.g_00240	Prbl.g_01295
OG0001845	Syah.g_00239	Prbl.g_01301
OG0001847	Syah.g_00010	Prbl.g_01323
OG0001848	Syah.g_00006	Prbl.g_01327
OG0001849	Syah.g_02507	Prbl.g_00586
OG0001850	Syah.g_02498	Prbl.g_00593
OG0001851	Syah.g_02492	Prbl.g_00598
OG0001852	Syah.g_02491	Prbl.g_00599
OG0001853	Syah.g_02485	Prbl.g_00606
OG0001854	Syah.g_00907	Prbl.g_01924
OG0001856	Syah.g_02361	Prbl.g_00421
OG0001857	Syah.g_02358	Prbl.g_00424
OG0001858	Syah.g_02326	Prbl.g_00445
OG0001859	Syah.g_00977	Prbl.g_00493
OG0001860	Syah.g_00990	Prbl.g_00505
OG0001861	Syah.g_01004	Prbl.g_00518
OG0001862	Syah.g_01015	Prbl.g_00530
OG0001863	Syah.g_01020	Prbl.g_00535
OG0001864	Syah.g_01072	Prbl.g_00753
OG0001865	Syah.g_01140	Prbl.g_01778
OG0001866	Syah.g_01164	Prbl.g_01753
OG0001867	Syah.g_01973	Prbl.g_01743
OG0001868	Syah.g_02203	Prbl.g_01724
OG0001869	Syah.g_02163	Prbl.g_02079
OG0001870	Syah.g_02155	Prbl.g_02087
OG0001871	Syah.g_02149	Prbl.g_02092
OG0001872	Syah.g_01394	Prbl.g_02588
OG0001873	Syah.g_01429	Prbl.g_01381
OG0001874	Syah.g_01432	Prbl.g_01105
OG0001877	Syah.g_02002	Prbl.g_01866
OG0001878	Syah.g_01670	Prbl.g_02519
OG0001879	Syah.g_01664	Prbl.g_02511
OG0001880	Syah.g_01626	Prbl.g_02481
OG0001881	Syah.g_01625	Prbl.g_02480
OG0001882	Syah.g_01601	Prbl.g_02460
OG0001883	Syah.g_01597	Prbl.g_02455
OG0001884	Syah.g_01588	Prbl.g_02446
OG0001885	Syah.g_01576	Prbl.g_02433
OG0001886	Syah.g_01572	Prbl.g_02429
OG0001887	Syah.g_01823	Prbl.g_02391
OG0001888	Syah.g_01803	Prbl.g_02349
OG0001889	Syah.g_01763	Prbl.g_02321
OG0001890	Syah.g_02097	Prbl.g_01553
OG0001891	Syah.g_02101	Prbl.g_01557
OG0001892	Syah.g_02115	Prbl.g_01570
OG0001893	Syah.g_01955	Prbl.g_01623
OG0001894	Syah.g_01936	Prbl.g_01638
OG0001895	Syah.g_01318	Prbl.g_00162
OG0001896	Syah.g_02230	Prbl.g_00664
OG0001897	Syah.g_00868	Prbl.g_01209
OG0001898	Syah.g_00848	Prbl.g_01193
OG0001899	Syah.g_00774	Prbl.g_00989
OG0001900	Syah.g_00649	Prbl.g_01488
OG0001901	Syah.g_00648	Prbl.g_01487
OG0001902	Syah.g_00093	Prbl.g_01446
OG0001903	Syah.g_00103	Prbl.g_01437
OG0001904	Syah.g_00172	Prbl.g_00868
OG0001905	Syah.g_00182	Prbl.g_00858
OG0001906	Syah.g_00024	Prbl.g_00823
OG0001907	Syah.g_00043	Prbl.g_00311
OG0001908	Syah.g_00619	Prbl.g_00266
OG0001909	Syah.g_00608	Prbl.g_00078
OG0001910	Syah.g_00545	Prbl.g_01254
OG0001911	Syah.g_01199, Syah.g_01196	Prbl.g_01020
OG0001912	Syah.g_00495	Prbl.g_02229
OG0001913	Syah.g_00493	Prbl.g_02227
OG0001914	Syah.g_01442	Prbl.g_02199
OG0001929	Syah.g_00302	Prbl.g_02010
OG0001930	Syah.g_02304	Prbl.g_01231
OG0001931	Syah.g_02305	Prbl.g_01230
OG0001932	Syah.g_00243	Prbl.g_01292
OG0001933	Syah.g_02540	Prbl.g_00549
OG0001934	Syah.g_02527	Prbl.g_00564
OG0001935	Syah.g_02489	Prbl.g_00601
OG0001936	Syah.g_01889	Prbl.g_01944
OG0001937	Syah.g_02340	Prbl.g_00434
OG0001938	Syah.g_00992	Prbl.g_00507
OG0001939	Syah.g_01998	Prbl.g_02648
OG0001940	Syah.g_01127	Prbl.g_01792
OG0001941	Syah.g_02208	Prbl.g_01729
OG0001943	Syah.g_01844	Prbl.g_02098
OG0001944	Syah.g_01560	Prbl.g_01070
OG0001946	Syah.g_02003	Prbl.g_01871
OG0001948	Syah.g_01655	Prbl.g_02504
OG0001949	Syah.g_01635	Prbl.g_02490
OG0001950	Syah.g_01633	Prbl.g_02488
OG0001951	Syah.g_01624	Prbl.g_02479
OG0001952	Syah.g_01600	Prbl.g_02459
OG0001953	Syah.g_01599	Prbl.g_02458
OG0001957	Syah.g_01950	Prbl.g_01628
OG0001958	Syah.g_01493	Prbl.g_01407
OG0001960	Syah.g_01235	Prbl.g_00721
OG0001961	Syah.g_01216	Prbl.g_01345
OG0001964	Syah.g_00704	Prbl.g_01052
OG0001965	Syah.g_01902	Prbl.g_01501
OG0001966	Syah.g_00654	Prbl.g_01493
OG0001967	Syah.g_00652	Prbl.g_01491
OG0001968	Syah.g_00651	Prbl.g_01490
OG0001969	Syah.g_00125	Prbl.g_01418
OG0001970	Syah.g_00026	Prbl.g_00821
OG0001971	Syah.g_00610	Prbl.g_00076
OG0001972	Syah.g_00533	Prbl.g_01267
OG0001974	Syah.g_00515	Prbl.g_02242
OG0001975	Syah.g_01441	Prbl.g_02200
OG0001976	Syah.g_01443	Prbl.g_02198
OG0001995	Syah.g_01988	Prbl.g_00757
OG0001997	Syah.g_02518	Prbl.g_00575
OG0002000	Syah.g_01041	Prbl.g_00786
OG0002001	Syah.g_01201	Prbl.g_01069, Prbl.g_00176
OG0002007	Syah.g_02062	Prbl.g_00944
OG0002008	Syah.g_01668	Prbl.g_02517
OG0002009	Syah.g_01813	Prbl.g_02371
OG0002010	Syah.g_01261	Prbl.g_00697
OG0002011	Syah.g_00896	Prbl.g_00683
OG0002012	Syah.g_01562	Prbl.g_00630, Prbl.g_01160
OG0002013	Syah.g_00886	Prbl.g_00895
OG0002014	Syah.g_00158	Prbl.g_00883
OG0002015	Syah.g_00163	Prbl.g_00879
OG0002016	Syah.g_00551	Prbl.g_01247
OG0002017	Syah.g_00458	Prbl.g_02184
OG0002018	Syah.g_00408	Prbl.g_02156
OG0002035	Syah.g_01307, Syah.g_01306	Prbl.g_00002
OG0002037	Syah.g_00994, Syah.g_00995	Prbl.g_00509
OG0002038	Syah.g_02148	Prbl.g_02094
OG0002039	Syah.g_02135	Prbl.g_02107
OG0002040	Syah.g_02134	Prbl.g_00177
OG0002041	Syah.g_01651	Prbl.g_02500
OG0002042	Syah.g_01629	Prbl.g_02484
OG0002043	Syah.g_01581	Prbl.g_02439
OG0002044	Syah.g_02077	Prbl.g_01536
OG0002045	Syah.g_01213	Prbl.g_01347
OG0002047	Syah.g_00885	Prbl.g_02672
OG0002050	Syah.g_00643	Prbl.g_01471
OG0002053	Syah.g_00474	Prbl.g_02205
OG0002092	Syah.g_02152, Syah.g_02320, Syah.g_02321	Prbl.g_02369, Prbl.g_00425
OG0002114	Syah.g_01310	Prbl.g_00329
OG0002115	Syah.g_02375	Prbl.g_00402
OG0002117	Syah.g_02142	Prbl.g_02101
OG0002118	Syah.g_01403	Prbl.g_01371
OG0002119	Syah.g_00569	Prbl.g_01107
OG0002120	Syah.g_01543	Prbl.g_01708
OG0002121	Syah.g_01460	Prbl.g_01532
OG0002124	Syah.g_02108	Prbl.g_01558
OG0002126	Syah.g_00160	Prbl.g_00881
OG0002127	Syah.g_00042	Prbl.g_00308
OG0002128	Syah.g_01440	Prbl.g_02201
