Orthogroup	Syah	Prai
OG0001180	Syah.g_00792	Prai.g_01788
OG0001181	Syah.g_00796	Prai.g_01792
OG0001182	Syah.g_00805	Prai.g_01799
OG0001183	Syah.g_00810	Prai.g_01803
OG0001184	Syah.g_00192	Prai.g_01819
OG0001185	Syah.g_00244	Prai.g_01833
OG0001186	Syah.g_00294	Prai.g_01856
OG0001187	Syah.g_00289	Prai.g_01862
OG0001188	Syah.g_00299	Prai.g_01864
OG0001189	Syah.g_00316	Prai.g_01881
OG0001190	Syah.g_00512	Prai.g_01885
OG0001191	Syah.g_00491	Prai.g_01895
OG0001192	Syah.g_00485	Prai.g_01899
OG0001193	Syah.g_00456	Prai.g_01909
OG0001194	Syah.g_00454	Prai.g_01910
OG0001195	Syah.g_00453	Prai.g_01911
OG0001196	Syah.g_00390	Prai.g_01924
OG0001197	Syah.g_00388	Prai.g_01925
OG0001198	Syah.g_00376	Prai.g_01933
OG0001199	Syah.g_02488	Prai.g_00074
OG0001200	Syah.g_02490	Prai.g_00076
OG0001201	Syah.g_02538	Prai.g_00108
OG0001202	Syah.g_00594	Prai.g_00210
OG0001203	Syah.g_00909	Prai.g_00249
OG0001204	Syah.g_00676	Prai.g_00256
OG0001205	Syah.g_02222	Prai.g_00476
OG0001206	Syah.g_01208	Prai.g_00493
OG0001207	Syah.g_00987	Prai.g_00507
OG0001208	Syah.g_00999	Prai.g_00512
OG0001209	Syah.g_01067	Prai.g_00563
OG0001210	Syah.g_01074	Prai.g_00568
OG0001211	Syah.g_01092	Prai.g_00578
OG0001212	Syah.g_01150	Prai.g_00624
OG0001213	Syah.g_01946	Prai.g_00658
OG0001214	Syah.g_01933	Prai.g_00666
OG0001215	Syah.g_01996	Prai.g_00719
OG0001216	Syah.g_01727	Prai.g_00750
OG0001217	Syah.g_01869	Prai.g_00894
OG0001218	Syah.g_01244	Prai.g_00887
OG0001219	Syah.g_01578	Prai.g_00858
OG0001220	Syah.g_02113	Prai.g_00795
OG0001221	Syah.g_01816	Prai.g_01035
OG0001223	Syah.g_01654	Prai.g_00971
OG0001224	Syah.g_02034	Prai.g_00922
OG0001225	Syah.g_02032	Prai.g_00920
OG0001226	Syah.g_01887	Prai.g_01083
OG0001227	Syah.g_00472	Prai.g_01101
OG0001228	Syah.g_02228	Prai.g_01218
OG0001229	Syah.g_02009	Prai.g_01368
OG0001230	Syah.g_01302	Prai.g_01455
OG0001231	Syah.g_00356	Prai.g_01560
OG0001232	Syah.g_02422	Prai.g_01661
OG0001233	Syah.g_02266	Prai.g_01681
OG0001234	Syah.g_00706	Prai.g_01716
OG0001236	Syah.g_00189	Prai.g_01816
OG0001237	Syah.g_00201	Prai.g_01820
OG0001238	Syah.g_00490	Prai.g_01896
OG0001240	Syah.g_02523	Prai.g_00093
OG0001241	Syah.g_02532	Prai.g_00101
OG0001242	Syah.g_00011	Prai.g_00119
OG0001243	Syah.g_00017	Prai.g_00125
OG0001244	Syah.g_00049	Prai.g_00141
OG0001245	Syah.g_01848	Prai.g_00392
OG0001246	Syah.g_01025	Prai.g_00534
OG0001247	Syah.g_01741	Prai.g_00712
OG0001248	Syah.g_01744	Prai.g_00714
OG0001249	Syah.g_00849	Prai.g_00869
OG0001250	Syah.g_02090	Prai.g_00806
OG0001252	Syah.g_02041	Prai.g_00927
OG0001253	Syah.g_01849	Prai.g_01102
OG0001254	Syah.g_01438	Prai.g_01145
OG0001255	Syah.g_00919	Prai.g_01156
OG0001256	Syah.g_02369	Prai.g_01553
OG0001257	Syah.g_01237	Prai.g_01559
OG0001258	Syah.g_02379	Prai.g_01635
OG0001259	Syah.g_02264	Prai.g_01679
OG0001260	Syah.g_02286	Prai.g_01695
OG0001262	Syah.g_00314	Prai.g_01879
OG0001263	Syah.g_00020	Prai.g_00128
OG0001265	Syah.g_00009	Prai.g_00118
OG0001266	Syah.g_00590	Prai.g_00214
OG0001267	Syah.g_00624	Prai.g_00293
OG0001268	Syah.g_00864	Prai.g_00352
OG0001269	Syah.g_00916	Prai.g_00372
OG0001270	Syah.g_02238	Prai.g_00465
OG0001271	Syah.g_01218	Prai.g_00502
OG0001272	Syah.g_01003	Prai.g_00516
OG0001273	Syah.g_01940	Prai.g_00660
OG0001275	Syah.g_01669	Prai.g_00961
OG0001276	Syah.g_01685	Prai.g_00942
OG0001277	Syah.g_00404	Prai.g_01090
OG0001278	Syah.g_01390	Prai.g_01223
OG0001279	Syah.g_01323	Prai.g_01583
OG0001280	Syah.g_02197	Prai.g_01334
OG0001281	Syah.g_02207	Prai.g_01340
OG0001282	Syah.g_00985	Prai.g_01371
OG0001284	Syah.g_02348	Prai.g_01532
OG0001286	Syah.g_00790	Prai.g_01786
OG0001287	Syah.g_00252	Prai.g_01840
OG0001288	Syah.g_00266	Prai.g_01849
OG0001289	Syah.g_02508	Prai.g_00087
OG0001291	Syah.g_00032	Prai.g_00135
OG0001292	Syah.g_00671	Prai.g_00261
OG0001293	Syah.g_00650	Prai.g_00274
OG0001294	Syah.g_01507	Prai.g_00389
OG0001295	Syah.g_01076	Prai.g_00498
OG0001296	Syah.g_01030	Prai.g_00539
OG0001298	Syah.g_01128	Prai.g_00605
OG0001299	Syah.g_01501	Prai.g_00695
OG0001300	Syah.g_02005	Prai.g_00722
OG0001301	Syah.g_02018	Prai.g_00725
OG0001302	Syah.g_01901	Prai.g_00860
OG0001304	Syah.g_01698	Prai.g_00933
OG0001305	Syah.g_02024	Prai.g_00914
OG0001306	Syah.g_02179	Prai.g_01158
OG0001307	Syah.g_00724	Prai.g_01354
OG0001309	Syah.g_01040	Prai.g_01557
OG0001310	Syah.g_02402	Prai.g_01650
OG0001312	Syah.g_01590	Prai.g_01008
OG0001314	Syah.g_02117	Prai.g_00439
OG0001315	Syah.g_00808	Prai.g_00061
OG0001316	Syah.g_00039	Prai.g_00140
OG0001317	Syah.g_00905	Prai.g_00245
OG0001318	Syah.g_00658	Prai.g_00269
OG0001321	Syah.g_02216	Prai.g_00482
OG0001322	Syah.g_02215	Prai.g_00483
OG0001323	Syah.g_01043	Prai.g_00548
OG0001324	Syah.g_02006	Prai.g_00723
OG0001325	Syah.g_01723	Prai.g_00753
OG0001327	Syah.g_01519	Prai.g_01075
OG0001328	Syah.g_01822	Prai.g_01100
OG0001330	Syah.g_02190	Prai.g_01309
OG0001332	Syah.g_02308	Prai.g_01504
OG0001333	Syah.g_02260	Prai.g_01675
OG0001334	Syah.g_00818	Prai.g_01806
OG0001335	Syah.g_00819	Prai.g_01807
OG0001336	Syah.g_00394	Prai.g_01921
OG0001340	Syah.g_00838	Prai.g_00341
OG0001341	Syah.g_02011	Prai.g_00897
OG0001343	Syah.g_00450	Prai.g_01062
OG0001344	Syah.g_02153	Prai.g_01175
OG0001345	Syah.g_02124	Prai.g_01190
OG0001346	Syah.g_02200	Prai.g_01336
OG0001348	Syah.g_02073	Prai.g_01587
OG0001349	Syah.g_02427	Prai.g_01407
OG0001352	Syah.g_01058	Prai.g_00709
OG0001353	Syah.g_02079	Prai.g_00815
OG0001355	Syah.g_01077	Prai.g_01272
OG0001358	Syah.g_01963	Prai.g_00649
OG0001359	Syah.g_00451	Prai.g_01061
OG0001360	Syah.g_02122	Prai.g_01103
OG0001361	Syah.g_02127	Prai.g_01187
OG0001362	Syah.g_01275	Prai.g_01477
OG0001363	Syah.g_01273	Prai.g_01479
OG0001364	Syah.g_00174	Prai.g_01809
OG0001372	Syah.g_01055	Prai.g_00909
OG0001375	Syah.g_00449	Prai.g_01063
OG0001376	Syah.g_00483	Prai.g_01069
OG0001377	Syah.g_00484	Prai.g_01070
OG0001378	Syah.g_02239	Prai.g_01112
OG0001381	Syah.g_00717	Prai.g_01364
OG0001382	Syah.g_00258	Prai.g_01575
OG0001394	Syah.g_01810	Prai.g_01031
OG0001395	Syah.g_01705	Prai.g_00931
OG0001397	Syah.g_01274	Prai.g_01478
OG0001398	Syah.g_01563	Prai.g_01601
OG0001403	Syah.g_00341	Prai.g_00030
OG0001404	Syah.g_02482	Prai.g_00068
OG0001405	Syah.g_00821	Prai.g_00339
OG0001406	Syah.g_00482	Prai.g_01068
OG0001407	Syah.g_01059	Prai.g_01081
OG0001408	Syah.g_01378	Prai.g_01086
OG0001410	Syah.g_00725	Prai.g_01355
OG0001413	Syah.g_01894	Prai.g_01547
OG0001414	Syah.g_00718	Prai.g_00240
OG0001416	Syah.g_02204	Prai.g_00490
OG0001417	Syah.g_01640	Prai.g_00500
OG0001419	Syah.g_01060	Prai.g_01082
OG0001420	Syah.g_01053	Prai.g_01122
OG0001421	Syah.g_01851	Prai.g_01554
OG0001428	Syah.g_00081	Prai.g_00183
OG0001430	Syah.g_00518	Prai.g_01271
OG0001432	Syah.g_01348	Prai.g_01545
OG0001438	Syah.g_00102	Prai.g_00306
OG0001439	Syah.g_00128	Prai.g_00320
OG0001443	Syah.g_00478	Prai.g_01602
OG0001446	Syah.g_01731	Prai.g_00079
OG0001447	Syah.g_00018	Prai.g_00126
OG0001448	Syah.g_01540	Prai.g_00380
OG0001449	Syah.g_00679	Prai.g_00413
OG0001452	Syah.g_00663	Prai.g_01058
OG0001454	Syah.g_01888	Prai.g_01096
OG0001459	Syah.g_01456	Prai.g_01552
OG0001462	Syah.g_00335	Prai.g_00034
OG0001465	Syah.g_01737	Prai.g_00731
OG0001468	Syah.g_01899	Prai.g_01073
OG0001471	Syah.g_00123	Prai.g_01548
OG0001473	Syah.g_01903	Prai.g_01857
OG0001474	Syah.g_00865	Prai.g_00353
OG0001475	Syah.g_02244	Prai.g_00152
OG0001477	Syah.g_02015	Prai.g_01254
OG0001480	Syah.g_02114	Prai.g_00382
OG0001481	Syah.g_01703	Prai.g_00386
OG0001482	Syah.g_01650	Prai.g_00488
OG0001484	Syah.g_00435	Prai.g_00893
OG0001492	Syah.g_01393	Prai.g_01220
OG0001493	Syah.g_01385	Prai.g_01228
OG0001495	Syah.g_00735	Prai.g_01723
OG0001496	Syah.g_02013	Prai.g_01252
OG0001497	Syah.g_02014	Prai.g_01253
OG0001499	Syah.g_01463, Syah.g_01462	Prai.g_00060
OG0001502	Syah.g_02109	Prai.g_00877
OG0001507	Syah.g_02464	Prai.g_01245
OG0001508	Syah.g_02241	Prai.g_01432
OG0001514	Syah.g_02012	Prai.g_01251
OG0001520	Syah.g_01115	Prai.g_00406
OG0001522	Syah.g_02080	Prai.g_00814
OG0001527	Syah.g_01107	Prai.g_00591
OG0001532	Syah.g_01420	Prai.g_01199
OG0001547	Syah.g_01565	Prai.g_00875
OG0001548	Syah.g_01882	Prai.g_00871
OG0001549	Syah.g_02121	Prai.g_00788
OG0001562	Syah.g_01675	Prai.g_00949
OG0001567	Syah.g_01564	Prai.g_00876
OG0001568	Syah.g_01567	Prai.g_00874
OG0001570	Syah.g_01553	Prai.g_01255
OG0001582	Syah.g_02442	Prai.g_00499
OG0001588	Syah.g_00177	Prai.g_00778
OG0001602	Syah.g_01738	Prai.g_00730
OG0001625	Syah.g_00656	Prai.g_00271
OG0001633	Syah.g_01551	Prai.g_01367
OG0001634	Syah.g_01504	Prai.g_01582
OG0001667	Syah.g_02458	Prai.g_01311
OG0001712	Syah.g_01847	Prai.g_00427
OG0002092	Syah.g_02152, Syah.g_02320, Syah.g_02321	Prai.g_01240
OG0002106	Syah.g_00469	Prai.g_00396
OG0002112	Syah.g_00115	Prai.g_00417
OG0002155	Syah.g_00227	Prai.g_00774, Prai.g_01421
OG0002157	Syah.g_00116	Prai.g_00418
OG0002158	Syah.g_00114	Prai.g_00416
OG0002244	Syah.g_02465	Prai.g_01244
OG0002369	Syah.g_00222	Prai.g_00742
OG0002395	Syah.g_00117	Prai.g_01628
OG0002426	Syah.g_00212	Prai.g_01302
OG0002767	Syah.g_01192	Prai.g_00038
