Orthogroup	Syah	Praa
OG0001177	Syah.g_00736	Praa.g_01722
OG0001178	Syah.g_02390	Praa.g_01727
OG0001179	Syah.g_00767	Praa.g_01759
OG0001180	Syah.g_00792	Praa.g_01781
OG0001181	Syah.g_00796	Praa.g_01785
OG0001182	Syah.g_00805	Praa.g_01792
OG0001183	Syah.g_00810	Praa.g_01797
OG0001184	Syah.g_00192	Praa.g_01813
OG0001185	Syah.g_00244	Praa.g_01827
OG0001186	Syah.g_00294	Praa.g_01850
OG0001187	Syah.g_00289	Praa.g_01854
OG0001188	Syah.g_00299	Praa.g_01857
OG0001189	Syah.g_00316	Praa.g_01874
OG0001190	Syah.g_00512	Praa.g_01878
OG0001191	Syah.g_00491	Praa.g_01888
OG0001192	Syah.g_00485	Praa.g_01892
OG0001193	Syah.g_00456	Praa.g_01902
OG0001194	Syah.g_00454	Praa.g_01903
OG0001195	Syah.g_00453	Praa.g_01904
OG0001196	Syah.g_00390	Praa.g_01917
OG0001197	Syah.g_00388	Praa.g_01918
OG0001198	Syah.g_00376	Praa.g_01925
OG0001199	Syah.g_02488	Praa.g_00074
OG0001200	Syah.g_02490	Praa.g_00076
OG0001201	Syah.g_02538	Praa.g_00108
OG0001202	Syah.g_00594	Praa.g_00199
OG0001203	Syah.g_00909	Praa.g_00238
OG0001204	Syah.g_00676	Praa.g_00243
OG0001205	Syah.g_02222	Praa.g_00444
OG0001206	Syah.g_01208	Praa.g_00462
OG0001207	Syah.g_00987	Praa.g_00477
OG0001208	Syah.g_00999	Praa.g_00482
OG0001209	Syah.g_01067	Praa.g_00535
OG0001210	Syah.g_01074	Praa.g_00540
OG0001211	Syah.g_01092	Praa.g_00551
OG0001212	Syah.g_01150	Praa.g_00596
OG0001213	Syah.g_01946	Praa.g_00629
OG0001214	Syah.g_01933	Praa.g_00637
OG0001215	Syah.g_01996	Praa.g_00690
OG0001216	Syah.g_01727	Praa.g_00713
OG0001217	Syah.g_01869	Praa.g_00751
OG0001218	Syah.g_01244	Praa.g_00758
OG0001219	Syah.g_01578	Praa.g_00791
OG0001220	Syah.g_02113	Praa.g_00856
OG0001221	Syah.g_01816	Praa.g_00918
OG0001223	Syah.g_01654	Praa.g_00982
OG0001224	Syah.g_02034	Praa.g_01035
OG0001225	Syah.g_02032	Praa.g_01037
OG0001226	Syah.g_01887	Praa.g_01064
OG0001227	Syah.g_00472	Praa.g_01083
OG0001228	Syah.g_02228	Praa.g_01204
OG0001229	Syah.g_02009	Praa.g_01364
OG0001230	Syah.g_01302	Praa.g_01468
OG0001231	Syah.g_00356	Praa.g_01574
OG0001232	Syah.g_02422	Praa.g_01658
OG0001233	Syah.g_02266	Praa.g_01679
OG0001234	Syah.g_00706	Praa.g_01714
OG0001236	Syah.g_00189	Praa.g_01810
OG0001237	Syah.g_00201	Praa.g_01814
OG0001238	Syah.g_00490	Praa.g_01889
OG0001240	Syah.g_02523	Praa.g_00093
OG0001241	Syah.g_02532	Praa.g_00101
OG0001242	Syah.g_00011	Praa.g_00119
OG0001243	Syah.g_00017	Praa.g_00125
OG0001244	Syah.g_00049	Praa.g_00141
OG0001245	Syah.g_01848	Praa.g_00379
OG0001246	Syah.g_01025	Praa.g_00504
OG0001247	Syah.g_01741	Praa.g_00683
OG0001248	Syah.g_01744	Praa.g_00685
OG0001249	Syah.g_00849	Praa.g_00780
OG0001250	Syah.g_02090	Praa.g_00845
OG0001251	Syah.g_00448	Praa.g_00893
OG0001252	Syah.g_02041	Praa.g_01030
OG0001253	Syah.g_01849	Praa.g_01084
OG0001254	Syah.g_01438	Praa.g_01129
OG0001255	Syah.g_00919	Praa.g_01144
OG0001256	Syah.g_02369	Praa.g_01567
OG0001257	Syah.g_01237	Praa.g_01573
OG0001258	Syah.g_02379	Praa.g_01632
OG0001259	Syah.g_02264	Praa.g_01677
OG0001260	Syah.g_02286	Praa.g_01694
OG0001262	Syah.g_00314	Praa.g_01872
OG0001265	Syah.g_00009	Praa.g_00118
OG0001266	Syah.g_00590	Praa.g_00203
OG0001267	Syah.g_00624	Praa.g_00280
OG0001268	Syah.g_00864	Praa.g_00339
OG0001269	Syah.g_00916	Praa.g_00358
OG0001270	Syah.g_02238	Praa.g_00434
OG0001271	Syah.g_01218	Praa.g_00472
OG0001272	Syah.g_01003	Praa.g_00486
OG0001273	Syah.g_01940	Praa.g_00631
OG0001274	Syah.g_00537	Praa.g_00703
OG0001275	Syah.g_01669	Praa.g_00992
OG0001276	Syah.g_01685	Praa.g_01014
OG0001277	Syah.g_00404	Praa.g_01072
OG0001278	Syah.g_01390	Praa.g_01209
OG0001279	Syah.g_01323	Praa.g_01257
OG0001280	Syah.g_02197	Praa.g_01317
OG0001281	Syah.g_02207	Praa.g_01323
OG0001282	Syah.g_00985	Praa.g_01367
OG0001283	Syah.g_00395	Praa.g_01386
OG0001284	Syah.g_02348	Praa.g_01547
OG0001286	Syah.g_00790	Praa.g_01779
OG0001287	Syah.g_00252	Praa.g_01834
OG0001288	Syah.g_00266	Praa.g_01843
OG0001289	Syah.g_02508	Praa.g_00087
OG0001291	Syah.g_00032	Praa.g_00135
OG0001292	Syah.g_00671	Praa.g_00248
OG0001293	Syah.g_00650	Praa.g_00261
OG0001294	Syah.g_01507	Praa.g_00377
OG0001295	Syah.g_01076	Praa.g_00467
OG0001296	Syah.g_01030	Praa.g_00509
OG0001297	Syah.g_01034	Praa.g_00514
OG0001298	Syah.g_01128	Praa.g_00577
OG0001299	Syah.g_01501	Praa.g_00666
OG0001300	Syah.g_02005	Praa.g_00693
OG0001301	Syah.g_02018	Praa.g_00696
OG0001302	Syah.g_01901	Praa.g_00789
OG0001303	Syah.g_01580	Praa.g_00996
OG0001304	Syah.g_01698	Praa.g_01024
OG0001305	Syah.g_02024	Praa.g_01043
OG0001306	Syah.g_02179	Praa.g_01146
OG0001307	Syah.g_00724	Praa.g_01349
OG0001309	Syah.g_01040	Praa.g_01571
OG0001310	Syah.g_02402	Praa.g_01647
OG0001315	Syah.g_00808	Praa.g_00062
OG0001316	Syah.g_00039	Praa.g_00140
OG0001317	Syah.g_00905	Praa.g_00234
OG0001318	Syah.g_00658	Praa.g_00256
OG0001319	Syah.g_00635	Praa.g_00272
OG0001321	Syah.g_02216	Praa.g_00450
OG0001322	Syah.g_02215	Praa.g_00451
OG0001323	Syah.g_01043	Praa.g_00519
OG0001324	Syah.g_02006	Praa.g_00694
OG0001325	Syah.g_01723	Praa.g_00716
OG0001326	Syah.g_00443	Praa.g_00881
OG0001327	Syah.g_01519	Praa.g_01055
OG0001328	Syah.g_01822	Praa.g_01082
OG0001329	Syah.g_01906	Praa.g_01123
OG0001330	Syah.g_02190	Praa.g_01289
OG0001332	Syah.g_02308	Praa.g_01519
OG0001333	Syah.g_02260	Praa.g_01673
OG0001334	Syah.g_00818	Praa.g_01800
OG0001335	Syah.g_00819	Praa.g_01801
OG0001336	Syah.g_00394	Praa.g_01914
OG0001340	Syah.g_00838	Praa.g_00328
OG0001341	Syah.g_02011	Praa.g_00749
OG0001343	Syah.g_00450	Praa.g_00890
OG0001344	Syah.g_02153	Praa.g_01163
OG0001345	Syah.g_02124	Praa.g_01178
OG0001346	Syah.g_02200	Praa.g_01319
OG0001347	Syah.g_00284	Praa.g_01429
OG0001348	Syah.g_02073	Praa.g_01595
OG0001349	Syah.g_02427	Praa.g_01624, Praa.g_01794
OG0001352	Syah.g_01058	Praa.g_00680
OG0001353	Syah.g_02079	Praa.g_00836
OG0001354	Syah.g_01641	Praa.g_00974
OG0001355	Syah.g_01077	Praa.g_01605
OG0001358	Syah.g_01963	Praa.g_00620
OG0001359	Syah.g_00451	Praa.g_00891
OG0001360	Syah.g_02122	Praa.g_01085
OG0001361	Syah.g_02127	Praa.g_01175
OG0001362	Syah.g_01275	Praa.g_01490
OG0001363	Syah.g_01273	Praa.g_01492
OG0001364	Syah.g_00174	Praa.g_01803
OG0001370	Syah.g_00429, Syah.g_01732	Praa.g_00459
OG0001372	Syah.g_01055	Praa.g_00757
OG0001373	Syah.g_00444	Praa.g_00880
OG0001374	Syah.g_00436	Praa.g_00888
OG0001375	Syah.g_00449	Praa.g_00889
OG0001376	Syah.g_00483	Praa.g_01049
OG0001377	Syah.g_00484	Praa.g_01050
OG0001378	Syah.g_02239	Praa.g_01094
OG0001379	Syah.g_02192	Praa.g_01312
OG0001381	Syah.g_00717	Praa.g_01360
OG0001382	Syah.g_00258	Praa.g_01587
OG0001385	Syah.g_00447	Praa.g_00877
OG0001386	Syah.g_00446	Praa.g_00878
OG0001387	Syah.g_00445	Praa.g_00879
OG0001388	Syah.g_00442	Praa.g_00882
OG0001389	Syah.g_00441	Praa.g_00883
OG0001390	Syah.g_00440	Praa.g_00884
OG0001391	Syah.g_00439	Praa.g_00885
OG0001392	Syah.g_00438	Praa.g_00886
OG0001393	Syah.g_00437	Praa.g_00887
OG0001394	Syah.g_01810	Praa.g_00922
OG0001395	Syah.g_01705	Praa.g_01026
OG0001396	Syah.g_00286	Praa.g_01430
OG0001397	Syah.g_01274	Praa.g_01491
OG0001398	Syah.g_01563	Praa.g_01601
OG0001403	Syah.g_00341	Praa.g_00030
OG0001404	Syah.g_02482	Praa.g_00068
OG0001405	Syah.g_00821	Praa.g_00326
OG0001406	Syah.g_00482	Praa.g_01048
OG0001407	Syah.g_01059	Praa.g_01062
OG0001408	Syah.g_01378	Praa.g_01067
OG0001410	Syah.g_00725	Praa.g_01350
OG0001413	Syah.g_01894	Praa.g_01562
OG0001414	Syah.g_00718	Praa.g_00229
OG0001416	Syah.g_02204	Praa.g_00458
OG0001417	Syah.g_01640	Praa.g_00469
OG0001419	Syah.g_01060	Praa.g_01063
OG0001420	Syah.g_01053	Praa.g_01103
OG0001421	Syah.g_01851	Praa.g_01568
OG0001428	Syah.g_00081	Praa.g_00172
OG0001430	Syah.g_00518	Praa.g_01284
OG0001432	Syah.g_01348	Praa.g_01560
OG0001438	Syah.g_00102	Praa.g_00293
OG0001439	Syah.g_00128	Praa.g_00307
OG0001442	Syah.g_01795	Praa.g_00741
OG0001446	Syah.g_01731	Praa.g_00079
OG0001447	Syah.g_00018	Praa.g_00126
OG0001448	Syah.g_01540	Praa.g_00366
OG0001449	Syah.g_00679	Praa.g_00393
OG0001452	Syah.g_00663	Praa.g_00894
OG0001454	Syah.g_01888	Praa.g_01078
OG0001456	Syah.g_00434	Praa.g_01137
OG0001457	Syah.g_00433	Praa.g_01138
OG0001458	Syah.g_00432	Praa.g_01139
OG0001459	Syah.g_01456	Praa.g_01273
OG0001462	Syah.g_00335	Praa.g_00034
OG0001465	Syah.g_01737	Praa.g_00702
OG0001468	Syah.g_01899	Praa.g_01053
OG0001471	Syah.g_00123	Praa.g_01563
OG0001473	Syah.g_01903	Praa.g_01851
OG0001479	Syah.g_00862	Praa.g_00337
OG0001480	Syah.g_02114	Praa.g_00368
OG0001481	Syah.g_01703	Praa.g_00372
OG0001482	Syah.g_01650	Praa.g_00456
OG0001484	Syah.g_00435	Praa.g_01296
OG0001492	Syah.g_01393	Praa.g_01206
OG0001493	Syah.g_01385	Praa.g_01214
OG0001494	Syah.g_00325	Praa.g_01422
OG0001495	Syah.g_00735	Praa.g_01721
OG0001499	Syah.g_01463, Syah.g_01462	Praa.g_00061
OG0001502	Syah.g_02109	Praa.g_00772
OG0001504	Syah.g_01455	Praa.g_01274
OG0001507	Syah.g_02464	Praa.g_01619
OG0001520	Syah.g_01115	Praa.g_00388
OG0001522	Syah.g_02080	Praa.g_00837
OG0001546	Syah.g_01047	Praa.g_00524
OG0001547	Syah.g_01565	Praa.g_00774
OG0001548	Syah.g_01882	Praa.g_00778
OG0001549	Syah.g_02121	Praa.g_00863
OG0001551	Syah.g_02068	Praa.g_01136
OG0001567	Syah.g_01564	Praa.g_00773
OG0001568	Syah.g_01567	Praa.g_00775
OG0001570	Syah.g_01553	Praa.g_01106
OG0001572	Syah.g_01333	Praa.g_01251
OG0001582	Syah.g_02442	Praa.g_00468
OG0001585	Syah.g_01840	Praa.g_01262
OG0001586	Syah.g_00218	Praa.g_01336
OG0001602	Syah.g_01738	Praa.g_00701
OG0001625	Syah.g_00656	Praa.g_00258
OG0001633	Syah.g_01551	Praa.g_01363
OG0001666	Syah.g_01450	Praa.g_01272
OG0001667	Syah.g_02458	Praa.g_01292
OG0001718	Syah.g_02043	Praa.g_00362
OG0002092	Syah.g_02152, Syah.g_02320, Syah.g_02321	Praa.g_01227
OG0002369	Syah.g_00222	Praa.g_01403
OG0002767	Syah.g_01192	Praa.g_00053
OG0003339	Syah.g_00228	Praa.g_01337
