Orthogroup	Syah	Syan
OG0001192	Syah.g_00485	Syan.g_01585
OG0001193	Syah.g_00456	Syan.g_01626
OG0001194	Syah.g_00454	Syan.g_01627
OG0001195	Syah.g_00453	Syan.g_01628
OG0001196	Syah.g_00390	Syan.g_01693
OG0001197	Syah.g_00388	Syan.g_01695
OG0001198	Syah.g_00376	Syan.g_01793
OG0001199	Syah.g_02488	Syan.g_02913
OG0001200	Syah.g_02490	Syan.g_02915
OG0001201	Syah.g_02538	Syan.g_02975
OG0001202	Syah.g_00594	Syan.g_03084
OG0001203	Syah.g_00909	Syan.g_02426
OG0001204	Syah.g_00676	Syan.g_02097
OG0001205	Syah.g_02222	Syan.g_01337
OG0001206	Syah.g_01208	Syan.g_02880
OG0001207	Syah.g_00987	Syan.g_02772
OG0001208	Syah.g_00999	Syan.g_02762
OG0001209	Syah.g_01067	Syan.g_01163
OG0001210	Syah.g_01074	Syan.g_00830
OG0001211	Syah.g_01092	Syan.g_00852
OG0001212	Syah.g_01150	Syan.g_01002
OG0001213	Syah.g_01946	Syan.g_01141
OG0001214	Syah.g_01933	Syan.g_00814
OG0001215	Syah.g_01996	Syan.g_00539
OG0001216	Syah.g_01727	Syan.g_00319
OG0001217	Syah.g_01869	Syan.g_00617
OG0001218	Syah.g_01244	Syan.g_02837
OG0001219	Syah.g_01578	Syan.g_00477
OG0001220	Syah.g_02113	Syan.g_00203
OG0001221	Syah.g_01816	Syan.g_01446
OG0001223	Syah.g_01654	Syan.g_00599
OG0001224	Syah.g_02034	Syan.g_00294
OG0001225	Syah.g_02032	Syan.g_00292
OG0001226	Syah.g_01887	Syan.g_02922
OG0001227	Syah.g_00472	Syan.g_00940
OG0001228	Syah.g_02228	Syan.g_01938
OG0001229	Syah.g_02009	Syan.g_02631
OG0001230	Syah.g_01302	Syan.g_01288
OG0001231	Syah.g_00356	Syan.g_01764
OG0001232	Syah.g_02422	Syan.g_01439
OG0001233	Syah.g_02266	Syan.g_01461
OG0001234	Syah.g_00706	Syan.g_01995
OG0001236	Syah.g_00189	Syan.g_01933
OG0001237	Syah.g_00201	Syan.g_01928
OG0001240	Syah.g_02523	Syan.g_02963
OG0001242	Syah.g_00011	Syan.g_02297
OG0001243	Syah.g_00017	Syan.g_02289
OG0001244	Syah.g_00049	Syan.g_03004
OG0001245	Syah.g_01848	Syan.g_00179
OG0001246	Syah.g_01025	Syan.g_02734
OG0001247	Syah.g_01741	Syan.g_00199
OG0001249	Syah.g_00849	Syan.g_02150
OG0001251	Syah.g_00448	Syan.g_00490
OG0001252	Syah.g_02041	Syan.g_00304
OG0001253	Syah.g_01849	Syan.g_00099
OG0001254	Syah.g_01438	Syan.g_01148
OG0001256	Syah.g_02369	Syan.g_01384
OG0001258	Syah.g_02379	Syan.g_01395
OG0001259	Syah.g_02264	Syan.g_01459
OG0001260	Syah.g_02286	Syan.g_01478
OG0001262	Syah.g_00314	Syan.g_01721
OG0001263	Syah.g_00020	Syan.g_02286
OG0001265	Syah.g_00009	Syan.g_02299
OG0001266	Syah.g_00590	Syan.g_03088
OG0001267	Syah.g_00624	Syan.g_02023
OG0001268	Syah.g_00864	Syan.g_02138
OG0001270	Syah.g_02238	Syan.g_02393
OG0001271	Syah.g_01218	Syan.g_02849
OG0001272	Syah.g_01003	Syan.g_02758
OG0001274	Syah.g_00537	Syan.g_01528
OG0001275	Syah.g_01669	Syan.g_00628
OG0001276	Syah.g_01685	Syan.g_00360
OG0001277	Syah.g_00404	Syan.g_00007
OG0001278	Syah.g_01390	Syan.g_02585
OG0001279	Syah.g_01323	Syan.g_01306
OG0001281	Syah.g_02207	Syan.g_01220
OG0001282	Syah.g_00985	Syan.g_02774
OG0001283	Syah.g_00395	Syan.g_01687
OG0001284	Syah.g_02348	Syan.g_01369
OG0001286	Syah.g_00790	Syan.g_02193
OG0001287	Syah.g_00252	Syan.g_01894
OG0001289	Syah.g_02508	Syan.g_02942
OG0001291	Syah.g_00032	Syan.g_02273
OG0001292	Syah.g_00671	Syan.g_02091
OG0001293	Syah.g_00650	Syan.g_02051
OG0001294	Syah.g_01507	Syan.g_00758
OG0001295	Syah.g_01076	Syan.g_00836
OG0001296	Syah.g_01030	Syan.g_02728
OG0001297	Syah.g_01034	Syan.g_02724
OG0001298	Syah.g_01128	Syan.g_00944
OG0001299	Syah.g_01501	Syan.g_00764
OG0001303	Syah.g_01580	Syan.g_00479
OG0001304	Syah.g_01698	Syan.g_00345
OG0001305	Syah.g_02024	Syan.g_00191
OG0001306	Syah.g_02179	Syan.g_02714
OG0001309	Syah.g_01040	Syan.g_01196
OG0001310	Syah.g_02402	Syan.g_01422
OG0001311	Syah.g_01687	Syan.g_00358
OG0001312	Syah.g_01590	Syan.g_00496
OG0001313	Syah.g_00564	Syan.g_02860
OG0001314	Syah.g_02117	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470
OG0001315	Syah.g_00808	Syan.g_02168
OG0001317	Syah.g_00905	Syan.g_02422
OG0001318	Syah.g_00658	Syan.g_02060
OG0001319	Syah.g_00635	Syan.g_02034
OG0001323	Syah.g_01043	Syan.g_01193
OG0001325	Syah.g_01723	Syan.g_00323
OG0001326	Syah.g_00443	Syan.g_01636
OG0001327	Syah.g_01519	Syan.g_00753
OG0001328	Syah.g_01822	Syan.g_02675
OG0001329	Syah.g_01906	Syan.g_00838
OG0001330	Syah.g_02190	Syan.g_01202
OG0001332	Syah.g_02308	Syan.g_00412
OG0001333	Syah.g_02260	Syan.g_01455
OG0001336	Syah.g_00394	Syan.g_01688
OG0001337	Syah.g_00815, Syah.g_00837	Syan.g_02151
OG0001341	Syah.g_02011	Syan.g_00524
OG0001345	Syah.g_02124	Syan.g_02655
OG0001346	Syah.g_02200	Syan.g_01214
OG0001349	Syah.g_02427	Syan.g_01131
OG0001353	Syah.g_02079	Syan.g_00372
OG0001354	Syah.g_01641	Syan.g_00585
OG0001357	Syah.g_00935	Syan.g_01250
OG0001358	Syah.g_01963	Syan.g_00017
OG0001360	Syah.g_02122	Syan.g_02653
OG0001361	Syah.g_02127	Syan.g_02658
OG0001364	Syah.g_00174	Syan.g_01950
OG0001366	Syah.g_02413	Syan.g_00175
OG0001368	Syah.g_00677	Syan.g_02098
OG0001373	Syah.g_00444	Syan.g_01635
OG0001374	Syah.g_00436	Syan.g_01644
OG0001376	Syah.g_00483	Syan.g_00511
OG0001377	Syah.g_00484	Syan.g_00510
OG0001378	Syah.g_02239	Syan.g_02392
OG0001379	Syah.g_02192	Syan.g_01206
OG0001382	Syah.g_00258	Syan.g_00680
OG0001385	Syah.g_00447	Syan.g_01632
OG0001386	Syah.g_00446	Syan.g_01633
OG0001387	Syah.g_00445	Syan.g_01634
OG0001388	Syah.g_00442	Syan.g_01637
OG0001389	Syah.g_00441	Syan.g_01639
OG0001390	Syah.g_00440	Syan.g_01640
OG0001391	Syah.g_00439	Syan.g_01641
OG0001392	Syah.g_00438	Syan.g_01642
OG0001393	Syah.g_00437	Syan.g_01643
OG0001394	Syah.g_01810	Syan.g_00722
OG0001395	Syah.g_01705	Syan.g_00340
OG0001396	Syah.g_00149, Syah.g_00286	Syan.g_01851
OG0001398	Syah.g_01563	Syan.g_02932
OG0001400	Syah.g_00045	Syan.g_02263
OG0001401	Syah.g_02084	Syan.g_00376
OG0001402	Syah.g_01958	Syan.g_00011
OG0001403	Syah.g_00341	Syan.g_01744
OG0001404	Syah.g_02482	Syan.g_00343
OG0001406	Syah.g_00482	Syan.g_00512
OG0001407	Syah.g_01059	Syan.g_00455
OG0001408	Syah.g_01378	Syan.g_00073
OG0001412	Syah.g_00151	Syan.g_01853
OG0001416	Syah.g_02204	Syan.g_00103
OG0001417	Syah.g_01640	Syan.g_00583
OG0001419	Syah.g_01060	Syan.g_00454
OG0001420	Syah.g_01053	Syan.g_01180
OG0001423	Syah.g_00965	Syan.g_01318
OG0001425	Syah.g_00486	Syan.g_01584
OG0001426	Syah.g_02449	Syan.g_01058
OG0001428	Syah.g_00081	Syan.g_03039
OG0001432	Syah.g_01348	Syan.g_00092
OG0001433	Syah.g_01513	Syan.g_00245
OG0001434	Syah.g_01805	Syan.g_00717
OG0001435	Syah.g_01525	Syan.g_00745
OG0001438	Syah.g_00102	Syan.g_02009
OG0001439	Syah.g_00128	Syan.g_01986
OG0001442	Syah.g_01795	Syan.g_00709
OG0001443	Syah.g_00478	Syan.g_01590
OG0001444	Syah.g_02519	Syan.g_02954
OG0001447	Syah.g_00018	Syan.g_02288
OG0001449	Syah.g_00679	Syan.g_02058
OG0001452	Syah.g_00663	Syan.g_02066
OG0001454	Syah.g_01888	Syan.g_00418
OG0001456	Syah.g_00434	Syan.g_01646
OG0001457	Syah.g_00433	Syan.g_01647
OG0001458	Syah.g_00432	Syan.g_01648
OG0001459	Syah.g_01456	Syan.g_02343
OG0001460	Syah.g_01512	Syan.g_00244
OG0001461	Syah.g_00711	Syan.g_00657
OG0001462	Syah.g_00335	Syan.g_01737
OG0001471	Syah.g_00123	Syan.g_01991
OG0001473	Syah.g_01903	Syan.g_00133
OG0001474	Syah.g_00865	Syan.g_02137
OG0001475	Syah.g_02244	Syan.g_01833
OG0001476	Syah.g_02145	Syan.g_00283
OG0001479	Syah.g_00862	Syan.g_02140
OG0001480	Syah.g_02114	Syan.g_00072
OG0001487	Syah.g_01245	Syan.g_02836
OG0001488	Syah.g_02136	Syan.g_02666
OG0001489	Syah.g_00801	Syan.g_02182
OG0001492	Syah.g_01393	Syan.g_02588
OG0001493	Syah.g_01385	Syan.g_02578
OG0001495	Syah.g_00735	Syan.g_02257
OG0001496	Syah.g_02013	Syan.g_01154
OG0001497	Syah.g_02014	Syan.g_01155
OG0001498	Syah.g_00889	Syan.g_02317
OG0001502	Syah.g_02109	Syan.g_00401
OG0001504	Syah.g_01455	Syan.g_02344
OG0001507	Syah.g_02464	Syan.g_02695
OG0001508	Syah.g_02241	Syan.g_01814
OG0001509	Syah.g_00148	Syan.g_01832
OG0001510	Syah.g_00256	Syan.g_01890
OG0001511	Syah.g_02546	Syan.g_02983
OG0001512	Syah.g_00910	Syan.g_02428
OG0001513	Syah.g_00200	Syan.g_03078
OG0001515	Syah.g_02001	Syan.g_00505
OG0001516	Syah.g_01498	Syan.g_00767, Syan.g_00172
OG0001517	Syah.g_00859	Syan.g_02143
OG0001518	Syah.g_00488	Syan.g_01582
OG0001519	Syah.g_00476	Syan.g_01592
OG0001520	Syah.g_01115	Syan.g_00943
OG0001522	Syah.g_02080	Syan.g_00464
OG0001527	Syah.g_01107	Syan.g_00867
OG0001528	Syah.g_02243	Syan.g_01818
OG0001529	Syah.g_00328	Syan.g_01730
OG0001530	Syah.g_02544	Syan.g_02981
OG0001531	Syah.g_00911	Syan.g_01511, Syan.g_02436
OG0001532	Syah.g_01420	Syan.g_02637
OG0001533	Syah.g_01174	Syan.g_02390
OG0001534	Syah.g_01699	Syan.g_00344
OG0001535	Syah.g_01683	Syan.g_00362
OG0001536	Syah.g_01617	Syan.g_00560
OG0001537	Syah.g_01815	Syan.g_00729
OG0001538	Syah.g_01774	Syan.g_00685
OG0001539	Syah.g_01521	Syan.g_00750
OG0001540	Syah.g_00022	Syan.g_02284
OG0001541	Syah.g_00621	Syan.g_03048
OG0001542	Syah.g_00612	Syan.g_03059
OG0001543	Syah.g_00568	Syan.g_03110
OG0001544	Syah.g_00477	Syan.g_01591
OG0001545	Syah.g_00405	Syan.g_01661
OG0001547	Syah.g_01565	Syan.g_00462
OG0001549	Syah.g_02121	Syan.g_00077
OG0001557	Syah.g_01809	Syan.g_00721
OG0001558	Syah.g_00562	Syan.g_01760
OG0001559	Syah.g_02543	Syan.g_02980
OG0001560	Syah.g_02531	Syan.g_02969
OG0001561	Syah.g_01689	Syan.g_00356
OG0001562	Syah.g_01675	Syan.g_00650
OG0001563	Syah.g_00784	Syan.g_02200
OG0001567	Syah.g_01564	Syan.g_00461
OG0001568	Syah.g_01567	Syan.g_00463
OG0001570	Syah.g_01553	Syan.g_00636
OG0001574	Syah.g_01105	Syan.g_00865
OG0001575	Syah.g_01110	Syan.g_00870
OG0001576	Syah.g_01172	Syan.g_01242
OG0001577	Syah.g_02162	Syan.g_02701
OG0001578	Syah.g_01885, Syah.g_01371, Syah.g_01445	Syan.g_01652
OG0001580	Syah.g_00523, Syah.g_00522	Syan.g_01551
OG0001588	Syah.g_00177	Syan.g_02262
OG0001589	Syah.g_02269	Syan.g_01463
OG0001590	Syah.g_01941	Syan.g_00821
OG0001591	Syah.g_01509	Syan.g_00756
OG0001592	Syah.g_00521	Syan.g_01552
OG0001614	Syah.g_00242	Syan.g_01905
OG0001616	Syah.g_01430	Syan.g_02649
OG0001617	Syah.g_02008	Syan.g_01033
OG0001618	Syah.g_01717	Syan.g_02462, Syan.g_02535, Syan.g_02536, Syan.g_00329
OG0001619	Syah.g_01607	Syan.g_00549
OG0001620	Syah.g_00871	Syan.g_02131
OG0001621	Syah.g_00662	Syan.g_02064
OG0001622	Syah.g_00396	Syan.g_01686
OG0001623	Syah.g_00842	Syan.g_00212, Syan.g_02158
OG0001624	Syah.g_00471	Syan.g_00135
OG0001625	Syah.g_00656	Syan.g_02057
OG0001634	Syah.g_01504	Syan.g_00761
OG0001635	Syah.g_00270	Syan.g_01876
OG0001636	Syah.g_00336	Syan.g_01738
OG0001637	Syah.g_02280	Syan.g_01295
OG0001639	Syah.g_02312	Syan.g_02407
OG0001640	Syah.g_02060	Syan.g_00309
OG0001641	Syah.g_01660	Syan.g_00606
OG0001643	Syah.g_01930	Syan.g_00811
OG0001644	Syah.g_01709	Syan.g_00336
OG0001645	Syah.g_01568, Syah.g_02049	Syan.g_00423
OG0001652	Syah.g_00560	Syan.g_01762
OG0001654	Syah.g_02310	Syan.g_02409
OG0001655	Syah.g_02446	Syan.g_00416
OG0001657	Syah.g_00063	Syan.g_03019
OG0001658	Syah.g_00513	Syan.g_01564
OG0001659	Syah.g_01424	Syan.g_02642
OG0001666	Syah.g_01450	Syan.g_02339
OG0001671	Syah.g_00550	Syan.g_01514
OG0001672	Syah.g_02497, Syah.g_02496	Syan.g_02921
OG0001673	Syah.g_01195, Syah.g_00903	Syan.g_02896
OG0001675	Syah.g_01673	Syan.g_00632
OG0001677	Syah.g_00811	Syan.g_02165
OG0001678	Syah.g_00691	Syan.g_02109
OG0001679	Syah.g_01114	Syan.g_02307
OG0001680	Syah.g_00047, Syah.g_02139, Syah.g_02404	Syan.g_01424
OG0001682	Syah.g_02306, Syah.g_01719	Syan.g_00327
OG0001691	Syah.g_01965	Syan.g_01609
OG0001692	Syah.g_01297	Syan.g_01284
OG0001693	Syah.g_02029	Syan.g_00196
OG0001694	Syah.g_00622	Syan.g_02021
OG0001695	Syah.g_00409	Syan.g_01656
OG0001702	Syah.g_02513	Syan.g_02948
OG0001703	Syah.g_00988	Syan.g_02770
OG0001712	Syah.g_01847	Syan.g_00786
OG0001714	Syah.g_00276, Syah.g_02441	Syan.g_00476, Syan.g_02787, Syan.g_02788
OG0001715	Syah.g_01877	Syan.g_00415
OG0001716	Syah.g_02110	Syan.g_00662
OG0001717	Syah.g_00076	Syan.g_03034
OG0001728	Syah.g_02475	Syan.g_01799
OG0001729	Syah.g_00914	Syan.g_01506, Syan.g_02440
OG0001730	Syah.g_00921	Syan.g_00979
OG0001731	Syah.g_02332	Syan.g_01353
OG0001733	Syah.g_01514	Syan.g_00275
OG0001734	Syah.g_02111	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496
OG0001735	Syah.g_01491	Syan.g_00775
OG0001737	Syah.g_00108	Syan.g_02002
OG0001738	Syah.g_00142	Syan.g_01970
OG0001739	Syah.g_00411	Syan.g_01654
OG0001740	Syah.g_00407	Syan.g_01659
OG0001741	Syah.g_00938, Syah.g_02444, Syah.g_01867	Syan.g_00789
OG0001747	Syah.g_00044	Syan.g_02260
OG0001748	Syah.g_00549, Syah.g_00554	Syan.g_01516
OG0001750	Syah.g_02520	Syan.g_02955, Syan.g_01139
OG0001751	Syah.g_00902	Syan.g_02897
OG0001752	Syah.g_02289	Syan.g_01481
OG0001754	Syah.g_02282	Syan.g_01297
OG0001755	Syah.g_01039	Syan.g_02719
OG0001760	Syah.g_01861	Syan.g_00230
OG0001761	Syah.g_01971	Syan.g_00207
OG0001762	Syah.g_01666	Syan.g_00625
OG0001763	Syah.g_01653	Syan.g_00598
OG0001764	Syah.g_01571	Syan.g_00467
OG0001766	Syah.g_00119	Syan.g_01996
OG0001769	Syah.g_01915	Syan.g_00794
OG0001771	Syah.g_02078	Syan.g_01176
OG0001783	Syah.g_00247	Syan.g_01899
OG0001784	Syah.g_02515	Syan.g_02950
OG0001785	Syah.g_02281	Syan.g_01296
OG0001786	Syah.g_02350	Syan.g_01372
OG0001787	Syah.g_01063	Syan.g_01167
OG0001788	Syah.g_01066	Syan.g_01164
OG0001789	Syah.g_02198	Syan.g_01212
OG0001790	Syah.g_02171	Syan.g_02707
OG0001792	Syah.g_01398	Syan.g_02595
OG0001794	Syah.g_01696	Syan.g_00347
OG0001796	Syah.g_01677	Syan.g_00371
OG0001797	Syah.g_01598	Syan.g_00541
OG0001798	Syah.g_01956	Syan.g_00990, Syan.g_00005
OG0001799	Syah.g_01919	Syan.g_00797
OG0001800	Syah.g_01322	Syan.g_01305
OG0001801	Syah.g_01314	Syan.g_01293
OG0001803	Syah.g_02226	Syan.g_01341
OG0001804	Syah.g_00890	Syan.g_02318
OG0001805	Syah.g_00667	Syan.g_00039, Syan.g_00262
OG0001806	Syah.g_00634	Syan.g_02033
OG0001807	Syah.g_00170	Syan.g_01955
OG0001808	Syah.g_00180	Syan.g_01948
OG0001809	Syah.g_00035	Syan.g_02270
OG0001810	Syah.g_00037	Syan.g_02265
OG0001811	Syah.g_00615	Syan.g_03056
OG0001812	Syah.g_00520	Syan.g_01553
OG0001813	Syah.g_00467	Syan.g_01613
OG0001815	Syah.g_00378	Syan.g_00525
OG0001816	Syah.g_01518	Syan.g_00754
OG0001837	Syah.g_00555	Syan.g_01515
OG0001838	Syah.g_00365	Syan.g_01772
OG0001839	Syah.g_00339	Syan.g_01742
OG0001840	Syah.g_00317	Syan.g_01724
OG0001841	Syah.g_00309	Syan.g_01717
OG0001843	Syah.g_00241	Syan.g_01906
OG0001844	Syah.g_00240	Syan.g_01907
OG0001845	Syah.g_00239	Syan.g_01911
OG0001847	Syah.g_00010	Syan.g_02298
OG0001848	Syah.g_00006	Syan.g_02302
OG0001849	Syah.g_02507	Syan.g_02941
OG0001850	Syah.g_02498	Syan.g_02923
OG0001851	Syah.g_02492	Syan.g_02917
OG0001852	Syah.g_02491	Syan.g_02916
OG0001853	Syah.g_02485	Syan.g_02909
OG0001854	Syah.g_00907	Syan.g_02424
OG0001856	Syah.g_02361	Syan.g_01376
OG0001857	Syah.g_02358	Syan.g_01373
OG0001858	Syah.g_02326	Syan.g_01347
OG0001859	Syah.g_00977	Syan.g_02783
OG0001860	Syah.g_00990	Syan.g_02768
OG0001861	Syah.g_01004	Syan.g_02757
OG0001862	Syah.g_01015	Syan.g_02745
OG0001863	Syah.g_01020	Syan.g_02739
OG0001864	Syah.g_01072	Syan.g_01158
OG0001865	Syah.g_01140	Syan.g_00957
OG0001866	Syah.g_01164	Syan.g_01019
OG0001867	Syah.g_01973	Syan.g_01021
OG0001868	Syah.g_02203	Syan.g_01217
OG0001869	Syah.g_02163	Syan.g_02702
OG0001870	Syah.g_02155	Syan.g_02692
OG0001871	Syah.g_02149	Syan.g_02684
OG0001872	Syah.g_01394	Syan.g_02589
OG0001873	Syah.g_01429	Syan.g_02648
OG0001874	Syah.g_01432	Syan.g_02651
OG0001877	Syah.g_02002	Syan.g_00504
OG0001878	Syah.g_01670	Syan.g_00629
OG0001879	Syah.g_01664	Syan.g_00621
OG0001880	Syah.g_01626	Syan.g_00569
OG0001881	Syah.g_01625	Syan.g_00568
OG0001882	Syah.g_01601	Syan.g_00544
OG0001883	Syah.g_01597	Syan.g_00529
OG0001884	Syah.g_01588	Syan.g_00494
OG0001885	Syah.g_01576	Syan.g_00473
OG0001886	Syah.g_01572	Syan.g_00468
OG0001887	Syah.g_01823	Syan.g_02677
OG0001888	Syah.g_01803	Syan.g_00716
OG0001889	Syah.g_01763	Syan.g_00674
OG0001890	Syah.g_02097	Syan.g_00394
OG0001891	Syah.g_02101	Syan.g_00399
OG0001892	Syah.g_02115	Syan.g_00516
OG0001893	Syah.g_01955	Syan.g_00004
OG0001894	Syah.g_01936	Syan.g_00817
OG0001895	Syah.g_01318	Syan.g_01300
OG0001896	Syah.g_02230	Syan.g_02388
OG0001897	Syah.g_00868	Syan.g_02134
OG0001898	Syah.g_00848	Syan.g_02153
OG0001899	Syah.g_00774	Syan.g_02211
OG0001900	Syah.g_00649	Syan.g_02049
OG0001901	Syah.g_00648	Syan.g_02048
OG0001902	Syah.g_00093	Syan.g_02017
OG0001903	Syah.g_00103	Syan.g_02008
OG0001904	Syah.g_00172	Syan.g_01952
OG0001905	Syah.g_00182	Syan.g_01942
OG0001906	Syah.g_00024	Syan.g_02282
OG0001907	Syah.g_00043	Syan.g_00148
OG0001908	Syah.g_00619	Syan.g_03050
OG0001909	Syah.g_00608	Syan.g_03064
OG0001910	Syah.g_00545	Syan.g_01520
OG0001912	Syah.g_00495	Syan.g_01575
OG0001913	Syah.g_00493	Syan.g_01577
OG0001914	Syah.g_01442	Syan.g_01144
OG0001915	Syah.g_00381	Syan.g_01702
OG0001917	Syah.g_01684	Syan.g_00361
OG0001918	Syah.g_00416	Syan.g_01607
OG0001928	Syah.g_00945	Syan.g_01312
OG0001929	Syah.g_00302	Syan.g_01710
OG0001932	Syah.g_00243	Syan.g_01904
OG0001933	Syah.g_02540	Syan.g_02976
OG0001934	Syah.g_02527	Syan.g_02968
OG0001935	Syah.g_02489	Syan.g_02914
OG0001936	Syah.g_01889	Syan.g_00425
OG0001937	Syah.g_02340	Syan.g_01361
OG0001938	Syah.g_00992	Syan.g_02766
OG0001939	Syah.g_01998	Syan.g_01324
OG0001940	Syah.g_01127	Syan.g_00941
OG0001941	Syah.g_02208	Syan.g_01221
OG0001943	Syah.g_01844	Syan.g_02630
OG0001944	Syah.g_01560	Syan.g_02679
OG0001948	Syah.g_01655	Syan.g_00600
OG0001949	Syah.g_01635	Syan.g_00578
OG0001950	Syah.g_01633	Syan.g_00576
OG0001951	Syah.g_01624	Syan.g_00567
OG0001952	Syah.g_01600	Syan.g_00543
OG0001953	Syah.g_01599	Syan.g_00542
OG0001954	Syah.g_01545	Syan.g_00547
OG0001957	Syah.g_01950	Syan.g_01137
OG0001958	Syah.g_01493	Syan.g_00773
OG0001960	Syah.g_01235	Syan.g_02840
OG0001961	Syah.g_01216	Syan.g_02851
OG0001964	Syah.g_00704	Syan.g_02122
OG0001966	Syah.g_00654	Syan.g_02055
OG0001967	Syah.g_00652	Syan.g_02053
OG0001968	Syah.g_00651	Syan.g_02052
OG0001969	Syah.g_00125	Syan.g_01989
OG0001970	Syah.g_00026	Syan.g_02280
OG0001971	Syah.g_00610	Syan.g_03062
OG0001972	Syah.g_00533	Syan.g_01532
OG0001974	Syah.g_00515	Syan.g_00279
OG0001975	Syah.g_01441	Syan.g_01145
OG0001976	Syah.g_01443	Syan.g_01143
OG0001979	Syah.g_01999	Syan.g_00402
OG0001980	Syah.g_00844, Syah.g_01834	Syan.g_02152
OG0001990	Syah.g_00406	Syan.g_01660
OG0001995	Syah.g_01988	Syan.g_02683
OG0001997	Syah.g_02518	Syan.g_02953
OG0002000	Syah.g_01041	Syan.g_01195
OG0002007	Syah.g_02062	Syan.g_00310
OG0002008	Syah.g_01668	Syan.g_00627
OG0002009	Syah.g_01813	Syan.g_00726
OG0002010	Syah.g_01261	Syan.g_02819
OG0002011	Syah.g_00896	Syan.g_02576
OG0002013	Syah.g_00886	Syan.g_02930
OG0002014	Syah.g_00158	Syan.g_01958
OG0002016	Syah.g_00551	Syan.g_03114
OG0002017	Syah.g_00458	Syan.g_01624
OG0002018	Syah.g_00408	Syan.g_01658
OG0002020	Syah.g_00413	Syan.g_01671
OG0002021	Syah.g_00415	Syan.g_01673
OG0002022	Syah.g_00417	Syan.g_01674
OG0002023	Syah.g_00418	Syan.g_01675
OG0002024	Syah.g_00426	Syan.g_01667
OG0002037	Syah.g_00994, Syah.g_00995	Syan.g_02857
OG0002039	Syah.g_02135	Syan.g_02665
OG0002040	Syah.g_02134	Syan.g_02663
OG0002041	Syah.g_01651	Syan.g_00596
OG0002042	Syah.g_01629	Syan.g_00572
OG0002043	Syah.g_01581	Syan.g_00483
OG0002044	Syah.g_02077	Syan.g_00652
OG0002047	Syah.g_00885	Syan.g_02314
OG0002049	Syah.g_00730	Syan.g_02128
OG0002050	Syah.g_00643	Syan.g_02042
OG0002054	Syah.g_00427	Syan.g_01668
OG0002055	Syah.g_00423	Syan.g_01664
OG0002056	Syah.g_00104	Syan.g_02007
OG0002115	Syah.g_02375	Syan.g_01391
OG0002116	Syah.g_02345	Syan.g_01366
OG0002117	Syah.g_02142	Syan.g_02673
OG0002118	Syah.g_01403	Syan.g_02599
OG0002123	Syah.g_01725	Syan.g_00321
OG0002124	Syah.g_02108	Syan.g_00400
OG0002126	Syah.g_00160	Syan.g_00063
OG0002127	Syah.g_00042	Syan.g_03001, Syan.g_03002
OG0002128	Syah.g_01440	Syan.g_02541
OG0002129	Syah.g_01277	Syan.g_01329
OG0002131	Syah.g_00414	Syan.g_01672
OG0002132	Syah.g_00422	Syan.g_01663
OG0002133	Syah.g_00424	Syan.g_01665
OG0002134	Syah.g_00232	Syan.g_01917
OG0002135	Syah.g_02419	Syan.g_01437
OG0002136	Syah.g_02418	Syan.g_01436
OG0002138	Syah.g_01997	Syan.g_02671
OG0002139	Syah.g_01381	Syan.g_02551
OG0002142	Syah.g_01313	Syan.g_01292
OG0002143	Syah.g_00893	Syan.g_00538
OG0002144	Syah.g_00733	Syan.g_01138
OG0002163	Syah.g_00480	Syan.g_01588
OG0002169	Syah.g_00884	Syan.g_02313
OG0002170	Syah.g_00854	Syan.g_02148
OG0002172	Syah.g_00548	Syan.g_01517
OG0002178	Syah.g_00420	Syan.g_01662
OG0002179	Syah.g_00185	Syan.g_01939
OG0002180	Syah.g_00094	Syan.g_02016
OG0002181	Syah.g_00646	Syan.g_02045
OG0002182	Syah.g_00664	Syan.g_01370
OG0002183	Syah.g_02509	Syan.g_02944
OG0002184	Syah.g_02506	Syan.g_02940
OG0002185	Syah.g_02499	Syan.g_02924
OG0002186	Syah.g_02417	Syan.g_01435
OG0002187	Syah.g_02415	Syan.g_01434
OG0002188	Syah.g_02378	Syan.g_01394
OG0002189	Syah.g_02377	Syan.g_01393
OG0002190	Syah.g_02331	Syan.g_01352
OG0002192	Syah.g_02132	Syan.g_02664
OG0002194	Syah.g_01384	Syan.g_02577
OG0002196	Syah.g_01792	Syan.g_00705
OG0002197	Syah.g_01659	Syan.g_00605
OG0002198	Syah.g_01914	Syan.g_00793
OG0002199	Syah.g_01920	Syan.g_00798
OG0002200	Syah.g_01291	Syan.g_01275
OG0002201	Syah.g_01162	Syan.g_01017
OG0002202	Syah.g_01161	Syan.g_01016
OG0002203	Syah.g_01160	Syan.g_01015
OG0002204	Syah.g_01142	Syan.g_00959
OG0002205	Syah.g_01126	Syan.g_00883
OG0002206	Syah.g_01113	Syan.g_00269, Syan.g_00873
OG0002207	Syah.g_01103	Syan.g_00863
OG0002208	Syah.g_00989	Syan.g_02769
OG0002209	Syah.g_00866	Syan.g_02136
OG0002210	Syah.g_00814	Syan.g_02161
OG0002211	Syah.g_00777	Syan.g_02207
OG0002212	Syah.g_00524	Syan.g_01550
OG0002213	Syah.g_00519	Syan.g_01554
