Orthogroup	Syah	Syaj
OG0001112	Syah.g_01636	Syaj.g_00862
OG0001113	Syah.g_01637	Syaj.g_00861
OG0001114	Syah.g_01638	Syaj.g_00860
OG0001115	Syah.g_01642	Syaj.g_00856
OG0001116	Syah.g_01644	Syaj.g_00854
OG0001117	Syah.g_01645	Syaj.g_00853
OG0001118	Syah.g_01646	Syaj.g_00852
OG0001119	Syah.g_01648	Syaj.g_00850
OG0001120	Syah.g_01652	Syaj.g_00846
OG0001121	Syah.g_00927, Syah.g_02183	Syaj.g_00630
OG0001122	Syah.g_01679	Syaj.g_00817
OG0001123	Syah.g_01686	Syaj.g_00810
OG0001124	Syah.g_01688	Syaj.g_00808
OG0001125	Syah.g_01690	Syaj.g_00806
OG0001126	Syah.g_02058	Syaj.g_00413
OG0001127	Syah.g_02057	Syaj.g_00414
OG0001128	Syah.g_02040	Syaj.g_00417
OG0001129	Syah.g_02038	Syaj.g_00419
OG0001130	Syah.g_02037	Syaj.g_00420
OG0001131	Syah.g_01819	Syaj.g_01070
OG0001132	Syah.g_01850	Syaj.g_01166
OG0001133	Syah.g_01957	Syaj.g_01302
OG0001134	Syah.g_01437	Syaj.g_00645
OG0001135	Syah.g_01439	Syaj.g_00647
OG0001136	Syah.g_02160	Syaj.g_00300
OG0001137	Syah.g_02141	Syaj.g_00318
OG0001138	Syah.g_01421	Syaj.g_00620
OG0001139	Syah.g_01419	Syaj.g_00618
OG0001140	Syah.g_01418	Syaj.g_00617
OG0001141	Syah.g_01417	Syaj.g_00616
OG0001142	Syah.g_01416	Syaj.g_00615
OG0001143	Syah.g_01408	Syaj.g_00602
OG0001144	Syah.g_01399	Syaj.g_00588
OG0001145	Syah.g_02188	Syaj.g_00276
OG0001146	Syah.g_02206	Syaj.g_01518
OG0001147	Syah.g_01234	Syaj.g_01438
OG0001148	Syah.g_00984	Syaj.g_00057
OG0001149	Syah.g_00983	Syaj.g_00056
OG0001150	Syah.g_00982	Syaj.g_00055
OG0001151	Syah.g_00970	Syaj.g_00043
OG0001152	Syah.g_00969	Syaj.g_00040
OG0001153	Syah.g_01253	Syaj.g_01425
OG0001154	Syah.g_01252	Syaj.g_01426
OG0001155	Syah.g_02313	Syaj.g_01637
OG0001156	Syah.g_02316	Syaj.g_01640
OG0001157	Syah.g_02317	Syaj.g_01641
OG0001158	Syah.g_02318	Syaj.g_01643
OG0001159	Syah.g_02319	Syaj.g_01644
OG0001161	Syah.g_00475	Syaj.g_02148
OG0001162	Syah.g_01745	Syaj.g_00979
OG0001163	Syah.g_02370	Syaj.g_01705
OG0001164	Syah.g_02376	Syaj.g_01711
OG0001165	Syah.g_02381	Syaj.g_01716
OG0001166	Syah.g_02410	Syaj.g_01746
OG0001167	Syah.g_02259	Syaj.g_01592
OG0001168	Syah.g_02261	Syaj.g_01594
OG0001169	Syah.g_02263	Syaj.g_01596
OG0001170	Syah.g_02265	Syaj.g_01597
OG0001171	Syah.g_02276	Syaj.g_01607
OG0001172	Syah.g_00692	Syaj.g_02641
OG0001173	Syah.g_00693	Syaj.g_02642
OG0001174	Syah.g_00701	Syaj.g_02650
OG0001175	Syah.g_00702	Syaj.g_02651
OG0001176	Syah.g_00738	Syaj.g_02688
OG0001177	Syah.g_00736	Syaj.g_02685
OG0001178	Syah.g_02390	Syaj.g_01726
OG0001179	Syah.g_00767	Syaj.g_02719
OG0001180	Syah.g_00792	Syaj.g_02744
OG0001181	Syah.g_00796	Syaj.g_02748
OG0001182	Syah.g_00805	Syaj.g_02757
OG0001183	Syah.g_00810	Syaj.g_02762
OG0001184	Syah.g_00192	Syaj.g_02449
OG0001185	Syah.g_00244	Syaj.g_02423
OG0001186	Syah.g_00294	Syaj.g_02339
OG0001187	Syah.g_00289	Syaj.g_02369
OG0001188	Syah.g_00299	Syaj.g_02336
OG0001189	Syah.g_00316	Syaj.g_02318
OG0001190	Syah.g_00512	Syaj.g_02111
OG0001191	Syah.g_00491	Syaj.g_02128
OG0001192	Syah.g_00485	Syaj.g_02138
OG0001193	Syah.g_00456	Syaj.g_02178
OG0001194	Syah.g_00454	Syaj.g_02180
OG0001195	Syah.g_00453	Syaj.g_02181
OG0001196	Syah.g_00390	Syaj.g_02244
OG0001197	Syah.g_00388	Syaj.g_02246
OG0001198	Syah.g_00376	Syaj.g_02259
OG0001199	Syah.g_02488	Syaj.g_01825
OG0001200	Syah.g_02490	Syaj.g_01827
OG0001201	Syah.g_02538	Syaj.g_01888
OG0001202	Syah.g_00594	Syaj.g_02032
OG0001203	Syah.g_00909	Syaj.g_02877
OG0001204	Syah.g_00676	Syaj.g_02621
OG0001205	Syah.g_02222	Syaj.g_01545
OG0001206	Syah.g_01208	Syaj.g_01484
OG0001207	Syah.g_00987	Syaj.g_00061
OG0001208	Syah.g_00999	Syaj.g_00074
OG0001209	Syah.g_01067	Syaj.g_00147
OG0001210	Syah.g_01074	Syaj.g_00158
OG0001211	Syah.g_01092	Syaj.g_00184
OG0001212	Syah.g_01150	Syaj.g_00246
OG0001214	Syah.g_01933	Syaj.g_01281
OG0001215	Syah.g_01996	Syaj.g_00492
OG0001216	Syah.g_01727	Syaj.g_00958
OG0001218	Syah.g_01244	Syaj.g_01434
OG0001219	Syah.g_01578	Syaj.g_00782
OG0001220	Syah.g_02113	Syaj.g_00345
OG0001221	Syah.g_01816	Syaj.g_01067
OG0001223	Syah.g_01654	Syaj.g_00844
OG0001224	Syah.g_02034	Syaj.g_00423
OG0001225	Syah.g_02032	Syaj.g_00425
OG0001227	Syah.g_00472	Syaj.g_02152
OG0001228	Syah.g_02228	Syaj.g_01565
OG0001229	Syah.g_02009	Syaj.g_00451
OG0001231	Syah.g_00356	Syaj.g_02279
OG0001232	Syah.g_02422	Syaj.g_01757
OG0001233	Syah.g_02266	Syaj.g_01598
OG0001234	Syah.g_00706	Syaj.g_02655
OG0001236	Syah.g_00189	Syaj.g_02453
OG0001237	Syah.g_00201	Syaj.g_02447
OG0001240	Syah.g_02523	Syaj.g_01871
OG0001242	Syah.g_00011	Syaj.g_01913
OG0001243	Syah.g_00017	Syaj.g_01926
OG0001244	Syah.g_00049	Syaj.g_01960
OG0001246	Syah.g_01025	Syaj.g_00100
OG0001247	Syah.g_01741	Syaj.g_00973
OG0001248	Syah.g_01744	Syaj.g_00978
OG0001250	Syah.g_02090	Syaj.g_00375
OG0001251	Syah.g_00448	Syaj.g_02187
OG0001252	Syah.g_02041	Syaj.g_00416
OG0001253	Syah.g_01849	Syaj.g_01165
OG0001254	Syah.g_01438	Syaj.g_00646
OG0001256	Syah.g_02369	Syaj.g_01704
OG0001257	Syah.g_01237	Syaj.g_01342
OG0001258	Syah.g_02379	Syaj.g_01714
OG0001260	Syah.g_02286	Syaj.g_01617
OG0001262	Syah.g_00314	Syaj.g_02320
OG0001263	Syah.g_00020	Syaj.g_01929
OG0001265	Syah.g_00009	Syaj.g_01911
OG0001266	Syah.g_00590	Syaj.g_02036
OG0001267	Syah.g_00624	Syaj.g_02565
OG0001268	Syah.g_00864	Syaj.g_02811
OG0001270	Syah.g_02238	Syaj.g_01558
OG0001271	Syah.g_01218	Syaj.g_01447
OG0001272	Syah.g_01003	Syaj.g_00078
OG0001273	Syah.g_01940	Syaj.g_01288
OG0001274	Syah.g_00537	Syaj.g_02077
OG0001275	Syah.g_01669	Syaj.g_00827
OG0001276	Syah.g_01685	Syaj.g_00811
OG0001277	Syah.g_00404	Syaj.g_02227
OG0001278	Syah.g_01390	Syaj.g_00575
OG0001279	Syah.g_01323	Syaj.g_01356
OG0001280	Syah.g_02197	Syaj.g_01508
OG0001281	Syah.g_02207	Syaj.g_01519
OG0001282	Syah.g_00985	Syaj.g_00058
OG0001283	Syah.g_00395	Syaj.g_02238
OG0001284	Syah.g_02348	Syaj.g_01688
OG0001286	Syah.g_00790	Syaj.g_02742
OG0001287	Syah.g_00252	Syaj.g_02415
OG0001288	Syah.g_00266	Syaj.g_02394
OG0001289	Syah.g_02508	Syaj.g_01845
OG0001291	Syah.g_00032	Syaj.g_01939
OG0001292	Syah.g_00671	Syaj.g_02616
OG0001293	Syah.g_00650	Syaj.g_02594
OG0001294	Syah.g_01507	Syaj.g_00722
OG0001295	Syah.g_01076	Syaj.g_00161
OG0001296	Syah.g_01030	Syaj.g_00106
OG0001297	Syah.g_01034	Syaj.g_00110
OG0001298	Syah.g_01128	Syaj.g_00221
OG0001299	Syah.g_01501	Syaj.g_00716
OG0001300	Syah.g_02005	Syaj.g_00479
OG0001301	Syah.g_02018	Syaj.g_00440
OG0001302	Syah.g_01901	Syaj.g_01251
OG0001303	Syah.g_01580	Syaj.g_00784
OG0001304	Syah.g_01698	Syaj.g_00795
OG0001305	Syah.g_02024	Syaj.g_00433
OG0001306	Syah.g_02179	Syaj.g_00285
OG0001307	Syah.g_00724	Syaj.g_02672
OG0001309	Syah.g_01040	Syaj.g_00116
OG0001310	Syah.g_02402	Syaj.g_01735
OG0001311	Syah.g_01687	Syaj.g_00809
OG0001312	Syah.g_01590	Syaj.g_00931
OG0001313	Syah.g_00564	Syaj.g_01471, Syaj.g_01472
OG0001314	Syah.g_02117	Syaj.g_00524
OG0001315	Syah.g_00808	Syaj.g_02760
OG0001316	Syah.g_00039	Syaj.g_01946
OG0001317	Syah.g_00905	Syaj.g_02857
OG0001319	Syah.g_00635	Syaj.g_02576
OG0001321	Syah.g_02216	Syaj.g_01528
OG0001322	Syah.g_02215	Syaj.g_01527
OG0001323	Syah.g_01043	Syaj.g_00119
OG0001324	Syah.g_02006	Syaj.g_00478
OG0001325	Syah.g_01723	Syaj.g_00953
OG0001326	Syah.g_00443	Syaj.g_02196
OG0001327	Syah.g_01519	Syaj.g_00729
OG0001328	Syah.g_01822	Syaj.g_00764
OG0001329	Syah.g_01906	Syaj.g_00028
OG0001330	Syah.g_02190	Syaj.g_01501
OG0001332	Syah.g_02308	Syaj.g_01631
OG0001333	Syah.g_02260	Syaj.g_01593
OG0001334	Syah.g_00818	Syaj.g_02770
OG0001335	Syah.g_00819	Syaj.g_02771
OG0001336	Syah.g_00394	Syaj.g_02239
OG0001337	Syah.g_00815	Syaj.g_02795
OG0001337	Syah.g_00837	Syaj.g_02786
OG0001338	Syah.g_00856	Syaj.g_02767
OG0001338	Syah.g_02456	Syaj.g_00584
OG0001338	Syah.g_00841	Syaj.g_02790
OG0001340	Syah.g_00838	Syaj.g_02787
OG0001341	Syah.g_02011	Syaj.g_00449
OG0001343	Syah.g_00450	Syaj.g_02184
OG0001344	Syah.g_02153	Syaj.g_00307
OG0001345	Syah.g_02124	Syaj.g_00337
OG0001346	Syah.g_02200	Syaj.g_01512
OG0001347	Syah.g_00284	Syaj.g_02374
OG0001348	Syah.g_02073	Syaj.g_00393
OG0001349	Syah.g_02427	Syaj.g_01763
OG0001352	Syah.g_01058	Syaj.g_00136
OG0001353	Syah.g_02079	Syaj.g_00386
OG0001354	Syah.g_01641	Syaj.g_00857
OG0001355	Syah.g_01077	Syaj.g_01244
OG0001357	Syah.g_00935	Syaj.g_00629
OG0001358	Syah.g_01963	Syaj.g_01309
OG0001359	Syah.g_00451	Syaj.g_02183
OG0001360	Syah.g_02122	Syaj.g_00340
OG0001361	Syah.g_02127	Syaj.g_00334
OG0001362	Syah.g_01275	Syaj.g_01396
OG0001363	Syah.g_01273	Syaj.g_01398
OG0001364	Syah.g_00174	Syaj.g_02473
OG0001366	Syah.g_02413	Syaj.g_01749
OG0001368	Syah.g_00677	Syaj.g_02622
OG0001370	Syah.g_01732	Syaj.g_01672
OG0001373	Syah.g_00444	Syaj.g_02195
OG0001374	Syah.g_00436	Syaj.g_02203
OG0001375	Syah.g_00449	Syaj.g_02185
OG0001376	Syah.g_00483	Syaj.g_02140
OG0001377	Syah.g_00484	Syaj.g_02139
OG0001378	Syah.g_02239	Syaj.g_01559
OG0001379	Syah.g_02192	Syaj.g_01503
OG0001381	Syah.g_00717	Syaj.g_02663
OG0001382	Syah.g_00258	Syaj.g_00685
OG0001385	Syah.g_00447	Syaj.g_02192
OG0001386	Syah.g_00446	Syaj.g_02193
OG0001387	Syah.g_00445	Syaj.g_02194
OG0001388	Syah.g_00442	Syaj.g_02197
OG0001389	Syah.g_00441	Syaj.g_02198
OG0001390	Syah.g_00440	Syaj.g_02199
OG0001391	Syah.g_00439	Syaj.g_02200
OG0001392	Syah.g_00438	Syaj.g_02201
OG0001393	Syah.g_00437	Syaj.g_02202
OG0001394	Syah.g_01810	Syaj.g_01059
OG0001395	Syah.g_01705	Syaj.g_00935
OG0001396	Syah.g_00149	Syaj.g_02498
OG0001396	Syah.g_00286	Syaj.g_02372
OG0001397	Syah.g_01274	Syaj.g_01397
OG0001398	Syah.g_01563	Syaj.g_01116
OG0001400	Syah.g_00045	Syaj.g_00151
OG0001401	Syah.g_02084	Syaj.g_00381
OG0001402	Syah.g_01958	Syaj.g_01304
OG0001403	Syah.g_00341	Syaj.g_02297
OG0001404	Syah.g_02482	Syaj.g_01817
OG0001405	Syah.g_00821	Syaj.g_02773
OG0001406	Syah.g_00482	Syaj.g_02141
OG0001407	Syah.g_01059	Syaj.g_00137
OG0001408	Syah.g_01378	Syaj.g_00561
OG0001410	Syah.g_00725	Syaj.g_02673
OG0001412	Syah.g_00151	Syaj.g_02496
OG0001413	Syah.g_01894	Syaj.g_01241
OG0001414	Syah.g_00718	Syaj.g_02664
OG0001416	Syah.g_02204	Syaj.g_01516
OG0001417	Syah.g_01640	Syaj.g_00858
OG0001419	Syah.g_01060	Syaj.g_00138
OG0001420	Syah.g_01053	Syaj.g_00131
OG0001421	Syah.g_01851	Syaj.g_01235, Syaj.g_01167
OG0001425	Syah.g_00486	Syaj.g_02137
OG0001426	Syah.g_02449	Syaj.g_01807, Syaj.g_00014, Syaj.g_01097
OG0001428	Syah.g_00081	Syaj.g_01993
OG0001430	Syah.g_00518	Syaj.g_02104
OG0001432	Syah.g_01348	Syaj.g_00509
OG0001434	Syah.g_01805	Syaj.g_01054
OG0001435	Syah.g_01525	Syaj.g_00736
OG0001436	Syah.g_00168	Syaj.g_02479
OG0001436	Syah.g_00169	Syaj.g_02478
OG0001438	Syah.g_00102	Syaj.g_02550
OG0001439	Syah.g_00128	Syaj.g_02520
OG0001443	Syah.g_00478	Syaj.g_02145
OG0001444	Syah.g_02519	Syaj.g_01865
OG0001446	Syah.g_01731	Syaj.g_00527
OG0001447	Syah.g_00018	Syaj.g_01927
OG0001448	Syah.g_01540	Syaj.g_01813
OG0001449	Syah.g_00679	Syaj.g_02625
OG0001452	Syah.g_00663	Syaj.g_02607
OG0001454	Syah.g_01888	Syaj.g_01231
OG0001456	Syah.g_00434	Syaj.g_02205
OG0001457	Syah.g_00433	Syaj.g_02206
OG0001458	Syah.g_00432	Syaj.g_02207
OG0001459	Syah.g_01456	Syaj.g_00653
OG0001462	Syah.g_00335	Syaj.g_02304
OG0001465	Syah.g_01737	Syaj.g_00968
OG0001470	Syah.g_02242	Syaj.g_01567
OG0001471	Syah.g_00123	Syaj.g_02526
OG0001473	Syah.g_01903	Syaj.g_01255
OG0001474	Syah.g_00865	Syaj.g_02812
OG0001475	Syah.g_02244	Syaj.g_01569
OG0001477	Syah.g_02015	Syaj.g_00444
OG0001478	Syah.g_01211	Syaj.g_01463, Syaj.g_01462
OG0001479	Syah.g_00862	Syaj.g_02809
OG0001480	Syah.g_02114	Syaj.g_00343
OG0001482	Syah.g_01650	Syaj.g_00848
OG0001487	Syah.g_01245	Syaj.g_01433
OG0001488	Syah.g_02136	Syaj.g_00324
OG0001489	Syah.g_00801	Syaj.g_02753
OG0001492	Syah.g_01393	Syaj.g_00578
OG0001493	Syah.g_01385	Syaj.g_00569
OG0001494	Syah.g_02438	Syaj.g_01773
OG0001494	Syah.g_00325	Syaj.g_02353
OG0001496	Syah.g_02013	Syaj.g_00446
OG0001497	Syah.g_02014	Syaj.g_00445
OG0001498	Syah.g_00889	Syaj.g_02830
OG0001499	Syah.g_01463, Syah.g_01462	Syaj.g_01211
OG0001502	Syah.g_02109	Syaj.g_00351
OG0001504	Syah.g_01455	Syaj.g_00652
OG0001508	Syah.g_02241	Syaj.g_01566
OG0001509	Syah.g_00282	Syaj.g_02376
OG0001509	Syah.g_00148	Syaj.g_02499
OG0001510	Syah.g_00256	Syaj.g_02410
OG0001511	Syah.g_02546	Syaj.g_01896
OG0001512	Syah.g_00910	Syaj.g_02878
OG0001513	Syah.g_00200	Syaj.g_02448
OG0001514	Syah.g_02012	Syaj.g_00447
OG0001515	Syah.g_02001	Syaj.g_00483
OG0001516	Syah.g_01498	Syaj.g_00713
OG0001517	Syah.g_00859	Syaj.g_02806
OG0001518	Syah.g_00488	Syaj.g_02132
OG0001519	Syah.g_00476	Syaj.g_02147
OG0001520	Syah.g_01115	Syaj.g_00206
OG0001522	Syah.g_02080	Syaj.g_00385
OG0001527	Syah.g_01107	Syaj.g_00198
OG0001528	Syah.g_02243	Syaj.g_01568
OG0001529	Syah.g_00328	Syaj.g_02311
OG0001530	Syah.g_02544	Syaj.g_01894
OG0001531	Syah.g_00911	Syaj.g_02879
OG0001532	Syah.g_01420	Syaj.g_00619
OG0001534	Syah.g_01699	Syaj.g_00794
OG0001535	Syah.g_01683	Syaj.g_00813
OG0001536	Syah.g_01617	Syaj.g_00903
OG0001537	Syah.g_01815	Syaj.g_01066
OG0001538	Syah.g_01774	Syaj.g_01018
OG0001539	Syah.g_01521	Syaj.g_00731
OG0001540	Syah.g_00022	Syaj.g_01931
OG0001541	Syah.g_00621	Syaj.g_02002
OG0001542	Syah.g_00612	Syaj.g_02011
OG0001543	Syah.g_00568	Syaj.g_02057
OG0001544	Syah.g_00477	Syaj.g_02146
OG0001545	Syah.g_00405	Syaj.g_02226
OG0001546	Syah.g_01047	Syaj.g_00124
OG0001547	Syah.g_01565	Syaj.g_01106
OG0001548	Syah.g_01882	Syaj.g_01222
OG0001551	Syah.g_02068	Syaj.g_00395
OG0001557	Syah.g_01809	Syaj.g_01058
OG0001558	Syah.g_00562	Syaj.g_02282
OG0001559	Syah.g_02543	Syaj.g_01893
OG0001560	Syah.g_02531	Syaj.g_01879
OG0001561	Syah.g_01689	Syaj.g_00807
OG0001562	Syah.g_01675	Syaj.g_00821
OG0001563	Syah.g_00784	Syaj.g_02737
OG0001567	Syah.g_01564	Syaj.g_01108
OG0001568	Syah.g_01567	Syaj.g_01104
OG0001570	Syah.g_01553	Syaj.g_01124
OG0001572	Syah.g_01333	Syaj.g_00522
OG0001574	Syah.g_01105	Syaj.g_00196
OG0001575	Syah.g_01110	Syaj.g_00201
OG0001576	Syah.g_01172	Syaj.g_00266
OG0001577	Syah.g_02162	Syaj.g_00298
OG0001579	Syah.g_00824, Syah.g_00828	Syaj.g_02777
OG0001580	Syah.g_00523, Syah.g_00522	Syaj.g_02100
OG0001582	Syah.g_02442	Syaj.g_01215
OG0001585	Syah.g_01840	Syaj.g_01778
OG0001586	Syah.g_02434	Syaj.g_01769
OG0001588	Syah.g_00177	Syaj.g_02467
OG0001589	Syah.g_02269	Syaj.g_01600
OG0001590	Syah.g_01941	Syaj.g_01289
OG0001592	Syah.g_00521	Syaj.g_02101
OG0001593	Syah.g_01329	Syaj.g_01083, Syaj.g_02863, Syaj.g_00545, Syaj.g_01674, Syaj.g_00024, Syaj.g_01099
OG0001594	Syah.g_01319	Syaj.g_00701, Syaj.g_01360
OG0001594	Syah.g_00501, Syah.g_00503	Syaj.g_02118
OG0001602	Syah.g_01738	Syaj.g_00969
OG0001614	Syah.g_00242	Syaj.g_02425
OG0001615	Syah.g_02103	Syaj.g_00354
OG0001615	Syah.g_01081	Syaj.g_00166
OG0001616	Syah.g_01430	Syaj.g_00642
OG0001617	Syah.g_02008	Syaj.g_00475
OG0001618	Syah.g_01717	Syaj.g_00947
OG0001619	Syah.g_01607	Syaj.g_00914
OG0001620	Syah.g_00871	Syaj.g_02818
OG0001621	Syah.g_00662	Syaj.g_02606
OG0001622	Syah.g_00396	Syaj.g_02237
OG0001623	Syah.g_00842	Syaj.g_02791
OG0001624	Syah.g_00471	Syaj.g_02153
OG0001625	Syah.g_00656	Syaj.g_02600
OG0001633	Syah.g_01551	Syaj.g_01347
OG0001634	Syah.g_01504	Syaj.g_00719
OG0001635	Syah.g_00270	Syaj.g_02390
OG0001636	Syah.g_00336	Syaj.g_02303
OG0001637	Syah.g_02280	Syaj.g_01611
OG0001638	Syah.g_02399	Syaj.g_01733
OG0001639	Syah.g_02312	Syaj.g_01636
OG0001640	Syah.g_02060	Syaj.g_00411
OG0001641	Syah.g_01660	Syaj.g_00840
OG0001643	Syah.g_01930	Syaj.g_01278
OG0001644	Syah.g_01709	Syaj.g_00941
OG0001645	Syah.g_01568, Syah.g_02049	Syaj.g_01809
OG0001646	Syah.g_01360	Syaj.g_00519
OG0001652	Syah.g_00560	Syaj.g_02280
OG0001653	Syah.g_02522	Syaj.g_01868
OG0001654	Syah.g_02310	Syaj.g_01634
OG0001655	Syah.g_02446	Syaj.g_01238
OG0001656	Syah.g_00827	Syaj.g_02776
OG0001657	Syah.g_00063	Syaj.g_01976
OG0001658	Syah.g_00513	Syaj.g_02110
OG0001659	Syah.g_01424	Syaj.g_00634
OG0001666	Syah.g_01450	Syaj.g_00654
OG0001671	Syah.g_00550	Syaj.g_02062
OG0001672	Syah.g_02497, Syah.g_02496	Syaj.g_01833
OG0001673	Syah.g_00903	Syaj.g_02855
OG0001675	Syah.g_01673	Syaj.g_00823
OG0001676	Syah.g_00826	Syaj.g_02779
OG0001677	Syah.g_00811	Syaj.g_02763
OG0001678	Syah.g_00691	Syaj.g_02640
OG0001679	Syah.g_01114	Syaj.g_00205
OG0001680	Syah.g_02139	Syaj.g_00320
OG0001681	Syah.g_02120, Syah.g_00957, Syah.g_01366	Syaj.g_01086
OG0001682	Syah.g_02306	Syaj.g_01232
OG0001682	Syah.g_01719	Syaj.g_00949
OG0001691	Syah.g_01965	Syaj.g_01312
OG0001692	Syah.g_01297	Syaj.g_01374
OG0001693	Syah.g_02029	Syaj.g_00428
OG0001694	Syah.g_00622	Syaj.g_02563
OG0001695	Syah.g_00409	Syaj.g_02223
OG0001702	Syah.g_02513	Syaj.g_01851, Syaj.g_01857
OG0001703	Syah.g_00988	Syaj.g_00062
OG0001713	Syah.g_02144	Syaj.g_00314
OG0001714	Syah.g_00276	Syaj.g_02382
OG0001714	Syah.g_02441	Syaj.g_01775
OG0001715	Syah.g_01877	Syaj.g_01213
OG0001716	Syah.g_02110	Syaj.g_00350
OG0001717	Syah.g_00076	Syaj.g_01988
OG0001728	Syah.g_02475	Syaj.g_01125, Syaj.g_00010, Syaj.g_00013
OG0001729	Syah.g_00914	Syaj.g_02885
OG0001730	Syah.g_00921	Syaj.g_02887
OG0001731	Syah.g_02332	Syaj.g_01663
OG0001733	Syah.g_01514	Syaj.g_00726
OG0001734	Syah.g_02111	Syaj.g_00349
OG0001735	Syah.g_01491	Syaj.g_00704
OG0001736	Syah.g_00154	Syaj.g_02493
OG0001737	Syah.g_00108	Syaj.g_02544
OG0001738	Syah.g_00142	Syaj.g_02505
OG0001739	Syah.g_00411	Syaj.g_02222
OG0001740	Syah.g_00407	Syaj.g_02224
OG0001747	Syah.g_00044	Syaj.g_01958
OG0001748	Syah.g_00549	Syaj.g_02064
OG0001749	Syah.g_00159	Syaj.g_02489
OG0001750	Syah.g_02520	Syaj.g_01866
OG0001751	Syah.g_00902	Syaj.g_02854
OG0001752	Syah.g_02289	Syaj.g_01621
OG0001754	Syah.g_02282	Syaj.g_01613
OG0001755	Syah.g_01039	Syaj.g_00115
OG0001756	Syah.g_00479	Syaj.g_02144
OG0001758	Syah.g_01464	Syaj.g_00665
OG0001761	Syah.g_01971	Syaj.g_01328
OG0001762	Syah.g_01666	Syaj.g_00833
OG0001763	Syah.g_01653	Syaj.g_00845
OG0001764	Syah.g_01571	Syaj.g_00767
OG0001766	Syah.g_00119	Syaj.g_02532
OG0001767	Syah.g_00167	Syaj.g_02480
OG0001768	Syah.g_00606	Syaj.g_02018
OG0001769	Syah.g_01915	Syaj.g_01264
OG0001770	Syah.g_01448	Syaj.g_02409
OG0001771	Syah.g_02078	Syaj.g_00669
OG0001783	Syah.g_00247	Syaj.g_02420
OG0001784	Syah.g_02515	Syaj.g_01859
OG0001785	Syah.g_02281	Syaj.g_01612
OG0001786	Syah.g_02350	Syaj.g_01690
OG0001787	Syah.g_01063	Syaj.g_00143
OG0001788	Syah.g_01066	Syaj.g_00146
OG0001789	Syah.g_02198	Syaj.g_01510
OG0001790	Syah.g_02171	Syaj.g_00292
OG0001791	Syah.g_01197	Syaj.g_00936
OG0001791	Syah.g_02143	Syaj.g_00315
OG0001792	Syah.g_01398	Syaj.g_00587
OG0001795	Syah.g_01461	Syaj.g_02873
OG0001796	Syah.g_01677	Syaj.g_00819
OG0001797	Syah.g_01598	Syaj.g_00922
OG0001798	Syah.g_01956	Syaj.g_01301
OG0001799	Syah.g_01919	Syaj.g_01267
OG0001800	Syah.g_01322	Syaj.g_01357
OG0001801	Syah.g_01314	Syaj.g_00471, Syaj.g_01364
OG0001803	Syah.g_02226	Syaj.g_01549
OG0001804	Syah.g_00890	Syaj.g_02831
OG0001805	Syah.g_00667	Syaj.g_02611
OG0001806	Syah.g_00634	Syaj.g_02575
OG0001807	Syah.g_00170	Syaj.g_02477
OG0001808	Syah.g_00180	Syaj.g_02463
OG0001809	Syah.g_00035	Syaj.g_01942
OG0001810	Syah.g_00037	Syaj.g_01944
OG0001811	Syah.g_00615	Syaj.g_02009
OG0001812	Syah.g_00520	Syaj.g_02102
OG0001813	Syah.g_00467	Syaj.g_02164
OG0001814	Syah.g_00387	Syaj.g_02247
OG0001815	Syah.g_00378	Syaj.g_02257
OG0001816	Syah.g_01518	Syaj.g_00728
OG0001817	Syah.g_00428	Syaj.g_01219
OG0001835	Syah.g_01363	Syaj.g_01801
OG0001837	Syah.g_00555	Syaj.g_02063
OG0001838	Syah.g_00365	Syaj.g_02270
OG0001839	Syah.g_00339	Syaj.g_02299
OG0001840	Syah.g_00317	Syaj.g_02317
OG0001841	Syah.g_00309	Syaj.g_02325
OG0001842	Syah.g_02303	Syaj.g_01627
OG0001843	Syah.g_00241	Syaj.g_02426
OG0001844	Syah.g_00240	Syaj.g_02427
OG0001845	Syah.g_00239	Syaj.g_02428
OG0001847	Syah.g_00010	Syaj.g_01912
OG0001848	Syah.g_00006	Syaj.g_01908
OG0001849	Syah.g_02507	Syaj.g_01844
OG0001850	Syah.g_02498	Syaj.g_01834
OG0001851	Syah.g_02492	Syaj.g_01829
OG0001852	Syah.g_02491	Syaj.g_01828
OG0001853	Syah.g_02485	Syaj.g_01821
OG0001854	Syah.g_00907	Syaj.g_02874
OG0001856	Syah.g_02361	Syaj.g_01696
OG0001857	Syah.g_02358	Syaj.g_01693
OG0001858	Syah.g_02326	Syaj.g_01651
OG0001859	Syah.g_00977	Syaj.g_00050
OG0001860	Syah.g_00990	Syaj.g_00064
OG0001861	Syah.g_01004	Syaj.g_00079
OG0001862	Syah.g_01015	Syaj.g_00090
OG0001863	Syah.g_01020	Syaj.g_00095
OG0001864	Syah.g_01072	Syaj.g_00156
OG0001865	Syah.g_01140	Syaj.g_00233
OG0001866	Syah.g_01164	Syaj.g_00262
OG0001867	Syah.g_01973	Syaj.g_01332
OG0001868	Syah.g_02203	Syaj.g_01515
OG0001869	Syah.g_02163	Syaj.g_00297
OG0001870	Syah.g_02155	Syaj.g_00305
OG0001871	Syah.g_02149	Syaj.g_00310
OG0001872	Syah.g_01394	Syaj.g_00580
OG0001873	Syah.g_01429	Syaj.g_00641
OG0001874	Syah.g_01432	Syaj.g_00644
OG0001877	Syah.g_02002	Syaj.g_00482
OG0001878	Syah.g_01670	Syaj.g_00826
