Orthogroup	Syah	Syao
OG0001185	Syah.g_00244	Syao.g_02147
OG0001186	Syah.g_00294	Syao.g_02173
OG0001187	Syah.g_00289	Syao.g_02171
OG0001188	Syah.g_00299	Syao.g_02169
OG0001189	Syah.g_00316	Syao.g_02215
OG0001190	Syah.g_00512	Syao.g_02436
OG0001191	Syah.g_00491	Syao.g_02449
OG0001192	Syah.g_00485	Syao.g_02367
OG0001193	Syah.g_00456	Syao.g_02284
OG0001194	Syah.g_00454	Syao.g_02285
OG0001195	Syah.g_00453	Syao.g_02286
OG0001196	Syah.g_00390	Syao.g_02341
OG0001197	Syah.g_00388	Syao.g_02343
OG0001198	Syah.g_00376	Syao.g_02158
OG0001199	Syah.g_02488	Syao.g_02623
OG0001200	Syah.g_02490	Syao.g_02625
OG0001201	Syah.g_02538	Syao.g_02601
OG0001202	Syah.g_00594	Syao.g_02461
OG0001203	Syah.g_00909	Syao.g_00296, Syao.g_01705
OG0001204	Syah.g_00676	Syao.g_02117
OG0001205	Syah.g_02222	Syao.g_01620
OG0001206	Syah.g_01208	Syao.g_02701, Syao.g_02702
OG0001207	Syah.g_00987	Syao.g_00035
OG0001208	Syah.g_00999	Syao.g_00026
OG0001209	Syah.g_01067	Syao.g_01415
OG0001210	Syah.g_01074	Syao.g_00882
OG0001211	Syah.g_01092	Syao.g_00861
OG0001212	Syah.g_01150	Syao.g_01001
OG0001213	Syah.g_01946	Syao.g_01322
OG0001214	Syah.g_01933	Syao.g_00896
OG0001215	Syah.g_01996	Syao.g_00700
OG0001216	Syah.g_01727	Syao.g_00492
OG0001218	Syah.g_01244	Syao.g_00092
OG0001219	Syah.g_01578	Syao.g_00651
OG0001220	Syah.g_02113	Syao.g_00393
OG0001221	Syah.g_01816	Syao.g_01657
OG0001223	Syah.g_01654	Syao.g_00820
OG0001224	Syah.g_02034	Syao.g_00427
OG0001226	Syah.g_01887	Syao.g_02633
OG0001227	Syah.g_00472	Syao.g_01047
OG0001228	Syah.g_02228	Syao.g_02256
OG0001229	Syah.g_02009	Syao.g_00220
OG0001230	Syah.g_01302	Syao.g_01503
OG0001231	Syah.g_00356	Syao.g_02254
OG0001232	Syah.g_02422	Syao.g_01664
OG0001233	Syah.g_02266	Syao.g_01643
OG0001234	Syah.g_00706	Syao.g_02035
OG0001236	Syah.g_00189	Syao.g_02261
OG0001237	Syah.g_00201	Syao.g_02265
OG0001238	Syah.g_00490	Syao.g_02451
OG0001240	Syah.g_02523	Syao.g_02669
OG0001242	Syah.g_00011	Syao.g_02576
OG0001243	Syah.g_00017	Syao.g_02584
OG0001244	Syah.g_00049	Syao.g_02477
OG0001245	Syah.g_01848	Syao.g_00362
OG0001247	Syah.g_01741	Syao.g_00390
OG0001249	Syah.g_00849	Syao.g_01882
OG0001251	Syah.g_00448	Syao.g_00641
OG0001252	Syah.g_02041	Syao.g_00507
OG0001253	Syah.g_01849	Syao.g_01220
OG0001254	Syah.g_01438	Syao.g_01426
OG0001255	Syah.g_00919	Syao.g_00920
OG0001256	Syah.g_02369	Syao.g_01572
OG0001258	Syah.g_02379	Syao.g_01561
OG0001259	Syah.g_02264	Syao.g_01645
OG0001260	Syah.g_02286	Syao.g_01623
OG0001262	Syah.g_00314	Syao.g_02213
OG0001263	Syah.g_00020	Syao.g_02541
OG0001265	Syah.g_00009	Syao.g_02574
OG0001266	Syah.g_00590	Syao.g_02465
OG0001267	Syah.g_00624	Syao.g_02063
OG0001268	Syah.g_00864	Syao.g_01871
OG0001270	Syah.g_02238	Syao.g_01733
OG0001271	Syah.g_01218	Syao.g_02685
OG0001272	Syah.g_01003	Syao.g_00120
OG0001274	Syah.g_00537	Syao.g_02401
OG0001275	Syah.g_01669	Syao.g_00806
OG0001276	Syah.g_01685	Syao.g_00450
OG0001277	Syah.g_00404	Syao.g_01334
OG0001278	Syah.g_01390	Syao.g_00265
OG0001279	Syah.g_01323	Syao.g_01528
OG0001281	Syah.g_02207	Syao.g_01454
OG0001282	Syah.g_00985	Syao.g_00037
OG0001283	Syah.g_00395	Syao.g_02335
OG0001284	Syah.g_02348	Syao.g_01587
OG0001286	Syah.g_00790	Syao.g_01835
OG0001288	Syah.g_00266	Syao.g_02187
OG0001289	Syah.g_02508	Syao.g_02649
OG0001291	Syah.g_00032	Syao.g_02551
OG0001292	Syah.g_00671	Syao.g_02111
OG0001293	Syah.g_00650	Syao.g_02091
OG0001294	Syah.g_01507	Syao.g_00948
OG0001295	Syah.g_01076	Syao.g_00878
OG0001296	Syah.g_01030	Syao.g_00163
OG0001297	Syah.g_01034	Syao.g_00159
OG0001298	Syah.g_01128	Syao.g_01043
OG0001299	Syah.g_01501	Syao.g_00942
OG0001302	Syah.g_01901	Syao.g_02711
OG0001303	Syah.g_01580	Syao.g_00649
OG0001304	Syah.g_01698	Syao.g_00466
OG0001305	Syah.g_02024	Syao.g_00382
OG0001306	Syah.g_02179	Syao.g_00141
OG0001310	Syah.g_02402	Syao.g_01681
OG0001311	Syah.g_01687	Syao.g_00452
OG0001312	Syah.g_01590	Syao.g_00635
OG0001313	Syah.g_00564	Syao.g_02692
OG0001314	Syah.g_02117	Syao.g_01276
OG0001315	Syah.g_00808	Syao.g_01853
OG0001317	Syah.g_00905	Syao.g_01701
OG0001318	Syah.g_00658	Syao.g_02099
OG0001319	Syah.g_00635	Syao.g_02075
OG0001323	Syah.g_01043	Syao.g_01392
OG0001325	Syah.g_01723	Syao.g_00487
OG0001326	Syah.g_00443	Syao.g_02293
OG0001327	Syah.g_01519	Syao.g_00953
OG0001328	Syah.g_01822	Syao.g_00198
OG0001329	Syah.g_01906	Syao.g_00876
OG0001330	Syah.g_02190	Syao.g_01444
OG0001332	Syah.g_02308	Syao.g_01244
OG0001333	Syah.g_02260	Syao.g_01649
OG0001335	Syah.g_00819	Syao.g_01913
OG0001336	Syah.g_00394	Syao.g_02336
OG0001337	Syah.g_00837	Syao.g_01893
OG0001338	Syah.g_00856, Syah.g_02456, Syah.g_00841	Syao.g_01890
OG0001340	Syah.g_00838	Syao.g_01892
OG0001341	Syah.g_02011	Syao.g_00602
OG0001343	Syah.g_00450	Syao.g_01235
OG0001345	Syah.g_02124	Syao.g_00179
OG0001347	Syah.g_00284	Syao.g_02725
OG0001349	Syah.g_02427	Syao.g_01074
OG0001353	Syah.g_02079	Syao.g_00439
OG0001354	Syah.g_01641	Syao.g_00833
OG0001357	Syah.g_00935	Syao.g_00369
OG0001358	Syah.g_01963	Syao.g_01343
OG0001359	Syah.g_00451	Syao.g_01234
OG0001360	Syah.g_02122	Syao.g_00177
OG0001361	Syah.g_02127	Syao.g_00182
OG0001364	Syah.g_00174	Syao.g_01969
OG0001368	Syah.g_00677	Syao.g_02118
OG0001372	Syah.g_01055	Syao.g_00368
OG0001373	Syah.g_00444	Syao.g_02291, Syao.g_02292
OG0001374	Syah.g_00436	Syao.g_02300
OG0001375	Syah.g_00449	Syao.g_01236
OG0001376	Syah.g_00483	Syao.g_00617
OG0001377	Syah.g_00484	Syao.g_00618
OG0001378	Syah.g_02239	Syao.g_01732
OG0001379	Syah.g_02192	Syao.g_01441
OG0001382	Syah.g_00258	Syao.g_00766
OG0001385	Syah.g_00447	Syao.g_02288
OG0001386	Syah.g_00446	Syao.g_02289
OG0001387	Syah.g_00445	Syao.g_02290
OG0001388	Syah.g_00442	Syao.g_02294
OG0001389	Syah.g_00441	Syao.g_02295
OG0001390	Syah.g_00440	Syao.g_02296
OG0001391	Syah.g_00439	Syao.g_02297
OG0001392	Syah.g_00438	Syao.g_02298
OG0001393	Syah.g_00437	Syao.g_02299
OG0001394	Syah.g_01810	Syao.g_00983
OG0001395	Syah.g_01705	Syao.g_00470
OG0001396	Syah.g_00286	Syao.g_02726
OG0001398	Syah.g_01563	Syao.g_02641
OG0001401	Syah.g_02084	Syao.g_00434
OG0001402	Syah.g_01958	Syao.g_01338
OG0001403	Syah.g_00341	Syao.g_02235
OG0001405	Syah.g_00821	Syao.g_01911
OG0001406	Syah.g_00482	Syao.g_00616
OG0001407	Syah.g_01059	Syao.g_00519
OG0001408	Syah.g_01378	Syao.g_01384
OG0001416	Syah.g_02204	Syao.g_01223
OG0001417	Syah.g_01640	Syao.g_00657
OG0001419	Syah.g_01060	Syao.g_00520
OG0001420	Syah.g_01053	Syao.g_01403
OG0001423	Syah.g_00965	Syao.g_00722
OG0001425	Syah.g_00486	Syao.g_02366
OG0001426	Syah.g_02449	Syao.g_00517
OG0001432	Syah.g_01348	Syao.g_01219
OG0001433	Syah.g_01513	Syao.g_00300
OG0001434	Syah.g_01805	Syao.g_00988
OG0001435	Syah.g_01525	Syao.g_00961
OG0001436	Syah.g_00169	Syao.g_01990
OG0001438	Syah.g_00102	Syao.g_02049
OG0001439	Syah.g_00128	Syao.g_02026
OG0001442	Syah.g_01795	Syao.g_00738
OG0001443	Syah.g_00478	Syao.g_02369
OG0001447	Syah.g_00018	Syao.g_02585
OG0001449	Syah.g_00679	Syao.g_01691
OG0001452	Syah.g_00663	Syao.g_02104
OG0001454	Syah.g_01888	Syao.g_01295
OG0001456	Syah.g_00434	Syao.g_00708
OG0001457	Syah.g_00433	Syao.g_00709
OG0001458	Syah.g_00432	Syao.g_00710
OG0001459	Syah.g_01456	Syao.g_00583
OG0001460	Syah.g_01512	Syao.g_00299
OG0001461	Syah.g_00711	Syao.g_00788
OG0001462	Syah.g_00335	Syao.g_02228
OG0001468	Syah.g_01899	Syao.g_00604
OG0001471	Syah.g_00123	Syao.g_02031
OG0001473	Syah.g_01903	Syao.g_00621
OG0001474	Syah.g_00865	Syao.g_01870
OG0001475	Syah.g_02244	Syao.g_02177
OG0001476	Syah.g_02145	Syao.g_00324
OG0001477	Syah.g_02015	Syao.g_00408
OG0001479	Syah.g_00862	Syao.g_01873
OG0001487	Syah.g_01245	Syao.g_00091
OG0001488	Syah.g_02136	Syao.g_00190
OG0001489	Syah.g_00801	Syao.g_01823
OG0001492	Syah.g_01393	Syao.g_00268
OG0001493	Syah.g_01385	Syao.g_00260
OG0001495	Syah.g_00735	Syao.g_01803
OG0001496	Syah.g_02013	Syao.g_00410
OG0001497	Syah.g_02014	Syao.g_00409
OG0001498	Syah.g_00889	Syao.g_01717
OG0001502	Syah.g_02109	Syao.g_00526
OG0001507	Syah.g_02464	Syao.g_00874
OG0001508	Syah.g_02241	Syao.g_02174
OG0001509	Syah.g_00282, Syah.g_00148	Syao.g_02727
OG0001510	Syah.g_00256	Syao.g_01944
OG0001511	Syah.g_02546	Syao.g_02593
OG0001512	Syah.g_00910	Syao.g_01707
OG0001513	Syah.g_00200	Syao.g_02457
OG0001514	Syah.g_02012	Syao.g_00411
OG0001515	Syah.g_02001	Syao.g_00626
OG0001516	Syah.g_01498	Syao.g_00939
OG0001517	Syah.g_00859	Syao.g_01876
OG0001518	Syah.g_00488	Syao.g_02365
OG0001519	Syah.g_00476	Syao.g_02371
OG0001520	Syah.g_01115	Syao.g_01044
OG0001522	Syah.g_02080	Syao.g_00568
OG0001527	Syah.g_01107	Syao.g_00846
OG0001528	Syah.g_02243	Syao.g_02176
OG0001529	Syah.g_00328	Syao.g_02222
OG0001530	Syah.g_02544	Syao.g_02591
OG0001532	Syah.g_01420	Syao.g_00226
OG0001533	Syah.g_01174	Syao.g_01731
OG0001534	Syah.g_01699	Syao.g_00467
OG0001535	Syah.g_01683	Syao.g_00448
OG0001536	Syah.g_01617	Syao.g_00679
OG0001537	Syah.g_01815	Syao.g_00977
OG0001538	Syah.g_01774	Syao.g_00761
OG0001539	Syah.g_01521	Syao.g_00956
OG0001540	Syah.g_00022	Syao.g_02543
OG0001541	Syah.g_00621	Syao.g_02518
OG0001542	Syah.g_00612	Syao.g_02527
OG0001543	Syah.g_00568	Syao.g_02382
OG0001544	Syah.g_00477	Syao.g_02370
OG0001545	Syah.g_00405	Syao.g_02312
OG0001547	Syah.g_01565	Syao.g_00570
OG0001557	Syah.g_01809	Syao.g_00984
OG0001558	Syah.g_00562	Syao.g_02251
OG0001559	Syah.g_02543	Syao.g_02590
OG0001560	Syah.g_02531	Syao.g_02595
OG0001561	Syah.g_01689	Syao.g_00454
OG0001562	Syah.g_01675	Syao.g_00795
OG0001563	Syah.g_00784	Syao.g_01841
OG0001567	Syah.g_01564	Syao.g_00571
OG0001568	Syah.g_01567	Syao.g_00569
OG0001570	Syah.g_01553	Syao.g_00286
OG0001572	Syah.g_01333	Syao.g_00721
OG0001574	Syah.g_01105	Syao.g_00848
OG0001575	Syah.g_01110	Syao.g_00843
OG0001576	Syah.g_01172	Syao.g_01474
OG0001577	Syah.g_02162	Syao.g_00128
OG0001578	Syah.g_01885, Syah.g_01371, Syah.g_01445	Syao.g_02304
OG0001579	Syah.g_00824, Syah.g_00828	Syao.g_01907
OG0001580	Syah.g_00523, Syah.g_00522	Syao.g_02425
OG0001588	Syah.g_00177	Syao.g_01998
OG0001589	Syah.g_02269	Syao.g_01639, Syao.g_01640
OG0001590	Syah.g_01941	Syao.g_00889
OG0001591	Syah.g_01509	Syao.g_00950
OG0001592	Syah.g_00521	Syao.g_02426
OG0001614	Syah.g_00242	Syao.g_02144
OG0001616	Syah.g_01430	Syao.g_00174
OG0001617	Syah.g_02008	Syao.g_01201
OG0001618	Syah.g_01717	Syao.g_00282, Syao.g_01153, Syao.g_00481
OG0001619	Syah.g_01607	Syao.g_00690
OG0001620	Syah.g_00871	Syao.g_01864
OG0001621	Syah.g_00662	Syao.g_02103
OG0001622	Syah.g_00396	Syao.g_02334
OG0001623	Syah.g_00842	Syao.g_00405
OG0001624	Syah.g_00471	Syao.g_01257
OG0001625	Syah.g_00656	Syao.g_02097
OG0001634	Syah.g_01504	Syao.g_00945
OG0001635	Syah.g_00270	Syao.g_02183
OG0001636	Syah.g_00336	Syao.g_02229
OG0001637	Syah.g_02280	Syao.g_01361
OG0001640	Syah.g_02060	Syao.g_00502
OG0001641	Syah.g_01660	Syao.g_00816
OG0001643	Syah.g_01930	Syao.g_00899
OG0001644	Syah.g_01709	Syao.g_00474
OG0001645	Syah.g_01568, Syah.g_02049	Syao.g_01270
OG0001652	Syah.g_00560	Syao.g_02253
OG0001654	Syah.g_02310	Syao.g_01697
OG0001655	Syah.g_02446	Syao.g_02660
OG0001656	Syah.g_00827	Syao.g_01908
OG0001657	Syah.g_00063	Syao.g_02491
OG0001658	Syah.g_00513	Syao.g_02435
OG0001659	Syah.g_01424	Syao.g_00020
OG0001671	Syah.g_00550	Syao.g_02387
OG0001672	Syah.g_02497, Syah.g_02496	Syao.g_02631
OG0001673	Syah.g_01195, Syah.g_00903	Syao.g_02713
OG0001675	Syah.g_01673	Syao.g_00802, Syao.g_01175
OG0001676	Syah.g_00826	Syao.g_01895
OG0001677	Syah.g_00811	Syao.g_01850
OG0001678	Syah.g_00691	Syao.g_01938
OG0001679	Syah.g_01114	Syao.g_02566, Syao.g_02565
OG0001680	Syah.g_00047, Syah.g_02139, Syah.g_02404	Syao.g_01679
OG0001681	Syah.g_01452, Syah.g_02445	Syao.g_01906
OG0001681	Syah.g_02120, Syah.g_00957, Syah.g_01366, Syah.g_02461	Syao.g_01285
OG0001682	Syah.g_02306, Syah.g_01719	Syao.g_00483
OG0001691	Syah.g_01965	Syao.g_00729
OG0001692	Syah.g_01297	Syao.g_01508
OG0001693	Syah.g_02029	Syao.g_00389
OG0001694	Syah.g_00622	Syao.g_02061
OG0001695	Syah.g_00409	Syao.g_02308
OG0001702	Syah.g_02513	Syao.g_02655
OG0001703	Syah.g_00988	Syao.g_00034
OG0001712	Syah.g_01847	Syao.g_00712
OG0001714	Syah.g_02441	Syao.g_01099
OG0001715	Syah.g_01877	Syao.g_00278
OG0001717	Syah.g_00076	Syao.g_02505
OG0001728	Syah.g_02475	Syao.g_02277
OG0001729	Syah.g_00914	Syao.g_01711
OG0001730	Syah.g_00921	Syao.g_01008
OG0001731	Syah.g_02332	Syao.g_01603
OG0001733	Syah.g_01514	Syao.g_00310
OG0001734	Syah.g_02111	Syao.g_00421, Syao.g_00418
OG0001735	Syah.g_01491	Syao.g_00929
OG0001737	Syah.g_00108	Syao.g_02042
OG0001738	Syah.g_00142	Syao.g_02011
OG0001739	Syah.g_00411	Syao.g_02306
OG0001740	Syah.g_00407	Syao.g_02310
OG0001741	Syah.g_00938, Syah.g_02444, Syah.g_01867	Syao.g_01258
OG0001748	Syah.g_00549, Syah.g_00554	Syao.g_02389
OG0001750	Syah.g_02520	Syao.g_01324
OG0001751	Syah.g_00902	Syao.g_02714
OG0001752	Syah.g_02289	Syao.g_01694
OG0001754	Syah.g_02282	Syao.g_01363
OG0001755	Syah.g_01039	Syao.g_00153
OG0001760	Syah.g_01861	Syao.g_00294
OG0001761	Syah.g_01971	Syao.g_00400
OG0001762	Syah.g_01666	Syao.g_00809
OG0001763	Syah.g_01653	Syao.g_00821
OG0001764	Syah.g_01571	Syao.g_00565
OG0001766	Syah.g_00119	Syao.g_02036
OG0001769	Syah.g_01915	Syao.g_00916
OG0001771	Syah.g_02078	Syao.g_01406
OG0001783	Syah.g_00247	Syao.g_01952
OG0001784	Syah.g_02515	Syao.g_02662
OG0001785	Syah.g_02281	Syao.g_01362
OG0001786	Syah.g_02350	Syao.g_01584
OG0001787	Syah.g_01063	Syao.g_01411
OG0001788	Syah.g_01066	Syao.g_01414
OG0001789	Syah.g_02198	Syao.g_01434
OG0001790	Syah.g_02171	Syao.g_00134
OG0001791	Syah.g_01197, Syah.g_02143	Syao.g_01522
OG0001792	Syah.g_01398	Syao.g_00275
OG0001794	Syah.g_01696	Syao.g_00464
OG0001796	Syah.g_01677	Syao.g_00440
OG0001797	Syah.g_01598	Syao.g_00698
OG0001798	Syah.g_01956	Syao.g_01332
OG0001799	Syah.g_01919	Syao.g_00913
OG0001800	Syah.g_01322	Syao.g_01529
OG0001801	Syah.g_01314	Syao.g_01535
OG0001803	Syah.g_02226	Syao.g_01615
OG0001804	Syah.g_00890	Syao.g_01718
OG0001805	Syah.g_00667	Syao.g_01352
OG0001806	Syah.g_00634	Syao.g_02074
OG0001808	Syah.g_00180	Syao.g_01964
OG0001811	Syah.g_00615	Syao.g_02525
OG0001812	Syah.g_00520	Syao.g_02427
OG0001813	Syah.g_00467	Syao.g_02360
OG0001814	Syah.g_00387	Syao.g_02344
OG0001815	Syah.g_00378	Syao.g_00732
OG0001816	Syah.g_01518	Syao.g_00952
OG0001837	Syah.g_00555	Syao.g_02388
OG0001838	Syah.g_00365	Syao.g_02153
OG0001839	Syah.g_00339	Syao.g_02233
OG0001840	Syah.g_00317	Syao.g_02216
OG0001841	Syah.g_00309	Syao.g_02209
OG0001843	Syah.g_00241	Syao.g_02143
OG0001844	Syah.g_00240	Syao.g_02142
OG0001845	Syah.g_00239	Syao.g_02140
OG0001847	Syah.g_00010	Syao.g_02575
OG0001848	Syah.g_00006	Syao.g_02571
OG0001849	Syah.g_02507	Syao.g_02648
OG0001850	Syah.g_02498	Syao.g_02634
OG0001851	Syah.g_02492	Syao.g_02627
OG0001852	Syah.g_02491	Syao.g_02626
OG0001853	Syah.g_02485	Syao.g_02619
OG0001854	Syah.g_00907	Syao.g_01703
OG0001856	Syah.g_02361	Syao.g_01580
OG0001857	Syah.g_02358	Syao.g_01583
OG0001858	Syah.g_02326	Syao.g_01608
OG0001859	Syah.g_00977	Syao.g_00046
OG0001860	Syah.g_00990	Syao.g_00032
OG0001861	Syah.g_01004	Syao.g_00119
OG0001862	Syah.g_01015	Syao.g_00107
OG0001863	Syah.g_01020	Syao.g_00101
OG0001864	Syah.g_01072	Syao.g_01420
OG0001865	Syah.g_01140	Syao.g_01030
OG0001866	Syah.g_01164	Syao.g_01058
OG0001867	Syah.g_01973	Syao.g_01056
OG0001868	Syah.g_02203	Syao.g_01468
OG0001869	Syah.g_02163	Syao.g_00129
OG0001870	Syah.g_02155	Syao.g_00215
OG0001871	Syah.g_02149	Syao.g_00207
OG0001872	Syah.g_01394	Syao.g_00269
OG0001873	Syah.g_01429	Syao.g_00173
OG0001874	Syah.g_01432	Syao.g_00176
OG0001877	Syah.g_02002	Syao.g_00627
OG0001878	Syah.g_01670	Syao.g_00805
OG0001879	Syah.g_01664	Syao.g_00811
OG0001880	Syah.g_01626	Syao.g_00671
OG0001881	Syah.g_01625	Syao.g_00672
OG0001882	Syah.g_01601	Syao.g_00695
OG0001883	Syah.g_01597	Syao.g_00713
OG0001884	Syah.g_01588	Syao.g_00637
OG0001885	Syah.g_01576	Syao.g_00586
OG0001886	Syah.g_01572	Syao.g_00564
OG0001887	Syah.g_01823	Syao.g_00200
OG0001888	Syah.g_01803	Syao.g_00989
OG0001889	Syah.g_01763	Syao.g_00772
OG0001890	Syah.g_02097	Syao.g_00533
OG0001891	Syah.g_02101	Syao.g_00528
OG0001892	Syah.g_02115	Syao.g_00610
OG0001893	Syah.g_01955	Syao.g_01331
OG0001894	Syah.g_01936	Syao.g_00893
OG0001895	Syah.g_01318	Syao.g_01532
OG0001896	Syah.g_02230	Syao.g_01729
OG0001897	Syah.g_00868	Syao.g_01867
OG0001898	Syah.g_00848	Syao.g_01883
OG0001899	Syah.g_00774	Syao.g_01816
OG0001900	Syah.g_00649	Syao.g_02090
OG0001901	Syah.g_00648	Syao.g_02089
OG0001902	Syah.g_00093	Syao.g_02057
OG0001903	Syah.g_00103	Syao.g_02048
OG0001904	Syah.g_00172	Syao.g_01971
OG0001905	Syah.g_00182	Syao.g_01961
OG0001906	Syah.g_00024	Syao.g_02544
OG0001908	Syah.g_00619	Syao.g_02521
OG0001909	Syah.g_00608	Syao.g_02531
OG0001910	Syah.g_00545	Syao.g_02393
OG0001912	Syah.g_00495	Syao.g_02446
OG0001913	Syah.g_00493	Syao.g_02448
OG0001914	Syah.g_01442	Syao.g_01430
OG0001915	Syah.g_00381	Syao.g_02195
OG0001917	Syah.g_01684	Syao.g_00449
OG0001918	Syah.g_01852, Syah.g_00416	Syao.g_01904
OG0001929	Syah.g_00302	Syao.g_02202
OG0001932	Syah.g_00243	Syao.g_02145
OG0001933	Syah.g_02540	Syao.g_02587
OG0001934	Syah.g_02527	Syao.g_02674
OG0001935	Syah.g_02489	Syao.g_02624
OG0001936	Syah.g_01889	Syao.g_01296
OG0001937	Syah.g_02340	Syao.g_01595
OG0001938	Syah.g_00992	Syao.g_00030
OG0001939	Syah.g_01998	Syao.g_01025
OG0001940	Syah.g_01127	Syao.g_01046
OG0001941	Syah.g_02208	Syao.g_01453
OG0001943	Syah.g_01844	Syao.g_00219
OG0001944	Syah.g_01560	Syao.g_00203
OG0001946	Syah.g_02003	Syao.g_00622
OG0001948	Syah.g_01655	Syao.g_00819
OG0001949	Syah.g_01635	Syao.g_00662
OG0001950	Syah.g_01633	Syao.g_00664
OG0001951	Syah.g_01624	Syao.g_00673
OG0001952	Syah.g_01600	Syao.g_00696
OG0001953	Syah.g_01599	Syao.g_00697
OG0001954	Syah.g_01545	Syao.g_00921
OG0001957	Syah.g_01950	Syao.g_01326
OG0001958	Syah.g_01493	Syao.g_00931
OG0001960	Syah.g_01235	Syao.g_00094
OG0001961	Syah.g_01216	Syao.g_02687
OG0001964	Syah.g_00704	Syao.g_01926
OG0001966	Syah.g_00654	Syao.g_02095
OG0001967	Syah.g_00652	Syao.g_02093
OG0001968	Syah.g_00651	Syao.g_02092
OG0001969	Syah.g_00125	Syao.g_02029
OG0001970	Syah.g_00026	Syao.g_02546
OG0001971	Syah.g_00610	Syao.g_02529
OG0001972	Syah.g_00533	Syao.g_02405
OG0001974	Syah.g_00515	Syao.g_00320
OG0001975	Syah.g_01441	Syao.g_01429
OG0001976	Syah.g_01443	Syao.g_01319
OG0001979	Syah.g_01999	Syao.g_00525
OG0001980	Syah.g_00844, Syah.g_01834	Syao.g_01887
OG0001990	Syah.g_00406	Syao.g_02311
OG0002000	Syah.g_01041	Syao.g_01390
OG0002001	Syah.g_01201	Syao.g_02352, Syao.g_02677
OG0002008	Syah.g_01668	Syao.g_00807
OG0002009	Syah.g_01813	Syao.g_00980
OG0002010	Syah.g_01261	Syao.g_00074
OG0002011	Syah.g_00896	Syao.g_00258
OG0002012	Syah.g_01562	Syao.g_00150
OG0002013	Syah.g_00886	Syao.g_02640
OG0002015	Syah.g_00163	Syao.g_01091
OG0002016	Syah.g_00551	Syao.g_02386
OG0002017	Syah.g_00458	Syao.g_02281
OG0002018	Syah.g_00408	Syao.g_02309
OG0002020	Syah.g_00413	Syao.g_02320
OG0002021	Syah.g_00415	Syao.g_02322
OG0002022	Syah.g_00417	Syao.g_02323
OG0002023	Syah.g_00418	Syao.g_02324
OG0002024	Syah.g_00426	Syao.g_02317
OG0002035	Syah.g_01306	Syao.g_01369
OG0002038	Syah.g_02148	Syao.g_00204
OG0002039	Syah.g_02135	Syao.g_00189
OG0002040	Syah.g_02134	Syao.g_00187
OG0002042	Syah.g_01629	Syao.g_00668
OG0002043	Syah.g_01581	Syao.g_00645
OG0002044	Syah.g_02077	Syao.g_00793
OG0002047	Syah.g_00885	Syao.g_01714
OG0002049	Syah.g_00730	Syao.g_01932
OG0002050	Syah.g_00643	Syao.g_02083
OG0002054	Syah.g_00427	Syao.g_02318
OG0002055	Syah.g_00423	Syao.g_02315
OG0002056	Syah.g_00104	Syao.g_02046
OG0002092	Syah.g_02152, Syah.g_02320, Syah.g_02321	Syao.g_01357
OG0002114	Syah.g_01310	Syao.g_01360
OG0002115	Syah.g_02375	Syao.g_01565
OG0002116	Syah.g_02345	Syao.g_01590
OG0002117	Syah.g_02142	Syao.g_00196
OG0002118	Syah.g_01403	Syao.g_00230
OG0002120	Syah.g_01543	Syao.g_00601
OG0002123	Syah.g_01725	Syao.g_00490
OG0002124	Syah.g_02108	Syao.g_00527
OG0002128	Syah.g_01440	Syao.g_01425
OG0002129	Syah.g_01277	Syao.g_01516
OG0002131	Syah.g_00414	Syao.g_02321
OG0002132	Syah.g_00422	Syao.g_02314
OG0002133	Syah.g_00424	Syao.g_02316
OG0002134	Syah.g_00232	Syao.g_02134
OG0002135	Syah.g_02419	Syao.g_01666
OG0002136	Syah.g_02418	Syao.g_01667
OG0002138	Syah.g_01997	Syao.g_00195
OG0002139	Syah.g_01381	Syao.g_00289
OG0002141	Syah.g_02044	Syao.g_01463
OG0002141	Syah.g_01898	Syao.g_01457
OG0002142	Syah.g_01313	Syao.g_01536
OG0002143	Syah.g_00893	Syao.g_00701
OG0002144	Syah.g_00733	Syao.g_01325
OG0002156	Syah.g_01316	Syao.g_01358
OG0002169	Syah.g_00884	Syao.g_01713
OG0002172	Syah.g_00548	Syao.g_02390
OG0002178	Syah.g_00420	Syao.g_02313
OG0002179	Syah.g_00185	Syao.g_01956
OG0002180	Syah.g_00094	Syao.g_02056
OG0002181	Syah.g_00646	Syao.g_02086
OG0002182	Syah.g_00664	Syao.g_01586
OG0002183	Syah.g_02509	Syao.g_02651
OG0002184	Syah.g_02506	Syao.g_02647
OG0002185	Syah.g_02499	Syao.g_02635
OG0002186	Syah.g_02417	Syao.g_01668
OG0002187	Syah.g_02415	Syao.g_01669
OG0002188	Syah.g_02378	Syao.g_01562
OG0002189	Syah.g_02377	Syao.g_01563
OG0002190	Syah.g_02331	Syao.g_01604
OG0002192	Syah.g_02132	Syao.g_00188
OG0002193	Syah.g_01349	Syao.g_01161, Syao.g_00499
OG0002194	Syah.g_01384	Syao.g_00259
OG0002196	Syah.g_01792	Syao.g_00742
OG0002197	Syah.g_01659	Syao.g_00817
OG0002198	Syah.g_01914	Syao.g_00917
OG0002199	Syah.g_01920	Syao.g_00912
OG0002200	Syah.g_01291	Syao.g_01487
OG0002201	Syah.g_01162	Syao.g_01060
OG0002202	Syah.g_01161	Syao.g_01061
OG0002203	Syah.g_01160	Syao.g_01062
OG0002204	Syah.g_01142	Syao.g_01028
