Orthogroup	Pran	Prba
OG0001149	Pran.g_00838	Prba.g_00193
OG0001150	Pran.g_00837	Prba.g_00192
OG0001151	Pran.g_00826	Prba.g_00181
OG0001152	Pran.g_00825	Prba.g_00180
OG0001153	Pran.g_00701	Prba.g_00681
OG0001154	Pran.g_00700	Prba.g_00680
OG0001155	Pran.g_00688	Prba.g_00343
OG0001156	Pran.g_00685	Prba.g_00340
OG0001157	Pran.g_00684	Prba.g_00339
OG0001158	Pran.g_00683	Prba.g_00338
OG0001159	Pran.g_00682	Prba.g_00337
OG0001160	Pran.g_00658	Prba.g_00313
OG0001161	Pran.g_00646	Prba.g_00300
OG0001162	Pran.g_00632	Prba.g_00289
OG0001163	Pran.g_00962	Prba.g_00234
OG0001164	Pran.g_00966	Prba.g_00230
OG0001165	Pran.g_00969	Prba.g_00227
OG0001166	Pran.g_00989	Prba.g_00601
OG0001167	Pran.g_01006	Prba.g_00584
OG0001168	Pran.g_01008	Prba.g_00582
OG0001169	Pran.g_01010	Prba.g_00580
OG0001170	Pran.g_01012	Prba.g_00578
OG0001171	Pran.g_01021	Prba.g_00569
OG0001172	Pran.g_01035	Prba.g_00360
OG0001173	Pran.g_01036	Prba.g_00361
OG0001174	Pran.g_01045	Prba.g_00369
OG0001175	Pran.g_01046	Prba.g_00370
OG0001176	Pran.g_01053	Prba.g_00377
OG0001177	Pran.g_01055	Prba.g_00380
OG0001178	Pran.g_01060	Prba.g_00385
OG0001179	Pran.g_01089	Prba.g_00413
OG0001180	Pran.g_01111	Prba.g_00435
OG0001181	Pran.g_01115	Prba.g_01048
OG0001182	Pran.g_01122	Prba.g_01055
OG0001183	Pran.g_01126	Prba.g_01060
OG0001184	Pran.g_01141	Prba.g_01076
OG0001185	Pran.g_01155	Prba.g_00762
OG0001186	Pran.g_01178	Prba.g_00786
OG0001187	Pran.g_01183	Prba.g_00790
OG0001188	Pran.g_01185	Prba.g_00793
OG0001190	Pran.g_01205	Prba.g_00814
OG0001191	Pran.g_01215	Prba.g_00824
OG0001192	Pran.g_01220	Prba.g_00829
OG0001193	Pran.g_01230	Prba.g_00839
OG0001194	Pran.g_01231	Prba.g_00840
OG0001195	Pran.g_01232	Prba.g_00841
OG0001196	Pran.g_01245	Prba.g_01782
OG0001197	Pran.g_01246	Prba.g_01783
OG0001198	Pran.g_01254	Prba.g_01790
OG0001199	Pran.g_00358	Prba.g_01862
OG0001200	Pran.g_00356	Prba.g_01864
OG0001201	Pran.g_00325	Prba.g_01896
OG0001202	Pran.g_00233	Prba.g_00655
OG0001204	Pran.g_01949	Prba.g_00462
OG0001205	Pran.g_01735	Prba.g_01016
OG0001206	Pran.g_01716	Prba.g_00999
OG0001207	Pran.g_01701	Prba.g_00984
OG0001208	Pran.g_01696	Prba.g_00979
OG0001209	Pran.g_01643	Prba.g_00926
OG0001210	Pran.g_01638	Prba.g_01775
OG0001211	Pran.g_01628	Prba.g_01765
OG0001212	Pran.g_01582	Prba.g_01721
OG0001213	Pran.g_01549	Prba.g_01688
OG0001214	Pran.g_01541	Prba.g_01680
OG0001215	Pran.g_01488	Prba.g_01627
OG0001216	Pran.g_01458	Prba.g_01592
OG0001217	Pran.g_01415	Prba.g_01554
OG0001218	Pran.g_01407	Prba.g_01547
OG0001219	Pran.g_01354	Prba.g_01510
OG0001220	Pran.g_01292	Prba.g_01447
OG0001221	Pran.g_00440	Prba.g_01384
OG0001222	Pran.g_00479	Prba.g_01345
OG0001223	Pran.g_00505	Prba.g_01319
OG0001225	Pran.g_00566	Prba.g_01266
OG0001226	Pran.g_00159	Prba.g_01240
OG0001227	Pran.g_00141	Prba.g_01222
OG0001228	Pran.g_00015	Prba.g_00018
OG0001229	Pran.g_00843	Prba.g_00198
OG0001230	Pran.g_00741	Prba.g_00105
OG0001231	Pran.g_00634	Prba.g_00291
OG0001232	Pran.g_00993	Prba.g_00597
OG0001233	Pran.g_01013	Prba.g_00577
OG0001234	Pran.g_01048	Prba.g_00372
OG0001235	Pran.g_01057	Prba.g_00382
OG0001237	Pran.g_01142	Prba.g_01077
OG0001238	Pran.g_01216	Prba.g_00825
OG0001239	Pran.g_00361	Prba.g_01859
OG0001240	Pran.g_00340	Prba.g_01881
OG0001241	Pran.g_00332	Prba.g_01889
OG0001242	Pran.g_00314	Prba.g_01907
OG0001244	Pran.g_00293	Prba.g_01929
OG0001245	Pran.g_01815	Prba.g_00874
OG0001246	Pran.g_01674	Prba.g_00957
OG0001247	Pran.g_01495	Prba.g_01634
OG0001248	Pran.g_01493	Prba.g_01632
OG0001249	Pran.g_01365	Prba.g_01521
OG0001250	Pran.g_01303	Prba.g_01458
OG0001251	Pran.g_00414	Prba.g_01410
OG0001252	Pran.g_00559	Prba.g_01273
OG0001253	Pran.g_00140	Prba.g_01221
OG0001254	Pran.g_00091	Prba.g_00095
OG0001255	Pran.g_00076	Prba.g_00080
OG0001256	Pran.g_00641	Prba.g_00298
OG0001257	Pran.g_00635	Prba.g_00292
OG0001258	Pran.g_00967	Prba.g_00229
OG0001259	Pran.g_01011	Prba.g_00579
OG0001260	Pran.g_01027	Prba.g_00563
OG0001261	Pran.g_01097	Prba.g_00421
OG0001262	Pran.g_01200	Prba.g_00808
OG0001264	Pran.g_01952	Prba.g_01832
OG0001265	Pran.g_00315	Prba.g_01906
OG0001266	Pran.g_00229	Prba.g_00659
OG0001267	Pran.g_01914	Prba.g_00497
OG0001268	Pran.g_01856	Prba.g_00555
OG0001269	Pran.g_01835	Prba.g_00853
OG0001270	Pran.g_01746	Prba.g_01027
OG0001271	Pran.g_01706	Prba.g_00989
OG0001272	Pran.g_01692	Prba.g_00975
OG0001273	Pran.g_01547	Prba.g_01686
OG0001274	Pran.g_01473	Prba.g_01614
OG0001275	Pran.g_00515	Prba.g_01309
OG0001276	Pran.g_00543	Prba.g_01289
OG0001277	Pran.g_00152	Prba.g_01232
OG0001278	Pran.g_00010	Prba.g_00013
OG0001279	Pran.g_00609	Prba.g_01136
OG0001280	Pran.g_00877	Prba.g_01191
OG0001281	Pran.g_00871	Prba.g_01197
OG0001282	Pran.g_00840	Prba.g_00195
OG0001283	Pran.g_00820	Prba.g_00176
OG0001284	Pran.g_00663	Prba.g_00318
OG0001285	Pran.g_00996	Prba.g_00594
OG0001286	Pran.g_01109	Prba.g_00433
OG0001287	Pran.g_01162	Prba.g_00770
OG0001288	Pran.g_01171	Prba.g_00779
OG0001289	Pran.g_00345	Prba.g_01875
OG0001290	Pran.g_00333	Prba.g_01888
OG0001291	Pran.g_00299	Prba.g_01923
OG0001292	Pran.g_01944	Prba.g_00467
OG0001293	Pran.g_01932	Prba.g_00479
OG0001294	Pran.g_01817	Prba.g_00872
OG0001295	Pran.g_01711	Prba.g_00994
OG0001296	Pran.g_01669	Prba.g_00952
OG0001297	Pran.g_01664	Prba.g_00947
OG0001298	Pran.g_01601	Prba.g_01739
OG0001299	Pran.g_01512	Prba.g_01651
OG0001300	Pran.g_01485	Prba.g_01624
OG0001301	Pran.g_01482	Prba.g_01621
OG0001302	Pran.g_01356	Prba.g_01512
OG0001303	Pran.g_01434	Prba.g_01305
OG0001304	Pran.g_00553	Prba.g_01279
OG0001305	Pran.g_00572	Prba.g_01260
OG0001306	Pran.g_00074	Prba.g_00078
OG0001308	Pran.g_00723	Prba.g_00703
OG0001309	Pran.g_00637	Prba.g_00294
OG0001310	Pran.g_00982	Prba.g_00608
OG0001311	Pran.g_00545	Prba.g_01287
OG0001312	Pran.g_00468	Prba.g_01356
OG0001315	Pran.g_00371	Prba.g_01850
OG0001316	Pran.g_00294	Prba.g_01928
OG0001317	Pran.g_00198	Prba.g_00453
OG0001318	Pran.g_01936	Prba.g_00475
OG0001319	Pran.g_01921	Prba.g_00490
OG0001320	Pran.g_01813	Prba.g_00876
OG0001321	Pran.g_01726	Prba.g_01010
OG0001322	Pran.g_01725	Prba.g_01009
OG0001323	Pran.g_01659	Prba.g_00942
OG0001324	Pran.g_01484	Prba.g_01623
OG0001325	Pran.g_01455	Prba.g_01589
OG0001326	Pran.g_00184	Prba.g_01422
OG0001327	Pran.g_00167	Prba.g_01248
OG0001328	Pran.g_00142	Prba.g_01223
OG0001329	Pran.g_00101	Prba.g_00104, Prba.g_00721
OG0001331	Pran.g_00835	Prba.g_00190
OG0001332	Pran.g_00690	Prba.g_00345
OG0001333	Pran.g_01007	Prba.g_00583
OG0001334	Pran.g_01129	Prba.g_01063
OG0001335	Pran.g_01130	Prba.g_01064
OG0001336	Pran.g_01242	Prba.g_01779
OG0001339	Pran.g_00330	Prba.g_01891
OG0001340	Pran.g_01866	Prba.g_00544
OG0001341	Pran.g_01418	Prba.g_01556
OG0001342	Pran.g_01361	Prba.g_01517
OG0001343	Pran.g_00411	Prba.g_01413
OG0001344	Pran.g_00056	Prba.g_00059
OG0001345	Pran.g_00041	Prba.g_00044
OG0001346	Pran.g_00875	Prba.g_01193
OG0001349	Pran.g_00805	Prba.g_00116
OG0001350	Pran.g_00195	Prba.g_00456
OG0001352	Pran.g_01498	Prba.g_01637
OG0001353	Pran.g_01311	Prba.g_01467
OG0001354	Pran.g_00497	Prba.g_01327
OG0001356	Pran.g_01390	Prba.g_01535
OG0001358	Pran.g_01558	Prba.g_01697
OG0001359	Pran.g_00412	Prba.g_01412
OG0001360	Pran.g_00139	Prba.g_01220
OG0001361	Pran.g_00044	Prba.g_00047
OG0001362	Pran.g_00719	Prba.g_00699
OG0001363	Pran.g_00717	Prba.g_00697
OG0001364	Pran.g_01132	Prba.g_01066
OG0001365	Pran.g_01209	Prba.g_00818
OG0001371	Pran.g_01499	Prba.g_01638
OG0001372	Pran.g_01408	Prba.g_01548
OG0001373	Pran.g_00183	Prba.g_01423
OG0001374	Pran.g_00191	Prba.g_01415
OG0001375	Pran.g_00192	Prba.g_01414
OG0001376	Pran.g_00173	Prba.g_01254
OG0001377	Pran.g_00172	Prba.g_01253
OG0001378	Pran.g_00130	Prba.g_00750
OG0001379	Pran.g_00882	Prba.g_01186
OG0001380	Pran.g_00852	Prba.g_00208
OG0001381	Pran.g_00847	Prba.g_00202
OG0001382	Pran.g_00618	Prba.g_00277
OG0001384	Pran.g_01464	Prba.g_01567, Prba.g_00301
OG0001385	Pran.g_00180	Prba.g_01426
OG0001386	Pran.g_00181	Prba.g_01425
OG0001387	Pran.g_00182	Prba.g_01424
OG0001388	Pran.g_00185	Prba.g_01421
OG0001389	Pran.g_00186	Prba.g_01420
OG0001390	Pran.g_00187	Prba.g_01419
OG0001391	Pran.g_00188	Prba.g_01418
OG0001392	Pran.g_00189	Prba.g_01417
OG0001393	Pran.g_00190	Prba.g_01416
OG0001395	Pran.g_00555	Prba.g_01277
OG0001397	Pran.g_00718	Prba.g_00698
OG0001398	Pran.g_00596	Prba.g_00265
OG0001399	Pran.g_01050	Prba.g_00374
OG0001403	Pran.g_00394	Prba.g_01823
OG0001404	Pran.g_00364	Prba.g_01856
OG0001405	Pran.g_01868	Prba.g_00542
OG0001406	Pran.g_00174	Prba.g_01255
OG0001407	Pran.g_00161	Prba.g_01242
OG0001408	Pran.g_00156	Prba.g_01237
OG0001409	Pran.g_00053	Prba.g_00056
OG0001411	Pran.g_00809	Prba.g_00151
OG0001413	Pran.g_00648	Prba.g_00303
OG0001414	Pran.g_00203	Prba.g_00448
OG0001415	Pran.g_00201	Prba.g_00450
OG0001416	Pran.g_01719	Prba.g_01002
OG0001417	Pran.g_01709	Prba.g_00992
OG0001418	Pran.g_01494	Prba.g_01633
OG0001419	Pran.g_00160	Prba.g_01241
OG0001420	Pran.g_00121	Prba.g_00741
OG0001421	Pran.g_00640	Prba.g_00297
OG0001422	Pran.g_00607	Prba.g_00272
OG0001424	Pran.g_00145	Prba.g_01226
OG0001424	Pran.g_00415	Prba.g_01409
OG0001425	Pran.g_01219	Prba.g_00828
OG0001428	Pran.g_00260	Prba.g_00628
OG0001429	Pran.g_01353	Prba.g_01509
OG0001432	Pran.g_00650	Prba.g_00305
OG0001433	Pran.g_01391	Prba.g_01536
OG0001434	Pran.g_00448	Prba.g_01376
OG0001437	Pran.g_00202	Prba.g_00449
OG0001439	Pran.g_01887	Prba.g_00523
OG0001440	Pran.g_01778	Prba.g_01041
OG0001441	Pran.g_01657	Prba.g_00940
OG0001442	Pran.g_01431	Prba.g_01564
OG0001446	Pran.g_00353	Prba.g_01867
OG0001447	Pran.g_00308	Prba.g_01914
OG0001448	Pran.g_01827	Prba.g_00860
OG0001449	Pran.g_01794	Prba.g_00896
OG0001450	Pran.g_01491	Prba.g_01630
OG0001451	Pran.g_01282	Prba.g_01438
OG0001452	Pran.g_00416	Prba.g_01408
OG0001453	Pran.g_00509	Prba.g_01315
OG0001454	Pran.g_00146	Prba.g_01227
OG0001455	Pran.g_00108	Prba.g_00727
OG0001456	Pran.g_00082	Prba.g_00087
OG0001457	Pran.g_00081	Prba.g_00086
OG0001458	Pran.g_00080	Prba.g_00085
OG0001459	Pran.g_00954	Prba.g_01150
OG0001460	Pran.g_01392	Prba.g_01537
OG0001462	Pran.g_00390	Prba.g_01827
OG0001463	Pran.g_01908	Prba.g_00503
OG0001464	Pran.g_01865	Prba.g_00545
OG0001465	Pran.g_01476	Prba.g_01615
OG0001466	Pran.g_00905	Prba.g_01565
OG0001468	Pran.g_00169	Prba.g_01250
OG0001469	Pran.g_00519	Prba.g_01145
OG0001469	Pran.g_01463	Prba.g_00249
OG0001471	Pran.g_00647	Prba.g_00302
OG0001472	Pran.g_00638	Prba.g_00295
OG0001473	Pran.g_01180	Prba.g_00787
OG0001474	Pran.g_01855	Prba.g_00556
OG0001480	Pran.g_01826	Prba.g_00862
OG0001481	Pran.g_01821	Prba.g_00867
OG0001482	Pran.g_01721	Prba.g_01004
OG0001485	Pran.g_00575, Pran.g_00912	Prba.g_00261
OG0001486	Pran.g_00062	Prba.g_00066
OG0001490	Pran.g_00386	Prba.g_01833
OG0001491	Pran.g_01358	Prba.g_01514
OG0001492	Pran.g_00013	Prba.g_00016
OG0001493	Pran.g_00005	Prba.g_00008
OG0001499	Pran.g_00372	Prba.g_01849
OG0001500	Pran.g_01930	Prba.g_00481
OG0001501	Pran.g_01471	Prba.g_01612
OG0001502	Pran.g_01373	Prba.g_01529
OG0001503	Pran.g_00085	Prba.g_00090
OG0001506	Pran.g_00692	Prba.g_00347
OG0001507	Pran.g_00613	Prba.g_00250
OG0001521	Pran.g_01417	Prba.g_01555
OG0001523	Pran.g_00089	Prba.g_00093
OG0001524	Pran.g_00088	Prba.g_00092
OG0001525	Pran.g_00629	Prba.g_00286
OG0001526	Pran.g_01030	Prba.g_00355
OG0001546	Pran.g_01654	Prba.g_00937
OG0001547	Pran.g_01371	Prba.g_01527
OG0001548	Pran.g_01367	Prba.g_01523
OG0001550	Pran.g_00105	Prba.g_00724
OG0001551	Pran.g_00083	Prba.g_00088
OG0001552	Pran.g_00920	Prba.g_01082
OG0001553	Pran.g_00736	Prba.g_00716
OG0001554	Pran.g_00639	Prba.g_00296
OG0001555	Pran.g_00624	Prba.g_00281
OG0001565	Pran.g_01757	Prba.g_01042
OG0001566	Pran.g_01502	Prba.g_01641
OG0001567	Pran.g_01372	Prba.g_01528
OG0001568	Pran.g_01370	Prba.g_01526
OG0001569	Pran.g_00134	Prba.g_01215
OG0001570	Pran.g_00118	Prba.g_00738
OG0001571	Pran.g_00112	Prba.g_00731
OG0001581	Pran.g_00289	Prba.g_01932
OG0001582	Pran.g_01710	Prba.g_00993
OG0001583	Pran.g_01359	Prba.g_01515
OG0001584	Pran.g_00460	Prba.g_01364
OG0001585	Pran.g_01784	Prba.g_01140
OG0001587	Pran.g_01029	Prba.g_00353
OG0001595	Pran.g_00365	Prba.g_01855
OG0001596	Pran.g_00357	Prba.g_01863
OG0001597	Pran.g_01832	Prba.g_00855
OG0001599	Pran.g_01718	Prba.g_01001
OG0001600	Pran.g_01667	Prba.g_00950
OG0001601	Pran.g_01504	Prba.g_01643
OG0001602	Pran.g_01477	Prba.g_01616
OG0001603	Pran.g_01357	Prba.g_01513
OG0001604	Pran.g_00437	Prba.g_01387
OG0001605	Pran.g_00536	Prba.g_01296
OG0001606	Pran.g_00904	Prba.g_01235
OG0001607	Pran.g_00087	Prba.g_00091
OG0001608	Pran.g_00849	Prba.g_00205
OG0001609	Pran.g_00694	Prba.g_00349
OG0001610	Pran.g_00691	Prba.g_00346
OG0001611	Pran.g_00626	Prba.g_00283
OG0001612	Pran.g_01428	Prba.g_00259
OG0001613	Pran.g_01124	Prba.g_01058
OG0001626	Pran.g_01419	Prba.g_01557
OG0001628	Pran.g_01405	Prba.g_01545
OG0001629	Pran.g_01404	Prba.g_01544
OG0001630	Pran.g_00419	Prba.g_01406
OG0001631	Pran.g_00164	Prba.g_01245
OG0001632	Pran.g_00520	Prba.g_01139
OG0001633	Pran.g_00844	Prba.g_00199
OG0001648	Pran.g_01822	Prba.g_00866
OG0001649	Pran.g_00163	Prba.g_01244
OG0001651	Pran.g_00628	Prba.g_00285
OG0001662	Pran.g_00124	Prba.g_00744
OG0001666	Pran.g_00955	Prba.g_01149
OG0001667	Pran.g_00897	Prba.g_01169
OG0001685	Pran.g_01281	Prba.g_01436
OG0001686	Pran.g_00535	Prba.g_01297
OG0001687	Pran.g_00170	Prba.g_01251
OG0001688	Pran.g_00165	Prba.g_01246
OG0001689	Pran.g_01169	Prba.g_00777
OG0001697	Pran.g_00178	Prba.g_01428
OG0001698	Pran.g_00166	Prba.g_01247
OG0001701	Pran.g_01031	Prba.g_00356
OG0001705	Pran.g_01793	Prba.g_00897
OG0001707	Pran.g_00147	Prba.g_01228
OG0001708	Pran.g_00077	Prba.g_00082
OG0001710	Pran.g_01051	Prba.g_00375
OG0001711	Pran.g_01769	Prba.g_00236
OG0001718	Pran.g_01831	Prba.g_00856
OG0001719	Pran.g_01801	Prba.g_00885
OG0001720	Pran.g_00581	Prba.g_01173
OG0001721	Pran.g_01412	Prba.g_01553
OG0001723	Pran.g_00525	Prba.g_01137
OG0001724	Pran.g_01425	Prba.g_00246
OG0001725	Pran.g_01803	Prba.g_00883
OG0001742	Pran.g_01819	Prba.g_00870
OG0001743	Pran.g_00126	Prba.g_00746
OG0001744	Pran.g_00890	Prba.g_01178
OG0001745	Pran.g_00651	Prba.g_00306
OG0001773	Pran.g_00622	Prba.g_00279
OG0001774	Pran.g_01501	Prba.g_01640
OG0001775	Pran.g_00158	Prba.g_01239
OG0001776	Pran.g_00128	Prba.g_00748
OG0001777	Pran.g_00521	Prba.g_01141, Prba.g_01097
OG0001779	Pran.g_00889, Pran.g_01432	Prba.g_01179
OG0001780	Pran.g_00799	Prba.g_00138
OG0001781	Pran.g_00606	Prba.g_00271
OG0001819	Pran.g_01800	Prba.g_00886
OG0001821	Pran.g_01411	Prba.g_01552
OG0001822	Pran.g_01375	Prba.g_01531
OG0001823	Pran.g_01280	Prba.g_01435
OG0001824	Pran.g_00534	Prba.g_01298
OG0001825	Pran.g_00157	Prba.g_01238
OG0001826	Pran.g_00155	Prba.g_01236
OG0001827	Pran.g_00153	Prba.g_01233
OG0001828	Pran.g_00131	Prba.g_00751
OG0001829	Pran.g_00127	Prba.g_00747
OG0001830	Pran.g_00109	Prba.g_00728
OG0001831	Pran.g_00094	Prba.g_00098
OG0001832	Pran.g_01468	Prba.g_01158
OG0001833	Pran.g_00842	Prba.g_00197
OG0001834	Pran.g_00802	Prba.g_00141, Prba.g_00142
OG0001919	Pran.g_01798	Prba.g_00893
OG0001920	Pran.g_01470	Prba.g_01611
OG0001921	Pran.g_01278	Prba.g_01433
OG0001922	Pran.g_00861	Prba.g_01207
OG0001983	Pran.g_01435, Pran.g_00577	Prba.g_01569
OG0001984	Pran.g_01366	Prba.g_01522
OG0001985	Pran.g_00177	Prba.g_01429
OG0001986	Pran.g_00513	Prba.g_01311
OG0001987	Pran.g_00524	Prba.g_01155
OG0001988	Pran.g_01836	Prba.g_01209
OG0001989	Pran.g_00851	Prba.g_00207
OG0002026	Pran.g_01799	Prba.g_00892
OG0002027	Pran.g_01275	Prba.g_01431
OG0002028	Pran.g_00529	Prba.g_01303
OG0002029	Pran.g_00956	Prba.g_01148
OG0002031	Pran.g_00590	Prba.g_00263
OG0002032	Pran.g_01218	Prba.g_00827
OG0002033	Pran.g_00857	Prba.g_01211
OG0002057	Pran.g_00323	Prba.g_01898
OG0002058	Pran.g_00252	Prba.g_00636
OG0002059	Pran.g_01830	Prba.g_00857
OG0002060	Pran.g_01828	Prba.g_00859
OG0002061	Pran.g_01796	Prba.g_00895
OG0002062	Pran.g_00102	Prba.g_01106
OG0002064	Pran.g_01712	Prba.g_00995
OG0002065	Pran.g_01619	Prba.g_01756
OG0002066	Pran.g_01612	Prba.g_01750
OG0002067	Pran.g_01461	Prba.g_01595
OG0002068	Pran.g_01424	Prba.g_01560
OG0002069	Pran.g_01421	Prba.g_01559
OG0002070	Pran.g_01374	Prba.g_01530
OG0002071	Pran.g_01368	Prba.g_01524
OG0002072	Pran.g_01360	Prba.g_01516
OG0002073	Pran.g_01338	Prba.g_01494
OG0002074	Pran.g_01286	Prba.g_01442
OG0002075	Pran.g_01274	Prba.g_01430
OG0002076	Pran.g_00441	Prba.g_01383
OG0002077	Pran.g_00530	Prba.g_01302
OG0002078	Pran.g_00533	Prba.g_01299
OG0002079	Pran.g_00538	Prba.g_01294
OG0002080	Pran.g_00556	Prba.g_01276
OG0002081	Pran.g_00171	Prba.g_01252
OG0002082	Pran.g_00162	Prba.g_01243
OG0002083	Pran.g_00151	Prba.g_01231
OG0002084	Pran.g_00150	Prba.g_01230
OG0002085	Pran.g_00143	Prba.g_01224
OG0002086	Pran.g_00138	Prba.g_01219
OG0002087	Pran.g_00137	Prba.g_01218
OG0002088	Pran.g_00136	Prba.g_01217
OG0002089	Pran.g_00111	Prba.g_00730
OG0002090	Pran.g_00106	Prba.g_00725
OG0002091	Pran.g_00084	Prba.g_00089
OG0002093	Pran.g_00907	Prba.g_01134
OG0002094	Pran.g_00896	Prba.g_01170
OG0002095	Pran.g_00893	Prba.g_01176
OG0002099	Pran.g_00645	Prba.g_00299
OG0002100	Pran.g_00633	Prba.g_00290
OG0002101	Pran.g_00630	Prba.g_00287
OG0002102	Pran.g_00625	Prba.g_00282
OG0002103	Pran.g_00623	Prba.g_00280
OG0002104	Pran.g_00621	Prba.g_00278
OG0002105	Pran.g_00975	Prba.g_00615
OG0002108	Pran.g_00909	Prba.g_01111
OG0002146	Pran.g_01682	Prba.g_00965
OG0002147	Pran.g_01469	Prba.g_01610
OG0002148	Pran.g_01426	Prba.g_01566
OG0002149	Pran.g_01406	Prba.g_01546
OG0002150	Pran.g_01427	Prba.g_01301
OG0002151	Pran.g_00107	Prba.g_00726
OG0002152	Pran.g_00902	Prba.g_01160
OG0002153	Pran.g_00531	Prba.g_01300
OG0002215	Pran.g_00578	Prba.g_01568
OG0002216	Pran.g_00900	Prba.g_01561
OG0002217	Pran.g_01355	Prba.g_01511
OG0002218	Pran.g_01279	Prba.g_01434
OG0002219	Pran.g_00122	Prba.g_00742
OG0002220	Pran.g_01433	Prba.g_01146, Prba.g_01129
OG0002221	Pran.g_00892	Prba.g_01177
OG0002222	Pran.g_00612	Prba.g_00274
OG0002223	Pran.g_00527	Prba.g_00255
OG0002224	Pran.g_01805	Prba.g_00881
OG0002226	Pran.g_01462	Prba.g_01596
OG0002263	Pran.g_01409	Prba.g_01549
OG0002264	Pran.g_01314	Prba.g_01470
OG0002267	Pran.g_00597	Prba.g_01152
OG0002271	Pran.g_01430	Prba.g_00256
OG0002272	Pran.g_00098	Prba.g_00102
OG0002310	Pran.g_01818	Prba.g_00871
OG0002313	Pran.g_01369	Prba.g_01525
OG0002314	Pran.g_01276	Prba.g_01432
OG0002316	Pran.g_00176	Prba.g_01257
OG0002317	Pran.g_00119	Prba.g_00739
OG0002318	Pran.g_00116	Prba.g_00736
OG0002321	Pran.g_00798	Prba.g_00140
OG0002322	Pran.g_00631	Prba.g_00288
OG0002323	Pran.g_00594	Prba.g_00264
OG0002324	Pran.g_00924	Prba.g_00252
OG0002327	Pran.g_00600	Prba.g_00260
OG0002361	Pran.g_01852	Prba.g_00559
OG0002362	Pran.g_01797	Prba.g_00894
OG0002365	Pran.g_01731	Prba.g_00916
OG0002366	Pran.g_00957	Prba.g_01147
OG0002368	Pran.g_00888	Prba.g_01180
OG0002370	Pran.g_00712	Prba.g_00692
OG0002371	Pran.g_00649	Prba.g_00304
OG0002373	Pran.g_00099	Prba.g_00258
OG0002376	Pran.g_00611	Prba.g_00273
OG0002413	Pran.g_00113	Prba.g_00733
OG0002415	Pran.g_00104	Prba.g_00723
OG0002417	Pran.g_00943	Prba.g_00237
OG0002418	Pran.g_01761	Prba.g_01123
OG0002422	Pran.g_01732	Prba.g_01831
OG0002479	Pran.g_01766	Prba.g_01096
OG0002481	Pran.g_01429	Prba.g_00257
OG0002482	Pran.g_01802	Prba.g_00884
OG0002483	Pran.g_00906, Pran.g_01770, Pran.g_00933	Prba.g_01539
OG0002484	Pran.g_01730	Prba.g_00915
OG0002485	Pran.g_00891	Prba.g_00911
OG0002551	Pran.g_00132	Prba.g_01213
OG0002553	Pran.g_01810	Prba.g_00879
OG0002555	Pran.g_00100	Prba.g_00103
OG0002624	Pran.g_01825	Prba.g_00863
OG0002625	Pran.g_01814	Prba.g_00875
OG0002627	Pran.g_00760	Prba.g_00161
OG0002689	Pran.g_01792	Prba.g_00906
OG0002693	Pran.g_01475	Prba.g_01098
OG0002694	Pran.g_00627	Prba.g_00284
OG0002770	Pran.g_01780	Prba.g_01130, Prba.g_01143
OG0002886	Pran.g_00120	Prba.g_00740
OG0003350	Pran.g_00958	Prba.g_01090
