Orthogroup	Pran	Prbh
OG0001117	Pran.g_00500	Prbh.g_01099
OG0001118	Pran.g_00501	Prbh.g_01100
OG0001119	Pran.g_00502	Prbh.g_01101
OG0001120	Pran.g_00504	Prbh.g_01102
OG0001122	Pran.g_00540	Prbh.g_01119
OG0001123	Pran.g_00544	Prbh.g_01124
OG0001124	Pran.g_00546	Prbh.g_01126
OG0001125	Pran.g_00547	Prbh.g_01128
OG0001126	Pran.g_00557	Prbh.g_01042
OG0001127	Pran.g_00558	Prbh.g_01041
OG0001128	Pran.g_00560	Prbh.g_01039
OG0001129	Pran.g_00561	Prbh.g_01038
OG0001130	Pran.g_00562	Prbh.g_01037
OG0001131	Pran.g_00154	Prbh.g_00411
OG0001132	Pran.g_00144	Prbh.g_00827
OG0001133	Pran.g_00110	Prbh.g_00008
OG0001134	Pran.g_00093	Prbh.g_01868
OG0001135	Pran.g_00090	Prbh.g_01865
OG0001136	Pran.g_00063	Prbh.g_01286
OG0001137	Pran.g_00052	Prbh.g_01273
OG0001138	Pran.g_00034	Prbh.g_01252
OG0001139	Pran.g_00033	Prbh.g_01250
OG0001140	Pran.g_00032	Prbh.g_01249
OG0001141	Pran.g_00031	Prbh.g_01248
OG0001142	Pran.g_00030	Prbh.g_01247
OG0001143	Pran.g_00023	Prbh.g_01240
OG0001144	Pran.g_00018	Prbh.g_01235
OG0001145	Pran.g_00884	Prbh.g_01365
OG0001146	Pran.g_00872	Prbh.g_01377
OG0001147	Pran.g_00854	Prbh.g_00002
OG0001148	Pran.g_00839	Prbh.g_00011
OG0001149	Pran.g_00838	Prbh.g_00012
OG0001150	Pran.g_00837	Prbh.g_00013
OG0001151	Pran.g_00826	Prbh.g_00025
OG0001152	Pran.g_00825	Prbh.g_00026
OG0001153	Pran.g_00701	Prbh.g_00131
OG0001154	Pran.g_00700	Prbh.g_00132
OG0001155	Pran.g_00688	Prbh.g_00149
OG0001156	Pran.g_00685	Prbh.g_00152
OG0001157	Pran.g_00684	Prbh.g_00153
OG0001158	Pran.g_00683	Prbh.g_00154
OG0001159	Pran.g_00682	Prbh.g_00155
OG0001160	Pran.g_00658	Prbh.g_00181
OG0001161	Pran.g_00646	Prbh.g_01837
OG0001162	Pran.g_00632	Prbh.g_01824
OG0001163	Pran.g_00962	Prbh.g_01790
OG0001164	Pran.g_00966	Prbh.g_01787
OG0001165	Pran.g_00969	Prbh.g_01784
OG0001166	Pran.g_00989	Prbh.g_01763
OG0001167	Pran.g_01006	Prbh.g_01745
OG0001168	Pran.g_01008	Prbh.g_01743
OG0001169	Pran.g_01010	Prbh.g_01741
OG0001170	Pran.g_01012	Prbh.g_01739
OG0001171	Pran.g_01021	Prbh.g_01729
OG0001172	Pran.g_01035	Prbh.g_01714
OG0001173	Pran.g_01036	Prbh.g_01713
OG0001174	Pran.g_01045	Prbh.g_01705
OG0001175	Pran.g_01046	Prbh.g_01704
OG0001176	Pran.g_01053	Prbh.g_01696
OG0001177	Pran.g_01055	Prbh.g_01694
OG0001178	Pran.g_01060	Prbh.g_01777
OG0001179	Pran.g_01089	Prbh.g_01661
OG0001180	Pran.g_01111	Prbh.g_01638
OG0001181	Pran.g_01115	Prbh.g_01634
OG0001182	Pran.g_01122	Prbh.g_01626
OG0001183	Pran.g_01126	Prbh.g_01620
OG0001184	Pran.g_01141	Prbh.g_01602
OG0001185	Pran.g_01155	Prbh.g_01586
OG0001186	Pran.g_01178	Prbh.g_01562
OG0001187	Pran.g_01183	Prbh.g_01559
OG0001188	Pran.g_01185	Prbh.g_01557
OG0001190	Pran.g_01205	Prbh.g_01535
OG0001191	Pran.g_01215	Prbh.g_01525
OG0001192	Pran.g_01220	Prbh.g_01520
OG0001193	Pran.g_01230	Prbh.g_01507
OG0001194	Pran.g_01231	Prbh.g_01506
OG0001195	Pran.g_01232	Prbh.g_01505
OG0001196	Pran.g_01245	Prbh.g_01488
OG0001197	Pran.g_01246	Prbh.g_01486
OG0001198	Pran.g_01254	Prbh.g_01479
OG0001199	Pran.g_00358	Prbh.g_00708
OG0001200	Pran.g_00356	Prbh.g_00706
OG0001201	Pran.g_00325	Prbh.g_00675
OG0001202	Pran.g_00233	Prbh.g_00583
OG0001204	Pran.g_01949	Prbh.g_00536
OG0001205	Pran.g_01735	Prbh.g_00387
OG0001206	Pran.g_01716	Prbh.g_00366
OG0001207	Pran.g_01701	Prbh.g_00354
OG0001208	Pran.g_01696	Prbh.g_00349
OG0001209	Pran.g_01643	Prbh.g_00294
OG0001210	Pran.g_01638	Prbh.g_00290
OG0001211	Pran.g_01628	Prbh.g_00280
OG0001212	Pran.g_01582	Prbh.g_00234
OG0001213	Pran.g_01549	Prbh.g_01452
OG0001215	Pran.g_01488	Prbh.g_00925
OG0001216	Pran.g_01458	Prbh.g_00947
OG0001217	Pran.g_01415	Prbh.g_01875
OG0001218	Pran.g_01407	Prbh.g_01339
OG0001219	Pran.g_01354	Prbh.g_01054
OG0001220	Pran.g_01292	Prbh.g_01009
OG0001221	Pran.g_00440	Prbh.g_00889
OG0001222	Pran.g_00479	Prbh.g_01131
OG0001223	Pran.g_00505	Prbh.g_01103
OG0001225	Pran.g_00566	Prbh.g_01033
OG0001226	Pran.g_00159	Prbh.g_01444
OG0001227	Pran.g_00141	Prbh.g_01331
OG0001228	Pran.g_00015	Prbh.g_01232
OG0001229	Pran.g_00843	Prbh.g_01872
OG0001230	Pran.g_00741	Prbh.g_00089
OG0001231	Pran.g_00634	Prbh.g_00410
OG0001232	Pran.g_00993	Prbh.g_01759
OG0001233	Pran.g_01013	Prbh.g_01738
OG0001234	Pran.g_01048	Prbh.g_01702
OG0001235	Pran.g_01057	Prbh.g_01698
OG0001237	Pran.g_01142	Prbh.g_01601
OG0001238	Pran.g_01216	Prbh.g_01524
OG0001239	Pran.g_00361	Prbh.g_00711
OG0001240	Pran.g_00340	Prbh.g_00690
OG0001241	Pran.g_00332	Prbh.g_00681
OG0001242	Pran.g_00314	Prbh.g_00662
OG0001244	Pran.g_00293	Prbh.g_00640
OG0001245	Pran.g_01815	Prbh.g_01320
OG0001246	Pran.g_01674	Prbh.g_00824
OG0001247	Pran.g_01495	Prbh.g_00918
OG0001248	Pran.g_01493	Prbh.g_00920
OG0001249	Pran.g_01365	Prbh.g_00442
OG0001250	Pran.g_01303	Prbh.g_00995
OG0001251	Pran.g_00414	Prbh.g_00858
OG0001252	Pran.g_00559	Prbh.g_01040
OG0001253	Pran.g_00140	Prbh.g_01442
OG0001254	Pran.g_00091	Prbh.g_01866
OG0001255	Pran.g_00076	Prbh.g_01300
OG0001256	Pran.g_00641	Prbh.g_00188
OG0001258	Pran.g_00967	Prbh.g_01786
OG0001259	Pran.g_01011	Prbh.g_01740
OG0001261	Pran.g_01097	Prbh.g_01653
OG0001262	Pran.g_01200	Prbh.g_01542
OG0001265	Pran.g_00315	Prbh.g_00663
OG0001266	Pran.g_00229	Prbh.g_00579
OG0001267	Pran.g_01914	Prbh.g_00499
OG0001268	Pran.g_01856	Prbh.g_00433
OG0001269	Pran.g_01835	Prbh.g_01008
OG0001270	Pran.g_01746	Prbh.g_00398
OG0001271	Pran.g_01706	Prbh.g_00359
OG0001272	Pran.g_01692	Prbh.g_00345
OG0001273	Pran.g_01547	Prbh.g_01222
OG0001274	Pran.g_01473	Prbh.g_00556
OG0001275	Pran.g_00515	Prbh.g_01112
OG0001276	Pran.g_00543	Prbh.g_01123
OG0001278	Pran.g_00010	Prbh.g_01228
OG0001279	Pran.g_00609	Prbh.g_01396
OG0001280	Pran.g_00877	Prbh.g_01372
OG0001281	Pran.g_00871	Prbh.g_01378
OG0001282	Pran.g_00840	Prbh.g_00010
OG0001283	Pran.g_00820	Prbh.g_01492
OG0001284	Pran.g_00663	Prbh.g_00175
OG0001285	Pran.g_00996	Prbh.g_01756
OG0001286	Pran.g_01109	Prbh.g_01640
OG0001287	Pran.g_01162	Prbh.g_01579
OG0001288	Pran.g_01171	Prbh.g_01569
OG0001289	Pran.g_00345	Prbh.g_00696
OG0001290	Pran.g_00333	Prbh.g_00682
OG0001291	Pran.g_00299	Prbh.g_00645
OG0001292	Pran.g_01944	Prbh.g_00531
OG0001293	Pran.g_01932	Prbh.g_00518
OG0001296	Pran.g_01669	Prbh.g_00321
OG0001297	Pran.g_01664	Prbh.g_00316
OG0001298	Pran.g_01601	Prbh.g_00252
OG0001299	Pran.g_01512	Prbh.g_01186
OG0001300	Pran.g_01485	Prbh.g_00929
OG0001301	Pran.g_01482	Prbh.g_00934
OG0001302	Pran.g_01356	Prbh.g_01051
OG0001304	Pran.g_00553	Prbh.g_01136
OG0001305	Pran.g_00572	Prbh.g_01027
OG0001306	Pran.g_00074	Prbh.g_01298
OG0001308	Pran.g_00723	Prbh.g_00109
OG0001309	Pran.g_00637	Prbh.g_00205
OG0001310	Pran.g_00982	Prbh.g_01769
OG0001311	Pran.g_00545	Prbh.g_01125
OG0001312	Pran.g_00468	Prbh.g_01063
OG0001315	Pran.g_00371	Prbh.g_01861
OG0001316	Pran.g_00294	Prbh.g_00641
OG0001317	Pran.g_00198	Prbh.g_00546
OG0001318	Pran.g_01936	Prbh.g_00522
OG0001319	Pran.g_01921	Prbh.g_00506
OG0001320	Pran.g_01813	Prbh.g_01817, Prbh.g_01945, Prbh.g_00806
OG0001321	Pran.g_01726	Prbh.g_00381
OG0001322	Pran.g_01725	Prbh.g_00380
OG0001323	Pran.g_01659	Prbh.g_00310
OG0001324	Pran.g_01484	Prbh.g_00930
OG0001325	Pran.g_01455	Prbh.g_01168
OG0001327	Pran.g_00167	Prbh.g_00867
OG0001328	Pran.g_00142	Prbh.g_01357
OG0001329	Pran.g_00101	Prbh.g_01816
OG0001331	Pran.g_00835	Prbh.g_00015
OG0001332	Pran.g_00690	Prbh.g_00146
OG0001333	Pran.g_01007	Prbh.g_01744
OG0001334	Pran.g_01129	Prbh.g_01617
OG0001335	Pran.g_01130	Prbh.g_01616
OG0001336	Pran.g_01242	Prbh.g_01491
OG0001339	Pran.g_00330	Prbh.g_00679
OG0001340	Pran.g_01866	Prbh.g_00446
OG0001341	Pran.g_01418	Prbh.g_01881
OG0001342	Pran.g_01361	Prbh.g_01870, Prbh.g_00788
OG0001343	Pran.g_00411	Prbh.g_00855
OG0001344	Pran.g_00056	Prbh.g_01278
OG0001346	Pran.g_00875	Prbh.g_01374
OG0001348	Pran.g_00604	Prbh.g_01888
OG0001349	Pran.g_00805	Prbh.g_00076
OG0001352	Pran.g_01498	Prbh.g_00914
OG0001353	Pran.g_01311	Prbh.g_00985
OG0001354	Pran.g_00497	Prbh.g_01096
OG0001358	Pran.g_01558	Prbh.g_01463
OG0001359	Pran.g_00412	Prbh.g_00856
OG0001361	Pran.g_00044	Prbh.g_01264
OG0001362	Pran.g_00719	Prbh.g_00113
OG0001363	Pran.g_00717	Prbh.g_00115
OG0001364	Pran.g_01132	Prbh.g_01614
OG0001365	Pran.g_01209	Prbh.g_01531
OG0001371	Pran.g_01499	Prbh.g_00913
OG0001372	Pran.g_01408, Pran.g_01379	Prbh.g_01897
OG0001375	Pran.g_00192	Prbh.g_00854
OG0001379	Pran.g_00882	Prbh.g_01367
OG0001380	Pran.g_00852	Prbh.g_01341
OG0001381	Pran.g_00847	Prbh.g_01308
OG0001382	Pran.g_00618	Prbh.g_01343
OG0001394	Pran.g_00444	Prbh.g_00893
OG0001397	Pran.g_00718	Prbh.g_00114
OG0001398	Pran.g_00596	Prbh.g_01399
OG0001403	Pran.g_00394	Prbh.g_00750
OG0001404	Pran.g_00364	Prbh.g_00714
OG0001405	Pran.g_01868	Prbh.g_00453
OG0001407	Pran.g_00161	Prbh.g_01345
OG0001409	Pran.g_00053	Prbh.g_01274
OG0001411	Pran.g_00809	Prbh.g_00055, Prbh.g_00721
OG0001414	Pran.g_00203	Prbh.g_00551
OG0001415	Pran.g_00201	Prbh.g_00549
OG0001418	Pran.g_01494	Prbh.g_00919
OG0001421	Pran.g_00640	Prbh.g_00189
OG0001423	Pran.g_01777	Prbh.g_01940
OG0001424	Pran.g_00415	Prbh.g_00825
OG0001425	Pran.g_01219	Prbh.g_01521
OG0001429	Pran.g_01353	Prbh.g_01055
OG0001437	Pran.g_00202	Prbh.g_00550
OG0001440	Pran.g_01758, Pran.g_01778	Prbh.g_01827
OG0001441	Pran.g_01657	Prbh.g_00308
OG0001443	Pran.g_00595	Prbh.g_01871
OG0001446	Pran.g_00353	Prbh.g_01878
OG0001448	Pran.g_01827	Prbh.g_00375
OG0001450	Pran.g_01491	Prbh.g_00922
OG0001451	Pran.g_01282	Prbh.g_01020
OG0001453	Pran.g_00509	Prbh.g_01927
OG0001455	Pran.g_00935	Prbh.g_01334
OG0001460	Pran.g_01392	Prbh.g_01791
OG0001461	Pran.g_00916	Prbh.g_01839
OG0001463	Pran.g_01908	Prbh.g_00492
OG0001464	Pran.g_01865	Prbh.g_00445
OG0001465	Pran.g_01476	Prbh.g_00941
OG0001466	Pran.g_00905	Prbh.g_00775
OG0001468	Pran.g_00169	Prbh.g_00846
OG0001472	Pran.g_00638	Prbh.g_00802
OG0001481	Pran.g_01821	Prbh.g_01356
OG0001484	Pran.g_01414	Prbh.g_00200
OG0001485	Pran.g_00575, Pran.g_00912	Prbh.g_01860
OG0001486	Pran.g_00062	Prbh.g_01285
OG0001491	Pran.g_01358	Prbh.g_01048
OG0001500	Pran.g_01930	Prbh.g_00516
OG0001501	Pran.g_01471	Prbh.g_00864
OG0001503	Pran.g_00085	Prbh.g_00834
OG0001506	Pran.g_00692	Prbh.g_00144
OG0001521	Pran.g_01417	Prbh.g_01046
OG0001523	Pran.g_00089	Prbh.g_01863
OG0001524	Pran.g_00088	Prbh.g_01862
OG0001526	Pran.g_01030	Prbh.g_00726
OG0001527	Pran.g_01615	Prbh.g_00266
OG0001552	Pran.g_00920	Prbh.g_00191
OG0001565	Pran.g_01757	Prbh.g_01838
OG0001566	Pran.g_01502	Prbh.g_00910
OG0001569	Pran.g_00134	Prbh.g_00769
OG0001571	Pran.g_00112	Prbh.g_00792
OG0001581	Pran.g_00289	Prbh.g_01389
OG0001583	Pran.g_01359	Prbh.g_01047
OG0001584	Pran.g_00460	Prbh.g_01175
OG0001587	Pran.g_01029	Prbh.g_01722
OG0001595	Pran.g_00365	Prbh.g_00716
OG0001596	Pran.g_00357	Prbh.g_00707
OG0001597	Pran.g_01832	Prbh.g_00140
OG0001598	Pran.g_00927	Prbh.g_00932
OG0001599	Pran.g_01718	Prbh.g_00368
OG0001600	Pran.g_01667	Prbh.g_00319
OG0001601	Pran.g_01504	Prbh.g_00908
OG0001603	Pran.g_01357	Prbh.g_01050
OG0001604	Pran.g_00437	Prbh.g_00886
OG0001606	Pran.g_00904	Prbh.g_00842
OG0001607	Pran.g_00087	Prbh.g_01905
OG0001608	Pran.g_00849	Prbh.g_01139
OG0001609	Pran.g_00694	Prbh.g_00142
OG0001610	Pran.g_00691	Prbh.g_00145
OG0001611	Pran.g_00626	Prbh.g_01851
OG0001613	Pran.g_01124	Prbh.g_01622
OG0001629	Pran.g_01404	Prbh.g_00804
OG0001630	Pran.g_00419	Prbh.g_00862
OG0001631	Pran.g_00164	Prbh.g_00794
OG0001634	Pran.g_00610	Prbh.g_01183
OG0001649	Pran.g_00163	Prbh.g_00839
OG0001662	Pran.g_00124	Prbh.g_01906
OG0001685	Pran.g_01281	Prbh.g_01440
OG0001686	Pran.g_00535	Prbh.g_01322
OG0001687	Pran.g_00170	Prbh.g_00369
OG0001689	Pran.g_01169	Prbh.g_01571
OG0001697	Pran.g_00178	Prbh.g_01049
OG0001701	Pran.g_01031	Prbh.g_00725
OG0001705	Pran.g_01793	Prbh.g_01720
OG0001707	Pran.g_00147	Prbh.g_01330
OG0001708	Pran.g_00077	Prbh.g_01302
OG0001722	Pran.g_00417	Prbh.g_00860
OG0001725	Pran.g_01803	Prbh.g_00772
OG0001743	Pran.g_00126	Prbh.g_01899
OG0001780	Pran.g_00799	Prbh.g_00056
OG0001782	Pran.g_00763	Prbh.g_01917
OG0001834	Pran.g_00802	Prbh.g_00035
OG0001922	Pran.g_00861	Prbh.g_00078
OG0001987	Pran.g_00524	Prbh.g_01821
OG0001989	Pran.g_00851	Prbh.g_01348
OG0002062	Pran.g_00102	Prbh.g_00774
OG0002097	Pran.g_00813	Prbh.g_00046
OG0002155	Pran.g_00811, Pran.g_00812	Prbh.g_00048
OG0002273	Pran.g_00860	Prbh.g_01859
OG0002274	Pran.g_00814	Prbh.g_00047
OG0002321	Pran.g_00798	Prbh.g_00058
OG0002325	Pran.g_00096	Prbh.g_00770
OG0002420	Pran.g_00591	Prbh.g_01805
OG0002423	Pran.g_01272	Prbh.g_01402
OG0002486	Pran.g_00764	Prbh.g_01916
OG0002778	Pran.g_00771	Prbh.g_01915
OG0002893	Pran.g_00815	Prbh.g_00045
OG0003167	Pran.g_00960	Prbh.g_00004
