Orthogroup	Pran	Syah
OG0001167	Pran.g_01006	Syah.g_02259
OG0001168	Pran.g_01008	Syah.g_02261
OG0001169	Pran.g_01010	Syah.g_02263
OG0001170	Pran.g_01012	Syah.g_02265
OG0001171	Pran.g_01021	Syah.g_02276
OG0001172	Pran.g_01035	Syah.g_00692
OG0001173	Pran.g_01036	Syah.g_00693
OG0001174	Pran.g_01045	Syah.g_00701
OG0001175	Pran.g_01046	Syah.g_00702
OG0001176	Pran.g_01053	Syah.g_00738
OG0001177	Pran.g_01055	Syah.g_00736
OG0001178	Pran.g_01060	Syah.g_02390
OG0001179	Pran.g_01089	Syah.g_00767
OG0001180	Pran.g_01111	Syah.g_00792
OG0001181	Pran.g_01115	Syah.g_00796
OG0001182	Pran.g_01122	Syah.g_00805
OG0001183	Pran.g_01126	Syah.g_00810
OG0001184	Pran.g_01141	Syah.g_00192
OG0001185	Pran.g_01155	Syah.g_00244
OG0001186	Pran.g_01178	Syah.g_00294
OG0001187	Pran.g_01183	Syah.g_00289
OG0001188	Pran.g_01185	Syah.g_00299
OG0001190	Pran.g_01205	Syah.g_00512
OG0001191	Pran.g_01215	Syah.g_00491
OG0001192	Pran.g_01220	Syah.g_00485
OG0001193	Pran.g_01230	Syah.g_00456
OG0001194	Pran.g_01231	Syah.g_00454
OG0001195	Pran.g_01232	Syah.g_00453
OG0001196	Pran.g_01245	Syah.g_00390
OG0001197	Pran.g_01246	Syah.g_00388
OG0001198	Pran.g_01254	Syah.g_00376
OG0001199	Pran.g_00358	Syah.g_02488
OG0001200	Pran.g_00356	Syah.g_02490
OG0001201	Pran.g_00325	Syah.g_02538
OG0001202	Pran.g_00233	Syah.g_00594
OG0001204	Pran.g_01949	Syah.g_00676
OG0001205	Pran.g_01735	Syah.g_02222
OG0001206	Pran.g_01716	Syah.g_01208
OG0001207	Pran.g_01701	Syah.g_00987
OG0001208	Pran.g_01696	Syah.g_00999
OG0001209	Pran.g_01643	Syah.g_01067
OG0001210	Pran.g_01638	Syah.g_01074
OG0001211	Pran.g_01628	Syah.g_01092
OG0001212	Pran.g_01582	Syah.g_01150
OG0001213	Pran.g_01549	Syah.g_01946
OG0001214	Pran.g_01541	Syah.g_01933
OG0001215	Pran.g_01488	Syah.g_01996
OG0001216	Pran.g_01458	Syah.g_01727
OG0001217	Pran.g_01415	Syah.g_01869
OG0001218	Pran.g_01407	Syah.g_01244
OG0001219	Pran.g_01354	Syah.g_01578
OG0001220	Pran.g_01292	Syah.g_02113
OG0001221	Pran.g_00440	Syah.g_01816
OG0001223	Pran.g_00505	Syah.g_01654
OG0001225	Pran.g_00566	Syah.g_02032
OG0001226	Pran.g_00159	Syah.g_01887
OG0001227	Pran.g_00141	Syah.g_00472
OG0001228	Pran.g_00015	Syah.g_02228
OG0001229	Pran.g_00843	Syah.g_02009
OG0001230	Pran.g_00741	Syah.g_01302
OG0001231	Pran.g_00634	Syah.g_00356
OG0001232	Pran.g_00993	Syah.g_02422
OG0001233	Pran.g_01013	Syah.g_02266
OG0001234	Pran.g_01048	Syah.g_00706
OG0001237	Pran.g_01142	Syah.g_00201
OG0001238	Pran.g_01216	Syah.g_00490
OG0001240	Pran.g_00340	Syah.g_02523
OG0001241	Pran.g_00332	Syah.g_02532
OG0001242	Pran.g_00314	Syah.g_00011
OG0001244	Pran.g_00293	Syah.g_00049
OG0001245	Pran.g_01815	Syah.g_01848
OG0001246	Pran.g_01674	Syah.g_01025
OG0001247	Pran.g_01495	Syah.g_01741
OG0001248	Pran.g_01493	Syah.g_01744
OG0001249	Pran.g_01365	Syah.g_00849
OG0001250	Pran.g_01303	Syah.g_02090
OG0001251	Pran.g_00414	Syah.g_00448
OG0001252	Pran.g_00559	Syah.g_02041
OG0001253	Pran.g_00140	Syah.g_01849
OG0001254	Pran.g_00091	Syah.g_01438
OG0001255	Pran.g_00076	Syah.g_00919
OG0001256	Pran.g_00641	Syah.g_02369
OG0001257	Pran.g_00635	Syah.g_01237
OG0001258	Pran.g_00967	Syah.g_02379
OG0001259	Pran.g_01011	Syah.g_02264
OG0001260	Pran.g_01027	Syah.g_02286
OG0001262	Pran.g_01200	Syah.g_00314
OG0001265	Pran.g_00315	Syah.g_00009
OG0001266	Pran.g_00229	Syah.g_00590
OG0001267	Pran.g_01914	Syah.g_00624
OG0001268	Pran.g_01856	Syah.g_00864
OG0001269	Pran.g_01835	Syah.g_00916
OG0001270	Pran.g_01746	Syah.g_02238
OG0001271	Pran.g_01706	Syah.g_01218
OG0001272	Pran.g_01692	Syah.g_01003
OG0001273	Pran.g_01547	Syah.g_01940
OG0001274	Pran.g_01473	Syah.g_00537
OG0001275	Pran.g_00515	Syah.g_01669
OG0001276	Pran.g_00543	Syah.g_01685
OG0001277	Pran.g_00152	Syah.g_00404
OG0001278	Pran.g_00010	Syah.g_01390
OG0001279	Pran.g_00609	Syah.g_01323
OG0001280	Pran.g_00877	Syah.g_02197
OG0001281	Pran.g_00871	Syah.g_02207
OG0001282	Pran.g_00840	Syah.g_00985
OG0001283	Pran.g_00820	Syah.g_00395
OG0001284	Pran.g_00663	Syah.g_02348
OG0001286	Pran.g_01109	Syah.g_00790
OG0001287	Pran.g_01162	Syah.g_00252
OG0001288	Pran.g_01171	Syah.g_00266
OG0001289	Pran.g_00345	Syah.g_02508
OG0001291	Pran.g_00299	Syah.g_00032
OG0001292	Pran.g_01944	Syah.g_00671
OG0001293	Pran.g_01932	Syah.g_00650
OG0001294	Pran.g_01817	Syah.g_01507
OG0001295	Pran.g_01711	Syah.g_01076
OG0001296	Pran.g_01669	Syah.g_01030
OG0001297	Pran.g_01664	Syah.g_01034
OG0001298	Pran.g_01601	Syah.g_01128
OG0001299	Pran.g_01512	Syah.g_01501
OG0001300	Pran.g_01485	Syah.g_02005
OG0001301	Pran.g_01482	Syah.g_02018
OG0001302	Pran.g_01356	Syah.g_01901
OG0001303	Pran.g_01434	Syah.g_01580
OG0001304	Pran.g_00553	Syah.g_01698
OG0001305	Pran.g_00572	Syah.g_02024
OG0001306	Pran.g_00074	Syah.g_02179
OG0001309	Pran.g_00637	Syah.g_01040
OG0001310	Pran.g_00982	Syah.g_02402
OG0001311	Pran.g_00545	Syah.g_01687
OG0001312	Pran.g_00468	Syah.g_01590
OG0001315	Pran.g_00371	Syah.g_00808
OG0001316	Pran.g_00294	Syah.g_00039
OG0001317	Pran.g_00198	Syah.g_00905
OG0001318	Pran.g_01936	Syah.g_00658
OG0001319	Pran.g_01921	Syah.g_00635
OG0001321	Pran.g_01726	Syah.g_02216
OG0001322	Pran.g_01725	Syah.g_02215
OG0001323	Pran.g_01659	Syah.g_01043
OG0001324	Pran.g_01484	Syah.g_02006
OG0001325	Pran.g_01455	Syah.g_01723
OG0001326	Pran.g_00184	Syah.g_00443
OG0001327	Pran.g_00167	Syah.g_01519
OG0001328	Pran.g_00142	Syah.g_01822
OG0001329	Pran.g_00101	Syah.g_01906
OG0001332	Pran.g_00690	Syah.g_02308
OG0001333	Pran.g_01007	Syah.g_02260
OG0001334	Pran.g_01129	Syah.g_00818
OG0001335	Pran.g_01130	Syah.g_00819
OG0001336	Pran.g_01242	Syah.g_00394
OG0001340	Pran.g_01866	Syah.g_00838
OG0001341	Pran.g_01418	Syah.g_02011
OG0001343	Pran.g_00411	Syah.g_00450
OG0001344	Pran.g_00056	Syah.g_02153
OG0001345	Pran.g_00041	Syah.g_02124
OG0001346	Pran.g_00875	Syah.g_02200
OG0001348	Pran.g_00604	Syah.g_02073
OG0001349	Pran.g_00792	Syah.g_02427
OG0001352	Pran.g_01498	Syah.g_01058
OG0001353	Pran.g_01311	Syah.g_02079
OG0001354	Pran.g_00497	Syah.g_01641
OG0001358	Pran.g_01558	Syah.g_01963
OG0001359	Pran.g_00412	Syah.g_00451
OG0001360	Pran.g_00139	Syah.g_02122
OG0001361	Pran.g_00044	Syah.g_02127
OG0001362	Pran.g_00719	Syah.g_01275
OG0001363	Pran.g_00717	Syah.g_01273
OG0001364	Pran.g_01132	Syah.g_00174
OG0001372	Pran.g_01408, Pran.g_01379	Syah.g_01055
OG0001373	Pran.g_00183	Syah.g_00444
OG0001374	Pran.g_00191	Syah.g_00436
OG0001375	Pran.g_00192	Syah.g_00449
OG0001376	Pran.g_00173	Syah.g_00483
OG0001377	Pran.g_00172	Syah.g_00484
OG0001378	Pran.g_00130	Syah.g_02239
OG0001379	Pran.g_00882	Syah.g_02192
OG0001381	Pran.g_00847	Syah.g_00717
OG0001382	Pran.g_00618	Syah.g_00258
OG0001385	Pran.g_00180	Syah.g_00447
OG0001386	Pran.g_00181	Syah.g_00446
OG0001387	Pran.g_00182	Syah.g_00445
OG0001388	Pran.g_00185	Syah.g_00442
OG0001389	Pran.g_00186	Syah.g_00441
OG0001390	Pran.g_00187	Syah.g_00440
OG0001391	Pran.g_00188	Syah.g_00439
OG0001392	Pran.g_00189	Syah.g_00438
OG0001393	Pran.g_00190	Syah.g_00437
OG0001394	Pran.g_00444	Syah.g_01810
OG0001395	Pran.g_00555	Syah.g_01705
OG0001397	Pran.g_00718	Syah.g_01274
OG0001398	Pran.g_00596	Syah.g_01563
OG0001403	Pran.g_00394	Syah.g_00341
OG0001404	Pran.g_00364	Syah.g_02482
OG0001405	Pran.g_01868	Syah.g_00821
OG0001406	Pran.g_00174	Syah.g_00482
OG0001407	Pran.g_00161	Syah.g_01059
OG0001408	Pran.g_00156	Syah.g_01378
OG0001413	Pran.g_00648	Syah.g_01894
OG0001414	Pran.g_00203	Syah.g_00718
OG0001416	Pran.g_01719	Syah.g_02204
OG0001417	Pran.g_01709	Syah.g_01640
OG0001419	Pran.g_00160	Syah.g_01060
OG0001420	Pran.g_00121	Syah.g_01053
OG0001421	Pran.g_00640	Syah.g_01851
OG0001423	Pran.g_01777	Syah.g_00965
OG0001425	Pran.g_01219	Syah.g_00486
OG0001428	Pran.g_00260	Syah.g_00081
OG0001432	Pran.g_00650	Syah.g_01348
OG0001433	Pran.g_01391	Syah.g_01513
OG0001434	Pran.g_00448	Syah.g_01805
OG0001438	Pran.g_01901	Syah.g_00102
OG0001439	Pran.g_01887	Syah.g_00128
OG0001442	Pran.g_01431	Syah.g_01795
OG0001443	Pran.g_00595	Syah.g_00478
OG0001446	Pran.g_00353	Syah.g_01731
OG0001447	Pran.g_00308	Syah.g_00018
OG0001448	Pran.g_01827	Syah.g_01540
OG0001449	Pran.g_01794	Syah.g_00679
OG0001452	Pran.g_00416	Syah.g_00663
OG0001454	Pran.g_00146	Syah.g_01888
OG0001456	Pran.g_00082	Syah.g_00434
OG0001457	Pran.g_00081	Syah.g_00433
OG0001458	Pran.g_00080	Syah.g_00432
OG0001459	Pran.g_00642, Pran.g_00954	Syah.g_01456
OG0001460	Pran.g_01392	Syah.g_01512
OG0001461	Pran.g_00916	Syah.g_00711
OG0001462	Pran.g_00390	Syah.g_00335
OG0001465	Pran.g_01476	Syah.g_01737
OG0001468	Pran.g_00169	Syah.g_01899
OG0001471	Pran.g_00647	Syah.g_00123
OG0001473	Pran.g_01180	Syah.g_01903
OG0001474	Pran.g_01855	Syah.g_00865
OG0001480	Pran.g_01826	Syah.g_02114
OG0001481	Pran.g_01821	Syah.g_01703
OG0001482	Pran.g_01721	Syah.g_01650
OG0001484	Pran.g_01414	Syah.g_00435
OG0001492	Pran.g_00013	Syah.g_01393
OG0001493	Pran.g_00005	Syah.g_01385
OG0001499	Pran.g_00372	Syah.g_01463, Syah.g_01462
OG0001502	Pran.g_01373	Syah.g_02109
OG0001504	Pran.g_00953	Syah.g_01455
OG0001507	Pran.g_00613	Syah.g_02464
OG0001527	Pran.g_01615	Syah.g_01107
OG0001546	Pran.g_01654	Syah.g_01047
OG0001547	Pran.g_01371	Syah.g_01565
OG0001548	Pran.g_01367	Syah.g_01882
OG0001551	Pran.g_00083	Syah.g_02068
OG0001567	Pran.g_01372	Syah.g_01564
OG0001568	Pran.g_01370	Syah.g_01567
OG0001570	Pran.g_00118	Syah.g_01553
OG0001572	Pran.g_01768	Syah.g_01333
OG0001582	Pran.g_01710	Syah.g_02442
OG0001585	Pran.g_01784	Syah.g_01840
OG0001602	Pran.g_01477	Syah.g_01738
OG0001633	Pran.g_00844	Syah.g_01551
OG0001634	Pran.g_00610	Syah.g_01504
OG0001666	Pran.g_00955	Syah.g_01450
OG0001667	Pran.g_00897	Syah.g_02458
OG0001718	Pran.g_01831	Syah.g_02043
OG0001835	Pran.g_01785	Syah.g_01363
OG0001990	Pran.g_01773	Syah.g_00406
OG0002106	Pran.g_01809	Syah.g_00469
OG0002155	Pran.g_00811, Pran.g_00812	Syah.g_00227
OG0002369	Pran.g_00784	Syah.g_00222
