Orthogroup	Prbl	Pral
OG0001122	Prbl.g_02529	Pral.g_01593
OG0001123	Prbl.g_02536	Pral.g_01598
OG0001124	Prbl.g_02538	Pral.g_01600
OG0001125	Prbl.g_02540	Pral.g_01602
OG0001126	Prbl.g_00939	Pral.g_01571
OG0001127	Prbl.g_00938	Pral.g_01570
OG0001128	Prbl.g_00935	Pral.g_01569
OG0001129	Prbl.g_00934	Pral.g_01568
OG0001130	Prbl.g_00933	Pral.g_01567
OG0001131	Prbl.g_02575	Pral.g_01321
OG0001132	Prbl.g_01603	Pral.g_01033
OG0001133	Prbl.g_01621	Pral.g_01314
OG0001134	Prbl.g_02204	Pral.g_00056, Pral.g_00078
OG0001135	Prbl.g_02202	Pral.g_00075
OG0001136	Prbl.g_02082	Pral.g_01364
OG0001137	Prbl.g_02102	Pral.g_01377
OG0001138	Prbl.g_01118	Pral.g_01401
OG0001139	Prbl.g_01116	Pral.g_01403
OG0001141	Prbl.g_01114	Pral.g_01404
OG0001142	Prbl.g_01113	Pral.g_01405
OG0001143	Prbl.g_01376	Pral.g_01412
OG0001144	Prbl.g_02580	Pral.g_01417
OG0001145	Prbl.g_01711	Pral.g_01289
OG0001146	Prbl.g_01727	Pral.g_01277
OG0001147	Prbl.g_01333	Pral.g_01235
OG0001148	Prbl.g_00501	Pral.g_01220
OG0001149	Prbl.g_00500	Pral.g_01219
OG0001150	Prbl.g_00499	Pral.g_01218
OG0001151	Prbl.g_00487	Pral.g_01207
OG0001152	Prbl.g_00486	Pral.g_01206
OG0001153	Prbl.g_00704	Pral.g_01128
OG0001154	Prbl.g_00705	Pral.g_01127
OG0001155	Prbl.g_00454	Pral.g_01108
OG0001156	Prbl.g_00451	Pral.g_01105
OG0001157	Prbl.g_01604	Pral.g_01104
OG0001158	Prbl.g_00450	Pral.g_01103
OG0001159	Prbl.g_00449	Pral.g_01102
OG0001160	Prbl.g_00420	Pral.g_01076
OG0001161	Prbl.g_01601	Pral.g_00045
OG0001163	Prbl.g_00406	Pral.g_00098
OG0001164	Prbl.g_00401	Pral.g_00102
OG0001165	Prbl.g_00398	Pral.g_00105
OG0001166	Prbl.g_00371	Pral.g_00126
OG0001167	Prbl.g_00350	Pral.g_00143
OG0001168	Prbl.g_00348	Pral.g_00145
OG0001169	Prbl.g_00346	Pral.g_00147
OG0001170	Prbl.g_00344	Pral.g_00149
OG0001171	Prbl.g_00334	Pral.g_00160
OG0001173	Prbl.g_01062	Pral.g_00176
OG0001174	Prbl.g_01054	Pral.g_00184
OG0001175	Prbl.g_01053	Pral.g_00185
OG0001176	Prbl.g_00953	Pral.g_00194
OG0001177	Prbl.g_00951	Pral.g_00196
OG0001179	Prbl.g_00982	Pral.g_00226
OG0001180	Prbl.g_01134	Pral.g_00249
OG0001181	Prbl.g_01138	Pral.g_00253
OG0001182	Prbl.g_01147	Pral.g_00261
OG0001183	Prbl.g_01175	Pral.g_00267
OG0001184	Prbl.g_00848	Pral.g_00284
OG0001185	Prbl.g_01291	Pral.g_00300
OG0001186	Prbl.g_02026	Pral.g_00324
OG0001187	Prbl.g_02022	Pral.g_00327
OG0001188	Prbl.g_02018	Pral.g_00329
OG0001189	Prbl.g_01996	Pral.g_00346
OG0001190	Prbl.g_02239	Pral.g_00351
OG0001191	Prbl.g_02226	Pral.g_00361
OG0001192	Prbl.g_02219	Pral.g_00366
OG0001193	Prbl.g_02181	Pral.g_00380
OG0001194	Prbl.g_02175	Pral.g_00381
OG0001195	Prbl.g_02174	Pral.g_00382
OG0001196	Prbl.g_02138	Pral.g_00398
OG0001197	Prbl.g_02136	Pral.g_00400
OG0001198	Prbl.g_02124	Pral.g_00407
OG0001200	Prbl.g_00600	Pral.g_00971
OG0001201	Prbl.g_00551	Pral.g_00939
OG0001203	Prbl.g_00197	Pral.g_00802
OG0001205	Prbl.g_00642	Pral.g_00648
OG0001206	Prbl.g_01363	Pral.g_00626
OG0001207	Prbl.g_00503	Pral.g_00615
OG0001208	Prbl.g_00513	Pral.g_00609
OG0001209	Prbl.g_00763	Pral.g_00555
OG0001210	Prbl.g_00751	Pral.g_00550
OG0001211	Prbl.g_01884	Pral.g_00540
OG0001212	Prbl.g_01765	Pral.g_00493
OG0001213	Prbl.g_01631	Pral.g_00458
OG0001214	Prbl.g_01641	Pral.g_01438
OG0001215	Prbl.g_01858	Pral.g_01751
OG0001216	Prbl.g_02564	Pral.g_01727
OG0001217	Prbl.g_01904	Pral.g_00023
OG0001218	Prbl.g_00716	Pral.g_01308
OG0001219	Prbl.g_02435	Pral.g_01660
OG0001220	Prbl.g_01567	Pral.g_01542
OG0001221	Prbl.g_02383	Pral.g_01788
OG0001222	Prbl.g_02210	Pral.g_01605
OG0001223	Prbl.g_02503	Pral.g_01610
OG0001224	Prbl.g_00931	Pral.g_01565
OG0001225	Prbl.g_00929	Pral.g_01563
OG0001226	Prbl.g_01704	Pral.g_01320, Pral.g_00967
OG0001227	Prbl.g_00472	Pral.g_01327
OG0001228	Prbl.g_02585	Pral.g_01421
OG0001229	Prbl.g_00409	Pral.g_01299
OG0001230	Prbl.g_00252	Pral.g_01174
OG0001232	Prbl.g_00366	Pral.g_00130
OG0001233	Prbl.g_00343	Pral.g_00150
OG0001234	Prbl.g_01050	Pral.g_00188
OG0001235	Prbl.g_00948	Pral.g_00192
OG0001236	Prbl.g_00852	Pral.g_00281
OG0001237	Prbl.g_00845	Pral.g_00285
OG0001238	Prbl.g_02225	Pral.g_00362
OG0001239	Prbl.g_00605	Pral.g_00976
OG0001240	Prbl.g_00568	Pral.g_00954
OG0001241	Prbl.g_00558	Pral.g_00945
OG0001242	Prbl.g_01322	Pral.g_00926
OG0001243	Prbl.g_00828	Pral.g_00919
OG0001245	Prbl.g_01693	Pral.g_01840
OG0001246	Prbl.g_00803	Pral.g_00016, Pral.g_00586
OG0001247	Prbl.g_02295	Pral.g_01758
OG0001248	Prbl.g_01869	Pral.g_01756
OG0001249	Prbl.g_01195	Pral.g_00701
OG0001250	Prbl.g_01546	Pral.g_01529
OG0001253	Prbl.g_01686	Pral.g_01032
OG0001254	Prbl.g_02203	Pral.g_00076
OG0001258	Prbl.g_00400	Pral.g_00103
OG0001259	Prbl.g_00345	Pral.g_00148
OG0001260	Prbl.g_00315	Pral.g_00166
OG0001261	Prbl.g_00991	Pral.g_00234
OG0001262	Prbl.g_01999	Pral.g_00344
OG0001263	Prbl.g_00826	Pral.g_00917
OG0001265	Prbl.g_01324	Pral.g_00927
OG0001266	Prbl.g_00099	Pral.g_00841
OG0001267	Prbl.g_01453	Pral.g_00759
OG0001268	Prbl.g_01207	Pral.g_00693
OG0001269	Prbl.g_01564	Pral.g_01541
OG0001270	Prbl.g_00654	Pral.g_00660
OG0001271	Prbl.g_01343	Pral.g_00620
OG0001272	Prbl.g_00517	Pral.g_00605
OG0001273	Prbl.g_01634	Pral.g_01432
OG0001274	Prbl.g_01263	Pral.g_00818
OG0001275	Prbl.g_02518	Pral.g_01585
OG0001276	Prbl.g_02535	Pral.g_01597
OG0001277	Prbl.g_02152	Pral.g_01703
OG0001278	Prbl.g_02592	Pral.g_01425
OG0001279	Prbl.g_00156	Pral.g_00024
OG0001280	Prbl.g_01719	Pral.g_01282
OG0001281	Prbl.g_01728	Pral.g_01276
OG0001283	Prbl.g_02143	Pral.g_00394
OG0001285	Prbl.g_00362	Pral.g_00133
OG0001286	Prbl.g_01132	Pral.g_00247
OG0001288	Prbl.g_02059	Pral.g_00317
OG0001290	Prbl.g_00559	Pral.g_00946
OG0001291	Prbl.g_00816	Pral.g_00909
OG0001292	Prbl.g_01512	Pral.g_00791
OG0001293	Prbl.g_01489	Pral.g_00778
OG0001294	Prbl.g_01393	Pral.g_00025
OG0001297	Prbl.g_00793	Pral.g_00576
OG0001298	Prbl.g_01791	Pral.g_00511
OG0001300	Prbl.g_01873	Pral.g_01747
OG0001301	Prbl.g_00022	Pral.g_01742
OG0001302	Prbl.g_01930	Pral.g_01663
OG0001307	Prbl.g_00723	Pral.g_01238
OG0001308	Prbl.g_00224	Pral.g_01151
OG0001309	Prbl.g_00787	Pral.g_00572
OG0001310	Prbl.g_00377	Pral.g_00120
OG0001311	Prbl.g_02537	Pral.g_01599
OG0001312	Prbl.g_02448	Pral.g_01651
OG0001313	Prbl.g_01354, Prbl.g_01355	Pral.g_01673
OG0001316	Prbl.g_00809	Pral.g_00905
OG0001319	Prbl.g_01463	Pral.g_00766
OG0001321	Prbl.g_00633	Pral.g_00642
OG0001322	Prbl.g_00632	Pral.g_00641
OG0001323	Prbl.g_00784	Pral.g_00570
OG0001324	Prbl.g_01874	Pral.g_01746
OG0001330	Prbl.g_01712	Pral.g_01047
OG0001331	Prbl.g_00497	Pral.g_01216
OG0001332	Prbl.g_00466	Pral.g_01112
OG0001333	Prbl.g_00349	Pral.g_00144
OG0001334	Prbl.g_01179	Pral.g_00270
OG0001335	Prbl.g_01180	Pral.g_00271
OG0001336	Prbl.g_02142	Pral.g_00395
OG0001337	Prbl.g_01189	Pral.g_00707
OG0001339	Prbl.g_00556	Pral.g_00943
OG0001340	Prbl.g_01190	Pral.g_00706
OG0001341	Prbl.g_02285	Pral.g_01304
OG0001344	Prbl.g_02089	Pral.g_01371
OG0001348	Prbl.g_01243	Pral.g_01303
OG0001351	Prbl.g_00624	Pral.g_00634
OG0001352	Prbl.g_00027	Pral.g_01762
OG0001353	Prbl.g_01537	Pral.g_01520
OG0001354	Prbl.g_02494	Pral.g_01617
OG0001355	Prbl.g_02379	Pral.g_01040
OG0001358	Prbl.g_01615	Pral.g_00467
OG0001361	Prbl.g_00182	Pral.g_01386
OG0001362	Prbl.g_00220	Pral.g_01147
OG0001363	Prbl.g_00218	Pral.g_01145
OG0001365	Prbl.g_02234	Pral.g_00355
OG0001369	Prbl.g_00569	Pral.g_00955
OG0001371	Prbl.g_01915	Pral.g_01763
OG0001372	Prbl.g_01943	Pral.g_00043
OG0001379	Prbl.g_01714	Pral.g_01287
OG0001380	Prbl.g_01572	Pral.g_01345
OG0001381	Prbl.g_02577	Pral.g_01343
OG0001394	Prbl.g_02366	Pral.g_01784
OG0001397	Prbl.g_00219	Pral.g_01146
OG0001398	Prbl.g_01692	Pral.g_01710
OG0001401	Prbl.g_01541	Pral.g_01672
OG0001402	Prbl.g_01620	Pral.g_00463
OG0001403	Prbl.g_01976	Pral.g_01013
OG0001405	Prbl.g_01182	Pral.g_00713
OG0001409	Prbl.g_02100	Pral.g_01376
OG0001410	Prbl.g_00724	Pral.g_01237
OG0001414	Prbl.g_01918	Pral.g_00812
OG0001415	Prbl.g_01770	Pral.g_00810
OG0001418	Prbl.g_01046	Pral.g_01757
OG0001425	Prbl.g_02222	Pral.g_00365
OG0001431	Prbl.g_02617	Pral.g_00046
OG0001434	Prbl.g_02362	Pral.g_01779
OG0001435	Prbl.g_02411	Pral.g_01803
OG0001437	Prbl.g_01769	Pral.g_00811
OG0001438	Prbl.g_01438	Pral.g_00745
OG0001441	Prbl.g_00782	Pral.g_00568
OG0001443	Prbl.g_00408	Pral.g_01300
OG0001446	Prbl.g_01075	Pral.g_00048
OG0001450	Prbl.g_01847	Pral.g_01754
OG0001451	Prbl.g_02546	Pral.g_01553
OG0001455	Prbl.g_00138	Pral.g_00019
OG0001461	Prbl.g_00620	Pral.g_00457
OG0001463	Prbl.g_01445	Pral.g_00752
OG0001464	Prbl.g_01191	Pral.g_00705
OG0001476	Prbl.g_02095	Pral.g_01374
OG0001481	Prbl.g_00627	Pral.g_00671
OG0001484	Prbl.g_02573	Pral.g_01053
OG0001485	Prbl.g_00462	Pral.g_00065
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Pral.g_01120
OG0001488	Prbl.g_02106	Pral.g_01381
OG0001489	Prbl.g_01143	Pral.g_00258
OG0001491	Prbl.g_01099	Pral.g_01665
OG0001495	Prbl.g_00950	Pral.g_00197
OG0001498	Prbl.g_02675	Pral.g_00675
OG0001500	Prbl.g_01919	Pral.g_00776
OG0001501	Prbl.g_00120	Pral.g_01691
OG0001503	Prbl.g_01931	Pral.g_01902
OG0001506	Prbl.g_01086	Pral.g_01115
OG0001510	Prbl.g_02635	Pral.g_00311
OG0001511	Prbl.g_00544	Pral.g_00935
OG0001512	Prbl.g_00195	Pral.g_01297
OG0001515	Prbl.g_01865	Pral.g_01749
OG0001516	Prbl.g_01402	Pral.g_01465
OG0001517	Prbl.g_01202	Pral.g_00697
OG0001518	Prbl.g_02223	Pral.g_00364
OG0001519	Prbl.g_02212	Pral.g_00369
OG0001527	Prbl.g_01898	Pral.g_00526
OG0001529	Prbl.g_01989	Pral.g_01004
OG0001530	Prbl.g_00546	Pral.g_00936
OG0001531	Prbl.g_00194	Pral.g_00801
OG0001532	Prbl.g_01117	Pral.g_01402
OG0001534	Prbl.g_02545	Pral.g_01576
OG0001535	Prbl.g_02533	Pral.g_01596
OG0001536	Prbl.g_02474	Pral.g_01631
OG0001537	Prbl.g_02374	Pral.g_01787
OG0001538	Prbl.g_02330	Pral.g_01493
OG0001539	Prbl.g_01587	Pral.g_01808
OG0001540	Prbl.g_00824	Pral.g_00915
OG0001541	Prbl.g_00267	Pral.g_00864
OG0001542	Prbl.g_00073	Pral.g_00858
OG0001543	Prbl.g_01241	Pral.g_01305
OG0001544	Prbl.g_02213	Pral.g_00368
OG0001545	Prbl.g_02153	Pral.g_00385
OG0001550	Prbl.g_01694	Pral.g_01701
OG0001553	Prbl.g_00245	Pral.g_01168
OG0001558	Prbl.g_01960	Pral.g_00667
OG0001559	Prbl.g_00547	Pral.g_00937
OG0001560	Prbl.g_00560	Pral.g_00947
OG0001561	Prbl.g_02539	Pral.g_01601
OG0001562	Prbl.g_02525	Pral.g_01589
OG0001563	Prbl.g_00999	Pral.g_00242
OG0001565	Prbl.g_02291	Pral.g_01872
OG0001574	Prbl.g_01896	Pral.g_00528
OG0001575	Prbl.g_01901	Pral.g_00523
OG0001576	Prbl.g_01737	Pral.g_01268
OG0001577	Prbl.g_02080	Pral.g_01362
OG0001579	Prbl.g_01186	Pral.g_00709
OG0001580	Prbl.g_02250	Pral.g_00997
OG0001588	Prbl.g_00865	Pral.g_01229
OG0001589	Prbl.g_00341	Pral.g_00153
OG0001591	Prbl.g_01591	Pral.g_01770
OG0001592	Prbl.g_02249	Pral.g_00998
OG0001598	Prbl.g_02064	Pral.g_01744
OG0001605	Prbl.g_01084	Pral.g_01844
OG0001614	Prbl.g_01293	Pral.g_00299
OG0001616	Prbl.g_01380	Pral.g_01392
OG0001617	Prbl.g_00728	Pral.g_01745
OG0001619	Prbl.g_02464	Pral.g_01641
OG0001620	Prbl.g_01215	Pral.g_00689
OG0001621	Prbl.g_01500	Pral.g_00786
OG0001622	Prbl.g_02144	Pral.g_00393
OG0001636	Prbl.g_01982	Pral.g_01010
OG0001638	Prbl.g_00379	Pral.g_00118
OG0001639	Prbl.g_00455	Pral.g_01109
OG0001640	Prbl.g_00940	Pral.g_01572
OG0001642	Prbl.g_01563	Pral.g_01540
OG0001652	Prbl.g_01958	Pral.g_01678
OG0001654	Prbl.g_00457	Pral.g_01111
OG0001655	Prbl.g_00680, Prbl.g_00136	Pral.g_01302
OG0001656	Prbl.g_01185	Pral.g_00710
OG0001657	Prbl.g_00292	Pral.g_00889
OG0001658	Prbl.g_02240	Pral.g_01002
OG0001661	Prbl.g_01077, Prbl.g_01071	Pral.g_01865
OG0001670	Prbl.g_00003	Pral.g_00070
OG0001671	Prbl.g_01248	Pral.g_01685
OG0001673	Prbl.g_01921	Pral.g_00808
OG0001676	Prbl.g_01188	Pral.g_00708
OG0001684	Prbl.g_01777	Pral.g_00500
OG0001691	Prbl.g_02422	Pral.g_01574
OG0001692	Prbl.g_00247	Pral.g_01170
OG0001694	Prbl.g_01451	Pral.g_00757
OG0001703	Prbl.g_00504	Pral.g_00614
OG0001729	Prbl.g_00189	Pral.g_00798
OG0001731	Prbl.g_00442	Pral.g_01096
OG0001737	Prbl.g_01433	Pral.g_01686
OG0001746	Prbl.g_00681	Pral.g_00434
OG0001748	Prbl.g_01250	Pral.g_01684
OG0001757	Prbl.g_02597, Prbl.g_01709	Pral.g_01900
OG0001761	Prbl.g_01826	Pral.g_00473
OG0001793	Prbl.g_01684	Pral.g_00423
OG0001795	Prbl.g_00047	Pral.g_01836
OG0001802	Prbl.g_01337	Pral.g_00030
OG0001803	Prbl.g_00646	Pral.g_00652
OG0001810	Prbl.g_00811	Pral.g_01688
OG0001813	Prbl.g_02193	Pral.g_00372
OG0001837	Prbl.g_01249	Pral.g_01683
OG0001907	Prbl.g_00311	Pral.g_01056
OG0001936	Prbl.g_01944	Pral.g_00069
OG0001955	Prbl.g_01560	Pral.g_01307
OG0001956	Prbl.g_01578	Pral.g_01547
OG0001963	Prbl.g_01167, Prbl.g_01168	Pral.g_01049
OG0001974	Prbl.g_02242	Pral.g_00014
OG0001977	Prbl.g_02187	Pral.g_00376
OG0002036	Prbl.g_00395	Pral.g_01048
OG0002052	Prbl.g_02211	Pral.g_01606
OG0002111	Prbl.g_02632	Pral.g_01869
OG0002154	Prbl.g_00829	Pral.g_01224
OG0002164	Prbl.g_01089	Pral.g_01310, Pral.g_01827
OG0002165	Prbl.g_01082	Pral.g_01835
OG0002232	Prbl.g_01834	Pral.g_01759
OG0002237	Prbl.g_01633	Pral.g_01431
OG0002240	Prbl.g_01334	Pral.g_00924
OG0002282	Prbl.g_01093	Pral.g_01066
OG0002283	Prbl.g_01705	Pral.g_01317
OG0002284	Prbl.g_01868	Pral.g_00442
OG0002285	Prbl.g_02451	Pral.g_01648
OG0002397	Prbl.g_01015	Pral.g_01668
OG0002434	Prbl.g_01893	Pral.g_00531
OG0002436	Prbl.g_01674	Pral.g_00071
OG0002439	Prbl.g_00407	Pral.g_01306
OG0002442	Prbl.g_01593	Pral.g_01894
OG0002500	Prbl.g_00476	Pral.g_01847
OG0002579	Prbl.g_00310	Pral.g_01225
OG0002837	Prbl.g_00538	Pral.g_00002, Pral.g_00097
OG0003187	Prbl.g_00119	Pral.g_01059
OG0003399	Prbl.g_01011	Pral.g_00003
OG0003406	Prbl.g_01074	Pral.g_00013
OG0004132	Prbl.g_00616	Pral.g_00986
