Orthogroup	Prbl	Syak
OG0001126	Prbl.g_00939	Syak.g_00757
OG0001127	Prbl.g_00938	Syak.g_00756
OG0001128	Prbl.g_00935	Syak.g_00753
OG0001129	Prbl.g_00934	Syak.g_00751
OG0001130	Prbl.g_00933	Syak.g_00750
OG0001131	Prbl.g_02575	Syak.g_00389
OG0001132	Prbl.g_01603	Syak.g_00120
OG0001133	Prbl.g_01621	Syak.g_00014
OG0001134	Prbl.g_02204	Syak.g_00273
OG0001135	Prbl.g_02202	Syak.g_00274
OG0001136	Prbl.g_02082	Syak.g_00901
OG0001137	Prbl.g_02102	Syak.g_00876
OG0001138	Prbl.g_01118	Syak.g_00839
OG0001139	Prbl.g_01116	Syak.g_00837
OG0001140	Prbl.g_01115	Syak.g_00836
OG0001141	Prbl.g_01114	Syak.g_00835
OG0001142	Prbl.g_01113	Syak.g_00834
OG0001143	Prbl.g_01376	Syak.g_00826
OG0001144	Prbl.g_02580	Syak.g_00815
OG0001145	Prbl.g_01711	Syak.g_00922
OG0001146	Prbl.g_01727	Syak.g_00943
OG0001147	Prbl.g_01333	Syak.g_01113
OG0001148	Prbl.g_00501	Syak.g_02563
OG0001149	Prbl.g_00500	Syak.g_02562
OG0001150	Prbl.g_00499	Syak.g_02561
OG0001151	Prbl.g_00487	Syak.g_02548
OG0001153	Prbl.g_00704	Syak.g_01084
OG0001154	Prbl.g_00705	Syak.g_01085
OG0001155	Prbl.g_00454	Syak.g_02480
OG0001156	Prbl.g_00451	Syak.g_02477
OG0001157	Prbl.g_01604	Syak.g_02476
OG0001158	Prbl.g_00450	Syak.g_02475
OG0001159	Prbl.g_00449	Syak.g_02474
OG0001160	Prbl.g_00420	Syak.g_02437
OG0001161	Prbl.g_01601	Syak.g_01906
OG0001162	Prbl.g_00048	Syak.g_00959
OG0001163	Prbl.g_00406	Syak.g_02429
OG0001164	Prbl.g_00401	Syak.g_02423
OG0001165	Prbl.g_00398	Syak.g_02418
OG0001166	Prbl.g_00371	Syak.g_02394
OG0001167	Prbl.g_00350	Syak.g_02366
OG0001168	Prbl.g_00348	Syak.g_02364
OG0001169	Prbl.g_00346	Syak.g_02362
OG0001170	Prbl.g_00344	Syak.g_02360
OG0001171	Prbl.g_00334	Syak.g_02349
OG0001173	Prbl.g_01062	Syak.g_01387
OG0001174	Prbl.g_01054	Syak.g_01379
OG0001175	Prbl.g_01053	Syak.g_01378
OG0001176	Prbl.g_00953	Syak.g_01354
OG0001177	Prbl.g_00951	Syak.g_01356
OG0001179	Prbl.g_00982	Syak.g_01324
OG0001181	Prbl.g_01138	Syak.g_01296
OG0001182	Prbl.g_01147	Syak.g_01287
OG0001183	Prbl.g_01175	Syak.g_01282
OG0001184	Prbl.g_00848	Syak.g_01571
OG0001185	Prbl.g_01291	Syak.g_01643
OG0001186	Prbl.g_02026	Syak.g_01709
OG0001187	Prbl.g_02022	Syak.g_01712
OG0001188	Prbl.g_02018	Syak.g_01714
OG0001189	Prbl.g_01996	Syak.g_01736
OG0001190	Prbl.g_02239	Syak.g_01942
OG0001191	Prbl.g_02226	Syak.g_01928
OG0001192	Prbl.g_02219	Syak.g_01921
OG0001193	Prbl.g_02181	Syak.g_01888
OG0001194	Prbl.g_02175	Syak.g_01882
OG0001195	Prbl.g_02174	Syak.g_01881
OG0001196	Prbl.g_02138	Syak.g_01811
OG0001197	Prbl.g_02136	Syak.g_01809
OG0001198	Prbl.g_02124	Syak.g_01798
OG0001199	Prbl.g_00602	Syak.g_02249
OG0001200	Prbl.g_00600	Syak.g_02247
OG0001201	Prbl.g_00551	Syak.g_02191
OG0001202	Prbl.g_00095	Syak.g_02061
OG0001203	Prbl.g_00197	Syak.g_02307
OG0001204	Prbl.g_02667	Syak.g_01404
OG0001205	Prbl.g_00642	Syak.g_01181
OG0001206	Prbl.g_01363	Syak.g_01148
OG0001207	Prbl.g_00503	Syak.g_02566
OG0001208	Prbl.g_00513	Syak.g_02576
OG0001209	Prbl.g_00763	Syak.g_02643
OG0001210	Prbl.g_00751	Syak.g_02654
OG0001211	Prbl.g_01884	Syak.g_02669
OG0001212	Prbl.g_01765	Syak.g_02728
OG0001213	Prbl.g_01631	Syak.g_00025
OG0001214	Prbl.g_01641	Syak.g_00037
OG0001215	Prbl.g_01858	Syak.g_00697
OG0001216	Prbl.g_02564	Syak.g_00805
OG0001217	Prbl.g_01904	Syak.g_00138
OG0001218	Prbl.g_00716	Syak.g_01093
OG0001219	Prbl.g_02435	Syak.g_00551
OG0001220	Prbl.g_01567	Syak.g_00580
OG0001221	Prbl.g_02383	Syak.g_00390
OG0001222	Prbl.g_02210	Syak.g_00517
OG0001223	Prbl.g_02503	Syak.g_00472
OG0001224	Prbl.g_00931	Syak.g_00739
OG0001226	Prbl.g_01704	Syak.g_02239
OG0001227	Prbl.g_00472	Syak.g_00963
OG0001228	Prbl.g_02585	Syak.g_00619
OG0001229	Prbl.g_00409	Syak.g_00711
OG0001230	Prbl.g_00252	Syak.g_01030
OG0001231	Prbl.g_01957	Syak.g_01777
OG0001232	Prbl.g_00366	Syak.g_02385
OG0001233	Prbl.g_00343	Syak.g_02359
OG0001234	Prbl.g_01050	Syak.g_01374
OG0001235	Prbl.g_00948	Syak.g_01362
OG0001236	Prbl.g_00852	Syak.g_01568
OG0001237	Prbl.g_00845	Syak.g_01573
OG0001238	Prbl.g_02225	Syak.g_01926
OG0001239	Prbl.g_00605	Syak.g_02252
OG0001240	Prbl.g_00568	Syak.g_02206
OG0001241	Prbl.g_00558	Syak.g_02197
OG0001242	Prbl.g_01322	Syak.g_02168
OG0001243	Prbl.g_00828	Syak.g_02160
OG0001245	Prbl.g_01693	Syak.g_00248
OG0001246	Prbl.g_00803	Syak.g_02604
OG0001247	Prbl.g_02295	Syak.g_00618
OG0001248	Prbl.g_01869	Syak.g_00147
OG0001249	Prbl.g_01195	Syak.g_01251
OG0001250	Prbl.g_01546	Syak.g_00602
OG0001252	Prbl.g_00936	Syak.g_00754
OG0001253	Prbl.g_01686	Syak.g_00250
OG0001254	Prbl.g_02203	Syak.g_00272
OG0001255	Prbl.g_00036	Syak.g_00066
OG0001258	Prbl.g_00400	Syak.g_02420
OG0001259	Prbl.g_00345	Syak.g_02361
OG0001260	Prbl.g_00315	Syak.g_02332
OG0001261	Prbl.g_00991	Syak.g_01315
OG0001262	Prbl.g_01999	Syak.g_01734
OG0001263	Prbl.g_00826	Syak.g_02157
OG0001265	Prbl.g_01324	Syak.g_02170
OG0001266	Prbl.g_00099	Syak.g_02057
OG0001267	Prbl.g_01453	Syak.g_01459
OG0001268	Prbl.g_01207	Syak.g_01240
OG0001269	Prbl.g_01564	Syak.g_02323
OG0001270	Prbl.g_00654	Syak.g_01194
OG0001271	Prbl.g_01343	Syak.g_01121
OG0001272	Prbl.g_00517	Syak.g_02580
OG0001273	Prbl.g_01634	Syak.g_00030
OG0001274	Prbl.g_01263	Syak.g_01988
OG0001275	Prbl.g_02518	Syak.g_00633
OG0001276	Prbl.g_02535	Syak.g_00649
OG0001277	Prbl.g_02152	Syak.g_01829
OG0001278	Prbl.g_02592	Syak.g_00671
OG0001279	Prbl.g_00156	Syak.g_00105
OG0001280	Prbl.g_01719	Syak.g_00933
OG0001281	Prbl.g_01728	Syak.g_00944
OG0001283	Prbl.g_02143	Syak.g_01818
OG0001285	Prbl.g_00362	Syak.g_02381
OG0001286	Prbl.g_01132	Syak.g_01301
OG0001288	Prbl.g_02059	Syak.g_01686
OG0001290	Prbl.g_00559	Syak.g_02198
OG0001291	Prbl.g_00816	Syak.g_02147
OG0001292	Prbl.g_01512	Syak.g_01410
OG0001293	Prbl.g_01489	Syak.g_01432
OG0001294	Prbl.g_01393	Syak.g_00355
OG0001295	Prbl.g_00748	Syak.g_00740
OG0001297	Prbl.g_00793	Syak.g_02614
OG0001298	Prbl.g_01791	Syak.g_02703
OG0001300	Prbl.g_01873	Syak.g_00706
OG0001301	Prbl.g_00022	Syak.g_00721
OG0001302	Prbl.g_01930	Syak.g_00068
OG0001303	Prbl.g_02437	Syak.g_00548
OG0001307	Prbl.g_00723	Syak.g_00344
OG0001308	Prbl.g_00224	Syak.g_01054
OG0001309	Prbl.g_00787	Syak.g_02620
OG0001311	Prbl.g_02537	Syak.g_00651
OG0001312	Prbl.g_02448	Syak.g_00537
OG0001313	Prbl.g_01354	Syak.g_01140
OG0001316	Prbl.g_00809	Syak.g_02140
OG0001319	Prbl.g_01463	Syak.g_01448
OG0001321	Prbl.g_00633	Syak.g_01172
OG0001322	Prbl.g_00632	Syak.g_01171
OG0001323	Prbl.g_00784	Syak.g_02623
OG0001324	Prbl.g_01874	Syak.g_00707
OG0001326	Prbl.g_02168	Syak.g_01870, Syak.g_01154
OG0001328	Prbl.g_02390	Syak.g_00383
OG0001329	Prbl.g_01079	Syak.g_00280
OG0001330	Prbl.g_01712	Syak.g_00925
OG0001331	Prbl.g_00497	Syak.g_02559
OG0001332	Prbl.g_00466	Syak.g_02485
OG0001333	Prbl.g_00349	Syak.g_02365
OG0001334	Prbl.g_01179	Syak.g_01274
OG0001335	Prbl.g_01180	Syak.g_01273
OG0001336	Prbl.g_02142	Syak.g_01817
OG0001337	Prbl.g_01189	Syak.g_01253, Syak.g_01262
OG0001340	Prbl.g_01190	Syak.g_01261
OG0001344	Prbl.g_02089	Syak.g_00893
OG0001347	Prbl.g_02051	Syak.g_01885
OG0001347	Prbl.g_01002	Syak.g_01622
OG0001348	Prbl.g_01243	Syak.g_00774
OG0001351	Prbl.g_00624	Syak.g_01164
OG0001352	Prbl.g_00027	Syak.g_00764
OG0001353	Prbl.g_01537	Syak.g_00612
OG0001354	Prbl.g_02494	Syak.g_00485
OG0001355	Prbl.g_02379	Syak.g_00144
OG0001358	Prbl.g_01615	Syak.g_00007
OG0001360	Prbl.g_01104	Syak.g_00854
OG0001361	Prbl.g_00182	Syak.g_00859
OG0001365	Prbl.g_02234	Syak.g_01937
OG0001366	Prbl.g_00368	Syak.g_02391
OG0001369	Prbl.g_00569	Syak.g_02207
OG0001371	Prbl.g_01915	Syak.g_02231
OG0001373	Prbl.g_02169	Syak.g_01871
OG0001374	Prbl.g_02161	Syak.g_01863
OG0001376	Prbl.g_02216	Syak.g_01916
OG0001377	Prbl.g_02217	Syak.g_01917
OG0001378	Prbl.g_00661	Syak.g_01196
OG0001379	Prbl.g_01714	Syak.g_00927
OG0001380	Prbl.g_01572	Syak.g_00237
OG0001382	Prbl.g_02571	Syak.g_01169
OG0001383	Prbl.g_00191	Syak.g_02312
OG0001385	Prbl.g_02172	Syak.g_01874
OG0001386	Prbl.g_02171	Syak.g_01873
OG0001387	Prbl.g_02170	Syak.g_01872
OG0001388	Prbl.g_02167	Syak.g_01869
OG0001389	Prbl.g_02166	Syak.g_01868
OG0001390	Prbl.g_02165	Syak.g_01867
OG0001391	Prbl.g_02164	Syak.g_01866
OG0001392	Prbl.g_02163	Syak.g_01865
OG0001393	Prbl.g_02162	Syak.g_01864
OG0001394	Prbl.g_02366	Syak.g_00399
OG0001395	Prbl.g_02548	Syak.g_00789
OG0001396	Prbl.g_02050	Syak.g_01884
OG0001398	Prbl.g_01692	Syak.g_00571
OG0001399	Prbl.g_01151	Syak.g_01103
OG0001401	Prbl.g_01541	Syak.g_00608
OG0001402	Prbl.g_01620	Syak.g_00012
OG0001405	Prbl.g_01182	Syak.g_01271
OG0001406	Prbl.g_02215	Syak.g_01915
OG0001409	Prbl.g_02100	Syak.g_00878
OG0001410	Prbl.g_00724	Syak.g_00343
OG0001412	Prbl.g_01003	Syak.g_01886
OG0001416	Prbl.g_01725	Syak.g_00941
OG0001422	Prbl.g_01370	Syak.g_00928
OG0001425	Prbl.g_02222	Syak.g_01922
OG0001426	Prbl.g_00480	Syak.g_00246
OG0001434	Prbl.g_02362	Syak.g_00404
OG0001435	Prbl.g_02411	Syak.g_00369
OG0001436	Prbl.g_00873	Syak.g_01546
OG0001436	Prbl.g_00872	Syak.g_01547
OG0001438	Prbl.g_01438	Syak.g_01475
OG0001442	Prbl.g_02358	Syak.g_00415
OG0001443	Prbl.g_00408	Syak.g_01909
OG0001444	Prbl.g_00574	Syak.g_02212
OG0001444	Prbl.g_01234	Syak.g_01678
OG0001449	Prbl.g_01940	Syak.g_01401
OG0001461	Prbl.g_00620	Syak.g_00276
OG0001462	Prbl.g_01983	Syak.g_01750
OG0001464	Prbl.g_01191	Syak.g_01260
OG0001470	Prbl.g_02028	Syak.g_01592
OG0001475	Prbl.g_02030	Syak.g_01594
OG0001476	Prbl.g_02095	Syak.g_00882
OG0001477	Prbl.g_00017	Syak.g_00718
OG0001478	Prbl.g_01349	Syak.g_01133
OG0001479	Prbl.g_01205	Syak.g_01242
OG0001488	Prbl.g_02106	Syak.g_00872
OG0001489	Prbl.g_01143	Syak.g_01291, Syak.g_00278
OG0001495	Prbl.g_00950	Syak.g_01357
OG0001496	Prbl.g_00013	Syak.g_00715
OG0001497	Prbl.g_00016	Syak.g_00717
OG0001498	Prbl.g_02675	Syak.g_01214
OG0001508	Prbl.g_02027	Syak.g_01591
OG0001509	Prbl.g_01299	Syak.g_01706
OG0001510	Prbl.g_02635	Syak.g_01662
OG0001511	Prbl.g_00544	Syak.g_02183
OG0001512	Prbl.g_00195	Syak.g_02308
OG0001514	Prbl.g_00012	Syak.g_00714
OG0001515	Prbl.g_01865	Syak.g_00701
OG0001516	Prbl.g_01402	Syak.g_00346
OG0001517	Prbl.g_01202	Syak.g_01245
OG0001518	Prbl.g_02223	Syak.g_01924
OG0001519	Prbl.g_02212	Syak.g_01907
OG0001525	Prbl.g_01807	Syak.g_00091
OG0001527	Prbl.g_01898	Syak.g_02682
OG0001528	Prbl.g_02024	Syak.g_01593
OG0001529	Prbl.g_01989	Syak.g_01743
OG0001530	Prbl.g_00546	Syak.g_02185
OG0001531	Prbl.g_00194	Syak.g_02309
OG0001532	Prbl.g_01117	Syak.g_00838
OG0001533	Prbl.g_01699	Syak.g_01155
OG0001533	Prbl.g_00662	Syak.g_01198
OG0001534	Prbl.g_02545	Syak.g_00665
OG0001535	Prbl.g_02533	Syak.g_00646
OG0001536	Prbl.g_02474	Syak.g_00508
OG0001537	Prbl.g_02374	Syak.g_00392
OG0001538	Prbl.g_02330	Syak.g_00439
OG0001539	Prbl.g_01587	Syak.g_00364
OG0001540	Prbl.g_00824	Syak.g_02155
OG0001541	Prbl.g_00267	Syak.g_02089
OG0001542	Prbl.g_00073	Syak.g_02080
OG0001543	Prbl.g_01241	Syak.g_02007
OG0001544	Prbl.g_02213	Syak.g_01908
OG0001545	Prbl.g_02153	Syak.g_01830
OG0001553	Prbl.g_00245	Syak.g_01037
OG0001558	Prbl.g_01960	Syak.g_01774
OG0001559	Prbl.g_00547	Syak.g_02186
OG0001560	Prbl.g_00560	Syak.g_02199
OG0001561	Prbl.g_02539	Syak.g_00653
OG0001562	Prbl.g_02525	Syak.g_00639
OG0001563	Prbl.g_00999	Syak.g_01306
OG0001565	Prbl.g_02291	Syak.g_00083
OG0001572	Prbl.g_01025	Syak.g_00097
OG0001574	Prbl.g_01896	Syak.g_02680
OG0001576	Prbl.g_01737	Syak.g_00955
OG0001577	Prbl.g_02080	Syak.g_00903
OG0001579	Prbl.g_01186	Syak.g_01267
OG0001580	Prbl.g_02250	Syak.g_01953
OG0001588	Prbl.g_00865	Syak.g_01554
OG0001589	Prbl.g_00341	Syak.g_02356
OG0001590	Prbl.g_01565	Syak.g_00029, Syak.g_00325, Syak.g_00268
OG0001591	Prbl.g_01591	Syak.g_00357
OG0001592	Prbl.g_02249	Syak.g_01952
OG0001614	Prbl.g_01293	Syak.g_01641
OG0001615	Prbl.g_02646	Syak.g_00589, Syak.g_02660
OG0001616	Prbl.g_01380	Syak.g_00851
OG0001617	Prbl.g_00728	Syak.g_00710
OG0001618	Prbl.g_02557	Syak.g_00793
OG0001619	Prbl.g_02464	Syak.g_00520
OG0001620	Prbl.g_01215	Syak.g_01233
OG0001621	Prbl.g_01500	Syak.g_01420
OG0001622	Prbl.g_02144	Syak.g_01820
OG0001634	Prbl.g_01396	Syak.g_00352
OG0001635	Prbl.g_01814	Syak.g_01690
OG0001636	Prbl.g_01982	Syak.g_01751
OG0001637	Prbl.g_00325	Syak.g_02340, Syak.g_02337
OG0001638	Prbl.g_00379	Syak.g_02404
OG0001639	Prbl.g_00455	Syak.g_02481
OG0001640	Prbl.g_00940	Syak.g_00759
OG0001641	Prbl.g_02507	Syak.g_00467
OG0001642	Prbl.g_01563	Syak.g_00581
OG0001643	Prbl.g_01644	Syak.g_00040
OG0001652	Prbl.g_01958	Syak.g_01776
OG0001653	Prbl.g_00571	Syak.g_02209
OG0001654	Prbl.g_00457	Syak.g_02483
OG0001655	Prbl.g_00680, Prbl.g_00136	Syak.g_00131
OG0001656	Prbl.g_01185	Syak.g_01268
OG0001657	Prbl.g_00292	Syak.g_02117
OG0001658	Prbl.g_02240	Syak.g_01943
OG0001671	Prbl.g_01248	Syak.g_02002
OG0001672	Prbl.g_00594	Syak.g_02241
OG0001673	Prbl.g_01921	Syak.g_02299
OG0001674	Prbl.g_00321	Syak.g_01017
OG0001674	Prbl.g_00320	Syak.g_01016
OG0001675	Prbl.g_02522, Prbl.g_02524	Syak.g_00637
OG0001676	Prbl.g_01188	Syak.g_01264
OG0001677	Prbl.g_01176	Syak.g_01281
OG0001692	Prbl.g_00247	Syak.g_01035
OG0001693	Prbl.g_00682	Syak.g_00735, Syak.g_00733
OG0001694	Prbl.g_01451	Syak.g_01461
OG0001695	Prbl.g_02158	Syak.g_01836
OG0001702	Prbl.g_00581	Syak.g_02217
OG0001703	Prbl.g_00504	Syak.g_02567
OG0001712	Prbl.g_02283	Syak.g_00225
OG0001714	Prbl.g_02038	Syak.g_01615
OG0001715	Prbl.g_01675	Syak.g_00122
OG0001716	Prbl.g_01559	Syak.g_00584, Syak.g_02046, Syak.g_01670
OG0001726	Prbl.g_02425	Syak.g_00572
OG0001729	Prbl.g_00189	Syak.g_02314
OG0001730	Prbl.g_02624	Syak.g_02326
OG0001731	Prbl.g_00442	Syak.g_02463
OG0001732	Prbl.g_01373	Syak.g_00822
OG0001734	Prbl.g_01561	Syak.g_00583
OG0001735	Prbl.g_01410	Syak.g_00331
OG0001737	Prbl.g_01433	Syak.g_01481
OG0001738	Prbl.g_00899	Syak.g_01523
OG0001740	Prbl.g_02155	Syak.g_01833
OG0001747	Prbl.g_00309	Syak.g_02135
OG0001748	Prbl.g_01250	Syak.g_02000
OG0001749	Prbl.g_00882	Syak.g_01539
OG0001750	Prbl.g_00573	Syak.g_02211
OG0001751	Prbl.g_01920	Syak.g_02298
OG0001752	Prbl.g_02621	Syak.g_02328
OG0001753	Prbl.g_00319	Syak.g_00888
OG0001754	Prbl.g_00322	Syak.g_02335
OG0001755	Prbl.g_00788	Syak.g_02619
OG0001759	Prbl.g_01518	Syak.g_02495, Syak.g_00214
OG0001760	Prbl.g_02421	Syak.g_02341, Syak.g_02319
OG0001761	Prbl.g_01826	Syak.g_02757
OG0001762	Prbl.g_02515	Syak.g_00630
OG0001763	Prbl.g_02502	Syak.g_00473
OG0001764	Prbl.g_02428	Syak.g_00559
OG0001765	Prbl.g_01598	Syak.g_00141
OG0001766	Prbl.g_01423	Syak.g_01491
OG0001767	Prbl.g_00874	Syak.g_01545
OG0001768	Prbl.g_00080	Syak.g_02074
OG0001783	Prbl.g_01288	Syak.g_01647
OG0001784	Prbl.g_00578	Syak.g_02216
OG0001785	Prbl.g_00323, Prbl.g_00324	Syak.g_02336, Syak.g_02339
OG0001786	Prbl.g_00426	Syak.g_02444
OG0001787	Prbl.g_00767	Syak.g_02639
OG0001788	Prbl.g_00764	Syak.g_02642
OG0001789	Prbl.g_01721	Syak.g_00935
OG0001790	Prbl.g_02073	Syak.g_00908
OG0001791	Prbl.g_02097	Syak.g_00788, Syak.g_00880
OG0001792	Prbl.g_02581	Syak.g_00814
OG0001794	Prbl.g_02604	Syak.g_00661
OG0001796	Prbl.g_02527	Syak.g_00641
OG0001797	Prbl.g_02457	Syak.g_00528
OG0001798	Prbl.g_01622	Syak.g_00015
OG0001799	Prbl.g_01661	Syak.g_00052
OG0001800	Prbl.g_00159	Syak.g_00993, Syak.g_00992
OG0001801	Prbl.g_00256	Syak.g_01024
OG0001803	Prbl.g_00646	Syak.g_01185
OG0001804	Prbl.g_02676	Syak.g_01213
OG0001805	Prbl.g_01507	Syak.g_01415
OG0001806	Prbl.g_01462	Syak.g_01449
OG0001807	Prbl.g_00871	Syak.g_01548
OG0001808	Prbl.g_00860	Syak.g_01557
OG0001809	Prbl.g_00813	Syak.g_02144
OG0001810	Prbl.g_00811	Syak.g_02142
OG0001811	Prbl.g_00070	Syak.g_02082
OG0001812	Prbl.g_02248	Syak.g_01951
OG0001813	Prbl.g_02193	Syak.g_01901
OG0001814	Prbl.g_02135	Syak.g_01808
OG0001815	Prbl.g_02126	Syak.g_01800
OG0001835	Prbl.g_00020	Syak.g_00142
OG0001837	Prbl.g_01249	Syak.g_02001
OG0001838	Prbl.g_02113	Syak.g_01786
OG0001839	Prbl.g_01978	Syak.g_01755
OG0001840	Prbl.g_01995	Syak.g_01737
OG0001841	Prbl.g_02003	Syak.g_01730
OG0001843	Prbl.g_01294	Syak.g_01640
OG0001844	Prbl.g_01295	Syak.g_01639
OG0001845	Prbl.g_01301	Syak.g_01638
OG0001846	Prbl.g_01321	Syak.g_02167
OG0001847	Prbl.g_01323	Syak.g_02169
OG0001848	Prbl.g_01327	Syak.g_02173
OG0001849	Prbl.g_00586	Syak.g_02223
OG0001850	Prbl.g_00593	Syak.g_02238
OG0001851	Prbl.g_00598	Syak.g_02245
OG0001852	Prbl.g_00599	Syak.g_02246
OG0001853	Prbl.g_00606	Syak.g_02253
OG0001854	Prbl.g_01924	Syak.g_02304
OG0001855	Prbl.g_00236, Prbl.g_00326	Syak.g_01013
OG0001856	Prbl.g_00421	Syak.g_02438
OG0001857	Prbl.g_00424	Syak.g_02441
OG0001858	Prbl.g_00445	Syak.g_02468
OG0001859	Prbl.g_00493	Syak.g_02555
OG0001860	Prbl.g_00505	Syak.g_02569
OG0001861	Prbl.g_00518	Syak.g_02581
OG0001862	Prbl.g_00530	Syak.g_02593
OG0001863	Prbl.g_00535	Syak.g_02599
OG0001864	Prbl.g_00753	Syak.g_02652
OG0001865	Prbl.g_01778	Syak.g_02716
OG0001866	Prbl.g_01753	Syak.g_02743
OG0001867	Prbl.g_01743	Syak.g_02755
OG0001868	Prbl.g_01724	Syak.g_00940
OG0001869	Prbl.g_02079	Syak.g_00904
OG0001870	Prbl.g_02087	Syak.g_00895
OG0001871	Prbl.g_02092	Syak.g_00890
OG0001872	Prbl.g_02588	Syak.g_00809
OG0001873	Prbl.g_01381	Syak.g_00850
OG0001874	Prbl.g_01105	Syak.g_00853
OG0001877	Prbl.g_01866	Syak.g_00702
OG0001878	Prbl.g_02519	Syak.g_00634
OG0001879	Prbl.g_02511	Syak.g_00627
OG0001880	Prbl.g_02481	Syak.g_00499
OG0001881	Prbl.g_02480	Syak.g_00500
OG0001882	Prbl.g_02460	Syak.g_00525
OG0001883	Prbl.g_02455	Syak.g_00531
OG0001884	Prbl.g_02446	Syak.g_00113
OG0001885	Prbl.g_02433	Syak.g_00553
OG0001886	Prbl.g_02429	Syak.g_00557
OG0001887	Prbl.g_02391	Syak.g_00382
OG0001888	Prbl.g_02349	Syak.g_00408
OG0001889	Prbl.g_02321	Syak.g_00449
OG0001890	Prbl.g_01553	Syak.g_00595
OG0001891	Prbl.g_01557	Syak.g_00591
OG0001892	Prbl.g_01570	Syak.g_00082
OG0001893	Prbl.g_01623	Syak.g_00016
OG0001894	Prbl.g_01638	Syak.g_00034
OG0001895	Prbl.g_00162	Syak.g_00998
OG0001896	Prbl.g_00664	Syak.g_01200
OG0001897	Prbl.g_01209	Syak.g_01236
OG0001898	Prbl.g_01193	Syak.g_01252
OG0001899	Prbl.g_00989	Syak.g_01317
OG0001900	Prbl.g_01488	Syak.g_01434
OG0001901	Prbl.g_01487	Syak.g_01435
OG0001902	Prbl.g_01446	Syak.g_01466
OG0001903	Prbl.g_01437	Syak.g_01476
OG0001904	Prbl.g_00868	Syak.g_01550
OG0001905	Prbl.g_00858	Syak.g_01559
OG0001906	Prbl.g_00823	Syak.g_02154
OG0001907	Prbl.g_00311	Syak.g_02136
OG0001908	Prbl.g_00266	Syak.g_02087
OG0001909	Prbl.g_00078	Syak.g_02076
OG0001910	Prbl.g_01254	Syak.g_01996
OG0001912	Prbl.g_02229	Syak.g_01932
OG0001913	Prbl.g_02227	Syak.g_01930
OG0001914	Prbl.g_02199	Syak.g_00270
OG0001929	Prbl.g_02010	Syak.g_01723
OG0001932	Prbl.g_01292	Syak.g_01642
OG0001933	Prbl.g_00549	Syak.g_02189
OG0001934	Prbl.g_00564	Syak.g_02202
OG0001935	Prbl.g_00601	Syak.g_02248
OG0001936	Prbl.g_01944	Syak.g_00289
OG0001937	Prbl.g_00434	Syak.g_02455
OG0001938	Prbl.g_00507	Syak.g_02571
OG0001939	Prbl.g_02648	Syak.g_00067
OG0001940	Prbl.g_01792	Syak.g_02702
OG0001941	Prbl.g_01729	Syak.g_00945
OG0001943	Prbl.g_02098	Syak.g_00879
OG0001944	Prbl.g_01070	Syak.g_00573
OG0001946	Prbl.g_01871	Syak.g_00703
OG0001947	Prbl.g_00942	Syak.g_00761, Syak.g_01494
OG0001948	Prbl.g_02504	Syak.g_00471
OG0001949	Prbl.g_02490	Syak.g_00490
OG0001950	Prbl.g_02488	Syak.g_00492
OG0001951	Prbl.g_02479	Syak.g_00501
OG0001952	Prbl.g_02459	Syak.g_00526
OG0001953	Prbl.g_02458	Syak.g_00527
OG0001957	Prbl.g_01628	Syak.g_00022
OG0001958	Prbl.g_01407	Syak.g_00333
OG0001961	Prbl.g_01345	Syak.g_01124
OG0001964	Prbl.g_01052	Syak.g_01376
OG0001965	Prbl.g_01501	Syak.g_00384
OG0001966	Prbl.g_01493	Syak.g_01428
OG0001967	Prbl.g_01491	Syak.g_01430
OG0001968	Prbl.g_01490	Syak.g_01431
OG0001969	Prbl.g_01418	Syak.g_01503
OG0001970	Prbl.g_00821	Syak.g_02152
OG0001971	Prbl.g_00076	Syak.g_02078
OG0001972	Prbl.g_01267	Syak.g_01984
OG0001973	Prbl.g_02268, Prbl.g_02256	Syak.g_01958
OG0001975	Prbl.g_02200	Syak.g_00271
OG0001976	Prbl.g_02198	Syak.g_00269
OG0001995	Prbl.g_00757	Syak.g_00962
OG0001997	Prbl.g_00575	Syak.g_02213
OG0001998	Prbl.g_00328	Syak.g_02034, Syak.g_01005
OG0001999	Prbl.g_00351	Syak.g_02368
OG0002000	Prbl.g_00786	Syak.g_02621
OG0002002	Prbl.g_02587	Syak.g_00810
OG0002003	Prbl.g_01861	Syak.g_00700
OG0002004	Prbl.g_01848	Syak.g_02417
OG0002005	Prbl.g_01844	Syak.g_00952
OG0002006	Prbl.g_00943	Syak.g_00762
OG0002007	Prbl.g_00944	Syak.g_00763
OG0002008	Prbl.g_02517	Syak.g_00632
OG0002009	Prbl.g_02371	Syak.g_00395
OG0002010	Prbl.g_00697	Syak.g_01075
OG0002012	Prbl.g_01160, Prbl.g_00630	Syak.g_01170
OG0002013	Prbl.g_00895	Syak.g_02232
OG0002014	Prbl.g_00883	Syak.g_01536
OG0002015	Prbl.g_00879	Syak.g_01541
OG0002016	Prbl.g_01247	Syak.g_02003
OG0002017	Prbl.g_02184	Syak.g_01891
OG0002018	Prbl.g_02156	Syak.g_01834
OG0002035	Prbl.g_00002	Syak.g_01019
OG0002037	Prbl.g_00509	Syak.g_01492, Syak.g_00684
OG0002038	Prbl.g_02094	Syak.g_00887
