Orthogroup	Prbl	Syao
OG0001130	Prbl.g_00933	Syao.g_00511
OG0001131	Prbl.g_02575	Syao.g_01387
OG0001132	Prbl.g_01603	Syao.g_01221
OG0001133	Prbl.g_01621	Syao.g_01333
OG0001134	Prbl.g_02204	Syao.g_01428
OG0001135	Prbl.g_02202	Syao.g_01424
OG0001136	Prbl.g_02082	Syao.g_00126
OG0001137	Prbl.g_02102	Syao.g_00194
OG0001138	Prbl.g_01118	Syao.g_00227
OG0001139	Prbl.g_01116	Syao.g_00225
OG0001140	Prbl.g_01115	Syao.g_00224
OG0001141	Prbl.g_01114	Syao.g_00254
OG0001142	Prbl.g_01113	Syao.g_00253
OG0001143	Prbl.g_01376	Syao.g_00243
OG0001144	Prbl.g_02580	Syao.g_00276
OG0001145	Prbl.g_01711	Syao.g_01446
OG0001146	Prbl.g_01727	Syao.g_01455
OG0001147	Prbl.g_01333	Syao.g_00095
OG0001148	Prbl.g_00501	Syao.g_00038
OG0001149	Prbl.g_00500	Syao.g_00039
OG0001150	Prbl.g_00499	Syao.g_00040
OG0001151	Prbl.g_00487	Syao.g_02706
OG0001152	Prbl.g_00486	Syao.g_02707
OG0001153	Prbl.g_00704	Syao.g_00083
OG0001154	Prbl.g_00705	Syao.g_00084
OG0001155	Prbl.g_00454	Syao.g_01747
OG0001156	Prbl.g_00451	Syao.g_01744
OG0001157	Prbl.g_01604	Syao.g_01743
OG0001158	Prbl.g_00450	Syao.g_01742
OG0001159	Prbl.g_00449	Syao.g_01741
OG0001160	Prbl.g_00420	Syao.g_01579
OG0001161	Prbl.g_01601	Syao.g_02373
OG0001162	Prbl.g_00048	Syao.g_02650
OG0001163	Prbl.g_00406	Syao.g_01571
OG0001164	Prbl.g_00401	Syao.g_01564
OG0001165	Prbl.g_00398	Syao.g_01559
OG0001166	Prbl.g_00371	Syao.g_01673
OG0001167	Prbl.g_00350	Syao.g_01006
OG0001168	Prbl.g_00348	Syao.g_01648
OG0001169	Prbl.g_00346	Syao.g_01646
OG0001170	Prbl.g_00344	Syao.g_01644
OG0001171	Prbl.g_00334	Syao.g_01632
OG0001173	Prbl.g_01062	Syao.g_01915
OG0001174	Prbl.g_01054	Syao.g_01923
OG0001175	Prbl.g_01053	Syao.g_01924
OG0001176	Prbl.g_00953	Syao.g_01799
OG0001177	Prbl.g_00951	Syao.g_01802
OG0001179	Prbl.g_00982	Syao.g_01768
OG0001180	Prbl.g_01134	Syao.g_01833
OG0001181	Prbl.g_01138	Syao.g_01829
OG0001182	Prbl.g_01147	Syao.g_01820
OG0001183	Prbl.g_01175	Syao.g_01851
OG0001184	Prbl.g_00848	Syao.g_02264
OG0001185	Prbl.g_01291	Syao.g_02147
OG0001186	Prbl.g_02026	Syao.g_02173
OG0001187	Prbl.g_02022	Syao.g_02171
OG0001188	Prbl.g_02018	Syao.g_02169
OG0001189	Prbl.g_01996	Syao.g_02215
OG0001190	Prbl.g_02239	Syao.g_02436
OG0001191	Prbl.g_02226	Syao.g_02449
OG0001192	Prbl.g_02219	Syao.g_02367
OG0001193	Prbl.g_02181	Syao.g_02284
OG0001194	Prbl.g_02175	Syao.g_02285
OG0001195	Prbl.g_02174	Syao.g_02286
OG0001196	Prbl.g_02138	Syao.g_02341
OG0001197	Prbl.g_02136	Syao.g_02343
OG0001198	Prbl.g_02124	Syao.g_02158
OG0001199	Prbl.g_00602	Syao.g_02623
OG0001200	Prbl.g_00600	Syao.g_02625
OG0001201	Prbl.g_00551	Syao.g_02601
OG0001202	Prbl.g_00095	Syao.g_02461
OG0001203	Prbl.g_00197	Syao.g_00296, Syao.g_01705
OG0001204	Prbl.g_02667	Syao.g_02117
OG0001205	Prbl.g_00642	Syao.g_01620
OG0001206	Prbl.g_01363	Syao.g_02701, Syao.g_02702
OG0001207	Prbl.g_00503	Syao.g_00035
OG0001208	Prbl.g_00513	Syao.g_00026
OG0001209	Prbl.g_00763	Syao.g_01415
OG0001210	Prbl.g_00751	Syao.g_00882
OG0001211	Prbl.g_01884	Syao.g_00861
OG0001212	Prbl.g_01765	Syao.g_01001
OG0001213	Prbl.g_01631	Syao.g_01322
OG0001214	Prbl.g_01641	Syao.g_00896
OG0001215	Prbl.g_01858	Syao.g_00700
OG0001216	Prbl.g_02564	Syao.g_00492
OG0001218	Prbl.g_00716	Syao.g_00092
OG0001219	Prbl.g_02435	Syao.g_00651
OG0001220	Prbl.g_01567	Syao.g_00393
OG0001221	Prbl.g_02383	Syao.g_01657
OG0001222	Prbl.g_02210	Syao.g_00687
OG0001223	Prbl.g_02503	Syao.g_00820
OG0001224	Prbl.g_00931	Syao.g_00427
OG0001226	Prbl.g_01704	Syao.g_02633
OG0001227	Prbl.g_00472	Syao.g_01047
OG0001228	Prbl.g_02585	Syao.g_02256
OG0001229	Prbl.g_00409	Syao.g_00220
OG0001230	Prbl.g_00252	Syao.g_01503
OG0001231	Prbl.g_01957	Syao.g_02254
OG0001232	Prbl.g_00366	Syao.g_01664
OG0001233	Prbl.g_00343	Syao.g_01643
OG0001234	Prbl.g_01050	Syao.g_02035
OG0001235	Prbl.g_00948	Syao.g_01863
OG0001236	Prbl.g_00852	Syao.g_02261
OG0001237	Prbl.g_00845	Syao.g_02265
OG0001238	Prbl.g_02225	Syao.g_02451
OG0001239	Prbl.g_00605	Syao.g_02620
OG0001240	Prbl.g_00568	Syao.g_02669
OG0001242	Prbl.g_01322	Syao.g_02576
OG0001243	Prbl.g_00828	Syao.g_02584
OG0001245	Prbl.g_01693	Syao.g_00362
OG0001247	Prbl.g_02295	Syao.g_00390
OG0001249	Prbl.g_01195	Syao.g_01882
OG0001250	Prbl.g_01546	Syao.g_00556
OG0001252	Prbl.g_00936	Syao.g_00507
OG0001253	Prbl.g_01686	Syao.g_01220
OG0001254	Prbl.g_02203	Syao.g_01426
OG0001255	Prbl.g_00036	Syao.g_00920
OG0001258	Prbl.g_00400	Syao.g_01561
OG0001259	Prbl.g_00345	Syao.g_01645
OG0001260	Prbl.g_00315	Syao.g_01623
OG0001261	Prbl.g_00991	Syao.g_01814
OG0001262	Prbl.g_01999	Syao.g_02213
OG0001263	Prbl.g_00826	Syao.g_02541
OG0001265	Prbl.g_01324	Syao.g_02574
OG0001266	Prbl.g_00099	Syao.g_02465
OG0001267	Prbl.g_01453	Syao.g_02063
OG0001268	Prbl.g_01207	Syao.g_01871
OG0001270	Prbl.g_00654	Syao.g_01733
OG0001271	Prbl.g_01343	Syao.g_02685
OG0001272	Prbl.g_00517	Syao.g_00120
OG0001274	Prbl.g_01263	Syao.g_02401
OG0001275	Prbl.g_02518	Syao.g_00806
OG0001276	Prbl.g_02535	Syao.g_00450
OG0001277	Prbl.g_02152	Syao.g_01334
OG0001278	Prbl.g_02592	Syao.g_00265
OG0001279	Prbl.g_00156	Syao.g_01528
OG0001281	Prbl.g_01728	Syao.g_01454
OG0001283	Prbl.g_02143	Syao.g_02335
OG0001285	Prbl.g_00362	Syao.g_01010
OG0001286	Prbl.g_01132	Syao.g_01835
OG0001288	Prbl.g_02059	Syao.g_02187
OG0001291	Prbl.g_00816	Syao.g_02551
OG0001292	Prbl.g_01512	Syao.g_02111
OG0001293	Prbl.g_01489	Syao.g_02091
OG0001294	Prbl.g_01393	Syao.g_00948
OG0001295	Prbl.g_00748	Syao.g_00878
OG0001297	Prbl.g_00793	Syao.g_00159
OG0001298	Prbl.g_01791	Syao.g_01043
OG0001302	Prbl.g_01930	Syao.g_02711
OG0001303	Prbl.g_02437	Syao.g_00649
OG0001308	Prbl.g_00224	Syao.g_01500
OG0001310	Prbl.g_00377	Syao.g_01681
OG0001311	Prbl.g_02537	Syao.g_00452
OG0001312	Prbl.g_02448	Syao.g_00635
OG0001313	Prbl.g_01354	Syao.g_02692
OG0001319	Prbl.g_01463	Syao.g_02075
OG0001323	Prbl.g_00784	Syao.g_01392
OG0001326	Prbl.g_02168	Syao.g_02293
OG0001328	Prbl.g_02390	Syao.g_00198
OG0001329	Prbl.g_01079	Syao.g_00876
OG0001330	Prbl.g_01712	Syao.g_01444
OG0001331	Prbl.g_00497	Syao.g_00042
OG0001332	Prbl.g_00466	Syao.g_01244
OG0001333	Prbl.g_00349	Syao.g_01649
OG0001335	Prbl.g_01180	Syao.g_01913
OG0001336	Prbl.g_02142	Syao.g_02336
OG0001337	Prbl.g_01189	Syao.g_01884, Syao.g_01893
OG0001340	Prbl.g_01190	Syao.g_01892
OG0001341	Prbl.g_02285	Syao.g_00602
OG0001347	Prbl.g_02051	Syao.g_02725
OG0001351	Prbl.g_00624	Syao.g_00060
OG0001353	Prbl.g_01537	Syao.g_00439
OG0001354	Prbl.g_02494	Syao.g_00833
OG0001357	Prbl.g_00628	Syao.g_00369
OG0001358	Prbl.g_01615	Syao.g_01343
OG0001360	Prbl.g_01104	Syao.g_00177
OG0001361	Prbl.g_00182	Syao.g_00182
OG0001365	Prbl.g_02234	Syao.g_02441
OG0001366	Prbl.g_00368	Syao.g_01670
OG0001369	Prbl.g_00569	Syao.g_02668
OG0001371	Prbl.g_01915	Syao.g_02638
OG0001372	Prbl.g_01943	Syao.g_00368
OG0001373	Prbl.g_02169	Syao.g_02292
OG0001374	Prbl.g_02161	Syao.g_02300
OG0001376	Prbl.g_02216	Syao.g_00617
OG0001377	Prbl.g_02217	Syao.g_00618
OG0001378	Prbl.g_00661	Syao.g_01732
OG0001379	Prbl.g_01714	Syao.g_01441
OG0001380	Prbl.g_01572	Syao.g_00360
OG0001382	Prbl.g_02571	Syao.g_00766
OG0001383	Prbl.g_00191	Syao.g_00885
OG0001385	Prbl.g_02172	Syao.g_02288
OG0001386	Prbl.g_02171	Syao.g_02289
OG0001387	Prbl.g_02170	Syao.g_02290
OG0001388	Prbl.g_02167	Syao.g_02294
OG0001389	Prbl.g_02166	Syao.g_02295
OG0001390	Prbl.g_02165	Syao.g_02296
OG0001391	Prbl.g_02164	Syao.g_02297
OG0001392	Prbl.g_02163	Syao.g_02298
OG0001393	Prbl.g_02162	Syao.g_02299
OG0001394	Prbl.g_02366	Syao.g_00983
OG0001395	Prbl.g_02548	Syao.g_00470
OG0001396	Prbl.g_02050	Syao.g_02726
OG0001398	Prbl.g_01692	Syao.g_02641
OG0001399	Prbl.g_01164, Prbl.g_01151	Syao.g_01861
OG0001401	Prbl.g_01541	Syao.g_00434
OG0001402	Prbl.g_01620	Syao.g_01338
OG0001403	Prbl.g_01976	Syao.g_02235
OG0001405	Prbl.g_01182	Syao.g_01911
OG0001406	Prbl.g_02215	Syao.g_00616
OG0001415	Prbl.g_01770	Syao.g_00999
OG0001416	Prbl.g_01725	Syao.g_01223
OG0001418	Prbl.g_01046	Syao.g_00212
OG0001422	Prbl.g_01370	Syao.g_00284
OG0001423	Prbl.g_02629, Prbl.g_00738	Syao.g_00722
OG0001425	Prbl.g_02222	Syao.g_02366
OG0001426	Prbl.g_00480	Syao.g_00517
OG0001434	Prbl.g_02362	Syao.g_00988
OG0001435	Prbl.g_02411	Syao.g_00961
OG0001436	Prbl.g_00873, Prbl.g_00872	Syao.g_01990
OG0001437	Prbl.g_01769	Syao.g_00998
OG0001438	Prbl.g_01438	Syao.g_02049
OG0001441	Prbl.g_00782	Syao.g_01394
OG0001442	Prbl.g_02358	Syao.g_00738
OG0001443	Prbl.g_00408	Syao.g_02369
OG0001444	Prbl.g_01234	Syao.g_02664
OG0001449	Prbl.g_01940	Syao.g_01691
OG0001461	Prbl.g_00620	Syao.g_00788
OG0001462	Prbl.g_01983	Syao.g_02228
OG0001470	Prbl.g_02028	Syao.g_02175
OG0001475	Prbl.g_02030	Syao.g_02177
OG0001476	Prbl.g_02095	Syao.g_00691, Syao.g_02609, Syao.g_00324
OG0001477	Prbl.g_00017	Syao.g_00408
OG0001479	Prbl.g_01205	Syao.g_01873
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Syao.g_00091
OG0001488	Prbl.g_02106	Syao.g_00190
OG0001489	Prbl.g_01143	Syao.g_01823
OG0001495	Prbl.g_00950	Syao.g_01803
OG0001496	Prbl.g_00013	Syao.g_00410
OG0001497	Prbl.g_00016	Syao.g_00409
OG0001498	Prbl.g_02675	Syao.g_01717
OG0001508	Prbl.g_02027	Syao.g_02174
OG0001509	Prbl.g_02046, Prbl.g_02048, Prbl.g_01299	Syao.g_02727
OG0001510	Prbl.g_02635	Syao.g_01944
OG0001511	Prbl.g_00544	Syao.g_02593
OG0001512	Prbl.g_00195	Syao.g_01707
OG0001514	Prbl.g_00012	Syao.g_00411
OG0001515	Prbl.g_01865	Syao.g_00626
OG0001516	Prbl.g_01402	Syao.g_00939
OG0001517	Prbl.g_01202	Syao.g_01876
OG0001518	Prbl.g_02223	Syao.g_02365
OG0001519	Prbl.g_02212	Syao.g_02371
OG0001525	Prbl.g_01807	Syao.g_00881
OG0001527	Prbl.g_01898	Syao.g_00846
OG0001528	Prbl.g_02024	Syao.g_02176
OG0001529	Prbl.g_01989	Syao.g_02222
OG0001530	Prbl.g_00546	Syao.g_02591
OG0001532	Prbl.g_01117	Syao.g_00226
OG0001533	Prbl.g_01699, Prbl.g_00662	Syao.g_01731
OG0001534	Prbl.g_02545	Syao.g_00467
OG0001535	Prbl.g_02533	Syao.g_00448
OG0001536	Prbl.g_02474	Syao.g_00679
OG0001537	Prbl.g_02374	Syao.g_00977
OG0001538	Prbl.g_02330	Syao.g_00761
OG0001539	Prbl.g_01587	Syao.g_00956
OG0001540	Prbl.g_00824	Syao.g_02543
OG0001541	Prbl.g_00267	Syao.g_02518
OG0001542	Prbl.g_00073	Syao.g_02527
OG0001543	Prbl.g_01241	Syao.g_02382
OG0001544	Prbl.g_02213	Syao.g_02370
OG0001545	Prbl.g_02153	Syao.g_02312
OG0001553	Prbl.g_00245	Syao.g_01510
OG0001558	Prbl.g_01960	Syao.g_02251
OG0001559	Prbl.g_00547	Syao.g_02590
OG0001560	Prbl.g_00560	Syao.g_02595
OG0001561	Prbl.g_02539	Syao.g_00454
OG0001562	Prbl.g_02525	Syao.g_00795
OG0001563	Prbl.g_00999	Syao.g_01841
OG0001572	Prbl.g_01025	Syao.g_00721
OG0001574	Prbl.g_01896	Syao.g_00848
OG0001575	Prbl.g_01901	Syao.g_00843
OG0001576	Prbl.g_01737	Syao.g_01474
OG0001577	Prbl.g_02080	Syao.g_00128
OG0001579	Prbl.g_01186	Syao.g_01907
OG0001580	Prbl.g_02250	Syao.g_02425
OG0001588	Prbl.g_00865	Syao.g_01998
OG0001589	Prbl.g_00341	Syao.g_01639, Syao.g_01640
OG0001590	Prbl.g_01565	Syao.g_00889
OG0001591	Prbl.g_01591	Syao.g_00950
OG0001592	Prbl.g_02249	Syao.g_02426
OG0001605	Prbl.g_01084	Syao.g_01284
OG0001614	Prbl.g_01293	Syao.g_02144
OG0001616	Prbl.g_01380	Syao.g_00174
OG0001617	Prbl.g_00728	Syao.g_01201
OG0001618	Prbl.g_02557	Syao.g_00481, Syao.g_00282, Syao.g_01153
OG0001619	Prbl.g_02464	Syao.g_00690
OG0001620	Prbl.g_01215	Syao.g_01864
OG0001621	Prbl.g_01500	Syao.g_02103
OG0001622	Prbl.g_02144	Syao.g_02334
OG0001627	Prbl.g_00458	Syao.g_01698
OG0001634	Prbl.g_01396	Syao.g_00945
OG0001635	Prbl.g_01814	Syao.g_02182, Syao.g_02183
OG0001636	Prbl.g_01982	Syao.g_02229
OG0001637	Prbl.g_00325	Syao.g_01361
OG0001638	Prbl.g_00379	Syao.g_01684
OG0001640	Prbl.g_00940	Syao.g_00502
OG0001641	Prbl.g_02507	Syao.g_00816
OG0001642	Prbl.g_01563	Syao.g_00233
OG0001643	Prbl.g_01644	Syao.g_00899
OG0001652	Prbl.g_01958	Syao.g_02253
OG0001653	Prbl.g_00571	Syao.g_02697, Syao.g_01290, Syao.g_02667
OG0001654	Prbl.g_00457	Syao.g_01697
OG0001655	Prbl.g_00680, Prbl.g_00136	Syao.g_02660
OG0001656	Prbl.g_01185	Syao.g_01908
OG0001657	Prbl.g_00292	Syao.g_02491
OG0001658	Prbl.g_02240	Syao.g_02435
OG0001671	Prbl.g_01248	Syao.g_02387
OG0001672	Prbl.g_00594	Syao.g_02631
OG0001673	Prbl.g_01921	Syao.g_02713
OG0001675	Prbl.g_02522, Prbl.g_02524	Syao.g_00802, Syao.g_01175
OG0001676	Prbl.g_01188	Syao.g_01895
OG0001677	Prbl.g_01176	Syao.g_01850
OG0001691	Prbl.g_02422	Syao.g_00729
OG0001692	Prbl.g_00247	Syao.g_01508
OG0001693	Prbl.g_00682	Syao.g_00389
OG0001694	Prbl.g_01451	Syao.g_02061
OG0001695	Prbl.g_02158	Syao.g_02308
OG0001702	Prbl.g_00581	Syao.g_02655
OG0001703	Prbl.g_00504	Syao.g_00034
OG0001712	Prbl.g_02283	Syao.g_00712
OG0001715	Prbl.g_01675	Syao.g_00278
OG0001728	Prbl.g_02029	Syao.g_02277
OG0001729	Prbl.g_00189	Syao.g_01711
OG0001730	Prbl.g_02624	Syao.g_01008
OG0001731	Prbl.g_00442	Syao.g_01603
OG0001732	Prbl.g_01373	Syao.g_02197, Syao.g_00232
OG0001734	Prbl.g_01561	Syao.g_00421, Syao.g_00418
OG0001735	Prbl.g_01410	Syao.g_00929
OG0001737	Prbl.g_01433	Syao.g_02042
OG0001738	Prbl.g_00899	Syao.g_02011
OG0001740	Prbl.g_02155	Syao.g_02310
OG0001748	Prbl.g_01250	Syao.g_02389
OG0001750	Prbl.g_00573	Syao.g_01324
OG0001751	Prbl.g_01920	Syao.g_02714
OG0001752	Prbl.g_02621	Syao.g_01694
OG0001753	Prbl.g_00319	Syao.g_02301, Syao.g_01364
OG0001754	Prbl.g_00322	Syao.g_01363
OG0001755	Prbl.g_00788	Syao.g_00153
OG0001760	Prbl.g_02421	Syao.g_00294
OG0001761	Prbl.g_01826	Syao.g_00400
OG0001762	Prbl.g_02515	Syao.g_00809
OG0001763	Prbl.g_02502	Syao.g_00821
OG0001764	Prbl.g_02428	Syao.g_00565
OG0001765	Prbl.g_01598	Syao.g_02679
OG0001766	Prbl.g_01423	Syao.g_02036
OG0001767	Prbl.g_00874	Syao.g_01100
OG0001768	Prbl.g_00080	Syao.g_02533
OG0001783	Prbl.g_01288	Syao.g_01952
OG0001784	Prbl.g_00578	Syao.g_02662
OG0001785	Prbl.g_00323, Prbl.g_00324	Syao.g_01362
OG0001786	Prbl.g_00426	Syao.g_01584
OG0001787	Prbl.g_00767	Syao.g_01411
OG0001788	Prbl.g_00764	Syao.g_01414
OG0001789	Prbl.g_01721	Syao.g_01434
OG0001790	Prbl.g_02073	Syao.g_00134
OG0001791	Prbl.g_02097	Syao.g_01522
OG0001792	Prbl.g_02581	Syao.g_00275
OG0001794	Prbl.g_02604	Syao.g_00464
OG0001796	Prbl.g_02527	Syao.g_00440
OG0001797	Prbl.g_02457	Syao.g_00698
OG0001798	Prbl.g_01622	Syao.g_01332
OG0001799	Prbl.g_01661	Syao.g_00913
OG0001800	Prbl.g_00159	Syao.g_01529
OG0001801	Prbl.g_00256	Syao.g_01535
OG0001803	Prbl.g_00646	Syao.g_01615
OG0001804	Prbl.g_02676	Syao.g_01718
OG0001805	Prbl.g_01507	Syao.g_01352
OG0001806	Prbl.g_01462	Syao.g_02074
OG0001808	Prbl.g_00860	Syao.g_01964
OG0001809	Prbl.g_00813	Syao.g_02614
OG0001811	Prbl.g_00070	Syao.g_02525
OG0001812	Prbl.g_02248	Syao.g_02427
OG0001813	Prbl.g_02193	Syao.g_02360
OG0001814	Prbl.g_02135	Syao.g_02344
OG0001815	Prbl.g_02126	Syao.g_00732
OG0001837	Prbl.g_01249	Syao.g_02388
OG0001838	Prbl.g_02113	Syao.g_02153
OG0001839	Prbl.g_01978	Syao.g_02233
OG0001840	Prbl.g_01995	Syao.g_02216
OG0001841	Prbl.g_02003	Syao.g_02209
OG0001843	Prbl.g_01294	Syao.g_02143
OG0001844	Prbl.g_01295	Syao.g_02142
OG0001845	Prbl.g_01301	Syao.g_02140
OG0001846	Prbl.g_01321	Syao.g_02577
OG0001847	Prbl.g_01323	Syao.g_02575
OG0001848	Prbl.g_01327	Syao.g_02571
OG0001849	Prbl.g_00586	Syao.g_02648
OG0001850	Prbl.g_00593	Syao.g_02634
OG0001851	Prbl.g_00598	Syao.g_02627
OG0001852	Prbl.g_00599	Syao.g_02626
OG0001853	Prbl.g_00606	Syao.g_02619
OG0001854	Prbl.g_01924	Syao.g_01703
OG0001856	Prbl.g_00421	Syao.g_01580
OG0001857	Prbl.g_00424	Syao.g_01583
OG0001858	Prbl.g_00445	Syao.g_01608
OG0001859	Prbl.g_00493	Syao.g_00046
OG0001860	Prbl.g_00505	Syao.g_00032
OG0001861	Prbl.g_00518	Syao.g_00119
OG0001862	Prbl.g_00530	Syao.g_00107
OG0001863	Prbl.g_00535	Syao.g_00101
OG0001864	Prbl.g_00753	Syao.g_01420
OG0001865	Prbl.g_01778	Syao.g_01030
OG0001866	Prbl.g_01753	Syao.g_01058
OG0001867	Prbl.g_01743	Syao.g_01056
OG0001868	Prbl.g_01724	Syao.g_01468
OG0001869	Prbl.g_02079	Syao.g_00129
OG0001870	Prbl.g_02087	Syao.g_00215
OG0001871	Prbl.g_02092	Syao.g_00207
OG0001872	Prbl.g_02588	Syao.g_00269
OG0001873	Prbl.g_01381	Syao.g_00173
OG0001874	Prbl.g_01105	Syao.g_00176
OG0001877	Prbl.g_01866	Syao.g_00627
OG0001878	Prbl.g_02519	Syao.g_00805
OG0001879	Prbl.g_02511	Syao.g_00811
OG0001880	Prbl.g_02481	Syao.g_00671
OG0001881	Prbl.g_02480	Syao.g_00672
OG0001882	Prbl.g_02460	Syao.g_00695
OG0001883	Prbl.g_02455	Syao.g_00713
OG0001884	Prbl.g_02446	Syao.g_00637
OG0001885	Prbl.g_02433	Syao.g_00586
OG0001886	Prbl.g_02429	Syao.g_00564
OG0001887	Prbl.g_02391	Syao.g_00200
OG0001888	Prbl.g_02349	Syao.g_00989
OG0001889	Prbl.g_02321	Syao.g_00772
OG0001890	Prbl.g_01553	Syao.g_00533
OG0001891	Prbl.g_01557	Syao.g_00528
OG0001892	Prbl.g_01570	Syao.g_00610
OG0001893	Prbl.g_01623	Syao.g_01331
OG0001894	Prbl.g_01638	Syao.g_00893
OG0001895	Prbl.g_00162	Syao.g_01532
OG0001896	Prbl.g_00664	Syao.g_01729
OG0001897	Prbl.g_01209	Syao.g_01867
OG0001898	Prbl.g_01193	Syao.g_01883
OG0001899	Prbl.g_00989	Syao.g_01816
OG0001900	Prbl.g_01488	Syao.g_02090
OG0001901	Prbl.g_01487	Syao.g_02089
OG0001902	Prbl.g_01446	Syao.g_02057
OG0001903	Prbl.g_01437	Syao.g_02048
OG0001904	Prbl.g_00868	Syao.g_01971
OG0001905	Prbl.g_00858	Syao.g_01961
OG0001906	Prbl.g_00823	Syao.g_02544
OG0001908	Prbl.g_00266	Syao.g_02521
OG0001909	Prbl.g_00078	Syao.g_02531
OG0001910	Prbl.g_01254	Syao.g_02393
OG0001912	Prbl.g_02229	Syao.g_02446
OG0001913	Prbl.g_02227	Syao.g_02448
OG0001914	Prbl.g_02199	Syao.g_01430
OG0001929	Prbl.g_02010	Syao.g_02202
OG0001932	Prbl.g_01292	Syao.g_02145
OG0001933	Prbl.g_00549	Syao.g_02587
OG0001934	Prbl.g_00564	Syao.g_02674
OG0001935	Prbl.g_00601	Syao.g_02624
OG0001936	Prbl.g_01944	Syao.g_01296
OG0001937	Prbl.g_00434	Syao.g_01595
OG0001938	Prbl.g_00507	Syao.g_00030
OG0001939	Prbl.g_02648	Syao.g_01025
OG0001940	Prbl.g_01792	Syao.g_01046
OG0001941	Prbl.g_01729	Syao.g_01453
OG0001943	Prbl.g_02098	Syao.g_00219
OG0001944	Prbl.g_01070	Syao.g_00203
OG0001946	Prbl.g_01871	Syao.g_00622
OG0001947	Prbl.g_00942	Syao.g_02380
OG0001948	Prbl.g_02504	Syao.g_00819
OG0001949	Prbl.g_02490	Syao.g_00662
OG0001950	Prbl.g_02488	Syao.g_00664
OG0001951	Prbl.g_02479	Syao.g_00673
OG0001952	Prbl.g_02459	Syao.g_00696
OG0001953	Prbl.g_02458	Syao.g_00697
OG0001955	Prbl.g_01560	Syao.g_00609
OG0001956	Prbl.g_01578	Syao.g_01376
OG0001957	Prbl.g_01628	Syao.g_01326
OG0001958	Prbl.g_01407	Syao.g_00931
OG0001960	Prbl.g_00721	Syao.g_00094
OG0001961	Prbl.g_01345	Syao.g_02687
OG0001962	Prbl.g_00142, Prbl.g_01925	Syao.g_02430
OG0001964	Prbl.g_01052	Syao.g_01926
OG0001966	Prbl.g_01493	Syao.g_02095
OG0001967	Prbl.g_01491	Syao.g_02093
OG0001968	Prbl.g_01490	Syao.g_02092
OG0001969	Prbl.g_01418	Syao.g_02029
OG0001970	Prbl.g_00821	Syao.g_02546
OG0001971	Prbl.g_00076	Syao.g_02529
OG0001972	Prbl.g_01267	Syao.g_02405
OG0001973	Prbl.g_02268, Prbl.g_02256	Syao.g_02415
OG0001974	Prbl.g_02242	Syao.g_00320
OG0001975	Prbl.g_02200	Syao.g_01429
OG0001976	Prbl.g_02198	Syao.g_01319
OG0001996	Prbl.g_01974	Syao.g_02237
OG0001998	Prbl.g_00328	Syao.g_01370
OG0001999	Prbl.g_00351	Syao.g_01650
OG0002000	Prbl.g_00786	Syao.g_01390
OG0002001	Prbl.g_01069	Syao.g_02677
OG0002001	Prbl.g_00176	Syao.g_02352
OG0002002	Prbl.g_02587	Syao.g_00270
OG0002003	Prbl.g_01861	Syao.g_01337
OG0002004	Prbl.g_01848	Syao.g_01556
OG0002008	Prbl.g_02517	Syao.g_00807
OG0002009	Prbl.g_02371	Syao.g_00980
OG0002010	Prbl.g_00697	Syao.g_00074
OG0002011	Prbl.g_00683	Syao.g_00258
OG0002012	Prbl.g_01160, Prbl.g_00630	Syao.g_00150
OG0002013	Prbl.g_00895	Syao.g_02640
OG0002015	Prbl.g_00879	Syao.g_01091
OG0002016	Prbl.g_01247	Syao.g_02386
OG0002017	Prbl.g_02184	Syao.g_02281
OG0002018	Prbl.g_02156	Syao.g_02309
OG0002035	Prbl.g_00002	Syao.g_01368
OG0002038	Prbl.g_02094	Syao.g_00204
OG0002039	Prbl.g_02107	Syao.g_00189
OG0002040	Prbl.g_00177	Syao.g_00187
OG0002042	Prbl.g_02484	Syao.g_00668
OG0002043	Prbl.g_02439	Syao.g_00645
OG0002044	Prbl.g_01536	Syao.g_00793
OG0002046	Prbl.g_01350	Syao.g_02693
OG0002047	Prbl.g_02672	Syao.g_01714
OG0002048	Prbl.g_01173	Syao.g_01855
OG0002050	Prbl.g_01471	Syao.g_02083
OG0002051	Prbl.g_00268	Syao.g_02517
OG0002092	Prbl.g_02369, Prbl.g_00425	Syao.g_01357
OG0002111	Prbl.g_02632	Syao.g_00600
OG0002113	Prbl.g_01979	Syao.g_02232
OG0002114	Prbl.g_00329	Syao.g_01360
OG0002115	Prbl.g_00402	Syao.g_01565
OG0002117	Prbl.g_02101	Syao.g_00196
OG0002118	Prbl.g_01371	Syao.g_00230
OG0002120	Prbl.g_01708	Syao.g_00601
OG0002122	Prbl.g_01860	Syao.g_01336
OG0002124	Prbl.g_01558	Syao.g_00527
OG0002128	Prbl.g_02201	Syao.g_01425
OG0002130	Prbl.g_01720	Syao.g_01435
OG0002154	Prbl.g_00829	Syao.g_00867
OG0002159	Prbl.g_01233	Syao.g_02665
OG0002160	Prbl.g_01910	Syao.g_01628
OG0002166	Prbl.g_01856	Syao.g_00922, Syao.g_00199
OG0002168	Prbl.g_00941	Syao.g_02381
OG0002169	Prbl.g_02671	Syao.g_01713
OG0002172	Prbl.g_01251	Syao.g_02390
