Orthogroup	Prbl	Prah
OG0001089	Prbl.g_00024	Prah.g_01025
OG0001090	Prbl.g_02565	Prah.g_00886
OG0001091	Prbl.g_02563	Prah.g_00884
OG0001092	Prbl.g_02562	Prah.g_00882
OG0001093	Prbl.g_02558	Prah.g_00878
OG0001094	Prbl.g_02341	Prah.g_00673
OG0001095	Prbl.g_02322	Prah.g_00654
OG0001096	Prbl.g_02306	Prah.g_00637
OG0001097	Prbl.g_01550	Prah.g_00593
OG0001098	Prbl.g_02423	Prah.g_00743
OG0001099	Prbl.g_01329	Prah.g_00192
OG0001100	Prbl.g_02414	Prah.g_00740
OG0001101	Prbl.g_02413	Prah.g_00739
OG0001102	Prbl.g_02410	Prah.g_00736
OG0001103	Prbl.g_02408	Prah.g_00734
OG0001104	Prbl.g_02351	Prah.g_00684
OG0001105	Prbl.g_02356	Prah.g_00689
OG0001106	Prbl.g_02466	Prah.g_00784
OG0001107	Prbl.g_02476	Prah.g_00794
OG0001108	Prbl.g_02483	Prah.g_00801
OG0001109	Prbl.g_02485	Prah.g_00803
OG0001110	Prbl.g_02487	Prah.g_00806
OG0001111	Prbl.g_02489	Prah.g_00808
OG0001112	Prbl.g_02491	Prah.g_00810
OG0001113	Prbl.g_02492	Prah.g_00811
OG0001114	Prbl.g_02493	Prah.g_00812
OG0001115	Prbl.g_02495	Prah.g_00814
OG0001116	Prbl.g_02496	Prah.g_00815
OG0001117	Prbl.g_02497	Prah.g_00816
OG0001118	Prbl.g_02498	Prah.g_00817
OG0001119	Prbl.g_02499	Prah.g_00818
OG0001120	Prbl.g_02501	Prah.g_00821
OG0001122	Prbl.g_02529	Prah.g_00849
OG0001123	Prbl.g_02536	Prah.g_00856
OG0001124	Prbl.g_02538	Prah.g_00858
OG0001125	Prbl.g_02540	Prah.g_00860
OG0001126	Prbl.g_00939	Prah.g_00903
OG0001127	Prbl.g_00938	Prah.g_00904
OG0001128	Prbl.g_00935	Prah.g_00907
OG0001129	Prbl.g_00934	Prah.g_00908
OG0001130	Prbl.g_00933	Prah.g_00909
OG0001131	Prbl.g_02575	Prah.g_00893
OG0001132	Prbl.g_01603	Prah.g_00539
OG0001133	Prbl.g_01621	Prah.g_00521
OG0001134	Prbl.g_02204	Prah.g_02524
OG0001135	Prbl.g_02202	Prah.g_02526
OG0001136	Prbl.g_02082	Prah.g_01324
OG0001137	Prbl.g_02102	Prah.g_01305
OG0001138	Prbl.g_01118	Prah.g_01253
OG0001139	Prbl.g_01116	Prah.g_01251
OG0001140	Prbl.g_01115	Prah.g_01250
OG0001141	Prbl.g_01114	Prah.g_01249
OG0001142	Prbl.g_01113	Prah.g_01248
OG0001143	Prbl.g_01376	Prah.g_01264
OG0001144	Prbl.g_02580	Prah.g_01273
OG0001145	Prbl.g_01711	Prah.g_01353
OG0001146	Prbl.g_01727	Prah.g_01369
OG0001147	Prbl.g_01333	Prah.g_00323
OG0001148	Prbl.g_00501	Prah.g_01577
OG0001149	Prbl.g_00500	Prah.g_01578
OG0001150	Prbl.g_00499	Prah.g_01579
OG0001151	Prbl.g_00487	Prah.g_01591
OG0001152	Prbl.g_00486	Prah.g_01592
OG0001153	Prbl.g_00704	Prah.g_00366
OG0001154	Prbl.g_00705	Prah.g_00365
OG0001155	Prbl.g_00454	Prah.g_01617
OG0001156	Prbl.g_00451	Prah.g_01620
OG0001157	Prbl.g_01604	Prah.g_00538
OG0001158	Prbl.g_00450	Prah.g_01621
OG0001159	Prbl.g_00449	Prah.g_01622
OG0001160	Prbl.g_00420	Prah.g_01651
OG0001161	Prbl.g_01601	Prah.g_00541
OG0001162	Prbl.g_00048	Prah.g_01050
OG0001163	Prbl.g_00406	Prah.g_01665
OG0001164	Prbl.g_00401	Prah.g_01670
OG0001165	Prbl.g_00398	Prah.g_01673
OG0001166	Prbl.g_00371	Prah.g_01699
OG0001167	Prbl.g_00350	Prah.g_01725
OG0001168	Prbl.g_00348	Prah.g_01727
OG0001169	Prbl.g_00346	Prah.g_01729
OG0001170	Prbl.g_00344	Prah.g_01731
OG0001171	Prbl.g_00334	Prah.g_01742
OG0001173	Prbl.g_01062	Prah.g_02067
OG0001174	Prbl.g_01054	Prah.g_02059
OG0001175	Prbl.g_01053	Prah.g_02058
OG0001176	Prbl.g_00953	Prah.g_02042
OG0001177	Prbl.g_00951	Prah.g_02044
OG0001179	Prbl.g_00982	Prah.g_02013
OG0001180	Prbl.g_01134	Prah.g_01988
OG0001181	Prbl.g_01138	Prah.g_01984
OG0001182	Prbl.g_01147	Prah.g_01976
OG0001183	Prbl.g_01175	Prah.g_01965
OG0001184	Prbl.g_00848	Prah.g_02239
OG0001185	Prbl.g_01291	Prah.g_00156
OG0001186	Prbl.g_02026	Prah.g_00088
OG0001187	Prbl.g_02022	Prah.g_00085
OG0001188	Prbl.g_02018	Prah.g_00080
OG0001189	Prbl.g_01996	Prah.g_00057
OG0001190	Prbl.g_02239	Prah.g_02490
OG0001191	Prbl.g_02226	Prah.g_02503
OG0001192	Prbl.g_02219	Prah.g_02508
OG0001193	Prbl.g_02181	Prah.g_02548
OG0001194	Prbl.g_02175	Prah.g_02550
OG0001195	Prbl.g_02174	Prah.g_02551
OG0001196	Prbl.g_02138	Prah.g_02587
OG0001197	Prbl.g_02136	Prah.g_02589
OG0001198	Prbl.g_02124	Prah.g_02601
OG0001199	Prbl.g_00602	Prah.g_01844
OG0001200	Prbl.g_00600	Prah.g_01846
OG0001201	Prbl.g_00551	Prah.g_01898
OG0001202	Prbl.g_00095	Prah.g_02359
OG0001204	Prbl.g_02667	Prah.g_02077
OG0001205	Prbl.g_00642	Prah.g_00240
OG0001206	Prbl.g_01363	Prah.g_00291
OG0001207	Prbl.g_00503	Prah.g_01575
OG0001208	Prbl.g_00513	Prah.g_01564
OG0001209	Prbl.g_00763	Prah.g_01498
OG0001210	Prbl.g_00751	Prah.g_01484
OG0001211	Prbl.g_01884	Prah.g_01467
OG0001212	Prbl.g_01765	Prah.g_01407
OG0001213	Prbl.g_01631	Prah.g_00510
OG0001214	Prbl.g_01641	Prah.g_00499
OG0001215	Prbl.g_01858	Prah.g_00973
OG0001216	Prbl.g_02564	Prah.g_00885
OG0001217	Prbl.g_01904	Prah.g_01447
OG0001218	Prbl.g_00716	Prah.g_00356
OG0001219	Prbl.g_02435	Prah.g_00755
OG0001220	Prbl.g_01567	Prah.g_00575
OG0001221	Prbl.g_02383	Prah.g_00715
OG0001222	Prbl.g_02210	Prah.g_02517
OG0001223	Prbl.g_02503	Prah.g_00824
OG0001224	Prbl.g_00931	Prah.g_00911
OG0001225	Prbl.g_00929	Prah.g_00913
OG0001226	Prbl.g_01704	Prah.g_01192
OG0001227	Prbl.g_00472	Prah.g_01601
OG0001228	Prbl.g_02585	Prah.g_01278
OG0001229	Prbl.g_00409	Prah.g_01663
OG0001230	Prbl.g_00252	Prah.g_00418
OG0001231	Prbl.g_01957	Prah.g_00018
OG0001232	Prbl.g_00366	Prah.g_01704
OG0001233	Prbl.g_00343	Prah.g_01732
OG0001234	Prbl.g_01050	Prah.g_02055
OG0001235	Prbl.g_00948	Prah.g_02047
OG0001236	Prbl.g_00852	Prah.g_02235
OG0001237	Prbl.g_00845	Prah.g_02240
OG0001238	Prbl.g_02225	Prah.g_02504
OG0001239	Prbl.g_00605	Prah.g_01841
OG0001240	Prbl.g_00568	Prah.g_01881
OG0001241	Prbl.g_00558	Prah.g_01891
OG0001242	Prbl.g_01322	Prah.g_00185
OG0001243	Prbl.g_00828	Prah.g_02251
OG0001245	Prbl.g_01693	Prah.g_01181
OG0001246	Prbl.g_00803	Prah.g_01537
OG0001247	Prbl.g_02295	Prah.g_00625
OG0001248	Prbl.g_01869	Prah.g_00981
OG0001249	Prbl.g_01195	Prah.g_01946
OG0001250	Prbl.g_01546	Prah.g_00597
OG0001252	Prbl.g_00936	Prah.g_00906
OG0001253	Prbl.g_01686	Prah.g_01176
OG0001254	Prbl.g_02203	Prah.g_02525
OG0001255	Prbl.g_00036	Prah.g_01037
OG0001258	Prbl.g_00400	Prah.g_01671
OG0001259	Prbl.g_00345	Prah.g_01730
OG0001260	Prbl.g_00315	Prah.g_01761
OG0001261	Prbl.g_00991	Prah.g_02004
OG0001262	Prbl.g_01999	Prah.g_00060
OG0001263	Prbl.g_00826	Prah.g_02253
OG0001265	Prbl.g_01324	Prah.g_00187
OG0001266	Prbl.g_00099	Prah.g_02363
OG0001267	Prbl.g_01453	Prah.g_02134
OG0001268	Prbl.g_01207	Prah.g_01934
OG0001269	Prbl.g_01564	Prah.g_00579
OG0001270	Prbl.g_00654	Prah.g_00228
OG0001271	Prbl.g_01343	Prah.g_00309
OG0001272	Prbl.g_00517	Prah.g_01560
OG0001273	Prbl.g_01634	Prah.g_00506
OG0001274	Prbl.g_01263	Prah.g_02393
OG0001275	Prbl.g_02518	Prah.g_00837
OG0001276	Prbl.g_02535	Prah.g_00855
OG0001277	Prbl.g_02152	Prah.g_02573
OG0001278	Prbl.g_02592	Prah.g_01284
OG0001279	Prbl.g_00156	Prah.g_00431
OG0001280	Prbl.g_01719	Prah.g_01361
OG0001281	Prbl.g_01728	Prah.g_01370
OG0001283	Prbl.g_02143	Prah.g_02582
OG0001285	Prbl.g_00362	Prah.g_01709
OG0001286	Prbl.g_01132	Prah.g_01990
OG0001288	Prbl.g_02059	Prah.g_00130
OG0001290	Prbl.g_00559	Prah.g_01890
OG0001291	Prbl.g_00816	Prah.g_02263
OG0001292	Prbl.g_01512	Prah.g_02083
OG0001293	Prbl.g_01489	Prah.g_02108
OG0001294	Prbl.g_01393	Prah.g_00443
OG0001295	Prbl.g_00748	Prah.g_01481
OG0001297	Prbl.g_00793	Prah.g_01527
OG0001298	Prbl.g_01791	Prah.g_01435
OG0001300	Prbl.g_01873	Prah.g_00986
OG0001301	Prbl.g_00022	Prah.g_01023
OG0001302	Prbl.g_01930	Prah.g_01802
OG0001303	Prbl.g_02437	Prah.g_00756
OG0001307	Prbl.g_00723	Prah.g_00326
OG0001308	Prbl.g_00224	Prah.g_00396
OG0001309	Prbl.g_00787	Prah.g_01521
OG0001310	Prbl.g_00377	Prah.g_01693
OG0001311	Prbl.g_02537	Prah.g_00857
OG0001312	Prbl.g_02448	Prah.g_00766
OG0001313	Prbl.g_01354	Prah.g_00300
OG0001313	Prbl.g_01355	Prah.g_00299
OG0001316	Prbl.g_00809	Prah.g_02269
OG0001319	Prbl.g_01463	Prah.g_02124
OG0001321	Prbl.g_00633	Prah.g_00253
OG0001322	Prbl.g_00632	Prah.g_00254
OG0001323	Prbl.g_00784	Prah.g_01518
OG0001324	Prbl.g_01874	Prah.g_00987
OG0001326	Prbl.g_02168	Prah.g_02557
OG0001328	Prbl.g_02390	Prah.g_00722
OG0001329	Prbl.g_01079	Prah.g_01213
OG0001330	Prbl.g_01712	Prah.g_01354
OG0001331	Prbl.g_00497	Prah.g_01581
OG0001332	Prbl.g_00466	Prah.g_01605
OG0001333	Prbl.g_00349	Prah.g_01726
OG0001334	Prbl.g_01179	Prah.g_01961
OG0001335	Prbl.g_01180	Prah.g_01960
OG0001336	Prbl.g_02142	Prah.g_02583
OG0001337	Prbl.g_01189	Prah.g_01950
OG0001339	Prbl.g_00556	Prah.g_01893
OG0001340	Prbl.g_01190	Prah.g_01949
OG0001341	Prbl.g_02285	Prah.g_00615
OG0001344	Prbl.g_02089	Prah.g_01317
OG0001347	Prbl.g_02051	Prah.g_00082
OG0001347	Prbl.g_01002	Prah.g_00098
OG0001348	Prbl.g_01243	Prah.g_02412
OG0001351	Prbl.g_00624	Prah.g_00256
OG0001352	Prbl.g_00027	Prah.g_01029
OG0001353	Prbl.g_01537	Prah.g_00606
OG0001354	Prbl.g_02494	Prah.g_00813
OG0001355	Prbl.g_02379	Prah.g_00710
OG0001356	Prbl.g_02208	Prah.g_02519
OG0001357	Prbl.g_00679	Prah.g_00215
OG0001357	Prbl.g_01685	Prah.g_01175
OG0001358	Prbl.g_01615	Prah.g_00527
OG0001360	Prbl.g_01104	Prah.g_01240
OG0001361	Prbl.g_00182	Prah.g_01294
OG0001362	Prbl.g_00220	Prah.g_00390
OG0001363	Prbl.g_00218	Prah.g_00388
OG0001365	Prbl.g_02234	Prah.g_02495
OG0001366	Prbl.g_00368	Prah.g_01702
OG0001366	Prbl.g_01335	Prah.g_00319
OG0001367	Prbl.g_00740, Prbl.g_02178, Prbl.g_00261	Prah.g_00925
OG0001367	Prbl.g_00746	Prah.g_00938
OG0001367	Prbl.g_00106	Prah.g_01110, Prah.g_01114
OG0001367	Prbl.g_00265	Prah.g_00551
OG0001369	Prbl.g_00569	Prah.g_01880
OG0001370	Prbl.g_02288	Prah.g_00617
OG0001371	Prbl.g_01915	Prah.g_01789
OG0001372	Prbl.g_01943	Prah.g_01812
OG0001373	Prbl.g_02169	Prah.g_02556
OG0001374	Prbl.g_02161	Prah.g_02564
OG0001376	Prbl.g_02216	Prah.g_02511
OG0001377	Prbl.g_02217	Prah.g_02510
OG0001378	Prbl.g_00661	Prah.g_00223
OG0001379	Prbl.g_01714	Prah.g_01356
OG0001380	Prbl.g_01572	Prah.g_00571
OG0001381	Prbl.g_02577	Prah.g_00895
OG0001382	Prbl.g_02571	Prah.g_00891
OG0001383	Prbl.g_00191	Prah.g_01771
OG0001383	Prbl.g_00190	Prah.g_01770
OG0001385	Prbl.g_02172	Prah.g_02553
OG0001386	Prbl.g_02171	Prah.g_02554
OG0001387	Prbl.g_02170	Prah.g_02555
OG0001388	Prbl.g_02167	Prah.g_02558
OG0001389	Prbl.g_02166	Prah.g_02559
OG0001390	Prbl.g_02165	Prah.g_02560
OG0001391	Prbl.g_02164	Prah.g_02561
OG0001392	Prbl.g_02163	Prah.g_02562
OG0001393	Prbl.g_02162	Prah.g_02563
OG0001394	Prbl.g_02366	Prah.g_00700
OG0001395	Prbl.g_02548	Prah.g_00868
OG0001396	Prbl.g_02050	Prah.g_00081
OG0001397	Prbl.g_00219	Prah.g_00389
OG0001398	Prbl.g_01692	Prah.g_01180
OG0001399	Prbl.g_01164	Prah.g_01971
OG0001400	Prbl.g_00307	Prah.g_02278
OG0001401	Prbl.g_01541	Prah.g_00602
OG0001402	Prbl.g_01620	Prah.g_00522
OG0001403	Prbl.g_01976	Prah.g_00037
OG0001405	Prbl.g_01182	Prah.g_01957
OG0001406	Prbl.g_02215	Prah.g_02512
OG0001409	Prbl.g_02100	Prah.g_01307
OG0001410	Prbl.g_00724	Prah.g_00325
OG0001412	Prbl.g_01003	Prah.g_00083
OG0001414	Prbl.g_01918	Prah.g_01786
OG0001415	Prbl.g_01770	Prah.g_01412
OG0001416	Prbl.g_01725	Prah.g_01367
OG0001418	Prbl.g_01046	Prah.g_02051
OG0001422	Prbl.g_01370	Prah.g_00282
OG0001423	Prbl.g_02629, Prbl.g_00738	Prah.g_01078
OG0001425	Prbl.g_02222	Prah.g_02507
OG0001431	Prbl.g_02617	Prah.g_00998
OG0001434	Prbl.g_02362	Prah.g_00696
OG0001435	Prbl.g_02411	Prah.g_00737
OG0001436	Prbl.g_00873	Prah.g_02210
OG0001436	Prbl.g_00872	Prah.g_02217
OG0001437	Prbl.g_01769	Prah.g_01411
OG0001438	Prbl.g_01438	Prah.g_02149
OG0001441	Prbl.g_00782	Prah.g_01516
OG0001442	Prbl.g_02358	Prah.g_00691
OG0001443	Prbl.g_00408	Prah.g_01664
OG0001444	Prbl.g_00574	Prah.g_01875
OG0001444	Prbl.g_01234	Prah.g_00137
OG0001446	Prbl.g_01075	Prah.g_01211
OG0001449	Prbl.g_01940	Prah.g_01806
OG0001450	Prbl.g_01847	Prah.g_00965
OG0001451	Prbl.g_02546	Prah.g_00866
OG0001455	Prbl.g_00138	Prah.g_02425
OG0001461	Prbl.g_00620	Prah.g_00260
OG0001462	Prbl.g_01983	Prah.g_00044
OG0001463	Prbl.g_01445	Prah.g_02142
OG0001464	Prbl.g_01191	Prah.g_01948
OG0001470	Prbl.g_02028	Prah.g_00119
OG0001475	Prbl.g_02030	Prah.g_00121
OG0001477	Prbl.g_00017	Prah.g_01020
OG0001478	Prbl.g_01349	Prah.g_00303
OG0001479	Prbl.g_01205	Prah.g_01936
OG0001484	Prbl.g_02573	Prah.g_00892
OG0001485	Prbl.g_00462	Prah.g_01609
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Prah.g_00357
OG0001488	Prbl.g_02106	Prah.g_01301
OG0001489	Prbl.g_01143	Prah.g_01979
OG0001491	Prbl.g_01099	Prah.g_01231, Prah.g_01233
OG0001495	Prbl.g_00950	Prah.g_02045
OG0001496	Prbl.g_00013	Prah.g_01016
OG0001497	Prbl.g_00016	Prah.g_01019
OG0001498	Prbl.g_02675	Prah.g_00206
OG0001500	Prbl.g_01919	Prah.g_01785
OG0001501	Prbl.g_00120	Prah.g_01344
OG0001503	Prbl.g_01931	Prah.g_01803
OG0001506	Prbl.g_01086	Prah.g_01217
OG0001508	Prbl.g_02027	Prah.g_00118
OG0001510	Prbl.g_02635	Prah.g_00143
OG0001511	Prbl.g_00544	Prah.g_01906
OG0001512	Prbl.g_00195	Prah.g_01775
OG0001513	Prbl.g_01706	Prah.g_01194
OG0001514	Prbl.g_00012	Prah.g_01015
OG0001515	Prbl.g_01865	Prah.g_00978
OG0001516	Prbl.g_01402	Prah.g_00453
OG0001517	Prbl.g_01202	Prah.g_01939
OG0001518	Prbl.g_02223	Prah.g_02506
OG0001519	Prbl.g_02212	Prah.g_02515
OG0001525	Prbl.g_01807	Prah.g_01202
OG0001527	Prbl.g_01898	Prah.g_01453
OG0001529	Prbl.g_01989	Prah.g_00050
OG0001530	Prbl.g_00546	Prah.g_01903
OG0001531	Prbl.g_00194	Prah.g_01774
OG0001532	Prbl.g_01117	Prah.g_01252
OG0001533	Prbl.g_01699	Prah.g_01187
OG0001533	Prbl.g_00662	Prah.g_00222
OG0001534	Prbl.g_02545	Prah.g_00865
OG0001535	Prbl.g_02533	Prah.g_00853
OG0001536	Prbl.g_02474	Prah.g_00792
OG0001537	Prbl.g_02374	Prah.g_00707
OG0001538	Prbl.g_02330	Prah.g_00662
OG0001539	Prbl.g_01587	Prah.g_00559
OG0001540	Prbl.g_00824	Prah.g_02255
OG0001541	Prbl.g_00267	Prah.g_02318
OG0001542	Prbl.g_00073	Prah.g_02335
OG0001543	Prbl.g_01241	Prah.g_02414
OG0001544	Prbl.g_02213	Prah.g_02514
OG0001545	Prbl.g_02153	Prah.g_02572
OG0001550	Prbl.g_01694	Prah.g_01182
OG0001553	Prbl.g_00245	Prah.g_00411
OG0001555	Prbl.g_01949	Prah.g_01817
OG0001558	Prbl.g_01960	Prah.g_00021
OG0001559	Prbl.g_00547	Prah.g_01902
OG0001560	Prbl.g_00560	Prah.g_01889
OG0001561	Prbl.g_02539	Prah.g_00859
OG0001562	Prbl.g_02525	Prah.g_00845
OG0001563	Prbl.g_00999	Prah.g_01996
OG0001565	Prbl.g_02291	Prah.g_00621
OG0001572	Prbl.g_01025	Prah.g_01101
OG0001574	Prbl.g_01896	Prah.g_01456
OG0001575	Prbl.g_01901	Prah.g_01450
OG0001576	Prbl.g_01737	Prah.g_01379
OG0001577	Prbl.g_02080	Prah.g_01326
OG0001579	Prbl.g_01186	Prah.g_01953
OG0001580	Prbl.g_02250	Prah.g_02479
OG0001588	Prbl.g_00865	Prah.g_02223
OG0001589	Prbl.g_00341	Prah.g_01735
OG0001590	Prbl.g_01565	Prah.g_00578
OG0001591	Prbl.g_01591	Prah.g_00552
OG0001592	Prbl.g_02249	Prah.g_02480
OG0001598	Prbl.g_02064	Prah.g_01342
OG0001614	Prbl.g_01293	Prah.g_00158
OG0001615	Prbl.g_02646	Prah.g_01475
OG0001616	Prbl.g_01380	Prah.g_01261
OG0001617	Prbl.g_00728	Prah.g_00989
OG0001618	Prbl.g_02557	Prah.g_00877
OG0001619	Prbl.g_02464	Prah.g_00782
OG0001620	Prbl.g_01215	Prah.g_01924
OG0001621	Prbl.g_01500	Prah.g_02097
OG0001622	Prbl.g_02144	Prah.g_02581
OG0001627	Prbl.g_00458	Prah.g_01613
OG0001634	Prbl.g_01396	Prah.g_00447
OG0001635	Prbl.g_01814	Prah.g_01421, Prah.g_01206
OG0001636	Prbl.g_01982	Prah.g_00043
OG0001637	Prbl.g_00325	Prah.g_01751
OG0001638	Prbl.g_00379	Prah.g_01691
OG0001639	Prbl.g_00455	Prah.g_01616
OG0001640	Prbl.g_00940	Prah.g_00902
OG0001641	Prbl.g_02507	Prah.g_00827
OG0001642	Prbl.g_01563	Prah.g_00580
OG0001643	Prbl.g_01644	Prah.g_00496
OG0001652	Prbl.g_01958	Prah.g_00019
OG0001653	Prbl.g_00571	Prah.g_01878
OG0001654	Prbl.g_00457	Prah.g_01614
OG0001655	Prbl.g_00680	Prah.g_00214
OG0001655	Prbl.g_00136	Prah.g_02423
OG0001656	Prbl.g_01185	Prah.g_01954
OG0001657	Prbl.g_00292	Prah.g_02293
OG0001658	Prbl.g_02240	Prah.g_02489
OG0001661	Prbl.g_01077, Prbl.g_01071	Prah.g_01208
OG0001670	Prbl.g_00003	Prah.g_01003
OG0001671	Prbl.g_01248	Prah.g_02407
OG0001672	Prbl.g_00594	Prah.g_01855, Prah.g_01853
OG0001673	Prbl.g_01921	Prah.g_01783
OG0001674	Prbl.g_00321	Prah.g_01755
OG0001674	Prbl.g_00320	Prah.g_01756
OG0001675	Prbl.g_02522	Prah.g_00841
OG0001675	Prbl.g_02524	Prah.g_00843
OG0001676	Prbl.g_01188	Prah.g_01951
OG0001677	Prbl.g_01176	Prah.g_01964
OG0001684	Prbl.g_01777	Prah.g_01419
OG0001691	Prbl.g_02422	Prah.g_00742
OG0001692	Prbl.g_00247	Prah.g_00413
OG0001693	Prbl.g_00682	Prah.g_00212
OG0001694	Prbl.g_01451	Prah.g_02136
OG0001695	Prbl.g_02158	Prah.g_02568
OG0001696	Prbl.g_01846	Prah.g_00964
OG0001698	Prbl.g_00031	Prah.g_01034
OG0001703	Prbl.g_00504	Prah.g_01574
OG0001712	Prbl.g_02283	Prah.g_00612
OG0001715	Prbl.g_01675	Prah.g_01165
OG0001716	Prbl.g_01559	Prah.g_00584
OG0001726	Prbl.g_02425	Prah.g_00745
OG0001728	Prbl.g_02029	Prah.g_00093
OG0001729	Prbl.g_00189	Prah.g_01769
OG0001730	Prbl.g_02624	Prah.g_01766
OG0001731	Prbl.g_00442	Prah.g_01630
OG0001732	Prbl.g_01373	Prah.g_01267
OG0001734	Prbl.g_01561	Prah.g_00582
OG0001735	Prbl.g_01410	Prah.g_00461
OG0001736	Prbl.g_01197	Prah.g_01944
OG0001737	Prbl.g_01433	Prah.g_02154
OG0001738	Prbl.g_00899	Prah.g_02185
OG0001740	Prbl.g_02155	Prah.g_02571
OG0001746	Prbl.g_00681	Prah.g_00213
OG0001747	Prbl.g_00309	Prah.g_02276
OG0001748	Prbl.g_01250	Prah.g_02405
OG0001749	Prbl.g_00882	Prah.g_02203
OG0001750	Prbl.g_00573	Prah.g_01876
OG0001751	Prbl.g_01920	Prah.g_01784
OG0001752	Prbl.g_02621	Prah.g_01763
OG0001753	Prbl.g_00319	Prah.g_01757
OG0001754	Prbl.g_00322	Prah.g_01754
OG0001755	Prbl.g_00788	Prah.g_01522
OG0001757	Prbl.g_02597, Prbl.g_01709	Prah.g_01198
OG0001760	Prbl.g_01862	Prah.g_00977
OG0001761	Prbl.g_01826	Prah.g_00944
OG0001762	Prbl.g_02515	Prah.g_00834
OG0001763	Prbl.g_02502	Prah.g_00822, Prah.g_00823
OG0001764	Prbl.g_02428	Prah.g_00748
OG0001766	Prbl.g_01423	Prah.g_02161
OG0001767	Prbl.g_00874	Prah.g_02216
OG0001768	Prbl.g_00080	Prah.g_02342
OG0001783	Prbl.g_01288	Prah.g_00153
OG0001784	Prbl.g_00578	Prah.g_01871
OG0001785	Prbl.g_00323	Prah.g_01753
OG0001785	Prbl.g_00324	Prah.g_01752
OG0001786	Prbl.g_00426	Prah.g_01646
OG0001787	Prbl.g_00767	Prah.g_01502
OG0001788	Prbl.g_00764	Prah.g_01499
OG0001789	Prbl.g_01721	Prah.g_01363
OG0001790	Prbl.g_02073	Prah.g_01334
OG0001791	Prbl.g_02097	Prah.g_01309
OG0001792	Prbl.g_02581	Prah.g_01274
OG0001793	Prbl.g_01684	Prah.g_01174
OG0001794	Prbl.g_02604	Prah.g_01129
OG0001795	Prbl.g_00047	Prah.g_01049
OG0001796	Prbl.g_02527	Prah.g_00847
OG0001797	Prbl.g_02457	Prah.g_00775
OG0001798	Prbl.g_01622	Prah.g_00520
OG0001799	Prbl.g_01661	Prah.g_00479
OG0001800	Prbl.g_00159	Prah.g_00429
OG0001801	Prbl.g_00256	Prah.g_00422
OG0001802	Prbl.g_01337	Prah.g_00317
OG0001803	Prbl.g_00646	Prah.g_00236
OG0001804	Prbl.g_02676	Prah.g_00207
OG0001805	Prbl.g_01507	Prah.g_02088
OG0001806	Prbl.g_01462	Prah.g_02125
OG0001807	Prbl.g_00871	Prah.g_02218
OG0001808	Prbl.g_00860	Prah.g_02226
OG0001809	Prbl.g_00813	Prah.g_02266
OG0001810	Prbl.g_00811	Prah.g_02267
OG0001811	Prbl.g_00070	Prah.g_02325
OG0001812	Prbl.g_02248	Prah.g_02481
OG0001813	Prbl.g_02193	Prah.g_02535
OG0001814	Prbl.g_02135	Prah.g_02590
OG0001815	Prbl.g_02126	Prah.g_02599
OG0001835	Prbl.g_00020	Prah.g_01021
OG0001837	Prbl.g_01249	Prah.g_02406
OG0001838	Prbl.g_02113	Prah.g_00009
OG0001839	Prbl.g_01978	Prah.g_00039
OG0001840	Prbl.g_01995	Prah.g_00056
OG0001841	Prbl.g_02003	Prah.g_00064
OG0001842	Prbl.g_01232	Prah.g_00139
OG0001843	Prbl.g_01294	Prah.g_00159
OG0001844	Prbl.g_01295	Prah.g_00160
OG0001845	Prbl.g_01301	Prah.g_00162
OG0001846	Prbl.g_01321	Prah.g_00184
OG0001847	Prbl.g_01323	Prah.g_00186
OG0001848	Prbl.g_01327	Prah.g_00190
OG0001849	Prbl.g_00586	Prah.g_01865
OG0001850	Prbl.g_00593	Prah.g_01858
OG0001851	Prbl.g_00598	Prah.g_01848
OG0001852	Prbl.g_00599	Prah.g_01847
OG0001853	Prbl.g_00606	Prah.g_01840
OG0001854	Prbl.g_01924	Prah.g_01780
OG0001855	Prbl.g_00326	Prah.g_01750
OG0001856	Prbl.g_00421	Prah.g_01650
OG0001857	Prbl.g_00424	Prah.g_01647
OG0001858	Prbl.g_00445	Prah.g_01626
OG0001859	Prbl.g_00493	Prah.g_01585
OG0001860	Prbl.g_00505	Prah.g_01573
OG0001861	Prbl.g_00518	Prah.g_01559
OG0001862	Prbl.g_00530	Prah.g_01547
OG0001863	Prbl.g_00535	Prah.g_01542
OG0001864	Prbl.g_00753	Prah.g_01487
OG0001865	Prbl.g_01778	Prah.g_01420
OG0001866	Prbl.g_01753	Prah.g_01395
OG0001867	Prbl.g_01743	Prah.g_01386
OG0001868	Prbl.g_01724	Prah.g_01366
OG0001869	Prbl.g_02079	Prah.g_01327
OG0001870	Prbl.g_02087	Prah.g_01319
OG0001871	Prbl.g_02092	Prah.g_01314
OG0001872	Prbl.g_02588	Prah.g_01281
OG0001873	Prbl.g_01381	Prah.g_01260
OG0001874	Prbl.g_01105	Prah.g_01241
OG0001877	Prbl.g_01866	Prah.g_00979
OG0001878	Prbl.g_02519	Prah.g_00838
OG0001879	Prbl.g_02511	Prah.g_00831
OG0001880	Prbl.g_02481	Prah.g_00799
OG0001881	Prbl.g_02480	Prah.g_00798
OG0001882	Prbl.g_02460	Prah.g_00778
OG0001883	Prbl.g_02455	Prah.g_00774
