Orthogroup	Prbl	Syaq
OG0001087	Prbl.g_01853	Syaq.g_02574
OG0001088	Prbl.g_01857	Syaq.g_02576
OG0001089	Prbl.g_00024	Syaq.g_02604
OG0001090	Prbl.g_02565	Syaq.g_00024
OG0001091	Prbl.g_02563	Syaq.g_00027
OG0001092	Prbl.g_02562	Syaq.g_00029
OG0001093	Prbl.g_02558	Syaq.g_00035
OG0001094	Prbl.g_02341	Syaq.g_02334
OG0001095	Prbl.g_02322	Syaq.g_02354
OG0001096	Prbl.g_02306	Syaq.g_02370
OG0001097	Prbl.g_01550	Syaq.g_02393
OG0001098	Prbl.g_02423	Syaq.g_02415
OG0001099	Prbl.g_01329	Syaq.g_01471
OG0001100	Prbl.g_02414	Syaq.g_02262
OG0001101	Prbl.g_02413	Syaq.g_02263
OG0001102	Prbl.g_02410	Syaq.g_02266
OG0001103	Prbl.g_02408	Syaq.g_02268
OG0001104	Prbl.g_02351	Syaq.g_02316
OG0001105	Prbl.g_02356	Syaq.g_02320
OG0001106	Prbl.g_02466	Syaq.g_02471
OG0001108	Prbl.g_02483	Syaq.g_02491
OG0001109	Prbl.g_02485	Syaq.g_02493
OG0001110	Prbl.g_02487	Syaq.g_02495
OG0001111	Prbl.g_02489	Syaq.g_02497
OG0001112	Prbl.g_02491	Syaq.g_02499
OG0001113	Prbl.g_02492	Syaq.g_02539
OG0001114	Prbl.g_02493	Syaq.g_02500
OG0001115	Prbl.g_02495	Syaq.g_02504
OG0001116	Prbl.g_02496	Syaq.g_02506
OG0001117	Prbl.g_02497	Syaq.g_02507
OG0001118	Prbl.g_02498	Syaq.g_02508
OG0001119	Prbl.g_02499	Syaq.g_02510
OG0001120	Prbl.g_02501	Syaq.g_02514
OG0001122	Prbl.g_02529	Syaq.g_00069
OG0001123	Prbl.g_02536	Syaq.g_00061
OG0001124	Prbl.g_02538	Syaq.g_00060
OG0001125	Prbl.g_02540	Syaq.g_00058
OG0001126	Prbl.g_00939	Syaq.g_02693
OG0001127	Prbl.g_00938	Syaq.g_02692
OG0001128	Prbl.g_00935	Syaq.g_02689
OG0001129	Prbl.g_00934	Syaq.g_02687
OG0001130	Prbl.g_00933	Syaq.g_02686
OG0001131	Prbl.g_02575	Syaq.g_02284
OG0001132	Prbl.g_01603	Syaq.g_01872
OG0001133	Prbl.g_01621	Syaq.g_02063
OG0001134	Prbl.g_02204	Syaq.g_02213
OG0001135	Prbl.g_02202	Syaq.g_02212
OG0001136	Prbl.g_02082	Syaq.g_00252
OG0001137	Prbl.g_02102	Syaq.g_00228
OG0001138	Prbl.g_01118	Syaq.g_00196
OG0001139	Prbl.g_01116	Syaq.g_00194
OG0001140	Prbl.g_01115	Syaq.g_00193
OG0001141	Prbl.g_01114	Syaq.g_00192
OG0001142	Prbl.g_01113	Syaq.g_00191
OG0001143	Prbl.g_01376	Syaq.g_00182
OG0001144	Prbl.g_02580	Syaq.g_00166
OG0001145	Prbl.g_01711	Syaq.g_00284
OG0001146	Prbl.g_01727	Syaq.g_00305
OG0001147	Prbl.g_01333	Syaq.g_00438
OG0001148	Prbl.g_00501	Syaq.g_01761
OG0001149	Prbl.g_00500	Syaq.g_01760
OG0001150	Prbl.g_00499	Syaq.g_01759
OG0001151	Prbl.g_00487	Syaq.g_01746
OG0001152	Prbl.g_00486	Syaq.g_01745
OG0001153	Prbl.g_00704	Syaq.g_00413
OG0001154	Prbl.g_00705	Syaq.g_00414
OG0001155	Prbl.g_00454	Syaq.g_01739
OG0001156	Prbl.g_00451	Syaq.g_01729
OG0001157	Prbl.g_01604	Syaq.g_01728
OG0001158	Prbl.g_00450	Syaq.g_01727
OG0001159	Prbl.g_00449	Syaq.g_01726
OG0001160	Prbl.g_00420	Syaq.g_01693
OG0001161	Prbl.g_01601	Syaq.g_01233
OG0001162	Prbl.g_00048	Syaq.g_00331
OG0001163	Prbl.g_00406	Syaq.g_01685
OG0001164	Prbl.g_00401	Syaq.g_01679
OG0001165	Prbl.g_00398	Syaq.g_01674
OG0001166	Prbl.g_00371	Syaq.g_01652
OG0001167	Prbl.g_00350	Syaq.g_01039
OG0001169	Prbl.g_00346	Syaq.g_01620
OG0001170	Prbl.g_00344	Syaq.g_01618
OG0001171	Prbl.g_00334	Syaq.g_01607
OG0001173	Prbl.g_01062	Syaq.g_00689
OG0001174	Prbl.g_01054	Syaq.g_00681
OG0001175	Prbl.g_01053	Syaq.g_00680
OG0001176	Prbl.g_00953	Syaq.g_00656
OG0001177	Prbl.g_00951	Syaq.g_00658
OG0001179	Prbl.g_00982	Syaq.g_00626
OG0001180	Prbl.g_01134	Syaq.g_00600
OG0001181	Prbl.g_01138	Syaq.g_00596
OG0001182	Prbl.g_01147	Syaq.g_00587
OG0001183	Prbl.g_01175	Syaq.g_00579
OG0001184	Prbl.g_00848	Syaq.g_00995
OG0001185	Prbl.g_01291	Syaq.g_01022
OG0001186	Prbl.g_02026	Syaq.g_01058
OG0001187	Prbl.g_02022	Syaq.g_01061
OG0001188	Prbl.g_02018	Syaq.g_01065
OG0001189	Prbl.g_01996	Syaq.g_01095
OG0001190	Prbl.g_02239	Syaq.g_01264
OG0001191	Prbl.g_02226	Syaq.g_01248
OG0001192	Prbl.g_02219	Syaq.g_01242
OG0001193	Prbl.g_02181	Syaq.g_01217
OG0001194	Prbl.g_02175	Syaq.g_01214
OG0001195	Prbl.g_02174	Syaq.g_01213
OG0001196	Prbl.g_02138	Syaq.g_01169
OG0001197	Prbl.g_02136	Syaq.g_01167
OG0001198	Prbl.g_02124	Syaq.g_01153
OG0001199	Prbl.g_00602	Syaq.g_01553
OG0001200	Prbl.g_00600	Syaq.g_01551
OG0001201	Prbl.g_00551	Syaq.g_01486
OG0001202	Prbl.g_00095	Syaq.g_01358
OG0001203	Prbl.g_00197	Syaq.g_01581
OG0001204	Prbl.g_02667	Syaq.g_00709
OG0001205	Prbl.g_00642	Syaq.g_00491
OG0001206	Prbl.g_01363	Syaq.g_00468
OG0001207	Prbl.g_00503	Syaq.g_01764
OG0001208	Prbl.g_00513	Syaq.g_01774
OG0001209	Prbl.g_00763	Syaq.g_01841
OG0001210	Prbl.g_00751	Syaq.g_01852
OG0001211	Prbl.g_01884	Syaq.g_01932
OG0001212	Prbl.g_01765	Syaq.g_01990
OG0001213	Prbl.g_01631	Syaq.g_02072
OG0001214	Prbl.g_01641	Syaq.g_02084
OG0001215	Prbl.g_01858	Syaq.g_02580
OG0001216	Prbl.g_02564	Syaq.g_00026
OG0001217	Prbl.g_01904	Syaq.g_01885
OG0001218	Prbl.g_00716	Syaq.g_00423
OG0001219	Prbl.g_02435	Syaq.g_02434
OG0001220	Prbl.g_01567	Syaq.g_02412
OG0001221	Prbl.g_02383	Syaq.g_02300
OG0001222	Prbl.g_02210	Syaq.g_02472
OG0001223	Prbl.g_02503	Syaq.g_02516
OG0001224	Prbl.g_00931	Syaq.g_02683
OG0001225	Prbl.g_00929	Syaq.g_02681
OG0001226	Prbl.g_01704	Syaq.g_01543
OG0001227	Prbl.g_00472	Syaq.g_00333
OG0001230	Prbl.g_00252	Syaq.g_00361
OG0001231	Prbl.g_01957	Syaq.g_01133
OG0001232	Prbl.g_00366	Syaq.g_01643
OG0001233	Prbl.g_00343	Syaq.g_01617
OG0001234	Prbl.g_01050	Syaq.g_00676
OG0001235	Prbl.g_00948	Syaq.g_00665
OG0001236	Prbl.g_00852	Syaq.g_00990
OG0001237	Prbl.g_00845	Syaq.g_00999
OG0001238	Prbl.g_02225	Syaq.g_01246
OG0001239	Prbl.g_00605	Syaq.g_01556
OG0001240	Prbl.g_00568	Syaq.g_01502
OG0001241	Prbl.g_00558	Syaq.g_01492
OG0001243	Prbl.g_00828	Syaq.g_01457
OG0001245	Prbl.g_01693	Syaq.g_01916
OG0001246	Prbl.g_00803	Syaq.g_01802
OG0001248	Prbl.g_01869	Syaq.g_01891
OG0001249	Prbl.g_01195	Syaq.g_00563
OG0001250	Prbl.g_01546	Syaq.g_02389
OG0001252	Prbl.g_00936	Syaq.g_02690
OG0001253	Prbl.g_01686	Syaq.g_01918
OG0001254	Prbl.g_02203	Syaq.g_02214
OG0001255	Prbl.g_00036	Syaq.g_02111
OG0001258	Prbl.g_00400	Syaq.g_01676
OG0001259	Prbl.g_00345	Syaq.g_01619
OG0001260	Prbl.g_00315	Syaq.g_01595
OG0001261	Prbl.g_00991	Syaq.g_00617
OG0001262	Prbl.g_01999	Syaq.g_01093
OG0001263	Prbl.g_00826	Syaq.g_01454
OG0001265	Prbl.g_01324	Syaq.g_01466
OG0001266	Prbl.g_00099	Syaq.g_01354
OG0001267	Prbl.g_01453	Syaq.g_00763
OG0001268	Prbl.g_01207	Syaq.g_00553
OG0001269	Prbl.g_01564	Syaq.g_01866
OG0001270	Prbl.g_00654	Syaq.g_00504
OG0001271	Prbl.g_01343	Syaq.g_00445
OG0001272	Prbl.g_00517	Syaq.g_01778
OG0001273	Prbl.g_01634	Syaq.g_02077
OG0001274	Prbl.g_01263	Syaq.g_01303
OG0001275	Prbl.g_02518	Syaq.g_02531
OG0001276	Prbl.g_02535	Syaq.g_00062
OG0001278	Prbl.g_02592	Syaq.g_00155
OG0001279	Prbl.g_00156	Syaq.g_01867
OG0001280	Prbl.g_01719	Syaq.g_00294
OG0001281	Prbl.g_01728	Syaq.g_00306
OG0001283	Prbl.g_02143	Syaq.g_01175
OG0001285	Prbl.g_00362	Syaq.g_01639
OG0001286	Prbl.g_01132	Syaq.g_00602
OG0001290	Prbl.g_00559	Syaq.g_01493
OG0001291	Prbl.g_00816	Syaq.g_01444
OG0001293	Prbl.g_01489	Syaq.g_00736
OG0001294	Prbl.g_01393	Syaq.g_02252
OG0001297	Prbl.g_00793	Syaq.g_01812
OG0001298	Prbl.g_01791	Syaq.g_01967
OG0001300	Prbl.g_01873	Syaq.g_02589
OG0001301	Prbl.g_00022	Syaq.g_02602
OG0001302	Prbl.g_01930	Syaq.g_02115
OG0001303	Prbl.g_02437	Syaq.g_02437
OG0001308	Prbl.g_00224	Syaq.g_00385
OG0001312	Prbl.g_02448	Syaq.g_02449
OG0001313	Prbl.g_01354	Syaq.g_00458
OG0001313	Prbl.g_01355	Syaq.g_00459
OG0001316	Prbl.g_00809	Syaq.g_01437
OG0001319	Prbl.g_01463	Syaq.g_00751
OG0001321	Prbl.g_00633	Syaq.g_00483
OG0001322	Prbl.g_00632	Syaq.g_00482
OG0001323	Prbl.g_00784	Syaq.g_01820
OG0001324	Prbl.g_01874	Syaq.g_02590
OG0001326	Prbl.g_02168	Syaq.g_01205
OG0001328	Prbl.g_02390	Syaq.g_02280
OG0001329	Prbl.g_01079	Syaq.g_02113
OG0001330	Prbl.g_01712	Syaq.g_00287
OG0001331	Prbl.g_00497	Syaq.g_01757
OG0001333	Prbl.g_00349	Syaq.g_01622
OG0001336	Prbl.g_02142	Syaq.g_01174
OG0001337	Prbl.g_01189	Syaq.g_00564
OG0001347	Prbl.g_02051	Syaq.g_01063
OG0001348	Prbl.g_01243	Syaq.g_02703
OG0001351	Prbl.g_00624	Syaq.g_00476
OG0001352	Prbl.g_00027	Syaq.g_01904
OG0001353	Prbl.g_01537	Syaq.g_02379
OG0001354	Prbl.g_02494	Syaq.g_02503
OG0001355	Prbl.g_02379	Syaq.g_00797
OG0001356	Prbl.g_02208	Syaq.g_02555
OG0001358	Prbl.g_01615	Syaq.g_02056
OG0001360	Prbl.g_01104	Syaq.g_00211
OG0001361	Prbl.g_00182	Syaq.g_00216
OG0001365	Prbl.g_02234	Syaq.g_01259
OG0001366	Prbl.g_00368	Syaq.g_01649
OG0001369	Prbl.g_00569	Syaq.g_01503
OG0001373	Prbl.g_02169	Syaq.g_01206
OG0001374	Prbl.g_02161	Syaq.g_01198
OG0001378	Prbl.g_00661	Syaq.g_00506
OG0001379	Prbl.g_01714	Syaq.g_00289
OG0001380	Prbl.g_01572	Syaq.g_01915
OG0001382	Prbl.g_02571	Syaq.g_00662
OG0001383	Prbl.g_00191	Syaq.g_01587
OG0001383	Prbl.g_00190	Syaq.g_01588
OG0001385	Prbl.g_02172	Syaq.g_01209
OG0001386	Prbl.g_02171	Syaq.g_01208
OG0001387	Prbl.g_02170	Syaq.g_01207
OG0001388	Prbl.g_02167	Syaq.g_01204
OG0001389	Prbl.g_02166	Syaq.g_01203
OG0001390	Prbl.g_02165	Syaq.g_01202
OG0001391	Prbl.g_02164	Syaq.g_01201
OG0001392	Prbl.g_02163	Syaq.g_01200
OG0001393	Prbl.g_02162	Syaq.g_01199
OG0001394	Prbl.g_02366	Syaq.g_02307
OG0001395	Prbl.g_02548	Syaq.g_00045
OG0001396	Prbl.g_02050	Syaq.g_01064
OG0001401	Prbl.g_01541	Syaq.g_02383
OG0001402	Prbl.g_01620	Syaq.g_02061
OG0001409	Prbl.g_02100	Syaq.g_00229
OG0001412	Prbl.g_02052	Syaq.g_01062
OG0001416	Prbl.g_01725	Syaq.g_00303
OG0001418	Prbl.g_01046	Syaq.g_00243
OG0001434	Prbl.g_02362	Syaq.g_02312
OG0001435	Prbl.g_02411	Syaq.g_02265
OG0001436	Prbl.g_00873	Syaq.g_00966
OG0001436	Prbl.g_00872	Syaq.g_00967
OG0001438	Prbl.g_01438	Syaq.g_00778
OG0001441	Prbl.g_00782	Syaq.g_01822
OG0001442	Prbl.g_02358	Syaq.g_02322
OG0001443	Prbl.g_00408	Syaq.g_01236
OG0001444	Prbl.g_00574	Syaq.g_01508
OG0001444	Prbl.g_01234	Syaq.g_01042
OG0001449	Prbl.g_01940	Syaq.g_00698
OG0001461	Prbl.g_00620	Syaq.g_02163
OG0001462	Prbl.g_01983	Syaq.g_01108
OG0001470	Prbl.g_02028	Syaq.g_00903
OG0001475	Prbl.g_02030	Syaq.g_00905
OG0001476	Prbl.g_02095	Syaq.g_00111, Syaq.g_02188, Syaq.g_02195, Syaq.g_00233
OG0001477	Prbl.g_00017	Syaq.g_02599
OG0001478	Prbl.g_01349	Syaq.g_00451
OG0001479	Prbl.g_01205	Syaq.g_00555
OG0001484	Prbl.g_02573	Syaq.g_02628
OG0001487	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713	Syaq.g_00422
OG0001488	Prbl.g_02106	Syaq.g_00224
OG0001489	Prbl.g_01143	Syaq.g_00591, Syaq.g_02565
OG0001495	Prbl.g_00950	Syaq.g_00659
OG0001496	Prbl.g_00013	Syaq.g_02596
OG0001497	Prbl.g_00016	Syaq.g_02598
OG0001498	Prbl.g_02675	Syaq.g_00528
OG0001508	Prbl.g_02027	Syaq.g_00902
OG0001510	Prbl.g_02635	Syaq.g_01034
OG0001511	Prbl.g_00544	Syaq.g_01478
OG0001512	Prbl.g_00195	Syaq.g_01583
OG0001514	Prbl.g_00012	Syaq.g_02595
OG0001515	Prbl.g_01865	Syaq.g_02585
OG0001516	Prbl.g_01402	Syaq.g_02243
OG0001517	Prbl.g_01202	Syaq.g_00558
OG0001518	Prbl.g_02223	Syaq.g_01244
OG0001519	Prbl.g_02212	Syaq.g_01234
OG0001525	Prbl.g_01807	Syaq.g_02129
OG0001527	Prbl.g_01898	Syaq.g_01946
OG0001528	Prbl.g_02024	Syaq.g_00904
OG0001529	Prbl.g_01989	Syaq.g_01102
OG0001530	Prbl.g_00546	Syaq.g_01480
OG0001531	Prbl.g_00194	Syaq.g_01584
OG0001532	Prbl.g_01117	Syaq.g_00195
OG0001533	Prbl.g_01699	Syaq.g_00470
OG0001533	Prbl.g_00662	Syaq.g_00508
OG0001534	Prbl.g_02545	Syaq.g_00048
OG0001535	Prbl.g_02533	Syaq.g_00065
OG0001536	Prbl.g_02474	Syaq.g_02480
OG0001537	Prbl.g_02374	Syaq.g_02301
OG0001538	Prbl.g_02330	Syaq.g_02345
OG0001539	Prbl.g_01587	Syaq.g_02261
OG0001540	Prbl.g_00824	Syaq.g_01452
OG0001541	Prbl.g_00267	Syaq.g_01387
OG0001542	Prbl.g_00073	Syaq.g_01379
OG0001544	Prbl.g_02213	Syaq.g_01235
OG0001545	Prbl.g_02153	Syaq.g_01185
OG0001553	Prbl.g_00245	Syaq.g_00368
OG0001558	Prbl.g_01960	Syaq.g_01130
OG0001559	Prbl.g_00547	Syaq.g_01481
OG0001560	Prbl.g_00560	Syaq.g_01494
OG0001561	Prbl.g_02539	Syaq.g_00059
OG0001562	Prbl.g_02525	Syaq.g_00073
OG0001563	Prbl.g_00999	Syaq.g_00608
OG0001565	Prbl.g_02291	Syaq.g_02120
OG0001574	Prbl.g_01896	Syaq.g_01944
OG0001575	Prbl.g_01901	Syaq.g_01949
OG0001576	Prbl.g_01737	Syaq.g_00326
OG0001577	Prbl.g_02080	Syaq.g_00254
OG0001580	Prbl.g_02250	Syaq.g_01275
OG0001588	Prbl.g_00865	Syaq.g_00974
OG0001590	Prbl.g_01565	Syaq.g_02076, Syaq.g_02177, Syaq.g_02166
OG0001591	Prbl.g_01591	Syaq.g_02254
OG0001592	Prbl.g_02249	Syaq.g_01274
OG0001605	Prbl.g_01084	Syaq.g_01892
OG0001614	Prbl.g_01293	Syaq.g_01020
OG0001615	Prbl.g_02646	Syaq.g_02404, Syaq.g_01923
OG0001616	Prbl.g_01380	Syaq.g_00208
OG0001617	Prbl.g_00728	Syaq.g_02593
OG0001618	Prbl.g_02557	Syaq.g_00036, Syaq.g_00005, Syaq.g_00786
OG0001619	Prbl.g_02464	Syaq.g_02469
OG0001620	Prbl.g_01215	Syaq.g_00546
OG0001621	Prbl.g_01500	Syaq.g_00724
OG0001622	Prbl.g_02144	Syaq.g_01176
OG0001627	Prbl.g_00458	Syaq.g_01735
OG0001634	Prbl.g_01396	Syaq.g_02249
OG0001636	Prbl.g_01982	Syaq.g_01109
OG0001637	Prbl.g_00325	Syaq.g_01603
OG0001638	Prbl.g_00379	Syaq.g_01660
OG0001639	Prbl.g_00455	Syaq.g_01738
OG0001640	Prbl.g_00940	Syaq.g_02695
OG0001641	Prbl.g_02507	Syaq.g_02520
OG0001642	Prbl.g_01563	Syaq.g_02411
OG0001643	Prbl.g_01644	Syaq.g_02087
OG0001652	Prbl.g_01958	Syaq.g_01132
OG0001653	Prbl.g_00571	Syaq.g_01505
OG0001654	Prbl.g_00457	Syaq.g_01736
OG0001657	Prbl.g_00292	Syaq.g_01413
OG0001658	Prbl.g_02240	Syaq.g_01265
OG0001671	Prbl.g_01248	Syaq.g_01316
OG0001672	Prbl.g_00594	Syaq.g_01545
OG0001673	Prbl.g_01921	Syaq.g_01569
OG0001675	Prbl.g_02522, Prbl.g_02524	Syaq.g_02535
OG0001677	Prbl.g_01176	Syaq.g_00578
OG0001692	Prbl.g_00247	Syaq.g_00366
OG0001693	Prbl.g_00682	Syaq.g_02678
OG0001694	Prbl.g_01451	Syaq.g_00765
OG0001695	Prbl.g_02158	Syaq.g_01191
OG0001702	Prbl.g_00581	Syaq.g_01523
OG0001703	Prbl.g_00504	Syaq.g_01765
OG0001715	Prbl.g_01675	Syaq.g_01875
OG0001716	Prbl.g_01559	Syaq.g_02409, Syaq.g_01334
OG0001726	Prbl.g_02425	Syaq.g_02419
OG0001729	Prbl.g_00189	Syaq.g_01589
OG0001730	Prbl.g_02624	Syaq.g_01591
OG0001731	Prbl.g_00442	Syaq.g_01717
OG0001732	Prbl.g_01373	Syaq.g_00173
OG0001734	Prbl.g_01561	Syaq.g_02661
OG0001735	Prbl.g_01410	Syaq.g_02236
OG0001736	Prbl.g_01197, Prbl.g_01415, Prbl.g_00887	Syaq.g_00952
OG0001737	Prbl.g_01433	Syaq.g_00843
OG0001738	Prbl.g_00899	Syaq.g_00879
OG0001740	Prbl.g_02155	Syaq.g_01188
OG0001747	Prbl.g_00309	Syaq.g_01432
OG0001748	Prbl.g_01250	Syaq.g_01314
OG0001749	Prbl.g_00882	Syaq.g_00959
OG0001750	Prbl.g_00573	Syaq.g_01507
OG0001751	Prbl.g_01920	Syaq.g_01568
OG0001752	Prbl.g_02621	Syaq.g_01593
OG0001753	Prbl.g_00319	Syaq.g_00080, Syaq.g_00238
OG0001754	Prbl.g_00322	Syaq.g_01598
OG0001755	Prbl.g_00788	Syaq.g_01817
OG0001759	Prbl.g_01518	Syaq.g_00114
OG0001760	Prbl.g_02421	Syaq.g_01336
OG0001761	Prbl.g_01826	Syaq.g_02021
OG0001762	Prbl.g_02515	Syaq.g_02528
OG0001763	Prbl.g_02502	Syaq.g_02515
OG0001764	Prbl.g_02428	Syaq.g_02427
OG0001765	Prbl.g_01598	Syaq.g_02655
OG0001766	Prbl.g_01423	Syaq.g_00854
OG0001767	Prbl.g_00874	Syaq.g_00965
OG0001768	Prbl.g_00080	Syaq.g_01373
OG0001783	Prbl.g_01288	Syaq.g_01025
OG0001784	Prbl.g_00578	Syaq.g_01512
OG0001785	Prbl.g_00323, Prbl.g_00324	Syaq.g_01602
OG0001786	Prbl.g_00426	Syaq.g_01698
OG0001787	Prbl.g_00767	Syaq.g_01837
OG0001788	Prbl.g_00764	Syaq.g_01840
OG0001789	Prbl.g_01721	Syaq.g_00296
OG0001790	Prbl.g_02073	Syaq.g_00260
OG0001791	Prbl.g_02097	Syaq.g_00231
OG0001792	Prbl.g_02581	Syaq.g_00165
OG0001794	Prbl.g_02604	Syaq.g_00051
OG0001796	Prbl.g_02527	Syaq.g_00071
OG0001797	Prbl.g_02457	Syaq.g_02461
OG0001798	Prbl.g_01622	Syaq.g_02064
OG0001799	Prbl.g_01661	Syaq.g_02103
OG0001800	Prbl.g_00159	Syaq.g_00346
OG0001801	Prbl.g_00256	Syaq.g_00356
OG0001803	Prbl.g_00646	Syaq.g_00495
OG0001804	Prbl.g_02676	Syaq.g_00527
OG0001805	Prbl.g_01507	Syaq.g_00719
OG0001806	Prbl.g_01462	Syaq.g_00752
OG0001807	Prbl.g_00871	Syaq.g_00968
OG0001808	Prbl.g_00860	Syaq.g_00979
OG0001809	Prbl.g_00813	Syaq.g_01562, Syaq.g_01441
OG0001810	Prbl.g_00811	Syaq.g_01439
OG0001811	Prbl.g_00070	Syaq.g_01381
OG0001812	Prbl.g_02248	Syaq.g_01273
OG0001813	Prbl.g_02193	Syaq.g_01230
OG0001814	Prbl.g_02135	Syaq.g_01166
OG0001815	Prbl.g_02126	Syaq.g_01155
OG0001837	Prbl.g_01249	Syaq.g_01315
OG0001838	Prbl.g_02113	Syaq.g_01142
OG0001839	Prbl.g_01978	Syaq.g_01113
OG0001840	Prbl.g_01995	Syaq.g_01096
OG0001841	Prbl.g_02003	Syaq.g_01087
OG0001843	Prbl.g_01294	Syaq.g_01019
OG0001844	Prbl.g_01295	Syaq.g_01018
OG0001845	Prbl.g_01301	Syaq.g_01017
OG0001846	Prbl.g_01321	Syaq.g_01464
OG0001847	Prbl.g_01323	Syaq.g_01465
OG0001848	Prbl.g_01327	Syaq.g_01469
OG0001849	Prbl.g_00586	Syaq.g_01529
OG0001850	Prbl.g_00593	Syaq.g_01542
OG0001851	Prbl.g_00598	Syaq.g_01549
OG0001852	Prbl.g_00599	Syaq.g_01550
OG0001853	Prbl.g_00606	Syaq.g_01557
OG0001854	Prbl.g_01924	Syaq.g_01578
OG0001856	Prbl.g_00421	Syaq.g_01694
OG0001857	Prbl.g_00424	Syaq.g_01697
OG0001858	Prbl.g_00445	Syaq.g_01722
OG0001859	Prbl.g_00493	Syaq.g_01753
OG0001860	Prbl.g_00505	Syaq.g_01767
OG0001861	Prbl.g_00518	Syaq.g_01779
OG0001862	Prbl.g_00530	Syaq.g_01791
OG0001863	Prbl.g_00535	Syaq.g_01797
OG0001864	Prbl.g_00753	Syaq.g_01850
OG0001865	Prbl.g_01778	Syaq.g_01980
OG0001866	Prbl.g_01753	Syaq.g_02004
OG0001867	Prbl.g_01743	Syaq.g_02019
OG0001868	Prbl.g_01724	Syaq.g_00302
OG0001869	Prbl.g_02079	Syaq.g_00255
OG0001870	Prbl.g_02087	Syaq.g_00246
OG0001871	Prbl.g_02092	Syaq.g_00240
OG0001872	Prbl.g_02588	Syaq.g_00160
OG0001873	Prbl.g_01381	Syaq.g_00207
OG0001874	Prbl.g_01105	Syaq.g_00210
OG0001877	Prbl.g_01866	Syaq.g_02586
OG0001878	Prbl.g_02519	Syaq.g_02532
OG0001879	Prbl.g_02511	Syaq.g_02525
OG0001880	Prbl.g_02481	Syaq.g_02489
OG0001881	Prbl.g_02480	Syaq.g_02488
OG0001882	Prbl.g_02460	Syaq.g_02464
OG0001883	Prbl.g_02455	Syaq.g_02455
OG0001884	Prbl.g_02446	Syaq.g_01869
OG0001885	Prbl.g_02433	Syaq.g_02432
OG0001886	Prbl.g_02429	Syaq.g_02428
OG0001887	Prbl.g_02391	Syaq.g_02279
OG0001888	Prbl.g_02349	Syaq.g_02314
OG0001889	Prbl.g_02321	Syaq.g_02355
OG0001890	Prbl.g_01553	Syaq.g_02396
OG0001891	Prbl.g_01557	Syaq.g_02402
OG0001892	Prbl.g_01570	Syaq.g_02119
OG0001893	Prbl.g_01623	Syaq.g_02065
OG0001894	Prbl.g_01638	Syaq.g_02081
OG0001895	Prbl.g_00162	Syaq.g_00351
OG0001896	Prbl.g_00664	Syaq.g_00511
OG0001897	Prbl.g_01209	Syaq.g_00549
OG0001898	Prbl.g_01193	Syaq.g_00566
OG0001899	Prbl.g_00989	Syaq.g_00619
OG0001900	Prbl.g_01488	Syaq.g_00737
OG0001901	Prbl.g_01487	Syaq.g_00738
OG0001902	Prbl.g_01446	Syaq.g_00770
OG0001903	Prbl.g_01437	Syaq.g_00779
OG0001904	Prbl.g_00868	Syaq.g_00970
OG0001905	Prbl.g_00858	Syaq.g_00982
OG0001906	Prbl.g_00823	Syaq.g_01451
OG0001907	Prbl.g_00311	Syaq.g_01433
OG0001908	Prbl.g_00266	Syaq.g_01385
OG0001909	Prbl.g_00078	Syaq.g_01375
OG0001910	Prbl.g_01254	Syaq.g_01311
OG0001912	Prbl.g_02229	Syaq.g_01252
OG0001913	Prbl.g_02227	Syaq.g_01250
OG0001914	Prbl.g_02199	Syaq.g_02168
OG0001929	Prbl.g_02010	Syaq.g_01080
OG0001932	Prbl.g_01292	Syaq.g_01021
OG0001933	Prbl.g_00549	Syaq.g_01484
OG0001934	Prbl.g_00564	Syaq.g_01498
OG0001935	Prbl.g_00601	Syaq.g_01552
OG0001937	Prbl.g_00434	Syaq.g_01709
OG0001938	Prbl.g_00507	Syaq.g_01769
OG0001939	Prbl.g_02648	Syaq.g_02112
OG0001940	Prbl.g_01792	Syaq.g_01966
OG0001941	Prbl.g_01729	Syaq.g_00307
OG0001943	Prbl.g_02098	Syaq.g_00230
OG0001944	Prbl.g_01070	Syaq.g_02418
OG0001946	Prbl.g_01871	Syaq.g_02587
OG0001947	Prbl.g_00942	Syaq.g_02697
OG0001948	Prbl.g_02504	Syaq.g_02517
OG0001949	Prbl.g_02490	Syaq.g_02498
OG0001950	Prbl.g_02488	Syaq.g_02496
OG0001951	Prbl.g_02479	Syaq.g_02487
OG0001952	Prbl.g_02459	Syaq.g_02463
OG0001953	Prbl.g_02458	Syaq.g_02462
OG0001957	Prbl.g_01628	Syaq.g_02070
OG0001958	Prbl.g_01407	Syaq.g_02238
OG0001960	Prbl.g_00721	Syaq.g_00437
OG0001961	Prbl.g_01345	Syaq.g_00447
OG0001964	Prbl.g_01052	Syaq.g_00678
OG0001966	Prbl.g_01493	Syaq.g_00732
OG0001967	Prbl.g_01491	Syaq.g_00734
OG0001968	Prbl.g_01490	Syaq.g_00735
OG0001969	Prbl.g_01418	Syaq.g_00861
OG0001970	Prbl.g_00821	Syaq.g_01449
OG0001971	Prbl.g_00076	Syaq.g_01377
OG0001972	Prbl.g_01267	Syaq.g_01297
OG0001974	Prbl.g_02242	Syaq.g_01268
OG0001975	Prbl.g_02200	Syaq.g_02169
