Orthogroup	Syac	Prah
OG0001176	Syac.g_02141	Prah.g_02042
OG0001177	Syac.g_02143	Prah.g_02044
OG0001178	Syac.g_00539	Prah.g_01682
OG0001179	Syac.g_02112	Prah.g_02013
OG0001180	Syac.g_02087	Prah.g_01988
OG0001181	Syac.g_02083	Prah.g_01984
OG0001182	Syac.g_02074	Prah.g_01976
OG0001183	Syac.g_02070	Prah.g_01965
OG0001184	Syac.g_00186	Prah.g_02239
OG0001185	Syac.g_00162	Prah.g_00156
OG0001186	Syac.g_00082	Prah.g_00088
OG0001187	Syac.g_00085	Prah.g_00085
OG0001188	Syac.g_00076	Prah.g_00080
OG0001189	Syac.g_00054	Prah.g_00057
OG0001190	Syac.g_02353	Prah.g_02490
OG0001191	Syac.g_02368	Prah.g_02503
OG0001192	Syac.g_02374	Prah.g_02508
OG0001193	Syac.g_02406	Prah.g_02548
OG0001194	Syac.g_02408	Prah.g_02550
OG0001195	Syac.g_02409	Prah.g_02551
OG0001196	Syac.g_02477	Prah.g_02587
OG0001197	Syac.g_02479	Prah.g_02589
OG0001198	Syac.g_02491	Prah.g_02601
OG0001199	Syac.g_00445	Prah.g_01844
OG0001200	Syac.g_00443	Prah.g_01846
OG0001201	Syac.g_00395	Prah.g_01898
OG0001202	Syac.g_02285	Prah.g_02359
OG0001204	Syac.g_02200	Prah.g_02077
OG0001205	Syac.g_00706	Prah.g_00240
OG0001206	Syac.g_01715	Prah.g_00291
OG0001207	Syac.g_01915	Prah.g_01575
OG0001208	Syac.g_01902	Prah.g_01564
OG0001209	Syac.g_01833	Prah.g_01498
OG0001210	Syac.g_01826	Prah.g_01484
OG0001211	Syac.g_01809	Prah.g_01467
OG0001212	Syac.g_01751	Prah.g_01407
OG0001213	Syac.g_00968	Prah.g_00510
OG0001214	Syac.g_00981	Prah.g_00499
OG0001215	Syac.g_00919	Prah.g_00973
OG0001216	Syac.g_01285	Prah.g_00885
OG0001217	Syac.g_01043	Prah.g_01447
OG0001218	Syac.g_01679	Prah.g_00356
OG0001220	Syac.g_00813	Prah.g_00575
OG0001221	Syac.g_01379	Prah.g_00715
OG0001223	Syac.g_01215	Prah.g_00824
OG0001224	Syac.g_00880	Prah.g_00911
OG0001225	Syac.g_00882	Prah.g_00913
OG0001226	Syac.g_01026	Prah.g_01192
OG0001227	Syac.g_02387	Prah.g_01601
OG0001228	Syac.g_00700	Prah.g_01278
OG0001229	Syac.g_00906	Prah.g_01663
OG0001230	Syac.g_01621	Prah.g_00418
OG0001231	Syac.g_00017	Prah.g_00018
OG0001232	Syac.g_00509	Prah.g_01704
OG0001233	Syac.g_00660	Prah.g_01732
OG0001234	Syac.g_02173	Prah.g_02055
OG0001235	Syac.g_02147	Prah.g_02047
OG0001236	Syac.g_00189	Prah.g_02235
OG0001237	Syac.g_00184	Prah.g_02240
OG0001238	Syac.g_02369	Prah.g_02504
OG0001240	Syac.g_00411	Prah.g_01881
OG0001241	Syac.g_00402	Prah.g_01891
OG0001242	Syac.g_00370	Prah.g_00185
OG0001243	Syac.g_00363	Prah.g_02251
OG0001244	Syac.g_00333	Prah.g_02279
OG0001245	Syac.g_01064	Prah.g_01181
OG0001246	Syac.g_01876	Prah.g_01537
OG0001247	Syac.g_01303	Prah.g_00625
OG0001248	Syac.g_01306	Prah.g_00981
OG0001249	Syac.g_02029	Prah.g_01946
OG0001250	Syac.g_00838	Prah.g_00597
OG0001252	Syac.g_00874	Prah.g_00906
OG0001253	Syac.g_01063	Prah.g_01176
OG0001254	Syac.g_01465	Prah.g_02525
OG0001255	Syac.g_01957	Prah.g_01037
OG0001256	Syac.g_00563	Prah.g_01658
OG0001258	Syac.g_00553	Prah.g_01671
OG0001259	Syac.g_00662	Prah.g_01730
OG0001260	Syac.g_00640	Prah.g_01761
OG0001262	Syac.g_00056	Prah.g_00060
OG0001263	Syac.g_00360	Prah.g_02253
OG0001265	Syac.g_00372	Prah.g_00187
OG0001266	Syac.g_02289	Prah.g_02363
OG0001267	Syac.g_02253	Prah.g_02134
OG0001268	Syac.g_02014	Prah.g_01934
OG0001269	Syac.g_01960	Prah.g_00579
OG0001270	Syac.g_00690	Prah.g_00228
OG0001271	Syac.g_01703	Prah.g_00309
OG0001272	Syac.g_01898	Prah.g_01560
OG0001273	Syac.g_00974	Prah.g_00506
OG0001274	Syac.g_02323	Prah.g_02393
OG0001275	Syac.g_01228	Prah.g_00837
OG0001276	Syac.g_01244	Prah.g_00855
OG0001277	Syac.g_02463	Prah.g_02573
OG0001278	Syac.g_01517	Prah.g_01284
OG0001279	Syac.g_01605	Prah.g_00431
OG0001280	Syac.g_00731	Prah.g_01361
OG0001281	Syac.g_00721	Prah.g_01370
OG0001283	Syac.g_02472	Prah.g_02582
OG0001285	Syac.g_01060	Prah.g_01709
OG0001286	Syac.g_02089	Prah.g_01990
OG0001287	Syac.g_00154	Prah.g_00148
OG0001288	Syac.g_00141	Prah.g_00130
OG0001291	Syac.g_00349	Prah.g_02263
OG0001292	Syac.g_02205	Prah.g_02083
OG0001293	Syac.g_02226	Prah.g_02108
OG0001294	Syac.g_01411	Prah.g_00443
OG0001295	Syac.g_01824	Prah.g_01481
OG0001296	Syac.g_01870	Prah.g_01531
OG0001297	Syac.g_01866	Prah.g_01527
OG0001298	Syac.g_01774	Prah.g_01435
OG0001300	Syac.g_00910	Prah.g_00986
OG0001301	Syac.g_00897	Prah.g_01023
OG0001302	Syac.g_01012	Prah.g_01802
OG0001303	Syac.g_01137	Prah.g_00756
OG0001307	Syac.g_02156	Prah.g_00326
OG0001309	Syac.g_01860	Prah.g_01521
OG0001310	Syac.g_00528	Prah.g_01693
OG0001311	Syac.g_01246	Prah.g_00857
OG0001312	Syac.g_01147	Prah.g_00766
OG0001316	Syac.g_00342	Prah.g_02269
OG0001319	Syac.g_02242	Prah.g_02124
OG0001321	Syac.g_00712	Prah.g_00253
OG0001322	Syac.g_00713	Prah.g_00254
OG0001323	Syac.g_01857	Prah.g_01518
OG0001324	Syac.g_00909	Prah.g_00987
OG0001326	Syac.g_02420	Prah.g_02557
OG0001328	Syac.g_01385	Prah.g_00722
OG0001329	Syac.g_01007	Prah.g_01213
OG0001330	Syac.g_00738	Prah.g_01354
OG0001332	Syac.g_00625	Prah.g_01605
OG0001333	Syac.g_00666	Prah.g_01726
OG0001334	Syac.g_02061	Prah.g_01961
OG0001335	Syac.g_02060	Prah.g_01960
OG0001336	Syac.g_02473	Prah.g_02583
OG0001337	Syac.g_02064, Syac.g_02040	Prah.g_01950
OG0001339	Syac.g_00400	Prah.g_01893
OG0001340	Syac.g_02039	Prah.g_01949
OG0001341	Syac.g_00904	Prah.g_00615
OG0001344	Syac.g_00774	Prah.g_01317
OG0001347	Syac.g_00228	Prah.g_00082
OG0001347	Syac.g_00123	Prah.g_00098
OG0001348	Syac.g_00857	Prah.g_02412
OG0001352	Syac.g_01842	Prah.g_01029
OG0001353	Syac.g_00850	Prah.g_00606
OG0001354	Syac.g_01201	Prah.g_00813
OG0001355	Syac.g_01823	Prah.g_00710
OG0001358	Syac.g_00952	Prah.g_00527
OG0001360	Syac.g_00805	Prah.g_01240
OG0001361	Syac.g_00800	Prah.g_01294
OG0001362	Syac.g_01649	Prah.g_00390
OG0001363	Syac.g_01651	Prah.g_00388
OG0001366	Syac.g_00517	Prah.g_01702
OG0001370	Syac.g_01294, Syac.g_02438	Prah.g_00617
OG0001372	Syac.g_01845	Prah.g_01812
OG0001373	Syac.g_02419	Prah.g_02556
OG0001374	Syac.g_02427	Prah.g_02564
OG0001376	Syac.g_02376	Prah.g_02511
OG0001377	Syac.g_02375	Prah.g_02510
OG0001378	Syac.g_00689	Prah.g_00223
OG0001379	Syac.g_00736	Prah.g_01356
OG0001380	Syac.g_01589	Prah.g_00571
OG0001381	Syac.g_02162	Prah.g_00895
OG0001382	Syac.g_00148	Prah.g_00891
OG0001385	Syac.g_02416	Prah.g_02553
OG0001386	Syac.g_02417	Prah.g_02554
OG0001387	Syac.g_02418	Prah.g_02555
OG0001388	Syac.g_02421	Prah.g_02558
OG0001389	Syac.g_02422	Prah.g_02559
OG0001390	Syac.g_02423	Prah.g_02560
OG0001391	Syac.g_02424	Prah.g_02561
OG0001392	Syac.g_02425	Prah.g_02562
OG0001393	Syac.g_02426	Prah.g_02563
OG0001394	Syac.g_01373	Prah.g_00700
OG0001395	Syac.g_01262	Prah.g_00868
OG0001396	Syac.g_00124	Prah.g_00099
OG0001396	Syac.g_00229	Prah.g_00081
OG0001398	Syac.g_01120	Prah.g_01180
OG0001400	Syac.g_00336	Prah.g_02278
OG0001401	Syac.g_00844, Syac.g_00845	Prah.g_00602
OG0001402	Syac.g_00957	Prah.g_00522
OG0001403	Syac.g_00033	Prah.g_00037
OG0001405	Syac.g_02058	Prah.g_01957
OG0001406	Syac.g_02377	Prah.g_02512
OG0001410	Syac.g_02155	Prah.g_00325
OG0001414	Syac.g_02161	Prah.g_01786
OG0001416	Syac.g_00724	Prah.g_01367
OG0001423	Syac.g_00457	Prah.g_01078
OG0001425	Syac.g_02373	Prah.g_02507
OG0001434	Syac.g_01368	Prah.g_00696
OG0001435	Syac.g_01399	Prah.g_00737
OG0001436	Syac.g_00210	Prah.g_02210
OG0001436	Syac.g_00209	Prah.g_02217
OG0001438	Syac.g_00280	Prah.g_02149
OG0001442	Syac.g_01358	Prah.g_00691
OG0001443	Syac.g_02382	Prah.g_01664
OG0001444	Syac.g_00415	Prah.g_01875
OG0001446	Syac.g_01293	Prah.g_01211
OG0001449	Syac.g_02197	Prah.g_01806
OG0001452	Syac.g_02214	Prah.g_01220
OG0001461	Syac.g_02168	Prah.g_00260
OG0001462	Syac.g_00039	Prah.g_00044
OG0001470	Syac.g_00683	Prah.g_00119
OG0001475	Syac.g_00681	Prah.g_00121
OG0001477	Syac.g_00900	Prah.g_01020
OG0001479	Syac.g_02016	Prah.g_01936
OG0001487	Syac.g_01678	Prah.g_00357
OG0001488	Syac.g_00791	Prah.g_01301
OG0001489	Syac.g_02078	Prah.g_01979
OG0001494	Syac.g_00088	Prah.g_00111
OG0001495	Syac.g_02144	Prah.g_02045
OG0001496	Syac.g_00902	Prah.g_01016
OG0001497	Syac.g_00901	Prah.g_01019
OG0001498	Syac.g_01987	Prah.g_00206
OG0001505	Syac.g_00105	Prah.g_00100
OG0001508	Syac.g_00684	Prah.g_00118
OG0001510	Syac.g_00150	Prah.g_00143
OG0001511	Syac.g_00387	Prah.g_01906
OG0001512	Syac.g_01966	Prah.g_01775
OG0001513	Syac.g_00185	Prah.g_00243
OG0001514	Syac.g_00903	Prah.g_01015
OG0001515	Syac.g_00914	Prah.g_00978
OG0001516	Syac.g_01420	Prah.g_00453
OG0001517	Syac.g_02019	Prah.g_01939
OG0001518	Syac.g_02371	Prah.g_02506
OG0001519	Syac.g_02384	Prah.g_02515
OG0001527	Syac.g_01794	Prah.g_01453
OG0001528	Syac.g_00682	Prah.g_00120
OG0001529	Syac.g_00047	Prah.g_00050
OG0001530	Syac.g_00389	Prah.g_01903
OG0001531	Syac.g_01965	Prah.g_01774
OG0001532	Syac.g_01487	Prah.g_01252
OG0001533	Syac.g_01726	Prah.g_00222
OG0001534	Syac.g_01258	Prah.g_00865
OG0001535	Syac.g_01242	Prah.g_00853
OG0001536	Syac.g_01177	Prah.g_00792
OG0001537	Syac.g_01378	Prah.g_00707
OG0001538	Syac.g_01336	Prah.g_00662
OG0001539	Syac.g_01403	Prah.g_00559
OG0001540	Syac.g_00358	Prah.g_02255
OG0001541	Syac.g_02256	Prah.g_02318
OG0001542	Syac.g_02265	Prah.g_02335
OG0001543	Syac.g_02307	Prah.g_02414
OG0001544	Syac.g_02383	Prah.g_02514
OG0001545	Syac.g_02462	Prah.g_02572
OG0001559	Syac.g_00390	Prah.g_01902
OG0001560	Syac.g_00403	Prah.g_01889
OG0001561	Syac.g_01248	Prah.g_00859
OG0001562	Syac.g_01234	Prah.g_00845
OG0001563	Syac.g_02095	Prah.g_01996
OG0001572	Syac.g_01584	Prah.g_01101
OG0001574	Syac.g_01796	Prah.g_01456
OG0001575	Syac.g_01791	Prah.g_01450
OG0001576	Syac.g_01729	Prah.g_01379
OG0001577	Syac.g_00765	Prah.g_01326
OG0001578	Syac.g_01457	Prah.g_00939, Prah.g_01150
OG0001579	Syac.g_02054, Syac.g_02049	Prah.g_01953
OG0001580	Syac.g_02341	Prah.g_02479
OG0001585	Syac.g_01072	Prah.g_01081
OG0001588	Syac.g_00200	Prah.g_02223
OG0001589	Syac.g_00657	Prah.g_01735
OG0001590	Syac.g_00973	Prah.g_00578
OG0001591	Syac.g_01409	Prah.g_00552
OG0001592	Syac.g_02342	Prah.g_02480
OG0001614	Syac.g_00164	Prah.g_00158
OG0001615	Syac.g_00825, Syac.g_01819	Prah.g_01475
OG0001616	Syac.g_01472	Prah.g_01261
OG0001617	Syac.g_00907	Prah.g_00989
OG0001618	Syac.g_01274	Prah.g_00877
OG0001619	Syac.g_01164	Prah.g_00782
OG0001620	Syac.g_02007	Prah.g_01924
OG0001621	Syac.g_02215	Prah.g_02097
OG0001622	Syac.g_02471	Prah.g_02581
OG0001634	Syac.g_01414	Prah.g_00447
OG0001635	Syac.g_00137	Prah.g_01206
OG0001636	Syac.g_00038	Prah.g_00043
OG0001637	Syac.g_00646	Prah.g_01751
OG0001639	Syac.g_00622	Prah.g_01616
OG0001640	Syac.g_00868	Prah.g_00902
OG0001641	Syac.g_01219	Prah.g_00827
OG0001643	Syac.g_00984	Prah.g_00496
OG0001653	Syac.g_00412	Prah.g_01878
OG0001654	Syac.g_00624	Prah.g_01614
OG0001655	Syac.g_00487	Prah.g_00214, Prah.g_02423
OG0001656	Syac.g_02050	Prah.g_01954
OG0001657	Syac.g_00319	Prah.g_02293
OG0001658	Syac.g_02352	Prah.g_02489
OG0001672	Syac.g_00437	Prah.g_01855, Prah.g_01853
OG0001673	Syac.g_01973	Prah.g_01783
OG0001675	Syac.g_01232	Prah.g_00841, Prah.g_00843
OG0001676	Syac.g_02051	Prah.g_01951
OG0001677	Syac.g_02069, Syac.g_01450	Prah.g_01964
OG0001678	Syac.g_02188	Prah.g_02069
OG0001691	Syac.g_00950	Prah.g_00742
OG0001692	Syac.g_01626	Prah.g_00413
OG0001693	Syac.g_00885	Prah.g_00212
OG0001694	Syac.g_02255	Prah.g_02136
OG0001695	Syac.g_02457	Prah.g_02568
OG0001703	Syac.g_01914	Prah.g_01574
OG0001712	Syac.g_01065	Prah.g_00612
OG0001715	Syac.g_01035	Prah.g_01165
OG0001716	Syac.g_00816	Prah.g_00584
OG0001728	Syac.g_00061	Prah.g_00093
OG0001729	Syac.g_01962	Prah.g_01769
OG0001730	Syac.g_01955	Prah.g_01766
OG0001731	Syac.g_00602	Prah.g_01630
OG0001734	Syac.g_00815	Prah.g_00582
OG0001735	Syac.g_01428	Prah.g_00461
OG0001736	Syac.g_00224	Prah.g_01944
OG0001737	Syac.g_00274	Prah.g_02154
OG0001738	Syac.g_00236	Prah.g_02185
OG0001739	Syac.g_02455	Prah.g_02566
OG0001740	Syac.g_02459	Prah.g_02571
OG0001747	Syac.g_00337	Prah.g_02276
OG0001749	Syac.g_00220	Prah.g_02203
OG0001750	Syac.g_00414	Prah.g_01876
OG0001751	Syac.g_01974	Prah.g_01784
OG0001752	Syac.g_00637	Prah.g_01763
OG0001754	Syac.g_00644	Prah.g_01754
OG0001755	Syac.g_01861	Prah.g_01522
OG0001758	Syac.g_01440	Prah.g_01121
OG0001761	Syac.g_00944	Prah.g_00944
OG0001762	Syac.g_01225	Prah.g_00834
OG0001763	Syac.g_01214	Prah.g_00822, Prah.g_00823
OG0001764	Syac.g_01128	Prah.g_00748
OG0001766	Syac.g_00262	Prah.g_02161
OG0001767	Syac.g_00211	Prah.g_02216
OG0001768	Syac.g_02271	Prah.g_02342
OG0001783	Syac.g_00159	Prah.g_00153
OG0001784	Syac.g_00419	Prah.g_01871
OG0001785	Syac.g_00645	Prah.g_01753
OG0001786	Syac.g_00584	Prah.g_01646
OG0001787	Syac.g_01837	Prah.g_01502
OG0001788	Syac.g_01834	Prah.g_01499
OG0001789	Syac.g_00730	Prah.g_01363
OG0001790	Syac.g_00756	Prah.g_01334
OG0001791	Syac.g_00784	Prah.g_01309
OG0001792	Syac.g_01509	Prah.g_01274
OG0001794	Syac.g_01255	Prah.g_01129
OG0001795	Syac.g_01443	Prah.g_01049
OG0001796	Syac.g_01236	Prah.g_00847
OG0001797	Syac.g_01155	Prah.g_00775
OG0001798	Syac.g_00959	Prah.g_00520
OG0001799	Syac.g_00995	Prah.g_00479
OG0001800	Syac.g_01606	Prah.g_00429
OG0001801	Syac.g_01614	Prah.g_00422
OG0001803	Syac.g_00702	Prah.g_00236
OG0001804	Syac.g_01986	Prah.g_00207
OG0001805	Syac.g_02209	Prah.g_02088
OG0001806	Syac.g_02243	Prah.g_02125
OG0001807	Syac.g_00208	Prah.g_02218
OG0001808	Syac.g_00197	Prah.g_02226
OG0001809	Syac.g_00346	Prah.g_02266
OG0001810	Syac.g_00344	Prah.g_02267
OG0001811	Syac.g_02262	Prah.g_02325
OG0001812	Syac.g_02343	Prah.g_02481
OG0001814	Syac.g_02480	Prah.g_02590
OG0001815	Syac.g_02489	Prah.g_02599
OG0001816	Syac.g_01405	Prah.g_00554
OG0001835	Syac.g_01587	Prah.g_01021
OG0001838	Syac.g_00008	Prah.g_00009
OG0001839	Syac.g_00035	Prah.g_00039
OG0001840	Syac.g_00053	Prah.g_00056
OG0001841	Syac.g_00060	Prah.g_00064
OG0001842	Syac.g_00630	Prah.g_00139
OG0001843	Syac.g_00165	Prah.g_00159
OG0001844	Syac.g_00166	Prah.g_00160
OG0001845	Syac.g_00167	Prah.g_00162
OG0001847	Syac.g_00371	Prah.g_00186
OG0001848	Syac.g_00375	Prah.g_00190
OG0001849	Syac.g_00427	Prah.g_01865
OG0001850	Syac.g_00436	Prah.g_01858
OG0001851	Syac.g_00441	Prah.g_01848
OG0001852	Syac.g_00442	Prah.g_01847
OG0001853	Syac.g_00448	Prah.g_01840
OG0001854	Syac.g_01969	Prah.g_01780
OG0001856	Syac.g_00571	Prah.g_01650
OG0001857	Syac.g_00574	Prah.g_01647
OG0001858	Syac.g_00608	Prah.g_01626
OG0001859	Syac.g_01925	Prah.g_01585
OG0001860	Syac.g_01912	Prah.g_01573
OG0001861	Syac.g_01897	Prah.g_01559
OG0001862	Syac.g_01886	Prah.g_01547
OG0001863	Syac.g_01881	Prah.g_01542
OG0001864	Syac.g_01828	Prah.g_01487
OG0001865	Syac.g_01762	Prah.g_01420
OG0001866	Syac.g_01737	Prah.g_01395
OG0001867	Syac.g_00942	Prah.g_01386
OG0001868	Syac.g_00725	Prah.g_01366
OG0001869	Syac.g_00764	Prah.g_01327
OG0001870	Syac.g_00772	Prah.g_01319
OG0001871	Syac.g_00778	Prah.g_01314
OG0001872	Syac.g_01513	Prah.g_01281
OG0001873	Syac.g_01473	Prah.g_01260
OG0001874	Syac.g_01470	Prah.g_01241
OG0001875	Syac.g_01439	Prah.g_01122
OG0001876	Syac.g_01438	Prah.g_01123
OG0001877	Syac.g_00913	Prah.g_00979
OG0001878	Syac.g_01229	Prah.g_00838
OG0001879	Syac.g_01223	Prah.g_00831
OG0001880	Syac.g_01186	Prah.g_00799
OG0001881	Syac.g_01185	Prah.g_00798
OG0001882	Syac.g_01158	Prah.g_00778
OG0001883	Syac.g_01154	Prah.g_00774
OG0001884	Syac.g_01145	Prah.g_00764
OG0001885	Syac.g_01133	Prah.g_00753
OG0001886	Syac.g_01129	Prah.g_00749
OG0001887	Syac.g_01386	Prah.g_00723
OG0001888	Syac.g_01366	Prah.g_00682
OG0001889	Syac.g_01325	Prah.g_00653
OG0001890	Syac.g_00831	Prah.g_00590
OG0001891	Syac.g_00827	Prah.g_00586
OG0001892	Syac.g_00811	Prah.g_00573
OG0001893	Syac.g_00960	Prah.g_00519
OG0001894	Syac.g_00978	Prah.g_00502
OG0001895	Syac.g_01610	Prah.g_00426
OG0001896	Syac.g_00698	Prah.g_00220
OG0001897	Syac.g_02010	Prah.g_01931
OG0001898	Syac.g_02030	Prah.g_01947
OG0001899	Syac.g_02105	Prah.g_02006
OG0001900	Syac.g_02228	Prah.g_02109
OG0001901	Syac.g_02229	Prah.g_02110
OG0001902	Syac.g_00289	Prah.g_02141
OG0001903	Syac.g_00279	Prah.g_02150
OG0001904	Syac.g_00206	Prah.g_02220
OG0001905	Syac.g_00195	Prah.g_02228
OG0001906	Syac.g_00357	Prah.g_02256
OG0001907	Syac.g_00338	Prah.g_02272
OG0001908	Syac.g_02258	Prah.g_02319
OG0001909	Syac.g_02269	Prah.g_02340
OG0001910	Syac.g_02315	Prah.g_02401
OG0001912	Syac.g_02364	Prah.g_02500
OG0001913	Syac.g_02366	Prah.g_02502
OG0001914	Syac.g_01460	Prah.g_02529, Prah.g_02530
OG0001915	Syac.g_02486	Prah.g_01199
OG0001930	Syac.g_00629	Prah.g_00140
OG0001931	Syac.g_00628	Prah.g_00141
OG0001932	Syac.g_00163	Prah.g_00157
OG0001933	Syac.g_00393	Prah.g_01900
OG0001934	Syac.g_00407	Prah.g_01885
OG0001935	Syac.g_00444	Prah.g_01845
OG0001936	Syac.g_01024	Prah.g_01813
OG0001937	Syac.g_00594	Prah.g_01638
OG0001938	Syac.g_01910	Prah.g_01571
OG0001939	Syac.g_00917	Prah.g_01477
OG0001940	Syac.g_01775	Prah.g_01436
OG0001941	Syac.g_00720	Prah.g_01371
OG0001943	Syac.g_01068	Prah.g_01308
OG0001944	Syac.g_01116	Prah.g_01207
OG0001946	Syac.g_00912	Prah.g_00984
OG0001948	Syac.g_01216	Prah.g_00825
OG0001949	Syac.g_01195	Prah.g_00809
OG0001950	Syac.g_01193	Prah.g_00807
OG0001951	Syac.g_01184	Prah.g_00797
OG0001952	Syac.g_01157	Prah.g_00777
OG0001953	Syac.g_01156	Prah.g_00776
OG0001954	Syac.g_01099	Prah.g_00626
OG0001957	Syac.g_00965	Prah.g_00514
OG0001958	Syac.g_01426	Prah.g_00458
OG0001960	Syac.g_01688	Prah.g_00330, Prah.g_00329
OG0001961	Syac.g_01705	Prah.g_00307
OG0001962	Syac.g_02328	Prah.g_02422
OG0001964	Syac.g_02175	Prah.g_02057
OG0001965	Syac.g_01011	Prah.g_02096
OG0001966	Syac.g_02222	Prah.g_02104
OG0001967	Syac.g_02224	Prah.g_02106
OG0001968	Syac.g_02225	Prah.g_02107
OG0001969	Syac.g_00255	Prah.g_02169
OG0001970	Syac.g_00355	Prah.g_02258
OG0001971	Syac.g_02267	Prah.g_02338
OG0001972	Syac.g_02327	Prah.g_02389
OG0001974	Syac.g_02350	Prah.g_02487
OG0001975	Syac.g_01461	Prah.g_02528
OG0001976	Syac.g_01459	Prah.g_02531
OG0001995	Syac.g_00927	Prah.g_01492
OG0001997	Syac.g_00416	Prah.g_01874
OG0002000	Syac.g_01859	Prah.g_01520
OG0002005	Syac.g_01727	Prah.g_00963
OG0002007	Syac.g_00867	Prah.g_00898
OG0002008	Syac.g_01227	Prah.g_00836
OG0002009	Syac.g_01376	Prah.g_00704
OG0002010	Syac.g_01663	Prah.g_00373
OG0002011	Syac.g_01980	Prah.g_00211
OG0002012	Syac.g_01119	Prah.g_01974
OG0002013	Syac.g_01990	Prah.g_02189
OG0002014	Syac.g_00214	Prah.g_02202
OG0002015	Syac.g_00215	Prah.g_02215
OG0002016	Syac.g_02311	Prah.g_02408
OG0002017	Syac.g_02404	Prah.g_02545
OG0002018	Syac.g_02458	Prah.g_02570
OG0002037	Syac.g_01906	Prah.g_01568
OG0002038	Syac.g_00779	Prah.g_01312
OG0002039	Syac.g_00792	Prah.g_01300
OG0002040	Syac.g_00793	Prah.g_01299
OG0002041	Syac.g_01212	Prah.g_00820
OG0002042	Syac.g_01189	Prah.g_00802
OG0002043	Syac.g_01138	Prah.g_00757
OG0002044	Syac.g_00852	Prah.g_00607
OG0002045	Syac.g_01708	Prah.g_00305
OG0002047	Syac.g_01991	Prah.g_00203
OG0002049	Syac.g_02149	Prah.g_02049
OG0002050	Syac.g_02234	Prah.g_02116
OG0002063	Syac.g_01533	Prah.g_01054
OG0002114	Syac.g_01618	Prah.g_01747
OG0002115	Syac.g_00557	Prah.g_01669
OG0002117	Syac.g_00785	Prah.g_01306
OG0002118	Syac.g_01504	Prah.g_01269
OG0002119	Syac.g_02306	Prah.g_01242
OG0002120	Syac.g_01097	Prah.g_01197
OG0002121	Syac.g_01444	Prah.g_01107
OG0002123	Syac.g_01283	Prah.g_00883
OG0002124	Syac.g_00819	Prah.g_00585
OG0002126	Syac.g_00219	Prah.g_02214, Prah.g_02204
OG0002127	Syac.g_00339	Prah.g_02277
OG0002128	Syac.g_01463	Prah.g_02527
OG0002129	Syac.g_01647	Prah.g_00392
OG0002162	Syac.g_01781	Prah.g_01442
OG0002169	Syac.g_01992	Prah.g_00202
OG0002170	Syac.g_02025	Prah.g_01943
OG0002171	Syac.g_00222	Prah.g_02200
OG0002172	Syac.g_02312	Prah.g_02404
OG0002233	Syac.g_01301	Prah.g_00945
OG0002234	Syac.g_01029	Prah.g_00889
OG0002235	Syac.g_01359	Prah.g_00690
OG0002236	Syac.g_02153	Prah.g_00569
OG0002237	Syac.g_00972	Prah.g_00507
OG0002238	Syac.g_01436	Prah.g_00469
OG0002239	Syac.g_01458	Prah.g_00355
OG0002242	Syac.g_00221	Prah.g_02201
OG0002245	Syac.g_01981	Prah.g_00210
OG0002276	Syac.g_00459	Prah.g_00933
OG0002277	Syac.g_00079	Prah.g_00075
OG0002279	Syac.g_00394	Prah.g_01899
OG0002280	Syac.g_01850	Prah.g_01511
OG0002285	Syac.g_01150	Prah.g_00769
OG0002287	Syac.g_00213	Prah.g_02209
OG0002291	Syac.g_02263	Prah.g_02326, Prah.g_02333
OG0002331	Syac.g_01302	Prah.g_01030
OG0002332	Syac.g_01437	Prah.g_00470
OG0002333	Syac.g_01435	Prah.g_00468
OG0002334	Syac.g_01623	Prah.g_00416
OG0002336	Syac.g_01698	Prah.g_00315
OG0002337	Syac.g_02246	Prah.g_02127
OG0002338	Syac.g_00212, Syac.g_00218	Prah.g_02206
OG0002339	Syac.g_00202	Prah.g_02222
OG0002340	Syac.g_02299	Prah.g_02421
OG0002386	Syac.g_01020	Prah.g_00441
OG0002387	Syac.g_00687	Prah.g_00092
OG0002429	Syac.g_00418	Prah.g_01872
OG0002435	Syac.g_00699	Prah.g_01341
OG0002438	Syac.g_02372	Prah.g_00962
OG0002450	Syac.g_02482	Prah.g_02592
OG0002452	Syac.g_02456	Prah.g_02567
OG0002567	Syac.g_00745	Prah.g_01506
OG0002578	Syac.g_01632	Prah.g_01596
OG0002630	Syac.g_00385	Prah.g_00200
OG0002630	Syac.g_01993	Prah.g_00200
OG0002630	Syac.g_00385	Prah.g_01909
OG0002630	Syac.g_01993	Prah.g_01909
OG0002709	Syac.g_01535	Prah.g_01074
OG0002715	Syac.g_01617	Prah.g_00248
OG0002718	Syac.g_01163	Prah.g_02595
OG0002807	Syac.g_01453	Prah.g_01071
OG0003182	Syac.g_00081	Prah.g_00077
OG0003184	Syac.g_00384, Syac.g_01994	Prah.g_00199, Prah.g_01910
OG0003199	Syac.g_02274	Prah.g_00537
OG0003207	Syac.g_02199	Prah.g_02076
OG0003392	Syac.g_00480	Prah.g_00955
OG0003780	Syac.g_00095	Prah.g_00102
OG0003781	Syac.g_00096	Prah.g_00107
OG0004103	Syac.g_00126	Prah.g_02093
