Orthogroup	Syac	Syak
OG0001166	Syac.g_00520	Syak.g_02394
OG0001167	Syac.g_00667	Syak.g_02366
OG0001168	Syac.g_00665	Syak.g_02364
OG0001169	Syac.g_00663	Syak.g_02362
OG0001170	Syac.g_00661	Syak.g_02360
OG0001171	Syac.g_00650	Syak.g_02349
OG0001172	Syac.g_02187	Syak.g_01388
OG0001173	Syac.g_02186	Syak.g_01387
OG0001174	Syac.g_02178	Syak.g_01379
OG0001175	Syac.g_02177	Syak.g_01378
OG0001176	Syac.g_02141	Syak.g_01354
OG0001177	Syac.g_02143	Syak.g_01356
OG0001178	Syac.g_00539	Syak.g_02411
OG0001179	Syac.g_02112	Syak.g_01324
OG0001181	Syac.g_02083	Syak.g_01296
OG0001182	Syac.g_02074	Syak.g_01287
OG0001183	Syac.g_02070	Syak.g_01282
OG0001184	Syac.g_00186	Syak.g_01571
OG0001185	Syac.g_00162	Syak.g_01643
OG0001186	Syac.g_00082	Syak.g_01709
OG0001187	Syac.g_00085	Syak.g_01712
OG0001188	Syac.g_00076	Syak.g_01714
OG0001189	Syac.g_00054	Syak.g_01736
OG0001190	Syac.g_02353	Syak.g_01942
OG0001191	Syac.g_02368	Syak.g_01928
OG0001192	Syac.g_02374	Syak.g_01921
OG0001193	Syac.g_02406	Syak.g_01888
OG0001194	Syac.g_02408	Syak.g_01882
OG0001195	Syac.g_02409	Syak.g_01881
OG0001196	Syac.g_02477	Syak.g_01811
OG0001197	Syac.g_02479	Syak.g_01809
OG0001198	Syac.g_02491	Syak.g_01798
OG0001199	Syac.g_00445	Syak.g_02249
OG0001200	Syac.g_00443	Syak.g_02247
OG0001201	Syac.g_00395	Syak.g_02191
OG0001202	Syac.g_02285	Syak.g_02061
OG0001203	Syac.g_01967	Syak.g_02307
OG0001204	Syac.g_02200	Syak.g_01404
OG0001205	Syac.g_00706	Syak.g_01181
OG0001206	Syac.g_01715	Syak.g_01148
OG0001207	Syac.g_01915	Syak.g_02566
OG0001208	Syac.g_01902	Syak.g_02576
OG0001209	Syac.g_01833	Syak.g_02643
OG0001210	Syac.g_01826	Syak.g_02654
OG0001211	Syac.g_01809	Syak.g_02669
OG0001212	Syac.g_01751	Syak.g_02728
OG0001213	Syac.g_00968	Syak.g_00025
OG0001214	Syac.g_00981	Syak.g_00037
OG0001215	Syac.g_00919	Syak.g_00697
OG0001216	Syac.g_01285	Syak.g_00805
OG0001217	Syac.g_01043	Syak.g_00138
OG0001218	Syac.g_01679	Syak.g_01093
OG0001220	Syac.g_00813	Syak.g_00580
OG0001221	Syac.g_01379	Syak.g_00390
OG0001223	Syac.g_01215	Syak.g_00472
OG0001224	Syac.g_00880	Syak.g_00739
OG0001226	Syac.g_01026	Syak.g_02239
OG0001227	Syac.g_02387	Syak.g_00963
OG0001228	Syac.g_00700	Syak.g_00619
OG0001229	Syac.g_00906	Syak.g_00711
OG0001230	Syac.g_01621	Syak.g_01030
OG0001231	Syac.g_00017	Syak.g_01777
OG0001232	Syac.g_00509	Syak.g_02385
OG0001233	Syac.g_00660	Syak.g_02359
OG0001234	Syac.g_02173	Syak.g_01374
OG0001235	Syac.g_02147	Syak.g_01362
OG0001236	Syac.g_00189	Syak.g_01568
OG0001237	Syac.g_00184	Syak.g_01573
OG0001238	Syac.g_02369	Syak.g_01926
OG0001240	Syac.g_00411	Syak.g_02206
OG0001241	Syac.g_00402	Syak.g_02197
OG0001242	Syac.g_00370	Syak.g_02168
OG0001243	Syac.g_00363	Syak.g_02160
OG0001244	Syac.g_00333	Syak.g_02132
OG0001245	Syac.g_01064	Syak.g_00248
OG0001246	Syac.g_01876	Syak.g_02604
OG0001247	Syac.g_01303	Syak.g_00618
OG0001248	Syac.g_01306	Syak.g_00147
OG0001249	Syac.g_02029	Syak.g_01251
OG0001250	Syac.g_00838	Syak.g_00602
OG0001251	Syac.g_02415	Syak.g_01875
OG0001252	Syac.g_00874	Syak.g_00754
OG0001253	Syac.g_01063	Syak.g_00250
OG0001254	Syac.g_01465	Syak.g_00272
OG0001255	Syac.g_01957	Syak.g_00066
OG0001256	Syac.g_00563	Syak.g_02430
OG0001257	Syac.g_01686	Syak.g_02502
OG0001258	Syac.g_00553	Syak.g_02420
OG0001259	Syac.g_00662	Syak.g_02361
OG0001260	Syac.g_00640	Syak.g_02332
OG0001262	Syac.g_00056	Syak.g_01734
OG0001263	Syac.g_00360	Syak.g_02157
OG0001265	Syac.g_00372	Syak.g_02170
OG0001266	Syac.g_02289	Syak.g_02057
OG0001267	Syac.g_02253	Syak.g_01459
OG0001268	Syac.g_02014	Syak.g_01240
OG0001269	Syac.g_01960	Syak.g_02323
OG0001270	Syac.g_00690	Syak.g_01194
OG0001271	Syac.g_01703	Syak.g_01121
OG0001272	Syac.g_01898	Syak.g_02580
OG0001273	Syac.g_00974	Syak.g_00030
OG0001274	Syac.g_02323	Syak.g_01988
OG0001275	Syac.g_01228	Syak.g_00633
OG0001276	Syac.g_01244	Syak.g_00649
OG0001277	Syac.g_02463	Syak.g_01829
OG0001278	Syac.g_01517	Syak.g_00671
OG0001279	Syac.g_01605	Syak.g_00105
OG0001280	Syac.g_00731	Syak.g_00933
OG0001281	Syac.g_00721	Syak.g_00944
OG0001282	Syac.g_01917	Syak.g_02564
OG0001283	Syac.g_02472	Syak.g_01818
OG0001284	Syac.g_00586	Syak.g_02446
OG0001285	Syac.g_01060	Syak.g_02381
OG0001286	Syac.g_02089	Syak.g_01301
OG0001287	Syac.g_00154	Syak.g_01652
OG0001288	Syac.g_00141	Syak.g_01686
OG0001289	Syac.g_00426	Syak.g_02222
OG0001291	Syac.g_00349	Syak.g_02147
OG0001292	Syac.g_02205	Syak.g_01410
OG0001293	Syac.g_02226	Syak.g_01432
OG0001294	Syac.g_01411	Syak.g_00355
OG0001295	Syac.g_01824	Syak.g_00740
OG0001296	Syac.g_01870	Syak.g_02610
OG0001297	Syac.g_01866	Syak.g_02614
OG0001298	Syac.g_01774	Syak.g_02703
OG0001299	Syac.g_01417	Syak.g_00349
OG0001300	Syac.g_00910	Syak.g_00706
OG0001301	Syac.g_00897	Syak.g_00721
OG0001302	Syac.g_01012	Syak.g_00068
OG0001303	Syac.g_01137	Syak.g_00548
OG0001304	Syac.g_01257	Syak.g_00664
OG0001305	Syac.g_00890	Syak.g_00728
OG0001306	Syac.g_00749	Syak.g_00915
OG0001307	Syac.g_02156	Syak.g_00344
OG0001309	Syac.g_01860	Syak.g_02620
OG0001311	Syac.g_01246	Syak.g_00651
OG0001312	Syac.g_01147	Syak.g_00537
OG0001315	Syac.g_02072	Syak.g_01284
OG0001316	Syac.g_00342	Syak.g_02140
OG0001317	Syac.g_01971	Syak.g_02302
OG0001318	Syac.g_02218	Syak.g_01424
OG0001319	Syac.g_02242	Syak.g_01448
OG0001321	Syac.g_00712	Syak.g_01172
OG0001322	Syac.g_00713	Syak.g_01171
OG0001323	Syac.g_01857	Syak.g_02623
OG0001324	Syac.g_00909	Syak.g_00707
OG0001325	Syac.g_01281	Syak.g_00800
OG0001326	Syac.g_02420	Syak.g_01870, Syak.g_01154
OG0001328	Syac.g_01385	Syak.g_00383
OG0001329	Syac.g_01007	Syak.g_00280
OG0001330	Syac.g_00738	Syak.g_00925
OG0001332	Syac.g_00625	Syak.g_02485
OG0001333	Syac.g_00666	Syak.g_02365
OG0001334	Syac.g_02061	Syak.g_01274
OG0001335	Syac.g_02060	Syak.g_01273
OG0001336	Syac.g_02473	Syak.g_01817
OG0001337	Syac.g_02040	Syak.g_01262
OG0001338	Syac.g_02048, Syac.g_02022, Syac.g_00474, Syac.g_02037	Syak.g_01258
OG0001340	Syac.g_02039	Syak.g_01261
OG0001343	Syac.g_02413	Syak.g_01877
OG0001344	Syac.g_00774	Syak.g_00893
OG0001345	Syac.g_00803	Syak.g_00856
OG0001346	Syac.g_00728	Syak.g_00937
OG0001347	Syac.g_00228	Syak.g_01885
OG0001347	Syac.g_00123	Syak.g_01622
OG0001348	Syac.g_00857	Syak.g_00774
OG0001352	Syac.g_01842	Syak.g_00764
OG0001353	Syac.g_00850	Syak.g_00612
OG0001354	Syac.g_01201	Syak.g_00485
OG0001355	Syac.g_01823	Syak.g_00144
OG0001358	Syac.g_00952	Syak.g_00007
OG0001359	Syac.g_02412	Syak.g_01878
OG0001360	Syac.g_00805	Syak.g_00854
OG0001361	Syac.g_00800	Syak.g_00859
OG0001364	Syac.g_00204	Syak.g_01552
OG0001366	Syac.g_00517	Syak.g_02391
OG0001373	Syac.g_02419	Syak.g_01871
OG0001374	Syac.g_02427	Syak.g_01863
OG0001375	Syac.g_02414	Syak.g_01876
OG0001376	Syac.g_02376	Syak.g_01916
OG0001377	Syac.g_02375	Syak.g_01917
OG0001378	Syac.g_00689	Syak.g_01196
OG0001379	Syac.g_00736	Syak.g_00927
OG0001380	Syac.g_01589	Syak.g_00237
OG0001382	Syac.g_00148	Syak.g_01169
OG0001385	Syac.g_02416	Syak.g_01874
OG0001386	Syac.g_02417	Syak.g_01873
OG0001387	Syac.g_02418	Syak.g_01872
OG0001388	Syac.g_02421	Syak.g_01869
OG0001389	Syac.g_02422	Syak.g_01868
OG0001390	Syac.g_02423	Syak.g_01867
OG0001391	Syac.g_02424	Syak.g_01866
OG0001392	Syac.g_02425	Syak.g_01865
OG0001393	Syac.g_02426	Syak.g_01864
OG0001394	Syac.g_01373	Syak.g_00399
OG0001395	Syac.g_01262	Syak.g_00789
OG0001396	Syac.g_00229	Syak.g_01884
OG0001398	Syac.g_01120	Syak.g_00571
OG0001401	Syac.g_00844, Syac.g_00845	Syak.g_00608
OG0001402	Syac.g_00957	Syak.g_00012
OG0001405	Syac.g_02058	Syak.g_01271
OG0001406	Syac.g_02377	Syak.g_01915
OG0001408	Syac.g_01530	Syak.g_00087
OG0001410	Syac.g_02155	Syak.g_00343
OG0001411	Syac.g_00180	Syak.g_01581
OG0001412	Syac.g_00122	Syak.g_01621
OG0001413	Syac.g_01019	Syak.g_00103
OG0001416	Syac.g_00724	Syak.g_00941
OG0001417	Syac.g_01200	Syak.g_00486
OG0001420	Syac.g_01847	Syak.g_02635
OG0001425	Syac.g_02373	Syak.g_01922
OG0001430	Syac.g_02345	Syak.g_01949, Syak.g_00314
OG0001432	Syac.g_01572	Syak.g_00095
OG0001434	Syac.g_01368	Syak.g_00404
OG0001435	Syac.g_01399	Syak.g_00369
OG0001436	Syac.g_00210	Syak.g_01546
OG0001436	Syac.g_00209	Syak.g_01547
OG0001438	Syac.g_00280	Syak.g_01475
OG0001439	Syac.g_00250	Syak.g_01506
OG0001442	Syac.g_01358	Syak.g_00415
OG0001443	Syac.g_02382	Syak.g_01909
OG0001444	Syac.g_00415	Syak.g_02212
OG0001447	Syac.g_00362	Syak.g_02159
OG0001448	Syac.g_01094	Syak.g_00121
OG0001449	Syac.g_02197	Syak.g_01401
OG0001452	Syac.g_02214	Syak.g_01419
OG0001456	Syac.g_02434	Syak.g_01855
OG0001457	Syac.g_02435	Syak.g_01854
OG0001458	Syac.g_02436	Syak.g_01853
OG0001459	Syac.g_01445	Syak.g_00311
OG0001461	Syac.g_02168	Syak.g_00276
OG0001462	Syac.g_00039	Syak.g_01750
OG0001465	Syac.g_01299	Syak.g_00775
OG0001470	Syac.g_00683	Syak.g_01592
OG0001471	Syac.g_00257	Syak.g_01501
OG0001473	Syac.g_01010	Syak.g_00102
OG0001474	Syac.g_02013	Syak.g_01239
OG0001475	Syac.g_00681	Syak.g_01594
OG0001476	Syac.g_00782	Syak.g_00882
OG0001477	Syac.g_00900	Syak.g_00718
OG0001478	Syac.g_01710	Syak.g_01131
OG0001479	Syac.g_02016	Syak.g_01242
OG0001480	Syac.g_00812	Syak.g_00084
OG0001482	Syac.g_01210	Syak.g_00476
OG0001488	Syac.g_00791	Syak.g_00872
OG0001489	Syac.g_02078	Syak.g_01291, Syak.g_00278
OG0001492	Syac.g_01514	Syak.g_00668
OG0001493	Syac.g_01522	Syak.g_00676
OG0001495	Syac.g_02144	Syak.g_01357
OG0001496	Syac.g_00902	Syak.g_00715
OG0001497	Syac.g_00901	Syak.g_00717
OG0001498	Syac.g_01987	Syak.g_01214
OG0001502	Syac.g_00818	Syak.g_00586
OG0001504	Syac.g_01446	Syak.g_00310
OG0001508	Syac.g_00684	Syak.g_01591
OG0001509	Syac.g_00230	Syak.g_01706
OG0001510	Syac.g_00150	Syak.g_01662
OG0001511	Syac.g_00387	Syak.g_02183
OG0001512	Syac.g_01966	Syak.g_02308
OG0001513	Syac.g_00185	Syak.g_01572
OG0001514	Syac.g_00903	Syak.g_00714
OG0001515	Syac.g_00914	Syak.g_00701
OG0001516	Syac.g_01420	Syak.g_00346
OG0001517	Syac.g_02019	Syak.g_01245
OG0001518	Syac.g_02371	Syak.g_01924
OG0001519	Syac.g_02384	Syak.g_01907
OG0001520	Syac.g_01787	Syak.g_02689
OG0001527	Syac.g_01794	Syak.g_02682
OG0001528	Syac.g_00682	Syak.g_01593
OG0001529	Syac.g_00047	Syak.g_01743
OG0001530	Syac.g_00389	Syak.g_02185
OG0001531	Syac.g_01965	Syak.g_02309
OG0001532	Syac.g_01487	Syak.g_00838
OG0001533	Syac.g_01726	Syak.g_01198
OG0001534	Syac.g_01258	Syak.g_00665
OG0001535	Syac.g_01242	Syak.g_00646
OG0001536	Syac.g_01177	Syak.g_00508
OG0001537	Syac.g_01378	Syak.g_00392
OG0001538	Syac.g_01336	Syak.g_00439
OG0001539	Syac.g_01403	Syak.g_00364
OG0001540	Syac.g_00358	Syak.g_02155
OG0001541	Syac.g_02256	Syak.g_02089
OG0001542	Syac.g_02265	Syak.g_02080
OG0001543	Syac.g_02307	Syak.g_02007
OG0001544	Syac.g_02383	Syak.g_01908
OG0001545	Syac.g_02462	Syak.g_01830
OG0001546	Syac.g_01853	Syak.g_02627
OG0001547	Syac.g_01122	Syak.g_00564
OG0001551	Syac.g_00861	Syak.g_00689
OG0001557	Syac.g_01372	Syak.g_00400
OG0001559	Syac.g_00390	Syak.g_02186
OG0001560	Syac.g_00403	Syak.g_02199
OG0001561	Syac.g_01248	Syak.g_00653
OG0001562	Syac.g_01234	Syak.g_00639
OG0001563	Syac.g_02095	Syak.g_01306
OG0001564	Syac.g_02430	Syak.g_01860
OG0001567	Syac.g_01121	Syak.g_00565
OG0001568	Syac.g_01124	Syak.g_00562
OG0001570	Syac.g_01108	Syak.g_00574
OG0001572	Syac.g_01584	Syak.g_00097
OG0001574	Syac.g_01796	Syak.g_02680
OG0001576	Syac.g_01729	Syak.g_00955
OG0001577	Syac.g_00765	Syak.g_00903
OG0001578	Syac.g_01457, Syac.g_01028	Syak.g_00229
OG0001579	Syac.g_02054, Syac.g_02049	Syak.g_01267
OG0001580	Syac.g_02341	Syak.g_01953
OG0001588	Syac.g_00200	Syak.g_01554
OG0001589	Syac.g_00657	Syak.g_02356
OG0001590	Syac.g_00973	Syak.g_00029
OG0001591	Syac.g_01409	Syak.g_00357
OG0001592	Syac.g_02342	Syak.g_01952
OG0001594	Syac.g_02362	Syak.g_02033
OG0001594	Syac.g_01609	Syak.g_01004
OG0001602	Syac.g_01300	Syak.g_00776
OG0001614	Syac.g_00164	Syak.g_01641
OG0001615	Syac.g_00825	Syak.g_00589
OG0001615	Syac.g_01819	Syak.g_02660
OG0001616	Syac.g_01472	Syak.g_00851
OG0001617	Syac.g_00907	Syak.g_00710
OG0001618	Syac.g_01274	Syak.g_00793
OG0001619	Syac.g_01164	Syak.g_00520
OG0001620	Syac.g_02007	Syak.g_01233
OG0001621	Syac.g_02215	Syak.g_01420
OG0001622	Syac.g_02471	Syak.g_01820
OG0001623	Syac.g_02036	Syak.g_01257
OG0001624	Syac.g_02388	Syak.g_00077
OG0001625	Syac.g_02220	Syak.g_01426
OG0001634	Syac.g_01414	Syak.g_00352
OG0001635	Syac.g_00137	Syak.g_01690
OG0001636	Syac.g_00038	Syak.g_01751
OG0001637	Syac.g_00646	Syak.g_02340, Syak.g_02337
OG0001639	Syac.g_00622	Syak.g_02481
OG0001640	Syac.g_00868	Syak.g_00759
OG0001641	Syac.g_01219	Syak.g_00467
OG0001643	Syac.g_00984	Syak.g_00040
OG0001644	Syac.g_01266	Syak.g_00783
OG0001645	Syac.g_01548	Syak.g_00575
OG0001646	Syac.g_00475	Syak.g_00140
OG0001647	Syac.g_02244	Syak.g_01450
OG0001653	Syac.g_00412	Syak.g_02209
OG0001654	Syac.g_00624	Syak.g_02483
OG0001656	Syac.g_02050	Syak.g_01268
OG0001657	Syac.g_00319	Syak.g_02117
OG0001658	Syac.g_02352	Syak.g_01943
OG0001659	Syac.g_01478	Syak.g_00842
OG0001660	Syac.g_00381, Syac.g_01997	Syak.g_01223, Syak.g_02179
OG0001666	Syac.g_01452	Syak.g_00212
OG0001672	Syac.g_00437	Syak.g_02241
OG0001673	Syac.g_01973	Syak.g_02299
OG0001675	Syac.g_01232	Syak.g_00637
OG0001676	Syac.g_02051	Syak.g_01264
OG0001677	Syac.g_02069, Syac.g_01450	Syak.g_01281
OG0001678	Syac.g_02188	Syak.g_01389
OG0001679	Syac.g_01788	Syak.g_00549
OG0001680	Syac.g_00526	Syak.g_02400
OG0001682	Syac.g_01277	Syak.g_00287
OG0001692	Syac.g_01626	Syak.g_01035
OG0001693	Syac.g_00885	Syak.g_00735, Syak.g_00733
OG0001694	Syac.g_02255	Syak.g_01461
OG0001695	Syac.g_02457	Syak.g_01836
OG0001702	Syac.g_00421	Syak.g_02217
OG0001703	Syac.g_01914	Syak.g_02567
OG0001712	Syac.g_01065	Syak.g_00225
OG0001713	Syac.g_00783	Syak.g_00881
OG0001714	Syac.g_00134, Syac.g_01756, Syac.g_00491	Syak.g_01615
OG0001715	Syac.g_01035	Syak.g_00122
OG0001716	Syac.g_00816	Syak.g_00584, Syak.g_02046, Syak.g_01670
OG0001717	Syac.g_00306	Syak.g_02104
OG0001729	Syac.g_01962	Syak.g_02314
OG0001730	Syac.g_01955	Syak.g_02326
OG0001731	Syac.g_00602	Syak.g_02463
OG0001734	Syac.g_00815	Syak.g_00583
OG0001735	Syac.g_01428	Syak.g_00331
OG0001737	Syac.g_00274	Syak.g_01481
OG0001738	Syac.g_00236	Syak.g_01523
OG0001739	Syac.g_02455	Syak.g_01838
OG0001740	Syac.g_02459	Syak.g_01833
OG0001741	Syac.g_01045	Syak.g_00283
OG0001747	Syac.g_00337	Syak.g_02135
OG0001749	Syac.g_00220	Syak.g_01539
OG0001750	Syac.g_00414	Syak.g_02211
OG0001751	Syac.g_01974	Syak.g_02298
OG0001752	Syac.g_00637	Syak.g_02328
OG0001754	Syac.g_00644	Syak.g_02335
OG0001755	Syac.g_01861	Syak.g_02619
OG0001756	Syac.g_02381	Syak.g_01919
OG0001758	Syac.g_01440	Syak.g_00292
OG0001759	Syac.g_01734	Syak.g_02495
OG0001760	Syac.g_01051	Syak.g_02319
OG0001761	Syac.g_00944	Syak.g_02757
OG0001762	Syac.g_01225	Syak.g_00630
OG0001763	Syac.g_01214	Syak.g_00473
OG0001764	Syac.g_01128	Syak.g_00559
OG0001766	Syac.g_00262	Syak.g_01491
OG0001767	Syac.g_00211	Syak.g_01545
OG0001768	Syac.g_02271	Syak.g_02074
OG0001769	Syac.g_00998	Syak.g_00972
OG0001770	Syac.g_01454	Syak.g_00323
OG0001771	Syac.g_00851	Syak.g_00145
OG0001783	Syac.g_00159	Syak.g_01647
OG0001784	Syac.g_00419	Syak.g_02216
OG0001785	Syac.g_00645	Syak.g_02336, Syak.g_02339
OG0001786	Syac.g_00584	Syak.g_02444
OG0001787	Syac.g_01837	Syak.g_02639
OG0001788	Syac.g_01834	Syak.g_02642
OG0001789	Syac.g_00730	Syak.g_00935
OG0001790	Syac.g_00756	Syak.g_00908
OG0001792	Syac.g_01509	Syak.g_00814
OG0001794	Syac.g_01255	Syak.g_00661
OG0001796	Syac.g_01236	Syak.g_00641
OG0001797	Syac.g_01155	Syak.g_00528
OG0001798	Syac.g_00959	Syak.g_00015
OG0001799	Syac.g_00995	Syak.g_00052
OG0001800	Syac.g_01606	Syak.g_00993, Syak.g_00992
OG0001801	Syac.g_01614	Syak.g_01024
OG0001803	Syac.g_00702	Syak.g_01185
OG0001804	Syac.g_01986	Syak.g_01213
OG0001805	Syac.g_02209	Syak.g_01415
OG0001806	Syac.g_02243	Syak.g_01449
OG0001807	Syac.g_00208	Syak.g_01548
OG0001808	Syac.g_00197	Syak.g_01557
OG0001809	Syac.g_00346	Syak.g_02144
OG0001810	Syac.g_00344	Syak.g_02142
OG0001811	Syac.g_02262	Syak.g_02082
OG0001812	Syac.g_02343	Syak.g_01951
OG0001814	Syac.g_02480	Syak.g_01808
OG0001815	Syac.g_02489	Syak.g_01800
OG0001816	Syac.g_01405	Syak.g_00361
OG0001835	Syac.g_01587	Syak.g_00142
OG0001838	Syac.g_00008	Syak.g_01786
OG0001839	Syac.g_00035	Syak.g_01755
OG0001840	Syac.g_00053	Syak.g_01737
OG0001841	Syac.g_00060	Syak.g_01730
OG0001843	Syac.g_00165	Syak.g_01640
OG0001844	Syac.g_00166	Syak.g_01639
OG0001845	Syac.g_00167	Syak.g_01638
OG0001847	Syac.g_00371	Syak.g_02169
OG0001848	Syac.g_00375	Syak.g_02173
OG0001849	Syac.g_00427	Syak.g_02223
OG0001850	Syac.g_00436	Syak.g_02238
OG0001851	Syac.g_00441	Syak.g_02245
OG0001852	Syac.g_00442	Syak.g_02246
OG0001853	Syac.g_00448	Syak.g_02253
OG0001854	Syac.g_01969	Syak.g_02304
OG0001856	Syac.g_00571	Syak.g_02438
OG0001857	Syac.g_00574	Syak.g_02441
OG0001858	Syac.g_00608	Syak.g_02468
OG0001859	Syac.g_01925	Syak.g_02555
OG0001860	Syac.g_01912	Syak.g_02569
OG0001861	Syac.g_01897	Syak.g_02581
OG0001862	Syac.g_01886	Syak.g_02593
OG0001863	Syac.g_01881	Syak.g_02599
OG0001864	Syac.g_01828	Syak.g_02652
OG0001866	Syac.g_01737	Syak.g_02743
OG0001867	Syac.g_00942	Syak.g_02755
OG0001868	Syac.g_00725	Syak.g_00940
OG0001869	Syac.g_00764	Syak.g_00904
OG0001870	Syac.g_00772	Syak.g_00895
OG0001871	Syac.g_00778	Syak.g_00890
OG0001872	Syac.g_01513	Syak.g_00809
OG0001873	Syac.g_01473	Syak.g_00850
OG0001874	Syac.g_01470	Syak.g_00853
OG0001875	Syac.g_01439	Syak.g_00293
OG0001876	Syac.g_01438	Syak.g_00294
OG0001877	Syac.g_00913	Syak.g_00702
OG0001878	Syac.g_01229	Syak.g_00634
OG0001879	Syac.g_01223	Syak.g_00627
OG0001880	Syac.g_01186	Syak.g_00499
OG0001881	Syac.g_01185	Syak.g_00500
OG0001882	Syac.g_01158	Syak.g_00525
OG0001883	Syac.g_01154	Syak.g_00531
OG0001884	Syac.g_01145	Syak.g_00113
OG0001885	Syac.g_01133	Syak.g_00553
OG0001886	Syac.g_01129	Syak.g_00557
OG0001887	Syac.g_01386	Syak.g_00382
OG0001888	Syac.g_01366	Syak.g_00408
OG0001889	Syac.g_01325	Syak.g_00449
OG0001890	Syac.g_00831	Syak.g_00595
OG0001891	Syac.g_00827	Syak.g_00591
OG0001892	Syac.g_00811	Syak.g_00082
OG0001893	Syac.g_00960	Syak.g_00016
OG0001894	Syac.g_00978	Syak.g_00034
OG0001895	Syac.g_01610	Syak.g_00998
OG0001896	Syac.g_00698	Syak.g_01200
OG0001897	Syac.g_02010	Syak.g_01236
OG0001898	Syac.g_02030	Syak.g_01252
OG0001899	Syac.g_02105	Syak.g_01317
OG0001900	Syac.g_02228	Syak.g_01434
OG0001901	Syac.g_02229	Syak.g_01435
OG0001902	Syac.g_00289	Syak.g_01466
OG0001903	Syac.g_00279	Syak.g_01476
OG0001904	Syac.g_00206	Syak.g_01550
OG0001905	Syac.g_00195	Syak.g_01559
OG0001906	Syac.g_00357	Syak.g_02154
OG0001907	Syac.g_00338	Syak.g_02136
OG0001908	Syac.g_02258	Syak.g_02087
OG0001909	Syac.g_02269	Syak.g_02076
OG0001910	Syac.g_02315	Syak.g_01996
OG0001912	Syac.g_02364	Syak.g_01932
OG0001913	Syac.g_02366	Syak.g_01930
OG0001914	Syac.g_01460	Syak.g_00270
OG0001915	Syac.g_02486	Syak.g_01803
OG0001917	Syac.g_01243	Syak.g_00648
OG0001918	Syac.g_02450	Syak.g_00869
OG0001932	Syac.g_00163	Syak.g_01642
OG0001933	Syac.g_00393	Syak.g_02189
OG0001934	Syac.g_00407	Syak.g_02202
OG0001935	Syac.g_00444	Syak.g_02248
OG0001936	Syac.g_01024	Syak.g_00289
OG0001937	Syac.g_00594	Syak.g_02455
OG0001938	Syac.g_01910	Syak.g_02571
OG0001939	Syac.g_00917	Syak.g_00067
OG0001940	Syac.g_01775	Syak.g_02702
OG0001941	Syac.g_00720	Syak.g_00945
OG0001943	Syac.g_01068	Syak.g_00879
OG0001944	Syac.g_01116	Syak.g_00573
OG0001946	Syac.g_00912	Syak.g_00703
OG0001948	Syac.g_01216	Syak.g_00471
OG0001949	Syac.g_01195	Syak.g_00490
OG0001950	Syac.g_01193	Syak.g_00492
OG0001951	Syac.g_01184	Syak.g_00501
OG0001952	Syac.g_01157	Syak.g_00526
OG0001953	Syac.g_01156	Syak.g_00527
OG0001954	Syac.g_01099	Syak.g_00137
OG0001957	Syac.g_00965	Syak.g_00022
OG0001958	Syac.g_01426	Syak.g_00333
OG0001959	Syac.g_00119, Syac.g_00120	Syak.g_02031
OG0001961	Syac.g_01705	Syak.g_01124
OG0001962	Syac.g_02328	Syak.g_01981
OG0001964	Syac.g_02175	Syak.g_01376
OG0001965	Syac.g_01011	Syak.g_00384
OG0001966	Syac.g_02222	Syak.g_01428
OG0001967	Syac.g_02224	Syak.g_01430
OG0001968	Syac.g_02225	Syak.g_01431
OG0001969	Syac.g_00255	Syak.g_01503
OG0001970	Syac.g_00355	Syak.g_02152
OG0001971	Syac.g_02267	Syak.g_02078
OG0001972	Syac.g_02327	Syak.g_01984
OG0001975	Syac.g_01461	Syak.g_00271
OG0001976	Syac.g_01459	Syak.g_00269
OG0001980	Syac.g_02034, Syac.g_01080	Syak.g_01255
OG0001990	Syac.g_02460	Syak.g_01832
OG0001995	Syac.g_00927	Syak.g_00962
OG0001997	Syac.g_00416	Syak.g_02213
OG0002000	Syac.g_01859	Syak.g_02621
OG0002005	Syac.g_01727	Syak.g_00952
OG0002007	Syac.g_00867	Syak.g_00763
OG0002008	Syac.g_01227	Syak.g_00632
OG0002009	Syac.g_01376	Syak.g_00395
OG0002010	Syac.g_01663	Syak.g_01075
OG0002012	Syac.g_01119	Syak.g_01170
OG0002013	Syac.g_01990	Syak.g_02232
OG0002015	Syac.g_00215	Syak.g_01541
OG0002016	Syac.g_02311	Syak.g_02003
OG0002017	Syac.g_02404	Syak.g_01891
OG0002018	Syac.g_02458	Syak.g_01834
OG0002020	Syac.g_02453	Syak.g_01840
OG0002021	Syac.g_02451	Syak.g_01842
OG0002022	Syac.g_02449	Syak.g_01843
OG0002023	Syac.g_02448	Syak.g_01844
OG0002024	Syac.g_02441	Syak.g_01850
OG0002037	Syac.g_01906	Syak.g_01492, Syak.g_00684
OG0002038	Syac.g_00779	Syak.g_00887
OG0002039	Syac.g_00792	Syak.g_00866
OG0002040	Syac.g_00793	Syak.g_00865
OG0002041	Syac.g_01212	Syak.g_00475
OG0002042	Syac.g_01189	Syak.g_00496
OG0002043	Syac.g_01138	Syak.g_00546
OG0002044	Syac.g_00852	Syak.g_00614
OG0002045	Syac.g_01708	Syak.g_01129
OG0002047	Syac.g_01991	Syak.g_01217
OG0002049	Syac.g_02149	Syak.g_01365
OG0002050	Syac.g_02234	Syak.g_01440
OG0002054	Syac.g_02440	Syak.g_01851
