Orthogroup	Syac	Praw
OG0001171	Syac.g_00650	Praw.g_00567
OG0001172	Syac.g_02187	Praw.g_01914
OG0001173	Syac.g_02186	Praw.g_01913
OG0001174	Syac.g_02178	Praw.g_01905
OG0001175	Syac.g_02177	Praw.g_01904
OG0001176	Syac.g_02141	Praw.g_01897
OG0001177	Syac.g_02143	Praw.g_01895
OG0001178	Syac.g_00539	Praw.g_01890
OG0001179	Syac.g_02112	Praw.g_00112
OG0001180	Syac.g_02087	Praw.g_00090
OG0001181	Syac.g_02083	Praw.g_00086
OG0001182	Syac.g_02074	Praw.g_00079
OG0001183	Syac.g_02070	Praw.g_00075
OG0001184	Syac.g_00186	Praw.g_00059
OG0001185	Syac.g_00162	Praw.g_00045
OG0001186	Syac.g_00082	Praw.g_00021
OG0001187	Syac.g_00085	Praw.g_00017
OG0001188	Syac.g_00076	Praw.g_00015
OG0001189	Syac.g_00054	Praw.g_01191
OG0001190	Syac.g_02353	Praw.g_01187
OG0001191	Syac.g_02368	Praw.g_01177
OG0001192	Syac.g_02374	Praw.g_01172
OG0001193	Syac.g_02406	Praw.g_01162
OG0001194	Syac.g_02408	Praw.g_01161
OG0001195	Syac.g_02409	Praw.g_01160
OG0001196	Syac.g_02477	Praw.g_01147
OG0001197	Syac.g_02479	Praw.g_01146
OG0001198	Syac.g_02491	Praw.g_01139
OG0001199	Syac.g_00445	Praw.g_01360
OG0001200	Syac.g_00443	Praw.g_01358
OG0001201	Syac.g_00395	Praw.g_01327
OG0001202	Syac.g_02285	Praw.g_01236
OG0001203	Syac.g_01967	Praw.g_01197
OG0001204	Syac.g_02200	Praw.g_00890
OG0001205	Syac.g_00706	Praw.g_00702
OG0001206	Syac.g_01715	Praw.g_00685
OG0001207	Syac.g_01915	Praw.g_00670
OG0001209	Syac.g_01833	Praw.g_00613
OG0001210	Syac.g_01826	Praw.g_00608
OG0001211	Syac.g_01809	Praw.g_00598
OG0001212	Syac.g_01751	Praw.g_01942
OG0001213	Syac.g_00968	Praw.g_00165
OG0001214	Syac.g_00981	Praw.g_01885
OG0001215	Syac.g_00919	Praw.g_01832
OG0001216	Syac.g_01285	Praw.g_01807
OG0001217	Syac.g_01043	Praw.g_01759
OG0001218	Syac.g_01679	Praw.g_01751
OG0001220	Syac.g_00813	Praw.g_01647
OG0001221	Syac.g_01379	Praw.g_01586
OG0001223	Syac.g_01215	Praw.g_01521
OG0001224	Syac.g_00880	Praw.g_01471
OG0001225	Syac.g_00882	Praw.g_01469
OG0001226	Syac.g_01026	Praw.g_01443
OG0001227	Syac.g_02387	Praw.g_01424
OG0001228	Syac.g_00700	Praw.g_00279
OG0001229	Syac.g_00906	Praw.g_01014
OG0001230	Syac.g_01621	Praw.g_01091
OG0001231	Syac.g_00017	Praw.g_00432
OG0001232	Syac.g_00509	Praw.g_00538
OG0001233	Syac.g_00660	Praw.g_00558
OG0001234	Syac.g_02173	Praw.g_01902
OG0001235	Syac.g_02147	Praw.g_01893
OG0001236	Syac.g_00189	Praw.g_00062
OG0001237	Syac.g_00184	Praw.g_00058
OG0001238	Syac.g_02369	Praw.g_01176
OG0001241	Syac.g_00402	Praw.g_01334
OG0001242	Syac.g_00370	Praw.g_01316
OG0001243	Syac.g_00363	Praw.g_01310
OG0001244	Syac.g_00333	Praw.g_01294
OG0001245	Syac.g_01064	Praw.g_00753
OG0001246	Syac.g_01876	Praw.g_00644
OG0001247	Syac.g_01303	Praw.g_01839
OG0001248	Syac.g_01306	Praw.g_01837
OG0001249	Syac.g_02029	Praw.g_01719
OG0001250	Syac.g_00838	Praw.g_01658
OG0001251	Syac.g_02415	Praw.g_01610
OG0001252	Syac.g_00874	Praw.g_01476
OG0001253	Syac.g_01063	Praw.g_01423
OG0001254	Syac.g_01465	Praw.g_00203
OG0001255	Syac.g_01957	Praw.g_00218
OG0001256	Syac.g_00563	Praw.g_00425
OG0001257	Syac.g_01686	Praw.g_00431
OG0001258	Syac.g_00553	Praw.g_00512
OG0001259	Syac.g_00662	Praw.g_00556
OG0001260	Syac.g_00640	Praw.g_00573
OG0001262	Syac.g_00056	Praw.g_01193
OG0001263	Syac.g_00360	Praw.g_01307
OG0001265	Syac.g_00372	Praw.g_01317
OG0001266	Syac.g_02289	Praw.g_01232
OG0001267	Syac.g_02253	Praw.g_00854
OG0001268	Syac.g_02014	Praw.g_00791
OG0001269	Syac.g_01960	Praw.g_00773
OG0001270	Syac.g_00690	Praw.g_00713
OG0001271	Syac.g_01703	Praw.g_00675
OG0001272	Syac.g_01898	Praw.g_00662
OG0001273	Syac.g_00974	Praw.g_00167
OG0001274	Syac.g_02323	Praw.g_01819
OG0001275	Syac.g_01228	Praw.g_01511
OG0001276	Syac.g_01244	Praw.g_01492
OG0001277	Syac.g_02463	Praw.g_01435
OG0001278	Syac.g_01517	Praw.g_00284
OG0001279	Syac.g_01605	Praw.g_00930
OG0001280	Syac.g_00731	Praw.g_00980
OG0001281	Syac.g_00721	Praw.g_00986
OG0001282	Syac.g_01917	Praw.g_01017
OG0001284	Syac.g_00586	Praw.g_00407
OG0001285	Syac.g_01060	Praw.g_00541
OG0001286	Syac.g_02089	Praw.g_00092
OG0001287	Syac.g_00154	Praw.g_00037
OG0001288	Syac.g_00141	Praw.g_00028
OG0001289	Syac.g_00426	Praw.g_01347
OG0001291	Syac.g_00349	Praw.g_01300
OG0001292	Syac.g_02205	Praw.g_00885
OG0001293	Syac.g_02226	Praw.g_00873
OG0001294	Syac.g_01411	Praw.g_00755
OG0001295	Syac.g_01824	Praw.g_00680
OG0001296	Syac.g_01870	Praw.g_00639
OG0001297	Syac.g_01866	Praw.g_00634
OG0001298	Syac.g_01774	Praw.g_01924
OG0001299	Syac.g_01417	Praw.g_01856
OG0001300	Syac.g_00910	Praw.g_01829
OG0001301	Syac.g_00897	Praw.g_01826
OG0001302	Syac.g_01012	Praw.g_01710
OG0001303	Syac.g_01137	Praw.g_01507
OG0001304	Syac.g_01257	Praw.g_01482
OG0001305	Syac.g_00890	Praw.g_01463
OG0001306	Syac.g_00749	Praw.g_00220
OG0001307	Syac.g_02156	Praw.g_00998
OG0001309	Syac.g_01860	Praw.g_00429
OG0001310	Syac.g_00528	Praw.g_00527
OG0001311	Syac.g_01246	Praw.g_01490
OG0001312	Syac.g_01147	Praw.g_01558
OG0001314	Syac.g_00809, Syac.g_00460	Praw.g_01768
OG0001315	Syac.g_02072	Praw.g_01373
OG0001316	Syac.g_00342	Praw.g_01295
OG0001317	Syac.g_01971	Praw.g_01201
OG0001318	Syac.g_02218	Praw.g_00877
OG0001319	Syac.g_02242	Praw.g_00862
OG0001321	Syac.g_00712	Praw.g_00696
OG0001322	Syac.g_00713	Praw.g_00695
OG0001323	Syac.g_01857	Praw.g_00629
OG0001324	Syac.g_00909	Praw.g_01828
OG0001325	Syac.g_01281	Praw.g_01804
OG0001326	Syac.g_02420	Praw.g_01622
OG0001328	Syac.g_01385	Praw.g_01425
OG0001329	Syac.g_01007	Praw.g_00194
OG0001330	Syac.g_00738	Praw.g_00953
OG0001332	Syac.g_00625	Praw.g_00380
OG0001333	Syac.g_00666	Praw.g_00552
OG0001334	Syac.g_02061	Praw.g_00072
OG0001335	Syac.g_02060	Praw.g_00071
OG0001336	Syac.g_02473	Praw.g_01150
OG0001339	Syac.g_00400	Praw.g_01332
OG0001340	Syac.g_02039	Praw.g_00806
OG0001341	Syac.g_00904	Praw.g_01761
OG0001343	Syac.g_02413	Praw.g_01613
OG0001344	Syac.g_00774	Praw.g_00238
OG0001345	Syac.g_00803	Praw.g_00253
OG0001346	Syac.g_00728	Praw.g_00982
OG0001347	Syac.g_00123	Praw.g_00340
OG0001348	Syac.g_00857	Praw.g_00453
OG0001352	Syac.g_01842	Praw.g_01842
OG0001353	Syac.g_00850	Praw.g_01666
OG0001354	Syac.g_01201	Praw.g_01529
OG0001355	Syac.g_01823	Praw.g_00463
OG0001358	Syac.g_00952	Praw.g_00156
OG0001359	Syac.g_02412	Praw.g_01612
OG0001360	Syac.g_00805	Praw.g_01422
OG0001361	Syac.g_00800	Praw.g_00250
OG0001362	Syac.g_01649	Praw.g_00351
OG0001363	Syac.g_01651	Praw.g_00353
OG0001364	Syac.g_00204	Praw.g_00069
OG0001372	Syac.g_01845	Praw.g_01752
OG0001373	Syac.g_02419	Praw.g_01623
OG0001374	Syac.g_02427	Praw.g_01615
OG0001375	Syac.g_02414	Praw.g_01614
OG0001376	Syac.g_02376	Praw.g_01458
OG0001377	Syac.g_02375	Praw.g_01457
OG0001378	Syac.g_00689	Praw.g_00171
OG0001379	Syac.g_00736	Praw.g_00975
OG0001380	Syac.g_01589	Praw.g_01003
OG0001381	Syac.g_02162	Praw.g_01010
OG0001382	Syac.g_00148	Praw.g_00445
OG0001385	Syac.g_02416	Praw.g_01626
OG0001386	Syac.g_02417	Praw.g_01625
OG0001387	Syac.g_02418	Praw.g_01624
OG0001388	Syac.g_02421	Praw.g_01621
OG0001389	Syac.g_02422	Praw.g_01620
OG0001390	Syac.g_02423	Praw.g_01619
OG0001391	Syac.g_02424	Praw.g_01618
OG0001392	Syac.g_02425	Praw.g_01617
OG0001393	Syac.g_02426	Praw.g_01616
OG0001395	Syac.g_01262	Praw.g_01480
OG0001396	Syac.g_00124, Syac.g_00229	Praw.g_00341
OG0001398	Syac.g_01120	Praw.g_00459
OG0001401	Syac.g_00844, Syac.g_00845	Praw.g_00908
OG0001402	Syac.g_00957	Praw.g_01744
OG0001403	Syac.g_00033	Praw.g_01398
OG0001404	Syac.g_00451	Praw.g_01366
OG0001405	Syac.g_02058	Praw.g_00808
OG0001406	Syac.g_02377	Praw.g_01459
OG0001407	Syac.g_01841	Praw.g_01445
OG0001408	Syac.g_01530	Praw.g_01440
OG0001410	Syac.g_02155	Praw.g_00999
OG0001413	Syac.g_01019	Praw.g_00421
OG0001414	Syac.g_02161	Praw.g_01206
OG0001416	Syac.g_00724	Praw.g_00688
OG0001417	Syac.g_01200	Praw.g_00678
OG0001419	Syac.g_01840	Praw.g_01444
OG0001420	Syac.g_01847	Praw.g_00179
OG0001425	Syac.g_02373	Praw.g_01173
OG0001428	Syac.g_00301	Praw.g_01263
OG0001430	Syac.g_02345	Praw.g_00948
OG0001432	Syac.g_01572	Praw.g_00420
OG0001434	Syac.g_01368	Praw.g_01578
OG0001438	Syac.g_00280	Praw.g_00841
OG0001439	Syac.g_00250	Praw.g_00827
OG0001442	Syac.g_01358	Praw.g_01770
OG0001443	Syac.g_02382	Praw.g_00498
OG0001446	Syac.g_01293	Praw.g_01355
OG0001447	Syac.g_00362	Praw.g_01309
OG0001448	Syac.g_01094	Praw.g_00765
OG0001449	Syac.g_02197	Praw.g_00738
OG0001452	Syac.g_02214	Praw.g_01609
OG0001456	Syac.g_02434	Praw.g_00211
OG0001457	Syac.g_02435	Praw.g_00212
OG0001458	Syac.g_02436	Praw.g_00213
OG0001459	Syac.g_01445	Praw.g_00939
OG0001462	Syac.g_00039	Praw.g_01394
OG0001465	Syac.g_01299	Praw.g_01820
OG0001468	Syac.g_01014	Praw.g_01454
OG0001471	Syac.g_00257	Praw.g_00422
OG0001473	Syac.g_01010	Praw.g_00020
OG0001477	Syac.g_00900	Praw.g_00320
OG0001479	Syac.g_02016	Praw.g_00793
OG0001480	Syac.g_00812	Praw.g_00763
OG0001481	Syac.g_01260	Praw.g_00759
OG0001482	Syac.g_01210	Praw.g_00690
OG0001492	Syac.g_01514	Praw.g_00281
OG0001493	Syac.g_01522	Praw.g_00289
OG0001494	Syac.g_00494	Praw.g_01111
OG0001496	Syac.g_00902	Praw.g_00318
OG0001497	Syac.g_00901	Praw.g_00319
OG0001499	Syac.g_01441	Praw.g_01374
OG0001502	Syac.g_00818	Praw.g_01727
OG0001504	Syac.g_01446	Praw.g_00940, Praw.g_00485
OG0001505	Syac.g_00105	Praw.g_01044
OG0001514	Syac.g_00903	Praw.g_00317
OG0001546	Syac.g_01853	Praw.g_00624
OG0001547	Syac.g_01122	Praw.g_01725
OG0001548	Syac.g_01030	Praw.g_01721
OG0001551	Syac.g_00861	Praw.g_00210
OG0001564	Syac.g_02430	Praw.g_01062
OG0001567	Syac.g_01121	Praw.g_01726
OG0001568	Syac.g_01124	Praw.g_01724
OG0001585	Syac.g_01072	Praw.g_00934
OG0001586	Syac.g_00104, Syac.g_00498	Praw.g_01108
OG0001602	Syac.g_01300	Praw.g_01821
OG0001635	Syac.g_00137	Praw.g_00480
OG0001647	Syac.g_02244	Praw.g_00861
OG0001666	Syac.g_01452	Praw.g_00938
OG0001667	Syac.g_00472	Praw.g_00956
OG0001718	Syac.g_00465	Praw.g_00769
OG0001792	Syac.g_01509	Praw.g_01068
OG0001959	Syac.g_00119, Syac.g_00120	Praw.g_00924
OG0002291	Syac.g_02263	Praw.g_00927
OG0003011	Syac.g_00099	Praw.g_01038
