Orthogroup	Syac	Syat
OG0001200	Syac.g_00443	Syat.g_01477
OG0001201	Syac.g_00395	Syat.g_01572
OG0001202	Syac.g_02285	Syat.g_02812
OG0001203	Syac.g_01967	Syat.g_01447
OG0001204	Syac.g_02200	Syat.g_01867
OG0001205	Syac.g_00706	Syat.g_01287
OG0001206	Syac.g_01715	Syat.g_03268
OG0001207	Syac.g_01915	Syat.g_03162
OG0001208	Syac.g_01902	Syat.g_03172
OG0001209	Syac.g_01833	Syat.g_03273
OG0001210	Syac.g_01826	Syat.g_00103
OG0001211	Syac.g_01809	Syat.g_00078
OG0001213	Syac.g_00968	Syat.g_03289
OG0001214	Syac.g_00981	Syat.g_00128
OG0001216	Syac.g_01285	Syat.g_00660
OG0001217	Syac.g_01043	Syat.g_02587
OG0001218	Syac.g_01679	Syat.g_01356
OG0001220	Syac.g_00813	Syat.g_01534
OG0001223	Syac.g_01215	Syat.g_00544
OG0001224	Syac.g_00880	Syat.g_00804
OG0001225	Syac.g_00882	Syat.g_00806
OG0001226	Syac.g_01026	Syat.g_01485
OG0001228	Syac.g_00700	Syat.g_00938
OG0001229	Syac.g_00906	Syat.g_00981
OG0001230	Syac.g_01621	Syat.g_01235
OG0001231	Syac.g_00017	Syat.g_02327
OG0001232	Syac.g_00509	Syat.g_03041
OG0001233	Syac.g_00660	Syat.g_03012
OG0001234	Syac.g_02173	Syat.g_02092
OG0001235	Syac.g_02147	Syat.g_01838
OG0001236	Syac.g_00189	Syat.g_02156
OG0001237	Syac.g_00184	Syat.g_02161
OG0001238	Syac.g_02369	Syat.g_02673
OG0001240	Syac.g_00411	Syat.g_01554
OG0001241	Syac.g_00402	Syat.g_01564
OG0001242	Syac.g_00370	Syat.g_02936
OG0001243	Syac.g_00363	Syat.g_02928
OG0001244	Syac.g_00333	Syat.g_02901
OG0001245	Syac.g_01064	Syat.g_00212
OG0001246	Syac.g_01876	Syat.g_03209
OG0001247	Syac.g_01303	Syat.g_01019
OG0001248	Syac.g_01306	Syat.g_03159
OG0001249	Syac.g_02029	Syat.g_01620
OG0001251	Syac.g_02415	Syat.g_00963, Syat.g_00621
OG0001252	Syac.g_00874	Syat.g_00787
OG0001255	Syac.g_01957	Syat.g_00843
OG0001256	Syac.g_00563	Syat.g_03111
OG0001258	Syac.g_00553	Syat.g_03119
OG0001259	Syac.g_00662	Syat.g_03014
OG0001262	Syac.g_00056	Syat.g_02285
OG0001263	Syac.g_00360	Syat.g_02926
OG0001265	Syac.g_00372	Syat.g_02938
OG0001266	Syac.g_02289	Syat.g_02808
OG0001267	Syac.g_02253	Syat.g_02060
OG0001268	Syac.g_02014	Syat.g_01608
OG0001269	Syac.g_01960	Syat.g_02369
OG0001270	Syac.g_00690	Syat.g_02968
OG0001271	Syac.g_01703	Syat.g_01374
OG0001272	Syac.g_01898	Syat.g_03176
OG0001274	Syac.g_02323	Syat.g_02727
OG0001275	Syac.g_01228	Syat.g_00529
OG0001276	Syac.g_01244	Syat.g_00705
OG0001277	Syac.g_02463	Syat.g_03312
OG0001278	Syac.g_01517	Syat.g_00895
OG0001279	Syac.g_01605	Syat.g_01252
OG0001281	Syac.g_00721	Syat.g_01159
OG0001282	Syac.g_01917	Syat.g_02780
OG0001283	Syac.g_02472	Syat.g_02403
OG0001286	Syac.g_02089	Syat.g_01656
OG0001287	Syac.g_00154	Syat.g_02208
OG0001288	Syac.g_00141	Syat.g_02225
OG0001289	Syac.g_00426	Syat.g_01527
OG0001291	Syac.g_00349	Syat.g_02916
OG0001292	Syac.g_02205	Syat.g_01873
OG0001293	Syac.g_02226	Syat.g_01995
OG0001294	Syac.g_01411	Syat.g_00409
OG0001295	Syac.g_01824	Syat.g_00945
OG0001296	Syac.g_01870	Syat.g_03217
OG0001297	Syac.g_01866	Syat.g_03221
OG0001298	Syac.g_01774	Syat.g_00043
OG0001299	Syac.g_01417	Syat.g_00401
OG0001300	Syac.g_00910	Syat.g_01025
OG0001303	Syac.g_01137	Syat.g_00628
OG0001304	Syac.g_01257	Syat.g_00690
OG0001305	Syac.g_00890	Syat.g_00813
OG0001306	Syac.g_00749	Syat.g_03234
OG0001307	Syac.g_02156	Syat.g_02082
OG0001309	Syac.g_01860	Syat.g_01113
OG0001310	Syac.g_00528	Syat.g_03066
OG0001311	Syac.g_01246	Syat.g_00703
OG0001312	Syac.g_01147	Syat.g_00615
OG0001315	Syac.g_02072	Syat.g_01634
OG0001317	Syac.g_01971	Syat.g_01451
OG0001318	Syac.g_02218	Syat.g_01888
OG0001319	Syac.g_02242	Syat.g_02048
OG0001323	Syac.g_01857	Syat.g_01111
OG0001325	Syac.g_01281	Syat.g_00664
OG0001326	Syac.g_02420	Syat.g_02525
OG0001329	Syac.g_01007	Syat.g_00097
OG0001333	Syac.g_00666	Syat.g_03018
OG0001336	Syac.g_02473	Syat.g_02402
OG0001345	Syac.g_00803	Syat.g_00290
OG0001347	Syac.g_00228	Syat.g_02666
OG0001347	Syac.g_00123	Syat.g_01136
OG0001348	Syac.g_00857	Syat.g_03316
OG0001349	Syac.g_00504	Syat.g_01220
OG0001353	Syac.g_00850	Syat.g_00717
OG0001354	Syac.g_01201	Syat.g_00558
OG0001355	Syac.g_01823	Syat.g_02589
OG0001358	Syac.g_00952	Syat.g_03319
OG0001360	Syac.g_00805	Syat.g_00256
OG0001361	Syac.g_00800	Syat.g_00293
OG0001364	Syac.g_00204	Syat.g_02143
OG0001366	Syac.g_00517	Syat.g_03047
OG0001373	Syac.g_02419	Syat.g_02524
OG0001374	Syac.g_02427	Syat.g_02541
OG0001376	Syac.g_02376	Syat.g_00841
OG0001377	Syac.g_02375	Syat.g_00842
OG0001378	Syac.g_00689	Syat.g_02967
OG0001379	Syac.g_00736	Syat.g_01147
OG0001382	Syac.g_00148	Syat.g_00101
OG0001385	Syac.g_02416	Syat.g_02521
OG0001386	Syac.g_02417	Syat.g_02522
OG0001387	Syac.g_02418	Syat.g_02523
OG0001388	Syac.g_02421	Syat.g_02526
OG0001389	Syac.g_02422	Syat.g_02531
OG0001390	Syac.g_02423	Syat.g_02532
OG0001391	Syac.g_02424	Syat.g_02533
OG0001392	Syac.g_02425	Syat.g_02539
OG0001393	Syac.g_02426	Syat.g_02540
OG0001394	Syac.g_01373	Syat.g_00450
OG0001396	Syac.g_00124	Syat.g_01137
OG0001396	Syac.g_00229	Syat.g_02665
OG0001401	Syac.g_00844, Syac.g_00845	Syat.g_00721
OG0001402	Syac.g_00957	Syat.g_03314
OG0001403	Syac.g_00033	Syat.g_02307
OG0001406	Syac.g_02377	Syat.g_00840
OG0001408	Syac.g_01530	Syat.g_00211
OG0001411	Syac.g_00180	Syat.g_01188
OG0001412	Syac.g_00122	Syat.g_01135
OG0001412	Syac.g_00227	Syat.g_02667
OG0001413	Syac.g_01019	Syat.g_02775, Syat.g_00853
OG0001416	Syac.g_00724	Syat.g_02491
OG0001417	Syac.g_01200	Syat.g_01705
OG0001420	Syac.g_01847	Syat.g_01099
OG0001430	Syac.g_02345	Syat.g_03343
OG0001432	Syac.g_01572	Syat.g_00846
OG0001434	Syac.g_01368	Syat.g_00455
OG0001435	Syac.g_01399	Syat.g_00422
OG0001438	Syac.g_00280	Syat.g_02076
OG0001439	Syac.g_00250	Syat.g_02105
OG0001443	Syac.g_02382	Syat.g_02649
OG0001444	Syac.g_00415	Syat.g_01550
OG0001449	Syac.g_02197	Syat.g_00800
OG0001452	Syac.g_02214	Syat.g_01881
OG0001456	Syac.g_02434	Syat.g_02545
OG0001457	Syac.g_02435	Syat.g_02546
OG0001458	Syac.g_02436	Syat.g_02547
OG0001459	Syac.g_01445	Syat.g_03357, Syat.g_03358
OG0001461	Syac.g_02168	Syat.g_01945
OG0001462	Syac.g_00039	Syat.g_02301
OG0001470	Syac.g_00683	Syat.g_02252
OG0001473	Syac.g_01010	Syat.g_00190
OG0001474	Syac.g_02013	Syat.g_01607
OG0001475	Syac.g_00681	Syat.g_01116
OG0001476	Syac.g_00782	Syat.g_02579, Syat.g_01012
OG0001477	Syac.g_00900	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Syac.g_01710	Syat.g_01294
OG0001479	Syac.g_02016	Syat.g_01610
OG0001480	Syac.g_00812	Syat.g_00100
OG0001482	Syac.g_01210	Syat.g_00549
OG0001487	Syac.g_01678	Syat.g_01355
OG0001488	Syac.g_00791	Syat.g_00301
OG0001489	Syac.g_02078	Syat.g_01645
OG0001492	Syac.g_01514	Syat.g_00898
OG0001493	Syac.g_01522	Syat.g_00890
OG0001495	Syac.g_02144	Syat.g_01833
OG0001496	Syac.g_00902	Syat.g_00316
OG0001497	Syac.g_00901	Syat.g_00317
OG0001498	Syac.g_01987	Syat.g_02954
OG0001502	Syac.g_00818	Syat.g_00757
OG0001504	Syac.g_01446	Syat.g_03356
OG0001508	Syac.g_00684	Syat.g_02258
OG0001509	Syac.g_00114	Syat.g_01140
OG0001509	Syac.g_00230	Syat.g_01296
OG0001510	Syac.g_00150	Syat.g_02214
OG0001511	Syac.g_00387	Syat.g_01580
OG0001512	Syac.g_01966	Syat.g_01445
OG0001513	Syac.g_00185	Syat.g_01083
OG0001514	Syac.g_00903	Syat.g_00315
OG0001515	Syac.g_00914	Syat.g_00927
OG0001516	Syac.g_01420	Syat.g_00398
OG0001517	Syac.g_02019	Syat.g_01613
OG0001518	Syac.g_02371	Syat.g_02671
OG0001519	Syac.g_02384	Syat.g_02646
OG0001520	Syac.g_01787	Syat.g_00852
OG0001522	Syac.g_00849	Syat.g_00642
OG0001527	Syac.g_01794	Syat.g_00064
OG0001528	Syac.g_00682	Syat.g_01115
OG0001529	Syac.g_00047	Syat.g_02294
OG0001530	Syac.g_00389	Syat.g_01578
OG0001531	Syac.g_01965	Syat.g_01444
OG0001532	Syac.g_01487	Syat.g_00213
OG0001533	Syac.g_01726	Syat.g_02966
OG0001534	Syac.g_01258	Syat.g_00689
OG0001535	Syac.g_01242	Syat.g_00707
OG0001536	Syac.g_01177	Syat.g_00589
OG0001537	Syac.g_01378	Syat.g_00441
OG0001538	Syac.g_01336	Syat.g_00484
OG0001539	Syac.g_01403	Syat.g_00417
OG0001540	Syac.g_00358	Syat.g_02924
OG0001541	Syac.g_02256	Syat.g_02847
OG0001542	Syac.g_02265	Syat.g_02837
OG0001543	Syac.g_02307	Syat.g_03229
OG0001544	Syac.g_02383	Syat.g_02647
OG0001545	Syac.g_02462	Syat.g_02444, Syat.g_02433
OG0001547	Syac.g_01122	Syat.g_00645
OG0001557	Syac.g_01372	Syat.g_00451
OG0001559	Syac.g_00390	Syat.g_01577
OG0001560	Syac.g_00403	Syat.g_01562
OG0001561	Syac.g_01248	Syat.g_00701
OG0001562	Syac.g_01234	Syat.g_00523
OG0001563	Syac.g_02095	Syat.g_01662
OG0001567	Syac.g_01121	Syat.g_00651
OG0001568	Syac.g_01124	Syat.g_00643
OG0001570	Syac.g_01108	Syat.g_03269
OG0001574	Syac.g_01796	Syat.g_00066
OG0001575	Syac.g_01791	Syat.g_00061
OG0001576	Syac.g_01729	Syat.g_01169
OG0001577	Syac.g_00765	Syat.g_03255
OG0001580	Syac.g_02341	Syat.g_02701
OG0001588	Syac.g_00200	Syat.g_03195
OG0001590	Syac.g_00973	Syat.g_00112
OG0001591	Syac.g_01409	Syat.g_00411
OG0001592	Syac.g_02342	Syat.g_02699
OG0001594	Syac.g_02362, Syac.g_01609	Syat.g_01365
OG0001614	Syac.g_00164	Syat.g_02197
OG0001615	Syac.g_00825	Syat.g_00091
OG0001616	Syac.g_01472	Syat.g_00249
OG0001617	Syac.g_00907	Syat.g_03212, Syat.g_03299
OG0001618	Syac.g_01274	Syat.g_00670, Syat.g_02510
OG0001619	Syac.g_01164	Syat.g_00600
OG0001620	Syac.g_02007	Syat.g_01601
OG0001621	Syac.g_02215	Syat.g_01883
OG0001622	Syac.g_02471	Syat.g_02404
OG0001623	Syac.g_02036	Syat.g_01666
OG0001624	Syac.g_02388	Syat.g_00188
OG0001625	Syac.g_02220	Syat.g_01938
OG0001634	Syac.g_01414	Syat.g_00404
OG0001635	Syac.g_00137	Syat.g_02229, Syat.g_01993
OG0001636	Syac.g_00038	Syat.g_02302
OG0001637	Syac.g_00646	Syat.g_02788
OG0001639	Syac.g_00622	Syat.g_02981
OG0001640	Syac.g_00868	Syat.g_00792
OG0001641	Syac.g_01219	Syat.g_00540
OG0001643	Syac.g_00984	Syat.g_00131
OG0001644	Syac.g_01266	Syat.g_00844
OG0001645	Syac.g_01125, Syac.g_01548	Syat.g_01719
OG0001647	Syac.g_02244	Syat.g_02051
OG0001653	Syac.g_00412	Syat.g_01553
OG0001654	Syac.g_00624	Syat.g_02983
OG0001657	Syac.g_00319	Syat.g_02887
OG0001659	Syac.g_01478	Syat.g_00219
OG0001660	Syac.g_00381, Syac.g_01997	Syat.g_01585, Syat.g_02948
OG0001666	Syac.g_01452	Syat.g_03349
OG0001672	Syac.g_00437	Syat.g_01483
OG0001673	Syac.g_01973	Syat.g_01454
OG0001675	Syac.g_01232	Syat.g_00525
OG0001677	Syac.g_02069, Syac.g_01450	Syat.g_01631
OG0001678	Syac.g_02188	Syat.g_01859
OG0001679	Syac.g_01788	Syat.g_02946
OG0001680	Syac.g_00526	Syat.g_03064
OG0001682	Syac.g_00627, Syac.g_01277	Syat.g_00668
OG0001692	Syac.g_01626	Syat.g_01231
OG0001694	Syac.g_02255	Syat.g_02062
OG0001695	Syac.g_02457	Syat.g_02434
OG0001702	Syac.g_00421	Syat.g_01533
OG0001703	Syac.g_01914	Syat.g_03164
OG0001715	Syac.g_01035	Syat.g_01717
OG0001716	Syac.g_00816	Syat.g_02002
OG0001717	Syac.g_00306	Syat.g_02860
OG0001729	Syac.g_01962	Syat.g_01440
OG0001730	Syac.g_01955	Syat.g_01676
OG0001731	Syac.g_00602	Syat.g_03081
OG0001734	Syac.g_00815	Syat.g_00513, Syat.g_01308
OG0001735	Syac.g_01428	Syat.g_00345
OG0001736	Syac.g_00224	Syat.g_01254
OG0001737	Syac.g_00274	Syat.g_02084
OG0001738	Syac.g_00236	Syat.g_02127
OG0001739	Syac.g_02455	Syat.g_02435, Syat.g_02445
OG0001750	Syac.g_00414	Syat.g_01551
OG0001751	Syac.g_01974	Syat.g_01455
OG0001752	Syac.g_00637	Syat.g_02991
OG0001754	Syac.g_00644	Syat.g_02790
OG0001755	Syac.g_01861	Syat.g_03226
OG0001756	Syac.g_02381	Syat.g_01277, Syat.g_00731
OG0001759	Syac.g_01734	Syat.g_02466
OG0001760	Syac.g_01051	Syat.g_02005, Syat.g_00880
OG0001761	Syac.g_00944	Syat.g_00819
OG0001762	Syac.g_01225	Syat.g_00531
OG0001763	Syac.g_01214	Syat.g_00545
OG0001764	Syac.g_01128	Syat.g_00639
OG0001766	Syac.g_00262	Syat.g_02711
OG0001767	Syac.g_00211	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371
OG0001768	Syac.g_02271	Syat.g_02831
OG0001769	Syac.g_00998	Syat.g_00373
OG0001771	Syac.g_00851	Syat.g_01094
OG0001783	Syac.g_00159	Syat.g_02203
OG0001784	Syac.g_00419	Syat.g_01536
OG0001786	Syac.g_00584	Syat.g_03099
OG0001787	Syac.g_01837	Syat.g_01076
OG0001788	Syac.g_01834	Syat.g_03272
OG0001789	Syac.g_00730	Syat.g_01152
OG0001790	Syac.g_00756	Syat.g_03249
OG0001792	Syac.g_01509	Syat.g_00905
OG0001796	Syac.g_01236	Syat.g_00716
OG0001797	Syac.g_01155	Syat.g_00605, Syat.g_01062
OG0001798	Syac.g_00959	Syat.g_03310
OG0001799	Syac.g_00995	Syat.g_00376
OG0001800	Syac.g_01606	Syat.g_01091, Syat.g_01660
OG0001801	Syac.g_01614	Syat.g_01240
OG0001803	Syac.g_00702	Syat.g_01291
OG0001804	Syac.g_01986	Syat.g_02955
OG0001805	Syac.g_02209	Syat.g_02770, Syat.g_01090
OG0001806	Syac.g_02243	Syat.g_02050, Syat.g_02049
OG0001807	Syac.g_00208	Syat.g_02090
OG0001809	Syac.g_00346	Syat.g_00435
OG0001811	Syac.g_02262	Syat.g_02839
OG0001812	Syac.g_02343	Syat.g_02698
OG0001814	Syac.g_02480	Syat.g_02395
OG0001815	Syac.g_02489	Syat.g_01886, Syat.g_00954
OG0001816	Syac.g_01405	Syat.g_00413
OG0001839	Syac.g_00035	Syat.g_02305
OG0001840	Syac.g_00053	Syat.g_02288
OG0001841	Syac.g_00060	Syat.g_02280
OG0001842	Syac.g_00630	Syat.g_02421
OG0001843	Syac.g_00165	Syat.g_02196
OG0001844	Syac.g_00166	Syat.g_02195
OG0001845	Syac.g_00167	Syat.g_02193
OG0001847	Syac.g_00371	Syat.g_02937
OG0001848	Syac.g_00375	Syat.g_02941
OG0001849	Syac.g_00427	Syat.g_01526
OG0001850	Syac.g_00436	Syat.g_01486
OG0001851	Syac.g_00441	Syat.g_01479
OG0001852	Syac.g_00442	Syat.g_01478
OG0001853	Syac.g_00448	Syat.g_01471
OG0001854	Syac.g_01969	Syat.g_01449
OG0001856	Syac.g_00571	Syat.g_03103
OG0001857	Syac.g_00574	Syat.g_03100
OG0001858	Syac.g_00608	Syat.g_03076
OG0001859	Syac.g_01925	Syat.g_01305
OG0001860	Syac.g_01912	Syat.g_03166
OG0001861	Syac.g_01897	Syat.g_03177
OG0001862	Syac.g_01886	Syat.g_03190
OG0001863	Syac.g_01881	Syat.g_03203
OG0001864	Syac.g_01828	Syat.g_03282
OG0001866	Syac.g_01737	Syat.g_00002
OG0001867	Syac.g_00942	Syat.g_03410
OG0001868	Syac.g_00725	Syat.g_01156
OG0001869	Syac.g_00764	Syat.g_03254
OG0001870	Syac.g_00772	Syat.g_03264
OG0001871	Syac.g_00778	Syat.g_00312
OG0001872	Syac.g_01513	Syat.g_00899
OG0001873	Syac.g_01473	Syat.g_00228
OG0001874	Syac.g_01470	Syat.g_00251
OG0001877	Syac.g_00913	Syat.g_00926
OG0001878	Syac.g_01229	Syat.g_00528
OG0001879	Syac.g_01223	Syat.g_00533
OG0001880	Syac.g_01186	Syat.g_00574
OG0001881	Syac.g_01185	Syat.g_00575
OG0001882	Syac.g_01158	Syat.g_00602
OG0001883	Syac.g_01154	Syat.g_00608
OG0001884	Syac.g_01145	Syat.g_00617
OG0001885	Syac.g_01133	Syat.g_00632
OG0001886	Syac.g_01129	Syat.g_00638
OG0001888	Syac.g_01366	Syat.g_00456
OG0001889	Syac.g_01325	Syat.g_00498
OG0001890	Syac.g_00831	Syat.g_00748
OG0001891	Syac.g_00827	Syat.g_00756
OG0001892	Syac.g_00811	Syat.g_00982
OG0001893	Syac.g_00960	Syat.g_03309
OG0001894	Syac.g_00978	Syat.g_00116
OG0001895	Syac.g_01610	Syat.g_01244
OG0001896	Syac.g_00698	Syat.g_02964
OG0001897	Syac.g_02010	Syat.g_01604
OG0001898	Syac.g_02030	Syat.g_01622
OG0001899	Syac.g_02105	Syat.g_01793
OG0001900	Syac.g_02228	Syat.g_01997
OG0001901	Syac.g_02229	Syat.g_01998
OG0001902	Syac.g_00289	Syat.g_02068
OG0001903	Syac.g_00279	Syat.g_02077
OG0001904	Syac.g_00206	Syat.g_02141
OG0001905	Syac.g_00195	Syat.g_02147
OG0001906	Syac.g_00357	Syat.g_02923
OG0001908	Syac.g_02258	Syat.g_02845
OG0001909	Syac.g_02269	Syat.g_02833
OG0001910	Syac.g_02315	Syat.g_02736
OG0001912	Syac.g_02364	Syat.g_02679
OG0001913	Syac.g_02366	Syat.g_02677
OG0001914	Syac.g_01460	Syat.g_03287
OG0001915	Syac.g_02486	Syat.g_02389
OG0001930	Syac.g_00629	Syat.g_02422
OG0001931	Syac.g_00628	Syat.g_02424
OG0001932	Syac.g_00163	Syat.g_02198
OG0001933	Syac.g_00393	Syat.g_01573
OG0001934	Syac.g_00407	Syat.g_01559
OG0001935	Syac.g_00444	Syat.g_01476
OG0001936	Syac.g_01024	Syat.g_00178
OG0001937	Syac.g_00594	Syat.g_03089
OG0001938	Syac.g_01910	Syat.g_03168
OG0001940	Syac.g_01775	Syat.g_00044
OG0001941	Syac.g_00720	Syat.g_01160
OG0001943	Syac.g_01068	Syat.g_00405
OG0001944	Syac.g_01116	Syat.g_01250
OG0001946	Syac.g_00912	Syat.g_00972
OG0001948	Syac.g_01216	Syat.g_00543
OG0001949	Syac.g_01195	Syat.g_00563
OG0001950	Syac.g_01193	Syat.g_00565
OG0001951	Syac.g_01184	Syat.g_00576
OG0001952	Syac.g_01157	Syat.g_00603
OG0001953	Syac.g_01156	Syat.g_00604
OG0001957	Syac.g_00965	Syat.g_03304
OG0001958	Syac.g_01426	Syat.g_00343
OG0001960	Syac.g_01688	Syat.g_01358
OG0001961	Syac.g_01705	Syat.g_01376
OG0001964	Syac.g_02175	Syat.g_01846
OG0001966	Syac.g_02222	Syat.g_01940
OG0001967	Syac.g_02224	Syat.g_01942
OG0001968	Syac.g_02225	Syat.g_01943
OG0001969	Syac.g_00255	Syat.g_02102
OG0001970	Syac.g_00355	Syat.g_02921
OG0001971	Syac.g_02267	Syat.g_02835
OG0001972	Syac.g_02327	Syat.g_02723
OG0001975	Syac.g_01461	Syat.g_03286
OG0001976	Syac.g_01459	Syat.g_03288
OG0001978	Syac.g_00121	Syat.g_01141
OG0001979	Syac.g_00916	Syat.g_03155
OG0001980	Syac.g_02034, Syac.g_01080	Syat.g_00836
OG0001995	Syac.g_00927	Syat.g_02221
OG0001997	Syac.g_00416	Syat.g_01549
OG0002000	Syac.g_01859	Syat.g_01112
OG0002005	Syac.g_01727	Syat.g_01992, Syat.g_02596
OG0002007	Syac.g_00867	Syat.g_00984
OG0002008	Syac.g_01227	Syat.g_03284
OG0002009	Syac.g_01376	Syat.g_00446
OG0002010	Syac.g_01663	Syat.g_01337
OG0002011	Syac.g_01980	Syat.g_00868, Syat.g_01912
OG0002013	Syac.g_01990	Syat.g_01504
OG0002016	Syac.g_02311	Syat.g_02743
OG0002020	Syac.g_02453	Syat.g_02597
OG0002021	Syac.g_02451	Syat.g_02450
OG0002022	Syac.g_02449	Syat.g_02448
OG0002023	Syac.g_02448	Syat.g_02447
OG0002024	Syac.g_02441	Syat.g_02554
OG0002037	Syac.g_01906	Syat.g_01293
OG0002038	Syac.g_00779	Syat.g_01251
OG0002039	Syac.g_00792	Syat.g_00299
OG0002040	Syac.g_00793	Syat.g_02427
OG0002041	Syac.g_01212	Syat.g_00547
OG0002042	Syac.g_01189	Syat.g_00569
OG0002043	Syac.g_01138	Syat.g_00625
OG0002045	Syac.g_01708	Syat.g_01381
OG0002047	Syac.g_01991	Syat.g_02951
OG0002049	Syac.g_02149	Syat.g_01840
OG0002050	Syac.g_02234	Syat.g_02040
OG0002054	Syac.g_02440	Syat.g_02555
OG0002055	Syac.g_02443	Syat.g_02428
OG0002056	Syac.g_00278	Syat.g_02078
OG0002114	Syac.g_01618	Syat.g_01366
OG0002116	Syac.g_00589	Syat.g_03094
OG0002119	Syac.g_02306	Syat.g_02752
OG0002120	Syac.g_01097	Syat.g_02459
OG0002123	Syac.g_01283	Syat.g_00662
OG0002129	Syac.g_01647	Syat.g_01280
OG0002131	Syac.g_02452	Syat.g_02451
OG0002132	Syac.g_02444	Syat.g_02553
OG0002134	Syac.g_00173	Syat.g_02186
OG0002135	Syac.g_00513	Syat.g_03043
OG0002136	Syac.g_00514	Syat.g_03044
OG0002138	Syac.g_00918	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syac.g_01527	Syat.g_00884
OG0002142	Syac.g_01615	Syat.g_01239
OG0002143	Syac.g_01983	Syat.g_00973
OG0002144	Syac.g_02146	Syat.g_03389
OG0002163	Syac.g_02380	Syat.g_02644
OG0002170	Syac.g_02025	Syat.g_01618
OG0002172	Syac.g_02312	Syat.g_02739
OG0002179	Syac.g_00192	Syat.g_02153
OG0002180	Syac.g_00288	Syat.g_02069
OG0002181	Syac.g_02231	Syat.g_02001
OG0002182	Syac.g_02212	Syat.g_03097
OG0002183	Syac.g_00425	Syat.g_01529
OG0002184	Syac.g_00428	Syat.g_01525
OG0002185	Syac.g_00435	Syat.g_01487
OG0002186	Syac.g_00515	Syat.g_03045
OG0002187	Syac.g_00516	Syat.g_03046
OG0002188	Syac.g_00554	Syat.g_03118
OG0002189	Syac.g_00555	Syat.g_03117
OG0002190	Syac.g_00603	Syat.g_03080
OG0002192	Syac.g_00795	Syat.g_00298
OG0002194	Syac.g_01523	Syat.g_00889
OG0002196	Syac.g_01355	Syat.g_00464
OG0002197	Syac.g_01218	Syat.g_00541
OG0002198	Syac.g_00999	Syat.g_02588
OG0002199	Syac.g_00994	Syat.g_00393
OG0002200	Syac.g_01631	Syat.g_01225
OG0002201	Syac.g_01739	Syat.g_00004
OG0002202	Syac.g_01740	Syat.g_00005
OG0002203	Syac.g_01741	Syat.g_00006
OG0002204	Syac.g_01760	Syat.g_00029
OG0002205	Syac.g_01776	Syat.g_00047
OG0002207	Syac.g_01798	Syat.g_00068
OG0002208	Syac.g_01913	Syat.g_03165
OG0002209	Syac.g_02012	Syat.g_01606
OG0002210	Syac.g_02065	Syat.g_01627
OG0002211	Syac.g_02102	Syat.g_01789
OG0002212	Syac.g_02340	Syat.g_02702
OG0002213	Syac.g_02344	Syat.g_02697
OG0002214	Syac.g_02474	Syat.g_02401
OG0002235	Syac.g_01359	Syat.g_00462
OG0002238	Syac.g_01436	Syat.g_00491
OG0002239	Syac.g_01458	Syat.g_01095
OG0002247	Syac.g_01783	Syat.g_00054
OG0002248	Syac.g_00908	Syat.g_00837
OG0002249	Syac.g_01534	Syat.g_01310
OG0002250	Syac.g_00424	Syat.g_01530
OG0002251	Syac.g_00606	Syat.g_03077
OG0002252	Syac.g_00672	Syat.g_02625
OG0002253	Syac.g_00739	Syat.g_01145
OG0002254	Syac.g_01256	Syat.g_00691
OG0002255	Syac.g_01203	Syat.g_00556
OG0002256	Syac.g_00930	Syat.g_00179
OG0002257	Syac.g_01021	Syat.g_01714
OG0002258	Syac.g_01761	Syat.g_00030
OG0002259	Syac.g_01832	Syat.g_03274
OG0002260	Syac.g_01528	Syat.g_00883
OG0002277	Syac.g_00079	Syat.g_02270
OG0002285	Syac.g_01150	Syat.g_00612
OG0002297	Syac.g_01573	Syat.g_01433
OG0002298	Syac.g_01199	Syat.g_00559
OG0002300	Syac.g_01110	Syat.g_00977
OG0002302	Syac.g_01927	Syat.g_01307
OG0002305	Syac.g_00391	Syat.g_01576
OG0002306	Syac.g_02447	Syat.g_02502
OG0002308	Syac.g_01350	Syat.g_03129, Syat.g_00470
OG0002309	Syac.g_00843	Syat.g_00722
OG0002332	Syac.g_01437	Syat.g_00492
OG0002333	Syac.g_01435	Syat.g_00490
OG0002340	Syac.g_02299	Syat.g_02781
OG0002349	Syac.g_00658	Syat.g_03010
OG0002352	Syac.g_00780	Syat.g_02986
OG0002354	Syac.g_01183	Syat.g_00577
OG0002355	Syac.g_00463	Syat.g_01013
OG0002357	Syac.g_02407	Syat.g_02661
OG0002386	Syac.g_01020	Syat.g_01687
OG0002387	Syac.g_00687	Syat.g_01194, Syat.g_02117
OG0002401	Syac.g_00781	Syat.g_00630
OG0002402	Syac.g_00869	Syat.g_00791
OG0002403	Syac.g_01502	Syat.g_00821
OG0002404	Syac.g_01273	Syat.g_01875
OG0002429	Syac.g_00418	Syat.g_01538
OG0002463	Syac.g_01685	Syat.g_00337
OG0002464	Syac.g_01844	Syat.g_01484
OG0002466	Syac.g_00643	Syat.g_02995
OG0002469	Syac.g_01506	Syat.g_00908
OG0002522	Syac.g_01081	Syat.g_02984
OG0002525	Syac.g_01091	Syat.g_02650
OG0002527	Syac.g_01038	Syat.g_00835
