Orthogroup	Syac	Praq
OG0001174	Syac.g_02178	Praq.g_00939
OG0001175	Syac.g_02177	Praq.g_00938
OG0001176	Syac.g_02141	Praq.g_00931
OG0001177	Syac.g_02143	Praq.g_00928
OG0001178	Syac.g_00539	Praq.g_00923
OG0001179	Syac.g_02112	Praq.g_00895
OG0001180	Syac.g_02087	Praq.g_00874
OG0001181	Syac.g_02083	Praq.g_00870
OG0001182	Syac.g_02074	Praq.g_00863
OG0001183	Syac.g_02070	Praq.g_00728
OG0001184	Syac.g_00186	Praq.g_00744
OG0001185	Syac.g_00162	Praq.g_00758
OG0001186	Syac.g_00082	Praq.g_00684
OG0001187	Syac.g_00085	Praq.g_00688
OG0001188	Syac.g_00076	Praq.g_00690
OG0001189	Syac.g_00054	Praq.g_00707
OG0001190	Syac.g_02353	Praq.g_00711
OG0001191	Syac.g_02368	Praq.g_00721
OG0001192	Syac.g_02374	Praq.g_00390
OG0001193	Syac.g_02406	Praq.g_00400
OG0001194	Syac.g_02408	Praq.g_00401
OG0001195	Syac.g_02409	Praq.g_00402
OG0001196	Syac.g_02477	Praq.g_00415
OG0001197	Syac.g_02479	Praq.g_00416
OG0001198	Syac.g_02491	Praq.g_00423
OG0001199	Syac.g_00445	Praq.g_01929
OG0001200	Syac.g_00443	Praq.g_01927
OG0001201	Syac.g_00395	Praq.g_01895
OG0001202	Syac.g_02285	Praq.g_01803
OG0001203	Syac.g_01967	Praq.g_01764
OG0001204	Syac.g_02200	Praq.g_01759
OG0001205	Syac.g_00706	Praq.g_01112
OG0001206	Syac.g_01715	Praq.g_00512
OG0001207	Syac.g_01915	Praq.g_00528
OG0001208	Syac.g_01902	Praq.g_00533
OG0001209	Syac.g_01833	Praq.g_01067
OG0001210	Syac.g_01826	Praq.g_01062
OG0001211	Syac.g_01809	Praq.g_01052
OG0001212	Syac.g_01751	Praq.g_01006
OG0001213	Syac.g_00968	Praq.g_00973
OG0001214	Syac.g_00981	Praq.g_00965
OG0001215	Syac.g_00919	Praq.g_00819
OG0001216	Syac.g_01285	Praq.g_00585
OG0001217	Syac.g_01043	Praq.g_00622
OG0001218	Syac.g_01679	Praq.g_00630
OG0001220	Syac.g_00813	Praq.g_01449
OG0001221	Syac.g_01379	Praq.g_01501
OG0001223	Syac.g_01215	Praq.g_01566
OG0001224	Syac.g_00880	Praq.g_01615
OG0001225	Syac.g_00882	Praq.g_01617
OG0001226	Syac.g_01026	Praq.g_01642
OG0001227	Syac.g_02387	Praq.g_01661
OG0001228	Syac.g_00700	Praq.g_01378
OG0001229	Syac.g_00906	Praq.g_00173
OG0001230	Syac.g_01621	Praq.g_00286
OG0001231	Syac.g_00017	Praq.g_00003
OG0001232	Syac.g_00509	Praq.g_00474
OG0001233	Syac.g_00660	Praq.g_00454
OG0001234	Syac.g_02173	Praq.g_00936
OG0001235	Syac.g_02147	Praq.g_00926
OG0001236	Syac.g_00189	Praq.g_00741
OG0001237	Syac.g_00184	Praq.g_00745
OG0001238	Syac.g_02369	Praq.g_00722
OG0001240	Syac.g_00411	Praq.g_01910
OG0001241	Syac.g_00402	Praq.g_01902
OG0001242	Syac.g_00370	Praq.g_01884
OG0001243	Syac.g_00363	Praq.g_01878
OG0001244	Syac.g_00333	Praq.g_01862
OG0001245	Syac.g_01064	Praq.g_01163
OG0001246	Syac.g_01876	Praq.g_01098
OG0001247	Syac.g_01303	Praq.g_00812
OG0001248	Syac.g_01306	Praq.g_00814
OG0001249	Syac.g_02029	Praq.g_00647
OG0001250	Syac.g_00838	Praq.g_01438
OG0001251	Syac.g_02415	Praq.g_01474
OG0001252	Syac.g_00874	Praq.g_01610
OG0001253	Syac.g_01063	Praq.g_01662
OG0001254	Syac.g_01465	Praq.g_01302
OG0001255	Syac.g_01957	Praq.g_01317
OG0001256	Syac.g_00563	Praq.g_00384
OG0001257	Syac.g_01686	Praq.g_00002
OG0001259	Syac.g_00662	Praq.g_00456
OG0001260	Syac.g_00640	Praq.g_00440
OG0001262	Syac.g_00056	Praq.g_00705
OG0001263	Syac.g_00360	Praq.g_01875
OG0001265	Syac.g_00372	Praq.g_01885
OG0001266	Syac.g_02289	Praq.g_01799
OG0001267	Syac.g_02253	Praq.g_01723
OG0001268	Syac.g_02014	Praq.g_01206
OG0001269	Syac.g_01960	Praq.g_01185
OG0001270	Syac.g_00690	Praq.g_01123
OG0001271	Syac.g_01703	Praq.g_00523
OG0001272	Syac.g_01898	Praq.g_00537
OG0001273	Syac.g_00974	Praq.g_00971
OG0001274	Syac.g_02323	Praq.g_00832
OG0001275	Syac.g_01228	Praq.g_01575
OG0001276	Syac.g_01244	Praq.g_01594
OG0001277	Syac.g_02463	Praq.g_01651
OG0001278	Syac.g_01517	Praq.g_01383
OG0001280	Syac.g_00731	Praq.g_00132
OG0001281	Syac.g_00721	Praq.g_00138
OG0001282	Syac.g_01917	Praq.g_00178
OG0001283	Syac.g_02472	Praq.g_00197
OG0001284	Syac.g_00586	Praq.g_00364
OG0001285	Syac.g_01060	Praq.g_00471
OG0001287	Syac.g_00154	Praq.g_00765
OG0001288	Syac.g_00141	Praq.g_00773
OG0001289	Syac.g_00426	Praq.g_01916
OG0001291	Syac.g_00349	Praq.g_01868
OG0001292	Syac.g_02205	Praq.g_01754
OG0001293	Syac.g_02226	Praq.g_01742
OG0001294	Syac.g_01411	Praq.g_01165
OG0001295	Syac.g_01824	Praq.g_00517
OG0001296	Syac.g_01870	Praq.g_01093
OG0001297	Syac.g_01866	Praq.g_01088
OG0001298	Syac.g_01774	Praq.g_01026
OG0001299	Syac.g_01417	Praq.g_00795
OG0001300	Syac.g_00910	Praq.g_00822
OG0001301	Syac.g_00897	Praq.g_00825
OG0001302	Syac.g_01012	Praq.g_00656
OG0001303	Syac.g_01137	Praq.g_01579
OG0001304	Syac.g_01257	Praq.g_01604
OG0001305	Syac.g_00890	Praq.g_01623
OG0001306	Syac.g_00749	Praq.g_01319
OG0001307	Syac.g_02156	Praq.g_00158
OG0001310	Syac.g_00528	Praq.g_00485
OG0001311	Syac.g_01246	Praq.g_01596
OG0001312	Syac.g_01147	Praq.g_01529
OG0001315	Syac.g_02072	Praq.g_01942
OG0001316	Syac.g_00342	Praq.g_01863
OG0001317	Syac.g_01971	Praq.g_01768
OG0001318	Syac.g_02218	Praq.g_01747
OG0001319	Syac.g_02242	Praq.g_01731
OG0001321	Syac.g_00712	Praq.g_00500
OG0001322	Syac.g_00713	Praq.g_00501
OG0001323	Syac.g_01857	Praq.g_01083
OG0001324	Syac.g_00909	Praq.g_00823
OG0001325	Syac.g_01281	Praq.g_00588
OG0001326	Syac.g_02420	Praq.g_00846
OG0001328	Syac.g_01385	Praq.g_01660
OG0001329	Syac.g_01007	Praq.g_01294
OG0001330	Syac.g_00738	Praq.g_00111
OG0001332	Syac.g_00625	Praq.g_00337
OG0001333	Syac.g_00666	Praq.g_00460
OG0001334	Syac.g_02061	Praq.g_00731
OG0001335	Syac.g_02060	Praq.g_00732
OG0001336	Syac.g_02473	Praq.g_00412
OG0001339	Syac.g_00400	Praq.g_01900
OG0001340	Syac.g_02039	Praq.g_01674
OG0001341	Syac.g_00904	Praq.g_00620
OG0001343	Syac.g_02413	Praq.g_01471
OG0001344	Syac.g_00774	Praq.g_01337
OG0001345	Syac.g_00803	Praq.g_01352
OG0001346	Syac.g_00728	Praq.g_00134
OG0001348	Syac.g_00857	Praq.g_00023
OG0001352	Syac.g_01842	Praq.g_00809
OG0001355	Syac.g_01823	Praq.g_00033, Praq.g_00044
OG0001358	Syac.g_00952	Praq.g_00982
OG0001359	Syac.g_02412	Praq.g_01472
OG0001360	Syac.g_00805	Praq.g_01663
OG0001361	Syac.g_00800	Praq.g_01349
OG0001362	Syac.g_01649	Praq.g_00308
OG0001363	Syac.g_01651	Praq.g_00310
OG0001364	Syac.g_00204	Praq.g_00734
OG0001370	Syac.g_01294, Syac.g_02438	Praq.g_00509
OG0001372	Syac.g_01845	Praq.g_00629
OG0001373	Syac.g_02419	Praq.g_00847
OG0001374	Syac.g_02427	Praq.g_00839
OG0001375	Syac.g_02414	Praq.g_01470
OG0001376	Syac.g_02376	Praq.g_01628
OG0001377	Syac.g_02375	Praq.g_01629
OG0001378	Syac.g_00689	Praq.g_01272
OG0001380	Syac.g_01589	Praq.g_00163
OG0001381	Syac.g_02162	Praq.g_00169
OG0001382	Syac.g_00148	Praq.g_00016
OG0001385	Syac.g_02416	Praq.g_00850
OG0001386	Syac.g_02417	Praq.g_00849
OG0001387	Syac.g_02418	Praq.g_00848
OG0001388	Syac.g_02421	Praq.g_00845
OG0001389	Syac.g_02422	Praq.g_00844
OG0001390	Syac.g_02423	Praq.g_00843
OG0001391	Syac.g_02424	Praq.g_00842
OG0001392	Syac.g_02425	Praq.g_00841
OG0001393	Syac.g_02426	Praq.g_00840
OG0001395	Syac.g_01262	Praq.g_01606
OG0001400	Syac.g_00336	Praq.g_00265
OG0001403	Syac.g_00033	Praq.g_01233
OG0001404	Syac.g_00451	Praq.g_01935
OG0001405	Syac.g_02058	Praq.g_01676
OG0001406	Syac.g_02377	Praq.g_01627
OG0001407	Syac.g_01841	Praq.g_01640
OG0001408	Syac.g_01530	Praq.g_01646, Praq.g_01645
OG0001410	Syac.g_02155	Praq.g_00159
OG0001413	Syac.g_01019	Praq.g_00379
OG0001414	Syac.g_02161	Praq.g_01773
OG0001416	Syac.g_00724	Praq.g_00508
OG0001417	Syac.g_01200	Praq.g_00519, Praq.g_00520
OG0001419	Syac.g_01840	Praq.g_01641
OG0001420	Syac.g_01847	Praq.g_01280
OG0001423	Syac.g_00457	Praq.g_00859
OG0001425	Syac.g_02373	Praq.g_00389
OG0001428	Syac.g_00301	Praq.g_01830
OG0001430	Syac.g_02345	Praq.g_00106
OG0001432	Syac.g_01572	Praq.g_00377
OG0001434	Syac.g_01368	Praq.g_01509
OG0001435	Syac.g_01399	Praq.g_01486
OG0001438	Syac.g_00280	Praq.g_01709
OG0001439	Syac.g_00250	Praq.g_01695
OG0001442	Syac.g_01358	Praq.g_00613
OG0001446	Syac.g_01293	Praq.g_01924
OG0001447	Syac.g_00362	Praq.g_01877
OG0001448	Syac.g_01094	Praq.g_01177
OG0001452	Syac.g_02214	Praq.g_01476
OG0001456	Syac.g_02434	Praq.g_01310
OG0001457	Syac.g_02435	Praq.g_01311
OG0001458	Syac.g_02436	Praq.g_01312
OG0001459	Syac.g_01445	Praq.g_00092
OG0001462	Syac.g_00039	Praq.g_01238
OG0001465	Syac.g_01299	Praq.g_00831
OG0001468	Syac.g_01014	Praq.g_01632
OG0001470	Syac.g_00683	Praq.g_00199
OG0001471	Syac.g_00257	Praq.g_00380
OG0001473	Syac.g_01010	Praq.g_00685
OG0001474	Syac.g_02013	Praq.g_01205
OG0001475	Syac.g_00681	Praq.g_00201
OG0001479	Syac.g_02016	Praq.g_01208
OG0001480	Syac.g_00812	Praq.g_01175
OG0001481	Syac.g_01260	Praq.g_01170
OG0001482	Syac.g_01210	Praq.g_00506
OG0001492	Syac.g_01514	Praq.g_01380
OG0001493	Syac.g_01522	Praq.g_01388
OG0001494	Syac.g_00494	Praq.g_00252
OG0001499	Syac.g_01441	Praq.g_01943
OG0001502	Syac.g_00818	Praq.g_00643
OG0001504	Syac.g_01446	Praq.g_00093
OG0001508	Syac.g_00684	Praq.g_00198
OG0001520	Syac.g_01787	Praq.g_01151, Praq.g_01150
OG0001522	Syac.g_00849	Praq.g_01430
OG0001528	Syac.g_00682	Praq.g_00200
OG0001546	Syac.g_01853	Praq.g_01078
OG0001548	Syac.g_01030	Praq.g_00645
OG0001551	Syac.g_00861	Praq.g_01309
OG0001572	Syac.g_01584	Praq.g_00078
OG0001585	Syac.g_01072	Praq.g_00089
OG0001588	Syac.g_00200	Praq.g_00270
OG0001602	Syac.g_01300	Praq.g_00830
OG0001625	Syac.g_02220	Praq.g_01745
OG0001647	Syac.g_02244	Praq.g_01730
OG0001667	Syac.g_00472	Praq.g_00113
OG0001712	Syac.g_01065	Praq.g_01133
OG0001713	Syac.g_00783	Praq.g_01946
OG0001718	Syac.g_00465	Praq.g_01181
OG0002156	Syac.g_01612	Praq.g_01252, Praq.g_01253
OG0002488	Syac.g_00203	Praq.g_00256
OG0002560	Syac.g_01542	Praq.g_01148
OG0002627	Syac.g_00087	Praq.g_00259
