Orthogroup	Syac	Pray
OG0001170	Syac.g_00661	Pray.g_01517
OG0001171	Syac.g_00650	Pray.g_01508
OG0001172	Syac.g_02187	Pray.g_01237
OG0001173	Syac.g_02186	Pray.g_01238
OG0001174	Syac.g_02178	Pray.g_01246
OG0001175	Syac.g_02177	Pray.g_01247
OG0001176	Syac.g_02141	Pray.g_01254
OG0001177	Syac.g_02143	Pray.g_01257
OG0001178	Syac.g_00539	Pray.g_01262
OG0001179	Syac.g_02112	Pray.g_01290
OG0001180	Syac.g_02087	Pray.g_01312
OG0001181	Syac.g_02083	Pray.g_01316
OG0001182	Syac.g_02074	Pray.g_01323
OG0001183	Syac.g_02070	Pray.g_01328
OG0001184	Syac.g_00186	Pray.g_01344
OG0001185	Syac.g_00162	Pray.g_01358
OG0001186	Syac.g_00082	Pray.g_01382
OG0001187	Syac.g_00085	Pray.g_01386
OG0001188	Syac.g_00076	Pray.g_01389
OG0001189	Syac.g_00054	Pray.g_01406
OG0001190	Syac.g_02353	Pray.g_01410
OG0001191	Syac.g_02368	Pray.g_01420
OG0001192	Syac.g_02374	Pray.g_01425
OG0001193	Syac.g_02406	Pray.g_01435
OG0001194	Syac.g_02408	Pray.g_01436
OG0001195	Syac.g_02409	Pray.g_01437
OG0001196	Syac.g_02477	Pray.g_01450
OG0001197	Syac.g_02479	Pray.g_01451
OG0001198	Syac.g_02491	Pray.g_01458
OG0001199	Syac.g_00445	Pray.g_00215
OG0001200	Syac.g_00443	Pray.g_00213
OG0001201	Syac.g_00395	Pray.g_00181
OG0001202	Syac.g_02285	Pray.g_00680
OG0001203	Syac.g_01967	Pray.g_00719
OG0001204	Syac.g_02200	Pray.g_00724
OG0001205	Syac.g_00706	Pray.g_00935
OG0001206	Syac.g_01715	Pray.g_00952
OG0001207	Syac.g_01915	Pray.g_00967
OG0001208	Syac.g_01902	Pray.g_00972
OG0001209	Syac.g_01833	Pray.g_01226
OG0001210	Syac.g_01826	Pray.g_01221
OG0001211	Syac.g_01809	Pray.g_01211
OG0001212	Syac.g_01751	Pray.g_01167
OG0001213	Syac.g_00968	Pray.g_01134
OG0001214	Syac.g_00981	Pray.g_01126
OG0001215	Syac.g_00919	Pray.g_01073
OG0001216	Syac.g_01285	Pray.g_01038
OG0001217	Syac.g_01043	Pray.g_00293
OG0001218	Syac.g_01679	Pray.g_00300
OG0001220	Syac.g_00813	Pray.g_00400
OG0001221	Syac.g_01379	Pray.g_00463
OG0001223	Syac.g_01215	Pray.g_00529
OG0001224	Syac.g_00880	Pray.g_00580
OG0001225	Syac.g_00882	Pray.g_00582
OG0001226	Syac.g_01026	Pray.g_00608
OG0001227	Syac.g_02387	Pray.g_00626
OG0001228	Syac.g_00700	Pray.g_00018
OG0001229	Syac.g_00906	Pray.g_01831
OG0001230	Syac.g_01621	Pray.g_01730
OG0001231	Syac.g_00017	Pray.g_01625
OG0001232	Syac.g_00509	Pray.g_01536
OG0001233	Syac.g_00660	Pray.g_01516
OG0001234	Syac.g_02173	Pray.g_01249
OG0001235	Syac.g_02147	Pray.g_01259
OG0001236	Syac.g_00189	Pray.g_01341
OG0001237	Syac.g_00184	Pray.g_01345
OG0001238	Syac.g_02369	Pray.g_01421
OG0001240	Syac.g_00411	Pray.g_00196
OG0001241	Syac.g_00402	Pray.g_00188
OG0001242	Syac.g_00370	Pray.g_00170
OG0001243	Syac.g_00363	Pray.g_00164
OG0001244	Syac.g_00333	Pray.g_00148
OG0001245	Syac.g_01064	Pray.g_00858
OG0001246	Syac.g_01876	Pray.g_00995
OG0001247	Syac.g_01303	Pray.g_01080
OG0001248	Syac.g_01306	Pray.g_01078
OG0001249	Syac.g_02029	Pray.g_00326
OG0001250	Syac.g_00838	Pray.g_00389
OG0001251	Syac.g_02415	Pray.g_00437
OG0001252	Syac.g_00874	Pray.g_00575
OG0001253	Syac.g_01063	Pray.g_00627
OG0001254	Syac.g_01465	Pray.g_00095
OG0001255	Syac.g_01957	Pray.g_00080
OG0001256	Syac.g_00563	Pray.g_01632
OG0001257	Syac.g_01686	Pray.g_01626
OG0001258	Syac.g_00553	Pray.g_01562
OG0001259	Syac.g_00662	Pray.g_01518
OG0001260	Syac.g_00640	Pray.g_01502
OG0001262	Syac.g_00056	Pray.g_01404
OG0001263	Syac.g_00360	Pray.g_00161
OG0001265	Syac.g_00372	Pray.g_00171
OG0001266	Syac.g_02289	Pray.g_00684
OG0001267	Syac.g_02253	Pray.g_00759
OG0001268	Syac.g_02014	Pray.g_00817
OG0001269	Syac.g_01960	Pray.g_00837
OG0001270	Syac.g_00690	Pray.g_00924
OG0001271	Syac.g_01703	Pray.g_00962
OG0001272	Syac.g_01898	Pray.g_00976
OG0001273	Syac.g_00974	Pray.g_01132
OG0001274	Syac.g_02323	Pray.g_01060
OG0001275	Syac.g_01228	Pray.g_00539
OG0001276	Syac.g_01244	Pray.g_00559
OG0001277	Syac.g_02463	Pray.g_00616
OG0001278	Syac.g_01517	Pray.g_00013
OG0001279	Syac.g_01605	Pray.g_01926
OG0001280	Syac.g_00731	Pray.g_01871
OG0001281	Syac.g_00721	Pray.g_01865
OG0001282	Syac.g_01917	Pray.g_01828
OG0001283	Syac.g_02472	Pray.g_01809
OG0001284	Syac.g_00586	Pray.g_01652
OG0001285	Syac.g_01060	Pray.g_01533
OG0001286	Syac.g_02089	Pray.g_01310
OG0001287	Syac.g_00154	Pray.g_01366
OG0001288	Syac.g_00141	Pray.g_01375
OG0001289	Syac.g_00426	Pray.g_00202
OG0001291	Syac.g_00349	Pray.g_00154
OG0001292	Syac.g_02205	Pray.g_00729
OG0001293	Syac.g_02226	Pray.g_00741
OG0001294	Syac.g_01411	Pray.g_00856
OG0001295	Syac.g_01824	Pray.g_00957
OG0001296	Syac.g_01870	Pray.g_01000
OG0001297	Syac.g_01866	Pray.g_01005
OG0001298	Syac.g_01774	Pray.g_01185
OG0001299	Syac.g_01417	Pray.g_01097
OG0001300	Syac.g_00910	Pray.g_01070
OG0001301	Syac.g_00897	Pray.g_01067
OG0001302	Syac.g_01012	Pray.g_00335
OG0001303	Syac.g_01137	Pray.g_00543
OG0001304	Syac.g_01257	Pray.g_00569
OG0001305	Syac.g_00890	Pray.g_00588
OG0001306	Syac.g_00749	Pray.g_00078
OG0001307	Syac.g_02156	Pray.g_01846
OG0001309	Syac.g_01860	Pray.g_01628
OG0001310	Syac.g_00528	Pray.g_01547
OG0001311	Syac.g_01246	Pray.g_00561
OG0001312	Syac.g_01147	Pray.g_00492
OG0001314	Syac.g_00809, Syac.g_00460	Pray.g_00285
OG0001315	Syac.g_02072	Pray.g_00227
OG0001316	Syac.g_00342	Pray.g_00149
OG0001317	Syac.g_01971	Pray.g_00715
OG0001318	Syac.g_02218	Pray.g_00737
OG0001319	Syac.g_02242	Pray.g_00752
OG0001321	Syac.g_00712	Pray.g_00941
OG0001322	Syac.g_00713	Pray.g_00942
OG0001323	Syac.g_01857	Pray.g_01010
OG0001324	Syac.g_00909	Pray.g_01069
OG0001325	Syac.g_01281	Pray.g_01035
OG0001326	Syac.g_02420	Pray.g_00425
OG0001328	Syac.g_01385	Pray.g_00625
OG0001329	Syac.g_01007	Pray.g_00104
OG0001330	Syac.g_00738	Pray.g_01896
OG0001332	Syac.g_00625	Pray.g_01679
OG0001333	Syac.g_00666	Pray.g_01522
OG0001334	Syac.g_02061	Pray.g_01331
OG0001335	Syac.g_02060	Pray.g_01332
OG0001336	Syac.g_02473	Pray.g_01447
OG0001339	Syac.g_00400	Pray.g_00186
OG0001340	Syac.g_02039	Pray.g_00806
OG0001341	Syac.g_00904	Pray.g_00291
OG0001343	Syac.g_02413	Pray.g_00434
OG0001344	Syac.g_00774	Pray.g_00059
OG0001345	Syac.g_00803	Pray.g_00044
OG0001346	Syac.g_00728	Pray.g_01869
OG0001352	Syac.g_01842	Pray.g_01083
OG0001353	Syac.g_00850	Pray.g_00380
OG0001354	Syac.g_01201	Pray.g_00521
OG0001355	Syac.g_01823	Pray.g_01596
OG0001358	Syac.g_00952	Pray.g_01143
OG0001359	Syac.g_02412	Pray.g_00435
OG0001360	Syac.g_00805	Pray.g_00628
OG0001361	Syac.g_00800	Pray.g_00047
OG0001362	Syac.g_01649	Pray.g_01708
OG0001363	Syac.g_01651	Pray.g_01706
OG0001364	Syac.g_00204	Pray.g_01334
OG0001372	Syac.g_01845	Pray.g_00299
OG0001373	Syac.g_02419	Pray.g_00424
OG0001374	Syac.g_02427	Pray.g_00432
OG0001375	Syac.g_02414	Pray.g_00433
OG0001376	Syac.g_02376	Pray.g_00594
OG0001377	Syac.g_02375	Pray.g_00595
OG0001378	Syac.g_00689	Pray.g_00133
OG0001379	Syac.g_00736	Pray.g_01876
OG0001380	Syac.g_01589	Pray.g_01841
OG0001381	Syac.g_02162	Pray.g_01835
OG0001382	Syac.g_00148	Pray.g_01611
OG0001385	Syac.g_02416	Pray.g_00421
OG0001386	Syac.g_02417	Pray.g_00422
OG0001387	Syac.g_02418	Pray.g_00423
OG0001388	Syac.g_02421	Pray.g_00426
OG0001389	Syac.g_02422	Pray.g_00427
OG0001390	Syac.g_02423	Pray.g_00428
OG0001391	Syac.g_02424	Pray.g_00429
OG0001392	Syac.g_02425	Pray.g_00430
OG0001393	Syac.g_02426	Pray.g_00431
OG0001395	Syac.g_01262	Pray.g_00571
OG0001398	Syac.g_01120	Pray.g_01599
OG0001402	Syac.g_00957	Pray.g_00307
OG0001403	Syac.g_00033	Pray.g_01492
OG0001404	Syac.g_00451	Pray.g_00221
OG0001405	Syac.g_02058	Pray.g_00804
OG0001406	Syac.g_02377	Pray.g_00593
OG0001407	Syac.g_01841	Pray.g_00606
OG0001408	Syac.g_01530	Pray.g_00611
OG0001410	Syac.g_02155	Pray.g_01845
OG0001413	Syac.g_01019	Pray.g_01637
OG0001414	Syac.g_02161	Pray.g_00710
OG0001416	Syac.g_00724	Pray.g_00949
OG0001417	Syac.g_01200	Pray.g_00959
OG0001419	Syac.g_01840	Pray.g_00607
OG0001420	Syac.g_01847	Pray.g_00124
OG0001423	Syac.g_00457	Pray.g_01751
OG0001425	Syac.g_02373	Pray.g_01424
OG0001428	Syac.g_00301	Pray.g_00653
OG0001430	Syac.g_02345	Pray.g_01901
OG0001432	Syac.g_01572	Pray.g_01639
OG0001434	Syac.g_01368	Pray.g_00472
OG0001439	Syac.g_00250	Pray.g_00785
OG0001442	Syac.g_01358	Pray.g_00283
OG0001446	Syac.g_01293	Pray.g_00210
OG0001447	Syac.g_00362	Pray.g_00163
OG0001448	Syac.g_01094	Pray.g_00844
OG0001449	Syac.g_02197	Pray.g_00880
OG0001452	Syac.g_02214	Pray.g_00439
OG0001456	Syac.g_02434	Pray.g_00087
OG0001457	Syac.g_02435	Pray.g_00086
OG0001458	Syac.g_02436	Pray.g_00085
OG0001459	Syac.g_01445	Pray.g_01912
OG0001462	Syac.g_00039	Pray.g_01496
OG0001465	Syac.g_01299	Pray.g_01061
OG0001468	Syac.g_01014	Pray.g_00598
OG0001471	Syac.g_00257	Pray.g_01636
OG0001473	Syac.g_01010	Pray.g_01383
OG0001474	Syac.g_02013	Pray.g_00818
OG0001475	Syac.g_00681	Pray.g_01795
OG0001479	Syac.g_02016	Pray.g_00815
OG0001480	Syac.g_00812	Pray.g_00846
OG0001481	Syac.g_01260	Pray.g_00851
OG0001482	Syac.g_01210	Pray.g_00947
OG0001492	Syac.g_01514	Pray.g_00016
OG0001493	Syac.g_01522	Pray.g_00008
OG0001499	Syac.g_01441	Pray.g_00228
OG0001502	Syac.g_00818	Pray.g_00318
OG0001504	Syac.g_01446	Pray.g_01911
OG0001508	Syac.g_00684	Pray.g_01807
OG0001520	Syac.g_01787	Pray.g_00872
OG0001522	Syac.g_00849	Pray.g_00381
OG0001546	Syac.g_01853	Pray.g_01015
OG0001547	Syac.g_01122	Pray.g_00320
OG0001548	Syac.g_01030	Pray.g_00324
OG0001551	Syac.g_00861	Pray.g_00088
OG0001557	Syac.g_01372	Pray.g_00468
OG0001564	Syac.g_02430	Pray.g_01767
OG0001567	Syac.g_01121	Pray.g_00319
OG0001568	Syac.g_01124	Pray.g_00321
OG0001570	Syac.g_01108	Pray.g_00121
OG0001585	Syac.g_01072	Pray.g_01922
OG0001602	Syac.g_01300	Pray.g_01062
OG0001635	Syac.g_00137	Pray.g_01577
OG0001666	Syac.g_01452	Pray.g_01913
OG0001667	Syac.g_00472	Pray.g_01893
OG0001712	Syac.g_01065	Pray.g_00901
OG0001718	Syac.g_00465	Pray.g_00840
OG0001928	Syac.g_01599, Syac.g_01598, Syac.g_01600	Pray.g_01746
OG0002063	Syac.g_01533	Pray.g_00887
OG0002112	Syac.g_00266	Pray.g_00892
OG0002157	Syac.g_00265	Pray.g_00893
OG0002158	Syac.g_00267	Pray.g_00891
OG0002349	Syac.g_00658	Pray.g_01514
OG0002560	Syac.g_01542	Pray.g_00874
OG0002562	Syac.g_01592	Pray.g_01754
OG0002627	Syac.g_00087	Pray.g_01794
OG0002840	Syac.g_01593	Pray.g_01753
