Orthogroup	Syac	Prbm
OG0001118	Syac.g_01206	Prbm.g_01002
OG0001119	Syac.g_01208	Prbm.g_01003
OG0001120	Syac.g_01213	Prbm.g_01004
OG0001121	Syac.g_01949, Syac.g_01170	Prbm.g_01648
OG0001122	Syac.g_01238	Prbm.g_01033
OG0001123	Syac.g_01245	Prbm.g_01037
OG0001124	Syac.g_01247	Prbm.g_01039
OG0001125	Syac.g_01249	Prbm.g_01041
OG0001126	Syac.g_00870	Prbm.g_01052
OG0001127	Syac.g_00871	Prbm.g_01053
OG0001128	Syac.g_00875	Prbm.g_01056
OG0001129	Syac.g_00877	Prbm.g_01057
OG0001130	Syac.g_00878	Prbm.g_01058
OG0001131	Syac.g_01382	Prbm.g_00894
OG0001132	Syac.g_01062	Prbm.g_01103
OG0001133	Syac.g_00958	Prbm.g_01079
OG0001134	Syac.g_01466	Prbm.g_01910
OG0001135	Syac.g_01464	Prbm.g_01913
OG0001136	Syac.g_00767	Prbm.g_01552
OG0001137	Syac.g_00786	Prbm.g_01539
OG0001138	Syac.g_01486	Prbm.g_01518
OG0001139	Syac.g_01488	Prbm.g_01516
OG0001140	Syac.g_01489	Prbm.g_01515
OG0001141	Syac.g_01490	Prbm.g_01514
OG0001142	Syac.g_01491	Prbm.g_01513
OG0001143	Syac.g_01499	Prbm.g_01506
OG0001144	Syac.g_01508	Prbm.g_01501
OG0001145	Syac.g_00740	Prbm.g_01603
OG0001146	Syac.g_00722	Prbm.g_01615
OG0001147	Syac.g_01689	Prbm.g_01634
OG0001148	Syac.g_01918	Prbm.g_01662
OG0001149	Syac.g_01919	Prbm.g_01663
OG0001150	Syac.g_01920	Prbm.g_01664
OG0001151	Syac.g_01932	Prbm.g_01675
OG0001152	Syac.g_01933	Prbm.g_01676
OG0001153	Syac.g_01670	Prbm.g_01740
OG0001154	Syac.g_01671	Prbm.g_01741
OG0001155	Syac.g_00621	Prbm.g_01757
OG0001156	Syac.g_00618	Prbm.g_01760
OG0001157	Syac.g_00617	Prbm.g_01761
OG0001158	Syac.g_00616	Prbm.g_01762
OG0001159	Syac.g_00615	Prbm.g_01763
OG0001160	Syac.g_00570	Prbm.g_01789
OG0001161	Syac.g_02385	Prbm.g_01586
OG0001162	Syac.g_01307	Prbm.g_01801
OG0001163	Syac.g_00562	Prbm.g_01833
OG0001164	Syac.g_00556	Prbm.g_01837
OG0001165	Syac.g_00551	Prbm.g_01840
OG0001166	Syac.g_00520	Prbm.g_01858
OG0001167	Syac.g_00667	Prbm.g_01876
OG0001168	Syac.g_00665	Prbm.g_01877
OG0001169	Syac.g_00663	Prbm.g_01879
OG0001170	Syac.g_00661	Prbm.g_01881
OG0001171	Syac.g_00650	Prbm.g_01891
OG0001172	Syac.g_02187	Prbm.g_01952
OG0001173	Syac.g_02186	Prbm.g_01953
OG0001174	Syac.g_02178	Prbm.g_01961
OG0001175	Syac.g_02177	Prbm.g_01962
OG0001176	Syac.g_02141	Prbm.g_01974
OG0001177	Syac.g_02143	Prbm.g_01972
OG0001178	Syac.g_00539	Prbm.g_01345
OG0001179	Syac.g_02112	Prbm.g_02016
OG0001180	Syac.g_02087	Prbm.g_02039
OG0001181	Syac.g_02083	Prbm.g_02043
OG0001182	Syac.g_02074	Prbm.g_02052
OG0001183	Syac.g_02070	Prbm.g_02058
OG0001184	Syac.g_00186	Prbm.g_02074
OG0001185	Syac.g_00162	Prbm.g_02089
OG0001186	Syac.g_00082	Prbm.g_02140
OG0001187	Syac.g_00085	Prbm.g_02145
OG0001188	Syac.g_00076	Prbm.g_02147
OG0001189	Syac.g_00054	Prbm.g_02164
OG0001190	Syac.g_02353	Prbm.g_02169
OG0001191	Syac.g_02368	Prbm.g_02179
OG0001192	Syac.g_02374	Prbm.g_02184
OG0001193	Syac.g_02406	Prbm.g_02197
OG0001194	Syac.g_02408	Prbm.g_02198
OG0001195	Syac.g_02409	Prbm.g_02199
OG0001196	Syac.g_02477	Prbm.g_02219
OG0001197	Syac.g_02479	Prbm.g_02221
OG0001198	Syac.g_02491	Prbm.g_02230
OG0001199	Syac.g_00445	Prbm.g_00131
OG0001200	Syac.g_00443	Prbm.g_00133
OG0001201	Syac.g_00395	Prbm.g_00165
OG0001202	Syac.g_02285	Prbm.g_00259
OG0001203	Syac.g_01967	Prbm.g_00298
OG0001204	Syac.g_02200	Prbm.g_00304
OG0001205	Syac.g_00706	Prbm.g_00455
OG0001206	Syac.g_01715	Prbm.g_00491
OG0001207	Syac.g_01915	Prbm.g_00502
OG0001208	Syac.g_01902	Prbm.g_00508
OG0001209	Syac.g_01833	Prbm.g_00568
OG0001210	Syac.g_01826	Prbm.g_00573
OG0001211	Syac.g_01809	Prbm.g_00583
OG0001212	Syac.g_01751	Prbm.g_00626
OG0001213	Syac.g_00968	Prbm.g_00660
OG0001214	Syac.g_00981	Prbm.g_00668
OG0001215	Syac.g_00919	Prbm.g_00727
OG0001216	Syac.g_01285	Prbm.g_00744
OG0001217	Syac.g_01043	Prbm.g_00111
OG0001218	Syac.g_01679	Prbm.g_00785
OG0001220	Syac.g_00813	Prbm.g_00867
OG0001221	Syac.g_01379	Prbm.g_00941
OG0001223	Syac.g_01215	Prbm.g_01005
OG0001224	Syac.g_00880	Prbm.g_01060
OG0001225	Syac.g_00882	Prbm.g_01062
OG0001226	Syac.g_01026	Prbm.g_01945
OG0001227	Syac.g_02387	Prbm.g_01085
OG0001228	Syac.g_00700	Prbm.g_01498
OG0001229	Syac.g_00906	Prbm.g_01176
OG0001230	Syac.g_01621	Prbm.g_01701
OG0001231	Syac.g_00017	Prbm.g_00789
OG0001232	Syac.g_00509	Prbm.g_01862
OG0001233	Syac.g_00660	Prbm.g_01882
OG0001234	Syac.g_02173	Prbm.g_01964
OG0001235	Syac.g_02147	Prbm.g_01968
OG0001236	Syac.g_00189	Prbm.g_02071
OG0001237	Syac.g_00184	Prbm.g_02075
OG0001238	Syac.g_02369	Prbm.g_02180
OG0001240	Syac.g_00411	Prbm.g_00150
OG0001241	Syac.g_00402	Prbm.g_00159
OG0001242	Syac.g_00370	Prbm.g_00178
OG0001243	Syac.g_00363	Prbm.g_00185
OG0001244	Syac.g_00333	Prbm.g_00201
OG0001245	Syac.g_01064	Prbm.g_01353
OG0001246	Syac.g_01876	Prbm.g_00538
OG0001247	Syac.g_01303	Prbm.g_00719
OG0001248	Syac.g_01306	Prbm.g_00722
OG0001249	Syac.g_02029	Prbm.g_00395
OG0001251	Syac.g_02415	Prbm.g_01937
OG0001252	Syac.g_00874	Prbm.g_01055
OG0001253	Syac.g_01063	Prbm.g_01806
OG0001254	Syac.g_01465	Prbm.g_01912
OG0001255	Syac.g_01957	Prbm.g_01566
OG0001256	Syac.g_00563	Prbm.g_01797
OG0001257	Syac.g_01686	Prbm.g_01802
OG0001258	Syac.g_00553	Prbm.g_01838
OG0001259	Syac.g_00662	Prbm.g_01880
OG0001260	Syac.g_00640	Prbm.g_01897
OG0001262	Syac.g_00056	Prbm.g_02162
OG0001263	Syac.g_00360	Prbm.g_00188
OG0001269	Syac.g_01960	Prbm.g_00866
OG0001273	Syac.g_00974	Prbm.g_00662
OG0001277	Syac.g_02463	Prbm.g_02207
OG0001279	Syac.g_01605	Prbm.g_01171
OG0001280	Syac.g_00731	Prbm.g_01610
OG0001282	Syac.g_01917	Prbm.g_01661
OG0001283	Syac.g_02472	Prbm.g_02215
OG0001284	Syac.g_00586	Prbm.g_01783
OG0001285	Syac.g_01060	Prbm.g_01865
OG0001286	Syac.g_02089	Prbm.g_02037
OG0001287	Syac.g_00154	Prbm.g_02096
OG0001288	Syac.g_00141	Prbm.g_02106
OG0001289	Syac.g_00426	Prbm.g_00144
OG0001294	Syac.g_01411	Prbm.g_01584, Prbm.g_01649
OG0001295	Syac.g_01824	Prbm.g_01574
OG0001296	Syac.g_01870	Prbm.g_00543
OG0001297	Syac.g_01866	Prbm.g_00548
OG0001299	Syac.g_01417	Prbm.g_00698
OG0001300	Syac.g_00910	Prbm.g_00731
OG0001301	Syac.g_00897	Prbm.g_00733
OG0001302	Syac.g_01012	Prbm.g_00955
OG0001303	Syac.g_01137	Prbm.g_01273
OG0001304	Syac.g_01257	Prbm.g_01046
OG0001305	Syac.g_00890	Prbm.g_00884
OG0001306	Syac.g_00749	Prbm.g_01564
OG0001307	Syac.g_02156	Prbm.g_01594
OG0001309	Syac.g_01860	Prbm.g_00552
OG0001310	Syac.g_00528	Prbm.g_01852
OG0001311	Syac.g_01246	Prbm.g_01038
OG0001312	Syac.g_01147	Prbm.g_00966
OG0001315	Syac.g_02072	Prbm.g_02056
OG0001316	Syac.g_00342	Prbm.g_00199
OG0001317	Syac.g_01971	Prbm.g_00294
OG0001318	Syac.g_02218	Prbm.g_00316
OG0001321	Syac.g_00712	Prbm.g_00461
OG0001322	Syac.g_00713	Prbm.g_00462
OG0001324	Syac.g_00909	Prbm.g_00732
OG0001325	Syac.g_01281	Prbm.g_00747
OG0001326	Syac.g_02420	Prbm.g_01929
OG0001328	Syac.g_01385	Prbm.g_00937
OG0001329	Syac.g_01007	Prbm.g_01805
OG0001330	Syac.g_00738	Prbm.g_01604
OG0001332	Syac.g_00625	Prbm.g_01755
OG0001334	Syac.g_02061	Prbm.g_02061
OG0001335	Syac.g_02060	Prbm.g_02062
OG0001336	Syac.g_02473	Prbm.g_02216
OG0001337	Syac.g_02064, Syac.g_02040	Prbm.g_00387
OG0001339	Syac.g_00400	Prbm.g_00161
OG0001340	Syac.g_02039	Prbm.g_00388
OG0001341	Syac.g_00904	Prbm.g_00091
OG0001343	Syac.g_02413	Prbm.g_00909
OG0001344	Syac.g_00774	Prbm.g_01544
OG0001345	Syac.g_00803	Prbm.g_01528
OG0001346	Syac.g_00728	Prbm.g_01612
OG0001347	Syac.g_00228	Prbm.g_02118
OG0001348	Syac.g_00857	Prbm.g_01122
OG0001352	Syac.g_01842	Prbm.g_00714
OG0001354	Syac.g_01201	Prbm.g_00998
OG0001355	Syac.g_01823	Prbm.g_01804
OG0001357	Syac.g_01943	Prbm.g_00463
OG0001359	Syac.g_02412	Prbm.g_00910
OG0001360	Syac.g_00805	Prbm.g_01526
OG0001362	Syac.g_01649	Prbm.g_01724
OG0001363	Syac.g_01651	Prbm.g_00487
OG0001366	Syac.g_00517	Prbm.g_01684
OG0001370	Syac.g_01294, Syac.g_02438	Prbm.g_01208
OG0001372	Syac.g_01845	Prbm.g_00047
OG0001373	Syac.g_02419	Prbm.g_01928
OG0001374	Syac.g_02427	Prbm.g_01936
OG0001375	Syac.g_02414	Prbm.g_00908
OG0001376	Syac.g_02376	Prbm.g_00896
OG0001377	Syac.g_02375	Prbm.g_00897
OG0001378	Syac.g_00689	Prbm.g_00443
OG0001380	Syac.g_01589	Prbm.g_01573
OG0001381	Syac.g_02162	Prbm.g_01658
OG0001385	Syac.g_02416	Prbm.g_01925
OG0001386	Syac.g_02417	Prbm.g_01926
OG0001387	Syac.g_02418	Prbm.g_01927
OG0001388	Syac.g_02421	Prbm.g_01930
OG0001389	Syac.g_02422	Prbm.g_01931
OG0001390	Syac.g_02423	Prbm.g_01932
OG0001391	Syac.g_02424	Prbm.g_01933
OG0001392	Syac.g_02425	Prbm.g_01934
OG0001393	Syac.g_02426	Prbm.g_01935
OG0001394	Syac.g_01373	Prbm.g_00945
OG0001395	Syac.g_01262	Prbm.g_01049
OG0001396	Syac.g_00124, Syac.g_00229	Prbm.g_02119
OG0001398	Syac.g_01120	Prbm.g_00761
OG0001401	Syac.g_00844, Syac.g_00845	Prbm.g_01225, Prbm.g_00851
OG0001402	Syac.g_00957	Prbm.g_00655
OG0001403	Syac.g_00033	Prbm.g_00030
OG0001404	Syac.g_00451	Prbm.g_00125
OG0001405	Syac.g_02058	Prbm.g_00381
OG0001406	Syac.g_02377	Prbm.g_00895
OG0001407	Syac.g_01841	Prbm.g_00900
OG0001408	Syac.g_01530	Prbm.g_00104
OG0001410	Syac.g_02155	Prbm.g_01632
OG0001412	Syac.g_00122	Prbm.g_02117
OG0001413	Syac.g_01019	Prbm.g_00790
OG0001414	Syac.g_02161	Prbm.g_00288
OG0001417	Syac.g_01200	Prbm.g_01583
OG0001419	Syac.g_01840	Prbm.g_00781
OG0001420	Syac.g_01847	Prbm.g_01159
OG0001425	Syac.g_02373	Prbm.g_02183
OG0001428	Syac.g_00301	Prbm.g_00231
OG0001430	Syac.g_02345	Prbm.g_00898
OG0001432	Syac.g_01572	Prbm.g_01027
OG0001434	Syac.g_01368	Prbm.g_00949
OG0001435	Syac.g_01399	Prbm.g_00925
OG0001439	Syac.g_00250	Prbm.g_00363
OG0001442	Syac.g_01358	Prbm.g_01690
OG0001443	Syac.g_02382	Prbm.g_01919
OG0001446	Syac.g_01293	Prbm.g_00136
OG0001447	Syac.g_00362	Prbm.g_00186
OG0001456	Syac.g_02434	Prbm.g_01592
OG0001457	Syac.g_02435	Prbm.g_01591
OG0001458	Syac.g_02436	Prbm.g_01590
OG0001459	Syac.g_01445	Prbm.g_01438
OG0001461	Syac.g_02168	Prbm.g_00071
OG0001468	Syac.g_01014	Prbm.g_00907
OG0001470	Syac.g_00683	Prbm.g_02128
OG0001471	Syac.g_00257	Prbm.g_01585
OG0001473	Syac.g_01010	Prbm.g_01645
OG0001474	Syac.g_02013	Prbm.g_00405
OG0001475	Syac.g_00681	Prbm.g_02136
OG0001476	Syac.g_00782	Prbm.g_01541
OG0001477	Syac.g_00900	Prbm.g_01829
OG0001480	Syac.g_00812	Prbm.g_01189
OG0001481	Syac.g_01260	Prbm.g_01071
OG0001482	Syac.g_01210	Prbm.g_01083
OG0001487	Syac.g_01678	Prbm.g_01748
OG0001488	Syac.g_00791	Prbm.g_01535
OG0001489	Syac.g_02078	Prbm.g_02049
OG0001495	Syac.g_02144	Prbm.g_01971
OG0001496	Syac.g_00902	Prbm.g_01831
OG0001497	Syac.g_00901	Prbm.g_01830
OG0001498	Syac.g_01987	Prbm.g_00424
OG0001499	Syac.g_01441	Prbm.g_00113
OG0001504	Syac.g_01446	Prbm.g_01439
OG0001508	Syac.g_00684	Prbm.g_02139
OG0001509	Syac.g_00117, Syac.g_00114, Syac.g_00230	Prbm.g_02121
OG0001510	Syac.g_00150	Prbm.g_02100
OG0001511	Syac.g_00387	Prbm.g_00169
OG0001512	Syac.g_01966	Prbm.g_01824
OG0001513	Syac.g_00185	Prbm.g_00046
OG0001514	Syac.g_00903	Prbm.g_01832
OG0001515	Syac.g_00914	Prbm.g_00729
OG0001516	Syac.g_01420	Prbm.g_00695
OG0001517	Syac.g_02019	Prbm.g_00401
OG0001518	Syac.g_02371	Prbm.g_02182
OG0001519	Syac.g_02384	Prbm.g_02187
OG0001520	Syac.g_01787	Prbm.g_00467
OG0001522	Syac.g_00849	Prbm.g_00847
OG0001528	Syac.g_00682	Prbm.g_02137
OG0001529	Syac.g_00047	Prbm.g_00050
OG0001530	Syac.g_00389	Prbm.g_00168
OG0001531	Syac.g_01965	Prbm.g_00299
OG0001532	Syac.g_01487	Prbm.g_01517
OG0001534	Syac.g_01258	Prbm.g_01047
OG0001535	Syac.g_01242	Prbm.g_01036
OG0001536	Syac.g_01177	Prbm.g_00984
OG0001537	Syac.g_01378	Prbm.g_00942
OG0001538	Syac.g_01336	Prbm.g_00819
OG0001539	Syac.g_01403	Prbm.g_00920
OG0001540	Syac.g_00358	Prbm.g_00190
OG0001541	Syac.g_02256	Prbm.g_00239
OG0001542	Syac.g_02265	Prbm.g_00245
OG0001543	Syac.g_02307	Prbm.g_00892
OG0001544	Syac.g_02383	Prbm.g_02186
OG0001545	Syac.g_02462	Prbm.g_02206
OG0001548	Syac.g_01030	Prbm.g_01100
OG0001551	Syac.g_00861	Prbm.g_01922
OG0001559	Syac.g_00390	Prbm.g_00167
OG0001560	Syac.g_00403	Prbm.g_00157
OG0001561	Syac.g_01248	Prbm.g_01040
OG0001562	Syac.g_01234	Prbm.g_01030
OG0001563	Syac.g_02095	Prbm.g_02032
OG0001564	Syac.g_02430	Prbm.g_02124
OG0001570	Syac.g_01108	Prbm.g_01241, Prbm.g_01240
OG0001575	Syac.g_01791	Prbm.g_00598
OG0001576	Syac.g_01729	Prbm.g_01623
OG0001577	Syac.g_00765	Prbm.g_01554
OG0001578	Syac.g_01457, Syac.g_01028	Prbm.g_01294
OG0001579	Syac.g_02054, Syac.g_02049	Prbm.g_00385
OG0001585	Syac.g_01072	Prbm.g_01458
OG0001589	Syac.g_00657	Prbm.g_01884
OG0001591	Syac.g_01409	Prbm.g_00705
OG0001623	Syac.g_02036	Prbm.g_00389
OG0001634	Syac.g_01414	Prbm.g_00701
OG0001644	Syac.g_01266	Prbm.g_00757
OG0001656	Syac.g_02050	Prbm.g_00384
OG0001659	Syac.g_01478	Prbm.g_01521
OG0001666	Syac.g_01452	Prbm.g_01437
OG0001667	Syac.g_00472	Prbm.g_01180
OG0001673	Syac.g_01973	Prbm.g_00292
OG0001676	Syac.g_02051	Prbm.g_00386
OG0001691	Syac.g_00950	Prbm.g_01050
OG0001692	Syac.g_01626	Prbm.g_01705
OG0001694	Syac.g_02255	Prbm.g_00338
OG0001695	Syac.g_02457	Prbm.g_02203
OG0001703	Syac.g_01914	Prbm.g_00503
OG0001713	Syac.g_00783	Prbm.g_01128
OG0001715	Syac.g_01035	Prbm.g_01192
OG0001718	Syac.g_00465	Prbm.g_01136
OG0001739	Syac.g_02455	Prbm.g_02202
OG0001740	Syac.g_02459	Prbm.g_02205
OG0001758	Syac.g_01440	Prbm.g_01903
OG0001769	Syac.g_00998	Prbm.g_01474
OG0001770	Syac.g_01454	Prbm.g_01904
OG0001810	Syac.g_00344	Prbm.g_00738
OG0001816	Syac.g_01405	Prbm.g_00917
OG0001835	Syac.g_01587	Prbm.g_01306
OG0001875	Syac.g_01439	Prbm.g_01902
OG0001876	Syac.g_01438	Prbm.g_01901
OG0001907	Syac.g_00338	Prbm.g_00200
OG0001915	Syac.g_02486	Prbm.g_02223
OG0001916	Syac.g_01887	Prbm.g_00521
OG0001923	Syac.g_00128	Prbm.g_00116, Prbm.g_01593
OG0001954	Syac.g_01099	Prbm.g_01183
OG0001959	Syac.g_00119, Syac.g_00120	Prbm.g_02142, Prbm.g_00527, Prbm.g_02141
OG0001962	Syac.g_02328	Prbm.g_00085
OG0001978	Syac.g_00121, Syac.g_00113, Syac.g_00109	Prbm.g_01337, Prbm.g_01979
OG0001990	Syac.g_02460	Prbm.g_00069
OG0002018	Syac.g_02458	Prbm.g_02204
OG0002063	Syac.g_01533	Prbm.g_01468
OG0002249	Syac.g_01534	Prbm.g_01466
OG0002276	Syac.g_00459	Prbm.g_01223
OG0002434	Syac.g_01800	Prbm.g_00592
OG0002450	Syac.g_02482	Prbm.g_02224
OG0003256	Syac.g_00612, Syac.g_00547, Syac.g_00546, Syac.g_00548	Prbm.g_01682
OG0003816	Syac.g_01680	Prbm.g_01986
