Orthogroup	Syac	Syal
OG0001162	Syac.g_01307	Syal.g_01577
OG0001163	Syac.g_00562	Syal.g_00573
OG0001164	Syac.g_00556	Syal.g_00579
OG0001165	Syac.g_00551	Syal.g_00584
OG0001166	Syac.g_00520	Syal.g_00613
OG0001167	Syac.g_00667	Syal.g_00638
OG0001168	Syac.g_00665	Syal.g_00640
OG0001169	Syac.g_00663	Syal.g_00642
OG0001170	Syac.g_00661	Syal.g_00644
OG0001172	Syac.g_02187	Syal.g_00198
OG0001173	Syac.g_02186	Syal.g_00199
OG0001174	Syac.g_02178	Syal.g_00207
OG0001175	Syac.g_02177	Syal.g_00208
OG0001176	Syac.g_02141	Syal.g_00226
OG0001177	Syac.g_02143	Syal.g_00224
OG0001178	Syac.g_00539	Syal.g_00592
OG0001179	Syac.g_02112	Syal.g_00256
OG0001180	Syac.g_02087	Syal.g_00282
OG0001182	Syac.g_02074	Syal.g_00295
OG0001183	Syac.g_02070	Syal.g_00302
OG0001184	Syac.g_00186	Syal.g_01359
OG0001185	Syac.g_00162	Syal.g_01453
OG0001186	Syac.g_00082	Syal.g_00179
OG0001187	Syac.g_00085	Syal.g_00175
OG0001188	Syac.g_00076	Syal.g_00172
OG0001189	Syac.g_00054	Syal.g_00152
OG0001190	Syac.g_02353	Syal.g_01067
OG0001191	Syac.g_02368	Syal.g_01083
OG0001192	Syac.g_02374	Syal.g_01090
OG0001193	Syac.g_02406	Syal.g_01128
OG0001194	Syac.g_02408	Syal.g_01130
OG0001195	Syac.g_02409	Syal.g_01131
OG0001196	Syac.g_02477	Syal.g_00078
OG0001197	Syac.g_02479	Syal.g_00080
OG0001198	Syac.g_02491	Syal.g_00093
OG0001199	Syac.g_00445	Syal.g_00757
OG0001200	Syac.g_00443	Syal.g_00759
OG0001201	Syac.g_00395	Syal.g_00821
OG0001202	Syac.g_02285	Syal.g_00956
OG0001203	Syac.g_01967	Syal.g_00683
OG0001204	Syac.g_02200	Syal.g_01201
OG0001205	Syac.g_00706	Syal.g_00515
OG0001206	Syac.g_01715	Syal.g_00490
OG0001207	Syac.g_01915	Syal.g_02889
OG0001208	Syac.g_01902	Syal.g_02899
OG0001209	Syac.g_01833	Syal.g_02835
OG0001210	Syac.g_01826	Syal.g_02827
OG0001211	Syac.g_01809	Syal.g_02811
OG0001212	Syac.g_01751	Syal.g_02754
OG0001213	Syac.g_00968	Syal.g_02701
OG0001214	Syac.g_00981	Syal.g_02634
OG0001215	Syac.g_00919	Syal.g_01786
OG0001216	Syac.g_01285	Syal.g_01861
OG0001217	Syac.g_01043	Syal.g_02067
OG0001218	Syac.g_01679	Syal.g_00429
OG0001220	Syac.g_00813	Syal.g_02494
OG0001221	Syac.g_01379	Syal.g_02258
OG0001223	Syac.g_01215	Syal.g_01960
OG0001224	Syac.g_00880	Syal.g_01827
OG0001225	Syac.g_00882	Syal.g_01825
OG0001226	Syac.g_01026	Syal.g_00767
OG0001227	Syac.g_02387	Syal.g_01575
OG0001228	Syac.g_00700	Syal.g_02451
OG0001229	Syac.g_00906	Syal.g_01801
OG0001230	Syac.g_01621	Syal.g_00029
OG0001231	Syac.g_00017	Syal.g_00114
OG0001232	Syac.g_00509	Syal.g_00622
OG0001233	Syac.g_00660	Syal.g_00645
OG0001234	Syac.g_02173	Syal.g_00212
OG0001236	Syac.g_00189	Syal.g_01352
OG0001237	Syac.g_00184	Syal.g_01362
OG0001238	Syac.g_02369	Syal.g_01085
OG0001240	Syac.g_00411	Syal.g_00804
OG0001241	Syac.g_00402	Syal.g_00814
OG0001242	Syac.g_00370	Syal.g_00844
OG0001243	Syac.g_00363	Syal.g_00852
OG0001244	Syac.g_00333	Syal.g_00882
OG0001245	Syac.g_01064	Syal.g_02522
OG0001246	Syac.g_01876	Syal.g_02927
OG0001247	Syac.g_01303	Syal.g_01126
OG0001248	Syac.g_01306	Syal.g_01778
OG0001249	Syac.g_02029	Syal.g_00337
OG0001250	Syac.g_00838	Syal.g_02469
OG0001251	Syac.g_02415	Syal.g_02576
OG0001252	Syac.g_00874	Syal.g_01834
OG0001253	Syac.g_01063	Syal.g_02521
OG0001254	Syac.g_01465	Syal.g_02507
OG0001255	Syac.g_01957	Syal.g_02609
OG0001256	Syac.g_00563	Syal.g_00571
OG0001257	Syac.g_01686	Syal.g_02262
OG0001258	Syac.g_00553	Syal.g_00582
OG0001259	Syac.g_00662	Syal.g_00643
OG0001260	Syac.g_00640	Syal.g_00665
OG0001262	Syac.g_00056	Syal.g_00154
OG0001263	Syac.g_00360	Syal.g_00856
OG0001264	Syac.g_01468	Syal.g_00191
OG0001265	Syac.g_00372	Syal.g_00842
OG0001266	Syac.g_02289	Syal.g_00960
OG0001267	Syac.g_02253	Syal.g_01263
OG0001268	Syac.g_02014	Syal.g_00353
OG0001269	Syac.g_01960	Syal.g_02116, Syal.g_02567
OG0001270	Syac.g_00690	Syal.g_00528
OG0001271	Syac.g_01703	Syal.g_00466
OG0001272	Syac.g_01898	Syal.g_02903
OG0001273	Syac.g_00974	Syal.g_02641
OG0001274	Syac.g_02323	Syal.g_01007
OG0001275	Syac.g_01228	Syal.g_01932
OG0001276	Syac.g_01244	Syal.g_01914
OG0001277	Syac.g_02463	Syal.g_02963
OG0001278	Syac.g_01517	Syal.g_01766
OG0001279	Syac.g_01605	Syal.g_02565
OG0001280	Syac.g_00731	Syal.g_01604
OG0001281	Syac.g_00721	Syal.g_01592
OG0001282	Syac.g_01917	Syal.g_02887
OG0001283	Syac.g_02472	Syal.g_01179
OG0001284	Syac.g_00586	Syal.g_03007
OG0001285	Syac.g_01060	Syal.g_00625
OG0001286	Syac.g_02089	Syal.g_00280
OG0001287	Syac.g_00154	Syal.g_01461
OG0001288	Syac.g_00141	Syal.g_01513
OG0001289	Syac.g_00426	Syal.g_00781
OG0001291	Syac.g_00349	Syal.g_00866
OG0001292	Syac.g_02205	Syal.g_01206
OG0001293	Syac.g_02226	Syal.g_01236
OG0001294	Syac.g_01411	Syal.g_02207
OG0001295	Syac.g_01824	Syal.g_01828
OG0001296	Syac.g_01870	Syal.g_02933
OG0001298	Syac.g_01774	Syal.g_02777
OG0001299	Syac.g_01417	Syal.g_02200
OG0001300	Syac.g_00910	Syal.g_01795
OG0001301	Syac.g_00897	Syal.g_01941, Syal.g_01810
OG0001302	Syac.g_01012	Syal.g_02607
OG0001303	Syac.g_01137	Syal.g_02033
OG0001304	Syac.g_01257	Syal.g_01899
OG0001305	Syac.g_00890	Syal.g_01817
OG0001306	Syac.g_00749	Syal.g_01626
OG0001307	Syac.g_02156	Syal.g_02195
OG0001309	Syac.g_01860	Syal.g_02943
OG0001310	Syac.g_00528	Syal.g_00605
OG0001311	Syac.g_01246	Syal.g_01912
OG0001312	Syac.g_01147	Syal.g_02024
OG0001315	Syac.g_02072	Syal.g_00300
OG0001316	Syac.g_00342	Syal.g_00872
OG0001317	Syac.g_01971	Syal.g_00687
OG0001318	Syac.g_02218	Syal.g_01228
OG0001319	Syac.g_02242	Syal.g_01252
OG0001321	Syac.g_00712	Syal.g_00508
OG0001322	Syac.g_00713	Syal.g_00507
OG0001323	Syac.g_01857	Syal.g_02946
OG0001324	Syac.g_00909	Syal.g_01796
OG0001325	Syac.g_01281	Syal.g_01865
OG0001326	Syac.g_02420	Syal.g_02405, Syal.g_01138
OG0001328	Syac.g_01385	Syal.g_02266
OG0001329	Syac.g_01007	Syal.g_01188
OG0001330	Syac.g_00738	Syal.g_01611
OG0001332	Syac.g_00625	Syal.g_02965
OG0001333	Syac.g_00666	Syal.g_00639
OG0001334	Syac.g_02061	Syal.g_00311
OG0001335	Syac.g_02060	Syal.g_00312
OG0001336	Syac.g_02473	Syal.g_01180
OG0001337	Syac.g_02064	Syal.g_00308
OG0001337	Syac.g_02040	Syal.g_00327
OG0001338	Syac.g_02048, Syac.g_02022	Syal.g_02003
OG0001338	Syac.g_02037	Syal.g_00330
OG0001339	Syac.g_00400	Syal.g_00816
OG0001340	Syac.g_02039	Syal.g_00328
OG0001341	Syac.g_00904	Syal.g_02538
OG0001343	Syac.g_02413	Syal.g_01190
OG0001344	Syac.g_00774	Syal.g_01658
OG0001345	Syac.g_00803	Syal.g_01694
OG0001346	Syac.g_00728	Syal.g_01600
OG0001347	Syac.g_00228	Syal.g_01531
OG0001348	Syac.g_00857	Syal.g_01849
OG0001349	Syac.g_00504	Syal.g_01426
OG0001353	Syac.g_00850	Syal.g_02457
OG0001354	Syac.g_01201	Syal.g_01973
OG0001357	Syac.g_01943	Syal.g_00433
OG0001358	Syac.g_00952	Syal.g_02715
OG0001359	Syac.g_02412	Syal.g_01189
OG0001360	Syac.g_00805	Syal.g_01696
OG0001361	Syac.g_00800	Syal.g_01691
OG0001362	Syac.g_01649	Syal.g_00397
OG0001363	Syac.g_01651	Syal.g_00399
OG0001364	Syac.g_00204	Syal.g_01342
OG0001366	Syac.g_00517	Syal.g_00616
OG0001373	Syac.g_02419	Syal.g_01137
OG0001374	Syac.g_02427	Syal.g_01145
OG0001375	Syac.g_02414	Syal.g_01191
OG0001376	Syac.g_02376	Syal.g_01095
OG0001377	Syac.g_02375	Syal.g_01094
OG0001378	Syac.g_00689	Syal.g_00529
OG0001379	Syac.g_00736	Syal.g_01609
OG0001382	Syac.g_00148	Syal.g_00220
OG0001385	Syac.g_02416	Syal.g_01134
OG0001386	Syac.g_02417	Syal.g_01135
OG0001387	Syac.g_02418	Syal.g_01136
OG0001388	Syac.g_02421	Syal.g_01139
OG0001389	Syac.g_02422	Syal.g_01140
OG0001390	Syac.g_02423	Syal.g_01141
OG0001391	Syac.g_02424	Syal.g_01142
OG0001392	Syac.g_02425	Syal.g_01143
OG0001393	Syac.g_02426	Syal.g_01144
OG0001394	Syac.g_01373	Syal.g_02250
OG0001395	Syac.g_01262	Syal.g_00001, Syal.g_02432
OG0001396	Syac.g_00229	Syal.g_01532
OG0001398	Syac.g_01120	Syal.g_00774
OG0001400	Syac.g_00336	Syal.g_00877
OG0001401	Syac.g_00844, Syac.g_00845	Syal.g_02463
OG0001402	Syac.g_00957	Syal.g_02711
OG0001404	Syac.g_00451	Syal.g_00750
OG0001405	Syac.g_02058	Syal.g_00314
OG0001406	Syac.g_02377	Syal.g_01096
OG0001407	Syac.g_01841	Syal.g_01774
OG0001408	Syac.g_01530	Syal.g_02589
OG0001410	Syac.g_02155	Syal.g_02194
OG0001411	Syac.g_00180	Syal.g_01399
OG0001412	Syac.g_00227	Syal.g_01530
OG0001416	Syac.g_00724	Syal.g_01595
OG0001417	Syac.g_01200	Syal.g_01974
OG0001419	Syac.g_01840	Syal.g_01775
OG0001420	Syac.g_01847	Syal.g_02955
OG0001423	Syac.g_00457	Syal.g_00726
OG0001425	Syac.g_02373	Syal.g_01089
OG0001426	Syac.g_00483	Syal.g_00694
OG0001428	Syac.g_00301	Syal.g_00915
OG0001430	Syac.g_02345	Syal.g_01055
OG0001432	Syac.g_01572	Syal.g_02578
OG0001434	Syac.g_01368	Syal.g_02245
OG0001435	Syac.g_01399	Syal.g_02290
OG0001436	Syac.g_00210	Syal.g_01335
OG0001436	Syac.g_00209	Syal.g_01336
OG0001438	Syac.g_00280	Syal.g_01278
OG0001439	Syac.g_00250	Syal.g_01306
OG0001442	Syac.g_01358	Syal.g_02234
OG0001443	Syac.g_02382	Syal.g_01101
OG0001444	Syac.g_00415	Syal.g_00798
OG0001447	Syac.g_00362	Syal.g_00853
OG0001448	Syac.g_01094	Syal.g_02552
OG0001449	Syac.g_02197	Syal.g_01198
OG0001452	Syac.g_02214	Syal.g_01223
OG0001456	Syac.g_02434	Syal.g_01146
OG0001457	Syac.g_02435	Syal.g_01147
OG0001458	Syac.g_02436	Syal.g_01148
OG0001459	Syac.g_01445	Syal.g_01493, Syal.g_02104
OG0001461	Syac.g_02168	Syal.g_02091
OG0001462	Syac.g_00039	Syal.g_00138
OG0001470	Syac.g_00683	Syal.g_00181
OG0001471	Syac.g_00257	Syal.g_01301
OG0001473	Syac.g_01010	Syal.g_02571
OG0001474	Syac.g_02013	Syal.g_00354
OG0001475	Syac.g_00681	Syal.g_00184
OG0001476	Syac.g_00782	Syal.g_01667
OG0001477	Syac.g_00900	Syal.g_01807
OG0001478	Syac.g_01710	Syal.g_00474
OG0001479	Syac.g_02016	Syal.g_00351
OG0001480	Syac.g_00812	Syal.g_02599
OG0001481	Syac.g_01260	Syal.g_00504
OG0001482	Syac.g_01210	Syal.g_01964
OG0001488	Syac.g_00791	Syal.g_01677
OG0001489	Syac.g_02078	Syal.g_00291
OG0001492	Syac.g_01514	Syal.g_01769
OG0001493	Syac.g_01522	Syal.g_01760
OG0001495	Syac.g_02144	Syal.g_00223
OG0001496	Syac.g_00902	Syal.g_01804
OG0001497	Syac.g_00901	Syal.g_01806
OG0001498	Syac.g_01987	Syal.g_00554
OG0001499	Syac.g_01441	Syal.g_00086
OG0001502	Syac.g_00818	Syal.g_02489
OG0001504	Syac.g_01446	Syal.g_02103, Syal.g_01492
OG0001508	Syac.g_00684	Syal.g_00180
OG0001509	Syac.g_00117	Syal.g_00189
OG0001509	Syac.g_00230	Syal.g_00190
OG0001510	Syac.g_00150	Syal.g_01489
OG0001511	Syac.g_00387	Syal.g_00829
OG0001512	Syac.g_01966	Syal.g_00682
OG0001513	Syac.g_00185	Syal.g_01361
OG0001514	Syac.g_00903	Syal.g_01803
OG0001515	Syac.g_00914	Syal.g_01791
OG0001516	Syac.g_01420	Syal.g_02197
OG0001517	Syac.g_02019	Syal.g_00348
OG0001518	Syac.g_02371	Syal.g_02309, Syal.g_01087
OG0001519	Syac.g_02384	Syal.g_01103
OG0001520	Syac.g_01787	Syal.g_02790
OG0001527	Syac.g_01794	Syal.g_02796
OG0001528	Syac.g_00682	Syal.g_00182
OG0001529	Syac.g_00047	Syal.g_00145
OG0001530	Syac.g_00389	Syal.g_00827
OG0001531	Syac.g_01965	Syal.g_00681
OG0001532	Syac.g_01487	Syal.g_01710
OG0001533	Syac.g_01726	Syal.g_00533
OG0001534	Syac.g_01258	Syal.g_01898
OG0001535	Syac.g_01242	Syal.g_01917
OG0001536	Syac.g_01177	Syal.g_01996
OG0001537	Syac.g_01378	Syal.g_02257
OG0001538	Syac.g_01336	Syal.g_01870
OG0001539	Syac.g_01403	Syal.g_02294
OG0001540	Syac.g_00358	Syal.g_00858
OG0001541	Syac.g_02256	Syal.g_00924
OG0001542	Syac.g_02265	Syal.g_00935
OG0001543	Syac.g_02307	Syal.g_00988
OG0001544	Syac.g_02383	Syal.g_01102
OG0001545	Syac.g_02462	Syal.g_01170
OG0001546	Syac.g_01853	Syal.g_02950
OG0001547	Syac.g_01122	Syal.g_02050
OG0001551	Syac.g_00861	Syal.g_01781
OG0001557	Syac.g_01372	Syal.g_02249
OG0001559	Syac.g_00390	Syal.g_00826
OG0001560	Syac.g_00403	Syal.g_00812
OG0001561	Syac.g_01248	Syal.g_01910
OG0001562	Syac.g_01234	Syal.g_01926
OG0001563	Syac.g_02095	Syal.g_00274
OG0001567	Syac.g_01121	Syal.g_02051
OG0001568	Syac.g_01124	Syal.g_02049
OG0001570	Syac.g_01108	Syal.g_02053
OG0001572	Syac.g_01584	Syal.g_03017
OG0001574	Syac.g_01796	Syal.g_02798
OG0001575	Syac.g_01791	Syal.g_02793
OG0001576	Syac.g_01729	Syal.g_01582
OG0001577	Syac.g_00765	Syal.g_01648
OG0001579	Syac.g_02054, Syac.g_02049	Syal.g_00318
OG0001580	Syac.g_02341	Syal.g_01052
OG0001585	Syac.g_01072	Syal.g_00712
OG0001589	Syac.g_00657	Syal.g_00647
OG0001590	Syac.g_00973	Syal.g_02642
OG0001591	Syac.g_01409	Syal.g_02209
OG0001592	Syac.g_02342	Syal.g_01053
OG0001594	Syac.g_01609	Syal.g_00056, Syal.g_00057
OG0001614	Syac.g_00164	Syal.g_01451
OG0001615	Syac.g_00825	Syal.g_02482
OG0001615	Syac.g_01819	Syal.g_02820
OG0001616	Syac.g_01472	Syal.g_01699
OG0001617	Syac.g_00907	Syal.g_01800
OG0001618	Syac.g_01274	Syal.g_02420
OG0001619	Syac.g_01164	Syal.g_02009
OG0001620	Syac.g_02007	Syal.g_00360
OG0001621	Syac.g_02215	Syal.g_01224
OG0001622	Syac.g_02471	Syal.g_01178
OG0001623	Syac.g_02036	Syal.g_00331
OG0001624	Syac.g_02388	Syal.g_02606
OG0001625	Syac.g_02220	Syal.g_01230
OG0001634	Syac.g_01414	Syal.g_02203
OG0001635	Syac.g_00137	Syal.g_01517
OG0001636	Syac.g_00038	Syal.g_00137
OG0001637	Syac.g_00646	Syal.g_00659
OG0001639	Syac.g_00622	Syal.g_02968
OG0001640	Syac.g_00868	Syal.g_01839
OG0001641	Syac.g_01219	Syal.g_01955
OG0001643	Syac.g_00984	Syal.g_02631
OG0001644	Syac.g_01266	Syal.g_02426
OG0001645	Syac.g_01125	Syal.g_02825
OG0001647	Syac.g_02244	Syal.g_01254
OG0001653	Syac.g_00412	Syal.g_00801
OG0001654	Syac.g_00624	Syal.g_02966
OG0001655	Syac.g_00487	Syal.g_02854
OG0001656	Syac.g_02050	Syal.g_00317
OG0001657	Syac.g_00319	Syal.g_00897
OG0001658	Syac.g_02352	Syal.g_01066
OG0001659	Syac.g_01478	Syal.g_01706
OG0001666	Syac.g_01452	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001667	Syac.g_00472	Syal.g_02863
OG0001672	Syac.g_00437	Syal.g_00765
OG0001673	Syac.g_01973	Syal.g_00689
OG0001675	Syac.g_01232	Syal.g_01928
OG0001676	Syac.g_02051	Syal.g_00320
OG0001677	Syac.g_02069, Syac.g_01450	Syal.g_00303
OG0001678	Syac.g_02188	Syal.g_00197
OG0001679	Syac.g_01788	Syal.g_00794
OG0001680	Syac.g_00526	Syal.g_00607
OG0001681	Syac.g_00807	Syal.g_01109
OG0001682	Syac.g_00627	Syal.g_02407
OG0001692	Syac.g_01626	Syal.g_00024
OG0001693	Syac.g_00885	Syal.g_01822
OG0001694	Syac.g_02255	Syal.g_01265
OG0001695	Syac.g_02457	Syal.g_01165
OG0001702	Syac.g_00421	Syal.g_00786
OG0001703	Syac.g_01914	Syal.g_02890
OG0001712	Syac.g_01065	Syal.g_02524
OG0001713	Syac.g_00783	Syal.g_01668
OG0001714	Syac.g_00134	Syal.g_01047
OG0001715	Syac.g_01035	Syal.g_02550
OG0001716	Syac.g_00816	Syal.g_02491, Syal.g_01503
OG0001717	Syac.g_00306	Syal.g_00910
OG0001728	Syac.g_00061	Syal.g_00855
OG0001729	Syac.g_01962	Syal.g_00676
OG0001730	Syac.g_01955	Syal.g_00672
OG0001731	Syac.g_00602	Syal.g_02986
OG0001734	Syac.g_00815	Syal.g_02492
OG0001735	Syac.g_01428	Syal.g_02179
OG0001737	Syac.g_00274	Syal.g_01284
OG0001738	Syac.g_00236	Syal.g_01320
OG0001739	Syac.g_02455	Syal.g_01163
OG0001740	Syac.g_02459	Syal.g_01167
OG0001741	Syac.g_01939, Syac.g_00489	Syal.g_00708, Syal.g_02278
OG0001741	Syac.g_01045	Syal.g_02961
OG0001750	Syac.g_00414	Syal.g_00799
OG0001751	Syac.g_01974	Syal.g_00690
OG0001752	Syac.g_00637	Syal.g_00669
OG0001754	Syac.g_00644	Syal.g_00661
OG0001755	Syac.g_01861	Syal.g_02942
OG0001756	Syac.g_02381	Syal.g_01093
OG0001760	Syac.g_01051	Syal.g_02096
OG0001761	Syac.g_00944	Syal.g_02727
OG0001762	Syac.g_01225	Syal.g_01947
OG0001763	Syac.g_01214	Syal.g_01961
OG0001764	Syac.g_01128	Syal.g_02046
OG0001766	Syac.g_00262	Syal.g_01296
OG0001767	Syac.g_00211	Syal.g_01334
OG0001768	Syac.g_02271	Syal.g_00941
OG0001770	Syac.g_01454	Syal.g_02501
OG0001783	Syac.g_00159	Syal.g_01456
OG0001784	Syac.g_00419	Syal.g_00795
OG0001785	Syac.g_00645	Syal.g_00660
OG0001786	Syac.g_00584	Syal.g_03009
OG0001787	Syac.g_01837	Syal.g_02839
OG0001788	Syac.g_01834	Syal.g_02836
OG0001789	Syac.g_00730	Syal.g_01602
OG0001790	Syac.g_00756	Syal.g_01633
OG0001792	Syac.g_01509	Syal.g_01737
OG0001794	Syac.g_01255	Syal.g_01902, Syal.g_01901
OG0001796	Syac.g_01236	Syal.g_01923
OG0001797	Syac.g_01155	Syal.g_02017
OG0001798	Syac.g_00959	Syal.g_02709
OG0001799	Syac.g_00995	Syal.g_02336, Syal.g_02616
OG0001800	Syac.g_01606	Syal.g_01539
OG0001801	Syac.g_01614	Syal.g_00038
OG0001803	Syac.g_00702	Syal.g_00519
OG0001804	Syac.g_01986	Syal.g_00553
OG0001805	Syac.g_02209	Syal.g_01211
OG0001806	Syac.g_02243	Syal.g_01253
OG0001807	Syac.g_00208	Syal.g_01337
OG0001808	Syac.g_00197	Syal.g_01344
OG0001809	Syac.g_00346	Syal.g_00869
OG0001810	Syac.g_00344	Syal.g_00878
OG0001811	Syac.g_02262	Syal.g_00933
OG0001812	Syac.g_02343	Syal.g_01054
OG0001814	Syac.g_02480	Syal.g_00081
OG0001815	Syac.g_02489	Syal.g_00091
OG0001816	Syac.g_01405	Syal.g_02297
OG0001817	Syac.g_02439	Syal.g_02537
OG0001835	Syac.g_01587	Syal.g_00713
OG0001838	Syac.g_00008	Syal.g_00105
OG0001839	Syac.g_00035	Syal.g_00133
OG0001840	Syac.g_00053	Syal.g_00151
OG0001841	Syac.g_00060	Syal.g_00158
OG0001843	Syac.g_00165	Syal.g_01450
OG0001844	Syac.g_00166	Syal.g_01449
OG0001845	Syac.g_00167	Syal.g_01448
OG0001847	Syac.g_00371	Syal.g_00843
OG0001848	Syac.g_00375	Syal.g_00839
OG0001849	Syac.g_00427	Syal.g_00780
OG0001850	Syac.g_00436	Syal.g_00768
OG0001851	Syac.g_00441	Syal.g_00761
OG0001852	Syac.g_00442	Syal.g_00760
OG0001853	Syac.g_00448	Syal.g_00753
OG0001854	Syac.g_01969	Syal.g_00685
OG0001856	Syac.g_00571	Syal.g_00563
OG0001857	Syac.g_00574	Syal.g_00560
OG0001858	Syac.g_00608	Syal.g_02981
OG0001859	Syac.g_01925	Syal.g_02879
OG0001860	Syac.g_01912	Syal.g_02892
OG0001861	Syac.g_01897	Syal.g_02904
OG0001862	Syac.g_01886	Syal.g_02916
OG0001863	Syac.g_01881	Syal.g_02922
OG0001864	Syac.g_01828	Syal.g_02829
OG0001865	Syac.g_01762	Syal.g_02562
OG0001866	Syac.g_01737	Syal.g_02740
OG0001867	Syac.g_00942	Syal.g_02729
OG0001868	Syac.g_00725	Syal.g_01596
OG0001869	Syac.g_00764	Syal.g_01647
OG0001870	Syac.g_00772	Syal.g_01656
OG0001871	Syac.g_00778	Syal.g_01661
OG0001872	Syac.g_01513	Syal.g_01742
OG0001873	Syac.g_01473	Syal.g_01700
OG0001874	Syac.g_01470	Syal.g_01697
OG0001877	Syac.g_00913	Syal.g_01792
OG0001878	Syac.g_01229	Syal.g_01931
OG0001879	Syac.g_01223	Syal.g_01950
OG0001880	Syac.g_01186	Syal.g_01987
OG0001881	Syac.g_01185	Syal.g_01988
OG0001882	Syac.g_01158	Syal.g_02014
OG0001883	Syac.g_01154	Syal.g_02018
OG0001884	Syac.g_01145	Syal.g_02564
OG0001885	Syac.g_01133	Syal.g_02041
OG0001886	Syac.g_01129	Syal.g_02045
OG0001887	Syac.g_01386	Syal.g_02267
OG0001888	Syac.g_01366	Syal.g_02243
OG0001889	Syac.g_01325	Syal.g_01880
OG0001890	Syac.g_00831	Syal.g_02476
OG0001891	Syac.g_00827	Syal.g_02480
OG0001892	Syac.g_00811	Syal.g_02601
OG0001893	Syac.g_00960	Syal.g_02708
OG0001894	Syac.g_00978	Syal.g_02637
OG0001895	Syac.g_01610	Syal.g_00063
OG0001896	Syac.g_00698	Syal.g_00535
OG0001897	Syac.g_02010	Syal.g_00357
OG0001898	Syac.g_02030	Syal.g_00336
OG0001899	Syac.g_02105	Syal.g_00263
OG0001900	Syac.g_02228	Syal.g_01238
OG0001901	Syac.g_02229	Syal.g_01239
OG0001902	Syac.g_00289	Syal.g_01270
OG0001903	Syac.g_00279	Syal.g_01279
OG0001904	Syac.g_00206	Syal.g_01340
OG0001905	Syac.g_00195	Syal.g_01346
OG0001906	Syac.g_00357	Syal.g_00859
OG0001908	Syac.g_02258	Syal.g_00926
OG0001909	Syac.g_02269	Syal.g_00939
OG0001910	Syac.g_02315	Syal.g_00999
OG0001912	Syac.g_02364	Syal.g_01077
OG0001913	Syac.g_02366	Syal.g_01081
OG0001914	Syac.g_01460	Syal.g_02509
OG0001915	Syac.g_02486	Syal.g_00088
OG0001918	Syac.g_01059	Syal.g_02068
OG0001932	Syac.g_00163	Syal.g_01452
OG0001933	Syac.g_00393	Syal.g_00823
OG0001934	Syac.g_00407	Syal.g_00808
OG0001936	Syac.g_01024	Syal.g_02069
OG0001937	Syac.g_00594	Syal.g_02994
OG0001938	Syac.g_01910	Syal.g_02894
OG0001939	Syac.g_00917	Syal.g_02608
OG0001940	Syac.g_01775	Syal.g_02778
OG0001941	Syac.g_00720	Syal.g_01591
OG0001943	Syac.g_01068	Syal.g_01670
OG0001944	Syac.g_01116	Syal.g_02052
OG0001946	Syac.g_00912	Syal.g_01793
OG0001948	Syac.g_01216	Syal.g_01959
OG0001949	Syac.g_01195	Syal.g_01978
OG0001950	Syac.g_01193	Syal.g_01980
OG0001951	Syac.g_01184	Syal.g_01989
OG0001952	Syac.g_01157	Syal.g_02015
OG0001953	Syac.g_01156	Syal.g_02016
OG0001954	Syac.g_01099	Syal.g_02517
OG0001957	Syac.g_00965	Syal.g_02703
OG0001958	Syac.g_01426	Syal.g_02181
OG0001961	Syac.g_01705	Syal.g_00468
OG0001962	Syac.g_02328	Syal.g_01012
OG0001964	Syac.g_02175	Syal.g_00210
OG0001965	Syac.g_01011	Syal.g_02842
OG0001966	Syac.g_02222	Syal.g_01232
OG0001967	Syac.g_02224	Syal.g_01234
OG0001968	Syac.g_02225	Syal.g_01235
OG0001969	Syac.g_00255	Syal.g_01303
OG0001970	Syac.g_00355	Syal.g_00861
OG0001971	Syac.g_02267	Syal.g_00937
OG0001972	Syac.g_02327	Syal.g_01011
OG0001974	Syac.g_02350	Syal.g_01063
OG0001975	Syac.g_01461	Syal.g_02508
OG0001976	Syac.g_01459	Syal.g_02510
OG0001979	Syac.g_00916	Syal.g_01777
OG0001980	Syac.g_02034, Syac.g_01080	Syal.g_00333
OG0001990	Syac.g_02460	Syal.g_01168
OG0001995	Syac.g_00927	Syal.g_01208
OG0001997	Syac.g_00416	Syal.g_00797
OG0002000	Syac.g_01859	Syal.g_02944
OG0002007	Syac.g_00867	Syal.g_01843
OG0002008	Syac.g_01227	Syal.g_01933
OG0002009	Syac.g_01376	Syal.g_02254
OG0002011	Syac.g_01980	Syal.g_00547
OG0002012	Syac.g_01119	Syal.g_00505
OG0002013	Syac.g_01990	Syal.g_00773
OG0002016	Syac.g_02311	Syal.g_00992
OG0002017	Syac.g_02404	Syal.g_01124
OG0002018	Syac.g_02458	Syal.g_01166
OG0002020	Syac.g_02453	Syal.g_01161
OG0002021	Syac.g_02451	Syal.g_01159
OG0002022	Syac.g_02449	Syal.g_01158
OG0002023	Syac.g_02448	Syal.g_01157
OG0002024	Syac.g_02441	Syal.g_01151
OG0002037	Syac.g_01906	Syal.g_01752
OG0002038	Syac.g_00779	Syal.g_01663
OG0002039	Syac.g_00792	Syal.g_01682
OG0002040	Syac.g_00793	Syal.g_01685
OG0002041	Syac.g_01212	Syal.g_01963
OG0002042	Syac.g_01189	Syal.g_01984
OG0002043	Syac.g_01138	Syal.g_02032
OG0002044	Syac.g_00852	Syal.g_02456
