Orthogroup	Syac	Prab
OG0001168	Syac.g_00665	Prab.g_01707
OG0001169	Syac.g_00663	Prab.g_01709
OG0001170	Syac.g_00661	Prab.g_01711
OG0001171	Syac.g_00650	Prab.g_01720
OG0001172	Syac.g_02187	Prab.g_01734
OG0001173	Syac.g_02186	Prab.g_01735
OG0001174	Syac.g_02178	Prab.g_01743
OG0001175	Syac.g_02177	Prab.g_01744
OG0001176	Syac.g_02141	Prab.g_01751
OG0001177	Syac.g_02143	Prab.g_01753
OG0001178	Syac.g_00539	Prab.g_01758
OG0001179	Syac.g_02112	Prab.g_01786
OG0001180	Syac.g_02087	Prab.g_01808
OG0001181	Syac.g_02083	Prab.g_01812
OG0001182	Syac.g_02074	Prab.g_01819
OG0001183	Syac.g_02070	Prab.g_01823
OG0001184	Syac.g_00186	Prab.g_01838
OG0001185	Syac.g_00162	Prab.g_01852
OG0001186	Syac.g_00082	Prab.g_01875
OG0001187	Syac.g_00085	Prab.g_01880
OG0001188	Syac.g_00076	Prab.g_01882
OG0001189	Syac.g_00054	Prab.g_01899
OG0001190	Syac.g_02353	Prab.g_01903
OG0001191	Syac.g_02368	Prab.g_01913
OG0001192	Syac.g_02374	Prab.g_01918
OG0001193	Syac.g_02406	Prab.g_01928
OG0001194	Syac.g_02408	Prab.g_01929
OG0001195	Syac.g_02409	Prab.g_01930
OG0001196	Syac.g_02477	Prab.g_01943
OG0001197	Syac.g_02479	Prab.g_01944
OG0001198	Syac.g_02491	Prab.g_01952
OG0001199	Syac.g_00445	Prab.g_00066
OG0001200	Syac.g_00443	Prab.g_00068
OG0001201	Syac.g_00395	Prab.g_00099
OG0001202	Syac.g_02285	Prab.g_00190
OG0001204	Syac.g_02200	Prab.g_00233
OG0001205	Syac.g_00706	Prab.g_00448
OG0001206	Syac.g_01715	Prab.g_00467
OG0001207	Syac.g_01915	Prab.g_00481
OG0001208	Syac.g_01902	Prab.g_00486
OG0001209	Syac.g_01833	Prab.g_00539
OG0001210	Syac.g_01826	Prab.g_00544
OG0001211	Syac.g_01809	Prab.g_00554
OG0001212	Syac.g_01751	Prab.g_00600
OG0001213	Syac.g_00968	Prab.g_00634
OG0001214	Syac.g_00981	Prab.g_00642
OG0001215	Syac.g_00919	Prab.g_00695
OG0001216	Syac.g_01285	Prab.g_00725
OG0001217	Syac.g_01043	Prab.g_00768
OG0001218	Syac.g_01679	Prab.g_00776
OG0001220	Syac.g_00813	Prab.g_00891
OG0001221	Syac.g_01379	Prab.g_01057
OG0001223	Syac.g_01215	Prab.g_00992
OG0001225	Syac.g_00882	Prab.g_00931
OG0001226	Syac.g_01026	Prab.g_01120
OG0001227	Syac.g_02387	Prab.g_01138
OG0001228	Syac.g_00700	Prab.g_01264
OG0001229	Syac.g_00906	Prab.g_01358
OG0001230	Syac.g_01621	Prab.g_01458
OG0001231	Syac.g_00017	Prab.g_01565
OG0001232	Syac.g_00509	Prab.g_01692
OG0001233	Syac.g_00660	Prab.g_01712
OG0001234	Syac.g_02173	Prab.g_01746
OG0001235	Syac.g_02147	Prab.g_01755
OG0001237	Syac.g_00184	Prab.g_01839
OG0001238	Syac.g_02369	Prab.g_01914
OG0001240	Syac.g_00411	Prab.g_00084
OG0001241	Syac.g_00402	Prab.g_00092
OG0001242	Syac.g_00370	Prab.g_00110
OG0001244	Syac.g_00333	Prab.g_00131
OG0001245	Syac.g_01064	Prab.g_00368
OG0001246	Syac.g_01876	Prab.g_00508
OG0001247	Syac.g_01303	Prab.g_00688
OG0001248	Syac.g_01306	Prab.g_00690
OG0001249	Syac.g_02029	Prab.g_00818
OG0001250	Syac.g_00838	Prab.g_00880
OG0001251	Syac.g_02415	Prab.g_01083
OG0001252	Syac.g_00874	Prab.g_00938
OG0001253	Syac.g_01063	Prab.g_01139
OG0001254	Syac.g_01465	Prab.g_01188
OG0001255	Syac.g_01957	Prab.g_01203
OG0001256	Syac.g_00563	Prab.g_01558
OG0001257	Syac.g_01686	Prab.g_01564
OG0001258	Syac.g_00553	Prab.g_01666
OG0001259	Syac.g_00662	Prab.g_01710
OG0001260	Syac.g_00640	Prab.g_01726
OG0001262	Syac.g_00056	Prab.g_01897
OG0001265	Syac.g_00372	Prab.g_00109
OG0001266	Syac.g_02289	Prab.g_00194
OG0001267	Syac.g_02253	Prab.g_00268
OG0001268	Syac.g_02014	Prab.g_00326
OG0001269	Syac.g_01960	Prab.g_00347
OG0001270	Syac.g_00690	Prab.g_00437
OG0001271	Syac.g_01703	Prab.g_00476
OG0001272	Syac.g_01898	Prab.g_00490
OG0001273	Syac.g_00974	Prab.g_00636
OG0001274	Syac.g_02323	Prab.g_00710
OG0001275	Syac.g_01228	Prab.g_00982
OG0001276	Syac.g_01244	Prab.g_00954
OG0001277	Syac.g_02463	Prab.g_01127
OG0001278	Syac.g_01517	Prab.g_01269
OG0001279	Syac.g_01605	Prab.g_01590
OG0001280	Syac.g_00731	Prab.g_01325
OG0001281	Syac.g_00721	Prab.g_01331
OG0001282	Syac.g_01917	Prab.g_01361
OG0001283	Syac.g_02472	Prab.g_01381
OG0001284	Syac.g_00586	Prab.g_01536
OG0001285	Syac.g_01060	Prab.g_01695
OG0001286	Syac.g_02089	Prab.g_01806
OG0001287	Syac.g_00154	Prab.g_01859
OG0001288	Syac.g_00141	Prab.g_01868
OG0001289	Syac.g_00426	Prab.g_00079
OG0001291	Syac.g_00349	Prab.g_00125
OG0001292	Syac.g_02205	Prab.g_00238
OG0001293	Syac.g_02226	Prab.g_00250
OG0001294	Syac.g_01411	Prab.g_00366
OG0001295	Syac.g_01824	Prab.g_00472
OG0001296	Syac.g_01870	Prab.g_00513
OG0001297	Syac.g_01866	Prab.g_00518
OG0001298	Syac.g_01774	Prab.g_00581
OG0001299	Syac.g_01417	Prab.g_00671
OG0001300	Syac.g_00910	Prab.g_00698
OG0001301	Syac.g_00897	Prab.g_00701
OG0001302	Syac.g_01012	Prab.g_00827
OG0001303	Syac.g_01137	Prab.g_00749
OG0001304	Syac.g_01257	Prab.g_00944
OG0001305	Syac.g_00890	Prab.g_00925
OG0001306	Syac.g_00749	Prab.g_01205
OG0001309	Syac.g_01860	Prab.g_01562
OG0001310	Syac.g_00528	Prab.g_01681
OG0001311	Syac.g_01246	Prab.g_00952
OG0001312	Syac.g_01147	Prab.g_01029
OG0001315	Syac.g_02072	Prab.g_00053
OG0001316	Syac.g_00342	Prab.g_00130
OG0001317	Syac.g_01971	Prab.g_00225
OG0001318	Syac.g_02218	Prab.g_00246
OG0001319	Syac.g_02242	Prab.g_00261
OG0001321	Syac.g_00712	Prab.g_00457
OG0001322	Syac.g_00713	Prab.g_00458
OG0001323	Syac.g_01857	Prab.g_00523
OG0001324	Syac.g_00909	Prab.g_00699
OG0001325	Syac.g_01281	Prab.g_00728
OG0001326	Syac.g_02420	Prab.g_01095
OG0001328	Syac.g_01385	Prab.g_01137
OG0001329	Syac.g_01007	Prab.g_01178
OG0001332	Syac.g_00625	Prab.g_01509
OG0001333	Syac.g_00666	Prab.g_01706
OG0001334	Syac.g_02061	Prab.g_01826
OG0001335	Syac.g_02060	Prab.g_01827
OG0001336	Syac.g_02473	Prab.g_01940
OG0001339	Syac.g_00400	Prab.g_00094
OG0001340	Syac.g_02039	Prab.g_00316
OG0001341	Syac.g_00904	Prab.g_00765
OG0001343	Syac.g_02413	Prab.g_01086
OG0001344	Syac.g_00774	Prab.g_01223
OG0001345	Syac.g_00803	Prab.g_01238
OG0001346	Syac.g_00728	Prab.g_01327
OG0001348	Syac.g_00857	Prab.g_01595
OG0001349	Syac.g_00504	Prab.g_01408
OG0001352	Syac.g_01842	Prab.g_00685
OG0001353	Syac.g_00850	Prab.g_00872
OG0001354	Syac.g_01201	Prab.g_01000
OG0001358	Syac.g_00952	Prab.g_00624
OG0001359	Syac.g_02412	Prab.g_01085
OG0001360	Syac.g_00805	Prab.g_01140
OG0001361	Syac.g_00800	Prab.g_01235
OG0001362	Syac.g_01649	Prab.g_01480
OG0001363	Syac.g_01651	Prab.g_01482
OG0001364	Syac.g_00204	Prab.g_01829
OG0001372	Syac.g_01845	Prab.g_00775, Prab.g_00803
OG0001373	Syac.g_02419	Prab.g_01096
OG0001374	Syac.g_02427	Prab.g_01088
OG0001375	Syac.g_02414	Prab.g_01087
OG0001376	Syac.g_02376	Prab.g_01106
OG0001377	Syac.g_02375	Prab.g_01107
OG0001378	Syac.g_00689	Prab.g_01149
OG0001379	Syac.g_00736	Prab.g_01320
OG0001380	Syac.g_01589	Prab.g_01349
OG0001381	Syac.g_02162	Prab.g_01354
OG0001382	Syac.g_00148	Prab.g_01581
OG0001385	Syac.g_02416	Prab.g_01099
OG0001386	Syac.g_02417	Prab.g_01098
OG0001387	Syac.g_02418	Prab.g_01097
OG0001388	Syac.g_02421	Prab.g_01094
OG0001389	Syac.g_02422	Prab.g_01093
OG0001390	Syac.g_02423	Prab.g_01092
OG0001391	Syac.g_02424	Prab.g_01091
OG0001392	Syac.g_02425	Prab.g_01090
OG0001393	Syac.g_02426	Prab.g_01089
OG0001394	Syac.g_01373	Prab.g_01053
OG0001395	Syac.g_01262	Prab.g_00942
OG0001398	Syac.g_01120	Prab.g_01603
OG0001403	Syac.g_00033	Prab.g_00030
OG0001404	Syac.g_00451	Prab.g_00060
OG0001405	Syac.g_02058	Prab.g_00314
OG0001406	Syac.g_02377	Prab.g_01105
OG0001407	Syac.g_01841	Prab.g_01118
OG0001408	Syac.g_01530	Prab.g_01123
OG0001411	Syac.g_00180	Prab.g_01391
OG0001413	Syac.g_01019	Prab.g_01551
OG0001414	Syac.g_02161	Prab.g_00220
OG0001416	Syac.g_00724	Prab.g_00464
OG0001417	Syac.g_01200	Prab.g_00474
OG0001419	Syac.g_01840	Prab.g_01119
OG0001420	Syac.g_01847	Prab.g_01158
OG0001423	Syac.g_00457	Prab.g_00406
OG0001425	Syac.g_02373	Prab.g_01917
OG0001428	Syac.g_00301	Prab.g_00163
OG0001432	Syac.g_01572	Prab.g_01549
OG0001434	Syac.g_01368	Prab.g_01049
OG0001438	Syac.g_00280	Prab.g_00281
OG0001439	Syac.g_00250	Prab.g_00295
OG0001442	Syac.g_01358	Prab.g_00752
OG0001443	Syac.g_02382	Prab.g_01604
OG0001446	Syac.g_01293	Prab.g_00071
OG0001447	Syac.g_00362	Prab.g_00116
OG0001448	Syac.g_01094	Prab.g_00356
OG0001449	Syac.g_02197	Prab.g_00389
OG0001452	Syac.g_02214	Prab.g_01081
OG0001456	Syac.g_02434	Prab.g_01197
OG0001457	Syac.g_02435	Prab.g_01198
OG0001458	Syac.g_02436	Prab.g_01199
OG0001459	Syac.g_01445	Prab.g_01557, Prab.g_01653
OG0001461	Syac.g_02168	Prab.g_01286
OG0001462	Syac.g_00039	Prab.g_00034
OG0001465	Syac.g_01299	Prab.g_00707
OG0001468	Syac.g_01014	Prab.g_01110
OG0001471	Syac.g_00257	Prab.g_01552
OG0001473	Syac.g_01010	Prab.g_01877
OG0001474	Syac.g_02013	Prab.g_00327
OG0001480	Syac.g_00812	Prab.g_00357
OG0001481	Syac.g_01260	Prab.g_00362
OG0001482	Syac.g_01210	Prab.g_00462
OG0001492	Syac.g_01514	Prab.g_01266
OG0001493	Syac.g_01522	Prab.g_01274
OG0001499	Syac.g_01441	Prab.g_00052
OG0001502	Syac.g_00818	Prab.g_00810
OG0001504	Syac.g_01446	Prab.g_01652
OG0001527	Syac.g_01794	Prab.g_00567
OG0001546	Syac.g_01853	Prab.g_00528
OG0001547	Syac.g_01122	Prab.g_00812
OG0001548	Syac.g_01030	Prab.g_00816
OG0001551	Syac.g_00861	Prab.g_01196
OG0001567	Syac.g_01121	Prab.g_00811
OG0001568	Syac.g_01124	Prab.g_00813
OG0001570	Syac.g_01108	Prab.g_01161
OG0001572	Syac.g_01584	Prab.g_00415
OG0001585	Syac.g_01072	Prab.g_00399
OG0001602	Syac.g_01300	Prab.g_00706
OG0001634	Syac.g_01414	Prab.g_01589
OG0001666	Syac.g_01452	Prab.g_01654
OG0001667	Syac.g_00472	Prab.g_01305
OG0001718	Syac.g_00465	Prab.g_00352
OG0001835	Syac.g_01587	Prab.g_00398
OG0001923	Syac.g_00128	Prab.g_01407
OG0001990	Syac.g_02460	Prab.g_00410
OG0002106	Syac.g_02391	Prab.g_00374
OG0002108	Syac.g_01596	Prab.g_01293
OG0002627	Syac.g_00087	Prab.g_01439
OG0003335	Syac.g_00106	Prab.g_00376
