Orthogroup	Prak	Syae
OG0001173	Prak.g_01714	Syae.g_02037
OG0001174	Prak.g_01722	Syae.g_02045
OG0001175	Prak.g_01723	Syae.g_02046
OG0001176	Prak.g_01731	Syae.g_02076
OG0001177	Prak.g_01733	Syae.g_02073
OG0001178	Prak.g_01650	Syae.g_01168
OG0001179	Prak.g_01763	Syae.g_02106
OG0001180	Prak.g_01786	Syae.g_02130
OG0001181	Prak.g_01790	Syae.g_02134
OG0001182	Prak.g_01798	Syae.g_02143
OG0001183	Prak.g_01803	Syae.g_02147
OG0001184	Prak.g_01821	Syae.g_01862
OG0001185	Prak.g_01837	Syae.g_01835
OG0001188	Prak.g_01866	Syae.g_01783
OG0001189	Prak.g_01883	Syae.g_01767
OG0001190	Prak.g_01888	Syae.g_01567
OG0001191	Prak.g_01898	Syae.g_01580
OG0001192	Prak.g_01903	Syae.g_01587
OG0001193	Prak.g_01915	Syae.g_01617
OG0001194	Prak.g_01916	Syae.g_01625
OG0001195	Prak.g_01917	Syae.g_01626
OG0001196	Prak.g_01933	Syae.g_01695
OG0001197	Prak.g_01935	Syae.g_01697
OG0001198	Prak.g_01942	Syae.g_01709
OG0001199	Prak.g_00079	Syae.g_01291
OG0001200	Prak.g_00081	Syae.g_01293
OG0001201	Prak.g_00114	Syae.g_01364
OG0001202	Prak.g_00212	Syae.g_01494
OG0001203	Prak.g_00254	Syae.g_02240
OG0001204	Prak.g_00260	Syae.g_02022
OG0001205	Prak.g_00407	Syae.g_00984
OG0001206	Prak.g_00427	Syae.g_02502
OG0001207	Prak.g_00438	Syae.g_02300
OG0001208	Prak.g_00443	Syae.g_02311
OG0001209	Prak.g_00494	Syae.g_02377
OG0001210	Prak.g_00499	Syae.g_02387
OG0001211	Prak.g_00510	Syae.g_02403
OG0001212	Prak.g_00557	Syae.g_02460
OG0001213	Prak.g_00592	Syae.g_00062
OG0001214	Prak.g_01106	Syae.g_00076
OG0001215	Prak.g_00818	Syae.g_00757
OG0001216	Prak.g_00839	Syae.g_00470
OG0001217	Prak.g_00728	Syae.g_00151
OG0001218	Prak.g_01235	Syae.g_02605
OG0001219	Prak.g_00944	Syae.g_00312
OG0001220	Prak.g_00901	Syae.g_00880
OG0001221	Prak.g_00781	Syae.g_00559
OG0001222	Prak.g_01023	Syae.g_00347
OG0001223	Prak.g_00991	Syae.g_00392
OG0001224	Prak.g_00924	Syae.g_00797
OG0001225	Prak.g_00922	Syae.g_00795
OG0001226	Prak.g_00600	Syae.g_00135
OG0001227	Prak.g_01220	Syae.g_01600
OG0001228	Prak.g_01122	Syae.g_01004
OG0001229	Prak.g_01234	Syae.g_00771
OG0001230	Prak.g_01384	Syae.g_02662
OG0001231	Prak.g_00384	Syae.g_01729
OG0001232	Prak.g_01668	Syae.g_01197
OG0001233	Prak.g_01688	Syae.g_01038
OG0001234	Prak.g_01725	Syae.g_02050
OG0001235	Prak.g_01729	Syae.g_02066
OG0001236	Prak.g_01818	Syae.g_01867
OG0001237	Prak.g_01822	Syae.g_01860
OG0001238	Prak.g_01899	Syae.g_01582
OG0001239	Prak.g_00076	Syae.g_01288
OG0001240	Prak.g_00097	Syae.g_01347
OG0001241	Prak.g_00107	Syae.g_01357
OG0001242	Prak.g_00127	Syae.g_01387
OG0001243	Prak.g_00134	Syae.g_01395
OG0001244	Prak.g_00149	Syae.g_01425
OG0001245	Prak.g_01211	Syae.g_00149
OG0001247	Prak.g_00811	Syae.g_00482
OG0001248	Prak.g_00813	Syae.g_00485
OG0001249	Prak.g_00353	Syae.g_02186
OG0001250	Prak.g_00888	Syae.g_00841
OG0001251	Prak.g_00749	Syae.g_01632
OG0001252	Prak.g_00929	Syae.g_00804
OG0001253	Prak.g_00603	Syae.g_00243
OG0001254	Prak.g_01552	Syae.g_00637
OG0001255	Prak.g_01190	Syae.g_00667
OG0001256	Prak.g_01480	Syae.g_01149
OG0001258	Prak.g_01641	Syae.g_01159
OG0001259	Prak.g_01686	Syae.g_01036
OG0001260	Prak.g_01703	Syae.g_01058
OG0001261	Prak.g_01771	Syae.g_02115
OG0001262	Prak.g_01881	Syae.g_01769
OG0001263	Prak.g_00136	Syae.g_01399
OG0001265	Prak.g_00126	Syae.g_01385
OG0001266	Prak.g_00216	Syae.g_01498
OG0001267	Prak.g_00298	Syae.g_01969
OG0001268	Prak.g_00361	Syae.g_02198
OG0001269	Prak.g_00900	Syae.g_00225
OG0001270	Prak.g_00396	Syae.g_00997
OG0001271	Prak.g_00433	Syae.g_02527
OG0001272	Prak.g_00447	Syae.g_02315
OG0001273	Prak.g_01112	Syae.g_00069
OG0001274	Prak.g_00240	Syae.g_01535
OG0001275	Prak.g_01001	Syae.g_00407
OG0001276	Prak.g_01015	Syae.g_00423
OG0001277	Prak.g_01921	Syae.g_01677
OG0001278	Prak.g_01118	Syae.g_00697
OG0001279	Prak.g_00668	Syae.g_00007
OG0001280	Prak.g_01276	Syae.g_00958
OG0001281	Prak.g_01282	Syae.g_00969
OG0001282	Prak.g_01330	Syae.g_02298
OG0001283	Prak.g_01930	Syae.g_01688
OG0001284	Prak.g_01466	Syae.g_01132
OG0001285	Prak.g_01671	Syae.g_00237
OG0001287	Prak.g_01844	Syae.g_01827
OG0001288	Prak.g_01854	Syae.g_01815
OG0001289	Prak.g_00091	Syae.g_01330
OG0001290	Prak.g_00106	Syae.g_01356
OG0001291	Prak.g_00144	Syae.g_01409
OG0001292	Prak.g_00265	Syae.g_02017
OG0001293	Prak.g_00278	Syae.g_01996
OG0001295	Prak.g_01514	Syae.g_02389
OG0001296	Prak.g_00470	Syae.g_02343
OG0001297	Prak.g_00475	Syae.g_02347
OG0001298	Prak.g_00537	Syae.g_02439
OG0001299	Prak.g_01075	Syae.g_00599
OG0001300	Prak.g_00822	Syae.g_00766
OG0001301	Prak.g_00827	Syae.g_00780
OG0001302	Prak.g_00940	Syae.g_00110
OG0001303	Prak.g_01607	Syae.g_00314
OG0001304	Prak.g_01028	Syae.g_00436
OG0001305	Prak.g_00916	Syae.g_00786
OG0001306	Prak.g_01187	Syae.g_00943
OG0001307	Prak.g_01304	Syae.g_02059
OG0001310	Prak.g_01658	Syae.g_01178
OG0001311	Prak.g_01017	Syae.g_00425
OG0001312	Prak.g_00953	Syae.g_00326
OG0001314	Prak.g_00635	Syae.g_00097
OG0001315	Prak.g_01225	Syae.g_02145
OG0001316	Prak.g_00148	Syae.g_01415
OG0001317	Prak.g_00250	Syae.g_02235
OG0001318	Prak.g_00274	Syae.g_02004
OG0001319	Prak.g_00291	Syae.g_01980
OG0001321	Prak.g_00413	Syae.g_00978
OG0001322	Prak.g_00414	Syae.g_00977
OG0001323	Prak.g_00480	Syae.g_02355
OG0001324	Prak.g_00823	Syae.g_00767
OG0001325	Prak.g_01058	Syae.g_00465
OG0001327	Prak.g_00758	Syae.g_00586
OG0001328	Prak.g_01258	Syae.g_00565
OG0001330	Prak.g_01497	Syae.g_00950
OG0001331	Prak.g_01335	Syae.g_02293
OG0001332	Prak.g_01437	Syae.g_01077
OG0001333	Prak.g_01682	Syae.g_01032
OG0001334	Prak.g_01806	Syae.g_02156
OG0001335	Prak.g_01807	Syae.g_02157
OG0001337	Prak.g_00348	Syae.g_02153, Syae.g_02175
OG0001338	Prak.g_00351	Syae.g_02162, Syae.g_00689, Syae.g_02178
OG0001339	Prak.g_00109	Syae.g_01359
OG0001340	Prak.g_00349	Syae.g_02176
OG0001341	Prak.g_01227	Syae.g_00737
OG0001342	Prak.g_01627	Syae.g_02559
OG0001343	Prak.g_00746	Syae.g_01629
OG0001344	Prak.g_01168	Syae.g_00916
OG0001345	Prak.g_01152	Syae.g_00886
OG0001346	Prak.g_01278	Syae.g_00962
OG0001348	Prak.g_01512	Syae.g_00821
OG0001349	Prak.g_01353	Syae.g_01228, Syae.g_01245
OG0001350	Prak.g_00253	Syae.g_02239
OG0001351	Prak.g_00419	Syae.g_02492
OG0001352	Prak.g_00807	Syae.g_00666
OG0001353	Prak.g_00878	Syae.g_00831
OG0001354	Prak.g_00983	Syae.g_00379
OG0001355	Prak.g_01037	Syae.g_00120
OG0001356	Prak.g_01633	Syae.g_00820
OG0001359	Prak.g_00747	Syae.g_01628
OG0001362	Prak.g_01405	Syae.g_02637
OG0001363	Prak.g_01407	Syae.g_02635
OG0001364	Prak.g_01809	Syae.g_01883
OG0001368	Prak.g_01252, Prak.g_00699, Prak.g_00633	Syae.g_02023
OG0001369	Prak.g_00096	Syae.g_01346
OG0001370	Prak.g_00424	Syae.g_01270, Syae.g_00109
OG0001375	Prak.g_00745	Syae.g_01630
OG0001379	Prak.g_01271	Syae.g_00952
OG0001382	Prak.g_01240	Syae.g_02490
OG0001394	Prak.g_00785	Syae.g_00553
OG0001397	Prak.g_01406	Syae.g_02636
OG0001398	Prak.g_01537	Syae.g_00289
OG0001401	Prak.g_00883	Syae.g_00835
OG0001402	Prak.g_00586	Syae.g_00051
OG0001404	Prak.g_00073	Syae.g_01283
OG0001407	Prak.g_01244	Syae.g_02368
OG0001410	Prak.g_01303	Syae.g_02060
OG0001419	Prak.g_01243	Syae.g_02369
OG0001421	Prak.g_01481	Syae.g_00241
OG0001422	Prak.g_01247	Syae.g_00953
OG0001425	Prak.g_01902	Syae.g_01586
OG0001428	Prak.g_00184	Syae.g_01456
OG0001429	Prak.g_00945	Syae.g_00315
OG0001430	Prak.g_01236	Syae.g_01560
OG0001433	Prak.g_01632	Syae.g_00819
OG0001434	Prak.g_00790	Syae.g_00548
OG0001435	Prak.g_00766	Syae.g_00579
OG0001443	Prak.g_01233	Syae.g_01594
OG0001460	Prak.g_01631	Syae.g_00818
OG0001461	Prak.g_00057	Syae.g_00063
OG0001465	Prak.g_00834	Syae.g_00475
OG0001468	Prak.g_00737	Syae.g_00113
OG0001476	Prak.g_01165	Syae.g_00908
OG0001477	Prak.g_00691	Syae.g_00776
OG0001484	Prak.g_01496	Syae.g_01649
OG0001487	Prak.g_01431	Syae.g_02606
OG0001488	Prak.g_01159	Syae.g_00898
OG0001489	Prak.g_01795	Syae.g_02139
OG0001496	Prak.g_00689	Syae.g_00774
OG0001497	Prak.g_00690	Syae.g_00775
OG0001498	Prak.g_00380	Syae.g_02220
OG0001505	Prak.g_00695	Syae.g_01204
OG0001510	Prak.g_01848	Syae.g_01823
OG0001511	Prak.g_00118	Syae.g_01372
OG0001512	Prak.g_01229	Syae.g_02241
OG0001514	Prak.g_00688	Syae.g_00773
OG0001515	Prak.g_00820	Syae.g_00762
OG0001516	Prak.g_01078	Syae.g_00602
OG0001517	Prak.g_00357	Syae.g_02193
OG0001518	Prak.g_01901	Syae.g_01584
OG0001519	Prak.g_01906	Syae.g_01596
OG0001527	Prak.g_00523	Syae.g_02417
OG0001529	Prak.g_00041	Syae.g_01760
OG0001530	Prak.g_00117	Syae.g_01370
OG0001531	Prak.g_00255	Syae.g_02242
OG0001532	Prak.g_01141	Syae.g_00655
OG0001534	Prak.g_01029	Syae.g_00437
OG0001535	Prak.g_01013	Syae.g_00421
OG0001536	Prak.g_00969	Syae.g_00355
OG0001537	Prak.g_00782	Syae.g_00558
OG0001538	Prak.g_00850	Syae.g_00516
OG0001539	Prak.g_00760	Syae.g_00584
OG0001540	Prak.g_00138	Syae.g_01401
OG0001541	Prak.g_00192	Syae.g_01465
OG0001542	Prak.g_00198	Syae.g_01474
OG0001543	Prak.g_01263	Syae.g_01516
OG0001544	Prak.g_01905	Syae.g_01595
OG0001545	Prak.g_01920	Syae.g_01676
OG0001549	Prak.g_00910	Syae.g_00882
OG0001557	Prak.g_00786	Syae.g_00552
OG0001559	Prak.g_00116	Syae.g_01369
OG0001560	Prak.g_00105	Syae.g_01355
OG0001561	Prak.g_01019	Syae.g_00427
OG0001562	Prak.g_01006	Syae.g_00413
OG0001563	Prak.g_01779	Syae.g_02124
OG0001564	Prak.g_00060	Syae.g_02485
OG0001572	Prak.g_00669	Syae.g_00134
OG0001574	Prak.g_00521	Syae.g_02415
OG0001575	Prak.g_00526	Syae.g_02420
OG0001576	Prak.g_01291	Syae.g_02478
OG0001577	Prak.g_01177	Syae.g_00925
OG0001579	Prak.g_00346	Syae.g_02165
OG0001580	Prak.g_00048	Syae.g_01556
OG0001588	Prak.g_00387	Syae.g_01880
OG0001589	Prak.g_01690	Syae.g_01040
OG0001592	Prak.g_00047	Syae.g_01557
OG0001614	Prak.g_01836	Syae.g_01837
OG0001616	Prak.g_01149	Syae.g_00642
OG0001617	Prak.g_00824	Syae.g_00769
OG0001619	Prak.g_00962	Syae.g_00344
OG0001620	Prak.g_00365	Syae.g_02205
OG0001621	Prak.g_00270	Syae.g_02008
OG0001622	Prak.g_01929	Syae.g_01687
OG0001636	Prak.g_00035	Syae.g_01753
OG0001638	Prak.g_01656	Syae.g_01175
OG0001639	Prak.g_01440	Syae.g_01082
OG0001640	Prak.g_00932	Syae.g_00809
OG0001641	Prak.g_00994	Syae.g_00397
OG0001642	Prak.g_00899	Syae.g_00878
OG0001643	Prak.g_01103	Syae.g_00079
OG0001644	Prak.g_01048	Syae.g_00452
OG0001654	Prak.g_01438	Syae.g_01080
OG0001656	Prak.g_00345	Syae.g_02164
OG0001657	Prak.g_00167	Syae.g_01439
OG0001658	Prak.g_00043	Syae.g_01566
OG0001659	Prak.g_01517	Syae.g_00650
OG0001676	Prak.g_00347	Syae.g_02167
OG0001678	Prak.g_01712	Syae.g_02035
OG0001679	Prak.g_00352	Syae.g_02424
OG0001691	Prak.g_00934	Syae.g_00044
OG0001693	Prak.g_01589	Syae.g_00792
OG0001717	Prak.g_00684	Syae.g_01451
OG0001733	Prak.g_01629	Syae.g_00589
OG0001746	Prak.g_01531	Syae.g_01064
OG0001747	Prak.g_00388	Syae.g_01422
OG0001758	Prak.g_01623	Syae.g_00620
OG0001769	Prak.g_01224	Syae.g_00093
OG0001770	Prak.g_01560	Syae.g_00617
OG0001771	Prak.g_01572	Syae.g_00183
OG0001807	Prak.g_00059	Syae.g_01887
OG0001842	Prak.g_00714	Syae.g_01072
OG0001875	Prak.g_01622	Syae.g_00619
OG0001876	Prak.g_01621	Syae.g_00618
OG0001916	Prak.g_00457	Syae.g_02326
OG0001917	Prak.g_01014	Syae.g_00422
OG0001930	Prak.g_00715	Syae.g_01073
OG0001931	Prak.g_00716	Syae.g_01074
OG0001965	Prak.g_01579	Syae.g_00108
OG0001996	Prak.g_00029	Syae.g_01746
OG0002019	Prak.g_01520	Syae.g_00294
OG0002106	Prak.g_01249	Syae.g_00444
OG0002487	Prak.g_01260	Syae.g_00132
OG0002518	Prak.g_00616	Syae.g_00206
OG0002703	Prak.g_00697	Syae.g_01206
