Orthogroup	Prak	Prbj
OG0001129	Prak.g_00927	Prbj.g_01845
OG0001130	Prak.g_00926	Prbj.g_01844
OG0001131	Prak.g_00383	Prbj.g_02687
OG0001132	Prak.g_00712	Prbj.g_02537
OG0001133	Prak.g_01328	Prbj.g_02555
OG0001134	Prak.g_01550	Prbj.g_01990
OG0001136	Prak.g_01175	Prbj.g_00969
OG0001137	Prak.g_01163	Prbj.g_00832
OG0001138	Prak.g_01142	Prbj.g_00004
OG0001139	Prak.g_01140	Prbj.g_00006
OG0001140	Prak.g_01139	Prbj.g_00007
OG0001141	Prak.g_01138	Prbj.g_00008
OG0001142	Prak.g_01137	Prbj.g_00009
OG0001143	Prak.g_01130	Prbj.g_01907
OG0001144	Prak.g_01125	Prbj.g_02153
OG0001145	Prak.g_01269	Prbj.g_01717
OG0001146	Prak.g_01281	Prbj.g_01733
OG0001147	Prak.g_01301	Prbj.g_00121
OG0001148	Prak.g_01331	Prbj.g_01640
OG0001149	Prak.g_01332	Prbj.g_01641
OG0001150	Prak.g_01333	Prbj.g_01642
OG0001151	Prak.g_01344	Prbj.g_01654
OG0001152	Prak.g_01345	Prbj.g_01655
OG0001153	Prak.g_01423	Prbj.g_00651
OG0001154	Prak.g_01424	Prbj.g_00652
OG0001155	Prak.g_01441	Prbj.g_01686
OG0001156	Prak.g_01444	Prbj.g_01689
OG0001157	Prak.g_01445	Prbj.g_02538
OG0001158	Prak.g_01446	Prbj.g_01690
OG0001159	Prak.g_01447	Prbj.g_01691
OG0001160	Prak.g_01473	Prbj.g_00884
OG0001161	Prak.g_01588	Prbj.g_02535
OG0001162	Prak.g_01526	Prbj.g_00780
OG0001163	Prak.g_01636	Prbj.g_00870
OG0001164	Prak.g_01640	Prbj.g_00865
OG0001165	Prak.g_01643	Prbj.g_00862
OG0001166	Prak.g_01664	Prbj.g_00482
OG0001167	Prak.g_01681	Prbj.g_00461
OG0001168	Prak.g_01683	Prbj.g_00459
OG0001169	Prak.g_01685	Prbj.g_00457
OG0001170	Prak.g_01687	Prbj.g_00455
OG0001171	Prak.g_01697	Prbj.g_00445
OG0001172	Prak.g_01713	Prbj.g_02653
OG0001173	Prak.g_01714	Prbj.g_02652
OG0001174	Prak.g_01722	Prbj.g_02644
OG0001175	Prak.g_01723	Prbj.g_02643
OG0001176	Prak.g_01731	Prbj.g_01028
OG0001177	Prak.g_01733	Prbj.g_01030
OG0001178	Prak.g_01650	Prbj.g_00851
OG0001179	Prak.g_01763	Prbj.g_00999
OG0001180	Prak.g_01786	Prbj.g_00407
OG0001181	Prak.g_01790	Prbj.g_00403
OG0001182	Prak.g_01798	Prbj.g_00394
OG0001183	Prak.g_01803	Prbj.g_00367
OG0001184	Prak.g_01821	Prbj.g_01509
OG0001185	Prak.g_01837	Prbj.g_01592
OG0001186	Prak.g_01861	Prbj.g_01253
OG0001187	Prak.g_01864	Prbj.g_01249
OG0001188	Prak.g_01866	Prbj.g_01245
OG0001189	Prak.g_01883	Prbj.g_01223
OG0001190	Prak.g_01888	Prbj.g_01955
OG0001191	Prak.g_01898	Prbj.g_01968
OG0001192	Prak.g_01903	Prbj.g_01975
OG0001193	Prak.g_01915	Prbj.g_02013
OG0001194	Prak.g_01916	Prbj.g_02019
OG0001195	Prak.g_01917	Prbj.g_02020
OG0001196	Prak.g_01933	Prbj.g_02056
OG0001197	Prak.g_01935	Prbj.g_02058
OG0001198	Prak.g_01942	Prbj.g_02070
OG0001199	Prak.g_00079	Prbj.g_00570
OG0001200	Prak.g_00081	Prbj.g_00572
OG0001201	Prak.g_00114	Prbj.g_00621
OG0001202	Prak.g_00212	Prbj.g_01164
OG0001203	Prak.g_00254	Prbj.g_02610
OG0001204	Prak.g_00260	Prbj.g_01340
OG0001205	Prak.g_00407	Prbj.g_00110
OG0001206	Prak.g_00427	Prbj.g_00151
OG0001207	Prak.g_00438	Prbj.g_01638
OG0001208	Prak.g_00443	Prbj.g_01628
OG0001209	Prak.g_00494	Prbj.g_02130
OG0001210	Prak.g_00499	Prbj.g_02142
OG0001211	Prak.g_00510	Prbj.g_01864
OG0001212	Prak.g_00557	Prbj.g_01771
OG0001213	Prak.g_00592	Prbj.g_02565
OG0001214	Prak.g_01106	Prbj.g_02575
OG0001215	Prak.g_00818	Prbj.g_00932
OG0001216	Prak.g_00839	Prbj.g_02181
OG0001217	Prak.g_00728	Prbj.g_01884
OG0001218	Prak.g_01235	Prbj.g_00663
OG0001219	Prak.g_00944	Prbj.g_02311
OG0001220	Prak.g_00901	Prbj.g_02503
OG0001221	Prak.g_00781	Prbj.g_02364
OG0001222	Prak.g_01023	Prbj.g_01984
OG0001223	Prak.g_00991	Prbj.g_02243
OG0001224	Prak.g_00924	Prbj.g_01842
OG0001225	Prak.g_00922	Prbj.g_01840
OG0001226	Prak.g_00600	Prbj.g_00678
OG0001227	Prak.g_01220	Prbj.g_01669
OG0001228	Prak.g_01122	Prbj.g_02158
OG0001229	Prak.g_01234	Prbj.g_00873
OG0001230	Prak.g_01384	Prbj.g_01046
OG0001231	Prak.g_00384	Prbj.g_01184
OG0001232	Prak.g_01668	Prbj.g_00477
OG0001233	Prak.g_01688	Prbj.g_00454
OG0001234	Prak.g_01725	Prbj.g_02640
OG0001235	Prak.g_01729	Prbj.g_01033
OG0001236	Prak.g_01818	Prbj.g_01505
OG0001237	Prak.g_01822	Prbj.g_01512
OG0001238	Prak.g_01899	Prbj.g_01969
OG0001239	Prak.g_00076	Prbj.g_00567
OG0001240	Prak.g_00097	Prbj.g_00604
OG0001241	Prak.g_00107	Prbj.g_00614
OG0001242	Prak.g_00127	Prbj.g_01560
OG0001243	Prak.g_00134	Prbj.g_01529
OG0001245	Prak.g_01211	Prbj.g_00689
OG0001247	Prak.g_00811	Prbj.g_02453
OG0001248	Prak.g_00813	Prbj.g_00943
OG0001249	Prak.g_00353	Prbj.g_00347
OG0001250	Prak.g_00888	Prbj.g_02482
OG0001252	Prak.g_00929	Prbj.g_01847
OG0001253	Prak.g_00603	Prbj.g_00696
OG0001254	Prak.g_01552	Prbj.g_01991
OG0001255	Prak.g_01190	Prbj.g_00769
OG0001258	Prak.g_01641	Prbj.g_00864
OG0001259	Prak.g_01686	Prbj.g_00456
OG0001260	Prak.g_01703	Prbj.g_00426
OG0001261	Prak.g_01771	Prbj.g_00990
OG0001262	Prak.g_01881	Prbj.g_01226
OG0001263	Prak.g_00136	Prbj.g_01531
OG0001265	Prak.g_00126	Prbj.g_01558
OG0001266	Prak.g_00216	Prbj.g_01168
OG0001267	Prak.g_00298	Prbj.g_01405
OG0001268	Prak.g_00361	Prbj.g_00335
OG0001269	Prak.g_00900	Prbj.g_02500
OG0001270	Prak.g_00396	Prbj.g_00098
OG0001271	Prak.g_00433	Prbj.g_00131
OG0001272	Prak.g_00447	Prbj.g_01624
OG0001273	Prak.g_01112	Prbj.g_02568
OG0001274	Prak.g_00240	Prbj.g_00269
OG0001275	Prak.g_01001	Prbj.g_02227
OG0001276	Prak.g_01015	Prbj.g_02210
OG0001277	Prak.g_01921	Prbj.g_02042
OG0001278	Prak.g_01118	Prbj.g_02165
OG0001279	Prak.g_00668	Prbj.g_01299
OG0001280	Prak.g_01276	Prbj.g_01725
OG0001281	Prak.g_01282	Prbj.g_01734
OG0001283	Prak.g_01930	Prbj.g_02051
OG0001285	Prak.g_01671	Prbj.g_00473
OG0001286	Prak.g_01784	Prbj.g_00409
OG0001288	Prak.g_01854	Prbj.g_01286
OG0001290	Prak.g_00106	Prbj.g_00613
OG0001291	Prak.g_00144	Prbj.g_01541
OG0001292	Prak.g_00265	Prbj.g_01346
OG0001293	Prak.g_00278	Prbj.g_01369
OG0001295	Prak.g_01514	Prbj.g_02145
OG0001297	Prak.g_00475	Prbj.g_02100
OG0001298	Prak.g_00537	Prbj.g_01797
OG0001300	Prak.g_00822	Prbj.g_00947
OG0001301	Prak.g_00827	Prbj.g_00755
OG0001302	Prak.g_00940	Prbj.g_01337
OG0001303	Prak.g_01607	Prbj.g_02309
OG0001307	Prak.g_01304	Prbj.g_00670
OG0001308	Prak.g_01401	Prbj.g_01074
OG0001309	Prak.g_01508	Prbj.g_02106
OG0001310	Prak.g_01658	Prbj.g_00488
OG0001311	Prak.g_01017	Prbj.g_02208
OG0001312	Prak.g_00953	Prbj.g_02298
OG0001316	Prak.g_00148	Prbj.g_01548
OG0001319	Prak.g_00291	Prbj.g_01395
OG0001321	Prak.g_00413	Prbj.g_00119
OG0001322	Prak.g_00414	Prbj.g_00120
OG0001323	Prak.g_00480	Prbj.g_02109
OG0001324	Prak.g_00823	Prbj.g_00948
OG0001328	Prak.g_01258	Prbj.g_02357
OG0001329	Prak.g_01604	Prbj.g_00043
OG0001330	Prak.g_01497	Prbj.g_01718
OG0001331	Prak.g_01335	Prbj.g_01644
OG0001332	Prak.g_01437	Prbj.g_01674
OG0001333	Prak.g_01682	Prbj.g_00460
OG0001334	Prak.g_01806	Prbj.g_00363
OG0001335	Prak.g_01807	Prbj.g_00362
OG0001337	Prak.g_00348	Prbj.g_00353
OG0001339	Prak.g_00109	Prbj.g_00616
OG0001340	Prak.g_00349	Prbj.g_00352
OG0001341	Prak.g_01227	Prbj.g_02463
OG0001344	Prak.g_01168	Prbj.g_00845
OG0001348	Prak.g_01512	Prbj.g_00249
OG0001351	Prak.g_00419	Prbj.g_01893
OG0001352	Prak.g_00807	Prbj.g_00760
OG0001353	Prak.g_00878	Prbj.g_02473
OG0001354	Prak.g_00983	Prbj.g_02252
OG0001355	Prak.g_01037	Prbj.g_02368
OG0001356	Prak.g_01633	Prbj.g_01986
OG0001357	Prak.g_01251	Prbj.g_00073, Prbj.g_00697
OG0001362	Prak.g_01405	Prbj.g_01078
OG0001363	Prak.g_01407	Prbj.g_01080
OG0001365	Prak.g_01892	Prbj.g_01960
OG0001369	Prak.g_00096	Prbj.g_00603
OG0001370	Prak.g_00424	Prbj.g_02460
OG0001371	Prak.g_00806	Prbj.g_00184
OG0001372	Prak.g_00601	Prbj.g_01324
OG0001379	Prak.g_01271	Prbj.g_01720
OG0001380	Prak.g_01237	Prbj.g_02508
OG0001381	Prak.g_01197	Prbj.g_02689
OG0001382	Prak.g_01240	Prbj.g_02174
OG0001394	Prak.g_00785	Prbj.g_02381
OG0001397	Prak.g_01406	Prbj.g_01079
OG0001398	Prak.g_01537	Prbj.g_00690
OG0001401	Prak.g_00883	Prbj.g_02477
OG0001402	Prak.g_00586	Prbj.g_02554
OG0001403	Prak.g_00031	Prbj.g_01203
OG0001409	Prak.g_01164	Prbj.g_00834
OG0001410	Prak.g_01303	Prbj.g_00671
OG0001414	Prak.g_00245	Prbj.g_00181
OG0001415	Prak.g_00247	Prbj.g_01776
OG0001418	Prak.g_00812	Prbj.g_02636
OG0001422	Prak.g_01247	Prbj.g_00158
OG0001423	Prak.g_00645	Prbj.g_02711, Prbj.g_01102
OG0001425	Prak.g_01902	Prbj.g_01972
OG0001431	Prak.g_01522	Prbj.g_00731
OG0001434	Prak.g_00790	Prbj.g_02385
OG0001435	Prak.g_00766	Prbj.g_02336
OG0001437	Prak.g_00246	Prbj.g_01775
OG0001443	Prak.g_01233	Prbj.g_00872
OG0001446	Prak.g_00717	Prbj.g_00047
OG0001450	Prak.g_00815	Prbj.g_00921
OG0001451	Prak.g_00912	Prbj.g_02199
OG0001455	Prak.g_01228	Prbj.g_00227
OG0001461	Prak.g_00057	Prbj.g_01889
OG0001463	Prak.g_00305	Prbj.g_01413
OG0001464	Prak.g_00350	Prbj.g_00351
OG0001472	Prak.g_00609	Prbj.g_00907
OG0001476	Prak.g_01165	Prbj.g_00839
OG0001477	Prak.g_00691	Prbj.g_00750
OG0001481	Prak.g_01257	Prbj.g_01896
OG0001484	Prak.g_01496	Prbj.g_02172
OG0001485	Prak.g_00661	Prbj.g_01678
OG0001487	Prak.g_01431	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660
OG0001488	Prak.g_01159	Prbj.g_00828
OG0001489	Prak.g_01795	Prbj.g_00398
OG0001491	Prak.g_00937	Prbj.g_00023
OG0001496	Prak.g_00689	Prbj.g_00746
OG0001497	Prak.g_00690	Prbj.g_00749
OG0001498	Prak.g_00380	Prbj.g_00065
OG0001500	Prak.g_00280	Prbj.g_00180
OG0001501	Prak.g_00756	Prbj.g_00168
OG0001503	Prak.g_00723	Prbj.g_01336
OG0001506	Prak.g_01435	Prbj.g_00036
OG0001510	Prak.g_01848	Prbj.g_01818
OG0001511	Prak.g_00118	Prbj.g_00628
OG0001512	Prak.g_01229	Prbj.g_02612
OG0001513	Prak.g_01577	Prbj.g_00676
OG0001514	Prak.g_00688	Prbj.g_00745
OG0001515	Prak.g_00820	Prbj.g_00939
OG0001516	Prak.g_01078	Prbj.g_00817
OG0001517	Prak.g_00357	Prbj.g_00340
OG0001518	Prak.g_01901	Prbj.g_01971
OG0001519	Prak.g_01906	Prbj.g_01982
OG0001525	Prak.g_01610	Prbj.g_02626
OG0001527	Prak.g_00523	Prbj.g_01878
OG0001529	Prak.g_00041	Prbj.g_01216
OG0001530	Prak.g_00117	Prbj.g_00626
OG0001531	Prak.g_00255	Prbj.g_02613
OG0001532	Prak.g_01141	Prbj.g_00005
OG0001534	Prak.g_01029	Prbj.g_02200
OG0001535	Prak.g_01013	Prbj.g_02212
OG0001536	Prak.g_00969	Prbj.g_02272
OG0001537	Prak.g_00782	Prbj.g_02372
OG0001538	Prak.g_00850	Prbj.g_02417
OG0001539	Prak.g_00760	Prbj.g_02522
OG0001540	Prak.g_00138	Prbj.g_01533
OG0001541	Prak.g_00192	Prbj.g_00507
OG0001542	Prak.g_00198	Prbj.g_01142
OG0001543	Prak.g_01263	Prbj.g_00247
OG0001544	Prak.g_01905	Prbj.g_01981
OG0001545	Prak.g_01920	Prbj.g_02041
OG0001550	Prak.g_00727	Prbj.g_00688
OG0001559	Prak.g_00116	Prbj.g_00625
OG0001560	Prak.g_00105	Prbj.g_00612
OG0001561	Prak.g_01019	Prbj.g_02206
OG0001562	Prak.g_01006	Prbj.g_02220
OG0001563	Prak.g_01779	Prbj.g_00982
OG0001565	Prak.g_00642	Prbj.g_02457
OG0001569	Prak.g_00632	Prbj.g_02632
OG0001572	Prak.g_00669	Prbj.g_00213
OG0001574	Prak.g_00521	Prbj.g_01876
OG0001575	Prak.g_00526	Prbj.g_01881
OG0001576	Prak.g_01291	Prbj.g_01743
OG0001577	Prak.g_01177	Prbj.g_00967
OG0001579	Prak.g_00346	Prbj.g_00356
OG0001580	Prak.g_00048	Prbj.g_01944
OG0001588	Prak.g_00387	Prbj.g_01492
OG0001589	Prak.g_01690	Prbj.g_00452
OG0001591	Prak.g_00799	Prbj.g_02526
OG0001592	Prak.g_00047	Prbj.g_01945
OG0001598	Prak.g_00825	Prbj.g_00951
OG0001605	Prak.g_00722	Prbj.g_00038
OG0001614	Prak.g_01836	Prbj.g_01590
OG0001616	Prak.g_01149	Prbj.g_01911
OG0001617	Prak.g_00824	Prbj.g_01092
OG0001619	Prak.g_00962	Prbj.g_02282
OG0001620	Prak.g_00365	Prbj.g_00326
OG0001621	Prak.g_00270	Prbj.g_01358
OG0001622	Prak.g_01929	Prbj.g_02050
OG0001636	Prak.g_00035	Prbj.g_01209
OG0001638	Prak.g_01656	Prbj.g_00490
OG0001639	Prak.g_01440	Prbj.g_01685
OG0001640	Prak.g_00932	Prbj.g_01851
OG0001641	Prak.g_00994	Prbj.g_02238
OG0001642	Prak.g_00899	Prbj.g_02499
OG0001643	Prak.g_01103	Prbj.g_02578
OG0001654	Prak.g_01438	Prbj.g_01683
OG0001656	Prak.g_00345	Prbj.g_00357
OG0001657	Prak.g_00167	Prbj.g_00532
OG0001658	Prak.g_00043	Prbj.g_01954
OG0001661	Prak.g_00650	Prbj.g_00045, Prbj.g_00051
OG0001670	Prak.g_00648	Prbj.g_00736
OG0001676	Prak.g_00347	Prbj.g_00354
OG0001684	Prak.g_00550	Prbj.g_01783
OG0001691	Prak.g_00934	Prbj.g_02325
OG0001693	Prak.g_01589	Prbj.g_00070
OG0001746	Prak.g_01531	Prbj.g_00071
OG0001747	Prak.g_00388	Prbj.g_00549
OG0001757	Prak.g_00683, Prak.g_00657	Prbj.g_00315, Prbj.g_02170, Prbj.g_00673
OG0001793	Prak.g_00634, Prak.g_00700	Prbj.g_00698
OG0001795	Prak.g_01612, Prak.g_00735	Prbj.g_00779
OG0001802	Prak.g_01231, Prak.g_00673	Prbj.g_00125
OG0001807	Prak.g_00059	Prbj.g_01486
OG0001842	Prak.g_00714	Prbj.g_01812
OG0001930	Prak.g_00715	Prbj.g_01813
OG0001931	Prak.g_00716	Prbj.g_01814
OG0001955	Prak.g_01525	Prbj.g_02496
OG0001956	Prak.g_00906	Prbj.g_02513
OG0001963	Prak.g_01500	Prbj.g_00374
OG0001965	Prak.g_01579	Prbj.g_01357
OG0001977	Prak.g_01911	Prbj.g_02007
OG0001996	Prak.g_00029	Prbj.g_01201
OG0002003	Prak.g_00720	Prbj.g_00935
OG0002036	Prak.g_01491	Prbj.g_00859
OG0002052	Prak.g_01024	Prbj.g_01983
OG0002122	Prak.g_00719	Prbj.g_00934
OG0002164	Prak.g_00742	Prbj.g_00033
OG0002165	Prak.g_00736	Prbj.g_00040
OG0002232	Prak.g_00810	Prbj.g_00908
OG0002240	Prak.g_00129	Prbj.g_00122
OG0002282	Prak.g_01485	Prbj.g_00029
OG0002283	Prak.g_01222	Prbj.g_00677
OG0002284	Prak.g_00675	Prbj.g_00942
OG0002340	Prak.g_00222	Prbj.g_00232
OG0002383	Prak.g_00708	Prbj.g_02168
OG0002397	Prak.g_01004	Prbj.g_00203
OG0002433	Prak.g_01536	Prbj.g_01664
OG0002436	Prak.g_01575	Prbj.g_00708
OG0002439	Prak.g_01538	Prbj.g_00871
OG0002442	Prak.g_00655	Prbj.g_02528
OG0002457	Prak.g_01595, Prak.g_01613	Prbj.g_00301
OG0002500	Prak.g_01504	Prbj.g_01665
OG0002564	Prak.g_01510	Prbj.g_01328
