Orthogroup	Prak	Prad
OG0001166	Prak.g_01664	Prad.g_00922
OG0001167	Prak.g_01681	Prad.g_00905
OG0001168	Prak.g_01683	Prad.g_00903
OG0001169	Prak.g_01685	Prad.g_00901
OG0001170	Prak.g_01687	Prad.g_00899
OG0001171	Prak.g_01697	Prad.g_00889
OG0001172	Prak.g_01713	Prad.g_00876
OG0001173	Prak.g_01714	Prad.g_00875
OG0001174	Prak.g_01722	Prad.g_00867
OG0001175	Prak.g_01723	Prad.g_00866
OG0001176	Prak.g_01731	Prad.g_00859
OG0001177	Prak.g_01733	Prad.g_00856
OG0001178	Prak.g_01650	Prad.g_00851
OG0001179	Prak.g_01763	Prad.g_00823
OG0001180	Prak.g_01786	Prad.g_00801
OG0001181	Prak.g_01790	Prad.g_00797
OG0001182	Prak.g_01798	Prad.g_00790
OG0001183	Prak.g_01803	Prad.g_00786
OG0001184	Prak.g_01821	Prad.g_00770
OG0001185	Prak.g_01837	Prad.g_01636
OG0001186	Prak.g_01861	Prad.g_01614
OG0001187	Prak.g_01864	Prad.g_01610
OG0001188	Prak.g_01866	Prad.g_01608
OG0001189	Prak.g_01883	Prad.g_01591
OG0001190	Prak.g_01888	Prad.g_01587
OG0001191	Prak.g_01898	Prad.g_01577
OG0001192	Prak.g_01903	Prad.g_01572
OG0001193	Prak.g_01915	Prad.g_01562
OG0001194	Prak.g_01916	Prad.g_01561
OG0001195	Prak.g_01917	Prad.g_01560
OG0001196	Prak.g_01933	Prad.g_01547
OG0001197	Prak.g_01935	Prad.g_01546
OG0001198	Prak.g_01942	Prad.g_01539
OG0001199	Prak.g_00079	Prad.g_01919
OG0001200	Prak.g_00081	Prad.g_01917
OG0001201	Prak.g_00114	Prad.g_01885
OG0001202	Prak.g_00212	Prad.g_01792
OG0001203	Prak.g_00254	Prad.g_01753
OG0001204	Prak.g_00260	Prad.g_01748
OG0001205	Prak.g_00407	Prad.g_00062
OG0001206	Prak.g_00427	Prad.g_00044
OG0001207	Prak.g_00438	Prad.g_00030
OG0001208	Prak.g_00443	Prad.g_00025
OG0001209	Prak.g_00494	Prad.g_00094
OG0001210	Prak.g_00499	Prad.g_01330
OG0001211	Prak.g_00510	Prad.g_01340
OG0001212	Prak.g_00557	Prad.g_01385
OG0001213	Prak.g_00592	Prad.g_01418
OG0001214	Prak.g_01106	Prad.g_01426
OG0001215	Prak.g_00818	Prad.g_01264
OG0001216	Prak.g_00839	Prad.g_01051
OG0001217	Prak.g_00728	Prad.g_01092
OG0001218	Prak.g_01235	Prad.g_01100
OG0001219	Prak.g_00944	Prad.g_01134
OG0001220	Prak.g_00901	Prad.g_00296
OG0001221	Prak.g_00781	Prad.g_00234
OG0001222	Prak.g_01023	Prad.g_00194
OG0001223	Prak.g_00991	Prad.g_00168
OG0001224	Prak.g_00924	Prad.g_01022
OG0001225	Prak.g_00922	Prad.g_01020
OG0001226	Prak.g_00600	Prad.g_00995
OG0001227	Prak.g_01220	Prad.g_00978
OG0001228	Prak.g_01122	Prad.g_01450
OG0001229	Prak.g_01234	Prad.g_00596
OG0001230	Prak.g_01384	Prad.g_00523
OG0001231	Prak.g_00384	Prad.g_00417
OG0001232	Prak.g_01668	Prad.g_00918
OG0001233	Prak.g_01688	Prad.g_00898
OG0001234	Prak.g_01725	Prad.g_00864
OG0001235	Prak.g_01729	Prad.g_00854
OG0001236	Prak.g_01818	Prad.g_00773
OG0001237	Prak.g_01822	Prad.g_00769
OG0001238	Prak.g_01899	Prad.g_01576
OG0001239	Prak.g_00076	Prad.g_01922
OG0001240	Prak.g_00097	Prad.g_01900
OG0001241	Prak.g_00107	Prad.g_01892
OG0001242	Prak.g_00127	Prad.g_01874
OG0001243	Prak.g_00134	Prad.g_01868
OG0001244	Prak.g_00149	Prad.g_01852
OG0001245	Prak.g_01211	Prad.g_00729
OG0001247	Prak.g_00811	Prad.g_01257
OG0001248	Prak.g_00813	Prad.g_01259
OG0001249	Prak.g_00353	Prad.g_01123
OG0001250	Prak.g_00888	Prad.g_00307
OG0001251	Prak.g_00749	Prad.g_00259
OG0001252	Prak.g_00929	Prad.g_01027
OG0001253	Prak.g_00603	Prad.g_00977
OG0001254	Prak.g_01552	Prad.g_01987
OG0001255	Prak.g_01190	Prad.g_01512
OG0001256	Prak.g_01480	Prad.g_00424
OG0001258	Prak.g_01641	Prad.g_00944
OG0001259	Prak.g_01686	Prad.g_00900
OG0001260	Prak.g_01703	Prad.g_00883
OG0001261	Prak.g_01771	Prad.g_00815
OG0001262	Prak.g_01881	Prad.g_01593
OG0001263	Prak.g_00136	Prad.g_01865
OG0001265	Prak.g_00126	Prad.g_01875
OG0001266	Prak.g_00216	Prad.g_01788
OG0001267	Prak.g_00298	Prad.g_01711
OG0001268	Prak.g_00361	Prad.g_01652
OG0001269	Prak.g_00900	Prad.g_00752
OG0001270	Prak.g_00396	Prad.g_00668
OG0001271	Prak.g_00433	Prad.g_00035
OG0001272	Prak.g_00447	Prad.g_00021
OG0001273	Prak.g_01112	Prad.g_01420
OG0001274	Prak.g_00240	Prad.g_01277
OG0001275	Prak.g_01001	Prad.g_00158
OG0001276	Prak.g_01015	Prad.g_00138
OG0001277	Prak.g_01921	Prad.g_00988
OG0001278	Prak.g_01118	Prad.g_01445
OG0001279	Prak.g_00668	Prad.g_01216
OG0001280	Prak.g_01276	Prad.g_00629
OG0001281	Prak.g_01282	Prad.g_00623
OG0001282	Prak.g_01330	Prad.g_00593
OG0001283	Prak.g_01930	Prad.g_00574
OG0001284	Prak.g_01466	Prad.g_00444
OG0001285	Prak.g_01671	Prad.g_00915
OG0001286	Prak.g_01784	Prad.g_00803
OG0001287	Prak.g_01844	Prad.g_01629
OG0001288	Prak.g_01854	Prad.g_01621
OG0001289	Prak.g_00091	Prad.g_01906
OG0001290	Prak.g_00106	Prad.g_01893
OG0001291	Prak.g_00144	Prad.g_01858
OG0001292	Prak.g_00265	Prad.g_01743
OG0001293	Prak.g_00278	Prad.g_01730
OG0001295	Prak.g_01514	Prad.g_00039
OG0001296	Prak.g_00470	Prad.g_00120
OG0001297	Prak.g_00475	Prad.g_00115
OG0001298	Prak.g_00537	Prad.g_01366
OG0001299	Prak.g_01075	Prad.g_01240
OG0001300	Prak.g_00822	Prad.g_01267
OG0001301	Prak.g_00827	Prad.g_01270
OG0001302	Prak.g_00940	Prad.g_01132
OG0001303	Prak.g_01607	Prad.g_00154
OG0001304	Prak.g_01028	Prad.g_01034
OG0001305	Prak.g_00916	Prad.g_01014
OG0001306	Prak.g_01187	Prad.g_01510
OG0001307	Prak.g_01304	Prad.g_00611
OG0001308	Prak.g_01401	Prad.g_00505
OG0001309	Prak.g_01508	Prad.g_00420
OG0001310	Prak.g_01658	Prad.g_00929
OG0001312	Prak.g_00953	Prad.g_00205
OG0001315	Prak.g_01225	Prad.g_01932
OG0001316	Prak.g_00148	Prad.g_01853
OG0001317	Prak.g_00250	Prad.g_01757
OG0001318	Prak.g_00274	Prad.g_01735
OG0001319	Prak.g_00291	Prad.g_01719
OG0001320	Prak.g_01573, Prak.g_01606	Prad.g_00951, Prad.g_00728
OG0001321	Prak.g_00413	Prad.g_00056
OG0001322	Prak.g_00414	Prad.g_00055
OG0001323	Prak.g_00480	Prad.g_00110
OG0001324	Prak.g_00823	Prad.g_01268
OG0001325	Prak.g_01058	Prad.g_01054
OG0001327	Prak.g_00758	Prad.g_01003
OG0001328	Prak.g_01258	Prad.g_00979
OG0001329	Prak.g_01604	Prad.g_00663
OG0001330	Prak.g_01497	Prad.g_00340
OG0001331	Prak.g_01335	Prad.g_00588
OG0001332	Prak.g_01437	Prad.g_00471
OG0001333	Prak.g_01682	Prad.g_00904
OG0001334	Prak.g_01806	Prad.g_00783
OG0001335	Prak.g_01807	Prad.g_00782
OG0001339	Prak.g_00109	Prad.g_01890
OG0001340	Prak.g_00349	Prad.g_01663
OG0001341	Prak.g_01227	Prad.g_01090
OG0001342	Prak.g_01627	Prad.g_01127
OG0001343	Prak.g_00746	Prad.g_00262
OG0001344	Prak.g_01168	Prad.g_01492
OG0001345	Prak.g_01152	Prad.g_01477
OG0001346	Prak.g_01278	Prad.g_00627
OG0001348	Prak.g_01512	Prad.g_00395
OG0001349	Prak.g_01353	Prad.g_00536
OG0001350	Prak.g_00253	Prad.g_01754, Prad.g_00965
OG0001351	Prak.g_00419	Prad.g_00053
OG0001352	Prak.g_00807	Prad.g_01254
OG0001353	Prak.g_00878	Prad.g_01178
OG0001355	Prak.g_01037	Prad.g_00384
OG0001359	Prak.g_00747	Prad.g_00261
OG0001362	Prak.g_01405	Prad.g_00501
OG0001363	Prak.g_01407	Prad.g_00499
OG0001364	Prak.g_01809	Prad.g_00780
OG0001365	Prak.g_01892	Prad.g_01583
OG0001369	Prak.g_00096	Prad.g_01901
OG0001370	Prak.g_00424	Prad.g_00047
OG0001371	Prak.g_00806	Prad.g_01253
OG0001372	Prak.g_00601	Prad.g_01099
OG0001375	Prak.g_00745	Prad.g_00263
OG0001379	Prak.g_01271	Prad.g_00364
OG0001380	Prak.g_01237	Prad.g_00606
OG0001381	Prak.g_01197	Prad.g_00600
OG0001382	Prak.g_01240	Prad.g_00403
OG0001394	Prak.g_00785	Prad.g_00230
OG0001397	Prak.g_01406	Prad.g_00500
OG0001401	Prak.g_00883	Prad.g_01046
OG0001403	Prak.g_00031	Prad.g_01956
OG0001404	Prak.g_00073	Prad.g_01925
OG0001407	Prak.g_01244	Prad.g_00997
OG0001409	Prak.g_01164	Prad.g_01489
OG0001410	Prak.g_01303	Prad.g_00610
OG0001411	Prak.g_00066	Prad.g_00562
OG0001414	Prak.g_00245	Prad.g_01762
OG0001415	Prak.g_00247	Prad.g_01760
OG0001418	Prak.g_00812	Prad.g_01258
OG0001419	Prak.g_01243	Prad.g_00996
OG0001421	Prak.g_01481	Prad.g_00423
OG0001422	Prak.g_01247	Prad.g_00397
OG0001423	Prak.g_00645	Prad.g_00546
OG0001424	Prak.g_00709	Prad.g_00258
OG0001425	Prak.g_01902	Prad.g_01573
OG0001428	Prak.g_00184	Prad.g_01819
OG0001429	Prak.g_00945	Prad.g_01135
OG0001430	Prak.g_01236	Prad.g_00334
OG0001431	Prak.g_01218, Prak.g_01522	Prad.g_00338
OG0001434	Prak.g_00790	Prad.g_00225
OG0001437	Prak.g_00246	Prad.g_01761
OG0001440	Prak.g_01609, Prak.g_01603	Prad.g_00697
OG0001446	Prak.g_00717	Prad.g_01914
OG0001448	Prak.g_00417	Prad.g_00743
OG0001450	Prak.g_00815	Prad.g_01261
OG0001451	Prak.g_00912	Prad.g_00287
OG0001455	Prak.g_01228	Prad.g_00657
OG0001463	Prak.g_00305	Prad.g_01705
OG0001464	Prak.g_00350	Prad.g_01662
OG0001465	Prak.g_00834	Prad.g_01276
OG0001467	Prak.g_01324	Prad.g_01124
OG0001468	Prak.g_00737	Prad.g_01005
OG0001472	Prak.g_00609	Prad.g_00421
OG0001481	Prak.g_01257	Prad.g_00736
OG0001483	Prak.g_01561	Prad.g_01983
OG0001484	Prak.g_01496	Prad.g_00348
OG0001485	Prak.g_00661	Prad.g_00383
OG0001486	Prak.g_01174	Prad.g_01498
OG0001487	Prak.g_01431	Prad.g_00573
OG0001491	Prak.g_00937	Prad.g_01130
OG0001500	Prak.g_00280	Prad.g_01728
OG0001501	Prak.g_00756	Prad.g_01279
OG0001503	Prak.g_00723	Prad.g_01522
OG0001506	Prak.g_01435	Prad.g_00473
OG0001521	Prak.g_00935	Prad.g_01091
OG0001522	Prak.g_00879	Prad.g_01179
OG0001523	Prak.g_01555	Prad.g_01525
OG0001524	Prak.g_01556	Prad.g_01524
OG0001525	Prak.g_01610	Prad.g_00412
OG0001526	Prak.g_00061	Prad.g_00376
OG0001550	Prak.g_00727	Prad.g_00660
OG0001552	Prak.g_01484	Prad.g_00074
OG0001557	Prak.g_00786	Prad.g_00229
OG0001566	Prak.g_00803	Prad.g_01250
OG0001569	Prak.g_00632	Prad.g_00971
OG0001571	Prak.g_00671	Prad.g_00653
OG0001572	Prak.g_00669	Prad.g_00315
OG0001581	Prak.g_01296	Prad.g_01847
OG0001583	Prak.g_00936	Prad.g_01129
OG0001584	Prak.g_01065	Prad.g_00213
OG0001587	Prak.g_01705	Prad.g_00881
OG0001588	Prak.g_00387	Prad.g_01186
OG0001595	Prak.g_00071	Prad.g_01926
OG0001596	Prak.g_00080	Prad.g_01918
OG0001597	Prak.g_01432	Prad.g_00748
OG0001598	Prak.g_00825	Prad.g_01980
OG0001599	Prak.g_00425	Prad.g_00046
OG0001600	Prak.g_00472	Prad.g_00118
OG0001601	Prak.g_00801	Prad.g_01248
OG0001603	Prak.g_00939	Prad.g_01131
OG0001604	Prak.g_00778	Prad.g_00237
OG0001605	Prak.g_00722	Prad.g_00145
OG0001606	Prak.g_00732	Prad.g_01320
OG0001607	Prak.g_00659	Prad.g_01523
OG0001608	Prak.g_01031	Prad.g_00603
OG0001609	Prak.g_01433	Prad.g_00475
OG0001610	Prak.g_01436	Prad.g_00472
OG0001611	Prak.g_01566	Prad.g_00409
OG0001626	Prak.g_00654	Prad.g_01089
OG0001628	Prak.g_00599	Prad.g_01102, Prad.g_01207
OG0001629	Prak.g_00680	Prad.g_01103
OG0001630	Prak.g_00754	Prad.g_00255
OG0001631	Prak.g_00663	Prad.g_01000
OG0001648	Prak.g_01581	Prad.g_00737
OG0001649	Prak.g_00730	Prad.g_00999
OG0001651	Prak.g_01208	Prad.g_00411
OG0001661	Prak.g_00650	Prad.g_01191
OG0001663	Prak.g_01191	Prad.g_01513
OG0001664	Prak.g_01542	Prad.g_01202
OG0001665	Prak.g_01198	Prad.g_01205
OG0001670	Prak.g_00648	Prad.g_00378
OG0001684	Prak.g_00550	Prad.g_01378
OG0001685	Prak.g_00604	Prad.g_00285
OG0001686	Prak.g_01212	Prad.g_00146
OG0001687	Prak.g_00423	Prad.g_01006
OG0001689	Prak.g_01852	Prad.g_01622
OG0001697	Prak.g_00938	Prad.g_00277
OG0001699	Prak.g_01549	Prad.g_01318, Prad.g_01985
OG0001701	Prak.g_00062	Prad.g_00375
OG0001705	Prak.g_01707	Prad.g_00701
OG0001706	Prak.g_01532	Prad.g_01189
OG0001707	Prak.g_01219	Prad.g_00984
OG0001709	Prak.g_01367	Prad.g_00535
OG0001710	Prak.g_00617	Prad.g_00861
OG0001725	Prak.g_01528	Prad.g_00722
OG0001727	Prak.g_01565, Prak.g_00710	Prad.g_00075, Prad.g_00962
OG0001746	Prak.g_01531	Prad.g_00082
OG0001747	Prak.g_00388	Prad.g_00089
OG0001820	Prak.g_00711	Prad.g_01073, Prad.g_01084
OG0001836	Prak.g_01325	Prad.g_00087
OG0002030	Prak.g_01558	Prad.g_01192
OG0002034	Prak.g_00595	Prad.g_01437
OG0002096	Prak.g_00698, Prak.g_01364	Prad.g_00570
OG0002098	Prak.g_01312	Prad.g_00553
OG0002109	Prak.g_00725	Prad.g_01286
OG0002228	Prak.g_01580, Prak.g_01608	Prad.g_00079
OG0002377	Prak.g_01327	Prad.g_00309
OG0002556	Prak.g_01299	Prad.g_00543
OG0002557	Prak.g_01298	Prad.g_00544
OG0002558	Prak.g_01297	Prad.g_00545
OG0003028	Prak.g_00644	Prad.g_01288
OG0003031	Prak.g_00389	Prad.g_00088
OG0003178	Prak.g_01300	Prad.g_00542
