Orthogroup	Prak	Pray
OG0001166	Prak.g_01664	Pray.g_01540
OG0001167	Prak.g_01681	Pray.g_01523
OG0001168	Prak.g_01683	Pray.g_01521
OG0001169	Prak.g_01685	Pray.g_01519
OG0001170	Prak.g_01687	Pray.g_01517
OG0001171	Prak.g_01697	Pray.g_01508
OG0001172	Prak.g_01713	Pray.g_01237
OG0001173	Prak.g_01714	Pray.g_01238
OG0001174	Prak.g_01722	Pray.g_01246
OG0001175	Prak.g_01723	Pray.g_01247
OG0001176	Prak.g_01731	Pray.g_01254
OG0001177	Prak.g_01733	Pray.g_01257
OG0001178	Prak.g_01650	Pray.g_01262
OG0001179	Prak.g_01763	Pray.g_01290
OG0001180	Prak.g_01786	Pray.g_01312
OG0001181	Prak.g_01790	Pray.g_01316
OG0001182	Prak.g_01798	Pray.g_01323
OG0001183	Prak.g_01803	Pray.g_01328
OG0001184	Prak.g_01821	Pray.g_01344
OG0001185	Prak.g_01837	Pray.g_01358
OG0001186	Prak.g_01861	Pray.g_01382
OG0001187	Prak.g_01864	Pray.g_01386
OG0001188	Prak.g_01866	Pray.g_01389
OG0001189	Prak.g_01883	Pray.g_01406
OG0001190	Prak.g_01888	Pray.g_01410
OG0001191	Prak.g_01898	Pray.g_01420
OG0001192	Prak.g_01903	Pray.g_01425
OG0001193	Prak.g_01915	Pray.g_01435
OG0001194	Prak.g_01916	Pray.g_01436
OG0001195	Prak.g_01917	Pray.g_01437
OG0001196	Prak.g_01933	Pray.g_01450
OG0001197	Prak.g_01935	Pray.g_01451
OG0001198	Prak.g_01942	Pray.g_01458
OG0001199	Prak.g_00079	Pray.g_00215
OG0001200	Prak.g_00081	Pray.g_00213
OG0001201	Prak.g_00114	Pray.g_00181
OG0001202	Prak.g_00212	Pray.g_00680
OG0001203	Prak.g_00254	Pray.g_00719
OG0001204	Prak.g_00260	Pray.g_00724
OG0001205	Prak.g_00407	Pray.g_00935
OG0001206	Prak.g_00427	Pray.g_00952
OG0001207	Prak.g_00438	Pray.g_00967
OG0001208	Prak.g_00443	Pray.g_00972
OG0001209	Prak.g_00494	Pray.g_01226
OG0001210	Prak.g_00499	Pray.g_01221
OG0001211	Prak.g_00510	Pray.g_01211
OG0001212	Prak.g_00557	Pray.g_01167
OG0001213	Prak.g_00592	Pray.g_01134
OG0001214	Prak.g_01106	Pray.g_01126
OG0001215	Prak.g_00818	Pray.g_01073
OG0001216	Prak.g_00839	Pray.g_01038
OG0001217	Prak.g_00728	Pray.g_00293
OG0001218	Prak.g_01235	Pray.g_00300
OG0001219	Prak.g_00944	Pray.g_00337
OG0001220	Prak.g_00901	Pray.g_00400
OG0001221	Prak.g_00781	Pray.g_00463
OG0001222	Prak.g_01023	Pray.g_00503
OG0001223	Prak.g_00991	Pray.g_00529
OG0001224	Prak.g_00924	Pray.g_00580
OG0001225	Prak.g_00922	Pray.g_00582
OG0001226	Prak.g_00600	Pray.g_00608
OG0001227	Prak.g_01220	Pray.g_00626
OG0001228	Prak.g_01122	Pray.g_00018
OG0001229	Prak.g_01234	Pray.g_01831
OG0001230	Prak.g_01384	Pray.g_01730
OG0001231	Prak.g_00384	Pray.g_01625
OG0001232	Prak.g_01668	Pray.g_01536
OG0001233	Prak.g_01688	Pray.g_01516
OG0001234	Prak.g_01725	Pray.g_01249
OG0001235	Prak.g_01729	Pray.g_01259
OG0001236	Prak.g_01818	Pray.g_01341
OG0001237	Prak.g_01822	Pray.g_01345
OG0001238	Prak.g_01899	Pray.g_01421
OG0001239	Prak.g_00076	Pray.g_00218
OG0001240	Prak.g_00097	Pray.g_00196
OG0001241	Prak.g_00107	Pray.g_00188
OG0001242	Prak.g_00127	Pray.g_00170
OG0001243	Prak.g_00134	Pray.g_00164
OG0001244	Prak.g_00149	Pray.g_00148
OG0001245	Prak.g_01211	Pray.g_00858
OG0001247	Prak.g_00811	Pray.g_01080
OG0001248	Prak.g_00813	Pray.g_01078
OG0001249	Prak.g_00353	Pray.g_00326
OG0001250	Prak.g_00888	Pray.g_00389
OG0001251	Prak.g_00749	Pray.g_00437
OG0001252	Prak.g_00929	Pray.g_00575
OG0001253	Prak.g_00603	Pray.g_00627
OG0001254	Prak.g_01552	Pray.g_00095
OG0001255	Prak.g_01190	Pray.g_00080
OG0001256	Prak.g_01480	Pray.g_01632
OG0001258	Prak.g_01641	Pray.g_01562
OG0001259	Prak.g_01686	Pray.g_01518
OG0001260	Prak.g_01703	Pray.g_01502
OG0001261	Prak.g_01771	Pray.g_01298
OG0001262	Prak.g_01881	Pray.g_01404
OG0001263	Prak.g_00136	Pray.g_00161
OG0001265	Prak.g_00126	Pray.g_00171
OG0001266	Prak.g_00216	Pray.g_00684
OG0001267	Prak.g_00298	Pray.g_00759
OG0001268	Prak.g_00361	Pray.g_00817
OG0001269	Prak.g_00900	Pray.g_00837
OG0001270	Prak.g_00396	Pray.g_00924
OG0001271	Prak.g_00433	Pray.g_00962
OG0001272	Prak.g_00447	Pray.g_00976
OG0001273	Prak.g_01112	Pray.g_01132
OG0001274	Prak.g_00240	Pray.g_01060
OG0001275	Prak.g_01001	Pray.g_00539
OG0001276	Prak.g_01015	Pray.g_00559
OG0001277	Prak.g_01921	Pray.g_00616
OG0001278	Prak.g_01118	Pray.g_00013
OG0001279	Prak.g_00668	Pray.g_01926
OG0001280	Prak.g_01276	Pray.g_01871
OG0001281	Prak.g_01282	Pray.g_01865
OG0001282	Prak.g_01330	Pray.g_01828
OG0001283	Prak.g_01930	Pray.g_01809
OG0001284	Prak.g_01466	Pray.g_01652
OG0001285	Prak.g_01671	Pray.g_01533
OG0001286	Prak.g_01784	Pray.g_01310
OG0001287	Prak.g_01844	Pray.g_01366
OG0001288	Prak.g_01854	Pray.g_01375
OG0001289	Prak.g_00091	Pray.g_00202
OG0001290	Prak.g_00106	Pray.g_00189
OG0001291	Prak.g_00144	Pray.g_00154
OG0001292	Prak.g_00265	Pray.g_00729
OG0001293	Prak.g_00278	Pray.g_00741
OG0001295	Prak.g_01514	Pray.g_00957
OG0001296	Prak.g_00470	Pray.g_01000
OG0001297	Prak.g_00475	Pray.g_01005
OG0001298	Prak.g_00537	Pray.g_01185
OG0001299	Prak.g_01075	Pray.g_01097
OG0001300	Prak.g_00822	Pray.g_01070
OG0001301	Prak.g_00827	Pray.g_01067
OG0001302	Prak.g_00940	Pray.g_00335
OG0001303	Prak.g_01607	Pray.g_00543
OG0001304	Prak.g_01028	Pray.g_00569
OG0001305	Prak.g_00916	Pray.g_00588
OG0001306	Prak.g_01187	Pray.g_00078
OG0001307	Prak.g_01304	Pray.g_01846
OG0001308	Prak.g_01401	Pray.g_01712
OG0001309	Prak.g_01508	Pray.g_01628
OG0001310	Prak.g_01658	Pray.g_01547
OG0001311	Prak.g_01017	Pray.g_00561
OG0001312	Prak.g_00953	Pray.g_00492
OG0001314	Prak.g_00635	Pray.g_00285
OG0001315	Prak.g_01225	Pray.g_00227
OG0001316	Prak.g_00148	Pray.g_00149
OG0001317	Prak.g_00250	Pray.g_00715
OG0001318	Prak.g_00274	Pray.g_00737
OG0001319	Prak.g_00291	Pray.g_00752
OG0001320	Prak.g_01573, Prak.g_01606	Pray.g_00860
OG0001321	Prak.g_00413	Pray.g_00941
OG0001322	Prak.g_00414	Pray.g_00942
OG0001323	Prak.g_00480	Pray.g_01010
OG0001324	Prak.g_00823	Pray.g_01069
OG0001325	Prak.g_01058	Pray.g_01035
OG0001327	Prak.g_00758	Pray.g_00600
OG0001328	Prak.g_01258	Pray.g_00625
OG0001329	Prak.g_01604	Pray.g_00104
OG0001330	Prak.g_01497	Pray.g_01896
OG0001331	Prak.g_01335	Pray.g_01823
OG0001332	Prak.g_01437	Pray.g_01679
OG0001333	Prak.g_01682	Pray.g_01522
OG0001334	Prak.g_01806	Pray.g_01331
OG0001335	Prak.g_01807	Pray.g_01332
OG0001339	Prak.g_00109	Pray.g_00186
OG0001340	Prak.g_00349	Pray.g_00806
OG0001341	Prak.g_01227	Pray.g_00291
OG0001342	Prak.g_01627	Pray.g_00330
OG0001343	Prak.g_00746	Pray.g_00434
OG0001344	Prak.g_01168	Pray.g_00059
OG0001345	Prak.g_01152	Pray.g_00044
OG0001346	Prak.g_01278	Pray.g_01869
OG0001349	Prak.g_01353	Pray.g_01741
OG0001350	Prak.g_00253	Pray.g_00718
OG0001351	Prak.g_00419	Pray.g_00944
OG0001352	Prak.g_00807	Pray.g_01083
OG0001353	Prak.g_00878	Pray.g_00380
OG0001354	Prak.g_00983	Pray.g_00521
OG0001355	Prak.g_01037	Pray.g_01596
OG0001356	Prak.g_01633	Pray.g_00312
OG0001359	Prak.g_00747	Pray.g_00435
OG0001362	Prak.g_01405	Pray.g_01708
OG0001363	Prak.g_01407	Pray.g_01706
OG0001364	Prak.g_01809	Pray.g_01334
OG0001365	Prak.g_01892	Pray.g_01414
OG0001369	Prak.g_00096	Pray.g_00197
OG0001371	Prak.g_00806	Pray.g_01084
OG0001372	Prak.g_00601	Pray.g_00299
OG0001375	Prak.g_00745	Pray.g_00433
OG0001379	Prak.g_01271	Pray.g_01876
OG0001380	Prak.g_01237	Pray.g_01841
OG0001381	Prak.g_01197	Pray.g_01835
OG0001382	Prak.g_01240	Pray.g_01611
OG0001397	Prak.g_01406	Pray.g_01707
OG0001398	Prak.g_01537	Pray.g_01599
OG0001402	Prak.g_00586	Pray.g_00307
OG0001403	Prak.g_00031	Pray.g_01492
OG0001404	Prak.g_00073	Pray.g_00221
OG0001407	Prak.g_01244	Pray.g_00606
OG0001409	Prak.g_01164	Pray.g_00056
OG0001410	Prak.g_01303	Pray.g_01845
OG0001411	Prak.g_00066	Pray.g_01784
OG0001414	Prak.g_00245	Pray.g_00710
OG0001415	Prak.g_00247	Pray.g_00712
OG0001418	Prak.g_00812	Pray.g_01079
OG0001419	Prak.g_01243	Pray.g_00607
OG0001421	Prak.g_01481	Pray.g_01631
OG0001422	Prak.g_01247	Pray.g_01606
OG0001423	Prak.g_00645	Pray.g_01751
OG0001424	Prak.g_00709	Pray.g_00622, Pray.g_00438
OG0001425	Prak.g_01902	Pray.g_01424
OG0001428	Prak.g_00184	Pray.g_00653
OG0001429	Prak.g_00945	Pray.g_00338
OG0001430	Prak.g_01236	Pray.g_01901
OG0001431	Prak.g_01218, Prak.g_01522	Pray.g_01898
OG0001433	Prak.g_01632	Pray.g_00311
OG0001434	Prak.g_00790	Pray.g_00472
OG0001437	Prak.g_00246	Pray.g_00711
OG0001440	Prak.g_01609, Prak.g_01603	Pray.g_00910
OG0001446	Prak.g_00717	Pray.g_00210
OG0001448	Prak.g_00417	Pray.g_00844
OG0001450	Prak.g_00815	Pray.g_01076
OG0001451	Prak.g_00912	Pray.g_00409
OG0001455	Prak.g_01228	Pray.g_00110
OG0001460	Prak.g_01631	Pray.g_00310
OG0001463	Prak.g_00305	Pray.g_00765
OG0001464	Prak.g_00350	Pray.g_00807
OG0001465	Prak.g_00834	Pray.g_01061
OG0001467	Prak.g_01324	Pray.g_00327
OG0001468	Prak.g_00737	Pray.g_00598
OG0001472	Prak.g_00609	Pray.g_01629
OG0001481	Prak.g_01257	Pray.g_00851
OG0001483	Prak.g_01561	Pray.g_01575
OG0001485	Prak.g_00661	Pray.g_01595
OG0001486	Prak.g_01174	Pray.g_00066
OG0001491	Prak.g_00937	Pray.g_00333
OG0001500	Prak.g_00280	Pray.g_00743
OG0001501	Prak.g_00756	Pray.g_01058
OG0001503	Prak.g_00723	Pray.g_00090
OG0001505	Prak.g_00695	Pray.g_01796
OG0001506	Prak.g_01435	Pray.g_01681
OG0001521	Prak.g_00935	Pray.g_00292
OG0001522	Prak.g_00879	Pray.g_00381
OG0001523	Prak.g_01555	Pray.g_00093
OG0001524	Prak.g_01556	Pray.g_00092
OG0001525	Prak.g_01610	Pray.g_01620
OG0001526	Prak.g_00061	Pray.g_01232
OG0001549	Prak.g_00910	Pray.g_00407
OG0001550	Prak.g_00727	Pray.g_00107
OG0001552	Prak.g_01484	Pray.g_00248
OG0001557	Prak.g_00786	Pray.g_00468
OG0001564	Prak.g_00060	Pray.g_01767
OG0001565	Prak.g_00642	Pray.g_00909
OG0001566	Prak.g_00803	Pray.g_01087
OG0001569	Prak.g_00632	Pray.g_00633
OG0001571	Prak.g_00671	Pray.g_00114
OG0001581	Prak.g_01296	Pray.g_00145
OG0001583	Prak.g_00936	Pray.g_00332
OG0001584	Prak.g_01065	Pray.g_00484
OG0001587	Prak.g_01705	Pray.g_01230
OG0001595	Prak.g_00071	Pray.g_00222
OG0001596	Prak.g_00080	Pray.g_00214
OG0001597	Prak.g_01432	Pray.g_00839
OG0001599	Prak.g_00425	Pray.g_00950
OG0001600	Prak.g_00472	Pray.g_01002
OG0001601	Prak.g_00801	Pray.g_01089
OG0001603	Prak.g_00939	Pray.g_00334
OG0001604	Prak.g_00778	Pray.g_00460
OG0001605	Prak.g_00722	Pray.g_00552
OG0001606	Prak.g_00732	Pray.g_00613
OG0001607	Prak.g_00659	Pray.g_00091
OG0001608	Prak.g_01031	Pray.g_01838
OG0001609	Prak.g_01433	Pray.g_01683
OG0001610	Prak.g_01436	Pray.g_01680
OG0001611	Prak.g_01566	Pray.g_01617
OG0001626	Prak.g_00654	Pray.g_00290
OG0001628	Prak.g_00599	Pray.g_00302
OG0001629	Prak.g_00680	Pray.g_00303
OG0001630	Prak.g_00754	Pray.g_00441
OG0001631	Prak.g_00663	Pray.g_00603
OG0001648	Prak.g_01581	Pray.g_00850
OG0001649	Prak.g_00730	Pray.g_00604
OG0001651	Prak.g_01208	Pray.g_01619
OG0001661	Prak.g_00650	Pray.g_00905
OG0001663	Prak.g_01191	Pray.g_00081
OG0001664	Prak.g_01542	Pray.g_01937
OG0001665	Prak.g_01198	Pray.g_01934
OG0001670	Prak.g_00648	Pray.g_01588
OG0001685	Prak.g_00604	Pray.g_00411
OG0001686	Prak.g_01212	Pray.g_00551
OG0001687	Prak.g_00423	Pray.g_00597
OG0001689	Prak.g_01852	Pray.g_01373
OG0001697	Prak.g_00938	Pray.g_00419
OG0001699	Prak.g_01549	Pray.g_01574
OG0001701	Prak.g_00062	Pray.g_01233
OG0001705	Prak.g_01707	Pray.g_00881
OG0001707	Prak.g_01219	Pray.g_00620
OG0001709	Prak.g_01367	Pray.g_01742
OG0001710	Prak.g_00617	Pray.g_01252
OG0001725	Prak.g_01528	Pray.g_00867
OG0001780	Prak.g_01358	Pray.g_01772
OG0001834	Prak.g_01355	Pray.g_01775
OG0001922	Prak.g_01373	Pray.g_01855
OG0001988	Prak.g_01253	Pray.g_01853
OG0002030	Prak.g_01558	Pray.g_01852
OG0002034	Prak.g_00595	Pray.g_00005
OG0002098	Prak.g_01312	Pray.g_01780
OG0002321	Prak.g_01359	Pray.g_01774
OG0002588	Prak.g_01370	Pray.g_01744
OG0002702	Prak.g_01617	Pray.g_00252
