Orthogroup	Prak	Syao
OG0001184	Prak.g_01821	Syao.g_02264
OG0001185	Prak.g_01837	Syao.g_02147
OG0001186	Prak.g_01861	Syao.g_02173
OG0001187	Prak.g_01864	Syao.g_02171
OG0001188	Prak.g_01866	Syao.g_02169
OG0001189	Prak.g_01883	Syao.g_02215
OG0001190	Prak.g_01888	Syao.g_02436
OG0001191	Prak.g_01898	Syao.g_02449
OG0001192	Prak.g_01903	Syao.g_02367
OG0001193	Prak.g_01915	Syao.g_02284
OG0001194	Prak.g_01916	Syao.g_02285
OG0001195	Prak.g_01917	Syao.g_02286
OG0001196	Prak.g_01933	Syao.g_02341
OG0001197	Prak.g_01935	Syao.g_02343
OG0001198	Prak.g_01942	Syao.g_02158
OG0001199	Prak.g_00079	Syao.g_02623
OG0001200	Prak.g_00081	Syao.g_02625
OG0001201	Prak.g_00114	Syao.g_02601
OG0001202	Prak.g_00212	Syao.g_02461
OG0001203	Prak.g_00254	Syao.g_00296, Syao.g_01705
OG0001204	Prak.g_00260	Syao.g_02117
OG0001205	Prak.g_00407	Syao.g_01620
OG0001206	Prak.g_00427	Syao.g_02701, Syao.g_02702
OG0001207	Prak.g_00438	Syao.g_00035
OG0001208	Prak.g_00443	Syao.g_00026
OG0001209	Prak.g_00494	Syao.g_01415
OG0001210	Prak.g_00499	Syao.g_00882
OG0001211	Prak.g_00510	Syao.g_00861
OG0001212	Prak.g_00557	Syao.g_01001
OG0001213	Prak.g_00592	Syao.g_01322
OG0001214	Prak.g_01106	Syao.g_00896
OG0001215	Prak.g_00818	Syao.g_00700
OG0001216	Prak.g_00839	Syao.g_00492
OG0001218	Prak.g_01235	Syao.g_00092
OG0001219	Prak.g_00944	Syao.g_00651
OG0001220	Prak.g_00901	Syao.g_00393
OG0001221	Prak.g_00781	Syao.g_01657
OG0001222	Prak.g_01023	Syao.g_00687
OG0001223	Prak.g_00991	Syao.g_00820
OG0001224	Prak.g_00924	Syao.g_00427
OG0001226	Prak.g_00600	Syao.g_02633
OG0001227	Prak.g_01220	Syao.g_01047
OG0001228	Prak.g_01122	Syao.g_02256
OG0001229	Prak.g_01234	Syao.g_00220
OG0001230	Prak.g_01384	Syao.g_01503
OG0001231	Prak.g_00384	Syao.g_02254
OG0001232	Prak.g_01668	Syao.g_01664
OG0001233	Prak.g_01688	Syao.g_01643
OG0001234	Prak.g_01725	Syao.g_02035
OG0001235	Prak.g_01729	Syao.g_01863
OG0001236	Prak.g_01818	Syao.g_02261
OG0001237	Prak.g_01822	Syao.g_02265
OG0001238	Prak.g_01899	Syao.g_02451
OG0001239	Prak.g_00076	Syao.g_02620
OG0001240	Prak.g_00097	Syao.g_02669
OG0001242	Prak.g_00127	Syao.g_02576
OG0001243	Prak.g_00134	Syao.g_02584
OG0001244	Prak.g_00149	Syao.g_02477
OG0001245	Prak.g_01211	Syao.g_00362
OG0001247	Prak.g_00811	Syao.g_00390
OG0001249	Prak.g_00353	Syao.g_01882
OG0001250	Prak.g_00888	Syao.g_00556
OG0001251	Prak.g_00749	Syao.g_00641
OG0001252	Prak.g_00929	Syao.g_00507
OG0001253	Prak.g_00603	Syao.g_01220
OG0001254	Prak.g_01552	Syao.g_01426
OG0001255	Prak.g_01190	Syao.g_00920
OG0001256	Prak.g_01480	Syao.g_01572
OG0001258	Prak.g_01641	Syao.g_01561
OG0001259	Prak.g_01686	Syao.g_01645
OG0001260	Prak.g_01703	Syao.g_01623
OG0001261	Prak.g_01771	Syao.g_01814
OG0001262	Prak.g_01881	Syao.g_02213
OG0001263	Prak.g_00136	Syao.g_02541
OG0001265	Prak.g_00126	Syao.g_02574
OG0001266	Prak.g_00216	Syao.g_02465
OG0001267	Prak.g_00298	Syao.g_02063
OG0001268	Prak.g_00361	Syao.g_01871
OG0001270	Prak.g_00396	Syao.g_01733
OG0001271	Prak.g_00433	Syao.g_02685
OG0001272	Prak.g_00447	Syao.g_00120
OG0001274	Prak.g_00240	Syao.g_02401
OG0001275	Prak.g_01001	Syao.g_00806
OG0001276	Prak.g_01015	Syao.g_00450
OG0001277	Prak.g_01921	Syao.g_01334
OG0001278	Prak.g_01118	Syao.g_00265
OG0001279	Prak.g_00668	Syao.g_01528
OG0001281	Prak.g_01282	Syao.g_01454
OG0001282	Prak.g_01330	Syao.g_00037
OG0001283	Prak.g_01930	Syao.g_02335
OG0001284	Prak.g_01466	Syao.g_01587
OG0001285	Prak.g_01671	Syao.g_01010
OG0001286	Prak.g_01784	Syao.g_01835
OG0001288	Prak.g_01854	Syao.g_02187
OG0001289	Prak.g_00091	Syao.g_02649
OG0001291	Prak.g_00144	Syao.g_02551
OG0001292	Prak.g_00265	Syao.g_02111
OG0001293	Prak.g_00278	Syao.g_02091
OG0001295	Prak.g_01514	Syao.g_00878
OG0001296	Prak.g_00470	Syao.g_00163
OG0001297	Prak.g_00475	Syao.g_00159
OG0001298	Prak.g_00537	Syao.g_01043
OG0001299	Prak.g_01075	Syao.g_00942
OG0001302	Prak.g_00940	Syao.g_02711
OG0001303	Prak.g_01607	Syao.g_00649
OG0001304	Prak.g_01028	Syao.g_00466
OG0001305	Prak.g_00916	Syao.g_00382
OG0001306	Prak.g_01187	Syao.g_00141
OG0001308	Prak.g_01401	Syao.g_01500
OG0001310	Prak.g_01658	Syao.g_01681
OG0001311	Prak.g_01017	Syao.g_00452
OG0001312	Prak.g_00953	Syao.g_00635
OG0001314	Prak.g_00635	Syao.g_01276
OG0001315	Prak.g_01225	Syao.g_01853
OG0001317	Prak.g_00250	Syao.g_01701
OG0001318	Prak.g_00274	Syao.g_02099
OG0001319	Prak.g_00291	Syao.g_02075
OG0001323	Prak.g_00480	Syao.g_01392
OG0001325	Prak.g_01058	Syao.g_00487
OG0001327	Prak.g_00758	Syao.g_00953
OG0001328	Prak.g_01258	Syao.g_00198
OG0001329	Prak.g_01604	Syao.g_00876
OG0001330	Prak.g_01497	Syao.g_01444
OG0001331	Prak.g_01335	Syao.g_00042
OG0001332	Prak.g_01437	Syao.g_01244
OG0001333	Prak.g_01682	Syao.g_01649
OG0001335	Prak.g_01807	Syao.g_01913
OG0001337	Prak.g_00348	Syao.g_01893
OG0001338	Prak.g_00351	Syao.g_01890
OG0001340	Prak.g_00349	Syao.g_01892
OG0001341	Prak.g_01227	Syao.g_00602
OG0001343	Prak.g_00746	Syao.g_01235
OG0001345	Prak.g_01152	Syao.g_00179
OG0001349	Prak.g_01353	Syao.g_01074
OG0001351	Prak.g_00419	Syao.g_00060
OG0001353	Prak.g_00878	Syao.g_00439
OG0001354	Prak.g_00983	Syao.g_00833
OG0001359	Prak.g_00747	Syao.g_01234
OG0001364	Prak.g_01809	Syao.g_01969
OG0001365	Prak.g_01892	Syao.g_02441
OG0001368	Prak.g_01252, Prak.g_00699, Prak.g_00633	Syao.g_02118
OG0001369	Prak.g_00096	Syao.g_02668
OG0001371	Prak.g_00806	Syao.g_02638
OG0001372	Prak.g_00601	Syao.g_00368
OG0001375	Prak.g_00745	Syao.g_01236
OG0001379	Prak.g_01271	Syao.g_01441
OG0001380	Prak.g_01237	Syao.g_00360
OG0001382	Prak.g_01240	Syao.g_00766
OG0001394	Prak.g_00785	Syao.g_00983
OG0001398	Prak.g_01537	Syao.g_02641
OG0001401	Prak.g_00883	Syao.g_00434
OG0001402	Prak.g_00586	Syao.g_01338
OG0001403	Prak.g_00031	Syao.g_02235
OG0001407	Prak.g_01244	Syao.g_00519
OG0001411	Prak.g_00066	Syao.g_01079, Syao.g_02007
OG0001415	Prak.g_00247	Syao.g_00999
OG0001418	Prak.g_00812	Syao.g_00212
OG0001419	Prak.g_01243	Syao.g_00520
OG0001422	Prak.g_01247	Syao.g_00284
OG0001423	Prak.g_00645	Syao.g_00722
OG0001425	Prak.g_01902	Syao.g_02366
OG0001429	Prak.g_00945	Syao.g_00648
OG0001433	Prak.g_01632	Syao.g_00300
OG0001434	Prak.g_00790	Syao.g_00988
OG0001435	Prak.g_00766	Syao.g_00961
OG0001437	Prak.g_00246	Syao.g_00998
OG0001443	Prak.g_01233	Syao.g_02369
OG0001460	Prak.g_01631	Syao.g_00299
OG0001461	Prak.g_00057	Syao.g_00788
OG0001467	Prak.g_01324	Syao.g_01225
OG0001468	Prak.g_00737	Syao.g_00604
OG0001476	Prak.g_01165	Syao.g_00324
OG0001477	Prak.g_00691	Syao.g_00408
OG0001486	Prak.g_01174	Syao.g_00125
OG0001487	Prak.g_01431	Syao.g_00091
OG0001488	Prak.g_01159	Syao.g_00190
OG0001489	Prak.g_01795	Syao.g_01823
OG0001496	Prak.g_00689	Syao.g_00410
OG0001497	Prak.g_00690	Syao.g_00409
OG0001498	Prak.g_00380	Syao.g_01717
OG0001505	Prak.g_00695	Syao.g_01138
OG0001510	Prak.g_01848	Syao.g_01944
OG0001511	Prak.g_00118	Syao.g_02593
OG0001512	Prak.g_01229	Syao.g_01707
OG0001513	Prak.g_01577	Syao.g_02457
OG0001514	Prak.g_00688	Syao.g_00411
OG0001515	Prak.g_00820	Syao.g_00626
OG0001517	Prak.g_00357	Syao.g_01876
OG0001518	Prak.g_01901	Syao.g_02365
OG0001519	Prak.g_01906	Syao.g_02371
OG0001522	Prak.g_00879	Syao.g_00568
OG0001525	Prak.g_01610	Syao.g_00881
OG0001526	Prak.g_00061	Syao.g_02559
OG0001527	Prak.g_00523	Syao.g_00846
OG0001529	Prak.g_00041	Syao.g_02222
OG0001530	Prak.g_00117	Syao.g_02591
OG0001532	Prak.g_01141	Syao.g_00226
OG0001534	Prak.g_01029	Syao.g_00467
OG0001535	Prak.g_01013	Syao.g_00448
OG0001536	Prak.g_00969	Syao.g_00679
OG0001537	Prak.g_00782	Syao.g_00977
OG0001538	Prak.g_00850	Syao.g_00761
OG0001539	Prak.g_00760	Syao.g_00956
OG0001540	Prak.g_00138	Syao.g_02543
OG0001541	Prak.g_00192	Syao.g_02518
OG0001542	Prak.g_00198	Syao.g_02527
OG0001543	Prak.g_01263	Syao.g_02382
OG0001544	Prak.g_01905	Syao.g_02370
OG0001545	Prak.g_01920	Syao.g_02312
OG0001557	Prak.g_00786	Syao.g_00984
OG0001559	Prak.g_00116	Syao.g_02590
OG0001560	Prak.g_00105	Syao.g_02595
OG0001561	Prak.g_01019	Syao.g_00454
OG0001562	Prak.g_01006	Syao.g_00795
OG0001563	Prak.g_01779	Syao.g_01841
OG0001564	Prak.g_00060	Syao.g_00883
OG0001566	Prak.g_00803	Syao.g_01198
OG0001572	Prak.g_00669	Syao.g_00721
OG0001574	Prak.g_00521	Syao.g_00848
OG0001575	Prak.g_00526	Syao.g_00843
OG0001576	Prak.g_01291	Syao.g_01474
OG0001577	Prak.g_01177	Syao.g_00128
OG0001579	Prak.g_00346	Syao.g_01907
OG0001580	Prak.g_00048	Syao.g_02425
OG0001584	Prak.g_01065	Syao.g_00746
OG0001587	Prak.g_01705	Syao.g_01693
OG0001588	Prak.g_00387	Syao.g_01998
OG0001589	Prak.g_01690	Syao.g_01639, Syao.g_01640
OG0001591	Prak.g_00799	Syao.g_00950
OG0001592	Prak.g_00047	Syao.g_02426
OG0001605	Prak.g_00722	Syao.g_01284
OG0001614	Prak.g_01836	Syao.g_02144
OG0001616	Prak.g_01149	Syao.g_00174
OG0001617	Prak.g_00824	Syao.g_01201
OG0001619	Prak.g_00962	Syao.g_00690
OG0001620	Prak.g_00365	Syao.g_01864
OG0001621	Prak.g_00270	Syao.g_02103
OG0001622	Prak.g_01929	Syao.g_02334
OG0001636	Prak.g_00035	Syao.g_02229
OG0001638	Prak.g_01656	Syao.g_01684
OG0001640	Prak.g_00932	Syao.g_00502
OG0001641	Prak.g_00994	Syao.g_00816
OG0001642	Prak.g_00899	Syao.g_00233
OG0001643	Prak.g_01103	Syao.g_00899
OG0001644	Prak.g_01048	Syao.g_00474
OG0001654	Prak.g_01438	Syao.g_01697
OG0001656	Prak.g_00345	Syao.g_01908
OG0001657	Prak.g_00167	Syao.g_02491
OG0001658	Prak.g_00043	Syao.g_02435
OG0001659	Prak.g_01517	Syao.g_00020
OG0001669	Prak.g_01295, Prak.g_01587	Syao.g_01817
OG0001676	Prak.g_00347	Syao.g_01895
OG0001678	Prak.g_01712	Syao.g_01938
OG0001679	Prak.g_00352	Syao.g_02566, Syao.g_02565
OG0001691	Prak.g_00934	Syao.g_00729
OG0001693	Prak.g_01589	Syao.g_00389
OG0001701	Prak.g_00062	Syao.g_02561
OG0001717	Prak.g_00684	Syao.g_02505
OG0001733	Prak.g_01629	Syao.g_00310
OG0001769	Prak.g_01224	Syao.g_00916
OG0001771	Prak.g_01572	Syao.g_01406
OG0001917	Prak.g_01014	Syao.g_00449
OG0001955	Prak.g_01525	Syao.g_00609
OG0001956	Prak.g_00906	Syao.g_01376
OG0001996	Prak.g_00029	Syao.g_02237
OG0002003	Prak.g_00720	Syao.g_01337
OG0002019	Prak.g_01520	Syao.g_02146
OG0002122	Prak.g_00719	Syao.g_01336
OG0002246	Prak.g_01593	Syao.g_01724
OG0002348	Prak.g_01511	Syao.g_01224
OG0002389	Prak.g_01799	Syao.g_01819
OG0002397	Prak.g_01004	Syao.g_01162
OG0002433	Prak.g_01536	Syao.g_00363
OG0002588	Prak.g_01370	Syao.g_01115
OG0002703	Prak.g_00697	Syao.g_01120
OG0002729	Prak.g_01492	Syao.g_01467
OG0002821	Prak.g_00063	Syao.g_02562
OG0002822	Prak.g_00064	Syao.g_02560
OG0002835	Prak.g_01596	Syao.g_00611
