Orthogroup	Prak	Prai
OG0001168	Prak.g_01683	Prai.g_01676
OG0001169	Prak.g_01685	Prai.g_01678
OG0001170	Prak.g_01687	Prai.g_01680
OG0001171	Prak.g_01697	Prai.g_01689
OG0001172	Prak.g_01713	Prai.g_01704
OG0001173	Prak.g_01714	Prai.g_01705
OG0001174	Prak.g_01722	Prai.g_01713
OG0001175	Prak.g_01723	Prai.g_01714
OG0001176	Prak.g_01731	Prai.g_01721
OG0001177	Prak.g_01733	Prai.g_01724
OG0001178	Prak.g_01650	Prai.g_01729
OG0001179	Prak.g_01763	Prai.g_01761
OG0001180	Prak.g_01786	Prai.g_01788
OG0001181	Prak.g_01790	Prai.g_01792
OG0001182	Prak.g_01798	Prai.g_01799
OG0001183	Prak.g_01803	Prai.g_01803
OG0001184	Prak.g_01821	Prai.g_01819
OG0001185	Prak.g_01837	Prai.g_01833
OG0001186	Prak.g_01861	Prai.g_01856
OG0001187	Prak.g_01864	Prai.g_01862
OG0001188	Prak.g_01866	Prai.g_01864
OG0001189	Prak.g_01883	Prai.g_01881
OG0001190	Prak.g_01888	Prai.g_01885
OG0001191	Prak.g_01898	Prai.g_01895
OG0001192	Prak.g_01903	Prai.g_01899
OG0001193	Prak.g_01915	Prai.g_01909
OG0001194	Prak.g_01916	Prai.g_01910
OG0001195	Prak.g_01917	Prai.g_01911
OG0001196	Prak.g_01933	Prai.g_01924
OG0001197	Prak.g_01935	Prai.g_01925
OG0001198	Prak.g_01942	Prai.g_01933
OG0001199	Prak.g_00079	Prai.g_00074
OG0001200	Prak.g_00081	Prai.g_00076
OG0001201	Prak.g_00114	Prai.g_00108
OG0001202	Prak.g_00212	Prai.g_00210
OG0001203	Prak.g_00254	Prai.g_00249
OG0001204	Prak.g_00260	Prai.g_00256
OG0001205	Prak.g_00407	Prai.g_00476
OG0001206	Prak.g_00427	Prai.g_00493
OG0001207	Prak.g_00438	Prai.g_00507
OG0001208	Prak.g_00443	Prai.g_00512
OG0001209	Prak.g_00494	Prai.g_00563
OG0001210	Prak.g_00499	Prai.g_00568
OG0001211	Prak.g_00510	Prai.g_00578
OG0001212	Prak.g_00557	Prai.g_00624
OG0001213	Prak.g_00592	Prai.g_00658
OG0001214	Prak.g_01106	Prai.g_00666
OG0001215	Prak.g_00818	Prai.g_00719
OG0001216	Prak.g_00839	Prai.g_00750
OG0001217	Prak.g_00728	Prai.g_00894
OG0001218	Prak.g_01235	Prai.g_00887
OG0001219	Prak.g_00944	Prai.g_00858
OG0001220	Prak.g_00901	Prai.g_00795
OG0001221	Prak.g_00781	Prai.g_01035
OG0001222	Prak.g_01023	Prai.g_00997
OG0001223	Prak.g_00991	Prai.g_00971
OG0001224	Prak.g_00924	Prai.g_00922
OG0001225	Prak.g_00922	Prai.g_00920
OG0001226	Prak.g_00600	Prai.g_01083
OG0001227	Prak.g_01220	Prai.g_01101
OG0001228	Prak.g_01122	Prai.g_01218
OG0001229	Prak.g_01234	Prai.g_01368
OG0001230	Prak.g_01384	Prai.g_01455
OG0001231	Prak.g_00384	Prai.g_01560
OG0001232	Prak.g_01668	Prai.g_01661
OG0001233	Prak.g_01688	Prai.g_01681
OG0001234	Prak.g_01725	Prai.g_01716
OG0001235	Prak.g_01729	Prai.g_01726
OG0001236	Prak.g_01818	Prai.g_01816
OG0001237	Prak.g_01822	Prai.g_01820
OG0001238	Prak.g_01899	Prai.g_01896
OG0001239	Prak.g_00076	Prai.g_00071
OG0001240	Prak.g_00097	Prai.g_00093
OG0001241	Prak.g_00107	Prai.g_00101
OG0001242	Prak.g_00127	Prai.g_00119
OG0001243	Prak.g_00134	Prai.g_00125
OG0001244	Prak.g_00149	Prai.g_00141
OG0001245	Prak.g_01211	Prai.g_00392
OG0001247	Prak.g_00811	Prai.g_00712
OG0001248	Prak.g_00813	Prai.g_00714
OG0001249	Prak.g_00353	Prai.g_00869
OG0001250	Prak.g_00888	Prai.g_00806
OG0001252	Prak.g_00929	Prai.g_00927
OG0001253	Prak.g_00603	Prai.g_01102
OG0001254	Prak.g_01552	Prai.g_01145
OG0001255	Prak.g_01190	Prai.g_01156
OG0001256	Prak.g_01480	Prai.g_01553
OG0001258	Prak.g_01641	Prai.g_01635
OG0001259	Prak.g_01686	Prai.g_01679
OG0001260	Prak.g_01703	Prai.g_01695
OG0001261	Prak.g_01771	Prai.g_01769
OG0001262	Prak.g_01881	Prai.g_01879
OG0001263	Prak.g_00136	Prai.g_00128
OG0001265	Prak.g_00126	Prai.g_00118
OG0001266	Prak.g_00216	Prai.g_00214
OG0001267	Prak.g_00298	Prai.g_00293
OG0001268	Prak.g_00361	Prai.g_00352
OG0001269	Prak.g_00900	Prai.g_00372
OG0001270	Prak.g_00396	Prai.g_00465
OG0001271	Prak.g_00433	Prai.g_00502
OG0001272	Prak.g_00447	Prai.g_00516
OG0001273	Prak.g_01112	Prai.g_00660
OG0001275	Prak.g_01001	Prai.g_00961
OG0001276	Prak.g_01015	Prai.g_00942
OG0001277	Prak.g_01921	Prai.g_01090
OG0001278	Prak.g_01118	Prai.g_01223
OG0001279	Prak.g_00668	Prai.g_01583
OG0001280	Prak.g_01276	Prai.g_01334
OG0001281	Prak.g_01282	Prai.g_01340
OG0001282	Prak.g_01330	Prai.g_01371
OG0001284	Prak.g_01466	Prai.g_01532
OG0001285	Prak.g_01671	Prai.g_01664
OG0001286	Prak.g_01784	Prai.g_01786
OG0001287	Prak.g_01844	Prai.g_01840
OG0001288	Prak.g_01854	Prai.g_01849
OG0001289	Prak.g_00091	Prai.g_00087
OG0001290	Prak.g_00106	Prai.g_00100
OG0001291	Prak.g_00144	Prai.g_00135
OG0001292	Prak.g_00265	Prai.g_00261
OG0001293	Prak.g_00278	Prai.g_00274
OG0001295	Prak.g_01514	Prai.g_00498
OG0001296	Prak.g_00470	Prai.g_00539
OG0001298	Prak.g_00537	Prai.g_00605
OG0001299	Prak.g_01075	Prai.g_00695
OG0001300	Prak.g_00822	Prai.g_00722
OG0001301	Prak.g_00827	Prai.g_00725
OG0001302	Prak.g_00940	Prai.g_00860
OG0001304	Prak.g_01028	Prai.g_00933
OG0001305	Prak.g_00916	Prai.g_00914
OG0001306	Prak.g_01187	Prai.g_01158
OG0001307	Prak.g_01304	Prai.g_01354
OG0001308	Prak.g_01401	Prai.g_01473
OG0001309	Prak.g_01508	Prai.g_01557
OG0001310	Prak.g_01658	Prai.g_01650
OG0001312	Prak.g_00953	Prai.g_01008
OG0001314	Prak.g_00635	Prai.g_00439
OG0001315	Prak.g_01225	Prai.g_00061
OG0001316	Prak.g_00148	Prai.g_00140
OG0001317	Prak.g_00250	Prai.g_00245
OG0001318	Prak.g_00274	Prai.g_00269
OG0001320	Prak.g_01573, Prak.g_01606	Prai.g_01259
OG0001321	Prak.g_00413	Prai.g_00482
OG0001322	Prak.g_00414	Prai.g_00483
OG0001323	Prak.g_00480	Prai.g_00548
OG0001324	Prak.g_00823	Prai.g_00723
OG0001325	Prak.g_01058	Prai.g_00753
OG0001327	Prak.g_00758	Prai.g_01075
OG0001328	Prak.g_01258	Prai.g_01100
OG0001330	Prak.g_01497	Prai.g_01309
OG0001331	Prak.g_01335	Prai.g_01376
OG0001332	Prak.g_01437	Prai.g_01504
OG0001333	Prak.g_01682	Prai.g_01675
OG0001334	Prak.g_01806	Prai.g_01806
OG0001335	Prak.g_01807	Prai.g_01807
OG0001339	Prak.g_00109	Prai.g_00103
OG0001340	Prak.g_00349	Prai.g_00341
OG0001341	Prak.g_01227	Prai.g_00897
OG0001343	Prak.g_00746	Prai.g_01062
OG0001344	Prak.g_01168	Prai.g_01175
OG0001345	Prak.g_01152	Prai.g_01190
OG0001346	Prak.g_01278	Prai.g_01336
OG0001348	Prak.g_01512	Prai.g_01587
OG0001349	Prak.g_01353	Prai.g_01407
OG0001350	Prak.g_00253	Prai.g_00248
OG0001351	Prak.g_00419	Prai.g_00485
OG0001352	Prak.g_00807	Prai.g_00709
OG0001353	Prak.g_00878	Prai.g_00815
OG0001355	Prak.g_01037	Prai.g_01272
OG0001359	Prak.g_00747	Prai.g_01061
OG0001362	Prak.g_01405	Prai.g_01477
OG0001363	Prak.g_01407	Prai.g_01479
OG0001364	Prak.g_01809	Prai.g_01809
OG0001365	Prak.g_01892	Prai.g_01889
OG0001369	Prak.g_00096	Prai.g_00092
OG0001371	Prak.g_00806	Prai.g_00708
OG0001372	Prak.g_00601	Prai.g_00909
OG0001375	Prak.g_00745	Prai.g_01063
OG0001381	Prak.g_01197	Prai.g_01364
OG0001382	Prak.g_01240	Prai.g_01575
OG0001394	Prak.g_00785	Prai.g_01031
OG0001397	Prak.g_01406	Prai.g_01478
OG0001398	Prak.g_01537	Prai.g_01601
OG0001403	Prak.g_00031	Prai.g_00030
OG0001404	Prak.g_00073	Prai.g_00068
OG0001407	Prak.g_01244	Prai.g_01081
OG0001409	Prak.g_01164	Prai.g_01178
OG0001410	Prak.g_01303	Prai.g_01355
OG0001411	Prak.g_00066	Prai.g_01422, Prai.g_01391
OG0001414	Prak.g_00245	Prai.g_00240
OG0001415	Prak.g_00247	Prai.g_00242
OG0001418	Prak.g_00812	Prai.g_00713
OG0001419	Prak.g_01243	Prai.g_01082
OG0001421	Prak.g_01481	Prai.g_01554
OG0001422	Prak.g_01247	Prai.g_01585
OG0001424	Prak.g_00709	Prai.g_01097, Prai.g_01059
OG0001428	Prak.g_00184	Prai.g_00183
OG0001430	Prak.g_01236	Prai.g_01271
OG0001437	Prak.g_00246	Prai.g_00241
OG0001440	Prak.g_01609, Prak.g_01603	Prai.g_00448
OG0001443	Prak.g_01233	Prai.g_01602
OG0001446	Prak.g_00717	Prai.g_00079
OG0001448	Prak.g_00417	Prai.g_00380
OG0001450	Prak.g_00815	Prai.g_00716
OG0001451	Prak.g_00912	Prai.g_00786
OG0001455	Prak.g_01228	Prai.g_01132
OG0001463	Prak.g_00305	Prai.g_00299
OG0001464	Prak.g_00350	Prai.g_00342
OG0001465	Prak.g_00834	Prai.g_00731
OG0001467	Prak.g_01324	Prai.g_00868
OG0001468	Prak.g_00737	Prai.g_01073
OG0001472	Prak.g_00609	Prai.g_01556
OG0001477	Prak.g_00691	Prai.g_01254
OG0001481	Prak.g_01257	Prai.g_00386
OG0001483	Prak.g_01561	Prai.g_01613
OG0001484	Prak.g_01496	Prai.g_00893
OG0001485	Prak.g_00661	Prai.g_01270
OG0001486	Prak.g_01174	Prai.g_01169
OG0001491	Prak.g_00937	Prai.g_00862
OG0001496	Prak.g_00689	Prai.g_01252
OG0001497	Prak.g_00690	Prai.g_01253
OG0001500	Prak.g_00280	Prai.g_00276
OG0001501	Prak.g_00756	Prai.g_00733
OG0001503	Prak.g_00723	Prai.g_01151
OG0001505	Prak.g_00695	Prai.g_01394
OG0001506	Prak.g_01435	Prai.g_01502
OG0001514	Prak.g_00688	Prai.g_01251
OG0001521	Prak.g_00935	Prai.g_00896
OG0001522	Prak.g_00879	Prai.g_00814
OG0001523	Prak.g_01555	Prai.g_01147
OG0001524	Prak.g_01556	Prai.g_01148
OG0001526	Prak.g_00061	Prai.g_01699
OG0001527	Prak.g_00523	Prai.g_00591
OG0001532	Prak.g_01141	Prai.g_01199
OG0001549	Prak.g_00910	Prai.g_00788
OG0001550	Prak.g_00727	Prai.g_01134
OG0001552	Prak.g_01484	Prai.g_01237
OG0001562	Prak.g_01006	Prai.g_00949
OG0001565	Prak.g_00642	Prai.g_00447
OG0001566	Prak.g_00803	Prai.g_00705
OG0001569	Prak.g_00632	Prai.g_01108
OG0001571	Prak.g_00671	Prai.g_01128
OG0001581	Prak.g_01296	Prai.g_00155
OG0001583	Prak.g_00936	Prai.g_00863
OG0001584	Prak.g_01065	Prai.g_01016
OG0001587	Prak.g_01705	Prai.g_01697
OG0001588	Prak.g_00387	Prai.g_00778
OG0001595	Prak.g_00071	Prai.g_00067
OG0001596	Prak.g_00080	Prai.g_00075
OG0001597	Prak.g_01432	Prai.g_00376
OG0001598	Prak.g_00825	Prai.g_01267
OG0001599	Prak.g_00425	Prai.g_00491
OG0001600	Prak.g_00472	Prai.g_00541
OG0001601	Prak.g_00801	Prai.g_00703
OG0001603	Prak.g_00939	Prai.g_00861
OG0001604	Prak.g_00778	Prai.g_01038
OG0001605	Prak.g_00722	Prai.g_00950
OG0001606	Prak.g_00732	Prai.g_00738
OG0001607	Prak.g_00659	Prai.g_01149
OG0001608	Prak.g_01031	Prai.g_01361
OG0001609	Prak.g_01433	Prai.g_01501
OG0001610	Prak.g_01436	Prai.g_01503
OG0001611	Prak.g_01566	Prai.g_01566
OG0001626	Prak.g_00654	Prai.g_01577, Prai.g_00898
OG0001628	Prak.g_00599	Prai.g_01293
OG0001629	Prak.g_00680	Prai.g_00886
OG0001630	Prak.g_00754	Prai.g_01056
OG0001631	Prak.g_00663	Prai.g_01078
OG0001648	Prak.g_01581	Prai.g_00385
OG0001649	Prak.g_00730	Prai.g_01079
OG0001650	Prak.g_01519	Prai.g_00746
OG0001651	Prak.g_01208	Prai.g_01565
OG0001661	Prak.g_00650	Prai.g_01621
OG0001663	Prak.g_01191	Prai.g_01155
OG0001664	Prak.g_01542	Prai.g_01295
OG0001665	Prak.g_01198	Prai.g_01298
OG0001669	Prak.g_01295, Prak.g_01587	Prai.g_00043
OG0001670	Prak.g_00648	Prai.g_00438
OG0001684	Prak.g_00550	Prai.g_01275, Prai.g_00617
OG0001685	Prak.g_00604	Prai.g_00785
OG0001686	Prak.g_01212	Prai.g_00951
OG0001687	Prak.g_00423	Prai.g_01072
OG0001689	Prak.g_01852	Prai.g_01847
OG0001699	Prak.g_01549	Prai.g_01618
OG0001701	Prak.g_00062	Prai.g_01700
OG0001705	Prak.g_01707	Prai.g_00414
OG0001707	Prak.g_01219	Prai.g_01095
OG0001710	Prak.g_00617	Prai.g_01719
OG0001725	Prak.g_01528	Prai.g_00401
OG0001746	Prak.g_01531	Prai.g_01260
OG0001820	Prak.g_00711	Prai.g_01306
OG0001922	Prak.g_01373	Prai.g_01350
OG0001988	Prak.g_01253	Prai.g_00371
OG0002019	Prak.g_01520	Prai.g_01304
OG0002034	Prak.g_00595	Prai.g_01231
OG0002098	Prak.g_01312	Prai.g_01430
OG0002106	Prak.g_01249	Prai.g_00396
OG0002326	Prak.g_01582	Prai.g_01150
OG0002583	Prak.g_01502	Prai.g_01322
OG0003221	Prak.g_01310	Prai.g_00042
