Orthogroup	Prak	Prap
OG0001131	Prak.g_00383	Prap.g_01345
OG0001132	Prak.g_00712	Prap.g_00020
OG0001133	Prak.g_01328	Prap.g_00058
OG0001134	Prak.g_01550	Prap.g_01883
OG0001135	Prak.g_01553	Prap.g_01880
OG0001136	Prak.g_01175	Prap.g_00459
OG0001137	Prak.g_01163	Prap.g_00447
OG0001138	Prak.g_01142	Prap.g_00426
OG0001139	Prak.g_01140	Prap.g_00424
OG0001140	Prak.g_01139	Prap.g_00423
OG0001141	Prak.g_01138	Prap.g_00422
OG0001142	Prak.g_01137	Prap.g_00421
OG0001143	Prak.g_01130	Prap.g_00414
OG0001144	Prak.g_01125	Prap.g_00409
OG0001145	Prak.g_01269	Prap.g_00553
OG0001146	Prak.g_01281	Prap.g_00565
OG0001147	Prak.g_01301	Prap.g_00585
OG0001148	Prak.g_01331	Prap.g_00061
OG0001149	Prak.g_01332	Prap.g_00062
OG0001150	Prak.g_01333	Prap.g_00063
OG0001151	Prak.g_01344	Prap.g_00074
OG0001152	Prak.g_01345	Prap.g_00075
OG0001153	Prak.g_01423	Prap.g_00153
OG0001154	Prak.g_01424	Prap.g_00154
OG0001155	Prak.g_01441	Prap.g_00171
OG0001156	Prak.g_01444	Prap.g_00174
OG0001157	Prak.g_01445	Prap.g_00175
OG0001158	Prak.g_01446	Prap.g_00176
OG0001159	Prak.g_01447	Prap.g_00177
OG0001160	Prak.g_01473	Prap.g_00203
OG0001161	Prak.g_01588	Prap.g_01836
OG0001162	Prak.g_01526	Prap.g_01907
OG0001163	Prak.g_01636	Prap.g_01788
OG0001164	Prak.g_01640	Prap.g_01784
OG0001165	Prak.g_01643	Prap.g_01781
OG0001166	Prak.g_01664	Prap.g_01760
OG0001167	Prak.g_01681	Prap.g_01742
OG0001168	Prak.g_01683	Prap.g_01740
OG0001169	Prak.g_01685	Prap.g_01738
OG0001170	Prak.g_01687	Prap.g_01736
OG0001171	Prak.g_01697	Prap.g_01726
OG0001172	Prak.g_01713	Prap.g_01710
OG0001173	Prak.g_01714	Prap.g_01709
OG0001174	Prak.g_01722	Prap.g_01701
OG0001175	Prak.g_01723	Prap.g_01700
OG0001176	Prak.g_01731	Prap.g_01692
OG0001177	Prak.g_01733	Prap.g_01690
OG0001178	Prak.g_01650	Prap.g_01774
OG0001179	Prak.g_01763	Prap.g_01660
OG0001180	Prak.g_01786	Prap.g_01636
OG0001181	Prak.g_01790	Prap.g_01632
OG0001182	Prak.g_01798	Prap.g_01624
OG0001183	Prak.g_01803	Prap.g_01619
OG0001184	Prak.g_01821	Prap.g_01601
OG0001185	Prak.g_01837	Prap.g_01585
OG0001186	Prak.g_01861	Prap.g_01561
OG0001187	Prak.g_01864	Prap.g_01558
OG0001188	Prak.g_01866	Prap.g_01556
OG0001189	Prak.g_01883	Prap.g_01540
OG0001190	Prak.g_01888	Prap.g_01535
OG0001191	Prak.g_01898	Prap.g_01525
OG0001192	Prak.g_01903	Prap.g_01520
OG0001193	Prak.g_01915	Prap.g_01508
OG0001194	Prak.g_01916	Prap.g_01507
OG0001195	Prak.g_01917	Prap.g_01506
OG0001196	Prak.g_01933	Prap.g_01490
OG0001197	Prak.g_01935	Prap.g_01488
OG0001198	Prak.g_01942	Prap.g_01868
OG0001199	Prak.g_00079	Prap.g_00876
OG0001201	Prak.g_00114	Prap.g_01068
OG0001202	Prak.g_00212	Prap.g_00970
OG0001203	Prak.g_00254	Prap.g_01474
OG0001204	Prak.g_00260	Prap.g_01468
OG0001205	Prak.g_00407	Prap.g_01321
OG0001206	Prak.g_00427	Prap.g_01301
OG0001207	Prak.g_00438	Prap.g_01290
OG0001208	Prak.g_00443	Prap.g_01285
OG0001209	Prak.g_00494	Prap.g_01234
OG0001210	Prak.g_00499	Prap.g_01229
OG0001211	Prak.g_00510	Prap.g_01219
OG0001212	Prak.g_00557	Prap.g_01172
OG0001213	Prak.g_00592	Prap.g_01137
OG0001214	Prak.g_01106	Prap.g_00390
OG0001215	Prak.g_00818	Prap.g_00810
OG0001216	Prak.g_00839	Prap.g_00789
OG0001217	Prak.g_00728	Prap.g_00036
OG0001218	Prak.g_01235	Prap.g_00519
OG0001219	Prak.g_00944	Prap.g_00685
OG0001220	Prak.g_00901	Prap.g_00727
OG0001221	Prak.g_00781	Prap.g_00847
OG0001222	Prak.g_01023	Prap.g_00307
OG0001223	Prak.g_00991	Prap.g_00275
OG0001224	Prak.g_00924	Prap.g_00704
OG0001225	Prak.g_00922	Prap.g_00706
OG0001226	Prak.g_00600	Prap.g_01129
OG0001227	Prak.g_01220	Prap.g_00504
OG0001228	Prak.g_01122	Prap.g_00406
OG0001229	Prak.g_01234	Prap.g_00518
OG0001230	Prak.g_01384	Prap.g_00114
OG0001231	Prak.g_00384	Prap.g_01344
OG0001233	Prak.g_01688	Prap.g_01735
OG0001234	Prak.g_01725	Prap.g_01698
OG0001235	Prak.g_01729	Prap.g_01694
OG0001236	Prak.g_01818	Prap.g_01604
OG0001237	Prak.g_01822	Prap.g_01600
OG0001238	Prak.g_01899	Prap.g_01524
OG0001239	Prak.g_00076	Prap.g_00879
OG0001240	Prak.g_00097	Prap.g_01085
OG0001241	Prak.g_00107	Prap.g_01075
OG0001242	Prak.g_00127	Prap.g_01055
OG0001243	Prak.g_00134	Prap.g_01048
OG0001244	Prak.g_00149	Prap.g_01033
OG0001245	Prak.g_01211	Prap.g_00495
OG0001247	Prak.g_00811	Prap.g_00817
OG0001248	Prak.g_00813	Prap.g_00815
OG0001249	Prak.g_00353	Prap.g_01375
OG0001250	Prak.g_00888	Prap.g_00740
OG0001251	Prak.g_00749	Prap.g_00659
OG0001252	Prak.g_00929	Prap.g_00699
OG0001253	Prak.g_00603	Prap.g_01126
OG0001254	Prak.g_01552	Prap.g_01881
OG0001255	Prak.g_01190	Prap.g_00474
OG0001256	Prak.g_01480	Prap.g_00210
OG0001258	Prak.g_01641	Prap.g_01783
OG0001259	Prak.g_01686	Prap.g_01737
OG0001260	Prak.g_01703	Prap.g_01720
OG0001261	Prak.g_01771	Prap.g_01652
OG0001263	Prak.g_00136	Prap.g_01046
OG0001265	Prak.g_00126	Prap.g_01056
OG0001266	Prak.g_00216	Prap.g_00966
OG0001267	Prak.g_00298	Prap.g_01430
OG0001268	Prak.g_00361	Prap.g_01367
OG0001269	Prak.g_00900	Prap.g_00728
OG0001270	Prak.g_00396	Prap.g_01332
OG0001271	Prak.g_00433	Prap.g_01295
OG0001272	Prak.g_00447	Prap.g_01281
OG0001273	Prak.g_01112	Prap.g_00396
OG0001274	Prak.g_00240	Prap.g_00942
OG0001275	Prak.g_01001	Prap.g_00285
OG0001276	Prak.g_01015	Prap.g_00299
OG0001277	Prak.g_01921	Prap.g_01502
OG0001278	Prak.g_01118	Prap.g_00402
OG0001279	Prak.g_00668	Prap.g_00610
OG0001280	Prak.g_01276	Prap.g_00560
OG0001281	Prak.g_01282	Prap.g_00566
OG0001282	Prak.g_01330	Prap.g_00060
OG0001283	Prak.g_01930	Prap.g_01493
OG0001284	Prak.g_01466	Prap.g_00196
OG0001285	Prak.g_01671	Prap.g_01752
OG0001286	Prak.g_01784	Prap.g_01638
OG0001287	Prak.g_01844	Prap.g_01578
OG0001288	Prak.g_01854	Prap.g_01568
OG0001289	Prak.g_00091	Prap.g_01091
OG0001290	Prak.g_00106	Prap.g_01076
OG0001291	Prak.g_00144	Prap.g_01038
OG0001292	Prak.g_00265	Prap.g_01463
OG0001293	Prak.g_00278	Prap.g_01450
OG0001295	Prak.g_01514	Prap.g_01919
OG0001296	Prak.g_00470	Prap.g_01258
OG0001297	Prak.g_00475	Prap.g_01253
OG0001298	Prak.g_00537	Prap.g_01192
OG0001299	Prak.g_01075	Prap.g_00359
OG0001300	Prak.g_00822	Prap.g_00806
OG0001301	Prak.g_00827	Prap.g_00801
OG0001302	Prak.g_00940	Prap.g_00688
OG0001303	Prak.g_01607	Prap.g_01817
OG0001304	Prak.g_01028	Prap.g_00312
OG0001305	Prak.g_00916	Prap.g_00712
OG0001306	Prak.g_01187	Prap.g_00471
OG0001307	Prak.g_01304	Prap.g_01927
OG0001308	Prak.g_01401	Prap.g_00131
OG0001309	Prak.g_01508	Prap.g_00238
OG0001310	Prak.g_01658	Prap.g_01766
OG0001311	Prak.g_01017	Prap.g_00301
OG0001312	Prak.g_00953	Prap.g_00676
OG0001314	Prak.g_00635	Prap.g_00644
OG0001315	Prak.g_01225	Prap.g_00509
OG0001316	Prak.g_00148	Prap.g_01034
OG0001317	Prak.g_00250	Prap.g_01478
OG0001318	Prak.g_00274	Prap.g_01454
OG0001319	Prak.g_00291	Prap.g_01437
OG0001320	Prak.g_01573	Prap.g_01851
OG0001320	Prak.g_01606	Prap.g_01818
OG0001321	Prak.g_00413	Prap.g_01315
OG0001322	Prak.g_00414	Prap.g_01314
OG0001323	Prak.g_00480	Prap.g_01248
OG0001324	Prak.g_00823	Prap.g_00805
OG0001325	Prak.g_01058	Prap.g_00342
OG0001327	Prak.g_00758	Prap.g_00870
OG0001328	Prak.g_01258	Prap.g_00542
OG0001329	Prak.g_01604	Prap.g_01820
OG0001330	Prak.g_01497	Prap.g_00227
OG0001331	Prak.g_01335	Prap.g_00065
OG0001332	Prak.g_01437	Prap.g_00167
OG0001333	Prak.g_01682	Prap.g_01741
OG0001334	Prak.g_01806	Prap.g_01616
OG0001335	Prak.g_01807	Prap.g_01615
OG0001337	Prak.g_00348	Prap.g_01380
OG0001338	Prak.g_00351	Prap.g_01377
OG0001339	Prak.g_00109	Prap.g_01073
OG0001340	Prak.g_00349	Prap.g_01379
OG0001341	Prak.g_01227	Prap.g_00511
OG0001342	Prak.g_01627	Prap.g_01797
OG0001343	Prak.g_00746	Prap.g_00662
OG0001344	Prak.g_01168	Prap.g_00452
OG0001345	Prak.g_01152	Prap.g_00436
OG0001346	Prak.g_01278	Prap.g_00562
OG0001348	Prak.g_01512	Prap.g_01921
OG0001349	Prak.g_01353	Prap.g_00083
OG0001350	Prak.g_00253	Prap.g_01475
OG0001351	Prak.g_00419	Prap.g_01309
OG0001352	Prak.g_00807	Prap.g_00821
OG0001353	Prak.g_00878	Prap.g_00750
OG0001354	Prak.g_00983	Prap.g_00267
OG0001355	Prak.g_01037	Prap.g_00321
OG0001356	Prak.g_01633	Prap.g_01791
OG0001357	Prak.g_01251	Prap.g_00535
OG0001359	Prak.g_00747	Prap.g_00661
OG0001362	Prak.g_01405	Prap.g_00135
OG0001363	Prak.g_01407	Prap.g_00137
OG0001364	Prak.g_01809	Prap.g_01613
OG0001365	Prak.g_01892	Prap.g_01531
OG0001368	Prak.g_01252	Prap.g_00536
OG0001368	Prak.g_00699	Prap.g_00007
OG0001368	Prak.g_00633	Prap.g_00646
OG0001369	Prak.g_00096	Prap.g_01086
OG0001370	Prak.g_00424	Prap.g_01304
OG0001371	Prak.g_00806	Prap.g_00822
OG0001372	Prak.g_00601	Prap.g_01128
OG0001375	Prak.g_00745	Prap.g_00663
OG0001379	Prak.g_01271	Prap.g_00555
OG0001380	Prak.g_01237	Prap.g_00521
OG0001381	Prak.g_01197	Prap.g_00481
OG0001382	Prak.g_01240	Prap.g_00524
OG0001394	Prak.g_00785	Prap.g_00843
OG0001397	Prak.g_01406	Prap.g_00136
OG0001398	Prak.g_01537	Prap.g_01896
OG0001401	Prak.g_00883	Prap.g_00745
OG0001402	Prak.g_00586	Prap.g_01143
OG0001403	Prak.g_00031	Prap.g_00924
OG0001404	Prak.g_00073	Prap.g_00882
OG0001407	Prak.g_01244	Prap.g_00528
OG0001409	Prak.g_01164	Prap.g_00448
OG0001410	Prak.g_01303	Prap.g_01926
OG0001411	Prak.g_00066	Prap.g_00889
OG0001414	Prak.g_00245	Prap.g_01483
OG0001415	Prak.g_00247	Prap.g_01481
OG0001418	Prak.g_00812	Prap.g_00816
OG0001419	Prak.g_01243	Prap.g_00527
OG0001421	Prak.g_01481	Prap.g_00211
OG0001422	Prak.g_01247	Prap.g_00531
OG0001423	Prak.g_00645	Prap.g_00633
OG0001424	Prak.g_00709	Prap.g_00017
OG0001425	Prak.g_01902	Prap.g_01521
OG0001428	Prak.g_00184	Prap.g_00998
OG0001429	Prak.g_00945	Prap.g_00684
OG0001430	Prak.g_01236	Prap.g_00520
OG0001431	Prak.g_01218	Prap.g_00502
OG0001431	Prak.g_01522	Prap.g_01911
OG0001433	Prak.g_01632	Prap.g_01792
OG0001434	Prak.g_00790	Prap.g_00838
OG0001435	Prak.g_00766	Prap.g_00862
OG0001437	Prak.g_00246	Prap.g_01482
OG0001440	Prak.g_01609	Prap.g_01815
OG0001440	Prak.g_01603	Prap.g_01821
OG0001443	Prak.g_01233	Prap.g_00517
OG0001446	Prak.g_00717	Prap.g_00025
OG0001448	Prak.g_00417	Prap.g_01311
OG0001450	Prak.g_00815	Prap.g_00813
OG0001451	Prak.g_00912	Prap.g_00716
OG0001455	Prak.g_01228	Prap.g_00512
OG0001460	Prak.g_01631	Prap.g_01793
OG0001461	Prak.g_00057	Prap.g_00898
OG0001463	Prak.g_00305	Prap.g_01423
OG0001464	Prak.g_00350	Prap.g_01378
OG0001465	Prak.g_00834	Prap.g_00794
OG0001467	Prak.g_01324	Prap.g_01947
OG0001468	Prak.g_00737	Prap.g_00671
OG0001472	Prak.g_00609	Prap.g_01120
OG0001476	Prak.g_01165	Prap.g_00449
OG0001477	Prak.g_00691	Prap.g_00587
OG0001481	Prak.g_01257	Prap.g_00541
OG0001483	Prak.g_01561	Prap.g_01863
OG0001484	Prak.g_01496	Prap.g_00226
OG0001485	Prak.g_00661	Prap.g_00618
OG0001486	Prak.g_01174	Prap.g_00458
OG0001487	Prak.g_01431	Prap.g_00161
OG0001488	Prak.g_01159	Prap.g_00443
OG0001489	Prak.g_01795	Prap.g_01627
OG0001491	Prak.g_00937	Prap.g_00691
OG0001496	Prak.g_00689	Prap.g_00589
OG0001497	Prak.g_00690	Prap.g_00588
OG0001498	Prak.g_00380	Prap.g_01348
OG0001500	Prak.g_00280	Prap.g_01448
OG0001501	Prak.g_00756	Prap.g_00872
OG0001503	Prak.g_00723	Prap.g_00031
OG0001505	Prak.g_00695	Prap.g_00003
OG0001506	Prak.g_01435	Prap.g_00165
OG0001510	Prak.g_01848	Prap.g_01574
OG0001511	Prak.g_00118	Prap.g_01064
OG0001512	Prak.g_01229	Prap.g_00513
OG0001513	Prak.g_01577	Prap.g_01847
OG0001514	Prak.g_00688	Prap.g_00590
OG0001515	Prak.g_00820	Prap.g_00808
OG0001516	Prak.g_01078	Prap.g_00362
OG0001517	Prak.g_00357	Prap.g_01371
OG0001518	Prak.g_01901	Prap.g_01522
OG0001519	Prak.g_01906	Prap.g_01517
OG0001521	Prak.g_00935	Prap.g_00693
OG0001522	Prak.g_00879	Prap.g_00749
OG0001523	Prak.g_01555	Prap.g_01878
OG0001524	Prak.g_01556	Prap.g_01877
OG0001525	Prak.g_01610	Prap.g_01814
OG0001526	Prak.g_00061	Prap.g_00894
OG0001527	Prak.g_00523	Prap.g_01206
OG0001529	Prak.g_00041	Prap.g_00914
OG0001530	Prak.g_00117	Prap.g_01065
OG0001531	Prak.g_00255	Prap.g_01473
OG0001532	Prak.g_01141	Prap.g_00425
OG0001534	Prak.g_01029	Prap.g_00313
OG0001535	Prak.g_01013	Prap.g_00297
OG0001536	Prak.g_00969	Prap.g_00253
OG0001537	Prak.g_00782	Prap.g_00846
OG0001538	Prak.g_00850	Prap.g_00778
OG0001539	Prak.g_00760	Prap.g_00868
OG0001540	Prak.g_00138	Prap.g_01044
OG0001541	Prak.g_00192	Prap.g_00990
OG0001542	Prak.g_00198	Prap.g_00984
OG0001543	Prak.g_01263	Prap.g_00547
OG0001544	Prak.g_01905	Prap.g_01518
OG0001545	Prak.g_01920	Prap.g_01503
OG0001549	Prak.g_00910	Prap.g_00718
OG0001550	Prak.g_00727	Prap.g_00035
OG0001552	Prak.g_01484	Prap.g_00214
OG0001557	Prak.g_00786	Prap.g_00842
OG0001559	Prak.g_00116	Prap.g_01066
OG0001560	Prak.g_00105	Prap.g_01077
OG0001561	Prak.g_01019	Prap.g_00303
OG0001562	Prak.g_01006	Prap.g_00290
OG0001563	Prak.g_01779	Prap.g_01643
OG0001564	Prak.g_00060	Prap.g_00895
OG0001565	Prak.g_00642	Prap.g_00636
OG0001566	Prak.g_00803	Prap.g_00825
OG0001569	Prak.g_00632	Prap.g_00647
OG0001571	Prak.g_00671	Prap.g_00607
OG0001572	Prak.g_00669	Prap.g_00609
OG0001574	Prak.g_00521	Prap.g_01208
OG0001575	Prak.g_00526	Prap.g_01203
OG0001576	Prak.g_01291	Prap.g_00575
OG0001577	Prak.g_01177	Prap.g_00461
OG0001579	Prak.g_00346	Prap.g_01382
OG0001580	Prak.g_00048	Prap.g_00907
OG0001581	Prak.g_01296	Prap.g_00580
OG0001583	Prak.g_00936	Prap.g_00692
OG0001584	Prak.g_01065	Prap.g_00349
OG0001587	Prak.g_01705	Prap.g_01718
OG0001588	Prak.g_00387	Prap.g_01341
OG0001589	Prak.g_01690	Prap.g_01733
OG0001591	Prak.g_00799	Prap.g_00829
OG0001592	Prak.g_00047	Prap.g_00908
OG0001595	Prak.g_00071	Prap.g_00884
OG0001596	Prak.g_00080	Prap.g_00875
OG0001597	Prak.g_01432	Prap.g_00162
OG0001598	Prak.g_00825	Prap.g_00803
OG0001599	Prak.g_00425	Prap.g_01303
OG0001600	Prak.g_00472	Prap.g_01256
OG0001601	Prak.g_00801	Prap.g_00827
OG0001603	Prak.g_00939	Prap.g_00689
OG0001604	Prak.g_00778	Prap.g_00850
OG0001605	Prak.g_00722	Prap.g_00030
OG0001606	Prak.g_00732	Prap.g_00040
OG0001607	Prak.g_00659	Prap.g_00620
OG0001608	Prak.g_01031	Prap.g_00315
OG0001609	Prak.g_01433	Prap.g_00163
OG0001610	Prak.g_01436	Prap.g_00166
OG0001611	Prak.g_01566	Prap.g_01858
OG0001614	Prak.g_01836	Prap.g_01586
OG0001616	Prak.g_01149	Prap.g_00433
OG0001617	Prak.g_00824	Prap.g_00804
OG0001619	Prak.g_00962	Prap.g_00246
OG0001620	Prak.g_00365	Prap.g_01363
OG0001621	Prak.g_00270	Prap.g_01458
OG0001622	Prak.g_01929	Prap.g_01494
OG0001626	Prak.g_00654	Prap.g_00625
OG0001628	Prak.g_00599	Prap.g_01130
OG0001629	Prak.g_00680	Prap.g_00598
OG0001630	Prak.g_00754	Prap.g_00654
OG0001631	Prak.g_00663	Prap.g_00616
OG0001636	Prak.g_00035	Prap.g_00920
OG0001638	Prak.g_01656	Prap.g_01768
OG0001639	Prak.g_01440	Prap.g_00170
OG0001640	Prak.g_00932	Prap.g_00696
OG0001641	Prak.g_00994	Prap.g_00278
OG0001642	Prak.g_00899	Prap.g_00729
OG0001643	Prak.g_01103	Prap.g_00387
OG0001644	Prak.g_01048	Prap.g_00332
OG0001648	Prak.g_01581	Prap.g_01843
OG0001649	Prak.g_00730	Prap.g_00038
OG0001650	Prak.g_01605	Prap.g_01819
OG0001650	Prak.g_01519	Prap.g_01914
OG0001651	Prak.g_01208	Prap.g_00492
OG0001654	Prak.g_01438	Prap.g_00168
OG0001656	Prak.g_00345	Prap.g_01383
OG0001657	Prak.g_00167	Prap.g_01015
OG0001658	Prak.g_00043	Prap.g_00912
OG0001659	Prak.g_01517	Prap.g_01916
OG0001661	Prak.g_00650	Prap.g_00629
OG0001663	Prak.g_01191	Prap.g_00475
OG0001664	Prak.g_01542	Prap.g_01890
OG0001665	Prak.g_01198	Prap.g_00482
OG0001668	Prak.g_01569	Prap.g_01855
OG0001668	Prak.g_01599	Prap.g_01825
OG0001669	Prak.g_01295	Prap.g_00579
OG0001669	Prak.g_01587	Prap.g_01837
OG0001676	Prak.g_00347	Prap.g_01381
OG0001678	Prak.g_01712	Prap.g_01711
OG0001679	Prak.g_00352	Prap.g_01376
OG0001684	Prak.g_00550	Prap.g_01179
OG0001685	Prak.g_00604	Prap.g_01125
OG0001686	Prak.g_01212	Prap.g_00496
OG0001687	Prak.g_00423	Prap.g_01305
OG0001689	Prak.g_01852	Prap.g_01570
OG0001691	Prak.g_00934	Prap.g_00694
OG0001693	Prak.g_01589	Prap.g_01835
OG0001697	Prak.g_00938	Prap.g_00690
OG0001699	Prak.g_01549	Prap.g_01884
OG0001701	Prak.g_00062	Prap.g_00893
OG0001705	Prak.g_01707	Prap.g_01716
OG0001706	Prak.g_01532	Prap.g_01901
OG0001707	Prak.g_01219	Prap.g_00503
OG0001709	Prak.g_01367	Prap.g_00097
OG0001710	Prak.g_00617	Prap.g_01112
OG0001717	Prak.g_00684	Prap.g_00594
OG0001722	Prak.g_00752	Prap.g_00656
OG0001725	Prak.g_01528	Prap.g_01905
OG0001727	Prak.g_01565	Prap.g_01859
OG0001727	Prak.g_00710	Prap.g_00018
OG0001733	Prak.g_01629	Prap.g_01795
OG0001746	Prak.g_01531	Prap.g_01902
OG0001747	Prak.g_00388	Prap.g_01340
OG0001757	Prak.g_00683	Prap.g_00595
OG0001757	Prak.g_00657	Prap.g_00622
OG0001758	Prak.g_01623	Prap.g_01801
OG0001769	Prak.g_01224	Prap.g_00508
OG0001770	Prak.g_01560	Prap.g_01864
OG0001771	Prak.g_01572	Prap.g_01852
OG0001780	Prak.g_01358	Prap.g_00088
OG0001793	Prak.g_00634	Prap.g_00645
OG0001793	Prak.g_00700	Prap.g_00008
OG0001795	Prak.g_01612	Prap.g_01812
OG0001795	Prak.g_00735	Prap.g_00673
OG0001802	Prak.g_01231	Prap.g_00515
OG0001802	Prak.g_00673	Prap.g_00605
OG0001807	Prak.g_00059	Prap.g_00896
OG0001820	Prak.g_00711	Prap.g_00019
OG0001834	Prak.g_01355	Prap.g_00085
OG0001836	Prak.g_01325	Prap.g_01948
OG0001836	Prak.g_01326	Prap.g_01949
OG0001842	Prak.g_00714	Prap.g_00022
OG0001875	Prak.g_01622	Prap.g_01802
OG0001876	Prak.g_01621	Prap.g_01803
OG0001916	Prak.g_00457	Prap.g_01271
OG0001917	Prak.g_01014	Prap.g_00298
OG0001922	Prak.g_01373	Prap.g_00103
OG0001923	Prak.g_01366	Prap.g_00096
OG0001930	Prak.g_00715	Prap.g_00023
OG0001931	Prak.g_00716	Prap.g_00024
OG0001955	Prak.g_01525	Prap.g_01908
OG0001956	Prak.g_00906	Prap.g_00722
OG0001963	Prak.g_01500	Prap.g_00230
OG0001965	Prak.g_01579	Prap.g_01845
OG0001977	Prak.g_01911	Prap.g_01512
OG0001988	Prak.g_01253	Prap.g_00537
OG0001996	Prak.g_00029	Prap.g_00926
OG0002003	Prak.g_00720	Prap.g_00028
OG0002019	Prak.g_01520	Prap.g_01913
OG0002030	Prak.g_01558	Prap.g_01866
OG0002034	Prak.g_00595	Prap.g_01134
OG0002036	Prak.g_01491	Prap.g_00221
OG0002052	Prak.g_01024	Prap.g_00308
OG0002096	Prak.g_00698	Prap.g_00006
OG0002096	Prak.g_01364	Prap.g_00094
OG0002098	Prak.g_01312	Prap.g_01935
OG0002106	Prak.g_01249	Prap.g_00533
OG0002109	Prak.g_00725	Prap.g_00033
OG0002122	Prak.g_00719	Prap.g_00027
OG0002164	Prak.g_00742	Prap.g_00666
OG0002165	Prak.g_00736	Prap.g_00672
OG0002176	Prak.g_00631	Prap.g_00648
OG0002176	Prak.g_01513	Prap.g_01920
OG0002177	Prak.g_00597	Prap.g_01132
OG0002228	Prak.g_01580	Prap.g_01844
OG0002228	Prak.g_01608	Prap.g_01816
OG0002232	Prak.g_00810	Prap.g_00818
OG0002240	Prak.g_00129	Prap.g_01053
OG0002246	Prak.g_01593	Prap.g_01831
OG0002270	Prak.g_01362	Prap.g_00092
OG0002275	Prak.g_01615	Prap.g_01809
OG0002282	Prak.g_01485	Prap.g_00215
OG0002283	Prak.g_01222	Prap.g_00506
OG0002284	Prak.g_00675	Prap.g_00603
OG0002293	Prak.g_00674	Prap.g_00604
OG0002294	Prak.g_00743	Prap.g_00665
OG0002321	Prak.g_01359	Prap.g_00089
OG0002326	Prak.g_01582	Prap.g_01842
OG0002340	Prak.g_00222	Prap.g_00960
OG0002344	Prak.g_00375	Prap.g_01353
OG0002345	Prak.g_00605	Prap.g_01124
OG0002346	Prak.g_01199	Prap.g_00483
OG0002348	Prak.g_01511	Prap.g_01922
OG0002377	Prak.g_01327	Prap.g_00057
OG0002379	Prak.g_01592	Prap.g_01832
OG0002383	Prak.g_00708	Prap.g_00016
OG0002384	Prak.g_01616	Prap.g_01808
OG0002389	Prak.g_01799	Prap.g_01623
OG0002397	Prak.g_01004	Prap.g_00288
OG0002398	Prak.g_01493	Prap.g_00223
OG0002398	Prak.g_01201	Prap.g_00485
OG0002421	Prak.g_01360	Prap.g_00090
OG0002433	Prak.g_01536	Prap.g_01897
OG0002436	Prak.g_01575	Prap.g_01849
OG0002439	Prak.g_01538	Prap.g_01895
OG0002442	Prak.g_00655	Prap.g_00624
OG0002453	Prak.g_01625	Prap.g_01799
OG0002455	Prak.g_01533	Prap.g_01900
OG0002456	Prak.g_01812	Prap.g_01610
OG0002457	Prak.g_01595	Prap.g_01829
OG0002457	Prak.g_01613	Prap.g_01811
OG0002480	Prak.g_01356	Prap.g_00086
OG0002487	Prak.g_01260	Prap.g_00544
OG0002497	Prak.g_00682	Prap.g_00596
OG0002499	Prak.g_01501	Prap.g_00231
OG0002500	Prak.g_01504	Prap.g_00234
OG0002501	Prak.g_00653	Prap.g_00626
OG0002502	Prak.g_00738	Prap.g_00670
OG0002503	Prak.g_00429	Prap.g_01299
OG0002504	Prak.g_00836	Prap.g_00792
OG0002505	Prak.g_01523	Prap.g_01910
OG0002508	Prak.g_00681	Prap.g_00597
OG0002509	Prak.g_00676	Prap.g_00602
OG0002510	Prak.g_00718	Prap.g_00026
OG0002511	Prak.g_00302	Prap.g_01426
OG0002512	Prak.g_00598	Prap.g_01131
OG0002513	Prak.g_01205	Prap.g_00489
OG0002514	Prak.g_01471	Prap.g_00201
OG0002515	Prak.g_01554	Prap.g_01879
OG0002516	Prak.g_01203	Prap.g_00487
OG0002517	Prak.g_00693	Prap.g_00001
OG0002518	Prak.g_00616	Prap.g_01113
OG0002556	Prak.g_01299	Prap.g_00583
OG0002557	Prak.g_01298	Prap.g_00582
OG0002558	Prak.g_01297	Prap.g_00581
OG0002564	Prak.g_01510	Prap.g_01923
OG0002583	Prak.g_01502	Prap.g_00232
OG0002584	Prak.g_01032	Prap.g_00316
OG0002586	Prak.g_00804	Prap.g_00824
OG0002587	Prak.g_01620	Prap.g_01804
OG0002588	Prak.g_01370	Prap.g_00100
OG0002646	Prak.g_01813	Prap.g_01609
OG0002654	Prak.g_01223	Prap.g_00507
OG0002655	Prak.g_01239	Prap.g_00523
OG0002656	Prak.g_01256	Prap.g_00540
OG0002657	Prak.g_01529	Prap.g_01904
OG0002658	Prak.g_01195	Prap.g_00479
OG0002659	Prak.g_00734	Prap.g_00674
OG0002660	Prak.g_01232	Prap.g_00516
OG0002661	Prak.g_01245	Prap.g_00529
OG0002662	Prak.g_01541	Prap.g_01891
OG0002663	Prak.g_01624	Prap.g_01800
OG0002702	Prak.g_01617	Prap.g_01807
OG0002703	Prak.g_00697	Prap.g_00005
OG0002725	Prak.g_01602	Prap.g_01822
OG0002727	Prak.g_01036	Prap.g_00320
OG0002728	Prak.g_00740	Prap.g_00668
OG0002729	Prak.g_01492	Prap.g_00222
OG0002772	Prak.g_01320	Prap.g_01943
OG0002773	Prak.g_01315	Prap.g_01938
OG0002774	Prak.g_01316	Prap.g_01939
OG0002775	Prak.g_01313	Prap.g_01936
OG0002786	Prak.g_00637	Prap.g_00642
OG0002806	Prak.g_00647	Prap.g_00631
OG0002809	Prak.g_00999	Prap.g_00283
