Orthogroup	Prak	Syam
OG0001176	Prak.g_01731	Syam.g_00321
OG0001177	Prak.g_01733	Syam.g_00319
OG0001178	Prak.g_01650	Syam.g_01995
OG0001179	Prak.g_01763	Syam.g_00351
OG0001180	Prak.g_01786	Syam.g_00378
OG0001181	Prak.g_01790	Syam.g_00382
OG0001182	Prak.g_01798	Syam.g_00391
OG0001183	Prak.g_01803	Syam.g_00396
OG0001184	Prak.g_01821	Syam.g_00143
OG0001185	Prak.g_01837	Syam.g_00121
OG0001186	Prak.g_01861	Syam.g_00076
OG0001187	Prak.g_01864	Syam.g_00073
OG0001188	Prak.g_01866	Syam.g_00070
OG0001189	Prak.g_01883	Syam.g_00054
OG0001190	Prak.g_01888	Syam.g_02313
OG0001191	Prak.g_01898	Syam.g_02324
OG0001192	Prak.g_01903	Syam.g_02330
OG0001193	Prak.g_01915	Syam.g_02355
OG0001194	Prak.g_01916	Syam.g_02357
OG0001195	Prak.g_01917	Syam.g_02358
OG0001196	Prak.g_01933	Syam.g_02429
OG0001197	Prak.g_01935	Syam.g_02431
OG0001198	Prak.g_01942	Syam.g_02443
OG0001199	Prak.g_00079	Syam.g_02068
OG0001200	Prak.g_00081	Syam.g_02070
OG0001201	Prak.g_00114	Syam.g_02122
OG0001202	Prak.g_00212	Syam.g_02255
OG0001203	Prak.g_00254	Syam.g_00511
OG0001204	Prak.g_00260	Syam.g_00282
OG0001205	Prak.g_00407	Syam.g_01852
OG0001206	Prak.g_00427	Syam.g_01680
OG0001208	Prak.g_00443	Syam.g_00585
OG0001209	Prak.g_00494	Syam.g_00654
OG0001210	Prak.g_00499	Syam.g_00663
OG0001211	Prak.g_00510	Syam.g_00678
OG0001212	Prak.g_00557	Syam.g_01717
OG0001213	Prak.g_00592	Syam.g_01479
OG0001214	Prak.g_01106	Syam.g_01466
OG0001215	Prak.g_00818	Syam.g_00808
OG0001216	Prak.g_00839	Syam.g_01245
OG0001217	Prak.g_00728	Syam.g_01403
OG0001218	Prak.g_01235	Syam.g_01662
OG0001219	Prak.g_00944	Syam.g_01080
OG0001220	Prak.g_00901	Syam.g_01754
OG0001221	Prak.g_00781	Syam.g_01334
OG0001222	Prak.g_01023	Syam.g_01111
OG0001224	Prak.g_00924	Syam.g_00770
OG0001225	Prak.g_00922	Syam.g_00772
OG0001226	Prak.g_00600	Syam.g_01425
OG0001227	Prak.g_01220	Syam.g_02340
OG0001228	Prak.g_01122	Syam.g_01858
OG0001229	Prak.g_01234	Syam.g_00796
OG0001230	Prak.g_01384	Syam.g_01603
OG0001231	Prak.g_00384	Syam.g_00017
OG0001232	Prak.g_01668	Syam.g_02022
OG0001233	Prak.g_01688	Syam.g_01895
OG0001234	Prak.g_01725	Syam.g_00306
OG0001235	Prak.g_01729	Syam.g_00313
OG0001236	Prak.g_01818	Syam.g_00146
OG0001237	Prak.g_01822	Syam.g_00141
OG0001238	Prak.g_01899	Syam.g_02326
OG0001239	Prak.g_00076	Syam.g_02065
OG0001240	Prak.g_00097	Syam.g_02105
OG0001241	Prak.g_00107	Syam.g_02115
OG0001242	Prak.g_00127	Syam.g_02145
OG0001244	Prak.g_00149	Syam.g_02188
OG0001245	Prak.g_01211	Syam.g_01057
OG0001247	Prak.g_00811	Syam.g_01253
OG0001248	Prak.g_00813	Syam.g_01256
OG0001249	Prak.g_00353	Syam.g_00436
OG0001250	Prak.g_00888	Syam.g_00731
OG0001251	Prak.g_00749	Syam.g_02365
OG0001252	Prak.g_00929	Syam.g_00763
OG0001253	Prak.g_00603	Syam.g_01021
OG0001254	Prak.g_01552	Syam.g_00916
OG0001255	Prak.g_01190	Syam.g_01056
OG0001256	Prak.g_01480	Syam.g_01976
OG0001258	Prak.g_01641	Syam.g_01986
OG0001259	Prak.g_01686	Syam.g_01893
OG0001260	Prak.g_01703	Syam.g_01912
OG0001261	Prak.g_01771	Syam.g_00360
OG0001262	Prak.g_01881	Syam.g_00056
OG0001263	Prak.g_00136	Syam.g_02159
OG0001265	Prak.g_00126	Syam.g_02143
OG0001266	Prak.g_00216	Syam.g_02259
OG0001267	Prak.g_00298	Syam.g_00230
OG0001268	Prak.g_00361	Syam.g_00463
OG0001269	Prak.g_00900	Syam.g_00956
OG0001270	Prak.g_00396	Syam.g_01871
OG0001271	Prak.g_00433	Syam.g_01671
OG0001272	Prak.g_00447	Syam.g_00589
OG0001273	Prak.g_01112	Syam.g_01472
OG0001274	Prak.g_00240	Syam.g_02285
OG0001275	Prak.g_01001	Syam.g_01174
OG0001276	Prak.g_01015	Syam.g_01190
OG0001277	Prak.g_01921	Syam.g_02415
OG0001278	Prak.g_01118	Syam.g_00862
OG0001279	Prak.g_00668	Syam.g_01590
OG0001280	Prak.g_01276	Syam.g_01827
OG0001281	Prak.g_01282	Syam.g_01837
OG0001282	Prak.g_01330	Syam.g_00574
OG0001283	Prak.g_01930	Syam.g_02424
OG0001284	Prak.g_01466	Syam.g_01960
OG0001285	Prak.g_01671	Syam.g_02380
OG0001286	Prak.g_01784	Syam.g_00376
OG0001287	Prak.g_01844	Syam.g_00113
OG0001288	Prak.g_01854	Syam.g_00102
OG0001289	Prak.g_00091	Syam.g_02089
OG0001290	Prak.g_00106	Syam.g_02114
OG0001291	Prak.g_00144	Syam.g_02170
OG0001292	Prak.g_00265	Syam.g_00276
OG0001293	Prak.g_00278	Syam.g_00256
OG0001295	Prak.g_01514	Syam.g_00665
OG0001296	Prak.g_00470	Syam.g_00617
OG0001297	Prak.g_00475	Syam.g_00621
OG0001298	Prak.g_00537	Syam.g_01738
OG0001299	Prak.g_01075	Syam.g_01371
OG0001300	Prak.g_00822	Syam.g_00800
OG0001301	Prak.g_00827	Syam.g_00786
OG0001302	Prak.g_00940	Syam.g_01437
OG0001303	Prak.g_01607	Syam.g_01082
OG0001304	Prak.g_01028	Syam.g_01204
OG0001305	Prak.g_00916	Syam.g_00780
OG0001306	Prak.g_01187	Syam.g_01811
OG0001307	Prak.g_01304	Syam.g_00945
OG0001308	Prak.g_01401	Syam.g_01623
OG0001309	Prak.g_01508	Syam.g_00628
OG0001311	Prak.g_01017	Syam.g_01192
OG0001312	Prak.g_00953	Syam.g_01092
OG0001314	Prak.g_00635	Syam.g_00448, Syam.g_00540, Syam.g_01569
OG0001315	Prak.g_01225	Syam.g_00394
OG0001316	Prak.g_00148	Syam.g_02176
OG0001317	Prak.g_00250	Syam.g_00505
OG0001319	Prak.g_00291	Syam.g_00241
OG0001321	Prak.g_00413	Syam.g_01846
OG0001322	Prak.g_00414	Syam.g_01845
OG0001323	Prak.g_00480	Syam.g_00631
OG0001324	Prak.g_00823	Syam.g_00799
OG0001325	Prak.g_01058	Syam.g_01241
OG0001327	Prak.g_00758	Syam.g_01359
OG0001328	Prak.g_01258	Syam.g_01340
OG0001330	Prak.g_01497	Syam.g_01819
OG0001331	Prak.g_01335	Syam.g_00569
OG0001332	Prak.g_01437	Syam.g_01919
OG0001333	Prak.g_01682	Syam.g_01889
OG0001334	Prak.g_01806	Syam.g_00405
OG0001335	Prak.g_01807	Syam.g_00406
OG0001337	Prak.g_00348	Syam.g_00402, Syam.g_00424
OG0001338	Prak.g_00351	Syam.g_00419, Syam.g_00985, Syam.g_01533, Syam.g_00428
OG0001339	Prak.g_00109	Syam.g_02117
OG0001340	Prak.g_00349	Syam.g_00425
OG0001341	Prak.g_01227	Syam.g_00795
OG0001343	Prak.g_00746	Syam.g_02361
OG0001344	Prak.g_01168	Syam.g_01790
OG0001345	Prak.g_01152	Syam.g_01764
OG0001346	Prak.g_01278	Syam.g_01831
OG0001348	Prak.g_01512	Syam.g_00750
OG0001350	Prak.g_00253	Syam.g_00510
OG0001351	Prak.g_00419	Syam.g_01695
OG0001352	Prak.g_00807	Syam.g_00644
OG0001353	Prak.g_00878	Syam.g_00742
OG0001354	Prak.g_00983	Syam.g_01145
OG0001355	Prak.g_01037	Syam.g_00957
OG0001356	Prak.g_01633	Syam.g_00751
OG0001357	Prak.g_01251	Syam.g_00449
OG0001359	Prak.g_00747	Syam.g_02360
OG0001362	Prak.g_01405	Syam.g_01628
OG0001363	Prak.g_01407	Syam.g_01630
OG0001364	Prak.g_01809	Syam.g_00158
OG0001368	Prak.g_01252, Prak.g_00699, Prak.g_00633	Syam.g_00283
OG0001370	Prak.g_00424	Syam.g_02033, Syam.g_01536, Syam.g_01942
OG0001372	Prak.g_00601	Syam.g_00450, Syam.g_00984
OG0001375	Prak.g_00745	Syam.g_02362
OG0001379	Prak.g_01271	Syam.g_01821
OG0001380	Prak.g_01237	Syam.g_01409
OG0001381	Prak.g_01197	Syam.g_00939
OG0001382	Prak.g_01240	Syam.g_01557
OG0001394	Prak.g_00785	Syam.g_01321
OG0001397	Prak.g_01406	Syam.g_01629
OG0001398	Prak.g_01537	Syam.g_01052
OG0001401	Prak.g_00883	Syam.g_00738, Syam.g_00737
OG0001402	Prak.g_00586	Syam.g_01490
OG0001404	Prak.g_00073	Syam.g_02061
OG0001407	Prak.g_01244	Syam.g_00645
OG0001414	Prak.g_00245	Syam.g_00940
OG0001419	Prak.g_01243	Syam.g_00646
OG0001421	Prak.g_01481	Syam.g_01019
OG0001422	Prak.g_01247	Syam.g_01822
OG0001423	Prak.g_00645	Syam.g_00553, Syam.g_00548
OG0001425	Prak.g_01902	Syam.g_02329
OG0001428	Prak.g_00184	Syam.g_02220
OG0001429	Prak.g_00945	Syam.g_01083
OG0001430	Prak.g_01236	Syam.g_02305
OG0001433	Prak.g_01632	Syam.g_00752
OG0001434	Prak.g_00790	Syam.g_01316
OG0001435	Prak.g_00766	Syam.g_01353
OG0001443	Prak.g_01233	Syam.g_02335
OG0001448	Prak.g_00417	Syam.g_02342
OG0001460	Prak.g_01631	Syam.g_00753
OG0001461	Prak.g_00057	Syam.g_00928
OG0001465	Prak.g_00834	Syam.g_01250
OG0001467	Prak.g_01324	Syam.g_01438
OG0001468	Prak.g_00737	Syam.g_01435
OG0001472	Prak.g_00609	Syam.g_00833
OG0001476	Prak.g_01165	Syam.g_01784
OG0001477	Prak.g_00691	Syam.g_00789
OG0001484	Prak.g_01496	Syam.g_02378
OG0001487	Prak.g_01431	Syam.g_01661
OG0001488	Prak.g_01159	Syam.g_01774
OG0001489	Prak.g_01795	Syam.g_00387
OG0001496	Prak.g_00689	Syam.g_00791
OG0001497	Prak.g_00690	Syam.g_00790
OG0001498	Prak.g_00380	Syam.g_00490
OG0001510	Prak.g_01848	Syam.g_00109
OG0001511	Prak.g_00118	Syam.g_02129
OG0001512	Prak.g_01229	Syam.g_00512
OG0001514	Prak.g_00688	Syam.g_00792
OG0001515	Prak.g_00820	Syam.g_00804
OG0001516	Prak.g_01078	Syam.g_01374
OG0001517	Prak.g_00357	Syam.g_00458
OG0001518	Prak.g_01901	Syam.g_02328
OG0001519	Prak.g_01906	Syam.g_02337
OG0001526	Prak.g_00061	Syam.g_02183
OG0001527	Prak.g_00523	Syam.g_00693
OG0001529	Prak.g_00041	Syam.g_00047
OG0001530	Prak.g_00117	Syam.g_02127
OG0001531	Prak.g_00255	Syam.g_00513
OG0001532	Prak.g_01141	Syam.g_00897
OG0001534	Prak.g_01029	Syam.g_01205
OG0001535	Prak.g_01013	Syam.g_01188
OG0001536	Prak.g_00969	Syam.g_01119
OG0001537	Prak.g_00782	Syam.g_01333
OG0001538	Prak.g_00850	Syam.g_01285
OG0001539	Prak.g_00760	Syam.g_01357
OG0001540	Prak.g_00138	Syam.g_02161
OG0001541	Prak.g_00192	Syam.g_02229
OG0001542	Prak.g_00198	Syam.g_02238
OG0001543	Prak.g_01263	Syam.g_02271
OG0001544	Prak.g_01905	Syam.g_02336
OG0001545	Prak.g_01920	Syam.g_02414
OG0001549	Prak.g_00910	Syam.g_01761
OG0001557	Prak.g_00786	Syam.g_01320
OG0001559	Prak.g_00116	Syam.g_02126
OG0001560	Prak.g_00105	Syam.g_02113
OG0001561	Prak.g_01019	Syam.g_01195
OG0001562	Prak.g_01006	Syam.g_01180
OG0001563	Prak.g_01779	Syam.g_00370
OG0001564	Prak.g_00060	Syam.g_02383
OG0001572	Prak.g_00669	Syam.g_00531
OG0001574	Prak.g_00521	Syam.g_00691
OG0001575	Prak.g_00526	Syam.g_00696
OG0001576	Prak.g_01291	Syam.g_01699
OG0001577	Prak.g_01177	Syam.g_01799
OG0001579	Prak.g_00346	Syam.g_00418
OG0001580	Prak.g_00048	Syam.g_02300
OG0001589	Prak.g_01690	Syam.g_01897
OG0001591	Prak.g_00799	Syam.g_01363
OG0001592	Prak.g_00047	Syam.g_02301
OG0001614	Prak.g_01836	Syam.g_00123
OG0001616	Prak.g_01149	Syam.g_00909
OG0001617	Prak.g_00824	Syam.g_00797
OG0001619	Prak.g_00962	Syam.g_01108
OG0001620	Prak.g_00365	Syam.g_00470
OG0001621	Prak.g_00270	Syam.g_00267
OG0001622	Prak.g_01929	Syam.g_02423
OG0001636	Prak.g_00035	Syam.g_00040
OG0001638	Prak.g_01656	Syam.g_02001
OG0001639	Prak.g_01440	Syam.g_01924
OG0001640	Prak.g_00932	Syam.g_00756
OG0001641	Prak.g_00994	Syam.g_01164
OG0001643	Prak.g_01103	Syam.g_01463
OG0001644	Prak.g_01048	Syam.g_01229
OG0001654	Prak.g_01438	Syam.g_01922
OG0001656	Prak.g_00345	Syam.g_00413
OG0001657	Prak.g_00167	Syam.g_02202
OG0001658	Prak.g_00043	Syam.g_02312
OG0001659	Prak.g_01517	Syam.g_00901
OG0001669	Prak.g_01295, Prak.g_01587	Syam.g_00088
OG0001676	Prak.g_00347	Syam.g_00412
OG0001678	Prak.g_01712	Syam.g_00291
OG0001691	Prak.g_00934	Syam.g_01497
OG0001693	Prak.g_01589	Syam.g_00775
OG0001717	Prak.g_00684	Syam.g_02215
OG0001733	Prak.g_01629	Syam.g_01219
OG0001758	Prak.g_01623	Syam.g_00551
OG0001769	Prak.g_01224	Syam.g_01449
OG0001771	Prak.g_01572	Syam.g_00958
OG0001795	Prak.g_01612, Prak.g_00735	Syam.g_01940
OG0001836	Prak.g_01325, Prak.g_01326	Syam.g_00760
OG0001875	Prak.g_01622	Syam.g_00550
OG0001876	Prak.g_01621	Syam.g_00549
OG0001916	Prak.g_00457	Syam.g_00600
OG0001917	Prak.g_01014	Syam.g_01189
OG0001965	Prak.g_01579	Syam.g_01439
OG0002106	Prak.g_01249	Syam.g_00522
OG0002177	Prak.g_00597	Syam.g_01406
OG0002377	Prak.g_01327	Syam.g_00761
