Orthogroup	Syar	Prah
OG0001152	Syar.g_01237	Prah.g_01592
OG0001153	Syar.g_01398	Prah.g_00366
OG0001154	Syar.g_01397	Prah.g_00365
OG0001155	Syar.g_01211	Prah.g_01617
OG0001156	Syar.g_01185	Prah.g_01620
OG0001157	Syar.g_01184	Prah.g_00538
OG0001158	Syar.g_01183	Prah.g_01621
OG0001159	Syar.g_01182	Prah.g_01622
OG0001160	Syar.g_02908	Prah.g_01651
OG0001161	Syar.g_00382	Prah.g_00541
OG0001162	Syar.g_03081	Prah.g_01050
OG0001163	Syar.g_02917	Prah.g_01665
OG0001164	Syar.g_02922	Prah.g_01670
OG0001165	Syar.g_02927	Prah.g_01673
OG0001166	Syar.g_02959	Prah.g_01699
OG0001167	Syar.g_02982	Prah.g_01725
OG0001168	Syar.g_02983	Prah.g_01727
OG0001169	Syar.g_02985	Prah.g_01729
OG0001170	Syar.g_02987	Prah.g_01731
OG0001171	Syar.g_02999	Prah.g_01742
OG0001172	Syar.g_00143	Prah.g_02068
OG0001173	Syar.g_00142	Prah.g_02067
OG0001174	Syar.g_00134	Prah.g_02059
OG0001175	Syar.g_00133	Prah.g_02058
OG0001176	Syar.g_01025	Prah.g_02042
OG0001177	Syar.g_01023	Prah.g_02044
OG0001178	Syar.g_02943	Prah.g_01682
OG0001179	Syar.g_01055	Prah.g_02013
OG0001181	Syar.g_01082	Prah.g_01984
OG0001182	Syar.g_01090	Prah.g_01976
OG0001183	Syar.g_01096	Prah.g_01965
OG0001184	Syar.g_00653	Prah.g_02239
OG0001185	Syar.g_00614	Prah.g_00156
OG0001186	Syar.g_00562	Prah.g_00088
OG0001187	Syar.g_00548	Prah.g_00085
OG0001188	Syar.g_00546	Prah.g_00080
OG0001189	Syar.g_00525	Prah.g_00057
OG0001190	Syar.g_00330	Prah.g_02490
OG0001191	Syar.g_00349	Prah.g_02503
OG0001192	Syar.g_00356	Prah.g_02508
OG0001193	Syar.g_00711	Prah.g_02548
OG0001194	Syar.g_00622	Prah.g_02550
OG0001195	Syar.g_00623	Prah.g_02551
OG0001196	Syar.g_00453	Prah.g_02587
OG0001197	Syar.g_00455	Prah.g_02589
OG0001198	Syar.g_00467	Prah.g_02601
OG0001199	Syar.g_03045	Prah.g_01844
OG0001200	Syar.g_03047	Prah.g_01846
OG0001201	Syar.g_03120	Prah.g_01898
OG0001202	Syar.g_00991	Prah.g_02359
OG0001204	Syar.g_00154	Prah.g_02077
OG0001205	Syar.g_02869	Prah.g_00240
OG0001207	Syar.g_01462	Prah.g_01575
OG0001208	Syar.g_01471	Prah.g_01564
OG0001211	Syar.g_02323	Prah.g_01467
OG0001212	Syar.g_02027	Prah.g_01407
OG0001213	Syar.g_02239	Prah.g_00510
OG0001214	Syar.g_02420	Prah.g_00499
OG0001215	Syar.g_00965	Prah.g_00973
OG0001216	Syar.g_01909	Prah.g_00885
OG0001217	Syar.g_02852	Prah.g_01447
OG0001218	Syar.g_01388	Prah.g_00356
OG0001219	Syar.g_02585	Prah.g_00755
OG0001222	Syar.g_02552	Prah.g_02517
OG0001223	Syar.g_02505	Prah.g_00824
OG0001224	Syar.g_01361	Prah.g_00911
OG0001225	Syar.g_01929	Prah.g_00913
OG0001226	Syar.g_03054	Prah.g_01192
OG0001227	Syar.g_02213	Prah.g_01601
OG0001230	Syar.g_02816	Prah.g_00418
OG0001231	Syar.g_00485	Prah.g_00018
OG0001232	Syar.g_02968	Prah.g_01704
OG0001233	Syar.g_02988	Prah.g_01732
OG0001235	Syar.g_01019	Prah.g_02047
OG0001236	Syar.g_00657	Prah.g_02235
OG0001237	Syar.g_00652	Prah.g_02240
OG0001238	Syar.g_00351	Prah.g_02504
OG0001239	Syar.g_03043	Prah.g_01841
OG0001240	Syar.g_03101	Prah.g_01881
OG0001241	Syar.g_03112	Prah.g_01891
OG0001242	Syar.g_00043	Prah.g_00185
OG0001243	Syar.g_00051	Prah.g_02251
OG0001244	Syar.g_00075	Prah.g_02279
OG0001245	Syar.g_00999	Prah.g_01181
OG0001246	Syar.g_01910	Prah.g_01537
OG0001247	Syar.g_02024	Prah.g_00625
OG0001248	Syar.g_02059	Prah.g_00981
OG0001249	Syar.g_01113	Prah.g_01946
OG0001250	Syar.g_01819, Syar.g_03240	Prah.g_00597
OG0001252	Syar.g_01372	Prah.g_00906
OG0001253	Syar.g_02015	Prah.g_01176
OG0001254	Syar.g_02233	Prah.g_02525
OG0001255	Syar.g_01746	Prah.g_01037
OG0001256	Syar.g_02915	Prah.g_01658
OG0001258	Syar.g_02925	Prah.g_01671
OG0001259	Syar.g_02986	Prah.g_01730
OG0001260	Syar.g_03007	Prah.g_01761
OG0001262	Syar.g_00527	Prah.g_00060
OG0001263	Syar.g_00054	Prah.g_02253
OG0001265	Syar.g_00041	Prah.g_00187
OG0001266	Syar.g_00987	Prah.g_02363
OG0001267	Syar.g_00225	Prah.g_02134
OG0001268	Syar.g_01124	Prah.g_01934
OG0001269	Syar.g_00688	Prah.g_00579
OG0001270	Syar.g_01175	Prah.g_00228
OG0001271	Syar.g_01270	Prah.g_00309
OG0001272	Syar.g_01475	Prah.g_01560
OG0001273	Syar.g_02413	Prah.g_00506
OG0001274	Syar.g_00929	Prah.g_02393
OG0001275	Syar.g_02490	Prah.g_00837
OG0001276	Syar.g_01797	Prah.g_00855
OG0001277	Syar.g_02250	Prah.g_02573
OG0001278	Syar.g_01720	Prah.g_01284
OG0001279	Syar.g_02841	Prah.g_00431
OG0001280	Syar.g_03317	Prah.g_01361
OG0001281	Syar.g_02783	Prah.g_01370
OG0001283	Syar.g_00447	Prah.g_02582
OG0001285	Syar.g_02972	Prah.g_01709
OG0001286	Syar.g_01077	Prah.g_01990
OG0001287	Syar.g_00606	Prah.g_00148
OG0001288	Syar.g_00591	Prah.g_00130
OG0001290	Syar.g_03111	Prah.g_01890
OG0001291	Syar.g_00064	Prah.g_02263
OG0001292	Syar.g_00160	Prah.g_02083
OG0001293	Syar.g_00198	Prah.g_02108
OG0001294	Syar.g_01687	Prah.g_00443
OG0001295	Syar.g_00693	Prah.g_01481
OG0001296	Syar.g_01506	Prah.g_01531
OG0001297	Syar.g_01510	Prah.g_01527
OG0001298	Syar.g_02210	Prah.g_01435
OG0001303	Syar.g_02583	Prah.g_00756
OG0001307	Syar.g_02591	Prah.g_00326
OG0001308	Syar.g_02798	Prah.g_00396
OG0001309	Syar.g_00360	Prah.g_01521
OG0001310	Syar.g_02951	Prah.g_01693
OG0001311	Syar.g_01795	Prah.g_00857
OG0001312	Syar.g_02569	Prah.g_00766
OG0001319	Syar.g_00215	Prah.g_02124
OG0001326	Syar.g_00632	Prah.g_02557
OG0001327	Syar.g_01674	Prah.g_00555
OG0001329	Syar.g_02337	Prah.g_01213
OG0001331	Syar.g_01455	Prah.g_01581
OG0001334	Syar.g_03166	Prah.g_01961
OG0001336	Syar.g_00448	Prah.g_02583
OG0001337	Syar.g_01112	Prah.g_01950
OG0001339	Syar.g_03114	Prah.g_01893
OG0001347	Syar.g_00565	Prah.g_00082
OG0001347	Syar.g_02401	Prah.g_00098
OG0001348	Syar.g_02259	Prah.g_02412
OG0001351	Syar.g_01420	Prah.g_00256
OG0001353	Syar.g_01809	Prah.g_00606
OG0001354	Syar.g_02520	Prah.g_00813
OG0001355	Syar.g_01912	Prah.g_00710
OG0001358	Syar.g_02262	Prah.g_00527
OG0001360	Syar.g_01961	Prah.g_01240
OG0001361	Syar.g_01955	Prah.g_01294
OG0001365	Syar.g_00335	Prah.g_02495
OG0001366	Syar.g_02962	Prah.g_00319, Prah.g_01702
OG0001370	Syar.g_00013	Prah.g_00617
OG0001371	Syar.g_03059	Prah.g_01789
OG0001373	Syar.g_00631	Prah.g_02556
OG0001374	Syar.g_00642	Prah.g_02564
OG0001376	Syar.g_02600, Syar.g_03203	Prah.g_02511
OG0001377	Syar.g_03202, Syar.g_02599	Prah.g_02510
OG0001378	Syar.g_01174	Prah.g_00223
OG0001379	Syar.g_02772	Prah.g_01356
OG0001382	Syar.g_02834, Syar.g_03204	Prah.g_00891
OG0001383	Syar.g_01880	Prah.g_01771
OG0001383	Syar.g_03016	Prah.g_01770
OG0001385	Syar.g_00628	Prah.g_02553
OG0001386	Syar.g_00629	Prah.g_02554
OG0001387	Syar.g_00630	Prah.g_02555
OG0001388	Syar.g_00635	Prah.g_02558
OG0001389	Syar.g_00636	Prah.g_02559
OG0001390	Syar.g_00637	Prah.g_02560
OG0001391	Syar.g_00638	Prah.g_02561
OG0001392	Syar.g_00640	Prah.g_02562
OG0001393	Syar.g_00641	Prah.g_02563
OG0001394	Syar.g_02608	Prah.g_00700
OG0001395	Syar.g_01561	Prah.g_00868
OG0001396	Syar.g_00566	Prah.g_00081
OG0001396	Syar.g_02402	Prah.g_00099
OG0001401	Syar.g_01813	Prah.g_00602
OG0001402	Syar.g_02252	Prah.g_00522
OG0001403	Syar.g_00504	Prah.g_00037
OG0001406	Syar.g_02601	Prah.g_02512
OG0001412	Syar.g_02400	Prah.g_00083
OG0001415	Syar.g_01553	Prah.g_01412
OG0001416	Syar.g_00433	Prah.g_01367
OG0001418	Syar.g_01546	Prah.g_02051
OG0001433	Syar.g_00173	Prah.g_01162
OG0001434	Syar.g_02613	Prah.g_00696
OG0001435	Syar.g_01621	Prah.g_00737
OG0001436	Syar.g_03234	Prah.g_02217
OG0001437	Syar.g_01554	Prah.g_01411
OG0001438	Syar.g_00240	Prah.g_02149
OG0001441	Syar.g_02691	Prah.g_01516
OG0001442	Syar.g_02622	Prah.g_00691
OG0001443	Syar.g_00378	Prah.g_01664
OG0001444	Syar.g_03093	Prah.g_00137
OG0001444	Syar.g_03096	Prah.g_01875
OG0001449	Syar.g_01897	Prah.g_01806
OG0001450	Syar.g_00880	Prah.g_00965
OG0001452	Syar.g_00167	Prah.g_01220
OG0001460	Syar.g_00172	Prah.g_01161
OG0001461	Syar.g_02478	Prah.g_00260
OG0001462	Syar.g_00511	Prah.g_00044
OG0001470	Syar.g_02358, Syar.g_02369	Prah.g_00119
OG0001475	Syar.g_02370	Prah.g_00121
OG0001477	Syar.g_02277	Prah.g_01020
OG0001478	Syar.g_01259	Prah.g_00303
OG0001479	Syar.g_01122	Prah.g_01936
OG0001487	Syar.g_01389	Prah.g_00357
OG0001488	Syar.g_03222, Syar.g_01948	Prah.g_01301
OG0001489	Syar.g_01087	Prah.g_01979
OG0001495	Syar.g_01022	Prah.g_02045
OG0001496	Syar.g_02279	Prah.g_01016
OG0001497	Syar.g_02278	Prah.g_01019
OG0001498	Syar.g_01163	Prah.g_00206
OG0001505	Syar.g_02696	Prah.g_00100
OG0001508	Syar.g_02372	Prah.g_00118
OG0001510	Syar.g_00601	Prah.g_00143
OG0001511	Syar.g_03129	Prah.g_01906
OG0001512	Syar.g_03020	Prah.g_01775
OG0001513	Syar.g_00995	Prah.g_01194, Prah.g_00243
OG0001514	Syar.g_02280	Prah.g_01015
OG0001515	Syar.g_03266, Syar.g_02594	Prah.g_00978
OG0001516	Syar.g_01918	Prah.g_00453
OG0001517	Syar.g_01119	Prah.g_01939
OG0001518	Syar.g_00353	Prah.g_02506
OG0001519	Syar.g_00380, Syar.g_00002	Prah.g_02515
OG0001525	Syar.g_01315	Prah.g_01202
OG0001527	Syar.g_02309	Prah.g_01453
OG0001529	Syar.g_00518	Prah.g_00050
OG0001530	Syar.g_03127	Prah.g_01903
OG0001531	Syar.g_03019	Prah.g_01774
OG0001532	Syar.g_01978	Prah.g_01252
OG0001533	Syar.g_01173	Prah.g_00222, Prah.g_01187
OG0001534	Syar.g_01558	Prah.g_00865
OG0001535	Syar.g_01799	Prah.g_00853
OG0001536	Syar.g_02544	Prah.g_00792
OG0001537	Syar.g_02602	Prah.g_00707
OG0001538	Syar.g_02644	Prah.g_00662
OG0001539	Syar.g_01626	Prah.g_00559
OG0001540	Syar.g_00056	Prah.g_02255
OG0001541	Syar.g_00117	Prah.g_02318
OG0001542	Syar.g_00128	Prah.g_02335
OG0001543	Syar.g_00949	Prah.g_02414
OG0001544	Syar.g_00379, Syar.g_00001	Prah.g_02514
OG0001545	Syar.g_00865	Prah.g_02572
OG0001555	Syar.g_01689	Prah.g_01817
OG0001556	Syar.g_00177	Prah.g_01158, Prah.g_01157
OG0001558	Syar.g_00488	Prah.g_00021
OG0001559	Syar.g_03126	Prah.g_01902
OG0001560	Syar.g_03110	Prah.g_01889
OG0001561	Syar.g_01792	Prah.g_00859
OG0001562	Syar.g_02484	Prah.g_00845
OG0001563	Syar.g_01072	Prah.g_01996
OG0001565	Syar.g_03069	Prah.g_00621
OG0001574	Syar.g_02311	Prah.g_01456
OG0001575	Syar.g_02306	Prah.g_01450
OG0001576	Syar.g_02794	Prah.g_01379
OG0001577	Syar.g_01534	Prah.g_01326
OG0001578	Syar.g_00863	Prah.g_00939, Prah.g_01150
OG0001580	Syar.g_00895	Prah.g_02479
OG0001590	Syar.g_02412	Prah.g_00578
OG0001591	Syar.g_01685	Prah.g_00552
OG0001592	Syar.g_03309, Syar.g_00310	Prah.g_02480
OG0001614	Syar.g_00617	Prah.g_00158
OG0001615	Syar.g_03185, Syar.g_02334	Prah.g_01475
OG0001616	Syar.g_01964	Prah.g_01261
OG0001617	Syar.g_01972	Prah.g_00989
OG0001618	Syar.g_01571	Prah.g_00877
OG0001619	Syar.g_02556	Prah.g_00782
OG0001620	Syar.g_01131	Prah.g_01924
OG0001621	Syar.g_00169	Prah.g_02097
OG0001622	Syar.g_00446	Prah.g_02581
OG0001627	Syar.g_01215	Prah.g_01613
OG0001634	Syar.g_01691	Prah.g_00447
OG0001636	Syar.g_00510	Prah.g_00043
OG0001637	Syar.g_00971, Syar.g_02007	Prah.g_01751
OG0001638	Syar.g_02949, Syar.g_03132	Prah.g_01691
OG0001639	Syar.g_01212	Prah.g_01616
OG0001640	Syar.g_01377	Prah.g_00902
OG0001641	Syar.g_02500	Prah.g_00827
OG0001642	Syar.g_01387	Prah.g_00580
OG0001643	Syar.g_02423	Prah.g_00496
OG0001652	Syar.g_00486	Prah.g_00019
OG0001653	Syar.g_03099	Prah.g_01878
OG0001654	Syar.g_01214	Prah.g_01614
OG0001657	Syar.g_00089	Prah.g_02293
OG0001658	Syar.g_00329	Prah.g_02489
OG0001661	Syar.g_00911	Prah.g_01208
OG0001669	Syar.g_00323	Prah.g_00094
OG0001671	Syar.g_00943	Prah.g_02407
OG0001672	Syar.g_03053	Prah.g_01854, Prah.g_01852, Prah.g_01855, Prah.g_01853
OG0001673	Syar.g_03028	Prah.g_01783
OG0001674	Syar.g_02089	Prah.g_01755, Prah.g_01756
OG0001675	Syar.g_02486	Prah.g_00841, Prah.g_00843
OG0001677	Syar.g_01097	Prah.g_01964
OG0001678	Syar.g_00144	Prah.g_02069
OG0001692	Syar.g_02812	Prah.g_00413
OG0001694	Syar.g_00227	Prah.g_02136
OG0001695	Syar.g_00864	Prah.g_02568
OG0001703	Syar.g_01463	Prah.g_01574
OG0001712	Syar.g_01846	Prah.g_00612
OG0001715	Syar.g_00804	Prah.g_01165
OG0001716	Syar.g_01642	Prah.g_00584
OG0001726	Syar.g_01863	Prah.g_00745
OG0001729	Syar.g_03015	Prah.g_01769
OG0001730	Syar.g_00837, Syar.g_00806	Prah.g_01766
OG0001731	Syar.g_02884	Prah.g_01630
OG0001732	Syar.g_00464, Syar.g_01702	Prah.g_01267
OG0001734	Syar.g_00188	Prah.g_00582
OG0001735	Syar.g_02469	Prah.g_00461
OG0001737	Syar.g_00855	Prah.g_02154
OG0001738	Syar.g_00717	Prah.g_02185
OG0001739	Syar.g_00862	Prah.g_02566
OG0001748	Syar.g_00941	Prah.g_02405
OG0001749	Syar.g_00264	Prah.g_02203
OG0001750	Syar.g_03097, Syar.g_01648	Prah.g_01876
OG0001751	Syar.g_03029	Prah.g_01784
OG0001752	Syar.g_03009, Syar.g_03214	Prah.g_01763
OG0001754	Syar.g_00973	Prah.g_01754
OG0001755	Syar.g_01515	Prah.g_01522
OG0001761	Syar.g_01703, Syar.g_00182	Prah.g_00944
OG0001762	Syar.g_02493	Prah.g_00834
OG0001763	Syar.g_02506	Prah.g_00822, Prah.g_00823
OG0001764	Syar.g_01870	Prah.g_00748
OG0001766	Syar.g_00902	Prah.g_02161
OG0001767	Syar.g_02733	Prah.g_02216
OG0001783	Syar.g_00611	Prah.g_00153
OG0001784	Syar.g_03090	Prah.g_01871
OG0001786	Syar.g_02903	Prah.g_01646
OG0001787	Syar.g_03272, Syar.g_01927	Prah.g_01502
OG0001788	Syar.g_02351	Prah.g_01499
OG0001789	Syar.g_02776	Prah.g_01363
OG0001790	Syar.g_01528	Prah.g_01334
OG0001792	Syar.g_01708	Prah.g_01274
OG0001794	Syar.g_03304	Prah.g_01129
OG0001796	Syar.g_01808	Prah.g_00847
OG0001797	Syar.g_00681	Prah.g_00775
OG0001798	Syar.g_02248	Prah.g_00520
OG0001799	Syar.g_02434	Prah.g_00479
OG0001800	Syar.g_02840	Prah.g_00429
OG0001801	Syar.g_02821	Prah.g_00422
OG0001803	Syar.g_02873	Prah.g_00236
OG0001804	Syar.g_01164	Prah.g_00207
OG0001805	Syar.g_00927	Prah.g_02088
OG0001806	Syar.g_00216	Prah.g_02125
OG0001808	Syar.g_00286, Syar.g_03226	Prah.g_02226
OG0001809	Syar.g_02274	Prah.g_02266
OG0001810	Syar.g_00071	Prah.g_02267
OG0001811	Syar.g_00125, Syar.g_02050	Prah.g_02325
OG0001812	Syar.g_00311	Prah.g_02481
OG0001813	Syar.g_00696	Prah.g_02535
OG0001814	Syar.g_00456	Prah.g_02590
OG0001815	Syar.g_00465	Prah.g_02599
OG0001816	Syar.g_01675	Prah.g_00554
OG0001837	Syar.g_00942	Prah.g_02406
OG0001838	Syar.g_00478	Prah.g_00009
OG0001839	Syar.g_00506	Prah.g_00039
OG0001840	Syar.g_00524	Prah.g_00056
OG0001841	Syar.g_00531	Prah.g_00064
OG0001842	Syar.g_02270	Prah.g_00139
OG0001843	Syar.g_00618	Prah.g_00159
OG0001844	Syar.g_00619	Prah.g_00160
OG0001845	Syar.g_00621	Prah.g_00162
OG0001846	Syar.g_00044	Prah.g_00184
OG0001847	Syar.g_00042	Prah.g_00186
OG0001848	Syar.g_00037	Prah.g_00190
OG0001849	Syar.g_03079	Prah.g_01865
OG0001850	Syar.g_03055	Prah.g_01858
OG0001851	Syar.g_03049	Prah.g_01848
OG0001852	Syar.g_03048	Prah.g_01847
OG0001853	Syar.g_03042	Prah.g_01840
OG0001854	Syar.g_03023	Prah.g_01780
OG0001855	Syar.g_02726, Syar.g_01767, Syar.g_00369, Syar.g_00922	Prah.g_01750
OG0001856	Syar.g_02907	Prah.g_01650
OG0001857	Syar.g_02904	Prah.g_01647
OG0001858	Syar.g_02339	Prah.g_01626
OG0001859	Syar.g_01451	Prah.g_01585
OG0001860	Syar.g_01465	Prah.g_01573
OG0001861	Syar.g_01476	Prah.g_01559
OG0001862	Syar.g_01488	Prah.g_01547
OG0001863	Syar.g_01495	Prah.g_01542
OG0001864	Syar.g_02227	Prah.g_01487
OG0001865	Syar.g_02198	Prah.g_01420
OG0001866	Syar.g_02174	Prah.g_01395
OG0001867	Syar.g_02172	Prah.g_01386
OG0001868	Syar.g_02780	Prah.g_01366
OG0001869	Syar.g_01533	Prah.g_01327
OG0001870	Syar.g_01543	Prah.g_01319
OG0001871	Syar.g_01552	Prah.g_01314
OG0001872	Syar.g_01715	Prah.g_01281
OG0001873	Syar.g_01965	Prah.g_01260
OG0001874	Syar.g_01962	Prah.g_01241
OG0001877	Syar.g_02593	Prah.g_00979
OG0001878	Syar.g_02489	Prah.g_00838
OG0001879	Syar.g_02495	Prah.g_00831
OG0001880	Syar.g_03302, Syar.g_02535	Prah.g_00799
OG0001881	Syar.g_02536, Syar.g_03301	Prah.g_00798
OG0001882	Syar.g_00678, Syar.g_03147	Prah.g_00778
OG0001883	Syar.g_02561	Prah.g_00774
OG0001884	Syar.g_02571	Prah.g_00764
OG0001885	Syar.g_02587	Prah.g_00753
OG0001886	Syar.g_01871	Prah.g_00749
OG0001887	Syar.g_01971	Prah.g_00723
OG0001888	Syar.g_02614	Prah.g_00682
OG0001889	Syar.g_02654	Prah.g_00653
OG0001890	Syar.g_01831	Prah.g_00590
OG0001891	Syar.g_01839	Prah.g_00586
OG0001892	Syar.g_03139, Syar.g_02837	Prah.g_00573
OG0001893	Syar.g_02247	Prah.g_00519
OG0001894	Syar.g_02417	Prah.g_00502
OG0001895	Syar.g_02824	Prah.g_00426
OG0001896	Syar.g_01171	Prah.g_00220
OG0001897	Syar.g_01128	Prah.g_01931
OG0001898	Syar.g_01110	Prah.g_01947
OG0001899	Syar.g_01062	Prah.g_02006
OG0001900	Syar.g_00200	Prah.g_02109
OG0001901	Syar.g_00201	Prah.g_02110
OG0001902	Syar.g_00232	Prah.g_02141
OG0001903	Syar.g_00241	Prah.g_02150
OG0001904	Syar.g_00282	Prah.g_02220
OG0001905	Syar.g_00288	Prah.g_02228
OG0001906	Syar.g_00057	Prah.g_02256
OG0001907	Syar.g_00072	Prah.g_02272
OG0001908	Syar.g_00119	Prah.g_02319
OG0001909	Syar.g_01010	Prah.g_02340
OG0001910	Syar.g_00937	Prah.g_02401
OG0001912	Syar.g_00345	Prah.g_02500
OG0001913	Syar.g_00347	Prah.g_02502
OG0001914	Syar.g_02237	Prah.g_02529, Prah.g_02530
OG0001915	Syar.g_00462	Prah.g_01199
OG0001929	Syar.g_00538	Prah.g_00072
OG0001930	Syar.g_02271	Prah.g_00140
OG0001931	Syar.g_02272	Prah.g_00141
OG0001932	Syar.g_00616	Prah.g_00157
OG0001933	Syar.g_03122	Prah.g_01900
OG0001934	Syar.g_03106	Prah.g_01885
OG0001935	Syar.g_03046	Prah.g_01845
OG0001936	Syar.g_02054	Prah.g_01813
OG0001937	Syar.g_02892	Prah.g_01638
OG0001938	Syar.g_01467	Prah.g_01571
OG0001939	Syar.g_00339	Prah.g_01477
OG0001940	Syar.g_02211	Prah.g_01436
OG0001941	Syar.g_02784	Prah.g_01371
OG0001943	Syar.g_01382	Prah.g_01308
OG0001944	Syar.g_02836	Prah.g_01207
OG0001946	Syar.g_02597	Prah.g_00984
OG0001947	Syar.g_01379	Prah.g_00900
OG0001948	Syar.g_02504	Prah.g_00825
OG0001949	Syar.g_02524	Prah.g_00809
OG0001950	Syar.g_02526	Prah.g_00807
OG0001951	Syar.g_02537	Prah.g_00797
OG0001952	Syar.g_00679	Prah.g_00777
OG0001953	Syar.g_00680	Prah.g_00776
OG0001954	Syar.g_02066	Prah.g_00626
OG0001955	Syar.g_00733	Prah.g_00583
OG0001957	Syar.g_02242	Prah.g_00514
OG0001958	Syar.g_02471	Prah.g_00458
OG0001960	Syar.g_01278	Prah.g_00330, Prah.g_00329
OG0001961	Syar.g_01268	Prah.g_00307
OG0001964	Syar.g_00131	Prah.g_02057
OG0001966	Syar.g_00194	Prah.g_02104
OG0001967	Syar.g_00196	Prah.g_02106
OG0001968	Syar.g_00197	Prah.g_02107
OG0001969	Syar.g_00827	Prah.g_02169
OG0001970	Syar.g_00059	Prah.g_02258
OG0001971	Syar.g_01012	Prah.g_02338
OG0001972	Syar.g_00916	Prah.g_02389
OG0001973	Syar.g_00908	Prah.g_02464
OG0001974	Syar.g_00325	Prah.g_02487
OG0001975	Syar.g_02236	Prah.g_02528
OG0001976	Syar.g_02238	Prah.g_02531
OG0001977	Syar.g_00703	Prah.g_02542
OG0001995	Syar.g_02034	Prah.g_01492
OG0001996	Syar.g_00502	Prah.g_00035
OG0001997	Syar.g_03095	Prah.g_01874
OG0001999	Syar.g_02142, Syar.g_02981	Prah.g_01721
OG0002002	Syar.g_01714	Prah.g_01280
OG0002003	Syar.g_02127	Prah.g_00976
OG0002004	Syar.g_00361	Prah.g_00966
OG0002006	Syar.g_01380	Prah.g_00899
OG0002007	Syar.g_01994, Syar.g_01381	Prah.g_00898
OG0002008	Syar.g_02491	Prah.g_00836
OG0002009	Syar.g_02604	Prah.g_00704
OG0002010	Syar.g_01406	Prah.g_00373
OG0002011	Syar.g_00966	Prah.g_00211
OG0002013	Syar.g_03062	Prah.g_02189
OG0002015	Syar.g_00280	Prah.g_02215
OG0002016	Syar.g_00944	Prah.g_02408
OG0002017	Syar.g_00706	Prah.g_02545
OG0002038	Syar.g_02839	Prah.g_01312
OG0002039	Syar.g_03221	Prah.g_01300
OG0002040	Syar.g_02140	Prah.g_01299
OG0002041	Syar.g_02508	Prah.g_00820
OG0002042	Syar.g_02530	Prah.g_00802
OG0002043	Syar.g_02580	Prah.g_00757
OG0002045	Syar.g_01265	Prah.g_00305
OG0002046	Syar.g_01258	Prah.g_00302
OG0002047	Syar.g_01160	Prah.g_00203
OG0002048	Syar.g_01092	Prah.g_01967
OG0002049	Syar.g_01016	Prah.g_02049
OG0002051	Syar.g_00116	Prah.g_02317
OG0002053	Syar.g_01842	Prah.g_02523
OG0002110	Syar.g_00859	Prah.g_00725
OG0002113	Syar.g_00507	Prah.g_00040
OG0002114	Syar.g_00920, Syar.g_01908	Prah.g_01747
OG0002119	Syar.g_00950	Prah.g_01242
OG0002120	Syar.g_01671	Prah.g_01197
OG0002121	Syar.g_01318	Prah.g_01107
OG0002123	Syar.g_01489, Syar.g_01579	Prah.g_00883
OG0002125	Syar.g_01280	Prah.g_00332
OG0002126	Syar.g_00271	Prah.g_02214, Prah.g_02204
OG0002127	Syar.g_00073	Prah.g_02277
OG0002129	Syar.g_02862	Prah.g_00392
OG0002130	Syar.g_02775	Prah.g_01362
OG0002154	Syar.g_00251	Prah.g_02249
OG0002159	Syar.g_03094	Prah.g_00138
OG0002160	Syar.g_03003	Prah.g_01792
OG0002161	Syar.g_00923	Prah.g_01749
OG0002162	Syar.g_03193	Prah.g_01442
OG0002166	Syar.g_02857	Prah.g_00971
OG0002167	Syar.g_01875	Prah.g_00960
OG0002168	Syar.g_01378	Prah.g_00901
OG0002169	Syar.g_01159	Prah.g_00202
OG0002171	Syar.g_00263	Prah.g_02200
OG0002172	Syar.g_00940	Prah.g_02404
OG0002173	Syar.g_00952	Prah.g_02416
OG0002174	Syar.g_00707	Prah.g_02546
OG0002229	Syar.g_00550	Prah.g_00113
OG0002231	Syar.g_02338	Prah.g_00961
OG0002233	Syar.g_00265	Prah.g_00945
OG0002235	Syar.g_02621	Prah.g_00690
OG0002236	Syar.g_00871	Prah.g_00569
OG0002238	Syar.g_00738	Prah.g_00469
OG0002239	Syar.g_02678	Prah.g_00355
OG0002242	Syar.g_00279	Prah.g_02201
OG0002245	Syar.g_00967	Prah.g_00210
OG0002277	Syar.g_00541	Prah.g_00075
OG0002280	Syar.g_02685	Prah.g_01511
OG0002281	Syar.g_02291	Prah.g_01437
OG0002289	Syar.g_01255	Prah.g_00301
OG0002292	Syar.g_01001	Prah.g_02351
OG0002328	Syar.g_03100	Prah.g_01879
OG0002330	Syar.g_02675	Prah.g_01018
OG0002332	Syar.g_00739	Prah.g_00470
OG0002333	Syar.g_00737	Prah.g_00468
OG0002340	Syar.g_00960	Prah.g_02421
OG0002341	Syar.g_00900	Prah.g_02474, Prah.g_02465
OG0002343	Syar.g_00158	Prah.g_02081
OG0002382	Syar.g_01478	Prah.g_01557
OG0002390	Syar.g_01008	Prah.g_02343
OG0002393	Syar.g_00817	Prah.g_01797
OG0002394	Syar.g_00901	Prah.g_02470
OG0002429	Syar.g_03091	Prah.g_01872
OG0002430	Syar.g_02681	Prah.g_01507
OG0002431	Syar.g_02682	Prah.g_01508
OG0002443	Syar.g_02022	Prah.g_00488
OG0002444	Syar.g_00152, Syar.g_00843	Prah.g_00405
OG0002445	Syar.g_01281	Prah.g_00352
OG0002495	Syar.g_02068	Prah.g_00995
