Orthogroup	Syar	Syac
OG0001170	Syar.g_02987	Syac.g_00661
OG0001171	Syar.g_02999	Syac.g_00650
OG0001172	Syar.g_00143	Syac.g_02187
OG0001173	Syar.g_00142	Syac.g_02186
OG0001174	Syar.g_00134	Syac.g_02178
OG0001175	Syar.g_00133	Syac.g_02177
OG0001176	Syar.g_01025	Syac.g_02141
OG0001177	Syar.g_01023	Syac.g_02143
OG0001178	Syar.g_02943	Syac.g_00539
OG0001179	Syar.g_01055	Syac.g_02112
OG0001181	Syar.g_01082	Syac.g_02083
OG0001182	Syar.g_01090	Syac.g_02074
OG0001183	Syar.g_01096	Syac.g_02070
OG0001184	Syar.g_00653	Syac.g_00186
OG0001185	Syar.g_00614	Syac.g_00162
OG0001186	Syar.g_00562	Syac.g_00082
OG0001187	Syar.g_00548	Syac.g_00085
OG0001188	Syar.g_00546	Syac.g_00076
OG0001189	Syar.g_00525	Syac.g_00054
OG0001190	Syar.g_00330	Syac.g_02353
OG0001191	Syar.g_00349	Syac.g_02368
OG0001192	Syar.g_00356	Syac.g_02374
OG0001193	Syar.g_00711	Syac.g_02406
OG0001194	Syar.g_00622	Syac.g_02408
OG0001195	Syar.g_00623	Syac.g_02409
OG0001196	Syar.g_00453	Syac.g_02477
OG0001197	Syar.g_00455	Syac.g_02479
OG0001198	Syar.g_00467	Syac.g_02491
OG0001199	Syar.g_03045	Syac.g_00445
OG0001200	Syar.g_03047	Syac.g_00443
OG0001201	Syar.g_03120	Syac.g_00395
OG0001202	Syar.g_00991	Syac.g_02285
OG0001203	Syar.g_03021	Syac.g_01967
OG0001204	Syar.g_00154	Syac.g_02200
OG0001205	Syar.g_02869	Syac.g_00706
OG0001207	Syar.g_01462	Syac.g_01915
OG0001208	Syar.g_01471	Syac.g_01902
OG0001211	Syar.g_02323	Syac.g_01809
OG0001212	Syar.g_02027	Syac.g_01751
OG0001213	Syar.g_02239	Syac.g_00968
OG0001214	Syar.g_02420	Syac.g_00981
OG0001215	Syar.g_00965	Syac.g_00919
OG0001216	Syar.g_01909	Syac.g_01285
OG0001217	Syar.g_02852	Syac.g_01043
OG0001218	Syar.g_01388	Syac.g_01679
OG0001223	Syar.g_02505	Syac.g_01215
OG0001224	Syar.g_01361	Syac.g_00880
OG0001225	Syar.g_01929	Syac.g_00882
OG0001226	Syar.g_03054	Syac.g_01026
OG0001227	Syar.g_02213	Syac.g_02387
OG0001230	Syar.g_02816	Syac.g_01621
OG0001231	Syar.g_00485	Syac.g_00017
OG0001232	Syar.g_02968	Syac.g_00509
OG0001233	Syar.g_02988	Syac.g_00660
OG0001235	Syar.g_01019	Syac.g_02147
OG0001236	Syar.g_00657	Syac.g_00189
OG0001237	Syar.g_00652	Syac.g_00184
OG0001238	Syar.g_00351	Syac.g_02369
OG0001240	Syar.g_03101	Syac.g_00411
OG0001241	Syar.g_03112, Syar.g_03149	Syac.g_00402
OG0001242	Syar.g_00043	Syac.g_00370
OG0001243	Syar.g_00051	Syac.g_00363
OG0001244	Syar.g_00075	Syac.g_00333
OG0001245	Syar.g_00999	Syac.g_01064
OG0001246	Syar.g_01910	Syac.g_01876
OG0001247	Syar.g_02024	Syac.g_01303
OG0001248	Syar.g_02059	Syac.g_01306
OG0001249	Syar.g_01113	Syac.g_02029
OG0001250	Syar.g_03240	Syac.g_00838
OG0001251	Syar.g_02575	Syac.g_02415
OG0001252	Syar.g_01372	Syac.g_00874
OG0001253	Syar.g_02015	Syac.g_01063
OG0001254	Syar.g_02233	Syac.g_01465
OG0001255	Syar.g_01746	Syac.g_01957
OG0001256	Syar.g_02915	Syac.g_00563
OG0001257	Syar.g_00807	Syac.g_01686
OG0001258	Syar.g_02925	Syac.g_00553
OG0001259	Syar.g_02986	Syac.g_00662
OG0001260	Syar.g_03007	Syac.g_00640
OG0001262	Syar.g_00527	Syac.g_00056
OG0001263	Syar.g_00054	Syac.g_00360
OG0001265	Syar.g_00041	Syac.g_00372
OG0001266	Syar.g_00987	Syac.g_02289
OG0001267	Syar.g_00225	Syac.g_02253
OG0001268	Syar.g_01124	Syac.g_02014
OG0001269	Syar.g_00688	Syac.g_01960
OG0001270	Syar.g_01175	Syac.g_00690
OG0001271	Syar.g_01270	Syac.g_01703
OG0001272	Syar.g_01475	Syac.g_01898
OG0001273	Syar.g_02413	Syac.g_00974
OG0001274	Syar.g_00929	Syac.g_02323
OG0001275	Syar.g_02490	Syac.g_01228
OG0001276	Syar.g_01797	Syac.g_01244
OG0001277	Syar.g_02250	Syac.g_02463
OG0001278	Syar.g_01720	Syac.g_01517
OG0001279	Syar.g_02841	Syac.g_01605
OG0001280	Syar.g_03317	Syac.g_00731
OG0001281	Syar.g_02783	Syac.g_00721
OG0001282	Syar.g_01460, Syar.g_01351	Syac.g_01917
OG0001283	Syar.g_00447	Syac.g_02472
OG0001284	Syar.g_02900	Syac.g_00586
OG0001285	Syar.g_02972	Syac.g_01060
OG0001286	Syar.g_01077	Syac.g_02089
OG0001287	Syar.g_00606	Syac.g_00154
OG0001288	Syar.g_00591	Syac.g_00141
OG0001289	Syar.g_03080	Syac.g_00426
OG0001291	Syar.g_00064	Syac.g_00349
OG0001292	Syar.g_00160	Syac.g_02205
OG0001293	Syar.g_00198	Syac.g_02226
OG0001294	Syar.g_01687	Syac.g_01411
OG0001295	Syar.g_00693	Syac.g_01824
OG0001296	Syar.g_01506	Syac.g_01870
OG0001297	Syar.g_01510	Syac.g_01866
OG0001298	Syar.g_02210	Syac.g_01774
OG0001299	Syar.g_01915	Syac.g_01417
OG0001303	Syar.g_02583	Syac.g_01137
OG0001304	Syar.g_01557	Syac.g_01257
OG0001305	Syar.g_01937	Syac.g_00890
OG0001306	Syar.g_01521	Syac.g_00749
OG0001307	Syar.g_02591	Syac.g_02156
OG0001309	Syar.g_00360	Syac.g_01860
OG0001310	Syar.g_02951	Syac.g_00528
OG0001311	Syar.g_01795	Syac.g_01246
OG0001312	Syar.g_02569	Syac.g_01147
OG0001315	Syar.g_01094	Syac.g_02072
OG0001317	Syar.g_03025	Syac.g_01971
OG0001318	Syar.g_00186	Syac.g_02218
OG0001319	Syar.g_00215	Syac.g_02242
OG0001325	Syar.g_01577	Syac.g_01281
OG0001326	Syar.g_00632	Syac.g_02420
OG0001329	Syar.g_02337	Syac.g_01007
OG0001334	Syar.g_03166	Syac.g_02061
OG0001336	Syar.g_00448	Syac.g_02473
OG0001337	Syar.g_01112	Syac.g_02064, Syac.g_02040
OG0001338	Syar.g_03232	Syac.g_02048, Syac.g_02022, Syac.g_00474, Syac.g_02037
OG0001339	Syar.g_03114	Syac.g_00400
OG0001343	Syar.g_03210	Syac.g_02413
OG0001345	Syar.g_01958	Syac.g_00803
OG0001346	Syar.g_02778	Syac.g_00728
OG0001347	Syar.g_00565	Syac.g_00228
OG0001347	Syar.g_02401	Syac.g_00123
OG0001348	Syar.g_02259	Syac.g_00857
OG0001349	Syar.g_02764	Syac.g_00504
OG0001353	Syar.g_01809	Syac.g_00850
OG0001354	Syar.g_02520	Syac.g_01201
OG0001355	Syar.g_01912	Syac.g_01823
OG0001358	Syar.g_02262	Syac.g_00952
OG0001359	Syar.g_03211	Syac.g_02412
OG0001360	Syar.g_01961	Syac.g_00805
OG0001361	Syar.g_01955	Syac.g_00800
OG0001364	Syar.g_00284	Syac.g_00204
OG0001366	Syar.g_02962	Syac.g_00517
OG0001370	Syar.g_00013	Syac.g_02438, Syac.g_01294
OG0001373	Syar.g_00631	Syac.g_02419
OG0001374	Syar.g_00642	Syac.g_02427
OG0001376	Syar.g_02600	Syac.g_02376
OG0001377	Syar.g_02599	Syac.g_02375
OG0001378	Syar.g_01174	Syac.g_00689
OG0001379	Syar.g_02772	Syac.g_00736
OG0001382	Syar.g_03204	Syac.g_00148
OG0001385	Syar.g_00628	Syac.g_02416
OG0001386	Syar.g_00629	Syac.g_02417
OG0001387	Syar.g_00630	Syac.g_02418
OG0001388	Syar.g_00635	Syac.g_02421
OG0001389	Syar.g_00636	Syac.g_02422
OG0001390	Syar.g_00637	Syac.g_02423
OG0001391	Syar.g_00638	Syac.g_02424
OG0001392	Syar.g_00640	Syac.g_02425
OG0001393	Syar.g_00641	Syac.g_02426
OG0001394	Syar.g_02608	Syac.g_01373
OG0001395	Syar.g_01561	Syac.g_01262
OG0001396	Syar.g_00566	Syac.g_00229
OG0001396	Syar.g_02402	Syac.g_00124
OG0001401	Syar.g_01813	Syac.g_00844, Syac.g_00845
OG0001402	Syar.g_02252	Syac.g_00957
OG0001403	Syar.g_00504	Syac.g_00033
OG0001406	Syar.g_02601	Syac.g_02377
OG0001408	Syar.g_02042	Syac.g_01530
OG0001411	Syar.g_02761, Syar.g_02360	Syac.g_00180
OG0001412	Syar.g_02400	Syac.g_00122
OG0001412	Syar.g_00564	Syac.g_00227
OG0001413	Syar.g_02063	Syac.g_01019
OG0001416	Syar.g_00433	Syac.g_00724
OG0001417	Syar.g_01885	Syac.g_01200
OG0001420	Syar.g_02680	Syac.g_01847
OG0001428	Syar.g_00108	Syac.g_00301
OG0001430	Syar.g_03306	Syac.g_02345
OG0001432	Syar.g_02064, Syar.g_02123	Syac.g_01572
OG0001434	Syar.g_02613	Syac.g_01368
OG0001435	Syar.g_01621	Syac.g_01399
OG0001436	Syar.g_03234	Syac.g_00209
OG0001438	Syar.g_00240	Syac.g_00280
OG0001439	Syar.g_00824	Syac.g_00250
OG0001442	Syar.g_02622	Syac.g_01358
OG0001443	Syar.g_00378	Syac.g_02382
OG0001444	Syar.g_03096	Syac.g_00415
OG0001447	Syar.g_00052	Syac.g_00362
OG0001449	Syar.g_01897	Syac.g_02197
OG0001452	Syar.g_00167	Syac.g_02214
OG0001456	Syar.g_00643	Syac.g_02434
OG0001457	Syar.g_00644	Syac.g_02435
OG0001458	Syar.g_00645	Syac.g_02436
OG0001459	Syar.g_00418, Syar.g_02047	Syac.g_01445
OG0001461	Syar.g_02478	Syac.g_02168
OG0001462	Syar.g_00511	Syac.g_00039
OG0001470	Syar.g_02358, Syar.g_02369	Syac.g_00683
OG0001471	Syar.g_00830	Syac.g_00257
OG0001474	Syar.g_01125	Syac.g_02013
OG0001475	Syar.g_02370	Syac.g_00681
OG0001476	Syar.g_01647, Syar.g_02077, Syar.g_02128	Syac.g_00782
OG0001477	Syar.g_02277	Syac.g_00900
OG0001478	Syar.g_03184	Syac.g_01710
OG0001479	Syar.g_01122	Syac.g_02016
OG0001480	Syar.g_02013	Syac.g_00812
OG0001482	Syar.g_02511	Syac.g_01210
OG0001487	Syar.g_01389	Syac.g_01678
OG0001488	Syar.g_01948	Syac.g_00791
OG0001489	Syar.g_01087	Syac.g_02078
OG0001492	Syar.g_01717	Syac.g_01514
OG0001493	Syar.g_01725	Syac.g_01522
OG0001495	Syar.g_01022	Syac.g_02144
OG0001496	Syar.g_02279	Syac.g_00902
OG0001497	Syar.g_02278	Syac.g_00901
OG0001498	Syar.g_01163	Syac.g_01987
OG0001502	Syar.g_01840	Syac.g_00818
OG0001504	Syar.g_02046	Syac.g_01446
OG0001505	Syar.g_02696	Syac.g_00105
OG0001508	Syar.g_02372	Syac.g_00684
OG0001509	Syar.g_02405	Syac.g_00114
OG0001509	Syar.g_00570	Syac.g_00230
OG0001510	Syar.g_00601	Syac.g_00150
OG0001511	Syar.g_03129	Syac.g_00387
OG0001512	Syar.g_03020	Syac.g_01966
OG0001513	Syar.g_00995	Syac.g_00185
OG0001514	Syar.g_02280	Syac.g_00903
OG0001515	Syar.g_02594	Syac.g_00914
OG0001516	Syar.g_01918	Syac.g_01420
OG0001517	Syar.g_01119	Syac.g_02019
OG0001518	Syar.g_00353	Syac.g_02371
OG0001519	Syar.g_00380, Syar.g_00002	Syac.g_02384
OG0001520	Syar.g_02053	Syac.g_01787
OG0001527	Syar.g_02309	Syac.g_01794
OG0001528	Syar.g_02371	Syac.g_00682
OG0001529	Syar.g_00518	Syac.g_00047
OG0001530	Syar.g_03127	Syac.g_00389
OG0001531	Syar.g_03019	Syac.g_01965
OG0001532	Syar.g_01978	Syac.g_01487
OG0001533	Syar.g_01173	Syac.g_01726
OG0001534	Syar.g_01558	Syac.g_01258
OG0001535	Syar.g_01799	Syac.g_01242
OG0001536	Syar.g_02544	Syac.g_01177
OG0001537	Syar.g_02602	Syac.g_01378
OG0001538	Syar.g_02644	Syac.g_01336
OG0001539	Syar.g_01626	Syac.g_01403
OG0001540	Syar.g_00056	Syac.g_00358
OG0001541	Syar.g_00117	Syac.g_02256
OG0001542	Syar.g_00128	Syac.g_02265
OG0001543	Syar.g_00949	Syac.g_02307
OG0001544	Syar.g_00379	Syac.g_02383
OG0001545	Syar.g_00865	Syac.g_02462
OG0001546	Syar.g_03276	Syac.g_01853
OG0001547	Syar.g_01855	Syac.g_01122
OG0001557	Syar.g_02609	Syac.g_01372
OG0001559	Syar.g_03126	Syac.g_00390
OG0001560	Syar.g_03110	Syac.g_00403
OG0001561	Syar.g_01792	Syac.g_01248
OG0001562	Syar.g_02484	Syac.g_01234
OG0001563	Syar.g_01072	Syac.g_02095
OG0001567	Syar.g_01847	Syac.g_01121
OG0001568	Syar.g_01866	Syac.g_01124
OG0001570	Syar.g_02858	Syac.g_01108
OG0001574	Syar.g_02311	Syac.g_01796
OG0001575	Syar.g_02306	Syac.g_01791
OG0001576	Syar.g_02794	Syac.g_01729
OG0001577	Syar.g_01534	Syac.g_00765
OG0001578	Syar.g_00863	Syac.g_01028, Syac.g_01457
OG0001580	Syar.g_00895	Syac.g_02341
OG0001590	Syar.g_02412	Syac.g_00973
OG0001591	Syar.g_01685	Syac.g_01409
OG0001592	Syar.g_00310	Syac.g_02342
OG0001614	Syar.g_00617	Syac.g_00164
OG0001615	Syar.g_02334	Syac.g_00825
OG0001616	Syar.g_01964	Syac.g_01472
OG0001617	Syar.g_01972	Syac.g_00907
OG0001618	Syar.g_01571	Syac.g_01274
OG0001619	Syar.g_02556	Syac.g_01164
OG0001620	Syar.g_01131	Syac.g_02007
OG0001621	Syar.g_00169	Syac.g_02215
OG0001622	Syar.g_00446	Syac.g_02471
OG0001623	Syar.g_01694, Syar.g_01104	Syac.g_02036
OG0001624	Syar.g_01312, Syar.g_02156	Syac.g_02388
OG0001625	Syar.g_00192	Syac.g_02220
OG0001634	Syar.g_01691	Syac.g_01414
OG0001636	Syar.g_00510	Syac.g_00038
OG0001637	Syar.g_00971, Syar.g_02007	Syac.g_00646
OG0001639	Syar.g_01212	Syac.g_00622
OG0001640	Syar.g_01377	Syac.g_00868
OG0001641	Syar.g_02500	Syac.g_01219
OG0001643	Syar.g_02423	Syac.g_00984
OG0001644	Syar.g_01876	Syac.g_01266
OG0001645	Syar.g_00803	Syac.g_01125, Syac.g_01548
OG0001647	Syar.g_00217	Syac.g_02244
OG0001653	Syar.g_03099	Syac.g_00412
OG0001654	Syar.g_01214	Syac.g_00624
OG0001657	Syar.g_00089	Syac.g_00319
OG0001658	Syar.g_00329	Syac.g_02352
OG0001659	Syar.g_01973	Syac.g_01478
OG0001660	Syar.g_00029, Syar.g_01150, Syar.g_01155	Syac.g_00381, Syac.g_01997
OG0001672	Syar.g_03053	Syac.g_00437
OG0001673	Syar.g_03028	Syac.g_01973
OG0001675	Syar.g_02486	Syac.g_01232
OG0001677	Syar.g_01097	Syac.g_02069, Syac.g_01450
OG0001678	Syar.g_00144	Syac.g_02188
OG0001679	Syar.g_00032	Syac.g_01788
OG0001680	Syar.g_02953	Syac.g_00788, Syac.g_00526
OG0001682	Syar.g_01573	Syac.g_00627, Syac.g_01277
OG0001692	Syar.g_02812	Syac.g_01626
OG0001694	Syar.g_00227	Syac.g_02255
OG0001695	Syar.g_00864	Syac.g_02457
OG0001702	Syar.g_03087	Syac.g_00421
OG0001703	Syar.g_01463	Syac.g_01914
OG0001712	Syar.g_01846	Syac.g_01065
OG0001713	Syar.g_02147	Syac.g_00783
OG0001715	Syar.g_00804	Syac.g_01035
OG0001716	Syar.g_01642, Syar.g_00805	Syac.g_00816
OG0001717	Syar.g_00103	Syac.g_00306
OG0001729	Syar.g_03015	Syac.g_01962
OG0001730	Syar.g_00837, Syar.g_00806	Syac.g_01955
OG0001731	Syar.g_02884	Syac.g_00602
OG0001734	Syar.g_00188	Syac.g_00815
OG0001735	Syar.g_02469	Syac.g_01428
OG0001737	Syar.g_00855	Syac.g_00274
OG0001738	Syar.g_00717	Syac.g_00236
OG0001739	Syar.g_00862	Syac.g_02455
OG0001741	Syar.g_01311, Syar.g_02155	Syac.g_01939, Syac.g_00489, Syac.g_01045
OG0001749	Syar.g_00264	Syac.g_00220
OG0001750	Syar.g_03097, Syar.g_01648	Syac.g_00414
OG0001751	Syar.g_03029	Syac.g_01974
OG0001752	Syar.g_03009	Syac.g_00637
OG0001754	Syar.g_00973	Syac.g_00644
OG0001755	Syar.g_01515	Syac.g_01861
OG0001756	Syar.g_00840, Syar.g_01320	Syac.g_02381
OG0001761	Syar.g_01703, Syar.g_00182	Syac.g_00944
OG0001762	Syar.g_02493	Syac.g_01225
OG0001763	Syar.g_02506	Syac.g_01214
OG0001764	Syar.g_01870	Syac.g_01128
OG0001766	Syar.g_00902	Syac.g_00262
OG0001767	Syar.g_02733	Syac.g_00211
OG0001768	Syar.g_02918	Syac.g_02271
OG0001769	Syar.g_02437	Syac.g_00998
OG0001771	Syar.g_02677	Syac.g_00851
OG0001783	Syar.g_00611	Syac.g_00159
OG0001784	Syar.g_03090	Syac.g_00419
OG0001786	Syar.g_02903	Syac.g_00584
OG0001787	Syar.g_01927	Syac.g_01837
OG0001788	Syar.g_02351	Syac.g_01834
OG0001789	Syar.g_02776	Syac.g_00730
OG0001790	Syar.g_01528	Syac.g_00756
OG0001792	Syar.g_01708	Syac.g_01509
OG0001794	Syar.g_03304	Syac.g_01255
OG0001796	Syar.g_01808	Syac.g_01236
OG0001797	Syar.g_00681	Syac.g_01155
OG0001798	Syar.g_02248	Syac.g_00959
OG0001799	Syar.g_02434	Syac.g_00995
OG0001800	Syar.g_02840	Syac.g_01606
OG0001801	Syar.g_02821	Syac.g_01614
OG0001803	Syar.g_02873	Syac.g_00702
OG0001804	Syar.g_01164	Syac.g_01986
OG0001805	Syar.g_00927	Syac.g_02209
OG0001806	Syar.g_00216	Syac.g_02243
OG0001808	Syar.g_00286	Syac.g_00197
OG0001809	Syar.g_02274	Syac.g_00346
OG0001810	Syar.g_00071	Syac.g_00344
OG0001811	Syar.g_00125, Syar.g_02050	Syac.g_02262
OG0001812	Syar.g_00311	Syac.g_02343
OG0001814	Syar.g_00456	Syac.g_02480
OG0001815	Syar.g_00465	Syac.g_02489
OG0001816	Syar.g_01675	Syac.g_01405
OG0001817	Syar.g_00012	Syac.g_02439
OG0001838	Syar.g_00478	Syac.g_00008
OG0001839	Syar.g_00506	Syac.g_00035
OG0001840	Syar.g_00524	Syac.g_00053
OG0001841	Syar.g_00531	Syac.g_00060
OG0001842	Syar.g_02270	Syac.g_00630
OG0001843	Syar.g_00618	Syac.g_00165
OG0001844	Syar.g_00619	Syac.g_00166
OG0001845	Syar.g_00621	Syac.g_00167
OG0001847	Syar.g_00042	Syac.g_00371
OG0001848	Syar.g_00037	Syac.g_00375
OG0001849	Syar.g_03079	Syac.g_00427
OG0001850	Syar.g_03055	Syac.g_00436
OG0001851	Syar.g_03049	Syac.g_00441
OG0001852	Syar.g_03048	Syac.g_00442
OG0001853	Syar.g_03042	Syac.g_00448
OG0001854	Syar.g_03023	Syac.g_01969
OG0001856	Syar.g_02907	Syac.g_00571
OG0001857	Syar.g_02904	Syac.g_00574
OG0001858	Syar.g_02339	Syac.g_00608
OG0001859	Syar.g_01451	Syac.g_01925
OG0001860	Syar.g_01465	Syac.g_01912
OG0001861	Syar.g_01476	Syac.g_01897
OG0001862	Syar.g_01488	Syac.g_01886
OG0001863	Syar.g_01495	Syac.g_01881
OG0001864	Syar.g_02227	Syac.g_01828
OG0001865	Syar.g_02198	Syac.g_01762
OG0001866	Syar.g_02174	Syac.g_01737
OG0001867	Syar.g_02172	Syac.g_00942
OG0001868	Syar.g_02780	Syac.g_00725
OG0001869	Syar.g_01533	Syac.g_00764
OG0001870	Syar.g_01543	Syac.g_00772
OG0001871	Syar.g_01552	Syac.g_00778
OG0001872	Syar.g_01715	Syac.g_01513
OG0001873	Syar.g_01965	Syac.g_01473
OG0001874	Syar.g_01962	Syac.g_01470
OG0001877	Syar.g_02593	Syac.g_00913
OG0001878	Syar.g_02489	Syac.g_01229
OG0001879	Syar.g_02495	Syac.g_01223
OG0001880	Syar.g_02535	Syac.g_01186
OG0001881	Syar.g_02536	Syac.g_01185
OG0001882	Syar.g_00678	Syac.g_01158
OG0001883	Syar.g_02561	Syac.g_01154
OG0001884	Syar.g_02571	Syac.g_01145
OG0001885	Syar.g_02587	Syac.g_01133
OG0001886	Syar.g_01871	Syac.g_01129
OG0001887	Syar.g_01971	Syac.g_01386
OG0001888	Syar.g_02614	Syac.g_01366
OG0001889	Syar.g_02654	Syac.g_01325
OG0001890	Syar.g_01831	Syac.g_00831
OG0001891	Syar.g_01839	Syac.g_00827
OG0001892	Syar.g_02837	Syac.g_00811
OG0001893	Syar.g_02247	Syac.g_00960
OG0001894	Syar.g_02417	Syac.g_00978
OG0001895	Syar.g_02824	Syac.g_01610
OG0001896	Syar.g_01171	Syac.g_00698
OG0001897	Syar.g_01128	Syac.g_02010
OG0001898	Syar.g_01110	Syac.g_02030
OG0001899	Syar.g_01062	Syac.g_02105
OG0001900	Syar.g_00200	Syac.g_02228
OG0001901	Syar.g_00201	Syac.g_02229
OG0001902	Syar.g_00232	Syac.g_00289
OG0001903	Syar.g_00241	Syac.g_00279
OG0001904	Syar.g_00282	Syac.g_00206
OG0001905	Syar.g_00288	Syac.g_00195
OG0001906	Syar.g_00057	Syac.g_00357
OG0001907	Syar.g_00072	Syac.g_00338
OG0001908	Syar.g_00119	Syac.g_02258
OG0001909	Syar.g_01010	Syac.g_02269
OG0001910	Syar.g_00937	Syac.g_02315
OG0001912	Syar.g_00345	Syac.g_02364
OG0001913	Syar.g_00347	Syac.g_02366
OG0001914	Syar.g_02237	Syac.g_01460
OG0001915	Syar.g_00462	Syac.g_02486
OG0001917	Syar.g_01798	Syac.g_01243
OG0001918	Syar.g_00735	Syac.g_02450
OG0001923	Syar.g_00582	Syac.g_00128
OG0001930	Syar.g_02271	Syac.g_00629
OG0001931	Syar.g_02272	Syac.g_00628
OG0001932	Syar.g_00616	Syac.g_00163
OG0001933	Syar.g_03122	Syac.g_00393
OG0001934	Syar.g_03106	Syac.g_00407
OG0001935	Syar.g_03046	Syac.g_00444
OG0001936	Syar.g_02054	Syac.g_01024
OG0001937	Syar.g_02892	Syac.g_00594
OG0001938	Syar.g_01467	Syac.g_01910
OG0001939	Syar.g_00339	Syac.g_00917
OG0001940	Syar.g_02211	Syac.g_01775
OG0001941	Syar.g_02784	Syac.g_00720
OG0001943	Syar.g_01382	Syac.g_01068
OG0001944	Syar.g_02836	Syac.g_01116
OG0001946	Syar.g_02597	Syac.g_00912
OG0001948	Syar.g_02504	Syac.g_01216
OG0001949	Syar.g_02524	Syac.g_01195
OG0001950	Syar.g_02526	Syac.g_01193
OG0001951	Syar.g_02537	Syac.g_01184
OG0001952	Syar.g_00679	Syac.g_01157
OG0001953	Syar.g_00680	Syac.g_01156
OG0001954	Syar.g_02066	Syac.g_01099
OG0001957	Syar.g_02242	Syac.g_00965
OG0001958	Syar.g_02471	Syac.g_01426
OG0001960	Syar.g_01278	Syac.g_01688
OG0001961	Syar.g_01268	Syac.g_01705
OG0001964	Syar.g_00131	Syac.g_02175
OG0001966	Syar.g_00194	Syac.g_02222
OG0001967	Syar.g_00196	Syac.g_02224
OG0001968	Syar.g_00197	Syac.g_02225
OG0001969	Syar.g_00827	Syac.g_00255
OG0001970	Syar.g_00059	Syac.g_00355
OG0001971	Syar.g_01012	Syac.g_02267
OG0001972	Syar.g_00916	Syac.g_02327
OG0001974	Syar.g_00325	Syac.g_02350
OG0001975	Syar.g_02236	Syac.g_01461
OG0001976	Syar.g_02238	Syac.g_01459
OG0001978	Syar.g_02406	Syac.g_00121
OG0001978	Syar.g_00571	Syac.g_00113
OG0001979	Syar.g_01841, Syar.g_00404	Syac.g_00916
OG0001980	Syar.g_01111	Syac.g_02034, Syac.g_01080
OG0001995	Syar.g_02034	Syac.g_00927
OG0001997	Syar.g_03095	Syac.g_00416
OG0002007	Syar.g_01994, Syar.g_01381	Syac.g_00867
OG0002008	Syar.g_02491	Syac.g_01227
OG0002009	Syar.g_02604	Syac.g_01376
OG0002010	Syar.g_01406	Syac.g_01663
OG0002011	Syar.g_00966	Syac.g_01980
OG0002013	Syar.g_03062	Syac.g_01990
OG0002015	Syar.g_00280	Syac.g_00215
OG0002016	Syar.g_00944	Syac.g_02311
OG0002017	Syar.g_00706	Syac.g_02404
OG0002020	Syar.g_00892	Syac.g_02453
OG0002021	Syar.g_00425	Syac.g_02451
OG0002022	Syar.g_00426	Syac.g_02449
OG0002023	Syar.g_00427	Syac.g_02448
OG0002024	Syar.g_00875	Syac.g_02441
OG0002038	Syar.g_02839	Syac.g_00779
OG0002039	Syar.g_03221	Syac.g_00792
OG0002040	Syar.g_02140	Syac.g_00793
OG0002041	Syar.g_02508	Syac.g_01212
OG0002042	Syar.g_02530	Syac.g_01189
OG0002043	Syar.g_02580	Syac.g_01138
OG0002045	Syar.g_01265	Syac.g_01708
OG0002047	Syar.g_01160	Syac.g_01991
OG0002049	Syar.g_01016	Syac.g_02149
OG0002054	Syar.g_00876	Syac.g_02440
OG0002055	Syar.g_00872	Syac.g_02443
OG0002056	Syar.g_00243, Syar.g_00242	Syac.g_00278
OG0002114	Syar.g_00920, Syar.g_01908	Syac.g_01618
OG0002116	Syar.g_02897	Syac.g_00589
OG0002119	Syar.g_00950	Syac.g_02306
OG0002120	Syar.g_01671	Syac.g_01097
OG0002121	Syar.g_01318	Syac.g_01444
OG0002123	Syar.g_01489, Syar.g_01579	Syac.g_01283
OG0002126	Syar.g_00271	Syac.g_00219
OG0002127	Syar.g_00073	Syac.g_00339
OG0002129	Syar.g_02862	Syac.g_01647
OG0002131	Syar.g_00424	Syac.g_02452
OG0002132	Syar.g_00866	Syac.g_02444
OG0002134	Syar.g_00257	Syac.g_00173
OG0002135	Syar.g_02966	Syac.g_00513
OG0002136	Syar.g_02965	Syac.g_00514
OG0002138	Syar.g_02036	Syac.g_00918
OG0002139	Syar.g_01729	Syac.g_01527
OG0002142	Syar.g_02820	Syac.g_01615
OG0002143	Syar.g_00969, Syar.g_00890	Syac.g_01983
OG0002144	Syar.g_01020	Syac.g_02146
OG0002162	Syar.g_03193	Syac.g_01781
OG0002163	Syar.g_00383	Syac.g_02380
OG0002169	Syar.g_01159	Syac.g_01992
OG0002171	Syar.g_00263	Syac.g_00222
OG0002172	Syar.g_00940	Syac.g_02312
OG0002179	Syar.g_00660	Syac.g_00192
OG0002180	Syar.g_00233	Syac.g_00288
OG0002181	Syar.g_00204	Syac.g_02231
OG0002182	Syar.g_02901	Syac.g_02212
OG0002183	Syar.g_03083, Syar.g_03082	Syac.g_00425
OG0002184	Syar.g_03078	Syac.g_00428
OG0002185	Syar.g_03056	Syac.g_00435
OG0002186	Syar.g_02964	Syac.g_00515
OG0002187	Syar.g_02963	Syac.g_00516
OG0002188	Syar.g_02924	Syac.g_00554
OG0002189	Syar.g_02923	Syac.g_00555
OG0002190	Syar.g_02883	Syac.g_00603
OG0002192	Syar.g_01950	Syac.g_00795
OG0002193	Syar.g_01384	Syac.g_01571
OG0002194	Syar.g_01726	Syac.g_01523
OG0002195	Syar.g_03152	Syac.g_01389
OG0002196	Syar.g_02625	Syac.g_01355
OG0002197	Syar.g_02501	Syac.g_01218
