Orthogroup	Syar	Syat
OG0001157	Syar.g_01184	Syat.g_02977
OG0001158	Syar.g_01183	Syat.g_02976
OG0001159	Syar.g_01182	Syat.g_02975
OG0001160	Syar.g_02908	Syat.g_03104
OG0001161	Syar.g_00382	Syat.g_02384
OG0001162	Syar.g_03081	Syat.g_01528
OG0001163	Syar.g_02917	Syat.g_03112
OG0001164	Syar.g_02922	Syat.g_03116
OG0001165	Syar.g_02927	Syat.g_03121
OG0001166	Syar.g_02959	Syat.g_03050
OG0001167	Syar.g_02982	Syat.g_03019
OG0001168	Syar.g_02983	Syat.g_03017
OG0001169	Syar.g_02985	Syat.g_03015
OG0001170	Syar.g_02987	Syat.g_03013
OG0001171	Syar.g_02999	Syat.g_03001
OG0001172	Syar.g_00143	Syat.g_01858
OG0001173	Syar.g_00142	Syat.g_01857
OG0001174	Syar.g_00134	Syat.g_01849
OG0001175	Syar.g_00133	Syat.g_01848
OG0001176	Syar.g_01025	Syat.g_01831
OG0001178	Syar.g_02943	Syat.g_03137
OG0001181	Syar.g_01082	Syat.g_01650
OG0001182	Syar.g_01090	Syat.g_01642
OG0001183	Syar.g_01096	Syat.g_01632
OG0001184	Syar.g_00653	Syat.g_02160
OG0001185	Syar.g_00614	Syat.g_02200
OG0001186	Syar.g_00562	Syat.g_02235
OG0001187	Syar.g_00548	Syat.g_02256
OG0001188	Syar.g_00546	Syat.g_02261
OG0001189	Syar.g_00525	Syat.g_02287
OG0001190	Syar.g_00330	Syat.g_02692
OG0001191	Syar.g_00349	Syat.g_02675
OG0001192	Syar.g_00356	Syat.g_02663
OG0001193	Syar.g_00711	Syat.g_02513
OG0001194	Syar.g_00622	Syat.g_02515
OG0001195	Syar.g_00623	Syat.g_02516
OG0001196	Syar.g_00453	Syat.g_02398
OG0001197	Syar.g_00455	Syat.g_02396
OG0001199	Syar.g_03045	Syat.g_01475
OG0001200	Syar.g_03047	Syat.g_01477
OG0001201	Syar.g_03120	Syat.g_01572
OG0001202	Syar.g_00991	Syat.g_02812
OG0001203	Syar.g_03021	Syat.g_01447
OG0001204	Syar.g_00154	Syat.g_01867
OG0001205	Syar.g_02869	Syat.g_01287
OG0001207	Syar.g_01462	Syat.g_03162
OG0001208	Syar.g_01471	Syat.g_03172
OG0001211	Syar.g_02323	Syat.g_00078
OG0001213	Syar.g_02239	Syat.g_03289
OG0001214	Syar.g_02420	Syat.g_00128
OG0001216	Syar.g_01909	Syat.g_00660
OG0001217	Syar.g_02852	Syat.g_02587
OG0001218	Syar.g_01388	Syat.g_01356
OG0001219	Syar.g_02585	Syat.g_00629
OG0001222	Syar.g_02552	Syat.g_00597
OG0001223	Syar.g_02505	Syat.g_00544
OG0001224	Syar.g_01361	Syat.g_00804
OG0001225	Syar.g_01929	Syat.g_00806
OG0001226	Syar.g_03054	Syat.g_01485
OG0001230	Syar.g_02816	Syat.g_01235
OG0001231	Syar.g_00485	Syat.g_02327
OG0001232	Syar.g_02968	Syat.g_03041
OG0001233	Syar.g_02988	Syat.g_03012
OG0001235	Syar.g_01019	Syat.g_01838
OG0001236	Syar.g_00657	Syat.g_02156
OG0001237	Syar.g_00652	Syat.g_02161
OG0001238	Syar.g_00351	Syat.g_02673
OG0001239	Syar.g_03043	Syat.g_01472
OG0001240	Syar.g_03101	Syat.g_01554
OG0001241	Syar.g_03112	Syat.g_01564
OG0001242	Syar.g_00043	Syat.g_02936
OG0001243	Syar.g_00051	Syat.g_02928
OG0001244	Syar.g_00075	Syat.g_02901
OG0001245	Syar.g_00999	Syat.g_00212
OG0001246	Syar.g_01910	Syat.g_03209
OG0001247	Syar.g_02024	Syat.g_01019
OG0001248	Syar.g_02059	Syat.g_03159
OG0001249	Syar.g_01113	Syat.g_01620
OG0001250	Syar.g_01819	Syat.g_00739
OG0001251	Syar.g_02575	Syat.g_00621
OG0001252	Syar.g_01372	Syat.g_00787
OG0001255	Syar.g_01746	Syat.g_00843
OG0001256	Syar.g_02915	Syat.g_03111
OG0001257	Syar.g_02468	Syat.g_00346
OG0001257	Syar.g_02269	Syat.g_00438
OG0001257	Syar.g_00807	Syat.g_01716
OG0001258	Syar.g_02925	Syat.g_03119
OG0001259	Syar.g_02986	Syat.g_03014
OG0001262	Syar.g_00527	Syat.g_02285
OG0001263	Syar.g_00054	Syat.g_02926
OG0001265	Syar.g_00041	Syat.g_02938
OG0001266	Syar.g_00987	Syat.g_02808
OG0001267	Syar.g_00225	Syat.g_02060
OG0001268	Syar.g_01124	Syat.g_01608
OG0001269	Syar.g_00688	Syat.g_02369
OG0001270	Syar.g_01175	Syat.g_02968
OG0001271	Syar.g_01270	Syat.g_01374
OG0001272	Syar.g_01475	Syat.g_03176
OG0001274	Syar.g_00929	Syat.g_02727
OG0001275	Syar.g_02490	Syat.g_00529
OG0001276	Syar.g_01797	Syat.g_00705
OG0001277	Syar.g_02250	Syat.g_03312
OG0001278	Syar.g_01720	Syat.g_00895
OG0001279	Syar.g_02841	Syat.g_01252
OG0001281	Syar.g_02783	Syat.g_01159
OG0001282	Syar.g_01351	Syat.g_02780
OG0001283	Syar.g_00447	Syat.g_02403
OG0001286	Syar.g_01077	Syat.g_01656
OG0001287	Syar.g_00606	Syat.g_02208
OG0001288	Syar.g_00591	Syat.g_02225
OG0001289	Syar.g_03080	Syat.g_01527
OG0001290	Syar.g_03111	Syat.g_01563
OG0001291	Syar.g_00064	Syat.g_02916
OG0001292	Syar.g_00160	Syat.g_01873
OG0001293	Syar.g_00198	Syat.g_01995
OG0001294	Syar.g_01687	Syat.g_00409
OG0001295	Syar.g_00693	Syat.g_00945
OG0001296	Syar.g_01506	Syat.g_03217
OG0001297	Syar.g_01510	Syat.g_03221
OG0001298	Syar.g_02210	Syat.g_00043
OG0001299	Syar.g_01915	Syat.g_00401
OG0001303	Syar.g_02583	Syat.g_00628
OG0001304	Syar.g_01557	Syat.g_00690
OG0001305	Syar.g_01937	Syat.g_00813
OG0001306	Syar.g_01521	Syat.g_03234
OG0001307	Syar.g_02591	Syat.g_02082
OG0001308	Syar.g_02798	Syat.g_01176
OG0001309	Syar.g_00360	Syat.g_01113
OG0001310	Syar.g_02951	Syat.g_03066
OG0001311	Syar.g_01795	Syat.g_00703
OG0001312	Syar.g_02569	Syat.g_00615
OG0001315	Syar.g_01094	Syat.g_01634
OG0001317	Syar.g_03025	Syat.g_01451
OG0001318	Syar.g_00186	Syat.g_01888
OG0001319	Syar.g_00215	Syat.g_02048
OG0001325	Syar.g_01577	Syat.g_00664
OG0001326	Syar.g_00632	Syat.g_02525
OG0001327	Syar.g_01674	Syat.g_00414
OG0001329	Syar.g_02337	Syat.g_00097
OG0001331	Syar.g_01455	Syat.g_01301
OG0001336	Syar.g_00448	Syat.g_02402
OG0001337	Syar.g_01112	Syat.g_01621
OG0001345	Syar.g_01958	Syat.g_00290
OG0001347	Syar.g_00565	Syat.g_02666
OG0001347	Syar.g_02401	Syat.g_01136
OG0001348	Syar.g_02259	Syat.g_03316
OG0001349	Syar.g_02764	Syat.g_01220
OG0001351	Syar.g_01420	Syat.g_01318
OG0001353	Syar.g_01809	Syat.g_00717
OG0001354	Syar.g_02520	Syat.g_00558
OG0001355	Syar.g_01912	Syat.g_02589
OG0001356	Syar.g_00176	Syat.g_01428
OG0001358	Syar.g_02262	Syat.g_03319
OG0001360	Syar.g_01961	Syat.g_00256
OG0001361	Syar.g_01955	Syat.g_00293
OG0001364	Syar.g_00284	Syat.g_02143
OG0001365	Syar.g_00335	Syat.g_02687
OG0001366	Syar.g_02962	Syat.g_03047
OG0001371	Syar.g_03059	Syat.g_01490
OG0001373	Syar.g_00631	Syat.g_02524
OG0001374	Syar.g_00642	Syat.g_02541
OG0001376	Syar.g_02600	Syat.g_00841
OG0001377	Syar.g_02599	Syat.g_00842
OG0001378	Syar.g_01174	Syat.g_02967
OG0001379	Syar.g_02772	Syat.g_01147
OG0001382	Syar.g_02834, Syar.g_03204	Syat.g_00101
OG0001383	Syar.g_01880	Syat.g_01092
OG0001383	Syar.g_03016	Syat.g_01441
OG0001385	Syar.g_00628	Syat.g_02521
OG0001386	Syar.g_00629	Syat.g_02522
OG0001387	Syar.g_00630	Syat.g_02523
OG0001388	Syar.g_00635	Syat.g_02526
OG0001389	Syar.g_00636	Syat.g_02531
OG0001390	Syar.g_00637	Syat.g_02532
OG0001391	Syar.g_00638	Syat.g_02533
OG0001392	Syar.g_00640	Syat.g_02539
OG0001393	Syar.g_00641	Syat.g_02540
OG0001394	Syar.g_02608	Syat.g_00450
OG0001396	Syar.g_02402	Syat.g_01137
OG0001401	Syar.g_01813	Syat.g_00721
OG0001402	Syar.g_02252	Syat.g_03314
OG0001403	Syar.g_00504	Syat.g_02307
OG0001406	Syar.g_02601	Syat.g_00840
OG0001408	Syar.g_02042	Syat.g_00211
OG0001411	Syar.g_02761	Syat.g_01188
OG0001412	Syar.g_02400	Syat.g_01135
OG0001412	Syar.g_00564	Syat.g_02667
OG0001413	Syar.g_02062	Syat.g_02775
OG0001413	Syar.g_02063	Syat.g_00853
OG0001415	Syar.g_01553	Syat.g_00017
OG0001416	Syar.g_00433	Syat.g_02491
OG0001417	Syar.g_01885	Syat.g_01705
OG0001418	Syar.g_01546	Syat.g_03267
OG0001420	Syar.g_02680	Syat.g_01099
OG0001429	Syar.g_02582	Syat.g_00627
OG0001430	Syar.g_03306	Syat.g_03343
OG0001432	Syar.g_02064, Syar.g_02123	Syat.g_00846
OG0001433	Syar.g_00173	Syat.g_01429
OG0001434	Syar.g_02613	Syat.g_00455
OG0001435	Syar.g_01621	Syat.g_00422
OG0001437	Syar.g_01554	Syat.g_00016
OG0001438	Syar.g_00240	Syat.g_02076
OG0001439	Syar.g_00824	Syat.g_02105
OG0001441	Syar.g_02691	Syat.g_01109
OG0001443	Syar.g_00378	Syat.g_02649
OG0001444	Syar.g_03093	Syat.g_01547
OG0001444	Syar.g_01649	Syat.g_01550
OG0001449	Syar.g_01897	Syat.g_00800
OG0001452	Syar.g_00167	Syat.g_01881
OG0001453	Syar.g_02498	Syat.g_00538
OG0001454	Syar.g_02065, Syar.g_02122	Syat.g_00189
OG0001456	Syar.g_00643	Syat.g_02545
OG0001457	Syar.g_00644	Syat.g_02546
OG0001458	Syar.g_00645	Syat.g_02547
OG0001459	Syar.g_00418	Syat.g_03357
OG0001459	Syar.g_02047	Syat.g_03358
OG0001460	Syar.g_00172	Syat.g_01430
OG0001461	Syar.g_02478	Syat.g_01945
OG0001462	Syar.g_00511	Syat.g_02301
OG0001467	Syar.g_01745	Syat.g_02457
OG0001470	Syar.g_02358, Syar.g_02369	Syat.g_02257, Syat.g_02252
OG0001474	Syar.g_01125	Syat.g_01607
OG0001475	Syar.g_02370	Syat.g_01116
OG0001476	Syar.g_01647, Syar.g_02077	Syat.g_02579
OG0001476	Syar.g_02128	Syat.g_01012
OG0001477	Syar.g_02277	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Syar.g_01259	Syat.g_01385
OG0001478	Syar.g_03184	Syat.g_01294
OG0001479	Syar.g_01122	Syat.g_01610
OG0001480	Syar.g_02013	Syat.g_00100
OG0001482	Syar.g_02511	Syat.g_00549
OG0001486	Syar.g_01537	Syat.g_03258
OG0001487	Syar.g_01389	Syat.g_01355
OG0001488	Syar.g_01948	Syat.g_00301
OG0001489	Syar.g_01087	Syat.g_01645
OG0001492	Syar.g_01717	Syat.g_00898
OG0001493	Syar.g_01725	Syat.g_00890
OG0001495	Syar.g_01022	Syat.g_01833
OG0001496	Syar.g_02279	Syat.g_00316
OG0001497	Syar.g_02278	Syat.g_00317
OG0001498	Syar.g_01163	Syat.g_02954
OG0001502	Syar.g_01840	Syat.g_00757
OG0001504	Syar.g_02046	Syat.g_03356
OG0001505	Syar.g_02696	Syat.g_01215
OG0001507	Syar.g_03257, Syar.g_01540	Syat.g_03261
OG0001508	Syar.g_02372	Syat.g_02258
OG0001509	Syar.g_02405	Syat.g_01140
OG0001509	Syar.g_00570, Syar.g_03249	Syat.g_01296
OG0001510	Syar.g_00601	Syat.g_02214
OG0001511	Syar.g_03129	Syat.g_01580
OG0001512	Syar.g_03020	Syat.g_01445
OG0001513	Syar.g_00995	Syat.g_01083
OG0001514	Syar.g_02280	Syat.g_00315
OG0001515	Syar.g_02594	Syat.g_00927
OG0001516	Syar.g_01918	Syat.g_00398
OG0001517	Syar.g_01119	Syat.g_01613
OG0001518	Syar.g_00353	Syat.g_02671
OG0001519	Syar.g_00380, Syar.g_00002	Syat.g_02646
OG0001520	Syar.g_02053	Syat.g_00852
OG0001527	Syar.g_02309	Syat.g_00064
OG0001528	Syar.g_02371	Syat.g_01115
OG0001529	Syar.g_00518	Syat.g_02294
OG0001530	Syar.g_03127	Syat.g_01578
OG0001531	Syar.g_03019	Syat.g_01444
OG0001532	Syar.g_01978	Syat.g_00213
OG0001533	Syar.g_01173	Syat.g_02966, Syat.g_02786
OG0001534	Syar.g_01558	Syat.g_00689
OG0001535	Syar.g_01799	Syat.g_00707
OG0001536	Syar.g_02544	Syat.g_00589
OG0001537	Syar.g_02602	Syat.g_00441
OG0001538	Syar.g_02644	Syat.g_00484
OG0001539	Syar.g_01626	Syat.g_00417
OG0001540	Syar.g_00056	Syat.g_02924
OG0001541	Syar.g_00117	Syat.g_02847
OG0001542	Syar.g_00128	Syat.g_02837
OG0001543	Syar.g_00949	Syat.g_03229
OG0001544	Syar.g_00379	Syat.g_02647
OG0001545	Syar.g_00865	Syat.g_02444, Syat.g_02433
OG0001546	Syar.g_02688	Syat.g_01106
OG0001547	Syar.g_01855	Syat.g_00645
OG0001549	Syar.g_02838	Syat.g_00799
OG0001554	Syar.g_00327	Syat.g_01005
OG0001556	Syar.g_00177	Syat.g_01046, Syat.g_03334, Syat.g_03147
OG0001557	Syar.g_02609	Syat.g_00451
OG0001558	Syar.g_00488	Syat.g_02323
OG0001559	Syar.g_03126	Syat.g_01577
OG0001560	Syar.g_03110	Syat.g_01562
OG0001561	Syar.g_01792	Syat.g_00701
OG0001562	Syar.g_02484	Syat.g_00523
OG0001563	Syar.g_01072	Syat.g_01662
OG0001567	Syar.g_01847	Syat.g_00651
OG0001568	Syar.g_01866	Syat.g_00643
OG0001570	Syar.g_02858	Syat.g_03269
OG0001574	Syar.g_02311	Syat.g_00066
OG0001575	Syar.g_02306	Syat.g_00061
OG0001576	Syar.g_02794	Syat.g_01169
OG0001577	Syar.g_01534	Syat.g_03255
OG0001578	Syar.g_00863	Syat.g_00192
OG0001580	Syar.g_00895	Syat.g_02701
OG0001587	Syar.g_03010	Syat.g_02990
OG0001590	Syar.g_02412	Syat.g_00112
OG0001591	Syar.g_01685	Syat.g_00411
OG0001592	Syar.g_00310	Syat.g_02699
OG0001594	Syar.g_03217, Syar.g_00848, Syar.g_00374	Syat.g_01365
OG0001613	Syar.g_01093	Syat.g_01635
OG0001614	Syar.g_00617	Syat.g_02197
OG0001615	Syar.g_02334	Syat.g_00091
OG0001616	Syar.g_01964	Syat.g_00249
OG0001617	Syar.g_01972	Syat.g_03212
OG0001618	Syar.g_01571	Syat.g_02510, Syat.g_00670
OG0001619	Syar.g_02556	Syat.g_00600
OG0001620	Syar.g_01131	Syat.g_01601
OG0001621	Syar.g_00169	Syat.g_01883
OG0001622	Syar.g_00446	Syat.g_02404
OG0001623	Syar.g_01109	Syat.g_01623
OG0001623	Syar.g_01694	Syat.g_01666
OG0001624	Syar.g_01312, Syar.g_02156	Syat.g_00188
OG0001625	Syar.g_00192	Syat.g_01938
OG0001634	Syar.g_01691	Syat.g_00404
OG0001636	Syar.g_00510	Syat.g_02302
OG0001637	Syar.g_00971	Syat.g_02788
OG0001638	Syar.g_02949	Syat.g_03143
OG0001639	Syar.g_01212	Syat.g_02981
OG0001640	Syar.g_01377	Syat.g_00792
OG0001641	Syar.g_02500	Syat.g_00540
OG0001642	Syar.g_01387	Syat.g_00676
OG0001643	Syar.g_02423	Syat.g_00131
OG0001644	Syar.g_01876	Syat.g_00844
OG0001645	Syar.g_00803	Syat.g_01719
OG0001647	Syar.g_00217	Syat.g_02051
OG0001652	Syar.g_00486	Syat.g_02326
OG0001653	Syar.g_03099	Syat.g_01553
OG0001654	Syar.g_01214	Syat.g_02983
OG0001657	Syar.g_00089	Syat.g_02887
OG0001659	Syar.g_01973	Syat.g_00219
OG0001660	Syar.g_00029, Syar.g_01150, Syar.g_01155	Syat.g_01585, Syat.g_02948
OG0001669	Syar.g_00323	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151
OG0001669	Syar.g_00555	Syat.g_02903
OG0001671	Syar.g_00943	Syat.g_02742
OG0001672	Syar.g_03053	Syat.g_01483
OG0001673	Syar.g_03028	Syat.g_01454
OG0001675	Syar.g_02486	Syat.g_00525
OG0001677	Syar.g_01097	Syat.g_01631
OG0001678	Syar.g_00144	Syat.g_01859
OG0001679	Syar.g_00032	Syat.g_02946
OG0001680	Syar.g_02953	Syat.g_03064
OG0001682	Syar.g_01573	Syat.g_00668
OG0001683	Syar.g_02716	Syat.g_00319, Syat.g_00154, Syat.g_00275, Syat.g_02615
OG0001692	Syar.g_02812	Syat.g_01231
OG0001694	Syar.g_00227	Syat.g_02062
OG0001695	Syar.g_00864	Syat.g_02434
OG0001702	Syar.g_03087	Syat.g_01533
OG0001703	Syar.g_01463	Syat.g_03164
OG0001715	Syar.g_00804	Syat.g_01717
OG0001716	Syar.g_00805	Syat.g_02002
OG0001717	Syar.g_00103	Syat.g_02860
OG0001726	Syar.g_01863	Syat.g_02003
OG0001729	Syar.g_03015	Syat.g_01440
OG0001730	Syar.g_00837, Syar.g_00806	Syat.g_01676
OG0001731	Syar.g_02884	Syat.g_03081
OG0001732	Syar.g_00464	Syat.g_02387
OG0001732	Syar.g_01702	Syat.g_00911
OG0001733	Syar.g_00179	Syat.g_01048
OG0001734	Syar.g_00188	Syat.g_00513
OG0001735	Syar.g_02469	Syat.g_00345
OG0001737	Syar.g_00855	Syat.g_02084
OG0001738	Syar.g_00717	Syat.g_02127
OG0001739	Syar.g_00862	Syat.g_02445
OG0001745	Syar.g_02010	Syat.g_00971
OG0001748	Syar.g_00941	Syat.g_02740
OG0001750	Syar.g_03097, Syar.g_01648	Syat.g_01551
OG0001751	Syar.g_03029	Syat.g_01455
OG0001752	Syar.g_03009	Syat.g_02991
OG0001753	Syar.g_00919	Syat.g_01542
OG0001753	Syar.g_01879	Syat.g_01710
OG0001754	Syar.g_00973	Syat.g_02790
OG0001755	Syar.g_01515	Syat.g_03226
OG0001756	Syar.g_00384	Syat.g_02643, Syat.g_01461
OG0001756	Syar.g_00840	Syat.g_01277
OG0001756	Syar.g_01320	Syat.g_00731
OG0001761	Syar.g_01703, Syar.g_00182	Syat.g_00819
OG0001762	Syar.g_02493	Syat.g_00531
OG0001763	Syar.g_02506	Syat.g_00545
OG0001764	Syar.g_01870	Syat.g_00639
OG0001766	Syar.g_00902	Syat.g_02711
OG0001768	Syar.g_02918	Syat.g_02831
OG0001769	Syar.g_02437	Syat.g_00373
OG0001771	Syar.g_02677	Syat.g_01094
OG0001783	Syar.g_00611	Syat.g_02203
OG0001784	Syar.g_03090	Syat.g_01536
OG0001786	Syar.g_02903	Syat.g_03099
OG0001787	Syar.g_01927	Syat.g_01076
OG0001788	Syar.g_02351	Syat.g_03272
OG0001789	Syar.g_02776	Syat.g_01152
OG0001790	Syar.g_01528	Syat.g_03249
OG0001792	Syar.g_01708	Syat.g_00905
OG0001796	Syar.g_01808	Syat.g_00716
OG0001797	Syar.g_00681	Syat.g_00605, Syat.g_01062
OG0001798	Syar.g_02248	Syat.g_03310
OG0001799	Syar.g_02434	Syat.g_00376
OG0001800	Syar.g_02840	Syat.g_01091, Syat.g_01660
OG0001801	Syar.g_02821	Syat.g_01240
OG0001803	Syar.g_02873	Syat.g_01291
OG0001804	Syar.g_01164	Syat.g_02955
OG0001805	Syar.g_00927	Syat.g_02770, Syat.g_01090
OG0001806	Syar.g_00216	Syat.g_02050, Syat.g_02049
OG0001808	Syar.g_00286	Syat.g_02145
OG0001809	Syar.g_02274	Syat.g_00435
OG0001811	Syar.g_00125, Syar.g_02050	Syat.g_02839
OG0001812	Syar.g_00311	Syat.g_02698
OG0001813	Syar.g_00696	Syat.g_02490
OG0001814	Syar.g_00456	Syat.g_02395
OG0001815	Syar.g_00465	Syat.g_01886, Syat.g_00954
OG0001816	Syar.g_01675	Syat.g_00413
OG0001818	Syar.g_02715	Syat.g_00153, Syat.g_00276, Syat.g_00320
OG0001837	Syar.g_00942	Syat.g_02741
OG0001839	Syar.g_00506	Syat.g_02305
OG0001840	Syar.g_00524	Syat.g_02288
OG0001841	Syar.g_00531	Syat.g_02280
OG0001842	Syar.g_02270	Syat.g_02421
OG0001843	Syar.g_00618	Syat.g_02196
OG0001844	Syar.g_00619	Syat.g_02195
OG0001845	Syar.g_00621	Syat.g_02193
OG0001846	Syar.g_00044	Syat.g_02935
OG0001847	Syar.g_00042	Syat.g_02937
OG0001848	Syar.g_00037	Syat.g_02941
OG0001849	Syar.g_03079	Syat.g_01526
OG0001850	Syar.g_03055	Syat.g_01486
OG0001851	Syar.g_03049	Syat.g_01479
OG0001852	Syar.g_03048	Syat.g_01478
OG0001853	Syar.g_03042	Syat.g_01471
OG0001854	Syar.g_03023	Syat.g_01449
OG0001855	Syar.g_00922	Syat.g_01273
OG0001855	Syar.g_00846	Syat.g_01363
OG0001856	Syar.g_02907	Syat.g_03103
OG0001857	Syar.g_02904	Syat.g_03100
OG0001858	Syar.g_02339	Syat.g_03076
OG0001859	Syar.g_01451	Syat.g_01305
OG0001860	Syar.g_01465	Syat.g_03166
OG0001861	Syar.g_01476	Syat.g_03177
OG0001862	Syar.g_01488	Syat.g_03190
OG0001863	Syar.g_01495	Syat.g_03203
OG0001864	Syar.g_02227	Syat.g_03282
OG0001866	Syar.g_02174	Syat.g_00002
OG0001867	Syar.g_02172	Syat.g_03410
OG0001868	Syar.g_02780	Syat.g_01156
OG0001869	Syar.g_01533	Syat.g_03254
OG0001870	Syar.g_01543	Syat.g_03264
OG0001871	Syar.g_01552	Syat.g_00312
OG0001872	Syar.g_01715	Syat.g_00899
OG0001873	Syar.g_01965	Syat.g_00228
OG0001874	Syar.g_01962	Syat.g_00251
OG0001877	Syar.g_02593	Syat.g_00926
OG0001878	Syar.g_02489	Syat.g_00528
OG0001879	Syar.g_02495	Syat.g_00533
OG0001880	Syar.g_02535	Syat.g_00574
OG0001881	Syar.g_02536	Syat.g_00575
OG0001882	Syar.g_00678	Syat.g_00602
OG0001883	Syar.g_02561	Syat.g_00608
OG0001884	Syar.g_02571	Syat.g_00617
OG0001885	Syar.g_02587	Syat.g_00632
OG0001886	Syar.g_01871	Syat.g_00638
OG0001888	Syar.g_02614	Syat.g_00456
OG0001889	Syar.g_02654	Syat.g_00498
OG0001890	Syar.g_01831	Syat.g_00748
OG0001891	Syar.g_01839	Syat.g_00756
OG0001892	Syar.g_02837	Syat.g_00982
OG0001893	Syar.g_02247	Syat.g_03309
OG0001894	Syar.g_02417	Syat.g_00116
OG0001895	Syar.g_02824	Syat.g_01244
OG0001896	Syar.g_01171	Syat.g_02964
OG0001897	Syar.g_01128	Syat.g_01604
OG0001898	Syar.g_01110	Syat.g_01622
OG0001899	Syar.g_01062	Syat.g_01793
OG0001900	Syar.g_00200	Syat.g_01997
OG0001901	Syar.g_00201	Syat.g_01998
OG0001902	Syar.g_00232	Syat.g_02068
OG0001903	Syar.g_00241	Syat.g_02077
OG0001904	Syar.g_00282	Syat.g_02141
OG0001905	Syar.g_00288	Syat.g_02147
OG0001906	Syar.g_00057	Syat.g_02923
OG0001908	Syar.g_00119	Syat.g_02845
OG0001909	Syar.g_01010	Syat.g_02833
OG0001910	Syar.g_00937	Syat.g_02736
OG0001912	Syar.g_00345	Syat.g_02679
OG0001913	Syar.g_00347	Syat.g_02677
OG0001914	Syar.g_02237	Syat.g_03287
OG0001915	Syar.g_00462	Syat.g_02389
OG0001924	Syar.g_02672	Syat.g_02767
OG0001925	Syar.g_02671	Syat.g_02766
OG0001926	Syar.g_02669	Syat.g_02765
OG0001927	Syar.g_02668	Syat.g_02764
OG0001929	Syar.g_00538	Syat.g_02273
OG0001930	Syar.g_02271	Syat.g_02422
OG0001931	Syar.g_02272	Syat.g_02424
OG0001932	Syar.g_00616	Syat.g_02198
OG0001933	Syar.g_03122	Syat.g_01573
OG0001934	Syar.g_03106	Syat.g_01559
OG0001935	Syar.g_03046	Syat.g_01476
OG0001936	Syar.g_02054	Syat.g_00178
OG0001937	Syar.g_02892	Syat.g_03089
OG0001938	Syar.g_01467	Syat.g_03168
OG0001940	Syar.g_02211	Syat.g_00044
OG0001941	Syar.g_02784	Syat.g_01160
OG0001942	Syar.g_01836	Syat.g_02534
OG0001943	Syar.g_01382	Syat.g_00405
OG0001944	Syar.g_02836	Syat.g_01250
OG0001946	Syar.g_02597	Syat.g_00972
OG0001947	Syar.g_01379	Syat.g_02750
OG0001948	Syar.g_02504	Syat.g_00543
OG0001949	Syar.g_02524	Syat.g_00563
OG0001950	Syar.g_02526	Syat.g_00565
OG0001951	Syar.g_02537	Syat.g_00576
OG0001952	Syar.g_00679	Syat.g_00603
OG0001953	Syar.g_00680	Syat.g_00604
OG0001955	Syar.g_00733	Syat.g_01670
OG0001957	Syar.g_02242	Syat.g_03304
OG0001958	Syar.g_02471	Syat.g_00343
OG0001960	Syar.g_01278	Syat.g_01358
OG0001961	Syar.g_01268	Syat.g_01376
OG0001964	Syar.g_00131	Syat.g_01846
OG0001966	Syar.g_00194	Syat.g_01940
OG0001967	Syar.g_00196	Syat.g_01942
OG0001968	Syar.g_00197	Syat.g_01943
OG0001969	Syar.g_00827	Syat.g_02102
OG0001970	Syar.g_00059	Syat.g_02921
OG0001971	Syar.g_01012	Syat.g_02835
OG0001972	Syar.g_00916	Syat.g_02723
OG0001973	Syar.g_00908	Syat.g_02718
OG0001975	Syar.g_02236	Syat.g_03286
OG0001976	Syar.g_02238	Syat.g_03288
OG0001977	Syar.g_00703	Syat.g_02506
OG0001978	Syar.g_02406	Syat.g_01141
OG0001979	Syar.g_00404	Syat.g_03155
OG0001980	Syar.g_01111	Syat.g_00836
OG0001991	Syar.g_01636	Syat.g_01679
OG0001993	Syar.g_02674	Syat.g_02769
OG0001995	Syar.g_02034	Syat.g_02221
OG0001996	Syar.g_00502	Syat.g_02309
OG0001997	Syar.g_03095	Syat.g_01549
OG0001999	Syar.g_02142, Syar.g_02981	Syat.g_03020
OG0002002	Syar.g_01714	Syat.g_00900
OG0002003	Syar.g_02127	Syat.g_01980
OG0002004	Syar.g_00361	Syat.g_02268
OG0002006	Syar.g_01380	Syat.g_02751
OG0002007	Syar.g_01994, Syar.g_01381	Syat.g_00984
OG0002008	Syar.g_02491	Syat.g_03284
OG0002009	Syar.g_02604	Syat.g_00446
OG0002010	Syar.g_01406	Syat.g_01337
OG0002011	Syar.g_00966	Syat.g_00868, Syat.g_01912
OG0002013	Syar.g_03062	Syat.g_01504
OG0002016	Syar.g_00944	Syat.g_02743
OG0002019	Syar.g_00615	Syat.g_02199
OG0002020	Syar.g_00892	Syat.g_02597
OG0002021	Syar.g_00425	Syat.g_02450
OG0002022	Syar.g_00426	Syat.g_02448
OG0002023	Syar.g_00427	Syat.g_02447
OG0002024	Syar.g_00875	Syat.g_02554
OG0002025	Syar.g_02744, Syar.g_00800	Syat.g_02463
OG0002025	Syar.g_02747	Syat.g_02469, Syat.g_01411
OG0002025	Syar.g_02704	Syat.g_00094
OG0002038	Syar.g_02839	Syat.g_01251
OG0002039	Syar.g_03221	Syat.g_00299
OG0002040	Syar.g_02140	Syat.g_02427
OG0002041	Syar.g_02508	Syat.g_00547
