Orthogroup	Syar	Syao
OG0001172	Syar.g_00143	Syao.g_01914
OG0001173	Syar.g_00142	Syao.g_01915
OG0001174	Syar.g_00134	Syao.g_01923
OG0001175	Syar.g_00133	Syao.g_01924
OG0001176	Syar.g_01025	Syao.g_01799
OG0001177	Syar.g_01023	Syao.g_01802
OG0001178	Syar.g_02943	Syao.g_01541
OG0001179	Syar.g_01055	Syao.g_01768
OG0001181	Syar.g_01082	Syao.g_01829
OG0001182	Syar.g_01090	Syao.g_01820
OG0001183	Syar.g_01096	Syao.g_01851
OG0001184	Syar.g_00653	Syao.g_02264
OG0001185	Syar.g_00614	Syao.g_02147
OG0001186	Syar.g_00562	Syao.g_02173
OG0001187	Syar.g_00548	Syao.g_02171
OG0001188	Syar.g_00546	Syao.g_02169
OG0001189	Syar.g_00525	Syao.g_02215
OG0001190	Syar.g_00330	Syao.g_02436
OG0001191	Syar.g_00349	Syao.g_02449
OG0001192	Syar.g_00356	Syao.g_02367
OG0001193	Syar.g_00711	Syao.g_02284
OG0001194	Syar.g_00622	Syao.g_02285
OG0001195	Syar.g_00623	Syao.g_02286
OG0001196	Syar.g_00453	Syao.g_02341
OG0001197	Syar.g_00455	Syao.g_02343
OG0001198	Syar.g_00467	Syao.g_02158
OG0001199	Syar.g_03045	Syao.g_02623
OG0001200	Syar.g_03047	Syao.g_02625
OG0001201	Syar.g_03120	Syao.g_02601
OG0001202	Syar.g_00991	Syao.g_02461
OG0001203	Syar.g_03021	Syao.g_00296, Syao.g_01705
OG0001204	Syar.g_00154	Syao.g_02117
OG0001205	Syar.g_02869	Syao.g_01620
OG0001207	Syar.g_01462	Syao.g_00035
OG0001208	Syar.g_01471	Syao.g_00026
OG0001211	Syar.g_02323	Syao.g_00861
OG0001212	Syar.g_02027	Syao.g_01001
OG0001213	Syar.g_02239	Syao.g_01322
OG0001214	Syar.g_02420	Syao.g_00896
OG0001215	Syar.g_00965	Syao.g_00700
OG0001216	Syar.g_01909	Syao.g_00492
OG0001218	Syar.g_01388	Syao.g_00092
OG0001219	Syar.g_02585	Syao.g_00651
OG0001222	Syar.g_02552	Syao.g_00687
OG0001223	Syar.g_02505	Syao.g_00820
OG0001224	Syar.g_01361	Syao.g_00427
OG0001226	Syar.g_03054	Syao.g_02633
OG0001227	Syar.g_02213	Syao.g_01047
OG0001230	Syar.g_02816	Syao.g_01503
OG0001231	Syar.g_00485	Syao.g_02254
OG0001232	Syar.g_02968	Syao.g_01664
OG0001233	Syar.g_02988	Syao.g_01643
OG0001235	Syar.g_01019	Syao.g_01863
OG0001236	Syar.g_00657	Syao.g_02261
OG0001237	Syar.g_00652	Syao.g_02265
OG0001238	Syar.g_00351	Syao.g_02451
OG0001239	Syar.g_03043	Syao.g_02620
OG0001240	Syar.g_03101	Syao.g_02669
OG0001242	Syar.g_00043	Syao.g_02576
OG0001243	Syar.g_00051	Syao.g_02584
OG0001244	Syar.g_00075	Syao.g_02477
OG0001245	Syar.g_00999	Syao.g_00362
OG0001247	Syar.g_02024	Syao.g_00390
OG0001249	Syar.g_01113	Syao.g_01882
OG0001250	Syar.g_01819	Syao.g_00556
OG0001251	Syar.g_02575	Syao.g_00641
OG0001252	Syar.g_01372	Syao.g_00507
OG0001253	Syar.g_02015	Syao.g_01220
OG0001254	Syar.g_02233	Syao.g_01426
OG0001255	Syar.g_01746	Syao.g_00920
OG0001256	Syar.g_02915	Syao.g_01572
OG0001257	Syar.g_02468, Syar.g_02269	Syao.g_00414
OG0001258	Syar.g_02925	Syao.g_01561
OG0001259	Syar.g_02986	Syao.g_01645
OG0001260	Syar.g_03007	Syao.g_01623
OG0001262	Syar.g_00527	Syao.g_02213
OG0001263	Syar.g_00054	Syao.g_02541
OG0001265	Syar.g_00041	Syao.g_02574
OG0001266	Syar.g_00987	Syao.g_02465
OG0001267	Syar.g_00225	Syao.g_02063
OG0001268	Syar.g_01124	Syao.g_01871
OG0001270	Syar.g_01175	Syao.g_01733
OG0001271	Syar.g_01270	Syao.g_02685
OG0001272	Syar.g_01475	Syao.g_00120
OG0001274	Syar.g_00929	Syao.g_02401
OG0001275	Syar.g_02490	Syao.g_00806
OG0001276	Syar.g_01797	Syao.g_00450
OG0001277	Syar.g_02250	Syao.g_01334
OG0001278	Syar.g_01720	Syao.g_00265
OG0001279	Syar.g_02841	Syao.g_01528
OG0001281	Syar.g_02783	Syao.g_01454
OG0001282	Syar.g_01351	Syao.g_00037
OG0001283	Syar.g_00447	Syao.g_02335
OG0001284	Syar.g_02900	Syao.g_01587
OG0001285	Syar.g_02972	Syao.g_01010
OG0001286	Syar.g_01077	Syao.g_01835
OG0001288	Syar.g_00591	Syao.g_02187
OG0001289	Syar.g_03080	Syao.g_02649
OG0001291	Syar.g_00064	Syao.g_02551
OG0001292	Syar.g_00160	Syao.g_02111
OG0001293	Syar.g_00198	Syao.g_02091
OG0001294	Syar.g_01687	Syao.g_00948
OG0001295	Syar.g_00693	Syao.g_00878
OG0001296	Syar.g_01506	Syao.g_00163
OG0001297	Syar.g_01510	Syao.g_00159
OG0001298	Syar.g_02210	Syao.g_01043
OG0001299	Syar.g_01915	Syao.g_00942
OG0001303	Syar.g_02583	Syao.g_00649
OG0001304	Syar.g_01557	Syao.g_00466
OG0001305	Syar.g_01937	Syao.g_00382
OG0001306	Syar.g_01521	Syao.g_00141
OG0001308	Syar.g_02798	Syao.g_01500
OG0001310	Syar.g_02951	Syao.g_01681
OG0001311	Syar.g_01795	Syao.g_00452
OG0001312	Syar.g_02569	Syao.g_00635
OG0001313	Syar.g_01264	Syao.g_02692
OG0001315	Syar.g_01094	Syao.g_01853
OG0001317	Syar.g_03025	Syao.g_01701
OG0001318	Syar.g_00186	Syao.g_02099
OG0001319	Syar.g_00215	Syao.g_02075
OG0001325	Syar.g_01577	Syao.g_00487
OG0001326	Syar.g_00632	Syao.g_02293
OG0001327	Syar.g_01674	Syao.g_00953
OG0001329	Syar.g_02337	Syao.g_00876
OG0001331	Syar.g_01455	Syao.g_00042
OG0001336	Syar.g_00448	Syao.g_02336
OG0001337	Syar.g_01112	Syao.g_01893, Syao.g_01884
OG0001338	Syar.g_03232	Syao.g_01890
OG0001343	Syar.g_03210	Syao.g_01235
OG0001345	Syar.g_01958	Syao.g_00179
OG0001347	Syar.g_00565, Syar.g_02401	Syao.g_02725
OG0001349	Syar.g_02764	Syao.g_01074
OG0001351	Syar.g_01420	Syao.g_00060
OG0001353	Syar.g_01809	Syao.g_00439
OG0001354	Syar.g_02520	Syao.g_00833
OG0001356	Syar.g_00176	Syao.g_00301
OG0001358	Syar.g_02262	Syao.g_01343
OG0001359	Syar.g_03211	Syao.g_01234
OG0001360	Syar.g_01961	Syao.g_00177
OG0001361	Syar.g_01955	Syao.g_00182
OG0001364	Syar.g_00284	Syao.g_01969
OG0001365	Syar.g_00335	Syao.g_02441
OG0001366	Syar.g_02962	Syao.g_01670
OG0001371	Syar.g_03059	Syao.g_02638
OG0001373	Syar.g_00631	Syao.g_02291, Syao.g_02292
OG0001374	Syar.g_00642	Syao.g_02300
OG0001376	Syar.g_02600	Syao.g_00617
OG0001377	Syar.g_02599	Syao.g_00618
OG0001378	Syar.g_01174	Syao.g_01732
OG0001379	Syar.g_02772	Syao.g_01441
OG0001382	Syar.g_02834, Syar.g_03204	Syao.g_00766
OG0001383	Syar.g_01880	Syao.g_00885
OG0001383	Syar.g_03016	Syao.g_01291
OG0001385	Syar.g_00628	Syao.g_02288
OG0001386	Syar.g_00629	Syao.g_02289
OG0001387	Syar.g_00630	Syao.g_02290
OG0001388	Syar.g_00635	Syao.g_02294
OG0001389	Syar.g_00636	Syao.g_02295
OG0001390	Syar.g_00637	Syao.g_02296
OG0001391	Syar.g_00638	Syao.g_02297
OG0001392	Syar.g_00640	Syao.g_02298
OG0001393	Syar.g_00641	Syao.g_02299
OG0001394	Syar.g_02608	Syao.g_00983
OG0001395	Syar.g_01561	Syao.g_00470
OG0001396	Syar.g_02402	Syao.g_02726
OG0001401	Syar.g_01813	Syao.g_00434
OG0001402	Syar.g_02252	Syao.g_01338
OG0001403	Syar.g_00504	Syao.g_02235
OG0001406	Syar.g_02601	Syao.g_00616
OG0001408	Syar.g_02042	Syao.g_01384
OG0001411	Syar.g_02761	Syao.g_01079
OG0001411	Syar.g_02360	Syao.g_02007
OG0001412	Syar.g_02400	Syao.g_02122
OG0001415	Syar.g_01553	Syao.g_00999
OG0001416	Syar.g_00433	Syao.g_01223
OG0001417	Syar.g_01885	Syao.g_00657
OG0001418	Syar.g_01546	Syao.g_00212
OG0001420	Syar.g_02680	Syao.g_01403
OG0001429	Syar.g_02582	Syao.g_00648
OG0001432	Syar.g_02064, Syar.g_02123	Syao.g_01219
OG0001433	Syar.g_00173	Syao.g_00300
OG0001434	Syar.g_02613	Syao.g_00988
OG0001435	Syar.g_01621	Syao.g_00961
OG0001436	Syar.g_03234	Syao.g_01990
OG0001436	Syar.g_02714	Syao.g_01102
OG0001437	Syar.g_01554	Syao.g_00998
OG0001438	Syar.g_00240	Syao.g_02049
OG0001439	Syar.g_00824	Syao.g_02026
OG0001441	Syar.g_02691	Syao.g_01394
OG0001442	Syar.g_02622	Syao.g_00738
OG0001443	Syar.g_00378	Syao.g_02369
OG0001444	Syar.g_03093	Syao.g_02664
OG0001447	Syar.g_00052	Syao.g_02585
OG0001449	Syar.g_01897	Syao.g_01691
OG0001452	Syar.g_00167	Syao.g_02104
OG0001453	Syar.g_02498	Syao.g_00814
OG0001454	Syar.g_02065, Syar.g_02122	Syao.g_01295
OG0001456	Syar.g_00643	Syao.g_00708
OG0001457	Syar.g_00644	Syao.g_00709
OG0001458	Syar.g_00645	Syao.g_00710
OG0001459	Syar.g_00418, Syar.g_02047	Syao.g_00583
OG0001460	Syar.g_00172	Syao.g_00299
OG0001461	Syar.g_02478	Syao.g_00788
OG0001462	Syar.g_00511	Syao.g_02228
OG0001467	Syar.g_01745	Syao.g_01225
OG0001470	Syar.g_02358, Syar.g_02369	Syao.g_02175
OG0001471	Syar.g_00830	Syao.g_02031
OG0001474	Syar.g_01125	Syao.g_01870
OG0001475	Syar.g_02370	Syao.g_02177
OG0001476	Syar.g_01647, Syar.g_02077, Syar.g_02128	Syao.g_00324
OG0001477	Syar.g_02277	Syao.g_00408
OG0001479	Syar.g_01122	Syao.g_01873
OG0001486	Syar.g_01537	Syao.g_00125
OG0001487	Syar.g_01389	Syao.g_00091
OG0001488	Syar.g_01948	Syao.g_00190
OG0001489	Syar.g_01087	Syao.g_01823
OG0001492	Syar.g_01717	Syao.g_00268
OG0001493	Syar.g_01725	Syao.g_00260
OG0001495	Syar.g_01022	Syao.g_01803
OG0001496	Syar.g_02279	Syao.g_00410
OG0001497	Syar.g_02278	Syao.g_00409
OG0001498	Syar.g_01163	Syao.g_01717
OG0001502	Syar.g_01840	Syao.g_00526
OG0001505	Syar.g_02696	Syao.g_01138
OG0001507	Syar.g_03257, Syar.g_01540	Syao.g_00874
OG0001508	Syar.g_02372	Syao.g_02174
OG0001509	Syar.g_02405, Syar.g_00570, Syar.g_03249	Syao.g_02727
OG0001510	Syar.g_00601	Syao.g_01944
OG0001511	Syar.g_03129	Syao.g_02593
OG0001512	Syar.g_03020	Syao.g_01707
OG0001513	Syar.g_00995	Syao.g_02457
OG0001514	Syar.g_02280	Syao.g_00411
OG0001515	Syar.g_02594	Syao.g_00626
OG0001516	Syar.g_01918	Syao.g_00939
OG0001517	Syar.g_01119	Syao.g_01876
OG0001518	Syar.g_00353	Syao.g_02365
OG0001519	Syar.g_00380, Syar.g_00002	Syao.g_02371
OG0001520	Syar.g_02053	Syao.g_01044
OG0001525	Syar.g_01315	Syao.g_00881
OG0001527	Syar.g_02309	Syao.g_00846
OG0001528	Syar.g_02371	Syao.g_02176
OG0001529	Syar.g_00518	Syao.g_02222
OG0001530	Syar.g_03127	Syao.g_02591
OG0001532	Syar.g_01978	Syao.g_00226
OG0001533	Syar.g_01173	Syao.g_01731
OG0001534	Syar.g_01558	Syao.g_00467
OG0001535	Syar.g_01799	Syao.g_00448
OG0001536	Syar.g_02544	Syao.g_00679
OG0001537	Syar.g_02602	Syao.g_00977
OG0001538	Syar.g_02644	Syao.g_00761
OG0001539	Syar.g_01626	Syao.g_00956
OG0001540	Syar.g_00056	Syao.g_02543
OG0001541	Syar.g_00117	Syao.g_02518
OG0001542	Syar.g_00128	Syao.g_02527
OG0001543	Syar.g_00949	Syao.g_02382
OG0001544	Syar.g_00379, Syar.g_00001	Syao.g_02370
OG0001545	Syar.g_00865	Syao.g_02312
OG0001546	Syar.g_02688	Syao.g_01397
OG0001547	Syar.g_01855	Syao.g_00570
OG0001554	Syar.g_00327	Syao.g_00323
OG0001556	Syar.g_00177	Syao.g_00311
OG0001557	Syar.g_02609	Syao.g_00984
OG0001558	Syar.g_00488	Syao.g_02251
OG0001559	Syar.g_03126	Syao.g_02590
OG0001560	Syar.g_03110	Syao.g_02595
OG0001561	Syar.g_01792	Syao.g_00454
OG0001562	Syar.g_02484	Syao.g_00795
OG0001563	Syar.g_01072	Syao.g_01841
OG0001567	Syar.g_01847	Syao.g_00571
OG0001568	Syar.g_01866	Syao.g_00569
OG0001570	Syar.g_02858	Syao.g_00286
OG0001573	Syar.g_02700	Syao.g_00024
OG0001574	Syar.g_02311	Syao.g_00848
OG0001575	Syar.g_02306	Syao.g_00843
OG0001576	Syar.g_02794	Syao.g_01474
OG0001577	Syar.g_01534	Syao.g_00128
OG0001578	Syar.g_00863	Syao.g_02304
OG0001580	Syar.g_00895	Syao.g_02425
OG0001587	Syar.g_03010	Syao.g_01693
OG0001590	Syar.g_02412	Syao.g_00889
OG0001591	Syar.g_01685	Syao.g_00950
OG0001592	Syar.g_00310	Syao.g_02426
OG0001594	Syar.g_00848, Syar.g_00374	Syao.g_01359
OG0001613	Syar.g_01093	Syao.g_01854
OG0001614	Syar.g_00617	Syao.g_02144
OG0001616	Syar.g_01964	Syao.g_00174
OG0001617	Syar.g_01972	Syao.g_01201
OG0001618	Syar.g_01571	Syao.g_00282, Syao.g_01153, Syao.g_00481
OG0001619	Syar.g_02556	Syao.g_00690
OG0001620	Syar.g_01131	Syao.g_01864
OG0001621	Syar.g_00169	Syao.g_02103
OG0001622	Syar.g_00446	Syao.g_02334
OG0001623	Syar.g_01694	Syao.g_00405
OG0001624	Syar.g_01312, Syar.g_02156	Syao.g_01257
OG0001625	Syar.g_00192	Syao.g_02097
OG0001627	Syar.g_01215	Syao.g_01698
OG0001634	Syar.g_01691	Syao.g_00945
OG0001636	Syar.g_00510	Syao.g_02229
OG0001637	Syar.g_00971, Syar.g_02007	Syao.g_01361
OG0001638	Syar.g_02949	Syao.g_01684
OG0001640	Syar.g_01377	Syao.g_00502
OG0001641	Syar.g_02500	Syao.g_00816
OG0001642	Syar.g_01387	Syao.g_00233
OG0001643	Syar.g_02423	Syao.g_00899
OG0001644	Syar.g_01876	Syao.g_00474
OG0001645	Syar.g_00803	Syao.g_01270
OG0001647	Syar.g_00217	Syao.g_02073
OG0001652	Syar.g_00486	Syao.g_02253
OG0001653	Syar.g_03099	Syao.g_02697, Syao.g_01290, Syao.g_02667
OG0001654	Syar.g_01214	Syao.g_01697
OG0001657	Syar.g_00089	Syao.g_02491
OG0001658	Syar.g_00329	Syao.g_02435
OG0001659	Syar.g_01973	Syao.g_00020
OG0001660	Syar.g_00029, Syar.g_01150, Syar.g_01155	Syao.g_02724
OG0001669	Syar.g_00323, Syar.g_00555	Syao.g_01817
OG0001671	Syar.g_00943	Syao.g_02387
OG0001672	Syar.g_03053	Syao.g_02631
OG0001673	Syar.g_03028	Syao.g_02713
OG0001675	Syar.g_02486	Syao.g_00802, Syao.g_01175
OG0001677	Syar.g_01097	Syao.g_01850
OG0001678	Syar.g_00144	Syao.g_01938
OG0001679	Syar.g_00032	Syao.g_02566, Syao.g_02565
OG0001680	Syar.g_02953	Syao.g_01679
OG0001682	Syar.g_01573	Syao.g_00483
OG0001692	Syar.g_02812	Syao.g_01508
OG0001694	Syar.g_00227	Syao.g_02061
OG0001695	Syar.g_00864	Syao.g_02308
OG0001702	Syar.g_03087	Syao.g_02655
OG0001703	Syar.g_01463	Syao.g_00034
OG0001712	Syar.g_01846	Syao.g_00712
OG0001715	Syar.g_00804	Syao.g_00278
OG0001717	Syar.g_00103	Syao.g_02505
OG0001729	Syar.g_03015	Syao.g_01711
OG0001730	Syar.g_00837, Syar.g_00806	Syao.g_01008
OG0001731	Syar.g_02884	Syao.g_01603
OG0001732	Syar.g_00464	Syao.g_02197
OG0001732	Syar.g_01702	Syao.g_00232
OG0001733	Syar.g_00179	Syao.g_00310
OG0001734	Syar.g_00188	Syao.g_00418
OG0001735	Syar.g_02469	Syao.g_00929
OG0001737	Syar.g_00855	Syao.g_02042
OG0001738	Syar.g_00717	Syao.g_02011
OG0001739	Syar.g_00862	Syao.g_02306
OG0001741	Syar.g_01311, Syar.g_02155	Syao.g_01258
OG0001748	Syar.g_00941	Syao.g_02389
OG0001750	Syar.g_03097, Syar.g_01648	Syao.g_01324
OG0001751	Syar.g_03029	Syao.g_02714
OG0001752	Syar.g_03009	Syao.g_01694
OG0001753	Syar.g_00919, Syar.g_01879	Syao.g_02301
OG0001754	Syar.g_00973	Syao.g_01363
OG0001755	Syar.g_01515	Syao.g_00153
OG0001761	Syar.g_01703, Syar.g_00182	Syao.g_00400
OG0001762	Syar.g_02493	Syao.g_00809
OG0001763	Syar.g_02506	Syao.g_00821
OG0001764	Syar.g_01870	Syao.g_00565
OG0001766	Syar.g_00902	Syao.g_02036
OG0001769	Syar.g_02437	Syao.g_00916
OG0001771	Syar.g_02677	Syao.g_01406
OG0001783	Syar.g_00611	Syao.g_01952
OG0001784	Syar.g_03090	Syao.g_02662
OG0001786	Syar.g_02903	Syao.g_01584
OG0001787	Syar.g_03272, Syar.g_01927	Syao.g_01411
OG0001788	Syar.g_02351	Syao.g_01414
OG0001789	Syar.g_02776	Syao.g_01434
OG0001790	Syar.g_01528	Syao.g_00134
OG0001792	Syar.g_01708	Syao.g_00275
OG0001794	Syar.g_03304	Syao.g_00464
OG0001796	Syar.g_01808	Syao.g_00440
OG0001797	Syar.g_00681	Syao.g_00698
OG0001798	Syar.g_02248	Syao.g_01332
OG0001799	Syar.g_02434	Syao.g_00913
OG0001800	Syar.g_02840	Syao.g_01529
OG0001801	Syar.g_02821	Syao.g_01535
OG0001803	Syar.g_02873	Syao.g_01615
OG0001804	Syar.g_01164	Syao.g_01718
OG0001805	Syar.g_00927	Syao.g_01352
OG0001806	Syar.g_00216	Syao.g_02074
OG0001808	Syar.g_00286	Syao.g_01964
OG0001809	Syar.g_02274	Syao.g_02614
OG0001811	Syar.g_00125, Syar.g_02050	Syao.g_02525
OG0001812	Syar.g_00311	Syao.g_02427
OG0001813	Syar.g_00696	Syao.g_02360
OG0001814	Syar.g_00456	Syao.g_02344
OG0001815	Syar.g_00465	Syao.g_00732
OG0001816	Syar.g_01675	Syao.g_00952
OG0001837	Syar.g_00942	Syao.g_02388
OG0001838	Syar.g_00478	Syao.g_02153
OG0001839	Syar.g_00506	Syao.g_02233
OG0001840	Syar.g_00524	Syao.g_02216
OG0001841	Syar.g_00531	Syao.g_02209
OG0001843	Syar.g_00618	Syao.g_02143
OG0001844	Syar.g_00619	Syao.g_02142
OG0001845	Syar.g_00621	Syao.g_02140
OG0001846	Syar.g_00044	Syao.g_02577
OG0001847	Syar.g_00042	Syao.g_02575
OG0001848	Syar.g_00037	Syao.g_02571
OG0001849	Syar.g_03079	Syao.g_02648
OG0001850	Syar.g_03055	Syao.g_02634
OG0001851	Syar.g_03049	Syao.g_02627
OG0001852	Syar.g_03048	Syao.g_02626
OG0001853	Syar.g_03042	Syao.g_02619
OG0001854	Syar.g_03023	Syao.g_01703
OG0001856	Syar.g_02907	Syao.g_01580
OG0001857	Syar.g_02904	Syao.g_01583
OG0001858	Syar.g_02339	Syao.g_01608
OG0001859	Syar.g_01451	Syao.g_00046
OG0001860	Syar.g_01465	Syao.g_00032
OG0001861	Syar.g_01476	Syao.g_00119
OG0001862	Syar.g_01488	Syao.g_00107
OG0001863	Syar.g_01495	Syao.g_00101
OG0001864	Syar.g_02227	Syao.g_01420
OG0001865	Syar.g_02198	Syao.g_01030
OG0001866	Syar.g_02174	Syao.g_01058
OG0001867	Syar.g_02172	Syao.g_01056
OG0001868	Syar.g_02780	Syao.g_01468
OG0001869	Syar.g_01533	Syao.g_00129
OG0001870	Syar.g_01543	Syao.g_00215
OG0001871	Syar.g_01552	Syao.g_00207
OG0001872	Syar.g_01715	Syao.g_00269
OG0001873	Syar.g_01965	Syao.g_00173
OG0001874	Syar.g_01962	Syao.g_00176
OG0001877	Syar.g_02593	Syao.g_00627
OG0001878	Syar.g_02489	Syao.g_00805
OG0001879	Syar.g_02495	Syao.g_00811
OG0001880	Syar.g_02535	Syao.g_00671
OG0001881	Syar.g_02536	Syao.g_00672
OG0001882	Syar.g_00678	Syao.g_00695
OG0001883	Syar.g_02561	Syao.g_00713
OG0001884	Syar.g_02571	Syao.g_00637
OG0001885	Syar.g_02587	Syao.g_00586
OG0001886	Syar.g_01871	Syao.g_00564
OG0001887	Syar.g_01971	Syao.g_00200
OG0001888	Syar.g_02614	Syao.g_00989
OG0001889	Syar.g_02654	Syao.g_00772
OG0001890	Syar.g_01831	Syao.g_00533
OG0001891	Syar.g_01839	Syao.g_00528
OG0001892	Syar.g_02837	Syao.g_00610
OG0001893	Syar.g_02247	Syao.g_01331
OG0001894	Syar.g_02417	Syao.g_00893
OG0001895	Syar.g_02824	Syao.g_01532
OG0001896	Syar.g_01171	Syao.g_01729
OG0001897	Syar.g_01128	Syao.g_01867
OG0001898	Syar.g_01110	Syao.g_01883
OG0001899	Syar.g_01062	Syao.g_01816
OG0001900	Syar.g_00200	Syao.g_02090
OG0001901	Syar.g_00201	Syao.g_02089
OG0001902	Syar.g_00232	Syao.g_02057
OG0001903	Syar.g_00241	Syao.g_02048
OG0001904	Syar.g_00282	Syao.g_01971
OG0001905	Syar.g_00288	Syao.g_01961
OG0001906	Syar.g_00057	Syao.g_02544
OG0001908	Syar.g_00119	Syao.g_02521
OG0001909	Syar.g_01010	Syao.g_02531
OG0001910	Syar.g_00937	Syao.g_02393
OG0001912	Syar.g_00345	Syao.g_02446
OG0001913	Syar.g_00347	Syao.g_02448
OG0001914	Syar.g_02237	Syao.g_01430
OG0001915	Syar.g_00462	Syao.g_02195
OG0001917	Syar.g_01798	Syao.g_00449
OG0001918	Syar.g_00735	Syao.g_01904
OG0001923	Syar.g_00583	Syao.g_01982
OG0001923	Syar.g_00267	Syao.g_02124
OG0001924	Syar.g_02672	Syao.g_01347
OG0001925	Syar.g_02671	Syao.g_01348
OG0001926	Syar.g_02669	Syao.g_01349
OG0001927	Syar.g_02668	Syao.g_01350
OG0001929	Syar.g_00538	Syao.g_02202
OG0001932	Syar.g_00616	Syao.g_02145
OG0001933	Syar.g_03122	Syao.g_02587
OG0001934	Syar.g_03106	Syao.g_02674
OG0001935	Syar.g_03046	Syao.g_02624
OG0001936	Syar.g_02054	Syao.g_01296
OG0001937	Syar.g_02892	Syao.g_01595
OG0001938	Syar.g_01467	Syao.g_00030
OG0001939	Syar.g_00339	Syao.g_01025
OG0001940	Syar.g_02211	Syao.g_01046
OG0001941	Syar.g_02784	Syao.g_01453
OG0001942	Syar.g_01836	Syao.g_00531
OG0001943	Syar.g_01382	Syao.g_00219
OG0001944	Syar.g_02836	Syao.g_00203
OG0001946	Syar.g_02597	Syao.g_00622
OG0001947	Syar.g_01379	Syao.g_02380
OG0001948	Syar.g_02504	Syao.g_00819
OG0001949	Syar.g_02524	Syao.g_00662
OG0001950	Syar.g_02526	Syao.g_00664
OG0001951	Syar.g_02537	Syao.g_00673
OG0001952	Syar.g_00679	Syao.g_00696
OG0001953	Syar.g_00680	Syao.g_00697
OG0001954	Syar.g_02066	Syao.g_00921
OG0001955	Syar.g_00733	Syao.g_00609
OG0001957	Syar.g_02242	Syao.g_01326
OG0001958	Syar.g_02471	Syao.g_00931
OG0001960	Syar.g_01278	Syao.g_00094
OG0001961	Syar.g_01268	Syao.g_02687
OG0001964	Syar.g_00131	Syao.g_01926
OG0001966	Syar.g_00194	Syao.g_02095
OG0001967	Syar.g_00196	Syao.g_02093
OG0001968	Syar.g_00197	Syao.g_02092
OG0001969	Syar.g_00827	Syao.g_02029
OG0001970	Syar.g_00059	Syao.g_02546
OG0001971	Syar.g_01012	Syao.g_02529
OG0001972	Syar.g_00916	Syao.g_02405
OG0001974	Syar.g_00325	Syao.g_00320
OG0001975	Syar.g_02236	Syao.g_01429
OG0001976	Syar.g_02238	Syao.g_01319
OG0001979	Syar.g_01841	Syao.g_00525
OG0001980	Syar.g_01111	Syao.g_01887
OG0001993	Syar.g_02674	Syao.g_01345
OG0001994	Syar.g_02673	Syao.g_01346
OG0001996	Syar.g_00502	Syao.g_02237
OG0001999	Syar.g_02142, Syar.g_02981	Syao.g_01650
OG0002002	Syar.g_01714	Syao.g_00270
OG0002003	Syar.g_02127	Syao.g_01337
OG0002008	Syar.g_02491	Syao.g_00807
OG0002009	Syar.g_02604	Syao.g_00980
OG0002010	Syar.g_01406	Syao.g_00074
OG0002011	Syar.g_00966	Syao.g_00258
OG0002013	Syar.g_03062	Syao.g_02640
OG0002015	Syar.g_00280	Syao.g_01091
OG0002016	Syar.g_00944	Syao.g_02386
OG0002017	Syar.g_00706	Syao.g_02281
OG0002019	Syar.g_00615	Syao.g_02146
OG0002020	Syar.g_00892	Syao.g_02320
OG0002021	Syar.g_00425	Syao.g_02322
OG0002022	Syar.g_00426	Syao.g_02323
OG0002023	Syar.g_00427	Syao.g_02324
OG0002024	Syar.g_00875, Syar.g_00004	Syao.g_02317
OG0002038	Syar.g_02839	Syao.g_00204
OG0002039	Syar.g_03221	Syao.g_00189
OG0002040	Syar.g_02140	Syao.g_00187
OG0002042	Syar.g_02530	Syao.g_00668
OG0002043	Syar.g_02580	Syao.g_00645
OG0002046	Syar.g_01258	Syao.g_02693
OG0002047	Syar.g_01160	Syao.g_01714
OG0002048	Syar.g_01092	Syao.g_01855
OG0002049	Syar.g_01016	Syao.g_01932
OG0002051	Syar.g_00116	Syao.g_02517
OG0002054	Syar.g_00876	Syao.g_02318
OG0002055	Syar.g_00872	Syao.g_02315
OG0002056	Syar.g_00243, Syar.g_00242	Syao.g_02046
OG0002107	Syar.g_00670	Syao.g_00544
OG0002113	Syar.g_00507	Syao.g_02232
OG0002114	Syar.g_00920, Syar.g_01908	Syao.g_01360
OG0002116	Syar.g_02897	Syao.g_01590
OG0002120	Syar.g_01671	Syao.g_00601
OG0002123	Syar.g_01489, Syar.g_01579	Syao.g_00490
OG0002129	Syar.g_02862	Syao.g_01516
OG0002130	Syar.g_02775	Syao.g_01435
OG0002131	Syar.g_00424	Syao.g_02321
OG0002132	Syar.g_00866	Syao.g_02314
OG0002134	Syar.g_00257	Syao.g_02134
OG0002135	Syar.g_02966	Syao.g_01666
OG0002136	Syar.g_02965	Syao.g_01667
OG0002138	Syar.g_02036	Syao.g_00195
OG0002139	Syar.g_01729	Syao.g_00289
OG0002142	Syar.g_02820	Syao.g_01536
OG0002143	Syar.g_00969, Syar.g_00890	Syao.g_00701
OG0002144	Syar.g_01020	Syao.g_01325
OG0002154	Syar.g_00251	Syao.g_00867
OG0002159	Syar.g_03094	Syao.g_02665
OG0002160	Syar.g_03003	Syao.g_01628
OG0002166	Syar.g_02857	Syao.g_00199
OG0002168	Syar.g_01378	Syao.g_02381
OG0002169	Syar.g_01159	Syao.g_01713
OG0002172	Syar.g_00940	Syao.g_02390
OG0002173	Syar.g_00952	Syao.g_02475
