Orthogroup	Syar	Prbm
OG0001111	Syar.g_02525	Prbm.g_00994
OG0001112	Syar.g_02523	Prbm.g_00995
OG0001113	Syar.g_02522	Prbm.g_00996
OG0001114	Syar.g_02521	Prbm.g_00997
OG0001115	Syar.g_02519	Prbm.g_00999
OG0001116	Syar.g_02517	Prbm.g_01000
OG0001117	Syar.g_02516	Prbm.g_01001
OG0001118	Syar.g_02515	Prbm.g_01002
OG0001119	Syar.g_02513	Prbm.g_01003
OG0001120	Syar.g_02507	Prbm.g_01004
OG0001122	Syar.g_01803	Prbm.g_01033
OG0001123	Syar.g_01796	Prbm.g_01037
OG0001124	Syar.g_01793	Prbm.g_01039
OG0001125	Syar.g_01791	Prbm.g_01041
OG0001126	Syar.g_01375	Prbm.g_01052
OG0001127	Syar.g_01374	Prbm.g_01053
OG0001128	Syar.g_01371	Prbm.g_01056
OG0001129	Syar.g_01369	Prbm.g_01057
OG0001130	Syar.g_01368	Prbm.g_01058
OG0001131	Syar.g_02448	Prbm.g_00894
OG0001132	Syar.g_00684	Prbm.g_01103
OG0001133	Syar.g_02249	Prbm.g_01079
OG0001134	Syar.g_02235	Prbm.g_01910
OG0001135	Syar.g_02232	Prbm.g_01913
OG0001136	Syar.g_01536	Prbm.g_01552
OG0001137	Syar.g_01944	Prbm.g_01539
OG0001138	Syar.g_01977	Prbm.g_01518
OG0001139	Syar.g_01980	Prbm.g_01516
OG0001140	Syar.g_01981	Prbm.g_01515
OG0001141	Syar.g_01982	Prbm.g_01514
OG0001142	Syar.g_01983	Prbm.g_01513
OG0001143	Syar.g_01698	Prbm.g_01506
OG0001144	Syar.g_01707	Prbm.g_01501
OG0001145	Syar.g_02769	Prbm.g_01603
OG0001146	Syar.g_02782	Prbm.g_01615
OG0001147	Syar.g_01276	Prbm.g_01634
OG0001148	Syar.g_01459	Prbm.g_01662
OG0001149	Syar.g_01458	Prbm.g_01663
OG0001150	Syar.g_01457	Prbm.g_01664
OG0001151	Syar.g_01238	Prbm.g_01675
OG0001152	Syar.g_01237	Prbm.g_01676
OG0001153	Syar.g_01398	Prbm.g_01740
OG0001154	Syar.g_01397	Prbm.g_01741
OG0001155	Syar.g_01211	Prbm.g_01757
OG0001156	Syar.g_01185	Prbm.g_01760
OG0001157	Syar.g_01184	Prbm.g_01761
OG0001158	Syar.g_01183	Prbm.g_01762
OG0001159	Syar.g_01182	Prbm.g_01763
OG0001160	Syar.g_02908	Prbm.g_01789
OG0001161	Syar.g_00382	Prbm.g_01586
OG0001162	Syar.g_03081	Prbm.g_01801
OG0001163	Syar.g_02917	Prbm.g_01833
OG0001164	Syar.g_02922	Prbm.g_01837
OG0001165	Syar.g_02927	Prbm.g_01840
OG0001166	Syar.g_02959	Prbm.g_01858
OG0001167	Syar.g_02982	Prbm.g_01876
OG0001168	Syar.g_02983	Prbm.g_01877
OG0001169	Syar.g_02985	Prbm.g_01879
OG0001170	Syar.g_02987	Prbm.g_01881
OG0001171	Syar.g_02999	Prbm.g_01891
OG0001172	Syar.g_00143	Prbm.g_01952
OG0001173	Syar.g_00142	Prbm.g_01953
OG0001174	Syar.g_00134	Prbm.g_01961
OG0001175	Syar.g_00133	Prbm.g_01962
OG0001176	Syar.g_01025	Prbm.g_01974
OG0001177	Syar.g_01023	Prbm.g_01972
OG0001178	Syar.g_02943	Prbm.g_01345
OG0001179	Syar.g_01055	Prbm.g_02016
OG0001181	Syar.g_01082	Prbm.g_02043
OG0001182	Syar.g_01090	Prbm.g_02052
OG0001183	Syar.g_01096	Prbm.g_02058
OG0001184	Syar.g_00653	Prbm.g_02074
OG0001185	Syar.g_00614	Prbm.g_02089
OG0001186	Syar.g_00562	Prbm.g_02140
OG0001187	Syar.g_00548	Prbm.g_02145
OG0001188	Syar.g_00546	Prbm.g_02147
OG0001189	Syar.g_00525	Prbm.g_02164
OG0001190	Syar.g_00330	Prbm.g_02169
OG0001191	Syar.g_00349	Prbm.g_02179
OG0001192	Syar.g_00356	Prbm.g_02184
OG0001193	Syar.g_00711	Prbm.g_02197
OG0001194	Syar.g_00622	Prbm.g_02198
OG0001195	Syar.g_00623	Prbm.g_02199
OG0001196	Syar.g_00453	Prbm.g_02219
OG0001197	Syar.g_00455	Prbm.g_02221
OG0001198	Syar.g_00467	Prbm.g_02230
OG0001199	Syar.g_03045	Prbm.g_00131
OG0001200	Syar.g_03047	Prbm.g_00133
OG0001201	Syar.g_03120	Prbm.g_00165
OG0001202	Syar.g_00991	Prbm.g_00259
OG0001203	Syar.g_03021	Prbm.g_00298
OG0001204	Syar.g_00154	Prbm.g_00304
OG0001205	Syar.g_02869	Prbm.g_00455
OG0001207	Syar.g_01462	Prbm.g_00502
OG0001208	Syar.g_01471	Prbm.g_00508
OG0001211	Syar.g_02323	Prbm.g_00583
OG0001212	Syar.g_02027	Prbm.g_00626
OG0001213	Syar.g_02239	Prbm.g_00660
OG0001214	Syar.g_02420	Prbm.g_00668
OG0001215	Syar.g_00965	Prbm.g_00727
OG0001216	Syar.g_01909	Prbm.g_00744
OG0001217	Syar.g_02852	Prbm.g_00111
OG0001218	Syar.g_01388	Prbm.g_00785
OG0001219	Syar.g_02585	Prbm.g_00957
OG0001222	Syar.g_02552	Prbm.g_00889
OG0001223	Syar.g_02505	Prbm.g_01005
OG0001224	Syar.g_01361	Prbm.g_01060
OG0001225	Syar.g_01929	Prbm.g_01062
OG0001226	Syar.g_03054	Prbm.g_01945
OG0001227	Syar.g_02213	Prbm.g_01085
OG0001230	Syar.g_02816	Prbm.g_01701
OG0001231	Syar.g_00485	Prbm.g_00789
OG0001232	Syar.g_02968	Prbm.g_01862
OG0001233	Syar.g_02988	Prbm.g_01882
OG0001235	Syar.g_01019	Prbm.g_01968
OG0001236	Syar.g_00657	Prbm.g_02071
OG0001237	Syar.g_00652	Prbm.g_02075
OG0001238	Syar.g_00351	Prbm.g_02180
OG0001239	Syar.g_03043	Prbm.g_00128
OG0001240	Syar.g_03101	Prbm.g_00150
OG0001241	Syar.g_03112	Prbm.g_00159
OG0001242	Syar.g_00043	Prbm.g_00178
OG0001243	Syar.g_00051	Prbm.g_00185
OG0001244	Syar.g_00075	Prbm.g_00201
OG0001245	Syar.g_00999	Prbm.g_01353
OG0001246	Syar.g_01910	Prbm.g_00538
OG0001247	Syar.g_02024	Prbm.g_00719
OG0001248	Syar.g_02059	Prbm.g_00722
OG0001249	Syar.g_01113	Prbm.g_00395
OG0001251	Syar.g_02575	Prbm.g_01937
OG0001252	Syar.g_01372	Prbm.g_01055
OG0001253	Syar.g_02015	Prbm.g_01806
OG0001254	Syar.g_02233	Prbm.g_01912
OG0001255	Syar.g_01746	Prbm.g_01566
OG0001256	Syar.g_02915	Prbm.g_01797
OG0001257	Syar.g_00807	Prbm.g_01802
OG0001258	Syar.g_02925	Prbm.g_01838
OG0001259	Syar.g_02986	Prbm.g_01880
OG0001260	Syar.g_03007	Prbm.g_01897
OG0001262	Syar.g_00527	Prbm.g_02162
OG0001263	Syar.g_00054	Prbm.g_00188
OG0001269	Syar.g_00688	Prbm.g_00866
OG0001273	Syar.g_02413	Prbm.g_00662
OG0001277	Syar.g_02250	Prbm.g_02207
OG0001279	Syar.g_02841	Prbm.g_01171
OG0001280	Syar.g_03317	Prbm.g_01610
OG0001282	Syar.g_01460, Syar.g_01351	Prbm.g_01661
OG0001283	Syar.g_00447	Prbm.g_02215
OG0001284	Syar.g_02900	Prbm.g_01783
OG0001285	Syar.g_02972	Prbm.g_01865
OG0001286	Syar.g_01077	Prbm.g_02037
OG0001287	Syar.g_00606	Prbm.g_02096
OG0001288	Syar.g_00591	Prbm.g_02106
OG0001289	Syar.g_03080	Prbm.g_00144
OG0001290	Syar.g_03111	Prbm.g_00158
OG0001294	Syar.g_01687	Prbm.g_01649, Prbm.g_01584
OG0001295	Syar.g_00693	Prbm.g_01574
OG0001296	Syar.g_01506	Prbm.g_00543
OG0001297	Syar.g_01510	Prbm.g_00548
OG0001299	Syar.g_01915	Prbm.g_00698
OG0001303	Syar.g_02583	Prbm.g_01273
OG0001304	Syar.g_01557	Prbm.g_01046
OG0001305	Syar.g_01937	Prbm.g_00884
OG0001306	Syar.g_01521	Prbm.g_01564
OG0001307	Syar.g_02591	Prbm.g_01594, Prbm.g_01631
OG0001308	Syar.g_02798	Prbm.g_01720
OG0001309	Syar.g_00360	Prbm.g_00552
OG0001310	Syar.g_02951	Prbm.g_01852
OG0001311	Syar.g_01795	Prbm.g_01038
OG0001312	Syar.g_02569	Prbm.g_00966
OG0001315	Syar.g_01094	Prbm.g_02056
OG0001317	Syar.g_03025	Prbm.g_00294
OG0001318	Syar.g_00186	Prbm.g_00316
OG0001325	Syar.g_01577	Prbm.g_00747
OG0001326	Syar.g_00632	Prbm.g_01929
OG0001327	Syar.g_01674	Prbm.g_00918
OG0001329	Syar.g_02337	Prbm.g_01805
OG0001331	Syar.g_01455	Prbm.g_01666
OG0001334	Syar.g_03166	Prbm.g_02061
OG0001336	Syar.g_00448	Prbm.g_02216
OG0001337	Syar.g_01112	Prbm.g_00387
OG0001339	Syar.g_03114	Prbm.g_00161
OG0001343	Syar.g_03210	Prbm.g_00909
OG0001345	Syar.g_01958	Prbm.g_01528
OG0001346	Syar.g_02778	Prbm.g_01612
OG0001347	Syar.g_00565, Syar.g_02401	Prbm.g_02118
OG0001348	Syar.g_02259	Prbm.g_01122
OG0001351	Syar.g_01420	Prbm.g_00481
OG0001354	Syar.g_02520	Prbm.g_00998
OG0001355	Syar.g_01912	Prbm.g_01804
OG0001359	Syar.g_03211	Prbm.g_00910
OG0001360	Syar.g_01961	Prbm.g_01526
OG0001365	Syar.g_00335	Prbm.g_02173
OG0001366	Syar.g_02962	Prbm.g_01650, Prbm.g_00039, Prbm.g_01684
OG0001370	Syar.g_00013	Prbm.g_01208
OG0001371	Syar.g_03059	Prbm.g_00713
OG0001373	Syar.g_00631	Prbm.g_01928
OG0001374	Syar.g_00642	Prbm.g_01936
OG0001376	Syar.g_02600, Syar.g_03203	Prbm.g_00896
OG0001377	Syar.g_03202, Syar.g_02599	Prbm.g_00897
OG0001378	Syar.g_01174	Prbm.g_00443
OG0001385	Syar.g_00628	Prbm.g_01925
OG0001386	Syar.g_00629	Prbm.g_01926
OG0001387	Syar.g_00630	Prbm.g_01927
OG0001388	Syar.g_00635	Prbm.g_01930
OG0001389	Syar.g_00636	Prbm.g_01931
OG0001390	Syar.g_00637	Prbm.g_01932
OG0001391	Syar.g_00638	Prbm.g_01933
OG0001392	Syar.g_00640	Prbm.g_01934
OG0001393	Syar.g_00641	Prbm.g_01935
OG0001394	Syar.g_02608	Prbm.g_00945
OG0001395	Syar.g_01561	Prbm.g_01049
OG0001396	Syar.g_02402	Prbm.g_02119
OG0001401	Syar.g_01813	Prbm.g_01225, Prbm.g_00851
OG0001402	Syar.g_02252	Prbm.g_00655
OG0001403	Syar.g_00504	Prbm.g_00030
OG0001406	Syar.g_02601	Prbm.g_00895
OG0001408	Syar.g_02042	Prbm.g_00104
OG0001412	Syar.g_02400	Prbm.g_02117
OG0001413	Syar.g_02063	Prbm.g_00790
OG0001415	Syar.g_01553	Prbm.g_00290
OG0001417	Syar.g_01885	Prbm.g_01583
OG0001418	Syar.g_01546	Prbm.g_00720
OG0001420	Syar.g_02680	Prbm.g_01159
OG0001428	Syar.g_00108	Prbm.g_00231
OG0001429	Syar.g_02582	Prbm.g_00958
OG0001430	Syar.g_03306	Prbm.g_00898
OG0001432	Syar.g_02064, Syar.g_02123	Prbm.g_01027
OG0001433	Syar.g_00173	Prbm.g_01146, Prbm.g_01432
OG0001434	Syar.g_02613	Prbm.g_00949
OG0001435	Syar.g_01621	Prbm.g_00925
OG0001437	Syar.g_01554	Prbm.g_00289
OG0001439	Syar.g_00824	Prbm.g_00363
OG0001441	Syar.g_02691	Prbm.g_00555
OG0001442	Syar.g_02622	Prbm.g_01690
OG0001443	Syar.g_00378	Prbm.g_01919
OG0001447	Syar.g_00052	Prbm.g_00186
OG0001450	Syar.g_00880	Prbm.g_00724
OG0001453	Syar.g_02498	Prbm.g_01008
OG0001454	Syar.g_02065, Syar.g_02122	Prbm.g_01346
OG0001456	Syar.g_00643	Prbm.g_01592
OG0001457	Syar.g_00644	Prbm.g_01591
OG0001458	Syar.g_00645	Prbm.g_01590
OG0001459	Syar.g_00418, Syar.g_02047	Prbm.g_01438
OG0001460	Syar.g_00172	Prbm.g_01431, Prbm.g_01147
OG0001461	Syar.g_02478	Prbm.g_00071
OG0001467	Syar.g_01745	Prbm.g_00117
OG0001470	Syar.g_02358, Syar.g_02369	Prbm.g_02138, Prbm.g_02128
OG0001471	Syar.g_00830	Prbm.g_01585
OG0001474	Syar.g_01125	Prbm.g_00405
OG0001475	Syar.g_02370	Prbm.g_02136
OG0001476	Syar.g_01647, Syar.g_02077, Syar.g_02128	Prbm.g_01541
OG0001477	Syar.g_02277	Prbm.g_01829
OG0001480	Syar.g_02013	Prbm.g_01189
OG0001482	Syar.g_02511	Prbm.g_01083
OG0001486	Syar.g_01537	Prbm.g_01551
OG0001487	Syar.g_01389	Prbm.g_01748
OG0001488	Syar.g_01948	Prbm.g_01535
OG0001489	Syar.g_01087	Prbm.g_02049
OG0001495	Syar.g_01022	Prbm.g_01971
OG0001496	Syar.g_02279	Prbm.g_01831
OG0001497	Syar.g_02278	Prbm.g_01830
OG0001498	Syar.g_03286, Syar.g_01163	Prbm.g_00424
OG0001504	Syar.g_02046	Prbm.g_01439
OG0001507	Syar.g_03257, Syar.g_01540	Prbm.g_01157
OG0001508	Syar.g_02372	Prbm.g_02139
OG0001509	Syar.g_00570, Syar.g_03249	Prbm.g_02121
OG0001510	Syar.g_00601	Prbm.g_02100
OG0001511	Syar.g_03129	Prbm.g_00169
OG0001512	Syar.g_03020	Prbm.g_01824
OG0001513	Syar.g_00995	Prbm.g_00046
OG0001514	Syar.g_02280	Prbm.g_01832
OG0001515	Syar.g_03266, Syar.g_02594	Prbm.g_00729
OG0001517	Syar.g_01119	Prbm.g_00401
OG0001518	Syar.g_00353	Prbm.g_02182
OG0001519	Syar.g_00380, Syar.g_00002	Prbm.g_02187
OG0001520	Syar.g_02053	Prbm.g_00467
OG0001525	Syar.g_01315	Prbm.g_00086
OG0001528	Syar.g_02371	Prbm.g_02137
OG0001529	Syar.g_00518	Prbm.g_00050
OG0001530	Syar.g_03127	Prbm.g_00168
OG0001531	Syar.g_03019	Prbm.g_00299
OG0001532	Syar.g_01978	Prbm.g_01517
OG0001534	Syar.g_01558	Prbm.g_01047
OG0001535	Syar.g_01799	Prbm.g_01036
OG0001536	Syar.g_02544	Prbm.g_00984
OG0001537	Syar.g_02602	Prbm.g_00942
OG0001538	Syar.g_02644	Prbm.g_00819
OG0001539	Syar.g_01626	Prbm.g_00920
OG0001540	Syar.g_00056	Prbm.g_00190
OG0001541	Syar.g_00117	Prbm.g_00239
OG0001542	Syar.g_00128	Prbm.g_00245
OG0001543	Syar.g_00949	Prbm.g_00892
OG0001544	Syar.g_00379, Syar.g_00001	Prbm.g_02186
OG0001545	Syar.g_00865	Prbm.g_02206
OG0001549	Syar.g_02838	Prbm.g_00876
OG0001555	Syar.g_01689	Prbm.g_01826
OG0001556	Syar.g_00177	Prbm.g_01423
OG0001558	Syar.g_00488	Prbm.g_01221, Prbm.g_01282
OG0001559	Syar.g_03126	Prbm.g_00167
OG0001560	Syar.g_03110	Prbm.g_00157
OG0001561	Syar.g_01792	Prbm.g_01040
OG0001562	Syar.g_02484	Prbm.g_01030
OG0001563	Syar.g_01072	Prbm.g_02032
OG0001570	Syar.g_02858	Prbm.g_01241, Prbm.g_01240
OG0001575	Syar.g_02306	Prbm.g_00598
OG0001576	Syar.g_02794	Prbm.g_01623
OG0001577	Syar.g_01534	Prbm.g_01554
OG0001578	Syar.g_00863	Prbm.g_01294
OG0001591	Syar.g_01685	Prbm.g_00705
OG0001613	Syar.g_01093	Prbm.g_02055
OG0001623	Syar.g_01109, Syar.g_01694, Syar.g_01104	Prbm.g_00389
OG0001634	Syar.g_01691	Prbm.g_00701
OG0001642	Syar.g_01387	Prbm.g_01643
OG0001644	Syar.g_01876	Prbm.g_00757
OG0001652	Syar.g_00486	Prbm.g_01219
OG0001659	Syar.g_01973	Prbm.g_01521
OG0001661	Syar.g_00911	Prbm.g_01108
OG0001671	Syar.g_03173, Syar.g_00943	Prbm.g_01212
OG0001673	Syar.g_03028	Prbm.g_00292
OG0001692	Syar.g_02812	Prbm.g_01705
OG0001694	Syar.g_00227	Prbm.g_00338
OG0001695	Syar.g_00864	Prbm.g_02203
OG0001703	Syar.g_01463	Prbm.g_00503
OG0001713	Syar.g_02147	Prbm.g_01128
OG0001715	Syar.g_00804	Prbm.g_01192
OG0001733	Syar.g_00179	Prbm.g_01421
OG0001739	Syar.g_00862	Prbm.g_02202
OG0001748	Syar.g_00941	Prbm.g_01213
OG0001769	Syar.g_02437	Prbm.g_01474
OG0001810	Syar.g_00071	Prbm.g_00738
OG0001816	Syar.g_01675	Prbm.g_00917
OG0001837	Syar.g_00942	Prbm.g_01214
OG0001907	Syar.g_00072	Prbm.g_00200
OG0001915	Syar.g_00462	Prbm.g_02223
OG0001923	Syar.g_00582	Prbm.g_01593
OG0001923	Syar.g_00583, Syar.g_00267	Prbm.g_00116
OG0001954	Syar.g_02066	Prbm.g_01183
OG0001955	Syar.g_00733	Prbm.g_00098
OG0001977	Syar.g_00703	Prbm.g_02193
OG0001991	Syar.g_01636	Prbm.g_01434
OG0002227	Syar.g_00355	Prbm.g_01425
OG0002229	Syar.g_00550	Prbm.g_02113
OG0002344	Syar.g_00030, Syar.g_01149, Syar.g_01154	Prbm.g_00418
OG0002384	Syar.g_00354	Prbm.g_01372
OG0002506	Syar.g_01931	Prbm.g_00903
OG0002559	Syar.g_01267	Prbm.g_01452
OG0002700	Syar.g_01979	Prbm.g_00082
OG0002704	Syar.g_00551	Prbm.g_02112
OG0002714	Syar.g_02057	Prbm.g_01305
OG0003068	Syar.g_02355	Prbm.g_01336
OG0003418	Syar.g_02737	Prbm.g_02135
OG0003806	Syar.g_00019	Prbm.g_01218
OG0003831	Syar.g_00306	Prbm.g_01454
