Orthogroup	Syar	Prbh
OG0001109	Syar.g_02529	Prbh.g_01089
OG0001110	Syar.g_02527	Prbh.g_01091
OG0001111	Syar.g_02525	Prbh.g_01092
OG0001112	Syar.g_02523	Prbh.g_01093
OG0001113	Syar.g_02522	Prbh.g_01094
OG0001114	Syar.g_02521	Prbh.g_01095
OG0001115	Syar.g_02519	Prbh.g_01097
OG0001116	Syar.g_02517	Prbh.g_01098
OG0001117	Syar.g_02516	Prbh.g_01099
OG0001118	Syar.g_02515	Prbh.g_01100
OG0001119	Syar.g_02513	Prbh.g_01101
OG0001120	Syar.g_02507	Prbh.g_01102
OG0001122	Syar.g_01803	Prbh.g_01119
OG0001123	Syar.g_01796	Prbh.g_01124
OG0001124	Syar.g_01793	Prbh.g_01126
OG0001125	Syar.g_01791	Prbh.g_01128
OG0001126	Syar.g_01375	Prbh.g_01042
OG0001127	Syar.g_01374	Prbh.g_01041
OG0001128	Syar.g_01371	Prbh.g_01039
OG0001129	Syar.g_01369	Prbh.g_01038
OG0001130	Syar.g_01368	Prbh.g_01037
OG0001131	Syar.g_02448	Prbh.g_00411
OG0001132	Syar.g_00684	Prbh.g_00827
OG0001133	Syar.g_02249	Prbh.g_00008
OG0001134	Syar.g_02235	Prbh.g_01868
OG0001135	Syar.g_02232	Prbh.g_01865
OG0001136	Syar.g_01536	Prbh.g_01286
OG0001137	Syar.g_01944	Prbh.g_01273
OG0001138	Syar.g_01977	Prbh.g_01252
OG0001139	Syar.g_01980	Prbh.g_01250
OG0001140	Syar.g_01981	Prbh.g_01249
OG0001141	Syar.g_01982	Prbh.g_01248
OG0001142	Syar.g_01983	Prbh.g_01247
OG0001143	Syar.g_01698	Prbh.g_01240
OG0001144	Syar.g_01707	Prbh.g_01235
OG0001145	Syar.g_02769	Prbh.g_01365
OG0001146	Syar.g_02782	Prbh.g_01377
OG0001147	Syar.g_01276	Prbh.g_00002
OG0001148	Syar.g_01459	Prbh.g_00011
OG0001149	Syar.g_01458	Prbh.g_00012
OG0001150	Syar.g_01457	Prbh.g_00013
OG0001151	Syar.g_01238	Prbh.g_00025
OG0001152	Syar.g_01237	Prbh.g_00026
OG0001153	Syar.g_01398	Prbh.g_00131
OG0001154	Syar.g_01397	Prbh.g_00132
OG0001155	Syar.g_01211	Prbh.g_00149
OG0001156	Syar.g_01185	Prbh.g_00152
OG0001157	Syar.g_01184	Prbh.g_00153
OG0001158	Syar.g_01183	Prbh.g_00154
OG0001159	Syar.g_01182	Prbh.g_00155
OG0001160	Syar.g_02908	Prbh.g_00181
OG0001161	Syar.g_00382	Prbh.g_01837
OG0001162	Syar.g_03081	Prbh.g_01824
OG0001163	Syar.g_02917	Prbh.g_01790
OG0001164	Syar.g_02922	Prbh.g_01787
OG0001165	Syar.g_02927	Prbh.g_01784
OG0001166	Syar.g_02959	Prbh.g_01763
OG0001167	Syar.g_02982	Prbh.g_01745
OG0001168	Syar.g_02983	Prbh.g_01743
OG0001169	Syar.g_02985	Prbh.g_01741
OG0001170	Syar.g_02987	Prbh.g_01739
OG0001171	Syar.g_02999	Prbh.g_01729
OG0001172	Syar.g_00143	Prbh.g_01714
OG0001173	Syar.g_00142	Prbh.g_01713
OG0001174	Syar.g_00134	Prbh.g_01705
OG0001175	Syar.g_00133	Prbh.g_01704
OG0001176	Syar.g_01025	Prbh.g_01696
OG0001177	Syar.g_01023	Prbh.g_01694
OG0001178	Syar.g_02943	Prbh.g_01777
OG0001179	Syar.g_01055	Prbh.g_01661
OG0001181	Syar.g_01082	Prbh.g_01634
OG0001182	Syar.g_01090	Prbh.g_01626
OG0001183	Syar.g_01096	Prbh.g_01620
OG0001184	Syar.g_00653	Prbh.g_01602
OG0001185	Syar.g_00614	Prbh.g_01586
OG0001186	Syar.g_00562	Prbh.g_01562
OG0001187	Syar.g_00548	Prbh.g_01559
OG0001188	Syar.g_00546	Prbh.g_01557
OG0001189	Syar.g_00525	Prbh.g_01540
OG0001190	Syar.g_00330	Prbh.g_01535
OG0001191	Syar.g_00349	Prbh.g_01525
OG0001192	Syar.g_00356	Prbh.g_01520
OG0001193	Syar.g_00711	Prbh.g_01507
OG0001194	Syar.g_00622	Prbh.g_01506
OG0001195	Syar.g_00623	Prbh.g_01505
OG0001196	Syar.g_00453	Prbh.g_01488
OG0001197	Syar.g_00455	Prbh.g_01486
OG0001198	Syar.g_00467	Prbh.g_01479
OG0001199	Syar.g_03045	Prbh.g_00708
OG0001200	Syar.g_03047	Prbh.g_00706
OG0001201	Syar.g_03120	Prbh.g_00675
OG0001202	Syar.g_00991	Prbh.g_00583
OG0001203	Syar.g_03021	Prbh.g_00542
OG0001204	Syar.g_00154	Prbh.g_00536
OG0001205	Syar.g_02869	Prbh.g_00387
OG0001207	Syar.g_01462	Prbh.g_00354
OG0001208	Syar.g_01471	Prbh.g_00349
OG0001211	Syar.g_02323	Prbh.g_00280
OG0001212	Syar.g_02027	Prbh.g_00234
OG0001213	Syar.g_02239	Prbh.g_01452
OG0001215	Syar.g_00965	Prbh.g_00925
OG0001216	Syar.g_01909	Prbh.g_00947
OG0001217	Syar.g_02852	Prbh.g_01875
OG0001218	Syar.g_01388	Prbh.g_01339
OG0001219	Syar.g_02585	Prbh.g_01054
OG0001222	Syar.g_02552	Prbh.g_01131
OG0001223	Syar.g_02505	Prbh.g_01103
OG0001224	Syar.g_01361	Prbh.g_01035
OG0001225	Syar.g_01929	Prbh.g_01033
OG0001226	Syar.g_03054	Prbh.g_01444
OG0001227	Syar.g_02213	Prbh.g_01331
OG0001230	Syar.g_02816	Prbh.g_00089
OG0001231	Syar.g_00485	Prbh.g_00410
OG0001232	Syar.g_02968	Prbh.g_01759
OG0001233	Syar.g_02988	Prbh.g_01738
OG0001235	Syar.g_01019	Prbh.g_01698
OG0001236	Syar.g_00657	Prbh.g_01605
OG0001237	Syar.g_00652	Prbh.g_01601
OG0001238	Syar.g_00351	Prbh.g_01524
OG0001239	Syar.g_03043	Prbh.g_00711
OG0001240	Syar.g_03101	Prbh.g_00690
OG0001241	Syar.g_03112	Prbh.g_00681
OG0001242	Syar.g_00043	Prbh.g_00662
OG0001243	Syar.g_00051	Prbh.g_00655
OG0001244	Syar.g_00075	Prbh.g_00640
OG0001245	Syar.g_00999	Prbh.g_01320
OG0001246	Syar.g_01910	Prbh.g_00824
OG0001247	Syar.g_02024	Prbh.g_00918
OG0001248	Syar.g_02059	Prbh.g_00920
OG0001249	Syar.g_01113	Prbh.g_00442
OG0001250	Syar.g_01819, Syar.g_03240	Prbh.g_00995
OG0001251	Syar.g_02575	Prbh.g_00858
OG0001252	Syar.g_01372	Prbh.g_01040
OG0001253	Syar.g_02015	Prbh.g_01442
OG0001254	Syar.g_02233	Prbh.g_01866
OG0001255	Syar.g_01746	Prbh.g_01300
OG0001256	Syar.g_02915	Prbh.g_00188
OG0001258	Syar.g_02925	Prbh.g_01786
OG0001259	Syar.g_02986	Prbh.g_01740
OG0001262	Syar.g_00527	Prbh.g_01542
OG0001263	Syar.g_00054	Prbh.g_00653
OG0001265	Syar.g_00041	Prbh.g_00663
OG0001266	Syar.g_00987	Prbh.g_00579
OG0001267	Syar.g_00225	Prbh.g_00499
OG0001268	Syar.g_01124	Prbh.g_00433
OG0001269	Syar.g_00688	Prbh.g_01008
OG0001270	Syar.g_01175	Prbh.g_00398
OG0001271	Syar.g_01270	Prbh.g_00359
OG0001272	Syar.g_01475	Prbh.g_00345
OG0001273	Syar.g_02413	Prbh.g_01222
OG0001274	Syar.g_00929	Prbh.g_00556
OG0001275	Syar.g_02490	Prbh.g_01112
OG0001276	Syar.g_01797	Prbh.g_01123
OG0001278	Syar.g_01720	Prbh.g_01228
OG0001279	Syar.g_02841	Prbh.g_01396
OG0001280	Syar.g_03317	Prbh.g_01372
OG0001281	Syar.g_02783	Prbh.g_01378
OG0001282	Syar.g_01460, Syar.g_01351	Prbh.g_00010
OG0001283	Syar.g_00447	Prbh.g_01492
OG0001284	Syar.g_02900	Prbh.g_00175
OG0001285	Syar.g_02972	Prbh.g_01756
OG0001286	Syar.g_01077	Prbh.g_01640
OG0001287	Syar.g_00606	Prbh.g_01579
OG0001288	Syar.g_00591	Prbh.g_01569
OG0001289	Syar.g_03080	Prbh.g_00696
OG0001290	Syar.g_03111	Prbh.g_00682
OG0001291	Syar.g_00064	Prbh.g_00645
OG0001292	Syar.g_00160	Prbh.g_00531
OG0001293	Syar.g_00198	Prbh.g_00518
OG0001296	Syar.g_01506	Prbh.g_00321
OG0001297	Syar.g_01510	Prbh.g_00316
OG0001298	Syar.g_02210	Prbh.g_00252
OG0001299	Syar.g_01915	Prbh.g_01186
OG0001304	Syar.g_01557	Prbh.g_01136
OG0001305	Syar.g_01937	Prbh.g_01027
OG0001306	Syar.g_01521	Prbh.g_01298
OG0001307	Syar.g_02591	Prbh.g_01936
OG0001308	Syar.g_02798	Prbh.g_00109
OG0001309	Syar.g_00360	Prbh.g_00205
OG0001310	Syar.g_02951	Prbh.g_01769
OG0001311	Syar.g_01795	Prbh.g_01125
OG0001312	Syar.g_02569	Prbh.g_01063
OG0001315	Syar.g_01094	Prbh.g_01861
OG0001317	Syar.g_03025	Prbh.g_00546
OG0001318	Syar.g_00186	Prbh.g_00522
OG0001319	Syar.g_00215	Prbh.g_00506
OG0001325	Syar.g_01577	Prbh.g_01168
OG0001327	Syar.g_01674	Prbh.g_00867
OG0001329	Syar.g_02337	Prbh.g_01816
OG0001331	Syar.g_01455	Prbh.g_00015
OG0001334	Syar.g_03166	Prbh.g_01617
OG0001336	Syar.g_00448	Prbh.g_01491
OG0001337	Syar.g_01112	Prbh.g_00447
OG0001338	Syar.g_03232	Prbh.g_00444
OG0001339	Syar.g_03114	Prbh.g_00679
OG0001343	Syar.g_03210	Prbh.g_00855
OG0001346	Syar.g_02778	Prbh.g_01374
OG0001348	Syar.g_02259	Prbh.g_01888
OG0001349	Syar.g_02764	Prbh.g_00076
OG0001351	Syar.g_01420	Prbh.g_00373
OG0001353	Syar.g_01809	Prbh.g_00985
OG0001354	Syar.g_02520	Prbh.g_01096
OG0001355	Syar.g_01912	Prbh.g_01146
OG0001358	Syar.g_02262	Prbh.g_01463
OG0001359	Syar.g_03211	Prbh.g_00856
OG0001361	Syar.g_01955	Prbh.g_01264
OG0001364	Syar.g_00284	Prbh.g_01614
OG0001365	Syar.g_00335	Prbh.g_01531
OG0001371	Syar.g_03059	Prbh.g_00913
OG0001379	Syar.g_02772	Prbh.g_01367
OG0001382	Syar.g_02834, Syar.g_03204	Prbh.g_01343
OG0001394	Syar.g_02608	Prbh.g_00893
OG0001401	Syar.g_01813	Prbh.g_00990
OG0001402	Syar.g_02252	Prbh.g_01458
OG0001403	Syar.g_00504	Prbh.g_00750
OG0001411	Syar.g_02761, Syar.g_02360	Prbh.g_00055, Prbh.g_00721
OG0001415	Syar.g_01553	Prbh.g_00549
OG0001418	Syar.g_01546	Prbh.g_00919
OG0001429	Syar.g_02582	Prbh.g_01055
OG0001430	Syar.g_03306	Prbh.g_01340
OG0001435	Syar.g_01621	Prbh.g_00874
OG0001437	Syar.g_01554	Prbh.g_00550
OG0001441	Syar.g_02691	Prbh.g_00308
OG0001443	Syar.g_00378	Prbh.g_01871
OG0001450	Syar.g_00880	Prbh.g_00922
OG0001453	Syar.g_02498	Prbh.g_01927
OG0001460	Syar.g_00172	Prbh.g_01791
OG0001461	Syar.g_02478	Prbh.g_01839
OG0001467	Syar.g_01745	Prbh.g_00007
OG0001476	Syar.g_01647, Syar.g_02077, Syar.g_02128	Prbh.g_01275
OG0001477	Syar.g_02277	Prbh.g_01893
OG0001486	Syar.g_01537	Prbh.g_01285
OG0001487	Syar.g_01389	Prbh.g_00139
OG0001488	Syar.g_01948	Prbh.g_01269
OG0001489	Syar.g_01087	Prbh.g_01629
OG0001495	Syar.g_01022	Prbh.g_01693
OG0001496	Syar.g_02279	Prbh.g_01895
OG0001497	Syar.g_02278	Prbh.g_01894
OG0001498	Syar.g_03286, Syar.g_01163	Prbh.g_00414
OG0001505	Syar.g_02696	Prbh.g_00063
OG0001510	Syar.g_00601	Prbh.g_01575
OG0001511	Syar.g_03129	Prbh.g_00671
OG0001512	Syar.g_03020	Prbh.g_01335
OG0001514	Syar.g_02280	Prbh.g_01896
OG0001515	Syar.g_03266, Syar.g_02594	Prbh.g_00927
OG0001517	Syar.g_01119	Prbh.g_00438
OG0001518	Syar.g_00353	Prbh.g_01522
OG0001519	Syar.g_00380, Syar.g_00002	Prbh.g_01517
OG0001527	Syar.g_02309	Prbh.g_00266
OG0001529	Syar.g_00518	Prbh.g_00742
OG0001530	Syar.g_03127	Prbh.g_00672
OG0001531	Syar.g_03019	Prbh.g_00541
OG0001532	Syar.g_01978	Prbh.g_01251
OG0001534	Syar.g_01558	Prbh.g_01137
OG0001535	Syar.g_01799	Prbh.g_01122
OG0001536	Syar.g_02544	Prbh.g_01082
OG0001537	Syar.g_02602	Prbh.g_00890
OG0001538	Syar.g_02644	Prbh.g_00958
OG0001539	Syar.g_01626	Prbh.g_00869
OG0001540	Syar.g_00056	Prbh.g_00651
OG0001541	Syar.g_00117	Prbh.g_00603
OG0001542	Syar.g_00128	Prbh.g_00597
OG0001543	Syar.g_00949	Prbh.g_01876
OG0001544	Syar.g_00379, Syar.g_00001	Prbh.g_01518
OG0001545	Syar.g_00865	Prbh.g_01502
OG0001549	Syar.g_02838	Prbh.g_01018
OG0001557	Syar.g_02609	Prbh.g_00894
OG0001559	Syar.g_03126	Prbh.g_00673
OG0001560	Syar.g_03110	Prbh.g_00683
OG0001561	Syar.g_01792	Prbh.g_01127
OG0001563	Syar.g_01072	Prbh.g_01645
OG0001565	Syar.g_03069	Prbh.g_01838
OG0001574	Syar.g_02311	Prbh.g_00268
OG0001575	Syar.g_02306	Prbh.g_00263
OG0001576	Syar.g_02794	Prbh.g_01386
OG0001580	Syar.g_00895	Prbh.g_00735
OG0001587	Syar.g_03010	Prbh.g_01722
OG0001591	Syar.g_01685	Prbh.g_00906
OG0001592	Syar.g_03309, Syar.g_00310	Prbh.g_00736
OG0001613	Syar.g_01093	Prbh.g_01622
OG0001614	Syar.g_00617	Prbh.g_01587
OG0001616	Syar.g_01964	Prbh.g_01259
OG0001617	Syar.g_01972	Prbh.g_00931
OG0001619	Syar.g_02556	Prbh.g_01072
OG0001620	Syar.g_01131	Prbh.g_00429
OG0001621	Syar.g_00169	Prbh.g_00526
OG0001622	Syar.g_00446	Prbh.g_01493
OG0001634	Syar.g_01691	Prbh.g_01183
OG0001636	Syar.g_00510	Prbh.g_00747
OG0001638	Syar.g_02949, Syar.g_03132	Prbh.g_01771
OG0001639	Syar.g_01212	Prbh.g_00148
OG0001640	Syar.g_01377	Prbh.g_01043
OG0001641	Syar.g_02500	Prbh.g_01105
OG0001642	Syar.g_01387	Prbh.g_01007
OG0001643	Syar.g_02423	Prbh.g_01214
OG0001644	Syar.g_01876	Prbh.g_01158
OG0001658	Syar.g_00329	Prbh.g_00740
OG0001659	Syar.g_01973	Prbh.g_01407
OG0001661	Syar.g_00911	Prbh.g_00781
OG0001678	Syar.g_00144	Prbh.g_01715
OG0001679	Syar.g_00032	Prbh.g_00443
OG0001713	Syar.g_02147	Prbh.g_01360
OG0001717	Syar.g_00103	Prbh.g_00822
OG0001731	Syar.g_02884	Prbh.g_00161
OG0001762	Syar.g_02493	Prbh.g_01110
OG0001764	Syar.g_01870	Prbh.g_01152
OG0001771	Syar.g_02677	Prbh.g_01843
OG0001955	Syar.g_00733	Prbh.g_01873
OG0001974	Syar.g_00325	Prbh.g_00407
OG0001977	Syar.g_00703	Prbh.g_01511
OG0002003	Syar.g_02127	Prbh.g_00832
OG0002019	Syar.g_00615	Prbh.g_01950
OG0002109	Syar.g_00759, Syar.g_01997	Prbh.g_00836
OG0002110	Syar.g_00859	Prbh.g_01926
OG0002344	Syar.g_00030, Syar.g_01149, Syar.g_01154	Prbh.g_00419
OG0002348	Syar.g_00309	Prbh.g_01887
OG0002559	Syar.g_01267	Prbh.g_01428
OG0002730	Syar.g_01595	Prbh.g_01941
OG0003491	Syar.g_00304	Prbh.g_01436
OG0003493	Syar.g_00801	Prbh.g_00044
