Orthogroup	Syar	Syab
OG0001139	Syar.g_01980	Syab.g_01025
OG0001140	Syar.g_01981	Syab.g_00642, Syab.g_01026
OG0001141	Syar.g_01982	Syab.g_01027
OG0001142	Syar.g_01983	Syab.g_01028
OG0001143	Syar.g_01698	Syab.g_01037
OG0001144	Syar.g_01707	Syab.g_01052
OG0001145	Syar.g_02769	Syab.g_00928
OG0001146	Syar.g_02782	Syab.g_00907
OG0001147	Syar.g_01276	Syab.g_00716
OG0001148	Syar.g_01459	Syab.g_02085
OG0001149	Syar.g_01458	Syab.g_02084
OG0001150	Syar.g_01457	Syab.g_02083
OG0001151	Syar.g_01238	Syab.g_02070
OG0001152	Syar.g_01237	Syab.g_02069
OG0001153	Syar.g_01398	Syab.g_00731
OG0001154	Syar.g_01397	Syab.g_00730
OG0001155	Syar.g_01211	Syab.g_02171
OG0001156	Syar.g_01185	Syab.g_02174
OG0001157	Syar.g_01184	Syab.g_02175
OG0001158	Syar.g_01183	Syab.g_02176
OG0001159	Syar.g_01182	Syab.g_02177
OG0001160	Syar.g_02908	Syab.g_02231
OG0001161	Syar.g_00382	Syab.g_02797
OG0001162	Syar.g_03081	Syab.g_00893
OG0001163	Syar.g_02917	Syab.g_02241
OG0001164	Syar.g_02922	Syab.g_02247
OG0001165	Syar.g_02927	Syab.g_02252
OG0001166	Syar.g_02959	Syab.g_02296
OG0001167	Syar.g_02982	Syab.g_02322
OG0001168	Syar.g_02983	Syab.g_02324
OG0001169	Syar.g_02985	Syab.g_02326
OG0001170	Syar.g_02987	Syab.g_02328
OG0001171	Syar.g_02999	Syab.g_02339
OG0001172	Syar.g_00143	Syab.g_00371
OG0001173	Syar.g_00142	Syab.g_00372
OG0001174	Syar.g_00134	Syab.g_00380
OG0001175	Syar.g_00133	Syab.g_00381
OG0001176	Syar.g_01025	Syab.g_00398
OG0001177	Syar.g_01023	Syab.g_00396
OG0001178	Syar.g_02943	Syab.g_02263
OG0001179	Syar.g_01055	Syab.g_00427
OG0001181	Syar.g_01082	Syab.g_00457
OG0001182	Syar.g_01090	Syab.g_00467
OG0001183	Syar.g_01096	Syab.g_00474
OG0001184	Syar.g_00653	Syab.g_00196
OG0001185	Syar.g_00614	Syab.g_00119
OG0001186	Syar.g_00562	Syab.g_00085
OG0001187	Syar.g_00548	Syab.g_00081
OG0001188	Syar.g_00546	Syab.g_00079
OG0001189	Syar.g_00525	Syab.g_00058
OG0001190	Syar.g_00330	Syab.g_02755
OG0001191	Syar.g_00349	Syab.g_02771
OG0001192	Syar.g_00356	Syab.g_02778
OG0001193	Syar.g_00711	Syab.g_02827
OG0001194	Syar.g_00622	Syab.g_02833
OG0001195	Syar.g_00623	Syab.g_02834
OG0001196	Syar.g_00453	Syab.g_02896
OG0001197	Syar.g_00455	Syab.g_02898
OG0001198	Syar.g_00467	Syab.g_02911
OG0001199	Syar.g_03045	Syab.g_02440
OG0001200	Syar.g_03047	Syab.g_02442
OG0001201	Syar.g_03120	Syab.g_02501
OG0001202	Syar.g_00991	Syab.g_02635
OG0001203	Syar.g_03021	Syab.g_02369
OG0001204	Syar.g_00154	Syab.g_00353
OG0001205	Syar.g_02869	Syab.g_00593
OG0001207	Syar.g_01462	Syab.g_02088
OG0001208	Syar.g_01471	Syab.g_02098
OG0001211	Syar.g_02323	Syab.g_02013
OG0001212	Syar.g_02027	Syab.g_01955
OG0001213	Syar.g_02239	Syab.g_01886
OG0001214	Syar.g_02420	Syab.g_01872
OG0001215	Syar.g_00965	Syab.g_01171
OG0001216	Syar.g_01909	Syab.g_01269
OG0001217	Syar.g_02852	Syab.g_01464
OG0001218	Syar.g_01388	Syab.g_00723
OG0001222	Syar.g_02552	Syab.g_01396
OG0001223	Syar.g_02505	Syab.g_01345
OG0001224	Syar.g_01361	Syab.g_01214
OG0001225	Syar.g_01929	Syab.g_01212
OG0001226	Syar.g_03054	Syab.g_02450
OG0001227	Syar.g_02213	Syab.g_00891
OG0001230	Syar.g_02816	Syab.g_00791
OG0001231	Syar.g_00485	Syab.g_00017
OG0001232	Syar.g_02968	Syab.g_02306
OG0001233	Syar.g_02988	Syab.g_02329
OG0001235	Syar.g_01019	Syab.g_00391
OG0001236	Syar.g_00657	Syab.g_00200
OG0001237	Syar.g_00652	Syab.g_00192
OG0001238	Syar.g_00351	Syab.g_02773
OG0001239	Syar.g_03043	Syab.g_02437
OG0001240	Syar.g_03101	Syab.g_02484
OG0001241	Syar.g_03112	Syab.g_02494
OG0001242	Syar.g_00043	Syab.g_02525
OG0001243	Syar.g_00051	Syab.g_02533
OG0001244	Syar.g_00075	Syab.g_02561
OG0001245	Syar.g_00999	Syab.g_01762
OG0001246	Syar.g_01910	Syab.g_02126
OG0001247	Syar.g_02024	Syab.g_02825
OG0001248	Syar.g_02059	Syab.g_01163
OG0001249	Syar.g_01113	Syab.g_00514
OG0001250	Syar.g_01819, Syar.g_03240	Syab.g_01714
OG0001251	Syar.g_02575	Syab.g_01816
OG0001252	Syar.g_01372	Syab.g_01228
OG0001253	Syar.g_02015	Syab.g_01761
OG0001254	Syar.g_02233	Syab.g_01749
OG0001255	Syar.g_01746	Syab.g_01846
OG0001256	Syar.g_02915	Syab.g_02238
OG0001257	Syar.g_00807	Syab.g_01610
OG0001258	Syar.g_02925	Syab.g_02250
OG0001259	Syar.g_02986	Syab.g_02327
OG0001260	Syar.g_03007	Syab.g_02350
OG0001262	Syar.g_00527	Syab.g_00060
OG0001263	Syar.g_00054	Syab.g_02536
OG0001265	Syar.g_00041	Syab.g_02523
OG0001266	Syar.g_00987	Syab.g_02639
OG0001267	Syar.g_00225	Syab.g_00295
OG0001268	Syar.g_01124	Syab.g_00529
OG0001269	Syar.g_00688	Syab.g_01809
OG0001270	Syar.g_01175	Syab.g_00579
OG0001271	Syar.g_01270	Syab.g_00694
OG0001272	Syar.g_01475	Syab.g_02102
OG0001273	Syar.g_02413	Syab.g_01878
OG0001274	Syar.g_00929	Syab.g_02706
OG0001275	Syar.g_02490	Syab.g_01330
OG0001276	Syar.g_01797	Syab.g_01313
OG0001277	Syar.g_02250	Syab.g_02163
OG0001278	Syar.g_01720	Syab.g_01152
OG0001279	Syar.g_02841	Syab.g_01807
OG0001280	Syar.g_03317	Syab.g_00918
OG0001281	Syar.g_02783	Syab.g_00906
OG0001282	Syar.g_01460, Syar.g_01351	Syab.g_02086
OG0001283	Syar.g_00447	Syab.g_02885
OG0001284	Syar.g_02900	Syab.g_02211
OG0001285	Syar.g_02972	Syab.g_02309
OG0001286	Syar.g_01077	Syab.g_00451
OG0001287	Syar.g_00606	Syab.g_00111
OG0001288	Syar.g_00591	Syab.g_00094
OG0001289	Syar.g_03080	Syab.g_02465
OG0001290	Syar.g_03111	Syab.g_02493
OG0001291	Syar.g_00064	Syab.g_02546
OG0001292	Syar.g_00160	Syab.g_00348
OG0001293	Syar.g_00198	Syab.g_00322
OG0001294	Syar.g_01687	Syab.g_01564
OG0001295	Syar.g_00693	Syab.g_01215
OG0001296	Syar.g_01506	Syab.g_02132
OG0001297	Syar.g_01510	Syab.g_02136
OG0001298	Syar.g_02210	Syab.g_01980
OG0001299	Syar.g_01915	Syab.g_01557
OG0001303	Syar.g_02583	Syab.g_01424
OG0001304	Syar.g_01557	Syab.g_01298
OG0001305	Syar.g_01937	Syab.g_01204
OG0001306	Syar.g_01521	Syab.g_00941
OG0001307	Syar.g_02591	Syab.g_01552
OG0001308	Syar.g_02798	Syab.g_00759
OG0001309	Syar.g_00360	Syab.g_02142
OG0001310	Syar.g_02951	Syab.g_02288
OG0001311	Syar.g_01795	Syab.g_01311
OG0001312	Syar.g_02569	Syab.g_01414
OG0001315	Syar.g_01094	Syab.g_00472
OG0001317	Syar.g_03025	Syab.g_02373
OG0001318	Syar.g_00186	Syab.g_00333
OG0001319	Syar.g_00215	Syab.g_00306
OG0001325	Syar.g_01577	Syab.g_01273
OG0001326	Syar.g_00632	Syab.g_02841
OG0001327	Syar.g_01674	Syab.g_01643
OG0001329	Syar.g_02337	Syab.g_00361
OG0001331	Syar.g_01455	Syab.g_02081
OG0001334	Syar.g_03166	Syab.g_00483
OG0001336	Syar.g_00448	Syab.g_02886
OG0001337	Syar.g_01112	Syab.g_00480, Syab.g_00502
OG0001338	Syar.g_03232	Syab.g_00495, Syab.g_00509, Syab.g_02229, Syab.g_00505
OG0001339	Syar.g_03114	Syab.g_02496
OG0001343	Syar.g_03210	Syab.g_00359
OG0001345	Syar.g_01958	Syab.g_01008
OG0001346	Syar.g_02778	Syab.g_00914
OG0001347	Syar.g_00565	Syab.g_02830
OG0001348	Syar.g_02259	Syab.g_01258
OG0001349	Syar.g_02764	Syab.g_00150
OG0001351	Syar.g_01420	Syab.g_00625
OG0001353	Syar.g_01809	Syab.g_01702
OG0001354	Syar.g_02520	Syab.g_01358
OG0001358	Syar.g_02262	Syab.g_01900
OG0001359	Syar.g_03211	Syab.g_00360
OG0001360	Syar.g_01961	Syab.g_01010
OG0001361	Syar.g_01955	Syab.g_00154, Syab.g_01005
OG0001364	Syar.g_00284	Syab.g_00211
OG0001365	Syar.g_00335	Syab.g_02760
OG0001366	Syar.g_02962	Syab.g_02299
OG0001370	Syar.g_00013	Syab.g_01831
OG0001373	Syar.g_00631	Syab.g_02840
OG0001374	Syar.g_00642	Syab.g_02848
OG0001376	Syar.g_02600, Syar.g_03203	Syab.g_02782
OG0001377	Syar.g_02599	Syab.g_02781
OG0001378	Syar.g_01174	Syab.g_00578
OG0001379	Syar.g_02772	Syab.g_00923
OG0001382	Syar.g_02834, Syar.g_03204	Syab.g_00393
OG0001383	Syar.g_01880	Syab.g_02364
OG0001383	Syar.g_03016	Syab.g_02363
OG0001385	Syar.g_00628	Syab.g_02837
OG0001386	Syar.g_00629	Syab.g_02838
OG0001387	Syar.g_00630	Syab.g_02839
OG0001388	Syar.g_00635	Syab.g_02842
OG0001389	Syar.g_00636	Syab.g_02843
OG0001390	Syar.g_00637	Syab.g_02844
OG0001391	Syar.g_00638	Syab.g_02845
OG0001392	Syar.g_00640	Syab.g_02846
OG0001393	Syar.g_00641	Syab.g_02847
OG0001394	Syar.g_02608	Syab.g_01599
OG0001396	Syar.g_00566	Syab.g_02831
OG0001401	Syar.g_01813	Syab.g_01708
OG0001402	Syar.g_02252	Syab.g_01896
OG0001406	Syar.g_02601	Syab.g_02783
OG0001408	Syar.g_02042	Syab.g_01826
OG0001411	Syar.g_02761, Syar.g_02360	Syab.g_00147
OG0001412	Syar.g_02400	Syab.g_02829
OG0001413	Syar.g_02062	Syab.g_01904
OG0001413	Syar.g_02063	Syab.g_01812
OG0001415	Syar.g_01553	Syab.g_02471
OG0001416	Syar.g_00433	Syab.g_00909
OG0001417	Syar.g_01885	Syab.g_01359
OG0001420	Syar.g_02680	Syab.g_02155
OG0001428	Syar.g_00108	Syab.g_02594
OG0001429	Syar.g_02582	Syab.g_01423
OG0001430	Syar.g_03306	Syab.g_02743
OG0001432	Syar.g_02064, Syar.g_02123	Syab.g_01818
OG0001434	Syar.g_02613	Syab.g_01594
OG0001435	Syar.g_01621	Syab.g_01637
OG0001436	Syar.g_03234	Syab.g_00216
OG0001438	Syar.g_00240	Syab.g_00280
OG0001439	Syar.g_00824	Syab.g_00248
OG0001442	Syar.g_02622	Syab.g_01583
OG0001443	Syar.g_00378	Syab.g_02794
OG0001444	Syar.g_03093	Syab.g_02736, Syab.g_00101
OG0001444	Syar.g_03096	Syab.g_02479
OG0001447	Syar.g_00052	Syab.g_02534
OG0001449	Syar.g_01897	Syab.g_00357
OG0001450	Syar.g_00880	Syab.g_01081
OG0001452	Syar.g_00167	Syab.g_00338
OG0001454	Syar.g_02065, Syar.g_02122	Syab.g_01808
OG0001456	Syar.g_00643	Syab.g_02850
OG0001457	Syar.g_00644	Syab.g_02851
OG0001458	Syar.g_00645	Syab.g_02852
OG0001461	Syar.g_02478	Syab.g_01754
OG0001462	Syar.g_00511	Syab.g_00042
OG0001467	Syar.g_01745	Syab.g_00805
OG0001471	Syar.g_00830	Syab.g_00253
OG0001476	Syar.g_01647, Syar.g_02077, Syar.g_02128	Syab.g_00984
OG0001477	Syar.g_02277	Syab.g_01191
OG0001478	Syar.g_01259	Syab.g_00661
OG0001478	Syar.g_03184	Syab.g_00670
OG0001479	Syar.g_01122	Syab.g_00527
OG0001480	Syar.g_02013	Syab.g_01836
OG0001482	Syar.g_02511	Syab.g_01349
OG0001486	Syar.g_01537	Syab.g_00967
OG0001488	Syar.g_01948	Syab.g_00994
OG0001489	Syar.g_01087	Syab.g_00462
OG0001492	Syar.g_01717	Syab.g_01155
OG0001493	Syar.g_01725	Syab.g_01147
OG0001496	Syar.g_02279	Syab.g_01188
OG0001497	Syar.g_02278	Syab.g_01190
OG0001498	Syar.g_01163	Syab.g_00552
OG0001502	Syar.g_01840	Syab.g_01733
OG0001505	Syar.g_02696	Syab.g_00189
OG0001510	Syar.g_00601	Syab.g_00103
OG0001511	Syar.g_03129	Syab.g_02509
OG0001512	Syar.g_03020	Syab.g_02368
OG0001513	Syar.g_00995	Syab.g_00470, Syab.g_00193
OG0001514	Syar.g_02280	Syab.g_01187
OG0001515	Syar.g_03266, Syar.g_02594	Syab.g_01176
OG0001516	Syar.g_01918	Syab.g_01554
OG0001517	Syar.g_01119	Syab.g_00524
OG0001518	Syar.g_00353	Syab.g_02775
OG0001519	Syar.g_00380, Syar.g_00002	Syab.g_02796
OG0001520	Syar.g_02053	Syab.g_01992
OG0001525	Syar.g_01315	Syab.g_01823
OG0001527	Syar.g_02309	Syab.g_01998
OG0001529	Syar.g_00518	Syab.g_00051
OG0001530	Syar.g_03127	Syab.g_02507
OG0001531	Syar.g_03019	Syab.g_02367
OG0001532	Syar.g_01978	Syab.g_01024
OG0001533	Syar.g_01173	Syab.g_00576, Syab.g_00636
OG0001534	Syar.g_01558	Syab.g_01297
OG0001535	Syar.g_01799	Syab.g_01316
OG0001536	Syar.g_02544	Syab.g_01388
OG0001537	Syar.g_02602	Syab.g_01606
OG0001538	Syar.g_02644	Syab.g_01278
OG0001539	Syar.g_01626	Syab.g_01641
OG0001540	Syar.g_00056	Syab.g_02538
OG0001541	Syar.g_00117	Syab.g_02603
OG0001542	Syar.g_00128	Syab.g_02614
OG0001543	Syar.g_00949	Syab.g_02686
OG0001544	Syar.g_00379	Syab.g_02795
OG0001545	Syar.g_00865	Syab.g_02874
OG0001546	Syar.g_03276, Syar.g_02688	Syab.g_02150
OG0001547	Syar.g_01855	Syab.g_01440
OG0001554	Syar.g_00327	Syab.g_02753
OG0001555	Syar.g_01689	Syab.g_02418
OG0001557	Syar.g_02609	Syab.g_01598
OG0001558	Syar.g_00488	Syab.g_00021
OG0001559	Syar.g_03126	Syab.g_02506
OG0001560	Syar.g_03110	Syab.g_02492
OG0001561	Syar.g_01792	Syab.g_01309
OG0001562	Syar.g_02484	Syab.g_01324
OG0001565	Syar.g_03069	Syab.g_01837
OG0001567	Syar.g_01847	Syab.g_01441
OG0001568	Syar.g_01866	Syab.g_01439
OG0001570	Syar.g_02858	Syab.g_01443
OG0001573	Syar.g_02700	Syab.g_01264
OG0001574	Syar.g_02311	Syab.g_02000
OG0001575	Syar.g_02306	Syab.g_01995
OG0001576	Syar.g_02794	Syab.g_00896
OG0001577	Syar.g_01534	Syab.g_00964
OG0001578	Syar.g_00863	Syab.g_00868
OG0001580	Syar.g_00895	Syab.g_02740
OG0001590	Syar.g_02412	Syab.g_01742, Syab.g_01753, Syab.g_01879
OG0001591	Syar.g_01685	Syab.g_01566
OG0001592	Syar.g_03309, Syar.g_00310	Syab.g_02741
OG0001594	Syar.g_03217	Syab.g_00887
OG0001594	Syar.g_00848, Syar.g_00374	Syab.g_00807
OG0001614	Syar.g_00617	Syab.g_00121
OG0001615	Syar.g_02334	Syab.g_01727
OG0001616	Syar.g_01964	Syab.g_01013
OG0001617	Syar.g_01972	Syab.g_01183
OG0001618	Syar.g_01571	Syab.g_01665
OG0001619	Syar.g_02556	Syab.g_01399
OG0001620	Syar.g_01131	Syab.g_00535
OG0001621	Syar.g_00169	Syab.g_00337
OG0001622	Syar.g_00446	Syab.g_02884
OG0001623	Syar.g_01694, Syar.g_01104	Syab.g_00506
OG0001624	Syar.g_02145	Syab.g_02059, Syab.g_02417, Syab.g_02162
OG0001624	Syar.g_01312, Syar.g_02156	Syab.g_01843
OG0001625	Syar.g_00192	Syab.g_00328
OG0001627	Syar.g_01215	Syab.g_02167
OG0001634	Syar.g_01691	Syab.g_01560
OG0001636	Syar.g_00510	Syab.g_00041
OG0001637	Syar.g_00971, Syar.g_02007	Syab.g_02344
OG0001638	Syar.g_02949, Syar.g_03132	Syab.g_02270
OG0001639	Syar.g_01212	Syab.g_02170
OG0001640	Syar.g_01377	Syab.g_01233
OG0001641	Syar.g_02500	Syab.g_01341
OG0001642	Syar.g_01387	Syab.g_02027
OG0001643	Syar.g_02423	Syab.g_01869
OG0001644	Syar.g_01876	Syab.g_01672
OG0001645	Syar.g_02340	Syab.g_02029
OG0001645	Syar.g_00803	Syab.g_02028, Syab.g_02814
OG0001647	Syar.g_00217	Syab.g_00304
OG0001652	Syar.g_00486	Syab.g_00019
OG0001653	Syar.g_03099	Syab.g_02482
OG0001654	Syar.g_01214	Syab.g_02168
OG0001657	Syar.g_00089	Syab.g_02575
OG0001658	Syar.g_00329	Syab.g_02754
OG0001659	Syar.g_01973	Syab.g_01020
OG0001669	Syar.g_00323, Syar.g_00555	Syab.g_02892
OG0001671	Syar.g_03173, Syar.g_00943	Syab.g_02691
OG0001672	Syar.g_03053	Syab.g_02448
OG0001673	Syar.g_03028	Syab.g_02375
OG0001674	Syar.g_02089	Syab.g_01525
OG0001675	Syar.g_02486	Syab.g_01326
OG0001677	Syar.g_01097	Syab.g_00475
OG0001678	Syar.g_00144	Syab.g_00370
OG0001679	Syar.g_00032	Syab.g_01425, Syab.g_02475
OG0001680	Syar.g_02953	Syab.g_02290
OG0001682	Syar.g_01573	Syab.g_01647, Syab.g_01663
OG0001692	Syar.g_02812	Syab.g_00782
OG0001694	Syar.g_00227	Syab.g_00293
OG0001695	Syar.g_00864	Syab.g_02869
OG0001702	Syar.g_03087	Syab.g_02470
OG0001703	Syar.g_01463	Syab.g_02089
OG0001712	Syar.g_01846	Syab.g_01764
OG0001713	Syar.g_02147	Syab.g_00985
OG0001715	Syar.g_00804	Syab.g_01788
OG0001716	Syar.g_01642	Syab.g_01734
OG0001717	Syar.g_00103	Syab.g_02588
OG0001726	Syar.g_01863	Syab.g_01087
OG0001729	Syar.g_03015	Syab.g_02362
OG0001730	Syar.g_00837, Syar.g_00806	Syab.g_02358
OG0001731	Syar.g_02884	Syab.g_02188
OG0001732	Syar.g_00464, Syar.g_01702	Syab.g_01045
OG0001734	Syar.g_00188	Syab.g_01735
OG0001735	Syar.g_02469	Syab.g_01535
OG0001737	Syar.g_00855	Syab.g_00274
OG0001738	Syar.g_00717	Syab.g_00233
OG0001739	Syar.g_00862	Syab.g_02867
OG0001741	Syar.g_01311, Syar.g_02155	Syab.g_01067, Syab.g_02161
OG0001745	Syar.g_02010	Syab.g_01769
OG0001748	Syar.g_00941	Syab.g_02693
OG0001750	Syar.g_03097, Syar.g_01648	Syab.g_02480
OG0001751	Syar.g_03029	Syab.g_02376
OG0001752	Syar.g_03009, Syar.g_03214	Syab.g_02354
OG0001754	Syar.g_00973	Syab.g_02346
OG0001755	Syar.g_01515	Syab.g_02141
OG0001756	Syar.g_00840, Syar.g_01320	Syab.g_02787, Syab.g_02780
OG0001761	Syar.g_01703, Syar.g_00182	Syab.g_01920
OG0001762	Syar.g_02493	Syab.g_01333
OG0001763	Syar.g_02506	Syab.g_01346
OG0001764	Syar.g_01870	Syab.g_01436
OG0001766	Syar.g_00902	Syab.g_00263
OG0001767	Syar.g_02733	Syab.g_00218
OG0001768	Syar.g_02918	Syab.g_02620
OG0001783	Syar.g_00611	Syab.g_00116
OG0001784	Syar.g_03090	Syab.g_02474, Syab.g_02476
OG0001786	Syar.g_02903	Syab.g_02213
OG0001787	Syar.g_03272, Syar.g_01927	Syab.g_02042
OG0001788	Syar.g_02351	Syab.g_02039
OG0001789	Syar.g_02776	Syab.g_00916
OG0001790	Syar.g_01528	Syab.g_00948
OG0001792	Syar.g_01708	Syab.g_01053
OG0001794	Syar.g_03304	Syab.g_01300
OG0001796	Syar.g_01808	Syab.g_01322
OG0001797	Syar.g_00681	Syab.g_01407
OG0001798	Syar.g_02248	Syab.g_01894
OG0001799	Syar.g_02434	Syab.g_01854
OG0001800	Syar.g_02840	Syab.g_00819
OG0001801	Syar.g_02821	Syab.g_00804
OG0001803	Syar.g_02873	Syab.g_00589
OG0001804	Syar.g_01164	Syab.g_00553
OG0001805	Syar.g_00927	Syab.g_00342
OG0001806	Syar.g_00216	Syab.g_00305
OG0001808	Syar.g_00286, Syar.g_03226	Syab.g_00209
OG0001809	Syar.g_02274	Syab.g_02549
OG0001811	Syar.g_00125, Syar.g_02050	Syab.g_02612
OG0001812	Syar.g_00311	Syab.g_02742
OG0001813	Syar.g_00696	Syab.g_02810
OG0001814	Syar.g_00456	Syab.g_02899
OG0001815	Syar.g_00465	Syab.g_02909
OG0001816	Syar.g_01675	Syab.g_01644
OG0001817	Syar.g_00012	Syab.g_01777
OG0001837	Syar.g_00942	Syab.g_02692
OG0001838	Syar.g_00478	Syab.g_00008
OG0001839	Syar.g_00506	Syab.g_00037
OG0001840	Syar.g_00524	Syab.g_00057
OG0001841	Syar.g_00531	Syab.g_00064
OG0001843	Syar.g_00618	Syab.g_00122
OG0001844	Syar.g_00619	Syab.g_00123
OG0001845	Syar.g_00621	Syab.g_00124
OG0001846	Syar.g_00044	Syab.g_02526
OG0001847	Syar.g_00042	Syab.g_02524
OG0001848	Syar.g_00037	Syab.g_02520
OG0001849	Syar.g_03079	Syab.g_02464
OG0001850	Syar.g_03055	Syab.g_02451
OG0001851	Syar.g_03049	Syab.g_02444
OG0001852	Syar.g_03048	Syab.g_02443
OG0001853	Syar.g_03042	Syab.g_02436
OG0001854	Syar.g_03023	Syab.g_02371
OG0001856	Syar.g_02907	Syab.g_02228
OG0001857	Syar.g_02904	Syab.g_02225
OG0001858	Syar.g_02339	Syab.g_02183
OG0001859	Syar.g_01451	Syab.g_02077
OG0001860	Syar.g_01465	Syab.g_02091
OG0001861	Syar.g_01476	Syab.g_02103
OG0001862	Syar.g_01488	Syab.g_02115
OG0001863	Syar.g_01495	Syab.g_02121
OG0001864	Syar.g_02227	Syab.g_02032
OG0001865	Syar.g_02198	Syab.g_01801, Syab.g_01966
OG0001866	Syar.g_02174	Syab.g_01933
OG0001867	Syar.g_02172	Syab.g_01922
OG0001868	Syar.g_02780	Syab.g_00910
OG0001869	Syar.g_01533	Syab.g_00963
OG0001870	Syar.g_01543	Syab.g_00972
OG0001871	Syar.g_01552	Syab.g_00977
OG0001872	Syar.g_01715	Syab.g_01058
OG0001873	Syar.g_01965	Syab.g_01014
OG0001874	Syar.g_01962	Syab.g_01011
OG0001877	Syar.g_02593	Syab.g_01177
OG0001878	Syar.g_02489	Syab.g_01329
OG0001879	Syar.g_02495	Syab.g_01336
OG0001880	Syar.g_03302, Syar.g_02535	Syab.g_01379
OG0001881	Syar.g_02536, Syar.g_03301	Syab.g_01380
OG0001882	Syar.g_00678, Syar.g_03147	Syab.g_01404
OG0001883	Syar.g_02561	Syab.g_01408
OG0001884	Syar.g_02571	Syab.g_01805
OG0001885	Syar.g_02587	Syab.g_01431
OG0001886	Syar.g_01871	Syab.g_01435
OG0001887	Syar.g_01971	Syab.g_01617
OG0001888	Syar.g_02614	Syab.g_01592
OG0001889	Syar.g_02654	Syab.g_01288
OG0001890	Syar.g_01831	Syab.g_01721
OG0001891	Syar.g_01839	Syab.g_01725
OG0001892	Syar.g_03139, Syar.g_02837	Syab.g_01838
OG0001893	Syar.g_02247	Syab.g_01893
OG0001894	Syar.g_02417	Syab.g_01874
OG0001895	Syar.g_02824	Syab.g_00813
OG0001896	Syar.g_01171	Syab.g_00574
OG0001897	Syar.g_01128	Syab.g_00532
OG0001898	Syar.g_01110	Syab.g_00513
OG0001899	Syar.g_01062	Syab.g_00434
OG0001900	Syar.g_00200	Syab.g_00320
OG0001901	Syar.g_00201	Syab.g_00319
OG0001902	Syar.g_00232	Syab.g_00288
OG0001903	Syar.g_00241	Syab.g_00279
OG0001904	Syar.g_00282	Syab.g_00213
OG0001905	Syar.g_00288	Syab.g_00206
OG0001906	Syar.g_00057	Syab.g_02539
OG0001908	Syar.g_00119	Syab.g_02605
OG0001909	Syar.g_01010	Syab.g_02618
OG0001910	Syar.g_00937	Syab.g_02697
OG0001912	Syar.g_00345	Syab.g_02765
OG0001913	Syar.g_00347	Syab.g_02769
OG0001914	Syar.g_02237	Syab.g_01751
OG0001915	Syar.g_00462	Syab.g_02906
OG0001917	Syar.g_01798	Syab.g_01314
OG0001924	Syar.g_02672	Syab.g_01915
OG0001925	Syar.g_02671	Syab.g_01916
OG0001926	Syar.g_02669	Syab.g_01917
OG0001927	Syar.g_02668	Syab.g_01918
OG0001929	Syar.g_00538	Syab.g_00071
OG0001932	Syar.g_00616	Syab.g_00120
OG0001933	Syar.g_03122	Syab.g_02503
OG0001934	Syar.g_03106	Syab.g_02488
OG0001935	Syar.g_03046	Syab.g_02441
OG0001936	Syar.g_02054	Syab.g_01467
OG0001937	Syar.g_02892	Syab.g_02196
OG0001938	Syar.g_01467	Syab.g_02093
OG0001939	Syar.g_00339	Syab.g_01845
OG0001940	Syar.g_02211	Syab.g_01981
OG0001941	Syar.g_02784	Syab.g_00905
OG0001942	Syar.g_01836	Syab.g_00940
OG0001943	Syar.g_01382	Syab.g_00987
OG0001944	Syar.g_02836	Syab.g_01442
OG0001946	Syar.g_02597	Syab.g_01178
OG0001947	Syar.g_01379	Syab.g_01235
OG0001948	Syar.g_02504	Syab.g_01344
OG0001949	Syar.g_02524	Syab.g_01363
OG0001950	Syar.g_02526	Syab.g_01365
OG0001951	Syar.g_02537	Syab.g_01381
OG0001952	Syar.g_00679	Syab.g_01405
OG0001953	Syar.g_00680	Syab.g_01406
OG0001957	Syar.g_02242	Syab.g_01888
OG0001958	Syar.g_02471	Syab.g_01537
OG0001960	Syar.g_01278	Syab.g_00717
OG0001961	Syar.g_01268	Syab.g_00692
OG0001964	Syar.g_00131	Syab.g_00383
OG0001966	Syar.g_00194	Syab.g_00326
OG0001967	Syar.g_00196	Syab.g_00324
OG0001968	Syar.g_00197	Syab.g_00323
OG0001969	Syar.g_00827	Syab.g_00251
OG0001970	Syar.g_00059	Syab.g_02541
OG0001971	Syar.g_01012	Syab.g_02616
OG0001972	Syar.g_00916	Syab.g_02710
OG0001973	Syar.g_00908	Syab.g_02720
OG0001974	Syar.g_00325	Syab.g_02750
OG0001975	Syar.g_02236	Syab.g_01750
OG0001976	Syar.g_02238	Syab.g_01752
OG0001979	Syar.g_01841, Syar.g_00404	Syab.g_01172, Syab.g_01161
OG0001980	Syar.g_01111	Syab.g_00508, Syab.g_01253
OG0001993	Syar.g_02674	Syab.g_01913
OG0001994	Syar.g_02673	Syab.g_01914
OG0001995	Syar.g_02034	Syab.g_00345
OG0001997	Syar.g_03095	Syab.g_02478
OG0001998	Syar.g_03218	Syab.g_00888
OG0001999	Syar.g_02142, Syar.g_02981	Syab.g_02321
OG0002002	Syar.g_01714	Syab.g_01057
OG0002003	Syar.g_02127	Syab.g_01175
OG0002004	Syar.g_00361	Syab.g_00198
OG0002006	Syar.g_01380	Syab.g_01236
OG0002007	Syar.g_01994, Syar.g_01381	Syab.g_01237
OG0002008	Syar.g_02491	Syab.g_01331
OG0002009	Syar.g_02604	Syab.g_01603
OG0002011	Syar.g_00966	Syab.g_00559
