Orthogroup	Syar	Syal
OG0001140	Syar.g_01981	Syal.g_01712
OG0001141	Syar.g_01982	Syal.g_01713
OG0001142	Syar.g_01983	Syal.g_01714
OG0001143	Syar.g_01698	Syal.g_01722
OG0001144	Syar.g_01707	Syal.g_01736
OG0001145	Syar.g_02769	Syal.g_01614
OG0001146	Syar.g_02782	Syal.g_01593
OG0001147	Syar.g_01276	Syal.g_00458
OG0001148	Syar.g_01459	Syal.g_02886
OG0001149	Syar.g_01458	Syal.g_02885
OG0001150	Syar.g_01457	Syal.g_02884
OG0001151	Syar.g_01238	Syal.g_02872
OG0001152	Syar.g_01237	Syal.g_02871
OG0001153	Syar.g_01398	Syal.g_00421
OG0001154	Syar.g_01397	Syal.g_00422
OG0001155	Syar.g_01211	Syal.g_02969
OG0001156	Syar.g_01185	Syal.g_02972
OG0001157	Syar.g_01184	Syal.g_02973
OG0001158	Syar.g_01183	Syal.g_02974
OG0001159	Syar.g_01182	Syal.g_02975
OG0001160	Syar.g_02908	Syal.g_00564
OG0001161	Syar.g_00382	Syal.g_01104
OG0001162	Syar.g_03081	Syal.g_01577
OG0001163	Syar.g_02917	Syal.g_00573
OG0001164	Syar.g_02922	Syal.g_00579
OG0001165	Syar.g_02927	Syal.g_00584
OG0001166	Syar.g_02959	Syal.g_00613
OG0001167	Syar.g_02982	Syal.g_00638
OG0001168	Syar.g_02983	Syal.g_00640
OG0001169	Syar.g_02985	Syal.g_00642
OG0001170	Syar.g_02987	Syal.g_00644
OG0001172	Syar.g_00143	Syal.g_00198
OG0001173	Syar.g_00142	Syal.g_00199
OG0001174	Syar.g_00134	Syal.g_00207
OG0001175	Syar.g_00133	Syal.g_00208
OG0001176	Syar.g_01025	Syal.g_00226
OG0001177	Syar.g_01023	Syal.g_00224
OG0001178	Syar.g_02943	Syal.g_00592
OG0001179	Syar.g_01055	Syal.g_00256
OG0001182	Syar.g_01090	Syal.g_00295
OG0001183	Syar.g_01096	Syal.g_00302
OG0001184	Syar.g_00653	Syal.g_01359
OG0001185	Syar.g_00614	Syal.g_01453
OG0001186	Syar.g_00562	Syal.g_00179
OG0001187	Syar.g_00548	Syal.g_00175
OG0001188	Syar.g_00546	Syal.g_00172
OG0001189	Syar.g_00525	Syal.g_00152
OG0001190	Syar.g_00330	Syal.g_01067
OG0001191	Syar.g_00349	Syal.g_01083
OG0001192	Syar.g_00356	Syal.g_01090
OG0001193	Syar.g_00711	Syal.g_01128
OG0001194	Syar.g_00622	Syal.g_01130
OG0001195	Syar.g_00623	Syal.g_01131
OG0001196	Syar.g_00453	Syal.g_00078
OG0001197	Syar.g_00455	Syal.g_00080
OG0001198	Syar.g_00467	Syal.g_00093
OG0001199	Syar.g_03045	Syal.g_00757
OG0001200	Syar.g_03047	Syal.g_00759
OG0001201	Syar.g_03120	Syal.g_00821
OG0001202	Syar.g_00991	Syal.g_00956
OG0001203	Syar.g_03021	Syal.g_00683
OG0001204	Syar.g_00154	Syal.g_01201
OG0001205	Syar.g_02869	Syal.g_00515
OG0001207	Syar.g_01462	Syal.g_02889
OG0001208	Syar.g_01471	Syal.g_02899
OG0001211	Syar.g_02323	Syal.g_02811
OG0001212	Syar.g_02027	Syal.g_02754
OG0001213	Syar.g_02239	Syal.g_02701
OG0001214	Syar.g_02420	Syal.g_02634
OG0001215	Syar.g_00965	Syal.g_01786
OG0001216	Syar.g_01909	Syal.g_01861
OG0001217	Syar.g_02852	Syal.g_02067
OG0001218	Syar.g_01388	Syal.g_00429
OG0001219	Syar.g_02585	Syal.g_02036
OG0001222	Syar.g_02552	Syal.g_02006
OG0001223	Syar.g_02505	Syal.g_01960
OG0001224	Syar.g_01361	Syal.g_01827
OG0001225	Syar.g_01929	Syal.g_01825
OG0001226	Syar.g_03054	Syal.g_00767
OG0001227	Syar.g_02213	Syal.g_01575
OG0001230	Syar.g_02816	Syal.g_00029
OG0001231	Syar.g_00485	Syal.g_00114
OG0001232	Syar.g_02968	Syal.g_00622
OG0001233	Syar.g_02988	Syal.g_00645
OG0001236	Syar.g_00657	Syal.g_01352
OG0001237	Syar.g_00652	Syal.g_01362
OG0001238	Syar.g_00351	Syal.g_01085
OG0001239	Syar.g_03043	Syal.g_00754
OG0001240	Syar.g_03101	Syal.g_00804
OG0001241	Syar.g_03112	Syal.g_00814
OG0001242	Syar.g_00043	Syal.g_00844
OG0001243	Syar.g_00051	Syal.g_00852
OG0001244	Syar.g_00075	Syal.g_00882
OG0001245	Syar.g_00999	Syal.g_02522
OG0001246	Syar.g_01910	Syal.g_02927
OG0001247	Syar.g_02024	Syal.g_01126
OG0001248	Syar.g_02059	Syal.g_01778
OG0001249	Syar.g_01113	Syal.g_00337
OG0001250	Syar.g_01819, Syar.g_03240	Syal.g_02469
OG0001251	Syar.g_02575	Syal.g_02576
OG0001252	Syar.g_01372	Syal.g_01834
OG0001253	Syar.g_02015	Syal.g_02521
OG0001254	Syar.g_02233	Syal.g_02507
OG0001255	Syar.g_01746	Syal.g_02609
OG0001256	Syar.g_02915	Syal.g_00571
OG0001257	Syar.g_00807	Syal.g_02262
OG0001258	Syar.g_02925	Syal.g_00582
OG0001259	Syar.g_02986	Syal.g_00643
OG0001260	Syar.g_03007	Syal.g_00665
OG0001262	Syar.g_00527	Syal.g_00154
OG0001263	Syar.g_00054	Syal.g_00856
OG0001265	Syar.g_00041	Syal.g_00842
OG0001266	Syar.g_00987	Syal.g_00960
OG0001267	Syar.g_00225	Syal.g_01263
OG0001268	Syar.g_01124	Syal.g_00353
OG0001269	Syar.g_00688	Syal.g_02116, Syal.g_02567
OG0001270	Syar.g_01175	Syal.g_00528
OG0001271	Syar.g_01270	Syal.g_00466
OG0001272	Syar.g_01475	Syal.g_02903
OG0001273	Syar.g_02413	Syal.g_02641
OG0001274	Syar.g_00929	Syal.g_01007
OG0001275	Syar.g_02490	Syal.g_01932
OG0001276	Syar.g_01797	Syal.g_01914
OG0001277	Syar.g_02250	Syal.g_02963
OG0001278	Syar.g_01720	Syal.g_01766
OG0001279	Syar.g_02841	Syal.g_02565
OG0001280	Syar.g_03317	Syal.g_01604
OG0001281	Syar.g_02783	Syal.g_01592
OG0001282	Syar.g_01460, Syar.g_01351	Syal.g_02887
OG0001283	Syar.g_00447	Syal.g_01179
OG0001284	Syar.g_02900	Syal.g_03007
OG0001285	Syar.g_02972	Syal.g_00625
OG0001286	Syar.g_01077	Syal.g_00280
OG0001287	Syar.g_00606	Syal.g_01461
OG0001288	Syar.g_00591	Syal.g_01513
OG0001289	Syar.g_03080	Syal.g_00781
OG0001290	Syar.g_03111	Syal.g_00813
OG0001291	Syar.g_00064	Syal.g_00866
OG0001292	Syar.g_00160	Syal.g_01206
OG0001293	Syar.g_00198	Syal.g_01236
OG0001294	Syar.g_01687	Syal.g_02207
OG0001295	Syar.g_00693	Syal.g_01828
OG0001296	Syar.g_01506	Syal.g_02933
OG0001298	Syar.g_02210	Syal.g_02777
OG0001299	Syar.g_01915	Syal.g_02200
OG0001303	Syar.g_02583	Syal.g_02033
OG0001304	Syar.g_01557	Syal.g_01899
OG0001305	Syar.g_01937	Syal.g_01817
OG0001306	Syar.g_01521	Syal.g_01626
OG0001307	Syar.g_02591	Syal.g_02195
OG0001308	Syar.g_02798	Syal.g_00392
OG0001309	Syar.g_00360	Syal.g_02943
OG0001310	Syar.g_02951	Syal.g_00605
OG0001311	Syar.g_01795	Syal.g_01912
OG0001312	Syar.g_02569	Syal.g_02024
OG0001315	Syar.g_01094	Syal.g_00300
OG0001317	Syar.g_03025	Syal.g_00687
OG0001318	Syar.g_00186	Syal.g_01228
OG0001319	Syar.g_00215	Syal.g_01252
OG0001325	Syar.g_01577	Syal.g_01865
OG0001326	Syar.g_00632	Syal.g_01138, Syal.g_02405
OG0001327	Syar.g_01674	Syal.g_02296
OG0001329	Syar.g_02337	Syal.g_01188
OG0001334	Syar.g_03166	Syal.g_00311
OG0001336	Syar.g_00448	Syal.g_01180
OG0001337	Syar.g_01112	Syal.g_00308, Syal.g_00327
OG0001338	Syar.g_03232	Syal.g_02003, Syal.g_00330
OG0001339	Syar.g_03114	Syal.g_00816
OG0001343	Syar.g_03210	Syal.g_01190
OG0001345	Syar.g_01958	Syal.g_01694
OG0001346	Syar.g_02778	Syal.g_01600
OG0001347	Syar.g_00565	Syal.g_01531
OG0001348	Syar.g_02259	Syal.g_01849
OG0001349	Syar.g_02764	Syal.g_01426
OG0001351	Syar.g_01420	Syal.g_00501
OG0001353	Syar.g_01809	Syal.g_02457
OG0001354	Syar.g_02520	Syal.g_01973
OG0001358	Syar.g_02262	Syal.g_02715
OG0001359	Syar.g_03211	Syal.g_01189
OG0001360	Syar.g_01961	Syal.g_01696
OG0001361	Syar.g_01955	Syal.g_01691
OG0001364	Syar.g_00284	Syal.g_01342
OG0001365	Syar.g_00335	Syal.g_01072
OG0001366	Syar.g_02962	Syal.g_00616
OG0001373	Syar.g_00631	Syal.g_01137
OG0001374	Syar.g_00642	Syal.g_01145
OG0001376	Syar.g_02600, Syar.g_03203	Syal.g_01095
OG0001377	Syar.g_02599	Syal.g_01094
OG0001378	Syar.g_01174	Syal.g_00529
OG0001379	Syar.g_02772	Syal.g_01609
OG0001382	Syar.g_02834, Syar.g_03204	Syal.g_00220
OG0001383	Syar.g_01880	Syal.g_00678
OG0001383	Syar.g_03016	Syal.g_00677
OG0001385	Syar.g_00628	Syal.g_01134
OG0001386	Syar.g_00629	Syal.g_01135
OG0001387	Syar.g_00630	Syal.g_01136
OG0001388	Syar.g_00635	Syal.g_01139
OG0001389	Syar.g_00636	Syal.g_01140
OG0001390	Syar.g_00637	Syal.g_01141
OG0001391	Syar.g_00638	Syal.g_01142
OG0001392	Syar.g_00640	Syal.g_01143
OG0001393	Syar.g_00641	Syal.g_01144
OG0001394	Syar.g_02608	Syal.g_02250
OG0001395	Syar.g_01561	Syal.g_02432
OG0001396	Syar.g_00566, Syar.g_02402	Syal.g_01532
OG0001401	Syar.g_01813	Syal.g_02463
OG0001402	Syar.g_02252	Syal.g_02711
OG0001406	Syar.g_02601	Syal.g_01096
OG0001408	Syar.g_02042	Syal.g_02589
OG0001411	Syar.g_02761, Syar.g_02360	Syal.g_01399
OG0001412	Syar.g_00564	Syal.g_01530
OG0001413	Syar.g_02063	Syal.g_02570
OG0001416	Syar.g_00433	Syal.g_01595
OG0001417	Syar.g_01885	Syal.g_01974
OG0001420	Syar.g_02680	Syal.g_02955
OG0001428	Syar.g_00108	Syal.g_00915
OG0001430	Syar.g_03306	Syal.g_01055
OG0001432	Syar.g_02064, Syar.g_02123	Syal.g_02578
OG0001433	Syar.g_00173	Syal.g_02212
OG0001434	Syar.g_02613	Syal.g_02245
OG0001435	Syar.g_01621	Syal.g_02290
OG0001436	Syar.g_03234	Syal.g_01336
OG0001436	Syar.g_02714	Syal.g_01384
OG0001438	Syar.g_00240	Syal.g_01278
OG0001439	Syar.g_00824	Syal.g_01306
OG0001442	Syar.g_02622	Syal.g_02234
OG0001443	Syar.g_00378	Syal.g_01101
OG0001444	Syar.g_03093	Syal.g_01506
OG0001444	Syar.g_03096	Syal.g_00798
OG0001447	Syar.g_00052	Syal.g_00853
OG0001449	Syar.g_01897	Syal.g_01198
OG0001452	Syar.g_00167	Syal.g_01223
OG0001454	Syar.g_02065, Syar.g_02122	Syal.g_02566
OG0001456	Syar.g_00643	Syal.g_01146
OG0001457	Syar.g_00644	Syal.g_01147
OG0001458	Syar.g_00645	Syal.g_01148
OG0001459	Syar.g_00418, Syar.g_02047	Syal.g_01493, Syal.g_02104
OG0001460	Syar.g_00172	Syal.g_02211
OG0001461	Syar.g_02478	Syal.g_02091
OG0001462	Syar.g_00511	Syal.g_00138
OG0001470	Syar.g_02358, Syar.g_02369	Syal.g_00181
OG0001471	Syar.g_00830	Syal.g_01301
OG0001474	Syar.g_01125	Syal.g_00354
OG0001475	Syar.g_02370	Syal.g_00184
OG0001476	Syar.g_01647, Syar.g_02077, Syar.g_02128	Syal.g_01667
OG0001477	Syar.g_02277	Syal.g_01807
OG0001478	Syar.g_01259	Syal.g_00481
OG0001478	Syar.g_03184	Syal.g_00474
OG0001479	Syar.g_01122	Syal.g_00351
OG0001480	Syar.g_02013	Syal.g_02599
OG0001482	Syar.g_02511	Syal.g_01964
OG0001486	Syar.g_01537	Syal.g_01651
OG0001488	Syar.g_01948	Syal.g_01677
OG0001489	Syar.g_01087	Syal.g_00291
OG0001492	Syar.g_01717	Syal.g_01769
OG0001493	Syar.g_01725	Syal.g_01760
OG0001495	Syar.g_01022	Syal.g_00223
OG0001496	Syar.g_02279	Syal.g_01804
OG0001497	Syar.g_02278	Syal.g_01806
OG0001498	Syar.g_01163	Syal.g_00554
OG0001502	Syar.g_01840	Syal.g_02489
OG0001504	Syar.g_02046	Syal.g_02103, Syal.g_01492
OG0001505	Syar.g_02696	Syal.g_01370, Syal.g_01371
OG0001507	Syar.g_03257, Syar.g_01540	Syal.g_02094
OG0001508	Syar.g_02372	Syal.g_00180
OG0001509	Syar.g_00570	Syal.g_00190
OG0001510	Syar.g_00601	Syal.g_01489
OG0001511	Syar.g_03129	Syal.g_00829
OG0001512	Syar.g_03020	Syal.g_00682
OG0001513	Syar.g_00995	Syal.g_00298, Syal.g_01361
OG0001514	Syar.g_02280	Syal.g_01803
OG0001515	Syar.g_03266, Syar.g_02594	Syal.g_01791
OG0001516	Syar.g_01918	Syal.g_02197
OG0001517	Syar.g_01119	Syal.g_00348
OG0001518	Syar.g_00353	Syal.g_01087, Syal.g_02309
OG0001519	Syar.g_00380, Syar.g_00002	Syal.g_01103
OG0001520	Syar.g_02053	Syal.g_02790
OG0001525	Syar.g_01315	Syal.g_02585
OG0001527	Syar.g_02309	Syal.g_02796
OG0001528	Syar.g_02371	Syal.g_00182
OG0001529	Syar.g_00518	Syal.g_00145
OG0001530	Syar.g_03127	Syal.g_00827
OG0001531	Syar.g_03019	Syal.g_00681
OG0001532	Syar.g_01978	Syal.g_01710
OG0001533	Syar.g_01173	Syal.g_00533, Syal.g_00494
OG0001534	Syar.g_01558	Syal.g_01898
OG0001535	Syar.g_01799	Syal.g_01917
OG0001536	Syar.g_02544	Syal.g_01996
OG0001537	Syar.g_02602	Syal.g_02257
OG0001538	Syar.g_02644	Syal.g_01870
OG0001539	Syar.g_01626	Syal.g_02294
OG0001540	Syar.g_00056	Syal.g_00858
OG0001541	Syar.g_00117	Syal.g_00924
OG0001542	Syar.g_00128	Syal.g_00935
OG0001543	Syar.g_00949	Syal.g_00988
OG0001544	Syar.g_00379	Syal.g_01102
OG0001545	Syar.g_00865	Syal.g_01170
OG0001546	Syar.g_03276, Syar.g_02688	Syal.g_02950
OG0001547	Syar.g_01855	Syal.g_02050
OG0001554	Syar.g_00327	Syal.g_01065
OG0001555	Syar.g_01689	Syal.g_02484
OG0001557	Syar.g_02609	Syal.g_02249
OG0001558	Syar.g_00488	Syal.g_00117
OG0001559	Syar.g_03126	Syal.g_00826
OG0001560	Syar.g_03110	Syal.g_00812
OG0001561	Syar.g_01792	Syal.g_01910
OG0001562	Syar.g_02484	Syal.g_01926
OG0001563	Syar.g_01072	Syal.g_00274
OG0001565	Syar.g_03069	Syal.g_02600
OG0001567	Syar.g_01847	Syal.g_02051
OG0001568	Syar.g_01866	Syal.g_02049
OG0001570	Syar.g_02858	Syal.g_02053
OG0001574	Syar.g_02311	Syal.g_02798
OG0001575	Syar.g_02306	Syal.g_02793
OG0001576	Syar.g_02794	Syal.g_01582
OG0001577	Syar.g_01534	Syal.g_01648
OG0001578	Syar.g_00863	Syal.g_01562
OG0001580	Syar.g_00895	Syal.g_01052
OG0001590	Syar.g_02412	Syal.g_02511, Syal.g_02642
OG0001591	Syar.g_01685	Syal.g_02209
OG0001592	Syar.g_03309, Syar.g_00310	Syal.g_01053
OG0001594	Syar.g_00848, Syar.g_00374	Syal.g_00056, Syal.g_00057
OG0001614	Syar.g_00617	Syal.g_01451
OG0001615	Syar.g_02334	Syal.g_02482
OG0001616	Syar.g_01964	Syal.g_01699
OG0001617	Syar.g_01972	Syal.g_01800
OG0001618	Syar.g_01571	Syal.g_02420
OG0001619	Syar.g_02556	Syal.g_02009
OG0001620	Syar.g_01131	Syal.g_00360
OG0001621	Syar.g_00169	Syal.g_01224
OG0001622	Syar.g_00446	Syal.g_01178
OG0001623	Syar.g_01694, Syar.g_01104	Syal.g_00331
OG0001624	Syar.g_02145	Syal.g_02962
OG0001624	Syar.g_01312, Syar.g_02156	Syal.g_02606
OG0001625	Syar.g_00192	Syal.g_01230
OG0001634	Syar.g_01691	Syal.g_02203
OG0001636	Syar.g_00510	Syal.g_00137
OG0001637	Syar.g_00971, Syar.g_02007	Syal.g_00659
OG0001638	Syar.g_02949, Syar.g_03132	Syal.g_00599
OG0001639	Syar.g_01212	Syal.g_02968
OG0001640	Syar.g_01377	Syal.g_01839
OG0001641	Syar.g_02500	Syal.g_01955
OG0001643	Syar.g_02423	Syal.g_02631
OG0001644	Syar.g_01876	Syal.g_02426
OG0001645	Syar.g_02340	Syal.g_02826
OG0001645	Syar.g_00803	Syal.g_02825
OG0001647	Syar.g_00217	Syal.g_01254
OG0001652	Syar.g_00486	Syal.g_00115
OG0001653	Syar.g_03099	Syal.g_00801
OG0001654	Syar.g_01214	Syal.g_02966
OG0001657	Syar.g_00089	Syal.g_00897
OG0001658	Syar.g_00329	Syal.g_01066
OG0001659	Syar.g_01973	Syal.g_01706
OG0001671	Syar.g_00943	Syal.g_00993
OG0001672	Syar.g_03053	Syal.g_00765
OG0001673	Syar.g_03028	Syal.g_00689
OG0001674	Syar.g_02089	Syal.g_00044, Syal.g_01890, Syal.g_00045
OG0001674	Syar.g_00299	Syal.g_01889
OG0001675	Syar.g_02486	Syal.g_01928
OG0001677	Syar.g_01097	Syal.g_00303
OG0001678	Syar.g_00144	Syal.g_00197
OG0001679	Syar.g_00032	Syal.g_02034, Syal.g_00794
OG0001680	Syar.g_02953	Syal.g_00607
OG0001682	Syar.g_01573	Syal.g_02407, Syal.g_02418
OG0001692	Syar.g_02812	Syal.g_00024
OG0001694	Syar.g_00227	Syal.g_01265
OG0001695	Syar.g_00864	Syal.g_01165
OG0001702	Syar.g_03087	Syal.g_00786
OG0001703	Syar.g_01463	Syal.g_02890
OG0001712	Syar.g_01846	Syal.g_02524
OG0001713	Syar.g_02147	Syal.g_01668
OG0001714	Syar.g_00576	Syal.g_01529
OG0001715	Syar.g_00804	Syal.g_02550
OG0001716	Syar.g_01642	Syal.g_02491
OG0001716	Syar.g_00805	Syal.g_01503
OG0001717	Syar.g_00103	Syal.g_00910
OG0001726	Syar.g_01863	Syal.g_00536
OG0001729	Syar.g_03015	Syal.g_00676
OG0001730	Syar.g_00837, Syar.g_00806	Syal.g_00672
OG0001731	Syar.g_02884	Syal.g_02986
OG0001732	Syar.g_00464, Syar.g_01702	Syal.g_01730
OG0001733	Syar.g_00179	Syal.g_02213
OG0001734	Syar.g_00188	Syal.g_02492
OG0001735	Syar.g_02469	Syal.g_02179
OG0001737	Syar.g_00855	Syal.g_01284
OG0001738	Syar.g_00717	Syal.g_01320
OG0001739	Syar.g_00862	Syal.g_01163
OG0001741	Syar.g_01311, Syar.g_02155	Syal.g_00708, Syal.g_02278, Syal.g_02961
OG0001745	Syar.g_02010	Syal.g_02530
OG0001748	Syar.g_00941	Syal.g_00995
OG0001750	Syar.g_03097, Syar.g_01648	Syal.g_00799
OG0001751	Syar.g_03029	Syal.g_00690
OG0001752	Syar.g_03009, Syar.g_03214	Syal.g_00669
OG0001754	Syar.g_00973	Syal.g_00661
OG0001755	Syar.g_01515	Syal.g_02942
OG0001756	Syar.g_00840, Syar.g_01320	Syal.g_01093
OG0001761	Syar.g_01703, Syar.g_00182	Syal.g_02727
OG0001762	Syar.g_02493	Syal.g_01947
OG0001763	Syar.g_02506	Syal.g_01961
OG0001764	Syar.g_01870	Syal.g_02046
OG0001766	Syar.g_00902	Syal.g_01296
OG0001767	Syar.g_02733	Syal.g_01334
OG0001768	Syar.g_02918	Syal.g_00941
OG0001783	Syar.g_00611	Syal.g_01456
OG0001784	Syar.g_03090	Syal.g_00795
OG0001786	Syar.g_02903	Syal.g_03009
OG0001787	Syar.g_03272, Syar.g_01927	Syal.g_02839
OG0001788	Syar.g_02351	Syal.g_02836
OG0001789	Syar.g_02776	Syal.g_01602
OG0001790	Syar.g_01528	Syal.g_01633
OG0001792	Syar.g_01708	Syal.g_01737
OG0001794	Syar.g_03304	Syal.g_01901
OG0001796	Syar.g_01808	Syal.g_01923
OG0001797	Syar.g_00681	Syal.g_02017
OG0001798	Syar.g_02248	Syal.g_02709
OG0001799	Syar.g_02434	Syal.g_02616, Syal.g_02336
OG0001800	Syar.g_02840	Syal.g_01539
OG0001801	Syar.g_02821	Syal.g_00038
OG0001803	Syar.g_02873	Syal.g_00519
OG0001804	Syar.g_01164	Syal.g_00553
OG0001805	Syar.g_00927	Syal.g_01211
OG0001806	Syar.g_00216	Syal.g_01253
OG0001808	Syar.g_00286, Syar.g_03226	Syal.g_01344
OG0001809	Syar.g_02274	Syal.g_00869
OG0001810	Syar.g_00071	Syal.g_00878
OG0001811	Syar.g_00125, Syar.g_02050	Syal.g_00933
OG0001812	Syar.g_00311	Syal.g_01054
OG0001813	Syar.g_00696	Syal.g_01117
OG0001814	Syar.g_00456	Syal.g_00081
OG0001815	Syar.g_00465	Syal.g_00091
OG0001816	Syar.g_01675	Syal.g_02297
OG0001817	Syar.g_00012	Syal.g_02537
OG0001837	Syar.g_00942	Syal.g_00994
OG0001838	Syar.g_00478	Syal.g_00105
OG0001839	Syar.g_00506	Syal.g_00133
OG0001840	Syar.g_00524	Syal.g_00151
OG0001841	Syar.g_00531	Syal.g_00158
OG0001843	Syar.g_00618	Syal.g_01450
OG0001844	Syar.g_00619	Syal.g_01449
OG0001845	Syar.g_00621	Syal.g_01448
OG0001846	Syar.g_00044	Syal.g_00845
OG0001847	Syar.g_00042	Syal.g_00843
OG0001848	Syar.g_00037	Syal.g_00839
OG0001849	Syar.g_03079	Syal.g_00780
OG0001850	Syar.g_03055	Syal.g_00768
OG0001851	Syar.g_03049	Syal.g_00761
OG0001852	Syar.g_03048	Syal.g_00760
OG0001853	Syar.g_03042	Syal.g_00753
OG0001854	Syar.g_03023	Syal.g_00685
OG0001855	Syar.g_02726, Syar.g_01767, Syar.g_00369, Syar.g_00922	Syal.g_00050
OG0001856	Syar.g_02907	Syal.g_00563
OG0001857	Syar.g_02904	Syal.g_00560
OG0001858	Syar.g_02339	Syal.g_02981
OG0001859	Syar.g_01451	Syal.g_02879
OG0001860	Syar.g_01465	Syal.g_02892
OG0001861	Syar.g_01476	Syal.g_02904
OG0001862	Syar.g_01488	Syal.g_02916
OG0001863	Syar.g_01495	Syal.g_02922
OG0001864	Syar.g_02227	Syal.g_02829
OG0001865	Syar.g_02198	Syal.g_02562, Syal.g_02764
OG0001866	Syar.g_02174	Syal.g_02740
OG0001867	Syar.g_02172	Syal.g_02729
OG0001868	Syar.g_02780	Syal.g_01596
OG0001869	Syar.g_01533	Syal.g_01647
OG0001870	Syar.g_01543	Syal.g_01656
OG0001871	Syar.g_01552	Syal.g_01661
OG0001872	Syar.g_01715	Syal.g_01742
OG0001873	Syar.g_01965	Syal.g_01700
OG0001874	Syar.g_01962	Syal.g_01697
OG0001877	Syar.g_02593	Syal.g_01792
OG0001878	Syar.g_02489	Syal.g_01931
OG0001879	Syar.g_02495	Syal.g_01950
OG0001880	Syar.g_03302, Syar.g_02535	Syal.g_01987
OG0001881	Syar.g_02536, Syar.g_03301	Syal.g_01988
OG0001882	Syar.g_00678, Syar.g_03147	Syal.g_02014
OG0001883	Syar.g_02561	Syal.g_02018
OG0001884	Syar.g_02571	Syal.g_02564
OG0001885	Syar.g_02587	Syal.g_02041
OG0001886	Syar.g_01871	Syal.g_02045
OG0001887	Syar.g_01971	Syal.g_02267
OG0001888	Syar.g_02614	Syal.g_02243
OG0001889	Syar.g_02654	Syal.g_01880
OG0001890	Syar.g_01831	Syal.g_02476
OG0001891	Syar.g_01839	Syal.g_02480
OG0001892	Syar.g_03139, Syar.g_02837	Syal.g_02601
OG0001893	Syar.g_02247	Syal.g_02708
OG0001894	Syar.g_02417	Syal.g_02637
OG0001895	Syar.g_02824	Syal.g_00063
OG0001896	Syar.g_01171	Syal.g_00535
OG0001897	Syar.g_01128	Syal.g_00357
OG0001898	Syar.g_01110	Syal.g_00336
OG0001899	Syar.g_01062	Syal.g_00263
OG0001900	Syar.g_00200	Syal.g_01238
OG0001901	Syar.g_00201	Syal.g_01239
OG0001902	Syar.g_00232	Syal.g_01270
OG0001903	Syar.g_00241	Syal.g_01279
OG0001904	Syar.g_00282	Syal.g_01340
OG0001905	Syar.g_00288	Syal.g_01346
OG0001906	Syar.g_00057	Syal.g_00859
OG0001908	Syar.g_00119	Syal.g_00926
OG0001909	Syar.g_01010	Syal.g_00939
OG0001910	Syar.g_00937	Syal.g_00999
OG0001912	Syar.g_00345	Syal.g_01077
OG0001913	Syar.g_00347	Syal.g_01081
OG0001914	Syar.g_02237	Syal.g_02509
OG0001915	Syar.g_00462	Syal.g_00088
OG0001924	Syar.g_02672	Syal.g_02722
OG0001925	Syar.g_02671	Syal.g_02723
OG0001926	Syar.g_02669	Syal.g_02724
OG0001927	Syar.g_02668	Syal.g_02725
OG0001929	Syar.g_00538	Syal.g_00165
OG0001932	Syar.g_00616	Syal.g_01452
OG0001933	Syar.g_03122	Syal.g_00823
OG0001934	Syar.g_03106	Syal.g_00808
OG0001936	Syar.g_02054	Syal.g_02069
OG0001937	Syar.g_02892	Syal.g_02994
OG0001938	Syar.g_01467	Syal.g_02894
OG0001939	Syar.g_00339	Syal.g_02608
OG0001940	Syar.g_02211	Syal.g_02778
OG0001941	Syar.g_02784	Syal.g_01591
OG0001942	Syar.g_01836	Syal.g_01625
OG0001943	Syar.g_01382	Syal.g_01670
OG0001944	Syar.g_02836	Syal.g_02052
OG0001946	Syar.g_02597	Syal.g_01793
OG0001947	Syar.g_01379	Syal.g_01841, Syal.g_01043
OG0001948	Syar.g_02504	Syal.g_01959
OG0001949	Syar.g_02524	Syal.g_01978
OG0001950	Syar.g_02526	Syal.g_01980
OG0001951	Syar.g_02537	Syal.g_01989
OG0001952	Syar.g_00679	Syal.g_02015
OG0001953	Syar.g_00680	Syal.g_02016
OG0001954	Syar.g_02066	Syal.g_02517
OG0001957	Syar.g_02242	Syal.g_02703
OG0001958	Syar.g_02471	Syal.g_02181
OG0001961	Syar.g_01268	Syal.g_00468
OG0001964	Syar.g_00131	Syal.g_00210
OG0001966	Syar.g_00194	Syal.g_01232
OG0001967	Syar.g_00196	Syal.g_01234
OG0001968	Syar.g_00197	Syal.g_01235
OG0001969	Syar.g_00827	Syal.g_01303
OG0001970	Syar.g_00059	Syal.g_00861
OG0001971	Syar.g_01012	Syal.g_00937
OG0001972	Syar.g_00916	Syal.g_01011
OG0001974	Syar.g_00325	Syal.g_01063
OG0001975	Syar.g_02236	Syal.g_02508
OG0001976	Syar.g_02238	Syal.g_02510
OG0001979	Syar.g_01841, Syar.g_00404	Syal.g_01787, Syal.g_01777
OG0001980	Syar.g_01111	Syal.g_00333
OG0001993	Syar.g_02674	Syal.g_02720
OG0001994	Syar.g_02673	Syal.g_02721
OG0001995	Syar.g_02034	Syal.g_01208
OG0001997	Syar.g_03095	Syal.g_00797
OG0001999	Syar.g_02142, Syar.g_02981	Syal.g_00637
OG0002002	Syar.g_01714	Syal.g_02337, Syal.g_01741
OG0002003	Syar.g_02127	Syal.g_01790
OG0002004	Syar.g_00361	Syal.g_01354
OG0002006	Syar.g_01380	Syal.g_01842
OG0002007	Syar.g_01994, Syar.g_01381	Syal.g_01843
