Orthogroup	Syar	Syaj
OG0001113	Syar.g_02522	Syaj.g_00861
OG0001114	Syar.g_02521	Syaj.g_00860
OG0001115	Syar.g_02519	Syaj.g_00856
OG0001116	Syar.g_02517	Syaj.g_00854
OG0001117	Syar.g_02516	Syaj.g_00853
OG0001118	Syar.g_02515	Syaj.g_00852
OG0001119	Syar.g_02513	Syaj.g_00850
OG0001120	Syar.g_02507	Syaj.g_00846
OG0001122	Syar.g_01803	Syaj.g_00817
OG0001123	Syar.g_01796	Syaj.g_00810
OG0001124	Syar.g_01793	Syaj.g_00808
OG0001125	Syar.g_01791	Syaj.g_00806
OG0001126	Syar.g_01375	Syaj.g_00413
OG0001127	Syar.g_01374	Syaj.g_00414
OG0001128	Syar.g_01371	Syaj.g_00417
OG0001129	Syar.g_01369	Syaj.g_00419
OG0001130	Syar.g_01368	Syaj.g_00420
OG0001131	Syar.g_02448	Syaj.g_01070
OG0001132	Syar.g_00684	Syaj.g_01166
OG0001133	Syar.g_02249	Syaj.g_01302
OG0001134	Syar.g_02235	Syaj.g_00645
OG0001136	Syar.g_01536	Syaj.g_00300
OG0001137	Syar.g_01944	Syaj.g_00318
OG0001138	Syar.g_01977	Syaj.g_00620
OG0001139	Syar.g_01980	Syaj.g_00618
OG0001140	Syar.g_01981	Syaj.g_00617
OG0001141	Syar.g_01982	Syaj.g_00616
OG0001142	Syar.g_01983	Syaj.g_00615
OG0001143	Syar.g_01698	Syaj.g_00602
OG0001144	Syar.g_01707	Syaj.g_00588
OG0001145	Syar.g_02769	Syaj.g_00276
OG0001146	Syar.g_02782	Syaj.g_01518
OG0001147	Syar.g_01276	Syaj.g_01438
OG0001148	Syar.g_01459	Syaj.g_00057
OG0001149	Syar.g_01458	Syaj.g_00056
OG0001150	Syar.g_01457	Syaj.g_00055
OG0001151	Syar.g_01238	Syaj.g_00043
OG0001152	Syar.g_01237	Syaj.g_00040
OG0001153	Syar.g_01398	Syaj.g_01425
OG0001154	Syar.g_01397	Syaj.g_01426
OG0001155	Syar.g_01211	Syaj.g_01637
OG0001156	Syar.g_01185	Syaj.g_01640
OG0001157	Syar.g_01184	Syaj.g_01641
OG0001158	Syar.g_01183	Syaj.g_01643
OG0001159	Syar.g_01182	Syaj.g_01644
OG0001160	Syar.g_02908	Syaj.g_01697
OG0001161	Syar.g_00382	Syaj.g_02148
OG0001162	Syar.g_03081	Syaj.g_00979
OG0001163	Syar.g_02917	Syaj.g_01705
OG0001164	Syar.g_02922	Syaj.g_01711
OG0001165	Syar.g_02927	Syaj.g_01716
OG0001166	Syar.g_02959	Syaj.g_01746
OG0001167	Syar.g_02982	Syaj.g_01592
OG0001168	Syar.g_02983	Syaj.g_01594
OG0001169	Syar.g_02985	Syaj.g_01596
OG0001170	Syar.g_02987	Syaj.g_01597
OG0001171	Syar.g_02999	Syaj.g_01607
OG0001172	Syar.g_00143	Syaj.g_02641
OG0001173	Syar.g_00142	Syaj.g_02642
OG0001174	Syar.g_00134	Syaj.g_02650
OG0001175	Syar.g_00133	Syaj.g_02651
OG0001176	Syar.g_01025	Syaj.g_02688
OG0001177	Syar.g_01023	Syaj.g_02685
OG0001178	Syar.g_02943	Syaj.g_01726
OG0001179	Syar.g_01055	Syaj.g_02719
OG0001181	Syar.g_01082	Syaj.g_02748
OG0001182	Syar.g_01090	Syaj.g_02757
OG0001183	Syar.g_01096	Syaj.g_02762
OG0001184	Syar.g_00653	Syaj.g_02449
OG0001185	Syar.g_00614	Syaj.g_02423
OG0001186	Syar.g_00562	Syaj.g_02339
OG0001187	Syar.g_00548	Syaj.g_02369
OG0001188	Syar.g_00546	Syaj.g_02336
OG0001189	Syar.g_00525	Syaj.g_02318
OG0001190	Syar.g_00330	Syaj.g_02111
OG0001191	Syar.g_00349	Syaj.g_02128
OG0001192	Syar.g_00356	Syaj.g_02138
OG0001193	Syar.g_00711	Syaj.g_02178
OG0001194	Syar.g_00622	Syaj.g_02180
OG0001195	Syar.g_00623	Syaj.g_02181
OG0001196	Syar.g_00453	Syaj.g_02244
OG0001197	Syar.g_00455	Syaj.g_02246
OG0001198	Syar.g_00467	Syaj.g_02259
OG0001199	Syar.g_03045	Syaj.g_01825
OG0001200	Syar.g_03047	Syaj.g_01827
OG0001201	Syar.g_03120	Syaj.g_01888
OG0001202	Syar.g_00991	Syaj.g_02032
OG0001203	Syar.g_03021	Syaj.g_02877
OG0001204	Syar.g_00154	Syaj.g_02621
OG0001205	Syar.g_02869	Syaj.g_01545
OG0001207	Syar.g_01462	Syaj.g_00061
OG0001208	Syar.g_01471	Syaj.g_00074
OG0001211	Syar.g_02323	Syaj.g_00184
OG0001212	Syar.g_02027	Syaj.g_00246
OG0001214	Syar.g_02420	Syaj.g_01281
OG0001215	Syar.g_00965	Syaj.g_00492
OG0001216	Syar.g_01909	Syaj.g_00958
OG0001218	Syar.g_01388	Syaj.g_01434
OG0001219	Syar.g_02585	Syaj.g_00782
OG0001222	Syar.g_02552	Syaj.g_00911
OG0001223	Syar.g_02505	Syaj.g_00844
OG0001224	Syar.g_01361	Syaj.g_00423
OG0001225	Syar.g_01929	Syaj.g_00425
OG0001227	Syar.g_02213	Syaj.g_02152
OG0001231	Syar.g_00485	Syaj.g_02279
OG0001232	Syar.g_02968	Syaj.g_01757
OG0001233	Syar.g_02988	Syaj.g_01598
OG0001235	Syar.g_01019	Syaj.g_02679
OG0001236	Syar.g_00657	Syaj.g_02453
OG0001237	Syar.g_00652	Syaj.g_02447
OG0001239	Syar.g_03043	Syaj.g_01822
OG0001240	Syar.g_03101	Syaj.g_01871
OG0001242	Syar.g_00043	Syaj.g_01913
OG0001243	Syar.g_00051	Syaj.g_01926
OG0001244	Syar.g_00075	Syaj.g_01960
OG0001246	Syar.g_01910	Syaj.g_00100
OG0001247	Syar.g_02024	Syaj.g_00973
OG0001248	Syar.g_02059	Syaj.g_00978
OG0001250	Syar.g_01819, Syar.g_03240	Syaj.g_00375
OG0001251	Syar.g_02575	Syaj.g_02187
OG0001252	Syar.g_01372	Syaj.g_00416
OG0001253	Syar.g_02015	Syaj.g_01165
OG0001254	Syar.g_02233	Syaj.g_00646
OG0001256	Syar.g_02915	Syaj.g_01704
OG0001257	Syar.g_00807	Syaj.g_01342
OG0001258	Syar.g_02925	Syaj.g_01714
OG0001260	Syar.g_03007	Syaj.g_01617
OG0001262	Syar.g_00527	Syaj.g_02320
OG0001263	Syar.g_00054	Syaj.g_01929
OG0001265	Syar.g_00041	Syaj.g_01911
OG0001266	Syar.g_00987	Syaj.g_02036
OG0001267	Syar.g_00225	Syaj.g_02565
OG0001268	Syar.g_01124	Syaj.g_02811
OG0001270	Syar.g_01175	Syaj.g_01558
OG0001271	Syar.g_01270	Syaj.g_01447
OG0001272	Syar.g_01475	Syaj.g_00078
OG0001273	Syar.g_02413	Syaj.g_01288
OG0001274	Syar.g_00929	Syaj.g_02077
OG0001275	Syar.g_02490	Syaj.g_00827
OG0001276	Syar.g_01797	Syaj.g_00811
OG0001277	Syar.g_02250	Syaj.g_02227
OG0001278	Syar.g_01720	Syaj.g_00575
OG0001279	Syar.g_02841	Syaj.g_01356
OG0001280	Syar.g_03317	Syaj.g_01508
OG0001281	Syar.g_02783	Syaj.g_01519
OG0001282	Syar.g_01460, Syar.g_01351	Syaj.g_00058
OG0001283	Syar.g_00447	Syaj.g_02238
OG0001284	Syar.g_02900	Syaj.g_01688
OG0001285	Syar.g_02972	Syaj.g_01170
OG0001286	Syar.g_01077	Syaj.g_02742
OG0001287	Syar.g_00606	Syaj.g_02415
OG0001288	Syar.g_00591	Syaj.g_02394
OG0001289	Syar.g_03080	Syaj.g_01845
OG0001290	Syar.g_03111	Syaj.g_01880
OG0001291	Syar.g_00064	Syaj.g_01939
OG0001292	Syar.g_00160	Syaj.g_02616
OG0001293	Syar.g_00198	Syaj.g_02594
OG0001294	Syar.g_01687	Syaj.g_00722
OG0001295	Syar.g_00693	Syaj.g_00161
OG0001296	Syar.g_01506	Syaj.g_00106
OG0001297	Syar.g_01510	Syaj.g_00110
OG0001298	Syar.g_02210	Syaj.g_00221
OG0001299	Syar.g_01915	Syaj.g_00716
OG0001303	Syar.g_02583	Syaj.g_00784
OG0001304	Syar.g_01557	Syaj.g_00795
OG0001305	Syar.g_01937	Syaj.g_00433
OG0001306	Syar.g_01521	Syaj.g_00285
OG0001307	Syar.g_02591	Syaj.g_02672
OG0001309	Syar.g_00360	Syaj.g_00116
OG0001310	Syar.g_02951	Syaj.g_01735
OG0001311	Syar.g_01795	Syaj.g_00809
OG0001312	Syar.g_02569	Syaj.g_00931
OG0001315	Syar.g_01094	Syaj.g_02760
OG0001317	Syar.g_03025	Syaj.g_02857
OG0001319	Syar.g_00215	Syaj.g_02576
OG0001325	Syar.g_01577	Syaj.g_00953
OG0001326	Syar.g_00632	Syaj.g_02196
OG0001327	Syar.g_01674	Syaj.g_00729
OG0001329	Syar.g_02337	Syaj.g_00028
OG0001334	Syar.g_03166	Syaj.g_02770
OG0001336	Syar.g_00448	Syaj.g_02239
OG0001337	Syar.g_01112	Syaj.g_02795, Syaj.g_02786
OG0001338	Syar.g_03232	Syaj.g_02780, Syaj.g_02767, Syaj.g_00584, Syaj.g_02790
OG0001339	Syar.g_03114	Syaj.g_01883
OG0001343	Syar.g_03210	Syaj.g_02184
OG0001345	Syar.g_01958	Syaj.g_00337
OG0001346	Syar.g_02778	Syaj.g_01512
OG0001347	Syar.g_00565	Syaj.g_02497
OG0001348	Syar.g_02259	Syaj.g_00393
OG0001349	Syar.g_02764	Syaj.g_01763
OG0001351	Syar.g_01420	Syaj.g_00272
OG0001353	Syar.g_01809	Syaj.g_00386
OG0001354	Syar.g_02520	Syaj.g_00857
OG0001355	Syar.g_01912	Syaj.g_01244
OG0001358	Syar.g_02262	Syaj.g_01309
OG0001359	Syar.g_03211	Syaj.g_02183
OG0001360	Syar.g_01961	Syaj.g_00340
OG0001361	Syar.g_01955	Syaj.g_00334
OG0001364	Syar.g_00284	Syaj.g_02473
OG0001366	Syar.g_02962	Syaj.g_01749
OG0001370	Syar.g_00013	Syaj.g_01171, Syaj.g_01672, Syaj.g_01252
OG0001373	Syar.g_00631	Syaj.g_02195
OG0001374	Syar.g_00642	Syaj.g_02203
OG0001376	Syar.g_02600	Syaj.g_02140
OG0001377	Syar.g_02599	Syaj.g_02139
OG0001378	Syar.g_01174	Syaj.g_01559
OG0001379	Syar.g_02772	Syaj.g_01503
OG0001382	Syar.g_02834, Syar.g_03204	Syaj.g_00685
OG0001383	Syar.g_03016	Syaj.g_02884, Syaj.g_02883, Syaj.g_02882
OG0001385	Syar.g_00628	Syaj.g_02192
OG0001386	Syar.g_00629	Syaj.g_02193
OG0001387	Syar.g_00630	Syaj.g_02194
OG0001388	Syar.g_00635	Syaj.g_02197
OG0001389	Syar.g_00636	Syaj.g_02198
OG0001390	Syar.g_00637	Syaj.g_02199
OG0001391	Syar.g_00638	Syaj.g_02200
OG0001392	Syar.g_00640	Syaj.g_02201
OG0001393	Syar.g_00641	Syaj.g_02202
OG0001394	Syar.g_02608	Syaj.g_01059
OG0001395	Syar.g_01561	Syaj.g_00935
OG0001396	Syar.g_00566	Syaj.g_02498
OG0001396	Syar.g_02402	Syaj.g_02372
OG0001401	Syar.g_01813	Syaj.g_00381
OG0001402	Syar.g_02252	Syaj.g_01304
OG0001403	Syar.g_00504	Syaj.g_02297
OG0001406	Syar.g_02601	Syaj.g_02141
OG0001408	Syar.g_02042	Syaj.g_00561
OG0001412	Syar.g_00564	Syaj.g_02496
OG0001413	Syar.g_02063	Syaj.g_01241
OG0001416	Syar.g_00433	Syaj.g_01516
OG0001417	Syar.g_01885	Syaj.g_00858
OG0001420	Syar.g_02680	Syaj.g_00131
OG0001428	Syar.g_00108	Syaj.g_01993
OG0001430	Syar.g_03306	Syaj.g_02104
OG0001432	Syar.g_02064, Syar.g_02123	Syaj.g_00509
OG0001434	Syar.g_02613	Syaj.g_01054
OG0001435	Syar.g_01621	Syaj.g_00736
OG0001436	Syar.g_03234	Syaj.g_02478
OG0001438	Syar.g_00240	Syaj.g_02550
OG0001439	Syar.g_00824	Syaj.g_02520
OG0001443	Syar.g_00378	Syaj.g_02145
OG0001444	Syar.g_03093	Syaj.g_02403
OG0001444	Syar.g_03096	Syaj.g_01865
OG0001447	Syar.g_00052	Syaj.g_01927
OG0001449	Syar.g_01897	Syaj.g_02625
OG0001452	Syar.g_00167	Syaj.g_02607
OG0001453	Syar.g_02498	Syaj.g_00838
OG0001454	Syar.g_02065, Syar.g_02122	Syaj.g_01231
OG0001456	Syar.g_00643	Syaj.g_02205
OG0001457	Syar.g_00644	Syaj.g_02206
OG0001458	Syar.g_00645	Syaj.g_02207
OG0001459	Syar.g_00418, Syar.g_02047	Syaj.g_00653
OG0001462	Syar.g_00511	Syaj.g_02304
OG0001470	Syar.g_02358, Syar.g_02369	Syaj.g_01567, Syaj.g_02342
OG0001471	Syar.g_00830	Syaj.g_02526
OG0001474	Syar.g_01125	Syaj.g_02812
OG0001475	Syar.g_02370	Syaj.g_01569
OG0001477	Syar.g_02277	Syaj.g_00444
OG0001478	Syar.g_01259	Syaj.g_01470
OG0001478	Syar.g_03184	Syaj.g_01463, Syaj.g_01462
OG0001479	Syar.g_01122	Syaj.g_02809
OG0001480	Syar.g_02013	Syaj.g_00343
OG0001482	Syar.g_02511	Syaj.g_00848
OG0001487	Syar.g_01389	Syaj.g_01433
OG0001488	Syar.g_01948	Syaj.g_00324
OG0001489	Syar.g_01087	Syaj.g_02753
OG0001492	Syar.g_01717	Syaj.g_00578
OG0001493	Syar.g_01725	Syaj.g_00569
OG0001496	Syar.g_02279	Syaj.g_00446
OG0001497	Syar.g_02278	Syaj.g_00445
OG0001498	Syar.g_03286, Syar.g_01163	Syaj.g_02830
OG0001502	Syar.g_01840	Syaj.g_00351
OG0001504	Syar.g_02046	Syaj.g_00652
OG0001505	Syar.g_02696	Syaj.g_02359
OG0001508	Syar.g_02372	Syaj.g_01566
OG0001509	Syar.g_00570	Syaj.g_02499
OG0001510	Syar.g_00601	Syaj.g_02410
OG0001511	Syar.g_03129	Syaj.g_01896
OG0001512	Syar.g_03020	Syaj.g_02878
OG0001513	Syar.g_00995	Syaj.g_02690, Syaj.g_02448
OG0001514	Syar.g_02280	Syaj.g_00447
OG0001515	Syar.g_02594	Syaj.g_00483
OG0001516	Syar.g_01918	Syaj.g_00713
OG0001517	Syar.g_01119	Syaj.g_02806
OG0001518	Syar.g_00353	Syaj.g_02132
OG0001519	Syar.g_00380, Syar.g_00002	Syaj.g_02147
OG0001520	Syar.g_02053	Syaj.g_00206
OG0001525	Syar.g_01315	Syaj.g_02159
OG0001527	Syar.g_02309	Syaj.g_00198
OG0001528	Syar.g_02371	Syaj.g_01568
OG0001529	Syar.g_00518	Syaj.g_02311
OG0001530	Syar.g_03127	Syaj.g_01894
OG0001531	Syar.g_03019	Syaj.g_02879
OG0001532	Syar.g_01978	Syaj.g_00619
OG0001533	Syar.g_01173	Syaj.g_01487
OG0001534	Syar.g_01558	Syaj.g_00794
OG0001535	Syar.g_01799	Syaj.g_00813
OG0001536	Syar.g_02544	Syaj.g_00903
OG0001537	Syar.g_02602	Syaj.g_01066
OG0001538	Syar.g_02644	Syaj.g_01018
OG0001539	Syar.g_01626	Syaj.g_00731
OG0001540	Syar.g_00056	Syaj.g_01931
OG0001541	Syar.g_00117	Syaj.g_02002
OG0001542	Syar.g_00128	Syaj.g_02011
OG0001543	Syar.g_00949	Syaj.g_02057
OG0001544	Syar.g_00379, Syar.g_00001	Syaj.g_02146
OG0001545	Syar.g_00865	Syaj.g_02226
OG0001546	Syar.g_03276	Syaj.g_00124
OG0001547	Syar.g_01855	Syaj.g_01106
OG0001554	Syar.g_00327	Syaj.g_02109
OG0001556	Syar.g_00177	Syaj.g_00636
OG0001557	Syar.g_02609	Syaj.g_01058
OG0001558	Syar.g_00488	Syaj.g_02282
OG0001559	Syar.g_03126	Syaj.g_01893
OG0001560	Syar.g_03110	Syaj.g_01879
OG0001561	Syar.g_01792	Syaj.g_00807
OG0001562	Syar.g_02484	Syaj.g_00821
OG0001563	Syar.g_01072	Syaj.g_02737
OG0001567	Syar.g_01847	Syaj.g_01108
OG0001568	Syar.g_01866	Syaj.g_01104
OG0001570	Syar.g_02858	Syaj.g_01124
OG0001574	Syar.g_02311	Syaj.g_00196
OG0001575	Syar.g_02306	Syaj.g_00201
OG0001576	Syar.g_02794	Syaj.g_00266
OG0001577	Syar.g_01534	Syaj.g_00298
OG0001580	Syar.g_00895	Syaj.g_02100
OG0001590	Syar.g_02412	Syaj.g_01289
OG0001592	Syar.g_00310	Syaj.g_02101
OG0001594	Syar.g_03217	Syaj.g_02118
OG0001614	Syar.g_00617	Syaj.g_02425
OG0001615	Syar.g_02334	Syaj.g_00354
OG0001616	Syar.g_01964	Syaj.g_00642
OG0001617	Syar.g_01972	Syaj.g_00475
OG0001618	Syar.g_01571	Syaj.g_00947
OG0001619	Syar.g_02556	Syaj.g_00914
OG0001620	Syar.g_01131	Syaj.g_02818
OG0001621	Syar.g_00169	Syaj.g_02606
OG0001622	Syar.g_00446	Syaj.g_02237
OG0001623	Syar.g_01694, Syar.g_01104	Syaj.g_02791
OG0001624	Syar.g_02145	Syaj.g_01239
OG0001624	Syar.g_01312, Syar.g_02156	Syaj.g_02153
OG0001625	Syar.g_00192	Syaj.g_02600
OG0001627	Syar.g_01215	Syaj.g_01633
OG0001634	Syar.g_01691	Syaj.g_00719
OG0001636	Syar.g_00510	Syaj.g_02303
OG0001637	Syar.g_00971, Syar.g_02007	Syaj.g_01611
OG0001638	Syar.g_03132	Syaj.g_01733
OG0001639	Syar.g_01212	Syaj.g_01636
OG0001640	Syar.g_01377	Syaj.g_00411
OG0001641	Syar.g_02500	Syaj.g_00840
OG0001642	Syar.g_01387	Syaj.g_00347
OG0001643	Syar.g_02423	Syaj.g_01278
OG0001644	Syar.g_01876	Syaj.g_00941
OG0001645	Syar.g_00803	Syaj.g_01809
OG0001647	Syar.g_00217	Syaj.g_02574
OG0001652	Syar.g_00486	Syaj.g_02280
OG0001653	Syar.g_03099	Syaj.g_01868
OG0001654	Syar.g_01214	Syaj.g_01634
OG0001657	Syar.g_00089	Syaj.g_01976
OG0001658	Syar.g_00329	Syaj.g_02110
OG0001659	Syar.g_01973	Syaj.g_00634
OG0001660	Syar.g_00029, Syar.g_01150, Syar.g_01155	Syaj.g_01902
OG0001671	Syar.g_00943	Syaj.g_02062
OG0001672	Syar.g_03053	Syaj.g_01833
OG0001673	Syar.g_03028	Syaj.g_02855
OG0001675	Syar.g_02486	Syaj.g_00823
OG0001677	Syar.g_01097	Syaj.g_02763, Syaj.g_00624
OG0001678	Syar.g_00144	Syaj.g_02640
OG0001679	Syar.g_00032	Syaj.g_00205
OG0001680	Syar.g_02953	Syaj.g_00320
OG0001682	Syar.g_01573	Syaj.g_01232, Syaj.g_00949
OG0001692	Syar.g_02812	Syaj.g_01374
OG0001694	Syar.g_00227	Syaj.g_02563
OG0001695	Syar.g_00864	Syaj.g_02223
OG0001702	Syar.g_03087	Syaj.g_01851, Syaj.g_01857
OG0001703	Syar.g_01463	Syaj.g_00062
OG0001713	Syar.g_02147	Syaj.g_00314
OG0001714	Syar.g_00576	Syaj.g_02382
OG0001715	Syar.g_00804	Syaj.g_01213
OG0001716	Syar.g_01642, Syar.g_00805	Syaj.g_00350
OG0001717	Syar.g_00103	Syaj.g_01988
OG0001729	Syar.g_03015	Syaj.g_02885
OG0001730	Syar.g_00837, Syar.g_00806	Syaj.g_02887
OG0001731	Syar.g_02884	Syaj.g_01663
OG0001732	Syar.g_00464, Syar.g_01702	Syaj.g_00595
OG0001733	Syar.g_00179	Syaj.g_00726
OG0001734	Syar.g_00188	Syaj.g_00349
OG0001735	Syar.g_02469	Syaj.g_00704
OG0001737	Syar.g_00855	Syaj.g_02544
OG0001738	Syar.g_00717	Syaj.g_02505
OG0001739	Syar.g_00862	Syaj.g_02222
OG0001748	Syar.g_00941	Syaj.g_02064
OG0001749	Syar.g_00264	Syaj.g_02489
OG0001750	Syar.g_03097, Syar.g_01648	Syaj.g_01866
OG0001751	Syar.g_03029	Syaj.g_02854
OG0001752	Syar.g_03009, Syar.g_03214	Syaj.g_01621
OG0001754	Syar.g_00973	Syaj.g_01613
OG0001755	Syar.g_01515	Syaj.g_00115
OG0001756	Syar.g_00840, Syar.g_01320	Syaj.g_02144
OG0001761	Syar.g_01703, Syar.g_00182	Syaj.g_01328
OG0001762	Syar.g_02493	Syaj.g_00833
OG0001763	Syar.g_02506	Syaj.g_00845
OG0001764	Syar.g_01870	Syaj.g_00767
OG0001766	Syar.g_00902	Syaj.g_02532
OG0001767	Syar.g_02733	Syaj.g_02480
OG0001768	Syar.g_02918	Syaj.g_02018
OG0001769	Syar.g_02437	Syaj.g_01264
OG0001771	Syar.g_02677	Syaj.g_00669
OG0001783	Syar.g_00611	Syaj.g_02420
OG0001784	Syar.g_03090	Syaj.g_01859
OG0001786	Syar.g_02903	Syaj.g_01690
OG0001787	Syar.g_01927	Syaj.g_00143
OG0001788	Syar.g_02351	Syaj.g_00146
OG0001789	Syar.g_02776	Syaj.g_01510
OG0001790	Syar.g_01528	Syaj.g_00292
OG0001792	Syar.g_01708	Syaj.g_00587
OG0001796	Syar.g_01808	Syaj.g_00819
OG0001797	Syar.g_00681	Syaj.g_00922
OG0001798	Syar.g_02248	Syaj.g_01301
OG0001799	Syar.g_02434	Syaj.g_01267
OG0001800	Syar.g_02840	Syaj.g_01357
OG0001801	Syar.g_02821	Syaj.g_00471, Syaj.g_01364
OG0001803	Syar.g_02873	Syaj.g_01549
OG0001804	Syar.g_01164	Syaj.g_02831
OG0001805	Syar.g_00927	Syaj.g_02611
OG0001806	Syar.g_00216	Syaj.g_02575
OG0001808	Syar.g_00286	Syaj.g_02463
OG0001809	Syar.g_02274	Syaj.g_01942
OG0001810	Syar.g_00071	Syaj.g_01944
OG0001811	Syar.g_00125, Syar.g_02050	Syaj.g_02009
OG0001812	Syar.g_00311	Syaj.g_02102
OG0001813	Syar.g_00696	Syaj.g_02164
OG0001814	Syar.g_00456	Syaj.g_02247
OG0001815	Syar.g_00465	Syaj.g_02257
OG0001816	Syar.g_01675	Syaj.g_00728
OG0001817	Syar.g_00012	Syaj.g_01219
OG0001837	Syar.g_00942	Syaj.g_02063
OG0001838	Syar.g_00478	Syaj.g_02270
OG0001839	Syar.g_00506	Syaj.g_02299
OG0001840	Syar.g_00524	Syaj.g_02317
OG0001841	Syar.g_00531	Syaj.g_02325
OG0001842	Syar.g_02270	Syaj.g_01627
OG0001843	Syar.g_00618	Syaj.g_02426
OG0001844	Syar.g_00619	Syaj.g_02427
OG0001845	Syar.g_00621	Syaj.g_02428
OG0001846	Syar.g_00044	Syaj.g_01914
OG0001847	Syar.g_00042	Syaj.g_01912
OG0001848	Syar.g_00037	Syaj.g_01908
OG0001849	Syar.g_03079	Syaj.g_01844
OG0001850	Syar.g_03055	Syaj.g_01834
OG0001851	Syar.g_03049	Syaj.g_01829
OG0001852	Syar.g_03048	Syaj.g_01828
OG0001853	Syar.g_03042	Syaj.g_01821
OG0001854	Syar.g_03023	Syaj.g_02874
OG0001856	Syar.g_02907	Syaj.g_01696
OG0001857	Syar.g_02904	Syaj.g_01693
OG0001858	Syar.g_02339	Syaj.g_01651
OG0001859	Syar.g_01451	Syaj.g_00050
OG0001860	Syar.g_01465	Syaj.g_00064
OG0001861	Syar.g_01476	Syaj.g_00079
OG0001862	Syar.g_01488	Syaj.g_00090
OG0001863	Syar.g_01495	Syaj.g_00095
OG0001864	Syar.g_02227	Syaj.g_00156
OG0001865	Syar.g_02198	Syaj.g_00233
OG0001866	Syar.g_02174	Syaj.g_00262
OG0001867	Syar.g_02172	Syaj.g_01332
OG0001868	Syar.g_02780	Syaj.g_01515
OG0001869	Syar.g_01533	Syaj.g_00297
OG0001870	Syar.g_01543	Syaj.g_00305
OG0001871	Syar.g_01552	Syaj.g_00310
OG0001872	Syar.g_01715	Syaj.g_00580
OG0001873	Syar.g_01965	Syaj.g_00641
OG0001874	Syar.g_01962	Syaj.g_00644
OG0001877	Syar.g_02593	Syaj.g_00482
OG0001878	Syar.g_02489	Syaj.g_00826
OG0001879	Syar.g_02495	Syaj.g_00835
OG0001880	Syar.g_02535	Syaj.g_00873
OG0001881	Syar.g_02536	Syaj.g_00895
OG0001882	Syar.g_00678, Syar.g_03147	Syaj.g_00919
OG0001883	Syar.g_02561	Syaj.g_00925
OG0001884	Syar.g_02571	Syaj.g_00933
OG0001885	Syar.g_02587	Syaj.g_00772
OG0001886	Syar.g_01871	Syaj.g_00768
OG0001887	Syar.g_01971	Syaj.g_00763
OG0001888	Syar.g_02614	Syaj.g_01052
OG0001889	Syar.g_02654	Syaj.g_01007
OG0001890	Syar.g_01831	Syaj.g_00368
OG0001891	Syar.g_01839	Syaj.g_00356
OG0001892	Syar.g_03139, Syar.g_02837	Syaj.g_00342
OG0001893	Syar.g_02247	Syaj.g_01300
OG0001894	Syar.g_02417	Syaj.g_01284
OG0001895	Syar.g_02824	Syaj.g_01361
OG0001896	Syar.g_01171	Syaj.g_01562
OG0001897	Syar.g_01128	Syaj.g_02815
OG0001898	Syar.g_01110	Syaj.g_02800
OG0001899	Syar.g_01062	Syaj.g_02726
OG0001900	Syar.g_00200	Syaj.g_02592
OG0001901	Syar.g_00201	Syaj.g_02591
OG0001902	Syar.g_00232	Syaj.g_02558
OG0001903	Syar.g_00241	Syaj.g_02549
OG0001904	Syar.g_00282	Syaj.g_02475
OG0001905	Syar.g_00288	Syaj.g_02461
OG0001906	Syar.g_00057	Syaj.g_01932
OG0001907	Syar.g_00072	Syaj.g_01955
OG0001908	Syar.g_00119	Syaj.g_02004
OG0001909	Syar.g_01010	Syaj.g_02016
OG0001910	Syar.g_00937	Syaj.g_02069
OG0001912	Syar.g_00345	Syaj.g_02124
OG0001913	Syar.g_00347	Syaj.g_02126
OG0001914	Syar.g_02237	Syaj.g_00650
OG0001915	Syar.g_00462	Syaj.g_02253
OG0001917	Syar.g_01798	Syaj.g_00812
OG0001924	Syar.g_02672	Syaj.g_01318
OG0001925	Syar.g_02671	Syaj.g_01319
OG0001926	Syar.g_02669	Syaj.g_01320
OG0001927	Syar.g_02668	Syaj.g_01321
OG0001929	Syar.g_00538	Syaj.g_02332
OG0001930	Syar.g_02271	Syaj.g_01628
OG0001931	Syar.g_02272	Syaj.g_01629
OG0001932	Syar.g_00616	Syaj.g_02424
OG0001933	Syar.g_03122	Syaj.g_01890
OG0001934	Syar.g_03106	Syaj.g_01875
OG0001935	Syar.g_03046	Syaj.g_01826
OG0001936	Syar.g_02054	Syaj.g_01233
OG0001937	Syar.g_02892	Syaj.g_01679
OG0001938	Syar.g_01467	Syaj.g_00066
OG0001939	Syar.g_00339	Syaj.g_00488, Syaj.g_00487
OG0001940	Syar.g_02211	Syaj.g_00220
OG0001941	Syar.g_02784	Syaj.g_01520
OG0001943	Syar.g_01382	Syaj.g_01162
OG0001944	Syar.g_02836	Syaj.g_01120
OG0001946	Syar.g_02597	Syaj.g_00481
OG0001947	Syar.g_01379	Syaj.g_00409
OG0001948	Syar.g_02504	Syaj.g_00843
OG0001949	Syar.g_02524	Syaj.g_00863
OG0001950	Syar.g_02526	Syaj.g_00865
OG0001951	Syar.g_02537	Syaj.g_00896
OG0001952	Syar.g_00679	Syaj.g_00920
OG0001953	Syar.g_00680	Syaj.g_00921
OG0001954	Syar.g_02066	Syaj.g_01128
OG0001957	Syar.g_02242	Syaj.g_01295
OG0001958	Syar.g_02471	Syaj.g_00706
OG0001961	Syar.g_01268	Syaj.g_01449
