Orthogroup	Prbd	Prbj
OG0001087	Prbd.g_00556	Prbj.g_00927
OG0001088	Prbd.g_00555	Prbj.g_00931
OG0001089	Prbd.g_00547	Prbj.g_00757
OG0001090	Prbd.g_00008	Prbj.g_02180
OG0001091	Prbd.g_00010	Prbj.g_02182
OG0001092	Prbd.g_00011	Prbj.g_02183
OG0001093	Prbd.g_00016	Prbj.g_02187
OG0001094	Prbd.g_00096	Prbj.g_02406
OG0001095	Prbd.g_00115	Prbj.g_02425
OG0001096	Prbd.g_00128	Prbj.g_02441
OG0001097	Prbd.g_00147	Prbj.g_02486
OG0001098	Prbd.g_00162	Prbj.g_02323
OG0001099	Prbd.g_00194	Prbj.g_01553
OG0001100	Prbd.g_00198	Prbj.g_02333
OG0001101	Prbd.g_00200	Prbj.g_02334
OG0001102	Prbd.g_00203	Prbj.g_02337
OG0001103	Prbd.g_00205	Prbj.g_02339
OG0001104	Prbd.g_00227	Prbj.g_02396
OG0001105	Prbd.g_00231	Prbj.g_02391
OG0001106	Prbd.g_00255	Prbj.g_02280
OG0001107	Prbd.g_00262	Prbj.g_02270
OG0001108	Prbd.g_00266	Prbj.g_02263
OG0001109	Prbd.g_00267	Prbj.g_02261
OG0001110	Prbd.g_00269	Prbj.g_02259
OG0001111	Prbd.g_00270	Prbj.g_02257
OG0001112	Prbd.g_00271	Prbj.g_02255
OG0001113	Prbd.g_00272	Prbj.g_02254
OG0001114	Prbd.g_00273	Prbj.g_02253
OG0001115	Prbd.g_00275	Prbj.g_02251
OG0001116	Prbd.g_00276	Prbj.g_02250
OG0001117	Prbd.g_00277	Prbj.g_02249
OG0001118	Prbd.g_00278	Prbj.g_02248
OG0001119	Prbd.g_00279	Prbj.g_02247
OG0001120	Prbd.g_00281	Prbj.g_02245
OG0001122	Prbd.g_00312	Prbj.g_02216
OG0001123	Prbd.g_00316	Prbj.g_02209
OG0001124	Prbd.g_00318	Prbj.g_02207
OG0001125	Prbd.g_00319	Prbj.g_02205
OG0001126	Prbd.g_00329	Prbj.g_01850
OG0001127	Prbd.g_00330	Prbj.g_01849
OG0001128	Prbd.g_00332	Prbj.g_01846
OG0001129	Prbd.g_00333	Prbj.g_01845
OG0001130	Prbd.g_00334	Prbj.g_01844
OG0001131	Prbd.g_00370	Prbj.g_02687
OG0001132	Prbd.g_00380	Prbj.g_02537
OG0001133	Prbd.g_00414	Prbj.g_02555
OG0001134	Prbd.g_00427	Prbj.g_01990
OG0001135	Prbd.g_00430	Prbj.g_01992
OG0001136	Prbd.g_00465	Prbj.g_00969
OG0001137	Prbd.g_00476	Prbj.g_00832
OG0001138	Prbd.g_00494	Prbj.g_00004
OG0001139	Prbd.g_00495	Prbj.g_00006
OG0001140	Prbd.g_00496	Prbj.g_00007
OG0001141	Prbd.g_00497	Prbj.g_00008
OG0001142	Prbd.g_00498	Prbj.g_00009
OG0001143	Prbd.g_00505	Prbj.g_01907
OG0001144	Prbd.g_00510	Prbj.g_02153
OG0001145	Prbd.g_01809	Prbj.g_01717
OG0001146	Prbd.g_01797	Prbj.g_01733
OG0001147	Prbd.g_01778	Prbj.g_00121
OG0001148	Prbd.g_01762	Prbj.g_01640
OG0001149	Prbd.g_01761	Prbj.g_01641
OG0001150	Prbd.g_01760	Prbj.g_01642
OG0001151	Prbd.g_01749	Prbj.g_01654
OG0001152	Prbd.g_01748	Prbj.g_01655
OG0001153	Prbd.g_01657	Prbj.g_00651
OG0001154	Prbd.g_01656	Prbj.g_00652
OG0001155	Prbd.g_01644	Prbj.g_01686
OG0001156	Prbd.g_01641	Prbj.g_01689
OG0001157	Prbd.g_01640	Prbj.g_02538
OG0001158	Prbd.g_01639	Prbj.g_01690
OG0001159	Prbd.g_01638	Prbj.g_01691
OG0001160	Prbd.g_01613	Prbj.g_00884
OG0001161	Prbd.g_01600	Prbj.g_02535
OG0001162	Prbd.g_01589	Prbj.g_00780
OG0001163	Prbd.g_01533	Prbj.g_00870
OG0001164	Prbd.g_01529	Prbj.g_00865
OG0001165	Prbd.g_01526	Prbj.g_00862
OG0001166	Prbd.g_01506	Prbj.g_00482
OG0001167	Prbd.g_01489	Prbj.g_00461
OG0001168	Prbd.g_01487	Prbj.g_00459
OG0001169	Prbd.g_01485	Prbj.g_00457
OG0001170	Prbd.g_01483	Prbj.g_00455
OG0001171	Prbd.g_01473	Prbj.g_00445
OG0001172	Prbd.g_01460	Prbj.g_02653
OG0001173	Prbd.g_01459	Prbj.g_02652
OG0001174	Prbd.g_01451	Prbj.g_02644
OG0001175	Prbd.g_01450	Prbj.g_02643
OG0001176	Prbd.g_01443	Prbj.g_01028
OG0001177	Prbd.g_01440	Prbj.g_01030
OG0001178	Prbd.g_01435	Prbj.g_00851
OG0001179	Prbd.g_01407	Prbj.g_00999
OG0001180	Prbd.g_01385	Prbj.g_00407
OG0001181	Prbd.g_01381	Prbj.g_00403
OG0001182	Prbd.g_01374	Prbj.g_00394
OG0001183	Prbd.g_01370	Prbj.g_00367
OG0001184	Prbd.g_01354	Prbj.g_01509
OG0001185	Prbd.g_01340	Prbj.g_01592
OG0001186	Prbd.g_01316	Prbj.g_01253
OG0001187	Prbd.g_01311	Prbj.g_01249
OG0001188	Prbd.g_01309	Prbj.g_01245
OG0001189	Prbd.g_01292	Prbj.g_01223
OG0001190	Prbd.g_01288	Prbj.g_01955
OG0001191	Prbd.g_01278	Prbj.g_01968
OG0001192	Prbd.g_01274	Prbj.g_01975
OG0001193	Prbd.g_01264	Prbj.g_02013
OG0001194	Prbd.g_01263	Prbj.g_02019
OG0001195	Prbd.g_01262	Prbj.g_02020
OG0001196	Prbd.g_01249	Prbj.g_02056
OG0001197	Prbd.g_01248	Prbj.g_02058
OG0001198	Prbd.g_01240	Prbj.g_02070
OG0001199	Prbd.g_01170	Prbj.g_00570
OG0001200	Prbd.g_01168	Prbj.g_00572
OG0001201	Prbd.g_01136	Prbj.g_00621
OG0001202	Prbd.g_01041	Prbj.g_01164
OG0001203	Prbd.g_01001	Prbj.g_02610
OG0001204	Prbd.g_00996	Prbj.g_01340
OG0001205	Prbd.g_00797	Prbj.g_00110
OG0001206	Prbd.g_00780	Prbj.g_00151
OG0001207	Prbd.g_00765	Prbj.g_01638
OG0001208	Prbd.g_00760	Prbj.g_01628
OG0001209	Prbd.g_00707	Prbj.g_02130
OG0001210	Prbd.g_00702	Prbj.g_02142
OG0001211	Prbd.g_00692	Prbj.g_01864
OG0001212	Prbd.g_00648	Prbj.g_01771
OG0001213	Prbd.g_00615	Prbj.g_02565
OG0001214	Prbd.g_00607	Prbj.g_02575
OG0001215	Prbd.g_00554	Prbj.g_00932
OG0001216	Prbd.g_00009	Prbj.g_02181
OG0001217	Prbd.g_00049	Prbj.g_01884
OG0001218	Prbd.g_00056	Prbj.g_00663
OG0001219	Prbd.g_00091	Prbj.g_02311
OG0001220	Prbd.g_00154	Prbj.g_02503
OG0001221	Prbd.g_00217	Prbj.g_02364
OG0001222	Prbd.g_00256	Prbj.g_01984
OG0001223	Prbd.g_00282	Prbj.g_02243
OG0001224	Prbd.g_00336	Prbj.g_01842
OG0001225	Prbd.g_00338	Prbj.g_01840
OG0001226	Prbd.g_00364	Prbj.g_00678
OG0001227	Prbd.g_00383	Prbj.g_01669
OG0001228	Prbd.g_00513	Prbj.g_02158
OG0001229	Prbd.g_01766	Prbj.g_00873
OG0001230	Prbd.g_01697	Prbj.g_01046
OG0001231	Prbd.g_01591	Prbj.g_01184
OG0001232	Prbd.g_01502	Prbj.g_00477
OG0001233	Prbd.g_01482	Prbj.g_00454
OG0001234	Prbd.g_01448	Prbj.g_02640
OG0001235	Prbd.g_01438	Prbj.g_01033
OG0001236	Prbd.g_01357	Prbj.g_01505
OG0001237	Prbd.g_01353	Prbj.g_01512
OG0001238	Prbd.g_01277	Prbj.g_01969
OG0001239	Prbd.g_01173	Prbj.g_00567
OG0001240	Prbd.g_01151	Prbj.g_00604
OG0001241	Prbd.g_01143	Prbj.g_00614
OG0001242	Prbd.g_01124	Prbj.g_01560
OG0001243	Prbd.g_01118	Prbj.g_01529
OG0001245	Prbd.g_00858	Prbj.g_00689
OG0001246	Prbd.g_00738	Prbj.g_02091
OG0001247	Prbd.g_00561	Prbj.g_02453
OG0001248	Prbd.g_00559	Prbj.g_00943
OG0001249	Prbd.g_00080	Prbj.g_00347
OG0001250	Prbd.g_00143	Prbj.g_02482
OG0001252	Prbd.g_00331	Prbj.g_01847
OG0001253	Prbd.g_00384	Prbj.g_00696
OG0001254	Prbd.g_00429	Prbj.g_01991
OG0001255	Prbd.g_00452	Prbj.g_00769
OG0001258	Prbd.g_01528	Prbj.g_00864
OG0001259	Prbd.g_01484	Prbj.g_00456
OG0001260	Prbd.g_01467	Prbj.g_00426
OG0001261	Prbd.g_01399	Prbj.g_00990
OG0001262	Prbd.g_01294	Prbj.g_01226
OG0001263	Prbd.g_01115	Prbj.g_01531
OG0001265	Prbd.g_01125	Prbj.g_01558
OG0001266	Prbd.g_01037	Prbj.g_01168
OG0001267	Prbd.g_00959	Prbj.g_01405
OG0001268	Prbd.g_00900	Prbj.g_00335
OG0001269	Prbd.g_00880	Prbj.g_02500
OG0001270	Prbd.g_00808	Prbj.g_00098
OG0001271	Prbd.g_00770	Prbj.g_00131
OG0001272	Prbd.g_00756	Prbj.g_01624
OG0001273	Prbd.g_00613	Prbj.g_02568
OG0001274	Prbd.g_00541	Prbj.g_00269
OG0001275	Prbd.g_00292	Prbj.g_02227
OG0001276	Prbd.g_00315	Prbj.g_02210
OG0001277	Prbd.g_00372	Prbj.g_02042
OG0001278	Prbd.g_00518	Prbj.g_02165
OG0001279	Prbd.g_01893	Prbj.g_01299
OG0001280	Prbd.g_01802	Prbj.g_01725
OG0001281	Prbd.g_01796	Prbj.g_01734
OG0001283	Prbd.g_01744	Prbj.g_02051
OG0001285	Prbd.g_01499	Prbj.g_00473
OG0001286	Prbd.g_01387	Prbj.g_00409
OG0001288	Prbd.g_01324	Prbj.g_01286
OG0001290	Prbd.g_01144	Prbj.g_00613
OG0001291	Prbd.g_01108	Prbj.g_01541
OG0001292	Prbd.g_00991	Prbj.g_01346
OG0001293	Prbd.g_00978	Prbj.g_01369
OG0001294	Prbd.g_00860	Prbj.g_00826
OG0001295	Prbd.g_00775	Prbj.g_02145
OG0001297	Prbd.g_00728	Prbj.g_02100
OG0001298	Prbd.g_00666	Prbj.g_01797
OG0001300	Prbd.g_00551	Prbj.g_00947
OG0001301	Prbd.g_00548	Prbj.g_00755
OG0001302	Prbd.g_00089	Prbj.g_01337
OG0001303	Prbd.g_00296	Prbj.g_02309
OG0001307	Prbd.g_01781	Prbj.g_00670
OG0001308	Prbd.g_01679	Prbj.g_01074
OG0001309	Prbd.g_01594	Prbj.g_02106
OG0001310	Prbd.g_01513	Prbj.g_00488
OG0001311	Prbd.g_00317	Prbj.g_02208
OG0001312	Prbd.g_00245	Prbj.g_02298
OG0001316	Prbd.g_01102	Prbj.g_01548
OG0001319	Prbd.g_00967	Prbj.g_01395
OG0001321	Prbd.g_00791	Prbj.g_00119
OG0001322	Prbd.g_00790	Prbj.g_00120
OG0001323	Prbd.g_00723	Prbj.g_02109
OG0001324	Prbd.g_00550	Prbj.g_00948
OG0001326	Prbd.g_00179	Prbj.g_02026
OG0001328	Prbd.g_00382	Prbj.g_02357
OG0001329	Prbd.g_00421	Prbj.g_00043
OG0001331	Prbd.g_01758	Prbj.g_01644
OG0001332	Prbd.g_01646	Prbj.g_01674
OG0001333	Prbd.g_01488	Prbj.g_00460
OG0001334	Prbd.g_01367	Prbj.g_00363
OG0001335	Prbd.g_01366	Prbj.g_00362
OG0001336	Prbd.g_01252	Prbj.g_02052
OG0001339	Prbd.g_01141	Prbj.g_00616
OG0001340	Prbd.g_00911	Prbj.g_00352
OG0001341	Prbd.g_00047	Prbj.g_02463
OG0001344	Prbd.g_00472	Prbj.g_00845
OG0001347	Prbd.g_01815	Prbj.g_01278, Prbj.g_00979
OG0001348	Prbd.g_01570	Prbj.g_00249
OG0001351	Prbd.g_00788	Prbj.g_01893
OG0001352	Prbd.g_00564	Prbj.g_00760
OG0001353	Prbd.g_00134	Prbj.g_02473
OG0001354	Prbd.g_00274	Prbj.g_02252
OG0001356	Prbd.g_00830	Prbj.g_01986
OG0001358	Prbd.g_00624	Prbj.g_02549
OG0001360	Prbd.g_00385	Prbj.g_00018
OG0001361	Prbd.g_00484	Prbj.g_00309
OG0001362	Prbd.g_01675	Prbj.g_01078
OG0001363	Prbd.g_01673	Prbj.g_01080
OG0001365	Prbd.g_01284	Prbj.g_01960
OG0001369	Prbd.g_01152	Prbj.g_00603
OG0001371	Prbd.g_00565	Prbj.g_00184
OG0001372	Prbd.g_00055	Prbj.g_01324
OG0001373	Prbd.g_00178	Prbj.g_02025
OG0001374	Prbd.g_00186	Prbj.g_02033
OG0001376	Prbd.g_00350	Prbj.g_01978
OG0001377	Prbd.g_00351	Prbj.g_01977
OG0001378	Prbd.g_00394	Prbj.g_00091
OG0001379	Prbd.g_01807	Prbj.g_01720
OG0001380	Prbd.g_01776	Prbj.g_02508
OG0001381	Prbd.g_01770	Prbj.g_02689
OG0001382	Prbd.g_01578	Prbj.g_02174
OG0001385	Prbd.g_00175	Prbj.g_02022
OG0001386	Prbd.g_00176	Prbj.g_02023
OG0001387	Prbd.g_00177	Prbj.g_02024
OG0001388	Prbd.g_00180	Prbj.g_02027
OG0001389	Prbd.g_00181	Prbj.g_02028
OG0001390	Prbd.g_00182	Prbj.g_02029
OG0001391	Prbd.g_00183	Prbj.g_02030
OG0001392	Prbd.g_00184	Prbj.g_02031
OG0001393	Prbd.g_00185	Prbj.g_02032
OG0001394	Prbd.g_00221	Prbj.g_02381
OG0001395	Prbd.g_00327	Prbj.g_02197
OG0001396	Prbd.g_01814	Prbj.g_01277
OG0001397	Prbd.g_01674	Prbj.g_01079
OG0001398	Prbd.g_01565	Prbj.g_00690
OG0001399	Prbd.g_01446	Prbj.g_00377, Prbj.g_00390
OG0001402	Prbd.g_00063	Prbj.g_02554
OG0001403	Prbd.g_01207	Prbj.g_01203
OG0001405	Prbd.g_00913	Prbj.g_00360
OG0001406	Prbd.g_00349	Prbj.g_01979
OG0001409	Prbd.g_00475	Prbj.g_00834
OG0001410	Prbd.g_01780	Prbj.g_00671
OG0001412	Prbd.g_01816	Prbj.g_00978
OG0001414	Prbd.g_01010	Prbj.g_00181
OG0001415	Prbd.g_01008	Prbj.g_01776
OG0001416	Prbd.g_00783	Prbj.g_01731
OG0001418	Prbd.g_00560	Prbj.g_02636
OG0001422	Prbd.g_01572	Prbj.g_00158
OG0001423	Prbd.g_00832	Prbj.g_02711, Prbj.g_01102
OG0001431	Prbd.g_01860	Prbj.g_00731
OG0001434	Prbd.g_00225	Prbj.g_02385
OG0001435	Prbd.g_00202	Prbj.g_02336
OG0001437	Prbd.g_01009	Prbj.g_01775
OG0001438	Prbd.g_00946	Prbj.g_01420
OG0001441	Prbd.g_00721	Prbj.g_02111
OG0001442	Prbd.g_00037	Prbj.g_02389
OG0001446	Prbd.g_01165	Prbj.g_00047
OG0001449	Prbd.g_00841	Prbj.g_01327
OG0001450	Prbd.g_00557	Prbj.g_00921
OG0001451	Prbd.g_00163	Prbj.g_02199
OG0001461	Prbd.g_00823	Prbj.g_01889
OG0001462	Prbd.g_01203	Prbj.g_01210
OG0001463	Prbd.g_00953	Prbj.g_01413
OG0001464	Prbd.g_00910	Prbj.g_00351
OG0001472	Prbd.g_01595	Prbj.g_00907
OG0001474	Prbd.g_00899	Prbj.g_00334
OG0001479	Prbd.g_00902	Prbj.g_00337
OG0001481	Prbd.g_00865	Prbj.g_01896
OG0001484	Prbd.g_01837	Prbj.g_02172
OG0001485	Prbd.g_01561	Prbj.g_01678
OG0001491	Prbd.g_00087	Prbj.g_00023
OG0001495	Prbd.g_01441	Prbj.g_01031
OG0001500	Prbd.g_00976	Prbj.g_00180
OG0001501	Prbd.g_00539	Prbj.g_00168
OG0001503	Prbd.g_00434	Prbj.g_01336
OG0001506	Prbd.g_01648	Prbj.g_00036
OG0001525	Prbd.g_01586	Prbj.g_02626
OG0001550	Prbd.g_00418	Prbj.g_00688
OG0001553	Prbd.g_01692	Prbj.g_01053
OG0001555	Prbd.g_01582	Prbj.g_01316
OG0001569	Prbd.g_00390	Prbj.g_02632
OG0001572	Prbd.g_00003	Prbj.g_00213
OG0001598	Prbd.g_00835	Prbj.g_00951
OG0001605	Prbd.g_00308	Prbj.g_00038
OG0001627	Prbd.g_00053	Prbj.g_01682
OG0001635	Prbd.g_01545	Prbj.g_02633
OG0001695	Prbd.g_01854	Prbj.g_02036
OG0001696	Prbd.g_00164	Prbj.g_00920
OG0001698	Prbd.g_00357	Prbj.g_00764
OG0001740	Prbd.g_01853	Prbj.g_02039
OG0002110	Prbd.g_01905, Prbd.g_01906	Prbj.g_02353
OG0002291	Prbd.g_01899	Prbj.g_01140
OG0002432	Prbd.g_01821	Prbj.g_01932
OG0002492	Prbd.g_01823	Prbj.g_01930
OG0002582	Prbd.g_01709	Prbj.g_01274
OG0002632	Prbd.g_01822	Prbj.g_01931
OG0002842	Prbd.g_01820	Prbj.g_01935
OG0003391	Prbd.g_01739	Prbj.g_00944
