Orthogroup	Prbd	Prar
OG0001107	Prbd.g_00262	Prar.g_01831
OG0001108	Prbd.g_00266	Prar.g_01835
OG0001109	Prbd.g_00267	Prar.g_01836
OG0001110	Prbd.g_00269	Prar.g_01838
OG0001111	Prbd.g_00270	Prar.g_01839
OG0001112	Prbd.g_00271	Prar.g_01840
OG0001113	Prbd.g_00272	Prar.g_01841
OG0001114	Prbd.g_00273	Prar.g_01842
OG0001115	Prbd.g_00275	Prar.g_01844
OG0001116	Prbd.g_00276	Prar.g_01845
OG0001117	Prbd.g_00277	Prar.g_01846
OG0001118	Prbd.g_00278	Prar.g_01847
OG0001119	Prbd.g_00279	Prar.g_01848
OG0001120	Prbd.g_00281	Prar.g_01850
OG0001121	Prbd.g_00425	Prar.g_01298
OG0001122	Prbd.g_00312	Prar.g_01876
OG0001123	Prbd.g_00316	Prar.g_01880
OG0001124	Prbd.g_00318	Prar.g_01882
OG0001125	Prbd.g_00319	Prar.g_01883
OG0001126	Prbd.g_00329	Prar.g_01893
OG0001127	Prbd.g_00330	Prar.g_01894
OG0001128	Prbd.g_00332	Prar.g_01896
OG0001129	Prbd.g_00333	Prar.g_01897
OG0001130	Prbd.g_00334	Prar.g_01898
OG0001131	Prbd.g_00370	Prar.g_01935
OG0001132	Prbd.g_00380	Prar.g_01944
OG0001133	Prbd.g_00414	Prar.g_01309
OG0001134	Prbd.g_00427	Prar.g_01296
OG0001135	Prbd.g_00430	Prar.g_01293
OG0001136	Prbd.g_00465	Prar.g_01266
OG0001137	Prbd.g_00476	Prar.g_01255
OG0001138	Prbd.g_00494	Prar.g_01237
OG0001139	Prbd.g_00495	Prar.g_01236
OG0001140	Prbd.g_00496	Prar.g_01235
OG0001141	Prbd.g_00497	Prar.g_01234
OG0001142	Prbd.g_00498	Prar.g_01233
OG0001143	Prbd.g_00505	Prar.g_01226
OG0001144	Prbd.g_00510	Prar.g_01221
OG0001145	Prbd.g_01809	Prar.g_00963
OG0001146	Prbd.g_01797	Prar.g_00951
OG0001147	Prbd.g_01778	Prar.g_00925
OG0001148	Prbd.g_01762	Prar.g_00909
OG0001149	Prbd.g_01761	Prar.g_00908
OG0001150	Prbd.g_01760	Prar.g_00907
OG0001151	Prbd.g_01749	Prar.g_00896
OG0001152	Prbd.g_01748	Prar.g_00895
OG0001153	Prbd.g_01657	Prar.g_00815
OG0001154	Prbd.g_01656	Prar.g_00814
OG0001155	Prbd.g_01644	Prar.g_00802
OG0001156	Prbd.g_01641	Prar.g_00799
OG0001157	Prbd.g_01640	Prar.g_00798
OG0001158	Prbd.g_01639	Prar.g_00797
OG0001159	Prbd.g_01638	Prar.g_00796
OG0001160	Prbd.g_01613	Prar.g_00772
OG0001161	Prbd.g_01600	Prar.g_00760
OG0001162	Prbd.g_01589	Prar.g_00749
OG0001163	Prbd.g_01533	Prar.g_01151
OG0001164	Prbd.g_01529	Prar.g_01147
OG0001165	Prbd.g_01526	Prar.g_01144
OG0001166	Prbd.g_01506	Prar.g_01124
OG0001167	Prbd.g_01489	Prar.g_01959
OG0001168	Prbd.g_01487	Prar.g_01957
OG0001169	Prbd.g_01485	Prar.g_00596
OG0001170	Prbd.g_01483	Prar.g_00598
OG0001171	Prbd.g_01473	Prar.g_00607
OG0001172	Prbd.g_01460	Prar.g_01111
OG0001173	Prbd.g_01459	Prar.g_01110
OG0001174	Prbd.g_01451	Prar.g_01102
OG0001175	Prbd.g_01450	Prar.g_01101
OG0001176	Prbd.g_01443	Prar.g_01094
OG0001177	Prbd.g_01440	Prar.g_01091
OG0001178	Prbd.g_01435	Prar.g_01086
OG0001179	Prbd.g_01407	Prar.g_01043
OG0001180	Prbd.g_01385	Prar.g_01022
OG0001181	Prbd.g_01381	Prar.g_01018
OG0001182	Prbd.g_01374	Prar.g_01011
OG0001183	Prbd.g_01370	Prar.g_00618
OG0001184	Prbd.g_01354	Prar.g_00634
OG0001185	Prbd.g_01340	Prar.g_00648
OG0001186	Prbd.g_01316	Prar.g_00670
OG0001187	Prbd.g_01311	Prar.g_00674
OG0001188	Prbd.g_01309	Prar.g_00676
OG0001189	Prbd.g_01292	Prar.g_00693
OG0001190	Prbd.g_01288	Prar.g_00697
OG0001191	Prbd.g_01278	Prar.g_00707
OG0001192	Prbd.g_01274	Prar.g_00074
OG0001193	Prbd.g_01264	Prar.g_00064
OG0001194	Prbd.g_01263	Prar.g_00063
OG0001195	Prbd.g_01262	Prar.g_00062
OG0001196	Prbd.g_01249	Prar.g_00049
OG0001197	Prbd.g_01248	Prar.g_00048
OG0001198	Prbd.g_01240	Prar.g_00041
OG0001199	Prbd.g_01170	Prar.g_00254
OG0001200	Prbd.g_01168	Prar.g_00252
OG0001201	Prbd.g_01136	Prar.g_00220
OG0001202	Prbd.g_01041	Prar.g_00128
OG0001203	Prbd.g_01001	Prar.g_00089
OG0001204	Prbd.g_00996	Prar.g_00084
OG0001205	Prbd.g_00797	Prar.g_00493
OG0001206	Prbd.g_00780	Prar.g_00511
OG0001207	Prbd.g_00765	Prar.g_00527
OG0001208	Prbd.g_00760	Prar.g_00532
OG0001209	Prbd.g_00707	Prar.g_01365
OG0001210	Prbd.g_00702	Prar.g_01370
OG0001211	Prbd.g_00692	Prar.g_01380
OG0001212	Prbd.g_00648	Prar.g_01426
OG0001213	Prbd.g_00615	Prar.g_01459
OG0001214	Prbd.g_00607	Prar.g_01467
OG0001215	Prbd.g_00554	Prar.g_01520
OG0001216	Prbd.g_00009	Prar.g_01601
OG0001217	Prbd.g_00049	Prar.g_01638
OG0001219	Prbd.g_00091	Prar.g_01672
OG0001220	Prbd.g_00154	Prar.g_01735
OG0001221	Prbd.g_00217	Prar.g_01787
OG0001222	Prbd.g_00256	Prar.g_01825
OG0001223	Prbd.g_00282	Prar.g_01851
OG0001224	Prbd.g_00336	Prar.g_01900
OG0001225	Prbd.g_00338	Prar.g_01902
OG0001226	Prbd.g_00364	Prar.g_01928
OG0001227	Prbd.g_00383	Prar.g_01947
OG0001228	Prbd.g_00513	Prar.g_01218
OG0001229	Prbd.g_01766	Prar.g_00913
OG0001230	Prbd.g_01697	Prar.g_00347
OG0001231	Prbd.g_01591	Prar.g_00751
OG0001232	Prbd.g_01502	Prar.g_01120
OG0001233	Prbd.g_01482	Prar.g_00599
OG0001234	Prbd.g_01448	Prar.g_01099
OG0001235	Prbd.g_01438	Prar.g_01089
OG0001236	Prbd.g_01357	Prar.g_00631
OG0001237	Prbd.g_01353	Prar.g_00635
OG0001238	Prbd.g_01277	Prar.g_00708
OG0001239	Prbd.g_01173	Prar.g_00547
OG0001240	Prbd.g_01151	Prar.g_00235
OG0001241	Prbd.g_01143	Prar.g_00227
OG0001242	Prbd.g_01124	Prar.g_00209
OG0001243	Prbd.g_01118	Prar.g_00203
OG0001244	Prbd.g_01101	Prar.g_00187
OG0001245	Prbd.g_00858	Prar.g_00441
OG0001246	Prbd.g_00738	Prar.g_01335
OG0001247	Prbd.g_00561	Prar.g_01513
OG0001248	Prbd.g_00559	Prar.g_01515
OG0001249	Prbd.g_00080	Prar.g_01661
OG0001250	Prbd.g_00143	Prar.g_01724
OG0001251	Prbd.g_00191	Prar.g_01760
OG0001252	Prbd.g_00331	Prar.g_01895
OG0001253	Prbd.g_00384	Prar.g_01948
OG0001254	Prbd.g_00429	Prar.g_01294
OG0001255	Prbd.g_00452	Prar.g_01279
OG0001256	Prbd.g_01598	Prar.g_00758
OG0001257	Prbd.g_01592	Prar.g_00752
OG0001258	Prbd.g_01528	Prar.g_01146
OG0001259	Prbd.g_01484	Prar.g_00597
OG0001260	Prbd.g_01467	Prar.g_00613
OG0001261	Prbd.g_01399	Prar.g_01035
OG0001262	Prbd.g_01294	Prar.g_00691
OG0001263	Prbd.g_01115	Prar.g_00200
OG0001265	Prbd.g_01125	Prar.g_00210
OG0001266	Prbd.g_01037	Prar.g_00124
OG0001267	Prbd.g_00959	Prar.g_00307
OG0001268	Prbd.g_00900	Prar.g_00399
OG0001269	Prbd.g_00880	Prar.g_00419
OG0001270	Prbd.g_00808	Prar.g_00482
OG0001271	Prbd.g_00770	Prar.g_00522
OG0001272	Prbd.g_00756	Prar.g_00536
OG0001273	Prbd.g_00613	Prar.g_01461
OG0001274	Prbd.g_00541	Prar.g_01533
OG0001275	Prbd.g_00292	Prar.g_01860
OG0001276	Prbd.g_00315	Prar.g_01879
OG0001277	Prbd.g_00372	Prar.g_01937
OG0001278	Prbd.g_00518	Prar.g_01213
OG0001280	Prbd.g_01802	Prar.g_00956
OG0001281	Prbd.g_01796	Prar.g_00950
OG0001282	Prbd.g_01763	Prar.g_00910
OG0001283	Prbd.g_01744	Prar.g_00891
OG0001284	Prbd.g_01618, Prbd.g_01619	Prar.g_00777
OG0001285	Prbd.g_01499	Prar.g_01966
OG0001287	Prbd.g_01333	Prar.g_00655
OG0001288	Prbd.g_01324	Prar.g_00663
OG0001289	Prbd.g_01157	Prar.g_00241
OG0001290	Prbd.g_01144	Prar.g_00228
OG0001291	Prbd.g_01108	Prar.g_00193
OG0001292	Prbd.g_00991	Prar.g_00079
OG0001293	Prbd.g_00978	Prar.g_00326
OG0001294	Prbd.g_00860	Prar.g_00439
OG0001295	Prbd.g_00775	Prar.g_00516
OG0001296	Prbd.g_00733	Prar.g_01340
OG0001298	Prbd.g_00666	Prar.g_01406
OG0001299	Prbd.g_00578	Prar.g_01496
OG0001300	Prbd.g_00551	Prar.g_01523
OG0001301	Prbd.g_00548	Prar.g_01526
OG0001302	Prbd.g_00089	Prar.g_01670
OG0001303	Prbd.g_00296	Prar.g_01864
OG0001304	Prbd.g_00325	Prar.g_01889
OG0001305	Prbd.g_00344	Prar.g_01908
OG0001306	Prbd.g_00454	Prar.g_01277
OG0001307	Prbd.g_01781	Prar.g_00928
OG0001308	Prbd.g_01679	Prar.g_00837
OG0001309	Prbd.g_01594	Prar.g_00754
OG0001310	Prbd.g_01513	Prar.g_01131
OG0001311	Prbd.g_00317	Prar.g_01881
OG0001312	Prbd.g_00245	Prar.g_01814
OG0001315	Prbd.g_01182	Prar.g_00556
OG0001316	Prbd.g_01102	Prar.g_00188
OG0001317	Prbd.g_01005	Prar.g_00093
OG0001318	Prbd.g_00983	Prar.g_00331
OG0001319	Prbd.g_00967	Prar.g_00315
OG0001320	Prbd.g_00856	Prar.g_00443
OG0001321	Prbd.g_00791	Prar.g_00499
OG0001322	Prbd.g_00790	Prar.g_00500
OG0001323	Prbd.g_00723	Prar.g_01349
OG0001324	Prbd.g_00550	Prar.g_01524
OG0001325	Prbd.g_00012	Prar.g_01604
OG0001326	Prbd.g_00179	Prar.g_01547
OG0001327	Prbd.g_00356	Prar.g_01920
OG0001328	Prbd.g_00382	Prar.g_01946
OG0001329	Prbd.g_00421	Prar.g_01302
OG0001331	Prbd.g_01758	Prar.g_00905
OG0001332	Prbd.g_01646	Prar.g_00804
OG0001333	Prbd.g_01488	Prar.g_01958
OG0001334	Prbd.g_01367	Prar.g_00621
OG0001335	Prbd.g_01366	Prar.g_00622
OG0001336	Prbd.g_01252	Prar.g_00052
OG0001339	Prbd.g_01141	Prar.g_00225
OG0001340	Prbd.g_00911	Prar.g_00259
OG0001341	Prbd.g_00047	Prar.g_01636
OG0001342	Prbd.g_00084	Prar.g_01665
OG0001343	Prbd.g_00188	Prar.g_01757
OG0001344	Prbd.g_00472	Prar.g_01259
OG0001345	Prbd.g_00487	Prar.g_01244
OG0001346	Prbd.g_01800	Prar.g_00954
OG0001348	Prbd.g_01570	Prar.g_00732
OG0001350	Prbd.g_01002	Prar.g_00090
OG0001351	Prbd.g_00788	Prar.g_00502
OG0001352	Prbd.g_00564	Prar.g_01510
OG0001356	Prbd.g_00830	Prar.g_01181
OG0001358	Prbd.g_00624	Prar.g_01450
OG0001359	Prbd.g_00189	Prar.g_01758
OG0001360	Prbd.g_00385	Prar.g_01949
OG0001361	Prbd.g_00484	Prar.g_01247
OG0001362	Prbd.g_01675	Prar.g_00833
OG0001363	Prbd.g_01673	Prar.g_00831
OG0001364	Prbd.g_01364	Prar.g_00624
OG0001365	Prbd.g_01284	Prar.g_00701
OG0001369	Prbd.g_01152	Prar.g_00236
OG0001371	Prbd.g_00565	Prar.g_01509
OG0001372	Prbd.g_00055	Prar.g_01644
OG0001373	Prbd.g_00178	Prar.g_01548
OG0001374	Prbd.g_00186	Prar.g_01540
OG0001375	Prbd.g_00187	Prar.g_01756
OG0001376	Prbd.g_00350	Prar.g_01914
OG0001377	Prbd.g_00351	Prar.g_01915
OG0001378	Prbd.g_00394	Prar.g_01325
OG0001380	Prbd.g_01776	Prar.g_00923
OG0001381	Prbd.g_01770	Prar.g_00917
OG0001382	Prbd.g_01578	Prar.g_00738
OG0001384	Prbd.g_00034	Prar.g_01626
OG0001384	Prbd.g_01601	Prar.g_00761
OG0001385	Prbd.g_00175	Prar.g_01551
OG0001386	Prbd.g_00176	Prar.g_01550
OG0001387	Prbd.g_00177	Prar.g_01549
OG0001388	Prbd.g_00180	Prar.g_01546
OG0001389	Prbd.g_00181	Prar.g_01545
OG0001390	Prbd.g_00182	Prar.g_01544
OG0001391	Prbd.g_00183	Prar.g_01543
OG0001392	Prbd.g_00184	Prar.g_01542
OG0001393	Prbd.g_00185	Prar.g_01541
OG0001395	Prbd.g_00327	Prar.g_01891
OG0001397	Prbd.g_01674	Prar.g_00832
OG0001399	Prbd.g_01446	Prar.g_01097
OG0001400	Prbd.g_01920	Prar.g_01199
OG0001403	Prbd.g_01207	Prar.g_00008
OG0001404	Prbd.g_01176	Prar.g_00550
OG0001405	Prbd.g_00913	Prar.g_00261
OG0001406	Prbd.g_00349	Prar.g_01913
OG0001407	Prbd.g_00362	Prar.g_01926
OG0001408	Prbd.g_00367	Prar.g_01932
OG0001409	Prbd.g_00475	Prar.g_01256
OG0001410	Prbd.g_01780	Prar.g_00927
OG0001411	Prbd.g_01732	Prar.g_00869
OG0001413	Prbd.g_01603	Prar.g_00763
OG0001414	Prbd.g_01010	Prar.g_00098
OG0001415	Prbd.g_01008	Prar.g_00096
OG0001416	Prbd.g_00783	Prar.g_00507
OG0001417	Prbd.g_00773	Prar.g_00518
OG0001418	Prbd.g_00560	Prar.g_01514
OG0001419	Prbd.g_00363	Prar.g_01927
OG0001420	Prbd.g_00403	Prar.g_01316
OG0001421	Prbd.g_01597	Prar.g_00757
OG0001422	Prbd.g_01572	Prar.g_00734
OG0001423	Prbd.g_00832	Prar.g_01560
OG0001424	Prbd.g_00379	Prar.g_01943
OG0001424	Prbd.g_00192	Prar.g_01761
OG0001428	Prbd.g_01068	Prar.g_00155
OG0001429	Prbd.g_00092	Prar.g_01673
OG0001431	Prbd.g_01860	Prar.g_00979
OG0001432	Prbd.g_01605	Prar.g_00764
OG0001433	Prbd.g_00829	Prar.g_01180
OG0001435	Prbd.g_00202	Prar.g_01772
OG0001437	Prbd.g_01009	Prar.g_00097
OG0001438	Prbd.g_00946	Prar.g_00294
OG0001439	Prbd.g_00932	Prar.g_00280
OG0001440	Prbd.g_00833	Prar.g_00476
OG0001441	Prbd.g_00721	Prar.g_01351
OG0001442	Prbd.g_00037	Prar.g_01629
OG0001446	Prbd.g_01165	Prar.g_00249
OG0001447	Prbd.g_01117	Prar.g_00202
OG0001448	Prbd.g_00872	Prar.g_00427
OG0001450	Prbd.g_00557	Prar.g_01517
OG0001451	Prbd.g_00163	Prar.g_01745
OG0001452	Prbd.g_00193	Prar.g_01762
OG0001453	Prbd.g_00286	Prar.g_01854
OG0001454	Prbd.g_00378	Prar.g_01942
OG0001456	Prbd.g_00445	Prar.g_01286
OG0001457	Prbd.g_00446	Prar.g_01285
OG0001458	Prbd.g_00447	Prar.g_01284
OG0001459	Prbd.g_01879	Prar.g_00996
OG0001462	Prbd.g_01203	Prar.g_00003
OG0001463	Prbd.g_00953	Prar.g_00301
OG0001464	Prbd.g_00910	Prar.g_00258
OG0001465	Prbd.g_00542	Prar.g_01532
OG0001466	Prbd.g_00036	Prar.g_01628
OG0001467	Prbd.g_00081	Prar.g_01662
OG0001468	Prbd.g_00354	Prar.g_01918
OG0001469	Prbd.g_01884	Prar.g_00997
OG0001471	Prbd.g_01602	Prar.g_00762
OG0001472	Prbd.g_01595	Prar.g_00755
OG0001473	Prbd.g_01315	Prar.g_00671
OG0001474	Prbd.g_00899	Prar.g_00400
OG0001479	Prbd.g_00902	Prar.g_00397
OG0001480	Prbd.g_00870	Prar.g_00429
OG0001481	Prbd.g_00865	Prar.g_00434
OG0001482	Prbd.g_00785	Prar.g_00505
OG0001483	Prbd.g_01913	Prar.g_00712
OG0001485	Prbd.g_01561	Prar.g_01166
OG0001486	Prbd.g_00466	Prar.g_01265
OG0001490	Prbd.g_01199	Prar.g_00581
OG0001491	Prbd.g_00087	Prar.g_01668
OG0001492	Prbd.g_00515	Prar.g_01216
OG0001493	Prbd.g_00523	Prar.g_01208
OG0001499	Prbd.g_01183	Prar.g_00557
OG0001500	Prbd.g_00976	Prar.g_00324
OG0001501	Prbd.g_00539	Prar.g_01535
OG0001502	Prbd.g_00072	Prar.g_01657
OG0001503	Prbd.g_00434	Prar.g_01289
OG0001504	Prbd.g_01878	Prar.g_00995
OG0001506	Prbd.g_01648	Prar.g_00806
OG0001507	Prbd.g_01549	Prar.g_00714
OG0001520	Prbd.g_00846	Prar.g_00454, Prar.g_00455
OG0001521	Prbd.g_00048	Prar.g_01637
OG0001522	Prbd.g_00135	Prar.g_01716
OG0001523	Prbd.g_00431	Prar.g_01292
OG0001524	Prbd.g_00432	Prar.g_01291
OG0001546	Prbd.g_00718	Prar.g_01354
OG0001548	Prbd.g_00078	Prar.g_01659
OG0001550	Prbd.g_00418	Prar.g_01304
OG0001551	Prbd.g_00444	Prar.g_01287
OG0001552	Prbd.g_01922	Prar.g_01201
OG0001553	Prbd.g_01692	Prar.g_00342
OG0001554	Prbd.g_01596	Prar.g_00756
OG0001555	Prbd.g_01582	Prar.g_00742
OG0001566	Prbd.g_00568	Prar.g_01506
OG0001569	Prbd.g_00390	Prar.g_01954
OG0001571	Prbd.g_00412	Prar.g_01311
OG0001572	Prbd.g_00003	Prar.g_01192
OG0001581	Prbd.g_01096	Prar.g_00183
OG0001582	Prbd.g_00774	Prar.g_00517
OG0001583	Prbd.g_00086	Prar.g_01667
OG0001584	Prbd.g_00237	Prar.g_01806
OG0001585	Prbd.g_01889	Prar.g_00998
OG0001587	Prbd.g_01465	Prar.g_01118
OG0001595	Prbd.g_01177	Prar.g_00551
OG0001596	Prbd.g_01169	Prar.g_00253
OG0001597	Prbd.g_00877	Prar.g_00422
OG0001599	Prbd.g_00782	Prar.g_00509
OG0001600	Prbd.g_00731	Prar.g_01342
OG0001601	Prbd.g_00570	Prar.g_01504
OG0001602	Prbd.g_00543	Prar.g_01531
OG0001603	Prbd.g_00088	Prar.g_01669
OG0001604	Prbd.g_00214	Prar.g_01784
OG0001605	Prbd.g_00308	Prar.g_01872
OG0001606	Prbd.g_00369	Prar.g_01934
OG0001607	Prbd.g_00433	Prar.g_01290
OG0001608	Prbd.g_01773	Prar.g_00920
OG0001609	Prbd.g_01650	Prar.g_00808
OG0001610	Prbd.g_01647	Prar.g_00805
OG0001611	Prbd.g_01584	Prar.g_00744
OG0001613	Prbd.g_01372	Prar.g_00616
OG0001625	Prbd.g_00981	Prar.g_00329
OG0001626	Prbd.g_00046	Prar.g_01635
OG0001627	Prbd.g_00053	Prar.g_01643
OG0001628	Prbd.g_00058	Prar.g_01646
OG0001629	Prbd.g_00059	Prar.g_01647
OG0001630	Prbd.g_00195	Prar.g_01765
OG0001631	Prbd.g_00359	Prar.g_01923
OG0001632	Prbd.g_01890	Prar.g_01000
OG0001633	Prbd.g_01767	Prar.g_00914
OG0001647	Prbd.g_00966	Prar.g_00314
OG0001648	Prbd.g_00866	Prar.g_00433
OG0001649	Prbd.g_00360	Prar.g_01924
OG0001650	Prbd.g_01784	Prar.g_00934
OG0001651	Prbd.g_01585	Prar.g_00746
OG0001662	Prbd.g_00400	Prar.g_01319
OG0001663	Prbd.g_00451	Prar.g_01280
OG0001664	Prbd.g_01866	Prar.g_00987
OG0001665	Prbd.g_01863	Prar.g_00984
OG0001667	Prbd.g_01857	Prar.g_00975
OG0001685	Prbd.g_00165	Prar.g_01747
OG0001686	Prbd.g_00307	Prar.g_01871
OG0001687	Prbd.g_00353	Prar.g_01917
OG0001688	Prbd.g_00358	Prar.g_01922
OG0001696	Prbd.g_00164	Prar.g_01746
OG0001697	Prbd.g_00173	Prar.g_01754
OG0001698	Prbd.g_00357	Prar.g_01921
OG0001699	Prbd.g_01912	Prar.g_01582, Prar.g_00711
OG0001705	Prbd.g_00840	Prar.g_00463
OG0001706	Prbd.g_01901	Prar.g_01196
OG0001707	Prbd.g_00377	Prar.g_01941
OG0001708	Prbd.g_00450	Prar.g_01281
OG0001710	Prbd.g_01445	Prar.g_01096
OG0001718	Prbd.g_00876	Prar.g_00423
OG0001719	Prbd.g_00848	Prar.g_00451
OG0001720	Prbd.g_01834	Prar.g_00972
OG0001721	Prbd.g_00050	Prar.g_01641
OG0001723	Prbd.g_01892	Prar.g_01001
OG0001725	Prbd.g_00850	Prar.g_00449
OG0001742	Prbd.g_00862	Prar.g_00437
OG0001743	Prbd.g_00398	Prar.g_01321
OG0001744	Prbd.g_01829	Prar.g_00968
OG0001745	Prbd.g_01606	Prar.g_00765
OG0001772	Prbd.g_00839	Prar.g_01552
OG0001773	Prbd.g_01580	Prar.g_00740
OG0001774	Prbd.g_00567	Prar.g_01507
OG0001775	Prbd.g_00365	Prar.g_01929
OG0001776	Prbd.g_00396	Prar.g_01323
OG0001777	Prbd.g_01918	Prar.g_01190
OG0001778	Prbd.g_01861	Prar.g_00980
OG0001779	Prbd.g_01828	Prar.g_00967
OG0001781	Prbd.g_01571	Prar.g_00733
OG0001819	Prbd.g_00847	Prar.g_00452
OG0001821	Prbd.g_00051	Prar.g_01642
OG0001822	Prbd.g_00070	Prar.g_01655
OG0001823	Prbd.g_00166	Prar.g_01748
OG0001824	Prbd.g_00306	Prar.g_01870
OG0001825	Prbd.g_00366	Prar.g_01930
OG0001826	Prbd.g_00368	Prar.g_01933
OG0001827	Prbd.g_00371	Prar.g_01936
OG0001828	Prbd.g_00393	Prar.g_01326
OG0001829	Prbd.g_00397	Prar.g_01322
OG0001830	Prbd.g_00415	Prar.g_01308
OG0001831	Prbd.g_00426	Prar.g_01297
OG0001832	Prbd.g_01869	Prar.g_00990
OG0001833	Prbd.g_01765	Prar.g_00912
OG0001919	Prbd.g_00844	Prar.g_00461
OG0001920	Prbd.g_00538	Prar.g_01536
OG0001921	Prbd.g_00168	Prar.g_01750
OG0001982	Prbd.g_00871	Prar.g_00428
OG0001983	Prbd.g_00032	Prar.g_01624
OG0001984	Prbd.g_00079	Prar.g_01660
OG0001985	Prbd.g_00172	Prar.g_01753
OG0001986	Prbd.g_00290	Prar.g_01858
OG0001987	Prbd.g_01874	Prar.g_00993
OG0001989	Prbd.g_01775	Prar.g_00922
OG0002026	Prbd.g_00845	Prar.g_00460
OG0002027	Prbd.g_00170	Prar.g_01751
OG0002028	Prbd.g_00301	Prar.g_01865
OG0002031	Prbd.g_01563	Prar.g_00723
OG0002032	Prbd.g_01275	Prar.g_00075
OG0002057	Prbd.g_01134	Prar.g_00218
OG0002058	Prbd.g_01060	Prar.g_00147
OG0002059	Prbd.g_00875	Prar.g_00424
OG0002060	Prbd.g_00873	Prar.g_00426
OG0002061	Prbd.g_00842	Prar.g_00462
OG0002064	Prbd.g_00776	Prar.g_00515
OG0002065	Prbd.g_00683	Prar.g_01389
OG0002066	Prbd.g_00677	Prar.g_01395
OG0002067	Prbd.g_00006	Prar.g_01598
OG0002068	Prbd.g_00042	Prar.g_01631
OG0002069	Prbd.g_00044	Prar.g_01633
OG0002070	Prbd.g_00071	Prar.g_01656
OG0002071	Prbd.g_00077	Prar.g_01658
OG0002072	Prbd.g_00085	Prar.g_01666
OG0002073	Prbd.g_00107	Prar.g_01689
OG0002074	Prbd.g_00159	Prar.g_01741
OG0002075	Prbd.g_00171	Prar.g_01752
OG0002076	Prbd.g_00218	Prar.g_01788
OG0002077	Prbd.g_00302	Prar.g_01866
OG0002078	Prbd.g_00305	Prar.g_01869
OG0002079	Prbd.g_00310	Prar.g_01874
OG0002080	Prbd.g_00328	Prar.g_01892
OG0002081	Prbd.g_00352	Prar.g_01916
OG0002082	Prbd.g_00361	Prar.g_01925
OG0002083	Prbd.g_00373	Prar.g_01938
OG0002084	Prbd.g_00374	Prar.g_01939
OG0002085	Prbd.g_00381	Prar.g_01945
OG0002086	Prbd.g_00386	Prar.g_01950
OG0002087	Prbd.g_00387	Prar.g_01951
OG0002088	Prbd.g_00388	Prar.g_01952
OG0002089	Prbd.g_00413	Prar.g_01310
OG0002090	Prbd.g_00417	Prar.g_01305
OG0002091	Prbd.g_00443	Prar.g_01288
OG0002093	Prbd.g_01897	Prar.g_01159
OG0002094	Prbd.g_01856	Prar.g_00974
OG0002095	Prbd.g_01831	Prar.g_00970
OG0002099	Prbd.g_01599	Prar.g_00759
OG0002100	Prbd.g_01590	Prar.g_00750
OG0002101	Prbd.g_01587	Prar.g_00747
OG0002102	Prbd.g_01583	Prar.g_00743
OG0002103	Prbd.g_01581	Prar.g_00741
OG0002104	Prbd.g_01579	Prar.g_00739
OG0002105	Prbd.g_01520	Prar.g_01138
OG0002110	Prbd.g_01905, Prbd.g_01906	Prar.g_01553
OG0002146	Prbd.g_00746	Prar.g_01327
OG0002148	Prbd.g_00035	Prar.g_01627
OG0002149	Prbd.g_00057	Prar.g_01645
OG0002150	Prbd.g_00303	Prar.g_01867
OG0002151	Prbd.g_00416	Prar.g_01306
OG0002152	Prbd.g_01862	Prar.g_00983
OG0002153	Prbd.g_00304	Prar.g_01868
OG0002215	Prbd.g_00033	Prar.g_01625
OG0002217	Prbd.g_00090	Prar.g_01671
OG0002218	Prbd.g_00167	Prar.g_01749
OG0002219	Prbd.g_00402	Prar.g_01317
OG0002221	Prbd.g_01830	Prar.g_00969
OG0002223	Prbd.g_01555	Prar.g_00720
OG0002224	Prbd.g_00851	Prar.g_00447
OG0002226	Prbd.g_00005	Prar.g_01597
OG0002262	Prbd.g_01197	Prar.g_00579
OG0002264	Prbd.g_00131	Prar.g_01713
OG0002265	Prbd.g_00420	Prar.g_01303
OG0002266	Prbd.g_01865	Prar.g_00986
OG0002268	Prbd.g_01875	Prar.g_00994
OG0002269	Prbd.g_01873	Prar.g_00992
OG0002275	Prbd.g_00532	Prar.g_01152
OG0002310	Prbd.g_00861	Prar.g_00438
OG0002311	Prbd.g_00834	Prar.g_00999
OG0002312	Prbd.g_00060	Prar.g_01648
OG0002316	Prbd.g_00347	Prar.g_01911
OG0002319	Prbd.g_01917	Prar.g_00467
OG0002322	Prbd.g_01588	Prar.g_00748
OG0002324	Prbd.g_01551	Prar.g_00716
OG0002361	Prbd.g_00896	Prar.g_00403
OG0002367	Prbd.g_01868	Prar.g_00989
OG0002370	Prbd.g_01668	Prar.g_00826
OG0002376	Prbd.g_01573	Prar.g_00735
OG0002378	Prbd.g_00424	Prar.g_01299
OG0002414	Prbd.g_00411	Prar.g_01312
OG0002420	Prbd.g_01838	Prar.g_01077
OG0002445	Prbd.g_01097	Prar.g_01085
OG0002482	Prbd.g_00849	Prar.g_00450
OG0002554	Prbd.g_00043	Prar.g_01632
OG0002617	Prbd.g_00878	Prar.g_00421
OG0002620	Prbd.g_01915	Prar.g_00453
OG0002621	Prbd.g_01543	Prar.g_01162
OG0002623	Prbd.g_01553	Prar.g_00717
OG0002624	Prbd.g_00869	Prar.g_00430
OG0002625	Prbd.g_00857	Prar.g_00442
OG0002690	Prbd.g_01910	Prar.g_01975
