Orthogroup	Prbd	Prap
OG0001123	Prbd.g_00316	Prap.g_00300
OG0001124	Prbd.g_00318	Prap.g_00302
OG0001125	Prbd.g_00319	Prap.g_00304
OG0001126	Prbd.g_00329	Prap.g_00697
OG0001127	Prbd.g_00330	Prap.g_00698
OG0001128	Prbd.g_00332	Prap.g_00700
OG0001129	Prbd.g_00333	Prap.g_00701
OG0001130	Prbd.g_00334	Prap.g_00702
OG0001131	Prbd.g_00370	Prap.g_01345
OG0001132	Prbd.g_00380	Prap.g_00020
OG0001133	Prbd.g_00414	Prap.g_00058
OG0001134	Prbd.g_00427	Prap.g_01883
OG0001135	Prbd.g_00430	Prap.g_01880
OG0001136	Prbd.g_00465	Prap.g_00459
OG0001137	Prbd.g_00476	Prap.g_00447
OG0001138	Prbd.g_00494	Prap.g_00426
OG0001139	Prbd.g_00495	Prap.g_00424
OG0001140	Prbd.g_00496	Prap.g_00423
OG0001141	Prbd.g_00497	Prap.g_00422
OG0001142	Prbd.g_00498	Prap.g_00421
OG0001143	Prbd.g_00505	Prap.g_00414
OG0001144	Prbd.g_00510	Prap.g_00409
OG0001145	Prbd.g_01809	Prap.g_00553
OG0001146	Prbd.g_01797	Prap.g_00565
OG0001147	Prbd.g_01778	Prap.g_00585
OG0001148	Prbd.g_01762	Prap.g_00061
OG0001149	Prbd.g_01761	Prap.g_00062
OG0001150	Prbd.g_01760	Prap.g_00063
OG0001151	Prbd.g_01749	Prap.g_00074
OG0001152	Prbd.g_01748	Prap.g_00075
OG0001153	Prbd.g_01657	Prap.g_00153
OG0001154	Prbd.g_01656	Prap.g_00154
OG0001155	Prbd.g_01644	Prap.g_00171
OG0001156	Prbd.g_01641	Prap.g_00174
OG0001157	Prbd.g_01640	Prap.g_00175
OG0001158	Prbd.g_01639	Prap.g_00176
OG0001159	Prbd.g_01638	Prap.g_00177
OG0001160	Prbd.g_01613	Prap.g_00203
OG0001161	Prbd.g_01600	Prap.g_01836
OG0001162	Prbd.g_01589	Prap.g_01907
OG0001163	Prbd.g_01533	Prap.g_01788
OG0001164	Prbd.g_01529	Prap.g_01784
OG0001165	Prbd.g_01526	Prap.g_01781
OG0001166	Prbd.g_01506	Prap.g_01760
OG0001167	Prbd.g_01489	Prap.g_01742
OG0001168	Prbd.g_01487	Prap.g_01740
OG0001169	Prbd.g_01485	Prap.g_01738
OG0001170	Prbd.g_01483	Prap.g_01736
OG0001171	Prbd.g_01473	Prap.g_01726
OG0001172	Prbd.g_01460	Prap.g_01710
OG0001173	Prbd.g_01459	Prap.g_01709
OG0001174	Prbd.g_01451	Prap.g_01701
OG0001175	Prbd.g_01450	Prap.g_01700
OG0001176	Prbd.g_01443	Prap.g_01692
OG0001177	Prbd.g_01440	Prap.g_01690
OG0001178	Prbd.g_01435	Prap.g_01774
OG0001179	Prbd.g_01407	Prap.g_01660
OG0001180	Prbd.g_01385	Prap.g_01636
OG0001181	Prbd.g_01381	Prap.g_01632
OG0001182	Prbd.g_01374	Prap.g_01624
OG0001183	Prbd.g_01370	Prap.g_01619
OG0001184	Prbd.g_01354	Prap.g_01601
OG0001185	Prbd.g_01340	Prap.g_01585
OG0001186	Prbd.g_01316	Prap.g_01561
OG0001187	Prbd.g_01311	Prap.g_01558
OG0001188	Prbd.g_01309	Prap.g_01556
OG0001189	Prbd.g_01292	Prap.g_01540
OG0001190	Prbd.g_01288	Prap.g_01535
OG0001191	Prbd.g_01278	Prap.g_01525
OG0001192	Prbd.g_01274	Prap.g_01520
OG0001193	Prbd.g_01264	Prap.g_01508
OG0001194	Prbd.g_01263	Prap.g_01507
OG0001195	Prbd.g_01262	Prap.g_01506
OG0001196	Prbd.g_01249	Prap.g_01490
OG0001197	Prbd.g_01248	Prap.g_01488
OG0001198	Prbd.g_01240	Prap.g_01868
OG0001199	Prbd.g_01170	Prap.g_00876
OG0001201	Prbd.g_01136	Prap.g_01068
OG0001202	Prbd.g_01041	Prap.g_00970
OG0001203	Prbd.g_01001	Prap.g_01474
OG0001204	Prbd.g_00996	Prap.g_01468
OG0001205	Prbd.g_00797	Prap.g_01321
OG0001206	Prbd.g_00780	Prap.g_01301
OG0001207	Prbd.g_00765	Prap.g_01290
OG0001208	Prbd.g_00760	Prap.g_01285
OG0001209	Prbd.g_00707	Prap.g_01234
OG0001210	Prbd.g_00702	Prap.g_01229
OG0001211	Prbd.g_00692	Prap.g_01219
OG0001212	Prbd.g_00648	Prap.g_01172
OG0001213	Prbd.g_00615	Prap.g_01137
OG0001214	Prbd.g_00607	Prap.g_00390
OG0001215	Prbd.g_00554	Prap.g_00810
OG0001216	Prbd.g_00009	Prap.g_00789
OG0001217	Prbd.g_00049	Prap.g_00036
OG0001218	Prbd.g_00056	Prap.g_00519
OG0001219	Prbd.g_00091	Prap.g_00685
OG0001220	Prbd.g_00154	Prap.g_00727
OG0001221	Prbd.g_00217	Prap.g_00847
OG0001222	Prbd.g_00256	Prap.g_00307
OG0001223	Prbd.g_00282	Prap.g_00275
OG0001224	Prbd.g_00336	Prap.g_00704
OG0001225	Prbd.g_00338	Prap.g_00706
OG0001226	Prbd.g_00364	Prap.g_01129
OG0001227	Prbd.g_00383	Prap.g_00504
OG0001228	Prbd.g_00513	Prap.g_00406
OG0001229	Prbd.g_01766	Prap.g_00518
OG0001230	Prbd.g_01697	Prap.g_00114
OG0001231	Prbd.g_01591	Prap.g_01344
OG0001233	Prbd.g_01482	Prap.g_01735
OG0001234	Prbd.g_01448	Prap.g_01698
OG0001235	Prbd.g_01438	Prap.g_01694
OG0001236	Prbd.g_01357	Prap.g_01604
OG0001237	Prbd.g_01353	Prap.g_01600
OG0001238	Prbd.g_01277	Prap.g_01524
OG0001239	Prbd.g_01173	Prap.g_00879
OG0001240	Prbd.g_01151	Prap.g_01085
OG0001241	Prbd.g_01143	Prap.g_01075
OG0001242	Prbd.g_01124	Prap.g_01055
OG0001243	Prbd.g_01118	Prap.g_01048
OG0001244	Prbd.g_01101	Prap.g_01033
OG0001245	Prbd.g_00858	Prap.g_00495
OG0001247	Prbd.g_00561	Prap.g_00817
OG0001248	Prbd.g_00559	Prap.g_00815
OG0001249	Prbd.g_00080	Prap.g_01375
OG0001250	Prbd.g_00143	Prap.g_00740
OG0001251	Prbd.g_00191	Prap.g_00659
OG0001252	Prbd.g_00331	Prap.g_00699
OG0001253	Prbd.g_00384	Prap.g_01126
OG0001254	Prbd.g_00429	Prap.g_01881
OG0001255	Prbd.g_00452	Prap.g_00474
OG0001256	Prbd.g_01598	Prap.g_00210
OG0001258	Prbd.g_01528	Prap.g_01783
OG0001259	Prbd.g_01484	Prap.g_01737
OG0001260	Prbd.g_01467	Prap.g_01720
OG0001261	Prbd.g_01399	Prap.g_01652
OG0001263	Prbd.g_01115	Prap.g_01046
OG0001265	Prbd.g_01125	Prap.g_01056
OG0001266	Prbd.g_01037	Prap.g_00966
OG0001267	Prbd.g_00959	Prap.g_01430
OG0001268	Prbd.g_00900	Prap.g_01367
OG0001269	Prbd.g_00880	Prap.g_00728
OG0001270	Prbd.g_00808	Prap.g_01332
OG0001271	Prbd.g_00770	Prap.g_01295
OG0001272	Prbd.g_00756	Prap.g_01281
OG0001273	Prbd.g_00613	Prap.g_00396
OG0001274	Prbd.g_00541	Prap.g_00942
OG0001275	Prbd.g_00292	Prap.g_00285
OG0001276	Prbd.g_00315	Prap.g_00299
OG0001277	Prbd.g_00372	Prap.g_01502
OG0001278	Prbd.g_00518	Prap.g_00402
OG0001279	Prbd.g_01893	Prap.g_00610
OG0001280	Prbd.g_01802	Prap.g_00560
OG0001281	Prbd.g_01796	Prap.g_00566
OG0001282	Prbd.g_01763	Prap.g_00060
OG0001283	Prbd.g_01744	Prap.g_01493
OG0001284	Prbd.g_01618, Prbd.g_01619	Prap.g_00196
OG0001285	Prbd.g_01499	Prap.g_01752
OG0001286	Prbd.g_01387	Prap.g_01638
OG0001287	Prbd.g_01333	Prap.g_01578
OG0001288	Prbd.g_01324	Prap.g_01568
OG0001289	Prbd.g_01157	Prap.g_01091
OG0001290	Prbd.g_01144	Prap.g_01076
OG0001291	Prbd.g_01108	Prap.g_01038
OG0001292	Prbd.g_00991	Prap.g_01463
OG0001293	Prbd.g_00978	Prap.g_01450
OG0001295	Prbd.g_00775	Prap.g_01919
OG0001296	Prbd.g_00733	Prap.g_01258
OG0001297	Prbd.g_00728	Prap.g_01253
OG0001298	Prbd.g_00666	Prap.g_01192
OG0001299	Prbd.g_00578	Prap.g_00359
OG0001300	Prbd.g_00551	Prap.g_00806
OG0001301	Prbd.g_00548	Prap.g_00801
OG0001302	Prbd.g_00089	Prap.g_00688
OG0001303	Prbd.g_00296	Prap.g_01817
OG0001304	Prbd.g_00325	Prap.g_00312
OG0001305	Prbd.g_00344	Prap.g_00712
OG0001306	Prbd.g_00454	Prap.g_00471
OG0001307	Prbd.g_01781	Prap.g_01927
OG0001308	Prbd.g_01679	Prap.g_00131
OG0001309	Prbd.g_01594	Prap.g_00238
OG0001310	Prbd.g_01513	Prap.g_01766
OG0001311	Prbd.g_00317	Prap.g_00301
OG0001312	Prbd.g_00245	Prap.g_00676
OG0001314	Prbd.g_00039	Prap.g_00644
OG0001315	Prbd.g_01182	Prap.g_00509
OG0001316	Prbd.g_01102	Prap.g_01034
OG0001317	Prbd.g_01005	Prap.g_01478
OG0001318	Prbd.g_00983	Prap.g_01454
OG0001319	Prbd.g_00967	Prap.g_01437
OG0001320	Prbd.g_00856	Prap.g_01851, Prap.g_01818
OG0001321	Prbd.g_00791	Prap.g_01315
OG0001322	Prbd.g_00790	Prap.g_01314
OG0001323	Prbd.g_00723	Prap.g_01248
OG0001324	Prbd.g_00550	Prap.g_00805
OG0001325	Prbd.g_00012	Prap.g_00342
OG0001327	Prbd.g_00356	Prap.g_00870
OG0001328	Prbd.g_00382	Prap.g_00542
OG0001329	Prbd.g_00421	Prap.g_01820
OG0001331	Prbd.g_01758	Prap.g_00065
OG0001332	Prbd.g_01646	Prap.g_00167
OG0001333	Prbd.g_01488	Prap.g_01741
OG0001334	Prbd.g_01367	Prap.g_01616
OG0001335	Prbd.g_01366	Prap.g_01615
OG0001339	Prbd.g_01141	Prap.g_01073
OG0001340	Prbd.g_00911	Prap.g_01379
OG0001341	Prbd.g_00047	Prap.g_00511
OG0001342	Prbd.g_00084	Prap.g_01797
OG0001343	Prbd.g_00188	Prap.g_00662
OG0001344	Prbd.g_00472	Prap.g_00452
OG0001345	Prbd.g_00487	Prap.g_00436
OG0001346	Prbd.g_01800	Prap.g_00562
OG0001348	Prbd.g_01570	Prap.g_01921
OG0001350	Prbd.g_01537	Prap.g_01475
OG0001351	Prbd.g_00788	Prap.g_01309
OG0001352	Prbd.g_00564	Prap.g_00821
OG0001353	Prbd.g_00134	Prap.g_00750
OG0001354	Prbd.g_00274	Prap.g_00267
OG0001356	Prbd.g_00830	Prap.g_01791
OG0001359	Prbd.g_00189	Prap.g_00661
OG0001362	Prbd.g_01675	Prap.g_00135
OG0001363	Prbd.g_01673	Prap.g_00137
OG0001364	Prbd.g_01364	Prap.g_01613
OG0001365	Prbd.g_01284	Prap.g_01531
OG0001369	Prbd.g_01152	Prap.g_01086
OG0001371	Prbd.g_00565	Prap.g_00822
OG0001372	Prbd.g_00055	Prap.g_01128
OG0001375	Prbd.g_00187	Prap.g_00663
OG0001379	Prbd.g_01807	Prap.g_00555
OG0001380	Prbd.g_01776	Prap.g_00521
OG0001381	Prbd.g_01770	Prap.g_00481
OG0001382	Prbd.g_01578	Prap.g_00524
OG0001394	Prbd.g_00221	Prap.g_00843
OG0001397	Prbd.g_01674	Prap.g_00136
OG0001398	Prbd.g_01565	Prap.g_01896
OG0001402	Prbd.g_00063	Prap.g_01143
OG0001403	Prbd.g_01207	Prap.g_00924
OG0001404	Prbd.g_01176	Prap.g_00882
OG0001407	Prbd.g_00362	Prap.g_00528
OG0001409	Prbd.g_00475	Prap.g_00448
OG0001410	Prbd.g_01780	Prap.g_01926
OG0001414	Prbd.g_01010	Prap.g_01483
OG0001415	Prbd.g_01008	Prap.g_01481
OG0001418	Prbd.g_00560	Prap.g_00816
OG0001419	Prbd.g_00363	Prap.g_00527
OG0001421	Prbd.g_01597	Prap.g_00211
OG0001422	Prbd.g_01572	Prap.g_00531
OG0001423	Prbd.g_00832	Prap.g_00633
OG0001424	Prbd.g_00192	Prap.g_00017
OG0001428	Prbd.g_01068	Prap.g_00998
OG0001429	Prbd.g_00092	Prap.g_00684
OG0001431	Prbd.g_01860	Prap.g_01911, Prap.g_00502
OG0001433	Prbd.g_00829	Prap.g_01792
OG0001434	Prbd.g_00225	Prap.g_00838
OG0001435	Prbd.g_00202	Prap.g_00862
OG0001437	Prbd.g_01009	Prap.g_01482
OG0001440	Prbd.g_00833	Prap.g_01815, Prap.g_01821
OG0001446	Prbd.g_01165	Prap.g_00025
OG0001448	Prbd.g_00872	Prap.g_01311
OG0001450	Prbd.g_00557	Prap.g_00813
OG0001451	Prbd.g_00163	Prap.g_00716
OG0001460	Prbd.g_00828	Prap.g_01793
OG0001461	Prbd.g_00823	Prap.g_00898
OG0001463	Prbd.g_00953	Prap.g_01423
OG0001464	Prbd.g_00910	Prap.g_01378
OG0001465	Prbd.g_00542	Prap.g_00794
OG0001467	Prbd.g_00081	Prap.g_01947
OG0001468	Prbd.g_00354	Prap.g_00671
OG0001472	Prbd.g_01595	Prap.g_01120
OG0001481	Prbd.g_00865	Prap.g_00541
OG0001483	Prbd.g_01913	Prap.g_01863
OG0001484	Prbd.g_01837	Prap.g_00226
OG0001485	Prbd.g_01561	Prap.g_00618
OG0001486	Prbd.g_00466	Prap.g_00458
OG0001491	Prbd.g_00087	Prap.g_00691
OG0001500	Prbd.g_00976	Prap.g_01448
OG0001501	Prbd.g_00539	Prap.g_00872
OG0001503	Prbd.g_00434	Prap.g_00031
OG0001506	Prbd.g_01648	Prap.g_00165
OG0001521	Prbd.g_00048	Prap.g_00693
OG0001522	Prbd.g_00135	Prap.g_00749
OG0001523	Prbd.g_00431	Prap.g_01878
OG0001524	Prbd.g_00432	Prap.g_01877
OG0001525	Prbd.g_01586	Prap.g_01814
OG0001549	Prbd.g_00161	Prap.g_00718
OG0001550	Prbd.g_00418	Prap.g_00035
OG0001552	Prbd.g_01922	Prap.g_00214
OG0001566	Prbd.g_00568	Prap.g_00825
OG0001569	Prbd.g_00390	Prap.g_00647
OG0001571	Prbd.g_00412	Prap.g_00607
OG0001572	Prbd.g_00003	Prap.g_00609
OG0001581	Prbd.g_01096	Prap.g_00580
OG0001583	Prbd.g_00086	Prap.g_00692
OG0001584	Prbd.g_00237	Prap.g_00349
OG0001587	Prbd.g_01465	Prap.g_01718
OG0001595	Prbd.g_01177	Prap.g_00884
OG0001596	Prbd.g_01169	Prap.g_00875
OG0001597	Prbd.g_00877	Prap.g_00162
OG0001598	Prbd.g_00835	Prap.g_00803
OG0001599	Prbd.g_00782	Prap.g_01303
OG0001600	Prbd.g_00731	Prap.g_01256
OG0001601	Prbd.g_00570	Prap.g_00827
OG0001603	Prbd.g_00088	Prap.g_00689
OG0001604	Prbd.g_00214	Prap.g_00850
OG0001605	Prbd.g_00308	Prap.g_00030
OG0001606	Prbd.g_00369	Prap.g_00040
OG0001607	Prbd.g_00433	Prap.g_00620
OG0001608	Prbd.g_01773	Prap.g_00315
OG0001609	Prbd.g_01650	Prap.g_00163
OG0001610	Prbd.g_01647	Prap.g_00166
OG0001611	Prbd.g_01584	Prap.g_01858
OG0001626	Prbd.g_00046	Prap.g_00625
OG0001628	Prbd.g_00058, Prbd.g_01923	Prap.g_01130
OG0001629	Prbd.g_00059	Prap.g_00598
OG0001630	Prbd.g_00195	Prap.g_00654
OG0001631	Prbd.g_00359	Prap.g_00616
OG0001648	Prbd.g_00866	Prap.g_01843
OG0001649	Prbd.g_00360	Prap.g_00038
OG0001650	Prbd.g_01784	Prap.g_01819, Prap.g_01914
OG0001651	Prbd.g_01585	Prap.g_00492
OG0001662	Prbd.g_00400	Prap.g_01894
OG0001663	Prbd.g_00451	Prap.g_00475
OG0001664	Prbd.g_01866	Prap.g_01890
OG0001665	Prbd.g_01863	Prap.g_00482
OG0001669	Prbd.g_01712	Prap.g_00579, Prap.g_01837
OG0001685	Prbd.g_00165	Prap.g_01125
OG0001686	Prbd.g_00307	Prap.g_00496
OG0001687	Prbd.g_00353	Prap.g_01305
OG0001689	Prbd.g_01326	Prap.g_01570
OG0001697	Prbd.g_00173	Prap.g_00690
OG0001699	Prbd.g_01912	Prap.g_01884
OG0001705	Prbd.g_00840	Prap.g_01716
OG0001706	Prbd.g_01901	Prap.g_01901
OG0001707	Prbd.g_00377	Prap.g_00503
OG0001710	Prbd.g_01445	Prap.g_01112
OG0001725	Prbd.g_00850	Prap.g_01905
OG0001820	Prbd.g_00041, Prbd.g_01896	Prap.g_00019
OG0001988	Prbd.g_01785	Prap.g_00537
OG0002034	Prbd.g_00526	Prap.g_01134
OG0002275	Prbd.g_00532	Prap.g_01809
OG0002321	Prbd.g_01741	Prap.g_00089
