Orthogroup	Prbd	Prbh
OG0001076	Prbd.g_00620	Prbh.g_01459
OG0001077	Prbd.g_00616	Prbh.g_01453
OG0001078	Prbd.g_00608	Prbh.g_01217
OG0001079	Prbd.g_00597	Prbh.g_01206
OG0001080	Prbd.g_00591	Prbh.g_01200
OG0001081	Prbd.g_00589	Prbh.g_01198
OG0001082	Prbd.g_00588	Prbh.g_01197
OG0001083	Prbd.g_00583	Prbh.g_01192
OG0001084	Prbd.g_00582	Prbh.g_01191
OG0001085	Prbd.g_00574	Prbh.g_00904
OG0001086	Prbd.g_00573	Prbh.g_00905
OG0001087	Prbd.g_00556	Prbh.g_00923
OG0001088	Prbd.g_00555	Prbh.g_00924
OG0001089	Prbd.g_00547	Prbh.g_00935
OG0001090	Prbd.g_00008	Prbh.g_00946
OG0001091	Prbd.g_00010	Prbh.g_01170
OG0001092	Prbd.g_00011	Prbh.g_01169
OG0001093	Prbd.g_00016	Prbh.g_01164
OG0001094	Prbd.g_00096	Prbh.g_01171
OG0001095	Prbd.g_00115	Prbh.g_00966
OG0001096	Prbd.g_00128	Prbh.g_00980
OG0001097	Prbd.g_00147	Prbh.g_00999
OG0001098	Prbd.g_00162	Prbh.g_01019
OG0001099	Prbd.g_00194	Prbh.g_00861
OG0001100	Prbd.g_00198	Prbh.g_00870
OG0001101	Prbd.g_00200	Prbh.g_00872
OG0001102	Prbd.g_00203	Prbh.g_00875
OG0001103	Prbd.g_00205	Prbh.g_00877
OG0001104	Prbd.g_00227	Prbh.g_00899
OG0001105	Prbd.g_00231	Prbh.g_00903
OG0001106	Prbd.g_00255	Prbh.g_01074
OG0001107	Prbd.g_00262	Prbh.g_01084
OG0001108	Prbd.g_00266	Prbh.g_01088
OG0001109	Prbd.g_00267	Prbh.g_01089
OG0001110	Prbd.g_00269	Prbh.g_01091
OG0001111	Prbd.g_00270	Prbh.g_01092
OG0001112	Prbd.g_00271	Prbh.g_01093
OG0001113	Prbd.g_00272	Prbh.g_01094
OG0001114	Prbd.g_00273	Prbh.g_01095
OG0001115	Prbd.g_00275	Prbh.g_01097
OG0001116	Prbd.g_00276	Prbh.g_01098
OG0001117	Prbd.g_00277	Prbh.g_01099
OG0001118	Prbd.g_00278	Prbh.g_01100
OG0001119	Prbd.g_00279	Prbh.g_01101
OG0001120	Prbd.g_00281	Prbh.g_01102
OG0001122	Prbd.g_00312	Prbh.g_01119
OG0001123	Prbd.g_00316	Prbh.g_01124
OG0001124	Prbd.g_00318	Prbh.g_01126
OG0001125	Prbd.g_00319	Prbh.g_01128
OG0001126	Prbd.g_00329	Prbh.g_01042
OG0001127	Prbd.g_00330	Prbh.g_01041
OG0001128	Prbd.g_00332	Prbh.g_01039
OG0001129	Prbd.g_00333	Prbh.g_01038
OG0001130	Prbd.g_00334	Prbh.g_01037
OG0001131	Prbd.g_00370	Prbh.g_00411
OG0001132	Prbd.g_00380	Prbh.g_00827
OG0001133	Prbd.g_00414	Prbh.g_00008
OG0001134	Prbd.g_00427	Prbh.g_01868
OG0001135	Prbd.g_00430	Prbh.g_01865
OG0001136	Prbd.g_00465	Prbh.g_01286
OG0001137	Prbd.g_00476	Prbh.g_01273
OG0001138	Prbd.g_00494	Prbh.g_01252
OG0001139	Prbd.g_00495	Prbh.g_01250
OG0001140	Prbd.g_00496	Prbh.g_01249
OG0001141	Prbd.g_00497	Prbh.g_01248
OG0001142	Prbd.g_00498	Prbh.g_01247
OG0001143	Prbd.g_00505	Prbh.g_01240
OG0001144	Prbd.g_00510	Prbh.g_01235
OG0001145	Prbd.g_01809	Prbh.g_01365
OG0001146	Prbd.g_01797	Prbh.g_01377
OG0001147	Prbd.g_01778	Prbh.g_00002
OG0001148	Prbd.g_01762	Prbh.g_00011
OG0001149	Prbd.g_01761	Prbh.g_00012
OG0001150	Prbd.g_01760	Prbh.g_00013
OG0001151	Prbd.g_01749	Prbh.g_00025
OG0001152	Prbd.g_01748	Prbh.g_00026
OG0001153	Prbd.g_01657	Prbh.g_00131
OG0001154	Prbd.g_01656	Prbh.g_00132
OG0001155	Prbd.g_01644	Prbh.g_00149
OG0001156	Prbd.g_01641	Prbh.g_00152
OG0001157	Prbd.g_01640	Prbh.g_00153
OG0001158	Prbd.g_01639	Prbh.g_00154
OG0001159	Prbd.g_01638	Prbh.g_00155
OG0001160	Prbd.g_01613	Prbh.g_00181
OG0001161	Prbd.g_01600	Prbh.g_01837
OG0001162	Prbd.g_01589	Prbh.g_01824
OG0001163	Prbd.g_01533	Prbh.g_01790
OG0001164	Prbd.g_01529	Prbh.g_01787
OG0001165	Prbd.g_01526	Prbh.g_01784
OG0001166	Prbd.g_01506	Prbh.g_01763
OG0001167	Prbd.g_01489	Prbh.g_01745
OG0001168	Prbd.g_01487	Prbh.g_01743
OG0001169	Prbd.g_01485	Prbh.g_01741
OG0001170	Prbd.g_01483	Prbh.g_01739
OG0001171	Prbd.g_01473	Prbh.g_01729
OG0001172	Prbd.g_01460	Prbh.g_01714
OG0001173	Prbd.g_01459	Prbh.g_01713
OG0001174	Prbd.g_01451	Prbh.g_01705
OG0001175	Prbd.g_01450	Prbh.g_01704
OG0001176	Prbd.g_01443	Prbh.g_01696
OG0001177	Prbd.g_01440	Prbh.g_01694
OG0001178	Prbd.g_01435	Prbh.g_01777
OG0001179	Prbd.g_01407	Prbh.g_01661
OG0001180	Prbd.g_01385	Prbh.g_01638
OG0001181	Prbd.g_01381	Prbh.g_01634
OG0001182	Prbd.g_01374	Prbh.g_01626
OG0001183	Prbd.g_01370	Prbh.g_01620
OG0001184	Prbd.g_01354	Prbh.g_01602
OG0001185	Prbd.g_01340	Prbh.g_01586
OG0001186	Prbd.g_01316	Prbh.g_01562
OG0001187	Prbd.g_01311	Prbh.g_01559
OG0001188	Prbd.g_01309	Prbh.g_01557
OG0001189	Prbd.g_01292	Prbh.g_01540
OG0001190	Prbd.g_01288	Prbh.g_01535
OG0001191	Prbd.g_01278	Prbh.g_01525
OG0001192	Prbd.g_01274	Prbh.g_01520
OG0001193	Prbd.g_01264	Prbh.g_01507
OG0001194	Prbd.g_01263	Prbh.g_01506
OG0001195	Prbd.g_01262	Prbh.g_01505
OG0001196	Prbd.g_01249	Prbh.g_01488
OG0001197	Prbd.g_01248	Prbh.g_01486
OG0001198	Prbd.g_01240	Prbh.g_01479
OG0001199	Prbd.g_01170	Prbh.g_00708
OG0001200	Prbd.g_01168	Prbh.g_00706
OG0001201	Prbd.g_01136	Prbh.g_00675
OG0001202	Prbd.g_01041	Prbh.g_00583
OG0001203	Prbd.g_01001	Prbh.g_00542
OG0001204	Prbd.g_00996	Prbh.g_00536
OG0001205	Prbd.g_00797	Prbh.g_00387
OG0001206	Prbd.g_00780	Prbh.g_00366
OG0001207	Prbd.g_00765	Prbh.g_00354
OG0001208	Prbd.g_00760	Prbh.g_00349
OG0001209	Prbd.g_00707	Prbh.g_00294
OG0001210	Prbd.g_00702	Prbh.g_00290
OG0001211	Prbd.g_00692	Prbh.g_00280
OG0001212	Prbd.g_00648	Prbh.g_00234
OG0001213	Prbd.g_00615	Prbh.g_01452
OG0001215	Prbd.g_00554	Prbh.g_00925
OG0001216	Prbd.g_00009	Prbh.g_00947
OG0001217	Prbd.g_00049	Prbh.g_01875
OG0001218	Prbd.g_00056	Prbh.g_01339
OG0001219	Prbd.g_00091	Prbh.g_01054
OG0001220	Prbd.g_00154	Prbh.g_01009
OG0001221	Prbd.g_00217	Prbh.g_00889
OG0001222	Prbd.g_00256	Prbh.g_01131
OG0001223	Prbd.g_00282	Prbh.g_01103
OG0001224	Prbd.g_00336	Prbh.g_01035
OG0001225	Prbd.g_00338	Prbh.g_01033
OG0001226	Prbd.g_00364	Prbh.g_01444
OG0001227	Prbd.g_00383	Prbh.g_01331
OG0001228	Prbd.g_00513	Prbh.g_01232
OG0001229	Prbd.g_01766	Prbh.g_01872
OG0001230	Prbd.g_01697	Prbh.g_00089
OG0001231	Prbd.g_01591	Prbh.g_00410
OG0001232	Prbd.g_01502	Prbh.g_01759
OG0001233	Prbd.g_01482	Prbh.g_01738
OG0001234	Prbd.g_01448	Prbh.g_01702
OG0001235	Prbd.g_01438	Prbh.g_01698
OG0001236	Prbd.g_01357	Prbh.g_01605
OG0001237	Prbd.g_01353	Prbh.g_01601
OG0001238	Prbd.g_01277	Prbh.g_01524
OG0001239	Prbd.g_01173	Prbh.g_00711
OG0001240	Prbd.g_01151	Prbh.g_00690
OG0001241	Prbd.g_01143	Prbh.g_00681
OG0001242	Prbd.g_01124	Prbh.g_00662
OG0001243	Prbd.g_01118	Prbh.g_00655
OG0001244	Prbd.g_01101	Prbh.g_00640
OG0001245	Prbd.g_00858	Prbh.g_01320
OG0001246	Prbd.g_00738	Prbh.g_00824
OG0001247	Prbd.g_00561	Prbh.g_00918
OG0001248	Prbd.g_00559	Prbh.g_00920
OG0001249	Prbd.g_00080	Prbh.g_00442
OG0001250	Prbd.g_00143	Prbh.g_00995
OG0001251	Prbd.g_00191	Prbh.g_00858
OG0001252	Prbd.g_00331	Prbh.g_01040
OG0001253	Prbd.g_00384	Prbh.g_01442
OG0001254	Prbd.g_00429	Prbh.g_01866
OG0001255	Prbd.g_00452	Prbh.g_01300
OG0001256	Prbd.g_01598	Prbh.g_00188
OG0001258	Prbd.g_01528	Prbh.g_01786
OG0001259	Prbd.g_01484	Prbh.g_01740
OG0001261	Prbd.g_01399	Prbh.g_01653
OG0001262	Prbd.g_01294	Prbh.g_01542
OG0001263	Prbd.g_01115	Prbh.g_00653
OG0001265	Prbd.g_01125	Prbh.g_00663
OG0001266	Prbd.g_01037	Prbh.g_00579
OG0001267	Prbd.g_00959	Prbh.g_00499
OG0001268	Prbd.g_00900	Prbh.g_00433
OG0001269	Prbd.g_00880	Prbh.g_01008
OG0001270	Prbd.g_00808	Prbh.g_00398
OG0001271	Prbd.g_00770	Prbh.g_00359
OG0001272	Prbd.g_00756	Prbh.g_00345
OG0001273	Prbd.g_00613	Prbh.g_01222
OG0001274	Prbd.g_00541	Prbh.g_00556
OG0001275	Prbd.g_00292	Prbh.g_01112
OG0001276	Prbd.g_00315	Prbh.g_01123
OG0001278	Prbd.g_00518	Prbh.g_01228
OG0001279	Prbd.g_01893	Prbh.g_01396
OG0001280	Prbd.g_01802	Prbh.g_01372
OG0001281	Prbd.g_01796	Prbh.g_01378
OG0001282	Prbd.g_01763	Prbh.g_00010
OG0001283	Prbd.g_01744	Prbh.g_01492
OG0001284	Prbd.g_01618, Prbd.g_01619	Prbh.g_00175
OG0001285	Prbd.g_01499	Prbh.g_01756
OG0001286	Prbd.g_01387	Prbh.g_01640
OG0001287	Prbd.g_01333	Prbh.g_01579
OG0001288	Prbd.g_01324	Prbh.g_01569
OG0001289	Prbd.g_01157	Prbh.g_00696
OG0001290	Prbd.g_01144	Prbh.g_00682
OG0001291	Prbd.g_01108	Prbh.g_00645
OG0001292	Prbd.g_00991	Prbh.g_00531
OG0001293	Prbd.g_00978	Prbh.g_00518
OG0001296	Prbd.g_00733	Prbh.g_00321
OG0001297	Prbd.g_00728	Prbh.g_00316
OG0001298	Prbd.g_00666	Prbh.g_00252
OG0001299	Prbd.g_00578	Prbh.g_01186
OG0001300	Prbd.g_00551	Prbh.g_00929
OG0001301	Prbd.g_00548	Prbh.g_00934
OG0001302	Prbd.g_00089	Prbh.g_01051
OG0001304	Prbd.g_00325	Prbh.g_01136
OG0001305	Prbd.g_00344	Prbh.g_01027
OG0001306	Prbd.g_00454	Prbh.g_01298
OG0001307	Prbd.g_01781	Prbh.g_01936
OG0001308	Prbd.g_01679	Prbh.g_00109
OG0001309	Prbd.g_01594	Prbh.g_00205
OG0001310	Prbd.g_01513	Prbh.g_01769
OG0001311	Prbd.g_00317	Prbh.g_01125
OG0001312	Prbd.g_00245	Prbh.g_01063
OG0001314	Prbd.g_00039	Prbh.g_01949, Prbh.g_00791
OG0001315	Prbd.g_01182	Prbh.g_01861
OG0001316	Prbd.g_01102	Prbh.g_00641
OG0001317	Prbd.g_01005	Prbh.g_00546
OG0001318	Prbd.g_00983	Prbh.g_00522
OG0001319	Prbd.g_00967	Prbh.g_00506
OG0001320	Prbd.g_00856	Prbh.g_01817, Prbh.g_01945, Prbh.g_00806
OG0001321	Prbd.g_00791	Prbh.g_00381
OG0001322	Prbd.g_00790	Prbh.g_00380
OG0001323	Prbd.g_00723	Prbh.g_00310
OG0001324	Prbd.g_00550	Prbh.g_00930
OG0001325	Prbd.g_00012	Prbh.g_01168
OG0001327	Prbd.g_00356	Prbh.g_00867
OG0001328	Prbd.g_00382	Prbh.g_01357
OG0001329	Prbd.g_00421	Prbh.g_01816
OG0001331	Prbd.g_01758	Prbh.g_00015
OG0001332	Prbd.g_01646	Prbh.g_00146
OG0001333	Prbd.g_01488	Prbh.g_01744
OG0001334	Prbd.g_01367	Prbh.g_01617
OG0001335	Prbd.g_01366	Prbh.g_01616
OG0001336	Prbd.g_01252	Prbh.g_01491
OG0001339	Prbd.g_01141	Prbh.g_00679
OG0001340	Prbd.g_00911	Prbh.g_00446
OG0001341	Prbd.g_00047	Prbh.g_01881
OG0001342	Prbd.g_00084	Prbh.g_01870, Prbh.g_00788
OG0001343	Prbd.g_00188	Prbh.g_00855
OG0001344	Prbd.g_00472	Prbh.g_01278
OG0001346	Prbd.g_01800	Prbh.g_01374
OG0001348	Prbd.g_01570	Prbh.g_01888
OG0001350	Prbd.g_01537	Prbh.g_00543
OG0001351	Prbd.g_00788	Prbh.g_00373
OG0001352	Prbd.g_00564	Prbh.g_00914
OG0001353	Prbd.g_00134	Prbh.g_00985
OG0001354	Prbd.g_00274	Prbh.g_01096
OG0001358	Prbd.g_00624	Prbh.g_01463
OG0001359	Prbd.g_00189	Prbh.g_00856
OG0001361	Prbd.g_00484	Prbh.g_01264
OG0001362	Prbd.g_01675	Prbh.g_00113
OG0001363	Prbd.g_01673	Prbh.g_00115
OG0001364	Prbd.g_01364	Prbh.g_01614
OG0001365	Prbd.g_01284	Prbh.g_01531
OG0001369	Prbd.g_01152	Prbh.g_00691
OG0001371	Prbd.g_00565	Prbh.g_00913
OG0001372	Prbd.g_00055	Prbh.g_01897
OG0001375	Prbd.g_00187	Prbh.g_00854
OG0001379	Prbd.g_01807	Prbh.g_01367
OG0001380	Prbd.g_01776	Prbh.g_01341
OG0001381	Prbd.g_01770	Prbh.g_01308
OG0001382	Prbd.g_01578	Prbh.g_01343
OG0001394	Prbd.g_00221	Prbh.g_00893
OG0001397	Prbd.g_01674	Prbh.g_00114
OG0001398	Prbd.g_01565	Prbh.g_01399
OG0001402	Prbd.g_00063	Prbh.g_01458
OG0001403	Prbd.g_01207	Prbh.g_00750
OG0001404	Prbd.g_01176	Prbh.g_00714
OG0001405	Prbd.g_00913	Prbh.g_00453
OG0001407	Prbd.g_00362	Prbh.g_01345
OG0001409	Prbd.g_00475	Prbh.g_01274
OG0001410	Prbd.g_01780	Prbh.g_01937
OG0001411	Prbd.g_01732	Prbh.g_00055
OG0001414	Prbd.g_01010	Prbh.g_00551
OG0001415	Prbd.g_01008	Prbh.g_00549
OG0001418	Prbd.g_00560	Prbh.g_00919
OG0001421	Prbd.g_01597	Prbh.g_00189
OG0001423	Prbd.g_00832	Prbh.g_01940
OG0001424	Prbd.g_00192	Prbh.g_00825
OG0001429	Prbd.g_00092	Prbh.g_01055
OG0001431	Prbd.g_01860	Prbh.g_00773, Prbh.g_01329
OG0001435	Prbd.g_00202	Prbh.g_00874
OG0001437	Prbd.g_01009	Prbh.g_00550
OG0001440	Prbd.g_00833	Prbh.g_01827
OG0001441	Prbd.g_00721	Prbh.g_00308
OG0001446	Prbd.g_01165	Prbh.g_01878
OG0001448	Prbd.g_00872	Prbh.g_00375
OG0001450	Prbd.g_00557	Prbh.g_00922
OG0001451	Prbd.g_00163	Prbh.g_01020
OG0001453	Prbd.g_00286	Prbh.g_01927
OG0001460	Prbd.g_00828	Prbh.g_01791
OG0001461	Prbd.g_00823	Prbh.g_01839
OG0001463	Prbd.g_00953	Prbh.g_00492
OG0001464	Prbd.g_00910	Prbh.g_00445
OG0001465	Prbd.g_00542	Prbh.g_00941
OG0001466	Prbd.g_00036	Prbh.g_00775
OG0001467	Prbd.g_00081	Prbh.g_00007
OG0001468	Prbd.g_00354	Prbh.g_00846
OG0001472	Prbd.g_01595	Prbh.g_00802
OG0001481	Prbd.g_00865	Prbh.g_01356
OG0001483	Prbd.g_01913	Prbh.g_01904
OG0001484	Prbd.g_01837	Prbh.g_00200
OG0001485	Prbd.g_01561	Prbh.g_01860
OG0001486	Prbd.g_00466	Prbh.g_01285
OG0001491	Prbd.g_00087	Prbh.g_01048
OG0001495	Prbd.g_01441	Prbh.g_01693
OG0001500	Prbd.g_00976	Prbh.g_00516
OG0001501	Prbd.g_00539	Prbh.g_00864
OG0001503	Prbd.g_00434	Prbh.g_00834
OG0001506	Prbd.g_01648	Prbh.g_00144
OG0001521	Prbd.g_00048	Prbh.g_01046
OG0001522	Prbd.g_00135	Prbh.g_00986
OG0001523	Prbd.g_00431	Prbh.g_01863
OG0001524	Prbd.g_00432	Prbh.g_01862
OG0001549	Prbd.g_00161	Prbh.g_01018
OG0001552	Prbd.g_01922	Prbh.g_00191
OG0001566	Prbd.g_00568	Prbh.g_00910
OG0001569	Prbd.g_00390	Prbh.g_00769
OG0001571	Prbd.g_00412	Prbh.g_00792
OG0001581	Prbd.g_01096	Prbh.g_01389
OG0001583	Prbd.g_00086	Prbh.g_01047
OG0001584	Prbd.g_00237	Prbh.g_01175
OG0001587	Prbd.g_01465	Prbh.g_01722
OG0001595	Prbd.g_01177	Prbh.g_00716
OG0001596	Prbd.g_01169	Prbh.g_00707
OG0001597	Prbd.g_00877	Prbh.g_00140
OG0001598	Prbd.g_00835	Prbh.g_00932
OG0001599	Prbd.g_00782	Prbh.g_00368
OG0001600	Prbd.g_00731	Prbh.g_00319
OG0001601	Prbd.g_00570	Prbh.g_00908
OG0001603	Prbd.g_00088	Prbh.g_01050
OG0001604	Prbd.g_00214	Prbh.g_00886
OG0001606	Prbd.g_00369	Prbh.g_00842
OG0001607	Prbd.g_00433	Prbh.g_01905
OG0001608	Prbd.g_01773	Prbh.g_01139
OG0001609	Prbd.g_01650	Prbh.g_00142
OG0001610	Prbd.g_01647	Prbh.g_00145
OG0001611	Prbd.g_01584	Prbh.g_01851
OG0001612	Prbd.g_01927	Prbh.g_01820
OG0001613	Prbd.g_01372	Prbh.g_01622
OG0001629	Prbd.g_00059	Prbh.g_00804
OG0001630	Prbd.g_00195	Prbh.g_00862
OG0001631	Prbd.g_00359	Prbh.g_00794
OG0001649	Prbd.g_00360	Prbh.g_00839
OG0001662	Prbd.g_00400	Prbh.g_01906
OG0001663	Prbd.g_00451	Prbh.g_01301
OG0001664	Prbd.g_01866	Prbh.g_01353
OG0001665	Prbd.g_01863	Prbh.g_01309
OG0001685	Prbd.g_00165	Prbh.g_01440
OG0001686	Prbd.g_00307	Prbh.g_01322
OG0001687	Prbd.g_00353	Prbh.g_00369
OG0001689	Prbd.g_01326	Prbh.g_01571
OG0001696	Prbd.g_00164	Prbh.g_01021
OG0001697	Prbd.g_00173	Prbh.g_01049
OG0001699	Prbd.g_01912	Prbh.g_00405
OG0001705	Prbd.g_00840	Prbh.g_01720
OG0001706	Prbd.g_01901	Prbh.g_00785
OG0001707	Prbd.g_00377	Prbh.g_01330
OG0001708	Prbd.g_00450	Prbh.g_01302
OG0001725	Prbd.g_00850	Prbh.g_00772
OG0001743	Prbd.g_00398	Prbh.g_01899
OG0001778	Prbd.g_01861	Prbh.g_00810
OG0001987	Prbd.g_01874	Prbh.g_01821
OG0001989	Prbd.g_01775	Prbh.g_01348
OG0002034	Prbd.g_00526	Prbh.g_01449
OG0002110	Prbd.g_01905, Prbd.g_01906	Prbh.g_01926
OG0002321	Prbd.g_01741	Prbh.g_00058
OG0002325	Prbd.g_01839	Prbh.g_00770
OG0002420	Prbd.g_01838	Prbh.g_01805
OG0002582	Prbd.g_01709	Prbh.g_01922
OG0003355	Prbd.g_01908	Prbh.g_01924
OG0003356	Prbd.g_01907	Prbh.g_01923
