Orthogroup	Prbd	Pran
OG0001105	Prbd.g_00231	Pran.g_00454
OG0001106	Prbd.g_00255	Pran.g_00478
OG0001107	Prbd.g_00262	Pran.g_00485
OG0001108	Prbd.g_00266	Pran.g_00489
OG0001109	Prbd.g_00267	Pran.g_00490
OG0001110	Prbd.g_00269	Pran.g_00492
OG0001111	Prbd.g_00270	Pran.g_00493
OG0001112	Prbd.g_00271	Pran.g_00494
OG0001113	Prbd.g_00272	Pran.g_00495
OG0001114	Prbd.g_00273	Pran.g_00496
OG0001115	Prbd.g_00275	Pran.g_00498
OG0001116	Prbd.g_00276	Pran.g_00499
OG0001117	Prbd.g_00277	Pran.g_00500
OG0001118	Prbd.g_00278	Pran.g_00501
OG0001119	Prbd.g_00279	Pran.g_00502
OG0001120	Prbd.g_00281	Pran.g_00504
OG0001121	Prbd.g_00425	Pran.g_00095
OG0001121	Prbd.g_00284	Pran.g_00507
OG0001122	Prbd.g_00312	Pran.g_00540
OG0001123	Prbd.g_00316	Pran.g_00544
OG0001124	Prbd.g_00318	Pran.g_00546
OG0001125	Prbd.g_00319	Pran.g_00547
OG0001126	Prbd.g_00329	Pran.g_00557
OG0001127	Prbd.g_00330	Pran.g_00558
OG0001128	Prbd.g_00332	Pran.g_00560
OG0001129	Prbd.g_00333	Pran.g_00561
OG0001130	Prbd.g_00334	Pran.g_00562
OG0001131	Prbd.g_00370	Pran.g_00154
OG0001132	Prbd.g_00380	Pran.g_00144
OG0001133	Prbd.g_00414	Pran.g_00110
OG0001134	Prbd.g_00427	Pran.g_00093
OG0001135	Prbd.g_00430	Pran.g_00090
OG0001136	Prbd.g_00465	Pran.g_00063
OG0001137	Prbd.g_00476	Pran.g_00052
OG0001138	Prbd.g_00494	Pran.g_00034
OG0001139	Prbd.g_00495	Pran.g_00033
OG0001140	Prbd.g_00496	Pran.g_00032
OG0001141	Prbd.g_00497	Pran.g_00031
OG0001142	Prbd.g_00498	Pran.g_00030
OG0001143	Prbd.g_00505	Pran.g_00023
OG0001144	Prbd.g_00510	Pran.g_00018
OG0001145	Prbd.g_01809	Pran.g_00884
OG0001146	Prbd.g_01797	Pran.g_00872
OG0001147	Prbd.g_01778	Pran.g_00854
OG0001148	Prbd.g_01762	Pran.g_00839
OG0001149	Prbd.g_01761	Pran.g_00838
OG0001150	Prbd.g_01760	Pran.g_00837
OG0001151	Prbd.g_01749	Pran.g_00826
OG0001152	Prbd.g_01748	Pran.g_00825
OG0001153	Prbd.g_01657	Pran.g_00701
OG0001154	Prbd.g_01656	Pran.g_00700
OG0001155	Prbd.g_01644	Pran.g_00688
OG0001156	Prbd.g_01641	Pran.g_00685
OG0001157	Prbd.g_01640	Pran.g_00684
OG0001158	Prbd.g_01639	Pran.g_00683
OG0001159	Prbd.g_01638	Pran.g_00682
OG0001160	Prbd.g_01613	Pran.g_00658
OG0001161	Prbd.g_01600	Pran.g_00646
OG0001162	Prbd.g_01589	Pran.g_00632
OG0001163	Prbd.g_01533	Pran.g_00962
OG0001164	Prbd.g_01529	Pran.g_00966
OG0001165	Prbd.g_01526	Pran.g_00969
OG0001166	Prbd.g_01506	Pran.g_00989
OG0001167	Prbd.g_01489	Pran.g_01006
OG0001168	Prbd.g_01487	Pran.g_01008
OG0001169	Prbd.g_01485	Pran.g_01010
OG0001170	Prbd.g_01483	Pran.g_01012
OG0001171	Prbd.g_01473	Pran.g_01021
OG0001172	Prbd.g_01460	Pran.g_01035
OG0001173	Prbd.g_01459	Pran.g_01036
OG0001174	Prbd.g_01451	Pran.g_01045
OG0001175	Prbd.g_01450	Pran.g_01046
OG0001176	Prbd.g_01443	Pran.g_01053
OG0001177	Prbd.g_01440	Pran.g_01055
OG0001178	Prbd.g_01435	Pran.g_01060
OG0001179	Prbd.g_01407	Pran.g_01089
OG0001180	Prbd.g_01385	Pran.g_01111
OG0001181	Prbd.g_01381	Pran.g_01115
OG0001182	Prbd.g_01374	Pran.g_01122
OG0001183	Prbd.g_01370	Pran.g_01126
OG0001184	Prbd.g_01354	Pran.g_01141
OG0001185	Prbd.g_01340	Pran.g_01155
OG0001186	Prbd.g_01316	Pran.g_01178
OG0001187	Prbd.g_01311	Pran.g_01183
OG0001188	Prbd.g_01309	Pran.g_01185
OG0001190	Prbd.g_01288	Pran.g_01205
OG0001191	Prbd.g_01278	Pran.g_01215
OG0001192	Prbd.g_01274	Pran.g_01220
OG0001193	Prbd.g_01264	Pran.g_01230
OG0001194	Prbd.g_01263	Pran.g_01231
OG0001195	Prbd.g_01262	Pran.g_01232
OG0001196	Prbd.g_01249	Pran.g_01245
OG0001197	Prbd.g_01248	Pran.g_01246
OG0001198	Prbd.g_01240	Pran.g_01254
OG0001199	Prbd.g_01170	Pran.g_00358
OG0001200	Prbd.g_01168	Pran.g_00356
OG0001201	Prbd.g_01136	Pran.g_00325
OG0001202	Prbd.g_01041	Pran.g_00233
OG0001204	Prbd.g_00996	Pran.g_01949
OG0001205	Prbd.g_00797	Pran.g_01735
OG0001206	Prbd.g_00780	Pran.g_01716
OG0001207	Prbd.g_00765	Pran.g_01701
OG0001208	Prbd.g_00760	Pran.g_01696
OG0001209	Prbd.g_00707	Pran.g_01643
OG0001210	Prbd.g_00702	Pran.g_01638
OG0001211	Prbd.g_00692	Pran.g_01628
OG0001212	Prbd.g_00648	Pran.g_01582
OG0001213	Prbd.g_00615	Pran.g_01549
OG0001214	Prbd.g_00607	Pran.g_01541
OG0001215	Prbd.g_00554	Pran.g_01488
OG0001216	Prbd.g_00009	Pran.g_01458
OG0001217	Prbd.g_00049	Pran.g_01415
OG0001218	Prbd.g_00056	Pran.g_01407
OG0001219	Prbd.g_00091	Pran.g_01354
OG0001220	Prbd.g_00154	Pran.g_01292
OG0001221	Prbd.g_00217	Pran.g_00440
OG0001222	Prbd.g_00256	Pran.g_00479
OG0001223	Prbd.g_00282	Pran.g_00505
OG0001225	Prbd.g_00338	Pran.g_00566
OG0001226	Prbd.g_00364	Pran.g_00159
OG0001227	Prbd.g_00383	Pran.g_00141
OG0001228	Prbd.g_00513	Pran.g_00015
OG0001229	Prbd.g_01766	Pran.g_00843
OG0001230	Prbd.g_01697	Pran.g_00741
OG0001231	Prbd.g_01591	Pran.g_00634
OG0001232	Prbd.g_01502	Pran.g_00993
OG0001233	Prbd.g_01482	Pran.g_01013
OG0001234	Prbd.g_01448	Pran.g_01048
OG0001235	Prbd.g_01438	Pran.g_01057
OG0001237	Prbd.g_01353	Pran.g_01142
OG0001238	Prbd.g_01277	Pran.g_01216
OG0001239	Prbd.g_01173	Pran.g_00361
OG0001240	Prbd.g_01151	Pran.g_00340
OG0001241	Prbd.g_01143	Pran.g_00332
OG0001242	Prbd.g_01124	Pran.g_00314
OG0001244	Prbd.g_01101	Pran.g_00293
OG0001245	Prbd.g_00858	Pran.g_01815
OG0001246	Prbd.g_00738	Pran.g_01674
OG0001247	Prbd.g_00561	Pran.g_01495
OG0001248	Prbd.g_00559	Pran.g_01493
OG0001249	Prbd.g_00080	Pran.g_01365
OG0001250	Prbd.g_00143	Pran.g_01303
OG0001251	Prbd.g_00191	Pran.g_00414
OG0001252	Prbd.g_00331	Pran.g_00559
OG0001253	Prbd.g_00384	Pran.g_00140
OG0001254	Prbd.g_00429	Pran.g_00091
OG0001255	Prbd.g_00452	Pran.g_00076
OG0001256	Prbd.g_01598	Pran.g_00641
OG0001257	Prbd.g_01592	Pran.g_00635
OG0001258	Prbd.g_01528	Pran.g_00967
OG0001259	Prbd.g_01484	Pran.g_01011
OG0001260	Prbd.g_01467	Pran.g_01027
OG0001261	Prbd.g_01399	Pran.g_01097
OG0001262	Prbd.g_01294	Pran.g_01200
OG0001265	Prbd.g_01125	Pran.g_00315
OG0001266	Prbd.g_01037	Pran.g_00229
OG0001267	Prbd.g_00959	Pran.g_01914
OG0001268	Prbd.g_00900	Pran.g_01856
OG0001269	Prbd.g_00880	Pran.g_01835
OG0001270	Prbd.g_00808	Pran.g_01746
OG0001271	Prbd.g_00770	Pran.g_01706
OG0001272	Prbd.g_00756	Pran.g_01692
OG0001273	Prbd.g_00613	Pran.g_01547
OG0001274	Prbd.g_00541	Pran.g_01473
OG0001275	Prbd.g_00292	Pran.g_00515
OG0001276	Prbd.g_00315	Pran.g_00543
OG0001277	Prbd.g_00372	Pran.g_00152
OG0001278	Prbd.g_00518	Pran.g_00010
OG0001279	Prbd.g_01893	Pran.g_00609
OG0001280	Prbd.g_01802	Pran.g_00877
OG0001281	Prbd.g_01796	Pran.g_00871
OG0001282	Prbd.g_01763	Pran.g_00840
OG0001283	Prbd.g_01744	Pran.g_00820
OG0001284	Prbd.g_01618, Prbd.g_01619	Pran.g_00663
OG0001285	Prbd.g_01499	Pran.g_00996
OG0001286	Prbd.g_01387	Pran.g_01109
OG0001287	Prbd.g_01333	Pran.g_01162
OG0001288	Prbd.g_01324	Pran.g_01171
OG0001289	Prbd.g_01157	Pran.g_00345
OG0001290	Prbd.g_01144	Pran.g_00333
OG0001291	Prbd.g_01108	Pran.g_00299
OG0001292	Prbd.g_00991	Pran.g_01944
OG0001293	Prbd.g_00978	Pran.g_01932
OG0001294	Prbd.g_00860	Pran.g_01817
OG0001295	Prbd.g_00775	Pran.g_01711
OG0001296	Prbd.g_00733	Pran.g_01669
OG0001297	Prbd.g_00728	Pran.g_01664
OG0001298	Prbd.g_00666	Pran.g_01601
OG0001299	Prbd.g_00578	Pran.g_01512
OG0001300	Prbd.g_00551	Pran.g_01485
OG0001301	Prbd.g_00548	Pran.g_01482
OG0001302	Prbd.g_00089	Pran.g_01356
OG0001303	Prbd.g_00296	Pran.g_01434
OG0001304	Prbd.g_00325	Pran.g_00553
OG0001305	Prbd.g_00344	Pran.g_00572
OG0001306	Prbd.g_00454	Pran.g_00074
OG0001308	Prbd.g_01679	Pran.g_00723
OG0001309	Prbd.g_01594	Pran.g_00637
OG0001310	Prbd.g_01513	Pran.g_00982
OG0001311	Prbd.g_00317	Pran.g_00545
OG0001312	Prbd.g_00245	Pran.g_00468
OG0001315	Prbd.g_01182	Pran.g_00371
OG0001316	Prbd.g_01102	Pran.g_00294
OG0001317	Prbd.g_01005	Pran.g_00198
OG0001318	Prbd.g_00983	Pran.g_01936
OG0001319	Prbd.g_00967	Pran.g_01921
OG0001320	Prbd.g_00856	Pran.g_01813
OG0001321	Prbd.g_00791	Pran.g_01726
OG0001322	Prbd.g_00790	Pran.g_01725
OG0001323	Prbd.g_00723	Pran.g_01659
OG0001324	Prbd.g_00550	Pran.g_01484
OG0001325	Prbd.g_00012	Pran.g_01455
OG0001326	Prbd.g_00179	Pran.g_00184
OG0001327	Prbd.g_00356	Pran.g_00167
OG0001328	Prbd.g_00382	Pran.g_00142
OG0001329	Prbd.g_00421	Pran.g_00101
OG0001331	Prbd.g_01758	Pran.g_00835
OG0001332	Prbd.g_01646	Pran.g_00690
OG0001333	Prbd.g_01488	Pran.g_01007
OG0001334	Prbd.g_01367	Pran.g_01129
OG0001335	Prbd.g_01366	Pran.g_01130
OG0001336	Prbd.g_01252	Pran.g_01242
OG0001339	Prbd.g_01141	Pran.g_00330
OG0001340	Prbd.g_00911	Pran.g_01866
OG0001341	Prbd.g_00047	Pran.g_01418
OG0001342	Prbd.g_00084	Pran.g_01361
OG0001343	Prbd.g_00188	Pran.g_00411
OG0001344	Prbd.g_00472	Pran.g_00056
OG0001345	Prbd.g_00487	Pran.g_00041
OG0001346	Prbd.g_01800	Pran.g_00875
OG0001348	Prbd.g_01570	Pran.g_00604
OG0001349	Prbd.g_01719	Pran.g_00792
OG0001350	Prbd.g_01002	Pran.g_00195
OG0001352	Prbd.g_00564	Pran.g_01498
OG0001353	Prbd.g_00134	Pran.g_01311
OG0001354	Prbd.g_00274	Pran.g_00497
OG0001356	Prbd.g_00830	Pran.g_01390
OG0001358	Prbd.g_00624	Pran.g_01558
OG0001359	Prbd.g_00189	Pran.g_00412
OG0001360	Prbd.g_00385	Pran.g_00139
OG0001361	Prbd.g_00484	Pran.g_00044
OG0001362	Prbd.g_01675	Pran.g_00719
OG0001363	Prbd.g_01673	Pran.g_00717
OG0001364	Prbd.g_01364	Pran.g_01132
OG0001365	Prbd.g_01284	Pran.g_01209
OG0001371	Prbd.g_00565	Pran.g_01499
OG0001372	Prbd.g_00055	Pran.g_01408
OG0001373	Prbd.g_00178	Pran.g_00183
OG0001374	Prbd.g_00186	Pran.g_00191
OG0001375	Prbd.g_00187	Pran.g_00192
OG0001376	Prbd.g_00350	Pran.g_00173
OG0001377	Prbd.g_00351	Pran.g_00172
OG0001378	Prbd.g_00394	Pran.g_00130
OG0001379	Prbd.g_01807	Pran.g_00882
OG0001380	Prbd.g_01776	Pran.g_00852
OG0001381	Prbd.g_01770	Pran.g_00847
OG0001382	Prbd.g_01578	Pran.g_00618
OG0001384	Prbd.g_00034, Prbd.g_01601	Pran.g_01464
OG0001385	Prbd.g_00175	Pran.g_00180
OG0001386	Prbd.g_00176	Pran.g_00181
OG0001387	Prbd.g_00177	Pran.g_00182
OG0001388	Prbd.g_00180	Pran.g_00185
OG0001389	Prbd.g_00181	Pran.g_00186
OG0001390	Prbd.g_00182	Pran.g_00187
OG0001391	Prbd.g_00183	Pran.g_00188
OG0001392	Prbd.g_00184	Pran.g_00189
OG0001393	Prbd.g_00185	Pran.g_00190
OG0001394	Prbd.g_00221	Pran.g_00444
OG0001395	Prbd.g_00327	Pran.g_00555
OG0001397	Prbd.g_01674	Pran.g_00718
OG0001398	Prbd.g_01565	Pran.g_00596
OG0001399	Prbd.g_01446	Pran.g_01050
OG0001403	Prbd.g_01207	Pran.g_00394
OG0001404	Prbd.g_01176	Pran.g_00364
OG0001405	Prbd.g_00913	Pran.g_01868
OG0001406	Prbd.g_00349	Pran.g_00174
OG0001407	Prbd.g_00362	Pran.g_00161
OG0001408	Prbd.g_00367	Pran.g_00156
OG0001409	Prbd.g_00475	Pran.g_00053
OG0001411	Prbd.g_01732	Pran.g_00809
OG0001413	Prbd.g_01603	Pran.g_00648
OG0001414	Prbd.g_01010	Pran.g_00203
OG0001415	Prbd.g_01008	Pran.g_00201
OG0001416	Prbd.g_00783	Pran.g_01719
OG0001417	Prbd.g_00773	Pran.g_01709
OG0001418	Prbd.g_00560	Pran.g_01494
OG0001419	Prbd.g_00363	Pran.g_00160
OG0001420	Prbd.g_00403	Pran.g_00121
OG0001421	Prbd.g_01597	Pran.g_00640
OG0001422	Prbd.g_01572	Pran.g_00607
OG0001423	Prbd.g_00832	Pran.g_01777
OG0001424	Prbd.g_00379	Pran.g_00145
OG0001424	Prbd.g_00192	Pran.g_00415
OG0001428	Prbd.g_01068	Pran.g_00260
OG0001429	Prbd.g_00092	Pran.g_01353
OG0001432	Prbd.g_01605	Pran.g_00650
OG0001433	Prbd.g_00829	Pran.g_01391
OG0001434	Prbd.g_00225	Pran.g_00448
OG0001437	Prbd.g_01009	Pran.g_00202
OG0001438	Prbd.g_00946	Pran.g_01901
OG0001439	Prbd.g_00932	Pran.g_01887
OG0001440	Prbd.g_00833	Pran.g_01778
OG0001441	Prbd.g_00721	Pran.g_01657
OG0001442	Prbd.g_00037	Pran.g_01431
OG0001446	Prbd.g_01165	Pran.g_00353
OG0001447	Prbd.g_01117	Pran.g_00308
OG0001448	Prbd.g_00872	Pran.g_01827
OG0001449	Prbd.g_00841	Pran.g_01794
OG0001450	Prbd.g_00557	Pran.g_01491
OG0001451	Prbd.g_00163	Pran.g_01282
OG0001452	Prbd.g_00193	Pran.g_00416
OG0001453	Prbd.g_00286	Pran.g_00509
OG0001454	Prbd.g_00378	Pran.g_00146
OG0001456	Prbd.g_00445	Pran.g_00082
OG0001457	Prbd.g_00446	Pran.g_00081
OG0001458	Prbd.g_00447	Pran.g_00080
OG0001459	Prbd.g_01879	Pran.g_00954
OG0001460	Prbd.g_00828	Pran.g_01392
OG0001461	Prbd.g_00823	Pran.g_00916
OG0001462	Prbd.g_01203	Pran.g_00390
OG0001463	Prbd.g_00953	Pran.g_01908
OG0001464	Prbd.g_00910	Pran.g_01865
OG0001465	Prbd.g_00542	Pran.g_01476
OG0001466	Prbd.g_00036	Pran.g_00905
OG0001468	Prbd.g_00354	Pran.g_00169
OG0001469	Prbd.g_01884	Pran.g_00519
OG0001469	Prbd.g_01547	Pran.g_01463
OG0001469	Prbd.g_01536	Pran.g_01783
OG0001471	Prbd.g_01602	Pran.g_00647
OG0001472	Prbd.g_01595	Pran.g_00638
OG0001473	Prbd.g_01315	Pran.g_01180
OG0001474	Prbd.g_00899	Pran.g_01855
OG0001480	Prbd.g_00870	Pran.g_01826
OG0001481	Prbd.g_00865	Pran.g_01821
OG0001482	Prbd.g_00785	Pran.g_01721
OG0001484	Prbd.g_01837	Pran.g_01414
OG0001485	Prbd.g_01561	Pran.g_00575, Pran.g_00912
OG0001486	Prbd.g_00466	Pran.g_00062
OG0001490	Prbd.g_01199	Pran.g_00386
OG0001491	Prbd.g_00087	Pran.g_01358
OG0001492	Prbd.g_00515	Pran.g_00013
OG0001493	Prbd.g_00523	Pran.g_00005
OG0001499	Prbd.g_01183	Pran.g_00372
OG0001500	Prbd.g_00976	Pran.g_01930
OG0001501	Prbd.g_00539	Pran.g_01471
OG0001502	Prbd.g_00072	Pran.g_01373
OG0001503	Prbd.g_00434	Pran.g_00085
OG0001506	Prbd.g_01648	Pran.g_00692
OG0001507	Prbd.g_01549	Pran.g_00613
OG0001521	Prbd.g_00048	Pran.g_01417
OG0001523	Prbd.g_00431	Pran.g_00089
OG0001524	Prbd.g_00432	Pran.g_00088
OG0001525	Prbd.g_01586	Pran.g_00629
OG0001546	Prbd.g_00718	Pran.g_01654
OG0001547	Prbd.g_00074	Pran.g_01371
OG0001548	Prbd.g_00078	Pran.g_01367
OG0001550	Prbd.g_00418	Pran.g_00105
OG0001551	Prbd.g_00444	Pran.g_00083
OG0001552	Prbd.g_01922	Pran.g_00920
OG0001553	Prbd.g_01692	Pran.g_00736
OG0001554	Prbd.g_01596	Pran.g_00639
OG0001555	Prbd.g_01582	Pran.g_00624
OG0001556	Prbd.g_00825	Pran.g_01398
OG0001566	Prbd.g_00568	Pran.g_01502
OG0001567	Prbd.g_00073	Pran.g_01372
OG0001568	Prbd.g_00075	Pran.g_01370
OG0001569	Prbd.g_00390	Pran.g_00134
OG0001570	Prbd.g_00405	Pran.g_00118
OG0001571	Prbd.g_00412	Pran.g_00112
OG0001572	Prbd.g_00003	Pran.g_01768
OG0001581	Prbd.g_01096	Pran.g_00289
OG0001582	Prbd.g_00774	Pran.g_01710
OG0001583	Prbd.g_00086	Pran.g_01359
OG0001584	Prbd.g_00237	Pran.g_00460
OG0001585	Prbd.g_01889	Pran.g_01784
OG0001587	Prbd.g_01465	Pran.g_01029
OG0001595	Prbd.g_01177	Pran.g_00365
OG0001596	Prbd.g_01169	Pran.g_00357
OG0001597	Prbd.g_00877	Pran.g_01832
OG0001598	Prbd.g_00835	Pran.g_00927
OG0001599	Prbd.g_00782	Pran.g_01718
OG0001600	Prbd.g_00731	Pran.g_01667
OG0001601	Prbd.g_00570	Pran.g_01504
OG0001602	Prbd.g_00543	Pran.g_01477
OG0001603	Prbd.g_00088	Pran.g_01357
OG0001604	Prbd.g_00214	Pran.g_00437
OG0001605	Prbd.g_00308	Pran.g_00536
OG0001606	Prbd.g_00369	Pran.g_00904
OG0001607	Prbd.g_00433	Pran.g_00087
OG0001608	Prbd.g_01773	Pran.g_00849
OG0001609	Prbd.g_01650	Pran.g_00694
OG0001610	Prbd.g_01647	Pran.g_00691
OG0001611	Prbd.g_01584	Pran.g_00626
OG0001612	Prbd.g_01900	Pran.g_01428
OG0001613	Prbd.g_01372	Pran.g_01124
OG0001626	Prbd.g_00046	Pran.g_01419
OG0001628	Prbd.g_00058	Pran.g_01405
OG0001628	Prbd.g_01923	Pran.g_01763
OG0001629	Prbd.g_00059	Pran.g_01404
OG0001630	Prbd.g_00195	Pran.g_00419
OG0001631	Prbd.g_00359	Pran.g_00164
OG0001632	Prbd.g_01890	Pran.g_00520
OG0001633	Prbd.g_01767	Pran.g_00844
OG0001648	Prbd.g_00866	Pran.g_01822
OG0001649	Prbd.g_00360	Pran.g_00163
OG0001651	Prbd.g_01585	Pran.g_00628
OG0001662	Prbd.g_00400	Pran.g_00124
OG0001666	Prbd.g_01880	Pran.g_00955
OG0001667	Prbd.g_01857	Pran.g_00897
OG0001669	Prbd.g_01711, Prbd.g_01712	Pran.g_00910
OG0001685	Prbd.g_00165	Pran.g_01281
OG0001686	Prbd.g_00307	Pran.g_00535
OG0001687	Prbd.g_00353	Pran.g_00170
OG0001688	Prbd.g_00358	Pran.g_00165
OG0001689	Prbd.g_01326	Pran.g_01169
OG0001697	Prbd.g_00173	Pran.g_00178
OG0001698	Prbd.g_00357	Pran.g_00166
OG0001700	Prbd.g_00827	Pran.g_01393
OG0001705	Prbd.g_00840	Pran.g_01793
OG0001707	Prbd.g_00377	Pran.g_00147
OG0001708	Prbd.g_00450	Pran.g_00077
OG0001710	Prbd.g_01445	Pran.g_01051
OG0001711	Prbd.g_00004, Prbd.g_01540	Pran.g_01769
OG0001718	Prbd.g_00876	Pran.g_01831
OG0001719	Prbd.g_00848	Pran.g_01801
OG0001720	Prbd.g_01834	Pran.g_00581
OG0001721	Prbd.g_00050	Pran.g_01412
OG0001723	Prbd.g_01892	Pran.g_00525
OG0001725	Prbd.g_00850	Pran.g_01803
OG0001742	Prbd.g_00862	Pran.g_01819
OG0001743	Prbd.g_00398	Pran.g_00126
OG0001744	Prbd.g_01829	Pran.g_00890
OG0001745	Prbd.g_01606	Pran.g_00651
OG0001773	Prbd.g_01580	Pran.g_00622
OG0001774	Prbd.g_00567	Pran.g_01501
OG0001775	Prbd.g_00365	Pran.g_00158
OG0001776	Prbd.g_00396	Pran.g_00128
OG0001777	Prbd.g_01888, Prbd.g_01918	Pran.g_00521
OG0001779	Prbd.g_01828	Pran.g_00889, Pran.g_01432
OG0001781	Prbd.g_01571	Pran.g_00606
OG0001819	Prbd.g_00847	Pran.g_01800
OG0001820	Prbd.g_00041, Prbd.g_01896	Pran.g_00901
OG0001821	Prbd.g_00051	Pran.g_01411
OG0001822	Prbd.g_00070	Pran.g_01375
OG0001823	Prbd.g_00166	Pran.g_01280
OG0001824	Prbd.g_00306	Pran.g_00534
OG0001825	Prbd.g_00366	Pran.g_00157
OG0001826	Prbd.g_00368	Pran.g_00155
OG0001827	Prbd.g_00371	Pran.g_00153
OG0001828	Prbd.g_00393	Pran.g_00131
OG0001829	Prbd.g_00397	Pran.g_00127
OG0001830	Prbd.g_00415	Pran.g_00109
OG0001831	Prbd.g_00426	Pran.g_00094
OG0001832	Prbd.g_01869	Pran.g_01468
OG0001833	Prbd.g_01765	Pran.g_00842
OG0001919	Prbd.g_00844	Pran.g_01798
OG0001920	Prbd.g_00538	Pran.g_01470
OG0001921	Prbd.g_00168	Pran.g_01278
OG0001983	Prbd.g_00032	Pran.g_01435, Pran.g_00577
OG0001984	Prbd.g_00079	Pran.g_01366
OG0001985	Prbd.g_00172	Pran.g_00177
OG0001986	Prbd.g_00290	Pran.g_00513
OG0001987	Prbd.g_01874	Pran.g_00524
OG0001988	Prbd.g_01785	Pran.g_01836
OG0001989	Prbd.g_01775	Pran.g_00851
OG0001990	Prbd.g_00438	Pran.g_01773
OG0002026	Prbd.g_00845	Pran.g_01799
OG0002027	Prbd.g_00170	Pran.g_01275
OG0002028	Prbd.g_00301	Pran.g_00529
OG0002029	Prbd.g_01881	Pran.g_00956
OG0002031	Prbd.g_01563	Pran.g_00590
OG0002032	Prbd.g_01275	Pran.g_01218
OG0002057	Prbd.g_01134	Pran.g_00323
OG0002058	Prbd.g_01060	Pran.g_00252
OG0002059	Prbd.g_00875	Pran.g_01830
OG0002060	Prbd.g_00873	Pran.g_01828
OG0002061	Prbd.g_00842	Pran.g_01796
OG0002064	Prbd.g_00776	Pran.g_01712
OG0002065	Prbd.g_00683	Pran.g_01619
OG0002066	Prbd.g_00677	Pran.g_01612
OG0002067	Prbd.g_00006	Pran.g_01461
OG0002068	Prbd.g_00042	Pran.g_01424
OG0002069	Prbd.g_00044	Pran.g_01421
OG0002070	Prbd.g_00071	Pran.g_01374
OG0002071	Prbd.g_00077	Pran.g_01368
OG0002072	Prbd.g_00085	Pran.g_01360
OG0002073	Prbd.g_00107	Pran.g_01338
OG0002074	Prbd.g_00159	Pran.g_01286
OG0002075	Prbd.g_00171	Pran.g_01274
OG0002076	Prbd.g_00218	Pran.g_00441
OG0002077	Prbd.g_00302	Pran.g_00530
OG0002078	Prbd.g_00305	Pran.g_00533
OG0002079	Prbd.g_00310	Pran.g_00538
OG0002080	Prbd.g_00328	Pran.g_00556
OG0002081	Prbd.g_00352	Pran.g_00171
OG0002082	Prbd.g_00361	Pran.g_00162
OG0002083	Prbd.g_00373	Pran.g_00151
OG0002084	Prbd.g_00374	Pran.g_00150
OG0002085	Prbd.g_00381	Pran.g_00143
OG0002086	Prbd.g_00386	Pran.g_00138
OG0002087	Prbd.g_00387	Pran.g_00137
OG0002088	Prbd.g_00388	Pran.g_00136
OG0002089	Prbd.g_00413	Pran.g_00111
OG0002090	Prbd.g_00417	Pran.g_00106
OG0002091	Prbd.g_00443	Pran.g_00084
OG0002093	Prbd.g_01897	Pran.g_00907
OG0002094	Prbd.g_01856	Pran.g_00896
OG0002095	Prbd.g_01831	Pran.g_00893
OG0002099	Prbd.g_01599	Pran.g_00645
OG0002100	Prbd.g_01590	Pran.g_00633
OG0002101	Prbd.g_01587	Pran.g_00630
OG0002102	Prbd.g_01583	Pran.g_00625
OG0002103	Prbd.g_01581	Pran.g_00623
OG0002104	Prbd.g_01579	Pran.g_00621
OG0002105	Prbd.g_01520	Pran.g_00975
OG0002107	Prbd.g_00437	Pran.g_01774
OG0002108	Prbd.g_00530	Pran.g_00909
OG0002146	Prbd.g_00746	Pran.g_01682
OG0002147	Prbd.g_00537	Pran.g_01469
OG0002148	Prbd.g_00035	Pran.g_01426
OG0002149	Prbd.g_00057	Pran.g_01406
OG0002150	Prbd.g_00303	Pran.g_01427
OG0002151	Prbd.g_00416	Pran.g_00107
OG0002152	Prbd.g_01862	Pran.g_00902
OG0002153	Prbd.g_00304	Pran.g_00531
OG0002215	Prbd.g_00033	Pran.g_00578
OG0002216	Prbd.g_00040	Pran.g_00900
OG0002217	Prbd.g_00090	Pran.g_01355
OG0002218	Prbd.g_00167	Pran.g_01279
OG0002219	Prbd.g_00402	Pran.g_00122
OG0002220	Prbd.g_01883	Pran.g_01433
OG0002221	Prbd.g_01830	Pran.g_00892
OG0002222	Prbd.g_01574	Pran.g_00612
OG0002223	Prbd.g_01555	Pran.g_00527
OG0002224	Prbd.g_00851	Pran.g_01805
OG0002225	Prbd.g_00436	Pran.g_01775
OG0002226	Prbd.g_00005	Pran.g_01462
OG0002263	Prbd.g_00054	Pran.g_01409
OG0002264	Prbd.g_00131	Pran.g_01314
OG0002267	Prbd.g_01877	Pran.g_00597
OG0002271	Prbd.g_01556	Pran.g_01430
OG0002275	Prbd.g_00532	Pran.g_00934
OG0002310	Prbd.g_00861	Pran.g_01818
OG0002311	Prbd.g_00834	Pran.g_01782
OG0002312	Prbd.g_00060	Pran.g_01402
OG0002313	Prbd.g_00076	Pran.g_01369
OG0002314	Prbd.g_00169	Pran.g_01276
OG0002315	Prbd.g_00300	Pran.g_01474
OG0002316	Prbd.g_00347	Pran.g_00176
OG0002317	Prbd.g_00404	Pran.g_00119
OG0002318	Prbd.g_00407	Pran.g_00116
OG0002321	Prbd.g_01741	Pran.g_00798
OG0002322	Prbd.g_01588	Pran.g_00631
OG0002323	Prbd.g_01564	Pran.g_00594
OG0002324	Prbd.g_01551	Pran.g_00924
