Orthogroup	Prao	Praz
OG0001153	Prao.g_01720	Praz.g_00229
OG0001154	Prao.g_01722	Praz.g_00227
OG0001155	Prao.g_01724	Praz.g_00225
OG0001156	Prao.g_01726	Praz.g_00223
OG0001157	Prao.g_01727	Praz.g_00222
OG0001158	Prao.g_01729	Praz.g_00220
OG0001159	Prao.g_01730	Praz.g_00219
OG0001160	Prao.g_01731	Praz.g_00218
OG0001161	Prao.g_01732	Praz.g_00217
OG0001162	Prao.g_01733	Praz.g_00216
OG0001163	Prao.g_01734	Praz.g_00215
OG0001164	Prao.g_01735	Praz.g_00214
OG0001165	Prao.g_01736	Praz.g_00213
OG0001166	Prao.g_01737	Praz.g_00212
OG0001167	Prao.g_01738	Praz.g_00211
OG0001168	Prao.g_01739	Praz.g_00210
OG0001169	Prao.g_01740	Praz.g_00209
OG0001170	Prao.g_01741	Praz.g_00207
OG0001171	Prao.g_01742	Praz.g_00206
OG0001172	Prao.g_01744	Praz.g_00204
OG0001173	Prao.g_01746	Praz.g_00202
OG0001174	Prao.g_01747	Praz.g_00201
OG0001175	Prao.g_01748	Praz.g_00200
OG0001176	Prao.g_01749	Praz.g_00199
OG0001177	Prao.g_01751	Praz.g_00197
OG0001178	Prao.g_01754	Praz.g_00194
OG0001179	Prao.g_01755	Praz.g_00193
OG0001180	Prao.g_01756	Praz.g_00192
OG0001181	Prao.g_01757	Praz.g_00191
OG0001182	Prao.g_01758	Praz.g_00190
OG0001183	Prao.g_01759	Praz.g_00189
OG0001184	Prao.g_01761	Praz.g_00187
OG0001185	Prao.g_01764	Praz.g_00184
OG0001186	Prao.g_01765	Praz.g_00183
OG0001187	Prao.g_01767	Praz.g_00181
OG0001188	Prao.g_01768	Praz.g_00180
OG0001189	Prao.g_01769	Praz.g_00179
OG0001190	Prao.g_01770	Praz.g_00178
OG0001191	Prao.g_01771	Praz.g_00177
OG0001192	Prao.g_01772	Praz.g_00176
OG0001193	Prao.g_01773	Praz.g_00175
OG0001194	Prao.g_01774	Praz.g_00174
OG0001195	Prao.g_01775	Praz.g_00173
OG0001196	Prao.g_01776	Praz.g_00172
OG0001197	Prao.g_01777	Praz.g_00171
OG0001198	Prao.g_01778	Praz.g_00170
OG0001199	Prao.g_01779	Praz.g_00169
OG0001200	Prao.g_01780	Praz.g_00168
OG0001201	Prao.g_01781	Praz.g_00167
OG0001202	Prao.g_01782	Praz.g_00166
OG0001203	Prao.g_01784	Praz.g_00164
OG0001204	Prao.g_01786	Praz.g_00162
OG0001205	Prao.g_01787	Praz.g_00161
OG0001206	Prao.g_01788	Praz.g_00160
OG0001207	Prao.g_01789	Praz.g_00159
OG0001208	Prao.g_01790	Praz.g_00158
OG0001209	Prao.g_01791	Praz.g_00157
OG0001210	Prao.g_01792	Praz.g_00156
OG0001211	Prao.g_01793	Praz.g_00155
OG0001212	Prao.g_01794	Praz.g_00154
OG0001213	Prao.g_01795	Praz.g_00153
OG0001214	Prao.g_01797	Praz.g_00151
OG0001215	Prao.g_01798	Praz.g_00150
OG0001216	Prao.g_01799	Praz.g_00149
OG0001217	Prao.g_01800	Praz.g_00148
OG0001218	Prao.g_01801	Praz.g_00147
OG0001219	Prao.g_01804	Praz.g_00144
OG0001220	Prao.g_01805	Praz.g_00143
OG0001221	Prao.g_01808	Praz.g_00140
OG0001222	Prao.g_01809	Praz.g_00139
OG0001223	Prao.g_01810	Praz.g_00138
OG0001224	Prao.g_01811	Praz.g_00137
OG0001225	Prao.g_01812	Praz.g_00136
OG0001226	Prao.g_01813	Praz.g_00135
OG0001227	Prao.g_01814	Praz.g_00134
OG0001228	Prao.g_01815	Praz.g_00133
OG0001229	Prao.g_01816	Praz.g_00132
OG0001230	Prao.g_01817	Praz.g_00131
OG0001231	Prao.g_01818	Praz.g_00130
OG0001232	Prao.g_01819	Praz.g_00129
OG0001233	Prao.g_01820	Praz.g_00128
OG0001234	Prao.g_01821	Praz.g_00127
OG0001235	Prao.g_01822	Praz.g_00126
OG0001236	Prao.g_01824	Praz.g_00124
OG0001237	Prao.g_01825	Praz.g_00123
OG0001238	Prao.g_01827	Praz.g_00121
OG0001239	Prao.g_01828	Praz.g_00120
OG0001240	Prao.g_01829	Praz.g_00119
OG0001241	Prao.g_01831	Praz.g_00117
OG0001242	Prao.g_01833	Praz.g_00357
OG0001243	Prao.g_01834	Praz.g_00358
OG0001244	Prao.g_01835	Praz.g_00359
OG0001245	Prao.g_01836	Praz.g_00360
OG0001246	Prao.g_01837	Praz.g_00361
OG0001247	Prao.g_01838	Praz.g_00362
OG0001248	Prao.g_01839	Praz.g_00363
OG0001249	Prao.g_01840	Praz.g_00364
OG0001250	Prao.g_01841	Praz.g_00365
OG0001251	Prao.g_00231	Praz.g_00452
OG0001252	Prao.g_00276	Praz.g_00498
OG0001253	Prao.g_00288	Praz.g_00510
OG0001254	Prao.g_00418	Praz.g_00639
OG0001255	Prao.g_00469	Praz.g_00690
OG0001256	Prao.g_01307	Praz.g_01207
OG0001257	Prao.g_00588	Praz.g_01846
OG0001258	Prao.g_00604	Praz.g_01830
OG0001259	Prao.g_00028	Praz.g_01740
OG0001260	Prao.g_00686	Praz.g_01568
OG0001261	Prao.g_00776	Praz.g_01477
OG0001262	Prao.g_00792	Praz.g_01461
OG0001263	Prao.g_00812	Praz.g_01440
OG0001264	Prao.g_00844	Praz.g_01409
OG0001265	Prao.g_00950	Praz.g_01301
OG0001266	Prao.g_01001	Praz.g_00090
OG0001267	Prao.g_01105	Praz.g_00008
OG0001268	Prao.g_01092	Praz.g_00758
OG0001269	Prao.g_01256	Praz.g_01156
OG0001270	Prao.g_01436	Praz.g_01001
OG0001271	Prao.g_01447	Praz.g_00990
OG0001272	Prao.g_01489	Praz.g_00948
OG0001273	Prao.g_01490	Praz.g_00947
OG0001274	Prao.g_01495	Praz.g_00942
OG0001275	Prao.g_01511	Praz.g_00924
OG0001276	Prao.g_01521	Praz.g_00914
OG0001277	Prao.g_01531	Praz.g_00903
OG0001278	Prao.g_01544	Praz.g_00885
OG0001279	Prao.g_01548	Praz.g_00881
OG0001280	Prao.g_01551	Praz.g_00878
OG0001281	Prao.g_01618	Praz.g_00332
OG0001282	Prao.g_01643	Praz.g_00307
OG0001284	Prao.g_01753	Praz.g_00195
OG0001285	Prao.g_01785	Praz.g_00163
OG0001286	Prao.g_01830	Praz.g_00118
OG0001288	Prao.g_00541	Praz.g_01891
OG0001291	Prao.g_00210	Praz.g_00431
OG0001292	Prao.g_00213	Praz.g_00434
OG0001293	Prao.g_00215	Praz.g_00436
OG0001294	Prao.g_00232	Praz.g_00453
OG0001295	Prao.g_00258	Praz.g_00479
OG0001296	Prao.g_00264	Praz.g_00485
OG0001297	Prao.g_00337	Praz.g_00559
OG0001298	Prao.g_00381	Praz.g_00603
OG0001299	Prao.g_00390	Praz.g_00612
OG0001300	Prao.g_00508	Praz.g_00801
OG0001301	Prao.g_00076	Praz.g_01693
OG0001302	Prao.g_00690	Praz.g_01564
OG0001303	Prao.g_00694	Praz.g_01560
OG0001304	Prao.g_00965	Praz.g_01285
OG0001305	Prao.g_00970	Praz.g_01280
OG0001306	Prao.g_01009	Praz.g_00098
OG0001307	Prao.g_01018	Praz.g_00107
OG0001308	Prao.g_01145	Praz.g_00048
OG0001309	Prao.g_01143	Praz.g_00046
OG0001310	Prao.g_01132	Praz.g_00035
OG0001311	Prao.g_01061	Praz.g_00726
OG0001312	Prao.g_01255	Praz.g_01155
OG0001313	Prao.g_01493	Praz.g_00944
OG0001314	Prao.g_01575	Praz.g_00854
OG0001315	Prao.g_01609	Praz.g_00820
OG0001316	Prao.g_01721	Praz.g_00228
OG0001318	Prao.g_00279	Praz.g_00501
OG0001319	Prao.g_00376	Praz.g_00598
OG0001320	Prao.g_00573	Praz.g_01861
OG0001321	Prao.g_00696	Praz.g_01558
OG0001322	Prao.g_00721	Praz.g_01531
OG0001323	Prao.g_00993	Praz.g_00082
OG0001324	Prao.g_01026	Praz.g_00115
OG0001325	Prao.g_01139	Praz.g_00042
OG0001326	Prao.g_01308	Praz.g_01208
OG0001327	Prao.g_01306	Praz.g_01206
OG0001328	Prao.g_01271	Praz.g_01175
OG0001329	Prao.g_01216	Praz.g_01119
OG0001330	Prao.g_01486	Praz.g_00951
OG0001331	Prao.g_01549	Praz.g_00880
OG0001333	Prao.g_01691	Praz.g_00259
OG0001334	Prao.g_01745	Praz.g_00203
OG0001335	Prao.g_01783	Praz.g_00165
OG0001336	Prao.g_00267	Praz.g_00488
OG0001337	Prao.g_00257	Praz.g_00478
OG0001338	Prao.g_00282	Praz.g_00504
OG0001339	Prao.g_00341	Praz.g_00563
OG0001340	Prao.g_00386	Praz.g_00608
OG0001341	Prao.g_00399	Praz.g_00620
OG0001342	Prao.g_00417	Praz.g_00638
OG0001343	Prao.g_00475	Praz.g_00341
OG0001344	Prao.g_00512	Praz.g_00796
OG0001345	Prao.g_00538	Praz.g_01894
OG0001346	Prao.g_00578	Praz.g_01856
OG0001347	Prao.g_00592	Praz.g_01842
OG0001348	Prao.g_00610	Praz.g_01824
OG0001349	Prao.g_00615	Praz.g_01819
OG0001350	Prao.g_00620	Praz.g_01814
OG0001351	Prao.g_01869	Praz.g_01752
OG0001352	Prao.g_00120	Praz.g_01648
OG0001353	Prao.g_00141	Praz.g_01627
OG0001354	Prao.g_00724	Praz.g_01528
OG0001355	Prao.g_00782	Praz.g_01471
OG0001356	Prao.g_00826	Praz.g_01426
OG0001357	Prao.g_00930	Praz.g_01322
OG0001358	Prao.g_00949	Praz.g_01302
OG0001359	Prao.g_01118	Praz.g_00021
OG0001360	Prao.g_01117	Praz.g_00020
OG0001361	Prao.g_01039	Praz.g_00704
OG0001363	Prao.g_01219	Praz.g_01095
OG0001364	Prao.g_01466	Praz.g_00971
OG0001365	Prao.g_01613	Praz.g_00337
OG0001366	Prao.g_01589	Praz.g_00840
OG0001367	Prao.g_01632	Praz.g_00318
OG0001368	Prao.g_01752	Praz.g_00196
OG0001369	Prao.g_00951	Praz.g_01300
OG0001371	Prao.g_00206	Praz.g_00427
OG0001372	Prao.g_00207	Praz.g_00428
OG0001373	Prao.g_00214	Praz.g_00435
OG0001374	Prao.g_00226	Praz.g_00447
OG0001376	Prao.g_00372	Praz.g_00594
OG0001377	Prao.g_00394	Praz.g_00616
OG0001378	Prao.g_00410	Praz.g_00631
OG0001379	Prao.g_00497	Praz.g_00813
OG0001381	Prao.g_00558	Praz.g_01874
OG0001382	Prao.g_00566	Praz.g_01868
OG0001383	Prao.g_00617	Praz.g_01817
OG0001384	Prao.g_00625	Praz.g_01809
OG0001385	Prao.g_00105	Praz.g_01664
OG0001386	Prao.g_00113	Praz.g_01656
OG0001387	Prao.g_00115	Praz.g_01654
OG0001388	Prao.g_00124	Praz.g_01644
OG0001389	Prao.g_00653	Praz.g_01602
OG0001390	Prao.g_00685	Praz.g_01569
OG0001391	Prao.g_00726	Praz.g_01526
OG0001392	Prao.g_00825	Praz.g_01427
OG0001393	Prao.g_00828	Praz.g_01425
OG0001394	Prao.g_00850	Praz.g_01403
OG0001395	Prao.g_00853	Praz.g_01400
OG0001397	Prao.g_00959	Praz.g_01291
OG0001398	Prao.g_00978	Praz.g_00070
OG0001399	Prao.g_00991	Praz.g_00080
OG0001400	Prao.g_00999	Praz.g_00088
OG0001401	Prao.g_01336	Praz.g_00095
OG0001402	Prao.g_01103	Praz.g_00006
OG0001403	Prao.g_01275	Praz.g_01179
OG0001404	Prao.g_01248	Praz.g_01148
OG0001405	Prao.g_01238	Praz.g_01138
OG0001406	Prao.g_01435	Praz.g_01002
OG0001407	Prao.g_01438	Praz.g_00999
OG0001408	Prao.g_01487	Praz.g_00950
OG0001409	Prao.g_01499	Praz.g_00936
OG0001411	Prao.g_00004	Praz.g_00911
OG0001412	Prao.g_00883	Praz.g_01369
OG0001414	Prao.g_00200	Praz.g_00422
OG0001415	Prao.g_00462	Praz.g_00683
OG0001416	Prao.g_00627	Praz.g_01807
OG0001417	Prao.g_00114	Praz.g_01655
OG0001418	Prao.g_00697	Praz.g_01557
OG0001419	Prao.g_00730	Praz.g_01522
OG0001420	Prao.g_00830	Praz.g_01423
OG0001421	Prao.g_00835	Praz.g_01419
OG0001422	Prao.g_00996	Praz.g_00085
OG0001423	Prao.g_01116	Praz.g_00019
OG0001424	Prao.g_00016	Praz.g_01938
OG0001425	Prao.g_01505	Praz.g_00930
OG0001426	Prao.g_01826	Praz.g_00122
OG0001427	Prao.g_00507	Praz.g_00802
OG0001429	Prao.g_00912	Praz.g_01340
OG0001430	Prao.g_00942	Praz.g_01309
OG0001431	Prao.g_00997	Praz.g_00086
OG0001432	Prao.g_01000	Praz.g_00089
OG0001433	Prao.g_01330	Praz.g_01233
OG0001435	Prao.g_01498	Praz.g_00938
OG0001438	Prao.g_00059	Praz.g_01710
OG0001439	Prao.g_00773	Praz.g_01480
OG0001440	Prao.g_00953	Praz.g_01298
OG0001441	Prao.g_01151	Praz.g_00055
OG0001442	Prao.g_01129	Praz.g_00032
OG0001443	Prao.g_01106	Praz.g_00009
OG0001444	Prao.g_01070	Praz.g_00735
OG0001445	Prao.g_01350	Praz.g_01248
OG0001446	Prao.g_01348	Praz.g_01246
OG0001447	Prao.g_01347	Praz.g_01245
OG0001449	Prao.g_01360	Praz.g_01060
OG0001452	Prao.g_01803	Praz.g_00145
OG0001453	Prao.g_01526	Praz.g_00906
OG0001454	Prao.g_00502	Praz.g_00808
OG0001457	Prao.g_00140	Praz.g_01628
OG0001458	Prao.g_00684	Praz.g_01570
OG0001459	Prao.g_00719	Praz.g_01533
OG0001460	Prao.g_00804	Praz.g_01449
OG0001461	Prao.g_00875	Praz.g_01377
OG0001462	Prao.g_00941	Praz.g_01310
OG0001463	Prao.g_00990	Praz.g_00079
OG0001464	Prao.g_00995	Praz.g_00084
OG0001465	Prao.g_01312	Praz.g_01211
OG0001467	Prao.g_01394	Praz.g_01044
OG0001468	Prao.g_01714	Praz.g_00235
OG0001469	Prao.g_01091	Praz.g_00757
OG0001470	Prao.g_00456	Praz.g_00677
OG0001472	Prao.g_00803	Praz.g_01450
OG0001473	Prao.g_00811	Praz.g_01441
OG0001474	Prao.g_00813	Praz.g_01439
OG0001475	Prao.g_00986	Praz.g_00075
OG0001476	Prao.g_00987	Praz.g_00076
OG0001477	Prao.g_00988	Praz.g_00077
OG0001478	Prao.g_00994	Praz.g_00083
OG0001479	Prao.g_01021	Praz.g_00110
OG0001480	Prao.g_01157	Praz.g_00061
OG0001481	Prao.g_01073	Praz.g_00738
OG0001483	Prao.g_01282	Praz.g_01186
OG0001484	Prao.g_01218	Praz.g_01094
OG0001485	Prao.g_01611	Praz.g_00339
OG0001487	Prao.g_00702	Praz.g_01553
OG0001488	Prao.g_00310	Praz.g_00532
OG0001489	Prao.g_00510	Praz.g_00799
OG0001490	Prao.g_00528	Praz.g_00771
OG0001491	Prao.g_00716	Praz.g_01536
OG0001492	Prao.g_00774	Praz.g_01479
OG0001493	Prao.g_00814	Praz.g_01438
OG0001494	Prao.g_00815	Praz.g_01437
OG0001495	Prao.g_00816	Praz.g_01436
OG0001496	Prao.g_00817	Praz.g_01435
OG0001497	Prao.g_00818	Praz.g_01434
OG0001498	Prao.g_00819	Praz.g_01433
OG0001499	Prao.g_00820	Praz.g_01432
OG0001500	Prao.g_00821	Praz.g_01431
OG0001501	Prao.g_00822	Praz.g_01430
OG0001502	Prao.g_00823	Praz.g_01429
OG0001503	Prao.g_00824	Praz.g_01428
OG0001506	Prao.g_01013	Praz.g_00102
OG0001507	Prao.g_01107	Praz.g_00010
OG0001509	Prao.g_01633	Praz.g_00317
OG0001510	Prao.g_01706	Praz.g_00243
OG0001511	Prao.g_01535	Praz.g_00887
OG0001514	Prao.g_01295	Praz.g_01199
OG0001515	Prao.g_00688	Praz.g_01566
OG0001516	Prao.g_00924	Praz.g_01328
OG0001517	Prao.g_01005	Praz.g_00093
OG0001521	Prao.g_01614	Praz.g_00336
OG0001523	Prao.g_00199	Praz.g_00421
OG0001524	Prao.g_00511	Praz.g_00798
OG0001525	Prao.g_00565	Praz.g_01869
OG0001527	Prao.g_01153	Praz.g_00057
OG0001528	Prao.g_01334	Praz.g_01235
OG0001529	Prao.g_01329	Praz.g_01232
OG0001532	Prao.g_00180	Praz.g_00399
OG0001534	Prao.g_01503	Praz.g_00932
OG0001535	Prao.g_00800	Praz.g_01453
OG0001536	Prao.g_01155	Praz.g_00059
OG0001538	Prao.g_01309	Praz.g_01209
OG0001539	Prao.g_01290	Praz.g_01194
OG0001540	Prao.g_01289	Praz.g_01193
OG0001541	Prao.g_01205	Praz.g_01106
OG0001542	Prao.g_01501	Praz.g_00934
OG0001543	Prao.g_01512	Praz.g_00923
OG0001549	Prao.g_00265	Praz.g_00486
OG0001550	Prao.g_00443	Praz.g_00664
OG0001551	Prao.g_00467	Praz.g_00688
OG0001552	Prao.g_00504	Praz.g_00806
OG0001553	Prao.g_00520	Praz.g_00783
OG0001554	Prao.g_00521	Praz.g_00782
OG0001555	Prao.g_00561	Praz.g_01871
OG0001556	Prao.g_00575	Praz.g_01859
OG0001559	Prao.g_00689	Praz.g_01565
OG0001560	Prao.g_00708	Praz.g_01544
OG0001561	Prao.g_00805	Praz.g_01448
OG0001562	Prao.g_00940	Praz.g_01311
OG0001563	Prao.g_01002	Praz.g_00091
OG0001564	Prao.g_01004	Praz.g_00092
OG0001565	Prao.g_01006	Praz.g_00094
OG0001566	Prao.g_01008	Praz.g_00097
OG0001567	Prao.g_01014	Praz.g_00103
OG0001568	Prao.g_01158	Praz.g_00062
OG0001569	Prao.g_01154	Praz.g_00058
OG0001570	Prao.g_01148	Praz.g_00052
OG0001571	Prao.g_01136	Praz.g_00039
OG0001572	Prao.g_01126	Praz.g_00029
OG0001573	Prao.g_01123	Praz.g_00026
OG0001575	Prao.g_01315	Praz.g_01214
OG0001576	Prao.g_01303	Praz.g_01203
OG0001577	Prao.g_01242	Praz.g_01142
OG0001578	Prao.g_01240	Praz.g_01140
OG0001579	Prao.g_01196	Praz.g_01061
OG0001582	Prao.g_01479	Praz.g_00958
OG0001583	Prao.g_01481	Praz.g_00956
OG0001584	Prao.g_01482	Praz.g_00955
OG0001585	Prao.g_01492	Praz.g_00945
OG0001586	Prao.g_01762	Praz.g_00186
OG0001589	Prao.g_00057	Praz.g_01622
OG0001591	Prao.g_00498	Praz.g_00812
OG0001592	Prao.g_00527	Praz.g_00772
OG0001594	Prao.g_00574	Praz.g_01860
OG0001595	Prao.g_00144	Praz.g_01624
OG0001596	Prao.g_00691	Praz.g_01563
OG0001597	Prao.g_00806	Praz.g_01446
OG0001598	Prao.g_00832	Praz.g_01421
OG0001599	Prao.g_01113	Praz.g_00016
OG0001600	Prao.g_01112	Praz.g_00015
OG0001601	Prao.g_01111	Praz.g_00014
OG0001602	Prao.g_01110	Praz.g_00013
OG0001603	Prao.g_01532	Praz.g_00902
OG0001604	Prao.g_01565	Praz.g_00864
OG0001609	Prao.g_00503	Praz.g_00807
OG0001610	Prao.g_00139	Praz.g_01629
OG0001611	Prao.g_00674	Praz.g_01582
OG0001612	Prao.g_00717	Praz.g_01535
OG0001613	Prao.g_00810	Praz.g_01442
OG0001614	Prao.g_00928	Praz.g_01324
OG0001615	Prao.g_01323	Praz.g_01222
OG0001619	Prao.g_01250	Praz.g_01150
OG0001621	Prao.g_00700	Praz.g_01555
OG0001623	Prao.g_00473	Praz.g_01934
OG0001624	Prao.g_00808	Praz.g_01444
OG0001625	Prao.g_00935	Praz.g_01316
OG0001626	Prao.g_01322	Praz.g_01221
OG0001628	Prao.g_01520	Praz.g_00915
OG0001631	Prao.g_01031	Praz.g_00696
OG0001639	Prao.g_00248	Praz.g_00470
OG0001640	Prao.g_00318	Praz.g_00540
OG0001641	Prao.g_00499	Praz.g_00811
OG0001642	Prao.g_00501	Praz.g_00809
OG0001643	Prao.g_00523	Praz.g_00776
OG0001644	Prao.g_00524	Praz.g_00775
OG0001645	Prao.g_00526	Praz.g_00773
OG0001647	Prao.g_00572	Praz.g_01862
OG0001648	Prao.g_01178	Praz.g_01769
OG0001649	Prao.g_01184	Praz.g_01763
OG0001650	Prao.g_00647	Praz.g_01608
OG0001651	Prao.g_00681	Praz.g_01573
OG0001652	Prao.g_00682	Praz.g_01572
OG0001653	Prao.g_00709	Praz.g_01543
OG0001654	Prao.g_00715	Praz.g_01537
OG0001655	Prao.g_00723	Praz.g_01529
OG0001656	Prao.g_00746	Praz.g_01507
OG0001657	Prao.g_00798	Praz.g_01455
OG0001658	Prao.g_00809	Praz.g_01443
OG0001659	Prao.g_00857	Praz.g_01396
OG0001660	Prao.g_00936	Praz.g_01315
OG0001661	Prao.g_00939	Praz.g_01312
OG0001662	Prao.g_00944	Praz.g_01307
OG0001663	Prao.g_00961	Praz.g_01289
OG0001664	Prao.g_00962	Praz.g_01288
OG0001665	Prao.g_00985	Praz.g_00074
OG0001666	Prao.g_00989	Praz.g_00078
OG0001667	Prao.g_00992	Praz.g_00081
OG0001668	Prao.g_00998	Praz.g_00087
OG0001669	Prao.g_01010	Praz.g_00099
OG0001670	Prao.g_01011	Praz.g_00100
OG0001671	Prao.g_01017	Praz.g_00106
OG0001672	Prao.g_01022	Praz.g_00111
OG0001673	Prao.g_01023	Praz.g_00112
OG0001674	Prao.g_01024	Praz.g_00113
OG0001675	Prao.g_01138	Praz.g_00041
OG0001676	Prao.g_01133	Praz.g_00036
OG0001677	Prao.g_01114	Praz.g_00017
OG0001678	Prao.g_01042	Praz.g_00707
OG0001679	Prao.g_01034	Praz.g_00699
OG0001680	Prao.g_00981	Praz.g_01238
OG0001681	Prao.g_01302	Praz.g_01202
OG0001682	Prao.g_01292	Praz.g_01196
OG0001684	Prao.g_01478	Praz.g_00959
OG0001685	Prao.g_01485	Praz.g_00952
OG0001686	Prao.g_01488	Praz.g_00949
OG0001687	Prao.g_01494	Praz.g_00943
OG0001688	Prao.g_01497	Praz.g_00940
OG0001689	Prao.g_01500	Praz.g_00935
OG0001690	Prao.g_01502	Praz.g_00933
OG0001691	Prao.g_01504	Praz.g_00931
OG0001692	Prao.g_01557	Praz.g_00872
OG0001693	Prao.g_01802	Praz.g_00146
OG0001698	Prao.g_00602	Praz.g_01832
OG0001699	Prao.g_00145	Praz.g_01623
OG0001700	Prao.g_00676	Praz.g_01579
OG0001701	Prao.g_00678	Praz.g_01577
OG0001702	Prao.g_00695	Praz.g_01559
OG0001703	Prao.g_00710	Praz.g_01542
OG0001704	Prao.g_00937	Praz.g_01314
OG0001705	Prao.g_01146	Praz.g_00049
OG0001706	Prao.g_01134	Praz.g_00037
OG0001707	Prao.g_01109	Praz.g_00012
OG0001708	Prao.g_01313	Praz.g_01212
OG0001710	Prao.g_00938	Praz.g_01313
OG0001720	Prao.g_01209	Praz.g_01077
OG0001723	Prao.g_00680	Praz.g_01574
OG0001724	Prao.g_00728	Praz.g_01524
OG0001726	Prao.g_01149	Praz.g_00053
OG0001727	Prao.g_01341	Praz.g_01243, Praz.g_01226
OG0001728	Prao.g_01291	Praz.g_01195
OG0001731	Prao.g_01509	Praz.g_00927
OG0001732	Prao.g_01525	Praz.g_00907
OG0001733	Prao.g_00519	Praz.g_00787
OG0001734	Prao.g_00149	Praz.g_01609
OG0001783	Prao.g_00187	Praz.g_00407
OG0001784	Prao.g_00630	Praz.g_01804
OG0001785	Prao.g_00692	Praz.g_01562
OG0001786	Prao.g_00770	Praz.g_01483
OG0001787	Prao.g_01130	Praz.g_00033
OG0001788	Prao.g_01349	Praz.g_01247
OG0001789	Prao.g_01321	Praz.g_01220
OG0001790	Prao.g_01319	Praz.g_01218
OG0001791	Prao.g_01318	Praz.g_01216
OG0001796	Prao.g_01127	Praz.g_00030
OG0001807	Prao.g_00522	Praz.g_00780
OG0001810	Prao.g_00711	Praz.g_01541
OG0001811	Prao.g_00712	Praz.g_01540
OG0001812	Prao.g_00713	Praz.g_01539
OG0001813	Prao.g_00714	Praz.g_01538
OG0001814	Prao.g_00807	Praz.g_01445
OG0001816	Prao.g_00984	Praz.g_00073
OG0001817	Prao.g_01147	Praz.g_00050
OG0001818	Prao.g_01144	Praz.g_00047
OG0001819	Prao.g_01338	Praz.g_01922
OG0001820	Prao.g_01310	Praz.g_01210
OG0001824	Prao.g_01496	Praz.g_00941
OG0001826	Prao.g_01530	Praz.g_00904
OG0001829	Prao.g_01523	Praz.g_00912
OG0001838	Prao.g_00525	Praz.g_00774
OG0001840	Prao.g_01326	Praz.g_01225
OG0001841	Prao.g_01314	Praz.g_01213
OG0001842	Prao.g_01288	Praz.g_01192
OG0001846	Prao.g_01480	Praz.g_00957
OG0001849	Prao.g_01510	Praz.g_00926
OG0001850	Prao.g_01125	Praz.g_00028
OG0001861	Prao.g_01141	Praz.g_00044
OG0001862	Prao.g_01140	Praz.g_00043
OG0001863	Prao.g_01131	Praz.g_00034
OG0001864	Prao.g_01533	Praz.g_00888
OG0001865	Prao.g_00002	Praz.g_01250
OG0001866	Prao.g_01331	Praz.g_01234
OG0001867	Prao.g_01324	Praz.g_01223
OG0001868	Prao.g_01320	Praz.g_01219
OG0001949	Prao.g_01371	Praz.g_01256
OG0001958	Prao.g_01128	Praz.g_00031
OG0002023	Prao.g_01328	Praz.g_01228
OG0002024	Prao.g_01325	Praz.g_01224
OG0002026	Prao.g_00010	Praz.g_01275
OG0002030	Prao.g_00860	Praz.g_01393
OG0002128	Prao.g_01766	Praz.g_00182
OG0002139	Prao.g_01527	Praz.g_00898
OG0002142	Prao.g_01261	Praz.g_01621
OG0002155	Prao.g_01370	Praz.g_01257
OG0002156	Prao.g_01211	Praz.g_01093
OG0002276	Prao.g_01365	Praz.g_01259
OG0002310	Prao.g_01260	Praz.g_01620
OG0002378	Prao.g_01356	Praz.g_01112
OG0003036	Prao.g_01363	Praz.g_01091
OG0003037	Prao.g_01366	Praz.g_01260
