Orthogroup	Prbh	Prai
OG0001119	Prbh.g_01676	Prai.g_01746
OG0001120	Prbh.g_01675	Prai.g_01747
OG0001121	Prbh.g_01674	Prai.g_01748
OG0001122	Prbh.g_01673	Prai.g_01749
OG0001123	Prbh.g_01672	Prai.g_01750
OG0001124	Prbh.g_01671	Prai.g_01751
OG0001125	Prbh.g_01670	Prai.g_01752
OG0001126	Prbh.g_01669	Prai.g_01753
OG0001127	Prbh.g_01668	Prai.g_01754
OG0001128	Prbh.g_01667	Prai.g_01755
OG0001129	Prbh.g_01666	Prai.g_01756
OG0001130	Prbh.g_01665	Prai.g_01757
OG0001131	Prbh.g_01664	Prai.g_01758
OG0001132	Prbh.g_01663	Prai.g_01759
OG0001133	Prbh.g_01662	Prai.g_01760
OG0001134	Prbh.g_01661	Prai.g_01761
OG0001135	Prbh.g_01660	Prai.g_01762
OG0001136	Prbh.g_01659	Prai.g_01763
OG0001137	Prbh.g_01658	Prai.g_01764
OG0001138	Prbh.g_01657	Prai.g_01765
OG0001139	Prbh.g_01656	Prai.g_01766
OG0001140	Prbh.g_01655	Prai.g_01767
OG0001141	Prbh.g_01653	Prai.g_01769
OG0001142	Prbh.g_01652	Prai.g_01770
OG0001143	Prbh.g_01651	Prai.g_01776
OG0001144	Prbh.g_01649	Prai.g_01778
OG0001145	Prbh.g_01647	Prai.g_01780
OG0001146	Prbh.g_01646	Prai.g_01781
OG0001147	Prbh.g_01643	Prai.g_01783
OG0001148	Prbh.g_01642	Prai.g_01784
OG0001149	Prbh.g_01641	Prai.g_01785
OG0001150	Prbh.g_01638	Prai.g_01788
OG0001151	Prbh.g_01637	Prai.g_01789
OG0001152	Prbh.g_01636	Prai.g_01790
OG0001153	Prbh.g_01635	Prai.g_01791
OG0001154	Prbh.g_01634	Prai.g_01792
OG0001155	Prbh.g_01633	Prai.g_01793
OG0001156	Prbh.g_01632	Prai.g_01794
OG0001157	Prbh.g_01630	Prai.g_01796
OG0001158	Prbh.g_01628	Prai.g_01797
OG0001159	Prbh.g_01627	Prai.g_01798
OG0001160	Prbh.g_01626	Prai.g_01799
OG0001161	Prbh.g_01621	Prai.g_01802
OG0001162	Prbh.g_01620	Prai.g_01803
OG0001163	Prbh.g_01619	Prai.g_01804
OG0001164	Prbh.g_01618	Prai.g_01805
OG0001165	Prbh.g_01617	Prai.g_01806
OG0001166	Prbh.g_01616	Prai.g_01807
OG0001167	Prbh.g_01615	Prai.g_01808
OG0001168	Prbh.g_01613	Prai.g_01810
OG0001169	Prbh.g_01612	Prai.g_01811
OG0001170	Prbh.g_01608	Prai.g_01813
OG0001171	Prbh.g_01607	Prai.g_01814
OG0001172	Prbh.g_01606	Prai.g_01815
OG0001173	Prbh.g_01604	Prai.g_01817
OG0001174	Prbh.g_01602	Prai.g_01819
OG0001175	Prbh.g_01600	Prai.g_01821
OG0001176	Prbh.g_01598	Prai.g_01822
OG0001177	Prbh.g_01596	Prai.g_01824
OG0001178	Prbh.g_01595	Prai.g_01825
OG0001179	Prbh.g_01594	Prai.g_01826
OG0001180	Prbh.g_01593	Prai.g_01827
OG0001181	Prbh.g_01592	Prai.g_01828
OG0001182	Prbh.g_01591	Prai.g_01829
OG0001183	Prbh.g_01590	Prai.g_01830
OG0001184	Prbh.g_01589	Prai.g_01831
OG0001185	Prbh.g_01588	Prai.g_01832
OG0001186	Prbh.g_01586	Prai.g_01833
OG0001187	Prbh.g_01585	Prai.g_01834
OG0001188	Prbh.g_01584	Prai.g_01835
OG0001189	Prbh.g_01583	Prai.g_01836
OG0001190	Prbh.g_01582	Prai.g_01837
OG0001191	Prbh.g_01580	Prai.g_01839
OG0001192	Prbh.g_01578	Prai.g_01841
OG0001193	Prbh.g_01577	Prai.g_01842
OG0001194	Prbh.g_01576	Prai.g_01843
OG0001195	Prbh.g_01574	Prai.g_01844
OG0001196	Prbh.g_01572	Prai.g_01846
OG0001197	Prbh.g_01569	Prai.g_01849
OG0001198	Prbh.g_01568	Prai.g_01850
OG0001199	Prbh.g_01567	Prai.g_01851
OG0001200	Prbh.g_01566	Prai.g_01852
OG0001201	Prbh.g_01565	Prai.g_01853
OG0001202	Prbh.g_01564	Prai.g_01854
OG0001203	Prbh.g_01562	Prai.g_01856
OG0001204	Prbh.g_01560	Prai.g_01861
OG0001205	Prbh.g_01559	Prai.g_01862
OG0001206	Prbh.g_01558	Prai.g_01863
OG0001207	Prbh.g_01557	Prai.g_01864
OG0001208	Prbh.g_01556	Prai.g_01865
OG0001209	Prbh.g_01555	Prai.g_01866
OG0001210	Prbh.g_01554	Prai.g_01867
OG0001211	Prbh.g_01553	Prai.g_01868
OG0001212	Prbh.g_01552	Prai.g_01869
OG0001213	Prbh.g_01551	Prai.g_01870
OG0001214	Prbh.g_01550	Prai.g_01871
OG0001215	Prbh.g_01549	Prai.g_01872
OG0001216	Prbh.g_01548	Prai.g_01873
OG0001217	Prbh.g_01547	Prai.g_01874
OG0001218	Prbh.g_01546	Prai.g_01875
OG0001219	Prbh.g_01545	Prai.g_01876
OG0001220	Prbh.g_01544	Prai.g_01877
OG0001221	Prbh.g_01543	Prai.g_01878
OG0001222	Prbh.g_01541	Prai.g_01880
OG0001223	Prbh.g_01539	Prai.g_01882
OG0001224	Prbh.g_01537	Prai.g_01883
OG0001225	Prbh.g_01535	Prai.g_01885
OG0001226	Prbh.g_01534	Prai.g_01886
OG0001227	Prbh.g_01533	Prai.g_01887
OG0001228	Prbh.g_01532	Prai.g_01888
OG0001229	Prbh.g_01531	Prai.g_01889
OG0001230	Prbh.g_01530	Prai.g_01890
OG0001231	Prbh.g_01529	Prai.g_01891
OG0001232	Prbh.g_01527	Prai.g_01893
OG0001233	Prbh.g_01526	Prai.g_01894
OG0001234	Prbh.g_01525	Prai.g_01895
OG0001235	Prbh.g_01524	Prai.g_01896
OG0001236	Prbh.g_01523	Prai.g_01897
OG0001237	Prbh.g_01520	Prai.g_01899
OG0001238	Prbh.g_01519	Prai.g_01900
OG0001239	Prbh.g_01514	Prai.g_01903
OG0001240	Prbh.g_01513	Prai.g_01904
OG0001241	Prbh.g_01512	Prai.g_01905
OG0001242	Prbh.g_01510	Prai.g_01906
OG0001243	Prbh.g_01509	Prai.g_01907
OG0001244	Prbh.g_01508	Prai.g_01908
OG0001245	Prbh.g_01507	Prai.g_01909
OG0001246	Prbh.g_01506	Prai.g_01910
OG0001247	Prbh.g_01505	Prai.g_01911
OG0001248	Prbh.g_01504	Prai.g_01912
OG0001249	Prbh.g_01503	Prai.g_01913
OG0001250	Prbh.g_01501	Prai.g_01914
OG0001251	Prbh.g_01500	Prai.g_01915
OG0001252	Prbh.g_01499	Prai.g_01916
OG0001253	Prbh.g_01498	Prai.g_01917
OG0001254	Prbh.g_01496	Prai.g_01919
OG0001255	Prbh.g_01495	Prai.g_01920
OG0001256	Prbh.g_01490	Prai.g_01922
OG0001257	Prbh.g_01489	Prai.g_01923
OG0001258	Prbh.g_01488	Prai.g_01924
OG0001259	Prbh.g_01485	Prai.g_01926
OG0001260	Prbh.g_01484	Prai.g_01928
OG0001261	Prbh.g_01483	Prai.g_01929
OG0001262	Prbh.g_01482	Prai.g_01930
OG0001263	Prbh.g_01481	Prai.g_01931
OG0001264	Prbh.g_01480	Prai.g_01932
OG0001265	Prbh.g_01479	Prai.g_01933
OG0001266	Prbh.g_01478	Prai.g_01934
OG0001267	Prbh.g_01477	Prai.g_01935
OG0001268	Prbh.g_01476	Prai.g_01936
OG0001269	Prbh.g_00691	Prai.g_00092
OG0001270	Prbh.g_00643	Prai.g_00138
OG0001271	Prbh.g_00632	Prai.g_00161
OG0001272	Prbh.g_00498	Prai.g_00294
OG0001274	Prbh.g_00349	Prai.g_00512
OG0001275	Prbh.g_00333	Prai.g_00528
OG0001276	Prbh.g_00240	Prai.g_00618
OG0001277	Prbh.g_01046	Prai.g_00896
OG0001278	Prbh.g_01006	Prai.g_00796
OG0001279	Prbh.g_00877	Prai.g_01047
OG0001281	Prbh.g_01444	Prai.g_01083
OG0001282	Prbh.g_01357	Prai.g_01100
OG0001283	Prbh.g_01889	Prai.g_01105
OG0001284	Prbh.g_00808	Prai.g_01115
OG0001285	Prbh.g_01300	Prai.g_01156
OG0001287	Prbh.g_00039	Prai.g_01321
OG0001289	Prbh.g_00155	Prai.g_01513
OG0001290	Prbh.g_00802	Prai.g_01556
OG0001291	Prbh.g_00205	Prai.g_01557
OG0001292	Prbh.g_01824	Prai.g_01563
OG0001294	Prbh.g_01146	Prai.g_01272
OG0001296	Prbh.g_01790	Prai.g_01630
OG0001297	Prbh.g_01787	Prai.g_01634
OG0001298	Prbh.g_01784	Prai.g_01637
OG0001299	Prbh.g_01714	Prai.g_01704
OG0001300	Prbh.g_01777	Prai.g_01729
OG0001301	Prbh.g_01601	Prai.g_01820
OG0001302	Prbh.g_01570	Prai.g_01848
OG0001303	Prbh.g_01540	Prai.g_01881
OG0001304	Prbh.g_01486	Prai.g_01925
OG0001305	Prbh.g_01898	Prai.g_00400
OG0001306	Prbh.g_00395	Prai.g_00468
OG0001307	Prbh.g_00750	Prai.g_00030
OG0001308	Prbh.g_00711	Prai.g_00071
OG0001309	Prbh.g_00708	Prai.g_00074
OG0001310	Prbh.g_00706	Prai.g_00076
OG0001311	Prbh.g_00690	Prai.g_00093
OG0001312	Prbh.g_00662	Prai.g_00119
OG0001313	Prbh.g_00655	Prai.g_00125
OG0001314	Prbh.g_00583	Prai.g_00210
OG0001315	Prbh.g_00536	Prai.g_00256
OG0001316	Prbh.g_00527	Prai.g_00265
OG0001317	Prbh.g_01356	Prai.g_00386
OG0001319	Prbh.g_01339	Prai.g_00887
OG0001320	Prbh.g_01040	Prai.g_00927
OG0001321	Prbh.g_01035	Prai.g_00922
OG0001324	Prbh.g_00792	Prai.g_01128
OG0001326	Prbh.g_01249	Prai.g_01201
OG0001327	Prbh.g_01937	Prai.g_01355
OG0001328	Prbh.g_00410	Prai.g_01560
OG0001329	Prbh.g_01759	Prai.g_01661
OG0001331	Prbh.g_01605	Prai.g_01816
OG0001332	Prbh.g_00640	Prai.g_00141
OG0001333	Prbh.g_00542	Prai.g_00249
OG0001335	Prbh.g_00867	Prai.g_01075
OG0001336	Prbh.g_00850	Prai.g_01093
OG0001337	Prbh.g_00769	Prai.g_01108
OG0001338	Prbh.g_00201	Prai.g_01309
OG0001339	Prbh.g_01378	Prai.g_01340
OG0001341	Prbh.g_00188	Prai.g_01553
OG0001342	Prbh.g_01891, Prbh.g_01798	Prai.g_01564
OG0001343	Prbh.g_01786	Prai.g_01635
OG0001344	Prbh.g_01734	Prai.g_01684
OG0001345	Prbh.g_01640	Prai.g_01786
OG0001346	Prbh.g_01579	Prai.g_01840
OG0001347	Prbh.g_01542	Prai.g_01879
OG0001348	Prbh.g_00653	Prai.g_00128
OG0001349	Prbh.g_00663	Prai.g_00118
OG0001350	Prbh.g_01389	Prai.g_00155
OG0001351	Prbh.g_00579	Prai.g_00214
OG0001352	Prbh.g_00531	Prai.g_00261
OG0001353	Prbh.g_00518	Prai.g_00274
OG0001354	Prbh.g_00499	Prai.g_00293
OG0001355	Prbh.g_00433	Prai.g_00352
OG0001357	Prbh.g_00398	Prai.g_00465
OG0001358	Prbh.g_00359	Prai.g_00502
OG0001359	Prbh.g_00345	Prai.g_00516
OG0001360	Prbh.g_00321	Prai.g_00539
OG0001362	Prbh.g_00252	Prai.g_00605
OG0001364	Prbh.g_01047	Prai.g_00863
OG0001365	Prbh.g_00995	Prai.g_00806
OG0001366	Prbh.g_00855	Prai.g_01062
OG0001367	Prbh.g_01112	Prai.g_00961
OG0001368	Prbh.g_01123	Prai.g_00942
OG0001369	Prbh.g_01863	Prai.g_01147
OG0001370	Prbh.g_01862	Prai.g_01148
OG0001371	Prbh.g_01228	Prai.g_01223
OG0001372	Prbh.g_01396	Prai.g_01583
OG0001373	Prbh.g_00175	Prai.g_01532
OG0001374	Prbh.g_00726	Prai.g_01699
OG0001375	Prbh.g_01744	Prai.g_01675
OG0001377	Prbh.g_01571	Prai.g_01847
OG0001379	Prbh.g_00716	Prai.g_00067
OG0001380	Prbh.g_00714	Prai.g_00068
OG0001381	Prbh.g_00696	Prai.g_00087
OG0001382	Prbh.g_00645	Prai.g_00135
OG0001383	Prbh.g_00546	Prai.g_00245
OG0001384	Prbh.g_00522	Prai.g_00269
OG0001386	Prbh.g_00140	Prai.g_00376
OG0001388	Prbh.g_00932	Prai.g_01267
OG0001389	Prbh.g_00373	Prai.g_00485
OG0001390	Prbh.g_00368	Prai.g_00491
OG0001391	Prbh.g_00824	Prai.g_00534
OG0001392	Prbh.g_00319	Prai.g_00541
OG0001393	Prbh.g_00310	Prai.g_00548
OG0001394	Prbh.g_01186	Prai.g_00695
OG0001395	Prbh.g_00908	Prai.g_00703
OG0001396	Prbh.g_00910	Prai.g_00705
OG0001397	Prbh.g_00916	Prai.g_00711
OG0001398	Prbh.g_01168	Prai.g_00753
OG0001399	Prbh.g_01050	Prai.g_00861
OG0001400	Prbh.g_00854	Prai.g_01063
OG0001401	Prbh.g_00856	Prai.g_01061
OG0001402	Prbh.g_00883	Prai.g_01041
OG0001403	Prbh.g_00886	Prai.g_01038
OG0001405	Prbh.g_01136	Prai.g_00933
OG0001406	Prbh.g_01027	Prai.g_00914
OG0001407	Prbh.g_00846	Prai.g_01073
OG0001408	Prbh.g_01345	Prai.g_01081
OG0001409	Prbh.g_00842	Prai.g_00738
OG0001410	Prbh.g_01298	Prai.g_01158
OG0001411	Prbh.g_00809	Prai.g_01311
OG0001412	Prbh.g_01374	Prai.g_01336
OG0001413	Prbh.g_01139	Prai.g_01361
OG0001414	Prbh.g_00010	Prai.g_01371
OG0001415	Prbh.g_00142	Prai.g_01501
OG0001416	Prbh.g_00145	Prai.g_01503
OG0001417	Prbh.g_00189	Prai.g_01554
OG0001418	Prbh.g_01851	Prai.g_01566
OG0001421	Prbh.g_01063	Prai.g_01008
OG0001424	Prbh.g_01861	Prai.g_00061
OG0001425	Prbh.g_00453	Prai.g_00339
OG0001426	Prbh.g_01140	Prai.g_00377
OG0001427	Prbh.g_00308	Prai.g_00550
OG0001429	Prbh.g_00804	Prai.g_00886
OG0001432	Prbh.g_00862	Prai.g_01056
OG0001433	Prbh.g_00794	Prai.g_01078
OG0001434	Prbh.g_01905	Prai.g_01149
OG0001435	Prbh.g_00191	Prai.g_01237
OG0001436	Prbh.g_01343	Prai.g_01575
OG0001437	Prbh.g_01888	Prai.g_01587
OG0001438	Prbh.g_01491	Prai.g_01921
OG0001443	Prbh.g_00839	Prai.g_01079
OG0001448	Prbh.g_01463	Prai.g_00649
OG0001449	Prbh.g_01906	Prai.g_01118
OG0001451	Prbh.g_01301	Prai.g_01155
OG0001453	Prbh.g_01353	Prai.g_01295
OG0001454	Prbh.g_00404	Prai.g_01297
OG0001455	Prbh.g_01309	Prai.g_01298
OG0001456	Prbh.g_01399	Prai.g_01601
OG0001457	Prbh.g_00076	Prai.g_01407
OG0001460	Prbh.g_00375	Prai.g_00380
OG0001463	Prbh.g_00781	Prai.g_01621
OG0001466	Prbh.g_00941	Prai.g_00731
OG0001467	Prbh.g_00007	Prai.g_00868
OG0001468	Prbh.g_00985	Prai.g_00815
OG0001469	Prbh.g_01440	Prai.g_00785
OG0001470	Prbh.g_01322	Prai.g_00951
OG0001471	Prbh.g_00369	Prai.g_01072
OG0001474	Prbh.g_01340	Prai.g_01271
OG0001475	Prbh.g_00200	Prai.g_00893
OG0001478	Prbh.g_01614	Prai.g_01809
OG0001479	Prbh.g_01285	Prai.g_01169
OG0001482	Prbh.g_00459	Prai.g_00333
OG0001484	Prbh.g_01838	Prai.g_00447
OG0001487	Prbh.g_01175	Prai.g_01016
OG0001494	Prbh.g_01264	Prai.g_01187
OG0001495	Prbh.g_00405	Prai.g_01618
OG0001497	Prbh.g_00721	Prai.g_01422, Prai.g_01391
OG0001498	Prbh.g_01722	Prai.g_01697
OG0001504	Prbh.g_01720	Prai.g_00414
OG0001506	Prbh.g_01874	Prai.g_01307
OG0001509	Prbh.g_00986	Prai.g_00814
OG0001523	Prbh.g_00893	Prai.g_01031
OG0001525	Prbh.g_01330	Prai.g_01095
OG0001526	Prbh.g_01302	Prai.g_01154
OG0001528	Prbh.g_00209	Prai.g_01576
OG0001529	Prbh.g_01622	Prai.g_01801
OG0001531	Prbh.g_01927	Prai.g_00967
OG0001535	Prbh.g_00772	Prai.g_00401
OG0001537	Prbh.g_00725	Prai.g_01700
OG0001542	Prbh.g_01899	Prai.g_01116
OG0001550	Prbh.g_01018	Prai.g_00788
OG0001552	Prbh.g_00810	Prai.g_01308
OG0001555	Prbh.g_00063	Prai.g_01394
OG0001559	Prbh.g_01400	Prai.g_01260
OG0001600	Prbh.g_01871	Prai.g_01602
OG0001619	Prbh.g_01693	Prai.g_01723
OG0001626	Prbh.g_00078	Prai.g_01350
OG0001628	Prbh.g_01348	Prai.g_01359
OG0001632	Prbh.g_01394	Prai.g_00884
OG0001634	Prbh.g_01896	Prai.g_01251
OG0001642	Prbh.g_01917	Prai.g_01732
OG0001644	Prbh.g_01449	Prai.g_01231
OG0001647	Prbh.g_01895	Prai.g_01252
OG0001648	Prbh.g_01894	Prai.g_01253
OG0001649	Prbh.g_01893	Prai.g_01254
OG0001650	Prbh.g_00791, Prbh.g_01949	Prai.g_00439
OG0001734	Prbh.g_01921	Prai.g_01430
OG0001788	Prbh.g_00774	Prai.g_01629
OG0001798	Prbh.g_00266	Prai.g_00591
OG0001826	Prbh.g_00770	Prai.g_01140
OG0001844	Prbh.g_00062	Prai.g_01395
OG0001868	Prbh.g_01402	Prai.g_00780
OG0001869	Prbh.g_01848	Prai.g_01595
OG0001910	Prbh.g_01183	Prai.g_01582
OG0001954	Prbh.g_00047	Prai.g_00776
OG0001955	Prbh.g_00048, Prbh.g_00038	Prai.g_00774
OG0002002	Prbh.g_01404	Prai.g_01322
OG0002081	Prbh.g_01950	Prai.g_01304
OG0002202	Prbh.g_01922	Prai.g_01319
OG0002243	Prbh.g_01919	Prai.g_01414
OG0002329	Prbh.g_00045	Prai.g_00777
OG0003180	Prbh.g_00066	Prai.g_01410, Prai.g_01401
OG0003427	Prbh.g_01390	Prai.g_01405
