Orthogroup	Prbh	Prah
OG0001125	Prbh.g_01670	Prah.g_02022
OG0001126	Prbh.g_01669	Prah.g_02021
OG0001127	Prbh.g_01668	Prah.g_02020
OG0001128	Prbh.g_01667	Prah.g_02019
OG0001129	Prbh.g_01666	Prah.g_02018
OG0001130	Prbh.g_01665	Prah.g_02017
OG0001131	Prbh.g_01664	Prah.g_02016
OG0001132	Prbh.g_01663	Prah.g_02015
OG0001133	Prbh.g_01662	Prah.g_02014
OG0001134	Prbh.g_01661	Prah.g_02013
OG0001135	Prbh.g_01660	Prah.g_02012
OG0001136	Prbh.g_01659	Prah.g_02011
OG0001137	Prbh.g_01658	Prah.g_02010
OG0001138	Prbh.g_01657	Prah.g_02009
OG0001139	Prbh.g_01656	Prah.g_02008
OG0001140	Prbh.g_01655	Prah.g_02007
OG0001141	Prbh.g_01653	Prah.g_02004
OG0001142	Prbh.g_01652	Prah.g_02003
OG0001143	Prbh.g_01651	Prah.g_02002
OG0001144	Prbh.g_01649	Prah.g_02000
OG0001145	Prbh.g_01647	Prah.g_01998
OG0001146	Prbh.g_01646	Prah.g_01997
OG0001147	Prbh.g_01643	Prah.g_01994
OG0001148	Prbh.g_01642	Prah.g_01993
OG0001149	Prbh.g_01641	Prah.g_01991
OG0001150	Prbh.g_01638	Prah.g_01988
OG0001151	Prbh.g_01637	Prah.g_01987
OG0001152	Prbh.g_01636	Prah.g_01986
OG0001153	Prbh.g_01635	Prah.g_01985
OG0001154	Prbh.g_01634	Prah.g_01984
OG0001155	Prbh.g_01633	Prah.g_01983
OG0001156	Prbh.g_01632	Prah.g_01982
OG0001157	Prbh.g_01630	Prah.g_01980
OG0001158	Prbh.g_01628	Prah.g_01978
OG0001159	Prbh.g_01627	Prah.g_01977
OG0001160	Prbh.g_01626	Prah.g_01976
OG0001161	Prbh.g_01621	Prah.g_01966
OG0001162	Prbh.g_01620	Prah.g_01965
OG0001163	Prbh.g_01619	Prah.g_01963
OG0001164	Prbh.g_01618	Prah.g_01962
OG0001165	Prbh.g_01617	Prah.g_01961
OG0001166	Prbh.g_01616	Prah.g_01960
OG0001167	Prbh.g_01615	Prah.g_01958
OG0001168	Prbh.g_01613	Prah.g_02224
OG0001169	Prbh.g_01612	Prah.g_02227
OG0001170	Prbh.g_01608	Prah.g_02231
OG0001171	Prbh.g_01607	Prah.g_02232
OG0001172	Prbh.g_01606	Prah.g_02234
OG0001173	Prbh.g_01604	Prah.g_02236
OG0001174	Prbh.g_01602	Prah.g_02239
OG0001175	Prbh.g_01600	Prah.g_02241
OG0001176	Prbh.g_01598	Prah.g_02243
OG0001177	Prbh.g_01596	Prah.g_02245
OG0001178	Prbh.g_01595	Prah.g_02246
OG0001179	Prbh.g_01594	Prah.g_02247
OG0001180	Prbh.g_01593	Prah.g_00168
OG0001181	Prbh.g_01592	Prah.g_00167
OG0001182	Prbh.g_01591	Prah.g_00166
OG0001183	Prbh.g_01590	Prah.g_00165
OG0001184	Prbh.g_01589	Prah.g_00164
OG0001185	Prbh.g_01588	Prah.g_00163
OG0001186	Prbh.g_01586	Prah.g_00156
OG0001187	Prbh.g_01585	Prah.g_00155
OG0001188	Prbh.g_01584	Prah.g_00154
OG0001189	Prbh.g_01583	Prah.g_00152
OG0001190	Prbh.g_01582	Prah.g_00151
OG0001191	Prbh.g_01580	Prah.g_00149
OG0001192	Prbh.g_01578	Prah.g_00146
OG0001193	Prbh.g_01577	Prah.g_00145
OG0001194	Prbh.g_01576	Prah.g_00144
OG0001195	Prbh.g_01574	Prah.g_00136
OG0001196	Prbh.g_01572	Prah.g_00134
OG0001197	Prbh.g_01569	Prah.g_00130
OG0001198	Prbh.g_01568	Prah.g_00129
OG0001199	Prbh.g_01567	Prah.g_00128
OG0001200	Prbh.g_01566	Prah.g_00127
OG0001201	Prbh.g_01565	Prah.g_00126
OG0001202	Prbh.g_01564	Prah.g_00125
OG0001203	Prbh.g_01562	Prah.g_00088
OG0001204	Prbh.g_01560	Prah.g_00086
OG0001205	Prbh.g_01559	Prah.g_00085
OG0001206	Prbh.g_01558	Prah.g_00084
OG0001207	Prbh.g_01557	Prah.g_00080
OG0001208	Prbh.g_01556	Prah.g_00079
OG0001209	Prbh.g_01555	Prah.g_00078
OG0001210	Prbh.g_01554	Prah.g_00076
OG0001211	Prbh.g_01553	Prah.g_00074
OG0001212	Prbh.g_01552	Prah.g_00073
OG0001213	Prbh.g_01551	Prah.g_00071
OG0001214	Prbh.g_01550	Prah.g_00070
OG0001215	Prbh.g_01549	Prah.g_00068
OG0001216	Prbh.g_01548	Prah.g_00067
OG0001217	Prbh.g_01547	Prah.g_00066
OG0001218	Prbh.g_01546	Prah.g_00065
OG0001219	Prbh.g_01545	Prah.g_00063
OG0001220	Prbh.g_01544	Prah.g_00062
OG0001221	Prbh.g_01543	Prah.g_00061
OG0001222	Prbh.g_01541	Prah.g_00059
OG0001223	Prbh.g_01539	Prah.g_00055
OG0001224	Prbh.g_01537	Prah.g_00053
OG0001225	Prbh.g_01535	Prah.g_02490
OG0001226	Prbh.g_01534	Prah.g_02491
OG0001227	Prbh.g_01533	Prah.g_02492
OG0001228	Prbh.g_01532	Prah.g_02493
OG0001229	Prbh.g_01531	Prah.g_02495
OG0001230	Prbh.g_01530	Prah.g_02496
OG0001231	Prbh.g_01529	Prah.g_02497
OG0001232	Prbh.g_01527	Prah.g_02499
OG0001233	Prbh.g_01526	Prah.g_02501
OG0001234	Prbh.g_01525	Prah.g_02503
OG0001235	Prbh.g_01524	Prah.g_02504
OG0001236	Prbh.g_01523	Prah.g_02505
OG0001237	Prbh.g_01520	Prah.g_02508
OG0001238	Prbh.g_01519	Prah.g_02513
OG0001239	Prbh.g_01514	Prah.g_02536
OG0001240	Prbh.g_01513	Prah.g_02540
OG0001241	Prbh.g_01512	Prah.g_02541
OG0001242	Prbh.g_01510	Prah.g_02543
OG0001243	Prbh.g_01509	Prah.g_02544
OG0001244	Prbh.g_01508	Prah.g_02547
OG0001245	Prbh.g_01507	Prah.g_02548
OG0001246	Prbh.g_01506	Prah.g_02550
OG0001247	Prbh.g_01505	Prah.g_02551
OG0001248	Prbh.g_01504	Prah.g_02552
OG0001249	Prbh.g_01503	Prah.g_02565
OG0001250	Prbh.g_01501	Prah.g_02574
OG0001251	Prbh.g_01500	Prah.g_02575
OG0001252	Prbh.g_01499	Prah.g_02576
OG0001253	Prbh.g_01498	Prah.g_02577
OG0001254	Prbh.g_01496	Prah.g_02579
OG0001255	Prbh.g_01495	Prah.g_02580
OG0001256	Prbh.g_01490	Prah.g_02584
OG0001257	Prbh.g_01489	Prah.g_02586
OG0001258	Prbh.g_01488	Prah.g_02587
OG0001259	Prbh.g_01485	Prah.g_02591
OG0001260	Prbh.g_01484	Prah.g_02593
OG0001261	Prbh.g_01483	Prah.g_02594
OG0001262	Prbh.g_01482	Prah.g_02596
OG0001263	Prbh.g_01481	Prah.g_02598
OG0001264	Prbh.g_01480	Prah.g_02600
OG0001265	Prbh.g_01479	Prah.g_02601
OG0001266	Prbh.g_01478	Prah.g_02602
OG0001267	Prbh.g_01477	Prah.g_02603
OG0001268	Prbh.g_01476	Prah.g_02604
OG0001269	Prbh.g_00691	Prah.g_01880
OG0001271	Prbh.g_00632	Prah.g_02287
OG0001272	Prbh.g_00498	Prah.g_02135
OG0001273	Prbh.g_00440	Prah.g_01941
OG0001274	Prbh.g_00349	Prah.g_01564
OG0001275	Prbh.g_00333	Prah.g_01545
OG0001276	Prbh.g_00240	Prah.g_01418
OG0001278	Prbh.g_01006	Prah.g_00581
OG0001279	Prbh.g_00877	Prah.g_00734
OG0001280	Prbh.g_01124	Prah.g_00856
OG0001281	Prbh.g_01444	Prah.g_01192
OG0001282	Prbh.g_01357	Prah.g_00722
OG0001285	Prbh.g_01300	Prah.g_01037
OG0001286	Prbh.g_01286	Prah.g_01324
OG0001288	Prbh.g_00143	Prah.g_01203
OG0001289	Prbh.g_00155	Prah.g_01622
OG0001291	Prbh.g_00205	Prah.g_01521
OG0001292	Prbh.g_01824	Prah.g_01050
OG0001294	Prbh.g_01146	Prah.g_00710
OG0001296	Prbh.g_01790	Prah.g_01665
OG0001297	Prbh.g_01787	Prah.g_01670
OG0001298	Prbh.g_01784	Prah.g_01673
OG0001299	Prbh.g_01714	Prah.g_02068
OG0001300	Prbh.g_01777	Prah.g_01682
OG0001301	Prbh.g_01601	Prah.g_02240
OG0001302	Prbh.g_01570	Prah.g_00131
OG0001303	Prbh.g_01540	Prah.g_00057
OG0001304	Prbh.g_01486	Prah.g_02589
OG0001305	Prbh.g_01898	Prah.g_01100
OG0001306	Prbh.g_00395	Prah.g_00231
OG0001307	Prbh.g_00750	Prah.g_00037
OG0001308	Prbh.g_00711	Prah.g_01841
OG0001309	Prbh.g_00708	Prah.g_01844
OG0001310	Prbh.g_00706	Prah.g_01846
OG0001311	Prbh.g_00690	Prah.g_01881
OG0001312	Prbh.g_00662	Prah.g_00185
OG0001313	Prbh.g_00655	Prah.g_02251
OG0001314	Prbh.g_00583	Prah.g_02359
OG0001315	Prbh.g_00536	Prah.g_02077
OG0001316	Prbh.g_00527	Prah.g_01868, Prah.g_02090
OG0001319	Prbh.g_01339	Prah.g_00356
OG0001320	Prbh.g_01040	Prah.g_00906
OG0001321	Prbh.g_01035	Prah.g_00911
OG0001326	Prbh.g_01249	Prah.g_01250
OG0001327	Prbh.g_01937	Prah.g_00325
OG0001328	Prbh.g_00410	Prah.g_00018
OG0001329	Prbh.g_01759	Prah.g_01704
OG0001331	Prbh.g_01605	Prah.g_02235
OG0001332	Prbh.g_00640	Prah.g_02279
OG0001335	Prbh.g_00867	Prah.g_00555
OG0001336	Prbh.g_00850	Prah.g_01120
OG0001338	Prbh.g_00201	Prah.g_01354
OG0001339	Prbh.g_01378	Prah.g_01370
OG0001340	Prbh.g_01492	Prah.g_02582
OG0001341	Prbh.g_00188	Prah.g_01658
OG0001343	Prbh.g_01786	Prah.g_01671
OG0001344	Prbh.g_01734	Prah.g_01737
OG0001345	Prbh.g_01640	Prah.g_01990
OG0001346	Prbh.g_01579	Prah.g_00148
OG0001347	Prbh.g_01542	Prah.g_00060
OG0001348	Prbh.g_00653	Prah.g_02253
OG0001349	Prbh.g_00663	Prah.g_00187
OG0001351	Prbh.g_00579	Prah.g_02363
OG0001352	Prbh.g_00531	Prah.g_02083
OG0001353	Prbh.g_00518	Prah.g_02108
OG0001354	Prbh.g_00499	Prah.g_02134
OG0001355	Prbh.g_00433	Prah.g_01934
OG0001357	Prbh.g_00398	Prah.g_00228
OG0001358	Prbh.g_00359	Prah.g_00309
OG0001359	Prbh.g_00345	Prah.g_01560
OG0001360	Prbh.g_00321	Prah.g_01531
OG0001361	Prbh.g_00316	Prah.g_01527
OG0001362	Prbh.g_00252	Prah.g_01435
OG0001363	Prbh.g_00556	Prah.g_02393
OG0001365	Prbh.g_00995	Prah.g_00597
OG0001367	Prbh.g_01112	Prah.g_00837
OG0001368	Prbh.g_01123	Prah.g_00855
OG0001371	Prbh.g_01228	Prah.g_01284
OG0001372	Prbh.g_01396	Prah.g_00431
OG0001375	Prbh.g_01744	Prah.g_01726
OG0001377	Prbh.g_01571	Prah.g_00132
OG0001378	Prbh.g_01125	Prah.g_00857
OG0001382	Prbh.g_00645	Prah.g_02263
OG0001385	Prbh.g_00506	Prah.g_02124
OG0001388	Prbh.g_00932	Prah.g_01342
OG0001389	Prbh.g_00373	Prah.g_00256
OG0001391	Prbh.g_00824	Prah.g_01537
OG0001393	Prbh.g_00310	Prah.g_01518
OG0001421	Prbh.g_01063	Prah.g_00766
OG0001422	Prbh.g_01794	Prah.g_00994, Prah.g_00343
OG0001425	Prbh.g_00453	Prah.g_01957
OG0001427	Prbh.g_00308	Prah.g_01516
OG0001436	Prbh.g_01343	Prah.g_00891
OG0001437	Prbh.g_01888	Prah.g_02412
OG0001438	Prbh.g_01491	Prah.g_02583
OG0001439	Prbh.g_01940	Prah.g_01078, Prah.g_01074
OG0001441	Prbh.g_01096	Prah.g_00813
OG0001448	Prbh.g_01463	Prah.g_00527
OG0001450	Prbh.g_01816	Prah.g_01213
OG0001456	Prbh.g_01399	Prah.g_01180
OG0001458	Prbh.g_01521	Prah.g_02507
OG0001463	Prbh.g_00781	Prah.g_01208
OG0001468	Prbh.g_00985	Prah.g_00606
OG0001475	Prbh.g_00200	Prah.g_00892
OG0001481	Prbh.g_01938	Prah.g_01085
OG0001482	Prbh.g_00459	Prah.g_02184
OG0001484	Prbh.g_01838	Prah.g_00621
OG0001485	Prbh.g_01021	Prah.g_00964
OG0001494	Prbh.g_01264	Prah.g_01294
OG0001496	Prbh.g_01367	Prah.g_01356
OG0001501	Prbh.g_01458	Prah.g_00522
OG0001523	Prbh.g_00893	Prah.g_00700
OG0001528	Prbh.g_00209	Prah.g_01804
OG0001545	Prbh.g_01791	Prah.g_01161
OG0001555	Prbh.g_00063	Prah.g_00100
OG0001559	Prbh.g_01400	Prah.g_00213
OG0001560	Prbh.g_00874	Prah.g_00737
OG0001561	Prbh.g_00990	Prah.g_00602
OG0001562	Prbh.g_00767, Prbh.g_00790	Prah.g_01174
OG0001563	Prbh.g_01337, Prbh.g_00801	Prah.g_00317
OG0001599	Prbh.g_01839	Prah.g_00260
OG0001600	Prbh.g_01871	Prah.g_01664
OG0001619	Prbh.g_01693	Prah.g_02045
OG0001621	Prbh.g_00204	Prah.g_01969
OG0001632	Prbh.g_01394	Prah.g_00339, Prah.g_01973
OG0001633	Prbh.g_00139	Prah.g_00357
OG0001634	Prbh.g_01896	Prah.g_01826, Prah.g_01015
OG0001645	Prbh.g_00197	Prah.g_01675
OG0001646	Prbh.g_00203	Prah.g_01117, Prah.g_01108, Prah.g_01112
OG0001647	Prbh.g_01895	Prah.g_01016
OG0001648	Prbh.g_01894	Prah.g_01019
OG0001649	Prbh.g_01893	Prah.g_01020
OG0001703	Prbh.g_00844	Prah.g_01049
OG0001721	Prbh.g_01575	Prah.g_00143
OG0001722	Prbh.g_00852	Prah.g_01219
OG0001723	Prbh.g_00845	Prah.g_01216
OG0001725	Prbh.g_00438	Prah.g_01939
OG0001741	Prbh.g_00742	Prah.g_00050
OG0001743	Prbh.g_00672	Prah.g_01903
OG0001744	Prbh.g_00673	Prah.g_01902
OG0001745	Prbh.g_00683	Prah.g_01889
OG0001747	Prbh.g_01335	Prah.g_01775
OG0001748	Prbh.g_00541	Prah.g_01774
OG0001749	Prbh.g_01736	Prah.g_01735
OG0001750	Prbh.g_01386	Prah.g_01379
OG0001751	Prbh.g_01269	Prah.g_01301
OG0001752	Prbh.g_01251	Prah.g_01252
OG0001753	Prbh.g_00927	Prah.g_00978
OG0001754	Prbh.g_00917	Prah.g_00952
OG0001755	Prbh.g_01137	Prah.g_00865
OG0001756	Prbh.g_01127	Prah.g_00859
OG0001757	Prbh.g_01122	Prah.g_00853
OG0001758	Prbh.g_01082	Prah.g_00792
OG0001759	Prbh.g_01045	Prah.g_00742
OG0001760	Prbh.g_00890	Prah.g_00707
OG0001761	Prbh.g_00958	Prah.g_00662
OG0001762	Prbh.g_01873	Prah.g_00583
OG0001763	Prbh.g_01007	Prah.g_00580
OG0001764	Prbh.g_01014	Prah.g_00565
OG0001765	Prbh.g_00869	Prah.g_00559
OG0001766	Prbh.g_00906	Prah.g_00552
OG0001767	Prbh.g_01189	Prah.g_00453
OG0001768	Prbh.g_00660	Prah.g_00320
OG0001769	Prbh.g_00414	Prah.g_00206
OG0001770	Prbh.g_00447	Prah.g_01950
OG0001771	Prbh.g_00448	Prah.g_01951
OG0001772	Prbh.g_00449	Prah.g_01953
OG0001773	Prbh.g_00450	Prah.g_01954
OG0001774	Prbh.g_00451	Prah.g_01955
OG0001775	Prbh.g_01629	Prah.g_01979
OG0001776	Prbh.g_01645	Prah.g_01996
OG0001777	Prbh.g_00651	Prah.g_02255
OG0001778	Prbh.g_00603	Prah.g_02318
OG0001779	Prbh.g_00597	Prah.g_02335
OG0001780	Prbh.g_01876	Prah.g_02414
OG0001781	Prbh.g_01522	Prah.g_02506
OG0001782	Prbh.g_01518	Prah.g_02514
OG0001783	Prbh.g_01517	Prah.g_02515
OG0001784	Prbh.g_01132	Prah.g_02516
OG0001785	Prbh.g_01511	Prah.g_02542
OG0001786	Prbh.g_01502	Prah.g_02572
OG0001798	Prbh.g_00266	Prah.g_01453
OG0001800	Prbh.g_01859	Prah.g_00992
OG0001820	Prbh.g_01805	Prah.g_00345
OG0001821	Prbh.g_00033	Prah.g_02131
OG0001832	Prbh.g_01324	Prah.g_00350
OG0001853	Prbh.g_01799	Prah.g_01121
OG0001878	Prbh.g_00747	Prah.g_00043
OG0001879	Prbh.g_01587	Prah.g_00158
OG0001880	Prbh.g_00148	Prah.g_01616
OG0001881	Prbh.g_00268	Prah.g_01456
OG0001882	Prbh.g_01259	Prah.g_01261
OG0001883	Prbh.g_01258	Prah.g_01260
OG0001884	Prbh.g_01800	Prah.g_01122
OG0001885	Prbh.g_01801	Prah.g_01123
OG0001886	Prbh.g_00931	Prah.g_00989
OG0001887	Prbh.g_01850	Prah.g_00943
OG0001888	Prbh.g_01043	Prah.g_00902
OG0001889	Prbh.g_01072	Prah.g_00782
OG0001890	Prbh.g_00777	Prah.g_00548
OG0001891	Prbh.g_00429	Prah.g_01924
OG0001892	Prbh.g_00526	Prah.g_02097
OG0001893	Prbh.g_00735	Prah.g_02479
OG0001894	Prbh.g_00736	Prah.g_02480
OG0001895	Prbh.g_00740	Prah.g_02489
OG0001896	Prbh.g_01493	Prah.g_02581
OG0001910	Prbh.g_01183	Prah.g_00447
OG0001915	Prbh.g_01771	Prah.g_01691
OG0001918	Prbh.g_01214	Prah.g_00496
OG0001920	Prbh.g_00805	Prah.g_00212
OG0001922	Prbh.g_00207	Prah.g_01599
OG0001967	Prbh.g_00832	Prah.g_00976
OG0001968	Prbh.g_00831	Prah.g_00975
OG0001969	Prbh.g_01105	Prah.g_00827
OG0001998	Prbh.g_01715	Prah.g_02069
OG0002024	Prbh.g_01926	Prah.g_00725
OG0002076	Prbh.g_00407	Prah.g_02487
OG0002080	Prbh.g_00724	Prah.g_02329, Prah.g_02328
OG0002137	Prbh.g_00161	Prah.g_01630
OG0002201	Prbh.g_01443	Prah.g_01199
OG0002275	Prbh.g_01152	Prah.g_00748
OG0002277	Prbh.g_00098	Prah.g_00631
OG0002323	Prbh.g_00072	Prah.g_00107
OG0002397	Prbh.g_00841	Prah.g_01210
