Orthogroup	Prbh	Prar
OG0001122	Prbh.g_01673	Prar.g_01055
OG0001123	Prbh.g_01672	Prar.g_01054
OG0001124	Prbh.g_01671	Prar.g_01053
OG0001125	Prbh.g_01670	Prar.g_01052
OG0001126	Prbh.g_01669	Prar.g_01051
OG0001127	Prbh.g_01668	Prar.g_01050
OG0001128	Prbh.g_01667	Prar.g_01049
OG0001129	Prbh.g_01666	Prar.g_01048
OG0001130	Prbh.g_01665	Prar.g_01047
OG0001131	Prbh.g_01664	Prar.g_01046
OG0001132	Prbh.g_01663	Prar.g_01045
OG0001133	Prbh.g_01662	Prar.g_01044
OG0001134	Prbh.g_01661	Prar.g_01043
OG0001135	Prbh.g_01660	Prar.g_01042
OG0001136	Prbh.g_01659	Prar.g_01041
OG0001137	Prbh.g_01658	Prar.g_01040
OG0001138	Prbh.g_01657	Prar.g_01039
OG0001139	Prbh.g_01656	Prar.g_01038
OG0001140	Prbh.g_01655	Prar.g_01037
OG0001141	Prbh.g_01653	Prar.g_01035
OG0001142	Prbh.g_01652	Prar.g_01034
OG0001143	Prbh.g_01651	Prar.g_01033
OG0001144	Prbh.g_01649	Prar.g_01031
OG0001145	Prbh.g_01647	Prar.g_01029
OG0001146	Prbh.g_01646	Prar.g_01028
OG0001147	Prbh.g_01643	Prar.g_01026
OG0001148	Prbh.g_01642	Prar.g_01025
OG0001149	Prbh.g_01641	Prar.g_01024
OG0001150	Prbh.g_01638	Prar.g_01022
OG0001151	Prbh.g_01637	Prar.g_01021
OG0001152	Prbh.g_01636	Prar.g_01020
OG0001153	Prbh.g_01635	Prar.g_01019
OG0001154	Prbh.g_01634	Prar.g_01018
OG0001155	Prbh.g_01633	Prar.g_01017
OG0001156	Prbh.g_01632	Prar.g_01016
OG0001157	Prbh.g_01630	Prar.g_01014
OG0001158	Prbh.g_01628	Prar.g_01013
OG0001159	Prbh.g_01627	Prar.g_01012
OG0001160	Prbh.g_01626	Prar.g_01011
OG0001161	Prbh.g_01621	Prar.g_00617
OG0001162	Prbh.g_01620	Prar.g_00618
OG0001163	Prbh.g_01619	Prar.g_00619
OG0001164	Prbh.g_01618	Prar.g_00620
OG0001165	Prbh.g_01617	Prar.g_00621
OG0001166	Prbh.g_01616	Prar.g_00622
OG0001167	Prbh.g_01615	Prar.g_00623
OG0001168	Prbh.g_01613	Prar.g_00625
OG0001169	Prbh.g_01612	Prar.g_00626
OG0001170	Prbh.g_01608	Prar.g_00628
OG0001171	Prbh.g_01607	Prar.g_00629
OG0001172	Prbh.g_01606	Prar.g_00630
OG0001173	Prbh.g_01604	Prar.g_00632
OG0001174	Prbh.g_01602	Prar.g_00634
OG0001175	Prbh.g_01600	Prar.g_00636
OG0001176	Prbh.g_01598	Prar.g_00637
OG0001177	Prbh.g_01596	Prar.g_00639
OG0001178	Prbh.g_01595	Prar.g_00640
OG0001179	Prbh.g_01594	Prar.g_00641
OG0001180	Prbh.g_01593	Prar.g_00642
OG0001181	Prbh.g_01592	Prar.g_00643
OG0001182	Prbh.g_01591	Prar.g_00644
OG0001183	Prbh.g_01590	Prar.g_00645
OG0001184	Prbh.g_01589	Prar.g_00646
OG0001185	Prbh.g_01588	Prar.g_00647
OG0001186	Prbh.g_01586	Prar.g_00648
OG0001187	Prbh.g_01585	Prar.g_00649
OG0001188	Prbh.g_01584	Prar.g_00650
OG0001189	Prbh.g_01583	Prar.g_00651
OG0001190	Prbh.g_01582	Prar.g_00652
OG0001191	Prbh.g_01580	Prar.g_00654
OG0001192	Prbh.g_01578	Prar.g_00656
OG0001193	Prbh.g_01577	Prar.g_00657
OG0001194	Prbh.g_01576	Prar.g_00658
OG0001195	Prbh.g_01574	Prar.g_00659
OG0001196	Prbh.g_01572	Prar.g_00661
OG0001197	Prbh.g_01569	Prar.g_00663
OG0001198	Prbh.g_01568	Prar.g_00664
OG0001199	Prbh.g_01567	Prar.g_00665
OG0001200	Prbh.g_01566	Prar.g_00666
OG0001201	Prbh.g_01565	Prar.g_00667
OG0001202	Prbh.g_01564	Prar.g_00668
OG0001203	Prbh.g_01562	Prar.g_00670
OG0001204	Prbh.g_01560	Prar.g_00673
OG0001205	Prbh.g_01559	Prar.g_00674
OG0001206	Prbh.g_01558	Prar.g_00675
OG0001207	Prbh.g_01557	Prar.g_00676
OG0001208	Prbh.g_01556	Prar.g_00677
OG0001209	Prbh.g_01555	Prar.g_00678
OG0001210	Prbh.g_01554	Prar.g_00679
OG0001211	Prbh.g_01553	Prar.g_00680
OG0001212	Prbh.g_01552	Prar.g_00681
OG0001213	Prbh.g_01551	Prar.g_00682
OG0001214	Prbh.g_01550	Prar.g_00683
OG0001215	Prbh.g_01549	Prar.g_00684
OG0001216	Prbh.g_01548	Prar.g_00685
OG0001217	Prbh.g_01547	Prar.g_00686
OG0001218	Prbh.g_01546	Prar.g_00687
OG0001219	Prbh.g_01545	Prar.g_00688
OG0001220	Prbh.g_01544	Prar.g_00689
OG0001221	Prbh.g_01543	Prar.g_00690
OG0001222	Prbh.g_01541	Prar.g_00692
OG0001223	Prbh.g_01539	Prar.g_00694
OG0001224	Prbh.g_01537	Prar.g_00695
OG0001225	Prbh.g_01535	Prar.g_00697
OG0001226	Prbh.g_01534	Prar.g_00698
OG0001227	Prbh.g_01533	Prar.g_00699
OG0001228	Prbh.g_01532	Prar.g_00700
OG0001229	Prbh.g_01531	Prar.g_00701
OG0001230	Prbh.g_01530	Prar.g_00702
OG0001231	Prbh.g_01529	Prar.g_00703
OG0001232	Prbh.g_01527	Prar.g_00705
OG0001233	Prbh.g_01526	Prar.g_00706
OG0001234	Prbh.g_01525	Prar.g_00707
OG0001235	Prbh.g_01524	Prar.g_00708
OG0001236	Prbh.g_01523	Prar.g_00709
OG0001237	Prbh.g_01520	Prar.g_00074
OG0001238	Prbh.g_01519	Prar.g_00073
OG0001239	Prbh.g_01514	Prar.g_00070
OG0001240	Prbh.g_01513	Prar.g_00069
OG0001241	Prbh.g_01512	Prar.g_00068
OG0001242	Prbh.g_01510	Prar.g_00067
OG0001243	Prbh.g_01509	Prar.g_00066
OG0001244	Prbh.g_01508	Prar.g_00065
OG0001245	Prbh.g_01507	Prar.g_00064
OG0001246	Prbh.g_01506	Prar.g_00063
OG0001247	Prbh.g_01505	Prar.g_00062
OG0001248	Prbh.g_01504	Prar.g_00061
OG0001249	Prbh.g_01503	Prar.g_00060
OG0001250	Prbh.g_01501	Prar.g_00059
OG0001251	Prbh.g_01500	Prar.g_00058
OG0001252	Prbh.g_01499	Prar.g_00057
OG0001253	Prbh.g_01498	Prar.g_00056
OG0001254	Prbh.g_01496	Prar.g_00054
OG0001255	Prbh.g_01495	Prar.g_00053
OG0001256	Prbh.g_01490	Prar.g_00051
OG0001257	Prbh.g_01489	Prar.g_00050
OG0001258	Prbh.g_01488	Prar.g_00049
OG0001259	Prbh.g_01485	Prar.g_00047
OG0001260	Prbh.g_01484	Prar.g_00046
OG0001261	Prbh.g_01483	Prar.g_00045
OG0001262	Prbh.g_01482	Prar.g_00044
OG0001263	Prbh.g_01481	Prar.g_00043
OG0001264	Prbh.g_01480	Prar.g_00042
OG0001265	Prbh.g_01479	Prar.g_00041
OG0001266	Prbh.g_01478	Prar.g_00040
OG0001267	Prbh.g_01477	Prar.g_00039
OG0001268	Prbh.g_01476	Prar.g_00038
OG0001269	Prbh.g_00691	Prar.g_00236
OG0001270	Prbh.g_00643	Prar.g_00190
OG0001271	Prbh.g_00632	Prar.g_00177
OG0001272	Prbh.g_00498	Prar.g_00306
OG0001273	Prbh.g_00440	Prar.g_00393
OG0001274	Prbh.g_00349	Prar.g_00532
OG0001275	Prbh.g_00333	Prar.g_01329
OG0001276	Prbh.g_00240	Prar.g_01419
OG0001277	Prbh.g_01046	Prar.g_01637
OG0001278	Prbh.g_01006	Prar.g_01734
OG0001279	Prbh.g_00877	Prar.g_01775
OG0001280	Prbh.g_01124	Prar.g_01880
OG0001281	Prbh.g_01444	Prar.g_01928
OG0001282	Prbh.g_01357	Prar.g_01946
OG0001283	Prbh.g_01889	Prar.g_01951
OG0001284	Prbh.g_00808	Prar.g_01322
OG0001285	Prbh.g_01300	Prar.g_01279
OG0001286	Prbh.g_01286	Prar.g_01266
OG0001288	Prbh.g_00143	Prar.g_00807
OG0001289	Prbh.g_00155	Prar.g_00796
OG0001290	Prbh.g_00802	Prar.g_00755
OG0001291	Prbh.g_00205	Prar.g_00754
OG0001292	Prbh.g_01824	Prar.g_00749
OG0001294	Prbh.g_01146	Prar.g_00722, Prar.g_01158
OG0001295	Prbh.g_01815	Prar.g_00715
OG0001296	Prbh.g_01790	Prar.g_01151
OG0001297	Prbh.g_01787	Prar.g_01147
OG0001298	Prbh.g_01784	Prar.g_01144
OG0001299	Prbh.g_01714	Prar.g_01111
OG0001300	Prbh.g_01777	Prar.g_01086
OG0001301	Prbh.g_01601	Prar.g_00635
OG0001302	Prbh.g_01570	Prar.g_00662
OG0001303	Prbh.g_01540	Prar.g_00693
OG0001304	Prbh.g_01486	Prar.g_00048
OG0001305	Prbh.g_01898	Prar.g_01155, Prar.g_01007, Prar.g_01561
OG0001306	Prbh.g_00395	Prar.g_00485
OG0001307	Prbh.g_00750	Prar.g_00008
OG0001308	Prbh.g_00711	Prar.g_00547
OG0001309	Prbh.g_00708	Prar.g_00254
OG0001310	Prbh.g_00706	Prar.g_00252
OG0001311	Prbh.g_00690	Prar.g_00235
OG0001312	Prbh.g_00662	Prar.g_00209
OG0001313	Prbh.g_00655	Prar.g_00203
OG0001314	Prbh.g_00583	Prar.g_00128
OG0001315	Prbh.g_00536	Prar.g_00084
OG0001317	Prbh.g_01356	Prar.g_00434
OG0001320	Prbh.g_01040	Prar.g_01895
OG0001321	Prbh.g_01035	Prar.g_01900
OG0001324	Prbh.g_00792	Prar.g_01311
OG0001326	Prbh.g_01249	Prar.g_01235
OG0001327	Prbh.g_01937	Prar.g_00927
OG0001328	Prbh.g_00410	Prar.g_00751
OG0001329	Prbh.g_01759	Prar.g_01120
OG0001331	Prbh.g_01605	Prar.g_00631
OG0001332	Prbh.g_00640	Prar.g_00187
OG0001333	Prbh.g_00542	Prar.g_00089
OG0001335	Prbh.g_00867	Prar.g_01920
OG0001336	Prbh.g_00850	Prar.g_01940
OG0001337	Prbh.g_00769	Prar.g_01954
OG0001338	Prbh.g_00201	Prar.g_00977
OG0001339	Prbh.g_01378	Prar.g_00950
OG0001340	Prbh.g_01492	Prar.g_00891
OG0001341	Prbh.g_00188	Prar.g_00758
OG0001342	Prbh.g_01891, Prbh.g_01798	Prar.g_00747
OG0001343	Prbh.g_01786	Prar.g_01146
OG0001344	Prbh.g_01734	Prar.g_00602
OG0001346	Prbh.g_01579	Prar.g_00655
OG0001347	Prbh.g_01542	Prar.g_00691
OG0001348	Prbh.g_00653	Prar.g_00200
OG0001349	Prbh.g_00663	Prar.g_00210
OG0001350	Prbh.g_01389	Prar.g_00183
OG0001351	Prbh.g_00579	Prar.g_00124
OG0001352	Prbh.g_00531	Prar.g_00079
OG0001353	Prbh.g_00518	Prar.g_00326
OG0001354	Prbh.g_00499	Prar.g_00307
OG0001355	Prbh.g_00433	Prar.g_00399
OG0001357	Prbh.g_00398	Prar.g_00482
OG0001358	Prbh.g_00359	Prar.g_00522
OG0001359	Prbh.g_00345	Prar.g_00536
OG0001360	Prbh.g_00321	Prar.g_01340
OG0001362	Prbh.g_00252	Prar.g_01406
OG0001363	Prbh.g_00556	Prar.g_01533
OG0001364	Prbh.g_01047	Prar.g_00591, Prar.g_01667
OG0001365	Prbh.g_00995	Prar.g_01724
OG0001366	Prbh.g_00855	Prar.g_01757
OG0001367	Prbh.g_01112	Prar.g_01860
OG0001368	Prbh.g_01123	Prar.g_01879
OG0001369	Prbh.g_01863	Prar.g_01292
OG0001370	Prbh.g_01862	Prar.g_01291
OG0001371	Prbh.g_01228	Prar.g_01213
OG0001373	Prbh.g_00175	Prar.g_00777
OG0001374	Prbh.g_00726	Prar.g_01116
OG0001375	Prbh.g_01744	Prar.g_01958
OG0001378	Prbh.g_01125	Prar.g_01881
OG0001379	Prbh.g_00716	Prar.g_00551
OG0001380	Prbh.g_00714	Prar.g_00550
OG0001381	Prbh.g_00696	Prar.g_00241
OG0001382	Prbh.g_00645	Prar.g_00193
OG0001383	Prbh.g_00546	Prar.g_00093
OG0001384	Prbh.g_00522	Prar.g_00331
OG0001385	Prbh.g_00506	Prar.g_00315
OG0001386	Prbh.g_00140	Prar.g_00422
OG0001389	Prbh.g_00373	Prar.g_00502
OG0001390	Prbh.g_00368	Prar.g_00509
OG0001391	Prbh.g_00824	Prar.g_01335
OG0001392	Prbh.g_00319	Prar.g_01342
OG0001393	Prbh.g_00310	Prar.g_01349
OG0001394	Prbh.g_01186	Prar.g_01496
OG0001395	Prbh.g_00908	Prar.g_01504
OG0001396	Prbh.g_00910	Prar.g_01506
OG0001397	Prbh.g_00916	Prar.g_01512
OG0001398	Prbh.g_01168	Prar.g_01604
OG0001399	Prbh.g_01050	Prar.g_01669
OG0001400	Prbh.g_00854	Prar.g_01756
OG0001401	Prbh.g_00856	Prar.g_01758
OG0001402	Prbh.g_00883	Prar.g_01781
OG0001403	Prbh.g_00886	Prar.g_01784
OG0001405	Prbh.g_01136	Prar.g_01889
OG0001406	Prbh.g_01027	Prar.g_01908
OG0001407	Prbh.g_00846	Prar.g_01918
OG0001408	Prbh.g_01345	Prar.g_01926
OG0001409	Prbh.g_00842	Prar.g_01934
OG0001410	Prbh.g_01298	Prar.g_01277
OG0001411	Prbh.g_00809	Prar.g_00975
OG0001412	Prbh.g_01374	Prar.g_00954
OG0001413	Prbh.g_01139	Prar.g_00920
OG0001414	Prbh.g_00010	Prar.g_00910
OG0001415	Prbh.g_00142	Prar.g_00808
OG0001416	Prbh.g_00145	Prar.g_00805
OG0001417	Prbh.g_00189	Prar.g_00757
OG0001418	Prbh.g_01851	Prar.g_00744
OG0001420	Prbh.g_01835	Prar.g_00988
OG0001421	Prbh.g_01063	Prar.g_01814
OG0001422	Prbh.g_01794	Prar.g_01172
OG0001424	Prbh.g_01861	Prar.g_00556
OG0001425	Prbh.g_00453	Prar.g_00261
OG0001426	Prbh.g_01140	Prar.g_00424
OG0001427	Prbh.g_00308	Prar.g_01351
OG0001429	Prbh.g_00804	Prar.g_01647
OG0001430	Prbh.g_01055	Prar.g_01673
OG0001431	Prbh.g_00858	Prar.g_01760
OG0001432	Prbh.g_00862	Prar.g_01765
OG0001433	Prbh.g_00794	Prar.g_01923
OG0001434	Prbh.g_01905	Prar.g_01290
OG0001435	Prbh.g_00191	Prar.g_01201
OG0001436	Prbh.g_01343	Prar.g_00738
OG0001437	Prbh.g_01888	Prar.g_00732
OG0001438	Prbh.g_01491	Prar.g_00052
OG0001439	Prbh.g_01940	Prar.g_01560
OG0001443	Prbh.g_00839	Prar.g_01924
OG0001448	Prbh.g_01463	Prar.g_01450
OG0001449	Prbh.g_01906	Prar.g_01319
OG0001450	Prbh.g_01816	Prar.g_01302
OG0001451	Prbh.g_01301	Prar.g_01280
OG0001453	Prbh.g_01353	Prar.g_00987
OG0001454	Prbh.g_00404	Prar.g_00985
OG0001455	Prbh.g_01309	Prar.g_00984
OG0001457	Prbh.g_00076	Prar.g_00867
OG0001460	Prbh.g_00375	Prar.g_00427
OG0001466	Prbh.g_00941	Prar.g_01532
OG0001467	Prbh.g_00007	Prar.g_01662
OG0001469	Prbh.g_01440	Prar.g_01747
OG0001470	Prbh.g_01322	Prar.g_01871
OG0001471	Prbh.g_00369	Prar.g_01917
OG0001474	Prbh.g_01340	Prar.g_00982
OG0001478	Prbh.g_01614	Prar.g_00624
OG0001479	Prbh.g_01285	Prar.g_01265
OG0001482	Prbh.g_00459	Prar.g_00267
OG0001484	Prbh.g_01838	Prar.g_00475
OG0001485	Prbh.g_01021	Prar.g_01746
OG0001486	Prbh.g_01049	Prar.g_01754
OG0001487	Prbh.g_01175	Prar.g_01806
OG0001494	Prbh.g_01264	Prar.g_01247
OG0001495	Prbh.g_00405	Prar.g_00711, Prar.g_01582
OG0001497	Prbh.g_00721	Prar.g_00869
OG0001498	Prbh.g_01722	Prar.g_01118
OG0001504	Prbh.g_01720	Prar.g_00463
OG0001509	Prbh.g_00986	Prar.g_01716
OG0001524	Prbh.g_00785	Prar.g_01196
OG0001525	Prbh.g_01330	Prar.g_01941
OG0001526	Prbh.g_01302	Prar.g_01281
OG0001529	Prbh.g_01622	Prar.g_00616
OG0001531	Prbh.g_01927	Prar.g_01854
OG0001535	Prbh.g_00772	Prar.g_00449
OG0001537	Prbh.g_00725	Prar.g_01115
OG0001541	Prbh.g_00860	Prar.g_01763
OG0001542	Prbh.g_01899	Prar.g_01321
OG0001552	Prbh.g_00810	Prar.g_00980
OG0001556	Prbh.g_00035	Prar.g_00864
OG0001559	Prbh.g_01400	Prar.g_01188
OG0001560	Prbh.g_00874	Prar.g_01772
OG0001592	Prbh.g_00077	Prar.g_00868
OG0001593	Prbh.g_00056	Prar.g_00860
OG0001625	Prbh.g_01821	Prar.g_00993
OG0001626	Prbh.g_00078	Prar.g_00940
OG0001628	Prbh.g_01348	Prar.g_00922
OG0001629	Prbh.g_01912	Prar.g_00381
OG0001632	Prbh.g_01394	Prar.g_01650
OG0001800	Prbh.g_01859	Prar.g_00559
OG0001820	Prbh.g_01805	Prar.g_01077
OG0001821	Prbh.g_00033	Prar.g_00866
OG0001843	Prbh.g_00046	Prar.g_00854
OG0001868	Prbh.g_01402	Prar.g_01178
OG0001869	Prbh.g_01848	Prar.g_00728
OG0001875	Prbh.g_01832	Prar.g_00587
OG0001954	Prbh.g_00047	Prar.g_00853
OG0001955	Prbh.g_00048, Prbh.g_00038	Prar.g_00845
OG0001957	Prbh.g_00836	Prar.g_00937
OG0001962	Prbh.g_01360	Prar.g_00560
OG0002023	Prbh.g_00040	Prar.g_00859
OG0002024	Prbh.g_01926	Prar.g_01556
OG0002028	Prbh.g_01931	Prar.g_01588
OG0002055	Prbh.g_00071	Prar.g_00379
OG0002125	Prbh.g_00043	Prar.g_00855
OG0002242	Prbh.g_00053	Prar.g_00856
OG0002243	Prbh.g_01919	Prar.g_00848
OG0002334	Prbh.g_00052	Prar.g_00862
OG0002336	Prbh.g_00049	Prar.g_00844
OG0002338	Prbh.g_01924	Prar.g_01555
OG0002339	Prbh.g_01923	Prar.g_01554
OG0002341	Prbh.g_01415	Prar.g_01157
OG0002510	Prbh.g_01925	Prar.g_01557
