Orthogroup	Prap	Praw
OG0001174	Prap.g_01601	Praw.g_00059
OG0001175	Prap.g_01599	Praw.g_00057
OG0001176	Prap.g_01597	Praw.g_00056
OG0001177	Prap.g_01595	Praw.g_00054
OG0001178	Prap.g_01594	Praw.g_00053
OG0001179	Prap.g_01593	Praw.g_00052
OG0001180	Prap.g_01592	Praw.g_00051
OG0001181	Prap.g_01591	Praw.g_00050
OG0001182	Prap.g_01590	Praw.g_00049
OG0001183	Prap.g_01589	Praw.g_00048
OG0001184	Prap.g_01588	Praw.g_00047
OG0001185	Prap.g_01587	Praw.g_00046
OG0001186	Prap.g_01585	Praw.g_00045
OG0001187	Prap.g_01584	Praw.g_00044
OG0001188	Prap.g_01583	Praw.g_00043
OG0001189	Prap.g_01582	Praw.g_00041
OG0001190	Prap.g_01581	Praw.g_00040
OG0001191	Prap.g_01579	Praw.g_00038
OG0001192	Prap.g_01577	Praw.g_00036
OG0001193	Prap.g_01576	Praw.g_00035
OG0001194	Prap.g_01575	Praw.g_00034
OG0001195	Prap.g_01573	Praw.g_00033
OG0001196	Prap.g_01571	Praw.g_00031
OG0001197	Prap.g_01568	Praw.g_00028
OG0001198	Prap.g_01567	Praw.g_00027
OG0001199	Prap.g_01566	Praw.g_00026
OG0001200	Prap.g_01565	Praw.g_00025
OG0001201	Prap.g_01564	Praw.g_00024
OG0001202	Prap.g_01563	Praw.g_00023
OG0001203	Prap.g_01561	Praw.g_00021
OG0001204	Prap.g_01559	Praw.g_00018
OG0001205	Prap.g_01558	Praw.g_00017
OG0001206	Prap.g_01557	Praw.g_00016
OG0001207	Prap.g_01556	Praw.g_00015
OG0001208	Prap.g_01555	Praw.g_00014
OG0001209	Prap.g_01554	Praw.g_00013
OG0001210	Prap.g_01553	Praw.g_00012
OG0001211	Prap.g_01552	Praw.g_00011
OG0001212	Prap.g_01551	Praw.g_00010
OG0001213	Prap.g_01550	Praw.g_00009
OG0001214	Prap.g_01549	Praw.g_00008
OG0001215	Prap.g_01548	Praw.g_00007
OG0001216	Prap.g_01547	Praw.g_00006
OG0001217	Prap.g_01546	Praw.g_00005
OG0001218	Prap.g_01545	Praw.g_00004
OG0001219	Prap.g_01544	Praw.g_00003
OG0001220	Prap.g_01543	Praw.g_00002
OG0001221	Prap.g_01542	Praw.g_00001
OG0001222	Prap.g_01541	Praw.g_01192
OG0001223	Prap.g_01539	Praw.g_01190
OG0001224	Prap.g_01537	Praw.g_01189
OG0001225	Prap.g_01535	Praw.g_01187
OG0001226	Prap.g_01534	Praw.g_01186
OG0001227	Prap.g_01533	Praw.g_01185
OG0001228	Prap.g_01532	Praw.g_01184
OG0001229	Prap.g_01531	Praw.g_01183
OG0001230	Prap.g_01530	Praw.g_01182
OG0001231	Prap.g_01529	Praw.g_01181
OG0001232	Prap.g_01527	Praw.g_01179
OG0001233	Prap.g_01526	Praw.g_01178
OG0001234	Prap.g_01525	Praw.g_01177
OG0001235	Prap.g_01524	Praw.g_01176
OG0001236	Prap.g_01523	Praw.g_01175
OG0001237	Prap.g_01520	Praw.g_01172
OG0001238	Prap.g_01519	Praw.g_01171
OG0001239	Prap.g_01515	Praw.g_01168
OG0001240	Prap.g_01514	Praw.g_01167
OG0001241	Prap.g_01513	Praw.g_01166
OG0001242	Prap.g_01511	Praw.g_01165
OG0001243	Prap.g_01510	Praw.g_01164
OG0001244	Prap.g_01509	Praw.g_01163
OG0001245	Prap.g_01508	Praw.g_01162
OG0001246	Prap.g_01507	Praw.g_01161
OG0001247	Prap.g_01506	Praw.g_01160
OG0001248	Prap.g_01505	Praw.g_01159
OG0001249	Prap.g_01504	Praw.g_01158
OG0001250	Prap.g_01501	Praw.g_01157
OG0001251	Prap.g_01500	Praw.g_01156
OG0001252	Prap.g_01499	Praw.g_01155
OG0001253	Prap.g_01498	Praw.g_01154
OG0001254	Prap.g_01496	Praw.g_01152
OG0001255	Prap.g_01495	Praw.g_01151
OG0001256	Prap.g_01492	Praw.g_01149
OG0001257	Prap.g_01491	Praw.g_01148
OG0001258	Prap.g_01490	Praw.g_01147
OG0001259	Prap.g_01874	Praw.g_01145
OG0001260	Prap.g_01873	Praw.g_01144
OG0001261	Prap.g_01872	Praw.g_01143
OG0001262	Prap.g_01871	Praw.g_01142
OG0001263	Prap.g_01870	Praw.g_01141
OG0001264	Prap.g_01869	Praw.g_01140
OG0001265	Prap.g_01868	Praw.g_01139
OG0001266	Prap.g_00056	Praw.g_01138
OG0001267	Prap.g_00055	Praw.g_01137
OG0001268	Prap.g_00054	Praw.g_01136
OG0001269	Prap.g_01086	Praw.g_01342
OG0001270	Prap.g_01036	Praw.g_01297
OG0001271	Prap.g_01021	Praw.g_01285
OG0001272	Prap.g_01429	Praw.g_00853
OG0001273	Prap.g_01373	Praw.g_00797
OG0001275	Prap.g_01269	Praw.g_00650
OG0001277	Prap.g_00693	Praw.g_01760
OG0001278	Prap.g_00730	Praw.g_01648
OG0001279	Prap.g_00859	Praw.g_01598
OG0001280	Prap.g_00300	Praw.g_01491
OG0001281	Prap.g_01129	Praw.g_01443
OG0001282	Prap.g_00542	Praw.g_01425
OG0001283	Prap.g_00506	Praw.g_01420
OG0001284	Prap.g_00597	Praw.g_00174
OG0001285	Prap.g_00474	Praw.g_00218
OG0001286	Prap.g_00459	Praw.g_00231
OG0001288	Prap.g_00164	Praw.g_00377
OG0001289	Prap.g_00177	Praw.g_00388
OG0001290	Prap.g_01120	Praw.g_00428
OG0001291	Prap.g_00238	Praw.g_00429
OG0001292	Prap.g_01907	Praw.g_00434
OG0001293	Prap.g_00531	Praw.g_00451
OG0001294	Prap.g_00321	Praw.g_00463
OG0001295	Prap.g_01820	Praw.g_00476
OG0001296	Prap.g_01788	Praw.g_00507
OG0001297	Prap.g_01784	Praw.g_00511
OG0001298	Prap.g_01781	Praw.g_00514
OG0001299	Prap.g_01710	Praw.g_01914
OG0001300	Prap.g_01774	Praw.g_01890
OG0001301	Prap.g_01600	Praw.g_00058
OG0001302	Prap.g_01569	Praw.g_00029
OG0001303	Prap.g_01540	Praw.g_01191
OG0001304	Prap.g_01488	Praw.g_01146
OG0001305	Prap.g_01906	Praw.g_00483
OG0001306	Prap.g_01329	Praw.g_00710
OG0001307	Prap.g_00924	Praw.g_01398
OG0001308	Prap.g_00879	Praw.g_01363
OG0001309	Prap.g_00876	Praw.g_01360
OG0001312	Prap.g_01055	Praw.g_01316
OG0001313	Prap.g_01048	Praw.g_01310
OG0001314	Prap.g_00970	Praw.g_01236
OG0001315	Prap.g_01468	Praw.g_00890
OG0001317	Prap.g_00541	Praw.g_00759
OG0001318	Prap.g_00390	Praw.g_01885
OG0001319	Prap.g_00519	Praw.g_01751
OG0001320	Prap.g_00699	Praw.g_01476
OG0001321	Prap.g_00704	Praw.g_01471
OG0001322	Prap.g_01502	Praw.g_01435
OG0001323	Prap.g_01538	Praw.g_00183
OG0001324	Prap.g_00607	Praw.g_00185
OG0001325	Prap.g_00035	Praw.g_00192
OG0001326	Prap.g_00423	Praw.g_00262
OG0001327	Prap.g_01926	Praw.g_00999
OG0001328	Prap.g_01344	Praw.g_00432
OG0001330	Prap.g_01720	Praw.g_00573
OG0001331	Prap.g_01604	Praw.g_00062
OG0001332	Prap.g_01033	Praw.g_01294
OG0001333	Prap.g_01474	Praw.g_01197
OG0001334	Prap.g_01919	Praw.g_00680
OG0001335	Prap.g_00870	Praw.g_01452
OG0001336	Prap.g_00667	Praw.g_01432
OG0001337	Prap.g_00647	Praw.g_01417
OG0001338	Prap.g_00227	Praw.g_00953
OG0001339	Prap.g_00566	Praw.g_00986
OG0001341	Prap.g_00210	Praw.g_00425
OG0001342	Prap.g_01838, Prap.g_01806	Praw.g_00435
OG0001343	Prap.g_01783	Praw.g_00512
OG0001344	Prap.g_01731	Praw.g_00562
OG0001345	Prap.g_01638	Praw.g_00092
OG0001346	Prap.g_01578	Praw.g_00037
OG0001348	Prap.g_01046	Praw.g_01307
OG0001349	Prap.g_01056	Praw.g_01317
OG0001350	Prap.g_00580	Praw.g_01291
OG0001351	Prap.g_00966	Praw.g_01232
OG0001352	Prap.g_01463	Praw.g_00885
OG0001353	Prap.g_01450	Praw.g_00873
OG0001354	Prap.g_01430	Praw.g_00854
OG0001355	Prap.g_01367	Praw.g_00791
OG0001357	Prap.g_01332	Praw.g_00713
OG0001358	Prap.g_01295	Praw.g_00675
OG0001359	Prap.g_01281	Praw.g_00662
OG0001360	Prap.g_01258	Praw.g_00639
OG0001361	Prap.g_01253	Praw.g_00634
OG0001362	Prap.g_01192	Praw.g_01924
OG0001363	Prap.g_00942	Praw.g_01819
OG0001364	Prap.g_00692	Praw.g_01713
OG0001365	Prap.g_00740	Praw.g_01658
OG0001366	Prap.g_00662	Praw.g_01613
OG0001367	Prap.g_00285	Praw.g_01511
OG0001368	Prap.g_00299	Praw.g_01492
OG0001369	Prap.g_01878	Praw.g_00205
OG0001370	Prap.g_01877	Praw.g_00206
OG0001371	Prap.g_00402	Praw.g_00284
OG0001372	Prap.g_00610	Praw.g_00930
OG0001373	Prap.g_00196	Praw.g_00407
OG0001374	Prap.g_00894	Praw.g_01049
OG0001375	Prap.g_01741	Praw.g_00552
OG0001377	Prap.g_01570	Praw.g_00030
OG0001378	Prap.g_00301	Praw.g_01490
OG0001379	Prap.g_00884	Praw.g_01367
OG0001380	Prap.g_00882	Praw.g_01366
OG0001381	Prap.g_01091	Praw.g_01347
OG0001382	Prap.g_01038	Praw.g_01300
OG0001383	Prap.g_01478	Praw.g_01201
OG0001384	Prap.g_01454	Praw.g_00877
OG0001385	Prap.g_01437	Praw.g_00862
OG0001386	Prap.g_00162	Praw.g_00770
OG0001388	Prap.g_00803	Praw.g_00336, Praw.g_00486
OG0001389	Prap.g_01309	Praw.g_00693
OG0001390	Prap.g_01303	Praw.g_00687
OG0001392	Prap.g_01256	Praw.g_00637
OG0001393	Prap.g_01248	Praw.g_00629
OG0001394	Prap.g_00359	Praw.g_01856
OG0001395	Prap.g_00827	Praw.g_01848
OG0001396	Prap.g_00825	Praw.g_01846
OG0001397	Prap.g_00819	Praw.g_01840
OG0001398	Prap.g_00342	Praw.g_01804
OG0001399	Prap.g_00689	Praw.g_01711
OG0001400	Prap.g_00663	Praw.g_01614
OG0001401	Prap.g_00661	Praw.g_01612
OG0001402	Prap.g_00853	Praw.g_01592
OG0001403	Prap.g_00850	Praw.g_01589
OG0001404	Prap.g_01817	Praw.g_01507
OG0001405	Prap.g_00312	Praw.g_01482
OG0001406	Prap.g_00712	Praw.g_01463
OG0001407	Prap.g_00671	Praw.g_01454
OG0001408	Prap.g_00528	Praw.g_01445
OG0001409	Prap.g_00040	Praw.g_01438
OG0001410	Prap.g_00471	Praw.g_00220
OG0001411	Prap.g_00599	Praw.g_00956
OG0001412	Prap.g_00562	Praw.g_00982
OG0001413	Prap.g_00315	Praw.g_01007
OG0001414	Prap.g_00060	Praw.g_01017
OG0001415	Prap.g_00163	Praw.g_00376
OG0001416	Prap.g_00166	Praw.g_00379
OG0001417	Prap.g_00211	Praw.g_00426
OG0001418	Prap.g_01858	Praw.g_00438
OG0001421	Prap.g_00676	Praw.g_01558
OG0001424	Prap.g_00509	Praw.g_01373
OG0001426	Prap.g_00316	Praw.g_00768
OG0001428	Prap.g_00625	Praw.g_01762
OG0001429	Prap.g_00598	Praw.g_01748
OG0001430	Prap.g_00684	Praw.g_01707
OG0001431	Prap.g_00659	Praw.g_01610
OG0001432	Prap.g_00654	Praw.g_01607
OG0001433	Prap.g_00616	Praw.g_01449
OG0001434	Prap.g_00620	Praw.g_00207
OG0001435	Prap.g_00214	Praw.g_00906
OG0001436	Prap.g_00524	Praw.g_00445
OG0001437	Prap.g_01921	Praw.g_00453
OG0001440	Prap.g_01843	Praw.g_00760
OG0001441	Prap.g_00267	Praw.g_01529
OG0001442	Prap.g_00030	Praw.g_01499
OG0001443	Prap.g_00038	Praw.g_01447
OG0001444	Prap.g_00527	Praw.g_01444
OG0001445	Prap.g_00492	Praw.g_00437
OG0001446	Prap.g_01791	Praw.g_01734
OG0001449	Prap.g_01894	Praw.g_00177
OG0001451	Prap.g_00475	Praw.g_00217
OG0001452	Prap.g_00436	Praw.g_00253
OG0001453	Prap.g_01890	Praw.g_00332
OG0001454	Prap.g_01889	Praw.g_00334
OG0001455	Prap.g_00482	Praw.g_00335
OG0001456	Prap.g_01896	Praw.g_00459
OG0001457	Prap.g_00083	Praw.g_01082
OG0001458	Prap.g_01521	Praw.g_01173
OG0001460	Prap.g_01311	Praw.g_00765
OG0001462	Prap.g_00507	Praw.g_00743
OG0001465	Prap.g_01179	Praw.g_01936
OG0001466	Prap.g_00794	Praw.g_01820
OG0001467	Prap.g_01947	Praw.g_01718
OG0001468	Prap.g_00750	Praw.g_01666
OG0001469	Prap.g_01125	Praw.g_01636
OG0001470	Prap.g_00496	Praw.g_01500
OG0001471	Prap.g_01305	Praw.g_01455
OG0001474	Prap.g_00520	Praw.g_00948
OG0001477	Prap.g_01855	Praw.g_00308
OG0001477	Prap.g_01825	Praw.g_00499
OG0001478	Prap.g_01613	Praw.g_00069
OG0001479	Prap.g_00458	Praw.g_00232
OG0001484	Prap.g_00636	Praw.g_00731
OG0001486	Prap.g_00690	Praw.g_01628
OG0001496	Prap.g_00555	Praw.g_00975
OG0001497	Prap.g_00889	Praw.g_01053
OG0001498	Prap.g_01718	Praw.g_01920
OG0001499	Prap.g_01112	Praw.g_01899
OG0001500	Prap.g_00838	Praw.g_01578
OG0001501	Prap.g_01143	Praw.g_01744
OG0001503	Prap.g_00998	Praw.g_01263
OG0001504	Prap.g_01716	Praw.g_00737
OG0001506	Prap.g_01909	Praw.g_01767
OG0001524	Prap.g_01901	Praw.g_01785
OG0001525	Prap.g_00503	Praw.g_01430
OG0001527	Prap.g_01814	Praw.g_00436
OG0001528	Prap.g_01923	Praw.g_00446
OG0001535	Prap.g_01905	Praw.g_00745
OG0001536	Prap.g_01792	Praw.g_01735
OG0001537	Prap.g_00893	Praw.g_01918
OG0001545	Prap.g_01793	Praw.g_01736
OG0001550	Prap.g_00718	Praw.g_01640
OG0001555	Prap.g_00003	Praw.g_01044
OG0001556	Prap.g_00085	Praw.g_01074
OG0001561	Prap.g_00745	Praw.g_00908
OG0001592	Prap.g_00097	Praw.g_01102
OG0001593	Prap.g_00088	Praw.g_01122, Praw.g_01110
OG0001600	Prap.g_00517	Praw.g_00498
OG0001601	Prap.g_01948	Praw.g_00338
OG0001601	Prap.g_01949	Praw.g_00902
OG0001616	Prap.g_01866	Praw.g_01776, Praw.g_00331
OG0001621	Prap.g_00230	Praw.g_00488
OG0001634	Prap.g_00590	Praw.g_00317
OG0001644	Prap.g_01134	Praw.g_00292
OG0001645	Prap.g_00221	Praw.g_00489
OG0001647	Prap.g_00589	Praw.g_00318
OG0001648	Prap.g_00588	Praw.g_00319
OG0001649	Prap.g_00587	Praw.g_00320
OG0001650	Prap.g_00644	Praw.g_01768
OG0001704	Prap.g_00895	Praw.g_01062
OG0001827	Prap.g_01842	Praw.g_01784
OG0001831	Prap.g_00604	Praw.g_00324
OG0001870	Prap.g_00057	Praw.g_00337
OG0001921	Prap.g_00231	Praw.g_00490
OG0002077	Prap.g_00631	Praw.g_00325
OG0002196	Prap.g_01106	Praw.g_00301
OG0002197	Prap.g_01107	Praw.g_00302
OG0002198	Prap.g_01108	Praw.g_00303
