Orthogroup	Prap	Praq
OG0001174	Prap.g_01601	Praq.g_00744
OG0001175	Prap.g_01599	Praq.g_00746
OG0001176	Prap.g_01597	Praq.g_00747
OG0001177	Prap.g_01595	Praq.g_00749
OG0001178	Prap.g_01594	Praq.g_00750
OG0001179	Prap.g_01593	Praq.g_00751
OG0001180	Prap.g_01592	Praq.g_00752
OG0001181	Prap.g_01591	Praq.g_00753
OG0001182	Prap.g_01590	Praq.g_00754
OG0001183	Prap.g_01589	Praq.g_00755
OG0001184	Prap.g_01588	Praq.g_00756
OG0001185	Prap.g_01587	Praq.g_00757
OG0001186	Prap.g_01585	Praq.g_00758
OG0001187	Prap.g_01584	Praq.g_00759
OG0001188	Prap.g_01583	Praq.g_00760
OG0001189	Prap.g_01582	Praq.g_00761
OG0001190	Prap.g_01581	Praq.g_00762
OG0001191	Prap.g_01579	Praq.g_00764
OG0001192	Prap.g_01577	Praq.g_00766
OG0001193	Prap.g_01576	Praq.g_00767
OG0001194	Prap.g_01575	Praq.g_00768
OG0001195	Prap.g_01573	Praq.g_00769
OG0001196	Prap.g_01571	Praq.g_00771
OG0001197	Prap.g_01568	Praq.g_00773
OG0001198	Prap.g_01567	Praq.g_00774
OG0001199	Prap.g_01566	Praq.g_00679
OG0001200	Prap.g_01565	Praq.g_00680
OG0001201	Prap.g_01564	Praq.g_00681
OG0001202	Prap.g_01563	Praq.g_00682
OG0001203	Prap.g_01561	Praq.g_00684
OG0001204	Prap.g_01559	Praq.g_00687
OG0001205	Prap.g_01558	Praq.g_00688
OG0001206	Prap.g_01557	Praq.g_00689
OG0001207	Prap.g_01556	Praq.g_00690
OG0001208	Prap.g_01555	Praq.g_00691
OG0001209	Prap.g_01554	Praq.g_00692
OG0001210	Prap.g_01553	Praq.g_00693
OG0001211	Prap.g_01552	Praq.g_00694
OG0001212	Prap.g_01551	Praq.g_00695
OG0001213	Prap.g_01550	Praq.g_00696
OG0001214	Prap.g_01549	Praq.g_00697
OG0001215	Prap.g_01548	Praq.g_00698
OG0001216	Prap.g_01547	Praq.g_00699
OG0001217	Prap.g_01546	Praq.g_00700
OG0001218	Prap.g_01545	Praq.g_00701
OG0001219	Prap.g_01544	Praq.g_00702
OG0001220	Prap.g_01543	Praq.g_00703
OG0001221	Prap.g_01542	Praq.g_00704
OG0001222	Prap.g_01541	Praq.g_00706
OG0001223	Prap.g_01539	Praq.g_00708
OG0001224	Prap.g_01537	Praq.g_00709
OG0001225	Prap.g_01535	Praq.g_00711
OG0001226	Prap.g_01534	Praq.g_00712
OG0001227	Prap.g_01533	Praq.g_00713
OG0001228	Prap.g_01532	Praq.g_00714
OG0001229	Prap.g_01531	Praq.g_00715
OG0001230	Prap.g_01530	Praq.g_00716
OG0001231	Prap.g_01529	Praq.g_00717
OG0001232	Prap.g_01527	Praq.g_00719
OG0001233	Prap.g_01526	Praq.g_00720
OG0001234	Prap.g_01525	Praq.g_00721
OG0001235	Prap.g_01524	Praq.g_00722
OG0001236	Prap.g_01523	Praq.g_00723
OG0001237	Prap.g_01520	Praq.g_00390
OG0001238	Prap.g_01519	Praq.g_00391
OG0001239	Prap.g_01515	Praq.g_00394
OG0001240	Prap.g_01514	Praq.g_00395
OG0001241	Prap.g_01513	Praq.g_00396
OG0001242	Prap.g_01511	Praq.g_00397
OG0001243	Prap.g_01510	Praq.g_00398
OG0001244	Prap.g_01509	Praq.g_00399
OG0001245	Prap.g_01508	Praq.g_00400
OG0001246	Prap.g_01507	Praq.g_00401
OG0001247	Prap.g_01506	Praq.g_00402
OG0001248	Prap.g_01505	Praq.g_00403
OG0001249	Prap.g_01504	Praq.g_00404
OG0001250	Prap.g_01501	Praq.g_00405
OG0001251	Prap.g_01500	Praq.g_00406
OG0001252	Prap.g_01499	Praq.g_00407
OG0001253	Prap.g_01498	Praq.g_00408
OG0001254	Prap.g_01496	Praq.g_00410
OG0001255	Prap.g_01495	Praq.g_00411
OG0001256	Prap.g_01492	Praq.g_00413
OG0001257	Prap.g_01491	Praq.g_00414
OG0001258	Prap.g_01490	Praq.g_00415
OG0001259	Prap.g_01874	Praq.g_00417
OG0001260	Prap.g_01873	Praq.g_00418
OG0001261	Prap.g_01872	Praq.g_00419
OG0001262	Prap.g_01871	Praq.g_00420
OG0001263	Prap.g_01870	Praq.g_00421
OG0001264	Prap.g_01869	Praq.g_00422
OG0001265	Prap.g_01868	Praq.g_00423
OG0001266	Prap.g_00056	Praq.g_00424
OG0001267	Prap.g_00055	Praq.g_00425
OG0001268	Prap.g_00054	Praq.g_00426
OG0001269	Prap.g_01086	Praq.g_01911
OG0001270	Prap.g_01036	Praq.g_01865
OG0001271	Prap.g_01021	Praq.g_01852
OG0001272	Prap.g_01429	Praq.g_01722
OG0001273	Prap.g_01373	Praq.g_01212
OG0001274	Prap.g_01285	Praq.g_00533
OG0001275	Prap.g_01269	Praq.g_01104
OG0001276	Prap.g_01178	Praq.g_01013
OG0001277	Prap.g_00693	Praq.g_00621
OG0001278	Prap.g_00730	Praq.g_01448
OG0001279	Prap.g_00859	Praq.g_01489
OG0001280	Prap.g_00300	Praq.g_01595
OG0001281	Prap.g_01129	Praq.g_01642
OG0001282	Prap.g_00542	Praq.g_01660
OG0001283	Prap.g_00506	Praq.g_01665
OG0001284	Prap.g_00597	Praq.g_01275
OG0001285	Prap.g_00474	Praq.g_01317
OG0001286	Prap.g_00459	Praq.g_01330
OG0001288	Prap.g_00164	Praq.g_00334
OG0001289	Prap.g_00177	Praq.g_00345
OG0001290	Prap.g_01120	Praq.g_00387
OG0001292	Prap.g_01907	Praq.g_00005
OG0001293	Prap.g_00531	Praq.g_00021
OG0001294	Prap.g_00321	Praq.g_00033, Praq.g_00044
OG0001295	Prap.g_01820	Praq.g_01955
OG0001298	Prap.g_01781	Praq.g_00498
OG0001299	Prap.g_01710	Praq.g_00948
OG0001300	Prap.g_01774	Praq.g_00923
OG0001301	Prap.g_01600	Praq.g_00745
OG0001302	Prap.g_01569	Praq.g_00772
OG0001303	Prap.g_01540	Praq.g_00707
OG0001304	Prap.g_01488	Praq.g_00416
OG0001305	Prap.g_01906	Praq.g_00041, Praq.g_00080, Praq.g_00547
OG0001306	Prap.g_01329	Praq.g_01120
OG0001307	Prap.g_00924	Praq.g_01233
OG0001308	Prap.g_00879	Praq.g_01932
OG0001309	Prap.g_00876	Praq.g_01929
OG0001311	Prap.g_01085	Praq.g_01910
OG0001312	Prap.g_01055	Praq.g_01884
OG0001313	Prap.g_01048	Praq.g_01878
OG0001314	Prap.g_00970	Praq.g_01803
OG0001315	Prap.g_01468	Praq.g_01759
OG0001317	Prap.g_00541	Praq.g_01170
OG0001318	Prap.g_00390	Praq.g_00965
OG0001319	Prap.g_00519	Praq.g_00630
OG0001320	Prap.g_00699	Praq.g_01610
OG0001321	Prap.g_00704	Praq.g_01615
OG0001322	Prap.g_01502	Praq.g_01651
OG0001323	Prap.g_01538	Praq.g_01282
OG0001324	Prap.g_00607	Praq.g_01285
OG0001325	Prap.g_00035	Praq.g_01292
OG0001326	Prap.g_00423	Praq.g_01361
OG0001327	Prap.g_01926	Praq.g_00159
OG0001328	Prap.g_01344	Praq.g_00003
OG0001330	Prap.g_01720	Praq.g_00440
OG0001331	Prap.g_01604	Praq.g_00741
OG0001332	Prap.g_01033	Praq.g_01862
OG0001333	Prap.g_01474	Praq.g_01764
OG0001334	Prap.g_01919	Praq.g_00517
OG0001335	Prap.g_00870	Praq.g_01634
OG0001336	Prap.g_00667	Praq.g_01654
OG0001337	Prap.g_00647	Praq.g_01668
OG0001338	Prap.g_00227	Praq.g_00111
OG0001339	Prap.g_00566	Praq.g_00138
OG0001340	Prap.g_01493	Praq.g_00197
OG0001341	Prap.g_00210	Praq.g_00384
OG0001342	Prap.g_01838, Prap.g_01806	Praq.g_00007
OG0001344	Prap.g_01731	Praq.g_00451
OG0001346	Prap.g_01578	Praq.g_00765
OG0001348	Prap.g_01046	Praq.g_01875
OG0001349	Prap.g_01056	Praq.g_01885
OG0001350	Prap.g_00580	Praq.g_01858
OG0001351	Prap.g_00966	Praq.g_01799
OG0001352	Prap.g_01463	Praq.g_01754
OG0001353	Prap.g_01450	Praq.g_01742
OG0001354	Prap.g_01430	Praq.g_01723
OG0001355	Prap.g_01367	Praq.g_01206
OG0001357	Prap.g_01332	Praq.g_01123
OG0001358	Prap.g_01295	Praq.g_00523
OG0001359	Prap.g_01281	Praq.g_00537
OG0001360	Prap.g_01258	Praq.g_01093
OG0001361	Prap.g_01253	Praq.g_01088
OG0001362	Prap.g_01192	Praq.g_01026
OG0001363	Prap.g_00942	Praq.g_00832
OG0001364	Prap.g_00692	Praq.g_01244, Praq.g_00653
OG0001365	Prap.g_00740	Praq.g_01438
OG0001366	Prap.g_00662	Praq.g_01471
OG0001367	Prap.g_00285	Praq.g_01575
OG0001368	Prap.g_00299	Praq.g_01594
OG0001369	Prap.g_01878	Praq.g_01304
OG0001370	Prap.g_01877	Praq.g_01305
OG0001371	Prap.g_00402	Praq.g_01383
OG0001373	Prap.g_00196	Praq.g_00364
OG0001374	Prap.g_00894	Praq.g_00953
OG0001375	Prap.g_01741	Praq.g_00460
OG0001378	Prap.g_00301	Praq.g_01596
OG0001379	Prap.g_00884	Praq.g_01936
OG0001380	Prap.g_00882	Praq.g_01935
OG0001381	Prap.g_01091	Praq.g_01916
OG0001382	Prap.g_01038	Praq.g_01868
OG0001383	Prap.g_01478	Praq.g_01768
OG0001384	Prap.g_01454	Praq.g_01747
OG0001385	Prap.g_01437	Praq.g_01731
OG0001386	Prap.g_00162	Praq.g_01182
OG0001389	Prap.g_01309	Praq.g_00503
OG0001390	Prap.g_01303	Praq.g_00510
OG0001392	Prap.g_01256	Praq.g_01091
OG0001393	Prap.g_01248	Praq.g_01083
OG0001394	Prap.g_00359	Praq.g_00795
OG0001395	Prap.g_00827	Praq.g_00803
OG0001396	Prap.g_00825	Praq.g_00805
OG0001397	Prap.g_00819	Praq.g_00811
OG0001398	Prap.g_00342	Praq.g_00588
OG0001399	Prap.g_00689	Praq.g_00655
OG0001400	Prap.g_00663	Praq.g_01470
OG0001401	Prap.g_00661	Praq.g_01472
OG0001402	Prap.g_00853	Praq.g_01495
OG0001403	Prap.g_00850	Praq.g_01498
OG0001404	Prap.g_01817	Praq.g_01579
OG0001405	Prap.g_00312	Praq.g_01604
OG0001406	Prap.g_00712	Praq.g_01623
OG0001407	Prap.g_00671	Praq.g_01632
OG0001408	Prap.g_00528	Praq.g_01640
OG0001409	Prap.g_00040	Praq.g_01648
OG0001410	Prap.g_00471	Praq.g_01319
OG0001411	Prap.g_00599	Praq.g_00113
OG0001412	Prap.g_00562	Praq.g_00134
OG0001413	Prap.g_00315	Praq.g_00166
OG0001414	Prap.g_00060	Praq.g_00178
OG0001415	Prap.g_00163	Praq.g_00333
OG0001416	Prap.g_00166	Praq.g_00336
OG0001417	Prap.g_00211	Praq.g_00385
OG0001418	Prap.g_01858	Praq.g_00010
OG0001420	Prap.g_00619	Praq.g_00100
OG0001421	Prap.g_00676	Praq.g_01529
OG0001424	Prap.g_00509	Praq.g_01942
OG0001426	Prap.g_00316	Praq.g_01180
OG0001428	Prap.g_00625	Praq.g_00619
OG0001429	Prap.g_00598	Praq.g_00633
OG0001430	Prap.g_00684	Praq.g_00659
OG0001431	Prap.g_00659	Praq.g_01474
OG0001432	Prap.g_00654	Praq.g_01479
OG0001433	Prap.g_00616	Praq.g_01637
OG0001434	Prap.g_00620	Praq.g_01306
OG0001435	Prap.g_00214	Praq.g_01395
OG0001436	Prap.g_00524	Praq.g_00016
OG0001437	Prap.g_01921	Praq.g_00023
OG0001439	Prap.g_00633	Praq.g_00859
OG0001440	Prap.g_01843	Praq.g_01171
OG0001442	Prap.g_00030	Praq.g_01587
OG0001443	Prap.g_00038	Praq.g_01638
OG0001444	Prap.g_00527	Praq.g_01641
OG0001445	Prap.g_00492	Praq.g_00008
OG0001446	Prap.g_01791	Praq.g_00067
OG0001449	Prap.g_01894	Praq.g_01277
OG0001451	Prap.g_00475	Praq.g_01316
OG0001452	Prap.g_00436	Praq.g_01352
OG0001453	Prap.g_01890	Praq.g_00101
OG0001454	Prap.g_01889	Praq.g_00103
OG0001455	Prap.g_00482	Praq.g_00104
OG0001458	Prap.g_01521	Praq.g_00389
OG0001460	Prap.g_01311	Praq.g_01177
OG0001462	Prap.g_00507	Praq.g_01153
OG0001465	Prap.g_01179	Praq.g_01014
OG0001466	Prap.g_00794	Praq.g_00831
OG0001467	Prap.g_01947	Praq.g_00648
OG0001469	Prap.g_01125	Praq.g_01461
OG0001470	Prap.g_00496	Praq.g_01586
OG0001471	Prap.g_01305	Praq.g_01631
OG0001474	Prap.g_00520	Praq.g_00106
OG0001478	Prap.g_01613	Praq.g_00734
OG0001479	Prap.g_00458	Praq.g_01331
OG0001484	Prap.g_00636	Praq.g_01130
OG0001486	Prap.g_00690	Praq.g_01468
OG0001487	Prap.g_00349	Praq.g_01521
OG0001495	Prap.g_01884	Praq.g_00566
OG0001497	Prap.g_00889	Praq.g_00219
OG0001498	Prap.g_01718	Praq.g_00955
OG0001499	Prap.g_01112	Praq.g_00933
OG0001500	Prap.g_00838	Praq.g_01509
OG0001503	Prap.g_00998	Praq.g_01830
OG0001504	Prap.g_01716	Praq.g_01142
OG0001508	Prap.g_00753	Praq.g_01427
OG0001509	Prap.g_00749	Praq.g_01430
OG0001524	Prap.g_01901	Praq.g_01404
OG0001525	Prap.g_00503	Praq.g_01655
OG0001535	Prap.g_01905	Praq.g_01156
OG0001536	Prap.g_01792	Praq.g_00066
OG0001537	Prap.g_00893	Praq.g_00952
OG0001541	Prap.g_00656	Praq.g_01477
OG0001556	Prap.g_00085	Praq.g_00224
OG0001559	Prap.g_01902	Praq.g_00074
OG0001560	Prap.g_00862	Praq.g_01486
OG0001570	Prap.g_01304	Praq.g_00509
OG0001588	Prap.g_00609	Praq.g_00078
OG0001592	Prap.g_00097	Praq.g_00220
OG0001593	Prap.g_00088	Praq.g_00228
OG0001601	Prap.g_01948	Praq.g_00053
OG0001626	Prap.g_00103	Praq.g_00148
OG0001631	Prap.g_01829, Prap.g_01811	Praq.g_01011
OG0001702	Prap.g_01341	Praq.g_00270
OG0001827	Prap.g_01842	Praq.g_00062
OG0001870	Prap.g_00057	Praq.g_00054
OG0001875	Prap.g_01832	Praq.g_01248
OG0001903	Prap.g_00090	Praq.g_00231
OG0001946	Prap.g_00086	Praq.g_00225
OG0001957	Prap.g_00033	Praq.g_00151
OG0001958	Prap.g_00583	Praq.g_00269
OG0001959	Prap.g_00582	Praq.g_00268
OG0001960	Prap.g_00581	Praq.g_00267
OG0001961	Prap.g_01885	Praq.g_01670
OG0002020	Prap.g_00102	Praq.g_00203
