Orthogroup	Syak	Syac
OG0001166	Syak.g_02394	Syac.g_00520
OG0001167	Syak.g_02366	Syac.g_00667
OG0001168	Syak.g_02364	Syac.g_00665
OG0001169	Syak.g_02362	Syac.g_00663
OG0001170	Syak.g_02360	Syac.g_00661
OG0001171	Syak.g_02349	Syac.g_00650
OG0001172	Syak.g_01388	Syac.g_02187
OG0001173	Syak.g_01387	Syac.g_02186
OG0001174	Syak.g_01379	Syac.g_02178
OG0001175	Syak.g_01378	Syac.g_02177
OG0001176	Syak.g_01354	Syac.g_02141
OG0001177	Syak.g_01356	Syac.g_02143
OG0001178	Syak.g_02411	Syac.g_00539
OG0001179	Syak.g_01324	Syac.g_02112
OG0001181	Syak.g_01296	Syac.g_02083
OG0001182	Syak.g_01287	Syac.g_02074
OG0001183	Syak.g_01282	Syac.g_02070
OG0001184	Syak.g_01571	Syac.g_00186
OG0001185	Syak.g_01643	Syac.g_00162
OG0001186	Syak.g_01709	Syac.g_00082
OG0001187	Syak.g_01712	Syac.g_00085
OG0001188	Syak.g_01714	Syac.g_00076
OG0001189	Syak.g_01736	Syac.g_00054
OG0001190	Syak.g_01942	Syac.g_02353
OG0001191	Syak.g_01928	Syac.g_02368
OG0001192	Syak.g_01921	Syac.g_02374
OG0001193	Syak.g_01888	Syac.g_02406
OG0001194	Syak.g_01882	Syac.g_02408
OG0001195	Syak.g_01881	Syac.g_02409
OG0001196	Syak.g_01811	Syac.g_02477
OG0001197	Syak.g_01809	Syac.g_02479
OG0001198	Syak.g_01798	Syac.g_02491
OG0001199	Syak.g_02249	Syac.g_00445
OG0001200	Syak.g_02247	Syac.g_00443
OG0001201	Syak.g_02191	Syac.g_00395
OG0001202	Syak.g_02061	Syac.g_02285
OG0001203	Syak.g_02307	Syac.g_01967
OG0001204	Syak.g_01404	Syac.g_02200
OG0001205	Syak.g_01181	Syac.g_00706
OG0001206	Syak.g_01148	Syac.g_01715
OG0001207	Syak.g_02566	Syac.g_01915
OG0001208	Syak.g_02576	Syac.g_01902
OG0001209	Syak.g_02643	Syac.g_01833
OG0001210	Syak.g_02654	Syac.g_01826
OG0001211	Syak.g_02669	Syac.g_01809
OG0001212	Syak.g_02728	Syac.g_01751
OG0001213	Syak.g_00025	Syac.g_00968
OG0001214	Syak.g_00037	Syac.g_00981
OG0001215	Syak.g_00697	Syac.g_00919
OG0001216	Syak.g_00805	Syac.g_01285
OG0001217	Syak.g_00138	Syac.g_01043
OG0001218	Syak.g_01093	Syac.g_01679
OG0001220	Syak.g_00580	Syac.g_00813
OG0001221	Syak.g_00390	Syac.g_01379
OG0001223	Syak.g_00472	Syac.g_01215
OG0001224	Syak.g_00739	Syac.g_00880
OG0001226	Syak.g_02239	Syac.g_01026
OG0001227	Syak.g_00963	Syac.g_02387
OG0001228	Syak.g_00619	Syac.g_00700
OG0001229	Syak.g_00711	Syac.g_00906
OG0001230	Syak.g_01030	Syac.g_01621
OG0001231	Syak.g_01777	Syac.g_00017
OG0001232	Syak.g_02385	Syac.g_00509
OG0001233	Syak.g_02359	Syac.g_00660
OG0001234	Syak.g_01374	Syac.g_02173
OG0001235	Syak.g_01362	Syac.g_02147
OG0001236	Syak.g_01568	Syac.g_00189
OG0001237	Syak.g_01573	Syac.g_00184
OG0001238	Syak.g_01926	Syac.g_02369
OG0001240	Syak.g_02206	Syac.g_00411
OG0001241	Syak.g_02197	Syac.g_00402
OG0001242	Syak.g_02168	Syac.g_00370
OG0001243	Syak.g_02160	Syac.g_00363
OG0001244	Syak.g_02132	Syac.g_00333
OG0001245	Syak.g_00248	Syac.g_01064
OG0001246	Syak.g_02604	Syac.g_01876
OG0001247	Syak.g_00618	Syac.g_01303
OG0001248	Syak.g_00147	Syac.g_01306
OG0001249	Syak.g_01251	Syac.g_02029
OG0001250	Syak.g_00602	Syac.g_00838
OG0001251	Syak.g_01875	Syac.g_02415
OG0001252	Syak.g_00754	Syac.g_00874
OG0001253	Syak.g_00250	Syac.g_01063
OG0001254	Syak.g_00272	Syac.g_01465
OG0001255	Syak.g_00066	Syac.g_01957
OG0001256	Syak.g_02430	Syac.g_00563
OG0001257	Syak.g_02502	Syac.g_01686
OG0001258	Syak.g_02420	Syac.g_00553
OG0001259	Syak.g_02361	Syac.g_00662
OG0001260	Syak.g_02332	Syac.g_00640
OG0001262	Syak.g_01734	Syac.g_00056
OG0001263	Syak.g_02157	Syac.g_00360
OG0001265	Syak.g_02170	Syac.g_00372
OG0001266	Syak.g_02057	Syac.g_02289
OG0001267	Syak.g_01459	Syac.g_02253
OG0001268	Syak.g_01240	Syac.g_02014
OG0001269	Syak.g_02323	Syac.g_01960
OG0001270	Syak.g_01194	Syac.g_00690
OG0001271	Syak.g_01121	Syac.g_01703
OG0001272	Syak.g_02580	Syac.g_01898
OG0001273	Syak.g_00030	Syac.g_00974
OG0001274	Syak.g_01988	Syac.g_02323
OG0001275	Syak.g_00633	Syac.g_01228
OG0001276	Syak.g_00649	Syac.g_01244
OG0001277	Syak.g_01829	Syac.g_02463
OG0001278	Syak.g_00671	Syac.g_01517
OG0001279	Syak.g_00105	Syac.g_01605
OG0001280	Syak.g_00933	Syac.g_00731
OG0001281	Syak.g_00944	Syac.g_00721
OG0001282	Syak.g_02564	Syac.g_01917
OG0001283	Syak.g_01818	Syac.g_02472
OG0001284	Syak.g_02446	Syac.g_00586
OG0001285	Syak.g_02381	Syac.g_01060
OG0001286	Syak.g_01301	Syac.g_02089
OG0001287	Syak.g_01652	Syac.g_00154
OG0001288	Syak.g_01686	Syac.g_00141
OG0001289	Syak.g_02222	Syac.g_00426
OG0001291	Syak.g_02147	Syac.g_00349
OG0001292	Syak.g_01410	Syac.g_02205
OG0001293	Syak.g_01432	Syac.g_02226
OG0001294	Syak.g_00355	Syac.g_01411
OG0001295	Syak.g_00740	Syac.g_01824
OG0001296	Syak.g_02610	Syac.g_01870
OG0001297	Syak.g_02614	Syac.g_01866
OG0001298	Syak.g_02703	Syac.g_01774
OG0001299	Syak.g_00349	Syac.g_01417
OG0001300	Syak.g_00706	Syac.g_00910
OG0001301	Syak.g_00721	Syac.g_00897
OG0001302	Syak.g_00068	Syac.g_01012
OG0001303	Syak.g_00548	Syac.g_01137
OG0001304	Syak.g_00664	Syac.g_01257
OG0001305	Syak.g_00728	Syac.g_00890
OG0001306	Syak.g_00915	Syac.g_00749
OG0001307	Syak.g_00344	Syac.g_02156
OG0001309	Syak.g_02620	Syac.g_01860
OG0001311	Syak.g_00651	Syac.g_01246
OG0001312	Syak.g_00537	Syac.g_01147
OG0001315	Syak.g_01284	Syac.g_02072
OG0001316	Syak.g_02140	Syac.g_00342
OG0001317	Syak.g_02302	Syac.g_01971
OG0001318	Syak.g_01424	Syac.g_02218
OG0001319	Syak.g_01448	Syac.g_02242
OG0001321	Syak.g_01172	Syac.g_00712
OG0001322	Syak.g_01171	Syac.g_00713
OG0001323	Syak.g_02623	Syac.g_01857
OG0001324	Syak.g_00707	Syac.g_00909
OG0001325	Syak.g_00800	Syac.g_01281
OG0001326	Syak.g_01870, Syak.g_01154	Syac.g_02420
OG0001328	Syak.g_00383	Syac.g_01385
OG0001329	Syak.g_00280	Syac.g_01007
OG0001330	Syak.g_00925	Syac.g_00738
OG0001332	Syak.g_02485	Syac.g_00625
OG0001333	Syak.g_02365	Syac.g_00666
OG0001334	Syak.g_01274	Syac.g_02061
OG0001335	Syak.g_01273	Syac.g_02060
OG0001336	Syak.g_01817	Syac.g_02473
OG0001337	Syak.g_01262	Syac.g_02040
OG0001338	Syak.g_01258	Syac.g_02048, Syac.g_02022, Syac.g_00474, Syac.g_02037
OG0001340	Syak.g_01261	Syac.g_02039
OG0001343	Syak.g_01877	Syac.g_02413
OG0001344	Syak.g_00893	Syac.g_00774
OG0001345	Syak.g_00856	Syac.g_00803
OG0001346	Syak.g_00937	Syac.g_00728
OG0001347	Syak.g_01885	Syac.g_00228
OG0001347	Syak.g_01622	Syac.g_00123
OG0001348	Syak.g_00774	Syac.g_00857
OG0001352	Syak.g_00764	Syac.g_01842
OG0001353	Syak.g_00612	Syac.g_00850
OG0001354	Syak.g_00485	Syac.g_01201
OG0001355	Syak.g_00144	Syac.g_01823
OG0001358	Syak.g_00007	Syac.g_00952
OG0001359	Syak.g_01878	Syac.g_02412
OG0001360	Syak.g_00854	Syac.g_00805
OG0001361	Syak.g_00859	Syac.g_00800
OG0001364	Syak.g_01552	Syac.g_00204
OG0001366	Syak.g_02391	Syac.g_00517
OG0001373	Syak.g_01871	Syac.g_02419
OG0001374	Syak.g_01863	Syac.g_02427
OG0001375	Syak.g_01876	Syac.g_02414
OG0001376	Syak.g_01916	Syac.g_02376
OG0001377	Syak.g_01917	Syac.g_02375
OG0001378	Syak.g_01196	Syac.g_00689
OG0001379	Syak.g_00927	Syac.g_00736
OG0001380	Syak.g_00237	Syac.g_01589
OG0001382	Syak.g_01169	Syac.g_00148
OG0001385	Syak.g_01874	Syac.g_02416
OG0001386	Syak.g_01873	Syac.g_02417
OG0001387	Syak.g_01872	Syac.g_02418
OG0001388	Syak.g_01869	Syac.g_02421
OG0001389	Syak.g_01868	Syac.g_02422
OG0001390	Syak.g_01867	Syac.g_02423
OG0001391	Syak.g_01866	Syac.g_02424
OG0001392	Syak.g_01865	Syac.g_02425
OG0001393	Syak.g_01864	Syac.g_02426
OG0001394	Syak.g_00399	Syac.g_01373
OG0001395	Syak.g_00789	Syac.g_01262
OG0001396	Syak.g_01884	Syac.g_00229
OG0001398	Syak.g_00571	Syac.g_01120
OG0001401	Syak.g_00608	Syac.g_00844, Syac.g_00845
OG0001402	Syak.g_00012	Syac.g_00957
OG0001405	Syak.g_01271	Syac.g_02058
OG0001406	Syak.g_01915	Syac.g_02377
OG0001408	Syak.g_00087	Syac.g_01530
OG0001410	Syak.g_00343	Syac.g_02155
OG0001411	Syak.g_01581	Syac.g_00180
OG0001412	Syak.g_01621	Syac.g_00122
OG0001413	Syak.g_00103	Syac.g_01019
OG0001416	Syak.g_00941	Syac.g_00724
OG0001417	Syak.g_00486	Syac.g_01200
OG0001420	Syak.g_02635	Syac.g_01847
OG0001425	Syak.g_01922	Syac.g_02373
OG0001430	Syak.g_01949, Syak.g_00314	Syac.g_02345
OG0001432	Syak.g_00095	Syac.g_01572
OG0001434	Syak.g_00404	Syac.g_01368
OG0001435	Syak.g_00369	Syac.g_01399
OG0001436	Syak.g_01546	Syac.g_00210
OG0001436	Syak.g_01547	Syac.g_00209
OG0001438	Syak.g_01475	Syac.g_00280
OG0001439	Syak.g_01506	Syac.g_00250
OG0001442	Syak.g_00415	Syac.g_01358
OG0001443	Syak.g_01909	Syac.g_02382
OG0001444	Syak.g_02212	Syac.g_00415
OG0001447	Syak.g_02159	Syac.g_00362
OG0001448	Syak.g_00121	Syac.g_01094
OG0001449	Syak.g_01401	Syac.g_02197
OG0001452	Syak.g_01419	Syac.g_02214
OG0001456	Syak.g_01855	Syac.g_02434
OG0001457	Syak.g_01854	Syac.g_02435
OG0001458	Syak.g_01853	Syac.g_02436
OG0001459	Syak.g_00311	Syac.g_01445
OG0001461	Syak.g_00276	Syac.g_02168
OG0001462	Syak.g_01750	Syac.g_00039
OG0001465	Syak.g_00775	Syac.g_01299
OG0001470	Syak.g_01592	Syac.g_00683
OG0001471	Syak.g_01501	Syac.g_00257
OG0001473	Syak.g_00102	Syac.g_01010
OG0001474	Syak.g_01239	Syac.g_02013
OG0001475	Syak.g_01594	Syac.g_00681
OG0001476	Syak.g_00882	Syac.g_00782
OG0001477	Syak.g_00718	Syac.g_00900
OG0001478	Syak.g_01131	Syac.g_01710
OG0001479	Syak.g_01242	Syac.g_02016
OG0001480	Syak.g_00084	Syac.g_00812
OG0001482	Syak.g_00476	Syac.g_01210
OG0001488	Syak.g_00872	Syac.g_00791
OG0001489	Syak.g_01291, Syak.g_00278	Syac.g_02078
OG0001492	Syak.g_00668	Syac.g_01514
OG0001493	Syak.g_00676	Syac.g_01522
OG0001495	Syak.g_01357	Syac.g_02144
OG0001496	Syak.g_00715	Syac.g_00902
OG0001497	Syak.g_00717	Syac.g_00901
OG0001498	Syak.g_01214	Syac.g_01987
OG0001502	Syak.g_00586	Syac.g_00818
OG0001504	Syak.g_00310	Syac.g_01446
OG0001508	Syak.g_01591	Syac.g_00684
OG0001509	Syak.g_01706	Syac.g_00230
OG0001510	Syak.g_01662	Syac.g_00150
OG0001511	Syak.g_02183	Syac.g_00387
OG0001512	Syak.g_02308	Syac.g_01966
OG0001513	Syak.g_01572	Syac.g_00185
OG0001514	Syak.g_00714	Syac.g_00903
OG0001515	Syak.g_00701	Syac.g_00914
OG0001516	Syak.g_00346	Syac.g_01420
OG0001517	Syak.g_01245	Syac.g_02019
OG0001518	Syak.g_01924	Syac.g_02371
OG0001519	Syak.g_01907	Syac.g_02384
OG0001520	Syak.g_02689	Syac.g_01787
OG0001527	Syak.g_02682	Syac.g_01794
OG0001528	Syak.g_01593	Syac.g_00682
OG0001529	Syak.g_01743	Syac.g_00047
OG0001530	Syak.g_02185	Syac.g_00389
OG0001531	Syak.g_02309	Syac.g_01965
OG0001532	Syak.g_00838	Syac.g_01487
OG0001533	Syak.g_01198	Syac.g_01726
OG0001534	Syak.g_00665	Syac.g_01258
OG0001535	Syak.g_00646	Syac.g_01242
OG0001536	Syak.g_00508	Syac.g_01177
OG0001537	Syak.g_00392	Syac.g_01378
OG0001538	Syak.g_00439	Syac.g_01336
OG0001539	Syak.g_00364	Syac.g_01403
OG0001540	Syak.g_02155	Syac.g_00358
OG0001541	Syak.g_02089	Syac.g_02256
OG0001542	Syak.g_02080	Syac.g_02265
OG0001543	Syak.g_02007	Syac.g_02307
OG0001544	Syak.g_01908	Syac.g_02383
OG0001545	Syak.g_01830	Syac.g_02462
OG0001546	Syak.g_02627	Syac.g_01853
OG0001547	Syak.g_00564	Syac.g_01122
OG0001551	Syak.g_00689	Syac.g_00861
OG0001557	Syak.g_00400	Syac.g_01372
OG0001559	Syak.g_02186	Syac.g_00390
OG0001560	Syak.g_02199	Syac.g_00403
OG0001561	Syak.g_00653	Syac.g_01248
OG0001562	Syak.g_00639	Syac.g_01234
OG0001563	Syak.g_01306	Syac.g_02095
OG0001564	Syak.g_01860	Syac.g_02430
OG0001567	Syak.g_00565	Syac.g_01121
OG0001568	Syak.g_00562	Syac.g_01124
OG0001570	Syak.g_00574	Syac.g_01108
OG0001572	Syak.g_00097	Syac.g_01584
OG0001574	Syak.g_02680	Syac.g_01796
OG0001576	Syak.g_00955	Syac.g_01729
OG0001577	Syak.g_00903	Syac.g_00765
OG0001578	Syak.g_00229	Syac.g_01457, Syac.g_01028
OG0001579	Syak.g_01267	Syac.g_02054, Syac.g_02049
OG0001580	Syak.g_01953	Syac.g_02341
OG0001588	Syak.g_01554	Syac.g_00200
OG0001589	Syak.g_02356	Syac.g_00657
OG0001590	Syak.g_00029	Syac.g_00973
OG0001591	Syak.g_00357	Syac.g_01409
OG0001592	Syak.g_01952	Syac.g_02342
OG0001594	Syak.g_02033	Syac.g_02362
OG0001594	Syak.g_01004	Syac.g_01609
OG0001602	Syak.g_00776	Syac.g_01300
OG0001614	Syak.g_01641	Syac.g_00164
OG0001615	Syak.g_00589	Syac.g_00825
OG0001615	Syak.g_02660	Syac.g_01819
OG0001616	Syak.g_00851	Syac.g_01472
OG0001617	Syak.g_00710	Syac.g_00907
OG0001618	Syak.g_00793	Syac.g_01274
OG0001619	Syak.g_00520	Syac.g_01164
OG0001620	Syak.g_01233	Syac.g_02007
OG0001621	Syak.g_01420	Syac.g_02215
OG0001622	Syak.g_01820	Syac.g_02471
OG0001623	Syak.g_01257	Syac.g_02036
OG0001624	Syak.g_00077	Syac.g_02388
OG0001625	Syak.g_01426	Syac.g_02220
OG0001634	Syak.g_00352	Syac.g_01414
OG0001635	Syak.g_01690	Syac.g_00137
OG0001636	Syak.g_01751	Syac.g_00038
OG0001637	Syak.g_02340, Syak.g_02337	Syac.g_00646
OG0001639	Syak.g_02481	Syac.g_00622
OG0001640	Syak.g_00759	Syac.g_00868
OG0001641	Syak.g_00467	Syac.g_01219
OG0001643	Syak.g_00040	Syac.g_00984
OG0001644	Syak.g_00783	Syac.g_01266
OG0001645	Syak.g_00575	Syac.g_01548
OG0001646	Syak.g_00140	Syac.g_00475
OG0001647	Syak.g_01450	Syac.g_02244
OG0001653	Syak.g_02209	Syac.g_00412
OG0001654	Syak.g_02483	Syac.g_00624
OG0001656	Syak.g_01268	Syac.g_02050
OG0001657	Syak.g_02117	Syac.g_00319
OG0001658	Syak.g_01943	Syac.g_02352
OG0001659	Syak.g_00842	Syac.g_01478
OG0001660	Syak.g_01223, Syak.g_02179	Syac.g_00381, Syac.g_01997
OG0001666	Syak.g_00212	Syac.g_01452
OG0001672	Syak.g_02241	Syac.g_00437
OG0001673	Syak.g_02299	Syac.g_01973
OG0001675	Syak.g_00637	Syac.g_01232
OG0001676	Syak.g_01264	Syac.g_02051
OG0001677	Syak.g_01281	Syac.g_02069, Syac.g_01450
OG0001678	Syak.g_01389	Syac.g_02188
OG0001679	Syak.g_00549	Syac.g_01788
OG0001680	Syak.g_02400	Syac.g_00526
OG0001682	Syak.g_00287	Syac.g_01277
OG0001692	Syak.g_01035	Syac.g_01626
OG0001693	Syak.g_00735, Syak.g_00733	Syac.g_00885
OG0001694	Syak.g_01461	Syac.g_02255
OG0001695	Syak.g_01836	Syac.g_02457
OG0001702	Syak.g_02217	Syac.g_00421
OG0001703	Syak.g_02567	Syac.g_01914
OG0001712	Syak.g_00225	Syac.g_01065
OG0001713	Syak.g_00881	Syac.g_00783
OG0001714	Syak.g_01615	Syac.g_00134, Syac.g_01756, Syac.g_00491
OG0001715	Syak.g_00122	Syac.g_01035
OG0001716	Syak.g_00584, Syak.g_02046, Syak.g_01670	Syac.g_00816
OG0001717	Syak.g_02104	Syac.g_00306
OG0001729	Syak.g_02314	Syac.g_01962
OG0001730	Syak.g_02326	Syac.g_01955
OG0001731	Syak.g_02463	Syac.g_00602
OG0001734	Syak.g_00583	Syac.g_00815
OG0001735	Syak.g_00331	Syac.g_01428
OG0001737	Syak.g_01481	Syac.g_00274
OG0001738	Syak.g_01523	Syac.g_00236
OG0001739	Syak.g_01838	Syac.g_02455
OG0001740	Syak.g_01833	Syac.g_02459
OG0001741	Syak.g_00283	Syac.g_01045
OG0001747	Syak.g_02135	Syac.g_00337
OG0001749	Syak.g_01539	Syac.g_00220
OG0001750	Syak.g_02211	Syac.g_00414
OG0001751	Syak.g_02298	Syac.g_01974
OG0001752	Syak.g_02328	Syac.g_00637
OG0001754	Syak.g_02335	Syac.g_00644
OG0001755	Syak.g_02619	Syac.g_01861
OG0001756	Syak.g_01919	Syac.g_02381
OG0001758	Syak.g_00292	Syac.g_01440
OG0001759	Syak.g_02495	Syac.g_01734
OG0001760	Syak.g_02319	Syac.g_01051
OG0001761	Syak.g_02757	Syac.g_00944
OG0001762	Syak.g_00630	Syac.g_01225
OG0001763	Syak.g_00473	Syac.g_01214
OG0001764	Syak.g_00559	Syac.g_01128
OG0001766	Syak.g_01491	Syac.g_00262
OG0001767	Syak.g_01545	Syac.g_00211
OG0001768	Syak.g_02074	Syac.g_02271
OG0001769	Syak.g_00972	Syac.g_00998
OG0001770	Syak.g_00323	Syac.g_01454
OG0001771	Syak.g_00145	Syac.g_00851
OG0001783	Syak.g_01647	Syac.g_00159
OG0001784	Syak.g_02216	Syac.g_00419
OG0001785	Syak.g_02336, Syak.g_02339	Syac.g_00645
OG0001786	Syak.g_02444	Syac.g_00584
OG0001787	Syak.g_02639	Syac.g_01837
OG0001788	Syak.g_02642	Syac.g_01834
OG0001789	Syak.g_00935	Syac.g_00730
OG0001790	Syak.g_00908	Syac.g_00756
OG0001792	Syak.g_00814	Syac.g_01509
OG0001794	Syak.g_00661	Syac.g_01255
OG0001796	Syak.g_00641	Syac.g_01236
OG0001797	Syak.g_00528	Syac.g_01155
OG0001798	Syak.g_00015	Syac.g_00959
OG0001799	Syak.g_00052	Syac.g_00995
OG0001800	Syak.g_00993, Syak.g_00992	Syac.g_01606
OG0001801	Syak.g_01024	Syac.g_01614
OG0001803	Syak.g_01185	Syac.g_00702
OG0001804	Syak.g_01213	Syac.g_01986
OG0001805	Syak.g_01415	Syac.g_02209
OG0001806	Syak.g_01449	Syac.g_02243
OG0001807	Syak.g_01548	Syac.g_00208
OG0001808	Syak.g_01557	Syac.g_00197
OG0001809	Syak.g_02144	Syac.g_00346
OG0001810	Syak.g_02142	Syac.g_00344
OG0001811	Syak.g_02082	Syac.g_02262
OG0001812	Syak.g_01951	Syac.g_02343
OG0001814	Syak.g_01808	Syac.g_02480
OG0001815	Syak.g_01800	Syac.g_02489
OG0001816	Syak.g_00361	Syac.g_01405
OG0001835	Syak.g_00142	Syac.g_01587
OG0001838	Syak.g_01786	Syac.g_00008
OG0001839	Syak.g_01755	Syac.g_00035
OG0001840	Syak.g_01737	Syac.g_00053
OG0001841	Syak.g_01730	Syac.g_00060
OG0001843	Syak.g_01640	Syac.g_00165
OG0001844	Syak.g_01639	Syac.g_00166
OG0001845	Syak.g_01638	Syac.g_00167
OG0001847	Syak.g_02169	Syac.g_00371
OG0001848	Syak.g_02173	Syac.g_00375
OG0001849	Syak.g_02223	Syac.g_00427
OG0001850	Syak.g_02238	Syac.g_00436
OG0001851	Syak.g_02245	Syac.g_00441
OG0001852	Syak.g_02246	Syac.g_00442
OG0001853	Syak.g_02253	Syac.g_00448
OG0001854	Syak.g_02304	Syac.g_01969
OG0001856	Syak.g_02438	Syac.g_00571
OG0001857	Syak.g_02441	Syac.g_00574
OG0001858	Syak.g_02468	Syac.g_00608
OG0001859	Syak.g_02555	Syac.g_01925
OG0001860	Syak.g_02569	Syac.g_01912
OG0001861	Syak.g_02581	Syac.g_01897
OG0001862	Syak.g_02593	Syac.g_01886
OG0001863	Syak.g_02599	Syac.g_01881
OG0001864	Syak.g_02652	Syac.g_01828
OG0001866	Syak.g_02743	Syac.g_01737
OG0001867	Syak.g_02755	Syac.g_00942
OG0001868	Syak.g_00940	Syac.g_00725
OG0001869	Syak.g_00904	Syac.g_00764
OG0001870	Syak.g_00895	Syac.g_00772
OG0001871	Syak.g_00890	Syac.g_00778
OG0001872	Syak.g_00809	Syac.g_01513
OG0001873	Syak.g_00850	Syac.g_01473
OG0001874	Syak.g_00853	Syac.g_01470
OG0001875	Syak.g_00293	Syac.g_01439
OG0001876	Syak.g_00294	Syac.g_01438
OG0001877	Syak.g_00702	Syac.g_00913
OG0001878	Syak.g_00634	Syac.g_01229
OG0001879	Syak.g_00627	Syac.g_01223
OG0001880	Syak.g_00499	Syac.g_01186
OG0001881	Syak.g_00500	Syac.g_01185
OG0001882	Syak.g_00525	Syac.g_01158
OG0001883	Syak.g_00531	Syac.g_01154
OG0001884	Syak.g_00113	Syac.g_01145
OG0001885	Syak.g_00553	Syac.g_01133
OG0001886	Syak.g_00557	Syac.g_01129
OG0001887	Syak.g_00382	Syac.g_01386
OG0001888	Syak.g_00408	Syac.g_01366
OG0001889	Syak.g_00449	Syac.g_01325
OG0001890	Syak.g_00595	Syac.g_00831
OG0001891	Syak.g_00591	Syac.g_00827
OG0001892	Syak.g_00082	Syac.g_00811
OG0001893	Syak.g_00016	Syac.g_00960
OG0001894	Syak.g_00034	Syac.g_00978
OG0001895	Syak.g_00998	Syac.g_01610
OG0001896	Syak.g_01200	Syac.g_00698
OG0001897	Syak.g_01236	Syac.g_02010
OG0001898	Syak.g_01252	Syac.g_02030
OG0001899	Syak.g_01317	Syac.g_02105
OG0001900	Syak.g_01434	Syac.g_02228
OG0001901	Syak.g_01435	Syac.g_02229
OG0001902	Syak.g_01466	Syac.g_00289
OG0001903	Syak.g_01476	Syac.g_00279
OG0001904	Syak.g_01550	Syac.g_00206
OG0001905	Syak.g_01559	Syac.g_00195
OG0001906	Syak.g_02154	Syac.g_00357
OG0001907	Syak.g_02136	Syac.g_00338
OG0001908	Syak.g_02087	Syac.g_02258
OG0001909	Syak.g_02076	Syac.g_02269
OG0001910	Syak.g_01996	Syac.g_02315
OG0001912	Syak.g_01932	Syac.g_02364
OG0001913	Syak.g_01930	Syac.g_02366
OG0001914	Syak.g_00270	Syac.g_01460
OG0001915	Syak.g_01803	Syac.g_02486
OG0001917	Syak.g_00648	Syac.g_01243
OG0001918	Syak.g_00869	Syac.g_02450
OG0001932	Syak.g_01642	Syac.g_00163
OG0001933	Syak.g_02189	Syac.g_00393
OG0001934	Syak.g_02202	Syac.g_00407
OG0001935	Syak.g_02248	Syac.g_00444
OG0001936	Syak.g_00289	Syac.g_01024
OG0001937	Syak.g_02455	Syac.g_00594
OG0001938	Syak.g_02571	Syac.g_01910
OG0001939	Syak.g_00067	Syac.g_00917
OG0001940	Syak.g_02702	Syac.g_01775
OG0001941	Syak.g_00945	Syac.g_00720
OG0001943	Syak.g_00879	Syac.g_01068
OG0001944	Syak.g_00573	Syac.g_01116
OG0001946	Syak.g_00703	Syac.g_00912
OG0001948	Syak.g_00471	Syac.g_01216
OG0001949	Syak.g_00490	Syac.g_01195
OG0001950	Syak.g_00492	Syac.g_01193
OG0001951	Syak.g_00501	Syac.g_01184
OG0001952	Syak.g_00526	Syac.g_01157
OG0001953	Syak.g_00527	Syac.g_01156
OG0001954	Syak.g_00137	Syac.g_01099
OG0001957	Syak.g_00022	Syac.g_00965
OG0001958	Syak.g_00333	Syac.g_01426
OG0001959	Syak.g_02031	Syac.g_00119, Syac.g_00120
OG0001961	Syak.g_01124	Syac.g_01705
OG0001962	Syak.g_01981	Syac.g_02328
OG0001964	Syak.g_01376	Syac.g_02175
OG0001965	Syak.g_00384	Syac.g_01011
OG0001966	Syak.g_01428	Syac.g_02222
OG0001967	Syak.g_01430	Syac.g_02224
OG0001968	Syak.g_01431	Syac.g_02225
OG0001969	Syak.g_01503	Syac.g_00255
OG0001970	Syak.g_02152	Syac.g_00355
OG0001971	Syak.g_02078	Syac.g_02267
OG0001972	Syak.g_01984	Syac.g_02327
OG0001975	Syak.g_00271	Syac.g_01461
OG0001976	Syak.g_00269	Syac.g_01459
OG0001980	Syak.g_01255	Syac.g_02034, Syac.g_01080
OG0001990	Syak.g_01832	Syac.g_02460
OG0001995	Syak.g_00962	Syac.g_00927
OG0001997	Syak.g_02213	Syac.g_00416
OG0002000	Syak.g_02621	Syac.g_01859
OG0002005	Syak.g_00952	Syac.g_01727
OG0002007	Syak.g_00763	Syac.g_00867
OG0002008	Syak.g_00632	Syac.g_01227
OG0002009	Syak.g_00395	Syac.g_01376
OG0002010	Syak.g_01075	Syac.g_01663
OG0002012	Syak.g_01170	Syac.g_01119
OG0002013	Syak.g_02232	Syac.g_01990
OG0002015	Syak.g_01541	Syac.g_00215
OG0002016	Syak.g_02003	Syac.g_02311
OG0002017	Syak.g_01891	Syac.g_02404
OG0002018	Syak.g_01834	Syac.g_02458
OG0002020	Syak.g_01840	Syac.g_02453
OG0002021	Syak.g_01842	Syac.g_02451
OG0002022	Syak.g_01843	Syac.g_02449
OG0002023	Syak.g_01844	Syac.g_02448
OG0002024	Syak.g_01850	Syac.g_02441
OG0002037	Syak.g_01492, Syak.g_00684	Syac.g_01906
OG0002038	Syak.g_00887	Syac.g_00779
OG0002039	Syak.g_00866	Syac.g_00792
OG0002040	Syak.g_00865	Syac.g_00793
OG0002041	Syak.g_00475	Syac.g_01212
OG0002042	Syak.g_00496	Syac.g_01189
OG0002043	Syak.g_00546	Syac.g_01138
OG0002044	Syak.g_00614	Syac.g_00852
OG0002045	Syak.g_01129	Syac.g_01708
OG0002047	Syak.g_01217	Syac.g_01991
OG0002049	Syak.g_01365	Syac.g_02149
OG0002050	Syak.g_01440	Syac.g_02234
OG0002054	Syak.g_01851	Syac.g_02440
