Orthogroup	Syak	Syam
OG0001167	Syak.g_02366	Syam.g_01888
OG0001168	Syak.g_02364	Syam.g_01890
OG0001169	Syak.g_02362	Syam.g_01892
OG0001170	Syak.g_02360	Syam.g_01894
OG0001171	Syak.g_02349	Syam.g_01904
OG0001172	Syak.g_01388	Syam.g_00292
OG0001173	Syak.g_01387	Syam.g_00293
OG0001174	Syak.g_01379	Syam.g_00301
OG0001175	Syak.g_01378	Syam.g_00302
OG0001176	Syak.g_01354	Syam.g_00321
OG0001177	Syak.g_01356	Syam.g_00319
OG0001178	Syak.g_02411	Syam.g_01995
OG0001179	Syak.g_01324	Syam.g_00351
OG0001181	Syak.g_01296	Syam.g_00382
OG0001182	Syak.g_01287	Syam.g_00391
OG0001183	Syak.g_01282	Syam.g_00396
OG0001184	Syak.g_01571	Syam.g_00143
OG0001185	Syak.g_01643	Syam.g_00121
OG0001186	Syak.g_01709	Syam.g_00076
OG0001187	Syak.g_01712	Syam.g_00073
OG0001188	Syak.g_01714	Syam.g_00070
OG0001189	Syak.g_01736	Syam.g_00054
OG0001190	Syak.g_01942	Syam.g_02313
OG0001191	Syak.g_01928	Syam.g_02324
OG0001192	Syak.g_01921	Syam.g_02330
OG0001193	Syak.g_01888	Syam.g_02355
OG0001194	Syak.g_01882	Syam.g_02357
OG0001195	Syak.g_01881	Syam.g_02358
OG0001196	Syak.g_01811	Syam.g_02429
OG0001197	Syak.g_01809	Syam.g_02431
OG0001198	Syak.g_01798	Syam.g_02443
OG0001199	Syak.g_02249	Syam.g_02068
OG0001200	Syak.g_02247	Syam.g_02070
OG0001201	Syak.g_02191	Syam.g_02122
OG0001202	Syak.g_02061	Syam.g_02255
OG0001203	Syak.g_02307	Syam.g_00511
OG0001204	Syak.g_01404	Syam.g_00282
OG0001205	Syak.g_01181	Syam.g_01852
OG0001206	Syak.g_01148	Syam.g_01680
OG0001208	Syak.g_02576	Syam.g_00585
OG0001209	Syak.g_02643	Syam.g_00654
OG0001210	Syak.g_02654	Syam.g_00663
OG0001211	Syak.g_02669	Syam.g_00678
OG0001212	Syak.g_02728	Syam.g_01717
OG0001213	Syak.g_00025	Syam.g_01479
OG0001214	Syak.g_00037	Syam.g_01466
OG0001215	Syak.g_00697	Syam.g_00808
OG0001216	Syak.g_00805	Syam.g_01245
OG0001217	Syak.g_00138	Syam.g_01403
OG0001218	Syak.g_01093	Syam.g_01662
OG0001219	Syak.g_00551	Syam.g_01080
OG0001220	Syak.g_00580	Syam.g_01754
OG0001221	Syak.g_00390	Syam.g_01334
OG0001222	Syak.g_00517	Syam.g_01111
OG0001224	Syak.g_00739	Syam.g_00770
OG0001226	Syak.g_02239	Syam.g_01425
OG0001227	Syak.g_00963	Syam.g_02340
OG0001228	Syak.g_00619	Syam.g_01858
OG0001229	Syak.g_00711	Syam.g_00796
OG0001230	Syak.g_01030	Syam.g_01603
OG0001231	Syak.g_01777	Syam.g_00017
OG0001232	Syak.g_02385	Syam.g_02022
OG0001233	Syak.g_02359	Syam.g_01895
OG0001234	Syak.g_01374	Syam.g_00306
OG0001235	Syak.g_01362	Syam.g_00313
OG0001236	Syak.g_01568	Syam.g_00146
OG0001237	Syak.g_01573	Syam.g_00141
OG0001238	Syak.g_01926	Syam.g_02326
OG0001239	Syak.g_02252	Syam.g_02065
OG0001240	Syak.g_02206	Syam.g_02105
OG0001241	Syak.g_02197	Syam.g_02115
OG0001242	Syak.g_02168	Syam.g_02145
OG0001244	Syak.g_02132	Syam.g_02188
OG0001245	Syak.g_00248	Syam.g_01057
OG0001246	Syak.g_02604	Syam.g_00611
OG0001247	Syak.g_00618	Syam.g_01253
OG0001248	Syak.g_00147	Syam.g_01256
OG0001249	Syak.g_01251	Syam.g_00436
OG0001250	Syak.g_00602	Syam.g_00731
OG0001251	Syak.g_01875	Syam.g_02365
OG0001252	Syak.g_00754	Syam.g_00763
OG0001253	Syak.g_00250	Syam.g_01021
OG0001254	Syak.g_00272	Syam.g_00916
OG0001255	Syak.g_00066	Syam.g_01056
OG0001256	Syak.g_02430	Syam.g_01976
OG0001258	Syak.g_02420	Syam.g_01986
OG0001259	Syak.g_02361	Syam.g_01893
OG0001260	Syak.g_02332	Syam.g_01912
OG0001261	Syak.g_01315	Syam.g_00360
OG0001262	Syak.g_01734	Syam.g_00056
OG0001263	Syak.g_02157	Syam.g_02159
OG0001265	Syak.g_02170	Syam.g_02143
OG0001266	Syak.g_02057	Syam.g_02259
OG0001267	Syak.g_01459	Syam.g_00230
OG0001268	Syak.g_01240	Syam.g_00463
OG0001269	Syak.g_02323	Syam.g_00956
OG0001270	Syak.g_01194	Syam.g_01871
OG0001271	Syak.g_01121	Syam.g_01671
OG0001272	Syak.g_02580	Syam.g_00589
OG0001273	Syak.g_00030	Syam.g_01472
OG0001274	Syak.g_01988	Syam.g_02285
OG0001275	Syak.g_00633	Syam.g_01174
OG0001276	Syak.g_00649	Syam.g_01190
OG0001277	Syak.g_01829	Syam.g_02415
OG0001278	Syak.g_00671	Syam.g_00862
OG0001279	Syak.g_00105	Syam.g_01590
OG0001280	Syak.g_00933	Syam.g_01827
OG0001281	Syak.g_00944	Syam.g_01837
OG0001282	Syak.g_02564	Syam.g_00574
OG0001283	Syak.g_01818	Syam.g_02424
OG0001284	Syak.g_02446	Syam.g_01960
OG0001285	Syak.g_02381	Syam.g_02380
OG0001286	Syak.g_01301	Syam.g_00376
OG0001287	Syak.g_01652	Syam.g_00113
OG0001288	Syak.g_01686	Syam.g_00102
OG0001289	Syak.g_02222	Syam.g_02089
OG0001290	Syak.g_02198	Syam.g_02114
OG0001291	Syak.g_02147	Syam.g_02170
OG0001292	Syak.g_01410	Syam.g_00276
OG0001293	Syak.g_01432	Syam.g_00256
OG0001294	Syak.g_00355	Syam.g_01365
OG0001295	Syak.g_00740	Syam.g_00665
OG0001296	Syak.g_02610	Syam.g_00617
OG0001297	Syak.g_02614	Syam.g_00621
OG0001298	Syak.g_02703	Syam.g_01738
OG0001299	Syak.g_00349	Syam.g_01371
OG0001300	Syak.g_00706	Syam.g_00800
OG0001301	Syak.g_00721	Syam.g_00786
OG0001302	Syak.g_00068	Syam.g_01437
OG0001303	Syak.g_00548	Syam.g_01082
OG0001304	Syak.g_00664	Syam.g_01204
OG0001305	Syak.g_00728	Syam.g_00780
OG0001306	Syak.g_00915	Syam.g_01811
OG0001307	Syak.g_00344	Syam.g_00945
OG0001308	Syak.g_01054	Syam.g_01623
OG0001309	Syak.g_02620	Syam.g_00628
OG0001311	Syak.g_00651	Syam.g_01192
OG0001312	Syak.g_00537	Syam.g_01092
OG0001314	Syak.g_00124	Syam.g_01445
OG0001315	Syak.g_01284	Syam.g_00394
OG0001316	Syak.g_02140	Syam.g_02176
OG0001317	Syak.g_02302	Syam.g_00505
OG0001319	Syak.g_01448	Syam.g_00241
OG0001321	Syak.g_01172	Syam.g_01846
OG0001322	Syak.g_01171	Syam.g_01845
OG0001323	Syak.g_02623	Syam.g_00631
OG0001324	Syak.g_00707	Syam.g_00799
OG0001325	Syak.g_00800	Syam.g_01241
OG0001326	Syak.g_01870, Syak.g_01154	Syam.g_02370
OG0001327	Syak.g_00362	Syam.g_01359
OG0001328	Syak.g_00383	Syam.g_01340
OG0001330	Syak.g_00925	Syam.g_01819
OG0001331	Syak.g_02559	Syam.g_00569
OG0001332	Syak.g_02485	Syam.g_01919
OG0001333	Syak.g_02365	Syam.g_01889
OG0001334	Syak.g_01274	Syam.g_00405
OG0001335	Syak.g_01273	Syam.g_00406
OG0001336	Syak.g_01817	Syam.g_02425
OG0001337	Syak.g_01262	Syam.g_00424
OG0001338	Syak.g_01258	Syam.g_00419, Syam.g_00985, Syam.g_01533, Syam.g_00428
OG0001340	Syak.g_01261	Syam.g_00425
OG0001343	Syak.g_01877	Syam.g_02361
OG0001344	Syak.g_00893	Syam.g_01790
OG0001345	Syak.g_00856	Syam.g_01764
OG0001346	Syak.g_00937	Syam.g_01831
OG0001347	Syak.g_01885	Syam.g_00081
OG0001348	Syak.g_00774	Syam.g_00750
OG0001350	Syak.g_02306	Syam.g_00510
OG0001351	Syak.g_01164	Syam.g_01695
OG0001352	Syak.g_00764	Syam.g_00644
OG0001353	Syak.g_00612	Syam.g_00742
OG0001354	Syak.g_00485	Syam.g_01145
OG0001355	Syak.g_00144	Syam.g_00957
OG0001356	Syak.g_00773	Syam.g_00751
OG0001357	Syak.g_00092	Syam.g_00449
OG0001358	Syak.g_00007	Syam.g_01495
OG0001359	Syak.g_01878	Syam.g_02360
OG0001360	Syak.g_00854	Syam.g_01762
OG0001361	Syak.g_00859	Syam.g_01767
OG0001364	Syak.g_01552	Syam.g_00158
OG0001366	Syak.g_02391	Syam.g_02014
OG0001368	Syak.g_01403	Syam.g_00283
OG0001373	Syak.g_01871	Syam.g_02369
OG0001374	Syak.g_01863	Syam.g_02377
OG0001375	Syak.g_01876	Syam.g_02362
OG0001376	Syak.g_01916	Syam.g_02332
OG0001377	Syak.g_01917	Syam.g_02331
OG0001378	Syak.g_01196	Syam.g_01872
OG0001379	Syak.g_00927	Syam.g_01821
OG0001380	Syak.g_00237	Syam.g_01409
OG0001382	Syak.g_01169	Syam.g_01557
OG0001385	Syak.g_01874	Syam.g_02366
OG0001386	Syak.g_01873	Syam.g_02367
OG0001387	Syak.g_01872	Syam.g_02368
OG0001388	Syak.g_01869	Syam.g_02371
OG0001389	Syak.g_01868	Syam.g_02372
OG0001390	Syak.g_01867	Syam.g_02373
OG0001391	Syak.g_01866	Syam.g_02374
OG0001392	Syak.g_01865	Syam.g_02375
OG0001393	Syak.g_01864	Syam.g_02376
OG0001394	Syak.g_00399	Syam.g_01321
OG0001395	Syak.g_00789	Syam.g_01225
OG0001396	Syak.g_01884	Syam.g_00080
OG0001398	Syak.g_00571	Syam.g_01052
OG0001401	Syak.g_00608	Syam.g_00738, Syam.g_00737
OG0001402	Syak.g_00012	Syam.g_01490
OG0001405	Syak.g_01271	Syam.g_00408
OG0001406	Syak.g_01915	Syam.g_02333
OG0001408	Syak.g_00087	Syam.g_00848
OG0001413	Syak.g_00103	Syam.g_01430
OG0001416	Syak.g_00941	Syam.g_01834
OG0001417	Syak.g_00486	Syam.g_01144
OG0001420	Syak.g_00997, Syak.g_02635	Syam.g_00642
OG0001422	Syak.g_00928	Syam.g_01822
OG0001425	Syak.g_01922	Syam.g_02329
OG0001429	Syak.g_00547	Syam.g_01083
OG0001430	Syak.g_01949, Syak.g_00314	Syam.g_02305
OG0001432	Syak.g_00095	Syam.g_00822
OG0001433	Syak.g_00771	Syam.g_00752
OG0001434	Syak.g_00404	Syam.g_01316
OG0001435	Syak.g_00369	Syam.g_01353
OG0001438	Syak.g_01475	Syam.g_00215
OG0001439	Syak.g_01506	Syam.g_00190
OG0001442	Syak.g_00415	Syam.g_01306
OG0001443	Syak.g_01909	Syam.g_02335
OG0001444	Syak.g_02212	Syam.g_02100
OG0001447	Syak.g_02159	Syam.g_02152
OG0001448	Syak.g_00121	Syam.g_02342
OG0001449	Syak.g_01401	Syam.g_00285
OG0001452	Syak.g_01419	Syam.g_00268
OG0001453	Syak.g_00465	Syam.g_01166
OG0001454	Syak.g_00249	Syam.g_01426
OG0001456	Syak.g_01855	Syam.g_02387
OG0001457	Syak.g_01854	Syam.g_02388
OG0001458	Syak.g_01853	Syam.g_02389
OG0001459	Syak.g_00311	Syam.g_00949
OG0001460	Syak.g_00770	Syam.g_00753
OG0001461	Syak.g_00276	Syam.g_00928
OG0001462	Syak.g_01750	Syam.g_00041
OG0001465	Syak.g_00775	Syam.g_01250
OG0001467	Syak.g_01022	Syam.g_01438
OG0001470	Syak.g_01592	Syam.g_01874
OG0001471	Syak.g_01501	Syam.g_00195
OG0001473	Syak.g_00102	Syam.g_01440
OG0001474	Syak.g_01239	Syam.g_00464
OG0001475	Syak.g_01594	Syam.g_01876
OG0001476	Syak.g_00882	Syam.g_01784
OG0001477	Syak.g_00718	Syam.g_00789
OG0001479	Syak.g_01242	Syam.g_00461
OG0001480	Syak.g_00084	Syam.g_01755
OG0001482	Syak.g_00476	Syam.g_01154
OG0001488	Syak.g_00872	Syam.g_01774
OG0001489	Syak.g_01291, Syak.g_00278	Syam.g_00387
OG0001492	Syak.g_00668	Syam.g_00865
OG0001493	Syak.g_00676	Syam.g_00857
OG0001495	Syak.g_01357	Syam.g_00318
OG0001496	Syak.g_00715	Syam.g_00791
OG0001497	Syak.g_00717	Syam.g_00790
OG0001498	Syak.g_01214	Syam.g_00490
OG0001502	Syak.g_00586	Syam.g_00705
OG0001504	Syak.g_00310	Syam.g_00948
OG0001508	Syak.g_01591	Syam.g_01873
OG0001509	Syak.g_01706	Syam.g_00091
OG0001510	Syak.g_01662	Syam.g_00109
OG0001511	Syak.g_02183	Syam.g_02129
OG0001512	Syak.g_02308	Syam.g_00512
OG0001513	Syak.g_01572	Syam.g_00142
OG0001514	Syak.g_00714	Syam.g_00792
OG0001515	Syak.g_00701	Syam.g_00804
OG0001516	Syak.g_00346	Syam.g_01374
OG0001517	Syak.g_01245	Syam.g_00458
OG0001518	Syak.g_01924	Syam.g_02328
OG0001519	Syak.g_01907	Syam.g_02337
OG0001520	Syak.g_02689	Syam.g_01752
OG0001527	Syak.g_02682	Syam.g_00693
OG0001528	Syak.g_01593	Syam.g_01875
OG0001529	Syak.g_01743	Syam.g_00047
OG0001530	Syak.g_02185	Syam.g_02127
OG0001531	Syak.g_02309	Syam.g_00513
OG0001532	Syak.g_00838	Syam.g_00897
OG0001533	Syak.g_01198	Syam.g_01697
OG0001534	Syak.g_00665	Syam.g_01205
OG0001535	Syak.g_00646	Syam.g_01188
OG0001536	Syak.g_00508	Syam.g_01119
OG0001537	Syak.g_00392	Syam.g_01333
OG0001538	Syak.g_00439	Syam.g_01285
OG0001539	Syak.g_00364	Syam.g_01357
OG0001540	Syak.g_02155	Syam.g_02161
OG0001541	Syak.g_02089	Syam.g_02229
OG0001542	Syak.g_02080	Syam.g_02238
OG0001543	Syak.g_02007	Syam.g_02271
OG0001544	Syak.g_01908	Syam.g_02336
OG0001545	Syak.g_01830	Syam.g_02414
OG0001546	Syak.g_02627	Syam.g_00636
OG0001547	Syak.g_00564	Syam.g_01059
OG0001549	Syak.g_00577	Syam.g_01761
OG0001551	Syak.g_00689	Syam.g_00755
OG0001554	Syak.g_01945	Syam.g_02311
OG0001556	Syak.g_00845	Syam.g_00903
OG0001557	Syak.g_00400	Syam.g_01320
OG0001558	Syak.g_01774	Syam.g_00019
OG0001559	Syak.g_02186	Syam.g_02126
OG0001560	Syak.g_02199	Syam.g_02113
OG0001561	Syak.g_00653	Syam.g_01195
OG0001562	Syak.g_00639	Syam.g_01180
OG0001563	Syak.g_01306	Syam.g_00370
OG0001564	Syak.g_01860	Syam.g_02383
OG0001567	Syak.g_00565	Syam.g_01058
OG0001568	Syak.g_00562	Syam.g_01061
OG0001572	Syak.g_00097	Syam.g_00531
OG0001574	Syak.g_02680	Syam.g_00691
OG0001576	Syak.g_00955	Syam.g_01699
OG0001577	Syak.g_00903	Syam.g_01799
OG0001578	Syak.g_00229	Syam.g_00825, Syam.g_00924, Syam.g_01423
OG0001579	Syak.g_01267	Syam.g_00418
OG0001580	Syak.g_01953	Syam.g_02300
OG0001582	Syak.g_00231	Syam.g_01128
OG0001589	Syak.g_02356	Syam.g_01897
OG0001590	Syak.g_00029	Syam.g_01473
OG0001591	Syak.g_00357	Syam.g_01363
OG0001592	Syak.g_01952	Syam.g_02301
OG0001594	Syak.g_01004	Syam.g_01593
OG0001602	Syak.g_00776	Syam.g_01251
OG0001614	Syak.g_01641	Syam.g_00123
OG0001615	Syak.g_02660	Syam.g_00669
OG0001616	Syak.g_00851	Syam.g_00909
OG0001617	Syak.g_00710	Syam.g_00797
OG0001619	Syak.g_00520	Syam.g_01108
OG0001620	Syak.g_01233	Syam.g_00470
OG0001621	Syak.g_01420	Syam.g_00267
OG0001622	Syak.g_01820	Syam.g_02423
OG0001623	Syak.g_01257	Syam.g_00429
OG0001624	Syak.g_00077	Syam.g_02341
OG0001625	Syak.g_01426	Syam.g_00262
OG0001633	Syak.g_00662	Syam.g_01586
OG0001634	Syak.g_00352	Syam.g_01368
OG0001636	Syak.g_01751	Syam.g_00040
OG0001637	Syak.g_02340, Syak.g_02337	Syam.g_01909, Syam.g_01908
OG0001638	Syak.g_02404	Syam.g_02001
OG0001639	Syak.g_02481	Syam.g_01924
OG0001640	Syak.g_00759	Syam.g_00756
OG0001641	Syak.g_00467	Syam.g_01164
OG0001643	Syak.g_00040	Syam.g_01463
OG0001644	Syak.g_00783	Syam.g_01229
OG0001645	Syak.g_00575	Syam.g_01534
OG0001646	Syak.g_00140	Syam.g_01002, Syam.g_01408
OG0001647	Syak.g_01450	Syam.g_00239
OG0001652	Syak.g_01776	Syam.g_00018
OG0001653	Syak.g_02209	Syam.g_02103, Syam.g_02438
OG0001654	Syak.g_02483	Syam.g_01922
OG0001655	Syak.g_00131	Syam.g_00838
OG0001656	Syak.g_01268	Syam.g_00413
OG0001657	Syak.g_02117	Syam.g_02202
OG0001658	Syak.g_01943	Syam.g_02312
OG0001659	Syak.g_00842	Syam.g_00901
OG0001660	Syak.g_01223, Syak.g_02179	Syam.g_00480, Syam.g_02134
OG0001672	Syak.g_02241	Syam.g_02076
OG0001673	Syak.g_02299	Syam.g_00503
OG0001675	Syak.g_00637	Syam.g_01178
OG0001676	Syak.g_01264	Syam.g_00412
OG0001677	Syak.g_01281	Syam.g_00397
OG0001678	Syak.g_01389	Syam.g_00291
OG0001680	Syak.g_02400	Syam.g_02005
OG0001681	Syak.g_00984	Syam.g_01653
OG0001682	Syak.g_00287	Syam.g_01237
OG0001690	Syak.g_02027	Syam.g_01581, Syam.g_01546, Syam.g_00968, Syam.g_00372, Syam.g_02290, Syam.g_02036, Syam.g_02157, Syam.g_00538
OG0001692	Syak.g_01035	Syam.g_01608
OG0001693	Syak.g_00735, Syak.g_00733	Syam.g_00775
OG0001694	Syak.g_01461	Syam.g_00228
OG0001695	Syak.g_01836	Syam.g_02408
OG0001700	Syak.g_00320	Syam.g_01388
OG0001702	Syak.g_02217	Syam.g_02094, Syam.g_02095
OG0001703	Syak.g_02567	Syam.g_00577
OG0001712	Syak.g_00225	Syam.g_01009
OG0001713	Syak.g_00881	Syam.g_01783
OG0001715	Syak.g_00122	Syam.g_01411
OG0001716	Syak.g_00584, Syak.g_02046, Syak.g_01670	Syam.g_00703
OG0001717	Syak.g_02104	Syam.g_02215
OG0001726	Syak.g_00572	Syam.g_01046
OG0001729	Syak.g_02314	Syam.g_00516
OG0001730	Syak.g_02326	Syam.g_00519
OG0001732	Syak.g_00822	Syam.g_00880
OG0001733	Syak.g_00359	Syam.g_01219
OG0001734	Syak.g_00583	Syam.g_00702
OG0001737	Syak.g_01481	Syam.g_00209
OG0001738	Syak.g_01523	Syam.g_00175
OG0001739	Syak.g_01838	Syam.g_02406
OG0001740	Syak.g_01833	Syam.g_02411
OG0001741	Syak.g_00283	Syam.g_01412
OG0001750	Syak.g_02211	Syam.g_02101
OG0001751	Syak.g_02298	Syam.g_00502, Syam.g_01063
OG0001752	Syak.g_02328	Syam.g_01914
OG0001755	Syak.g_02619	Syam.g_00627
OG0001758	Syak.g_00292	Syam.g_00551
OG0001761	Syak.g_02757	Syam.g_01505
OG0001762	Syak.g_00630	Syam.g_01171
OG0001763	Syak.g_00473	Syam.g_01158, Syam.g_01157
OG0001764	Syak.g_00559	Syam.g_01068
OG0001766	Syak.g_01491	Syam.g_00199
OG0001769	Syak.g_00972	Syam.g_01449
OG0001771	Syak.g_00145	Syam.g_00958
OG0001783	Syak.g_01647	Syam.g_00118
OG0001784	Syak.g_02216	Syam.g_02096
OG0001786	Syak.g_02444	Syam.g_01962
OG0001787	Syak.g_02639	Syam.g_00650
OG0001788	Syak.g_02642	Syam.g_00653
OG0001789	Syak.g_00935	Syam.g_01829
OG0001790	Syak.g_00908	Syam.g_01804
OG0001792	Syak.g_00814	Syam.g_00872
OG0001794	Syak.g_00661	Syam.g_01202
OG0001796	Syak.g_00641	Syam.g_01182
OG0001797	Syak.g_00528	Syam.g_01100
OG0001798	Syak.g_00015	Syam.g_01487
OG0001799	Syak.g_00052	Syam.g_01452
OG0001801	Syak.g_01024	Syam.g_01598
OG0001803	Syak.g_01185	Syam.g_01856
OG0001804	Syak.g_01213	Syam.g_00491
OG0001805	Syak.g_01415	Syam.g_00272
OG0001806	Syak.g_01449	Syam.g_00240
OG0001808	Syak.g_01557	Syam.g_00154
OG0001810	Syak.g_02142	Syam.g_02174
OG0001811	Syak.g_02082	Syam.g_02235
OG0001812	Syak.g_01951	Syam.g_02302
OG0001813	Syak.g_01901	Syam.g_02345
OG0001814	Syak.g_01808	Syam.g_02432
OG0001815	Syak.g_01800	Syam.g_02441
OG0001816	Syak.g_00361	Syam.g_01360
OG0001835	Syak.g_00142	Syam.g_00964
OG0001838	Syak.g_01786	Syam.g_00008
OG0001839	Syak.g_01755	Syam.g_00036
OG0001840	Syak.g_01737	Syam.g_00053
OG0001841	Syak.g_01730	Syam.g_00060
OG0001843	Syak.g_01640	Syam.g_00124
OG0001844	Syak.g_01639	Syam.g_00125
OG0001845	Syak.g_01638	Syam.g_00126
OG0001846	Syak.g_02167	Syam.g_02146
OG0001847	Syak.g_02169	Syam.g_02144
OG0001848	Syak.g_02173	Syam.g_02140
OG0001849	Syak.g_02223	Syam.g_02088
OG0001850	Syak.g_02238	Syam.g_02078
OG0001851	Syak.g_02245	Syam.g_02072
OG0001852	Syak.g_02246	Syam.g_02071
OG0001853	Syak.g_02253	Syam.g_02064
OG0001854	Syak.g_02304	Syam.g_00507
OG0001856	Syak.g_02438	Syam.g_01968
OG0001857	Syak.g_02441	Syam.g_01965
OG0001858	Syak.g_02468	Syam.g_01935
OG0001859	Syak.g_02555	Syam.g_00565
OG0001860	Syak.g_02569	Syam.g_00579
OG0001861	Syak.g_02581	Syam.g_00590
OG0001862	Syak.g_02593	Syam.g_00601
OG0001863	Syak.g_02599	Syam.g_00606
OG0001864	Syak.g_02652	Syam.g_00661
OG0001866	Syak.g_02743	Syam.g_01703
OG0001867	Syak.g_02755	Syam.g_01507
OG0001868	Syak.g_00940	Syam.g_01833
OG0001869	Syak.g_00904	Syam.g_01800
OG0001870	Syak.g_00895	Syam.g_01792
OG0001871	Syak.g_00890	Syam.g_01787
OG0001872	Syak.g_00809	Syam.g_00866
OG0001873	Syak.g_00850	Syam.g_00908
OG0001874	Syak.g_00853	Syam.g_00911
OG0001875	Syak.g_00293	Syam.g_00550
OG0001876	Syak.g_00294	Syam.g_00549
OG0001877	Syak.g_00702	Syam.g_00803
OG0001878	Syak.g_00634	Syam.g_01175
OG0001879	Syak.g_00627	Syam.g_01169
OG0001880	Syak.g_00499	Syam.g_01130
OG0001881	Syak.g_00500	Syam.g_01127
OG0001882	Syak.g_00525	Syam.g_01103
OG0001883	Syak.g_00531	Syam.g_01099
OG0001884	Syak.g_00113	Syam.g_01090
OG0001885	Syak.g_00553	Syam.g_01073
OG0001886	Syak.g_00557	Syam.g_01069
OG0001887	Syak.g_00382	Syam.g_01341
OG0001888	Syak.g_00408	Syam.g_01313
OG0001889	Syak.g_00449	Syam.g_01275
OG0001890	Syak.g_00595	Syam.g_00724
OG0001891	Syak.g_00591	Syam.g_00720
OG0001892	Syak.g_00082	Syam.g_01756
OG0001895	Syak.g_00998	Syam.g_01594
OG0001896	Syak.g_01200	Syam.g_01861
OG0001898	Syak.g_01252	Syam.g_00435
OG0001899	Syak.g_01317	Syam.g_00358
OG0001900	Syak.g_01434	Syam.g_00255
OG0001901	Syak.g_01435	Syam.g_00254
OG0001902	Syak.g_01466	Syam.g_00223
OG0001903	Syak.g_01476	Syam.g_00214
OG0001904	Syak.g_01550	Syam.g_00160
OG0001905	Syak.g_01559	Syam.g_00152
OG0001906	Syak.g_02154	Syam.g_02162
OG0001907	Syak.g_02136	Syam.g_02180
OG0001908	Syak.g_02087	Syam.g_02231
OG0001909	Syak.g_02076	Syam.g_02242
OG0001910	Syak.g_01996	Syam.g_02277
OG0001912	Syak.g_01932	Syam.g_02321
OG0001913	Syak.g_01930	Syam.g_02323
OG0001914	Syak.g_00270	Syam.g_00920
OG0001915	Syak.g_01803	Syam.g_02437
OG0001917	Syak.g_00648	Syam.g_01189
OG0001918	Syak.g_00869	Syam.g_02401
OG0001929	Syak.g_01723	Syam.g_00067
OG0001932	Syak.g_01642	Syam.g_00122
OG0001933	Syak.g_02189	Syam.g_02124
OG0001934	Syak.g_02202	Syam.g_02109
OG0001935	Syak.g_02248	Syam.g_02069
OG0001936	Syak.g_00289	Syam.g_00990
OG0001937	Syak.g_02455	Syam.g_01952
OG0001940	Syak.g_02702	Syam.g_01739
OG0001941	Syak.g_00945	Syam.g_01838
OG0001943	Syak.g_00879	Syam.g_00842
OG0001946	Syak.g_00703	Syam.g_00802
OG0001948	Syak.g_00471	Syam.g_01159
OG0001949	Syak.g_00490	Syam.g_01139
OG0001950	Syak.g_00492	Syam.g_01137
OG0001951	Syak.g_00501	Syam.g_01126
OG0001952	Syak.g_00526	Syam.g_01102
OG0001953	Syak.g_00527	Syam.g_01101
OG0001954	Syak.g_00137	Syam.g_01040
OG0001957	Syak.g_00022	Syam.g_01482
OG0001958	Syak.g_00333	Syam.g_01379
OG0001961	Syak.g_01124	Syam.g_01673
OG0001964	Syak.g_01376	Syam.g_00304
OG0001965	Syak.g_00384	Syam.g_01439
OG0001966	Syak.g_01428	Syam.g_00260
OG0001967	Syak.g_01430	Syam.g_00258
OG0001968	Syak.g_01431	Syam.g_00257
OG0001969	Syak.g_01503	Syam.g_00193
OG0001971	Syak.g_02078	Syam.g_02240
OG0001972	Syak.g_01984	Syam.g_02289
OG0001975	Syak.g_00271	Syam.g_00919
OG0001976	Syak.g_00269	Syam.g_00921
OG0001980	Syak.g_01255	Syam.g_00431
OG0001990	Syak.g_01832	Syam.g_02412
OG0001995	Syak.g_00962	Syam.g_00818
OG0001997	Syak.g_02213	Syam.g_02099
OG0001999	Syak.g_02368	Syam.g_01886
OG0002000	Syak.g_02621	Syam.g_00629
OG0002008	Syak.g_00632	Syam.g_01173
OG0002010	Syak.g_01075	Syam.g_01643
OG0002012	Syak.g_01170	Syam.g_01051
OG0002013	Syak.g_02232	Syam.g_00487
OG0002017	Syak.g_01891	Syam.g_02353
OG0002018	Syak.g_01834	Syam.g_02410
OG0002020	Syak.g_01840	Syam.g_02404
OG0002021	Syak.g_01842	Syam.g_02402
OG0002022	Syak.g_01843	Syam.g_02399
OG0002023	Syak.g_01844	Syam.g_02398
OG0002024	Syak.g_01850	Syam.g_02392
OG0002037	Syak.g_01492, Syak.g_00684	Syam.g_00581
OG0002041	Syak.g_00475	Syam.g_01155
OG0002042	Syak.g_00496	Syam.g_01133
OG0002044	Syak.g_00614	Syam.g_00743
OG0002045	Syak.g_01129	Syam.g_01676
OG0002047	Syak.g_01217	Syam.g_00486
OG0002048	Syak.g_01285	Syam.g_00393
OG0002049	Syak.g_01365	Syam.g_00310
OG0002050	Syak.g_01440	Syam.g_00249
OG0002051	Syak.g_02090	Syam.g_02228
OG0002054	Syak.g_01851	Syam.g_02391
OG0002055	Syak.g_01848	Syam.g_02394
OG0002056	Syak.g_01477	Syam.g_00213
OG0002106	Syak.g_00071	Syam.g_00522
OG0002112	Syak.g_01488	Syam.g_00202
OG0002113	Syak.g_01754	Syam.g_00037
OG0002115	Syak.g_02424	Syam.g_01982
OG0002116	Syak.g_02450	Syam.g_01957
OG0002117	Syak.g_00877	Syam.g_01781
OG0002118	Syak.g_00819	Syam.g_00877
OG0002120	Syak.g_00576	Syam.g_01038
OG0002121	Syak.g_00146	Syam.g_01393
