Orthogroup	Syak	Syag
OG0001150	Syak.g_02561	Syag.g_01541
OG0001151	Syak.g_02548	Syag.g_01554
OG0001153	Syak.g_01084	Syag.g_01375
OG0001154	Syak.g_01085	Syag.g_01374
OG0001155	Syak.g_02480	Syag.g_01616
OG0001156	Syak.g_02477	Syag.g_01619
OG0001157	Syak.g_02476	Syag.g_01620
OG0001158	Syak.g_02475	Syag.g_01621
OG0001159	Syak.g_02474	Syag.g_01622, Syag.g_01625
OG0001160	Syak.g_02437	Syag.g_01666
OG0001161	Syak.g_01906	Syag.g_02163
OG0001162	Syak.g_00959	Syag.g_01238
OG0001163	Syak.g_02429	Syag.g_01674
OG0001164	Syak.g_02423	Syag.g_01680
OG0001165	Syak.g_02418	Syag.g_01685
OG0001166	Syak.g_02394	Syag.g_01715
OG0001167	Syak.g_02366	Syag.g_02383
OG0001168	Syak.g_02364	Syag.g_01740
OG0001169	Syak.g_02362	Syag.g_01742
OG0001170	Syak.g_02360	Syag.g_01744
OG0001171	Syak.g_02349	Syag.g_01755
OG0001172	Syak.g_01388	Syag.g_02693
OG0001173	Syak.g_01387	Syag.g_02694
OG0001174	Syak.g_01379	Syag.g_02703
OG0001175	Syak.g_01378	Syag.g_02704
OG0001176	Syak.g_01354	Syag.g_02723
OG0001177	Syak.g_01356	Syag.g_02720
OG0001178	Syak.g_02411	Syag.g_01694
OG0001179	Syak.g_01324	Syag.g_02754
OG0001181	Syak.g_01296	Syag.g_02784
OG0001182	Syak.g_01287	Syag.g_02793
OG0001183	Syak.g_01282	Syag.g_02798
OG0001184	Syak.g_01571	Syag.g_02428
OG0001185	Syak.g_01643	Syag.g_02399
OG0001186	Syak.g_01709	Syag.g_02364
OG0001187	Syak.g_01712	Syag.g_02361
OG0001188	Syak.g_01714	Syag.g_02359
OG0001189	Syak.g_01736	Syag.g_02334
OG0001190	Syak.g_01942	Syag.g_02126
OG0001191	Syak.g_01928	Syag.g_02142
OG0001192	Syak.g_01921	Syag.g_02149
OG0001193	Syak.g_01888	Syag.g_02182
OG0001194	Syak.g_01882	Syag.g_02185
OG0001195	Syak.g_01881	Syag.g_02186
OG0001196	Syak.g_01811	Syag.g_02254
OG0001197	Syak.g_01809	Syag.g_02256
OG0001198	Syak.g_01798	Syag.g_02269
OG0001199	Syak.g_02249	Syag.g_01825
OG0001200	Syak.g_02247	Syag.g_01827
OG0001201	Syak.g_02191	Syag.g_01886
OG0001202	Syak.g_02061	Syag.g_02032
OG0001203	Syak.g_02307	Syag.g_01783
OG0001204	Syak.g_01404	Syag.g_02673
OG0001206	Syak.g_01148	Syag.g_01328
OG0001207	Syak.g_02566	Syag.g_01536
OG0001208	Syak.g_02576	Syag.g_01526
OG0001209	Syak.g_02643	Syag.g_01451
OG0001210	Syak.g_02654	Syag.g_01442
OG0001211	Syak.g_02669	Syag.g_00272
OG0001212	Syak.g_02728	Syag.g_00334
OG0001213	Syak.g_00025	Syag.g_00394
OG0001214	Syak.g_00037	Syag.g_00412
OG0001215	Syak.g_00697	Syag.g_01014
OG0001216	Syak.g_00805	Syag.g_00920
OG0001217	Syak.g_00138	Syag.g_00151
OG0001218	Syak.g_01093	Syag.g_01364
OG0001219	Syak.g_00551	Syag.g_00767
OG0001220	Syak.g_00580	Syag.g_00743
OG0001221	Syak.g_00390	Syag.g_00628
OG0001222	Syak.g_00517	Syag.g_00797
OG0001223	Syak.g_00472	Syag.g_00843
OG0001224	Syak.g_00739	Syag.g_00969
OG0001226	Syak.g_02239	Syag.g_01835
OG0001227	Syak.g_00963	Syag.g_01240
OG0001228	Syak.g_00619	Syag.g_00709
OG0001229	Syak.g_00711	Syag.g_00997
OG0001230	Syak.g_01030	Syag.g_01430
OG0001231	Syak.g_01777	Syag.g_02289
OG0001232	Syak.g_02385	Syag.g_01724
OG0001233	Syak.g_02359	Syag.g_01745
OG0001234	Syak.g_01374	Syag.g_02708
OG0001235	Syak.g_01362	Syag.g_02715
OG0001236	Syak.g_01568	Syag.g_02432
OG0001237	Syak.g_01573	Syag.g_02426
OG0001238	Syak.g_01926	Syag.g_02144
OG0001239	Syak.g_02252	Syag.g_01822
OG0001240	Syak.g_02206	Syag.g_01869
OG0001241	Syak.g_02197	Syag.g_01879
OG0001243	Syak.g_02160	Syag.g_01920
OG0001244	Syak.g_02132	Syag.g_01948
OG0001245	Syak.g_00248	Syag.g_00213
OG0001246	Syak.g_02604	Syag.g_01498
OG0001247	Syak.g_00618	Syag.g_00710
OG0001248	Syak.g_00147	Syag.g_00175
OG0001249	Syak.g_01251	Syag.g_02837
OG0001250	Syak.g_00602	Syag.g_00725
OG0001251	Syak.g_01875	Syag.g_00472
OG0001252	Syak.g_00754	Syag.g_00960
OG0001253	Syak.g_00250	Syag.g_00094
OG0001254	Syak.g_00272	Syag.g_02165
OG0001255	Syak.g_00066	Syag.g_00440
OG0001256	Syak.g_02430	Syag.g_01673
OG0001257	Syak.g_02502	Syag.g_00176
OG0001258	Syak.g_02420	Syag.g_01683
OG0001259	Syak.g_02361	Syag.g_01743
OG0001260	Syak.g_02332	Syag.g_01763
OG0001261	Syak.g_01315	Syag.g_02763
OG0001262	Syak.g_01734	Syag.g_02336
OG0001263	Syak.g_02157	Syag.g_01923
OG0001265	Syak.g_02170	Syag.g_01910
OG0001266	Syak.g_02057	Syag.g_02036
OG0001267	Syak.g_01459	Syag.g_02598
OG0001268	Syak.g_01240	Syag.g_02850
OG0001269	Syak.g_02323	Syag.g_00480
OG0001270	Syak.g_01194	Syag.g_00030
OG0001271	Syak.g_01121	Syag.g_01353
OG0001272	Syak.g_02580	Syag.g_01522
OG0001273	Syak.g_00030	Syag.g_00405
OG0001274	Syak.g_01988	Syag.g_02076
OG0001275	Syak.g_00633	Syag.g_00857
OG0001276	Syak.g_00649	Syag.g_00874
OG0001278	Syak.g_00671	Syag.g_01054
OG0001279	Syak.g_00105	Syag.g_00490
OG0001280	Syak.g_00933	Syag.g_01189
OG0001281	Syak.g_00944	Syag.g_01219
OG0001282	Syak.g_02564	Syag.g_01538
OG0001283	Syak.g_01818	Syag.g_02248
OG0001284	Syak.g_02446	Syag.g_01656
OG0001285	Syak.g_02381	Syag.g_00142, Syag.g_02205
OG0001286	Syak.g_01301	Syag.g_02778
OG0001287	Syak.g_01652	Syag.g_02391
OG0001288	Syak.g_01686	Syag.g_02373
OG0001289	Syak.g_02222	Syag.g_01850
OG0001290	Syak.g_02198	Syag.g_01878
OG0001291	Syak.g_02147	Syag.g_01933
OG0001292	Syak.g_01410	Syag.g_02667
OG0001293	Syak.g_01432	Syag.g_02625
OG0001294	Syak.g_00355	Syag.g_00593
OG0001295	Syak.g_00740	Syag.g_00968
OG0001296	Syak.g_02610	Syag.g_01492
OG0001297	Syak.g_02614	Syag.g_01488
OG0001298	Syak.g_02703	Syag.g_00309
OG0001299	Syak.g_00349	Syag.g_00582
OG0001300	Syak.g_00706	Syag.g_01003
OG0001301	Syak.g_00721	Syag.g_00987
OG0001302	Syak.g_00068	Syag.g_00442
OG0001303	Syak.g_00548	Syag.g_00769
OG0001304	Syak.g_00664	Syag.g_00890
OG0001305	Syak.g_00728	Syag.g_00981
OG0001306	Syak.g_00915	Syag.g_01160
OG0001307	Syak.g_00344	Syag.g_00577
OG0001308	Syak.g_01054	Syag.g_01406
OG0001309	Syak.g_02620	Syag.g_01482
OG0001311	Syak.g_00651	Syag.g_00876
OG0001312	Syak.g_00537	Syag.g_00779
OG0001313	Syak.g_01140	Syag.g_00391
OG0001315	Syak.g_01284	Syag.g_02796
OG0001316	Syak.g_02140	Syag.g_01940
OG0001317	Syak.g_02302	Syag.g_01787
OG0001318	Syak.g_01424	Syag.g_02633
OG0001319	Syak.g_01448	Syag.g_02609
OG0001321	Syak.g_01172	Syag.g_00050
OG0001322	Syak.g_01171	Syag.g_00051
OG0001323	Syak.g_02623	Syag.g_01479
OG0001324	Syak.g_00707	Syag.g_01002
OG0001325	Syak.g_00800	Syag.g_00916
OG0001326	Syak.g_01870, Syak.g_01154	Syag.g_02190, Syag.g_02195
OG0001328	Syak.g_00383	Syag.g_00620
OG0001329	Syak.g_00280	Syag.g_00498
OG0001330	Syak.g_00925	Syag.g_01181
OG0001331	Syak.g_02559	Syag.g_01543
OG0001332	Syak.g_02485	Syag.g_01611
OG0001333	Syak.g_02365	Syag.g_01739
OG0001334	Syak.g_01274	Syag.g_02807
OG0001335	Syak.g_01273	Syag.g_02808
OG0001336	Syak.g_01817	Syag.g_02249
OG0001337	Syak.g_01253	Syag.g_02835
OG0001337	Syak.g_01262	Syag.g_02824
OG0001338	Syak.g_01258	Syag.g_02818, Syag.g_02831, Syag.g_01431, Syag.g_02827
OG0001343	Syak.g_01877	Syag.g_00562
OG0001344	Syak.g_00893	Syag.g_01136
OG0001345	Syak.g_00856	Syag.g_01108
OG0001346	Syak.g_00937	Syag.g_01193
OG0001347	Syak.g_01885	Syag.g_02350
OG0001348	Syak.g_00774	Syag.g_00941
OG0001351	Syak.g_01164	Syag.g_00055
OG0001352	Syak.g_00764	Syag.g_01459
OG0001353	Syak.g_00612	Syag.g_00716
OG0001354	Syak.g_00485	Syag.g_00830
OG0001356	Syak.g_00773	Syag.g_00942
OG0001357	Syak.g_00092	Syag.g_00465
OG0001358	Syak.g_00007	Syag.g_00374
OG0001359	Syak.g_01878	Syag.g_00561
OG0001360	Syak.g_00854	Syag.g_01106
OG0001361	Syak.g_00859	Syag.g_01111
OG0001364	Syak.g_01552	Syag.g_02448
OG0001365	Syak.g_01937	Syag.g_02131
OG0001366	Syak.g_02391	Syag.g_01718
OG0001368	Syak.g_01403	Syag.g_02674
OG0001369	Syak.g_02207	Syag.g_01868
OG0001373	Syak.g_01871	Syag.g_02194
OG0001374	Syak.g_01863	Syag.g_02202
OG0001375	Syak.g_01876	Syag.g_00563
OG0001376	Syak.g_01916	Syag.g_02153
OG0001377	Syak.g_01917	Syag.g_02152
OG0001378	Syak.g_01196	Syag.g_00028
OG0001379	Syak.g_00927	Syag.g_01183
OG0001380	Syak.g_00237	Syag.g_00252
OG0001383	Syak.g_02312	Syag.g_01776
OG0001383	Syak.g_00973	Syag.g_02087, Syag.g_02090
OG0001385	Syak.g_01874	Syag.g_02191
OG0001386	Syak.g_01873	Syag.g_02192
OG0001387	Syak.g_01872	Syag.g_02193
OG0001388	Syak.g_01869	Syag.g_02196
OG0001389	Syak.g_01868	Syag.g_02197
OG0001390	Syak.g_01867	Syag.g_02198
OG0001391	Syak.g_01866	Syag.g_02199
OG0001392	Syak.g_01865	Syag.g_02200
OG0001393	Syak.g_01864	Syag.g_02201
OG0001394	Syak.g_00399	Syag.g_00635
OG0001395	Syak.g_00789	Syag.g_00898
OG0001396	Syak.g_01884	Syag.g_02349
OG0001398	Syak.g_00571	Syag.g_00751
OG0001401	Syak.g_00608	Syag.g_00720
OG0001402	Syak.g_00012	Syag.g_00379
OG0001405	Syak.g_01271	Syag.g_02810
OG0001406	Syak.g_01915	Syag.g_02154
OG0001408	Syak.g_00087	Syag.g_00450
OG0001409	Syak.g_00878	Syag.g_01125
OG0001410	Syak.g_00343	Syag.g_00576
OG0001411	Syak.g_01581	Syag.g_02424
OG0001413	Syak.g_00103	Syag.g_00224
OG0001416	Syak.g_00941	Syag.g_01198
OG0001417	Syak.g_00486	Syag.g_00829
OG0001420	Syak.g_02635	Syag.g_01465
OG0001425	Syak.g_01922	Syag.g_02148
OG0001426	Syak.g_00246	Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601
OG0001429	Syak.g_00547	Syag.g_00770
OG0001432	Syak.g_00095	Syag.g_00448
OG0001433	Syak.g_00771	Syag.g_00943
OG0001435	Syak.g_00369	Syag.g_00605
OG0001436	Syak.g_01546	Syag.g_02454
OG0001436	Syak.g_01547	Syag.g_02453
OG0001438	Syak.g_01475	Syag.g_02583
OG0001439	Syak.g_01506	Syag.g_02554
OG0001442	Syak.g_00415	Syag.g_00648
OG0001443	Syak.g_01909	Syag.g_02157
OG0001444	Syak.g_02212	Syag.g_01863
OG0001444	Syak.g_01678	Syag.g_02380
OG0001447	Syak.g_02159	Syag.g_01921
OG0001448	Syak.g_00121	Syag.g_01350
OG0001449	Syak.g_01401	Syag.g_02676
OG0001452	Syak.g_01419	Syag.g_02638
OG0001453	Syak.g_00465	Syag.g_00849
OG0001454	Syak.g_00249	Syag.g_00204
OG0001456	Syak.g_01855	Syag.g_02212
OG0001457	Syak.g_01854	Syag.g_02213
OG0001458	Syak.g_01853	Syag.g_02214
OG0001459	Syak.g_00311	Syag.g_00535
OG0001460	Syak.g_00770	Syag.g_00944
OG0001461	Syak.g_00276	Syag.g_00521
OG0001462	Syak.g_01750	Syag.g_02315
OG0001465	Syak.g_00775	Syag.g_00940
OG0001467	Syak.g_01022	Syag.g_01322
OG0001470	Syak.g_01592	Syag.g_02420
OG0001471	Syak.g_01501	Syag.g_02563
OG0001473	Syak.g_00102	Syag.g_00471
OG0001474	Syak.g_01239	Syag.g_02851
OG0001475	Syak.g_01594	Syag.g_02418
OG0001477	Syak.g_00718	Syag.g_00990
OG0001478	Syak.g_01139	Syag.g_01337
OG0001478	Syak.g_01131	Syag.g_01344
OG0001479	Syak.g_01242	Syag.g_02848
OG0001480	Syak.g_00084	Syag.g_00451
OG0001482	Syak.g_00476	Syag.g_00839
OG0001486	Syak.g_00900	Syag.g_01143
OG0001488	Syak.g_00872	Syag.g_01119
OG0001489	Syak.g_01291	Syag.g_02789
OG0001489	Syak.g_00278	Syag.g_00515
OG0001492	Syak.g_00668	Syag.g_01057
OG0001493	Syak.g_00676	Syag.g_01045
OG0001495	Syak.g_01357	Syag.g_02719
OG0001496	Syak.g_00715	Syag.g_00993
OG0001497	Syak.g_00717	Syag.g_00991
OG0001498	Syak.g_01214	Syag.g_00006
OG0001502	Syak.g_00586	Syag.g_00739
OG0001504	Syak.g_00310	Syag.g_00534
OG0001508	Syak.g_01591	Syag.g_02421
OG0001510	Syak.g_01662	Syag.g_02386
OG0001511	Syak.g_02183	Syag.g_01893
OG0001512	Syak.g_02308	Syag.g_01781
OG0001513	Syak.g_01572	Syag.g_02427
OG0001514	Syak.g_00714	Syag.g_00994
OG0001515	Syak.g_00701	Syag.g_01007
OG0001516	Syak.g_00346	Syag.g_00579
OG0001517	Syak.g_01245	Syag.g_02844
OG0001518	Syak.g_01924	Syag.g_02146
OG0001519	Syak.g_01907	Syag.g_02161
OG0001520	Syak.g_02689	Syag.g_00294
OG0001525	Syak.g_00091	Syag.g_00464
OG0001527	Syak.g_02682	Syag.g_00287
OG0001528	Syak.g_01593	Syag.g_02419
OG0001529	Syak.g_01743	Syag.g_02327
OG0001530	Syak.g_02185	Syag.g_01891
OG0001531	Syak.g_02309	Syag.g_01780
OG0001532	Syak.g_00838	Syag.g_01089
OG0001533	Syak.g_01155	Syag.g_01324
OG0001533	Syak.g_01198	Syag.g_00026
OG0001534	Syak.g_00665	Syag.g_00891
OG0001535	Syak.g_00646	Syag.g_00871
OG0001536	Syak.g_00508	Syag.g_00805
OG0001537	Syak.g_00392	Syag.g_00629
OG0001538	Syak.g_00439	Syag.g_00672
OG0001539	Syak.g_00364	Syag.g_00601
OG0001540	Syak.g_02155	Syag.g_01925
OG0001541	Syak.g_02089	Syag.g_01990
OG0001542	Syak.g_02080	Syag.g_01999
OG0001543	Syak.g_02007	Syag.g_02058
OG0001544	Syak.g_01908	Syag.g_02158
OG0001545	Syak.g_01830	Syag.g_02238
OG0001546	Syak.g_02627	Syag.g_01473
OG0001547	Syak.g_00564	Syag.g_00753
OG0001551	Syak.g_00689	Syag.g_01019
OG0001553	Syak.g_01037	Syag.g_01424
OG0001554	Syak.g_01945	Syag.g_02124
OG0001556	Syak.g_00845	Syag.g_01096
OG0001557	Syak.g_00400	Syag.g_00636
OG0001558	Syak.g_01774	Syag.g_02292
OG0001559	Syak.g_02186	Syag.g_01890
OG0001560	Syak.g_02199	Syag.g_01877
OG0001561	Syak.g_00653	Syag.g_00878
OG0001562	Syak.g_00639	Syag.g_00863
OG0001563	Syak.g_01306	Syag.g_02772
OG0001564	Syak.g_01860	Syag.g_02208
OG0001565	Syak.g_00083	Syag.g_00449
OG0001567	Syak.g_00565	Syag.g_00752
OG0001568	Syak.g_00562	Syag.g_00754
OG0001572	Syak.g_00097	Syag.g_00086
OG0001573	Syak.g_01819, Syak.g_00978	Syag.g_02183
OG0001574	Syak.g_02680	Syag.g_00285
OG0001576	Syak.g_00955	Syag.g_01233
OG0001577	Syak.g_00903	Syag.g_01146
OG0001578	Syak.g_00229	Syag.g_00216, Syag.g_00101, Syag.g_00226
OG0001579	Syak.g_01267	Syag.g_02813, Syag.g_02817
OG0001580	Syak.g_01953	Syag.g_02112
OG0001582	Syak.g_00231	Syag.g_00198
OG0001588	Syak.g_01554	Syag.g_02446
OG0001589	Syak.g_02356	Syag.g_01748
OG0001590	Syak.g_00029	Syag.g_00404
OG0001590	Syak.g_00325	Syag.g_00519
OG0001590	Syak.g_00268	Syag.g_00497
OG0001591	Syak.g_00357	Syag.g_00595
OG0001592	Syak.g_01952	Syag.g_02113
OG0001594	Syak.g_01004	Syag.g_01304
OG0001602	Syak.g_00776	Syag.g_00939
OG0001614	Syak.g_01641	Syag.g_02401
OG0001615	Syak.g_02660	Syag.g_00256
OG0001616	Syak.g_00851	Syag.g_01102
OG0001617	Syak.g_00710	Syag.g_00998
OG0001618	Syak.g_00793	Syag.g_00909
OG0001619	Syak.g_00520	Syag.g_00794
OG0001620	Syak.g_01233	Syag.g_02857
OG0001621	Syak.g_01420	Syag.g_02637
OG0001622	Syak.g_01820	Syag.g_02247
OG0001623	Syak.g_01257	Syag.g_02828
OG0001624	Syak.g_00226	Syag.g_00164
OG0001624	Syak.g_00077	Syag.g_00443
OG0001625	Syak.g_01426	Syag.g_02631
OG0001633	Syak.g_00662	Syag.g_01608
OG0001634	Syak.g_00352	Syag.g_00585
OG0001635	Syak.g_01690	Syag.g_02369
OG0001636	Syak.g_01751	Syag.g_02314
OG0001637	Syak.g_02340, Syak.g_02337	Syag.g_00020
OG0001638	Syak.g_02404	Syag.g_01700
OG0001639	Syak.g_02481	Syag.g_01615
OG0001640	Syak.g_00759	Syag.g_00955
OG0001641	Syak.g_00467	Syag.g_00847
OG0001642	Syak.g_00581	Syag.g_00742
OG0001643	Syak.g_00040	Syag.g_00415
OG0001644	Syak.g_00783	Syag.g_00902
OG0001645	Syak.g_02655	Syag.g_01441
OG0001645	Syak.g_00575	Syag.g_00559
OG0001646	Syak.g_00140	Syag.g_00625
OG0001647	Syak.g_01450	Syag.g_02607
OG0001652	Syak.g_01776	Syag.g_02290
OG0001653	Syak.g_02209	Syag.g_01462, Syag.g_01866
OG0001654	Syak.g_02483	Syag.g_01613
OG0001656	Syak.g_01268	Syag.g_02816
OG0001657	Syak.g_02117	Syag.g_01962
OG0001658	Syak.g_01943	Syag.g_02125
OG0001659	Syak.g_00842	Syag.g_01093
OG0001660	Syak.g_01223, Syak.g_02179	Syag.g_01899, Syag.g_02870
OG0001666	Syak.g_00212	Syag.g_00218
OG0001671	Syak.g_02002	Syag.g_02063
OG0001672	Syak.g_02241	Syag.g_01833
OG0001673	Syak.g_02299	Syag.g_01789
OG0001674	Syak.g_01017	Syag.g_01317
OG0001674	Syak.g_01016	Syag.g_01316
OG0001675	Syak.g_00637	Syag.g_01692, Syag.g_00861
OG0001676	Syak.g_01264	Syag.g_02815
OG0001677	Syak.g_01281	Syag.g_02800
OG0001678	Syak.g_01389	Syag.g_02692
OG0001680	Syak.g_02400	Syag.g_01709
OG0001681	Syak.g_00984	Syag.g_00193
OG0001682	Syak.g_00287, Syak.g_00795	Syag.g_00911
OG0001690	Syak.g_02027	Syag.g_02135, Syag.g_00545
OG0001692	Syak.g_01035	Syag.g_01426
OG0001693	Syak.g_00733	Syag.g_00976
OG0001694	Syak.g_01461	Syag.g_02596
OG0001695	Syak.g_01836	Syag.g_02232
OG0001700	Syak.g_00320	Syag.g_00537
OG0001702	Syak.g_02217	Syag.g_01855
OG0001703	Syak.g_02567	Syag.g_01535
OG0001712	Syak.g_00225	Syag.g_00089
OG0001713	Syak.g_00881	Syag.g_01128
OG0001715	Syak.g_00122	Syag.g_00114
OG0001717	Syak.g_02104	Syag.g_01976
OG0001726	Syak.g_00572	Syag.g_00747
OG0001729	Syak.g_02314	Syag.g_01774
OG0001730	Syak.g_02326	Syag.g_01769
OG0001731	Syak.g_02463	Syag.g_01640
OG0001732	Syak.g_00822	Syag.g_01069
OG0001733	Syak.g_00359	Syag.g_00597
OG0001734	Syak.g_00583	Syag.g_00740
OG0001735	Syak.g_00331	Syag.g_00555
OG0001737	Syak.g_01481	Syag.g_02577
OG0001738	Syak.g_01523	Syag.g_02539
OG0001739	Syak.g_01838	Syag.g_02230
OG0001740	Syak.g_01833	Syag.g_02235
OG0001741	Syak.g_00283	Syag.g_00163
OG0001747	Syak.g_02135	Syag.g_01945
OG0001748	Syak.g_02000	Syag.g_02065
OG0001749	Syak.g_01539	Syag.g_02461
OG0001750	Syak.g_02211	Syag.g_01864
OG0001752	Syak.g_02328	Syag.g_01766
OG0001753	Syak.g_00888	Syag.g_01760
OG0001754	Syak.g_02335	Syag.g_00022
OG0001755	Syak.g_02619	Syag.g_01483
OG0001756	Syak.g_01919	Syag.g_02151
OG0001758	Syak.g_00292	Syag.g_00524
OG0001759	Syak.g_02495	Syag.g_01250
OG0001761	Syak.g_02757	Syag.g_00361
OG0001762	Syak.g_00630	Syag.g_00854
OG0001763	Syak.g_00473	Syag.g_00842
OG0001764	Syak.g_00559	Syag.g_00758
OG0001765	Syak.g_00141	Syag.g_00080
OG0001766	Syak.g_01491	Syag.g_02567
OG0001767	Syak.g_01545	Syag.g_02455
OG0001768	Syak.g_02074	Syag.g_02008
OG0001770	Syak.g_00323	Syag.g_00523
OG0001771	Syak.g_00145	Syag.g_00180
OG0001783	Syak.g_01647	Syag.g_02396
OG0001784	Syak.g_02216	Syag.g_01860
OG0001786	Syak.g_02444	Syag.g_01658
OG0001787	Syak.g_02639	Syag.g_01455
OG0001788	Syak.g_02642	Syag.g_01452
OG0001789	Syak.g_00935	Syag.g_01191
OG0001790	Syak.g_00908	Syag.g_01153
OG0001791	Syak.g_00788, Syak.g_00880	Syag.g_01127
OG0001792	Syak.g_00814	Syag.g_01063
OG0001794	Syak.g_00661	Syag.g_00887
OG0001796	Syak.g_00641	Syag.g_00865
OG0001797	Syak.g_00528	Syag.g_00786
OG0001798	Syak.g_00015	Syag.g_00381
OG0001799	Syak.g_00052	Syag.g_00430
OG0001800	Syak.g_00993, Syak.g_00992	Syag.g_01287
OG0001801	Syak.g_01024	Syag.g_01440
OG0001803	Syak.g_01185	Syag.g_00039
OG0001804	Syak.g_01213	Syag.g_00007
OG0001805	Syak.g_01415	Syag.g_02661
OG0001806	Syak.g_01449	Syag.g_02608
OG0001807	Syak.g_01548	Syag.g_02452
OG0001808	Syak.g_01557	Syag.g_02441
OG0001809	Syak.g_02144	Syag.g_01936
OG0001810	Syak.g_02142	Syag.g_01938
OG0001811	Syak.g_02082	Syag.g_01997
OG0001812	Syak.g_01951	Syag.g_02114
OG0001813	Syak.g_01901	Syag.g_02168
OG0001814	Syak.g_01808	Syag.g_02257
OG0001815	Syak.g_01800	Syag.g_02267
OG0001816	Syak.g_00361	Syag.g_00599
OG0001835	Syak.g_00142	Syag.g_01028
OG0001837	Syak.g_02001	Syag.g_02064
OG0001838	Syak.g_01786	Syag.g_02280
OG0001839	Syak.g_01755	Syag.g_02310
OG0001840	Syak.g_01737	Syag.g_02333
OG0001841	Syak.g_01730	Syag.g_02342
OG0001843	Syak.g_01640	Syag.g_02402
OG0001844	Syak.g_01639	Syag.g_02403
OG0001845	Syak.g_01638	Syag.g_02404
OG0001846	Syak.g_02167	Syag.g_01913
OG0001847	Syak.g_02169	Syag.g_01911
OG0001848	Syak.g_02173	Syag.g_01907
OG0001849	Syak.g_02223	Syag.g_01849
OG0001850	Syak.g_02238	Syag.g_01836
OG0001851	Syak.g_02245	Syag.g_01829
OG0001852	Syak.g_02246	Syag.g_01828
OG0001853	Syak.g_02253	Syag.g_01821
OG0001854	Syak.g_02304	Syag.g_01785
OG0001855	Syak.g_01013	Syag.g_01313
OG0001856	Syak.g_02438	Syag.g_01665
OG0001857	Syak.g_02441	Syag.g_01662
OG0001858	Syak.g_02468	Syag.g_01634
OG0001859	Syak.g_02555	Syag.g_01547
OG0001860	Syak.g_02569	Syag.g_01533
OG0001861	Syak.g_02581	Syag.g_01521
OG0001862	Syak.g_02593	Syag.g_01509
OG0001863	Syak.g_02599	Syag.g_01503
OG0001864	Syak.g_02652	Syag.g_01444
OG0001865	Syak.g_02716	Syag.g_00323
OG0001866	Syak.g_02743	Syag.g_00349
OG0001867	Syak.g_02755	Syag.g_00359
OG0001868	Syak.g_00940	Syag.g_01197
OG0001869	Syak.g_00904	Syag.g_01147
OG0001870	Syak.g_00895	Syag.g_01138
OG0001871	Syak.g_00890	Syag.g_01133
OG0001872	Syak.g_00809	Syag.g_01058
OG0001873	Syak.g_00850	Syag.g_01101
OG0001874	Syak.g_00853	Syag.g_01104
OG0001875	Syak.g_00293	Syag.g_00525
OG0001876	Syak.g_00294	Syag.g_00526
OG0001877	Syak.g_00702	Syag.g_01006
OG0001878	Syak.g_00634	Syag.g_00858
OG0001879	Syak.g_00627	Syag.g_00852
OG0001880	Syak.g_00499	Syag.g_00815
OG0001881	Syak.g_00500	Syag.g_00813
OG0001882	Syak.g_00525	Syag.g_00789
OG0001883	Syak.g_00531	Syag.g_00785
OG0001884	Syak.g_00113	Syag.g_00483
OG0001885	Syak.g_00553	Syag.g_00764
OG0001886	Syak.g_00557	Syag.g_00760
OG0001887	Syak.g_00382	Syag.g_00619
OG0001888	Syak.g_00408	Syag.g_00640
OG0001889	Syak.g_00449	Syag.g_00682
OG0001890	Syak.g_00595	Syag.g_00732
OG0001891	Syak.g_00591	Syag.g_00736
OG0001892	Syak.g_00082	Syag.g_00447
OG0001893	Syak.g_00016	Syag.g_00382
OG0001894	Syak.g_00034	Syag.g_00409
OG0001895	Syak.g_00998	Syag.g_01296
OG0001896	Syak.g_01200	Syag.g_00024
OG0001897	Syak.g_01236	Syag.g_02854
OG0001898	Syak.g_01252	Syag.g_02836
OG0001899	Syak.g_01317	Syag.g_02761
OG0001900	Syak.g_01434	Syag.g_02623
OG0001901	Syak.g_01435	Syag.g_02622
OG0001902	Syak.g_01466	Syag.g_02591
OG0001903	Syak.g_01476	Syag.g_02582
OG0001904	Syak.g_01550	Syag.g_02450
OG0001905	Syak.g_01559	Syag.g_02438
OG0001906	Syak.g_02154	Syag.g_01926
OG0001907	Syak.g_02136	Syag.g_01944
OG0001908	Syak.g_02087	Syag.g_01992
OG0001909	Syak.g_02076	Syag.g_02006
OG0001910	Syak.g_01996	Syag.g_02068
OG0001912	Syak.g_01932	Syag.g_02139
OG0001913	Syak.g_01930	Syag.g_02141
OG0001914	Syak.g_00270	Syag.g_00149
OG0001915	Syak.g_01803	Syag.g_02264
OG0001917	Syak.g_00648	Syag.g_00873
OG0001918	Syak.g_00869	Syag.g_00531
OG0001924	Syak.g_02769	Syag.g_00366
OG0001925	Syak.g_02768	Syag.g_00365
OG0001926	Syak.g_02767	Syag.g_00364
OG0001927	Syak.g_02766	Syag.g_00363
OG0001929	Syak.g_01723	Syag.g_02352
OG0001932	Syak.g_01642	Syag.g_02400
OG0001933	Syak.g_02189	Syag.g_01888
OG0001934	Syak.g_02202	Syag.g_01873
OG0001935	Syak.g_02248	Syag.g_01826
OG0001936	Syak.g_00289	Syag.g_00111
OG0001937	Syak.g_02455	Syag.g_01648
OG0001938	Syak.g_02571	Syag.g_01531
